,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_SARD_IT_CSUD_net_export,Net Export
2026-02-17 03:00:00+00:00,0.0,689.25,689.25,689.25
2026-02-17 04:00:00+00:00,0.0,712.0,712.0,712.0
2026-02-17 05:00:00+00:00,0.0,591.0,591.0,591.0
2026-02-17 06:00:00+00:00,0.0,496.0,496.0,496.0
2026-02-17 07:00:00+00:00,0.0,626.75,626.75,626.75
2026-02-17 08:00:00+00:00,0.0,895.75,895.75,895.75
2026-02-17 09:00:00+00:00,0.0,899.25,899.25,899.25
2026-02-17 10:00:00+00:00,0.0,851.0,851.0,851.0
2026-02-17 11:00:00+00:00,0.0,820.5,820.5,820.5
2026-02-17 12:00:00+00:00,0.0,819.25,819.25,819.25
2026-02-17 13:00:00+00:00,0.0,880.0,880.0,880.0
2026-02-17 14:00:00+00:00,0.0,899.75,899.75,899.75
2026-02-17 15:00:00+00:00,0.0,818.0,818.0,818.0
2026-02-17 16:00:00+00:00,0.0,789.5,789.5,789.5
2026-02-17 17:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-17 18:00:00+00:00,0.0,797.5,797.5,797.5
2026-02-17 19:00:00+00:00,0.0,283.0,283.0,283.0
2026-02-17 20:00:00+00:00,0.0,342.5,342.5,342.5
2026-02-17 21:00:00+00:00,0.0,449.75,449.75,449.75
2026-02-17 22:00:00+00:00,0.0,523.25,523.25,523.25
2026-02-17 23:00:00+00:00,0.0,529.0,529.0,529.0
2026-02-18 00:00:00+00:00,0.0,423.0,423.0,423.0
2026-02-18 01:00:00+00:00,0.0,157.25,157.25,157.25
2026-02-18 02:00:00+00:00,2.75,128.75,126.0,126.0
2026-02-18 03:00:00+00:00,0.0,627.5,627.5,627.5
2026-02-18 04:00:00+00:00,0.0,572.75,572.75,572.75
2026-02-18 05:00:00+00:00,0.0,443.0,443.0,443.0
2026-02-18 06:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-18 07:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-18 08:00:00+00:00,0.0,528.0,528.0,528.0
2026-02-18 09:00:00+00:00,0.0,761.25,761.25,761.25
2026-02-18 10:00:00+00:00,0.0,871.5,871.5,871.5
2026-02-18 11:00:00+00:00,0.0,794.0,794.0,794.0
2026-02-18 12:00:00+00:00,0.0,653.5,653.5,653.5
2026-02-18 13:00:00+00:00,0.0,640.25,640.25,640.25
2026-02-18 14:00:00+00:00,0.0,571.75,571.75,571.75
2026-02-18 15:00:00+00:00,0.0,406.5,406.5,406.5
2026-02-18 16:00:00+00:00,0.0,721.25,721.25,721.25
2026-02-18 17:00:00+00:00,0.0,547.25,547.25,547.25
2026-02-18 18:00:00+00:00,0.0,544.75,544.75,544.75
2026-02-18 19:00:00+00:00,17.75,0.0,-17.75,-17.75
2026-02-18 20:00:00+00:00,0.0,78.0,78.0,78.0
2026-02-18 21:00:00+00:00,0.0,231.75,231.75,231.75
2026-02-18 22:00:00+00:00,0.0,348.25,348.25,348.25
2026-02-18 23:00:00+00:00,0.0,420.0,420.0,420.0
2026-02-19 00:00:00+00:00,0.0,498.25,498.25,498.25
2026-02-19 01:00:00+00:00,0.0,466.0,466.0,466.0
2026-02-19 02:00:00+00:00,0.0,554.75,554.75,554.75
2026-02-19 03:00:00+00:00,0.0,597.25,597.25,597.25
2026-02-19 04:00:00+00:00,0.0,571.25,571.25,571.25
2026-02-19 05:00:00+00:00,0.0,480.75,480.75,480.75
2026-02-19 06:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-19 07:00:00+00:00,0.0,867.0,867.0,867.0
2026-02-19 08:00:00+00:00,0.0,619.5,619.5,619.5
2026-02-19 09:00:00+00:00,0.0,639.5,639.5,639.5
2026-02-19 10:00:00+00:00,0.0,757.25,757.25,757.25
2026-02-19 11:00:00+00:00,0.0,771.0,771.0,771.0
2026-02-19 12:00:00+00:00,0.0,682.25,682.25,682.25
2026-02-19 13:00:00+00:00,0.0,674.75,674.75,674.75
2026-02-19 14:00:00+00:00,0.0,616.5,616.5,616.5
2026-02-19 15:00:00+00:00,0.0,833.25,833.25,833.25
2026-02-19 16:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-19 17:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-19 18:00:00+00:00,0.0,554.5,554.5,554.5
2026-02-19 19:00:00+00:00,0.0,307.0,307.0,307.0
2026-02-19 20:00:00+00:00,0.0,406.5,406.5,406.5
2026-02-19 21:00:00+00:00,0.0,524.75,524.75,524.75
2026-02-19 22:00:00+00:00,0.0,594.5,594.5,594.5
2026-02-19 23:00:00+00:00,0.0,758.5,758.5,758.5
2026-02-20 00:00:00+00:00,0.0,870.0,870.0,870.0
2026-02-20 01:00:00+00:00,0.0,517.75,517.75,517.75
2026-02-20 02:00:00+00:00,0.0,860.5,860.5,860.5
2026-02-20 03:00:00+00:00,0.0,870.0,870.0,870.0
2026-02-20 04:00:00+00:00,0.0,870.0,870.0,870.0
2026-02-20 05:00:00+00:00,0.0,752.75,752.75,752.75
2026-02-20 06:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 07:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 08:00:00+00:00,0.0,898.75,898.75,898.75
2026-02-20 09:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 10:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 11:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 12:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 13:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 14:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 15:00:00+00:00,0.0,872.5,872.5,872.5
2026-02-20 16:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-20 17:00:00+00:00,0.0,827.0,827.0,827.0
2026-02-20 18:00:00+00:00,0.0,536.0,536.0,536.0
2026-02-20 19:00:00+00:00,0.0,81.75,81.75,81.75
2026-02-20 20:00:00+00:00,0.0,203.5,203.5,203.5
2026-02-20 21:00:00+00:00,0.0,196.25,196.25,196.25
2026-02-20 22:00:00+00:00,0.0,238.75,238.75,238.75
2026-02-20 23:00:00+00:00,0.0,326.75,326.75,326.75
2026-02-21 00:00:00+00:00,0.0,365.25,365.25,365.25
2026-02-21 01:00:00+00:00,0.0,97.5,97.5,97.5
2026-02-21 02:00:00+00:00,0.0,24.5,24.5,24.5
2026-02-21 03:00:00+00:00,12.25,0.0,-12.25,-12.25
2026-02-21 04:00:00+00:00,0.0,249.25,249.25,249.25
2026-02-21 05:00:00+00:00,0.0,121.75,121.75,121.75
2026-02-21 06:00:00+00:00,0.0,52.75,52.75,52.75
2026-02-21 07:00:00+00:00,0.0,222.25,222.25,222.25
2026-02-21 08:00:00+00:00,0.0,514.0,514.0,514.0
2026-02-21 09:00:00+00:00,0.0,704.25,704.25,704.25
2026-02-21 10:00:00+00:00,0.0,661.5,661.5,661.5
2026-02-21 11:00:00+00:00,0.0,648.0,648.0,648.0
2026-02-21 12:00:00+00:00,0.0,694.0,694.0,694.0
2026-02-21 13:00:00+00:00,0.0,285.75,285.75,285.75
2026-02-21 14:00:00+00:00,0.0,232.5,232.5,232.5
2026-02-21 15:00:00+00:00,0.0,514.5,514.5,514.5
2026-02-21 16:00:00+00:00,0.0,213.0,213.0,213.0
2026-02-21 17:00:00+00:00,72.5,114.0,41.5,41.5
2026-02-21 18:00:00+00:00,0.0,155.0,155.0,155.0
2026-02-21 19:00:00+00:00,120.25,0.0,-120.25,-120.25
2026-02-21 20:00:00+00:00,126.25,0.0,-126.25,-126.25
2026-02-21 21:00:00+00:00,32.75,0.0,-32.75,-32.75
2026-02-21 22:00:00+00:00,0.0,20.75,20.75,20.75
2026-02-21 23:00:00+00:00,0.0,126.0,126.0,126.0
2026-02-22 00:00:00+00:00,0.0,211.5,211.5,211.5
2026-02-22 01:00:00+00:00,254.0,0.0,-254.0,-254.0
2026-02-22 02:00:00+00:00,426.0,0.0,-426.0,-426.0
2026-02-22 03:00:00+00:00,309.0,0.0,-309.0,-309.0
2026-02-22 04:00:00+00:00,110.25,0.0,-110.25,-110.25
2026-02-22 05:00:00+00:00,0.0,124.5,124.5,124.5
2026-02-22 06:00:00+00:00,0.0,142.0,142.0,142.0
2026-02-22 07:00:00+00:00,0.0,324.5,324.5,324.5
2026-02-22 08:00:00+00:00,0.0,350.0,350.0,350.0
2026-02-22 09:00:00+00:00,0.0,350.5,350.5,350.5
2026-02-22 10:00:00+00:00,0.0,387.25,387.25,387.25
2026-02-22 11:00:00+00:00,0.0,419.25,419.25,419.25
2026-02-22 12:00:00+00:00,0.0,498.0,498.0,498.0
2026-02-22 13:00:00+00:00,0.0,589.75,589.75,589.75
2026-02-22 14:00:00+00:00,0.0,774.0,774.0,774.0
2026-02-22 15:00:00+00:00,0.0,551.5,551.5,551.5
2026-02-22 16:00:00+00:00,0.0,177.0,177.0,177.0
2026-02-22 17:00:00+00:00,0.0,299.5,299.5,299.5
2026-02-22 18:00:00+00:00,0.0,559.5,559.5,559.5
2026-02-22 19:00:00+00:00,0.0,486.75,486.75,486.75
2026-02-22 20:00:00+00:00,24.75,3.5,-21.25,-21.25
2026-02-22 21:00:00+00:00,0.0,74.0,74.0,74.0
2026-02-22 22:00:00+00:00,0.0,180.5,180.5,180.5
2026-02-22 23:00:00+00:00,0.0,294.5,294.5,294.5
2026-02-23 00:00:00+00:00,0.0,194.25,194.25,194.25
2026-02-23 01:00:00+00:00,1.75,150.75,149.0,149.0
2026-02-23 02:00:00+00:00,62.5,0.0,-62.5,-62.5
2026-02-23 03:00:00+00:00,22.0,56.75,34.75,34.75
2026-02-23 04:00:00+00:00,0.0,448.25,448.25,448.25
2026-02-23 05:00:00+00:00,0.0,329.25,329.25,329.25
2026-02-23 06:00:00+00:00,0.0,242.25,242.25,242.25
2026-02-23 07:00:00+00:00,0.0,334.0,334.0,334.0
2026-02-23 08:00:00+00:00,0.0,612.0,612.0,612.0
2026-02-23 09:00:00+00:00,0.0,736.25,736.25,736.25
2026-02-23 10:00:00+00:00,0.0,784.5,784.5,784.5
2026-02-23 11:00:00+00:00,0.0,812.5,812.5,812.5
2026-02-23 12:00:00+00:00,0.0,845.75,845.75,845.75
2026-02-23 13:00:00+00:00,0.0,894.5,894.5,894.5
2026-02-23 14:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-23 15:00:00+00:00,0.0,672.5,672.5,672.5
2026-02-23 16:00:00+00:00,0.0,446.75,446.75,446.75
2026-02-23 17:00:00+00:00,0.0,266.75,266.75,266.75
2026-02-23 18:00:00+00:00,0.0,93.5,93.5,93.5
2026-02-23 19:00:00+00:00,0.0,83.25,83.25,83.25
2026-02-23 20:00:00+00:00,0.0,145.5,145.5,145.5
2026-02-23 21:00:00+00:00,0.0,236.25,236.25,236.25
2026-02-23 22:00:00+00:00,0.0,330.0,330.0,330.0
2026-02-23 23:00:00+00:00,0.0,398.0,398.0,398.0
2026-02-24 00:00:00+00:00,0.0,264.5,264.5,264.5
2026-02-24 01:00:00+00:00,51.0,0.0,-51.0,-51.0
2026-02-24 02:00:00+00:00,53.5,0.0,-53.5,-53.5
2026-02-24 03:00:00+00:00,34.5,94.75,60.25,60.25
2026-02-24 04:00:00+00:00,0.0,451.75,451.75,451.75
2026-02-24 05:00:00+00:00,0.0,280.5,280.5,280.5
2026-02-24 06:00:00+00:00,0.0,196.25,196.25,196.25
2026-02-24 07:00:00+00:00,0.0,695.75,695.75,695.75
2026-02-24 08:00:00+00:00,0.0,750.0,750.0,750.0
2026-02-24 09:00:00+00:00,0.0,871.75,871.75,871.75
2026-02-24 10:00:00+00:00,0.0,864.5,864.5,864.5
2026-02-24 11:00:00+00:00,0.0,898.75,898.75,898.75
2026-02-24 12:00:00+00:00,0.0,794.5,794.5,794.5
2026-02-24 13:00:00+00:00,0.0,854.25,854.25,854.25
2026-02-24 14:00:00+00:00,0.0,888.5,888.5,888.5
2026-02-24 15:00:00+00:00,0.0,600.75,600.75,600.75
2026-02-24 16:00:00+00:00,0.0,640.0,640.0,640.0
2026-02-24 17:00:00+00:00,0.0,414.75,414.75,414.75
2026-02-24 18:00:00+00:00,0.0,312.0,312.0,312.0
2026-02-24 19:00:00+00:00,205.75,0.0,-205.75,-205.75
2026-02-24 20:00:00+00:00,161.25,0.0,-161.25,-161.25
2026-02-24 21:00:00+00:00,54.25,0.0,-54.25,-54.25
2026-02-24 22:00:00+00:00,2.0,30.75,28.75,28.75
2026-02-24 23:00:00+00:00,0.0,119.75,119.75,119.75
2026-02-25 00:00:00+00:00,0.0,157.5,157.5,157.5
2026-02-25 01:00:00+00:00,462.5,0.0,-462.5,-462.5
2026-02-25 02:00:00+00:00,339.5,0.0,-339.5,-339.5
2026-02-25 03:00:00+00:00,0.0,190.0,190.0,190.0
2026-02-25 04:00:00+00:00,0.0,165.0,165.0,165.0
2026-02-25 05:00:00+00:00,6.5,34.5,28.0,28.0
2026-02-25 06:00:00+00:00,0.0,547.0,547.0,547.0
2026-02-25 07:00:00+00:00,0.0,581.75,581.75,581.75
2026-02-25 08:00:00+00:00,0.0,520.5,520.5,520.5
2026-02-25 09:00:00+00:00,0.0,699.75,699.75,699.75
2026-02-25 10:00:00+00:00,0.0,630.75,630.75,630.75
2026-02-25 11:00:00+00:00,0.0,279.75,279.75,279.75
2026-02-25 12:00:00+00:00,0.0,270.5,270.5,270.5
2026-02-25 13:00:00+00:00,0.0,268.5,268.5,268.5
2026-02-25 14:00:00+00:00,0.0,691.75,691.75,691.75
2026-02-25 15:00:00+00:00,0.0,447.0,447.0,447.0
2026-02-25 16:00:00+00:00,0.0,370.75,370.75,370.75
2026-02-25 17:00:00+00:00,0.0,421.5,421.5,421.5
2026-02-25 18:00:00+00:00,0.0,361.75,361.75,361.75
2026-02-25 19:00:00+00:00,235.5,0.0,-235.5,-235.5
2026-02-25 20:00:00+00:00,163.5,0.0,-163.5,-163.5
2026-02-25 21:00:00+00:00,46.75,0.0,-46.75,-46.75
2026-02-25 22:00:00+00:00,0.0,50.75,50.75,50.75
2026-02-25 23:00:00+00:00,0.0,144.5,144.5,144.5
2026-02-26 00:00:00+00:00,0.0,201.5,201.5,201.5
2026-02-26 01:00:00+00:00,292.5,0.0,-292.5,-292.5
2026-02-26 02:00:00+00:00,0.0,217.5,217.5,217.5
2026-02-26 03:00:00+00:00,0.0,233.25,233.25,233.25
2026-02-26 04:00:00+00:00,0.0,212.5,212.5,212.5
2026-02-26 05:00:00+00:00,0.0,98.25,98.25,98.25
2026-02-26 06:00:00+00:00,0.0,167.5,167.5,167.5
2026-02-26 07:00:00+00:00,0.0,481.0,481.0,481.0
2026-02-26 08:00:00+00:00,0.0,577.75,577.75,577.75
2026-02-26 09:00:00+00:00,0.0,700.0,700.0,700.0
2026-02-26 10:00:00+00:00,0.0,499.25,499.25,499.25
2026-02-26 11:00:00+00:00,0.0,297.25,297.25,297.25
2026-02-26 12:00:00+00:00,0.0,297.75,297.75,297.75
2026-02-26 13:00:00+00:00,0.0,356.5,356.5,356.5
2026-02-26 14:00:00+00:00,0.0,700.0,700.0,700.0
2026-02-26 15:00:00+00:00,0.0,463.75,463.75,463.75
2026-02-26 16:00:00+00:00,0.0,409.5,409.5,409.5
2026-02-26 17:00:00+00:00,0.0,371.0,371.0,371.0
2026-02-26 18:00:00+00:00,213.0,0.0,-213.0,-213.0
2026-02-26 19:00:00+00:00,251.5,0.0,-251.5,-251.5
2026-02-26 20:00:00+00:00,190.0,0.0,-190.0,-190.0
2026-02-26 21:00:00+00:00,70.75,0.0,-70.75,-70.75
2026-02-26 22:00:00+00:00,4.0,21.5,17.5,17.5
2026-02-26 23:00:00+00:00,0.0,74.5,74.5,74.5
2026-02-27 00:00:00+00:00,0.0,113.75,113.75,113.75
2026-02-27 01:00:00+00:00,516.75,0.0,-516.75,-516.75
2026-02-27 02:00:00+00:00,0.0,99.75,99.75,99.75
2026-02-27 03:00:00+00:00,0.0,146.5,146.5,146.5
2026-02-27 04:00:00+00:00,0.0,129.5,129.5,129.5
2026-02-27 05:00:00+00:00,5.0,24.0,19.0,19.0
2026-02-27 06:00:00+00:00,27.75,287.0,259.25,259.25
2026-02-27 07:00:00+00:00,0.0,248.0,248.0,248.0
2026-02-27 08:00:00+00:00,0.0,430.25,430.25,430.25
2026-02-27 09:00:00+00:00,0.0,665.25,665.25,665.25
2026-02-27 10:00:00+00:00,0.0,552.75,552.75,552.75
2026-02-27 11:00:00+00:00,0.0,175.0,175.0,175.0
2026-02-27 12:00:00+00:00,0.0,191.5,191.5,191.5
2026-02-27 13:00:00+00:00,0.0,208.0,208.0,208.0
2026-02-27 14:00:00+00:00,0.0,693.25,693.25,693.25
2026-02-27 15:00:00+00:00,0.0,492.5,492.5,492.5
2026-02-27 16:00:00+00:00,0.0,606.0,606.0,606.0
2026-02-27 17:00:00+00:00,0.0,353.5,353.5,353.5
2026-02-27 18:00:00+00:00,163.0,63.5,-99.5,-99.5
2026-02-27 19:00:00+00:00,299.5,0.0,-299.5,-299.5
2026-02-27 20:00:00+00:00,218.0,0.0,-218.0,-218.0
2026-02-27 21:00:00+00:00,139.0,0.0,-139.0,-139.0
2026-02-27 22:00:00+00:00,107.25,0.0,-107.25,-107.25
2026-02-27 23:00:00+00:00,34.5,0.0,-34.5,-34.5
2026-02-28 00:00:00+00:00,3.75,8.25,4.5,4.5
2026-02-28 01:00:00+00:00,0.0,23.0,23.0,23.0
2026-02-28 02:00:00+00:00,0.0,35.75,35.75,35.75
2026-02-28 03:00:00+00:00,0.0,66.5,66.5,66.5
2026-02-28 04:00:00+00:00,0.0,65.25,65.25,65.25
2026-02-28 05:00:00+00:00,3.5,0.0,-3.5,-3.5
2026-02-28 06:00:00+00:00,24.5,6.0,-18.5,-18.5
2026-02-28 07:00:00+00:00,0.0,145.5,145.5,145.5
2026-02-28 08:00:00+00:00,0.0,408.5,408.5,408.5
2026-02-28 09:00:00+00:00,0.0,593.75,593.75,593.75
2026-02-28 10:00:00+00:00,0.0,651.5,651.5,651.5
2026-02-28 11:00:00+00:00,0.25,461.75,461.5,461.5
2026-02-28 12:00:00+00:00,33.25,0.0,-33.25,-33.25
2026-02-28 13:00:00+00:00,29.5,0.0,-29.5,-29.5
2026-02-28 14:00:00+00:00,100.75,2.5,-98.25,-98.25
2026-02-28 15:00:00+00:00,0.0,229.25,229.25,229.25
2026-02-28 16:00:00+00:00,41.25,39.0,-2.25,-2.25
2026-02-28 17:00:00+00:00,47.5,280.5,233.0,233.0
2026-02-28 18:00:00+00:00,0.0,395.0,395.0,395.0
2026-02-28 19:00:00+00:00,0.0,298.25,298.25,298.25
2026-02-28 20:00:00+00:00,163.5,0.0,-163.5,-163.5
2026-02-28 21:00:00+00:00,129.75,0.0,-129.75,-129.75
2026-02-28 22:00:00+00:00,80.75,0.0,-80.75,-80.75
2026-02-28 23:00:00+00:00,32.75,15.0,-17.75,-17.75
2026-03-01 00:00:00+00:00,26.75,0.0,-26.75,-26.75
2026-03-01 01:00:00+00:00,0.75,1.0,0.25,0.25
2026-03-01 02:00:00+00:00,42.5,5.0,-37.5,-37.5
2026-03-01 03:00:00+00:00,0.0,22.5,22.5,22.5
2026-03-01 04:00:00+00:00,0.0,36.5,36.5,36.5
2026-03-01 05:00:00+00:00,0.0,124.0,124.0,124.0
2026-03-01 06:00:00+00:00,4.75,8.0,3.25,3.25
2026-03-01 07:00:00+00:00,0.0,133.5,133.5,133.5
2026-03-01 08:00:00+00:00,0.0,344.0,344.0,344.0
2026-03-01 09:00:00+00:00,0.0,468.25,468.25,468.25
2026-03-01 10:00:00+00:00,0.0,532.75,532.75,532.75
2026-03-01 11:00:00+00:00,0.0,439.5,439.5,439.5
2026-03-01 12:00:00+00:00,0.0,223.25,223.25,223.25
2026-03-01 13:00:00+00:00,0.0,418.0,418.0,418.0
2026-03-01 14:00:00+00:00,0.0,425.0,425.0,425.0
2026-03-01 15:00:00+00:00,0.0,292.75,292.75,292.75
2026-03-01 16:00:00+00:00,1.25,46.0,44.75,44.75
2026-03-01 17:00:00+00:00,0.0,487.5,487.5,487.5
2026-03-01 18:00:00+00:00,0.0,401.75,401.75,401.75
2026-03-01 19:00:00+00:00,0.0,377.75,377.75,377.75
2026-03-01 20:00:00+00:00,102.0,71.5,-30.5,-30.5
2026-03-01 21:00:00+00:00,132.75,0.0,-132.75,-132.75
2026-03-01 22:00:00+00:00,40.5,0.0,-40.5,-40.5
2026-03-01 23:00:00+00:00,0.0,31.5,31.5,31.5
2026-03-02 00:00:00+00:00,13.0,26.25,13.25,13.25
2026-03-02 01:00:00+00:00,11.25,31.75,20.5,20.5
2026-03-02 02:00:00+00:00,0.0,24.0,24.0,24.0
2026-03-02 03:00:00+00:00,0.0,94.75,94.75,94.75
2026-03-02 04:00:00+00:00,0.0,82.0,82.0,82.0
2026-03-02 05:00:00+00:00,4.5,65.75,61.25,61.25
2026-03-02 06:00:00+00:00,24.25,362.75,338.5,338.5
2026-03-02 07:00:00+00:00,0.0,613.75,613.75,613.75
2026-03-02 08:00:00+00:00,0.0,445.0,445.0,445.0
2026-03-02 09:00:00+00:00,0.0,325.5,325.5,325.5
2026-03-02 10:00:00+00:00,0.0,388.5,388.5,388.5
2026-03-02 11:00:00+00:00,0.0,305.75,305.75,305.75
2026-03-02 12:00:00+00:00,0.0,466.75,466.75,466.75
2026-03-02 13:00:00+00:00,0.0,439.0,439.0,439.0
2026-03-02 14:00:00+00:00,0.0,373.75,373.75,373.75
2026-03-02 15:00:00+00:00,0.0,260.25,260.25,260.25
2026-03-02 16:00:00+00:00,0.0,664.25,664.25,664.25
2026-03-02 17:00:00+00:00,0.0,613.75,613.75,613.75
2026-03-02 18:00:00+00:00,0.0,539.5,539.5,539.5
2026-03-02 19:00:00+00:00,0.0,283.25,283.25,283.25
2026-03-02 20:00:00+00:00,0.0,175.0,175.0,175.0
2026-03-02 21:00:00+00:00,0.0,280.5,280.5,280.5
2026-03-02 22:00:00+00:00,0.0,386.0,386.0,386.0
2026-03-02 23:00:00+00:00,0.0,229.75,229.75,229.75
2026-03-03 00:00:00+00:00,0.0,232.0,232.0,232.0
2026-03-03 01:00:00+00:00,0.0,214.0,214.0,214.0
2026-03-03 02:00:00+00:00,0.0,217.75,217.75,217.75
2026-03-03 03:00:00+00:00,0.0,240.75,240.75,240.75
2026-03-03 04:00:00+00:00,0.0,276.75,276.75,276.75
2026-03-03 05:00:00+00:00,0.0,639.75,639.75,639.75
2026-03-03 06:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 07:00:00+00:00,0.0,687.25,687.25,687.25
2026-03-03 08:00:00+00:00,0.0,404.0,404.0,404.0
2026-03-03 09:00:00+00:00,0.0,504.5,504.5,504.5
2026-03-03 10:00:00+00:00,0.0,663.0,663.0,663.0
2026-03-03 11:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 12:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 13:00:00+00:00,0.0,693.0,693.0,693.0
2026-03-03 14:00:00+00:00,0.0,663.5,663.5,663.5
2026-03-03 15:00:00+00:00,0.0,471.5,471.5,471.5
2026-03-03 16:00:00+00:00,0.0,516.75,516.75,516.75
2026-03-03 17:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 18:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 19:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 20:00:00+00:00,0.0,174.5,174.5,174.5
2026-03-03 21:00:00+00:00,0.0,263.5,263.5,263.5
2026-03-03 22:00:00+00:00,0.0,317.0,317.0,317.0
2026-03-03 23:00:00+00:00,0.0,430.5,430.5,430.5
2026-03-04 00:00:00+00:00,0.0,330.25,330.25,330.25
2026-03-04 01:00:00+00:00,0.0,312.0,312.0,312.0
2026-03-04 02:00:00+00:00,0.0,316.75,316.75,316.75
2026-03-04 03:00:00+00:00,0.0,347.25,347.25,347.25
2026-03-04 04:00:00+00:00,0.0,493.75,493.75,493.75
2026-03-04 05:00:00+00:00,0.0,758.0,758.0,758.0
2026-03-04 06:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-04 07:00:00+00:00,0.0,887.75,887.75,887.75
2026-03-04 08:00:00+00:00,0.0,693.75,693.75,693.75
2026-03-04 09:00:00+00:00,0.0,707.0,707.0,707.0
2026-03-04 10:00:00+00:00,0.0,732.5,732.5,732.5
2026-03-04 11:00:00+00:00,0.0,581.25,581.25,581.25
2026-03-04 12:00:00+00:00,0.0,632.0,632.0,632.0
2026-03-04 13:00:00+00:00,0.0,757.25,757.25,757.25
2026-03-04 14:00:00+00:00,0.0,784.5,784.5,784.5
2026-03-04 15:00:00+00:00,0.0,665.5,665.5,665.5
2026-03-04 16:00:00+00:00,0.0,743.75,743.75,743.75
2026-03-04 17:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-04 18:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-04 19:00:00+00:00,0.0,702.5,702.5,702.5
2026-03-04 20:00:00+00:00,0.0,366.75,366.75,366.75
2026-03-04 21:00:00+00:00,0.0,361.5,361.5,361.5
2026-03-04 22:00:00+00:00,0.0,430.25,430.25,430.25
2026-03-04 23:00:00+00:00,0.0,514.5,514.5,514.5
2026-03-05 00:00:00+00:00,0.0,487.25,487.25,487.25
2026-03-05 01:00:00+00:00,0.0,519.5,519.5,519.5
2026-03-05 02:00:00+00:00,0.0,470.0,470.0,470.0
2026-03-05 03:00:00+00:00,0.0,544.5,544.5,544.5
2026-03-05 04:00:00+00:00,0.0,584.25,584.25,584.25
2026-03-05 05:00:00+00:00,0.0,650.5,650.5,650.5
2026-03-05 06:00:00+00:00,0.0,831.0,831.0,831.0
2026-03-05 07:00:00+00:00,0.0,566.25,566.25,566.25
2026-03-05 08:00:00+00:00,0.0,608.5,608.5,608.5
2026-03-05 09:00:00+00:00,0.0,594.75,594.75,594.75
2026-03-05 10:00:00+00:00,0.0,445.75,445.75,445.75
2026-03-05 11:00:00+00:00,14.5,0.0,-14.5,-14.5
2026-03-05 12:00:00+00:00,24.0,0.0,-24.0,-24.0
2026-03-05 13:00:00+00:00,16.75,269.0,252.25,252.25
2026-03-05 14:00:00+00:00,0.0,704.75,704.75,704.75
2026-03-05 15:00:00+00:00,0.0,580.25,580.25,580.25
2026-03-05 16:00:00+00:00,0.0,598.5,598.5,598.5
2026-03-05 17:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-05 18:00:00+00:00,0.0,826.25,826.25,826.25
2026-03-05 19:00:00+00:00,0.0,405.5,405.5,405.5
2026-03-05 20:00:00+00:00,0.0,425.5,425.5,425.5
2026-03-05 21:00:00+00:00,0.0,517.5,517.5,517.5
2026-03-05 22:00:00+00:00,0.0,593.25,593.25,593.25
2026-03-05 23:00:00+00:00,0.0,596.0,596.0,596.0
2026-03-06 00:00:00+00:00,0.0,515.5,515.5,515.5
2026-03-06 01:00:00+00:00,0.0,518.5,518.5,518.5
2026-03-06 02:00:00+00:00,0.0,522.5,522.5,522.5
2026-03-06 03:00:00+00:00,0.0,532.0,532.0,532.0
2026-03-06 04:00:00+00:00,0.0,638.75,638.75,638.75
2026-03-06 05:00:00+00:00,0.0,539.0,539.0,539.0
2026-03-06 06:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-06 07:00:00+00:00,0.0,719.25,719.25,719.25
2026-03-06 08:00:00+00:00,0.0,243.5,243.5,243.5
2026-03-06 09:00:00+00:00,0.0,374.25,374.25,374.25
2026-03-06 10:00:00+00:00,0.0,245.5,245.5,245.5
2026-03-06 11:00:00+00:00,317.75,0.0,-317.75,-317.75
2026-03-06 12:00:00+00:00,424.25,0.0,-424.25,-424.25
2026-03-06 13:00:00+00:00,0.0,233.0,233.0,233.0
