,NL_NO_2,NO_2_NL,GB_NO_2,NO_2_GB,NO_2_DE_LU,DE_LU_NO_2,NO_2_DK_1,DK_1_NO_2,NO_2_NO_1,NO_1_NO_2,NO_2_NO_5,NO_5_NO_2,NO_2_DE_LU_net_export,NO_2_DK_1_net_export,NO_2_NL_net_export,NO_2_NO_1_net_export,NO_2_NO_5_net_export,NO_2_GB_net_export,Net Export
2026-01-14 20:00:00+00:00,0.0,434.75,0.0,60.2,1399.0,0.0,1680.0,0.0,42.6,0.0,0.0,5.025,1399.0,1680.0,434.75,42.6,-5.025,60.2,3611.5249999999996
2026-01-14 21:00:00+00:00,0.0,394.54999999999995,0.0,128.4,1399.0,0.0,1609.0,0.0,0.0,0.0,0.0,241.6,1399.0,1609.0,394.54999999999995,0.0,-241.6,128.4,3289.3500000000004
2026-01-14 22:00:00+00:00,0.0,384.65000000000003,0.0,325.0,1399.0,0.0,1608.0,0.0,0.0,0.0,0.0,670.6,1399.0,1608.0,384.65000000000003,0.0,-670.6,325.0,3046.05
2026-01-14 23:00:00+00:00,0.0,175.475,0.0,790.0,1303.25,0.0,1651.25,0.0,0.0,0.0,0.0,746.7,1303.25,1651.25,175.475,0.0,-746.7,790.0,3173.2749999999996
2026-01-15 00:00:00+00:00,0.0,46.875,0.0,989.6,1097.75,0.0,1646.25,0.0,0.0,0.0,0.0,645.675,1097.75,1646.25,46.875,0.0,-645.675,989.6,3134.7999999999997
2026-01-15 01:00:00+00:00,0.0,0.0,0.0,1041.9,599.25,0.0,1429.0,0.0,35.825,0.0,0.0,332.05,599.25,1429.0,0.0,35.825,-332.05,1041.9,2773.925
2026-01-15 02:00:00+00:00,0.0,0.0,0.0,757.1,258.25,0.0,956.5,0.0,444.25,0.0,0.0,0.0,258.25,956.5,0.0,444.25,0.0,757.1,2416.1
2026-01-15 03:00:00+00:00,0.0,0.0,0.0,751.3,4.0,0.0,622.25,0.0,895.05,0.0,0.0,0.0,4.0,622.25,0.0,895.05,0.0,751.3,2272.6
2026-01-15 04:00:00+00:00,69.675,0.0,0.0,871.5,260.0,0.0,952.0,0.0,698.075,0.0,0.0,0.0,260.0,952.0,-69.675,698.075,0.0,871.5,2711.9
2026-01-15 05:00:00+00:00,304.475,0.0,0.0,769.2,1399.0,0.0,1317.25,0.0,755.925,0.0,0.0,0.0,1399.0,1317.25,-304.475,755.925,0.0,769.2,3936.8999999999996
2026-01-15 06:00:00+00:00,336.725,0.0,0.0,304.2,1399.0,0.0,1010.5,0.0,1781.525,0.0,0.0,0.0,1399.0,1010.5,-336.725,1781.525,0.0,304.2,4158.5
2026-01-15 07:00:00+00:00,321.975,0.0,0.0,0.0,1345.25,0.0,739.0,0.0,2368.825,0.0,0.0,0.0,1345.25,739.0,-321.975,2368.825,0.0,0.0,4131.1
2026-01-15 08:00:00+00:00,0.0,0.0,0.0,465.0,759.0,0.0,543.5,0.0,2443.125,0.0,0.0,0.0,759.0,543.5,0.0,2443.125,0.0,465.0,4210.625
2026-01-15 09:00:00+00:00,0.0,0.0,0.0,930.0,314.0,0.0,335.75,0.0,2622.15,0.0,0.0,0.0,314.0,335.75,0.0,2622.15,0.0,930.0,4201.9
2026-01-15 10:00:00+00:00,0.0,0.0,0.0,1395.0,28.25,0.0,92.25,0.0,2752.175,0.0,0.0,0.0,28.25,92.25,0.0,2752.175,0.0,1395.0,4267.675
2026-01-15 11:00:00+00:00,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,0.0,2787.4,0.0,0.0,0.0,0.0,0.0,0.0,2787.4,0.0,1449.0,4236.4
2026-01-15 12:00:00+00:00,0.0,0.0,0.0,1449.0,0.0,0.0,135.25,0.0,2744.075,0.0,0.0,0.0,0.0,135.25,0.0,2744.075,0.0,1449.0,4328.325
2026-01-15 13:00:00+00:00,0.0,0.0,0.0,984.0,368.25,0.0,809.75,0.0,2285.825,0.0,0.0,0.0,368.25,809.75,0.0,2285.825,0.0,984.0,4447.825
2026-01-15 14:00:00+00:00,0.0,0.0,0.0,519.0,1050.25,0.0,1325.0,0.0,1520.525,0.0,0.0,0.0,1050.25,1325.0,0.0,1520.525,0.0,519.0,4414.775
2026-01-15 15:00:00+00:00,0.0,0.0,0.0,659.0,1050.75,0.0,1604.0,0.0,1053.15,0.0,0.0,0.0,1050.75,1604.0,0.0,1053.15,0.0,659.0,4366.9
2026-01-15 16:00:00+00:00,77.25,0.0,0.0,688.8,1022.25,0.0,1680.0,0.0,680.525,0.0,0.0,0.0,1022.25,1680.0,-77.25,680.525,0.0,688.8,3994.325
2026-01-15 17:00:00+00:00,283.825,0.0,0.0,1153.8,1278.5,0.0,1680.0,0.0,548.6,0.0,0.0,0.0,1278.5,1680.0,-283.825,548.6,0.0,1153.8,4377.075
2026-01-15 18:00:00+00:00,264.675,0.0,0.0,1449.0,1237.25,0.0,1680.0,0.0,203.0,0.0,0.0,12.75,1237.25,1680.0,-264.675,203.0,-12.75,1449.0,4291.825
2026-01-15 19:00:00+00:00,77.25,0.0,0.0,1449.0,823.5,0.0,1536.25,0.0,75.15,0.0,0.0,20.575,823.5,1536.25,-77.25,75.15,-20.575,1449.0,3786.0750000000003
2026-01-15 20:00:00+00:00,0.0,0.0,0.0,1449.0,171.5,0.0,1120.25,0.0,158.15,0.0,0.0,35.275,171.5,1120.25,0.0,158.15,-35.275,1449.0,2863.625
2026-01-15 21:00:00+00:00,0.0,0.0,0.0,1449.0,639.0,0.0,975.5,0.0,0.0,0.0,0.0,575.975,639.0,975.5,0.0,0.0,-575.975,1449.0,2487.525
2026-01-15 22:00:00+00:00,0.0,0.0,0.0,1449.0,467.25,62.25,337.5,0.0,0.0,0.0,0.0,577.35,405.0,337.5,0.0,0.0,-577.35,1449.0,1614.15
2026-01-15 23:00:00+00:00,13.0,0.0,0.0,1449.0,50.75,142.25,112.5,20.75,220.075,0.0,0.0,0.0,-91.5,91.75,-13.0,220.075,0.0,1449.0,1656.325
2026-01-16 00:00:00+00:00,72.875,0.0,0.0,1449.0,0.0,574.0,0.0,10.25,262.275,0.0,0.0,0.0,-574.0,-10.25,-72.875,262.275,0.0,1449.0,1054.15
2026-01-16 01:00:00+00:00,391.7,0.0,0.0,1449.0,0.0,858.5,0.0,115.0,336.925,0.0,0.0,0.0,-858.5,-115.0,-391.7,336.925,0.0,1449.0,420.7249999999999
2026-01-16 02:00:00+00:00,640.0,0.0,0.0,1449.0,0.0,718.5,0.0,481.5,316.125,0.0,0.0,0.0,-718.5,-481.5,-640.0,316.125,0.0,1449.0,-74.875
2026-01-16 03:00:00+00:00,117.325,0.0,0.0,1449.0,60.25,355.25,0.0,207.0,0.0,0.0,0.0,352.275,-295.0,-207.0,-117.325,0.0,-352.275,1449.0,477.4
2026-01-16 04:00:00+00:00,0.0,238.7,0.0,1449.0,1099.5,0.0,0.0,357.0,0.0,0.0,0.0,911.125,1099.5,-357.0,238.7,0.0,-911.125,1449.0,1519.075
2026-01-16 05:00:00+00:00,0.0,640.0,0.0,1449.0,1292.5,0.0,0.0,627.5,0.0,0.0,0.0,536.125,1292.5,-627.5,640.0,0.0,-536.125,1449.0,2217.875
2026-01-16 06:00:00+00:00,0.0,640.0,0.0,1449.0,1390.0,0.0,0.0,311.0,0.0,0.0,0.0,331.475,1390.0,-311.0,640.0,0.0,-331.475,1449.0,2836.525
2026-01-16 07:00:00+00:00,0.0,640.0,0.0,1449.0,1380.0,0.0,0.0,454.75,0.0,0.0,0.0,70.875,1380.0,-454.75,640.0,0.0,-70.875,1449.0,2943.375
2026-01-16 08:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,0.0,657.75,259.55,0.0,0.0,0.0,1399.0,-657.75,640.0,259.55,0.0,1449.0,3089.8
2026-01-16 09:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,0.0,419.75,0.0,0.0,0.0,64.8,1399.0,-419.75,640.0,0.0,-64.8,1449.0,3003.45
2026-01-16 10:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,0.0,346.75,61.5,0.0,0.0,47.9,1399.0,-346.75,640.0,61.5,-47.9,1449.0,3154.85
2026-01-16 11:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,366.5,0.0,0.0,0.0,0.0,677.725,1399.0,366.5,640.0,0.0,-677.725,1449.0,3176.775
2026-01-16 12:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1266.5,0.0,0.0,0.0,0.0,1435.025,1399.0,1266.5,640.0,0.0,-1435.025,1449.0,3319.475
2026-01-16 13:00:00+00:00,0.0,570.025,0.0,1449.0,1399.0,0.0,1580.25,0.0,0.0,0.0,0.0,1071.475,1399.0,1580.25,570.025,0.0,-1071.475,1449.0,3926.8
2026-01-16 14:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1623.75,0.0,0.0,0.0,0.0,1041.875,1399.0,1623.75,640.0,0.0,-1041.875,1449.0,4069.875
2026-01-16 15:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,355.3,1399.0,1680.0,640.0,0.0,-355.3,1449.0,4812.7
2026-01-16 16:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,435.75,1399.0,1680.0,640.0,0.0,-435.75,1449.0,4732.25
2026-01-16 17:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,391.125,1399.0,1680.0,640.0,0.0,-391.125,1449.0,4776.875
2026-01-16 18:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,767.725,1399.0,1680.0,640.0,0.0,-767.725,1449.0,4400.275
2026-01-16 19:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1218.15,1399.0,1680.0,640.0,0.0,-1218.15,1449.0,3949.85
2026-01-16 20:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1663.7,1399.0,1680.0,640.0,0.0,-1663.7,1449.0,3504.3
2026-01-16 21:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1998.95,1399.0,1680.0,640.0,0.0,-1998.95,1449.0,3169.05
2026-01-16 22:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,2153.85,1399.0,1680.0,640.0,0.0,-2153.85,1449.0,3014.15
2026-01-16 23:00:00+00:00,0.0,558.825,0.0,1449.0,1383.0,0.0,1680.0,0.0,0.0,44.65,0.0,2337.725,1383.0,1680.0,558.825,-44.65,-2337.725,1449.0,2688.45
2026-01-17 00:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,166.6,0.0,2446.775,1399.0,1680.0,640.0,-166.6,-2446.775,1449.0,2554.625
2026-01-17 01:00:00+00:00,0.0,614.375,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,171.275,0.0,2376.65,1399.0,1680.0,614.375,-171.275,-2376.65,1449.0,2594.45
2026-01-17 02:00:00+00:00,0.0,546.425,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,143.725,0.0,2264.75,1399.0,1680.0,546.425,-143.725,-2264.75,1449.0,2665.9500000000003
2026-01-17 03:00:00+00:00,0.0,607.5,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,162.175,0.0,2340.9,1399.0,1680.0,607.5,-162.175,-2340.9,1449.0,2632.4249999999997
2026-01-17 04:00:00+00:00,0.0,537.95,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,68.95,0.0,2384.9,1399.0,1680.0,537.95,-68.95,-2384.9,1449.0,2612.1
2026-01-17 05:00:00+00:00,0.0,397.6,0.0,1449.0,1365.0,0.0,1623.75,0.0,0.0,5.175,0.0,2277.225,1365.0,1623.75,397.6,-5.175,-2277.225,1449.0,2552.95
2026-01-17 06:00:00+00:00,0.0,181.25,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1944.7,1399.0,1680.0,181.25,0.0,-1944.7,1449.0,2764.55
2026-01-17 07:00:00+00:00,0.0,562.75,0.0,1449.0,1365.0,0.0,1664.0,0.0,0.0,0.0,0.0,1808.225,1365.0,1664.0,562.75,0.0,-1808.225,1449.0,3232.525
2026-01-17 08:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1193.8,1399.0,1680.0,640.0,0.0,-1193.8,1449.0,3974.2
2026-01-17 09:00:00+00:00,0.0,572.6,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1194.075,1399.0,1680.0,572.6,0.0,-1194.075,1449.0,3906.5249999999996
2026-01-17 10:00:00+00:00,0.0,23.65,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,759.8,1399.0,1680.0,23.65,0.0,-759.8,1449.0,3791.8500000000004
2026-01-17 11:00:00+00:00,0.0,93.2,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,712.525,1399.0,1680.0,93.2,0.0,-712.525,1449.0,3908.6749999999997
2026-01-17 12:00:00+00:00,0.0,424.975,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1106.55,1399.0,1680.0,424.975,0.0,-1106.55,1449.0,3846.425
2026-01-17 13:00:00+00:00,0.0,460.8,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,973.95,1399.0,1680.0,460.8,0.0,-973.95,1449.0,4014.8500000000004
2026-01-17 14:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,758.7,1399.0,1680.0,640.0,0.0,-758.7,1449.0,4409.3
2026-01-17 15:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,692.775,1399.0,1680.0,640.0,0.0,-692.775,1449.0,4475.225
2026-01-17 16:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,464.1,1399.0,1680.0,640.0,0.0,-464.1,1449.0,4703.9
2026-01-17 17:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,469.275,1399.0,1680.0,640.0,0.0,-469.275,1449.0,4698.725
2026-01-17 18:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,238.725,1399.0,1680.0,640.0,0.0,-238.725,1449.0,4929.275
2026-01-17 19:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,333.75,1399.0,1680.0,640.0,0.0,-333.75,1449.0,4834.25
2026-01-17 20:00:00+00:00,0.0,562.75,0.0,1449.0,1365.0,0.0,1661.0,0.0,0.0,0.0,0.0,647.675,1365.0,1661.0,562.75,0.0,-647.675,1449.0,4390.075
2026-01-17 21:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,951.4,1399.0,1680.0,640.0,0.0,-951.4,1449.0,4216.6
2026-01-17 22:00:00+00:00,0.0,603.675,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,977.75,1399.0,1680.0,603.675,0.0,-977.75,1449.0,4153.925
2026-01-17 23:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1440.3,1399.0,1680.0,640.0,0.0,-1440.3,1449.0,3727.7
2026-01-18 00:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1690.8,1399.0,1680.0,640.0,0.0,-1690.8,1449.0,3477.2
2026-01-18 01:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1948.825,1399.0,1680.0,640.0,0.0,-1948.825,1449.0,3219.175
2026-01-18 02:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1736.5,1399.0,1680.0,640.0,0.0,-1736.5,1449.0,3431.5
2026-01-18 03:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1935.8,1399.0,1680.0,640.0,0.0,-1935.8,1449.0,3232.2
2026-01-18 04:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1912.675,1399.0,1680.0,640.0,0.0,-1912.675,1449.0,3255.325
2026-01-18 05:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1864.375,1399.0,1680.0,640.0,0.0,-1864.375,1449.0,3303.625
2026-01-18 06:00:00+00:00,0.0,493.32500000000005,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1493.825,1399.0,1680.0,493.32500000000005,0.0,-1493.825,1449.0,3527.5
2026-01-18 07:00:00+00:00,0.0,640.0,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1099.025,1399.0,1680.0,640.0,0.0,-1099.025,1449.0,4068.975
2026-01-18 08:00:00+00:00,0.0,562.75,0.0,1449.0,1365.0,0.0,1647.5,0.0,0.0,0.0,0.0,380.075,1365.0,1647.5,562.75,0.0,-380.075,1449.0,4644.175
2026-01-18 09:00:00+00:00,0.0,66.7,0.0,1449.0,939.25,0.0,1411.5,0.0,261.225,0.0,0.0,0.0,939.25,1411.5,66.7,261.225,0.0,1449.0,4127.674999999999
2026-01-18 10:00:00+00:00,0.0,0.0,0.0,1449.0,75.0,0.0,1313.5,0.0,756.875,0.0,0.0,0.0,75.0,1313.5,0.0,756.875,0.0,1449.0,3594.375
2026-01-18 11:00:00+00:00,0.0,0.0,0.0,1449.0,13.75,0.0,759.25,0.0,1168.35,0.0,0.0,0.0,13.75,759.25,0.0,1168.35,0.0,1449.0,3390.35
2026-01-18 12:00:00+00:00,0.0,0.0,0.0,1449.0,0.0,0.0,401.25,0.0,1547.15,0.0,0.0,0.0,0.0,401.25,0.0,1547.15,0.0,1449.0,3397.4
2026-01-18 13:00:00+00:00,0.0,0.0,0.0,1449.0,110.75,0.0,934.5,0.0,1499.85,0.0,0.0,0.0,110.75,934.5,0.0,1499.85,0.0,1449.0,3994.1
2026-01-18 14:00:00+00:00,0.0,0.0,0.0,1449.0,270.0,0.0,1562.25,0.0,1616.925,0.0,0.0,0.0,270.0,1562.25,0.0,1616.925,0.0,1449.0,4898.175
2026-01-18 15:00:00+00:00,0.0,88.25,0.0,1449.0,383.75,0.0,1680.0,0.0,1492.35,0.0,0.0,0.0,383.75,1680.0,88.25,1492.35,0.0,1449.0,5093.35
2026-01-18 16:00:00+00:00,0.0,562.75,0.0,1449.0,320.25,0.0,1680.0,0.0,1249.575,0.0,0.0,0.0,320.25,1680.0,562.75,1249.575,0.0,1449.0,5261.575
2026-01-18 17:00:00+00:00,0.0,302.1,0.0,1449.0,1218.5,0.0,1680.0,0.0,601.775,0.0,0.0,0.0,1218.5,1680.0,302.1,601.775,0.0,1449.0,5251.375
2026-01-18 18:00:00+00:00,0.0,133.05,0.0,1449.0,1399.0,0.0,1680.0,0.0,565.975,0.0,0.0,0.0,1399.0,1680.0,133.05,565.975,0.0,1449.0,5227.025
2026-01-18 19:00:00+00:00,0.0,311.9,0.0,1449.0,1399.0,0.0,1653.75,0.0,196.95,0.0,0.0,0.0,1399.0,1653.75,311.9,196.95,0.0,1449.0,5010.6
2026-01-18 20:00:00+00:00,0.0,480.425,0.0,1449.0,1365.0,0.0,1623.75,0.0,28.6,0.0,0.0,61.375,1365.0,1623.75,480.425,28.6,-61.375,1449.0,4885.4
2026-01-18 21:00:00+00:00,0.0,520.25,0.0,1449.0,1399.0,0.0,1680.0,0.0,11.7,0.0,0.0,297.4,1399.0,1680.0,520.25,11.7,-297.4,1449.0,4762.549999999999
2026-01-18 22:00:00+00:00,0.0,503.375,0.0,1449.0,1341.5,0.0,1680.0,0.0,0.0,0.0,0.0,665.45,1341.5,1680.0,503.375,0.0,-665.45,1449.0,4308.425
2026-01-18 23:00:00+00:00,0.0,413.8,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1380.15,1399.0,1680.0,413.8,0.0,-1380.15,1449.0,3561.65
2026-01-19 00:00:00+00:00,0.0,312.3,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1271.675,1399.0,1680.0,312.3,0.0,-1271.675,1449.0,3568.625
2026-01-19 01:00:00+00:00,0.0,294.9,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1198.8,1399.0,1680.0,294.9,0.0,-1198.8,1449.0,3624.1000000000004
2026-01-19 02:00:00+00:00,0.0,185.35000000000002,0.0,1449.0,1399.0,0.0,1680.0,0.0,0.0,0.0,0.0,1157.4,1399.0,1680.0,185.35000000000002,0.0,-1157.4,1449.0,3555.95
2026-01-19 03:00:00+00:00,0.0,24.95,0.0,1449.0,1339.25,0.0,1680.0,0.0,0.0,0.0,0.0,955.975,1339.25,1680.0,24.95,0.0,-955.975,1449.0,3537.225
2026-01-19 04:00:00+00:00,0.0,92.25,0.0,1001.3,1112.25,0.0,1623.75,0.0,139.475,0.0,0.0,77.925,1112.25,1623.75,92.25,139.475,-77.925,1001.3,3891.0999999999995
2026-01-19 05:00:00+00:00,0.0,621.1,0.0,536.3,1084.0,0.0,1680.0,0.0,1233.525,0.0,0.0,0.0,1084.0,1680.0,621.1,1233.525,0.0,536.3,5154.925
2026-01-19 06:00:00+00:00,0.0,624.8,0.0,71.3,819.25,0.0,1680.0,0.0,1493.3,0.0,0.0,0.0,819.25,1680.0,624.8,1493.3,0.0,71.3,4688.650000000001
2026-01-19 07:00:00+00:00,0.0,562.85,0.0,0.0,796.5,0.0,1680.0,0.0,1672.5,0.0,0.0,0.0,796.5,1680.0,562.85,1672.5,0.0,0.0,4711.85
2026-01-19 08:00:00+00:00,0.0,67.125,0.0,310.4,1157.5,0.0,1680.0,0.0,1451.3,0.0,0.0,0.0,1157.5,1680.0,67.125,1451.3,0.0,310.4,4666.325
2026-01-19 09:00:00+00:00,0.0,0.0,0.0,763.1,489.0,0.0,1658.25,0.0,1733.35,0.0,0.0,0.0,489.0,1658.25,0.0,1733.35,0.0,763.1,4643.7
2026-01-19 10:00:00+00:00,0.0,0.0,0.0,659.9,350.25,0.0,1610.25,0.0,2173.125,0.0,0.0,0.0,350.25,1610.25,0.0,2173.125,0.0,659.9,4793.525
2026-01-19 11:00:00+00:00,0.0,0.0,0.0,1124.9,0.0,0.0,1385.0,0.0,2178.55,0.0,0.0,0.0,0.0,1385.0,0.0,2178.55,0.0,1124.9,4688.450000000001
2026-01-19 12:00:00+00:00,0.0,0.0,0.0,1272.7,0.0,0.0,1384.75,0.0,2056.375,0.0,0.0,0.0,0.0,1384.75,0.0,2056.375,0.0,1272.7,4713.825
2026-01-19 13:00:00+00:00,0.0,0.0,0.0,807.7,13.25,0.0,1638.5,0.0,2116.85,0.0,0.0,0.0,13.25,1638.5,0.0,2116.85,0.0,807.7,4576.3
2026-01-19 14:00:00+00:00,0.0,0.0,0.0,530.0,312.75,0.0,1680.0,0.0,2248.7,0.0,0.0,0.0,312.75,1680.0,0.0,2248.7,0.0,530.0,4771.45
2026-01-19 15:00:00+00:00,0.0,56.325,0.0,489.7,575.75,0.0,1544.25,0.0,2227.325,0.0,0.0,0.0,575.75,1544.25,56.325,2227.325,0.0,489.7,4893.349999999999
2026-01-19 16:00:00+00:00,0.0,293.25,0.0,417.7,703.0,0.0,1169.75,0.0,2156.85,0.0,0.0,0.0,703.0,1169.75,293.25,2156.85,0.0,417.7,4740.55
2026-01-19 17:00:00+00:00,0.0,0.0,0.0,596.4,346.0,0.0,1647.0,0.0,2231.6,0.0,0.0,0.0,346.0,1647.0,0.0,2231.6,0.0,596.4,4821.0
2026-01-19 18:00:00+00:00,0.0,265.675,0.0,788.8,506.75,0.0,1680.0,0.0,1900.975,0.0,0.0,0.0,506.75,1680.0,265.675,1900.975,0.0,788.8,5142.2
2026-01-19 19:00:00+00:00,0.0,235.55,0.0,519.7,869.25,0.0,1643.0,0.0,1800.35,0.0,0.0,0.0,869.25,1643.0,235.55,1800.35,0.0,519.7,5067.849999999999
2026-01-19 20:00:00+00:00,0.0,640.0,0.0,54.7,1228.75,0.0,1680.0,0.0,1504.575,0.0,0.0,0.0,1228.75,1680.0,640.0,1504.575,0.0,54.7,5108.025
2026-01-19 21:00:00+00:00,0.0,640.0,0.0,0.0,1348.0,0.0,1680.0,0.0,1415.925,0.0,0.0,0.0,1348.0,1680.0,640.0,1415.925,0.0,0.0,5083.925
2026-01-19 22:00:00+00:00,0.0,358.85,0.0,61.5,1346.5,0.0,1680.0,0.0,1323.5,0.0,0.0,0.0,1346.5,1680.0,358.85,1323.5,0.0,61.5,4770.35
2026-01-19 23:00:00+00:00,211.8,0.0,0.0,296.6,953.75,0.0,1680.0,0.0,1870.95,0.0,0.0,0.0,953.75,1680.0,-211.8,1870.95,0.0,296.6,4589.5
2026-01-20 00:00:00+00:00,33.55,0.0,0.0,0.0,943.0,0.0,1680.0,0.0,1768.075,0.0,0.0,0.0,943.0,1680.0,-33.55,1768.075,0.0,0.0,4357.525
2026-01-20 01:00:00+00:00,325.275,0.0,0.0,0.0,631.25,0.0,1680.0,0.0,2111.125,0.0,0.0,0.0,631.25,1680.0,-325.275,2111.125,0.0,0.0,4097.1
2026-01-20 02:00:00+00:00,125.975,0.0,422.9,0.0,736.0,0.0,1680.0,0.0,2128.425,0.0,0.0,0.0,736.0,1680.0,-125.975,2128.425,0.0,-422.9,3995.5500000000006
2026-01-20 03:00:00+00:00,0.0,0.0,462.2,0.0,634.0,0.0,1680.0,0.0,2178.65,0.0,0.0,0.0,634.0,1680.0,0.0,2178.65,0.0,-462.2,4030.45
2026-01-20 04:00:00+00:00,5.8999999999999995,0.0,927.2,0.0,635.0,0.0,1680.0,0.0,2231.05,0.0,0.0,0.0,635.0,1680.0,-5.8999999999999995,2231.05,0.0,-927.2,3612.95
2026-01-20 05:00:00+00:00,106.475,162.2,1246.0,0.0,678.0,0.0,1680.0,0.0,2605.275,0.0,0.0,0.0,678.0,1680.0,55.724999999999994,2605.275,0.0,-1246.0,3773.0
2026-01-20 06:00:00+00:00,0.0,468.925,1449.0,0.0,747.25,0.0,1680.0,0.0,2389.175,0.0,0.0,0.0,747.25,1680.0,468.925,2389.175,0.0,-1449.0,3836.3500000000004
2026-01-20 07:00:00+00:00,0.0,415.0,1449.0,0.0,676.25,0.0,1680.0,0.0,2407.9,0.0,0.0,0.0,676.25,1680.0,415.0,2407.9,0.0,-1449.0,3730.1499999999996
2026-01-20 08:00:00+00:00,0.0,283.225,1449.0,0.0,794.25,0.0,1357.5,0.0,2436.575,0.0,0.0,0.0,794.25,1357.5,283.225,2436.575,0.0,-1449.0,3422.5499999999993
2026-01-20 09:00:00+00:00,24.475,248.25,1449.0,0.0,772.25,0.0,1170.5,0.0,2571.25,0.0,0.0,0.0,772.25,1170.5,223.775,2571.25,0.0,-1449.0,3288.7749999999996
2026-01-20 10:00:00+00:00,455.475,0.0,1277.9,0.0,1055.0,0.0,1070.0,0.0,2878.325,0.0,0.0,0.0,1055.0,1070.0,-455.475,2878.325,0.0,-1277.9,3269.9500000000003
2026-01-20 11:00:00+00:00,640.0,0.0,1153.5,0.0,1200.0,0.0,868.5,0.0,3007.575,0.0,0.0,0.0,1200.0,868.5,-640.0,3007.575,0.0,-1153.5,3282.575
