,HU_HR,HR_HU,SI_HR,HR_SI,RS_HR,HR_RS,BA_HR,HR_BA,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export
2026-01-17 10:00:00+00:00,499.075,0.0,351.0,228.6,0.0,27.0,0.0,1.0,1.0,-499.075,27.0,-122.4,-593.475
2026-01-17 11:00:00+00:00,535.825,0.0,351.0,294.7,0.0,26.0,0.0,1.0,1.0,-535.825,26.0,-56.30000000000001,-565.125
2026-01-17 12:00:00+00:00,461.525,0.0,351.0,288.85,0.0,26.0,0.0,1.0,1.0,-461.525,26.0,-62.14999999999998,-496.67499999999995
2026-01-17 13:00:00+00:00,334.57500000000005,0.0,351.0,205.65,0.0,26.0,0.0,1.0,1.0,-334.57500000000005,26.0,-145.35,-452.92500000000007
2026-01-17 14:00:00+00:00,14.25,78.95,444.525,104.95,0.0,76.0,0.0,31.0,31.0,64.7,76.0,-339.575,-167.875
2026-01-17 15:00:00+00:00,0.0,306.65,722.875,86.0,0.0,286.0,0.0,36.0,36.0,306.65,286.0,-636.875,-8.225000000000023
2026-01-17 16:00:00+00:00,0.0,89.575,597.275,91.0,0.0,286.0,0.0,1.0,1.0,89.575,286.0,-506.275,-129.7
2026-01-17 17:00:00+00:00,0.0,76.10000000000001,479.125,91.0,0.0,231.0,0.0,1.0,1.0,76.10000000000001,231.0,-388.125,-80.02499999999998
2026-01-17 18:00:00+00:00,0.0,6.3,364.025,89.0,0.0,233.0,0.0,1.0,1.0,6.3,233.0,-275.025,-34.724999999999966
2026-01-17 19:00:00+00:00,44.0,0.0,379.55,90.975,0.0,176.0,0.0,21.0,21.0,-44.0,176.0,-288.57500000000005,-135.57500000000005
2026-01-17 20:00:00+00:00,197.225,0.0,537.925,80.0,0.0,76.0,0.0,30.0,30.0,-197.225,76.0,-457.92499999999995,-549.15
2026-01-17 21:00:00+00:00,293.2,0.0,359.75,124.97500000000001,0.0,76.0,0.0,41.0,41.0,-293.2,76.0,-234.77499999999998,-410.97499999999997
2026-01-17 22:00:00+00:00,287.725,0.0,351.0,274.45,0.0,100.0,0.0,147.0,147.0,-287.725,100.0,-76.55000000000001,-117.27500000000003
2026-01-17 23:00:00+00:00,297.25,0.0,351.0,299.275,0.0,77.0,0.0,220.0,220.0,-297.25,77.0,-51.72500000000002,-51.97500000000002
2026-01-18 00:00:00+00:00,280.825,0.0,351.0,367.2,0.0,85.0,0.0,220.0,220.0,-280.825,85.0,16.19999999999999,40.375
2026-01-18 01:00:00+00:00,208.1,0.0,351.0,374.475,0.0,47.0,0.0,220.0,220.0,-208.1,47.0,23.475000000000023,82.37500000000003
2026-01-18 02:00:00+00:00,103.625,0.0,351.0,306.225,0.0,58.0,0.0,220.0,220.0,-103.625,58.0,-44.77499999999998,129.60000000000002
2026-01-18 03:00:00+00:00,78.7,0.0,351.0,294.075,0.0,31.0,0.0,220.0,220.0,-78.7,31.0,-56.92500000000001,115.375
2026-01-18 04:00:00+00:00,46.3,0.0,351.0,286.45,0.0,31.0,0.0,220.0,220.0,-46.3,31.0,-64.55000000000001,140.14999999999998
2026-01-18 05:00:00+00:00,80.05,0.0,351.0,229.8,0.0,28.0,0.0,209.0,209.0,-80.05,28.0,-121.19999999999999,35.75
2026-01-18 06:00:00+00:00,81.1,0.0,351.0,178.15,0.0,31.0,0.0,202.0,202.0,-81.1,31.0,-172.85,-20.94999999999999
2026-01-18 07:00:00+00:00,237.8,0.0,351.0,165.925,0.0,67.0,0.0,218.0,218.0,-237.8,67.0,-185.075,-137.875
2026-01-18 08:00:00+00:00,347.2,0.0,351.0,157.875,0.0,67.0,0.0,220.0,220.0,-347.2,67.0,-193.125,-253.325
2026-01-18 09:00:00+00:00,433.125,0.0,351.0,197.25,0.0,1.0,0.0,220.0,220.0,-433.125,1.0,-153.75,-365.875
2026-01-18 10:00:00+00:00,493.925,0.0,351.0,221.15,0.0,1.0,0.0,220.0,220.0,-493.925,1.0,-129.85,-402.775
2026-01-18 11:00:00+00:00,462.075,0.0,351.0,250.4,0.0,1.0,0.0,219.0,219.0,-462.075,1.0,-100.6,-342.67499999999995
2026-01-18 12:00:00+00:00,341.225,0.0,351.0,258.05,0.0,1.0,0.0,214.0,214.0,-341.225,1.0,-92.94999999999999,-219.175
2026-01-18 13:00:00+00:00,166.8,0.0,351.0,151.8,0.0,1.0,0.0,220.0,220.0,-166.8,1.0,-199.2,-145.0
2026-01-18 14:00:00+00:00,0.0,211.725,352.9,184.825,0.0,43.0,0.0,129.0,129.0,211.725,43.0,-168.075,215.65000000000003
2026-01-18 15:00:00+00:00,0.0,386.95,523.425,69.0,0.0,262.0,0.0,0.0,0.0,386.95,262.0,-454.42499999999995,194.5250000000001
2026-01-18 16:00:00+00:00,0.0,218.475,446.7,72.0,0.0,160.0,0.0,0.0,0.0,218.475,160.0,-374.7,3.775000000000034
2026-01-18 17:00:00+00:00,0.0,308.75,531.1,72.0,0.0,155.0,0.0,0.0,0.0,308.75,155.0,-459.1,4.649999999999977
2026-01-18 18:00:00+00:00,0.0,167.975,374.05,72.0,0.0,81.0,0.0,0.0,0.0,167.975,81.0,-302.05,-53.07500000000002
2026-01-18 19:00:00+00:00,0.0,121.45,353.275,91.275,0.0,146.0,0.0,6.0,6.0,121.45,146.0,-262.0,11.449999999999989
2026-01-18 20:00:00+00:00,15.1,3.625,363.05,93.225,0.0,81.0,0.0,40.0,40.0,-11.475,81.0,-269.82500000000005,-160.30000000000004
2026-01-18 21:00:00+00:00,138.825,0.0,351.0,167.45,0.0,1.0,0.0,220.0,220.0,-138.825,1.0,-183.55,-101.375
2026-01-18 22:00:00+00:00,264.125,0.0,351.0,216.625,0.0,0.0,0.0,212.0,212.0,-264.125,0.0,-134.375,-186.5
2026-01-18 23:00:00+00:00,385.875,0.0,351.025,88.075,0.0,69.0,0.0,266.0,266.0,-385.875,69.0,-262.95,-313.825
2026-01-19 00:00:00+00:00,326.0,0.0,351.0,143.95,0.0,60.0,0.0,269.0,269.0,-326.0,60.0,-207.05,-204.05
2026-01-19 01:00:00+00:00,293.55,0.0,351.0,194.775,0.0,45.0,0.0,269.0,269.0,-293.55,45.0,-156.225,-135.775
2026-01-19 02:00:00+00:00,270.575,0.0,351.0,180.7,0.0,24.0,0.0,269.0,269.0,-270.575,24.0,-170.3,-147.875
2026-01-19 03:00:00+00:00,266.475,0.0,351.0,137.6,0.0,1.0,0.0,269.0,269.0,-266.475,1.0,-213.4,-209.87500000000003
2026-01-19 04:00:00+00:00,329.95,0.0,390.925,108.675,0.0,146.0,60.0,177.0,117.0,-329.95,146.0,-282.25,-349.2
2026-01-19 05:00:00+00:00,172.625,0.0,574.05,112.0,0.0,356.0,110.0,58.0,-52.0,-172.625,356.0,-462.04999999999995,-330.67499999999995
2026-01-19 06:00:00+00:00,13.375,29.6,672.85,126.0,0.0,395.0,144.0,58.0,-86.0,16.225,395.0,-546.85,-221.625
2026-01-19 07:00:00+00:00,57.05,45.4,482.075,138.675,18.0,163.0,129.0,21.0,-108.0,-11.649999999999999,145.0,-343.4,-318.04999999999995
2026-01-19 08:00:00+00:00,221.27499999999998,0.0,351.0,296.05,35.0,185.0,172.0,1.0,-171.0,-221.27499999999998,150.0,-54.94999999999999,-297.22499999999997
2026-01-19 09:00:00+00:00,256.3,0.0,351.0,562.85,35.0,1.0,166.0,71.0,-95.0,-256.3,-34.0,211.85000000000002,-173.45
2026-01-19 10:00:00+00:00,324.375,0.0,351.0,580.65,35.0,2.0,194.0,71.0,-123.0,-324.375,-33.0,229.64999999999998,-250.72500000000002
2026-01-19 11:00:00+00:00,383.225,0.0,351.0,548.0,35.0,1.0,209.0,71.0,-138.0,-383.225,-34.0,197.0,-358.225
2026-01-19 12:00:00+00:00,356.4,0.0,351.0,416.7,35.0,121.0,194.0,71.0,-123.0,-356.4,86.0,65.69999999999999,-327.7
2026-01-19 13:00:00+00:00,282.0,0.0,351.0,209.85,35.0,231.0,138.0,71.0,-67.0,-282.0,196.0,-141.15,-294.15
2026-01-19 14:00:00+00:00,7.775,74.7,590.15,106.0,5.0,268.0,153.0,2.0,-151.0,66.925,263.0,-484.15,-305.22499999999997
2026-01-19 15:00:00+00:00,0.0,131.775,763.1,108.0,0.0,400.0,170.0,2.0,-168.0,131.775,400.0,-655.1,-291.32500000000005
2026-01-19 16:00:00+00:00,0.0,83.3,864.025,109.0,0.0,368.0,168.0,2.0,-166.0,83.3,368.0,-755.025,-469.72499999999997
2026-01-19 17:00:00+00:00,0.0,65.0,883.875,108.0,0.0,378.0,163.0,2.0,-161.0,65.0,378.0,-775.875,-493.875
2026-01-19 18:00:00+00:00,0.0,52.675,957.675,104.0,0.0,400.0,110.0,11.0,-99.0,52.675,400.0,-853.675,-499.99999999999994
2026-01-19 19:00:00+00:00,0.0,39.55,874.25,94.0,0.0,400.0,110.0,13.0,-97.0,39.55,400.0,-780.25,-437.7
2026-01-19 20:00:00+00:00,69.975,0.0,734.725,86.0,0.0,325.0,110.0,1.0,-109.0,-69.975,325.0,-648.725,-502.70000000000005
2026-01-19 21:00:00+00:00,315.1,0.0,535.075,81.0,0.0,256.0,100.0,54.0,-46.0,-315.1,256.0,-454.07500000000005,-559.1750000000001
2026-01-19 22:00:00+00:00,339.5,0.0,474.8,80.0,0.0,260.0,100.0,171.0,71.0,-339.5,260.0,-394.8,-403.3
2026-01-19 23:00:00+00:00,237.75,0.0,449.175,78.0,0.0,84.0,0.0,216.0,216.0,-237.75,84.0,-371.175,-308.925
2026-01-20 00:00:00+00:00,162.9,0.0,395.8,78.0,4.0,85.0,0.0,211.0,211.0,-162.9,81.0,-317.8,-188.70000000000002
2026-01-20 01:00:00+00:00,138.35,0.0,397.875,77.0,0.0,100.0,0.0,211.0,211.0,-138.35,100.0,-320.875,-148.225
2026-01-20 02:00:00+00:00,111.05,0.0,419.1,77.0,0.0,100.0,0.0,192.0,192.0,-111.05,100.0,-342.1,-161.15000000000003
2026-01-20 03:00:00+00:00,87.85,0.0,529.7,79.0,0.0,135.0,0.0,192.0,192.0,-87.85,135.0,-450.70000000000005,-211.55000000000004
2026-01-20 04:00:00+00:00,22.424999999999997,23.7,549.25,91.0,0.0,180.0,15.0,92.0,77.0,1.2750000000000021,180.0,-458.25,-199.97500000000002
2026-01-20 05:00:00+00:00,10.85,51.225,767.0,122.0,16.0,380.0,210.0,36.0,-174.0,40.375,364.0,-645.0,-414.625
2026-01-20 06:00:00+00:00,3.675,49.300000000000004,874.45,136.0,37.0,380.0,149.0,36.0,-113.0,45.62500000000001,343.0,-738.45,-462.82500000000005
2026-01-20 07:00:00+00:00,23.75,43.775,574.825,134.0,105.0,135.0,147.0,36.0,-111.0,20.025,30.0,-440.82500000000005,-501.80000000000007
2026-01-20 08:00:00+00:00,130.875,2.65,379.65,223.7,191.0,100.0,113.0,36.0,-77.0,-128.225,-91.0,-155.95,-452.175
2026-01-20 09:00:00+00:00,373.95,0.0,351.0,384.875,152.0,35.0,57.0,86.0,29.0,-373.95,-117.0,33.875,-428.075
2026-01-20 10:00:00+00:00,357.875,0.0,351.0,412.525,190.0,36.0,33.0,86.0,53.0,-357.875,-154.0,61.52499999999998,-397.35
2026-01-20 11:00:00+00:00,270.025,0.0,351.0,461.84999999999997,215.0,35.0,78.0,86.0,8.0,-270.025,-180.0,110.84999999999997,-331.175
2026-01-20 12:00:00+00:00,216.2,0.0,351.0,386.4,195.0,35.0,85.0,86.0,1.0,-216.2,-160.0,35.39999999999998,-339.8
2026-01-20 13:00:00+00:00,58.175,49.875,397.925,188.95,162.0,110.0,63.0,36.0,-27.0,-8.299999999999997,-52.0,-208.97500000000002,-296.27500000000003
2026-01-20 14:00:00+00:00,0.0,197.625,635.35,112.0,121.0,355.0,138.0,78.0,-60.0,197.625,234.0,-523.35,-151.72500000000002
2026-01-20 15:00:00+00:00,0.0,130.775,872.575,111.0,0.0,380.0,149.0,2.0,-147.0,130.775,380.0,-761.575,-397.80000000000007
2026-01-20 16:00:00+00:00,0.0,20.475,919.9,110.0,0.0,366.0,159.0,2.0,-157.0,20.475,366.0,-809.9,-580.425
2026-01-20 17:00:00+00:00,0.0,14.55,891.925,112.0,0.0,356.0,158.0,3.0,-155.0,14.55,356.0,-779.925,-564.375
2026-01-20 18:00:00+00:00,16.525,0.0,884.8,104.0,0.0,356.0,154.0,1.0,-153.0,-16.525,356.0,-780.8,-594.3249999999999
2026-01-20 19:00:00+00:00,48.425,0.0,819.925,97.0,0.0,366.0,150.0,66.0,-84.0,-48.425,366.0,-722.925,-489.34999999999997
2026-01-20 20:00:00+00:00,143.55,0.0,817.225,92.0,0.0,380.0,149.0,116.0,-33.0,-143.55,380.0,-725.225,-521.7750000000001
2026-01-20 21:00:00+00:00,510.27500000000003,0.0,843.725,84.0,0.0,335.0,5.0,146.0,141.0,-510.27500000000003,335.0,-759.725,-794.0
2026-01-20 22:00:00+00:00,354.425,0.0,703.8,81.0,0.0,220.0,0.0,177.0,177.0,-354.425,220.0,-622.8,-580.2249999999999
2026-01-20 23:00:00+00:00,385.3,0.0,678.4,80.0,0.0,170.0,0.0,245.0,245.0,-385.3,170.0,-598.4,-568.7
2026-01-21 00:00:00+00:00,264.525,0.0,610.75,77.0,0.0,121.0,0.0,233.0,233.0,-264.525,121.0,-533.75,-444.275
2026-01-21 01:00:00+00:00,236.275,0.0,608.375,76.0,0.0,146.0,0.0,233.0,233.0,-236.275,146.0,-532.375,-389.65
2026-01-21 02:00:00+00:00,215.55,0.0,654.875,76.0,0.0,146.0,0.0,252.0,252.0,-215.55,146.0,-578.875,-396.425
2026-01-21 03:00:00+00:00,250.75,0.0,718.65,79.0,0.0,221.0,0.0,211.0,211.0,-250.75,221.0,-639.65,-458.4
2026-01-21 04:00:00+00:00,110.45,0.0,840.3,90.0,0.0,200.0,0.0,89.0,89.0,-110.45,200.0,-750.3,-571.75
2026-01-21 05:00:00+00:00,50.4,3.55,863.0500000000001,124.0,0.0,400.0,208.0,160.0,-48.0,-46.85,400.0,-739.0500000000001,-433.9000000000001
2026-01-21 06:00:00+00:00,141.8,0.0,965.25,136.0,0.0,396.0,208.0,111.0,-97.0,-141.8,396.0,-829.25,-672.05
2026-01-21 07:00:00+00:00,291.175,0.0,841.5250000000001,137.0,0.0,358.0,188.0,150.0,-38.0,-291.175,358.0,-704.5250000000001,-675.7
2026-01-21 08:00:00+00:00,491.225,0.0,739.425,132.0,0.0,396.0,159.0,180.0,21.0,-491.225,396.0,-607.425,-681.65
2026-01-21 09:00:00+00:00,578.6,0.0,734.475,131.0,0.0,251.0,118.0,189.0,71.0,-578.6,251.0,-603.475,-860.075
2026-01-21 10:00:00+00:00,640.0,0.0,877.3,128.0,0.0,232.0,50.0,258.0,208.0,-640.0,232.0,-749.3,-949.3
2026-01-21 11:00:00+00:00,614.65,0.0,871.5,127.0,0.0,206.0,50.0,249.0,199.0,-614.65,206.0,-744.5,-954.15
2026-01-21 12:00:00+00:00,575.25,0.0,900.05,121.0,0.0,231.0,50.0,261.0,211.0,-575.25,231.0,-779.05,-912.3
2026-01-21 13:00:00+00:00,439.225,0.0,925.1,120.0,0.0,340.0,50.0,121.0,71.0,-439.225,340.0,-805.1,-833.325
2026-01-21 14:00:00+00:00,94.69999999999999,7.125,907.45,115.0,0.0,400.0,223.0,112.0,-111.0,-87.57499999999999,400.0,-792.45,-591.0250000000001
2026-01-21 15:00:00+00:00,49.1,0.0,1069.4,114.0,0.0,400.0,195.0,73.0,-122.0,-49.1,400.0,-955.4000000000001,-726.5000000000001
2026-01-21 16:00:00+00:00,166.625,0.0,1095.6,116.0,0.0,382.0,195.0,53.0,-142.0,-166.625,382.0,-979.5999999999999,-906.2249999999999
2026-01-21 17:00:00+00:00,194.875,0.0,1109.525,115.0,0.0,400.0,195.0,72.0,-123.0,-194.875,400.0,-994.5250000000001,-912.4000000000001
2026-01-21 18:00:00+00:00,230.8,0.0,1039.125,109.0,0.0,395.0,187.0,51.0,-136.0,-230.8,395.0,-930.125,-901.925
2026-01-21 19:00:00+00:00,166.4,0.0,1045.975,101.0,0.0,375.0,210.0,151.0,-59.0,-166.4,375.0,-944.9749999999999,-795.3749999999999
2026-01-21 20:00:00+00:00,367.15000000000003,0.0,1063.325,94.0,16.0,307.0,159.0,196.0,37.0,-367.15000000000003,291.0,-969.325,-1008.4750000000001
2026-01-21 21:00:00+00:00,697.65,0.0,1133.175,86.0,0.0,267.0,0.0,298.0,298.0,-697.65,267.0,-1047.175,-1179.8249999999998
2026-01-21 22:00:00+00:00,657.825,0.0,900.2,85.0,0.0,250.0,0.0,299.0,299.0,-657.825,250.0,-815.2,-924.0250000000001
2026-01-21 23:00:00+00:00,354.4,0.0,693.175,81.0,100.0,77.0,0.0,274.0,274.0,-354.4,-23.0,-612.175,-715.5749999999999
2026-01-22 00:00:00+00:00,268.85,0.0,697.65,80.0,0.0,51.0,0.0,236.0,236.0,-268.85,51.0,-617.65,-599.5
2026-01-22 01:00:00+00:00,206.35,0.0,637.625,79.0,0.0,38.0,0.0,205.0,205.0,-206.35,38.0,-558.625,-521.975
2026-01-22 02:00:00+00:00,199.375,0.0,628.85,80.0,0.0,38.0,0.0,205.0,205.0,-199.375,38.0,-548.85,-505.225
2026-01-22 03:00:00+00:00,112.77499999999999,0.0,770.9,81.0,0.0,27.0,0.0,225.0,225.0,-112.77499999999999,27.0,-689.9,-550.675
2026-01-22 04:00:00+00:00,197.475,0.0,710.775,91.0,55.0,31.0,30.0,206.0,176.0,-197.475,-24.0,-619.775,-665.25
2026-01-22 05:00:00+00:00,129.75,0.0,978.0250000000001,121.0,60.0,380.0,120.0,93.0,-27.0,-129.75,320.0,-857.0250000000001,-693.7750000000001
2026-01-22 06:00:00+00:00,262.725,0.0,1183.475,130.0,39.0,372.0,60.0,112.0,52.0,-262.725,333.0,-1053.475,-931.1999999999999
2026-01-22 07:00:00+00:00,255.1,0.0,1140.4,132.0,20.0,296.0,156.0,101.0,-55.0,-255.1,276.0,-1008.4000000000001,-1042.5
2026-01-22 08:00:00+00:00,225.7,0.0,1145.7,127.0,15.0,196.0,98.0,111.0,13.0,-225.7,181.0,-1018.7,-1050.4
2026-01-22 09:00:00+00:00,377.975,0.0,1224.8249999999998,126.0,11.0,270.0,0.0,164.0,164.0,-377.975,259.0,-1098.8249999999998,-1053.7999999999997
2026-01-22 10:00:00+00:00,299.325,0.0,1101.725,123.0,0.0,84.0,6.0,118.0,112.0,-299.325,84.0,-978.7249999999999,-1082.05
2026-01-22 11:00:00+00:00,248.825,0.0,1088.675,123.0,9.0,66.0,13.0,139.0,126.0,-248.825,57.0,-965.675,-1031.5
2026-01-22 12:00:00+00:00,181.675,0.0,1068.5,115.0,5.0,69.0,45.0,116.0,71.0,-181.675,64.0,-953.5,-1000.175
2026-01-22 13:00:00+00:00,192.875,0.0,1063.3,112.0,10.0,355.0,53.0,101.0,48.0,-192.875,345.0,-951.3,-751.175
2026-01-22 14:00:00+00:00,126.80000000000001,0.0,1136.725,108.0,26.0,366.0,167.0,137.0,-30.0,-126.80000000000001,340.0,-1028.725,-845.5249999999999
2026-01-22 15:00:00+00:00,136.675,0.0,1158.95,108.0,15.0,400.0,182.0,65.0,-117.0,-136.675,385.0,-1050.95,-919.625
2026-01-22 16:00:00+00:00,215.5,0.0,1198.05,109.0,15.0,400.0,185.0,87.0,-98.0,-215.5,385.0,-1089.05,-1017.55
2026-01-22 17:00:00+00:00,211.4,0.0,1190.05,108.0,15.0,400.0,180.0,70.0,-110.0,-211.4,385.0,-1082.05,-1018.4499999999999
2026-01-22 18:00:00+00:00,180.85,0.0,1189.05,103.0,42.0,400.0,169.0,69.0,-100.0,-180.85,358.0,-1086.05,-1008.9
2026-01-22 19:00:00+00:00,286.825,0.0,1238.825,94.0,17.0,386.0,55.0,108.0,53.0,-286.825,369.0,-1144.825,-1009.6500000000001
2026-01-22 20:00:00+00:00,472.5,0.0,1212.1,85.0,18.0,375.0,35.0,154.0,119.0,-472.5,357.0,-1127.1,-1123.6
2026-01-22 21:00:00+00:00,604.9,0.0,1075.475,82.0,0.0,395.0,35.0,145.0,110.0,-604.9,395.0,-993.4749999999999,-1093.375
2026-01-22 22:00:00+00:00,721.275,0.0,942.2750000000001,79.0,0.0,326.0,0.0,189.0,189.0,-721.275,326.0,-863.2750000000001,-1069.5500000000002
2026-01-22 23:00:00+00:00,472.95,0.0,831.9,77.0,0.0,284.0,0.0,213.0,213.0,-472.95,284.0,-754.9,-730.8499999999999
2026-01-23 00:00:00+00:00,409.8,0.0,735.05,77.0,0.0,235.0,0.0,252.0,252.0,-409.8,235.0,-658.05,-580.8499999999999
2026-01-23 01:00:00+00:00,276.275,0.0,777.4,75.0,0.0,230.0,0.0,245.0,245.0,-276.275,230.0,-702.4,-503.67499999999995
2026-01-23 02:00:00+00:00,245.0,0.0,760.825,75.0,0.0,196.0,0.0,239.0,239.0,-245.0,196.0,-685.825,-495.82500000000005
2026-01-23 03:00:00+00:00,280.875,0.0,716.95,77.0,0.0,136.0,0.0,238.0,238.0,-280.875,136.0,-639.95,-546.825
2026-01-23 04:00:00+00:00,117.125,0.0,790.05,90.0,100.0,220.0,36.0,83.0,47.0,-117.125,120.0,-700.05,-650.175
2026-01-23 05:00:00+00:00,95.725,0.0,943.625,119.0,0.0,400.0,109.0,26.0,-83.0,-95.725,400.0,-824.625,-603.35
2026-01-23 06:00:00+00:00,127.2,0.0,1075.95,131.0,0.0,400.0,118.0,6.0,-112.0,-127.2,400.0,-944.95,-784.1500000000001
2026-01-23 07:00:00+00:00,187.125,0.0,1103.5,130.0,0.0,400.0,113.0,26.0,-87.0,-187.125,400.0,-973.5,-847.625
2026-01-23 08:00:00+00:00,192.875,0.0,1103.95,125.0,0.0,375.0,66.0,1.0,-65.0,-192.875,375.0,-978.95,-861.825
2026-01-23 09:00:00+00:00,159.15,0.0,1008.6750000000001,121.0,0.0,380.0,101.0,1.0,-100.0,-159.15,380.0,-887.6750000000001,-766.825
2026-01-23 10:00:00+00:00,152.425,0.0,1012.6,120.0,20.0,355.0,95.0,1.0,-94.0,-152.425,335.0,-892.6,-804.0250000000001
2026-01-23 11:00:00+00:00,86.575,0.0,974.025,117.0,20.0,355.0,105.0,1.0,-104.0,-86.575,335.0,-857.025,-712.5999999999999
2026-01-23 12:00:00+00:00,89.625,0.0,945.6,109.0,20.0,380.0,115.0,1.0,-114.0,-89.625,360.0,-836.6,-680.225
2026-01-23 13:00:00+00:00,28.175,0.0,955.175,105.0,0.0,380.0,95.0,1.0,-94.0,-28.175,380.0,-850.175,-592.3499999999999
2026-01-23 14:00:00+00:00,0.0,75.975,977.35,101.0,0.0,380.0,88.0,2.0,-86.0,75.975,380.0,-876.35,-506.375
2026-01-23 15:00:00+00:00,0.0,95.15,999.6,100.0,0.0,400.0,138.0,2.0,-136.0,95.15,400.0,-899.6,-540.45
2026-01-23 16:00:00+00:00,0.0,66.975,1062.35,102.0,0.0,400.0,136.0,2.0,-134.0,66.975,400.0,-960.3499999999999,-627.3749999999999
2026-01-23 17:00:00+00:00,0.0,63.675,1027.525,102.0,0.0,400.0,126.0,2.0,-124.0,63.675,400.0,-925.5250000000001,-585.8500000000001
2026-01-23 18:00:00+00:00,0.0,53.85,970.875,97.0,0.0,400.0,125.0,1.0,-124.0,53.85,400.0,-873.875,-544.025
2026-01-23 19:00:00+00:00,6.3,32.075,866.75,90.0,0.0,400.0,110.0,6.0,-104.0,25.775000000000002,400.0,-776.75,-454.975
2026-01-23 20:00:00+00:00,213.82500000000002,0.0,720.775,83.0,0.0,400.0,107.0,52.0,-55.0,-213.82500000000002,400.0,-637.775,-506.6
2026-01-23 21:00:00+00:00,304.125,0.0,666.3,77.0,0.0,335.0,0.0,64.0,64.0,-304.125,335.0,-589.3,-494.42499999999995
2026-01-23 22:00:00+00:00,134.475,0.0,590.65,76.0,0.0,313.0,0.0,51.0,51.0,-134.475,313.0,-514.65,-285.125
2026-01-23 23:00:00+00:00,266.9,0.0,540.675,75.0,0.0,257.0,0.0,211.0,211.0,-266.9,257.0,-465.67499999999995,-264.57499999999993
2026-01-24 00:00:00+00:00,155.825,0.0,460.525,73.0,0.0,263.0,0.0,180.0,180.0,-155.825,263.0,-387.525,-100.34999999999997
2026-01-24 01:00:00+00:00,111.275,0.0,379.27500000000003,72.0,0.0,290.0,0.0,150.0,150.0,-111.275,290.0,-307.27500000000003,21.44999999999999
2026-01-24 02:00:00+00:00,81.025,0.0,351.0,97.3,0.0,290.0,0.0,141.0,141.0,-81.025,290.0,-253.7,96.27500000000003
2026-01-24 03:00:00+00:00,86.92500000000001,0.0,351.0,122.77499999999999,0.0,290.0,0.0,143.0,143.0,-86.92500000000001,290.0,-228.22500000000002,117.84999999999997
2026-01-24 04:00:00+00:00,43.65,0.0,351.0,150.85,0.0,298.0,20.0,109.0,89.0,-43.65,298.0,-200.15,143.20000000000002
2026-01-24 05:00:00+00:00,51.675,0.0,351.35,151.15,0.0,273.0,145.0,71.0,-74.0,-51.675,273.0,-200.20000000000002,-52.87500000000003
2026-01-24 06:00:00+00:00,0.0,73.625,351.0,176.575,0.0,380.0,187.0,51.0,-136.0,73.625,380.0,-174.425,143.2
2026-01-24 07:00:00+00:00,0.0,191.275,361.8,102.25,0.0,205.0,170.0,64.0,-106.0,191.275,205.0,-259.55,30.724999999999966
2026-01-24 08:00:00+00:00,0.0,211.625,420.575,88.0,19.0,213.0,164.0,51.0,-113.0,211.625,194.0,-332.575,-39.94999999999999
2026-01-24 09:00:00+00:00,0.0,243.45,397.35,91.375,54.0,213.0,175.0,58.0,-117.0,243.45,159.0,-305.975,-20.525000000000034
2026-01-24 10:00:00+00:00,0.0,98.275,471.42499999999995,84.0,25.0,214.0,100.0,51.0,-49.0,98.275,189.0,-387.42499999999995,-149.14999999999995
2026-01-24 11:00:00+00:00,0.25,10.65,367.55,83.0,25.0,213.0,94.0,51.0,-43.0,10.4,188.0,-284.55,-129.15
2026-01-24 12:00:00+00:00,5.449999999999999,6.975,354.65,92.425,25.0,227.0,72.0,51.0,-21.0,1.5250000000000004,202.0,-262.22499999999997,-79.69999999999996
2026-01-24 13:00:00+00:00,0.0,167.15,450.275,79.0,0.0,230.0,137.0,61.0,-76.0,167.15,230.0,-371.275,-50.125
2026-01-24 14:00:00+00:00,0.0,313.05,496.70000000000005,80.0,0.0,275.0,180.0,76.0,-104.0,313.05,275.0,-416.70000000000005,67.34999999999997
2026-01-24 15:00:00+00:00,0.0,461.95,613.875,83.0,0.0,380.0,215.0,51.0,-164.0,461.95,380.0,-530.875,147.07500000000005
2026-01-24 16:00:00+00:00,0.0,374.8,643.425,86.0,0.0,380.0,217.0,51.0,-166.0,374.8,380.0,-557.425,31.375
2026-01-24 17:00:00+00:00,0.0,119.85,424.6,85.175,0.0,380.0,150.0,51.0,-99.0,119.85,380.0,-339.425,61.42500000000001
2026-01-24 18:00:00+00:00,0.0,103.95,358.95,86.8,0.0,380.0,175.0,26.0,-149.0,103.95,380.0,-272.15,62.80000000000001
2026-01-24 19:00:00+00:00,12.975,16.4,420.725,76.0,0.0,363.0,150.0,26.0,-124.0,3.424999999999999,363.0,-344.725,-102.30000000000001
2026-01-24 20:00:00+00:00,75.725,0.0,450.2,71.0,0.0,270.0,160.0,56.0,-104.0,-75.725,270.0,-379.2,-288.92499999999995
2026-01-24 21:00:00+00:00,114.175,0.0,381.05,104.775,0.0,233.0,0.0,22.0,22.0,-114.175,233.0,-276.275,-135.45
2026-01-24 22:00:00+00:00,115.8,0.0,351.0,249.625,0.0,188.0,0.0,101.0,101.0,-115.8,188.0,-101.375,71.82499999999999
