,BG_GR,GR_BG,GR_MK,GR_IT_SUD,IT_SUD_GR,MK_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export
2026-02-03 08:00:00+00:00,0.0,1514.0,450.0,500.0,0.0,0.0,1514.0,450.0,500.0,2464.0
2026-02-03 09:00:00+00:00,0.0,1474.0,450.0,500.0,0.0,0.0,1474.0,450.0,500.0,2424.0
2026-02-03 10:00:00+00:00,0.0,1453.0,450.0,500.0,0.0,0.0,1453.0,450.0,500.0,2403.0
2026-02-03 11:00:00+00:00,0.0,1495.0,450.0,500.0,0.0,0.0,1495.0,450.0,500.0,2445.0
2026-02-03 12:00:00+00:00,0.0,1515.0,450.0,500.0,0.0,0.0,1515.0,450.0,500.0,2465.0
2026-02-03 13:00:00+00:00,0.0,1518.0,450.0,500.0,0.0,0.0,1518.0,450.0,500.0,2468.0
2026-02-03 14:00:00+00:00,0.0,1520.0,446.0,500.0,0.0,0.0,1520.0,446.0,500.0,2466.0
2026-02-03 15:00:00+00:00,0.0,1521.35,412.0,0.0,484.0,0.0,1521.35,412.0,-484.0,1449.35
2026-02-03 16:00:00+00:00,0.0,1238.05,420.0,0.0,500.0,0.0,1238.05,420.0,-500.0,1158.05
2026-02-03 17:00:00+00:00,0.0,1217.05,399.0,0.0,500.0,0.0,1217.05,399.0,-500.0,1116.05
2026-02-03 18:00:00+00:00,0.0,1350.8,401.0,0.0,500.0,0.0,1350.8,401.0,-500.0,1251.8
2026-02-03 19:00:00+00:00,0.0,1494.3,425.0,0.0,321.0,0.0,1494.3,425.0,-321.0,1598.3
2026-02-03 20:00:00+00:00,0.0,1064.4,413.0,395.0,0.0,0.0,1064.4,413.0,395.0,1872.4
2026-02-03 21:00:00+00:00,0.0,993.65,411.0,500.0,0.0,0.0,993.65,411.0,500.0,1904.65
2026-02-03 22:00:00+00:00,0.0,1340.8,408.0,500.0,0.0,0.0,1340.8,408.0,500.0,2248.8
2026-02-03 23:00:00+00:00,0.0,955.675,438.0,500.0,0.0,0.0,955.675,438.0,500.0,1893.675
2026-02-04 00:00:00+00:00,0.0,975.875,428.0,500.0,0.0,0.0,975.875,428.0,500.0,1903.875
2026-02-04 01:00:00+00:00,0.0,1060.275,424.0,500.0,0.0,0.0,1060.275,424.0,500.0,1984.275
2026-02-04 02:00:00+00:00,0.0,1177.475,424.0,500.0,0.0,0.0,1177.475,424.0,500.0,2101.475
2026-02-04 03:00:00+00:00,0.0,1264.5,423.0,500.0,0.0,0.0,1264.5,423.0,500.0,2187.5
2026-02-04 04:00:00+00:00,0.0,1286.35,422.0,500.0,0.0,0.0,1286.35,422.0,500.0,2208.35
2026-02-04 05:00:00+00:00,0.0,1454.95,450.0,500.0,0.0,0.0,1454.95,450.0,500.0,2404.95
2026-02-04 06:00:00+00:00,0.0,1499.2,450.0,500.0,0.0,0.0,1499.2,450.0,500.0,2449.2
2026-02-04 07:00:00+00:00,0.0,1497.0,450.0,500.0,0.0,0.0,1497.0,450.0,500.0,2447.0
2026-02-04 08:00:00+00:00,0.0,1475.0,450.0,500.0,0.0,0.0,1475.0,450.0,500.0,2425.0
2026-02-04 09:00:00+00:00,0.0,1485.0,450.0,500.0,0.0,0.0,1485.0,450.0,500.0,2435.0
2026-02-04 10:00:00+00:00,0.0,1486.0,450.0,500.0,0.0,0.0,1486.0,450.0,500.0,2436.0
2026-02-04 11:00:00+00:00,0.0,1505.0,450.0,500.0,0.0,0.0,1505.0,450.0,500.0,2455.0
2026-02-04 12:00:00+00:00,0.0,1503.0,450.0,500.0,0.0,0.0,1503.0,450.0,500.0,2453.0
2026-02-04 13:00:00+00:00,0.0,1506.0,450.0,500.0,0.0,0.0,1506.0,450.0,500.0,2456.0
2026-02-04 14:00:00+00:00,0.0,1538.0,450.0,500.0,0.0,0.0,1538.0,450.0,500.0,2488.0
2026-02-04 15:00:00+00:00,0.0,1524.0,450.0,500.0,0.0,0.0,1524.0,450.0,500.0,2474.0
2026-02-04 16:00:00+00:00,0.0,1504.0,445.0,500.0,0.0,0.0,1504.0,445.0,500.0,2449.0
2026-02-04 17:00:00+00:00,0.0,1375.575,445.0,500.0,0.0,0.0,1375.575,445.0,500.0,2320.575
2026-02-04 18:00:00+00:00,0.0,1491.7,446.0,500.0,0.0,0.0,1491.7,446.0,500.0,2437.7
2026-02-04 19:00:00+00:00,0.0,1542.0,446.0,500.0,0.0,0.0,1542.0,446.0,500.0,2488.0
2026-02-04 20:00:00+00:00,0.0,1491.0,446.0,500.0,0.0,0.0,1491.0,446.0,500.0,2437.0
2026-02-04 21:00:00+00:00,0.0,1364.3,448.0,500.0,0.0,0.0,1364.3,448.0,500.0,2312.3
2026-02-04 22:00:00+00:00,0.0,1345.0,447.0,500.0,0.0,0.0,1345.0,447.0,500.0,2292.0
2026-02-04 23:00:00+00:00,0.0,1301.9,450.0,500.0,0.0,0.0,1301.9,450.0,500.0,2251.9
2026-02-05 00:00:00+00:00,0.0,1433.875,440.0,500.0,0.0,0.0,1433.875,440.0,500.0,2373.875
2026-02-05 01:00:00+00:00,0.0,1491.0,448.0,500.0,0.0,0.0,1491.0,448.0,500.0,2439.0
2026-02-05 02:00:00+00:00,0.0,1504.0,450.0,500.0,0.0,0.0,1504.0,450.0,500.0,2454.0
2026-02-05 03:00:00+00:00,0.0,1491.6,436.0,500.0,0.0,0.0,1491.6,436.0,500.0,2427.6
2026-02-05 04:00:00+00:00,0.0,1518.0,450.0,500.0,0.0,0.0,1518.0,450.0,500.0,2468.0
2026-02-05 05:00:00+00:00,0.0,1523.0,450.0,500.0,0.0,0.0,1523.0,450.0,500.0,2473.0
2026-02-05 06:00:00+00:00,0.0,1534.0,450.0,500.0,0.0,0.0,1534.0,450.0,500.0,2484.0
2026-02-05 07:00:00+00:00,0.0,1518.0,450.0,500.0,0.0,0.0,1518.0,450.0,500.0,2468.0
2026-02-05 08:00:00+00:00,0.0,1482.0,450.0,500.0,0.0,0.0,1482.0,450.0,500.0,2432.0
2026-02-05 09:00:00+00:00,0.0,1485.0,450.0,500.0,0.0,0.0,1485.0,450.0,500.0,2435.0
2026-02-05 10:00:00+00:00,0.0,1466.0,450.0,500.0,0.0,0.0,1466.0,450.0,500.0,2416.0
2026-02-05 11:00:00+00:00,0.0,1474.0,450.0,500.0,0.0,0.0,1474.0,450.0,500.0,2424.0
2026-02-05 12:00:00+00:00,0.0,1466.0,450.0,500.0,0.0,0.0,1466.0,450.0,500.0,2416.0
2026-02-05 13:00:00+00:00,0.0,1478.0,450.0,500.0,0.0,0.0,1478.0,450.0,500.0,2428.0
2026-02-05 14:00:00+00:00,0.0,1547.0,450.0,500.0,0.0,0.0,1547.0,450.0,500.0,2497.0
2026-02-05 15:00:00+00:00,0.0,1506.0,430.0,500.0,0.0,0.0,1506.0,430.0,500.0,2436.0
2026-02-05 16:00:00+00:00,0.0,1498.225,430.0,489.0,0.0,0.0,1498.225,430.0,489.0,2417.225
2026-02-05 17:00:00+00:00,0.0,1461.175,430.0,326.0,0.0,0.0,1461.175,430.0,326.0,2217.175
2026-02-05 18:00:00+00:00,0.0,1476.925,430.0,245.0,0.0,0.0,1476.925,430.0,245.0,2151.925
2026-02-05 19:00:00+00:00,0.0,1496.2,430.0,500.0,0.0,0.0,1496.2,430.0,500.0,2426.2
2026-02-05 20:00:00+00:00,0.0,1464.325,443.0,500.0,0.0,0.0,1464.325,443.0,500.0,2407.325
2026-02-05 21:00:00+00:00,0.0,1429.0,450.0,500.0,0.0,0.0,1429.0,450.0,500.0,2379.0
2026-02-05 22:00:00+00:00,0.0,1392.0,450.0,500.0,0.0,0.0,1392.0,450.0,500.0,2342.0
2026-02-05 23:00:00+00:00,0.0,1437.0,394.0,500.0,0.0,0.0,1437.0,394.0,500.0,2331.0
2026-02-06 00:00:00+00:00,0.0,1477.0,379.0,500.0,0.0,0.0,1477.0,379.0,500.0,2356.0
2026-02-06 01:00:00+00:00,0.0,1519.0,378.0,500.0,0.0,0.0,1519.0,378.0,500.0,2397.0
2026-02-06 02:00:00+00:00,0.0,1526.0,378.0,500.0,0.0,0.0,1526.0,378.0,500.0,2404.0
2026-02-06 03:00:00+00:00,0.0,1511.0,378.0,500.0,0.0,0.0,1511.0,378.0,500.0,2389.0
2026-02-06 04:00:00+00:00,0.0,1541.0,396.0,500.0,0.0,0.0,1541.0,396.0,500.0,2437.0
2026-02-06 05:00:00+00:00,0.0,1480.25,400.0,500.0,0.0,0.0,1480.25,400.0,500.0,2380.25
2026-02-06 06:00:00+00:00,0.0,1508.225,440.0,500.0,0.0,0.0,1508.225,440.0,500.0,2448.225
2026-02-06 07:00:00+00:00,0.0,1530.0,450.0,500.0,0.0,0.0,1530.0,450.0,500.0,2480.0
2026-02-06 08:00:00+00:00,0.0,1485.0,450.0,68.0,0.0,0.0,1485.0,450.0,68.0,2003.0
2026-02-06 09:00:00+00:00,0.0,1460.0,450.0,0.0,500.0,0.0,1460.0,450.0,-500.0,1410.0
2026-02-06 10:00:00+00:00,0.0,1452.0,450.0,0.0,500.0,0.0,1452.0,450.0,-500.0,1402.0
2026-02-06 11:00:00+00:00,0.0,1457.0,450.0,0.0,500.0,0.0,1457.0,450.0,-500.0,1407.0
2026-02-06 12:00:00+00:00,0.0,1485.0,450.0,0.0,500.0,0.0,1485.0,450.0,-500.0,1435.0
2026-02-06 13:00:00+00:00,0.0,1529.0,450.0,0.0,500.0,0.0,1529.0,450.0,-500.0,1479.0
2026-02-06 14:00:00+00:00,0.0,1530.0,450.0,0.0,500.0,0.0,1530.0,450.0,-500.0,1480.0
2026-02-06 15:00:00+00:00,0.0,1533.0,450.0,500.0,0.0,0.0,1533.0,450.0,500.0,2483.0
2026-02-06 16:00:00+00:00,0.0,1548.0,450.0,375.0,0.0,0.0,1548.0,450.0,375.0,2373.0
2026-02-06 17:00:00+00:00,0.0,1550.0,450.0,391.0,0.0,0.0,1550.0,450.0,391.0,2391.0
2026-02-06 18:00:00+00:00,0.0,1581.0,450.0,500.0,0.0,0.0,1581.0,450.0,500.0,2531.0
2026-02-06 19:00:00+00:00,0.0,1550.0,450.0,500.0,0.0,0.0,1550.0,450.0,500.0,2500.0
2026-02-06 20:00:00+00:00,0.0,1514.0,450.0,500.0,0.0,0.0,1514.0,450.0,500.0,2464.0
2026-02-06 21:00:00+00:00,0.0,1470.0,450.0,500.0,0.0,0.0,1470.0,450.0,500.0,2420.0
2026-02-06 22:00:00+00:00,0.0,1466.0,450.0,500.0,0.0,0.0,1466.0,450.0,500.0,2416.0
2026-02-06 23:00:00+00:00,0.0,1352.5,450.0,500.0,0.0,0.0,1352.5,450.0,500.0,2302.5
2026-02-07 00:00:00+00:00,0.0,1359.5,450.0,500.0,0.0,0.0,1359.5,450.0,500.0,2309.5
2026-02-07 01:00:00+00:00,0.0,1379.5,450.0,500.0,0.0,0.0,1379.5,450.0,500.0,2329.5
2026-02-07 02:00:00+00:00,0.0,1396.5,450.0,500.0,0.0,0.0,1396.5,450.0,500.0,2346.5
2026-02-07 03:00:00+00:00,0.0,1396.5,450.0,500.0,0.0,0.0,1396.5,450.0,500.0,2346.5
2026-02-07 04:00:00+00:00,0.0,1388.5,450.0,500.0,0.0,0.0,1388.5,450.0,500.0,2338.5
2026-02-07 05:00:00+00:00,0.0,1392.5,450.0,500.0,0.0,0.0,1392.5,450.0,500.0,2342.5
2026-02-07 06:00:00+00:00,0.0,1401.5,450.0,500.0,0.0,0.0,1401.5,450.0,500.0,2351.5
2026-02-07 07:00:00+00:00,0.0,1415.5,450.0,500.0,0.0,0.0,1415.5,450.0,500.0,2365.5
2026-02-07 08:00:00+00:00,0.0,1358.5,450.0,500.0,0.0,0.0,1358.5,450.0,500.0,2308.5
2026-02-07 09:00:00+00:00,0.0,1289.5,450.0,500.0,0.0,0.0,1289.5,450.0,500.0,2239.5
2026-02-07 10:00:00+00:00,0.0,1306.5,450.0,500.0,0.0,0.0,1306.5,450.0,500.0,2256.5
2026-02-07 11:00:00+00:00,0.0,1299.5,428.0,500.0,0.0,0.0,1299.5,428.0,500.0,2227.5
2026-02-07 12:00:00+00:00,0.0,1312.5,436.0,500.0,0.0,0.0,1312.5,436.0,500.0,2248.5
2026-02-07 13:00:00+00:00,0.0,1340.5,430.0,500.0,0.0,0.0,1340.5,430.0,500.0,2270.5
2026-02-07 14:00:00+00:00,0.0,1433.5,450.0,500.0,0.0,0.0,1433.5,450.0,500.0,2383.5
2026-02-07 15:00:00+00:00,0.0,1436.625,450.0,500.0,0.0,0.0,1436.625,450.0,500.0,2386.625
2026-02-07 16:00:00+00:00,0.0,1429.575,450.0,500.0,0.0,0.0,1429.575,450.0,500.0,2379.575
2026-02-07 17:00:00+00:00,0.0,1450.5,450.0,500.0,0.0,0.0,1450.5,450.0,500.0,2400.5
2026-02-07 18:00:00+00:00,0.0,1424.5,450.0,500.0,0.0,0.0,1424.5,450.0,500.0,2374.5
2026-02-07 19:00:00+00:00,0.0,1461.5,450.0,500.0,0.0,0.0,1461.5,450.0,500.0,2411.5
2026-02-07 20:00:00+00:00,0.0,1401.5,450.0,500.0,0.0,0.0,1401.5,450.0,500.0,2351.5
2026-02-07 21:00:00+00:00,0.0,1335.5,450.0,500.0,0.0,0.0,1335.5,450.0,500.0,2285.5
2026-02-07 22:00:00+00:00,0.0,1309.5,450.0,500.0,0.0,0.0,1309.5,450.0,500.0,2259.5
2026-02-07 23:00:00+00:00,0.0,1383.75,450.0,500.0,0.0,0.0,1383.75,450.0,500.0,2333.75
2026-02-08 00:00:00+00:00,0.0,1365.05,450.0,500.0,0.0,0.0,1365.05,450.0,500.0,2315.05
2026-02-08 01:00:00+00:00,0.0,1320.8,450.0,500.0,0.0,0.0,1320.8,450.0,500.0,2270.8
2026-02-08 02:00:00+00:00,0.0,1439.45,450.0,500.0,0.0,0.0,1439.45,450.0,500.0,2389.45
2026-02-08 03:00:00+00:00,0.0,1434.75,450.0,500.0,0.0,0.0,1434.75,450.0,500.0,2384.75
2026-02-08 04:00:00+00:00,0.0,1290.025,450.0,500.0,0.0,0.0,1290.025,450.0,500.0,2240.025
2026-02-08 05:00:00+00:00,0.0,1334.175,450.0,500.0,0.0,0.0,1334.175,450.0,500.0,2284.175
2026-02-08 06:00:00+00:00,0.0,1399.025,450.0,500.0,0.0,0.0,1399.025,450.0,500.0,2349.025
2026-02-08 07:00:00+00:00,0.0,1350.75,450.0,500.0,0.0,0.0,1350.75,450.0,500.0,2300.75
2026-02-08 08:00:00+00:00,0.0,1304.95,450.0,500.0,0.0,0.0,1304.95,450.0,500.0,2254.95
2026-02-08 09:00:00+00:00,0.0,1227.825,450.0,500.0,0.0,0.0,1227.825,450.0,500.0,2177.825
2026-02-08 10:00:00+00:00,0.0,1362.9750000000001,450.0,500.0,0.0,0.0,1362.9750000000001,450.0,500.0,2312.9750000000004
2026-02-08 11:00:00+00:00,0.0,1350.75,450.0,500.0,0.0,0.0,1350.75,450.0,500.0,2300.75
2026-02-08 12:00:00+00:00,0.0,1349.825,450.0,500.0,0.0,0.0,1349.825,450.0,500.0,2299.825
2026-02-08 13:00:00+00:00,0.0,1315.95,450.0,500.0,0.0,0.0,1315.95,450.0,500.0,2265.95
2026-02-08 14:00:00+00:00,0.0,1305.4,450.0,500.0,0.0,0.0,1305.4,450.0,500.0,2255.4
2026-02-08 15:00:00+00:00,0.0,1426.1,450.0,500.0,0.0,0.0,1426.1,450.0,500.0,2376.1
2026-02-08 16:00:00+00:00,0.0,1120.0,450.0,500.0,0.0,0.0,1120.0,450.0,500.0,2070.0
2026-02-08 17:00:00+00:00,0.0,810.775,450.0,500.0,0.0,0.0,810.775,450.0,500.0,1760.775
2026-02-08 18:00:00+00:00,0.0,687.05,450.0,500.0,0.0,0.0,687.05,450.0,500.0,1637.05
2026-02-08 19:00:00+00:00,0.0,651.275,450.0,500.0,0.0,0.0,651.275,450.0,500.0,1601.275
2026-02-08 20:00:00+00:00,0.0,720.025,450.0,500.0,0.0,0.0,720.025,450.0,500.0,1670.025
2026-02-08 21:00:00+00:00,0.0,870.025,450.0,500.0,0.0,0.0,870.025,450.0,500.0,1820.025
2026-02-08 22:00:00+00:00,0.0,1081.75,450.0,500.0,0.0,0.0,1081.75,450.0,500.0,2031.75
2026-02-08 23:00:00+00:00,0.0,592.525,393.0,500.0,0.0,0.0,592.525,393.0,500.0,1485.525
2026-02-09 00:00:00+00:00,0.0,480.875,393.0,500.0,0.0,0.0,480.875,393.0,500.0,1373.875
2026-02-09 01:00:00+00:00,0.0,739.675,393.0,500.0,0.0,0.0,739.675,393.0,500.0,1632.675
2026-02-09 02:00:00+00:00,0.0,840.125,393.0,500.0,0.0,0.0,840.125,393.0,500.0,1733.125
2026-02-09 03:00:00+00:00,0.0,740.525,395.0,500.0,0.0,0.0,740.525,395.0,500.0,1635.525
2026-02-09 04:00:00+00:00,0.0,255.52499999999998,445.0,500.0,0.0,0.0,255.52499999999998,445.0,500.0,1200.525
2026-02-09 05:00:00+00:00,0.0,1144.2,450.0,0.0,380.0,0.0,1144.2,450.0,-380.0,1214.2
2026-02-09 06:00:00+00:00,0.0,1389.275,450.0,0.0,68.0,0.0,1389.275,450.0,-68.0,1771.275
2026-02-09 07:00:00+00:00,0.0,1333.45,443.0,500.0,0.0,0.0,1333.45,443.0,500.0,2276.45
2026-02-09 08:00:00+00:00,0.0,1445.0,450.0,500.0,0.0,0.0,1445.0,450.0,500.0,2395.0
2026-02-09 09:00:00+00:00,0.0,1324.0,446.0,500.0,0.0,0.0,1324.0,446.0,500.0,2270.0
2026-02-09 10:00:00+00:00,0.0,1315.0,446.0,500.0,0.0,0.0,1315.0,446.0,500.0,2261.0
2026-02-09 11:00:00+00:00,0.0,1307.0,446.0,500.0,0.0,0.0,1307.0,446.0,500.0,2253.0
2026-02-09 12:00:00+00:00,0.0,1327.0,450.0,500.0,0.0,0.0,1327.0,450.0,500.0,2277.0
2026-02-09 13:00:00+00:00,0.0,1350.0,446.0,500.0,0.0,0.0,1350.0,446.0,500.0,2296.0
2026-02-09 14:00:00+00:00,0.0,1475.0,435.0,311.0,0.0,0.0,1475.0,435.0,311.0,2221.0
2026-02-09 15:00:00+00:00,0.0,1536.4,435.0,0.0,133.0,0.0,1536.4,435.0,-133.0,1838.4
2026-02-09 16:00:00+00:00,0.0,1460.675,450.0,0.0,500.0,0.0,1460.675,450.0,-500.0,1410.675
2026-02-09 17:00:00+00:00,0.0,1397.0,450.0,0.0,500.0,0.0,1397.0,450.0,-500.0,1347.0
2026-02-09 18:00:00+00:00,0.0,1381.5,450.0,0.0,500.0,0.0,1381.5,450.0,-500.0,1331.5
2026-02-09 19:00:00+00:00,0.0,1431.275,445.0,0.0,486.0,0.0,1431.275,445.0,-486.0,1390.275
2026-02-09 20:00:00+00:00,0.0,763.975,445.0,500.0,0.0,0.0,763.975,445.0,500.0,1708.975
2026-02-09 21:00:00+00:00,0.0,666.475,445.0,500.0,0.0,0.0,666.475,445.0,500.0,1611.475
2026-02-09 22:00:00+00:00,0.0,857.225,430.0,500.0,0.0,0.0,857.225,430.0,500.0,1787.225
2026-02-09 23:00:00+00:00,0.0,1420.0,410.0,500.0,0.0,0.0,1420.0,410.0,500.0,2330.0
2026-02-10 00:00:00+00:00,0.0,1266.1,377.0,500.0,0.0,0.0,1266.1,377.0,500.0,2143.1
2026-02-10 01:00:00+00:00,0.0,1378.05,395.0,500.0,0.0,0.0,1378.05,395.0,500.0,2273.05
2026-02-10 02:00:00+00:00,0.0,1464.575,395.0,500.0,0.0,0.0,1464.575,395.0,500.0,2359.575
2026-02-10 03:00:00+00:00,0.0,1467.0,395.0,500.0,0.0,0.0,1467.0,395.0,500.0,2362.0
2026-02-10 04:00:00+00:00,0.0,1468.0,379.0,500.0,0.0,0.0,1468.0,379.0,500.0,2347.0
2026-02-10 05:00:00+00:00,0.0,1473.0,397.0,500.0,0.0,0.0,1473.0,397.0,500.0,2370.0
2026-02-10 06:00:00+00:00,0.0,1514.0,450.0,500.0,0.0,0.0,1514.0,450.0,500.0,2464.0
2026-02-10 07:00:00+00:00,0.0,1472.0,450.0,500.0,0.0,0.0,1472.0,450.0,500.0,2422.0
2026-02-10 08:00:00+00:00,0.0,1426.0,450.0,500.0,0.0,0.0,1426.0,450.0,500.0,2376.0
2026-02-10 09:00:00+00:00,0.0,1414.0,450.0,500.0,0.0,0.0,1414.0,450.0,500.0,2364.0
2026-02-10 10:00:00+00:00,0.0,1406.0,450.0,500.0,0.0,0.0,1406.0,450.0,500.0,2356.0
2026-02-10 11:00:00+00:00,0.0,1412.0,450.0,500.0,0.0,0.0,1412.0,450.0,500.0,2362.0
2026-02-10 12:00:00+00:00,0.0,1455.0,450.0,462.0,0.0,0.0,1455.0,450.0,462.0,2367.0
2026-02-10 13:00:00+00:00,0.0,1485.0,450.0,500.0,0.0,0.0,1485.0,450.0,500.0,2435.0
2026-02-10 14:00:00+00:00,0.0,1530.0,450.0,223.0,0.0,0.0,1530.0,450.0,223.0,2203.0
2026-02-10 15:00:00+00:00,0.0,1453.2,448.0,0.0,161.0,3.0,1453.2,445.0,-161.0,1737.2
2026-02-10 16:00:00+00:00,0.0,1332.575,428.0,0.0,500.0,10.0,1332.575,418.0,-500.0,1250.575
2026-02-10 17:00:00+00:00,0.0,988.925,394.0,0.0,500.0,0.0,988.925,394.0,-500.0,882.925
2026-02-10 18:00:00+00:00,0.0,956.1,394.0,0.0,500.0,0.0,956.1,394.0,-500.0,850.0999999999999
2026-02-10 19:00:00+00:00,0.0,1090.1750000000002,379.0,0.0,500.0,0.0,1090.1750000000002,379.0,-500.0,969.1750000000002
2026-02-10 20:00:00+00:00,0.0,579.6,403.0,197.0,0.0,0.0,579.6,403.0,197.0,1179.6
2026-02-10 21:00:00+00:00,0.0,454.675,405.0,431.0,0.0,0.0,454.675,405.0,431.0,1290.675
2026-02-10 22:00:00+00:00,0.0,538.75,414.0,500.0,0.0,0.0,538.75,414.0,500.0,1452.75
2026-02-10 23:00:00+00:00,0.0,1415.0,358.0,500.0,0.0,0.0,1415.0,358.0,500.0,2273.0
2026-02-11 00:00:00+00:00,0.0,1464.0,326.0,500.0,0.0,0.0,1464.0,326.0,500.0,2290.0
2026-02-11 01:00:00+00:00,0.0,1480.0,326.0,500.0,0.0,0.0,1480.0,326.0,500.0,2306.0
2026-02-11 02:00:00+00:00,0.0,1495.0,326.0,500.0,0.0,0.0,1495.0,326.0,500.0,2321.0
2026-02-11 03:00:00+00:00,0.0,1481.0,326.0,500.0,0.0,0.0,1481.0,326.0,500.0,2307.0
2026-02-11 04:00:00+00:00,0.0,1305.775,326.0,500.0,0.0,0.0,1305.775,326.0,500.0,2131.775
2026-02-11 05:00:00+00:00,0.0,1497.3,350.0,0.0,497.0,0.0,1497.3,350.0,-497.0,1350.3
2026-02-11 06:00:00+00:00,0.0,1213.025,355.0,106.0,0.0,0.0,1213.025,355.0,106.0,1674.025
2026-02-11 07:00:00+00:00,0.0,1015.8000000000001,416.0,500.0,0.0,0.0,1015.8000000000001,416.0,500.0,1931.8000000000002
2026-02-11 08:00:00+00:00,0.0,1363.35,410.0,500.0,0.0,0.0,1363.35,410.0,500.0,2273.35
2026-02-11 09:00:00+00:00,0.0,1370.125,415.0,500.0,0.0,0.0,1370.125,415.0,500.0,2285.125
2026-02-11 10:00:00+00:00,0.0,854.2,407.0,500.0,0.0,0.0,854.2,407.0,500.0,1761.2
2026-02-11 11:00:00+00:00,0.0,1297.4,395.0,500.0,0.0,0.0,1297.4,395.0,500.0,2192.4
2026-02-11 12:00:00+00:00,0.0,1187.775,395.0,500.0,0.0,0.0,1187.775,395.0,500.0,2082.775
2026-02-11 13:00:00+00:00,0.0,1232.45,395.0,500.0,0.0,0.0,1232.45,395.0,500.0,2127.45
2026-02-11 14:00:00+00:00,0.0,1355.8,365.0,500.0,0.0,0.0,1355.8,365.0,500.0,2220.8
2026-02-11 15:00:00+00:00,0.0,1391.375,370.0,117.0,0.0,0.0,1391.375,370.0,117.0,1878.375
2026-02-11 16:00:00+00:00,0.0,1142.55,381.0,0.0,71.0,0.0,1142.55,381.0,-71.0,1452.55
2026-02-11 17:00:00+00:00,0.0,1221.1,417.0,0.0,156.0,0.0,1221.1,417.0,-156.0,1482.1
2026-02-11 18:00:00+00:00,0.0,1321.875,413.0,0.0,47.0,0.0,1321.875,413.0,-47.0,1687.875
2026-02-11 19:00:00+00:00,0.0,1441.2,333.0,314.0,0.0,0.0,1441.2,333.0,314.0,2088.2
2026-02-11 20:00:00+00:00,0.0,1495.0,321.0,500.0,0.0,0.0,1495.0,321.0,500.0,2316.0
2026-02-11 21:00:00+00:00,0.0,1406.0,306.0,500.0,0.0,0.0,1406.0,306.0,500.0,2212.0
2026-02-11 22:00:00+00:00,0.0,1406.0,324.0,500.0,0.0,0.0,1406.0,324.0,500.0,2230.0
2026-02-11 23:00:00+00:00,0.0,1373.975,434.0,500.0,0.0,0.0,1373.975,434.0,500.0,2307.975
2026-02-12 00:00:00+00:00,0.0,1252.4499999999998,435.0,500.0,0.0,0.0,1252.4499999999998,435.0,500.0,2187.45
2026-02-12 01:00:00+00:00,0.0,1375.225,423.0,500.0,0.0,0.0,1375.225,423.0,500.0,2298.225
2026-02-12 02:00:00+00:00,0.0,1458.025,423.0,500.0,0.0,0.0,1458.025,423.0,500.0,2381.025
2026-02-12 03:00:00+00:00,0.0,1466.0,434.0,500.0,0.0,0.0,1466.0,434.0,500.0,2400.0
2026-02-12 04:00:00+00:00,0.0,1464.0,421.0,500.0,0.0,0.0,1464.0,421.0,500.0,2385.0
2026-02-12 05:00:00+00:00,0.0,1453.0,421.0,500.0,0.0,0.0,1453.0,421.0,500.0,2374.0
2026-02-12 06:00:00+00:00,0.0,1407.0,441.0,500.0,0.0,0.0,1407.0,441.0,500.0,2348.0
2026-02-12 07:00:00+00:00,0.0,1378.0,450.0,500.0,0.0,0.0,1378.0,450.0,500.0,2328.0
2026-02-12 08:00:00+00:00,0.0,1378.0,450.0,500.0,0.0,0.0,1378.0,450.0,500.0,2328.0
2026-02-12 09:00:00+00:00,0.0,1401.0,450.0,500.0,0.0,0.0,1401.0,450.0,500.0,2351.0
2026-02-12 10:00:00+00:00,0.0,1363.0,450.0,500.0,0.0,0.0,1363.0,450.0,500.0,2313.0
2026-02-12 11:00:00+00:00,0.0,1372.0,450.0,500.0,0.0,0.0,1372.0,450.0,500.0,2322.0
2026-02-12 12:00:00+00:00,0.0,1430.0,450.0,500.0,0.0,0.0,1430.0,450.0,500.0,2380.0
2026-02-12 13:00:00+00:00,0.0,1455.0,450.0,500.0,0.0,0.0,1455.0,450.0,500.0,2405.0
2026-02-12 14:00:00+00:00,0.0,1488.0,450.0,500.0,0.0,0.0,1488.0,450.0,500.0,2438.0
2026-02-12 15:00:00+00:00,0.0,1479.0,441.0,500.0,0.0,0.0,1479.0,441.0,500.0,2420.0
2026-02-12 16:00:00+00:00,0.0,1447.0,441.0,500.0,0.0,0.0,1447.0,441.0,500.0,2388.0
2026-02-12 17:00:00+00:00,0.0,1467.0,441.0,500.0,0.0,0.0,1467.0,441.0,500.0,2408.0
2026-02-12 18:00:00+00:00,0.0,1480.0,421.0,500.0,0.0,0.0,1480.0,421.0,500.0,2401.0
2026-02-12 19:00:00+00:00,0.0,1508.0,421.0,500.0,0.0,0.0,1508.0,421.0,500.0,2429.0
2026-02-12 20:00:00+00:00,0.0,1495.0,441.0,500.0,0.0,0.0,1495.0,441.0,500.0,2436.0
2026-02-12 21:00:00+00:00,0.0,1432.0,441.0,500.0,0.0,0.0,1432.0,441.0,500.0,2373.0
2026-02-12 22:00:00+00:00,0.0,1404.65,441.0,500.0,0.0,0.0,1404.65,441.0,500.0,2345.65
