,ME_IT_CSUD,IT_CSUD_ME,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_CSUD_IT_CNOR_net_export,IT_CSUD_IT_SARD_net_export,IT_CSUD_IT_SUD_net_export,IT_CSUD_ME_net_export,Net Export
2026-01-08 09:00:00+00:00,132.0,171.0,3400.0,0.0,2100.0,0.0,0.0,505.75,2100.0,-505.75,-3400.0,39.0,-1766.75
2026-01-08 10:00:00+00:00,132.0,140.0,3399.75,0.0,2100.0,0.0,0.0,567.75,2100.0,-567.75,-3399.75,8.0,-1859.5
2026-01-08 11:00:00+00:00,142.0,174.0,3400.0,0.0,2100.0,0.0,0.0,583.5,2100.0,-583.5,-3400.0,32.0,-1851.5
2026-01-08 12:00:00+00:00,67.0,182.0,3400.0,0.0,2100.0,0.0,0.0,611.0,2100.0,-611.0,-3400.0,115.0,-1796.0
2026-01-08 13:00:00+00:00,67.0,215.0,3390.0,0.0,2100.0,0.0,0.0,618.5,2100.0,-618.5,-3390.0,148.0,-1760.5
2026-01-08 14:00:00+00:00,99.0,232.0,3400.0,0.0,1608.75,0.0,0.0,604.5,1608.75,-604.5,-3400.0,133.0,-2262.75
2026-01-08 15:00:00+00:00,99.0,255.0,3989.75,0.0,1750.25,0.0,0.0,769.0,1750.25,-769.0,-3989.75,156.0,-2852.5
2026-01-08 16:00:00+00:00,99.0,212.0,3668.25,0.0,1383.0,0.0,0.0,865.0,1383.0,-865.0,-3668.25,113.0,-3037.25
2026-01-08 17:00:00+00:00,99.0,225.0,3513.0,0.0,894.25,0.0,0.0,677.25,894.25,-677.25,-3513.0,126.0,-3170.0
2026-01-08 18:00:00+00:00,99.0,180.0,3348.75,0.0,584.5,0.0,0.0,175.0,584.5,-175.0,-3348.75,81.0,-2858.25
2026-01-08 19:00:00+00:00,99.0,164.0,3500.0,0.0,1080.0,0.0,0.0,169.25,1080.0,-169.25,-3500.0,65.0,-2524.25
2026-01-08 20:00:00+00:00,172.0,146.0,4177.0,0.0,2358.5,0.0,0.0,234.25,2358.5,-234.25,-4177.0,-26.0,-2078.75
2026-01-08 21:00:00+00:00,172.0,62.0,3606.0,0.0,2292.5,0.0,0.0,337.25,2292.5,-337.25,-3606.0,-110.0,-1760.75
2026-01-08 22:00:00+00:00,363.0,60.0,3287.0,0.0,2310.25,0.0,0.0,412.75,2310.25,-412.75,-3287.0,-303.0,-1692.5
2026-01-08 23:00:00+00:00,220.0,5.0,2345.75,0.0,1248.0,0.0,41.0,178.25,1248.0,-137.25,-2345.75,-215.0,-1450.0
2026-01-09 00:00:00+00:00,200.0,5.0,2987.25,0.0,2634.5,0.0,0.0,436.25,2634.5,-436.25,-2987.25,-195.0,-984.0
2026-01-09 01:00:00+00:00,207.0,5.0,3149.0,0.0,2577.25,0.0,0.0,139.5,2577.25,-139.5,-3149.0,-202.0,-913.25
2026-01-09 02:00:00+00:00,227.0,5.0,3223.5,0.0,2887.0,0.0,0.0,298.5,2887.0,-298.5,-3223.5,-222.0,-857.0
2026-01-09 03:00:00+00:00,207.0,5.0,3230.75,0.0,2745.5,0.0,0.0,82.0,2745.5,-82.0,-3230.75,-202.0,-769.25
2026-01-09 04:00:00+00:00,192.0,5.0,3120.25,0.0,3006.0,0.0,0.0,555.5,3006.0,-555.5,-3120.25,-187.0,-856.75
2026-01-09 05:00:00+00:00,102.0,325.0,2943.5,0.0,2017.25,0.0,0.0,579.25,2017.25,-579.25,-2943.5,223.0,-1282.5
2026-01-09 06:00:00+00:00,39.0,244.0,2693.25,0.0,1097.5,0.0,0.0,439.5,1097.5,-439.5,-2693.25,205.0,-1830.25
2026-01-09 07:00:00+00:00,52.0,193.0,3302.0,0.0,1971.5,0.0,0.0,676.5,1971.5,-676.5,-3302.0,141.0,-1866.0
2026-01-09 08:00:00+00:00,47.0,135.0,3600.0,0.0,2162.25,0.0,0.0,560.25,2162.25,-560.25,-3600.0,88.0,-1910.0
2026-01-09 09:00:00+00:00,92.0,203.0,3600.0,0.0,2363.75,0.0,0.0,601.0,2363.75,-601.0,-3600.0,111.0,-1726.25
2026-01-09 10:00:00+00:00,92.0,270.0,3600.0,0.0,2400.0,0.0,0.0,610.25,2400.0,-610.25,-3600.0,178.0,-1632.25
2026-01-09 11:00:00+00:00,92.0,263.0,3600.0,0.0,2400.0,0.0,0.0,650.0,2400.0,-650.0,-3600.0,171.0,-1679.0
2026-01-09 12:00:00+00:00,92.0,314.0,3563.0,0.0,2400.0,0.0,0.0,661.0,2400.0,-661.0,-3563.0,222.0,-1602.0
2026-01-09 13:00:00+00:00,92.0,332.0,3588.25,0.0,2400.0,0.0,0.0,620.0,2400.0,-620.0,-3588.25,240.0,-1568.25
2026-01-09 14:00:00+00:00,39.0,274.0,3469.0,0.0,2344.25,0.0,0.0,523.25,2344.25,-523.25,-3469.0,235.0,-1413.0
2026-01-09 15:00:00+00:00,39.0,324.0,3801.75,0.0,2723.0,0.0,0.0,819.0,2723.0,-819.0,-3801.75,285.0,-1612.75
2026-01-09 16:00:00+00:00,39.0,347.0,3727.0,0.0,2466.25,0.0,0.0,773.25,2466.25,-773.25,-3727.0,308.0,-1726.0
2026-01-09 17:00:00+00:00,39.0,316.0,3719.5,0.0,1955.0,0.0,0.0,365.0,1955.0,-365.0,-3719.5,277.0,-1852.5
2026-01-09 18:00:00+00:00,39.0,244.0,3584.25,0.0,1691.25,0.0,0.0,238.25,1691.25,-238.25,-3584.25,205.0,-1926.25
2026-01-09 19:00:00+00:00,39.0,209.0,3777.25,0.0,2122.0,0.0,0.0,220.0,2122.0,-220.0,-3777.25,170.0,-1705.25
2026-01-09 20:00:00+00:00,49.0,267.0,4389.0,0.0,2892.75,0.0,0.0,272.0,2892.75,-272.0,-4389.0,218.0,-1550.25
2026-01-09 21:00:00+00:00,107.0,21.0,4512.25,0.0,3041.5,0.0,0.0,350.0,3041.5,-350.0,-4512.25,-86.0,-1906.75
2026-01-09 22:00:00+00:00,192.0,5.0,4274.0,0.0,3066.0,0.0,0.0,402.25,3066.0,-402.25,-4274.0,-187.0,-1797.25
2026-01-09 23:00:00+00:00,232.0,60.0,3861.75,0.0,2750.75,0.0,0.0,456.0,2750.75,-456.0,-3861.75,-172.0,-1739.0
2026-01-10 00:00:00+00:00,232.0,60.0,3777.25,0.0,2800.0,0.0,0.0,431.75,2800.0,-431.75,-3777.25,-172.0,-1581.0
2026-01-10 01:00:00+00:00,281.0,60.0,3723.5,0.0,2800.0,0.0,0.0,374.75,2800.0,-374.75,-3723.5,-221.0,-1519.25
2026-01-10 02:00:00+00:00,279.0,47.0,3755.5,0.0,2800.0,0.0,0.0,198.0,2800.0,-198.0,-3755.5,-232.0,-1385.5
2026-01-10 03:00:00+00:00,288.0,17.0,3699.25,0.0,2800.0,0.0,0.0,233.0,2800.0,-233.0,-3699.25,-271.0,-1403.25
2026-01-10 04:00:00+00:00,279.0,12.0,3724.75,0.0,2800.0,0.0,0.0,498.75,2800.0,-498.75,-3724.75,-267.0,-1690.5
2026-01-10 05:00:00+00:00,159.0,75.0,3910.0,0.0,2800.0,0.0,0.0,462.5,2800.0,-462.5,-3910.0,-84.0,-1656.5
2026-01-10 06:00:00+00:00,133.0,99.0,3821.0,0.0,2771.25,0.0,0.0,424.75,2771.25,-424.75,-3821.0,-34.0,-1508.5
2026-01-10 07:00:00+00:00,84.0,80.0,3200.0,0.0,1877.0,0.0,0.0,447.0,1877.0,-447.0,-3200.0,-4.0,-1774.0
2026-01-10 08:00:00+00:00,90.0,79.0,3200.0,0.0,1800.0,0.0,0.0,541.0,1800.0,-541.0,-3200.0,-11.0,-1952.0
2026-01-10 09:00:00+00:00,90.0,103.0,3200.0,0.0,2024.0,0.0,0.0,664.25,2024.0,-664.25,-3200.0,13.0,-1827.25
2026-01-10 10:00:00+00:00,90.0,132.0,3200.0,0.0,2090.5,0.0,0.0,658.5,2090.5,-658.5,-3200.0,42.0,-1726.0
2026-01-10 11:00:00+00:00,90.0,128.0,3200.0,0.0,2100.0,0.0,0.0,652.0,2100.0,-652.0,-3200.0,38.0,-1714.0
2026-01-10 12:00:00+00:00,90.0,135.0,3200.0,0.0,2100.0,0.0,0.0,691.75,2100.0,-691.75,-3200.0,45.0,-1746.75
2026-01-10 13:00:00+00:00,90.0,171.0,3192.0,0.0,1952.75,0.0,0.0,731.0,1952.75,-731.0,-3192.0,81.0,-1889.25
2026-01-10 14:00:00+00:00,90.0,147.0,3199.75,0.0,1326.5,0.0,0.0,631.75,1326.5,-631.75,-3199.75,57.0,-2448.0
2026-01-10 15:00:00+00:00,40.0,76.0,3200.0,0.0,413.25,5.75,0.0,462.75,407.5,-462.75,-3200.0,36.0,-3219.25
2026-01-10 16:00:00+00:00,37.0,122.0,4041.25,0.0,1074.0,0.0,0.0,884.0,1074.0,-884.0,-4041.25,85.0,-3766.25
2026-01-10 17:00:00+00:00,37.0,128.0,4049.5,0.0,976.0,0.0,0.0,824.0,976.0,-824.0,-4049.5,91.0,-3806.5
2026-01-10 18:00:00+00:00,37.0,97.0,4145.75,0.0,1062.25,0.0,0.0,817.5,1062.25,-817.5,-4145.75,60.0,-3841.0
2026-01-10 19:00:00+00:00,135.0,83.0,3914.0,0.0,516.25,0.0,0.0,261.75,516.25,-261.75,-3914.0,-52.0,-3711.5
2026-01-10 20:00:00+00:00,145.0,100.0,4074.75,0.0,1418.5,0.0,0.0,338.75,1418.5,-338.75,-4074.75,-45.0,-3040.0
2026-01-10 21:00:00+00:00,153.0,100.0,4388.0,0.0,1723.0,0.0,0.0,412.25,1723.0,-412.25,-4388.0,-53.0,-3130.25
2026-01-10 22:00:00+00:00,184.0,60.0,4051.25,0.0,1679.75,0.0,0.0,494.75,1679.75,-494.75,-4051.25,-124.0,-2990.25
2026-01-10 23:00:00+00:00,204.0,0.0,3385.25,0.0,1137.5,0.0,0.0,570.5,1137.5,-570.5,-3385.25,-204.0,-3022.25
2026-01-11 00:00:00+00:00,204.0,0.0,3324.75,0.0,1402.75,0.0,0.0,601.75,1402.75,-601.75,-3324.75,-204.0,-2727.75
2026-01-11 01:00:00+00:00,321.0,0.0,3317.75,0.0,1197.0,0.0,0.0,227.25,1197.0,-227.25,-3317.75,-321.0,-2669.0
2026-01-11 02:00:00+00:00,321.0,0.0,3267.0,0.0,1064.0,0.0,7.0,37.75,1064.0,-30.75,-3267.0,-321.0,-2554.75
2026-01-11 03:00:00+00:00,321.0,0.0,3096.25,0.0,1316.75,0.0,6.75,386.5,1316.75,-379.75,-3096.25,-321.0,-2480.25
2026-01-11 04:00:00+00:00,312.0,0.0,3042.0,0.0,1283.5,0.0,0.0,475.5,1283.5,-475.5,-3042.0,-312.0,-2546.0
2026-01-11 05:00:00+00:00,223.0,0.0,2865.5,0.0,761.25,0.0,0.0,343.25,761.25,-343.25,-2865.5,-223.0,-2670.5
2026-01-11 06:00:00+00:00,216.0,0.0,2647.25,0.0,229.25,0.0,0.0,232.25,229.25,-232.25,-2647.25,-216.0,-2866.25
2026-01-11 07:00:00+00:00,213.0,0.0,2959.0,0.0,629.25,0.0,0.0,189.5,629.25,-189.5,-2959.0,-213.0,-2732.25
2026-01-11 08:00:00+00:00,5.0,10.0,3046.5,0.0,1169.25,0.0,0.0,307.75,1169.25,-307.75,-3046.5,5.0,-2180.0
2026-01-11 09:00:00+00:00,5.0,10.0,3193.5,0.0,1778.75,0.0,0.0,380.5,1778.75,-380.5,-3193.5,5.0,-1790.25
2026-01-11 10:00:00+00:00,5.0,44.0,3383.75,0.0,1900.0,0.0,0.0,357.5,1900.0,-357.5,-3383.75,39.0,-1802.25
2026-01-11 11:00:00+00:00,5.0,80.0,3400.0,0.0,1778.0,0.0,10.5,249.75,1778.0,-239.25,-3400.0,75.0,-1786.25
2026-01-11 12:00:00+00:00,5.0,50.0,3400.0,0.0,1617.75,0.0,30.5,0.0,1617.75,30.5,-3400.0,45.0,-1706.75
2026-01-11 13:00:00+00:00,5.0,22.0,3400.0,0.0,1871.75,0.0,0.0,382.25,1871.75,-382.25,-3400.0,17.0,-1893.5
2026-01-11 14:00:00+00:00,5.0,10.0,3198.5,0.0,1230.0,0.0,0.0,267.75,1230.0,-267.75,-3198.5,5.0,-2231.25
2026-01-11 15:00:00+00:00,49.0,0.0,3681.5,0.0,823.75,0.0,49.75,15.0,823.75,34.75,-3681.5,-49.0,-2872.0
2026-01-11 16:00:00+00:00,56.0,39.0,3506.0,0.0,0.0,182.25,171.25,0.0,-182.25,171.25,-3506.0,-17.0,-3534.0
2026-01-11 17:00:00+00:00,49.0,0.0,3795.75,0.0,504.5,0.0,0.0,239.75,504.5,-239.75,-3795.75,-49.0,-3580.0
2026-01-11 18:00:00+00:00,51.0,0.0,4130.5,0.0,644.0,0.0,0.0,192.0,644.0,-192.0,-4130.5,-51.0,-3729.5
2026-01-11 19:00:00+00:00,49.0,0.0,4067.75,0.0,412.0,0.0,198.75,81.5,412.0,117.25,-4067.75,-49.0,-3587.5
2026-01-11 20:00:00+00:00,100.0,0.0,4423.5,0.0,920.0,0.0,362.25,0.0,920.0,362.25,-4423.5,-100.0,-3241.25
2026-01-11 21:00:00+00:00,172.0,14.0,4223.25,0.0,977.5,0.0,282.75,0.0,977.5,282.75,-4223.25,-158.0,-3121.0
2026-01-11 22:00:00+00:00,203.0,0.0,3881.5,0.0,1005.75,0.0,204.0,0.0,1005.75,204.0,-3881.5,-203.0,-2874.75
2026-01-11 23:00:00+00:00,300.0,120.0,3376.75,0.0,193.75,0.0,332.75,0.0,193.75,332.75,-3376.75,-180.0,-3030.25
2026-01-12 00:00:00+00:00,300.0,30.0,3594.5,0.0,348.25,0.0,634.0,0.0,348.25,634.0,-3594.5,-270.0,-2882.25
2026-01-12 01:00:00+00:00,300.0,30.0,3581.0,0.0,350.25,0.0,666.75,0.0,350.25,666.75,-3581.0,-270.0,-2834.0
2026-01-12 02:00:00+00:00,300.0,30.0,3403.75,0.0,202.5,0.0,667.75,0.0,202.5,667.75,-3403.75,-270.0,-2803.5
2026-01-12 03:00:00+00:00,300.0,30.0,3164.75,0.0,565.25,0.0,59.5,0.0,565.25,59.5,-3164.75,-270.0,-2810.0
2026-01-12 04:00:00+00:00,285.0,30.0,3070.5,0.0,456.25,0.0,66.0,0.0,456.25,66.0,-3070.5,-255.0,-2803.25
2026-01-12 05:00:00+00:00,119.0,274.0,3679.0,0.0,600.5,0.0,183.25,0.0,600.5,183.25,-3679.0,155.0,-2740.25
2026-01-12 06:00:00+00:00,56.0,305.0,3332.25,0.0,159.25,58.75,318.25,0.0,100.5,318.25,-3332.25,249.0,-2664.5
2026-01-12 07:00:00+00:00,37.0,317.0,4099.25,0.0,852.75,0.0,282.25,0.0,852.75,282.25,-4099.25,280.0,-2684.25
2026-01-12 08:00:00+00:00,37.0,270.0,5045.25,0.0,2242.5,0.0,115.25,0.0,2242.5,115.25,-5045.25,233.0,-2454.5
2026-01-12 09:00:00+00:00,37.0,309.0,5265.5,0.0,2888.5,0.0,14.25,15.0,2888.5,-0.75,-5265.5,272.0,-2105.75
2026-01-12 10:00:00+00:00,37.0,301.0,4948.25,0.0,2863.0,0.0,0.0,87.75,2863.0,-87.75,-4948.25,264.0,-1909.0
2026-01-12 11:00:00+00:00,37.0,294.0,4662.25,0.0,2798.0,0.0,0.0,239.0,2798.0,-239.0,-4662.25,257.0,-1846.25
2026-01-12 12:00:00+00:00,37.0,296.0,4635.0,0.0,2825.25,0.0,0.0,257.75,2825.25,-257.75,-4635.0,259.0,-1808.5
2026-01-12 13:00:00+00:00,37.0,385.0,4616.5,0.0,2415.5,0.0,0.0,259.25,2415.5,-259.25,-4616.5,348.0,-2112.25
2026-01-12 14:00:00+00:00,37.0,364.0,4111.75,0.0,1241.75,0.0,0.0,104.25,1241.75,-104.25,-4111.75,327.0,-2647.25
2026-01-12 15:00:00+00:00,37.0,487.0,3236.5,0.0,0.0,374.5,91.25,0.0,-374.5,91.25,-3236.5,450.0,-3069.75
2026-01-12 16:00:00+00:00,71.0,523.0,2828.5,0.0,0.0,577.0,0.0,357.0,-577.0,-357.0,-2828.5,452.0,-3310.5
2026-01-12 17:00:00+00:00,37.0,499.0,2586.75,0.0,0.0,899.5,0.0,215.0,-899.5,-215.0,-2586.75,462.0,-3239.25
2026-01-12 18:00:00+00:00,37.0,495.0,2511.5,0.0,0.0,946.5,0.0,198.0,-946.5,-198.0,-2511.5,458.0,-3198.0
2026-01-12 19:00:00+00:00,37.0,504.0,3331.0,0.0,1.25,125.5,327.0,0.0,-124.25,327.0,-3331.0,467.0,-2661.25
2026-01-12 20:00:00+00:00,47.0,442.0,4259.5,0.0,1352.25,0.0,258.5,0.0,1352.25,258.5,-4259.5,395.0,-2253.75
2026-01-12 21:00:00+00:00,47.0,372.0,3912.25,0.0,885.25,0.0,184.25,0.0,885.25,184.25,-3912.25,325.0,-2517.75
2026-01-12 22:00:00+00:00,112.0,288.0,3539.0,0.0,894.25,0.0,61.25,0.0,894.25,61.25,-3539.0,176.0,-2407.5
2026-01-12 23:00:00+00:00,153.0,69.0,3655.0,0.0,1279.0,0.0,105.25,0.0,1279.0,105.25,-3655.0,-84.0,-2354.75
2026-01-13 00:00:00+00:00,190.0,40.0,3238.75,0.0,1025.0,0.0,225.25,0.0,1025.0,225.25,-3238.75,-150.0,-2138.5
2026-01-13 01:00:00+00:00,185.0,51.0,3424.0,0.0,1316.0,0.0,254.75,0.0,1316.0,254.75,-3424.0,-134.0,-1987.25
2026-01-13 02:00:00+00:00,196.0,36.0,3512.5,0.0,1615.25,0.0,123.25,0.0,1615.25,123.25,-3512.5,-160.0,-1934.0
2026-01-13 03:00:00+00:00,156.0,21.0,3559.5,0.0,1746.0,0.0,92.75,0.0,1746.0,92.75,-3559.5,-135.0,-1855.75
2026-01-13 04:00:00+00:00,77.0,200.0,3446.25,0.0,1526.75,0.0,69.5,0.0,1526.75,69.5,-3446.25,123.0,-1727.0
2026-01-13 05:00:00+00:00,57.0,259.0,3342.75,0.0,1240.0,0.0,184.5,0.0,1240.0,184.5,-3342.75,202.0,-1716.25
2026-01-13 06:00:00+00:00,42.0,401.0,2962.0,0.0,678.5,0.0,217.5,0.0,678.5,217.5,-2962.0,359.0,-1707.0
2026-01-13 07:00:00+00:00,42.0,435.0,4466.25,0.0,2053.75,0.0,167.5,0.0,2053.75,167.5,-4466.25,393.0,-1852.0
2026-01-13 08:00:00+00:00,42.0,424.0,4002.0,0.0,2100.25,0.0,0.0,214.0,2100.25,-214.0,-4002.0,382.0,-1733.75
2026-01-13 09:00:00+00:00,42.0,407.0,3988.0,0.0,2911.0,0.0,0.0,207.5,2911.0,-207.5,-3988.0,365.0,-919.5
2026-01-13 10:00:00+00:00,42.0,406.0,3988.0,0.0,2937.0,0.0,0.0,254.25,2937.0,-254.25,-3988.0,364.0,-941.25
2026-01-13 11:00:00+00:00,42.0,406.0,4105.0,0.0,2571.0,0.0,0.0,358.75,2571.0,-358.75,-4105.0,364.0,-1528.75
2026-01-13 12:00:00+00:00,42.0,418.0,4105.0,0.0,2632.0,0.0,0.0,324.0,2632.0,-324.0,-4105.0,376.0,-1421.0
2026-01-13 13:00:00+00:00,42.0,456.0,4481.0,0.0,2451.75,0.0,0.0,233.5,2451.75,-233.5,-4481.0,414.0,-1848.75
2026-01-13 14:00:00+00:00,42.0,529.0,4446.25,0.0,2182.75,0.0,0.0,223.25,2182.75,-223.25,-4446.25,487.0,-1999.75
2026-01-13 15:00:00+00:00,37.0,634.0,3570.5,0.0,790.75,0.0,0.0,155.0,790.75,-155.0,-3570.5,597.0,-2337.75
2026-01-13 16:00:00+00:00,37.0,633.0,3130.5,0.0,69.0,29.75,0.75,13.25,39.25,-12.5,-3130.5,596.0,-2507.75
2026-01-13 17:00:00+00:00,37.0,626.0,2717.0,0.0,0.0,705.75,348.0,0.0,-705.75,348.0,-2717.0,589.0,-2485.75
2026-01-13 18:00:00+00:00,37.0,607.0,2667.0,0.0,0.0,956.5,386.75,0.0,-956.5,386.75,-2667.0,570.0,-2666.75
2026-01-13 19:00:00+00:00,37.0,585.0,2819.75,0.0,0.0,750.75,404.75,0.0,-750.75,404.75,-2819.75,548.0,-2617.75
2026-01-13 20:00:00+00:00,47.0,519.0,3730.5,0.0,99.75,4.0,318.25,0.0,95.75,318.25,-3730.5,472.0,-2844.5
2026-01-13 21:00:00+00:00,52.0,344.0,3173.75,0.0,305.75,34.25,289.5,0.0,271.5,289.5,-3173.75,292.0,-2320.75
2026-01-13 22:00:00+00:00,76.0,268.0,3066.75,0.0,499.0,0.0,302.0,0.0,499.0,302.0,-3066.75,192.0,-2073.75
2026-01-13 23:00:00+00:00,132.0,81.0,2968.75,0.0,236.5,27.5,203.0,0.0,209.0,203.0,-2968.75,-51.0,-2607.75
2026-01-14 00:00:00+00:00,132.0,43.0,3069.0,0.0,432.75,0.0,374.5,0.0,432.75,374.5,-3069.0,-89.0,-2350.75
2026-01-14 01:00:00+00:00,132.0,26.0,2949.0,0.0,753.25,0.0,135.5,0.0,753.25,135.5,-2949.0,-106.0,-2166.25
2026-01-14 02:00:00+00:00,132.0,26.0,2943.0,0.0,878.75,0.0,51.0,0.0,878.75,51.0,-2943.0,-106.0,-2119.25
2026-01-14 03:00:00+00:00,132.0,26.0,2869.5,0.0,798.75,0.0,72.25,0.0,798.75,72.25,-2869.5,-106.0,-2104.5
2026-01-14 04:00:00+00:00,52.0,76.0,2827.75,0.0,717.0,0.0,111.75,0.0,717.0,111.75,-2827.75,24.0,-1975.0
2026-01-14 05:00:00+00:00,42.0,310.0,3460.5,0.0,1033.25,0.0,192.25,0.0,1033.25,192.25,-3460.5,268.0,-1967.0
2026-01-14 06:00:00+00:00,37.0,437.0,3353.75,0.0,407.75,32.0,343.75,0.0,375.75,343.75,-3353.75,400.0,-2234.25
2026-01-14 07:00:00+00:00,37.0,407.0,4482.5,0.0,1990.25,0.0,0.0,241.5,1990.25,-241.5,-4482.5,370.0,-2363.75
2026-01-14 08:00:00+00:00,42.0,328.0,4888.0,0.0,2428.25,0.0,61.5,6.5,2428.25,55.0,-4888.0,286.0,-2118.75
2026-01-14 09:00:00+00:00,42.0,327.0,4282.5,0.0,2792.0,0.0,14.75,17.0,2792.0,-2.25,-4282.5,285.0,-1207.75
2026-01-14 10:00:00+00:00,42.0,331.0,4231.25,0.0,2792.0,0.0,0.0,129.75,2792.0,-129.75,-4231.25,289.0,-1280.0
2026-01-14 11:00:00+00:00,42.0,329.0,4496.0,0.0,2842.75,0.0,0.0,408.25,2842.75,-408.25,-4496.0,287.0,-1774.5
2026-01-14 12:00:00+00:00,42.0,310.0,4488.5,0.0,2887.25,0.0,0.0,349.5,2887.25,-349.5,-4488.5,268.0,-1682.75
2026-01-14 13:00:00+00:00,42.0,354.0,4692.0,0.0,2751.5,0.0,0.0,333.5,2751.5,-333.5,-4692.0,312.0,-1962.0
2026-01-14 14:00:00+00:00,37.0,450.0,4640.75,0.0,2282.5,0.0,0.0,140.5,2282.5,-140.5,-4640.75,413.0,-2085.75
2026-01-14 15:00:00+00:00,32.0,632.0,3467.25,0.0,898.75,0.0,13.75,123.0,898.75,-109.25,-3467.25,600.0,-2077.75
2026-01-14 16:00:00+00:00,32.0,632.0,2894.75,0.0,539.0,0.0,0.0,580.5,539.0,-580.5,-2894.75,600.0,-2336.25
2026-01-14 17:00:00+00:00,32.0,632.0,2569.25,0.0,85.5,78.5,0.0,479.0,7.0,-479.0,-2569.25,600.0,-2441.25
2026-01-14 18:00:00+00:00,32.0,618.0,1964.25,0.0,0.0,979.25,0.0,182.75,-979.25,-182.75,-1964.25,586.0,-2540.25
2026-01-14 19:00:00+00:00,32.0,626.0,2052.25,0.0,0.0,1327.25,396.75,0.0,-1327.25,396.75,-2052.25,594.0,-2388.75
2026-01-14 20:00:00+00:00,32.0,579.0,2829.75,0.0,0.0,895.75,351.5,0.0,-895.75,351.5,-2829.75,547.0,-2827.0
2026-01-14 21:00:00+00:00,107.0,204.0,2714.5,0.0,0.0,340.5,262.75,0.0,-340.5,262.75,-2714.5,97.0,-2695.25
2026-01-14 22:00:00+00:00,122.0,162.0,2017.5,0.0,0.0,987.5,185.5,0.0,-987.5,185.5,-2017.5,40.0,-2779.5
2026-01-14 23:00:00+00:00,272.0,21.0,2059.75,0.0,0.0,1093.5,282.25,0.0,-1093.5,282.25,-2059.75,-251.0,-3122.0
2026-01-15 00:00:00+00:00,272.0,80.0,2393.75,0.0,0.0,500.0,430.5,0.0,-500.0,430.5,-2393.75,-192.0,-2655.25
2026-01-15 01:00:00+00:00,272.0,16.0,2437.5,0.0,0.0,604.0,720.0,0.0,-604.0,720.0,-2437.5,-256.0,-2577.5
2026-01-15 02:00:00+00:00,272.0,16.0,2436.75,0.0,0.0,518.0,720.0,0.0,-518.0,720.0,-2436.75,-256.0,-2490.75
2026-01-15 03:00:00+00:00,272.0,16.0,2351.0,0.0,77.5,76.0,337.75,0.0,1.5,337.75,-2351.0,-256.0,-2267.75
2026-01-15 04:00:00+00:00,173.0,11.0,2698.25,0.0,462.0,0.0,238.25,0.0,462.0,238.25,-2698.25,-162.0,-2160.0
2026-01-15 05:00:00+00:00,37.0,224.0,2877.75,0.0,189.5,86.0,365.25,0.0,103.5,365.25,-2877.75,187.0,-2222.0
2026-01-15 06:00:00+00:00,32.0,337.0,2889.75,0.0,203.75,151.0,501.25,0.0,52.75,501.25,-2889.75,305.0,-2030.75
2026-01-15 07:00:00+00:00,37.0,302.0,4179.75,0.0,1227.5,0.0,468.0,0.0,1227.5,468.0,-4179.75,265.0,-2219.25
2026-01-15 08:00:00+00:00,57.0,225.0,4481.0,0.0,2133.0,0.0,138.5,0.0,2133.0,138.5,-4481.0,168.0,-2041.5
2026-01-15 09:00:00+00:00,59.0,319.0,4481.0,0.0,2419.5,0.0,19.0,6.0,2419.5,13.0,-4481.0,260.0,-1788.5
2026-01-15 10:00:00+00:00,60.0,324.0,4481.0,0.0,2479.5,0.0,0.0,100.25,2479.5,-100.25,-4481.0,264.0,-1837.75
2026-01-15 11:00:00+00:00,37.0,319.0,4481.0,0.0,2328.25,0.0,0.0,129.5,2328.25,-129.5,-4481.0,282.0,-2000.25
2026-01-15 12:00:00+00:00,37.0,244.0,4479.75,0.0,2457.25,0.0,0.0,180.5,2457.25,-180.5,-4479.75,207.0,-1996.0
2026-01-15 13:00:00+00:00,39.0,264.0,4823.0,0.0,2419.75,0.0,0.0,63.5,2419.75,-63.5,-4823.0,225.0,-2241.75
2026-01-15 14:00:00+00:00,32.0,327.0,4411.5,0.0,1436.25,0.0,115.0,0.0,1436.25,115.0,-4411.5,295.0,-2565.25
2026-01-15 15:00:00+00:00,27.0,599.0,2925.5,0.0,0.0,808.5,288.25,0.0,-808.5,288.25,-2925.5,572.0,-2873.75
2026-01-15 16:00:00+00:00,27.0,591.0,2187.75,0.0,0.0,1000.0,0.0,388.0,-1000.0,-388.0,-2187.75,564.0,-3011.75
2026-01-15 17:00:00+00:00,27.0,598.0,2227.75,0.0,0.0,1000.0,0.0,338.75,-1000.0,-338.75,-2227.75,571.0,-2995.5
2026-01-15 18:00:00+00:00,27.0,600.0,2170.0,0.0,0.0,1000.0,0.0,373.5,-1000.0,-373.5,-2170.0,573.0,-2970.5
2026-01-15 19:00:00+00:00,27.0,597.0,2409.5,0.0,0.0,1000.0,140.75,76.5,-1000.0,64.25,-2409.5,570.0,-2775.25
2026-01-15 20:00:00+00:00,27.0,504.0,2491.0,0.0,0.0,1000.0,381.0,0.0,-1000.0,381.0,-2491.0,477.0,-2633.0
