,DK_1_SE_3,SE_3_DK_1,SE_3_FI,FI_SE_3,SE_3_NO_1,NO_1_SE_3,SE_3_SE_2,SE_2_SE_3,SE_3_SE_4,SE_4_SE_3,SE_3_DK_1_net_export,SE_3_FI_net_export,SE_3_NO_1_net_export,SE_3_SE_2_net_export,SE_3_SE_4_net_export,Net Export
2026-01-16 17:00:00+00:00,0.0,733.0,892.0,0.0,0.0,0.0,0.0,6670.75,5016.0,0.0,733.0,892.0,0.0,-6670.75,5016.0,-29.75
2026-01-16 18:00:00+00:00,0.0,709.0,81.25,128.0,0.0,0.0,0.0,5407.0,4071.5,0.0,709.0,-46.75,0.0,-5407.0,4071.5,-673.25
2026-01-16 19:00:00+00:00,0.0,730.0,0.0,210.5,0.0,0.0,0.0,4941.5,4843.75,0.0,730.0,-210.5,0.0,-4941.5,4843.75,421.75
2026-01-16 20:00:00+00:00,0.0,733.0,0.0,322.5,0.0,0.0,0.0,4486.25,3562.0,0.0,733.0,-322.5,0.0,-4486.25,3562.0,-513.75
2026-01-16 21:00:00+00:00,0.0,733.0,0.0,426.0,33.5,0.0,0.0,4216.25,3850.25,0.0,733.0,-426.0,33.5,-4216.25,3850.25,-25.5
2026-01-16 22:00:00+00:00,0.0,733.0,0.0,641.75,108.0,0.0,0.0,3931.75,3573.5,0.0,733.0,-641.75,108.0,-3931.75,3573.5,-159.0
2026-01-16 23:00:00+00:00,0.0,733.0,693.0,28.5,65.5,0.0,0.0,4440.75,4353.0,0.0,733.0,664.5,65.5,-4440.75,4353.0,1375.25
2026-01-17 00:00:00+00:00,0.0,733.0,1099.5,0.0,0.0,0.0,0.0,4798.0,3656.0,0.0,733.0,1099.5,0.0,-4798.0,3656.0,690.5
2026-01-17 01:00:00+00:00,0.0,733.0,1200.0,0.0,0.0,0.0,0.0,5043.0,3798.0,0.0,733.0,1200.0,0.0,-5043.0,3798.0,688.0
2026-01-17 02:00:00+00:00,0.0,733.0,1200.0,0.0,0.0,0.0,0.0,4977.0,4222.5,0.0,733.0,1200.0,0.0,-4977.0,4222.5,1178.5
2026-01-17 03:00:00+00:00,0.0,707.5,1200.0,0.0,0.0,0.0,0.0,4771.25,3992.75,0.0,707.5,1200.0,0.0,-4771.25,3992.75,1129.0
2026-01-17 04:00:00+00:00,0.0,733.0,1200.0,0.0,0.0,0.0,0.0,5128.75,4092.0,0.0,733.0,1200.0,0.0,-5128.75,4092.0,896.25
2026-01-17 05:00:00+00:00,0.0,696.0,997.5,0.0,0.0,0.0,0.0,5141.75,3871.75,0.0,696.0,997.5,0.0,-5141.75,3871.75,423.5
2026-01-17 06:00:00+00:00,0.0,733.0,707.5,0.0,0.0,0.0,0.0,5737.25,4084.25,0.0,733.0,707.5,0.0,-5737.25,4084.25,-212.5
2026-01-17 07:00:00+00:00,0.0,513.0,1120.0,0.0,0.0,0.0,0.0,6436.0,4394.75,0.0,513.0,1120.0,0.0,-6436.0,4394.75,-408.25
2026-01-17 08:00:00+00:00,0.0,500.5,1014.75,0.0,0.0,0.0,0.0,6855.0,4559.25,0.0,500.5,1014.75,0.0,-6855.0,4559.25,-780.5
2026-01-17 09:00:00+00:00,0.0,41.25,731.0,0.0,0.0,0.0,0.0,6776.25,4507.75,0.0,41.25,731.0,0.0,-6776.25,4507.75,-1496.25
2026-01-17 10:00:00+00:00,0.0,0.0,660.5,0.0,0.0,0.0,0.0,6952.5,4542.5,0.0,0.0,660.5,0.0,-6952.5,4542.5,-1749.5
2026-01-17 11:00:00+00:00,0.0,0.0,598.75,0.0,0.0,0.0,0.0,6948.75,4457.5,0.0,0.0,598.75,0.0,-6948.75,4457.5,-1892.5
2026-01-17 12:00:00+00:00,0.0,0.0,587.75,0.0,0.0,0.0,0.0,6585.75,4020.0,0.0,0.0,587.75,0.0,-6585.75,4020.0,-1978.0
2026-01-17 13:00:00+00:00,0.0,0.0,579.25,0.0,0.0,0.0,0.0,6834.5,4199.5,0.0,0.0,579.25,0.0,-6834.5,4199.5,-2055.75
2026-01-17 14:00:00+00:00,0.0,0.0,512.0,0.0,0.0,0.0,0.0,7241.5,4532.5,0.0,0.0,512.0,0.0,-7241.5,4532.5,-2197.0
2026-01-17 15:00:00+00:00,0.0,0.0,466.25,0.0,0.0,0.0,0.0,7214.25,4381.25,0.0,0.0,466.25,0.0,-7214.25,4381.25,-2366.75
2026-01-17 16:00:00+00:00,0.0,0.0,91.5,0.0,0.0,0.0,0.0,6988.75,4555.0,0.0,0.0,91.5,0.0,-6988.75,4555.0,-2342.25
2026-01-17 17:00:00+00:00,0.0,0.0,477.25,0.0,0.0,0.0,0.0,7419.5,4616.0,0.0,0.0,477.25,0.0,-7419.5,4616.0,-2326.25
2026-01-17 18:00:00+00:00,0.0,187.75,593.25,0.0,0.0,0.0,0.0,7517.25,4663.0,0.0,187.75,593.25,0.0,-7517.25,4663.0,-2073.25
2026-01-17 19:00:00+00:00,0.0,459.5,275.25,10.0,0.0,0.0,0.0,7074.5,4556.5,0.0,459.5,265.25,0.0,-7074.5,4556.5,-1793.25
2026-01-17 20:00:00+00:00,0.0,317.25,97.0,102.25,0.0,0.0,0.0,6422.5,4588.5,0.0,317.25,-5.25,0.0,-6422.5,4588.5,-1522.0
2026-01-17 21:00:00+00:00,0.0,319.5,144.0,34.0,0.0,0.0,0.0,6079.25,4452.0,0.0,319.5,110.0,0.0,-6079.25,4452.0,-1197.75
2026-01-17 22:00:00+00:00,0.0,602.0,86.0,49.25,0.0,0.0,0.0,5981.25,4420.5,0.0,602.0,36.75,0.0,-5981.25,4420.5,-922.0
2026-01-17 23:00:00+00:00,0.0,727.25,0.0,441.5,0.0,0.0,0.0,5042.5,4094.25,0.0,727.25,-441.5,0.0,-5042.5,4094.25,-662.5
2026-01-18 00:00:00+00:00,0.0,733.0,0.0,465.5,0.0,0.0,0.0,4740.75,3589.0,0.0,733.0,-465.5,0.0,-4740.75,3589.0,-884.25
2026-01-18 01:00:00+00:00,0.0,733.0,0.0,453.0,0.0,0.0,0.0,4604.0,2766.5,0.0,733.0,-453.0,0.0,-4604.0,2766.5,-1557.5
2026-01-18 02:00:00+00:00,0.0,733.0,205.0,0.0,0.0,0.0,0.0,5441.0,4293.0,0.0,733.0,205.0,0.0,-5441.0,4293.0,-210.0
2026-01-18 03:00:00+00:00,0.0,733.0,0.0,306.25,0.0,0.0,0.0,4955.5,3101.75,0.0,733.0,-306.25,0.0,-4955.5,3101.75,-1427.0
2026-01-18 04:00:00+00:00,0.0,733.0,0.0,178.5,0.0,0.0,0.0,5176.75,3142.5,0.0,733.0,-178.5,0.0,-5176.75,3142.5,-1479.75
2026-01-18 05:00:00+00:00,0.0,733.0,0.0,400.0,0.0,0.0,0.0,5039.25,3119.5,0.0,733.0,-400.0,0.0,-5039.25,3119.5,-1586.75
2026-01-18 06:00:00+00:00,0.0,730.5,0.0,183.0,0.0,0.0,0.0,5718.0,3667.5,0.0,730.5,-183.0,0.0,-5718.0,3667.5,-1503.0
2026-01-18 07:00:00+00:00,0.0,669.0,61.25,62.5,0.0,0.0,0.0,6281.0,4714.75,0.0,669.0,-1.25,0.0,-6281.0,4714.75,-898.5
2026-01-18 08:00:00+00:00,0.0,733.0,0.0,107.5,0.0,26.75,0.0,6618.5,4783.0,0.0,733.0,-107.5,-26.75,-6618.5,4783.0,-1236.75
2026-01-18 09:00:00+00:00,0.0,672.0,91.25,0.0,0.0,430.75,0.0,6839.75,4135.25,0.0,672.0,91.25,-430.75,-6839.75,4135.25,-2372.0
2026-01-18 10:00:00+00:00,0.0,733.0,58.25,0.0,0.0,619.5,0.0,6775.25,3723.5,0.0,733.0,58.25,-619.5,-6775.25,3723.5,-2880.0
2026-01-18 11:00:00+00:00,0.0,733.0,64.0,0.0,0.0,825.25,0.0,6723.25,4227.25,0.0,733.0,64.0,-825.25,-6723.25,4227.25,-2524.25
2026-01-18 12:00:00+00:00,0.0,733.0,123.75,0.0,0.0,1114.5,0.0,6536.75,4888.25,0.0,733.0,123.75,-1114.5,-6536.75,4888.25,-1906.25
2026-01-18 13:00:00+00:00,0.0,709.0,219.0,0.0,0.0,1334.75,0.0,6400.5,4874.5,0.0,709.0,219.0,-1334.75,-6400.5,4874.5,-1932.75
2026-01-18 14:00:00+00:00,0.0,697.0,163.75,0.0,0.0,1609.75,0.0,6305.25,4416.5,0.0,697.0,163.75,-1609.75,-6305.25,4416.5,-2637.75
2026-01-18 15:00:00+00:00,0.0,686.0,127.25,0.0,0.0,1669.0,0.0,6395.25,3957.25,0.0,686.0,127.25,-1669.0,-6395.25,3957.25,-3293.75
2026-01-18 16:00:00+00:00,0.0,733.0,4.25,0.0,0.0,1471.75,0.0,6645.5,5174.75,0.0,733.0,4.25,-1471.75,-6645.5,5174.75,-2205.25
2026-01-18 17:00:00+00:00,0.0,733.0,0.0,111.75,0.0,958.5,0.0,6763.0,4205.0,0.0,733.0,-111.75,-958.5,-6763.0,4205.0,-2895.25
2026-01-18 18:00:00+00:00,0.0,733.0,0.0,12.0,0.0,876.75,0.0,6781.5,5003.5,0.0,733.0,-12.0,-876.75,-6781.5,5003.5,-1933.75
2026-01-18 19:00:00+00:00,0.0,733.0,0.0,48.0,0.0,577.5,0.0,6746.5,4944.75,0.0,733.0,-48.0,-577.5,-6746.5,4944.75,-1694.25
2026-01-18 20:00:00+00:00,0.0,707.5,75.75,0.0,0.0,300.0,0.0,6590.75,4442.5,0.0,707.5,75.75,-300.0,-6590.75,4442.5,-1665.0
2026-01-18 21:00:00+00:00,0.0,733.0,380.0,0.0,0.0,88.5,0.0,6438.25,3169.5,0.0,733.0,380.0,-88.5,-6438.25,3169.5,-2244.25
2026-01-18 22:00:00+00:00,0.0,733.0,365.25,0.0,0.0,0.0,0.0,6021.25,2979.25,0.0,733.0,365.25,0.0,-6021.25,2979.25,-1943.75
2026-01-18 23:00:00+00:00,0.0,733.0,755.25,0.0,0.0,0.0,0.0,5617.75,2464.75,0.0,733.0,755.25,0.0,-5617.75,2464.75,-1664.75
2026-01-19 00:00:00+00:00,0.0,733.0,800.0,0.0,0.0,0.0,0.0,5657.0,2563.5,0.0,733.0,800.0,0.0,-5657.0,2563.5,-1560.5
2026-01-19 01:00:00+00:00,0.0,733.0,734.5,0.0,0.0,0.0,0.0,5694.25,2662.0,0.0,733.0,734.5,0.0,-5694.25,2662.0,-1564.75
2026-01-19 02:00:00+00:00,0.0,733.0,772.75,0.0,0.0,0.0,0.0,5860.25,2717.5,0.0,733.0,772.75,0.0,-5860.25,2717.5,-1637.0
2026-01-19 03:00:00+00:00,0.0,733.0,842.25,0.0,0.0,68.0,0.0,6115.25,2886.0,0.0,733.0,842.25,-68.0,-6115.25,2886.0,-1722.0
2026-01-19 04:00:00+00:00,0.0,733.0,989.0,0.0,0.0,838.25,0.0,6351.75,3371.75,0.0,733.0,989.0,-838.25,-6351.75,3371.75,-2096.25
2026-01-19 05:00:00+00:00,0.0,627.0,971.75,0.0,0.0,1526.0,0.0,6717.75,3852.5,0.0,627.0,971.75,-1526.0,-6717.75,3852.5,-2792.5
2026-01-19 06:00:00+00:00,0.0,558.0,816.75,0.0,0.0,1802.25,0.0,7023.25,3904.25,0.0,558.0,816.75,-1802.25,-7023.25,3904.25,-3546.5
2026-01-19 07:00:00+00:00,0.0,539.5,626.25,0.0,0.0,1887.75,0.0,7002.5,3908.75,0.0,539.5,626.25,-1887.75,-7002.5,3908.75,-3815.75
2026-01-19 08:00:00+00:00,0.0,90.25,770.5,0.0,0.0,1565.25,0.0,6933.5,3750.5,0.0,90.25,770.5,-1565.25,-6933.5,3750.5,-3887.5
2026-01-19 09:00:00+00:00,0.0,30.75,890.25,0.0,0.0,1674.0,0.0,6706.75,3520.25,0.0,30.75,890.25,-1674.0,-6706.75,3520.25,-3939.5
2026-01-19 10:00:00+00:00,0.0,130.5,1197.75,0.0,0.0,1748.25,0.0,6421.5,2783.75,0.0,130.5,1197.75,-1748.25,-6421.5,2783.75,-4057.75
2026-01-19 11:00:00+00:00,0.0,21.25,1195.75,0.0,0.0,1722.25,0.0,6295.75,2761.75,0.0,21.25,1195.75,-1722.25,-6295.75,2761.75,-4039.25
2026-01-19 12:00:00+00:00,0.0,0.0,1093.5,0.0,0.0,1697.0,0.0,6356.25,2965.5,0.0,0.0,1093.5,-1697.0,-6356.25,2965.5,-3994.25
2026-01-19 13:00:00+00:00,0.0,0.0,862.75,0.0,0.0,1979.75,0.0,6500.0,3715.75,0.0,0.0,862.75,-1979.75,-6500.0,3715.75,-3901.25
2026-01-19 14:00:00+00:00,0.0,0.0,647.25,0.0,0.0,2078.0,0.0,6465.25,3828.75,0.0,0.0,647.25,-2078.0,-6465.25,3828.75,-4067.25
2026-01-19 15:00:00+00:00,0.0,63.25,602.25,0.0,0.0,1961.5,0.0,6479.0,3614.5,0.0,63.25,602.25,-1961.5,-6479.0,3614.5,-4160.5
2026-01-19 16:00:00+00:00,0.0,145.25,485.25,0.0,0.0,2091.75,0.0,6368.5,3590.25,0.0,145.25,485.25,-2091.75,-6368.5,3590.25,-4239.5
2026-01-19 17:00:00+00:00,0.0,187.75,461.75,0.0,0.0,2048.75,0.0,6498.0,3745.25,0.0,187.75,461.75,-2048.75,-6498.0,3745.25,-4152.0
2026-01-19 18:00:00+00:00,0.0,222.75,532.0,0.0,0.0,1949.0,0.0,6455.0,3691.25,0.0,222.75,532.0,-1949.0,-6455.0,3691.25,-3958.0
2026-01-19 19:00:00+00:00,0.0,621.0,413.5,0.0,0.0,1924.75,0.0,6483.5,3655.5,0.0,621.0,413.5,-1924.75,-6483.5,3655.5,-3718.25
2026-01-19 20:00:00+00:00,0.0,558.0,546.5,0.0,0.0,1610.5,0.0,6276.75,3351.75,0.0,558.0,546.5,-1610.5,-6276.75,3351.75,-3431.0
2026-01-19 21:00:00+00:00,0.0,564.0,476.5,0.0,0.0,1637.75,0.0,6028.0,3508.5,0.0,564.0,476.5,-1637.75,-6028.0,3508.5,-3116.75
2026-01-19 22:00:00+00:00,0.0,715.5,457.5,0.0,0.0,1578.0,0.0,5958.75,3772.0,0.0,715.5,457.5,-1578.0,-5958.75,3772.0,-2591.75
2026-01-19 23:00:00+00:00,0.0,644.25,484.75,0.0,0.0,1947.75,0.0,5705.25,3687.25,0.0,644.25,484.75,-1947.75,-5705.25,3687.25,-2836.75
2026-01-20 00:00:00+00:00,0.0,411.5,447.5,0.0,0.0,1768.0,0.0,5702.5,3912.75,0.0,411.5,447.5,-1768.0,-5702.5,3912.75,-2698.75
2026-01-20 01:00:00+00:00,0.0,581.0,424.75,0.0,0.0,1867.25,0.0,5723.75,3970.0,0.0,581.0,424.75,-1867.25,-5723.75,3970.0,-2615.25
2026-01-20 02:00:00+00:00,0.0,612.75,416.75,0.0,0.0,1905.0,0.0,5787.75,4012.25,0.0,612.75,416.75,-1905.0,-5787.75,4012.25,-2651.0
2026-01-20 03:00:00+00:00,0.0,697.0,415.75,0.0,0.0,2000.25,0.0,5856.5,4067.0,0.0,697.0,415.75,-2000.25,-5856.5,4067.0,-2677.0
2026-01-20 04:00:00+00:00,0.0,109.5,648.25,0.0,0.0,2003.25,0.0,5984.0,4156.75,0.0,109.5,648.25,-2003.25,-5984.0,4156.75,-3072.75
2026-01-20 05:00:00+00:00,0.0,86.0,345.75,0.0,0.0,1771.25,0.0,6374.25,3899.25,0.0,86.0,345.75,-1771.25,-6374.25,3899.25,-3814.5
2026-01-20 06:00:00+00:00,0.0,164.75,267.25,0.0,0.0,1933.5,0.0,6413.5,3288.75,0.0,164.75,267.25,-1933.5,-6413.5,3288.75,-4626.25
2026-01-20 07:00:00+00:00,0.0,283.25,240.5,0.0,0.0,2071.25,0.0,6260.0,2959.5,0.0,283.25,240.5,-2071.25,-6260.0,2959.5,-4848.0
2026-01-20 08:00:00+00:00,0.0,346.25,344.0,0.0,0.0,1897.25,0.0,6258.5,2532.0,0.0,346.25,344.0,-1897.25,-6258.5,2532.0,-4933.5
2026-01-20 09:00:00+00:00,0.0,97.5,568.0,0.0,0.0,1829.0,0.0,6155.0,2355.25,0.0,97.5,568.0,-1829.0,-6155.0,2355.25,-4963.25
2026-01-20 10:00:00+00:00,336.0,0.0,928.75,0.0,0.0,1764.0,0.0,5987.25,2134.0,0.0,-336.0,928.75,-1764.0,-5987.25,2134.0,-5024.5
2026-01-20 11:00:00+00:00,75.0,0.0,1200.0,0.0,0.0,1630.75,0.0,5873.25,1353.25,0.0,-75.0,1200.0,-1630.75,-5873.25,1353.25,-5025.75
2026-01-20 12:00:00+00:00,12.75,0.0,1200.0,0.0,0.0,1691.75,0.0,5990.25,1518.25,0.0,-12.75,1200.0,-1691.75,-5990.25,1518.25,-4976.5
2026-01-20 13:00:00+00:00,0.0,0.0,825.75,0.0,0.0,1836.75,0.0,5923.5,2009.25,0.0,0.0,825.75,-1836.75,-5923.5,2009.25,-4925.25
2026-01-20 14:00:00+00:00,0.0,0.0,457.75,0.0,0.0,1943.5,0.0,5927.75,2419.75,0.0,0.0,457.75,-1943.5,-5927.75,2419.75,-4993.75
2026-01-20 15:00:00+00:00,0.0,0.0,241.75,0.0,0.0,1877.75,0.0,6191.5,2746.5,0.0,0.0,241.75,-1877.75,-6191.5,2746.5,-5081.0
2026-01-20 16:00:00+00:00,30.5,0.0,191.25,0.0,0.0,1722.5,0.0,6638.75,3032.5,0.0,-30.5,191.25,-1722.5,-6638.75,3032.5,-5168.0
2026-01-20 17:00:00+00:00,30.0,0.0,401.75,0.0,0.0,1737.5,0.0,6793.0,3079.0,0.0,-30.0,401.75,-1737.5,-6793.0,3079.0,-5079.75
2026-01-20 18:00:00+00:00,405.5,0.0,138.25,0.0,0.0,1723.25,0.0,6675.75,3831.5,0.0,-405.5,138.25,-1723.25,-6675.75,3831.5,-4834.75
2026-01-20 19:00:00+00:00,34.75,0.0,18.25,2.25,0.0,1789.75,0.0,6776.0,4053.75,0.0,-34.75,16.0,-1789.75,-6776.0,4053.75,-4530.75
2026-01-20 20:00:00+00:00,0.0,0.0,301.75,0.0,0.0,1824.25,0.0,6819.5,4261.0,0.0,0.0,301.75,-1824.25,-6819.5,4261.0,-4081.0
2026-01-20 21:00:00+00:00,0.0,0.0,459.5,0.0,0.0,1810.0,0.0,6474.0,4173.25,0.0,0.0,459.5,-1810.0,-6474.0,4173.25,-3651.25
2026-01-20 22:00:00+00:00,0.0,288.5,364.75,0.0,0.0,1820.0,0.0,6461.75,4415.75,0.0,288.5,364.75,-1820.0,-6461.75,4415.75,-3212.75
2026-01-20 23:00:00+00:00,0.0,556.5,1047.0,0.0,0.0,1739.5,0.0,6580.5,4701.0,0.0,556.5,1047.0,-1739.5,-6580.5,4701.0,-2015.5
2026-01-21 00:00:00+00:00,0.0,733.0,1030.0,0.0,0.0,1631.0,0.0,6549.25,4352.25,0.0,733.0,1030.0,-1631.0,-6549.25,4352.25,-2065.0
2026-01-21 01:00:00+00:00,0.0,733.0,977.75,0.0,0.0,1321.5,0.0,6606.5,4374.5,0.0,733.0,977.75,-1321.5,-6606.5,4374.5,-1842.75
2026-01-21 02:00:00+00:00,0.0,733.0,1105.75,0.0,0.0,1370.75,0.0,6604.75,4324.25,0.0,733.0,1105.75,-1370.75,-6604.75,4324.25,-1812.5
2026-01-21 03:00:00+00:00,0.0,719.75,1032.5,0.0,0.0,1404.75,0.0,6523.75,4336.5,0.0,719.75,1032.5,-1404.75,-6523.75,4336.5,-1839.75
2026-01-21 04:00:00+00:00,0.0,603.75,1173.75,0.0,0.0,1595.75,0.0,6725.75,4648.25,0.0,603.75,1173.75,-1595.75,-6725.75,4648.25,-1895.75
2026-01-21 05:00:00+00:00,52.0,126.25,1200.0,0.0,0.0,1598.25,0.0,7085.0,4689.0,0.0,74.25,1200.0,-1598.25,-7085.0,4689.0,-2720.0
2026-01-21 06:00:00+00:00,643.0,0.0,747.0,0.0,0.0,1524.75,0.0,6863.5,4733.75,0.0,-643.0,747.0,-1524.75,-6863.5,4733.75,-3550.5
2026-01-21 07:00:00+00:00,525.75,0.0,464.75,0.0,0.0,1533.5,0.0,6870.75,4761.0,0.0,-525.75,464.75,-1533.5,-6870.75,4761.0,-3704.25
2026-01-21 08:00:00+00:00,286.75,0.0,682.5,0.0,0.0,1881.0,0.0,6683.75,4434.75,0.0,-286.75,682.5,-1881.0,-6683.75,4434.75,-3734.25
2026-01-21 09:00:00+00:00,17.5,0.0,1012.5,0.0,0.0,1781.5,0.0,6357.5,3349.75,0.0,-17.5,1012.5,-1781.5,-6357.5,3349.75,-3794.25
2026-01-21 10:00:00+00:00,8.5,0.0,1200.0,0.0,0.0,1504.75,0.0,6151.75,3167.5,0.0,-8.5,1200.0,-1504.75,-6151.75,3167.5,-3297.5
2026-01-21 11:00:00+00:00,0.75,0.0,1200.0,0.0,0.0,1358.75,0.0,6032.0,2863.0,0.0,-0.75,1200.0,-1358.75,-6032.0,2863.0,-3328.5
2026-01-21 12:00:00+00:00,0.0,0.0,1192.0,0.0,0.0,1476.25,0.0,6143.75,2913.5,0.0,0.0,1192.0,-1476.25,-6143.75,2913.5,-3514.5
2026-01-21 13:00:00+00:00,0.0,0.0,1157.0,0.0,0.0,1510.0,0.0,6237.0,3082.5,0.0,0.0,1157.0,-1510.0,-6237.0,3082.5,-3507.5
2026-01-21 14:00:00+00:00,191.75,0.0,1123.0,0.0,0.0,1780.5,0.0,6605.5,3948.0,0.0,-191.75,1123.0,-1780.5,-6605.5,3948.0,-3506.75
2026-01-21 15:00:00+00:00,675.5,0.0,852.25,0.0,0.0,1274.75,0.0,6648.0,4230.5,0.0,-675.5,852.25,-1274.75,-6648.0,4230.5,-3515.5
2026-01-21 16:00:00+00:00,693.0,0.0,1044.5,0.0,0.0,1373.25,0.0,6840.75,4322.75,0.0,-693.0,1044.5,-1373.25,-6840.75,4322.75,-3539.75
2026-01-21 17:00:00+00:00,424.5,0.0,1115.0,0.0,0.0,1324.75,0.0,6729.5,4349.25,0.0,-424.5,1115.0,-1324.75,-6729.5,4349.25,-3014.5
2026-01-21 18:00:00+00:00,375.75,0.0,1156.75,0.0,0.0,1276.25,0.0,6652.0,4455.75,0.0,-375.75,1156.75,-1276.25,-6652.0,4455.75,-2691.5
2026-01-21 19:00:00+00:00,712.25,0.0,1061.5,0.0,0.0,499.25,0.0,6482.0,5170.5,0.0,-712.25,1061.5,-499.25,-6482.0,5170.5,-1461.5
2026-01-21 20:00:00+00:00,692.0,0.0,1160.75,0.0,0.0,72.25,0.0,6312.0,4032.25,0.0,-692.0,1160.75,-72.25,-6312.0,4032.25,-1883.25
2026-01-21 21:00:00+00:00,672.0,0.0,1167.5,0.0,0.0,0.0,0.0,5839.25,3986.25,0.0,-672.0,1167.5,0.0,-5839.25,3986.25,-1357.5
2026-01-21 22:00:00+00:00,669.0,0.0,1200.0,0.0,0.0,0.0,0.0,5231.5,3546.0,0.0,-669.0,1200.0,0.0,-5231.5,3546.0,-1154.5
2026-01-21 23:00:00+00:00,619.25,0.0,1200.0,0.0,0.0,0.0,0.0,4601.0,3212.75,0.0,-619.25,1200.0,0.0,-4601.0,3212.75,-807.5
2026-01-22 00:00:00+00:00,611.25,0.0,1200.0,0.0,0.0,0.0,0.0,4580.0,3301.75,0.0,-611.25,1200.0,0.0,-4580.0,3301.75,-689.5
2026-01-22 01:00:00+00:00,214.75,0.0,1200.0,0.0,0.0,0.0,0.0,4758.25,3219.0,0.0,-214.75,1200.0,0.0,-4758.25,3219.0,-554.0
2026-01-22 02:00:00+00:00,529.5,0.0,1200.0,0.0,0.0,0.0,0.0,4272.0,3085.25,0.0,-529.5,1200.0,0.0,-4272.0,3085.25,-516.25
2026-01-22 03:00:00+00:00,660.0,0.0,1113.75,0.0,0.0,0.0,0.0,4167.75,4018.25,0.0,-660.0,1113.75,0.0,-4167.75,4018.25,304.25
2026-01-22 04:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,0.0,0.0,4386.75,2913.0,0.0,-660.0,1200.0,0.0,-4386.75,2913.0,-933.75
2026-01-22 05:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,74.0,0.0,5543.25,3391.75,0.0,-660.0,1200.0,-74.0,-5543.25,3391.75,-1685.5
2026-01-22 06:00:00+00:00,397.75,0.0,1200.0,0.0,0.0,864.25,0.0,6035.25,3759.75,0.0,-397.75,1200.0,-864.25,-6035.25,3759.75,-2337.5
2026-01-22 07:00:00+00:00,395.25,0.0,1200.0,0.0,0.0,1211.75,0.0,5975.5,3830.25,0.0,-395.25,1200.0,-1211.75,-5975.5,3830.25,-2552.25
2026-01-22 08:00:00+00:00,689.0,0.0,1200.0,0.0,0.0,929.5,0.0,5840.25,3627.5,0.0,-689.0,1200.0,-929.5,-5840.25,3627.5,-2631.25
2026-01-22 09:00:00+00:00,613.0,0.0,1200.0,0.0,0.0,59.75,0.0,5105.25,1840.0,0.0,-613.0,1200.0,-59.75,-5105.25,1840.0,-2738.0
2026-01-22 10:00:00+00:00,639.5,0.0,1200.0,0.0,0.0,0.0,0.0,4780.0,1459.75,0.0,-639.5,1200.0,0.0,-4780.0,1459.75,-2759.75
2026-01-22 11:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,0.0,0.0,4594.5,1242.5,0.0,-660.0,1200.0,0.0,-4594.5,1242.5,-2812.0
2026-01-22 12:00:00+00:00,691.0,0.0,1200.0,0.0,0.0,0.0,0.0,4538.25,1242.0,0.0,-691.0,1200.0,0.0,-4538.25,1242.0,-2787.25
2026-01-22 13:00:00+00:00,683.0,0.0,1200.0,0.0,0.0,28.0,0.0,5114.75,1834.75,0.0,-683.0,1200.0,-28.0,-5114.75,1834.75,-2791.0
2026-01-22 14:00:00+00:00,615.25,0.0,1200.0,0.0,0.0,732.75,0.0,5758.5,3053.75,0.0,-615.25,1200.0,-732.75,-5758.5,3053.75,-2852.75
2026-01-22 15:00:00+00:00,718.0,0.0,1200.0,0.0,0.0,1201.75,0.0,5821.75,3462.0,0.0,-718.0,1200.0,-1201.75,-5821.75,3462.0,-3079.5
2026-01-22 16:00:00+00:00,709.0,0.0,1200.0,0.0,0.0,1229.5,0.0,5993.25,3596.75,0.0,-709.0,1200.0,-1229.5,-5993.25,3596.75,-3135.0
2026-01-22 17:00:00+00:00,675.0,0.0,1200.0,0.0,0.0,1137.25,0.0,5965.25,3598.0,0.0,-675.0,1200.0,-1137.25,-5965.25,3598.0,-2979.5
2026-01-22 18:00:00+00:00,658.75,0.0,1200.0,0.0,0.0,738.25,0.0,6174.25,4783.75,0.0,-658.75,1200.0,-738.25,-6174.25,4783.75,-1587.5
2026-01-22 19:00:00+00:00,681.0,0.0,1200.0,0.0,0.0,200.75,0.0,6233.75,3486.5,0.0,-681.0,1200.0,-200.75,-6233.75,3486.5,-2429.0
2026-01-22 20:00:00+00:00,733.0,0.0,1200.0,0.0,0.0,0.0,0.0,5741.5,3226.5,0.0,-733.0,1200.0,0.0,-5741.5,3226.5,-2048.0
2026-01-22 21:00:00+00:00,733.0,0.0,1200.0,0.0,0.0,0.0,0.0,5326.5,3197.5,0.0,-733.0,1200.0,0.0,-5326.5,3197.5,-1662.0
2026-01-22 22:00:00+00:00,658.0,0.0,1200.0,0.0,0.0,0.0,0.0,4858.5,3057.0,0.0,-658.0,1200.0,0.0,-4858.5,3057.0,-1259.5
2026-01-22 23:00:00+00:00,733.0,0.0,1200.0,0.0,0.0,0.0,0.0,3888.75,3863.25,0.0,-733.0,1200.0,0.0,-3888.75,3863.25,441.5
2026-01-23 00:00:00+00:00,733.0,0.0,1200.0,0.0,0.0,0.0,0.0,3931.0,4031.0,0.0,-733.0,1200.0,0.0,-3931.0,4031.0,567.0
