,DK_1_DK_2,DK_2_DK_1,SE_4_DK_2,DK_2_SE_4,DK_2_DE_LU,DE_LU_DK_2,DK_2_DE_LU_net_export,DK_2_DK_1_net_export,DK_2_SE_4_net_export,Net Export
2026-01-10 08:00:00+00:00,0.0,216.75,1282.0,0.0,663.0,0.0,663.0,216.75,-1282.0,-402.25
2026-01-10 09:00:00+00:00,0.0,214.25,1282.0,0.0,663.0,0.0,663.0,214.25,-1282.0,-404.75
2026-01-10 10:00:00+00:00,0.0,220.0,1282.0,0.0,663.0,0.0,663.0,220.0,-1282.0,-399.0
2026-01-10 11:00:00+00:00,0.0,203.5,1282.0,0.0,663.0,0.0,663.0,203.5,-1282.0,-415.5
2026-01-10 12:00:00+00:00,0.0,139.25,1173.0,0.0,663.0,0.0,663.0,139.25,-1173.0,-370.75
2026-01-10 13:00:00+00:00,0.0,157.5,1282.0,0.0,663.0,0.0,663.0,157.5,-1282.0,-461.5
2026-01-10 14:00:00+00:00,19.5,28.5,1282.0,0.0,663.0,0.0,663.0,9.0,-1282.0,-610.0
2026-01-10 15:00:00+00:00,13.75,0.0,1282.0,0.0,436.675,0.0,436.675,-13.75,-1282.0,-859.075
2026-01-10 16:00:00+00:00,0.0,0.0,1173.0,0.0,117.625,0.0,117.625,0.0,-1173.0,-1055.375
2026-01-10 17:00:00+00:00,0.0,0.0,1282.0,0.0,224.4,0.0,224.4,0.0,-1282.0,-1057.6
2026-01-10 18:00:00+00:00,0.0,0.0,1282.0,0.0,380.5,0.0,380.5,0.0,-1282.0,-901.5
2026-01-10 19:00:00+00:00,0.0,0.0,1182.0,0.0,406.775,0.0,406.775,0.0,-1182.0,-775.225
2026-01-10 20:00:00+00:00,0.0,0.0,1282.0,0.0,549.975,0.0,549.975,0.0,-1282.0,-732.025
2026-01-10 21:00:00+00:00,0.0,2.75,1282.0,0.0,669.65,0.0,669.65,2.75,-1282.0,-609.6
2026-01-10 22:00:00+00:00,0.0,45.25,1282.0,0.0,678.5,0.0,678.5,45.25,-1282.0,-558.25
2026-01-10 23:00:00+00:00,0.0,178.0,1282.0,0.0,669.25,0.0,669.25,178.0,-1282.0,-434.75
2026-01-11 00:00:00+00:00,0.0,198.5,1282.0,0.0,665.0,0.0,665.0,198.5,-1282.0,-418.5
2026-01-11 01:00:00+00:00,0.0,572.5,1282.0,0.0,364.475,0.0,364.475,572.5,-1282.0,-345.025
2026-01-11 02:00:00+00:00,0.0,579.75,1282.0,0.0,426.775,0.0,426.775,579.75,-1282.0,-275.475
2026-01-11 03:00:00+00:00,0.0,487.25,1282.0,0.0,562.45,0.0,562.45,487.25,-1282.0,-232.29999999999995
2026-01-11 04:00:00+00:00,0.0,460.5,1282.0,0.0,637.7,0.0,637.7,460.5,-1282.0,-183.79999999999995
2026-01-11 05:00:00+00:00,0.0,589.0,1282.0,0.0,411.025,0.0,411.025,589.0,-1282.0,-281.975
2026-01-11 06:00:00+00:00,0.0,203.5,1282.0,0.0,653.775,0.0,653.775,203.5,-1282.0,-424.725
2026-01-11 07:00:00+00:00,27.25,3.5,1282.0,0.0,650.25,0.0,650.25,-23.75,-1282.0,-655.5
2026-01-11 08:00:00+00:00,90.25,0.0,1282.0,0.0,584.675,0.0,584.675,-90.25,-1282.0,-787.575
2026-01-11 09:00:00+00:00,0.0,0.0,1282.0,0.0,428.2,0.0,428.2,0.0,-1282.0,-853.8
2026-01-11 10:00:00+00:00,0.0,66.25,1282.0,0.0,336.825,0.0,336.825,66.25,-1282.0,-878.925
2026-01-11 11:00:00+00:00,0.0,540.25,1282.0,0.0,0.0,218.9,-218.9,540.25,-1282.0,-960.65
2026-01-11 12:00:00+00:00,0.0,484.75,1282.0,0.0,0.0,264.725,-264.725,484.75,-1282.0,-1061.975
2026-01-11 13:00:00+00:00,0.0,425.0,1282.0,0.0,0.0,388.475,-388.475,425.0,-1282.0,-1245.475
2026-01-11 14:00:00+00:00,0.0,353.0,1266.25,0.0,0.0,487.575,-487.575,353.0,-1266.25,-1400.825
2026-01-11 15:00:00+00:00,0.0,279.75,950.0,0.0,0.0,947.2,-947.2,279.75,-950.0,-1617.45
2026-01-11 16:00:00+00:00,0.0,327.5,1237.5,0.0,0.0,824.2750000000001,-824.2750000000001,327.5,-1237.5,-1734.275
2026-01-11 17:00:00+00:00,0.0,316.0,1282.0,0.0,0.0,821.575,-821.575,316.0,-1282.0,-1787.575
2026-01-11 18:00:00+00:00,0.0,302.25,1184.5,0.0,0.0,921.9,-921.9,302.25,-1184.5,-1804.15
2026-01-11 19:00:00+00:00,61.0,118.75,1282.0,0.0,0.0,451.725,-451.725,57.75,-1282.0,-1675.975
2026-01-11 20:00:00+00:00,369.0,0.0,1282.0,0.0,119.77499999999999,7.7,112.07499999999999,-369.0,-1282.0,-1538.925
2026-01-11 21:00:00+00:00,475.5,0.0,1282.0,0.0,242.675,0.0,242.675,-475.5,-1282.0,-1514.825
2026-01-11 22:00:00+00:00,301.75,0.0,1282.0,0.0,6.45,24.425,-17.975,-301.75,-1282.0,-1601.725
2026-01-11 23:00:00+00:00,437.25,0.0,1216.75,0.0,129.175,19.05,110.12500000000001,-437.25,-1216.75,-1543.875
2026-01-12 00:00:00+00:00,447.25,0.0,1282.0,0.0,146.95,0.0,146.95,-447.25,-1282.0,-1582.3
2026-01-12 01:00:00+00:00,306.0,0.0,1271.75,0.0,1.0,2.375,-1.375,-306.0,-1271.75,-1579.125
2026-01-12 02:00:00+00:00,390.0,0.0,1232.25,0.0,139.075,0.0,139.075,-390.0,-1232.25,-1483.175
2026-01-12 03:00:00+00:00,398.75,0.0,818.75,0.0,29.5,139.0,-109.5,-398.75,-818.75,-1327.0
2026-01-12 04:00:00+00:00,412.75,0.0,733.5,0.0,29.75,136.0,-106.25,-412.75,-733.5,-1252.5
2026-01-12 05:00:00+00:00,437.25,0.0,145.25,35.5,0.0,795.25,-795.25,-437.25,-109.75,-1342.25
2026-01-12 06:00:00+00:00,537.5,0.0,0.0,137.5,0.0,1000.0,-1000.0,-537.5,137.5,-1400.0
2026-01-12 07:00:00+00:00,541.5,0.0,0.0,192.5,0.0,999.45,-999.45,-541.5,192.5,-1348.45
2026-01-12 08:00:00+00:00,528.0,0.0,0.0,246.25,0.0,1000.0,-1000.0,-528.0,246.25,-1281.75
2026-01-12 09:00:00+00:00,545.0,0.0,0.0,288.0,0.0,980.525,-980.525,-545.0,288.0,-1237.525
2026-01-12 10:00:00+00:00,545.0,0.0,0.0,359.5,0.0,983.4,-983.4,-545.0,359.5,-1168.9
2026-01-12 11:00:00+00:00,503.5,0.0,0.0,464.25,0.0,995.075,-995.075,-503.5,464.25,-1034.325
2026-01-12 12:00:00+00:00,545.0,0.0,0.0,516.5,0.0,977.125,-977.125,-545.0,516.5,-1005.625
2026-01-12 13:00:00+00:00,493.5,0.0,0.0,456.25,0.0,942.75,-942.75,-493.5,456.25,-980.0
2026-01-12 14:00:00+00:00,453.25,0.0,0.0,462.5,0.0,905.75,-905.75,-453.25,462.5,-896.5
2026-01-12 15:00:00+00:00,545.0,0.0,0.0,391.25,0.0,873.125,-873.125,-545.0,391.25,-1026.875
2026-01-12 16:00:00+00:00,486.75,0.0,0.0,188.0,0.0,853.875,-853.875,-486.75,188.0,-1152.625
2026-01-12 17:00:00+00:00,492.0,0.0,0.0,334.25,0.0,822.725,-822.725,-492.0,334.25,-980.4749999999999
2026-01-12 18:00:00+00:00,159.75,0.0,81.25,47.5,0.0,627.725,-627.725,-159.75,-33.75,-821.225
2026-01-12 19:00:00+00:00,271.25,0.0,303.5,0.0,9.125,30.7,-21.575,-271.25,-303.5,-596.325
2026-01-12 20:00:00+00:00,104.75,0.0,529.25,0.0,207.925,0.0,207.925,-104.75,-529.25,-426.075
2026-01-12 21:00:00+00:00,0.0,248.0,1280.0,0.0,707.25,0.0,707.25,248.0,-1280.0,-324.75
2026-01-12 22:00:00+00:00,0.0,133.5,1282.0,0.0,722.25,0.0,722.25,133.5,-1282.0,-426.25
2026-01-12 23:00:00+00:00,234.5,0.0,1282.0,0.0,773.225,0.0,773.225,-234.5,-1282.0,-743.275
2026-01-13 00:00:00+00:00,292.25,0.0,1282.0,0.0,728.875,0.0,728.875,-292.25,-1282.0,-845.375
2026-01-13 01:00:00+00:00,393.5,0.0,1282.0,0.0,805.45,0.0,805.45,-393.5,-1282.0,-870.05
2026-01-13 02:00:00+00:00,171.5,0.0,1282.0,0.0,587.95,0.0,587.95,-171.5,-1282.0,-865.55
2026-01-13 03:00:00+00:00,224.25,0.0,1184.0,0.0,604.7,0.0,604.7,-224.25,-1184.0,-803.55
2026-01-13 04:00:00+00:00,306.25,0.0,1282.0,0.0,804.675,0.0,804.675,-306.25,-1282.0,-783.575
2026-01-13 05:00:00+00:00,264.5,0.0,1233.0,0.0,611.225,0.0,611.225,-264.5,-1233.0,-886.275
2026-01-13 06:00:00+00:00,442.75,0.0,1233.0,0.0,383.225,0.0,383.225,-442.75,-1233.0,-1292.525
2026-01-13 07:00:00+00:00,400.25,0.0,1208.0,0.0,73.775,0.0,73.775,-400.25,-1208.0,-1534.475
2026-01-13 08:00:00+00:00,175.25,0.0,1191.0,0.0,0.0,225.45,-225.45,-175.25,-1191.0,-1591.7
2026-01-13 09:00:00+00:00,347.0,0.0,1219.0,0.0,0.0,40.75,-40.75,-347.0,-1219.0,-1606.75
2026-01-13 10:00:00+00:00,512.5,0.0,1205.0,0.0,121.82499999999999,0.0,121.82499999999999,-512.5,-1205.0,-1595.675
2026-01-13 11:00:00+00:00,469.5,0.0,971.75,0.0,0.0,173.675,-173.675,-469.5,-971.75,-1614.925
2026-01-13 12:00:00+00:00,42.5,172.5,1110.0,0.0,0.0,592.55,-592.55,130.0,-1110.0,-1572.55
2026-01-13 13:00:00+00:00,51.75,9.0,1282.0,0.0,0.0,244.825,-244.825,-42.75,-1282.0,-1569.575
2026-01-13 14:00:00+00:00,382.25,0.0,1282.0,0.0,104.975,37.525,67.44999999999999,-382.25,-1282.0,-1596.8
2026-01-13 15:00:00+00:00,202.25,0.0,1282.0,0.0,5.9,210.775,-204.875,-202.25,-1282.0,-1689.125
2026-01-13 16:00:00+00:00,0.0,320.25,1282.0,0.0,0.0,757.0,-757.0,320.25,-1282.0,-1718.75
2026-01-13 17:00:00+00:00,1.0,156.25,1166.0,0.0,0.0,534.375,-534.375,155.25,-1166.0,-1545.125
2026-01-13 18:00:00+00:00,206.5,0.0,1185.0,0.0,162.0,1.4,160.6,-206.5,-1185.0,-1230.9
2026-01-13 19:00:00+00:00,138.0,0.0,1182.0,0.0,485.9,0.0,485.9,-138.0,-1182.0,-834.1
2026-01-13 20:00:00+00:00,331.5,0.0,1157.0,0.0,897.0,0.0,897.0,-331.5,-1157.0,-591.5
2026-01-13 21:00:00+00:00,0.0,114.5,1282.0,0.0,865.25,0.0,865.25,114.5,-1282.0,-302.25
2026-01-13 22:00:00+00:00,0.0,389.5,1282.0,0.0,824.25,0.0,824.25,389.5,-1282.0,-68.25
2026-01-13 23:00:00+00:00,0.0,579.75,1282.0,0.0,691.725,0.0,691.725,579.75,-1282.0,-10.525000000000091
2026-01-14 00:00:00+00:00,0.0,551.0,1279.75,0.0,688.225,0.0,688.225,551.0,-1279.75,-40.52500000000009
2026-01-14 01:00:00+00:00,0.0,577.0,1282.0,0.0,689.0,0.0,689.0,577.0,-1282.0,-16.0
2026-01-14 02:00:00+00:00,0.0,580.0,1282.0,0.0,692.0,0.0,692.0,580.0,-1282.0,-10.0
2026-01-14 03:00:00+00:00,0.0,580.0,1282.0,0.0,698.0,0.0,698.0,580.0,-1282.0,-4.0
2026-01-14 04:00:00+00:00,0.0,577.0,1282.0,0.0,700.25,0.0,700.25,577.0,-1282.0,-4.75
2026-01-14 05:00:00+00:00,0.0,447.25,1282.0,0.0,710.0,0.0,710.0,447.25,-1282.0,-124.75
2026-01-14 06:00:00+00:00,0.0,407.0,1282.0,0.0,319.35,0.0,319.35,407.0,-1282.0,-555.65
2026-01-14 07:00:00+00:00,0.0,126.0,1282.0,0.0,450.625,0.0,450.625,126.0,-1282.0,-705.375
2026-01-14 08:00:00+00:00,0.0,545.25,1262.25,0.0,11.525,58.650000000000006,-47.12500000000001,545.25,-1262.25,-764.125
2026-01-14 09:00:00+00:00,0.0,511.5,1243.0,0.0,0.0,106.35000000000001,-106.35000000000001,511.5,-1243.0,-837.85
2026-01-14 10:00:00+00:00,0.0,408.75,909.25,0.0,0.0,195.45,-195.45,408.75,-909.25,-695.95
2026-01-14 11:00:00+00:00,0.0,244.25,740.25,0.0,0.0,79.55,-79.55,244.25,-740.25,-575.55
2026-01-14 12:00:00+00:00,0.0,147.75,459.25,0.0,0.0,228.925,-228.925,147.75,-459.25,-540.425
2026-01-14 13:00:00+00:00,183.25,0.0,558.75,0.0,175.75,0.0,175.75,-183.25,-558.75,-566.25
2026-01-14 14:00:00+00:00,0.0,322.75,1197.5,0.0,179.5,0.0,179.5,322.75,-1197.5,-695.25
2026-01-14 15:00:00+00:00,9.25,104.25,1269.25,0.0,261.825,0.0,261.825,95.0,-1269.25,-912.425
2026-01-14 16:00:00+00:00,0.0,472.75,1282.0,0.0,0.0,183.1,-183.1,472.75,-1282.0,-992.35
2026-01-14 17:00:00+00:00,68.5,58.5,1282.0,0.0,319.975,0.0,319.975,-10.0,-1282.0,-972.025
2026-01-14 18:00:00+00:00,305.75,0.0,1282.0,0.0,703.875,0.0,703.875,-305.75,-1282.0,-883.875
2026-01-14 19:00:00+00:00,381.5,0.0,1282.0,0.0,857.5,0.0,857.5,-381.5,-1282.0,-806.0
2026-01-14 20:00:00+00:00,362.25,0.0,1282.0,0.0,870.5,0.0,870.5,-362.25,-1282.0,-773.75
2026-01-14 21:00:00+00:00,259.0,0.0,1282.0,0.0,881.0,0.0,881.0,-259.0,-1282.0,-660.0
2026-01-14 22:00:00+00:00,227.75,0.0,1282.0,0.0,862.525,0.0,862.525,-227.75,-1282.0,-647.225
2026-01-14 23:00:00+00:00,139.0,6.0,1282.0,0.0,680.75,0.0,680.75,-133.0,-1282.0,-734.25
2026-01-15 00:00:00+00:00,0.0,59.5,1282.0,0.0,466.95,0.0,466.95,59.5,-1282.0,-755.55
2026-01-15 01:00:00+00:00,0.0,0.0,1282.0,0.0,564.55,0.0,564.55,0.0,-1282.0,-717.45
2026-01-15 02:00:00+00:00,10.5,0.0,1282.0,0.0,601.325,0.0,601.325,-10.5,-1282.0,-691.175
2026-01-15 03:00:00+00:00,281.0,0.0,1282.0,0.0,952.0,0.0,952.0,-281.0,-1282.0,-611.0
2026-01-15 04:00:00+00:00,75.25,0.0,1282.0,0.0,810.425,0.0,810.425,-75.25,-1282.0,-546.825
2026-01-15 05:00:00+00:00,387.25,0.0,1217.25,0.0,930.775,0.0,930.775,-387.25,-1217.25,-673.725
2026-01-15 06:00:00+00:00,380.75,0.0,1279.25,0.0,814.725,0.0,814.725,-380.75,-1279.25,-845.275
2026-01-15 07:00:00+00:00,381.75,0.0,1282.0,0.0,869.35,0.0,869.35,-381.75,-1282.0,-794.4
2026-01-15 08:00:00+00:00,175.0,0.0,1282.0,0.0,784.675,0.0,784.675,-175.0,-1282.0,-672.325
2026-01-15 09:00:00+00:00,56.25,132.5,1282.0,0.0,603.8,0.0,603.8,76.25,-1282.0,-601.95
2026-01-15 10:00:00+00:00,0.0,394.0,1174.0,0.0,225.175,0.0,225.175,394.0,-1174.0,-554.825
2026-01-15 11:00:00+00:00,0.0,523.75,1174.0,0.0,32.824999999999996,0.0,32.824999999999996,523.75,-1174.0,-617.425
2026-01-15 12:00:00+00:00,0.0,480.5,1176.0,0.0,3.9,2.775,1.125,480.5,-1176.0,-694.375
2026-01-15 13:00:00+00:00,0.0,50.0,1176.0,0.0,421.9,0.0,421.9,50.0,-1176.0,-704.1
2026-01-15 14:00:00+00:00,58.25,0.0,1223.0,0.0,561.85,0.0,561.85,-58.25,-1223.0,-719.4
2026-01-15 15:00:00+00:00,14.0,6.0,1282.0,0.0,412.5,0.0,412.5,-8.0,-1282.0,-877.5
2026-01-15 16:00:00+00:00,32.5,0.0,1282.0,0.0,255.275,0.0,255.275,-32.5,-1282.0,-1059.225
2026-01-15 17:00:00+00:00,0.0,0.0,1282.0,0.0,267.0,0.0,267.0,0.0,-1282.0,-1015.0
2026-01-15 18:00:00+00:00,0.0,0.0,1282.0,0.0,498.325,0.0,498.325,0.0,-1282.0,-783.675
2026-01-15 19:00:00+00:00,96.75,0.0,1282.0,0.0,815.425,0.0,815.425,-96.75,-1282.0,-563.325
2026-01-15 20:00:00+00:00,0.0,57.25,1282.0,0.0,825.25,0.0,825.25,57.25,-1282.0,-399.5
2026-01-15 21:00:00+00:00,0.0,373.75,1282.0,0.0,678.225,0.0,678.225,373.75,-1282.0,-230.0250000000001
2026-01-15 22:00:00+00:00,0.0,600.0,1282.0,0.0,620.075,0.0,620.075,600.0,-1282.0,-61.924999999999955
2026-01-15 23:00:00+00:00,0.0,576.0,1282.0,0.0,737.6,0.0,737.6,576.0,-1282.0,31.59999999999991
2026-01-16 00:00:00+00:00,0.0,596.5,1282.0,0.0,699.375,0.0,699.375,596.5,-1282.0,13.875
2026-01-16 01:00:00+00:00,0.0,592.5,1276.75,0.0,701.875,0.0,701.875,592.5,-1276.75,17.625
2026-01-16 02:00:00+00:00,0.0,572.25,1209.75,0.0,697.5,0.0,697.5,572.25,-1209.75,60.0
2026-01-16 03:00:00+00:00,0.0,568.0,1089.75,0.0,686.0,0.0,686.0,568.0,-1089.75,164.25
2026-01-16 04:00:00+00:00,0.0,594.25,1018.25,0.0,672.75,0.0,672.75,594.25,-1018.25,248.75
2026-01-16 05:00:00+00:00,0.0,577.0,1118.5,0.0,663.0,0.0,663.0,577.0,-1118.5,121.5
2026-01-16 06:00:00+00:00,0.0,556.25,1282.0,0.0,663.0,0.0,663.0,556.25,-1282.0,-62.75
2026-01-16 07:00:00+00:00,0.0,501.25,1282.0,0.0,663.0,0.0,663.0,501.25,-1282.0,-117.75
2026-01-16 08:00:00+00:00,0.0,507.5,1282.0,0.0,663.0,0.0,663.0,507.5,-1282.0,-111.5
2026-01-16 09:00:00+00:00,0.0,530.25,1282.0,0.0,663.0,0.0,663.0,530.25,-1282.0,-88.75
2026-01-16 10:00:00+00:00,0.0,547.0,1282.0,0.0,663.25,0.0,663.25,547.0,-1282.0,-71.75
2026-01-16 11:00:00+00:00,0.0,543.0,1282.0,0.0,670.0,0.0,670.0,543.0,-1282.0,-69.0
2026-01-16 12:00:00+00:00,0.0,374.0,1282.0,0.0,693.0,0.0,693.0,374.0,-1282.0,-215.0
2026-01-16 13:00:00+00:00,0.0,214.0,1282.0,0.0,702.85,0.0,702.85,214.0,-1282.0,-365.15
2026-01-16 14:00:00+00:00,0.0,226.5,1282.0,0.0,521.525,0.0,521.525,226.5,-1282.0,-533.975
2026-01-16 15:00:00+00:00,0.0,487.25,1282.0,0.0,33.55,37.5,-3.950000000000003,487.25,-1282.0,-798.7
2026-01-16 16:00:00+00:00,0.0,435.5,1282.0,0.0,0.0,220.6,-220.6,435.5,-1282.0,-1067.1
2026-01-16 17:00:00+00:00,0.0,383.75,1282.0,0.0,0.0,251.35000000000002,-251.35000000000002,383.75,-1282.0,-1149.6
2026-01-16 18:00:00+00:00,0.0,305.75,1282.0,0.0,0.0,73.45,-73.45,305.75,-1282.0,-1049.7
2026-01-16 19:00:00+00:00,0.0,33.5,1282.0,0.0,231.125,0.0,231.125,33.5,-1282.0,-1017.375
2026-01-16 20:00:00+00:00,0.0,439.5,1282.0,0.0,0.0,148.075,-148.075,439.5,-1282.0,-990.575
2026-01-16 21:00:00+00:00,0.0,512.75,1282.0,0.0,0.0,115.55,-115.55,512.75,-1282.0,-884.8
2026-01-16 22:00:00+00:00,0.0,538.0,1282.0,0.0,0.0,132.625,-132.625,538.0,-1282.0,-876.625
2026-01-16 23:00:00+00:00,0.0,437.25,1282.0,0.0,18.7,143.775,-125.075,437.25,-1282.0,-969.825
2026-01-17 00:00:00+00:00,0.0,502.75,1282.0,0.0,0.0,175.75,-175.75,502.75,-1282.0,-955.0
2026-01-17 01:00:00+00:00,0.0,488.0,1282.0,0.0,0.0,148.425,-148.425,488.0,-1282.0,-942.425
2026-01-17 02:00:00+00:00,18.25,112.75,1282.0,0.0,336.25,0.0,336.25,94.5,-1282.0,-851.25
2026-01-17 03:00:00+00:00,0.0,563.25,1282.0,0.0,2.35,17.7,-15.35,563.25,-1282.0,-734.1
2026-01-17 04:00:00+00:00,0.0,502.0,1282.0,0.0,139.35,0.0,139.35,502.0,-1282.0,-640.65
2026-01-17 05:00:00+00:00,0.0,477.5,1274.0,0.0,177.15,0.0,177.15,477.5,-1274.0,-619.35
2026-01-17 06:00:00+00:00,0.0,538.75,1282.0,0.0,20.775,0.0,20.775,538.75,-1282.0,-722.475
2026-01-17 07:00:00+00:00,0.0,315.75,1282.0,0.0,152.875,41.099999999999994,111.775,315.75,-1282.0,-854.475
2026-01-17 08:00:00+00:00,0.0,0.0,1282.0,0.0,394.975,0.0,394.975,0.0,-1282.0,-887.025
2026-01-17 09:00:00+00:00,0.0,264.5,1089.5,0.0,120.55000000000001,179.45,-58.89999999999998,264.5,-1089.5,-883.9
2026-01-17 10:00:00+00:00,0.0,268.75,1018.75,0.0,27.2,113.6,-86.39999999999999,268.75,-1018.75,-836.4
2026-01-17 11:00:00+00:00,0.0,508.25,973.5,0.0,0.0,341.975,-341.975,508.25,-973.5,-807.225
2026-01-17 12:00:00+00:00,0.0,473.25,447.25,0.0,0.0,846.825,-846.825,473.25,-447.25,-820.825
2026-01-17 13:00:00+00:00,0.0,454.5,698.5,0.0,0.0,534.575,-534.575,454.5,-698.5,-778.575
2026-01-17 14:00:00+00:00,0.0,85.5,1282.0,0.0,414.25,0.0,414.25,85.5,-1282.0,-782.25
2026-01-17 15:00:00+00:00,0.0,0.0,1122.5,0.0,219.875,0.0,219.875,0.0,-1122.5,-902.625
2026-01-17 16:00:00+00:00,1.5,15.25,1261.25,0.0,235.925,0.0,235.925,13.75,-1261.25,-1011.575
2026-01-17 17:00:00+00:00,0.0,0.0,1278.75,0.0,317.625,0.0,317.625,0.0,-1278.75,-961.125
2026-01-17 18:00:00+00:00,52.75,0.0,1282.0,0.0,530.475,0.0,530.475,-52.75,-1282.0,-804.275
2026-01-17 19:00:00+00:00,202.25,0.0,1282.0,0.0,828.125,0.0,828.125,-202.25,-1282.0,-656.125
2026-01-17 20:00:00+00:00,88.5,111.75,1282.0,0.0,646.575,0.0,646.575,23.25,-1282.0,-612.175
2026-01-17 21:00:00+00:00,7.5,57.0,1264.0,0.0,721.575,0.0,721.575,49.5,-1264.0,-492.92499999999995
2026-01-17 22:00:00+00:00,0.0,375.5,1282.0,0.0,502.125,0.0,502.125,375.5,-1282.0,-404.375
2026-01-17 23:00:00+00:00,0.0,343.25,1282.0,0.0,619.5,0.0,619.5,343.25,-1282.0,-319.25
2026-01-18 00:00:00+00:00,0.0,525.0,1282.0,0.0,463.125,0.0,463.125,525.0,-1282.0,-293.875
2026-01-18 01:00:00+00:00,0.0,600.0,1282.0,0.0,407.20000000000005,0.0,407.20000000000005,600.0,-1282.0,-274.79999999999995
2026-01-18 02:00:00+00:00,0.0,517.5,1282.0,0.0,466.025,0.0,466.025,517.5,-1282.0,-298.475
2026-01-18 03:00:00+00:00,0.0,600.0,1282.0,0.0,400.9,0.0,400.9,600.0,-1282.0,-281.1
2026-01-18 04:00:00+00:00,0.0,445.25,1282.0,0.0,576.275,0.0,576.275,445.25,-1282.0,-260.475
2026-01-18 05:00:00+00:00,0.0,514.5,1282.0,0.0,566.125,0.0,566.125,514.5,-1282.0,-201.375
2026-01-18 06:00:00+00:00,0.0,197.25,1282.0,0.0,799.25,0.0,799.25,197.25,-1282.0,-285.5
2026-01-18 07:00:00+00:00,0.0,133.75,1282.0,0.0,795.5,0.0,795.5,133.75,-1282.0,-352.75
2026-01-18 08:00:00+00:00,0.0,99.25,1282.0,0.0,785.75,0.0,785.75,99.25,-1282.0,-397.0
2026-01-18 09:00:00+00:00,0.0,139.25,1282.0,0.0,776.75,0.0,776.75,139.25,-1282.0,-366.0
2026-01-18 10:00:00+00:00,0.0,76.5,1173.0,0.0,773.0,0.0,773.0,76.5,-1173.0,-323.5
2026-01-18 11:00:00+00:00,0.0,67.25,1173.0,0.0,773.5,0.0,773.5,67.25,-1173.0,-332.25
2026-01-18 12:00:00+00:00,0.0,43.75,1176.0,0.0,780.5,0.0,780.5,43.75,-1176.0,-351.75
2026-01-18 13:00:00+00:00,0.0,3.75,1173.0,0.0,776.05,0.0,776.05,3.75,-1173.0,-393.20000000000005
2026-01-18 14:00:00+00:00,0.0,64.0,1282.0,0.0,769.0,0.0,769.0,64.0,-1282.0,-449.0
2026-01-18 15:00:00+00:00,0.0,0.0,1176.0,0.0,665.45,0.0,665.45,0.0,-1176.0,-510.54999999999995
2026-01-18 16:00:00+00:00,0.0,0.0,1282.0,0.0,708.425,0.0,708.425,0.0,-1282.0,-573.575
2026-01-18 17:00:00+00:00,0.0,150.0,1282.0,0.0,716.25,0.0,716.25,150.0,-1282.0,-415.75
2026-01-18 18:00:00+00:00,0.0,239.25,1282.0,0.0,713.25,0.0,713.25,239.25,-1282.0,-329.5
2026-01-18 19:00:00+00:00,0.0,384.5,1282.0,0.0,716.0,0.0,716.0,384.5,-1282.0,-181.5
2026-01-18 20:00:00+00:00,0.0,439.5,1282.0,0.0,717.75,0.0,717.75,439.5,-1282.0,-124.75
2026-01-18 21:00:00+00:00,0.0,494.75,1282.0,0.0,721.25,0.0,721.25,494.75,-1282.0,-66.0
2026-01-18 22:00:00+00:00,0.0,555.25,1282.0,0.0,721.75,0.0,721.75,555.25,-1282.0,-5.0
2026-01-18 23:00:00+00:00,0.0,321.75,1282.0,0.0,690.75,0.0,690.75,321.75,-1282.0,-269.5
2026-01-19 00:00:00+00:00,0.0,307.25,1282.0,0.0,689.0,0.0,689.0,307.25,-1282.0,-285.75
2026-01-19 01:00:00+00:00,0.0,282.5,1282.0,0.0,698.25,0.0,698.25,282.5,-1282.0,-301.25
2026-01-19 02:00:00+00:00,0.0,234.5,1282.0,0.0,717.75,0.0,717.75,234.5,-1282.0,-329.75
2026-01-19 03:00:00+00:00,0.0,228.0,1282.0,0.0,736.75,0.0,736.75,228.0,-1282.0,-317.25
2026-01-19 04:00:00+00:00,0.0,254.75,1282.0,0.0,746.5,0.0,746.5,254.75,-1282.0,-280.75
2026-01-19 05:00:00+00:00,0.0,48.5,1282.0,0.0,739.175,0.0,739.175,48.5,-1282.0,-494.32500000000005
2026-01-19 06:00:00+00:00,94.25,55.0,1282.0,0.0,520.675,0.0,520.675,-39.25,-1282.0,-800.575
2026-01-19 07:00:00+00:00,0.0,408.25,1282.0,0.0,2.925,115.19999999999999,-112.27499999999999,408.25,-1282.0,-986.025
2026-01-19 08:00:00+00:00,0.0,451.5,1282.0,0.0,0.0,103.125,-103.125,451.5,-1282.0,-933.625
2026-01-19 09:00:00+00:00,0.0,443.5,1249.25,0.0,21.725,17.95,3.775000000000002,443.5,-1249.25,-801.975
2026-01-19 10:00:00+00:00,0.0,418.25,656.0,0.0,0.0,498.525,-498.525,418.25,-656.0,-736.275
2026-01-19 11:00:00+00:00,0.0,424.25,377.75,0.0,0.0,758.625,-758.625,424.25,-377.75,-712.125
2026-01-19 12:00:00+00:00,0.0,386.25,562.75,0.0,0.0,536.825,-536.825,386.25,-562.75,-713.325
2026-01-19 13:00:00+00:00,0.0,435.5,1257.25,0.0,63.625,6.15,57.475,435.5,-1257.25,-764.275
2026-01-19 14:00:00+00:00,0.0,147.5,1276.0,0.0,396.22499999999997,0.0,396.22499999999997,147.5,-1276.0,-732.2750000000001
