,AT_SI,SI_AT,HU_SI,SI_HU,IT_NORD_SI,SI_IT_NORD,SI_HR,HR_SI,SI_AT_net_export,SI_HR_net_export,SI_IT_NORD_net_export,SI_HU_net_export,Net Export
2026-01-16 18:00:00+00:00,789.35,0.0,0.0,521.375,660.0,0.0,914.7,103.0,-789.35,811.7,-660.0,521.375,-116.27499999999998
2026-01-16 19:00:00+00:00,871.5,0.0,0.0,310.025,401.5,53.25,755.775,97.0,-871.5,658.775,-348.25,310.025,-250.95000000000005
2026-01-16 20:00:00+00:00,1003.925,0.0,5.425,118.4,139.25,134.0,710.725,88.0,-1003.925,622.725,-5.25,112.97500000000001,-273.4749999999999
2026-01-16 21:00:00+00:00,912.45,0.0,99.925,19.175,83.0,141.25,756.65,82.0,-912.45,674.65,58.25,-80.75,-260.30000000000007
2026-01-16 22:00:00+00:00,838.9,0.0,283.625,0.0,0.0,307.0,577.85,81.0,-838.9,496.85,307.0,-283.625,-318.67499999999995
2026-01-16 23:00:00+00:00,815.425,0.0,355.225,0.0,0.0,611.0,354.3,103.175,-815.425,251.125,611.0,-355.225,-308.525
2026-01-17 00:00:00+00:00,849.5250000000001,0.0,389.75,0.0,0.0,611.0,351.0,176.05,-849.5250000000001,174.95,611.0,-389.75,-453.32500000000005
2026-01-17 01:00:00+00:00,844.925,0.0,325.675,0.0,0.0,611.0,351.0,193.525,-844.925,157.475,611.0,-325.675,-402.12499999999994
2026-01-17 02:00:00+00:00,877.75,0.0,287.175,0.0,0.0,667.0,351.0,195.975,-877.75,155.025,667.0,-287.175,-342.90000000000003
2026-01-17 03:00:00+00:00,874.95,0.0,286.375,0.0,0.0,667.0,351.0,198.6,-874.95,152.4,667.0,-286.375,-341.92500000000007
2026-01-17 04:00:00+00:00,947.85,0.0,278.225,0.0,0.0,667.0,351.0,172.45,-947.85,178.55,667.0,-278.225,-380.525
2026-01-17 05:00:00+00:00,1084.725,0.0,203.725,0.0,0.0,652.5,387.475,96.0,-1084.725,291.475,652.5,-203.725,-344.4749999999999
2026-01-17 06:00:00+00:00,1134.725,0.0,249.5,0.0,0.0,693.0,355.85,106.5,-1134.725,249.35000000000002,693.0,-249.5,-441.8749999999999
2026-01-17 07:00:00+00:00,1028.425,0.0,323.6,0.0,0.0,745.0,351.0,171.3,-1028.425,179.7,745.0,-323.6,-427.32499999999993
2026-01-17 08:00:00+00:00,809.375,0.0,413.85,0.0,0.0,678.0,351.0,199.275,-809.375,151.725,678.0,-413.85,-393.5
2026-01-17 09:00:00+00:00,550.175,0.0,583.85,0.0,0.0,678.0,351.0,276.075,-550.175,74.92500000000001,678.0,-583.85,-381.09999999999997
2026-01-17 10:00:00+00:00,639.65,0.0,641.65,0.0,0.0,678.0,351.0,228.6,-639.65,122.4,678.0,-641.65,-480.9
2026-01-17 11:00:00+00:00,502.05,0.0,746.575,0.0,0.0,755.25,351.0,294.7,-502.05,56.30000000000001,755.25,-746.575,-437.07500000000005
2026-01-17 12:00:00+00:00,386.525,0.0,668.375,0.0,0.0,616.5,351.0,288.85,-386.525,62.14999999999998,616.5,-668.375,-376.25
2026-01-17 13:00:00+00:00,646.125,0.0,458.2,0.0,0.0,763.0,351.0,205.65,-646.125,145.35,763.0,-458.2,-195.97499999999997
2026-01-17 14:00:00+00:00,531.125,0.0,36.2,172.475,147.25,230.0,444.525,104.95,-531.125,339.575,82.75,136.27499999999998,27.474999999999966
2026-01-17 15:00:00+00:00,545.675,0.0,0.0,678.525,597.75,0.0,722.875,86.0,-545.675,636.875,-597.75,678.525,171.97500000000002
2026-01-17 16:00:00+00:00,739.975,0.0,0.0,335.825,33.5,94.25,597.275,91.0,-739.975,506.275,60.75,335.825,162.87499999999994
2026-01-17 17:00:00+00:00,843.825,0.0,0.0,204.225,0.0,411.75,479.125,91.0,-843.825,388.125,411.75,204.225,160.27499999999995
2026-01-17 18:00:00+00:00,922.3,0.0,0.0,18.325,0.0,773.0,364.025,89.0,-922.3,275.025,773.0,18.325,144.05
2026-01-17 19:00:00+00:00,1062.975,0.0,33.1,11.675,0.0,773.0,379.55,90.975,-1062.975,288.57500000000005,773.0,-21.425,-22.824999999999864
2026-01-17 20:00:00+00:00,1122.6,0.0,68.8,58.5,0.0,431.0,537.925,80.0,-1122.6,457.92499999999995,431.0,-10.299999999999997,-243.97499999999997
2026-01-17 21:00:00+00:00,916.325,0.0,331.4,0.0,0.0,687.0,359.75,124.97500000000001,-916.325,234.77499999999998,687.0,-331.4,-325.95000000000005
2026-01-17 22:00:00+00:00,422.5,0.0,485.175,0.0,0.0,580.0,351.0,274.45,-422.5,76.55000000000001,580.0,-485.175,-251.125
2026-01-17 23:00:00+00:00,357.025,0.0,520.55,0.0,0.0,632.0,351.0,299.275,-357.025,51.72500000000002,632.0,-520.55,-193.8499999999999
2026-01-18 00:00:00+00:00,383.55,0.0,573.0,0.0,0.0,632.0,351.0,367.2,-383.55,-16.19999999999999,632.0,-573.0,-340.75
2026-01-18 01:00:00+00:00,416.725,0.0,509.6,0.0,0.0,632.0,351.0,374.475,-416.725,-23.475000000000023,632.0,-509.6,-317.80000000000007
2026-01-18 02:00:00+00:00,587.95,0.0,337.85,0.0,0.0,581.0,351.0,306.225,-587.95,44.77499999999998,581.0,-337.85,-300.0250000000001
2026-01-18 03:00:00+00:00,655.2249999999999,0.0,300.77500000000003,0.0,0.0,581.0,351.0,294.075,-655.2249999999999,56.92500000000001,581.0,-300.77500000000003,-318.075
2026-01-18 04:00:00+00:00,747.325,0.0,258.75,0.0,0.0,581.0,351.0,286.45,-747.325,64.55000000000001,581.0,-258.75,-360.5250000000001
2026-01-18 05:00:00+00:00,877.5,0.0,232.9,0.0,0.0,581.0,351.0,229.8,-877.5,121.19999999999999,581.0,-232.9,-408.19999999999993
2026-01-18 06:00:00+00:00,876.65,0.0,183.29999999999998,0.0,0.0,593.0,351.0,178.15,-876.65,172.85,593.0,-183.29999999999998,-294.0999999999999
2026-01-18 07:00:00+00:00,809.925,0.0,331.70000000000005,0.0,0.0,590.0,351.0,165.925,-809.925,185.075,590.0,-331.70000000000005,-366.54999999999995
2026-01-18 08:00:00+00:00,636.225,0.0,436.1,0.0,0.0,477.0,351.0,157.875,-636.225,193.125,477.0,-436.1,-402.20000000000005
2026-01-18 09:00:00+00:00,499.29999999999995,0.0,564.325,0.0,0.0,477.0,351.0,197.25,-499.29999999999995,153.75,477.0,-564.325,-432.875
2026-01-18 10:00:00+00:00,551.3,0.0,650.1,0.0,0.0,477.0,351.0,221.15,-551.3,129.85,477.0,-650.1,-594.55
2026-01-18 11:00:00+00:00,466.6,0.0,648.5,0.0,0.0,477.0,351.0,250.4,-466.6,100.6,477.0,-648.5,-537.5
2026-01-18 12:00:00+00:00,517.75,0.0,534.25,0.0,0.0,477.0,351.0,258.05,-517.75,92.94999999999999,477.0,-534.25,-482.05
2026-01-18 13:00:00+00:00,712.125,0.0,251.575,0.0,0.0,477.0,351.0,151.8,-712.125,199.2,477.0,-251.575,-287.49999999999994
2026-01-18 14:00:00+00:00,805.825,0.0,19.35,116.125,0.0,424.75,352.9,184.825,-805.825,168.075,424.75,96.775,-116.225
2026-01-18 15:00:00+00:00,699.175,0.0,0.0,559.35,340.0,173.25,523.425,69.0,-699.175,454.42499999999995,-166.75,559.35,147.85000000000002
2026-01-18 16:00:00+00:00,916.55,0.0,0.0,314.175,0.0,359.5,446.7,72.0,-916.55,374.7,359.5,314.175,131.8250000000001
2026-01-18 17:00:00+00:00,606.575,0.0,0.0,488.825,261.5,0.0,531.1,72.0,-606.575,459.1,-261.5,488.825,79.84999999999997
2026-01-18 18:00:00+00:00,978.675,0.0,0.0,191.05,0.0,540.25,374.05,72.0,-978.675,302.05,540.25,191.05,54.67500000000001
2026-01-18 19:00:00+00:00,990.025,0.0,0.0,103.47500000000001,0.0,572.75,353.275,91.275,-990.025,262.0,572.75,103.47500000000001,-51.79999999999997
2026-01-18 20:00:00+00:00,1225.125,0.0,40.175,15.575,0.0,692.0,363.05,93.225,-1225.125,269.82500000000005,692.0,-24.599999999999998,-287.9
2026-01-18 21:00:00+00:00,1045.025,0.0,237.325,0.0,0.0,692.0,351.0,167.45,-1045.025,183.55,692.0,-237.325,-406.8000000000001
2026-01-18 22:00:00+00:00,775.675,0.0,411.775,0.0,0.0,692.0,351.0,216.625,-775.675,134.375,692.0,-411.775,-361.07499999999993
2026-01-18 23:00:00+00:00,662.575,0.0,403.975,0.0,0.0,499.0,351.025,88.075,-662.575,262.95,499.0,-403.975,-304.6000000000001
2026-01-19 00:00:00+00:00,587.85,0.0,400.95,0.0,0.0,499.0,351.0,143.95,-587.85,207.05,499.0,-400.95,-282.75
2026-01-19 01:00:00+00:00,667.3,0.0,419.3,0.0,0.0,499.0,351.0,194.775,-667.3,156.225,499.0,-419.3,-431.37499999999994
2026-01-19 02:00:00+00:00,762.75,0.0,383.29999999999995,0.0,0.0,553.0,351.0,180.7,-762.75,170.3,553.0,-383.29999999999995,-422.75
2026-01-19 03:00:00+00:00,894.5,0.0,335.05,0.0,0.0,553.0,351.0,137.6,-894.5,213.4,553.0,-335.05,-463.15000000000003
2026-01-19 04:00:00+00:00,792.175,0.0,316.75,0.0,15.5,414.75,390.925,108.675,-792.175,282.25,399.25,-316.75,-427.42499999999995
2026-01-19 05:00:00+00:00,1266.15,0.0,52.05,102.525,104.5,276.5,574.05,112.0,-1266.15,462.04999999999995,172.0,50.47500000000001,-581.6250000000001
2026-01-19 06:00:00+00:00,861.15,0.0,0.0,338.05,580.25,0.0,672.85,126.0,-861.15,546.85,-580.25,338.05,-556.5
2026-01-19 07:00:00+00:00,875.05,0.0,52.05,160.825,272.75,95.5,482.075,138.675,-875.05,343.4,-177.25,108.77499999999999,-600.125
2026-01-19 08:00:00+00:00,714.875,0.0,393.325,0.0,3.25,351.0,351.0,296.05,-714.875,54.94999999999999,347.75,-393.325,-705.5
2026-01-19 09:00:00+00:00,548.35,0.0,696.15,0.0,0.0,702.0,351.0,562.85,-548.35,-211.85000000000002,702.0,-696.15,-754.35
2026-01-19 10:00:00+00:00,421.425,0.0,784.975,0.0,0.0,702.0,351.0,580.65,-421.425,-229.64999999999998,702.0,-784.975,-734.0500000000001
2026-01-19 11:00:00+00:00,586.875,0.0,813.275,0.0,0.0,731.0,351.0,548.0,-586.875,-197.0,731.0,-813.275,-866.15
2026-01-19 12:00:00+00:00,641.625,0.0,660.0250000000001,0.0,0.0,731.0,351.0,416.7,-641.625,-65.69999999999999,731.0,-660.0250000000001,-636.3500000000001
2026-01-19 13:00:00+00:00,1064.525,0.0,381.825,0.0,0.0,714.25,351.0,209.85,-1064.525,141.15,714.25,-381.825,-590.95
2026-01-19 14:00:00+00:00,1272.2,0.0,0.0,306.05,37.5,185.5,590.15,106.0,-1272.2,484.15,148.0,306.05,-334.00000000000006
2026-01-19 15:00:00+00:00,1282.925,0.0,0.0,543.875,26.25,140.0,763.1,108.0,-1282.925,655.1,113.75,543.875,29.800000000000068
2026-01-19 16:00:00+00:00,1282.25,0.0,0.0,596.35,75.0,0.0,864.025,109.0,-1282.25,755.025,-75.0,596.35,-5.875
2026-01-19 17:00:00+00:00,1342.375,0.0,0.0,597.825,75.0,0.0,883.875,108.0,-1342.375,775.875,-75.0,597.825,-43.674999999999955
2026-01-19 18:00:00+00:00,1252.125,0.0,0.0,659.325,332.0,0.0,957.675,104.0,-1252.125,853.675,-332.0,659.325,-71.125
2026-01-19 19:00:00+00:00,1174.1,0.0,0.0,562.825,582.0,0.0,874.25,94.0,-1174.1,780.25,-582.0,562.825,-413.02499999999986
2026-01-19 20:00:00+00:00,1302.65,0.0,0.0,313.8,351.5,139.75,734.725,86.0,-1302.65,648.725,-211.75,313.8,-551.875
2026-01-19 21:00:00+00:00,1613.375,0.0,130.975,0.0,0.0,697.0,535.075,81.0,-1613.375,454.07500000000005,697.0,-130.975,-593.275
2026-01-19 22:00:00+00:00,1460.025,0.0,215.675,0.0,0.0,588.0,474.8,80.0,-1460.025,394.8,588.0,-215.675,-692.9000000000001
2026-01-19 23:00:00+00:00,1490.825,0.0,139.6,0.0,0.0,688.0,449.175,78.0,-1490.825,371.175,688.0,-139.6,-571.2500000000001
2026-01-20 00:00:00+00:00,1442.575,0.0,118.025,0.0,0.0,688.0,395.8,78.0,-1442.575,317.8,688.0,-118.025,-554.8000000000001
2026-01-20 01:00:00+00:00,1463.35,0.0,91.5,0.0,0.0,688.0,397.875,77.0,-1463.35,320.875,688.0,-91.5,-545.9749999999999
2026-01-20 02:00:00+00:00,1503.925,0.0,42.85,0.0,0.0,659.75,419.1,77.0,-1503.925,342.1,659.75,-42.85,-544.9249999999998
2026-01-20 03:00:00+00:00,1386.35,0.0,0.0,90.775,0.0,485.5,529.7,79.0,-1386.35,450.70000000000005,485.5,90.775,-359.3749999999999
2026-01-20 04:00:00+00:00,1487.675,0.0,0.0,199.575,96.5,507.75,549.25,91.0,-1487.675,458.25,411.25,199.575,-418.59999999999997
2026-01-20 05:00:00+00:00,1666.65,0.0,0.0,456.375,144.0,209.0,767.0,122.0,-1666.65,645.0,65.0,456.375,-500.2750000000001
2026-01-20 06:00:00+00:00,1394.2,0.0,0.0,569.0999999999999,75.0,0.0,874.45,136.0,-1394.2,738.45,-75.0,569.0999999999999,-161.6500000000001
2026-01-20 07:00:00+00:00,838.75,0.0,0.0,243.85,56.25,80.0,574.825,134.0,-838.75,440.82500000000005,23.75,243.85,-130.32499999999996
2026-01-20 08:00:00+00:00,848.925,0.0,220.52499999999998,31.3,18.75,509.75,379.65,223.7,-848.925,155.95,491.0,-189.22499999999997,-391.1999999999999
2026-01-20 09:00:00+00:00,764.475,0.0,631.9,0.0,0.0,719.0,351.0,384.875,-764.475,-33.875,719.0,-631.9,-711.25
2026-01-20 10:00:00+00:00,787.8000000000001,0.0,643.35,0.0,0.0,719.0,351.0,412.525,-787.8000000000001,-61.52499999999998,719.0,-643.35,-773.6750000000001
2026-01-20 11:00:00+00:00,742.825,0.0,608.85,0.0,0.0,731.0,351.0,461.84999999999997,-742.825,-110.84999999999997,731.0,-608.85,-731.525
2026-01-20 12:00:00+00:00,914.4,0.0,482.55,0.0,0.0,731.0,351.0,386.4,-914.4,-35.39999999999998,731.0,-482.55,-701.3499999999999
2026-01-20 13:00:00+00:00,1003.625,0.0,134.125,96.825,150.0,335.5,397.925,188.95,-1003.625,208.97500000000002,185.5,-37.3,-646.4499999999999
2026-01-20 14:00:00+00:00,1295.35,0.0,0.0,481.95,56.25,100.75,635.35,112.0,-1295.35,523.35,44.5,481.95,-245.5499999999999
2026-01-20 15:00:00+00:00,1272.55,0.0,0.0,652.325,75.0,0.0,872.575,111.0,-1272.55,761.575,-75.0,652.325,66.35000000000014
2026-01-20 16:00:00+00:00,1298.5,0.0,0.0,589.4,75.0,0.0,919.9,110.0,-1298.5,809.9,-75.0,589.4,25.799999999999955
2026-01-20 17:00:00+00:00,1324.575,0.0,0.0,555.5,75.0,0.0,891.925,112.0,-1324.575,779.925,-75.0,555.5,-64.15000000000009
2026-01-20 18:00:00+00:00,1319.925,0.0,0.0,517.225,75.0,0.0,884.8,104.0,-1319.925,780.8,-75.0,517.225,-96.89999999999998
2026-01-20 19:00:00+00:00,1438.1,0.0,0.0,420.475,210.75,83.25,819.925,97.0,-1438.1,722.925,-127.5,420.475,-422.19999999999993
2026-01-20 20:00:00+00:00,1528.625,0.0,0.0,322.625,263.0,186.5,817.225,92.0,-1528.625,725.225,-76.5,322.625,-557.275
2026-01-20 21:00:00+00:00,1933.7,0.0,41.074999999999996,23.475,0.0,569.75,843.725,84.0,-1933.7,759.725,569.75,-17.599999999999994,-621.8249999999999
2026-01-20 22:00:00+00:00,1732.9,0.0,14.825,13.2,0.0,559.5,703.8,81.0,-1732.9,622.8,559.5,-1.625,-552.2250000000001
2026-01-20 23:00:00+00:00,1783.075,0.0,57.95,0.0,0.0,620.75,678.4,80.0,-1783.075,598.4,620.75,-57.95,-621.8750000000002
2026-01-21 00:00:00+00:00,1739.875,0.0,5.825,1.05,0.0,636.0,610.75,77.0,-1739.875,533.75,636.0,-4.775,-574.9
2026-01-21 01:00:00+00:00,1747.0500000000002,0.0,0.0,21.049999999999997,0.0,636.0,608.375,76.0,-1747.0500000000002,532.375,636.0,21.049999999999997,-557.6250000000002
2026-01-21 02:00:00+00:00,1837.95,0.0,0.0,88.35,0.0,619.0,654.875,76.0,-1837.95,578.875,619.0,88.35,-551.725
2026-01-21 03:00:00+00:00,1721.175,0.0,0.0,116.875,0.0,424.0,718.65,79.0,-1721.175,639.65,424.0,116.875,-540.6500000000001
2026-01-21 04:00:00+00:00,1425.8,0.0,0.0,378.825,291.75,100.5,840.3,90.0,-1425.8,750.3,-191.25,378.825,-487.925
2026-01-21 05:00:00+00:00,1556.85,0.0,0.0,465.2,216.0,33.75,863.0500000000001,124.0,-1556.85,739.0500000000001,-182.25,465.2,-534.8499999999999
2026-01-21 06:00:00+00:00,1471.5,0.0,0.0,472.5,75.0,0.0,965.25,136.0,-1471.5,829.25,-75.0,472.5,-244.75
2026-01-21 07:00:00+00:00,1517.025,0.0,0.0,199.35,0.0,323.25,841.5250000000001,137.0,-1517.025,704.5250000000001,323.25,199.35,-289.9
2026-01-21 08:00:00+00:00,1821.4,0.0,102.725,0.0,0.0,656.0,739.425,132.0,-1821.4,607.425,656.0,-102.725,-660.7000000000002
2026-01-21 09:00:00+00:00,1432.975,0.0,195.10000000000002,0.0,0.0,267.25,734.475,131.0,-1432.975,603.475,267.25,-195.10000000000002,-757.3499999999999
2026-01-21 10:00:00+00:00,1272.575,0.0,113.725,0.0,154.25,0.0,877.3,128.0,-1272.575,749.3,-154.25,-113.725,-791.2500000000001
2026-01-21 11:00:00+00:00,1314.575,0.0,94.125,0.0,56.25,0.5,871.5,127.0,-1314.575,744.5,-55.75,-94.125,-719.95
2026-01-21 12:00:00+00:00,1374.525,0.0,29.725,3.525,65.25,0.0,900.05,121.0,-1374.525,779.05,-65.25,-26.200000000000003,-686.9250000000002
2026-01-21 13:00:00+00:00,1488.525,0.0,58.625,193.5,315.5,251.25,925.1,120.0,-1488.525,805.1,-64.25,134.875,-612.8000000000001
2026-01-21 14:00:00+00:00,1426.725,0.0,0.0,468.875,372.75,169.25,907.45,115.0,-1426.725,792.45,-203.5,468.875,-368.89999999999986
2026-01-21 15:00:00+00:00,975.6,0.0,0.0,669.375,660.0,0.0,1069.4,114.0,-975.6,955.4000000000001,-660.0,669.375,-10.824999999999932
2026-01-21 16:00:00+00:00,946.1,0.0,0.0,577.975,660.0,0.0,1095.6,116.0,-946.1,979.5999999999999,-660.0,577.975,-48.52500000000009
2026-01-21 17:00:00+00:00,1005.975,0.0,0.0,563.65,660.0,0.0,1109.525,115.0,-1005.975,994.5250000000001,-660.0,563.65,-107.79999999999995
2026-01-21 18:00:00+00:00,1162.675,0.0,0.0,457.27500000000003,407.0,28.25,1039.125,109.0,-1162.675,930.125,-378.75,457.27500000000003,-154.02499999999992
2026-01-21 19:00:00+00:00,1077.15,0.0,0.0,528.55,583.5,0.0,1045.975,101.0,-1077.15,944.9749999999999,-583.5,528.55,-187.12500000000023
2026-01-21 20:00:00+00:00,1504.975,0.0,0.0,345.175,250.75,0.0,1063.325,94.0,-1504.975,969.325,-250.75,345.175,-441.22499999999985
2026-01-21 21:00:00+00:00,1315.4,0.0,37.0,121.525,452.75,41.0,1133.175,86.0,-1315.4,1047.175,-411.75,84.525,-595.4500000000002
2026-01-21 22:00:00+00:00,1579.2,0.0,120.6,11.95,38.0,374.25,900.2,85.0,-1579.2,815.2,336.25,-108.64999999999999,-536.4
2026-01-21 23:00:00+00:00,1560.125,0.0,29.025,16.825000000000003,0.0,462.0,693.175,81.0,-1560.125,612.175,462.0,-12.199999999999996,-498.15000000000003
2026-01-22 00:00:00+00:00,1657.725,0.0,0.0,77.775,0.0,491.5,697.65,80.0,-1657.725,617.65,491.5,77.775,-470.79999999999984
2026-01-22 01:00:00+00:00,1714.175,0.0,0.0,80.225,0.0,482.5,637.625,79.0,-1714.175,558.625,482.5,80.225,-592.8249999999999
2026-01-22 02:00:00+00:00,1704.475,0.0,0.0,78.45,0.0,490.0,628.85,80.0,-1704.475,548.85,490.0,78.45,-587.175
2026-01-22 03:00:00+00:00,1366.35,0.0,0.0,307.15,209.75,168.0,770.9,81.0,-1366.35,689.9,-41.75,307.15,-411.04999999999995
2026-01-22 04:00:00+00:00,1332.8,0.0,0.0,162.225,170.0,261.75,710.775,91.0,-1332.8,619.775,91.75,162.225,-459.04999999999995
2026-01-22 05:00:00+00:00,1254.3,0.0,0.0,497.35,510.0,12.0,978.0250000000001,121.0,-1254.3,857.0250000000001,-498.0,497.35,-397.92499999999984
2026-01-22 06:00:00+00:00,1145.7,0.0,0.0,569.7,660.0,0.0,1183.475,130.0,-1145.7,1053.475,-660.0,569.7,-182.5250000000001
2026-01-22 07:00:00+00:00,1075.275,0.0,0.0,533.275,660.0,0.0,1140.4,132.0,-1075.275,1008.4000000000001,-660.0,533.275,-193.60000000000002
2026-01-22 08:00:00+00:00,1194.55,0.0,0.0,569.0,660.0,0.0,1145.7,127.0,-1194.55,1018.7,-660.0,569.0,-266.8499999999999
2026-01-22 09:00:00+00:00,1393.3,0.0,0.0,495.85,660.0,0.0,1224.8249999999998,126.0,-1393.3,1098.8249999999998,-660.0,495.85,-458.6250000000001
2026-01-22 10:00:00+00:00,1336.25,0.0,0.0,451.40000000000003,660.0,0.0,1101.725,123.0,-1336.25,978.7249999999999,-660.0,451.40000000000003,-566.125
2026-01-22 11:00:00+00:00,1337.975,0.0,0.0,488.85,660.0,0.0,1088.675,123.0,-1337.975,965.675,-660.0,488.85,-543.4499999999999
2026-01-22 12:00:00+00:00,1288.475,0.0,0.0,535.8,660.0,0.0,1068.5,115.0,-1288.475,953.5,-660.0,535.8,-459.17499999999995
2026-01-22 13:00:00+00:00,1227.65,0.0,0.0,519.425,660.0,0.0,1063.3,112.0,-1227.65,951.3,-660.0,519.425,-416.9250000000002
2026-01-22 14:00:00+00:00,1051.95,0.0,0.0,658.9,660.0,0.0,1136.725,108.0,-1051.95,1028.725,-660.0,658.9,-24.32500000000016
2026-01-22 15:00:00+00:00,962.35,0.0,0.0,671.275,660.0,0.0,1158.95,108.0,-962.35,1050.95,-660.0,671.275,99.875
2026-01-22 16:00:00+00:00,999.05,0.0,0.0,631.575,660.0,0.0,1198.05,109.0,-999.05,1089.05,-660.0,631.575,61.575000000000045
2026-01-22 17:00:00+00:00,1026.475,0.0,0.0,627.65,660.0,0.0,1190.05,108.0,-1026.475,1082.05,-660.0,627.65,23.225000000000023
2026-01-22 18:00:00+00:00,1056.075,0.0,0.0,657.2,660.0,0.0,1189.05,103.0,-1056.075,1086.05,-660.0,657.2,27.174999999999955
2026-01-22 19:00:00+00:00,1133.3,0.0,0.0,600.95,660.0,0.0,1238.825,94.0,-1133.3,1144.825,-660.0,600.95,-47.524999999999864
2026-01-22 20:00:00+00:00,1259.125,0.0,0.0,388.6,543.25,0.0,1212.1,85.0,-1259.125,1127.1,-543.25,388.6,-286.67500000000007
2026-01-22 21:00:00+00:00,1245.95,0.0,18.875,138.375,395.25,0.0,1075.475,82.0,-1245.95,993.4749999999999,-395.25,119.5,-528.2250000000001
2026-01-22 22:00:00+00:00,1479.225,0.0,138.6,8.575,57.25,318.25,942.2750000000001,79.0,-1479.225,863.2750000000001,261.0,-130.025,-484.9749999999998
2026-01-22 23:00:00+00:00,1070.25,0.0,14.3,22.275,254.5,0.0,831.9,77.0,-1070.25,754.9,-254.5,7.974999999999998,-561.875
2026-01-23 00:00:00+00:00,1233.3,0.0,33.5,7.75,2.5,67.25,735.05,77.0,-1233.3,658.05,64.75,-25.75,-536.25
2026-01-23 01:00:00+00:00,1049.9,0.0,0.0,150.15,316.0,0.0,777.4,75.0,-1049.9,702.4,-316.0,150.15,-513.3500000000001
2026-01-23 02:00:00+00:00,1010.575,0.0,0.0,164.85,321.5,0.0,760.825,75.0,-1010.575,685.825,-321.5,164.85,-481.4
2026-01-23 03:00:00+00:00,1075.8,0.0,15.575,100.64999999999999,216.75,84.5,716.95,77.0,-1075.8,639.95,-132.25,85.07499999999999,-483.0249999999999
2026-01-23 04:00:00+00:00,816.6,0.0,0.0,321.9,553.25,0.0,790.05,90.0,-816.6,700.05,-553.25,321.9,-347.9000000000001
2026-01-23 05:00:00+00:00,985.6,0.0,0.0,496.925,660.25,0.0,943.625,119.0,-985.6,824.625,-660.25,496.925,-324.3
2026-01-23 06:00:00+00:00,828.625,0.0,0.0,597.725,660.0,0.0,1075.95,131.0,-828.625,944.95,-660.0,597.725,54.05000000000007
2026-01-23 07:00:00+00:00,834.125,0.0,0.0,565.425,660.0,0.0,1103.5,130.0,-834.125,973.5,-660.0,565.425,44.799999999999955
2026-01-23 08:00:00+00:00,1055.85,0.0,0.0,560.05,660.0,0.0,1103.95,125.0,-1055.85,978.95,-660.0,560.05,-176.8499999999999
2026-01-23 09:00:00+00:00,1078.275,0.0,0.0,498.45,660.0,0.0,1008.6750000000001,121.0,-1078.275,887.6750000000001,-660.0,498.45,-352.15000000000003
2026-01-23 10:00:00+00:00,1183.3,0.0,0.0,509.09999999999997,660.0,0.0,1012.6,120.0,-1183.3,892.6,-660.0,509.09999999999997,-441.59999999999997
2026-01-23 11:00:00+00:00,1207.425,0.0,0.0,536.375,660.0,0.0,974.025,117.0,-1207.425,857.025,-660.0,536.375,-474.025
2026-01-23 12:00:00+00:00,1114.05,0.0,0.0,504.975,660.0,0.0,945.6,109.0,-1114.05,836.6,-660.0,504.975,-432.4749999999999
2026-01-23 13:00:00+00:00,1051.025,0.0,0.0,576.0,660.0,0.0,955.175,105.0,-1051.025,850.175,-660.0,576.0,-284.85000000000014
2026-01-23 14:00:00+00:00,919.3,0.0,0.0,702.35,715.0,0.0,977.35,101.0,-919.3,876.35,-715.0,702.35,-55.59999999999991
2026-01-23 15:00:00+00:00,813.475,0.0,0.0,743.7249999999999,698.75,0.0,999.6,100.0,-813.475,899.6,-698.75,743.7249999999999,131.0999999999999
2026-01-23 16:00:00+00:00,855.875,0.0,0.0,778.35,718.0,0.0,1062.35,102.0,-855.875,960.3499999999999,-718.0,778.35,164.82499999999993
2026-01-23 17:00:00+00:00,919.45,0.0,0.0,740.25,660.0,0.0,1027.525,102.0,-919.45,925.5250000000001,-660.0,740.25,86.32500000000005
2026-01-23 18:00:00+00:00,983.3,0.0,0.0,673.7,660.0,0.0,970.875,97.0,-983.3,873.875,-660.0,673.7,-95.72499999999991
2026-01-23 19:00:00+00:00,942.125,0.0,0.0,541.55,616.25,0.0,866.75,90.0,-942.125,776.75,-616.25,541.55,-240.07500000000005
2026-01-23 20:00:00+00:00,1053.7,0.0,16.6,172.55,246.75,115.0,720.775,83.0,-1053.7,637.775,-131.75,155.95000000000002,-391.725
2026-01-23 21:00:00+00:00,1110.25,0.0,37.724999999999994,48.85,97.5,164.0,666.3,77.0,-1110.25,589.3,66.5,11.125000000000007,-443.32500000000005
2026-01-23 22:00:00+00:00,1078.125,0.0,0.0,105.2,91.75,196.5,590.65,76.0,-1078.125,514.65,104.75,105.2,-353.52500000000003
2026-01-23 23:00:00+00:00,1254.95,0.0,77.2,0.0,0.0,550.0,540.675,75.0,-1254.95,465.67499999999995,550.0,-77.2,-316.4750000000001
2026-01-24 00:00:00+00:00,1152.5,0.0,46.3,0.0,0.0,550.0,460.525,73.0,-1152.5,387.525,550.0,-46.3,-261.27500000000003
2026-01-24 01:00:00+00:00,1165.025,0.0,82.975,0.0,0.0,550.0,379.27500000000003,72.0,-1165.025,307.27500000000003,550.0,-82.975,-390.725
