,BE_NL,NL_BE,NL_DE_LU,DE_LU_NL,NL_GB,GB_NL,NL_NO_2,NO_2_NL,NL_DK_1,DK_1_NL,NL_BE_net_export,NL_DE_LU_net_export,NL_GB_net_export,NL_NO_2_net_export,NL_DK_1_net_export,Net Export
2026-01-17 05:00:00+00:00,0.0,1742.275,2965.3,0.0,333.0,0.0,0.0,397.6,700.0,0.0,1742.275,2965.3,333.0,-397.6,700.0,5342.975
2026-01-17 06:00:00+00:00,0.0,1785.8,2246.575,0.0,539.0,0.0,0.0,181.25,700.0,0.0,1785.8,2246.575,539.0,-181.25,700.0,5090.125
2026-01-17 07:00:00+00:00,0.0,1762.175,2988.45,0.0,300.0,222.0,0.0,562.75,700.0,0.0,1762.175,2988.45,78.0,-562.75,700.0,4965.875
2026-01-17 08:00:00+00:00,0.0,1947.3,2650.575,0.0,457.0,2.0,0.0,640.0,700.0,0.0,1947.3,2650.575,455.0,-640.0,700.0,5112.875
2026-01-17 09:00:00+00:00,0.0,2022.275,2225.5,0.0,1007.0,0.0,0.0,572.6,700.0,0.0,2022.275,2225.5,1007.0,-572.6,700.0,5382.174999999999
2026-01-17 10:00:00+00:00,0.0,1690.15,2376.425,0.0,1059.0,0.0,0.0,23.65,700.0,0.0,1690.15,2376.425,1059.0,-23.65,700.0,5801.925000000001
2026-01-17 11:00:00+00:00,0.0,2084.775,2581.075,0.0,1059.0,0.0,0.0,93.2,700.0,0.0,2084.775,2581.075,1059.0,-93.2,700.0,6331.650000000001
2026-01-17 12:00:00+00:00,0.0,1956.5,2989.025,0.0,1060.0,0.0,0.0,424.975,700.0,0.0,1956.5,2989.025,1060.0,-424.975,700.0,6280.549999999999
2026-01-17 13:00:00+00:00,0.0,1786.575,3480.5,0.0,1010.0,0.0,0.0,460.8,700.0,0.0,1786.575,3480.5,1010.0,-460.8,700.0,6516.275
2026-01-17 14:00:00+00:00,0.0,1744.7,3099.5,0.0,647.0,0.0,0.0,640.0,371.025,0.0,1744.7,3099.5,647.0,-640.0,371.025,5222.224999999999
2026-01-17 15:00:00+00:00,0.0,1435.775,1368.15,0.0,483.0,0.0,0.0,640.0,700.0,0.0,1435.775,1368.15,483.0,-640.0,700.0,3346.925
2026-01-17 16:00:00+00:00,0.0,1293.6,905.65,0.0,629.0,0.0,0.0,640.0,350.0,0.0,1293.6,905.65,629.0,-640.0,350.0,2538.25
2026-01-17 17:00:00+00:00,0.0,1847.6,1246.625,0.0,914.0,0.0,0.0,640.0,0.0,0.0,1847.6,1246.625,914.0,-640.0,0.0,3368.225
2026-01-17 18:00:00+00:00,0.0,2217.1,1255.9,0.0,1060.0,0.0,0.0,640.0,0.0,0.0,2217.1,1255.9,1060.0,-640.0,0.0,3893.0
2026-01-17 19:00:00+00:00,0.0,2193.775,883.625,0.0,1060.0,0.0,0.0,640.0,566.925,0.0,2193.775,883.625,1060.0,-640.0,566.925,4064.325
2026-01-17 20:00:00+00:00,0.0,2202.9,704.875,0.0,1060.0,0.0,0.0,562.75,700.0,0.0,2202.9,704.875,1060.0,-562.75,700.0,4105.025
2026-01-17 21:00:00+00:00,0.0,2235.075,565.275,8.075,1060.0,0.0,0.0,640.0,489.675,35.325,2235.075,557.1999999999999,1060.0,-640.0,454.35,3666.6249999999995
2026-01-17 22:00:00+00:00,0.0,1836.125,0.0,795.925,1060.0,0.0,0.0,603.675,0.0,700.0,1836.125,-795.925,1060.0,-603.675,-700.0,796.5249999999999
2026-01-17 23:00:00+00:00,0.0,1964.875,0.0,739.875,1040.0,0.0,0.0,640.0,0.0,700.0,1964.875,-739.875,1040.0,-640.0,-700.0,925.0
2026-01-18 00:00:00+00:00,0.0,1921.125,0.0,899.5,1055.0,0.0,0.0,640.0,0.0,700.0,1921.125,-899.5,1055.0,-640.0,-700.0,736.625
2026-01-18 01:00:00+00:00,0.0,2026.375,0.0,743.875,1059.0,0.0,0.0,640.0,0.0,700.0,2026.375,-743.875,1059.0,-640.0,-700.0,1001.5
2026-01-18 02:00:00+00:00,0.0,1632.3,0.0,298.525,1060.0,0.0,0.0,640.0,0.0,700.0,1632.3,-298.525,1060.0,-640.0,-700.0,1053.775
2026-01-18 03:00:00+00:00,0.0,1488.625,0.0,8.325,1060.0,0.0,0.0,640.0,0.0,683.2,1488.625,-8.325,1060.0,-640.0,-683.2,1217.1000000000001
2026-01-18 04:00:00+00:00,0.0,1696.2,0.0,6.0,825.0,0.0,0.0,640.0,0.0,632.6,1696.2,-6.0,825.0,-640.0,-632.6,1242.6
2026-01-18 05:00:00+00:00,0.0,1871.1,0.0,275.42499999999995,607.0,0.0,0.0,640.0,35.1,489.9,1871.1,-275.42499999999995,607.0,-640.0,-454.79999999999995,1107.8750000000002
2026-01-18 06:00:00+00:00,0.0,1586.475,0.0,1120.975,591.0,0.0,0.0,493.32500000000005,199.025,0.0,1586.475,-1120.975,591.0,-493.32500000000005,199.025,762.1999999999999
2026-01-18 07:00:00+00:00,0.0,1840.9,0.0,1608.3,540.0,0.0,0.0,640.0,171.65,0.0,1840.9,-1608.3,540.0,-640.0,171.65,304.2500000000001
2026-01-18 08:00:00+00:00,0.0,1552.175,0.0,1575.325,1062.0,0.0,0.0,562.75,109.425,277.4,1552.175,-1575.325,1062.0,-562.75,-167.97499999999997,308.12499999999994
2026-01-18 09:00:00+00:00,0.0,2163.225,0.0,1053.4250000000002,1062.0,0.0,0.0,66.7,0.0,525.0,2163.225,-1053.4250000000002,1062.0,-66.7,-525.0,1580.1
2026-01-18 10:00:00+00:00,0.0,2054.5,18.9,512.975,1062.0,0.0,0.0,0.0,525.0,0.0,2054.5,-494.07500000000005,1062.0,0.0,525.0,3147.425
2026-01-18 11:00:00+00:00,0.0,2528.45,17.3,196.125,1062.0,0.0,0.0,0.0,309.0,0.0,2528.45,-178.825,1062.0,0.0,309.0,3720.625
2026-01-18 12:00:00+00:00,0.0,2340.525,148.825,10.8,1062.0,0.0,0.0,0.0,224.5,0.0,2340.525,138.02499999999998,1062.0,0.0,224.5,3765.05
2026-01-18 13:00:00+00:00,0.0,1825.35,11.35,430.9,1062.0,0.0,0.0,0.0,350.0,0.0,1825.35,-419.54999999999995,1062.0,0.0,350.0,2817.8
2026-01-18 14:00:00+00:00,0.0,849.1,0.0,793.8,1063.0,0.0,0.0,0.0,525.0,0.0,849.1,-793.8,1063.0,0.0,525.0,1643.3000000000002
2026-01-18 15:00:00+00:00,0.0,1119.675,0.0,1115.6499999999999,1063.0,0.0,0.0,88.25,382.525,142.475,1119.675,-1115.6499999999999,1063.0,-88.25,240.04999999999998,1218.825
2026-01-18 16:00:00+00:00,0.0,1006.925,77.175,244.85000000000002,983.0,0.0,0.0,562.75,0.0,700.0,1006.925,-167.675,983.0,-562.75,-700.0,559.5
2026-01-18 17:00:00+00:00,0.0,2283.425,0.0,1382.6999999999998,1033.0,0.0,0.0,302.1,102.725,366.075,2283.425,-1382.6999999999998,1033.0,-302.1,-263.35,1368.2750000000005
2026-01-18 18:00:00+00:00,0.0,2345.05,0.0,1902.525,1063.0,0.0,0.0,133.05,395.7,0.0,2345.05,-1902.525,1063.0,-133.05,395.7,1768.1750000000002
2026-01-18 19:00:00+00:00,0.0,2197.4,0.0,1312.075,1063.0,0.0,0.0,311.9,284.525,0.0,2197.4,-1312.075,1063.0,-311.9,284.525,1920.9500000000003
2026-01-18 20:00:00+00:00,0.0,2077.675,0.0,1015.95,1063.0,0.0,0.0,480.425,217.575,0.0,2077.675,-1015.95,1063.0,-480.425,217.575,1861.8750000000005
2026-01-18 21:00:00+00:00,0.0,2426.5,0.0,1007.25,941.0,0.0,0.0,520.25,29.1,11.825,2426.5,-1007.25,941.0,-520.25,17.275000000000002,1857.275
2026-01-18 22:00:00+00:00,0.0,2413.075,0.0,1634.575,708.0,0.0,0.0,503.375,0.0,700.0,2413.075,-1634.575,708.0,-503.375,-700.0,283.1249999999998
2026-01-18 23:00:00+00:00,0.0,1723.975,0.0,7.25,218.0,0.0,0.0,413.8,0.0,642.5,1723.975,-7.25,218.0,-413.8,-642.5,878.425
2026-01-19 00:00:00+00:00,0.0,1903.1,0.0,10.6,223.0,0.0,0.0,312.3,0.0,536.7,1903.1,-10.6,223.0,-312.3,-536.7,1266.5
2026-01-19 01:00:00+00:00,0.0,1630.625,0.0,6.0,585.0,0.0,0.0,294.9,0.0,467.375,1630.625,-6.0,585.0,-294.9,-467.375,1447.35
2026-01-19 02:00:00+00:00,0.0,1472.05,0.1,4.425000000000001,296.0,0.0,0.0,185.35000000000002,0.0,48.875,1472.05,-4.325000000000001,296.0,-185.35000000000002,-48.875,1529.5
2026-01-19 03:00:00+00:00,0.0,1446.1750000000002,197.85,0.0,35.0,0.0,0.0,24.95,0.0,0.0,1446.1750000000002,197.85,35.0,-24.95,0.0,1654.075
2026-01-19 04:00:00+00:00,0.0,918.3,826.5250000000001,0.0,0.0,0.0,0.0,92.25,525.0,0.0,918.3,826.5250000000001,0.0,-92.25,525.0,2177.575
2026-01-19 05:00:00+00:00,0.0,1605.25,2921.975,0.0,0.0,972.0,0.0,621.1,690.375,0.0,1605.25,2921.975,-972.0,-621.1,690.375,3624.5000000000005
2026-01-19 06:00:00+00:00,0.0,1278.725,2341.9,0.0,0.0,1059.0,0.0,624.8,419.225,0.0,1278.725,2341.9,-1059.0,-624.8,419.225,2356.05
2026-01-19 07:00:00+00:00,0.0,897.25,1213.025,0.0,0.0,1059.0,0.0,562.85,318.375,0.0,897.25,1213.025,-1059.0,-562.85,318.375,806.8000000000001
2026-01-19 08:00:00+00:00,0.0,858.55,138.875,15.55,0.0,319.0,0.0,67.125,0.0,0.0,858.55,123.325,-319.0,-67.125,0.0,595.75
2026-01-19 09:00:00+00:00,0.0,1700.7,269.525,40.9,605.0,0.0,0.0,0.0,34.025,363.125,1700.7,228.62499999999997,605.0,0.0,-329.1,2205.225
2026-01-19 10:00:00+00:00,0.0,2220.225,33.85,107.25,849.0,0.0,0.0,0.0,648.875,0.0,2220.225,-73.4,849.0,0.0,648.875,3644.7
2026-01-19 11:00:00+00:00,0.0,2262.375,503.275,0.0,1059.0,0.0,0.0,0.0,650.4,0.0,2262.375,503.275,1059.0,0.0,650.4,4475.05
2026-01-19 12:00:00+00:00,0.0,2041.05,1388.95,0.0,751.0,0.0,0.0,0.0,373.625,0.0,2041.05,1388.95,751.0,0.0,373.625,4554.625
2026-01-19 13:00:00+00:00,0.0,1637.45,1408.2749999999999,0.0,579.0,100.0,0.0,0.0,350.0,0.0,1637.45,1408.2749999999999,479.0,0.0,350.0,3874.725
2026-01-19 14:00:00+00:00,0.0,1256.5,803.0,0.0,16.0,341.0,0.0,0.0,525.0,0.0,1256.5,803.0,-325.0,0.0,525.0,2259.5
2026-01-19 15:00:00+00:00,0.0,1086.7,0.0,554.0,0.0,819.0,0.0,56.325,700.0,0.0,1086.7,-554.0,-819.0,-56.325,700.0,357.37500000000006
2026-01-19 16:00:00+00:00,0.0,857.9,0.0,919.9,0.0,637.0,0.0,293.25,583.0,0.0,857.9,-919.9,-637.0,-293.25,583.0,-409.25
2026-01-19 17:00:00+00:00,0.0,596.675,247.575,485.67499999999995,332.0,276.0,0.0,0.0,350.0,175.0,596.675,-238.09999999999997,56.0,0.0,175.0,589.575
2026-01-19 18:00:00+00:00,0.0,946.4,1499.725,0.0,309.0,216.0,0.0,265.675,0.0,525.0,946.4,1499.725,93.0,-265.675,-525.0,1748.4499999999998
2026-01-19 19:00:00+00:00,0.0,1206.525,1453.275,0.0,0.0,191.0,0.0,235.55,700.0,0.0,1206.525,1453.275,-191.0,-235.55,700.0,2933.25
2026-01-19 20:00:00+00:00,0.0,1057.15,3516.675,0.0,0.0,503.0,0.0,640.0,409.5,0.0,1057.15,3516.675,-503.0,-640.0,409.5,3840.3250000000007
2026-01-19 21:00:00+00:00,0.0,1473.325,4041.175,0.0,0.0,528.0,0.0,640.0,452.9,0.0,1473.325,4041.175,-528.0,-640.0,452.9,4799.4
2026-01-19 22:00:00+00:00,0.0,1447.525,4162.325,0.0,0.0,515.0,0.0,358.85,698.925,0.0,1447.525,4162.325,-515.0,-358.85,698.925,5434.925
2026-01-19 23:00:00+00:00,0.0,976.85,3496.675,0.0,398.0,189.0,211.8,0.0,700.0,0.0,976.85,3496.675,209.0,211.8,700.0,5594.325000000001
2026-01-20 00:00:00+00:00,0.0,964.95,3687.45,0.0,300.0,256.0,33.55,0.0,700.0,0.0,964.95,3687.45,44.0,33.55,700.0,5429.95
2026-01-20 01:00:00+00:00,0.0,1003.975,3820.65,0.0,196.0,658.0,325.275,0.0,700.0,0.0,1003.975,3820.65,-462.0,325.275,700.0,5387.9
2026-01-20 02:00:00+00:00,0.0,1281.725,4228.475,0.0,0.0,673.0,125.975,0.0,700.0,0.0,1281.725,4228.475,-673.0,125.975,700.0,5663.175000000001
2026-01-20 03:00:00+00:00,0.0,1446.675,4845.825,0.0,0.0,966.0,0.0,0.0,700.0,0.0,1446.675,4845.825,-966.0,0.0,700.0,6026.5
2026-01-20 04:00:00+00:00,0.0,1172.25,5163.1,0.0,0.0,1051.0,5.8999999999999995,0.0,700.0,0.0,1172.25,5163.1,-1051.0,5.8999999999999995,700.0,5990.25
2026-01-20 05:00:00+00:00,0.0,1121.075,4217.05,0.0,0.0,1020.0,106.475,162.2,700.0,0.0,1121.075,4217.05,-1020.0,-55.724999999999994,700.0,4962.4
2026-01-20 06:00:00+00:00,0.0,1484.325,3705.375,0.0,0.0,1065.0,0.0,468.925,700.0,0.0,1484.325,3705.375,-1065.0,-468.925,700.0,4355.775
2026-01-20 07:00:00+00:00,0.0,1103.15,2877.175,0.0,0.0,1063.0,0.0,415.0,700.0,0.0,1103.15,2877.175,-1063.0,-415.0,700.0,3202.3250000000003
2026-01-20 08:00:00+00:00,0.0,1231.625,2699.425,0.0,0.0,1061.0,0.0,283.225,676.2,0.0,1231.625,2699.425,-1061.0,-283.225,676.2,3263.0250000000005
2026-01-20 09:00:00+00:00,0.0,1568.825,3170.2,0.0,18.0,414.0,24.475,248.25,700.0,0.0,1568.825,3170.2,-396.0,-223.775,700.0,4819.25
2026-01-20 10:00:00+00:00,0.0,1543.775,3126.8250000000003,0.0,354.0,280.0,455.475,0.0,700.0,0.0,1543.775,3126.8250000000003,74.0,455.475,700.0,5900.075000000001
2026-01-20 11:00:00+00:00,0.0,1526.05,3695.225,0.0,385.0,334.0,640.0,0.0,700.0,0.0,1526.05,3695.225,51.0,640.0,700.0,6612.275
2026-01-20 12:00:00+00:00,0.0,1902.4,3990.2,0.0,240.0,758.0,640.0,0.0,700.0,0.0,1902.4,3990.2,-518.0,640.0,700.0,6714.6
2026-01-20 13:00:00+00:00,0.0,1712.025,4419.325,0.0,0.0,1076.0,500.8,0.0,700.0,0.0,1712.025,4419.325,-1076.0,500.8,700.0,6256.150000000001
2026-01-20 14:00:00+00:00,0.0,1369.975,3848.725,0.0,0.0,1065.0,339.875,0.0,700.0,0.0,1369.975,3848.725,-1065.0,339.875,700.0,5193.575
2026-01-20 15:00:00+00:00,0.0,1188.425,2972.65,0.0,0.0,1063.0,211.55,0.0,700.0,0.0,1188.425,2972.65,-1063.0,211.55,700.0,4009.625
2026-01-20 16:00:00+00:00,0.0,1244.05,3055.025,0.0,0.0,1062.0,8.2,11.975,700.0,0.0,1244.05,3055.025,-1062.0,-3.7750000000000004,700.0,3933.2999999999997
2026-01-20 17:00:00+00:00,0.0,1491.025,3691.375,0.0,0.0,1063.0,19.45,18.825,700.0,0.0,1491.025,3691.375,-1063.0,0.625,700.0,4820.025
2026-01-20 18:00:00+00:00,0.0,1346.875,3611.0,0.0,0.0,1063.0,366.425,0.0,700.0,0.0,1346.875,3611.0,-1063.0,366.425,700.0,4961.3
2026-01-20 19:00:00+00:00,0.0,1516.825,4412.05,0.0,0.0,1063.0,331.1,0.0,700.0,0.0,1516.825,4412.05,-1063.0,331.1,700.0,5896.975
2026-01-20 20:00:00+00:00,0.0,1311.425,4715.725,0.0,0.0,1017.0,524.775,0.0,700.0,0.0,1311.425,4715.725,-1017.0,524.775,700.0,6234.925
2026-01-20 21:00:00+00:00,0.0,1160.875,5170.375,0.0,0.0,942.0,315.775,0.0,700.0,0.0,1160.875,5170.375,-942.0,315.775,700.0,6405.025
2026-01-20 22:00:00+00:00,0.0,1102.0,4237.575,0.0,0.0,926.0,68.3,75.94999999999999,700.0,0.0,1102.0,4237.575,-926.0,-7.6499999999999915,700.0,5105.925
2026-01-20 23:00:00+00:00,0.0,1023.125,4098.65,0.0,0.0,1014.0,0.0,71.775,652.15,0.0,1023.125,4098.65,-1014.0,-71.775,652.15,4688.15
2026-01-21 00:00:00+00:00,0.0,896.175,4013.375,0.0,43.0,1039.0,0.0,175.8,571.95,0.0,896.175,4013.375,-996.0,-175.8,571.95,4309.7
2026-01-21 01:00:00+00:00,0.0,851.275,4012.225,0.0,29.0,915.0,0.0,0.0,700.0,0.0,851.275,4012.225,-886.0,0.0,700.0,4677.5
2026-01-21 02:00:00+00:00,0.0,1516.45,4158.85,0.0,1.0,885.0,0.0,0.0,687.9,0.0,1516.45,4158.85,-884.0,0.0,687.9,5479.2
2026-01-21 03:00:00+00:00,0.0,1529.3249999999998,4245.275,0.0,1.0,808.0,10.175,0.0,700.0,0.0,1529.3249999999998,4245.275,-807.0,10.175,700.0,5677.775
2026-01-21 04:00:00+00:00,0.0,1434.75,4280.875,0.0,1.0,886.0,64.775,0.0,700.0,0.0,1434.75,4280.875,-885.0,64.775,700.0,5595.4
2026-01-21 05:00:00+00:00,0.0,1440.575,4253.225,0.0,0.0,333.0,51.2,44.725,457.25,0.0,1440.575,4253.225,-333.0,6.475000000000001,457.25,5824.525000000001
2026-01-21 06:00:00+00:00,0.0,1136.825,3712.075,0.0,69.0,41.0,179.64999999999998,0.0,613.15,0.0,1136.825,3712.075,28.0,179.64999999999998,613.15,5669.699999999999
2026-01-21 07:00:00+00:00,0.0,1272.2,2966.175,0.0,292.0,221.0,11.05,0.0,674.05,0.0,1272.2,2966.175,71.0,11.05,674.05,4994.475
2026-01-21 08:00:00+00:00,0.0,1320.4,1975.875,0.0,401.0,0.0,384.5,0.0,700.0,0.0,1320.4,1975.875,401.0,384.5,700.0,4781.775
2026-01-21 09:00:00+00:00,0.0,1673.55,1125.775,0.0,675.0,0.0,296.875,0.0,700.0,0.0,1673.55,1125.775,675.0,296.875,700.0,4471.2
2026-01-21 10:00:00+00:00,0.0,1622.975,809.075,0.0,896.0,0.0,0.0,0.0,700.0,0.0,1622.975,809.075,896.0,0.0,700.0,4028.05
2026-01-21 11:00:00+00:00,0.0,1544.2,1086.375,0.0,752.0,0.0,468.47499999999997,0.0,700.0,0.0,1544.2,1086.375,752.0,468.47499999999997,700.0,4551.049999999999
2026-01-21 12:00:00+00:00,0.0,1461.325,1207.225,0.0,752.0,0.0,562.75,0.0,700.0,0.0,1461.325,1207.225,752.0,562.75,700.0,4683.3
2026-01-21 13:00:00+00:00,0.0,1530.4,1743.05,0.0,719.0,0.0,88.25,0.0,700.0,0.0,1530.4,1743.05,719.0,88.25,700.0,4780.7
2026-01-21 14:00:00+00:00,0.0,1747.7,2140.9,0.0,465.0,440.0,0.0,261.725,659.7,0.0,1747.7,2140.9,25.0,-261.725,659.7,4311.575000000001
2026-01-21 15:00:00+00:00,0.0,1714.075,2150.075,0.0,103.0,406.0,0.0,509.4,688.35,0.0,1714.075,2150.075,-303.0,-509.4,688.35,3740.0999999999995
2026-01-21 16:00:00+00:00,0.0,1715.625,1552.1,0.0,100.0,301.0,0.0,521.7,700.0,0.0,1715.625,1552.1,-201.0,-521.7,700.0,3245.0249999999996
2026-01-21 17:00:00+00:00,0.0,1487.9,2287.025,0.0,228.0,53.0,0.0,330.725,602.075,0.0,1487.9,2287.025,175.0,-330.725,602.075,4221.275000000001
2026-01-21 18:00:00+00:00,0.0,1139.6499999999999,2128.95,0.0,459.0,0.0,0.0,202.6,700.0,0.0,1139.6499999999999,2128.95,459.0,-202.6,700.0,4225.0
2026-01-21 19:00:00+00:00,0.0,1323.925,1950.375,0.0,487.0,0.0,0.0,443.65,700.0,0.0,1323.925,1950.375,487.0,-443.65,700.0,4017.65
2026-01-21 20:00:00+00:00,0.0,1087.825,1222.925,0.0,282.0,0.0,0.0,469.0,698.675,0.0,1087.825,1222.925,282.0,-469.0,698.675,2822.425
2026-01-21 21:00:00+00:00,0.0,912.55,1320.825,0.0,38.0,336.0,0.0,640.0,699.8,0.0,912.55,1320.825,-298.0,-640.0,699.8,1995.175
2026-01-21 22:00:00+00:00,0.0,1016.85,1394.85,0.0,39.0,533.0,0.0,511.875,674.225,0.0,1016.85,1394.85,-494.0,-511.875,674.225,2080.0499999999997
2026-01-21 23:00:00+00:00,0.0,896.775,0.0,546.175,100.0,1004.0,35.525,9.975,622.55,0.0,896.775,-546.175,-904.0,25.549999999999997,622.55,94.69999999999993
2026-01-22 00:00:00+00:00,0.0,1189.125,0.0,858.15,50.0,1047.0,0.0,10.875,591.525,0.0,1189.125,-858.15,-997.0,-10.875,591.525,-85.375
2026-01-22 01:00:00+00:00,0.0,1179.9,0.0,856.65,50.0,971.0,0.0,67.8,610.575,0.0,1179.9,-856.65,-921.0,-67.8,610.575,-54.974999999999795
2026-01-22 02:00:00+00:00,0.0,1290.7,0.0,771.25,50.0,968.0,0.0,0.0,155.325,0.0,1290.7,-771.25,-918.0,0.0,155.325,-243.22499999999997
2026-01-22 03:00:00+00:00,0.0,1271.9,0.0,536.275,0.0,973.0,0.0,17.1,700.0,0.0,1271.9,-536.275,-973.0,-17.1,700.0,445.5250000000001
2026-01-22 04:00:00+00:00,0.0,1440.4,103.35,13.175,0.0,998.0,0.0,0.0,640.775,0.0,1440.4,90.175,-998.0,0.0,640.775,1173.35
2026-01-22 05:00:00+00:00,0.0,1393.225,1863.825,0.0,0.0,975.0,0.0,269.4,559.15,0.0,1393.225,1863.825,-975.0,-269.4,559.15,2571.8
2026-01-22 06:00:00+00:00,0.0,1219.275,2598.1,0.0,164.0,804.0,0.0,439.0,108.14999999999999,0.0,1219.275,2598.1,-640.0,-439.0,108.14999999999999,2846.525
2026-01-22 07:00:00+00:00,0.0,1525.15,1254.3,0.0,153.0,571.0,0.0,640.0,375.925,0.0,1525.15,1254.3,-418.0,-640.0,375.925,2097.375
2026-01-22 08:00:00+00:00,0.0,1236.4,1051.425,0.0,373.0,0.0,0.0,492.95,367.8,0.0,1236.4,1051.425,373.0,-492.95,367.8,2535.675
2026-01-22 09:00:00+00:00,0.0,1931.85,2003.3500000000001,0.0,1063.0,0.0,0.0,278.975,0.0,700.0,1931.85,2003.3500000000001,1063.0,-278.975,-700.0,4019.2249999999995
2026-01-22 10:00:00+00:00,0.0,2059.225,1934.3,0.0,1062.0,0.0,33.25,0.0,0.0,670.9,2059.225,1934.3,1062.0,33.25,-670.9,4417.875
2026-01-22 11:00:00+00:00,0.0,2191.275,2070.2,0.0,1062.0,0.0,6.4,0.0,0.0,700.0,2191.275,2070.2,1062.0,6.4,-700.0,4629.875
2026-01-22 12:00:00+00:00,0.0,2361.375,1858.65,0.0,1062.0,0.0,0.0,0.0,0.0,700.0,2361.375,1858.65,1062.0,0.0,-700.0,4582.025
2026-01-22 13:00:00+00:00,0.0,2132.125,1231.95,0.0,1025.0,0.0,0.0,77.25,53.45,148.275,2132.125,1231.95,1025.0,-77.25,-94.825,4217.0
2026-01-22 14:00:00+00:00,0.0,1398.5,1047.625,0.0,705.0,75.0,0.0,40.95,476.05,0.0,1398.5,1047.625,630.0,-40.95,476.05,3511.2250000000004
2026-01-22 15:00:00+00:00,0.0,1891.55,793.5749999999999,0.0,226.0,315.0,0.0,597.825,659.775,0.0,1891.55,793.5749999999999,-89.0,-597.825,659.775,2658.075
2026-01-22 16:00:00+00:00,0.0,1162.15,936.55,0.0,193.0,311.0,0.0,621.3,700.0,0.0,1162.15,936.55,-118.0,-621.3,700.0,2059.3999999999996
2026-01-22 17:00:00+00:00,0.0,1068.95,1570.1499999999999,0.0,535.0,150.0,0.0,636.0,700.0,0.0,1068.95,1570.1499999999999,385.0,-636.0,700.0,3088.1
2026-01-22 18:00:00+00:00,0.0,736.975,2015.65,0.0,731.0,0.0,0.0,640.0,700.0,0.0,736.975,2015.65,731.0,-640.0,700.0,3543.625
2026-01-22 19:00:00+00:00,0.0,841.3,1951.25,0.0,453.0,0.0,0.0,640.0,700.0,0.0,841.3,1951.25,453.0,-640.0,700.0,3305.55
2026-01-22 20:00:00+00:00,0.0,881.175,1678.425,0.0,190.0,0.0,0.0,560.45,700.0,0.0,881.175,1678.425,190.0,-560.45,700.0,2889.1499999999996
2026-01-22 21:00:00+00:00,0.0,1082.45,1369.1,0.0,81.0,0.0,0.0,617.15,700.0,0.0,1082.45,1369.1,81.0,-617.15,700.0,2615.4
2026-01-22 22:00:00+00:00,0.0,912.175,279.475,124.425,5.0,0.0,0.0,485.5,652.675,0.0,912.175,155.05,5.0,-485.5,652.675,1239.3999999999999
2026-01-22 23:00:00+00:00,0.0,681.625,222.15,209.4,25.0,225.0,0.0,68.475,474.27500000000003,0.0,681.625,12.75,-200.0,-68.475,474.27500000000003,900.175
2026-01-23 00:00:00+00:00,0.0,466.75,701.975,0.0,36.0,530.0,0.0,460.17499999999995,700.0,0.0,466.75,701.975,-494.0,-460.17499999999995,700.0,914.55
2026-01-23 01:00:00+00:00,0.0,585.525,476.125,91.35,34.0,515.0,0.0,321.375,700.0,0.0,585.525,384.775,-481.0,-321.375,700.0,867.925
2026-01-23 02:00:00+00:00,0.0,1184.725,0.0,706.4,28.0,501.0,0.0,25.45,634.15,0.0,1184.725,-706.4,-473.0,-25.45,634.15,614.0249999999999
2026-01-23 03:00:00+00:00,0.0,1150.95,0.0,707.775,0.0,688.0,0.0,0.0,651.925,0.0,1150.95,-707.775,-688.0,0.0,651.925,407.1
2026-01-23 04:00:00+00:00,0.0,964.375,201.85,62.45,0.0,747.0,0.0,0.0,416.8,0.0,964.375,139.39999999999998,-747.0,0.0,416.8,773.575
2026-01-23 05:00:00+00:00,0.0,868.875,1428.275,0.0,0.0,525.0,0.0,491.35,250.85,0.0,868.875,1428.275,-525.0,-491.35,250.85,1531.65
2026-01-23 06:00:00+00:00,0.0,1278.325,1804.375,0.0,0.0,385.0,0.0,640.0,14.175,56.550000000000004,1278.325,1804.375,-385.0,-640.0,-42.375,2015.3249999999998
2026-01-23 07:00:00+00:00,0.0,1586.8,528.425,0.0,0.0,326.0,0.0,619.575,350.85,0.0,1586.8,528.425,-326.0,-619.575,350.85,1520.5
2026-01-23 08:00:00+00:00,0.0,1134.375,455.4,130.375,168.0,337.0,0.0,110.2,700.0,0.0,1134.375,325.025,-169.0,-110.2,700.0,1880.2
2026-01-23 09:00:00+00:00,0.0,1451.25,798.8,0.0,1060.0,0.0,0.0,77.25,101.6,233.15,1451.25,798.8,1060.0,-77.25,-131.55,3101.25
2026-01-23 10:00:00+00:00,0.0,1658.725,1030.375,0.0,1060.0,0.0,0.0,0.0,0.0,700.0,1658.725,1030.375,1060.0,0.0,-700.0,3049.1
2026-01-23 11:00:00+00:00,0.0,1741.6,1782.575,0.0,1061.0,0.0,0.0,0.0,0.0,700.0,1741.6,1782.575,1061.0,0.0,-700.0,3885.175
2026-01-23 12:00:00+00:00,0.0,1855.325,1841.875,0.0,1060.0,0.0,0.0,0.0,0.0,700.0,1855.325,1841.875,1060.0,0.0,-700.0,4057.2
2026-01-23 13:00:00+00:00,0.0,1655.575,567.625,12.475,1060.0,0.0,69.30000000000001,0.0,385.2,127.65,1655.575,555.15,1060.0,69.30000000000001,257.54999999999995,3597.575
