,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CNOR_IT_NORD_net_export,IT_CNOR_IT_CSUD_net_export,Net Export
2026-01-29 09:00:00+00:00,0.0,150.5,2200.0,0.0,150.5,-2200.0,-2049.5
2026-01-29 10:00:00+00:00,0.0,268.0,2200.0,0.0,268.0,-2200.0,-1932.0
2026-01-29 11:00:00+00:00,0.0,479.5,2200.0,0.0,479.5,-2200.0,-1720.5
2026-01-29 12:00:00+00:00,0.0,524.75,2200.0,0.0,524.75,-2200.0,-1675.25
2026-01-29 13:00:00+00:00,0.0,335.25,2200.0,0.0,335.25,-2200.0,-1864.75
2026-01-29 14:00:00+00:00,0.0,160.25,2200.0,0.0,160.25,-2200.0,-2039.75
2026-01-29 15:00:00+00:00,50.75,169.0,2433.75,0.0,118.25,-2433.75,-2315.5
2026-01-29 16:00:00+00:00,600.5,0.0,1768.0,0.0,-600.5,-1768.0,-2368.5
2026-01-29 17:00:00+00:00,850.0,0.0,1465.0,0.0,-850.0,-1465.0,-2315.0
2026-01-29 18:00:00+00:00,1188.5,0.0,1140.25,0.0,-1188.5,-1140.25,-2328.75
2026-01-29 19:00:00+00:00,735.75,0.0,1321.75,0.0,-735.75,-1321.75,-2057.5
2026-01-29 20:00:00+00:00,0.0,347.75,2142.75,0.0,347.75,-2142.75,-1795.0
2026-01-29 21:00:00+00:00,0.0,920.25,2624.75,0.0,920.25,-2624.75,-1704.5
2026-01-29 22:00:00+00:00,0.0,394.0,1976.0,0.0,394.0,-1976.0,-1582.0
2026-01-29 23:00:00+00:00,147.25,32.5,1267.25,0.0,-114.75,-1267.25,-1382.0
2026-01-30 00:00:00+00:00,478.5,0.0,798.5,0.0,-478.5,-798.5,-1277.0
2026-01-30 01:00:00+00:00,346.5,0.0,858.0,0.0,-346.5,-858.0,-1204.5
2026-01-30 02:00:00+00:00,0.0,95.0,1252.25,0.0,95.0,-1252.25,-1157.25
2026-01-30 03:00:00+00:00,386.25,0.0,843.75,0.0,-386.25,-843.75,-1230.0
2026-01-30 04:00:00+00:00,149.0,24.75,1222.5,0.0,-124.25,-1222.5,-1346.75
2026-01-30 05:00:00+00:00,256.5,167.0,1558.5,0.0,-89.5,-1558.5,-1648.0
2026-01-30 06:00:00+00:00,960.5,0.0,1097.5,0.0,-960.5,-1097.5,-2058.0
2026-01-30 07:00:00+00:00,888.75,0.0,1457.5,0.0,-888.75,-1457.5,-2346.25
2026-01-30 08:00:00+00:00,0.0,468.0,2692.0,0.0,468.0,-2692.0,-2224.0
2026-01-30 09:00:00+00:00,0.0,892.0,2840.0,0.0,892.0,-2840.0,-1948.0
2026-01-30 10:00:00+00:00,0.0,1005.0,2840.0,0.0,1005.0,-2840.0,-1835.0
2026-01-30 11:00:00+00:00,0.0,1431.0,3067.0,0.0,1431.0,-3067.0,-1636.0
2026-01-30 12:00:00+00:00,0.0,1447.25,3067.0,0.0,1447.25,-3067.0,-1619.75
2026-01-30 13:00:00+00:00,0.0,1189.25,3048.0,0.0,1189.25,-3048.0,-1858.75
2026-01-30 14:00:00+00:00,0.0,776.0,2979.0,0.0,776.0,-2979.0,-2203.0
2026-01-30 15:00:00+00:00,794.5,0.0,1461.75,0.0,-794.5,-1461.75,-2256.25
2026-01-30 16:00:00+00:00,2188.25,0.0,191.75,31.0,-2188.25,-160.75,-2349.0
2026-01-30 17:00:00+00:00,2948.0,0.0,0.0,640.0,-2948.0,640.0,-2308.0
2026-01-30 18:00:00+00:00,3324.5,0.0,0.0,1061.5,-3324.5,1061.5,-2263.0
2026-01-30 19:00:00+00:00,2359.5,0.0,0.0,346.25,-2359.5,346.25,-2013.25
2026-01-30 20:00:00+00:00,1584.75,0.0,207.5,0.0,-1584.75,-207.5,-1792.25
2026-01-30 21:00:00+00:00,1568.5,0.0,163.25,0.0,-1568.5,-163.25,-1731.75
2026-01-30 22:00:00+00:00,1874.0,0.0,0.0,320.75,-1874.0,320.75,-1553.25
2026-01-30 23:00:00+00:00,2057.5,0.0,0.0,1041.5,-2057.5,1041.5,-1016.0
2026-01-31 00:00:00+00:00,1882.25,0.0,0.0,780.5,-1882.25,780.5,-1101.75
2026-01-31 01:00:00+00:00,1583.75,0.0,0.0,575.75,-1583.75,575.75,-1008.0
2026-01-31 02:00:00+00:00,1471.75,0.0,0.0,523.0,-1471.75,523.0,-948.75
2026-01-31 03:00:00+00:00,1728.5,0.0,0.0,784.0,-1728.5,784.0,-944.5
2026-01-31 04:00:00+00:00,1825.5,0.0,0.0,865.75,-1825.5,865.75,-959.75
2026-01-31 05:00:00+00:00,1669.0,0.0,0.0,996.0,-1669.0,996.0,-673.0
2026-01-31 06:00:00+00:00,1883.5,0.0,0.0,1123.5,-1883.5,1123.5,-760.0
2026-01-31 07:00:00+00:00,1109.25,0.0,20.0,196.25,-1109.25,176.25,-933.0
2026-01-31 08:00:00+00:00,319.0,0.0,583.5,0.0,-319.0,-583.5,-902.5
2026-01-31 09:00:00+00:00,0.0,340.25,1212.5,0.0,340.25,-1212.5,-872.25
2026-01-31 10:00:00+00:00,0.0,186.0,978.75,0.0,186.0,-978.75,-792.75
2026-01-31 11:00:00+00:00,116.25,33.0,790.0,0.0,-83.25,-790.0,-873.25
2026-01-31 12:00:00+00:00,372.5,0.0,451.75,0.0,-372.5,-451.75,-824.25
2026-01-31 13:00:00+00:00,634.5,0.0,248.25,0.0,-634.5,-248.25,-882.75
2026-01-31 14:00:00+00:00,1247.25,0.0,0.0,259.5,-1247.25,259.5,-987.75
2026-01-31 15:00:00+00:00,1369.25,0.0,0.0,459.0,-1369.25,459.0,-910.25
2026-01-31 16:00:00+00:00,2584.5,0.0,0.0,1509.25,-2584.5,1509.25,-1075.25
2026-01-31 17:00:00+00:00,2645.0,0.0,0.0,1457.25,-2645.0,1457.25,-1187.75
2026-01-31 18:00:00+00:00,2719.0,0.0,0.0,1586.75,-2719.0,1586.75,-1132.25
2026-01-31 19:00:00+00:00,2566.0,0.0,0.0,1647.0,-2566.0,1647.0,-919.0
2026-01-31 20:00:00+00:00,2113.75,0.0,0.0,1033.0,-2113.75,1033.0,-1080.75
2026-01-31 21:00:00+00:00,1251.25,0.0,0.0,334.25,-1251.25,334.25,-917.0
2026-01-31 22:00:00+00:00,1308.0,0.0,0.0,598.5,-1308.0,598.5,-709.5
2026-01-31 23:00:00+00:00,881.5,0.0,0.0,481.0,-881.5,481.0,-400.5
2026-02-01 00:00:00+00:00,45.75,252.25,502.5,0.0,206.5,-502.5,-296.0
2026-02-01 01:00:00+00:00,0.0,696.5,943.5,0.0,696.5,-943.5,-247.0
2026-02-01 02:00:00+00:00,0.0,1244.0,1616.0,0.0,1244.0,-1616.0,-372.0
2026-02-01 03:00:00+00:00,0.0,1528.5,1909.75,0.0,1528.5,-1909.75,-381.25
2026-02-01 04:00:00+00:00,0.0,1515.75,1912.5,0.0,1515.75,-1912.5,-396.75
2026-02-01 05:00:00+00:00,0.0,1264.5,1686.75,0.0,1264.5,-1686.75,-422.25
2026-02-01 06:00:00+00:00,0.0,1146.25,1696.25,0.0,1146.25,-1696.25,-550.0
2026-02-01 07:00:00+00:00,0.0,1199.75,1776.75,0.0,1199.75,-1776.75,-577.0
2026-02-01 08:00:00+00:00,0.0,1960.5,2500.75,0.0,1960.5,-2500.75,-540.25
2026-02-01 09:00:00+00:00,0.0,2679.25,3028.5,0.0,2679.25,-3028.5,-349.25
2026-02-01 10:00:00+00:00,0.0,3069.5,3396.0,0.0,3069.5,-3396.0,-326.5
2026-02-01 11:00:00+00:00,0.0,3307.75,3503.5,0.0,3307.75,-3503.5,-195.75
2026-02-01 12:00:00+00:00,0.0,3177.25,3389.0,0.0,3177.25,-3389.0,-211.75
2026-02-01 13:00:00+00:00,0.0,2745.5,3079.0,0.0,2745.5,-3079.0,-333.5
2026-02-01 14:00:00+00:00,0.0,1841.75,2350.75,0.0,1841.75,-2350.75,-509.0
2026-02-01 15:00:00+00:00,0.0,1101.25,1898.0,0.0,1101.25,-1898.0,-796.75
2026-02-01 16:00:00+00:00,0.0,337.25,1282.0,0.0,337.25,-1282.0,-944.75
2026-02-01 17:00:00+00:00,0.0,191.75,1254.0,0.0,191.75,-1254.0,-1062.25
2026-02-01 18:00:00+00:00,322.0,0.0,843.5,0.0,-322.0,-843.5,-1165.5
2026-02-01 19:00:00+00:00,852.75,0.0,204.5,0.0,-852.75,-204.5,-1057.25
2026-02-01 20:00:00+00:00,713.75,0.0,181.5,22.75,-713.75,-158.75,-872.5
2026-02-01 21:00:00+00:00,529.25,0.0,142.25,0.0,-529.25,-142.25,-671.5
2026-02-01 22:00:00+00:00,538.75,0.0,26.25,81.25,-538.75,55.0,-483.75
2026-02-01 23:00:00+00:00,54.25,130.25,686.25,0.0,76.0,-686.25,-610.25
2026-02-02 00:00:00+00:00,0.0,432.75,985.25,0.0,432.75,-985.25,-552.5
2026-02-02 01:00:00+00:00,0.0,368.5,869.25,0.0,368.5,-869.25,-500.75
2026-02-02 02:00:00+00:00,160.5,0.0,328.0,0.0,-160.5,-328.0,-488.5
2026-02-02 03:00:00+00:00,140.25,0.0,383.0,0.0,-140.25,-383.0,-523.25
2026-02-02 04:00:00+00:00,471.0,0.0,213.25,0.0,-471.0,-213.25,-684.25
2026-02-02 05:00:00+00:00,838.25,0.0,249.5,114.5,-838.25,-135.0,-973.25
2026-02-02 06:00:00+00:00,893.25,0.0,606.75,30.25,-893.25,-576.5,-1469.75
2026-02-02 07:00:00+00:00,566.0,0.0,1251.75,0.0,-566.0,-1251.75,-1817.75
2026-02-02 08:00:00+00:00,0.0,1068.5,2755.0,0.0,1068.5,-2755.0,-1686.5
2026-02-02 09:00:00+00:00,0.0,2041.75,3469.5,0.0,2041.75,-3469.5,-1427.75
2026-02-02 10:00:00+00:00,0.0,2083.75,3496.25,0.0,2083.75,-3496.25,-1412.5
2026-02-02 11:00:00+00:00,0.0,2109.75,3491.5,0.0,2109.75,-3491.5,-1381.75
2026-02-02 12:00:00+00:00,0.0,2107.5,3507.25,0.0,2107.5,-3507.25,-1399.75
2026-02-02 13:00:00+00:00,0.0,1803.5,3320.25,0.0,1803.5,-3320.25,-1516.75
2026-02-02 14:00:00+00:00,0.0,1128.5,2659.75,0.0,1128.5,-2659.75,-1531.25
2026-02-02 15:00:00+00:00,1132.25,0.0,608.0,0.0,-1132.25,-608.0,-1740.25
2026-02-02 16:00:00+00:00,2767.25,0.0,0.0,867.25,-2767.25,867.25,-1900.0
2026-02-02 17:00:00+00:00,3331.75,0.0,0.0,1454.75,-3331.75,1454.75,-1877.0
2026-02-02 18:00:00+00:00,3595.5,0.0,0.0,1608.0,-3595.5,1608.0,-1987.5
2026-02-02 19:00:00+00:00,2826.25,0.0,0.0,1262.75,-2826.25,1262.75,-1563.5
2026-02-02 20:00:00+00:00,1414.0,0.0,7.0,122.0,-1414.0,115.0,-1299.0
2026-02-02 21:00:00+00:00,753.25,0.0,438.5,0.0,-753.25,-438.5,-1191.75
2026-02-02 22:00:00+00:00,341.5,0.0,674.0,0.0,-341.5,-674.0,-1015.5
2026-02-02 23:00:00+00:00,14.0,143.25,1073.0,0.0,129.25,-1073.0,-943.75
2026-02-03 00:00:00+00:00,0.0,161.5,1058.75,0.0,161.5,-1058.75,-897.25
2026-02-03 01:00:00+00:00,0.0,591.5,1514.5,0.0,591.5,-1514.5,-923.0
2026-02-03 02:00:00+00:00,0.0,521.5,1407.75,0.0,521.5,-1407.75,-886.25
2026-02-03 03:00:00+00:00,0.0,569.25,1481.25,0.0,569.25,-1481.25,-912.0
2026-02-03 04:00:00+00:00,0.0,684.5,1643.25,0.0,684.5,-1643.25,-958.75
2026-02-03 05:00:00+00:00,83.75,130.75,1293.0,0.0,47.0,-1293.0,-1246.0
2026-02-03 06:00:00+00:00,214.25,10.25,1517.25,0.0,-204.0,-1517.25,-1721.25
2026-02-03 07:00:00+00:00,66.75,70.25,2205.75,0.0,3.5,-2205.75,-2202.25
2026-02-03 08:00:00+00:00,0.0,758.75,3003.25,0.0,758.75,-3003.25,-2244.5
2026-02-03 09:00:00+00:00,0.0,864.5,2800.0,0.0,864.5,-2800.0,-1935.5
2026-02-03 10:00:00+00:00,0.0,905.5,2800.0,0.0,905.5,-2800.0,-1894.5
2026-02-03 11:00:00+00:00,0.0,959.75,2800.0,0.0,959.75,-2800.0,-1840.25
2026-02-03 12:00:00+00:00,0.0,1166.0,2800.0,0.0,1166.0,-2800.0,-1634.0
2026-02-03 13:00:00+00:00,0.0,934.5,2784.0,0.0,934.5,-2784.0,-1849.5
2026-02-03 14:00:00+00:00,0.0,624.5,2712.25,0.0,624.5,-2712.25,-2087.75
2026-02-03 15:00:00+00:00,602.5,0.0,1490.75,0.0,-602.5,-1490.75,-2093.25
2026-02-03 16:00:00+00:00,1415.25,0.0,679.75,0.0,-1415.25,-679.75,-2095.0
2026-02-03 17:00:00+00:00,1866.0,0.0,235.5,0.0,-1866.0,-235.5,-2101.5
2026-02-03 18:00:00+00:00,2266.75,0.0,40.0,243.0,-2266.75,203.0,-2063.75
2026-02-03 19:00:00+00:00,1631.0,0.0,234.75,20.5,-1631.0,-214.25,-1845.25
2026-02-03 20:00:00+00:00,69.5,107.75,1648.5,0.0,38.25,-1648.5,-1610.25
2026-02-03 21:00:00+00:00,0.0,384.25,1771.5,0.0,384.25,-1771.5,-1387.25
2026-02-03 22:00:00+00:00,0.0,701.5,1905.5,0.0,701.5,-1905.5,-1204.0
2026-02-03 23:00:00+00:00,84.25,46.0,1037.0,0.0,-38.25,-1037.0,-1075.25
2026-02-04 00:00:00+00:00,0.0,103.5,1121.25,0.0,103.5,-1121.25,-1017.75
2026-02-04 01:00:00+00:00,0.0,134.0,1220.25,0.0,134.0,-1220.25,-1086.25
2026-02-04 02:00:00+00:00,0.0,260.25,1324.75,0.0,260.25,-1324.75,-1064.5
2026-02-04 03:00:00+00:00,0.0,267.25,1378.25,0.0,267.25,-1378.25,-1111.0
2026-02-04 04:00:00+00:00,0.0,908.25,1975.75,0.0,908.25,-1975.75,-1067.5
2026-02-04 05:00:00+00:00,0.0,1274.75,2533.0,0.0,1274.75,-2533.0,-1258.25
2026-02-04 06:00:00+00:00,193.5,26.0,1516.0,0.0,-167.5,-1516.0,-1683.5
2026-02-04 07:00:00+00:00,424.5,0.0,1708.25,0.0,-424.5,-1708.25,-2132.75
2026-02-04 08:00:00+00:00,0.0,198.0,2438.5,0.0,198.0,-2438.5,-2240.5
2026-02-04 09:00:00+00:00,0.0,256.75,2424.25,0.0,256.75,-2424.25,-2167.5
2026-02-04 10:00:00+00:00,0.0,425.25,2500.0,0.0,425.25,-2500.0,-2074.75
2026-02-04 11:00:00+00:00,0.0,562.0,2500.0,0.0,562.0,-2500.0,-1938.0
2026-02-04 12:00:00+00:00,0.0,637.25,2500.0,0.0,637.25,-2500.0,-1862.75
2026-02-04 13:00:00+00:00,0.0,526.25,2500.0,0.0,526.25,-2500.0,-1973.75
2026-02-04 14:00:00+00:00,127.75,40.25,2003.75,0.0,-87.5,-2003.75,-2091.25
2026-02-04 15:00:00+00:00,375.0,0.0,1602.75,0.0,-375.0,-1602.75,-1977.75
2026-02-04 16:00:00+00:00,167.25,65.0,1856.75,0.0,-102.25,-1856.75,-1959.0
2026-02-04 17:00:00+00:00,343.5,0.0,1551.5,0.0,-343.5,-1551.5,-1895.0
2026-02-04 18:00:00+00:00,1019.25,0.0,900.0,0.0,-1019.25,-900.0,-1919.25
2026-02-04 19:00:00+00:00,122.75,0.0,1696.5,0.0,-122.75,-1696.5,-1819.25
2026-02-04 20:00:00+00:00,0.0,1030.25,2555.75,0.0,1030.25,-2555.75,-1525.5
2026-02-04 21:00:00+00:00,0.0,1285.75,2667.0,0.0,1285.75,-2667.0,-1381.25
2026-02-04 22:00:00+00:00,0.0,1091.5,2199.5,0.0,1091.5,-2199.5,-1108.0
2026-02-04 23:00:00+00:00,0.0,1164.25,2215.25,0.0,1164.25,-2215.25,-1051.0
2026-02-05 00:00:00+00:00,0.0,1201.25,2234.0,0.0,1201.25,-2234.0,-1032.75
2026-02-05 01:00:00+00:00,0.0,1389.0,2434.0,0.0,1389.0,-2434.0,-1045.0
2026-02-05 02:00:00+00:00,0.0,1452.5,2452.25,0.0,1452.5,-2452.25,-999.75
2026-02-05 03:00:00+00:00,0.0,1310.75,2240.5,0.0,1310.75,-2240.5,-929.75
2026-02-05 04:00:00+00:00,0.0,944.25,1932.75,0.0,944.25,-1932.75,-988.5
2026-02-05 05:00:00+00:00,0.0,1101.0,2163.25,0.0,1101.0,-2163.25,-1062.25
2026-02-05 06:00:00+00:00,13.5,37.0,1534.0,0.0,23.5,-1534.0,-1510.5
2026-02-05 07:00:00+00:00,16.25,153.0,2052.0,0.0,136.75,-2052.0,-1915.25
2026-02-05 08:00:00+00:00,0.0,977.0,2712.0,0.0,977.0,-2712.0,-1735.0
2026-02-05 09:00:00+00:00,0.0,1284.25,2800.0,0.0,1284.25,-2800.0,-1515.75
2026-02-05 10:00:00+00:00,0.0,1419.5,2800.0,0.0,1419.5,-2800.0,-1380.5
2026-02-05 11:00:00+00:00,0.0,1767.75,2800.0,0.0,1767.75,-2800.0,-1032.25
2026-02-05 12:00:00+00:00,0.0,1809.25,2800.0,0.0,1809.25,-2800.0,-990.75
2026-02-05 13:00:00+00:00,0.0,1648.5,2800.0,0.0,1648.5,-2800.0,-1151.5
2026-02-05 14:00:00+00:00,0.0,1481.5,2810.0,0.0,1481.5,-2810.0,-1328.5
2026-02-05 15:00:00+00:00,0.0,1018.5,2590.25,0.0,1018.5,-2590.25,-1571.75
2026-02-05 16:00:00+00:00,0.0,131.75,1914.25,0.0,131.75,-1914.25,-1782.5
2026-02-05 17:00:00+00:00,309.75,0.0,1460.5,0.0,-309.75,-1460.5,-1770.25
2026-02-05 18:00:00+00:00,1368.25,0.0,363.5,0.0,-1368.25,-363.5,-1731.75
2026-02-05 19:00:00+00:00,139.25,96.0,1435.5,0.0,-43.25,-1435.5,-1478.75
2026-02-05 20:00:00+00:00,0.0,299.25,1550.25,0.0,299.25,-1550.25,-1251.0
2026-02-05 21:00:00+00:00,0.0,308.25,1378.5,0.0,308.25,-1378.5,-1070.25
2026-02-05 22:00:00+00:00,0.0,587.75,1645.5,0.0,587.75,-1645.5,-1057.75
2026-02-05 23:00:00+00:00,0.0,552.0,1234.5,0.0,552.0,-1234.5,-682.5
2026-02-06 00:00:00+00:00,0.0,1173.75,1773.0,0.0,1173.75,-1773.0,-599.25
2026-02-06 01:00:00+00:00,0.0,1325.75,1892.25,0.0,1325.75,-1892.25,-566.5
2026-02-06 02:00:00+00:00,0.0,1213.25,1854.0,0.0,1213.25,-1854.0,-640.75
2026-02-06 03:00:00+00:00,0.0,1649.0,2317.75,0.0,1649.0,-2317.75,-668.75
2026-02-06 04:00:00+00:00,0.0,2290.75,2971.0,0.0,2290.75,-2971.0,-680.25
2026-02-06 05:00:00+00:00,0.0,1998.0,2987.0,0.0,1998.0,-2987.0,-989.0
2026-02-06 06:00:00+00:00,0.0,1147.75,2555.75,0.0,1147.75,-2555.75,-1408.0
2026-02-06 07:00:00+00:00,0.0,1192.75,2900.5,0.0,1192.75,-2900.5,-1707.75
2026-02-06 08:00:00+00:00,0.0,746.5,2400.0,0.0,746.5,-2400.0,-1653.5
2026-02-06 09:00:00+00:00,0.0,760.0,2293.5,0.0,760.0,-2293.5,-1533.5
2026-02-06 10:00:00+00:00,0.0,985.5,2398.0,0.0,985.5,-2398.0,-1412.5
2026-02-06 11:00:00+00:00,0.0,1154.25,2388.5,0.0,1154.25,-2388.5,-1234.25
2026-02-06 12:00:00+00:00,0.0,1282.5,2400.0,0.0,1282.5,-2400.0,-1117.5
2026-02-06 13:00:00+00:00,0.0,1113.75,2394.75,0.0,1113.75,-2394.75,-1281.0
2026-02-06 14:00:00+00:00,0.0,548.0,2068.25,0.0,548.0,-2068.25,-1520.25
2026-02-06 15:00:00+00:00,0.0,1099.0,2735.0,0.0,1099.0,-2735.0,-1636.0
2026-02-06 16:00:00+00:00,5.5,148.75,1907.25,0.0,143.25,-1907.25,-1764.0
2026-02-06 17:00:00+00:00,400.5,0.0,1377.0,0.0,-400.5,-1377.0,-1777.5
2026-02-06 18:00:00+00:00,984.75,0.0,681.5,0.0,-984.75,-681.5,-1666.25
2026-02-06 19:00:00+00:00,698.5,0.0,774.0,0.0,-698.5,-774.0,-1472.5
2026-02-06 20:00:00+00:00,14.75,285.0,1551.25,0.0,270.25,-1551.25,-1281.0
2026-02-06 21:00:00+00:00,0.0,990.75,2238.25,0.0,990.75,-2238.25,-1247.5
2026-02-06 22:00:00+00:00,0.0,1246.75,2198.0,0.0,1246.75,-2198.0,-951.25
2026-02-06 23:00:00+00:00,0.0,803.25,1622.75,0.0,803.25,-1622.75,-819.5
2026-02-07 00:00:00+00:00,0.0,1281.5,2105.75,0.0,1281.5,-2105.75,-824.25
2026-02-07 01:00:00+00:00,0.0,1567.75,2323.75,0.0,1567.75,-2323.75,-756.0
2026-02-07 02:00:00+00:00,0.0,1794.0,2531.25,0.0,1794.0,-2531.25,-737.25
2026-02-07 03:00:00+00:00,0.0,1563.75,2270.75,0.0,1563.75,-2270.75,-707.0
2026-02-07 04:00:00+00:00,0.0,1092.75,1844.0,0.0,1092.75,-1844.0,-751.25
2026-02-07 05:00:00+00:00,157.75,15.25,724.5,0.0,-142.5,-724.5,-867.0
2026-02-07 06:00:00+00:00,776.5,0.0,256.25,2.0,-776.5,-254.25,-1030.75
2026-02-07 07:00:00+00:00,220.75,44.0,968.5,0.0,-176.75,-968.5,-1145.25
2026-02-07 08:00:00+00:00,0.0,732.0,1772.5,0.0,732.0,-1772.5,-1040.5
2026-02-07 09:00:00+00:00,0.0,1301.25,2000.0,0.0,1301.25,-2000.0,-698.75
2026-02-07 10:00:00+00:00,0.0,1467.0,2000.0,0.0,1467.0,-2000.0,-533.0
2026-02-07 11:00:00+00:00,0.0,1590.0,2000.0,0.0,1590.0,-2000.0,-410.0
2026-02-07 12:00:00+00:00,0.0,1423.75,1921.0,0.0,1423.75,-1921.0,-497.25
2026-02-07 13:00:00+00:00,0.0,553.5,1083.25,0.0,553.5,-1083.25,-529.75
2026-02-07 14:00:00+00:00,362.75,0.0,347.25,0.0,-362.75,-347.25,-710.0
2026-02-07 15:00:00+00:00,286.25,0.0,474.25,0.0,-286.25,-474.25,-760.5
2026-02-07 16:00:00+00:00,1250.75,0.0,0.0,213.25,-1250.75,213.25,-1037.5
2026-02-07 17:00:00+00:00,1165.75,0.0,126.5,69.5,-1165.75,-57.0,-1222.75
2026-02-07 18:00:00+00:00,1913.25,0.0,0.0,622.5,-1913.25,622.5,-1290.75
2026-02-07 19:00:00+00:00,1653.25,0.0,0.0,336.75,-1653.25,336.75,-1316.5
2026-02-07 20:00:00+00:00,1030.0,0.0,220.25,0.0,-1030.0,-220.25,-1250.25
2026-02-07 21:00:00+00:00,499.5,0.0,546.25,0.0,-499.5,-546.25,-1045.75
2026-02-07 22:00:00+00:00,12.75,127.0,958.5,0.0,114.25,-958.5,-844.25
2026-02-07 23:00:00+00:00,293.0,0.0,643.25,0.0,-293.0,-643.25,-936.25
2026-02-08 00:00:00+00:00,0.0,323.5,1186.0,0.0,323.5,-1186.0,-862.5
2026-02-08 01:00:00+00:00,0.0,900.25,1677.75,0.0,900.25,-1677.75,-777.5
2026-02-08 02:00:00+00:00,0.0,1265.25,1981.0,0.0,1265.25,-1981.0,-715.75
2026-02-08 03:00:00+00:00,0.0,965.25,1668.0,0.0,965.25,-1668.0,-702.75
2026-02-08 04:00:00+00:00,0.0,513.25,1179.25,0.0,513.25,-1179.25,-666.0
2026-02-08 05:00:00+00:00,389.5,0.0,450.25,0.0,-389.5,-450.25,-839.75
2026-02-08 06:00:00+00:00,1056.0,0.0,0.0,51.0,-1056.0,51.0,-1005.0
2026-02-08 07:00:00+00:00,703.25,0.0,320.25,0.0,-703.25,-320.25,-1023.5
2026-02-08 08:00:00+00:00,0.0,89.75,988.75,0.0,89.75,-988.75,-899.0
2026-02-08 09:00:00+00:00,0.0,1099.75,1872.75,0.0,1099.75,-1872.75,-773.0
2026-02-08 10:00:00+00:00,0.0,1362.25,2123.0,0.0,1362.25,-2123.0,-760.75
2026-02-08 11:00:00+00:00,0.0,1300.75,1999.0,0.0,1300.75,-1999.0,-698.25
2026-02-08 12:00:00+00:00,0.0,1049.0,1753.25,0.0,1049.0,-1753.25,-704.25
2026-02-08 13:00:00+00:00,0.0,580.0,1361.5,0.0,580.0,-1361.5,-781.5
2026-02-08 14:00:00+00:00,579.5,0.0,465.5,0.0,-579.5,-465.5,-1045.0
2026-02-08 15:00:00+00:00,411.25,19.25,853.5,0.0,-392.0,-853.5,-1245.5
2026-02-08 16:00:00+00:00,217.75,151.5,1025.75,0.0,-66.25,-1025.75,-1092.0
2026-02-08 17:00:00+00:00,787.25,0.0,499.25,0.0,-787.25,-499.25,-1286.5
2026-02-08 18:00:00+00:00,1392.0,0.0,75.75,90.0,-1392.0,14.25,-1377.75
2026-02-08 19:00:00+00:00,1854.25,0.0,8.75,323.0,-1854.25,314.25,-1540.0
2026-02-08 20:00:00+00:00,1981.75,0.0,0.0,571.0,-1981.75,571.0,-1410.75
2026-02-08 21:00:00+00:00,1873.5,0.0,0.0,777.5,-1873.5,777.5,-1096.0
2026-02-08 22:00:00+00:00,2080.25,0.0,0.0,1204.5,-2080.25,1204.5,-875.75
2026-02-08 23:00:00+00:00,1803.0,0.0,0.0,964.25,-1803.0,964.25,-838.75
2026-02-09 00:00:00+00:00,1699.0,0.0,0.0,913.25,-1699.0,913.25,-785.75
2026-02-09 01:00:00+00:00,1668.0,0.0,0.0,908.5,-1668.0,908.5,-759.5
2026-02-09 02:00:00+00:00,1263.25,0.0,0.0,514.25,-1263.25,514.25,-749.0
2026-02-09 03:00:00+00:00,1096.25,0.0,0.0,321.75,-1096.25,321.75,-774.5
2026-02-09 04:00:00+00:00,701.0,0.0,234.25,0.0,-701.0,-234.25,-935.25
2026-02-09 05:00:00+00:00,1175.25,0.0,267.25,110.25,-1175.25,-157.0,-1332.25
2026-02-09 06:00:00+00:00,749.25,0.0,1025.5,0.0,-749.25,-1025.5,-1774.75
2026-02-09 07:00:00+00:00,101.25,61.25,2039.5,0.0,-40.0,-2039.5,-2079.5
2026-02-09 08:00:00+00:00,49.5,68.75,2218.5,0.0,19.25,-2218.5,-2199.25
2026-02-09 09:00:00+00:00,0.0,300.25,2392.5,0.0,300.25,-2392.5,-2092.25
2026-02-09 10:00:00+00:00,0.0,568.25,2570.0,0.0,568.25,-2570.0,-2001.75
2026-02-09 11:00:00+00:00,0.0,664.5,2503.25,0.0,664.5,-2503.25,-1838.75
2026-02-09 12:00:00+00:00,0.0,687.5,2507.75,0.0,687.5,-2507.75,-1820.25
2026-02-09 13:00:00+00:00,0.0,583.75,2559.0,0.0,583.75,-2559.0,-1975.25
2026-02-09 14:00:00+00:00,0.0,668.25,2800.0,0.0,668.25,-2800.0,-2131.75
2026-02-09 15:00:00+00:00,225.25,64.5,1916.5,0.0,-160.75,-1916.5,-2077.25
2026-02-09 16:00:00+00:00,1648.25,0.0,425.75,0.0,-1648.25,-425.75,-2074.0
2026-02-09 17:00:00+00:00,1658.25,0.0,428.5,0.0,-1658.25,-428.5,-2086.75
2026-02-09 18:00:00+00:00,2789.5,0.0,0.0,772.25,-2789.5,772.25,-2017.25
2026-02-09 19:00:00+00:00,2879.5,0.0,0.0,1073.25,-2879.5,1073.25,-1806.25
2026-02-09 20:00:00+00:00,1593.5,0.0,32.25,62.75,-1593.5,30.5,-1563.0
