,FI_NO_4,NO_4_FI,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_FI_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export
2026-02-06 17:00:00+00:00,0.0,0.0,265.5,0.0,749.275,0.0,0.0,0.0,265.5,0.0,749.275,0.0,1014.775
2026-02-06 18:00:00+00:00,0.0,0.0,261.5,0.0,751.575,0.0,0.0,0.0,261.5,0.0,751.575,0.0,1013.075
2026-02-06 19:00:00+00:00,0.0,0.0,303.25,0.0,717.475,0.0,0.0,0.0,303.25,0.0,717.475,0.0,1020.725
2026-02-06 20:00:00+00:00,0.0,0.0,349.5,0.0,697.25,0.0,0.0,0.0,349.5,0.0,697.25,0.0,1046.75
2026-02-06 21:00:00+00:00,0.0,0.0,264.5,0.0,816.2,0.0,0.0,0.0,264.5,0.0,816.2,0.0,1080.7
2026-02-06 22:00:00+00:00,0.0,0.0,183.5,0.0,1015.625,0.0,0.0,37.0,183.5,0.0,1015.625,-37.0,1162.125
2026-02-06 23:00:00+00:00,0.0,0.0,70.25,0.0,1081.0,0.0,0.0,3.75,70.25,0.0,1081.0,-3.75,1147.5
2026-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0,1228.375,0.0,0.0,43.5,0.0,0.0,1228.375,-43.5,1184.875
2026-02-07 01:00:00+00:00,0.0,0.0,0.0,0.0,1234.15,0.0,0.0,42.75,0.0,0.0,1234.15,-42.75,1191.4
2026-02-07 02:00:00+00:00,0.0,0.0,0.0,0.0,1202.025,0.0,0.0,0.0,0.0,0.0,1202.025,0.0,1202.025
2026-02-07 03:00:00+00:00,0.0,0.0,0.0,0.0,1200.875,0.0,0.0,0.0,0.0,0.0,1200.875,0.0,1200.875
2026-02-07 04:00:00+00:00,0.0,0.0,141.75,0.0,1065.325,0.0,0.0,0.0,141.75,0.0,1065.325,0.0,1207.075
2026-02-07 05:00:00+00:00,0.0,0.0,199.75,0.0,1033.375,0.0,0.0,23.0,199.75,0.0,1033.375,-23.0,1210.125
2026-02-07 06:00:00+00:00,0.0,0.0,401.5,0.0,829.775,0.0,0.0,0.0,401.5,0.0,829.775,0.0,1231.275
2026-02-07 07:00:00+00:00,0.0,0.0,576.0,0.0,640.65,0.0,0.0,0.0,576.0,0.0,640.65,0.0,1216.65
2026-02-07 08:00:00+00:00,0.0,0.0,466.5,0.0,672.375,0.0,0.0,0.0,466.5,0.0,672.375,0.0,1138.875
2026-02-07 09:00:00+00:00,0.0,0.0,484.5,0.0,700.2,0.0,0.0,0.0,484.5,0.0,700.2,0.0,1184.7
2026-02-07 10:00:00+00:00,0.0,0.0,432.0,0.0,756.775,0.0,0.0,0.0,432.0,0.0,756.775,0.0,1188.775
2026-02-07 11:00:00+00:00,0.0,0.0,143.5,0.0,1011.275,0.0,0.0,0.0,143.5,0.0,1011.275,0.0,1154.775
2026-02-07 12:00:00+00:00,0.0,0.0,0.0,0.0,1084.2,0.0,0.0,0.0,0.0,0.0,1084.2,0.0,1084.2
2026-02-07 13:00:00+00:00,0.0,0.0,220.75,0.0,872.15,0.0,0.0,0.0,220.75,0.0,872.15,0.0,1092.9
2026-02-07 14:00:00+00:00,0.0,0.0,457.75,0.0,627.2,0.0,0.0,0.0,457.75,0.0,627.2,0.0,1084.95
2026-02-07 15:00:00+00:00,0.0,0.0,477.25,0.0,603.575,0.0,0.0,0.0,477.25,0.0,603.575,0.0,1080.825
2026-02-07 16:00:00+00:00,0.0,0.0,495.75,0.0,601.25,0.0,0.0,0.0,495.75,0.0,601.25,0.0,1097.0
2026-02-07 17:00:00+00:00,0.0,0.0,518.25,0.0,609.475,0.0,0.0,0.0,518.25,0.0,609.475,0.0,1127.725
2026-02-07 18:00:00+00:00,0.0,0.0,471.25,0.0,628.375,0.0,0.0,0.0,471.25,0.0,628.375,0.0,1099.625
2026-02-07 19:00:00+00:00,0.0,0.0,448.25,0.0,634.6,0.0,0.0,0.0,448.25,0.0,634.6,0.0,1082.85
2026-02-07 20:00:00+00:00,0.0,0.0,478.75,0.0,645.65,0.0,0.0,0.0,478.75,0.0,645.65,0.0,1124.4
2026-02-07 21:00:00+00:00,0.0,0.0,399.25,0.0,717.075,0.0,0.0,0.0,399.25,0.0,717.075,0.0,1116.325
2026-02-07 22:00:00+00:00,0.0,0.0,409.0,0.0,722.85,0.0,0.0,0.0,409.0,0.0,722.85,0.0,1131.85
2026-02-07 23:00:00+00:00,0.0,0.0,504.25,0.0,847.225,0.0,0.0,0.0,504.25,0.0,847.225,0.0,1351.475
2026-02-08 00:00:00+00:00,0.0,0.0,183.75,0.0,1155.425,0.0,0.0,0.0,183.75,0.0,1155.425,0.0,1339.175
2026-02-08 01:00:00+00:00,0.0,0.0,185.25,0.0,1130.15,0.0,0.0,0.0,185.25,0.0,1130.15,0.0,1315.4
2026-02-08 02:00:00+00:00,0.0,0.0,314.0,0.0,934.275,0.0,0.0,0.0,314.0,0.0,934.275,0.0,1248.275
2026-02-08 03:00:00+00:00,0.0,0.0,447.0,0.0,704.25,0.0,0.0,0.0,447.0,0.0,704.25,0.0,1151.25
2026-02-08 04:00:00+00:00,0.0,0.0,374.0,0.0,837.4,0.0,0.0,0.0,374.0,0.0,837.4,0.0,1211.4
2026-02-08 05:00:00+00:00,0.0,0.0,113.25,0.0,1082.475,0.0,0.0,0.0,113.25,0.0,1082.475,0.0,1195.725
2026-02-08 06:00:00+00:00,0.0,0.0,5.75,0.0,1134.8,0.0,0.0,0.0,5.75,0.0,1134.8,0.0,1140.55
2026-02-08 07:00:00+00:00,0.0,0.0,0.0,0.0,1090.35,0.0,0.0,0.0,0.0,0.0,1090.35,0.0,1090.35
2026-02-08 08:00:00+00:00,0.0,0.0,0.0,0.0,1036.525,0.0,0.0,0.0,0.0,0.0,1036.525,0.0,1036.525
2026-02-08 09:00:00+00:00,0.0,0.0,0.0,0.0,1129.075,0.0,0.0,129.25,0.0,0.0,1129.075,-129.25,999.825
2026-02-08 10:00:00+00:00,0.0,0.0,0.0,0.0,1157.075,0.0,0.0,152.0,0.0,0.0,1157.075,-152.0,1005.075
2026-02-08 11:00:00+00:00,0.0,0.0,0.0,0.0,1102.525,0.0,0.0,120.25,0.0,0.0,1102.525,-120.25,982.2750000000001
2026-02-08 12:00:00+00:00,0.0,0.0,0.0,0.0,1108.875,0.0,0.0,167.0,0.0,0.0,1108.875,-167.0,941.875
2026-02-08 13:00:00+00:00,0.0,0.0,0.0,0.0,1116.075,0.0,0.0,194.0,0.0,0.0,1116.075,-194.0,922.075
2026-02-08 14:00:00+00:00,0.0,0.0,0.0,0.0,991.5,0.0,0.0,86.0,0.0,0.0,991.5,-86.0,905.5
2026-02-08 15:00:00+00:00,0.0,0.0,0.0,0.0,932.35,0.0,0.0,11.25,0.0,0.0,932.35,-11.25,921.1
2026-02-08 16:00:00+00:00,0.0,0.0,0.0,0.0,887.55,0.0,0.0,0.0,0.0,0.0,887.55,0.0,887.55
2026-02-08 17:00:00+00:00,0.0,0.0,0.0,0.0,964.3,0.0,0.0,0.0,0.0,0.0,964.3,0.0,964.3
2026-02-08 18:00:00+00:00,0.0,0.0,0.0,0.0,956.15,0.0,0.0,0.0,0.0,0.0,956.15,0.0,956.15
2026-02-08 19:00:00+00:00,0.0,0.0,0.0,0.0,971.1,0.0,0.0,0.0,0.0,0.0,971.1,0.0,971.1
2026-02-08 20:00:00+00:00,0.0,0.0,0.0,0.0,965.15,0.0,0.0,0.0,0.0,0.0,965.15,0.0,965.15
2026-02-08 21:00:00+00:00,0.0,0.0,0.0,0.0,1009.975,0.0,0.0,14.75,0.0,0.0,1009.975,-14.75,995.225
2026-02-08 22:00:00+00:00,0.0,0.0,0.0,0.0,1117.525,0.0,0.0,90.75,0.0,0.0,1117.525,-90.75,1026.775
2026-02-08 23:00:00+00:00,0.0,0.0,0.0,0.0,1015.35,0.0,5.5,0.0,0.0,0.0,1015.35,5.5,1020.85
2026-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1066.15,0.0,0.0,2.75,0.0,0.0,1066.15,-2.75,1063.4
2026-02-09 01:00:00+00:00,0.0,0.0,0.0,0.0,1081.725,0.0,0.0,0.0,0.0,0.0,1081.725,0.0,1081.725
2026-02-09 02:00:00+00:00,0.0,0.0,0.0,0.0,1094.225,0.0,0.0,0.0,0.0,0.0,1094.225,0.0,1094.225
2026-02-09 03:00:00+00:00,0.0,0.0,0.0,0.0,1096.35,0.0,0.0,0.0,0.0,0.0,1096.35,0.0,1096.35
2026-02-09 04:00:00+00:00,0.0,0.0,0.0,0.0,1146.55,0.0,0.0,11.75,0.0,0.0,1146.55,-11.75,1134.8
2026-02-09 05:00:00+00:00,0.0,0.0,30.25,0.0,1079.975,0.0,0.0,0.0,30.25,0.0,1079.975,0.0,1110.225
2026-02-09 06:00:00+00:00,0.0,0.0,0.0,0.0,1044.05,0.0,0.0,0.0,0.0,0.0,1044.05,0.0,1044.05
2026-02-09 07:00:00+00:00,0.0,0.0,0.0,0.0,1050.55,0.0,0.0,0.0,0.0,0.0,1050.55,0.0,1050.55
2026-02-09 08:00:00+00:00,0.0,0.0,0.0,0.0,1015.85,0.0,0.0,0.0,0.0,0.0,1015.85,0.0,1015.85
2026-02-09 09:00:00+00:00,0.0,0.0,0.0,0.0,1039.625,0.0,0.0,0.0,0.0,0.0,1039.625,0.0,1039.625
2026-02-09 10:00:00+00:00,0.0,0.0,0.0,0.0,1033.475,0.0,0.0,0.0,0.0,0.0,1033.475,0.0,1033.475
2026-02-09 11:00:00+00:00,0.0,0.0,0.0,0.0,1060.325,0.0,0.0,0.0,0.0,0.0,1060.325,0.0,1060.325
2026-02-09 12:00:00+00:00,0.0,0.0,0.0,0.0,1041.5,0.0,0.0,0.0,0.0,0.0,1041.5,0.0,1041.5
2026-02-09 13:00:00+00:00,0.0,0.0,0.0,0.0,1044.075,0.0,0.0,0.0,0.0,0.0,1044.075,0.0,1044.075
2026-02-09 14:00:00+00:00,0.0,0.0,0.0,0.0,1039.575,0.0,0.0,0.0,0.0,0.0,1039.575,0.0,1039.575
2026-02-09 15:00:00+00:00,0.0,0.0,0.0,0.0,1043.65,0.0,0.0,0.0,0.0,0.0,1043.65,0.0,1043.65
2026-02-09 16:00:00+00:00,0.0,0.0,51.0,0.0,1087.275,0.0,0.0,0.0,51.0,0.0,1087.275,0.0,1138.275
2026-02-09 17:00:00+00:00,0.0,0.0,31.0,0.0,1101.175,0.0,0.0,0.0,31.0,0.0,1101.175,0.0,1132.175
2026-02-09 18:00:00+00:00,0.0,0.0,54.5,0.0,1077.7,0.0,0.0,0.0,54.5,0.0,1077.7,0.0,1132.2
2026-02-09 19:00:00+00:00,0.0,0.0,0.0,0.0,1105.65,0.0,0.0,0.0,0.0,0.0,1105.65,0.0,1105.65
2026-02-09 20:00:00+00:00,0.0,0.0,0.0,0.0,1113.0,0.0,0.0,0.0,0.0,0.0,1113.0,0.0,1113.0
2026-02-09 21:00:00+00:00,0.0,0.0,0.0,0.0,1114.275,0.0,0.0,0.0,0.0,0.0,1114.275,0.0,1114.275
2026-02-09 22:00:00+00:00,0.0,0.0,0.0,0.0,1148.675,0.0,0.0,0.0,0.0,0.0,1148.675,0.0,1148.675
2026-02-09 23:00:00+00:00,0.0,0.0,199.0,0.0,905.175,0.0,0.0,0.0,199.0,0.0,905.175,0.0,1104.175
2026-02-10 00:00:00+00:00,0.0,0.0,245.25,0.0,874.025,0.0,0.0,0.0,245.25,0.0,874.025,0.0,1119.275
2026-02-10 01:00:00+00:00,0.0,0.0,179.0,0.0,943.075,0.0,0.0,0.0,179.0,0.0,943.075,0.0,1122.075
2026-02-10 02:00:00+00:00,0.0,0.0,113.5,0.0,990.65,0.0,0.0,0.0,113.5,0.0,990.65,0.0,1104.15
2026-02-10 03:00:00+00:00,0.0,0.0,4.75,0.0,1072.825,0.0,0.0,0.0,4.75,0.0,1072.825,0.0,1077.575
2026-02-10 04:00:00+00:00,0.0,0.0,0.0,0.0,1034.875,0.0,0.0,0.0,0.0,0.0,1034.875,0.0,1034.875
2026-02-10 05:00:00+00:00,0.0,0.0,33.0,0.0,993.475,0.0,0.0,0.0,33.0,0.0,993.475,0.0,1026.475
2026-02-10 06:00:00+00:00,0.0,0.0,162.5,0.0,891.05,0.0,0.0,0.0,162.5,0.0,891.05,0.0,1053.55
2026-02-10 07:00:00+00:00,0.0,0.0,2.5,0.0,935.925,0.0,0.0,0.0,2.5,0.0,935.925,0.0,938.425
2026-02-10 08:00:00+00:00,0.0,0.0,0.0,0.0,908.525,0.0,0.0,0.0,0.0,0.0,908.525,0.0,908.525
2026-02-10 09:00:00+00:00,0.0,0.0,0.0,0.0,894.775,0.0,0.0,0.0,0.0,0.0,894.775,0.0,894.775
2026-02-10 10:00:00+00:00,0.0,0.0,0.0,0.0,826.2,0.0,0.0,0.0,0.0,0.0,826.2,0.0,826.2
2026-02-10 11:00:00+00:00,0.0,0.0,0.0,0.0,810.375,0.0,0.0,0.0,0.0,0.0,810.375,0.0,810.375
2026-02-10 12:00:00+00:00,0.0,0.0,0.0,0.0,781.625,0.0,0.0,0.0,0.0,0.0,781.625,0.0,781.625
2026-02-10 13:00:00+00:00,0.0,0.0,0.0,0.0,819.65,0.0,0.0,0.0,0.0,0.0,819.65,0.0,819.65
2026-02-10 14:00:00+00:00,0.0,0.0,0.0,0.0,804.825,0.0,0.0,0.0,0.0,0.0,804.825,0.0,804.825
2026-02-10 15:00:00+00:00,0.0,0.0,0.0,0.0,829.85,0.0,0.0,0.0,0.0,0.0,829.85,0.0,829.85
2026-02-10 16:00:00+00:00,0.0,0.0,0.0,0.0,852.15,0.0,0.0,0.0,0.0,0.0,852.15,0.0,852.15
2026-02-10 17:00:00+00:00,0.0,0.0,0.0,0.0,895.6,0.0,0.0,0.0,0.0,0.0,895.6,0.0,895.6
2026-02-10 18:00:00+00:00,0.0,0.0,0.0,0.0,839.4,0.0,0.0,0.0,0.0,0.0,839.4,0.0,839.4
2026-02-10 19:00:00+00:00,0.0,0.0,0.0,0.0,820.575,0.0,0.0,0.0,0.0,0.0,820.575,0.0,820.575
2026-02-10 20:00:00+00:00,0.0,0.0,0.0,0.0,801.425,0.0,0.0,0.0,0.0,0.0,801.425,0.0,801.425
2026-02-10 21:00:00+00:00,0.0,0.0,0.0,0.0,925.975,0.0,0.0,0.0,0.0,0.0,925.975,0.0,925.975
2026-02-10 22:00:00+00:00,0.0,0.0,0.0,0.0,966.775,0.0,0.0,0.0,0.0,0.0,966.775,0.0,966.775
2026-02-10 23:00:00+00:00,0.0,0.0,0.0,0.0,785.725,0.0,143.0,0.0,0.0,0.0,785.725,143.0,928.725
2026-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0,769.7,0.0,180.25,0.0,0.0,0.0,769.7,180.25,949.95
2026-02-11 01:00:00+00:00,0.0,0.0,0.0,0.0,719.85,0.0,250.25,0.0,0.0,0.0,719.85,250.25,970.1
2026-02-11 02:00:00+00:00,0.0,0.0,0.0,0.0,678.4,0.0,288.0,0.0,0.0,0.0,678.4,288.0,966.4
2026-02-11 03:00:00+00:00,0.0,0.0,0.0,0.0,601.35,0.0,353.0,0.0,0.0,0.0,601.35,353.0,954.35
2026-02-11 04:00:00+00:00,0.0,0.0,0.0,0.0,615.4,0.0,332.75,0.0,0.0,0.0,615.4,332.75,948.15
2026-02-11 05:00:00+00:00,0.0,0.0,0.0,0.0,955.25,0.0,0.0,0.0,0.0,0.0,955.25,0.0,955.25
2026-02-11 06:00:00+00:00,0.0,0.0,0.0,0.0,923.95,0.0,0.0,0.0,0.0,0.0,923.95,0.0,923.95
2026-02-11 07:00:00+00:00,0.0,0.0,0.0,0.0,934.225,0.0,0.0,0.0,0.0,0.0,934.225,0.0,934.225
2026-02-11 08:00:00+00:00,0.0,0.0,0.0,0.0,939.7,0.0,0.0,0.0,0.0,0.0,939.7,0.0,939.7
2026-02-11 09:00:00+00:00,0.0,0.0,0.0,0.0,954.675,0.0,0.0,0.0,0.0,0.0,954.675,0.0,954.675
2026-02-11 10:00:00+00:00,0.0,0.0,0.0,0.0,949.35,0.0,0.0,0.0,0.0,0.0,949.35,0.0,949.35
2026-02-11 11:00:00+00:00,0.0,0.0,22.25,0.0,990.5,0.0,0.0,0.0,22.25,0.0,990.5,0.0,1012.75
2026-02-11 12:00:00+00:00,0.0,0.0,59.25,0.0,965.45,0.0,0.0,0.0,59.25,0.0,965.45,0.0,1024.7
2026-02-11 13:00:00+00:00,0.0,0.0,73.25,0.0,947.85,0.0,0.0,0.0,73.25,0.0,947.85,0.0,1021.1
2026-02-11 14:00:00+00:00,0.0,0.0,93.25,0.0,870.075,0.0,0.0,0.0,93.25,0.0,870.075,0.0,963.325
2026-02-11 15:00:00+00:00,0.0,0.0,150.25,0.0,792.7,0.0,0.0,0.0,150.25,0.0,792.7,0.0,942.95
2026-02-11 16:00:00+00:00,0.0,0.0,147.25,0.0,831.575,0.0,0.0,0.0,147.25,0.0,831.575,0.0,978.825
2026-02-11 17:00:00+00:00,0.0,0.0,178.75,0.0,828.725,0.0,0.0,0.0,178.75,0.0,828.725,0.0,1007.475
2026-02-11 18:00:00+00:00,0.0,0.0,98.75,0.0,929.275,0.0,0.0,0.0,98.75,0.0,929.275,0.0,1028.025
2026-02-11 19:00:00+00:00,0.0,0.0,0.75,0.0,1035.075,0.0,0.0,0.0,0.75,0.0,1035.075,0.0,1035.825
2026-02-11 20:00:00+00:00,0.0,0.0,0.0,0.0,1002.6,0.0,0.0,0.0,0.0,0.0,1002.6,0.0,1002.6
2026-02-11 21:00:00+00:00,0.0,0.0,0.0,0.0,1019.85,0.0,0.0,0.0,0.0,0.0,1019.85,0.0,1019.85
2026-02-11 22:00:00+00:00,0.0,0.0,0.0,0.0,1044.75,0.0,0.0,0.0,0.0,0.0,1044.75,0.0,1044.75
2026-02-11 23:00:00+00:00,0.0,0.0,0.0,0.0,833.825,0.0,233.25,0.0,0.0,0.0,833.825,233.25,1067.075
2026-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0,771.6,0.0,299.75,0.0,0.0,0.0,771.6,299.75,1071.35
2026-02-12 01:00:00+00:00,0.0,0.0,0.0,0.0,751.175,0.0,327.0,0.0,0.0,0.0,751.175,327.0,1078.175
2026-02-12 02:00:00+00:00,0.0,0.0,0.0,0.0,660.025,0.0,403.75,0.0,0.0,0.0,660.025,403.75,1063.775
2026-02-12 03:00:00+00:00,0.0,0.0,0.0,0.0,650.725,0.0,379.5,0.0,0.0,0.0,650.725,379.5,1030.225
2026-02-12 04:00:00+00:00,0.0,0.0,0.0,0.0,600.1,0.0,389.0,0.0,0.0,0.0,600.1,389.0,989.1
2026-02-12 05:00:00+00:00,0.0,0.0,6.25,0.0,607.15,0.0,322.0,0.0,6.25,0.0,607.15,322.0,935.4
2026-02-12 06:00:00+00:00,0.0,0.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,855.0,0.0,855.0
2026-02-12 07:00:00+00:00,0.0,0.0,0.0,0.0,817.95,0.0,0.0,0.0,0.0,0.0,817.95,0.0,817.95
2026-02-12 08:00:00+00:00,0.0,0.0,0.0,0.0,807.15,0.0,0.0,0.0,0.0,0.0,807.15,0.0,807.15
2026-02-12 09:00:00+00:00,0.0,0.0,0.0,0.0,985.3,0.0,0.0,0.0,0.0,0.0,985.3,0.0,985.3
2026-02-12 10:00:00+00:00,0.0,0.0,0.0,0.0,795.275,0.0,0.0,0.0,0.0,0.0,795.275,0.0,795.275
2026-02-12 11:00:00+00:00,0.0,0.0,0.0,0.0,792.925,0.0,0.0,0.0,0.0,0.0,792.925,0.0,792.925
2026-02-12 12:00:00+00:00,0.0,0.0,0.0,0.0,801.875,0.0,0.0,0.0,0.0,0.0,801.875,0.0,801.875
2026-02-12 13:00:00+00:00,0.0,0.0,0.0,0.0,785.725,0.0,0.0,0.0,0.0,0.0,785.725,0.0,785.725
2026-02-12 14:00:00+00:00,0.0,0.0,4.0,0.0,819.45,0.0,0.0,0.0,4.0,0.0,819.45,0.0,823.45
2026-02-12 15:00:00+00:00,0.0,0.0,0.0,0.0,814.375,0.0,0.0,0.0,0.0,0.0,814.375,0.0,814.375
2026-02-12 16:00:00+00:00,0.0,0.0,0.0,0.0,818.575,0.0,0.0,0.0,0.0,0.0,818.575,0.0,818.575
2026-02-12 17:00:00+00:00,0.0,0.0,0.0,0.0,823.6,0.0,0.0,0.0,0.0,0.0,823.6,0.0,823.6
2026-02-12 18:00:00+00:00,0.0,0.0,0.0,0.0,815.35,0.0,0.0,0.0,0.0,0.0,815.35,0.0,815.35
2026-02-12 19:00:00+00:00,0.0,0.0,0.0,0.0,820.65,0.0,0.0,0.0,0.0,0.0,820.65,0.0,820.65
2026-02-12 20:00:00+00:00,0.0,0.0,0.0,0.0,823.275,0.0,0.0,6.25,0.0,0.0,823.275,-6.25,817.025
2026-02-12 21:00:00+00:00,0.0,0.0,0.0,0.0,944.125,0.0,0.0,103.5,0.0,0.0,944.125,-103.5,840.625
2026-02-12 22:00:00+00:00,0.0,0.0,0.0,0.0,1024.025,0.0,0.0,178.5,0.0,0.0,1024.025,-178.5,845.5250000000001
2026-02-12 23:00:00+00:00,0.0,0.0,0.0,0.0,793.925,0.0,0.0,0.0,0.0,0.0,793.925,0.0,793.925
2026-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0,826.275,0.0,0.0,0.0,0.0,0.0,826.275,0.0,826.275
2026-02-13 01:00:00+00:00,0.0,0.0,0.0,0.0,854.85,0.0,0.0,0.0,0.0,0.0,854.85,0.0,854.85
2026-02-13 02:00:00+00:00,0.0,0.0,0.0,0.0,877.925,0.0,0.0,0.0,0.0,0.0,877.925,0.0,877.925
2026-02-13 03:00:00+00:00,0.0,0.0,0.0,0.0,874.025,0.0,5.75,0.0,0.0,0.0,874.025,5.75,879.775
2026-02-13 04:00:00+00:00,0.0,0.0,0.0,0.0,877.95,0.0,0.0,0.0,0.0,0.0,877.95,0.0,877.95
2026-02-13 05:00:00+00:00,0.0,0.0,0.0,0.0,843.9,0.0,0.0,0.0,0.0,0.0,843.9,0.0,843.9
2026-02-13 06:00:00+00:00,0.0,0.0,0.0,0.0,806.25,0.0,0.0,0.0,0.0,0.0,806.25,0.0,806.25
2026-02-13 07:00:00+00:00,0.0,0.0,0.0,0.0,785.7,0.0,0.0,0.0,0.0,0.0,785.7,0.0,785.7
2026-02-13 08:00:00+00:00,0.0,0.0,0.0,0.0,779.55,0.0,0.0,0.0,0.0,0.0,779.55,0.0,779.55
2026-02-13 09:00:00+00:00,0.0,0.0,0.0,0.0,773.65,0.0,0.0,0.0,0.0,0.0,773.65,0.0,773.65
2026-02-13 10:00:00+00:00,0.0,0.0,0.0,0.0,789.875,0.0,0.0,0.0,0.0,0.0,789.875,0.0,789.875
2026-02-13 11:00:00+00:00,0.0,0.0,0.0,0.0,813.1,0.0,0.0,0.0,0.0,0.0,813.1,0.0,813.1
2026-02-13 12:00:00+00:00,0.0,0.0,0.0,0.0,822.525,0.0,0.0,0.0,0.0,0.0,822.525,0.0,822.525
2026-02-13 13:00:00+00:00,0.0,0.0,0.0,0.0,821.725,0.0,0.0,0.0,0.0,0.0,821.725,0.0,821.725
2026-02-13 14:00:00+00:00,0.0,0.0,0.0,0.0,808.05,0.0,0.0,0.0,0.0,0.0,808.05,0.0,808.05
2026-02-13 15:00:00+00:00,0.0,0.0,0.0,0.0,820.925,0.0,0.0,0.0,0.0,0.0,820.925,0.0,820.925
2026-02-13 16:00:00+00:00,0.0,0.0,0.0,0.0,824.375,0.0,0.0,0.0,0.0,0.0,824.375,0.0,824.375
2026-02-13 17:00:00+00:00,0.0,0.0,0.0,0.0,856.125,0.0,0.0,0.0,0.0,0.0,856.125,0.0,856.125
2026-02-13 18:00:00+00:00,0.0,0.0,0.0,0.0,839.625,0.0,0.0,0.0,0.0,0.0,839.625,0.0,839.625
2026-02-13 19:00:00+00:00,0.0,0.0,0.0,0.0,853.475,0.0,0.0,0.0,0.0,0.0,853.475,0.0,853.475
2026-02-13 20:00:00+00:00,0.0,0.0,0.0,0.0,902.125,0.0,0.0,0.0,0.0,0.0,902.125,0.0,902.125
2026-02-13 21:00:00+00:00,0.0,0.0,0.0,0.0,937.975,0.0,0.0,9.0,0.0,0.0,937.975,-9.0,928.975
2026-02-13 22:00:00+00:00,0.0,0.0,0.0,0.0,1016.075,0.0,0.0,44.75,0.0,0.0,1016.075,-44.75,971.325
2026-02-13 23:00:00+00:00,0.0,0.0,0.0,0.0,978.125,0.0,0.0,0.0,0.0,0.0,978.125,0.0,978.125
2026-02-14 00:00:00+00:00,0.0,0.0,0.0,0.0,1007.025,0.0,0.0,0.0,0.0,0.0,1007.025,0.0,1007.025
2026-02-14 01:00:00+00:00,0.0,0.0,0.0,0.0,1009.5,0.0,0.0,0.0,0.0,0.0,1009.5,0.0,1009.5
2026-02-14 02:00:00+00:00,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,1011.0
2026-02-14 03:00:00+00:00,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,1011.0
2026-02-14 04:00:00+00:00,0.0,0.0,0.0,0.0,943.7,0.0,0.0,0.0,0.0,0.0,943.7,0.0,943.7
2026-02-14 05:00:00+00:00,0.0,0.0,0.0,0.0,869.775,0.0,0.0,0.0,0.0,0.0,869.775,0.0,869.775
2026-02-14 06:00:00+00:00,0.0,0.0,0.0,0.0,841.85,0.0,0.0,0.0,0.0,0.0,841.85,0.0,841.85
2026-02-14 07:00:00+00:00,0.0,0.0,0.0,0.0,871.975,0.0,0.0,0.0,0.0,0.0,871.975,0.0,871.975
2026-02-14 08:00:00+00:00,0.0,0.0,0.0,0.0,891.95,0.0,0.0,0.0,0.0,0.0,891.95,0.0,891.95
2026-02-14 09:00:00+00:00,0.0,0.0,0.0,0.0,800.775,0.0,0.0,0.0,0.0,0.0,800.775,0.0,800.775
2026-02-14 10:00:00+00:00,0.0,0.0,0.0,0.0,767.375,0.0,0.0,0.0,0.0,0.0,767.375,0.0,767.375
2026-02-14 11:00:00+00:00,0.0,0.0,0.0,0.0,777.375,0.0,0.0,0.0,0.0,0.0,777.375,0.0,777.375
2026-02-14 12:00:00+00:00,0.0,0.0,0.0,0.0,767.25,0.0,0.0,0.0,0.0,0.0,767.25,0.0,767.25
2026-02-14 13:00:00+00:00,0.0,0.0,0.0,0.0,760.175,0.0,0.0,0.0,0.0,0.0,760.175,0.0,760.175
2026-02-14 14:00:00+00:00,0.0,0.0,0.0,0.0,770.775,0.0,0.0,0.0,0.0,0.0,770.775,0.0,770.775
2026-02-14 15:00:00+00:00,0.0,0.0,0.0,0.0,801.125,0.0,0.0,0.0,0.0,0.0,801.125,0.0,801.125
2026-02-14 16:00:00+00:00,0.0,0.0,0.0,0.0,864.575,0.0,0.0,0.0,0.0,0.0,864.575,0.0,864.575
2026-02-14 17:00:00+00:00,0.0,0.0,0.0,0.0,868.4,0.0,0.0,0.0,0.0,0.0,868.4,0.0,868.4
2026-02-14 18:00:00+00:00,0.0,0.0,0.0,0.0,866.7,0.0,0.0,0.0,0.0,0.0,866.7,0.0,866.7
2026-02-14 19:00:00+00:00,0.0,0.0,0.0,0.0,855.525,0.0,0.0,0.0,0.0,0.0,855.525,0.0,855.525
2026-02-14 20:00:00+00:00,0.0,0.0,0.0,0.0,928.425,0.0,0.0,0.0,0.0,0.0,928.425,0.0,928.425
2026-02-14 21:00:00+00:00,0.0,0.0,24.75,0.0,971.825,0.0,0.0,0.0,24.75,0.0,971.825,0.0,996.575
