,FR_ES,ES_FR,ES_PT,PT_ES,ES_FR_net_export,ES_PT_net_export,Net Export
2026-01-12 04:00:00+00:00,1014.55,0.0,756.325,0.0,-1014.55,756.325,-258.2249999999999
2026-01-12 05:00:00+00:00,631.55,0.0,82.4,770.4000000000001,-631.55,-688.0000000000001,-1319.5500000000002
2026-01-12 06:00:00+00:00,800.1,0.0,0.0,2421.675,-800.1,-2421.675,-3221.775
2026-01-12 07:00:00+00:00,1303.875,0.0,0.0,2821.75,-1303.875,-2821.75,-4125.625
2026-01-12 08:00:00+00:00,137.3,12.0,107.9,1232.225,-125.30000000000001,-1124.3249999999998,-1249.6249999999998
2026-01-12 09:00:00+00:00,0.0,2151.7,618.7,237.375,2151.7,381.32500000000005,2533.0249999999996
2026-01-12 10:00:00+00:00,0.0,2573.575,1414.975,0.0,2573.575,1414.975,3988.5499999999997
2026-01-12 11:00:00+00:00,0.0,2801.175,1748.3249999999998,0.0,2801.175,1748.3249999999998,4549.5
2026-01-12 12:00:00+00:00,0.0,2576.125,1496.525,0.0,2576.125,1496.525,4072.65
2026-01-12 13:00:00+00:00,0.0,2596.425,1434.625,0.0,2596.425,1434.625,4031.05
2026-01-12 14:00:00+00:00,0.0,1908.55,1509.525,0.0,1908.55,1509.525,3418.075
2026-01-12 15:00:00+00:00,346.975,105.475,918.2,94.3,-241.50000000000003,823.9000000000001,582.4000000000001
2026-01-12 16:00:00+00:00,1352.225,0.0,25.05,1126.575,-1352.225,-1101.525,-2453.75
2026-01-12 17:00:00+00:00,957.8,0.0,0.0,2604.15,-957.8,-2604.15,-3561.95
2026-01-12 18:00:00+00:00,1877.85,0.0,0.0,2526.0,-1877.85,-2526.0,-4403.85
2026-01-12 19:00:00+00:00,3607.0,0.0,0.0,1988.425,-3607.0,-1988.425,-5595.425
2026-01-12 20:00:00+00:00,3607.0,0.0,0.0,1940.025,-3607.0,-1940.025,-5547.025
2026-01-12 21:00:00+00:00,3607.0,0.0,0.0,869.2,-3607.0,-869.2,-4476.2
2026-01-12 22:00:00+00:00,2879.1,0.0,44.675,133.75,-2879.1,-89.075,-2968.1749999999997
2026-01-12 23:00:00+00:00,585.625,0.0,92.075,131.775,-585.625,-39.7,-625.325
2026-01-13 00:00:00+00:00,0.0,257.55,132.1,145.65,257.55,-13.550000000000011,244.0
2026-01-13 01:00:00+00:00,0.0,778.4,159.325,16.65,778.4,142.67499999999998,921.0749999999999
2026-01-13 02:00:00+00:00,0.0,619.6,186.25,0.0,619.6,186.25,805.85
2026-01-13 03:00:00+00:00,0.0,572.925,150.6,0.0,572.925,150.6,723.525
2026-01-13 04:00:00+00:00,0.0,1536.6999999999998,34.875,33.625,1536.6999999999998,1.25,1537.9499999999998
2026-01-13 05:00:00+00:00,0.0,2587.425,0.0,1597.6,2587.425,-1597.6,989.8250000000003
2026-01-13 06:00:00+00:00,0.0,2355.8,0.0,2312.25,2355.8,-2312.25,43.55000000000018
2026-01-13 07:00:00+00:00,0.0,2106.95,0.0,2393.425,2106.95,-2393.425,-286.47500000000036
2026-01-13 08:00:00+00:00,0.0,2325.475,64.25,823.175,2325.475,-758.925,1566.55
2026-01-13 09:00:00+00:00,0.0,2138.3500000000004,663.95,55.8,2138.3500000000004,608.1500000000001,2746.5000000000005
2026-01-13 10:00:00+00:00,0.0,1910.925,1494.7,0.0,1910.925,1494.7,3405.625
2026-01-13 11:00:00+00:00,0.0,1638.025,2243.275,0.0,1638.025,2243.275,3881.3
2026-01-13 12:00:00+00:00,0.0,717.275,2300.1,0.0,717.275,2300.1,3017.375
2026-01-13 13:00:00+00:00,0.0,442.575,2107.3250000000003,0.0,442.575,2107.3250000000003,2549.9
2026-01-13 14:00:00+00:00,121.89999999999999,144.45,1735.775,0.0,22.549999999999997,1735.775,1758.325
2026-01-13 15:00:00+00:00,2358.6499999999996,0.0,1682.975,0.0,-2358.6499999999996,1682.975,-675.6749999999997
2026-01-13 16:00:00+00:00,2739.6,0.0,1436.9750000000001,0.0,-2739.6,1436.9750000000001,-1302.6249999999998
2026-01-13 17:00:00+00:00,3064.125,0.0,471.225,0.0,-3064.125,471.225,-2592.9
2026-01-13 18:00:00+00:00,3706.75,0.0,475.625,0.0,-3706.75,475.625,-3231.125
2026-01-13 19:00:00+00:00,3746.0,0.0,340.7,0.0,-3746.0,340.7,-3405.3
2026-01-13 20:00:00+00:00,3746.0,0.0,472.625,0.0,-3746.0,472.625,-3273.375
2026-01-13 21:00:00+00:00,3746.0,0.0,774.3,0.0,-3746.0,774.3,-2971.7
2026-01-13 22:00:00+00:00,3746.0,0.0,1219.1,0.0,-3746.0,1219.1,-2526.9
2026-01-13 23:00:00+00:00,3885.0,0.0,2245.3,0.0,-3885.0,2245.3,-1639.6999999999998
2026-01-14 00:00:00+00:00,3885.0,0.0,2470.2,0.0,-3885.0,2470.2,-1414.8000000000002
2026-01-14 01:00:00+00:00,3856.55,0.0,2417.575,0.0,-3856.55,2417.575,-1438.9750000000004
2026-01-14 02:00:00+00:00,3885.0,0.0,2349.275,0.0,-3885.0,2349.275,-1535.725
2026-01-14 03:00:00+00:00,3810.175,0.0,2208.15,0.0,-3810.175,2208.15,-1602.025
2026-01-14 04:00:00+00:00,3885.0,0.0,1866.8,0.0,-3885.0,1866.8,-2018.2
2026-01-14 05:00:00+00:00,3697.725,0.0,1302.9,0.0,-3697.725,1302.9,-2394.825
2026-01-14 06:00:00+00:00,3885.0,0.0,0.0,1206.175,-3885.0,-1206.175,-5091.175
2026-01-14 07:00:00+00:00,3400.8,0.0,0.0,1100.575,-3400.8,-1100.575,-4501.375
2026-01-14 08:00:00+00:00,1760.9250000000002,0.0,21.15,445.95,-1760.9250000000002,-424.8,-2185.7250000000004
2026-01-14 09:00:00+00:00,1349.85,0.0,587.2249999999999,0.0,-1349.85,587.2249999999999,-762.625
2026-01-14 10:00:00+00:00,745.025,0.0,1158.525,0.0,-745.025,1158.525,413.5000000000001
2026-01-14 11:00:00+00:00,0.0,702.5,1839.275,0.0,702.5,1839.275,2541.775
2026-01-14 12:00:00+00:00,0.0,807.75,1779.35,0.0,807.75,1779.35,2587.1
2026-01-14 13:00:00+00:00,0.0,1747.125,1430.85,0.0,1747.125,1430.85,3177.975
2026-01-14 14:00:00+00:00,0.0,2016.5249999999999,903.325,0.0,2016.5249999999999,903.325,2919.85
2026-01-14 15:00:00+00:00,0.0,1050.9,233.1,370.85,1050.9,-137.75000000000003,913.1500000000001
2026-01-14 16:00:00+00:00,0.0,801.05,120.35000000000001,224.85,801.05,-104.49999999999999,696.55
2026-01-14 17:00:00+00:00,823.75,0.0,0.0,826.3,-823.75,-826.3,-1650.05
2026-01-14 18:00:00+00:00,2526.45,0.0,0.0,497.075,-2526.45,-497.075,-3023.5249999999996
2026-01-14 19:00:00+00:00,3792.0,0.0,38.475,108.075,-3792.0,-69.6,-3861.6
2026-01-14 20:00:00+00:00,3792.0,0.0,542.925,0.0,-3792.0,542.925,-3249.075
2026-01-14 21:00:00+00:00,3379.875,0.0,700.0,0.0,-3379.875,700.0,-2679.875
2026-01-14 22:00:00+00:00,2590.25,0.0,700.0,0.0,-2590.25,700.0,-1890.25
2026-01-14 23:00:00+00:00,3422.0,0.0,1446.45,0.0,-3422.0,1446.45,-1975.55
2026-01-15 00:00:00+00:00,3422.0,0.0,1542.75,0.0,-3422.0,1542.75,-1879.25
2026-01-15 01:00:00+00:00,3422.0,0.0,1798.4,0.0,-3422.0,1798.4,-1623.6
2026-01-15 02:00:00+00:00,3422.0,0.0,1902.4,0.0,-3422.0,1902.4,-1519.6
2026-01-15 03:00:00+00:00,3422.0,0.0,1924.7,0.0,-3422.0,1924.7,-1497.3
2026-01-15 04:00:00+00:00,3400.3,0.0,1601.025,0.0,-3400.3,1601.025,-1799.275
2026-01-15 05:00:00+00:00,3162.1000000000004,0.0,640.6,45.45,-3162.1000000000004,595.15,-2566.9500000000003
2026-01-15 06:00:00+00:00,1743.5,0.0,0.0,1249.275,-1743.5,-1249.275,-2992.775
2026-01-15 07:00:00+00:00,763.85,0.0,0.0,2008.8,-763.85,-2008.8,-2772.65
2026-01-15 08:00:00+00:00,278.875,76.125,318.45,455.625,-202.75,-137.175,-339.925
2026-01-15 09:00:00+00:00,0.0,592.15,984.275,0.0,592.15,984.275,1576.425
2026-01-15 10:00:00+00:00,0.0,393.75,1970.775,0.0,393.75,1970.775,2364.525
2026-01-15 11:00:00+00:00,0.0,718.25,2074.8,0.0,718.25,2074.8,2793.05
2026-01-15 12:00:00+00:00,218.8,17.775,2432.875,0.0,-201.025,2432.875,2231.85
2026-01-15 13:00:00+00:00,139.1,0.0,1947.375,0.0,-139.1,1947.375,1808.275
2026-01-15 14:00:00+00:00,1210.1,0.0,2085.25,0.0,-1210.1,2085.25,875.1500000000001
2026-01-15 15:00:00+00:00,1686.85,0.0,1230.775,0.0,-1686.85,1230.775,-456.0749999999998
2026-01-15 16:00:00+00:00,2332.675,0.0,523.875,14.275,-2332.675,509.6,-1823.0750000000003
2026-01-15 17:00:00+00:00,1494.15,0.0,0.0,503.2,-1494.15,-503.2,-1997.3500000000001
2026-01-15 18:00:00+00:00,3312.275,0.0,0.0,271.275,-3312.275,-271.275,-3583.55
2026-01-15 19:00:00+00:00,3422.0,0.0,0.0,403.85,-3422.0,-403.85,-3825.85
2026-01-15 20:00:00+00:00,3422.0,0.0,0.0,337.0,-3422.0,-337.0,-3759.0
2026-01-15 21:00:00+00:00,3422.0,0.0,599.2249999999999,41.125,-3422.0,558.0999999999999,-2863.9
2026-01-15 22:00:00+00:00,3422.0,0.0,1390.625,0.0,-3422.0,1390.625,-2031.375
2026-01-15 23:00:00+00:00,3700.0,0.0,2960.625,0.0,-3700.0,2960.625,-739.375
2026-01-16 00:00:00+00:00,3700.0,0.0,2830.8,0.0,-3700.0,2830.8,-869.1999999999998
2026-01-16 01:00:00+00:00,3700.0,0.0,3214.0,0.0,-3700.0,3214.0,-486.0
2026-01-16 02:00:00+00:00,3700.0,0.0,2840.0,0.0,-3700.0,2840.0,-860.0
2026-01-16 03:00:00+00:00,3839.0,0.0,2588.05,0.0,-3839.0,2588.05,-1250.9499999999998
2026-01-16 04:00:00+00:00,3838.75,0.0,2390.5,0.0,-3838.75,2390.5,-1448.25
2026-01-16 05:00:00+00:00,3185.325,0.0,1064.2250000000001,0.0,-3185.325,1064.2250000000001,-2121.0999999999995
2026-01-16 06:00:00+00:00,3529.175,0.0,200.525,366.4,-3529.175,-165.87499999999997,-3695.05
2026-01-16 07:00:00+00:00,3645.8,0.0,0.0,1000.25,-3645.8,-1000.25,-4646.05
2026-01-16 08:00:00+00:00,3378.925,0.0,259.375,376.95,-3378.925,-117.57499999999999,-3496.5
2026-01-16 09:00:00+00:00,3169.85,0.0,1291.5,0.0,-3169.85,1291.5,-1878.35
2026-01-16 10:00:00+00:00,2153.025,0.0,2324.45,0.0,-2153.025,2324.45,171.42499999999973
2026-01-16 11:00:00+00:00,1130.95,0.0,2648.875,0.0,-1130.95,2648.875,1517.925
2026-01-16 12:00:00+00:00,648.6,0.0,2516.9750000000004,0.0,-648.6,2516.9750000000004,1868.3750000000005
2026-01-16 13:00:00+00:00,188.85,426.475,1840.6,0.0,237.62500000000003,1840.6,2078.225
2026-01-16 14:00:00+00:00,0.0,905.05,1496.475,0.0,905.05,1496.475,2401.5249999999996
2026-01-16 15:00:00+00:00,0.0,1163.825,936.4,0.0,1163.825,936.4,2100.225
2026-01-16 16:00:00+00:00,0.0,1463.525,27.4,27.775,1463.525,-0.375,1463.15
2026-01-16 17:00:00+00:00,0.0,1033.65,0.0,632.65,1033.65,-632.65,401.0000000000001
2026-01-16 18:00:00+00:00,637.575,87.45,9.825,130.575,-550.125,-120.74999999999999,-670.875
2026-01-16 19:00:00+00:00,2890.4,0.0,272.425,0.0,-2890.4,272.425,-2617.975
2026-01-16 20:00:00+00:00,3700.0,0.0,718.375,0.0,-3700.0,718.375,-2981.625
2026-01-16 21:00:00+00:00,3700.0,0.0,1709.45,0.0,-3700.0,1709.45,-1990.55
2026-01-16 22:00:00+00:00,3700.0,0.0,1724.0500000000002,0.0,-3700.0,1724.0500000000002,-1975.9499999999998
2026-01-16 23:00:00+00:00,3422.0,0.0,430.075,0.0,-3422.0,430.075,-2991.925
2026-01-17 00:00:00+00:00,3422.0,0.0,568.95,0.0,-3422.0,568.95,-2853.05
2026-01-17 01:00:00+00:00,3422.0,0.0,437.2,0.0,-3422.0,437.2,-2984.8
2026-01-17 02:00:00+00:00,3422.0,0.0,1082.775,0.0,-3422.0,1082.775,-2339.225
2026-01-17 03:00:00+00:00,3422.0,0.0,1118.95,0.0,-3422.0,1118.95,-2303.05
2026-01-17 04:00:00+00:00,3422.0,0.0,1041.85,0.0,-3422.0,1041.85,-2380.15
2026-01-17 05:00:00+00:00,3422.0,0.0,657.05,0.0,-3422.0,657.05,-2764.95
2026-01-17 06:00:00+00:00,3422.0,0.0,289.525,31.549999999999997,-3422.0,257.97499999999997,-3164.025
2026-01-17 07:00:00+00:00,3422.0,0.0,23.45,58.95,-3422.0,-35.5,-3457.5
2026-01-17 08:00:00+00:00,3422.0,0.0,534.975,6.05,-3422.0,528.9250000000001,-2893.075
2026-01-17 09:00:00+00:00,3054.95,0.0,1306.35,0.0,-3054.95,1306.35,-1748.6
2026-01-17 10:00:00+00:00,1964.0,0.0,1334.125,0.0,-1964.0,1334.125,-629.875
2026-01-17 11:00:00+00:00,906.0,0.0,1448.125,0.0,-906.0,1448.125,542.125
2026-01-17 12:00:00+00:00,987.75,0.0,1591.9,0.0,-987.75,1591.9,604.1500000000001
2026-01-17 13:00:00+00:00,648.5,25.05,1490.625,0.0,-623.45,1490.625,867.175
2026-01-17 14:00:00+00:00,199.65,481.275,1112.3,0.0,281.625,1112.3,1393.925
2026-01-17 15:00:00+00:00,224.85000000000002,0.0,1132.925,0.0,-224.85000000000002,1132.925,908.0749999999999
2026-01-17 16:00:00+00:00,220.3,401.875,393.275,15.15,181.575,378.125,559.7
2026-01-17 17:00:00+00:00,1566.625,0.0,0.0,873.7,-1566.625,-873.7,-2440.325
2026-01-17 18:00:00+00:00,2838.45,0.0,0.0,153.125,-2838.45,-153.125,-2991.575
2026-01-17 19:00:00+00:00,3422.0,0.0,76.52499999999999,0.0,-3422.0,76.52499999999999,-3345.475
2026-01-17 20:00:00+00:00,3422.0,0.0,0.0,183.35,-3422.0,-183.35,-3605.35
2026-01-17 21:00:00+00:00,3422.0,0.0,618.775,0.0,-3422.0,618.775,-2803.225
2026-01-17 22:00:00+00:00,3422.0,0.0,943.375,0.0,-3422.0,943.375,-2478.625
2026-01-17 23:00:00+00:00,3931.0,0.0,1079.9,0.0,-3931.0,1079.9,-2851.1
2026-01-18 00:00:00+00:00,3931.0,0.0,1282.125,0.0,-3931.0,1282.125,-2648.875
2026-01-18 01:00:00+00:00,3876.175,0.0,1313.875,0.0,-3876.175,1313.875,-2562.3
2026-01-18 02:00:00+00:00,3503.525,0.0,1426.825,0.0,-3503.525,1426.825,-2076.7
2026-01-18 03:00:00+00:00,2828.85,0.0,1192.6,0.0,-2828.85,1192.6,-1636.25
2026-01-18 04:00:00+00:00,2942.975,0.0,1069.025,0.0,-2942.975,1069.025,-1873.9499999999998
2026-01-18 05:00:00+00:00,3603.525,0.0,1368.725,0.0,-3603.525,1368.725,-2234.8
2026-01-18 06:00:00+00:00,3818.025,0.0,887.175,0.0,-3818.025,887.175,-2930.8500000000004
2026-01-18 07:00:00+00:00,2888.925,0.0,112.15,0.0,-2888.925,112.15,-2776.775
2026-01-18 08:00:00+00:00,1538.225,0.0,511.25,9.375,-1538.225,501.875,-1036.35
2026-01-18 09:00:00+00:00,720.4749999999999,26.8,1590.825,0.0,-693.675,1590.825,897.1500000000001
2026-01-18 10:00:00+00:00,77.05,276.0,1547.35,0.0,198.95,1547.35,1746.3
2026-01-18 11:00:00+00:00,0.0,790.6999999999999,1741.925,0.0,790.6999999999999,1741.925,2532.625
2026-01-18 12:00:00+00:00,12.225000000000001,97.0,1986.425,0.0,84.775,1986.425,2071.2
2026-01-18 13:00:00+00:00,12.775,107.625,1850.5,0.0,94.85,1850.5,1945.35
2026-01-18 14:00:00+00:00,0.0,1438.65,1572.05,0.0,1438.65,1572.05,3010.7
2026-01-18 15:00:00+00:00,0.0,1192.1,1277.875,0.0,1192.1,1277.875,2469.975
2026-01-18 16:00:00+00:00,562.175,162.05,272.55,199.0,-400.12499999999994,73.55000000000001,-326.57499999999993
2026-01-18 17:00:00+00:00,3269.45,0.0,0.0,1060.55,-3269.45,-1060.55,-4330.0
2026-01-18 18:00:00+00:00,3747.65,0.0,0.0,1271.375,-3747.65,-1271.375,-5019.025
2026-01-18 19:00:00+00:00,3885.0,0.0,0.0,1232.575,-3885.0,-1232.575,-5117.575
2026-01-18 20:00:00+00:00,3885.0,0.0,0.0,883.8,-3885.0,-883.8,-4768.8
2026-01-18 21:00:00+00:00,3885.0,0.0,0.0,581.0500000000001,-3885.0,-581.0500000000001,-4466.05
2026-01-18 22:00:00+00:00,3885.0,0.0,737.725,0.0,-3885.0,737.725,-3147.275
2026-01-18 23:00:00+00:00,3515.0,0.0,1020.2,0.0,-3515.0,1020.2,-2494.8
2026-01-19 00:00:00+00:00,3515.0,0.0,1290.075,0.0,-3515.0,1290.075,-2224.925
2026-01-19 01:00:00+00:00,3466.25,0.0,1404.925,0.0,-3466.25,1404.925,-2061.325
2026-01-19 02:00:00+00:00,3114.4750000000004,0.0,1491.95,0.0,-3114.4750000000004,1491.95,-1622.5250000000003
2026-01-19 03:00:00+00:00,2955.6,0.0,1544.725,0.0,-2955.6,1544.725,-1410.875
2026-01-19 04:00:00+00:00,3177.725,0.0,1323.85,0.0,-3177.725,1323.85,-1853.875
2026-01-19 05:00:00+00:00,1311.35,295.925,149.125,1387.725,-1015.425,-1238.6,-2254.0249999999996
2026-01-19 06:00:00+00:00,0.0,2049.775,0.0,3481.0,2049.775,-3481.0,-1431.225
2026-01-19 07:00:00+00:00,0.0,1427.6,0.0,3261.15,1427.6,-3261.15,-1833.5500000000002
2026-01-19 08:00:00+00:00,0.0,2670.75,0.0,1605.55,2670.75,-1605.55,1065.2
2026-01-19 09:00:00+00:00,0.0,2455.275,525.2,67.875,2455.275,457.32500000000005,2912.6000000000004
2026-01-19 10:00:00+00:00,0.0,2417.975,1362.275,0.0,2417.975,1362.275,3780.25
2026-01-19 11:00:00+00:00,0.0,2466.5,1573.55,0.0,2466.5,1573.55,4040.05
2026-01-19 12:00:00+00:00,0.0,2783.925,1407.025,0.0,2783.925,1407.025,4190.950000000001
2026-01-19 13:00:00+00:00,0.0,2821.0,2122.825,0.0,2821.0,2122.825,4943.825
2026-01-19 14:00:00+00:00,0.0,3006.0,1993.65,0.0,3006.0,1993.65,4999.65
2026-01-19 15:00:00+00:00,0.0,3006.0,824.4749999999999,0.0,3006.0,824.4749999999999,3830.475
2026-01-19 16:00:00+00:00,0.0,3006.0,102.725,537.875,3006.0,-435.15,2570.85
2026-01-19 17:00:00+00:00,0.0,2745.3,0.0,1255.3,2745.3,-1255.3,1490.0000000000002
2026-01-19 18:00:00+00:00,0.0,1804.65,0.0,1099.825,1804.65,-1099.825,704.825
2026-01-19 19:00:00+00:00,665.2,45.35,0.0,549.3,-619.85,-549.3,-1169.15
2026-01-19 20:00:00+00:00,2345.075,0.0,570.2,68.0,-2345.075,502.20000000000005,-1842.8749999999998
2026-01-19 21:00:00+00:00,2597.025,0.0,1456.55,0.0,-2597.025,1456.55,-1140.4750000000001
2026-01-19 22:00:00+00:00,3157.575,0.0,2593.5,0.0,-3157.575,2593.5,-564.0749999999998
2026-01-19 23:00:00+00:00,531.275,0.0,2909.0,0.0,-531.275,2909.0,2377.725
2026-01-20 00:00:00+00:00,4.0,432.775,2779.8,0.0,428.775,2779.8,3208.5750000000003
2026-01-20 01:00:00+00:00,0.0,896.2,2570.55,0.0,896.2,2570.55,3466.75
2026-01-20 02:00:00+00:00,0.0,454.7,2902.25,0.0,454.7,2902.25,3356.95
2026-01-20 03:00:00+00:00,53.65,102.275,2706.75,0.0,48.62500000000001,2706.75,2755.375
2026-01-20 04:00:00+00:00,0.0,889.175,2428.7,0.0,889.175,2428.7,3317.875
2026-01-20 05:00:00+00:00,0.0,1520.6999999999998,956.825,0.0,1520.6999999999998,956.825,2477.5249999999996
2026-01-20 06:00:00+00:00,0.0,1150.5,121.85,414.45000000000005,1150.5,-292.6,857.9
2026-01-20 07:00:00+00:00,0.0,696.225,0.0,529.8000000000001,696.225,-529.8000000000001,166.42499999999995
2026-01-20 08:00:00+00:00,0.0,2410.2,805.975,99.975,2410.2,706.0,3116.2
2026-01-20 09:00:00+00:00,0.0,2590.0,2810.475,0.0,2590.0,2810.475,5400.475
2026-01-20 10:00:00+00:00,0.0,3093.95,3327.925,0.0,3093.95,3327.925,6421.875
2026-01-20 11:00:00+00:00,0.0,2899.25,4236.675,0.0,2899.25,4236.675,7135.925
2026-01-20 12:00:00+00:00,0.0,1982.45,3971.575,0.0,1982.45,3971.575,5954.025
2026-01-20 13:00:00+00:00,0.0,1930.25,3728.45,0.0,1930.25,3728.45,5658.7
2026-01-20 14:00:00+00:00,0.0,1046.525,4004.35,0.0,1046.525,4004.35,5050.875
2026-01-20 15:00:00+00:00,0.0,1289.65,2520.075,0.0,1289.65,2520.075,3809.725
2026-01-20 16:00:00+00:00,0.0,1187.075,1261.25,0.0,1187.075,1261.25,2448.325
2026-01-20 17:00:00+00:00,400.975,0.0,371.52500000000003,0.0,-400.975,371.52500000000003,-29.44999999999999
2026-01-20 18:00:00+00:00,2556.15,0.0,894.125,0.0,-2556.15,894.125,-1662.025
2026-01-20 19:00:00+00:00,3807.575,0.0,1055.225,0.0,-3807.575,1055.225,-2752.35
2026-01-20 20:00:00+00:00,3839.0,0.0,1021.6,0.0,-3839.0,1021.6,-2817.4
2026-01-20 21:00:00+00:00,2912.3250000000003,0.0,1984.175,0.0,-2912.3250000000003,1984.175,-928.1500000000003
2026-01-20 22:00:00+00:00,946.4,0.0,2389.4,0.0,-946.4,2389.4,1443.0
2026-01-20 23:00:00+00:00,122.225,79.1,165.1,17.950000000000003,-43.125,147.14999999999998,104.02499999999998
2026-01-21 00:00:00+00:00,0.0,1221.825,58.075,76.125,1221.825,-18.049999999999997,1203.775
2026-01-21 01:00:00+00:00,0.0,834.775,457.57500000000005,0.0,834.775,457.57500000000005,1292.35
2026-01-21 02:00:00+00:00,631.975,0.0,562.4,0.0,-631.975,562.4,-69.57500000000005
2026-01-21 03:00:00+00:00,356.0,0.0,308.7,0.0,-356.0,308.7,-47.30000000000001
2026-01-21 04:00:00+00:00,0.0,1404.375,0.0,390.75,1404.375,-390.75,1013.625
2026-01-21 05:00:00+00:00,0.0,2085.525,0.0,1844.15,2085.525,-1844.15,241.375
2026-01-21 06:00:00+00:00,0.0,2183.075,0.0,2820.2,2183.075,-2820.2,-637.125
2026-01-21 07:00:00+00:00,0.0,2200.0,0.0,2648.15,2200.0,-2648.15,-448.1500000000001
2026-01-21 08:00:00+00:00,0.0,2200.0,0.0,1336.675,2200.0,-1336.675,863.325
2026-01-21 09:00:00+00:00,0.0,2152.075,276.725,14.5,2152.075,262.225,2414.2999999999997
2026-01-21 10:00:00+00:00,0.0,2406.075,972.75,0.0,2406.075,972.75,3378.825
2026-01-21 11:00:00+00:00,0.0,2836.075,1699.1,0.0,2836.075,1699.1,4535.174999999999
2026-01-21 12:00:00+00:00,0.0,2101.175,1404.5,0.0,2101.175,1404.5,3505.675
2026-01-21 13:00:00+00:00,0.0,1908.8000000000002,739.325,0.0,1908.8000000000002,739.325,2648.125
2026-01-21 14:00:00+00:00,0.0,2063.05,341.35,0.0,2063.05,341.35,2404.4
2026-01-21 15:00:00+00:00,0.0,1376.45,261.45,5.8,1376.45,255.64999999999998,1632.1
2026-01-21 16:00:00+00:00,0.0,2859.05,163.05,89.65,2859.05,73.4,2932.4500000000003
2026-01-21 17:00:00+00:00,0.0,2400.0,85.575,204.975,2400.0,-119.39999999999999,2280.6
2026-01-21 18:00:00+00:00,0.0,2395.375,0.0,564.675,2395.375,-564.675,1830.7
2026-01-21 19:00:00+00:00,0.0,1945.7,0.0,790.075,1945.7,-790.075,1155.625
2026-01-21 20:00:00+00:00,0.0,882.0,5.175,463.625,882.0,-458.45,423.55
2026-01-21 21:00:00+00:00,0.0,1639.075,0.0,351.35,1639.075,-351.35,1287.725
2026-01-21 22:00:00+00:00,0.0,1605.9,559.6,0.0,1605.9,559.6,2165.5
2026-01-21 23:00:00+00:00,0.0,2376.15,611.3249999999999,0.0,2376.15,611.3249999999999,2987.475
2026-01-22 00:00:00+00:00,0.0,2746.2,747.425,0.0,2746.2,747.425,3493.625
2026-01-22 01:00:00+00:00,0.0,2323.3,832.175,0.0,2323.3,832.175,3155.4750000000004
2026-01-22 02:00:00+00:00,0.0,2333.975,877.5,0.0,2333.975,877.5,3211.475
2026-01-22 03:00:00+00:00,0.0,2300.125,988.5,0.0,2300.125,988.5,3288.625
2026-01-22 04:00:00+00:00,0.0,2435.9,740.7,0.0,2435.9,740.7,3176.6000000000004
2026-01-22 05:00:00+00:00,0.0,2682.0,557.425,95.1,2682.0,462.32499999999993,3144.325
2026-01-22 06:00:00+00:00,0.0,2682.0,0.0,973.625,2682.0,-973.625,1708.375
2026-01-22 07:00:00+00:00,0.0,2682.0,0.0,1244.1000000000001,2682.0,-1244.1000000000001,1437.8999999999999
2026-01-22 08:00:00+00:00,0.0,2682.0,125.35,717.4250000000001,2682.0,-592.075,2089.925
2026-01-22 09:00:00+00:00,0.0,2682.0,1334.55,0.0,2682.0,1334.55,4016.55
2026-01-22 10:00:00+00:00,0.0,2775.0,2415.025,0.0,2775.0,2415.025,5190.025
2026-01-22 11:00:00+00:00,0.0,2775.0,2604.625,0.0,2775.0,2604.625,5379.625
2026-01-22 12:00:00+00:00,0.0,2775.0,2165.825,0.0,2775.0,2165.825,4940.825
2026-01-22 13:00:00+00:00,0.0,2775.0,1637.15,0.0,2775.0,1637.15,4412.15
2026-01-22 14:00:00+00:00,0.0,2775.0,964.5999999999999,0.0,2775.0,964.5999999999999,3739.6
2026-01-22 15:00:00+00:00,0.0,2775.0,550.3,69.075,2775.0,481.22499999999997,3256.225
2026-01-22 16:00:00+00:00,0.0,2775.0,0.0,1077.25,2775.0,-1077.25,1697.75
2026-01-22 17:00:00+00:00,0.0,2497.0,0.0,1701.25,2497.0,-1701.25,795.75
2026-01-22 18:00:00+00:00,0.0,2497.0,0.0,1550.725,2497.0,-1550.725,946.2750000000001
2026-01-22 19:00:00+00:00,0.0,2497.0,0.0,1256.4,2497.0,-1256.4,1240.6
2026-01-22 20:00:00+00:00,0.0,2497.0,0.0,957.9,2497.0,-957.9,1539.1
2026-01-22 21:00:00+00:00,0.0,2497.0,203.325,154.575,2497.0,48.75,2545.75
2026-01-22 22:00:00+00:00,0.0,2497.0,460.825,0.0,2497.0,460.825,2957.825
2026-01-22 23:00:00+00:00,0.0,3330.0,15.425,208.025,3330.0,-192.6,3137.4
2026-01-23 00:00:00+00:00,0.0,3330.0,114.69999999999999,21.875,3330.0,92.82499999999999,3422.825
2026-01-23 01:00:00+00:00,0.0,3330.0,0.0,218.75,3330.0,-218.75,3111.25
2026-01-23 02:00:00+00:00,0.0,3330.0,0.0,429.575,3330.0,-429.575,2900.425
2026-01-23 03:00:00+00:00,0.0,3330.0,0.0,510.25,3330.0,-510.25,2819.75
2026-01-23 04:00:00+00:00,0.0,3330.0,0.0,804.2750000000001,3330.0,-804.2750000000001,2525.725
2026-01-23 05:00:00+00:00,0.0,2150.0,0.0,1616.975,2150.0,-1616.975,533.0250000000001
