,PL_SE_4,SE_4_PL,LT_SE_4,SE_4_LT,SE_3_SE_4,SE_4_SE_3,SE_4_DE_LU,DE_LU_SE_4,SE_4_DK_2,DK_2_SE_4,SE_4_DE_LU_net_export,SE_4_DK_2_net_export,SE_4_LT_net_export,SE_4_PL_net_export,SE_4_SE_3_net_export,Net Export
2026-01-17 03:00:00+00:00,0.0,600.0,0.0,22.5,3992.75,0.0,9.25,0.0,1282.0,0.0,9.25,1282.0,22.5,600.0,-3992.75,-2079.0
2026-01-17 04:00:00+00:00,0.0,600.0,53.0,0.0,4092.0,0.0,151.25,0.0,1282.0,0.0,151.25,1282.0,-53.0,600.0,-4092.0,-2111.75
2026-01-17 05:00:00+00:00,0.0,600.0,226.75,0.0,3871.75,0.0,147.0,0.0,1274.0,0.0,147.0,1274.0,-226.75,600.0,-3871.75,-2077.5
2026-01-17 06:00:00+00:00,0.0,600.0,16.25,26.5,4084.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,10.25,600.0,-4084.25,-1976.0
2026-01-17 07:00:00+00:00,0.0,600.0,0.0,173.25,4394.75,0.0,41.0,0.0,1282.0,0.0,41.0,1282.0,173.25,600.0,-4394.75,-2298.5
2026-01-17 08:00:00+00:00,0.0,600.0,0.0,259.25,4559.25,0.0,52.0,0.0,1282.0,0.0,52.0,1282.0,259.25,600.0,-4559.25,-2366.0
2026-01-17 09:00:00+00:00,0.0,600.0,0.0,377.25,4507.75,0.0,0.0,0.0,1089.5,0.0,0.0,1089.5,377.25,600.0,-4507.75,-2441.0
2026-01-17 10:00:00+00:00,0.0,600.0,0.0,443.5,4542.5,0.0,0.0,0.0,1018.75,0.0,0.0,1018.75,443.5,600.0,-4542.5,-2480.25
2026-01-17 11:00:00+00:00,0.0,600.0,0.0,454.0,4457.5,0.0,0.0,0.0,973.5,0.0,0.0,973.5,454.0,600.0,-4457.5,-2430.0
2026-01-17 12:00:00+00:00,0.0,600.0,0.0,630.25,4020.0,0.0,0.0,0.0,447.25,0.0,0.0,447.25,630.25,600.0,-4020.0,-2342.5
2026-01-17 13:00:00+00:00,0.0,600.0,0.0,585.0,4199.5,0.0,0.0,0.0,698.5,0.0,0.0,698.5,585.0,600.0,-4199.5,-2316.0
2026-01-17 14:00:00+00:00,0.0,600.0,0.0,275.25,4532.5,0.0,0.0,0.0,1282.0,0.0,0.0,1282.0,275.25,600.0,-4532.5,-2375.25
2026-01-17 15:00:00+00:00,0.0,345.0,0.0,456.75,4381.25,0.0,0.0,0.0,1122.5,0.0,0.0,1122.5,456.75,345.0,-4381.25,-2457.0
2026-01-17 16:00:00+00:00,0.0,555.0,0.0,247.25,4555.0,0.0,0.0,0.0,1261.25,0.0,0.0,1261.25,247.25,555.0,-4555.0,-2491.5
2026-01-17 17:00:00+00:00,0.0,600.0,0.0,304.0,4616.0,0.0,0.0,0.0,1278.75,0.0,0.0,1278.75,304.0,600.0,-4616.0,-2433.25
2026-01-17 18:00:00+00:00,0.0,600.0,0.0,445.5,4663.0,0.0,0.0,0.0,1282.0,0.0,0.0,1282.0,445.5,600.0,-4663.0,-2335.5
2026-01-17 19:00:00+00:00,0.0,600.0,0.0,353.25,4556.5,0.0,22.75,0.0,1282.0,0.0,22.75,1282.0,353.25,600.0,-4556.5,-2298.5
2026-01-17 20:00:00+00:00,0.0,600.0,0.0,322.0,4588.5,0.0,54.0,0.0,1282.0,0.0,54.0,1282.0,322.0,600.0,-4588.5,-2330.5
2026-01-17 21:00:00+00:00,0.0,600.0,0.0,265.5,4452.0,0.0,54.0,0.0,1264.0,0.0,54.0,1264.0,265.5,600.0,-4452.0,-2268.5
2026-01-17 22:00:00+00:00,0.0,600.0,0.0,223.0,4420.5,0.0,108.0,0.0,1282.0,0.0,108.0,1282.0,223.0,600.0,-4420.5,-2207.5
2026-01-17 23:00:00+00:00,0.0,600.0,126.25,0.0,4094.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-126.25,600.0,-4094.25,-2122.5
2026-01-18 00:00:00+00:00,0.0,600.0,188.25,0.0,3589.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-188.25,600.0,-3589.0,-1679.25
2026-01-18 01:00:00+00:00,0.0,600.0,196.0,0.0,2766.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-196.0,600.0,-2766.5,-864.5
2026-01-18 02:00:00+00:00,0.0,600.0,0.0,131.25,4293.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,131.25,600.0,-4293.0,-2063.75
2026-01-18 03:00:00+00:00,0.0,600.0,0.0,138.0,3101.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,138.0,600.0,-3101.75,-865.75
2026-01-18 04:00:00+00:00,0.0,600.0,0.0,170.5,3142.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,170.5,600.0,-3142.5,-874.0
2026-01-18 05:00:00+00:00,0.0,600.0,0.0,108.75,3119.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,108.75,600.0,-3119.5,-912.75
2026-01-18 06:00:00+00:00,0.0,600.0,0.0,299.5,3667.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,299.5,600.0,-3667.5,-1270.0
2026-01-18 07:00:00+00:00,0.0,600.0,0.0,484.75,4714.75,0.0,179.25,0.0,1282.0,0.0,179.25,1282.0,484.75,600.0,-4714.75,-2168.75
2026-01-18 08:00:00+00:00,0.0,600.0,0.0,557.75,4783.0,0.0,213.75,0.0,1282.0,0.0,213.75,1282.0,557.75,600.0,-4783.0,-2129.5
2026-01-18 09:00:00+00:00,0.0,600.0,0.0,700.0,4135.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4135.25,-1337.25
2026-01-18 10:00:00+00:00,0.0,600.0,0.0,700.0,3723.5,0.0,216.0,0.0,1173.0,0.0,216.0,1173.0,700.0,600.0,-3723.5,-1034.5
2026-01-18 11:00:00+00:00,0.0,600.0,0.0,700.0,4227.25,0.0,216.0,0.0,1173.0,0.0,216.0,1173.0,700.0,600.0,-4227.25,-1538.25
2026-01-18 12:00:00+00:00,0.0,600.0,0.0,700.0,4888.25,0.0,216.0,0.0,1176.0,0.0,216.0,1176.0,700.0,600.0,-4888.25,-2196.25
2026-01-18 13:00:00+00:00,0.0,600.0,0.0,700.0,4874.5,0.0,216.0,0.0,1173.0,0.0,216.0,1173.0,700.0,600.0,-4874.5,-2185.5
2026-01-18 14:00:00+00:00,0.0,600.0,0.0,700.0,4416.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4416.5,-1618.5
2026-01-18 15:00:00+00:00,0.0,600.0,0.0,700.0,3957.25,0.0,216.0,0.0,1176.0,0.0,216.0,1176.0,700.0,600.0,-3957.25,-1265.25
2026-01-18 16:00:00+00:00,0.0,600.0,0.0,700.0,5174.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-5174.75,-2376.75
2026-01-18 17:00:00+00:00,0.0,600.0,0.0,700.0,4205.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4205.0,-1407.0
2026-01-18 18:00:00+00:00,0.0,600.0,0.0,700.0,5003.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-5003.5,-2205.5
2026-01-18 19:00:00+00:00,0.0,600.0,0.0,700.0,4944.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4944.75,-2146.75
2026-01-18 20:00:00+00:00,0.0,500.0,0.0,666.75,4442.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,666.75,500.0,-4442.5,-1777.75
2026-01-18 21:00:00+00:00,0.0,500.0,0.0,345.5,3169.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,345.5,500.0,-3169.5,-826.0
2026-01-18 22:00:00+00:00,0.0,500.0,0.0,226.0,2979.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,226.0,500.0,-2979.25,-755.25
2026-01-18 23:00:00+00:00,0.0,420.0,261.5,0.0,2464.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-261.5,420.0,-2464.75,-808.25
2026-01-19 00:00:00+00:00,0.0,420.0,167.75,0.0,2563.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-167.75,420.0,-2563.5,-813.25
2026-01-19 01:00:00+00:00,0.0,420.0,85.0,0.0,2662.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-85.0,420.0,-2662.0,-829.0
2026-01-19 02:00:00+00:00,0.0,420.0,62.5,0.0,2717.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-62.5,420.0,-2717.5,-862.0
2026-01-19 03:00:00+00:00,0.0,420.0,7.75,55.0,2886.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,47.25,420.0,-2886.0,-920.75
2026-01-19 04:00:00+00:00,0.0,420.0,0.0,423.75,3371.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,423.75,420.0,-3371.75,-1030.0
2026-01-19 05:00:00+00:00,0.0,420.0,0.0,698.75,3852.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,698.75,420.0,-3852.5,-1235.75
2026-01-19 06:00:00+00:00,0.0,420.0,0.0,700.0,3904.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,420.0,-3904.25,-1286.25
2026-01-19 07:00:00+00:00,0.0,420.0,0.0,700.0,3908.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,420.0,-3908.75,-1290.75
2026-01-19 08:00:00+00:00,0.0,420.0,0.0,700.0,3750.5,0.0,116.0,0.0,1282.0,0.0,116.0,1282.0,700.0,420.0,-3750.5,-1232.5
2026-01-19 09:00:00+00:00,0.0,321.1,0.0,700.0,3520.25,0.0,78.0,0.0,1249.25,0.0,78.0,1249.25,700.0,321.1,-3520.25,-1171.9
2026-01-19 10:00:00+00:00,0.0,300.0,0.0,700.0,2783.75,0.0,0.0,0.0,656.0,0.0,0.0,656.0,700.0,300.0,-2783.75,-1127.75
2026-01-19 11:00:00+00:00,0.0,600.0,0.0,700.0,2761.75,0.0,0.0,0.0,377.75,0.0,0.0,377.75,700.0,600.0,-2761.75,-1084.0
2026-01-19 12:00:00+00:00,0.0,600.0,0.0,700.0,2965.5,0.0,0.0,0.0,562.75,0.0,0.0,562.75,700.0,600.0,-2965.5,-1102.75
2026-01-19 13:00:00+00:00,0.0,600.0,0.0,700.0,3715.75,0.0,49.25,0.0,1257.25,0.0,49.25,1257.25,700.0,600.0,-3715.75,-1109.25
2026-01-19 14:00:00+00:00,0.0,600.0,0.0,700.0,3828.75,0.0,105.5,0.0,1276.0,0.0,105.5,1276.0,700.0,600.0,-3828.75,-1147.25
2026-01-19 15:00:00+00:00,0.0,600.0,0.0,700.0,3614.5,0.0,0.0,0.0,1163.0,0.0,0.0,1163.0,700.0,600.0,-3614.5,-1151.5
2026-01-19 16:00:00+00:00,0.0,600.0,0.0,700.0,3590.25,0.0,0.25,0.0,1135.25,0.0,0.25,1135.25,700.0,600.0,-3590.25,-1154.75
2026-01-19 17:00:00+00:00,0.0,500.0,0.0,700.0,3745.25,0.0,216.0,0.0,1256.0,0.0,216.0,1256.0,700.0,500.0,-3745.25,-1073.25
2026-01-19 18:00:00+00:00,0.0,500.0,0.0,700.0,3691.25,0.0,216.0,0.0,1256.0,0.0,216.0,1256.0,700.0,500.0,-3691.25,-1019.25
2026-01-19 19:00:00+00:00,0.0,500.0,0.0,700.0,3655.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,500.0,-3655.5,-957.5
2026-01-19 20:00:00+00:00,0.0,420.0,0.0,558.5,3351.75,0.0,198.0,0.0,1282.0,0.0,198.0,1282.0,558.5,420.0,-3351.75,-893.25
2026-01-19 21:00:00+00:00,0.0,420.0,0.0,581.25,3508.5,0.0,215.75,0.0,1282.0,0.0,215.75,1282.0,581.25,420.0,-3508.5,-1009.5
2026-01-19 22:00:00+00:00,0.0,420.0,0.0,532.0,3772.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,532.0,420.0,-3772.0,-1322.0
2026-01-19 23:00:00+00:00,0.0,500.0,0.0,487.5,3687.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,487.5,500.0,-3687.25,-1201.75
2026-01-20 00:00:00+00:00,0.0,500.0,0.0,698.25,3912.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,698.25,500.0,-3912.75,-1216.5
2026-01-20 01:00:00+00:00,0.0,500.0,0.0,700.0,3970.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,500.0,-3970.0,-1272.0
2026-01-20 02:00:00+00:00,0.0,500.0,0.0,700.0,4012.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,500.0,-4012.25,-1314.25
2026-01-20 03:00:00+00:00,0.0,500.0,0.0,700.0,4067.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,500.0,-4067.0,-1369.0
2026-01-20 04:00:00+00:00,0.0,500.0,0.0,698.75,4156.75,0.0,184.25,0.0,1282.0,0.0,184.25,1282.0,698.75,500.0,-4156.75,-1491.75
2026-01-20 05:00:00+00:00,0.0,200.0,0.0,700.0,3899.25,0.0,215.25,0.0,1282.0,0.0,215.25,1282.0,700.0,200.0,-3899.25,-1502.0
2026-01-20 06:00:00+00:00,100.0,0.0,0.0,433.25,3288.75,0.0,5.5,0.0,1169.0,0.0,5.5,1169.0,433.25,-100.0,-3288.75,-1781.0
2026-01-20 07:00:00+00:00,400.0,0.0,0.0,557.75,2959.5,0.0,0.0,52.25,1011.5,0.0,-52.25,1011.5,557.75,-400.0,-2959.5,-1842.5
2026-01-20 08:00:00+00:00,600.0,0.0,0.0,690.0,2532.0,0.0,0.0,186.5,822.0,0.0,-186.5,822.0,690.0,-600.0,-2532.0,-1806.5
2026-01-20 09:00:00+00:00,600.0,0.0,0.0,700.0,2355.25,0.0,0.0,209.0,771.25,0.0,-209.0,771.25,700.0,-600.0,-2355.25,-1693.0
2026-01-20 10:00:00+00:00,600.0,0.0,0.0,700.0,2134.0,0.0,0.0,209.0,649.5,0.0,-209.0,649.5,700.0,-600.0,-2134.0,-1593.5
2026-01-20 11:00:00+00:00,600.0,0.0,0.0,700.0,1353.25,0.0,0.0,209.0,38.75,99.75,-209.0,-61.0,700.0,-600.0,-1353.25,-1523.25
2026-01-20 12:00:00+00:00,600.0,0.0,0.0,700.0,1518.25,0.0,0.0,209.0,135.75,0.0,-209.0,135.75,700.0,-600.0,-1518.25,-1491.5
2026-01-20 13:00:00+00:00,600.0,0.0,0.0,700.0,2009.25,0.0,0.0,168.75,590.5,0.0,-168.75,590.5,700.0,-600.0,-2009.25,-1487.5
2026-01-20 14:00:00+00:00,300.0,0.0,0.0,700.0,2419.75,0.0,0.0,150.0,826.0,0.0,-150.0,826.0,700.0,-300.0,-2419.75,-1343.75
2026-01-20 15:00:00+00:00,0.0,0.0,0.0,656.5,2746.5,0.0,0.0,0.0,742.25,0.0,0.0,742.25,656.5,0.0,-2746.5,-1347.75
2026-01-20 16:00:00+00:00,0.0,300.0,0.0,700.0,3032.5,0.0,0.0,52.25,646.5,0.0,-52.25,646.5,700.0,300.0,-3032.5,-1438.25
2026-01-20 17:00:00+00:00,0.0,600.0,0.0,684.75,3079.0,0.0,0.0,167.0,546.5,0.0,-167.0,546.5,684.75,600.0,-3079.0,-1414.75
2026-01-20 18:00:00+00:00,0.0,600.0,0.0,700.0,3831.5,0.0,0.0,0.0,957.5,0.0,0.0,957.5,700.0,600.0,-3831.5,-1574.0
2026-01-20 19:00:00+00:00,0.0,600.0,0.0,700.0,4053.75,0.0,0.0,0.0,1052.75,0.0,0.0,1052.75,700.0,600.0,-4053.75,-1701.0
2026-01-20 20:00:00+00:00,0.0,600.0,0.0,700.0,4261.0,0.0,22.0,0.0,1190.5,0.0,22.0,1190.5,700.0,600.0,-4261.0,-1748.5
2026-01-20 21:00:00+00:00,0.0,600.0,0.0,700.0,4173.25,0.0,9.25,0.0,1122.5,0.0,9.25,1122.5,700.0,600.0,-4173.25,-1741.5
2026-01-20 22:00:00+00:00,0.0,600.0,0.0,685.75,4415.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,685.75,600.0,-4415.75,-1632.0
2026-01-20 23:00:00+00:00,0.0,600.0,0.0,675.5,4701.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,675.5,600.0,-4701.0,-1927.5
2026-01-21 00:00:00+00:00,0.0,600.0,0.0,679.75,4352.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,679.75,600.0,-4352.25,-1574.5
2026-01-21 01:00:00+00:00,0.0,600.0,0.0,683.25,4374.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,683.25,600.0,-4374.5,-1593.25
2026-01-21 02:00:00+00:00,0.0,600.0,0.0,700.0,4324.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4324.25,-1526.25
2026-01-21 03:00:00+00:00,0.0,600.0,0.0,700.0,4336.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4336.5,-1538.5
2026-01-21 04:00:00+00:00,0.0,600.0,0.0,700.0,4648.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4648.25,-1850.25
2026-01-21 05:00:00+00:00,0.0,600.0,0.0,700.0,4689.0,0.0,162.0,0.0,1282.0,0.0,162.0,1282.0,700.0,600.0,-4689.0,-1945.0
2026-01-21 06:00:00+00:00,0.0,600.0,0.0,700.0,4733.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4733.75,-1935.75
2026-01-21 07:00:00+00:00,0.0,600.0,0.0,700.0,4761.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4761.0,-1963.0
2026-01-21 08:00:00+00:00,0.0,600.0,0.0,700.0,4434.75,0.0,52.5,0.0,1206.75,0.0,52.5,1206.75,700.0,600.0,-4434.75,-1875.5
2026-01-21 09:00:00+00:00,0.0,600.0,0.0,700.0,3349.75,0.0,0.0,0.0,260.5,62.75,0.0,197.75,700.0,600.0,-3349.75,-1852.0
2026-01-21 10:00:00+00:00,0.0,600.0,0.0,700.0,3167.5,0.0,0.0,193.5,0.0,288.5,-193.5,-288.5,700.0,600.0,-3167.5,-2349.5
2026-01-21 11:00:00+00:00,0.0,600.0,0.0,700.0,2863.0,0.0,0.0,124.5,0.0,482.0,-124.5,-482.0,700.0,600.0,-2863.0,-2169.5
2026-01-21 12:00:00+00:00,0.0,600.0,0.0,700.0,2913.5,0.0,0.0,0.0,9.5,230.5,0.0,-221.0,700.0,600.0,-2913.5,-1834.5
2026-01-21 13:00:00+00:00,0.0,600.0,0.0,700.0,3082.5,0.0,0.0,5.25,136.5,7.5,-5.25,129.0,700.0,600.0,-3082.5,-1658.75
2026-01-21 14:00:00+00:00,0.0,600.0,0.0,700.0,3948.0,0.0,121.25,0.0,951.25,0.0,121.25,951.25,700.0,600.0,-3948.0,-1575.5
2026-01-21 15:00:00+00:00,0.0,600.0,0.0,700.0,4230.5,0.0,216.0,0.0,1160.5,0.0,216.0,1160.5,700.0,600.0,-4230.5,-1554.0
2026-01-21 16:00:00+00:00,0.0,600.0,0.0,673.0,4322.75,0.0,216.0,0.0,1262.25,0.0,216.0,1262.25,673.0,600.0,-4322.75,-1571.5
2026-01-21 17:00:00+00:00,0.0,600.0,0.0,553.75,4349.25,0.0,216.0,0.0,1217.5,0.0,216.0,1217.5,553.75,600.0,-4349.25,-1762.0
2026-01-21 18:00:00+00:00,0.0,600.0,0.0,680.25,4455.75,0.0,216.0,0.0,1255.5,0.0,216.0,1255.5,680.25,600.0,-4455.75,-1704.0
2026-01-21 19:00:00+00:00,0.0,600.0,0.0,573.5,5170.5,0.0,216.0,0.0,1255.25,0.0,216.0,1255.25,573.5,600.0,-5170.5,-2525.75
2026-01-21 20:00:00+00:00,0.0,600.0,0.0,451.0,4032.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,451.0,600.0,-4032.25,-1483.25
2026-01-21 21:00:00+00:00,0.0,600.0,0.0,652.0,3986.25,0.0,216.0,0.0,1209.75,0.0,216.0,1209.75,652.0,600.0,-3986.25,-1308.5
2026-01-21 22:00:00+00:00,0.0,600.0,0.0,604.5,3546.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,604.5,600.0,-3546.0,-843.5
2026-01-21 23:00:00+00:00,0.0,600.0,0.0,674.25,3212.75,0.0,216.0,0.0,1027.25,0.0,216.0,1027.25,674.25,600.0,-3212.75,-695.25
2026-01-22 00:00:00+00:00,0.0,600.0,0.0,611.5,3301.75,0.0,216.0,0.0,1268.0,0.0,216.0,1268.0,611.5,600.0,-3301.75,-606.25
2026-01-22 01:00:00+00:00,0.0,600.0,0.0,568.5,3219.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,568.5,600.0,-3219.0,-552.5
2026-01-22 02:00:00+00:00,0.0,600.0,0.0,495.25,3085.25,0.0,216.0,0.0,1255.5,0.0,216.0,1255.5,495.25,600.0,-3085.25,-518.5
2026-01-22 03:00:00+00:00,0.0,600.0,0.0,667.25,4018.25,0.0,216.0,0.0,1149.75,0.0,216.0,1149.75,667.25,600.0,-4018.25,-1385.25
2026-01-22 04:00:00+00:00,0.0,600.0,0.0,684.0,2913.0,0.0,216.0,0.0,861.75,0.0,216.0,861.75,684.0,600.0,-2913.0,-551.25
2026-01-22 05:00:00+00:00,0.0,600.0,0.0,700.0,3391.75,0.0,216.0,0.0,1072.75,0.0,216.0,1072.75,700.0,600.0,-3391.75,-803.0
2026-01-22 06:00:00+00:00,0.0,600.0,0.0,700.0,3759.75,0.0,216.0,0.0,1191.0,0.0,216.0,1191.0,700.0,600.0,-3759.75,-1052.75
2026-01-22 07:00:00+00:00,0.0,600.0,0.0,700.0,3830.25,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-3830.25,-1032.25
2026-01-22 08:00:00+00:00,0.0,600.0,0.0,700.0,3627.5,0.0,162.0,0.0,1125.75,0.0,162.0,1125.75,700.0,600.0,-3627.5,-1039.75
2026-01-22 09:00:00+00:00,0.0,600.0,0.0,700.0,1840.0,0.0,20.0,52.25,50.0,513.75,-32.25,-463.75,700.0,600.0,-1840.0,-1036.0
2026-01-22 10:00:00+00:00,0.0,600.0,0.0,700.0,1459.75,0.0,0.0,61.25,0.0,801.0,-61.25,-801.0,700.0,600.0,-1459.75,-1022.0
2026-01-22 11:00:00+00:00,0.0,600.0,0.0,700.0,1242.5,0.0,0.0,209.0,0.0,850.5,-209.0,-850.5,700.0,600.0,-1242.5,-1002.0
2026-01-22 12:00:00+00:00,0.0,600.0,0.0,700.0,1242.0,0.0,0.0,204.0,0.0,838.25,-204.0,-838.25,700.0,600.0,-1242.0,-984.25
2026-01-22 13:00:00+00:00,0.0,600.0,0.0,700.0,1834.75,0.0,0.0,0.0,40.0,474.25,0.0,-434.25,700.0,600.0,-1834.75,-969.0
2026-01-22 14:00:00+00:00,0.0,600.0,0.0,700.0,3053.75,0.0,113.75,0.0,650.0,0.0,113.75,650.0,700.0,600.0,-3053.75,-990.0
2026-01-22 15:00:00+00:00,0.0,600.0,0.0,700.0,3462.0,0.0,216.0,0.0,1064.5,0.0,216.0,1064.5,700.0,600.0,-3462.0,-881.5
2026-01-22 16:00:00+00:00,0.0,600.0,0.0,700.0,3596.75,0.0,216.0,0.0,1234.0,0.0,216.0,1234.0,700.0,600.0,-3596.75,-846.75
2026-01-22 17:00:00+00:00,0.0,600.0,0.0,700.0,3598.0,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-3598.0,-800.0
2026-01-22 18:00:00+00:00,0.0,600.0,0.0,700.0,4783.75,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4783.75,-1985.75
2026-01-22 19:00:00+00:00,0.0,600.0,0.0,696.0,3486.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,696.0,600.0,-3486.5,-692.5
2026-01-22 20:00:00+00:00,0.0,600.0,0.0,700.0,3226.5,0.0,216.0,0.0,1102.5,0.0,216.0,1102.5,700.0,600.0,-3226.5,-608.0
2026-01-22 21:00:00+00:00,0.0,600.0,0.0,694.75,3197.5,0.0,216.0,0.0,1186.25,0.0,216.0,1186.25,694.75,600.0,-3197.5,-500.5
2026-01-22 22:00:00+00:00,0.0,600.0,0.0,649.25,3057.0,0.0,216.0,0.0,1188.75,0.0,216.0,1188.75,649.25,600.0,-3057.0,-403.0
2026-01-22 23:00:00+00:00,0.0,600.0,0.0,700.0,3863.25,0.0,216.0,0.0,1047.5,0.0,216.0,1047.5,700.0,600.0,-3863.25,-1299.75
2026-01-23 00:00:00+00:00,0.0,600.0,0.0,700.0,4031.0,0.0,216.0,0.0,1281.25,0.0,216.0,1281.25,700.0,600.0,-4031.0,-1233.75
2026-01-23 01:00:00+00:00,0.0,600.0,0.0,700.0,4014.5,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,700.0,600.0,-4014.5,-1216.5
2026-01-23 02:00:00+00:00,0.0,600.0,0.0,700.0,3058.5,0.0,216.0,0.0,1220.0,0.0,216.0,1220.0,700.0,600.0,-3058.5,-322.5
2026-01-23 03:00:00+00:00,0.0,600.0,0.0,700.0,2254.75,0.0,216.0,0.0,711.5,0.0,216.0,711.5,700.0,600.0,-2254.75,-27.25
2026-01-23 04:00:00+00:00,0.0,600.0,0.0,700.0,3528.25,0.0,108.0,0.0,780.75,0.0,108.0,780.75,700.0,600.0,-3528.25,-1339.5
2026-01-23 05:00:00+00:00,0.0,600.0,0.0,700.0,3321.5,0.0,216.0,0.0,1059.75,0.0,216.0,1059.75,700.0,600.0,-3321.5,-745.75
2026-01-23 06:00:00+00:00,0.0,600.0,0.0,700.0,4730.75,0.0,216.0,0.0,1253.0,0.0,216.0,1253.0,700.0,600.0,-4730.75,-1961.75
2026-01-23 07:00:00+00:00,0.0,600.0,0.0,700.0,4769.0,0.0,216.0,0.0,1239.25,0.0,216.0,1239.25,700.0,600.0,-4769.0,-2013.75
2026-01-23 08:00:00+00:00,0.0,600.0,0.0,700.0,3610.75,0.0,182.75,0.0,1232.5,0.0,182.75,1232.5,700.0,600.0,-3610.75,-895.5
2026-01-23 09:00:00+00:00,0.0,600.0,0.0,700.0,2662.25,0.0,0.0,0.0,478.25,65.75,0.0,412.5,700.0,600.0,-2662.25,-949.75
2026-01-23 10:00:00+00:00,0.0,600.0,0.0,700.0,1786.25,0.0,0.0,0.0,0.0,796.75,0.0,-796.75,700.0,600.0,-1786.25,-1283.0
2026-01-23 11:00:00+00:00,0.0,600.0,0.0,700.0,1124.25,0.0,0.0,0.0,0.0,1174.75,0.0,-1174.75,700.0,600.0,-1124.25,-999.0
2026-01-23 12:00:00+00:00,0.0,600.0,0.0,700.0,1188.75,0.0,0.0,0.75,0.0,1094.25,-0.75,-1094.25,700.0,600.0,-1188.75,-983.75
2026-01-23 13:00:00+00:00,0.0,600.0,0.0,700.0,1470.75,0.0,0.0,0.0,0.0,783.75,0.0,-783.75,700.0,600.0,-1470.75,-954.5
2026-01-23 14:00:00+00:00,0.0,600.0,0.0,700.0,2515.75,0.0,108.0,0.0,295.25,123.25,108.0,172.0,700.0,600.0,-2515.75,-935.75
2026-01-23 15:00:00+00:00,0.0,600.0,0.0,700.0,3493.0,0.0,198.75,0.0,1065.5,0.0,198.75,1065.5,700.0,600.0,-3493.0,-928.75
