,RS_BA,BA_RS,ME_BA,BA_ME,BA_HR,HR_BA,BA_HR_net_export,BA_ME_net_export,BA_RS_net_export,Net Export
2026-01-10 19:00:00+00:00,63.0,517.0,230.0,17.0,70.0,36.0,34.0,-213.0,454.0,275.0
2026-01-10 20:00:00+00:00,27.0,492.0,207.0,18.0,70.0,36.0,34.0,-189.0,465.0,310.0
2026-01-10 21:00:00+00:00,12.0,525.0,202.0,52.0,70.0,72.0,-2.0,-150.0,513.0,361.0
2026-01-10 22:00:00+00:00,12.0,592.0,226.0,79.0,82.0,99.0,-17.0,-147.0,580.0,416.0
2026-01-10 23:00:00+00:00,1.0,601.0,65.0,33.0,0.0,35.0,-35.0,-32.0,600.0,533.0
2026-01-11 00:00:00+00:00,1.0,601.0,57.0,33.0,0.0,35.0,-35.0,-24.0,600.0,541.0
2026-01-11 01:00:00+00:00,1.0,601.0,55.0,141.0,0.0,143.0,-143.0,86.0,600.0,543.0
2026-01-11 02:00:00+00:00,1.0,601.0,60.0,140.0,0.0,142.0,-142.0,80.0,600.0,538.0
2026-01-11 03:00:00+00:00,73.0,522.0,65.0,140.0,0.0,142.0,-142.0,75.0,449.0,382.0
2026-01-11 04:00:00+00:00,73.0,523.0,65.0,141.0,0.0,143.0,-143.0,76.0,450.0,383.0
2026-01-11 05:00:00+00:00,104.0,481.0,174.0,159.0,74.0,158.0,-84.0,-15.0,377.0,278.0
2026-01-11 06:00:00+00:00,128.0,493.0,188.0,191.0,71.0,158.0,-87.0,3.0,365.0,281.0
2026-01-11 07:00:00+00:00,128.0,524.0,181.0,191.0,74.0,158.0,-84.0,10.0,396.0,322.0
2026-01-11 08:00:00+00:00,128.0,576.0,189.0,67.0,89.0,35.0,54.0,-122.0,448.0,380.0
2026-01-11 09:00:00+00:00,76.0,594.0,204.0,33.0,116.0,35.0,81.0,-171.0,518.0,428.0
2026-01-11 10:00:00+00:00,82.0,595.0,204.0,39.0,129.0,35.0,94.0,-165.0,513.0,442.0
2026-01-11 11:00:00+00:00,82.0,595.0,204.0,39.0,136.0,35.0,101.0,-165.0,513.0,449.0
2026-01-11 12:00:00+00:00,82.0,594.0,204.0,39.0,120.0,35.0,85.0,-165.0,512.0,432.0
2026-01-11 13:00:00+00:00,82.0,587.0,208.0,39.0,89.0,35.0,54.0,-169.0,505.0,390.0
2026-01-11 14:00:00+00:00,126.0,531.0,198.0,52.0,92.0,35.0,57.0,-146.0,405.0,316.0
2026-01-11 15:00:00+00:00,106.0,498.0,169.0,58.0,79.0,35.0,44.0,-111.0,392.0,325.0
2026-01-11 16:00:00+00:00,62.0,473.0,206.0,67.0,72.0,35.0,37.0,-139.0,411.0,309.0
2026-01-11 17:00:00+00:00,95.0,466.0,173.0,69.0,79.0,35.0,44.0,-104.0,371.0,311.0
2026-01-11 18:00:00+00:00,67.0,466.0,202.0,69.0,77.0,35.0,42.0,-133.0,399.0,308.0
2026-01-11 19:00:00+00:00,96.0,458.0,152.0,79.0,59.0,35.0,24.0,-73.0,362.0,313.0
2026-01-11 20:00:00+00:00,98.0,454.0,123.0,79.0,19.0,35.0,-16.0,-44.0,356.0,296.0
2026-01-11 21:00:00+00:00,45.0,442.0,104.0,69.0,0.0,35.0,-35.0,-35.0,397.0,327.0
2026-01-11 22:00:00+00:00,62.0,496.0,71.0,63.0,0.0,35.0,-35.0,-8.0,434.0,391.0
2026-01-11 23:00:00+00:00,1.0,601.0,40.0,178.0,0.0,103.0,-103.0,138.0,600.0,635.0
2026-01-12 00:00:00+00:00,1.0,581.0,20.0,180.0,0.0,103.0,-103.0,160.0,580.0,637.0
2026-01-12 01:00:00+00:00,43.0,583.0,30.0,176.0,11.0,103.0,-92.0,146.0,540.0,594.0
2026-01-12 02:00:00+00:00,53.0,583.0,30.0,162.0,25.0,103.0,-78.0,132.0,530.0,584.0
2026-01-12 03:00:00+00:00,52.0,589.0,30.0,142.0,25.0,93.0,-68.0,112.0,537.0,581.0
2026-01-12 04:00:00+00:00,62.0,586.0,30.0,152.0,25.0,103.0,-78.0,122.0,524.0,568.0
2026-01-12 05:00:00+00:00,1.0,514.0,183.0,14.0,125.0,58.0,67.0,-169.0,513.0,411.0
2026-01-12 06:00:00+00:00,1.0,518.0,301.0,14.0,235.0,60.0,175.0,-287.0,517.0,405.0
2026-01-12 07:00:00+00:00,1.0,529.0,310.0,14.0,268.0,51.0,217.0,-296.0,528.0,449.0
2026-01-12 08:00:00+00:00,1.0,580.0,280.0,14.0,230.0,47.0,183.0,-266.0,579.0,496.0
2026-01-12 09:00:00+00:00,21.0,565.0,294.0,14.0,250.0,26.0,224.0,-280.0,544.0,488.0
2026-01-12 10:00:00+00:00,21.0,571.0,294.0,14.0,250.0,15.0,235.0,-280.0,550.0,505.0
2026-01-12 11:00:00+00:00,21.0,561.0,289.0,14.0,255.0,33.0,222.0,-275.0,540.0,487.0
2026-01-12 12:00:00+00:00,21.0,561.0,293.0,14.0,255.0,51.0,204.0,-279.0,540.0,465.0
2026-01-12 13:00:00+00:00,21.0,540.0,313.0,14.0,255.0,45.0,210.0,-299.0,519.0,430.0
2026-01-12 14:00:00+00:00,1.0,525.0,304.0,14.0,232.0,52.0,180.0,-290.0,524.0,414.0
2026-01-12 15:00:00+00:00,1.0,535.0,313.0,14.0,195.0,52.0,143.0,-299.0,534.0,378.0
2026-01-12 16:00:00+00:00,1.0,536.0,294.0,14.0,160.0,77.0,83.0,-280.0,535.0,338.0
2026-01-12 17:00:00+00:00,1.0,526.0,313.0,14.0,181.0,77.0,104.0,-299.0,525.0,330.0
2026-01-12 18:00:00+00:00,1.0,545.0,313.0,14.0,189.0,76.0,113.0,-299.0,544.0,358.0
2026-01-12 19:00:00+00:00,1.0,523.0,313.0,14.0,164.0,26.0,138.0,-299.0,522.0,361.0
2026-01-12 20:00:00+00:00,1.0,517.0,267.0,37.0,156.0,84.0,72.0,-230.0,516.0,358.0
2026-01-12 21:00:00+00:00,1.0,505.0,198.0,14.0,105.0,76.0,29.0,-184.0,504.0,349.0
2026-01-12 22:00:00+00:00,1.0,564.0,178.0,14.0,30.0,75.0,-45.0,-164.0,563.0,354.0
2026-01-12 23:00:00+00:00,1.0,507.0,63.0,15.0,0.0,51.0,-51.0,-48.0,506.0,407.0
2026-01-13 00:00:00+00:00,6.0,519.0,49.0,15.0,0.0,20.0,-20.0,-34.0,513.0,459.0
2026-01-13 01:00:00+00:00,1.0,522.0,58.0,15.0,0.0,17.0,-17.0,-43.0,521.0,461.0
2026-01-13 02:00:00+00:00,2.0,516.0,52.0,15.0,0.0,17.0,-17.0,-37.0,514.0,460.0
2026-01-13 03:00:00+00:00,6.0,517.0,51.0,15.0,0.0,17.0,-17.0,-36.0,511.0,458.0
2026-01-13 04:00:00+00:00,1.0,531.0,210.0,15.0,140.0,47.0,93.0,-195.0,530.0,428.0
2026-01-13 05:00:00+00:00,1.0,531.0,303.0,13.0,212.0,76.0,136.0,-290.0,530.0,376.0
2026-01-13 06:00:00+00:00,17.0,505.0,313.0,13.0,215.0,33.0,182.0,-300.0,488.0,370.0
2026-01-13 07:00:00+00:00,9.0,539.0,313.0,13.0,180.0,26.0,154.0,-300.0,530.0,384.0
2026-01-13 08:00:00+00:00,1.0,554.0,313.0,13.0,171.0,17.0,154.0,-300.0,553.0,407.0
2026-01-13 09:00:00+00:00,21.0,559.0,313.0,13.0,155.0,1.0,154.0,-300.0,538.0,392.0
2026-01-13 10:00:00+00:00,21.0,575.0,313.0,13.0,155.0,1.0,154.0,-300.0,554.0,408.0
2026-01-13 11:00:00+00:00,21.0,578.0,313.0,13.0,160.0,1.0,159.0,-300.0,557.0,416.0
2026-01-13 12:00:00+00:00,21.0,540.0,313.0,13.0,190.0,1.0,189.0,-300.0,519.0,408.0
2026-01-13 13:00:00+00:00,21.0,522.0,313.0,13.0,190.0,1.0,189.0,-300.0,501.0,390.0
2026-01-13 14:00:00+00:00,3.0,509.0,301.0,14.0,198.0,27.0,171.0,-287.0,506.0,390.0
2026-01-13 15:00:00+00:00,12.0,525.0,313.0,13.0,190.0,27.0,163.0,-300.0,513.0,376.0
2026-01-13 16:00:00+00:00,24.0,543.0,312.0,13.0,189.0,46.0,143.0,-299.0,519.0,363.0
2026-01-13 17:00:00+00:00,24.0,543.0,288.0,13.0,165.0,46.0,119.0,-275.0,519.0,363.0
2026-01-13 18:00:00+00:00,27.0,581.0,296.0,13.0,138.0,48.0,90.0,-283.0,554.0,361.0
2026-01-13 19:00:00+00:00,49.0,492.0,313.0,38.0,202.0,1.0,201.0,-275.0,443.0,369.0
2026-01-13 20:00:00+00:00,4.0,560.0,293.0,13.0,94.0,1.0,93.0,-280.0,556.0,369.0
2026-01-13 21:00:00+00:00,3.0,513.0,313.0,13.0,177.0,5.0,172.0,-300.0,510.0,382.0
2026-01-13 22:00:00+00:00,25.0,545.0,268.0,13.0,177.0,42.0,135.0,-255.0,520.0,400.0
2026-01-13 23:00:00+00:00,1.0,506.0,95.0,20.0,0.0,83.0,-83.0,-75.0,505.0,347.0
2026-01-14 00:00:00+00:00,1.0,526.0,85.0,20.0,0.0,76.0,-76.0,-65.0,525.0,384.0
2026-01-14 01:00:00+00:00,1.0,526.0,85.0,20.0,0.0,59.0,-59.0,-65.0,525.0,401.0
2026-01-14 02:00:00+00:00,1.0,526.0,85.0,20.0,0.0,52.0,-52.0,-65.0,525.0,408.0
2026-01-14 03:00:00+00:00,1.0,526.0,85.0,20.0,0.0,52.0,-52.0,-65.0,525.0,408.0
2026-01-14 04:00:00+00:00,1.0,556.0,147.0,13.0,39.0,70.0,-31.0,-134.0,555.0,390.0
2026-01-14 05:00:00+00:00,1.0,547.0,313.0,13.0,180.0,66.0,114.0,-300.0,546.0,360.0
2026-01-14 06:00:00+00:00,19.0,539.0,313.0,13.0,194.0,1.0,193.0,-300.0,520.0,413.0
2026-01-14 07:00:00+00:00,8.0,538.0,313.0,13.0,199.0,1.0,198.0,-300.0,530.0,428.0
2026-01-14 08:00:00+00:00,1.0,549.0,313.0,13.0,214.0,1.0,213.0,-300.0,548.0,461.0
2026-01-14 09:00:00+00:00,21.0,531.0,313.0,13.0,202.0,1.0,201.0,-300.0,510.0,411.0
2026-01-14 10:00:00+00:00,21.0,540.0,313.0,13.0,204.0,1.0,203.0,-300.0,519.0,422.0
2026-01-14 11:00:00+00:00,21.0,531.0,313.0,13.0,223.0,1.0,222.0,-300.0,510.0,432.0
2026-01-14 12:00:00+00:00,21.0,531.0,313.0,13.0,213.0,1.0,212.0,-300.0,510.0,422.0
2026-01-14 13:00:00+00:00,21.0,594.0,313.0,13.0,224.0,1.0,223.0,-300.0,573.0,496.0
2026-01-14 14:00:00+00:00,1.0,601.0,301.0,13.0,184.0,2.0,182.0,-288.0,600.0,494.0
2026-01-14 15:00:00+00:00,1.0,590.0,275.0,13.0,146.0,2.0,144.0,-262.0,589.0,471.0
2026-01-14 16:00:00+00:00,1.0,592.0,286.0,13.0,157.0,13.0,144.0,-273.0,591.0,462.0
2026-01-14 17:00:00+00:00,1.0,584.0,288.0,13.0,159.0,5.0,154.0,-275.0,583.0,462.0
2026-01-14 18:00:00+00:00,1.0,596.0,305.0,13.0,176.0,16.0,160.0,-292.0,595.0,463.0
2026-01-14 19:00:00+00:00,1.0,601.0,309.0,13.0,179.0,1.0,178.0,-296.0,600.0,482.0
2026-01-14 20:00:00+00:00,1.0,564.0,293.0,13.0,81.0,18.0,63.0,-280.0,563.0,346.0
2026-01-14 21:00:00+00:00,6.0,553.0,109.0,53.0,0.0,148.0,-148.0,-56.0,547.0,343.0
2026-01-14 22:00:00+00:00,6.0,553.0,99.0,42.0,0.0,145.0,-145.0,-57.0,547.0,345.0
2026-01-14 23:00:00+00:00,21.0,516.0,106.0,102.0,0.0,147.0,-147.0,-4.0,495.0,344.0
2026-01-15 00:00:00+00:00,21.0,549.0,101.0,102.0,0.0,138.0,-138.0,1.0,528.0,391.0
2026-01-15 01:00:00+00:00,21.0,549.0,101.0,102.0,0.0,117.0,-117.0,1.0,528.0,412.0
2026-01-15 02:00:00+00:00,21.0,549.0,101.0,102.0,0.0,112.0,-112.0,1.0,528.0,417.0
2026-01-15 03:00:00+00:00,21.0,549.0,101.0,102.0,0.0,126.0,-126.0,1.0,528.0,403.0
2026-01-15 04:00:00+00:00,21.0,518.0,88.0,15.0,0.0,51.0,-51.0,-73.0,497.0,373.0
2026-01-15 05:00:00+00:00,1.0,560.0,313.0,15.0,155.0,51.0,104.0,-298.0,559.0,365.0
2026-01-15 06:00:00+00:00,1.0,581.0,313.0,45.0,190.0,1.0,189.0,-268.0,580.0,501.0
2026-01-15 07:00:00+00:00,1.0,601.0,293.0,45.0,169.0,1.0,168.0,-248.0,600.0,520.0
2026-01-15 08:00:00+00:00,1.0,598.0,263.0,25.0,192.0,1.0,191.0,-238.0,597.0,550.0
2026-01-15 09:00:00+00:00,21.0,538.0,313.0,15.0,187.0,1.0,186.0,-298.0,517.0,405.0
2026-01-15 10:00:00+00:00,21.0,556.0,313.0,15.0,187.0,1.0,186.0,-298.0,535.0,423.0
2026-01-15 11:00:00+00:00,21.0,562.0,313.0,15.0,187.0,1.0,186.0,-298.0,541.0,429.0
2026-01-15 12:00:00+00:00,21.0,565.0,288.0,15.0,147.0,1.0,146.0,-273.0,544.0,417.0
2026-01-15 13:00:00+00:00,21.0,577.0,313.0,15.0,142.0,1.0,141.0,-298.0,556.0,399.0
2026-01-15 14:00:00+00:00,1.0,601.0,293.0,45.0,187.0,2.0,185.0,-248.0,600.0,537.0
2026-01-15 15:00:00+00:00,1.0,601.0,288.0,45.0,163.0,2.0,161.0,-243.0,600.0,518.0
2026-01-15 16:00:00+00:00,1.0,601.0,274.0,45.0,137.0,2.0,135.0,-229.0,600.0,506.0
2026-01-15 17:00:00+00:00,1.0,601.0,282.0,45.0,146.0,2.0,144.0,-237.0,600.0,507.0
2026-01-15 18:00:00+00:00,1.0,601.0,268.0,45.0,126.0,1.0,125.0,-223.0,600.0,502.0
2026-01-15 19:00:00+00:00,1.0,601.0,285.0,45.0,141.0,1.0,140.0,-240.0,600.0,500.0
2026-01-15 20:00:00+00:00,1.0,526.0,251.0,15.0,109.0,51.0,58.0,-236.0,525.0,347.0
2026-01-15 21:00:00+00:00,1.0,511.0,103.0,15.0,0.0,80.0,-80.0,-88.0,510.0,342.0
2026-01-15 22:00:00+00:00,1.0,506.0,97.0,15.0,0.0,85.0,-85.0,-82.0,505.0,338.0
2026-01-15 23:00:00+00:00,1.0,485.0,73.0,125.0,0.0,150.0,-150.0,52.0,484.0,386.0
2026-01-16 00:00:00+00:00,1.0,544.0,90.0,132.0,0.0,155.0,-155.0,42.0,543.0,430.0
2026-01-16 01:00:00+00:00,1.0,543.0,90.0,132.0,0.0,133.0,-133.0,42.0,542.0,451.0
2026-01-16 02:00:00+00:00,1.0,534.0,90.0,132.0,0.0,120.0,-120.0,42.0,533.0,455.0
2026-01-16 03:00:00+00:00,1.0,525.0,90.0,132.0,0.0,120.0,-120.0,42.0,524.0,446.0
2026-01-16 04:00:00+00:00,1.0,545.0,118.0,88.0,5.0,113.0,-108.0,-30.0,544.0,406.0
2026-01-16 05:00:00+00:00,1.0,576.0,313.0,13.0,167.0,84.0,83.0,-300.0,575.0,358.0
2026-01-16 06:00:00+00:00,1.0,575.0,313.0,13.0,169.0,89.0,80.0,-300.0,574.0,354.0
2026-01-16 07:00:00+00:00,1.0,550.0,313.0,13.0,192.0,52.0,140.0,-300.0,549.0,389.0
2026-01-16 08:00:00+00:00,16.0,569.0,313.0,13.0,257.0,51.0,206.0,-300.0,553.0,459.0
2026-01-16 09:00:00+00:00,32.0,591.0,299.0,13.0,233.0,28.0,205.0,-286.0,559.0,478.0
2026-01-16 10:00:00+00:00,31.0,593.0,300.0,13.0,233.0,1.0,232.0,-287.0,562.0,507.0
2026-01-16 11:00:00+00:00,27.0,601.0,308.0,13.0,238.0,1.0,237.0,-295.0,574.0,516.0
2026-01-16 12:00:00+00:00,27.0,591.0,309.0,13.0,237.0,1.0,236.0,-296.0,564.0,504.0
2026-01-16 13:00:00+00:00,21.0,588.0,306.0,13.0,212.0,26.0,186.0,-293.0,567.0,460.0
2026-01-16 14:00:00+00:00,1.0,581.0,285.0,13.0,215.0,27.0,188.0,-272.0,580.0,496.0
2026-01-16 15:00:00+00:00,1.0,601.0,313.0,13.0,193.0,39.0,154.0,-300.0,600.0,454.0
2026-01-16 16:00:00+00:00,1.0,601.0,285.0,13.0,155.0,46.0,109.0,-272.0,600.0,437.0
2026-01-16 17:00:00+00:00,1.0,601.0,285.0,13.0,155.0,45.0,110.0,-272.0,600.0,438.0
2026-01-16 18:00:00+00:00,1.0,601.0,285.0,13.0,159.0,51.0,108.0,-272.0,600.0,436.0
2026-01-16 19:00:00+00:00,1.0,589.0,313.0,13.0,190.0,39.0,151.0,-300.0,588.0,439.0
2026-01-16 20:00:00+00:00,1.0,525.0,288.0,13.0,163.0,62.0,101.0,-275.0,524.0,350.0
2026-01-16 21:00:00+00:00,1.0,476.0,111.0,88.0,24.0,129.0,-105.0,-23.0,475.0,347.0
2026-01-16 22:00:00+00:00,1.0,487.0,107.0,88.0,0.0,126.0,-126.0,-19.0,486.0,341.0
2026-01-16 23:00:00+00:00,95.0,376.0,68.0,133.0,0.0,121.0,-121.0,65.0,281.0,225.0
2026-01-17 00:00:00+00:00,75.0,396.0,83.0,133.0,0.0,121.0,-121.0,50.0,321.0,250.0
2026-01-17 01:00:00+00:00,46.0,472.0,165.0,133.0,0.0,121.0,-121.0,-32.0,426.0,273.0
2026-01-17 02:00:00+00:00,46.0,474.0,165.0,133.0,0.0,121.0,-121.0,-32.0,428.0,275.0
2026-01-17 03:00:00+00:00,46.0,475.0,167.0,110.0,0.0,98.0,-98.0,-57.0,429.0,274.0
2026-01-17 04:00:00+00:00,82.0,470.0,168.0,118.0,0.0,98.0,-98.0,-50.0,388.0,240.0
2026-01-17 05:00:00+00:00,101.0,434.0,107.0,13.0,0.0,1.0,-1.0,-94.0,333.0,238.0
2026-01-17 06:00:00+00:00,105.0,406.0,81.0,13.0,0.0,1.0,-1.0,-68.0,301.0,232.0
2026-01-17 07:00:00+00:00,131.0,422.0,90.0,26.0,0.0,1.0,-1.0,-64.0,291.0,226.0
2026-01-17 08:00:00+00:00,126.0,462.0,77.0,33.0,0.0,1.0,-1.0,-44.0,336.0,291.0
2026-01-17 09:00:00+00:00,155.0,479.0,61.0,50.0,0.0,1.0,-1.0,-11.0,324.0,312.0
2026-01-17 10:00:00+00:00,165.0,530.0,43.0,16.0,0.0,1.0,-1.0,-27.0,365.0,337.0
2026-01-17 11:00:00+00:00,155.0,535.0,59.0,26.0,0.0,1.0,-1.0,-33.0,380.0,346.0
2026-01-17 12:00:00+00:00,155.0,536.0,70.0,18.0,0.0,1.0,-1.0,-52.0,381.0,328.0
2026-01-17 13:00:00+00:00,158.0,456.0,48.0,30.0,0.0,1.0,-1.0,-18.0,298.0,279.0
2026-01-17 14:00:00+00:00,141.0,428.0,69.0,48.0,0.0,31.0,-31.0,-21.0,287.0,235.0
2026-01-17 15:00:00+00:00,126.0,449.0,121.0,48.0,0.0,36.0,-36.0,-73.0,323.0,214.0
2026-01-17 16:00:00+00:00,135.0,436.0,113.0,13.0,0.0,1.0,-1.0,-100.0,301.0,200.0
2026-01-17 17:00:00+00:00,126.0,420.0,105.0,13.0,0.0,1.0,-1.0,-92.0,294.0,201.0
2026-01-17 18:00:00+00:00,152.0,398.0,90.0,26.0,0.0,1.0,-1.0,-64.0,246.0,181.0
2026-01-17 19:00:00+00:00,149.0,376.0,178.0,46.0,0.0,21.0,-21.0,-132.0,227.0,74.0
2026-01-17 20:00:00+00:00,153.0,368.0,160.0,48.0,0.0,30.0,-30.0,-112.0,215.0,73.0
2026-01-17 21:00:00+00:00,172.0,369.0,140.0,61.0,0.0,41.0,-41.0,-79.0,197.0,77.0
2026-01-17 22:00:00+00:00,172.0,372.0,170.0,167.0,0.0,147.0,-147.0,-3.0,200.0,50.0
2026-01-17 23:00:00+00:00,21.0,409.0,112.0,233.0,0.0,220.0,-220.0,121.0,388.0,289.0
2026-01-18 00:00:00+00:00,21.0,419.0,122.0,233.0,0.0,220.0,-220.0,111.0,398.0,289.0
2026-01-18 01:00:00+00:00,21.0,433.0,137.0,233.0,0.0,220.0,-220.0,96.0,412.0,288.0
2026-01-18 02:00:00+00:00,18.0,450.0,159.0,233.0,0.0,220.0,-220.0,74.0,432.0,286.0
2026-01-18 03:00:00+00:00,21.0,454.0,161.0,233.0,0.0,220.0,-220.0,72.0,433.0,285.0
2026-01-18 04:00:00+00:00,13.0,446.0,148.0,233.0,0.0,220.0,-220.0,85.0,433.0,298.0
2026-01-18 05:00:00+00:00,5.0,428.0,134.0,222.0,0.0,209.0,-209.0,88.0,423.0,302.0
2026-01-18 06:00:00+00:00,47.0,423.0,131.0,215.0,0.0,202.0,-202.0,84.0,376.0,258.0
2026-01-18 07:00:00+00:00,46.0,460.0,127.0,231.0,0.0,218.0,-218.0,104.0,414.0,300.0
2026-01-18 08:00:00+00:00,91.0,493.0,113.0,233.0,0.0,220.0,-220.0,120.0,402.0,302.0
2026-01-18 09:00:00+00:00,122.0,519.0,107.0,233.0,0.0,220.0,-220.0,126.0,397.0,303.0
2026-01-18 10:00:00+00:00,111.0,539.0,121.0,233.0,0.0,220.0,-220.0,112.0,428.0,320.0
2026-01-18 11:00:00+00:00,111.0,540.0,124.0,232.0,0.0,219.0,-219.0,108.0,429.0,318.0
2026-01-18 12:00:00+00:00,123.0,533.0,122.0,227.0,0.0,214.0,-214.0,105.0,410.0,301.0
2026-01-18 13:00:00+00:00,124.0,474.0,101.0,233.0,0.0,220.0,-220.0,132.0,350.0,262.0
2026-01-18 14:00:00+00:00,121.0,497.0,197.0,142.0,0.0,129.0,-129.0,-55.0,376.0,192.0
2026-01-18 15:00:00+00:00,155.0,544.0,255.0,13.0,0.0,0.0,0.0,-242.0,389.0,147.0
2026-01-18 16:00:00+00:00,160.0,546.0,255.0,13.0,0.0,0.0,0.0,-242.0,386.0,144.0
2026-01-18 17:00:00+00:00,158.0,552.0,255.0,13.0,0.0,0.0,0.0,-242.0,394.0,152.0
2026-01-18 18:00:00+00:00,157.0,551.0,255.0,13.0,0.0,0.0,0.0,-242.0,394.0,152.0
2026-01-18 19:00:00+00:00,142.0,477.0,192.0,19.0,0.0,6.0,-6.0,-173.0,335.0,156.0
2026-01-18 20:00:00+00:00,148.0,447.0,156.0,58.0,0.0,40.0,-40.0,-98.0,299.0,161.0
2026-01-18 21:00:00+00:00,150.0,417.0,113.0,233.0,0.0,220.0,-220.0,120.0,267.0,167.0
2026-01-18 22:00:00+00:00,137.0,420.0,132.0,225.0,0.0,212.0,-212.0,93.0,283.0,164.0
2026-01-18 23:00:00+00:00,68.0,371.0,83.0,327.0,0.0,266.0,-266.0,244.0,303.0,281.0
2026-01-19 00:00:00+00:00,26.0,398.0,105.0,281.0,0.0,269.0,-269.0,176.0,372.0,279.0
2026-01-19 01:00:00+00:00,26.0,394.0,100.0,281.0,0.0,269.0,-269.0,181.0,368.0,280.0
2026-01-19 02:00:00+00:00,26.0,388.0,100.0,281.0,0.0,269.0,-269.0,181.0,362.0,274.0
2026-01-19 03:00:00+00:00,26.0,391.0,100.0,281.0,0.0,269.0,-269.0,181.0,365.0,277.0
2026-01-19 04:00:00+00:00,66.0,411.0,165.0,189.0,60.0,177.0,-117.0,24.0,345.0,252.0
2026-01-19 05:00:00+00:00,66.0,477.0,283.0,70.0,110.0,58.0,52.0,-213.0,411.0,250.0
2026-01-19 06:00:00+00:00,106.0,479.0,313.0,70.0,144.0,58.0,86.0,-243.0,373.0,216.0
2026-01-19 07:00:00+00:00,101.0,519.0,293.0,33.0,129.0,21.0,108.0,-260.0,418.0,266.0
2026-01-19 08:00:00+00:00,131.0,521.0,291.0,22.0,172.0,1.0,171.0,-269.0,390.0,292.0
2026-01-19 09:00:00+00:00,141.0,542.0,289.0,92.0,166.0,71.0,95.0,-197.0,401.0,299.0
2026-01-19 10:00:00+00:00,151.0,539.0,298.0,92.0,194.0,71.0,123.0,-206.0,388.0,305.0
2026-01-19 11:00:00+00:00,101.0,551.0,313.0,93.0,209.0,71.0,138.0,-220.0,450.0,368.0
2026-01-19 12:00:00+00:00,111.0,551.0,313.0,83.0,194.0,71.0,123.0,-230.0,440.0,333.0
2026-01-19 13:00:00+00:00,76.0,556.0,293.0,83.0,138.0,71.0,67.0,-210.0,480.0,337.0
2026-01-19 14:00:00+00:00,51.0,534.0,273.0,90.0,153.0,2.0,151.0,-183.0,483.0,451.0
2026-01-19 15:00:00+00:00,31.0,601.0,293.0,13.0,170.0,2.0,168.0,-280.0,570.0,458.0
2026-01-19 16:00:00+00:00,1.0,597.0,293.0,13.0,168.0,2.0,166.0,-280.0,596.0,482.0
2026-01-19 17:00:00+00:00,41.0,601.0,293.0,13.0,163.0,2.0,161.0,-280.0,560.0,441.0
2026-01-19 18:00:00+00:00,1.0,524.0,313.0,13.0,110.0,11.0,99.0,-300.0,523.0,322.0
2026-01-19 19:00:00+00:00,1.0,526.0,313.0,13.0,110.0,13.0,97.0,-300.0,525.0,322.0
2026-01-19 20:00:00+00:00,31.0,498.0,292.0,13.0,110.0,1.0,109.0,-279.0,467.0,297.0
2026-01-19 21:00:00+00:00,31.0,469.0,252.0,66.0,100.0,54.0,46.0,-186.0,438.0,298.0
2026-01-19 22:00:00+00:00,31.0,459.0,240.0,174.0,100.0,171.0,-71.0,-66.0,428.0,291.0
2026-01-19 23:00:00+00:00,96.0,370.0,82.0,235.0,0.0,216.0,-216.0,153.0,274.0,211.0
2026-01-20 00:00:00+00:00,96.0,374.0,80.0,223.0,0.0,211.0,-211.0,143.0,278.0,210.0
2026-01-20 01:00:00+00:00,141.0,369.0,77.0,223.0,0.0,211.0,-211.0,146.0,228.0,163.0
2026-01-20 02:00:00+00:00,135.0,364.0,96.0,223.0,0.0,192.0,-192.0,127.0,229.0,164.0
2026-01-20 03:00:00+00:00,146.0,362.0,96.0,223.0,0.0,192.0,-192.0,127.0,216.0,151.0
2026-01-20 04:00:00+00:00,96.0,385.0,123.0,98.0,15.0,92.0,-77.0,-25.0,289.0,187.0
2026-01-20 05:00:00+00:00,87.0,377.0,313.0,13.0,210.0,36.0,174.0,-300.0,290.0,164.0
2026-01-20 06:00:00+00:00,36.0,474.0,313.0,13.0,149.0,36.0,113.0,-300.0,438.0,251.0
2026-01-20 07:00:00+00:00,39.0,541.0,313.0,13.0,147.0,36.0,111.0,-300.0,502.0,313.0
2026-01-20 08:00:00+00:00,25.0,561.0,266.0,28.0,113.0,36.0,77.0,-238.0,536.0,375.0
2026-01-20 09:00:00+00:00,130.0,571.0,205.0,63.0,57.0,86.0,-29.0,-142.0,441.0,270.0
2026-01-20 10:00:00+00:00,146.0,557.0,162.0,63.0,33.0,86.0,-53.0,-99.0,411.0,259.0
2026-01-20 11:00:00+00:00,188.0,559.0,185.0,63.0,78.0,86.0,-8.0,-122.0,371.0,241.0
2026-01-20 12:00:00+00:00,168.0,544.0,192.0,63.0,85.0,86.0,-1.0,-129.0,376.0,246.0
2026-01-20 13:00:00+00:00,136.0,535.0,217.0,13.0,63.0,36.0,27.0,-204.0,399.0,222.0
2026-01-20 14:00:00+00:00,112.0,556.0,257.0,13.0,138.0,78.0,60.0,-244.0,444.0,260.0
2026-01-20 15:00:00+00:00,26.0,526.0,287.0,18.0,149.0,2.0,147.0,-269.0,500.0,378.0
2026-01-20 16:00:00+00:00,31.0,526.0,297.0,18.0,159.0,2.0,157.0,-279.0,495.0,373.0
2026-01-20 17:00:00+00:00,34.0,526.0,294.0,18.0,158.0,3.0,155.0,-276.0,492.0,371.0
