,BE_GB,GB_BE,NL_GB,GB_NL,FR_GB,GB_FR,GB_NO_2,NO_2_GB,GB_DK_1,DK_1_GB,GB_BE_net_export,GB_FR_net_export,GB_NL_net_export,GB_NO_2_net_export,GB_DK_1_net_export,Net Export
2026-01-16 23:00:00+00:00,180.0,0.0,517.0,0.0,814.0,0.0,0.0,1449.0,0.0,427.0,-180.0,-814.0,-517.0,-1449.0,-427.0,-3387.0
2026-01-17 00:00:00+00:00,341.0,0.0,537.0,0.0,1316.0,0.0,0.0,1449.0,0.0,456.0,-341.0,-1316.0,-537.0,-1449.0,-456.0,-4099.0
2026-01-17 01:00:00+00:00,600.0,0.0,543.0,0.0,1561.0,0.0,0.0,1449.0,0.0,574.0,-600.0,-1561.0,-543.0,-1449.0,-574.0,-4727.0
2026-01-17 02:00:00+00:00,341.0,0.0,440.0,0.0,1465.0,0.0,0.0,1449.0,0.0,441.0,-341.0,-1465.0,-440.0,-1449.0,-441.0,-4136.0
2026-01-17 03:00:00+00:00,197.0,0.0,378.0,0.0,1423.0,0.0,0.0,1449.0,0.0,174.0,-197.0,-1423.0,-378.0,-1449.0,-174.0,-3621.0
2026-01-17 04:00:00+00:00,30.0,25.0,244.0,0.0,1052.0,0.0,0.0,1449.0,0.0,123.0,-5.0,-1052.0,-244.0,-1449.0,-123.0,-2873.0
2026-01-17 05:00:00+00:00,139.0,50.0,333.0,0.0,438.0,42.0,0.0,1449.0,0.0,356.0,-89.0,-396.0,-333.0,-1449.0,-356.0,-2623.0
2026-01-17 06:00:00+00:00,378.0,0.0,539.0,0.0,689.0,0.0,0.0,1449.0,0.0,539.0,-378.0,-689.0,-539.0,-1449.0,-539.0,-3594.0
2026-01-17 07:00:00+00:00,19.0,275.0,300.0,222.0,135.0,701.0,0.0,1449.0,68.0,318.0,256.0,566.0,-78.0,-1449.0,-250.0,-955.0
2026-01-17 08:00:00+00:00,60.0,93.0,457.0,2.0,176.0,187.0,0.0,1449.0,2.0,228.0,33.0,11.0,-455.0,-1449.0,-226.0,-2086.0
2026-01-17 09:00:00+00:00,351.0,0.0,1007.0,0.0,1310.0,0.0,0.0,1449.0,0.0,592.0,-351.0,-1310.0,-1007.0,-1449.0,-592.0,-4709.0
2026-01-17 10:00:00+00:00,522.0,66.0,1059.0,0.0,1676.0,0.0,0.0,1449.0,0.0,716.0,-456.0,-1676.0,-1059.0,-1449.0,-716.0,-5356.0
2026-01-17 11:00:00+00:00,576.0,0.0,1059.0,0.0,1973.0,0.0,0.0,1449.0,0.0,716.0,-576.0,-1973.0,-1059.0,-1449.0,-716.0,-5773.0
2026-01-17 12:00:00+00:00,604.0,0.0,1060.0,0.0,2195.0,0.0,0.0,1449.0,0.0,760.0,-604.0,-2195.0,-1060.0,-1449.0,-760.0,-6068.0
2026-01-17 13:00:00+00:00,480.0,0.0,1010.0,0.0,2546.0,0.0,0.0,1449.0,0.0,678.0,-480.0,-2546.0,-1010.0,-1449.0,-678.0,-6163.0
2026-01-17 14:00:00+00:00,269.0,0.0,647.0,0.0,2188.0,0.0,0.0,1449.0,0.0,284.0,-269.0,-2188.0,-647.0,-1449.0,-284.0,-4837.0
2026-01-17 15:00:00+00:00,132.0,0.0,483.0,0.0,1992.0,0.0,0.0,1449.0,0.0,158.0,-132.0,-1992.0,-483.0,-1449.0,-158.0,-4214.0
2026-01-17 16:00:00+00:00,445.0,0.0,629.0,0.0,2663.0,0.0,0.0,1449.0,0.0,281.0,-445.0,-2663.0,-629.0,-1449.0,-281.0,-5467.0
2026-01-17 17:00:00+00:00,623.0,0.0,914.0,0.0,2770.0,0.0,0.0,1449.0,0.0,755.0,-623.0,-2770.0,-914.0,-1449.0,-755.0,-6511.0
2026-01-17 18:00:00+00:00,649.0,0.0,1060.0,0.0,2939.0,0.0,0.0,1449.0,0.0,743.0,-649.0,-2939.0,-1060.0,-1449.0,-743.0,-6840.0
2026-01-17 19:00:00+00:00,857.0,0.0,1060.0,0.0,2517.0,0.0,0.0,1449.0,0.0,982.0,-857.0,-2517.0,-1060.0,-1449.0,-982.0,-6865.0
2026-01-17 20:00:00+00:00,982.0,0.0,1060.0,0.0,2556.0,0.0,0.0,1449.0,0.0,1000.0,-982.0,-2556.0,-1060.0,-1449.0,-1000.0,-7047.0
2026-01-17 21:00:00+00:00,954.0,0.0,1060.0,0.0,2324.0,0.0,0.0,1449.0,0.0,1000.0,-954.0,-2324.0,-1060.0,-1449.0,-1000.0,-6787.0
2026-01-17 22:00:00+00:00,882.0,0.0,1060.0,0.0,1913.0,0.0,0.0,1449.0,0.0,936.0,-882.0,-1913.0,-1060.0,-1449.0,-936.0,-6240.0
2026-01-17 23:00:00+00:00,1012.0,0.0,1040.0,0.0,3344.0,0.0,0.0,1449.0,0.0,950.0,-1012.0,-3344.0,-1040.0,-1449.0,-950.0,-7795.0
2026-01-18 00:00:00+00:00,1012.0,0.0,1055.0,0.0,3521.0,0.0,0.0,1449.0,0.0,950.0,-1012.0,-3521.0,-1055.0,-1449.0,-950.0,-7987.0
2026-01-18 01:00:00+00:00,1012.0,0.0,1059.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1012.0,-3528.0,-1059.0,-1449.0,-1000.0,-8048.0
2026-01-18 02:00:00+00:00,1012.0,0.0,1060.0,0.0,3528.0,0.0,0.0,1449.0,0.0,950.0,-1012.0,-3528.0,-1060.0,-1449.0,-950.0,-7999.0
2026-01-18 03:00:00+00:00,1012.0,0.0,1060.0,0.0,3370.0,0.0,0.0,1449.0,0.0,915.0,-1012.0,-3370.0,-1060.0,-1449.0,-915.0,-7806.0
2026-01-18 04:00:00+00:00,739.0,0.0,825.0,0.0,2797.0,0.0,0.0,1449.0,0.0,608.0,-739.0,-2797.0,-825.0,-1449.0,-608.0,-6418.0
2026-01-18 05:00:00+00:00,714.0,0.0,607.0,0.0,2421.0,0.0,0.0,1449.0,0.0,423.0,-714.0,-2421.0,-607.0,-1449.0,-423.0,-5614.0
2026-01-18 06:00:00+00:00,720.0,0.0,591.0,0.0,2203.0,0.0,0.0,1449.0,0.0,450.0,-720.0,-2203.0,-591.0,-1449.0,-450.0,-5413.0
2026-01-18 07:00:00+00:00,533.0,0.0,540.0,0.0,1925.0,0.0,0.0,1449.0,0.0,315.0,-533.0,-1925.0,-540.0,-1449.0,-315.0,-4762.0
2026-01-18 08:00:00+00:00,638.0,0.0,1062.0,0.0,2304.0,0.0,0.0,1449.0,0.0,506.0,-638.0,-2304.0,-1062.0,-1449.0,-506.0,-5959.0
2026-01-18 09:00:00+00:00,1032.0,0.0,1062.0,0.0,3503.0,0.0,0.0,1449.0,0.0,975.0,-1032.0,-3503.0,-1062.0,-1449.0,-975.0,-8021.0
2026-01-18 10:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1062.0,-1449.0,-1000.0,-8071.0
2026-01-18 11:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1062.0,-1449.0,-1000.0,-8071.0
2026-01-18 12:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1062.0,-1449.0,-1000.0,-8071.0
2026-01-18 13:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1062.0,-1449.0,-1000.0,-8071.0
2026-01-18 14:00:00+00:00,1012.0,0.0,1063.0,0.0,3527.0,0.0,0.0,1449.0,0.0,1000.0,-1012.0,-3527.0,-1063.0,-1449.0,-1000.0,-8051.0
2026-01-18 15:00:00+00:00,1012.0,0.0,1063.0,0.0,3527.0,0.0,0.0,1449.0,0.0,973.0,-1012.0,-3527.0,-1063.0,-1449.0,-973.0,-8024.0
2026-01-18 16:00:00+00:00,922.0,0.0,983.0,0.0,3528.0,0.0,0.0,1449.0,0.0,889.0,-922.0,-3528.0,-983.0,-1449.0,-889.0,-7771.0
2026-01-18 17:00:00+00:00,900.0,0.0,1033.0,0.0,3378.0,0.0,0.0,1449.0,0.0,901.0,-900.0,-3378.0,-1033.0,-1449.0,-901.0,-7661.0
2026-01-18 18:00:00+00:00,852.0,0.0,1063.0,0.0,3078.0,0.0,0.0,1449.0,0.0,912.0,-852.0,-3078.0,-1063.0,-1449.0,-912.0,-7354.0
2026-01-18 19:00:00+00:00,554.0,0.0,1063.0,0.0,2588.0,0.0,0.0,1449.0,0.0,846.0,-554.0,-2588.0,-1063.0,-1449.0,-846.0,-6500.0
2026-01-18 20:00:00+00:00,462.0,18.0,1063.0,0.0,2267.0,0.0,0.0,1449.0,0.0,756.0,-444.0,-2267.0,-1063.0,-1449.0,-756.0,-5979.0
2026-01-18 21:00:00+00:00,419.0,0.0,941.0,0.0,1861.0,0.0,0.0,1449.0,0.0,694.0,-419.0,-1861.0,-941.0,-1449.0,-694.0,-5364.0
2026-01-18 22:00:00+00:00,159.0,0.0,708.0,0.0,1645.0,0.0,0.0,1449.0,0.0,395.0,-159.0,-1645.0,-708.0,-1449.0,-395.0,-4356.0
2026-01-18 23:00:00+00:00,296.0,0.0,218.0,0.0,1174.0,0.0,0.0,1449.0,0.0,340.0,-296.0,-1174.0,-218.0,-1449.0,-340.0,-3477.0
2026-01-19 00:00:00+00:00,379.0,0.0,223.0,0.0,1505.0,0.0,0.0,1449.0,0.0,340.0,-379.0,-1505.0,-223.0,-1449.0,-340.0,-3896.0
2026-01-19 01:00:00+00:00,316.0,0.0,585.0,0.0,1582.0,0.0,0.0,1449.0,0.0,343.0,-316.0,-1582.0,-585.0,-1449.0,-343.0,-4275.0
2026-01-19 02:00:00+00:00,528.0,0.0,296.0,0.0,1578.0,0.0,0.0,1449.0,0.0,301.0,-528.0,-1578.0,-296.0,-1449.0,-301.0,-4152.0
2026-01-19 03:00:00+00:00,280.0,0.0,35.0,0.0,1412.0,0.0,0.0,1449.0,0.0,0.0,-280.0,-1412.0,-35.0,-1449.0,0.0,-3176.0
2026-01-19 04:00:00+00:00,302.0,0.0,0.0,0.0,511.0,0.0,0.0,1001.3,0.0,8.0,-302.0,-511.0,0.0,-1001.3,-8.0,-1822.3
2026-01-19 05:00:00+00:00,95.0,719.0,0.0,972.0,261.0,541.0,0.0,536.3,724.0,0.0,624.0,280.0,972.0,-536.3,724.0,2063.7
2026-01-19 06:00:00+00:00,95.0,1102.0,0.0,1059.0,224.0,1266.0,0.0,71.3,1003.0,0.0,1007.0,1042.0,1059.0,-71.3,1003.0,4039.7
2026-01-19 07:00:00+00:00,95.0,1045.0,0.0,1059.0,643.0,917.0,0.0,0.0,1100.0,0.0,950.0,274.0,1059.0,0.0,1100.0,3383.0
2026-01-19 08:00:00+00:00,95.0,51.0,0.0,319.0,1320.0,151.0,0.0,310.4,383.0,0.0,-44.0,-1169.0,319.0,-310.4,383.0,-821.4000000000001
2026-01-19 09:00:00+00:00,501.0,0.0,605.0,0.0,1727.0,0.0,0.0,763.1,0.0,598.0,-501.0,-1727.0,-605.0,-763.1,-598.0,-4194.1
2026-01-19 10:00:00+00:00,708.0,0.0,849.0,0.0,2792.0,0.0,0.0,659.9,0.0,881.0,-708.0,-2792.0,-849.0,-659.9,-881.0,-5889.9
2026-01-19 11:00:00+00:00,770.0,0.0,1059.0,0.0,2817.0,0.0,0.0,1124.9,0.0,893.0,-770.0,-2817.0,-1059.0,-1124.9,-893.0,-6663.9
2026-01-19 12:00:00+00:00,786.0,0.0,751.0,0.0,2868.0,0.0,0.0,1272.7,0.0,871.0,-786.0,-2868.0,-751.0,-1272.7,-871.0,-6548.7
2026-01-19 13:00:00+00:00,742.0,0.0,579.0,100.0,2918.0,0.0,0.0,807.7,0.0,520.0,-742.0,-2918.0,-479.0,-807.7,-520.0,-5466.7
2026-01-19 14:00:00+00:00,493.0,51.0,16.0,341.0,3528.0,0.0,0.0,530.0,295.0,42.0,-442.0,-3528.0,325.0,-530.0,253.0,-3922.0
2026-01-19 15:00:00+00:00,639.0,100.0,0.0,819.0,3528.0,0.0,0.0,489.7,859.0,0.0,-539.0,-3528.0,819.0,-489.7,859.0,-2878.7
2026-01-19 16:00:00+00:00,594.0,100.0,0.0,637.0,3528.0,0.0,0.0,417.7,985.0,0.0,-494.0,-3528.0,637.0,-417.7,985.0,-2817.7
2026-01-19 17:00:00+00:00,375.0,223.0,332.0,276.0,2999.0,0.0,0.0,596.4,705.0,0.0,-152.0,-2999.0,-56.0,-596.4,705.0,-3098.4
2026-01-19 18:00:00+00:00,264.0,200.0,309.0,216.0,2711.0,0.0,0.0,788.8,94.0,126.0,-64.0,-2711.0,-93.0,-788.8,-32.0,-3688.8
2026-01-19 19:00:00+00:00,95.0,0.0,0.0,191.0,809.0,0.0,0.0,519.7,0.0,0.0,-95.0,-809.0,191.0,-519.7,0.0,-1232.7
2026-01-19 20:00:00+00:00,95.0,187.0,0.0,503.0,578.0,177.0,0.0,54.7,187.0,0.0,92.0,-401.0,503.0,-54.7,187.0,326.3
2026-01-19 21:00:00+00:00,95.0,116.0,0.0,528.0,421.0,503.0,0.0,0.0,187.0,8.0,21.0,82.0,528.0,0.0,179.0,810.0
2026-01-19 22:00:00+00:00,95.0,187.0,0.0,515.0,500.0,468.0,0.0,61.5,187.0,8.0,92.0,-32.0,515.0,-61.5,179.0,692.5
2026-01-19 23:00:00+00:00,95.0,366.0,398.0,189.0,586.0,0.0,0.0,296.6,692.0,1.0,271.0,-586.0,-209.0,-296.6,691.0,-129.60000000000002
2026-01-20 00:00:00+00:00,126.0,460.0,300.0,256.0,1088.0,0.0,0.0,0.0,875.0,0.0,334.0,-1088.0,-44.0,0.0,875.0,77.0
2026-01-20 01:00:00+00:00,95.0,460.0,196.0,658.0,1519.0,0.0,0.0,0.0,914.0,0.0,365.0,-1519.0,462.0,0.0,914.0,222.0
2026-01-20 02:00:00+00:00,95.0,344.0,0.0,673.0,1581.0,0.0,422.9,0.0,1003.0,0.0,249.0,-1581.0,673.0,422.9,1003.0,766.9
2026-01-20 03:00:00+00:00,95.0,579.0,0.0,966.0,1294.0,0.0,462.2,0.0,1020.0,0.0,484.0,-1294.0,966.0,462.2,1020.0,1638.2
2026-01-20 04:00:00+00:00,95.0,866.0,0.0,1051.0,802.0,0.0,927.2,0.0,0.0,0.0,771.0,-802.0,1051.0,927.2,0.0,1947.2
2026-01-20 05:00:00+00:00,91.0,1103.0,0.0,1020.0,209.0,641.0,1246.0,0.0,728.0,0.0,1012.0,432.0,1020.0,1246.0,728.0,4438.0
2026-01-20 06:00:00+00:00,91.0,1102.0,0.0,1065.0,340.0,2270.0,1449.0,0.0,728.0,0.0,1011.0,1930.0,1065.0,1449.0,728.0,6183.0
2026-01-20 07:00:00+00:00,91.0,1103.0,0.0,1063.0,1584.0,2752.0,1449.0,0.0,728.0,0.0,1012.0,1168.0,1063.0,1449.0,728.0,5420.0
2026-01-20 08:00:00+00:00,95.0,1104.0,0.0,1061.0,1642.0,524.0,1449.0,0.0,728.0,0.0,1009.0,-1118.0,1061.0,1449.0,728.0,3129.0
2026-01-20 09:00:00+00:00,174.0,442.0,18.0,414.0,1654.0,342.0,1449.0,0.0,728.0,0.0,268.0,-1312.0,396.0,1449.0,728.0,1529.0
2026-01-20 10:00:00+00:00,232.0,375.0,354.0,280.0,1867.0,0.0,1277.9,0.0,728.0,0.0,143.0,-1867.0,-74.0,1277.9,728.0,207.9000000000001
2026-01-20 11:00:00+00:00,195.0,324.0,385.0,334.0,1334.0,0.0,1153.5,0.0,718.0,0.0,129.0,-1334.0,-51.0,1153.5,718.0,615.5
2026-01-20 12:00:00+00:00,135.0,401.0,240.0,758.0,1471.0,0.0,1449.0,0.0,718.0,0.0,266.0,-1471.0,518.0,1449.0,718.0,1480.0
2026-01-20 13:00:00+00:00,95.0,945.0,0.0,1076.0,1862.0,0.0,1449.0,0.0,728.0,0.0,850.0,-1862.0,1076.0,1449.0,728.0,2241.0
2026-01-20 14:00:00+00:00,91.0,1103.0,0.0,1065.0,1693.0,0.0,1449.0,0.0,728.0,0.0,1012.0,-1693.0,1065.0,1449.0,728.0,2561.0
2026-01-20 15:00:00+00:00,91.0,1103.0,0.0,1063.0,1052.0,0.0,1449.0,0.0,0.0,0.0,1012.0,-1052.0,1063.0,1449.0,0.0,2472.0
2026-01-20 16:00:00+00:00,91.0,1103.0,0.0,1062.0,2109.0,0.0,1449.0,0.0,1100.0,0.0,1012.0,-2109.0,1062.0,1449.0,1100.0,2514.0
2026-01-20 17:00:00+00:00,91.0,1103.0,0.0,1063.0,650.0,575.0,1449.0,0.0,1100.0,0.0,1012.0,-75.0,1063.0,1449.0,1100.0,4549.0
2026-01-20 18:00:00+00:00,91.0,1103.0,0.0,1063.0,653.0,1207.0,1449.0,0.0,1100.0,0.0,1012.0,554.0,1063.0,1449.0,1100.0,5178.0
2026-01-20 19:00:00+00:00,91.0,620.0,0.0,1063.0,465.0,1147.0,1449.0,0.0,1100.0,0.0,529.0,682.0,1063.0,1449.0,1100.0,4823.0
2026-01-20 20:00:00+00:00,91.0,574.0,0.0,1017.0,417.0,634.0,1215.3,0.0,1045.0,0.0,483.0,217.0,1017.0,1215.3,1045.0,3977.3
2026-01-20 21:00:00+00:00,91.0,558.0,0.0,942.0,209.0,464.0,832.1,0.0,792.0,0.0,467.0,255.0,942.0,832.1,792.0,3288.1
2026-01-20 22:00:00+00:00,91.0,437.0,0.0,926.0,209.0,540.0,1098.8,0.0,792.0,0.0,346.0,331.0,926.0,1098.8,792.0,3493.8
2026-01-20 23:00:00+00:00,0.0,462.0,0.0,1014.0,2745.0,0.0,920.3,0.0,851.0,0.0,462.0,-2745.0,1014.0,920.3,851.0,502.29999999999995
2026-01-21 00:00:00+00:00,50.0,387.0,43.0,1039.0,3417.0,0.0,753.4,0.0,906.0,0.0,337.0,-3417.0,996.0,753.4,906.0,-424.5999999999999
2026-01-21 01:00:00+00:00,72.0,194.0,29.0,915.0,3528.0,0.0,575.1,0.0,841.0,0.0,122.0,-3528.0,886.0,575.1,841.0,-1103.9
2026-01-21 02:00:00+00:00,79.0,101.0,1.0,885.0,3528.0,0.0,637.0,0.0,793.0,0.0,22.0,-3528.0,884.0,637.0,793.0,-1192.0
2026-01-21 03:00:00+00:00,77.0,159.0,1.0,808.0,3528.0,0.0,688.8,0.0,796.0,0.0,82.0,-3528.0,807.0,688.8,796.0,-1154.2
2026-01-21 04:00:00+00:00,0.0,188.0,1.0,886.0,3528.0,0.0,572.5,0.0,766.0,0.0,188.0,-3528.0,885.0,572.5,766.0,-1116.5
2026-01-21 05:00:00+00:00,0.0,297.0,0.0,333.0,3528.0,0.0,633.3,0.0,798.0,0.0,297.0,-3528.0,333.0,633.3,798.0,-1466.6999999999998
2026-01-21 06:00:00+00:00,0.0,748.0,69.0,41.0,3271.0,0.0,809.6,0.0,968.0,0.0,748.0,-3271.0,-28.0,809.6,968.0,-773.4000000000001
2026-01-21 07:00:00+00:00,0.0,498.0,292.0,221.0,3379.0,0.0,344.6,0.0,946.0,0.0,498.0,-3379.0,-71.0,344.6,946.0,-1661.4
2026-01-21 08:00:00+00:00,342.0,0.0,401.0,0.0,3528.0,0.0,0.0,120.4,501.0,0.0,-342.0,-3528.0,-401.0,-120.4,501.0,-3890.3999999999996
2026-01-21 09:00:00+00:00,952.0,0.0,675.0,0.0,3527.0,0.0,0.0,585.4,30.0,950.0,-952.0,-3527.0,-675.0,-585.4,-920.0,-6659.4
2026-01-21 10:00:00+00:00,1032.0,0.0,896.0,0.0,3528.0,0.0,0.0,1050.4,0.0,1000.0,-1032.0,-3528.0,-896.0,-1050.4,-1000.0,-7506.4
2026-01-21 11:00:00+00:00,1032.0,0.0,752.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-752.0,-1449.0,-1000.0,-7761.0
2026-01-21 12:00:00+00:00,1032.0,0.0,752.0,0.0,3528.0,0.0,0.0,1217.3,0.0,949.0,-1032.0,-3528.0,-752.0,-1217.3,-949.0,-7478.3
2026-01-21 13:00:00+00:00,964.0,0.0,719.0,0.0,3528.0,0.0,0.0,752.3,71.0,400.0,-964.0,-3528.0,-719.0,-752.3,-329.0,-6292.3
2026-01-21 14:00:00+00:00,829.0,0.0,465.0,440.0,3528.0,0.0,0.0,287.3,363.0,134.0,-829.0,-3528.0,-25.0,-287.3,229.0,-4440.3
2026-01-21 15:00:00+00:00,420.0,147.0,103.0,406.0,3528.0,0.0,0.0,0.0,458.0,100.0,-273.0,-3528.0,303.0,0.0,358.0,-3140.0
2026-01-21 16:00:00+00:00,662.0,45.0,100.0,301.0,3528.0,0.0,0.0,0.0,362.0,197.0,-617.0,-3528.0,201.0,0.0,165.0,-3779.0
2026-01-21 17:00:00+00:00,205.0,218.0,228.0,53.0,3528.0,0.0,0.0,465.0,0.0,703.0,13.0,-3528.0,-175.0,-465.0,-703.0,-4858.0
2026-01-21 18:00:00+00:00,148.0,211.0,459.0,0.0,3528.0,0.0,0.0,722.4,0.0,903.0,63.0,-3528.0,-459.0,-722.4,-903.0,-5549.4
2026-01-21 19:00:00+00:00,366.0,10.0,487.0,0.0,3528.0,0.0,0.0,995.2,0.0,1000.0,-356.0,-3528.0,-487.0,-995.2,-1000.0,-6366.2
2026-01-21 20:00:00+00:00,324.0,142.0,282.0,0.0,3528.0,0.0,0.0,908.1,0.0,1000.0,-182.0,-3528.0,-282.0,-908.1,-1000.0,-5900.1
2026-01-21 21:00:00+00:00,66.0,293.0,38.0,336.0,3528.0,0.0,0.0,443.1,0.0,1000.0,227.0,-3528.0,298.0,-443.1,-1000.0,-4446.1
2026-01-21 22:00:00+00:00,4.0,481.0,39.0,533.0,2417.0,0.0,21.9,0.0,0.0,1000.0,477.0,-2417.0,494.0,21.9,-1000.0,-2424.1
2026-01-21 23:00:00+00:00,102.0,339.0,100.0,1004.0,3528.0,0.0,486.9,0.0,0.0,950.0,237.0,-3528.0,904.0,486.9,-950.0,-2850.1
2026-01-22 00:00:00+00:00,125.0,255.0,50.0,1047.0,3527.0,0.0,494.4,0.0,0.0,1000.0,130.0,-3527.0,997.0,494.4,-1000.0,-2905.6
2026-01-22 01:00:00+00:00,155.0,388.0,50.0,971.0,3528.0,0.0,147.6,0.0,0.0,1000.0,233.0,-3528.0,921.0,147.6,-1000.0,-3226.4
2026-01-22 02:00:00+00:00,153.0,226.0,50.0,968.0,3528.0,0.0,181.6,0.0,0.0,845.0,73.0,-3528.0,918.0,181.6,-845.0,-3200.4
2026-01-22 03:00:00+00:00,157.0,411.0,0.0,973.0,3527.0,0.0,646.6,0.0,0.0,1000.0,254.0,-3527.0,973.0,646.6,-1000.0,-2653.4
2026-01-22 04:00:00+00:00,25.0,655.0,0.0,998.0,3527.0,0.0,823.7,0.0,0.0,1000.0,630.0,-3527.0,998.0,823.7,-1000.0,-2075.3
2026-01-22 05:00:00+00:00,0.0,926.0,0.0,975.0,2400.0,30.0,465.0,0.0,0.0,935.0,926.0,-2370.0,975.0,465.0,-935.0,-939.0
2026-01-22 06:00:00+00:00,32.0,956.0,164.0,804.0,2274.0,112.0,0.0,0.0,0.0,955.0,924.0,-2162.0,640.0,0.0,-955.0,-1553.0
2026-01-22 07:00:00+00:00,30.0,784.0,153.0,571.0,2853.0,0.0,0.0,465.0,0.0,1000.0,754.0,-2853.0,418.0,-465.0,-1000.0,-3146.0
2026-01-22 08:00:00+00:00,123.0,43.0,373.0,0.0,2954.0,0.0,0.0,930.0,0.0,1000.0,-80.0,-2954.0,-373.0,-930.0,-1000.0,-5337.0
2026-01-22 09:00:00+00:00,931.0,0.0,1063.0,0.0,3517.0,0.0,0.0,1395.0,0.0,1000.0,-931.0,-3517.0,-1063.0,-1395.0,-1000.0,-7906.0
2026-01-22 10:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1062.0,-1449.0,-1000.0,-8071.0
2026-01-22 11:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1062.0,-1449.0,-1000.0,-8071.0
2026-01-22 12:00:00+00:00,1032.0,0.0,1062.0,0.0,3527.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3527.0,-1062.0,-1449.0,-1000.0,-8070.0
2026-01-22 13:00:00+00:00,1029.0,0.0,1025.0,0.0,3528.0,0.0,0.0,1333.5,0.0,1000.0,-1029.0,-3528.0,-1025.0,-1333.5,-1000.0,-7915.5
2026-01-22 14:00:00+00:00,414.0,50.0,705.0,75.0,3528.0,0.0,0.0,868.5,0.0,1000.0,-364.0,-3528.0,-630.0,-868.5,-1000.0,-6390.5
2026-01-22 15:00:00+00:00,29.0,552.0,226.0,315.0,3528.0,0.0,0.0,403.5,0.0,1000.0,523.0,-3528.0,89.0,-403.5,-1000.0,-4319.5
2026-01-22 16:00:00+00:00,33.0,401.0,193.0,311.0,3528.0,0.0,0.0,519.0,0.0,1000.0,368.0,-3528.0,118.0,-519.0,-1000.0,-4561.0
2026-01-22 17:00:00+00:00,1.0,174.0,535.0,150.0,2276.0,0.0,0.0,984.0,0.0,1000.0,173.0,-2276.0,-385.0,-984.0,-1000.0,-4472.0
2026-01-22 18:00:00+00:00,122.0,62.0,731.0,0.0,1751.0,0.0,0.0,1449.0,0.0,1000.0,-60.0,-1751.0,-731.0,-1449.0,-1000.0,-4991.0
2026-01-22 19:00:00+00:00,181.0,0.0,453.0,0.0,1922.0,0.0,0.0,1449.0,0.0,999.0,-181.0,-1922.0,-453.0,-1449.0,-999.0,-5004.0
2026-01-22 20:00:00+00:00,160.0,120.0,190.0,0.0,2858.0,0.0,0.0,1449.0,0.0,1000.0,-40.0,-2858.0,-190.0,-1449.0,-1000.0,-5537.0
2026-01-22 21:00:00+00:00,85.0,218.0,81.0,0.0,1516.0,0.0,0.0,1449.0,0.0,1000.0,133.0,-1516.0,-81.0,-1449.0,-1000.0,-3913.0
2026-01-22 22:00:00+00:00,0.0,374.0,5.0,0.0,1199.0,150.0,0.0,984.0,0.0,1000.0,374.0,-1049.0,-5.0,-984.0,-1000.0,-2664.0
2026-01-22 23:00:00+00:00,20.0,123.0,25.0,225.0,1365.0,0.0,0.0,519.0,0.0,1000.0,103.0,-1365.0,200.0,-519.0,-1000.0,-2581.0
2026-01-23 00:00:00+00:00,23.0,193.0,36.0,530.0,3284.0,0.0,0.0,54.0,0.0,1000.0,170.0,-3284.0,494.0,-54.0,-1000.0,-3674.0
2026-01-23 01:00:00+00:00,44.0,149.0,34.0,515.0,3468.0,0.0,0.0,0.0,0.0,1000.0,105.0,-3468.0,481.0,0.0,-1000.0,-3882.0
2026-01-23 02:00:00+00:00,47.0,222.0,28.0,501.0,3528.0,0.0,0.0,0.0,0.0,1000.0,175.0,-3528.0,473.0,0.0,-1000.0,-3880.0
2026-01-23 03:00:00+00:00,27.0,264.0,0.0,688.0,3528.0,0.0,100.7,0.0,0.0,1000.0,237.0,-3528.0,688.0,100.7,-1000.0,-3502.3
2026-01-23 04:00:00+00:00,0.0,538.0,0.0,747.0,3528.0,0.0,259.6,0.0,0.0,1000.0,538.0,-3528.0,747.0,259.6,-1000.0,-2983.4
2026-01-23 05:00:00+00:00,0.0,795.0,0.0,525.0,2093.0,0.0,0.0,0.0,0.0,1000.0,795.0,-2093.0,525.0,0.0,-1000.0,-1773.0
2026-01-23 06:00:00+00:00,0.0,644.0,0.0,385.0,1984.0,0.0,0.0,29.7,0.0,1000.0,644.0,-1984.0,385.0,-29.7,-1000.0,-1984.7
