,NO_2_NO_1,NO_1_NO_2,SE_3_NO_1,NO_1_SE_3,NO_1_NO_3,NO_3_NO_1,NO_1_NO_5,NO_5_NO_1,NO_1_NO_2_net_export,NO_1_NO_3_net_export,NO_1_NO_5_net_export,NO_1_SE_3_net_export,Net Export
2026-02-18 22:00:00+00:00,3281.6,0.0,0.0,538.25,0.0,0.0,0.0,1896.3,-3281.6,0.0,-1896.3,538.25,-4639.65
2026-02-18 23:00:00+00:00,3348.9,0.0,0.0,1238.25,0.0,0.0,0.0,2396.6,-3348.9,0.0,-2396.6,1238.25,-4507.25
2026-02-19 00:00:00+00:00,3340.275,0.0,0.0,1160.0,0.0,0.0,0.0,2277.25,-3340.275,0.0,-2277.25,1160.0,-4457.525
2026-02-19 01:00:00+00:00,3373.425,0.0,0.0,1210.75,0.0,0.0,0.0,2190.125,-3373.425,0.0,-2190.125,1210.75,-4352.8
2026-02-19 02:00:00+00:00,3429.0,0.0,0.0,1265.25,0.0,0.0,0.0,2150.45,-3429.0,0.0,-2150.45,1265.25,-4314.2
2026-02-19 03:00:00+00:00,3368.25,0.0,0.0,1318.0,0.0,0.0,0.0,2286.425,-3368.25,0.0,-2286.425,1318.0,-4336.675
2026-02-19 04:00:00+00:00,3272.075,0.0,0.0,1557.25,0.0,0.0,0.0,2593.875,-3272.075,0.0,-2593.875,1557.25,-4308.7
2026-02-19 05:00:00+00:00,3120.475,0.0,0.0,1625.5,0.0,0.0,0.0,2891.65,-3120.475,0.0,-2891.65,1625.5,-4386.625
2026-02-19 06:00:00+00:00,2916.075,0.0,0.0,1427.0,0.0,0.0,0.0,3246.1,-2916.075,0.0,-3246.1,1427.0,-4735.174999999999
2026-02-19 07:00:00+00:00,2986.025,0.0,0.0,1404.0,0.0,40.95,0.0,3225.425,-2986.025,-40.95,-3225.425,1404.0,-4848.4
2026-02-19 08:00:00+00:00,3237.7,0.0,0.0,1385.0,0.0,0.0,0.0,3010.675,-3237.7,0.0,-3010.675,1385.0,-4863.375
2026-02-19 09:00:00+00:00,3331.15,0.0,0.0,1482.75,0.0,0.0,0.0,2868.95,-3331.15,0.0,-2868.95,1482.75,-4717.35
2026-02-19 10:00:00+00:00,3492.25,0.0,0.0,1542.75,0.0,0.0,0.0,2654.05,-3492.25,0.0,-2654.05,1542.75,-4603.55
2026-02-19 11:00:00+00:00,3591.225,0.0,0.0,1524.25,0.0,0.0,0.0,2694.8,-3591.225,0.0,-2694.8,1524.25,-4761.775
2026-02-19 12:00:00+00:00,3548.775,0.0,0.0,1536.5,0.0,0.0,0.0,2686.075,-3548.775,0.0,-2686.075,1536.5,-4698.35
2026-02-19 13:00:00+00:00,3342.5,0.0,0.0,1590.5,0.0,0.0,0.0,2906.6,-3342.5,0.0,-2906.6,1590.5,-4658.6
2026-02-19 14:00:00+00:00,3371.825,0.0,0.0,1541.75,0.0,2.675,0.0,2740.025,-3371.825,-2.675,-2740.025,1541.75,-4572.775
2026-02-19 15:00:00+00:00,3286.15,0.0,0.0,1554.75,0.0,60.225,0.0,2647.175,-3286.15,-60.225,-2647.175,1554.75,-4438.8
2026-02-19 16:00:00+00:00,2988.325,0.0,0.0,1582.0,0.0,163.175,0.0,2897.625,-2988.325,-163.175,-2897.625,1582.0,-4467.125
2026-02-19 17:00:00+00:00,3143.1,0.0,0.0,1528.25,0.0,24.15,0.0,2890.95,-3143.1,-24.15,-2890.95,1528.25,-4529.95
2026-02-19 18:00:00+00:00,3238.075,0.0,0.0,1460.25,0.0,0.0,0.0,2927.7,-3238.075,0.0,-2927.7,1460.25,-4705.525
2026-02-19 19:00:00+00:00,3419.3,0.0,0.0,1427.25,0.0,0.0,0.0,2739.2,-3419.3,0.0,-2739.2,1427.25,-4731.25
2026-02-19 20:00:00+00:00,3311.75,0.0,0.0,1399.0,0.0,0.0,0.0,2918.4,-3311.75,0.0,-2918.4,1399.0,-4831.15
2026-02-19 21:00:00+00:00,3400.5,0.0,0.0,989.0,0.0,0.0,0.0,2304.3,-3400.5,0.0,-2304.3,989.0,-4715.8
2026-02-19 22:00:00+00:00,3527.3,0.0,0.0,343.75,0.0,0.0,0.0,1425.175,-3527.3,0.0,-1425.175,343.75,-4608.725
2026-02-19 23:00:00+00:00,3648.25,0.0,0.0,307.75,0.0,0.0,0.0,984.7,-3648.25,0.0,-984.7,307.75,-4325.2
2026-02-20 00:00:00+00:00,3112.625,0.0,0.0,0.0,0.0,243.7,0.0,859.675,-3112.625,-243.7,-859.675,0.0,-4216.0
2026-02-20 01:00:00+00:00,2742.775,0.0,0.0,0.0,0.0,531.15,0.0,868.25,-2742.775,-531.15,-868.25,0.0,-4142.175
2026-02-20 02:00:00+00:00,2591.8,0.0,0.0,0.0,0.0,625.65,0.0,825.125,-2591.8,-625.65,-825.125,0.0,-4042.5750000000003
2026-02-20 03:00:00+00:00,2951.25,0.0,0.0,0.0,0.0,400.6,0.0,698.925,-2951.25,-400.6,-698.925,0.0,-4050.7749999999996
2026-02-20 04:00:00+00:00,2914.7,0.0,0.0,0.0,0.0,410.275,0.0,792.95,-2914.7,-410.275,-792.95,0.0,-4117.925
2026-02-20 05:00:00+00:00,2764.875,0.0,0.0,147.0,0.0,185.85,0.0,1612.525,-2764.875,-185.85,-1612.525,147.0,-4416.25
2026-02-20 06:00:00+00:00,2259.025,0.0,0.0,216.0,0.0,10.6,0.0,2612.825,-2259.025,-10.6,-2612.825,216.0,-4666.45
2026-02-20 07:00:00+00:00,2093.275,0.0,0.0,160.5,0.0,29.425,0.0,2764.2,-2093.275,-29.425,-2764.2,160.5,-4726.4
2026-02-20 08:00:00+00:00,2650.95,0.0,0.0,29.0,0.0,31.3,0.0,2079.625,-2650.95,-31.3,-2079.625,29.0,-4732.875
2026-02-20 09:00:00+00:00,3639.2,0.0,0.0,0.0,0.0,113.825,0.0,1001.075,-3639.2,-113.825,-1001.075,0.0,-4754.099999999999
2026-02-20 10:00:00+00:00,3655.025,0.0,0.0,0.0,0.0,144.975,0.0,969.425,-3655.025,-144.975,-969.425,0.0,-4769.425
2026-02-20 11:00:00+00:00,3589.15,0.0,0.0,0.0,0.0,115.1,0.0,1078.45,-3589.15,-115.1,-1078.45,0.0,-4782.7
2026-02-20 12:00:00+00:00,3779.525,0.0,0.0,0.0,0.0,0.625,0.0,912.4,-3779.525,-0.625,-912.4,0.0,-4692.55
2026-02-20 13:00:00+00:00,3849.675,0.0,0.0,0.0,0.0,1.125,0.0,818.225,-3849.675,-1.125,-818.225,0.0,-4669.025000000001
2026-02-20 14:00:00+00:00,3846.8,0.0,0.0,0.0,0.0,0.0,0.0,807.975,-3846.8,0.0,-807.975,0.0,-4654.775000000001
2026-02-20 15:00:00+00:00,3761.15,0.0,0.0,0.0,0.0,30.1,0.0,859.2,-3761.15,-30.1,-859.2,0.0,-4650.45
2026-02-20 16:00:00+00:00,3607.575,0.0,0.0,0.0,0.0,0.0,0.0,943.875,-3607.575,0.0,-943.875,0.0,-4551.45
2026-02-20 17:00:00+00:00,3740.65,0.0,0.0,0.0,0.0,0.0,0.0,773.8,-3740.65,0.0,-773.8,0.0,-4514.45
2026-02-20 18:00:00+00:00,3656.625,0.0,0.0,0.0,0.0,8.775,0.0,796.575,-3656.625,-8.775,-796.575,0.0,-4461.975
2026-02-20 19:00:00+00:00,3048.925,0.0,0.0,0.0,0.0,279.075,0.0,1098.65,-3048.925,-279.075,-1098.65,0.0,-4426.65
2026-02-20 20:00:00+00:00,2602.275,0.0,0.0,0.0,0.0,687.35,0.0,1009.75,-2602.275,-687.35,-1009.75,0.0,-4299.375
2026-02-20 21:00:00+00:00,2261.375,0.0,102.5,0.0,0.0,794.925,0.0,971.975,-2261.375,-794.925,-971.975,-102.5,-4130.775
2026-02-20 22:00:00+00:00,1692.2,0.0,293.75,0.0,0.0,713.05,0.0,1295.5,-1692.2,-713.05,-1295.5,-293.75,-3994.5
2026-02-20 23:00:00+00:00,1837.575,0.0,285.75,0.0,0.0,1413.775,0.0,228.0,-1837.575,-1413.775,-228.0,-285.75,-3765.1000000000004
2026-02-21 00:00:00+00:00,1549.425,0.0,520.0,0.0,0.0,1174.075,0.0,314.9,-1549.425,-1174.075,-314.9,-520.0,-3558.4
2026-02-21 01:00:00+00:00,1354.55,0.0,517.0,0.0,0.0,1132.425,0.0,470.0,-1354.55,-1132.425,-470.0,-517.0,-3473.975
2026-02-21 02:00:00+00:00,1267.55,0.0,481.5,0.0,0.0,1078.9,0.0,581.825,-1267.55,-1078.9,-581.825,-481.5,-3409.7749999999996
2026-02-21 03:00:00+00:00,1399.325,0.0,396.5,0.0,0.0,1042.275,0.0,512.325,-1399.325,-1042.275,-512.325,-396.5,-3350.425
2026-02-21 04:00:00+00:00,1311.725,0.0,408.75,0.0,0.0,1004.7,0.0,658.825,-1311.725,-1004.7,-658.825,-408.75,-3384.0
2026-02-21 05:00:00+00:00,1358.025,0.0,386.0,0.0,0.0,922.1,0.0,871.325,-1358.025,-922.1,-871.325,-386.0,-3537.45
2026-02-21 06:00:00+00:00,1371.875,0.0,189.5,0.0,0.0,1077.925,0.0,1052.475,-1371.875,-1077.925,-1052.475,-189.5,-3691.775
2026-02-21 07:00:00+00:00,1562.35,0.0,25.5,0.0,0.0,1199.0,0.0,963.75,-1562.35,-1199.0,-963.75,-25.5,-3750.6
2026-02-21 08:00:00+00:00,1612.0,0.0,0.0,0.0,0.0,1139.35,0.0,1091.8,-1612.0,-1139.35,-1091.8,0.0,-3843.1499999999996
2026-02-21 09:00:00+00:00,1630.4,0.0,107.25,0.0,0.0,1134.25,0.0,1000.25,-1630.4,-1134.25,-1000.25,-107.25,-3872.15
2026-02-21 10:00:00+00:00,1562.8,0.0,106.0,0.0,0.0,1145.4,0.0,1134.85,-1562.8,-1145.4,-1134.85,-106.0,-3949.0499999999997
2026-02-21 11:00:00+00:00,1477.1,0.0,46.0,0.0,0.0,1152.875,0.0,1253.725,-1477.1,-1152.875,-1253.725,-46.0,-3929.7
2026-02-21 12:00:00+00:00,1413.275,0.0,1.75,0.0,0.0,1151.625,0.0,1285.15,-1413.275,-1151.625,-1285.15,-1.75,-3851.8
2026-02-21 13:00:00+00:00,1583.5,0.0,0.0,0.0,0.0,1154.325,0.0,978.775,-1583.5,-1154.325,-978.775,0.0,-3716.6
2026-02-21 14:00:00+00:00,1497.925,0.0,0.0,0.0,0.0,1120.05,0.0,945.15,-1497.925,-1120.05,-945.15,0.0,-3563.125
2026-02-21 15:00:00+00:00,1110.675,0.0,0.0,0.0,0.0,1154.95,0.0,1287.575,-1110.675,-1154.95,-1287.575,0.0,-3553.2
2026-02-21 16:00:00+00:00,401.475,0.0,0.0,0.0,0.0,1103.125,0.0,2113.775,-401.475,-1103.125,-2113.775,0.0,-3618.375
2026-02-21 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1444.725,0.0,2215.3,0.0,-1444.725,-2215.3,0.0,-3660.025
2026-02-21 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1540.4,0.0,2178.8,0.0,-1540.4,-2178.8,0.0,-3719.2000000000003
2026-02-21 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1659.3,0.0,2059.925,0.0,-1659.3,-2059.925,0.0,-3719.2250000000004
2026-02-21 20:00:00+00:00,419.125,0.0,0.0,0.0,0.0,1591.85,0.0,1751.35,-419.125,-1591.85,-1751.35,0.0,-3762.325
2026-02-21 21:00:00+00:00,1345.3,0.0,0.0,0.0,0.0,1305.85,0.0,1147.025,-1345.3,-1305.85,-1147.025,0.0,-3798.1749999999997
2026-02-21 22:00:00+00:00,1895.05,0.0,0.0,0.0,0.0,1061.575,0.0,856.45,-1895.05,-1061.575,-856.45,0.0,-3813.075
2026-02-21 23:00:00+00:00,1396.775,0.0,0.0,0.0,0.0,1347.625,0.0,1146.4,-1396.775,-1347.625,-1146.4,0.0,-3890.8
2026-02-22 00:00:00+00:00,1433.0,0.0,0.0,0.0,0.0,1093.7,0.0,1302.2,-1433.0,-1093.7,-1302.2,0.0,-3828.8999999999996
2026-02-22 01:00:00+00:00,1719.35,0.0,0.0,0.0,0.0,1085.475,0.0,1075.325,-1719.35,-1085.475,-1075.325,0.0,-3880.1499999999996
2026-02-22 02:00:00+00:00,1223.6,0.0,0.0,0.0,0.0,1463.775,0.0,1229.625,-1223.6,-1463.775,-1229.625,0.0,-3917.0
2026-02-22 03:00:00+00:00,965.5,0.0,119.25,0.0,0.0,1518.775,0.0,1431.05,-965.5,-1518.775,-1431.05,-119.25,-4034.575
2026-02-22 04:00:00+00:00,962.9,0.0,125.0,0.0,0.0,1480.675,0.0,1548.725,-962.9,-1480.675,-1548.725,-125.0,-4117.299999999999
2026-02-22 05:00:00+00:00,1045.25,0.0,164.5,0.0,0.0,1483.35,0.0,1548.15,-1045.25,-1483.35,-1548.15,-164.5,-4241.25
2026-02-22 06:00:00+00:00,1449.55,0.0,0.0,0.0,0.0,1610.5,0.0,1330.15,-1449.55,-1610.5,-1330.15,0.0,-4390.200000000001
2026-02-22 07:00:00+00:00,1868.125,0.0,0.0,0.0,0.0,1320.075,0.0,1275.95,-1868.125,-1320.075,-1275.95,0.0,-4464.15
2026-02-22 08:00:00+00:00,2412.725,0.0,0.0,0.0,0.0,954.775,0.0,1206.625,-2412.725,-954.775,-1206.625,0.0,-4574.125
2026-02-22 09:00:00+00:00,2576.25,0.0,0.0,0.0,0.0,893.4,0.0,1080.7,-2576.25,-893.4,-1080.7,0.0,-4550.35
2026-02-22 10:00:00+00:00,2588.425,0.0,0.0,0.0,0.0,773.75,0.0,1106.45,-2588.425,-773.75,-1106.45,0.0,-4468.625
2026-02-22 11:00:00+00:00,2371.1,0.0,0.0,0.0,0.0,1001.575,0.0,1110.675,-2371.1,-1001.575,-1110.675,0.0,-4483.35
2026-02-22 12:00:00+00:00,2434.9,0.0,0.0,0.0,0.0,829.7,0.0,1305.05,-2434.9,-829.7,-1305.05,0.0,-4569.650000000001
2026-02-22 13:00:00+00:00,2709.275,0.0,0.0,0.0,0.0,878.65,0.0,1013.4,-2709.275,-878.65,-1013.4,0.0,-4601.325
2026-02-22 14:00:00+00:00,2413.625,0.0,0.0,0.0,0.0,1023.725,0.0,1111.425,-2413.625,-1023.725,-1111.425,0.0,-4548.775
2026-02-22 15:00:00+00:00,2486.5,0.0,0.0,0.0,0.0,975.725,0.0,1119.2,-2486.5,-975.725,-1119.2,0.0,-4581.425
2026-02-22 16:00:00+00:00,2763.45,0.0,0.0,0.0,0.0,675.85,0.0,974.35,-2763.45,-675.85,-974.35,0.0,-4413.65
2026-02-22 17:00:00+00:00,2207.85,0.0,0.0,0.0,0.0,1043.625,0.0,990.85,-2207.85,-1043.625,-990.85,0.0,-4242.325
2026-02-22 18:00:00+00:00,2541.4,0.0,0.0,0.0,0.0,742.1,0.0,958.3,-2541.4,-742.1,-958.3,0.0,-4241.8
2026-02-22 19:00:00+00:00,2875.25,0.0,0.0,0.0,0.0,546.55,0.0,857.15,-2875.25,-546.55,-857.15,0.0,-4278.95
2026-02-22 20:00:00+00:00,2505.95,0.0,0.0,0.0,0.0,932.425,0.0,776.5,-2505.95,-932.425,-776.5,0.0,-4214.875
2026-02-22 21:00:00+00:00,2702.7,0.0,0.0,0.0,0.0,772.625,0.0,637.675,-2702.7,-772.625,-637.675,0.0,-4113.0
2026-02-22 22:00:00+00:00,2175.4,0.0,0.0,0.0,0.0,926.225,0.0,910.65,-2175.4,-926.225,-910.65,0.0,-4012.275
2026-02-22 23:00:00+00:00,2098.225,0.0,0.0,0.0,0.0,883.075,0.0,977.75,-2098.225,-883.075,-977.75,0.0,-3959.05
2026-02-23 00:00:00+00:00,2132.7,0.0,0.0,0.0,0.0,639.85,0.0,1045.9,-2132.7,-639.85,-1045.9,0.0,-3818.45
2026-02-23 01:00:00+00:00,2009.65,0.0,0.0,0.0,0.0,752.425,0.0,1001.675,-2009.65,-752.425,-1001.675,0.0,-3763.75
2026-02-23 02:00:00+00:00,1813.2,0.0,0.0,0.0,0.0,970.825,0.0,992.575,-1813.2,-970.825,-992.575,0.0,-3776.6000000000004
2026-02-23 03:00:00+00:00,1876.35,0.0,0.0,0.0,0.0,941.05,0.0,998.075,-1876.35,-941.05,-998.075,0.0,-3815.4749999999995
2026-02-23 04:00:00+00:00,2206.825,0.0,0.0,0.0,0.0,720.225,0.0,982.15,-2206.825,-720.225,-982.15,0.0,-3909.2
2026-02-23 05:00:00+00:00,2969.325,0.0,0.0,0.0,0.0,328.975,0.0,944.575,-2969.325,-328.975,-944.575,0.0,-4242.875
2026-02-23 06:00:00+00:00,3500.375,0.0,0.0,436.5,0.0,94.475,0.0,1237.825,-3500.375,-94.475,-1237.825,436.5,-4396.175
2026-02-23 07:00:00+00:00,3338.35,0.0,0.0,396.75,0.0,0.0,0.0,1576.975,-3338.35,0.0,-1576.975,396.75,-4518.575
2026-02-23 08:00:00+00:00,3552.125,0.0,0.0,127.75,0.0,0.0,0.0,1099.85,-3552.125,0.0,-1099.85,127.75,-4524.225
2026-02-23 09:00:00+00:00,3599.0,0.0,0.0,17.0,0.0,0.0,0.0,948.825,-3599.0,0.0,-948.825,17.0,-4530.825
2026-02-23 10:00:00+00:00,3799.425,0.0,0.0,0.0,0.0,0.0,0.0,807.375,-3799.425,0.0,-807.375,0.0,-4606.8
2026-02-23 11:00:00+00:00,3594.775,0.0,0.0,0.0,0.0,0.0,0.0,967.7,-3594.775,0.0,-967.7,0.0,-4562.475
2026-02-23 12:00:00+00:00,3396.0,0.0,0.0,0.0,0.0,57.325,0.0,1132.4,-3396.0,-57.325,-1132.4,0.0,-4585.725
2026-02-23 13:00:00+00:00,3030.525,0.0,0.0,0.0,0.0,331.225,0.0,1182.2,-3030.525,-331.225,-1182.2,0.0,-4543.95
2026-02-23 14:00:00+00:00,3299.15,0.0,0.0,42.75,0.0,126.65,0.0,1154.45,-3299.15,-126.65,-1154.45,42.75,-4537.5
2026-02-23 15:00:00+00:00,3491.15,0.0,0.0,318.75,0.0,0.0,0.0,1262.65,-3491.15,0.0,-1262.65,318.75,-4435.05
2026-02-23 16:00:00+00:00,3508.175,0.0,0.0,1102.5,0.0,0.0,0.0,1980.7,-3508.175,0.0,-1980.7,1102.5,-4386.375
2026-02-23 17:00:00+00:00,3031.975,0.0,0.0,1602.5,0.0,0.0,0.0,2829.5,-3031.975,0.0,-2829.5,1602.5,-4258.975
2026-02-23 18:00:00+00:00,2736.55,0.0,0.0,1447.5,0.0,0.0,0.0,2925.675,-2736.55,0.0,-2925.675,1447.5,-4214.725
2026-02-23 19:00:00+00:00,2929.875,0.0,0.0,898.0,0.0,0.0,0.0,2151.7,-2929.875,0.0,-2151.7,898.0,-4183.575
2026-02-23 20:00:00+00:00,2872.325,0.0,0.0,459.5,0.0,22.45,0.0,1652.05,-2872.325,-22.45,-1652.05,459.5,-4087.325
2026-02-23 21:00:00+00:00,2540.075,0.0,0.0,236.0,0.0,235.4,0.0,1454.9,-2540.075,-235.4,-1454.9,236.0,-3994.375
2026-02-23 22:00:00+00:00,1816.1,0.0,0.0,0.0,0.0,647.55,0.0,1378.125,-1816.1,-647.55,-1378.125,0.0,-3841.7749999999996
2026-02-23 23:00:00+00:00,2917.85,0.0,0.0,0.0,0.0,40.425,0.0,946.7,-2917.85,-40.425,-946.7,0.0,-3904.9750000000004
2026-02-24 00:00:00+00:00,2594.525,0.0,0.0,0.0,0.0,240.85,0.0,946.525,-2594.525,-240.85,-946.525,0.0,-3781.9
2026-02-24 01:00:00+00:00,2179.675,0.0,0.0,0.0,0.0,629.275,0.0,945.7,-2179.675,-629.275,-945.7,0.0,-3754.6500000000005
2026-02-24 02:00:00+00:00,2147.475,0.0,0.0,0.0,0.0,592.675,0.0,916.45,-2147.475,-592.675,-916.45,0.0,-3656.5999999999995
2026-02-24 03:00:00+00:00,2233.8,0.0,0.0,0.0,0.0,361.7,0.0,1061.775,-2233.8,-361.7,-1061.775,0.0,-3657.275
2026-02-24 04:00:00+00:00,2853.575,0.0,0.0,788.75,0.0,61.9,0.0,1519.95,-2853.575,-61.9,-1519.95,788.75,-3646.675
2026-02-24 05:00:00+00:00,3188.0,0.0,0.0,1841.25,0.0,0.0,0.0,2610.7,-3188.0,0.0,-2610.7,1841.25,-3957.45
2026-02-24 06:00:00+00:00,3088.625,0.0,0.0,1851.5,0.0,0.0,0.0,2908.325,-3088.625,0.0,-2908.325,1851.5,-4145.45
2026-02-24 07:00:00+00:00,3220.725,0.0,0.0,1766.5,0.0,0.0,0.0,2858.475,-3220.725,0.0,-2858.475,1766.5,-4312.7
2026-02-24 08:00:00+00:00,3241.875,0.0,0.0,1813.5,0.0,0.0,0.0,2872.85,-3241.875,0.0,-2872.85,1813.5,-4301.225
2026-02-24 09:00:00+00:00,3213.975,0.0,0.0,1862.75,0.0,0.0,0.0,2888.75,-3213.975,0.0,-2888.75,1862.75,-4239.975
2026-02-24 10:00:00+00:00,3231.175,0.0,0.0,1824.0,0.0,0.0,0.0,2895.4,-3231.175,0.0,-2895.4,1824.0,-4302.575000000001
2026-02-24 11:00:00+00:00,3234.7,0.0,0.0,1802.75,0.0,0.0,0.0,2929.025,-3234.7,0.0,-2929.025,1802.75,-4360.975
2026-02-24 12:00:00+00:00,3268.925,0.0,0.0,1760.25,0.0,0.0,0.0,2780.675,-3268.925,0.0,-2780.675,1760.25,-4289.35
2026-02-24 13:00:00+00:00,3370.025,0.0,0.0,1746.25,0.0,0.0,0.0,2658.175,-3370.025,0.0,-2658.175,1746.25,-4281.950000000001
2026-02-24 14:00:00+00:00,3187.65,0.0,0.0,1738.5,0.0,0.0,0.0,2834.025,-3187.65,0.0,-2834.025,1738.5,-4283.175
2026-02-24 15:00:00+00:00,2999.475,0.0,0.0,1797.5,0.0,0.0,0.0,3016.5,-2999.475,0.0,-3016.5,1797.5,-4218.475
2026-02-24 16:00:00+00:00,2984.675,0.0,0.0,1680.75,0.0,0.0,0.0,2969.4,-2984.675,0.0,-2969.4,1680.75,-4273.325000000001
2026-02-24 17:00:00+00:00,3060.125,0.0,0.0,1704.0,0.0,0.0,0.0,2887.1,-3060.125,0.0,-2887.1,1704.0,-4243.225
2026-02-24 18:00:00+00:00,3041.15,0.0,0.0,1735.25,0.0,0.0,0.0,2953.375,-3041.15,0.0,-2953.375,1735.25,-4259.275
2026-02-24 19:00:00+00:00,3040.2,0.0,0.0,1695.0,0.0,25.425,0.0,2836.575,-3040.2,-25.425,-2836.575,1695.0,-4207.2
2026-02-24 20:00:00+00:00,3207.025,0.0,0.0,1762.25,0.0,30.275,0.0,2646.75,-3207.025,-30.275,-2646.75,1762.25,-4121.8
2026-02-24 21:00:00+00:00,3475.125,0.0,0.0,1495.0,0.0,5.875,0.0,1963.775,-3475.125,-5.875,-1963.775,1495.0,-3949.7749999999996
2026-02-24 22:00:00+00:00,3509.55,0.0,0.0,1259.25,0.0,0.0,0.0,1466.475,-3509.55,0.0,-1466.475,1259.25,-3716.7749999999996
2026-02-24 23:00:00+00:00,3518.65,0.0,0.0,1226.75,0.0,1.875,0.0,1307.275,-3518.65,-1.875,-1307.275,1226.75,-3601.05
2026-02-25 00:00:00+00:00,3367.35,0.0,0.0,1049.0,0.0,0.0,0.0,1147.6,-3367.35,0.0,-1147.6,1049.0,-3465.95
2026-02-25 01:00:00+00:00,3206.525,0.0,0.0,975.25,0.0,13.225,0.0,1110.625,-3206.525,-13.225,-1110.625,975.25,-3355.125
2026-02-25 02:00:00+00:00,2777.525,0.0,0.0,554.75,0.0,29.825,0.0,1052.8,-2777.525,-29.825,-1052.8,554.75,-3305.3999999999996
2026-02-25 03:00:00+00:00,2421.925,0.0,0.0,254.5,0.0,0.0,0.0,1095.45,-2421.925,0.0,-1095.45,254.5,-3262.875
2026-02-25 04:00:00+00:00,2389.625,0.0,0.0,363.25,0.0,0.0,0.0,1269.8,-2389.625,0.0,-1269.8,363.25,-3296.175
2026-02-25 05:00:00+00:00,2429.725,0.0,0.0,629.25,0.0,28.85,0.0,1869.1,-2429.725,-28.85,-1869.1,629.25,-3698.4249999999993
2026-02-25 06:00:00+00:00,2419.325,0.0,0.0,1525.25,0.0,0.0,0.0,3043.6,-2419.325,0.0,-3043.6,1525.25,-3937.6749999999993
2026-02-25 07:00:00+00:00,2478.675,0.0,0.0,1101.5,0.0,0.0,0.0,2717.6,-2478.675,0.0,-2717.6,1101.5,-4094.7749999999996
2026-02-25 08:00:00+00:00,2962.325,0.0,0.0,746.5,0.0,0.0,0.0,1986.5,-2962.325,0.0,-1986.5,746.5,-4202.325
2026-02-25 09:00:00+00:00,3777.225,0.0,0.0,539.75,0.0,0.0,0.0,1008.375,-3777.225,0.0,-1008.375,539.75,-4245.85
2026-02-25 10:00:00+00:00,3589.1,0.0,0.0,0.0,0.0,0.0,0.0,806.125,-3589.1,0.0,-806.125,0.0,-4395.225
2026-02-25 11:00:00+00:00,3678.525,0.0,0.0,0.0,0.0,0.0,0.0,786.625,-3678.525,0.0,-786.625,0.0,-4465.15
2026-02-25 12:00:00+00:00,3628.3,0.0,0.0,0.0,0.0,0.0,0.0,808.475,-3628.3,0.0,-808.475,0.0,-4436.775000000001
2026-02-25 13:00:00+00:00,3585.55,0.0,0.0,0.0,0.0,81.75,0.0,799.35,-3585.55,-81.75,-799.35,0.0,-4466.650000000001
2026-02-25 14:00:00+00:00,2967.275,0.0,0.0,0.0,0.0,282.475,0.0,1056.3,-2967.275,-282.475,-1056.3,0.0,-4306.05
2026-02-25 15:00:00+00:00,2263.6,0.0,0.0,65.0,0.0,356.425,0.0,1687.725,-2263.6,-356.425,-1687.725,65.0,-4242.75
2026-02-25 16:00:00+00:00,1441.175,0.0,0.0,58.0,0.0,323.175,0.0,2459.675,-1441.175,-323.175,-2459.675,58.0,-4166.025
2026-02-25 17:00:00+00:00,447.85,0.0,0.0,0.0,0.0,456.55,0.0,3187.75,-447.85,-456.55,-3187.75,0.0,-4092.15
2026-02-25 18:00:00+00:00,1345.45,0.0,0.0,0.0,0.0,239.35,0.0,2386.35,-1345.45,-239.35,-2386.35,0.0,-3971.1499999999996
2026-02-25 19:00:00+00:00,2235.075,0.0,0.0,0.0,0.0,166.45,0.0,1537.075,-2235.075,-166.45,-1537.075,0.0,-3938.5999999999995
2026-02-25 20:00:00+00:00,2248.025,0.0,0.0,0.0,0.0,315.8,0.0,1354.625,-2248.025,-315.8,-1354.625,0.0,-3918.4500000000003
2026-02-25 21:00:00+00:00,2139.35,0.0,0.0,0.0,0.0,376.025,0.0,1195.9,-2139.35,-376.025,-1195.9,0.0,-3711.275
2026-02-25 22:00:00+00:00,2431.275,0.0,0.0,0.0,0.0,253.8,0.0,870.8,-2431.275,-253.8,-870.8,0.0,-3555.875
2026-02-25 23:00:00+00:00,1258.85,0.0,0.0,0.0,0.0,1113.9,0.0,952.175,-1258.85,-1113.9,-952.175,0.0,-3324.925
2026-02-26 00:00:00+00:00,1161.425,0.0,0.0,0.0,0.0,1311.975,0.0,658.825,-1161.425,-1311.975,-658.825,0.0,-3132.2249999999995
2026-02-26 01:00:00+00:00,1153.675,0.0,0.0,0.0,0.0,1449.975,0.0,434.125,-1153.675,-1449.975,-434.125,0.0,-3037.7749999999996
2026-02-26 02:00:00+00:00,1062.175,0.0,42.0,0.0,0.0,1508.375,0.0,367.7,-1062.175,-1508.375,-367.7,-42.0,-2980.25
2026-02-26 03:00:00+00:00,1446.475,0.0,17.0,0.0,0.0,1434.725,0.0,116.625,-1446.475,-1434.725,-116.625,-17.0,-3014.825
2026-02-26 04:00:00+00:00,1093.45,0.0,0.0,0.0,0.0,1251.375,0.0,733.9,-1093.45,-1251.375,-733.9,0.0,-3078.725
