,FR_IT_NORD,IT_NORD_FR,CH_IT_NORD,IT_NORD_CH,AT_IT_NORD,IT_NORD_AT,IT_NORD_SI,SI_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_NORD_CH_net_export,IT_NORD_FR_net_export,IT_NORD_SI_net_export,IT_NORD_AT_net_export,IT_NORD_IT_CNOR_net_export,Net Export
2026-01-16 18:00:00+00:00,4000.0,0.0,3776.0,0.0,0.0,120.0,660.0,0.0,3266.0,0.0,-3776.0,-4000.0,660.0,120.0,3266.0,-3730.0
2026-01-16 19:00:00+00:00,4016.0,0.0,3147.0,364.5,0.0,120.0,401.5,53.25,3376.5,0.0,-2782.5,-4016.0,348.25,120.0,3376.5,-2953.75
2026-01-16 20:00:00+00:00,4392.0,0.0,2196.0,533.0,46.5,90.0,139.25,134.0,2482.5,0.0,-1663.0,-4392.0,5.25,43.5,2482.5,-3523.75
2026-01-16 21:00:00+00:00,4392.0,0.0,1593.0,289.0,21.0,90.0,83.0,141.25,1689.0,0.0,-1304.0,-4392.0,-58.25,69.0,1689.0,-3996.25
2026-01-16 22:00:00+00:00,4216.0,0.0,1397.0,190.0,88.0,20.25,0.0,307.0,2008.5,0.0,-1207.0,-4216.0,-307.0,-67.75,2008.5,-3789.25
2026-01-16 23:00:00+00:00,3755.0,0.0,1481.0,120.0,203.0,0.0,0.0,611.0,1611.0,0.0,-1361.0,-3755.0,-611.0,-203.0,1611.0,-4319.0
2026-01-17 00:00:00+00:00,3755.0,0.0,1231.0,185.0,340.0,0.0,0.0,611.0,900.5,0.0,-1046.0,-3755.0,-611.0,-340.0,900.5,-4851.5
2026-01-17 01:00:00+00:00,3755.0,0.0,1330.0,220.0,351.0,0.0,0.0,611.0,975.75,0.0,-1110.0,-3755.0,-611.0,-351.0,975.75,-4851.25
2026-01-17 02:00:00+00:00,4103.0,0.0,1214.0,220.0,365.0,0.0,0.0,667.0,1173.75,0.0,-994.0,-4103.0,-667.0,-365.0,1173.75,-4955.25
2026-01-17 03:00:00+00:00,4103.0,0.0,1151.0,151.0,332.5,0.0,0.0,667.0,1316.0,0.0,-1000.0,-4103.0,-667.0,-332.5,1316.0,-4786.5
2026-01-17 04:00:00+00:00,4103.0,0.0,1046.0,132.0,308.75,0.0,0.0,667.0,1337.5,0.0,-914.0,-4103.0,-667.0,-308.75,1337.5,-4655.25
2026-01-17 05:00:00+00:00,4103.0,0.0,1777.0,50.0,182.5,46.0,0.0,652.5,2111.75,0.0,-1727.0,-4103.0,-652.5,-136.5,2111.75,-4507.25
2026-01-17 06:00:00+00:00,4042.0,0.0,2139.0,124.0,21.75,90.0,0.0,693.0,2369.25,0.0,-2015.0,-4042.0,-693.0,68.25,2369.25,-4312.5
2026-01-17 07:00:00+00:00,4042.0,0.0,1800.25,255.0,0.0,111.5,0.0,745.0,2246.0,0.0,-1545.25,-4042.0,-745.0,111.5,2246.0,-3974.75
2026-01-17 08:00:00+00:00,3682.0,0.0,1761.75,381.0,35.5,59.75,0.0,678.0,1064.0,0.0,-1380.75,-3682.0,-678.0,24.25,1064.0,-4652.5
2026-01-17 09:00:00+00:00,3682.0,0.0,1505.0,631.0,335.5,0.0,0.0,678.0,223.75,0.0,-874.0,-3682.0,-678.0,-335.5,223.75,-5345.75
2026-01-17 10:00:00+00:00,3682.0,0.0,1447.5,482.75,18.25,64.25,0.0,678.0,0.0,349.25,-964.75,-3682.0,-678.0,46.0,-349.25,-5628.0
2026-01-17 11:00:00+00:00,4109.25,0.0,787.0,605.0,0.0,43.25,0.0,755.25,0.0,414.25,-182.0,-4109.25,-755.25,43.25,-414.25,-5417.5
2026-01-17 12:00:00+00:00,4140.0,0.0,784.0,481.0,0.0,120.0,0.0,616.5,0.0,433.25,-303.0,-4140.0,-616.5,120.0,-433.25,-5372.75
2026-01-17 13:00:00+00:00,4140.0,0.0,928.0,776.25,20.75,90.0,0.0,763.0,201.5,78.25,-151.75,-4140.0,-763.0,69.25,123.25,-4862.25
2026-01-17 14:00:00+00:00,3964.0,0.0,1554.0,733.5,18.75,81.5,147.25,230.0,985.75,0.0,-820.5,-3964.0,-82.75,62.75,985.75,-3818.75
2026-01-17 15:00:00+00:00,3964.0,0.0,1632.5,325.0,83.25,36.75,597.75,0.0,1781.0,0.0,-1307.5,-3964.0,597.75,-46.5,1781.0,-2939.25
2026-01-17 16:00:00+00:00,3920.5,0.0,2048.5,175.0,327.0,0.0,33.5,94.25,2938.0,0.0,-1873.5,-3920.5,-60.75,-327.0,2938.0,-3243.75
2026-01-17 17:00:00+00:00,3792.25,0.0,2059.0,100.0,360.5,0.0,0.0,411.75,3363.5,0.0,-1959.0,-3792.25,-411.75,-360.5,3363.5,-3160.0
2026-01-17 18:00:00+00:00,4094.25,0.0,2425.75,0.0,385.0,0.0,0.0,773.0,4238.25,0.0,-2425.75,-4094.25,-773.0,-385.0,4238.25,-3439.75
2026-01-17 19:00:00+00:00,4198.0,0.0,2018.75,70.0,278.0,0.0,0.0,773.0,3920.5,0.0,-1948.75,-4198.0,-773.0,-278.0,3920.5,-3277.25
2026-01-17 20:00:00+00:00,3730.0,0.0,1809.0,75.0,36.5,60.0,0.0,431.0,2501.25,0.0,-1734.0,-3730.0,-431.0,23.5,2501.25,-3370.25
2026-01-17 21:00:00+00:00,3730.0,0.0,1535.0,270.0,200.75,21.25,0.0,687.0,2138.25,0.0,-1265.0,-3730.0,-687.0,-179.5,2138.25,-3723.25
2026-01-17 22:00:00+00:00,3564.0,0.0,1291.0,270.0,338.0,0.0,0.0,580.0,1867.0,0.0,-1021.0,-3564.0,-580.0,-338.0,1867.0,-3636.0
2026-01-17 23:00:00+00:00,3884.0,0.0,1003.5,0.0,361.0,0.0,0.0,632.0,1994.25,0.0,-1003.5,-3884.0,-632.0,-361.0,1994.25,-3886.25
2026-01-18 00:00:00+00:00,3884.0,0.0,696.0,28.5,361.0,0.0,0.0,632.0,1636.5,0.0,-667.5,-3884.0,-632.0,-361.0,1636.5,-3908.0
2026-01-18 01:00:00+00:00,3884.0,0.0,646.0,41.0,361.0,0.0,0.0,632.0,1274.0,0.0,-605.0,-3884.0,-632.0,-361.0,1274.0,-4208.0
2026-01-18 02:00:00+00:00,3575.0,0.0,688.25,18.0,338.0,0.0,0.0,581.0,951.0,0.0,-670.25,-3575.0,-581.0,-338.0,951.0,-4213.25
2026-01-18 03:00:00+00:00,3575.0,0.0,692.0,5.0,338.0,0.0,0.0,581.0,725.75,0.0,-687.0,-3575.0,-581.0,-338.0,725.75,-4455.25
2026-01-18 04:00:00+00:00,3575.0,0.0,524.0,112.0,338.0,0.0,0.0,581.0,739.5,0.0,-412.0,-3575.0,-581.0,-338.0,739.5,-4166.5
2026-01-18 05:00:00+00:00,3575.0,0.0,1034.0,231.75,338.0,0.0,0.0,581.0,1065.0,0.0,-802.25,-3575.0,-581.0,-338.0,1065.0,-4231.25
2026-01-18 06:00:00+00:00,3645.0,0.0,1329.5,317.0,343.0,0.0,0.0,593.0,1683.25,0.0,-1012.5,-3645.0,-593.0,-343.0,1683.25,-3910.25
2026-01-18 07:00:00+00:00,3627.0,0.0,1671.0,464.5,331.75,0.0,0.0,590.0,1463.25,0.0,-1206.5,-3627.0,-590.0,-331.75,1463.25,-4292.0
2026-01-18 08:00:00+00:00,2932.0,0.0,1534.0,282.0,292.0,0.0,0.0,477.0,103.5,20.0,-1252.0,-2932.0,-477.0,-292.0,83.5,-4869.5
2026-01-18 09:00:00+00:00,2932.0,0.0,1294.0,175.0,292.0,0.0,0.0,477.0,0.0,407.5,-1119.0,-2932.0,-477.0,-292.0,-407.5,-5227.5
2026-01-18 10:00:00+00:00,2932.0,0.0,1252.0,175.0,292.0,0.0,0.0,477.0,0.0,710.25,-1077.0,-2932.0,-477.0,-292.0,-710.25,-5488.25
2026-01-18 11:00:00+00:00,2932.0,0.0,1331.0,0.0,292.0,0.0,0.0,477.0,0.0,343.25,-1331.0,-2932.0,-477.0,-292.0,-343.25,-5375.25
2026-01-18 12:00:00+00:00,2932.0,0.0,1324.0,0.0,292.0,0.0,0.0,477.0,3.25,4.5,-1324.0,-2932.0,-477.0,-292.0,-1.25,-5026.25
2026-01-18 13:00:00+00:00,2932.0,0.0,1423.0,0.0,292.0,0.0,0.0,477.0,305.75,0.0,-1423.0,-2932.0,-477.0,-292.0,305.75,-4818.25
2026-01-18 14:00:00+00:00,3130.0,0.0,1189.0,50.0,154.0,41.25,0.0,424.75,1099.25,0.0,-1139.0,-3130.0,-424.75,-112.75,1099.25,-3707.25
2026-01-18 15:00:00+00:00,3130.0,0.0,1604.0,493.0,228.0,0.0,340.0,173.25,762.75,0.0,-1111.0,-3130.0,166.75,-228.0,762.75,-3539.5
2026-01-18 16:00:00+00:00,3130.0,0.0,1174.0,175.0,306.0,0.0,0.0,359.5,1070.0,0.0,-999.0,-3130.0,-359.5,-306.0,1070.0,-3724.5
2026-01-18 17:00:00+00:00,3804.0,0.0,1363.0,175.0,331.0,0.0,261.5,0.0,1516.0,0.0,-1188.0,-3804.0,261.5,-331.0,1516.0,-3545.5
2026-01-18 18:00:00+00:00,3898.75,0.0,1319.0,175.0,365.0,0.0,0.0,540.25,1561.0,0.0,-1144.0,-3898.75,-540.25,-365.0,1561.0,-4387.0
2026-01-18 19:00:00+00:00,4016.0,0.0,1525.25,384.75,365.0,0.0,0.0,572.75,1940.25,0.0,-1140.5,-4016.0,-572.75,-365.0,1940.25,-4154.0
2026-01-18 20:00:00+00:00,4251.0,0.0,1092.75,200.0,132.5,76.75,0.0,692.0,1448.75,0.0,-892.75,-4251.0,-692.0,-55.75,1448.75,-4442.75
2026-01-18 21:00:00+00:00,4251.0,0.0,943.75,200.0,304.25,0.0,0.0,692.0,850.5,0.0,-743.75,-4251.0,-692.0,-304.25,850.5,-5140.5
2026-01-18 22:00:00+00:00,4251.0,0.0,538.25,128.75,365.0,0.0,0.0,692.0,701.5,0.0,-409.5,-4251.0,-692.0,-365.0,701.5,-5016.0
2026-01-18 23:00:00+00:00,3067.0,0.0,648.0,120.0,302.0,0.0,0.0,499.0,0.0,229.25,-528.0,-3067.0,-499.0,-302.0,-229.25,-4625.25
2026-01-19 00:00:00+00:00,3067.0,0.0,739.0,202.0,302.0,0.0,0.0,499.0,0.0,677.0,-537.0,-3067.0,-499.0,-302.0,-677.0,-5082.0
2026-01-19 01:00:00+00:00,3067.0,0.0,745.75,351.75,302.0,0.0,0.0,499.0,0.0,1023.25,-394.0,-3067.0,-499.0,-302.0,-1023.25,-5285.25
2026-01-19 02:00:00+00:00,3403.0,0.0,696.0,471.0,326.0,0.0,0.0,553.0,0.0,1377.75,-225.0,-3403.0,-553.0,-326.0,-1377.75,-5884.75
2026-01-19 03:00:00+00:00,3403.0,0.0,734.0,453.25,326.0,0.0,0.0,553.0,0.0,1351.0,-280.75,-3403.0,-553.0,-326.0,-1351.0,-5913.75
2026-01-19 04:00:00+00:00,3403.0,0.0,685.0,196.0,175.25,41.25,15.5,414.75,0.0,1130.25,-489.0,-3403.0,-399.25,-134.0,-1130.25,-5555.5
2026-01-19 05:00:00+00:00,3403.0,0.0,699.0,327.5,81.5,104.75,104.5,276.5,0.0,967.75,-371.5,-3403.0,-172.0,23.25,-967.75,-4891.0
2026-01-19 06:00:00+00:00,2513.5,0.0,1859.5,116.25,0.0,87.75,580.25,0.0,72.25,38.75,-1743.25,-2513.5,580.25,87.75,33.5,-3555.25
2026-01-19 07:00:00+00:00,2685.0,0.0,1284.0,250.25,168.75,58.5,272.75,95.5,0.0,279.25,-1033.75,-2685.0,177.25,-110.25,-279.25,-3931.0
2026-01-19 08:00:00+00:00,2418.0,0.0,2322.0,243.5,200.25,0.0,3.25,351.0,0.0,293.5,-2078.5,-2418.0,-347.75,-200.25,-293.5,-5338.0
2026-01-19 09:00:00+00:00,2504.0,0.0,2818.0,187.5,364.0,0.0,0.0,702.0,0.0,340.5,-2630.5,-2504.0,-702.0,-364.0,-340.5,-6541.0
2026-01-19 10:00:00+00:00,2504.0,0.0,2410.5,138.5,364.0,0.0,0.0,702.0,0.0,637.0,-2272.0,-2504.0,-702.0,-364.0,-637.0,-6479.0
2026-01-19 11:00:00+00:00,2607.0,0.0,1727.0,100.0,376.0,0.0,0.0,731.0,99.0,0.0,-1627.0,-2607.0,-731.0,-376.0,99.0,-5242.0
2026-01-19 12:00:00+00:00,2607.0,0.0,1930.5,75.0,376.0,0.0,0.0,731.0,19.0,35.0,-1855.5,-2607.0,-731.0,-376.0,-16.0,-5585.5
2026-01-19 13:00:00+00:00,2607.0,0.0,2397.0,90.0,282.0,13.5,0.0,714.25,203.0,0.0,-2307.0,-2607.0,-714.25,-268.5,203.0,-5693.75
2026-01-19 14:00:00+00:00,2685.0,0.0,1436.0,145.0,220.0,3.25,37.5,185.5,185.75,0.0,-1291.0,-2685.0,-148.0,-216.75,185.75,-4155.0
2026-01-19 15:00:00+00:00,2685.0,0.0,553.0,235.0,288.75,3.25,26.25,140.0,160.75,117.25,-318.0,-2685.0,-113.75,-285.5,43.5,-3358.75
2026-01-19 16:00:00+00:00,2680.25,0.0,135.0,251.0,56.25,6.5,75.0,0.0,0.0,237.25,116.0,-2680.25,75.0,-49.75,-237.25,-2776.25
2026-01-19 17:00:00+00:00,2025.75,0.0,141.0,251.0,213.25,3.25,75.0,0.0,0.0,602.75,110.0,-2025.75,75.0,-210.0,-602.75,-2653.5
2026-01-19 18:00:00+00:00,2123.0,0.0,611.0,420.5,385.0,0.0,332.0,0.0,33.5,204.5,-190.5,-2123.0,332.0,-385.0,-171.0,-2537.5
2026-01-19 19:00:00+00:00,2551.25,0.0,1409.0,296.25,57.75,47.0,582.0,0.0,151.75,26.25,-1112.75,-2551.25,582.0,-10.75,125.5,-2967.25
2026-01-19 20:00:00+00:00,2485.0,0.0,1675.0,50.0,362.0,0.0,351.5,139.75,0.0,458.5,-1625.0,-2485.0,211.75,-362.0,-458.5,-4718.75
2026-01-19 21:00:00+00:00,2485.0,0.0,1129.0,237.5,346.25,0.0,0.0,697.0,0.0,705.25,-891.5,-2485.0,-697.0,-346.25,-705.25,-5125.0
2026-01-19 22:00:00+00:00,2328.0,0.0,668.0,86.0,152.75,29.0,0.0,588.0,0.0,772.5,-582.0,-2328.0,-588.0,-123.75,-772.5,-4394.25
2026-01-19 23:00:00+00:00,2685.0,0.0,1229.25,402.0,314.5,0.0,0.0,688.0,0.0,940.0,-827.25,-2685.0,-688.0,-314.5,-940.0,-5454.75
2026-01-20 00:00:00+00:00,2685.0,0.0,1138.5,443.0,365.0,0.0,0.0,688.0,0.0,1398.0,-695.5,-2685.0,-688.0,-365.0,-1398.0,-5831.5
2026-01-20 01:00:00+00:00,2685.0,0.0,1130.0,935.0,365.0,0.0,0.0,688.0,0.0,1892.0,-195.0,-2685.0,-688.0,-365.0,-1892.0,-5825.0
2026-01-20 02:00:00+00:00,2682.0,0.0,1321.0,1015.0,365.0,0.0,0.0,659.75,0.0,2042.0,-306.0,-2682.0,-659.75,-365.0,-2042.0,-6054.75
2026-01-20 03:00:00+00:00,2682.0,0.0,1374.0,1002.0,365.0,0.0,0.0,485.5,0.0,1887.25,-372.0,-2682.0,-485.5,-365.0,-1887.25,-5791.75
2026-01-20 04:00:00+00:00,2682.0,0.0,747.0,959.0,365.0,0.0,96.5,507.75,0.0,1637.0,212.0,-2682.0,-411.25,-365.0,-1637.0,-4883.25
2026-01-20 05:00:00+00:00,2682.0,0.0,81.5,809.0,91.25,51.75,144.0,209.0,0.0,1357.0,727.5,-2682.0,-65.0,-39.5,-1357.0,-3416.0
2026-01-20 06:00:00+00:00,2399.0,0.0,35.0,241.0,0.0,13.0,75.0,0.0,0.0,453.0,206.0,-2399.0,75.0,13.0,-453.0,-2558.0
2026-01-20 07:00:00+00:00,2399.0,0.0,115.0,291.0,88.25,9.75,56.25,80.0,0.0,249.0,176.0,-2399.0,-23.75,-78.5,-249.0,-2574.25
2026-01-20 08:00:00+00:00,2564.0,0.0,722.0,272.0,185.5,6.5,18.75,509.75,12.0,160.5,-450.0,-2564.0,-491.0,-179.0,-148.5,-3832.5
2026-01-20 09:00:00+00:00,2564.0,0.0,2374.25,382.0,286.75,0.0,0.0,719.0,0.0,402.25,-1992.25,-2564.0,-719.0,-286.75,-402.25,-5964.25
2026-01-20 10:00:00+00:00,2564.0,0.0,2161.25,502.0,368.0,0.0,0.0,719.0,0.0,402.25,-1659.25,-2564.0,-719.0,-368.0,-402.25,-5712.5
2026-01-20 11:00:00+00:00,2609.0,0.0,1843.5,397.0,337.0,0.0,0.0,731.0,0.0,243.75,-1446.5,-2609.0,-731.0,-337.0,-243.75,-5367.25
2026-01-20 12:00:00+00:00,2609.0,0.0,1876.75,494.25,217.5,0.0,0.0,731.0,0.0,447.5,-1382.5,-2609.0,-731.0,-217.5,-447.5,-5387.5
2026-01-20 13:00:00+00:00,2394.0,0.0,1489.0,422.0,239.0,13.5,150.0,335.5,0.0,527.5,-1067.0,-2394.0,-185.5,-225.5,-527.5,-4399.5
2026-01-20 14:00:00+00:00,1935.0,0.0,976.0,222.0,145.25,6.5,56.25,100.75,0.0,403.75,-754.0,-1935.0,-44.5,-138.75,-403.75,-3276.0
2026-01-20 15:00:00+00:00,2685.0,0.0,115.0,291.0,0.0,11.5,75.0,0.0,0.0,252.0,176.0,-2685.0,75.0,11.5,-252.0,-2674.5
2026-01-20 16:00:00+00:00,2685.0,0.0,115.0,291.0,24.0,9.75,75.0,0.0,0.0,143.0,176.0,-2685.0,75.0,-14.25,-143.0,-2591.25
2026-01-20 17:00:00+00:00,3676.0,0.0,190.0,291.0,175.5,6.5,75.0,0.0,381.0,0.0,101.0,-3676.0,75.0,-169.0,381.0,-3288.0
2026-01-20 18:00:00+00:00,3771.0,0.0,694.0,240.0,14.75,9.75,75.0,0.0,890.75,0.0,-454.0,-3771.0,75.0,-5.0,890.75,-3264.25
2026-01-20 19:00:00+00:00,3771.0,0.0,817.5,576.0,63.5,27.5,210.75,83.25,766.75,0.0,-241.5,-3771.0,127.5,-36.0,766.75,-3154.25
2026-01-20 20:00:00+00:00,3935.0,0.0,1498.25,810.0,296.25,0.0,263.0,186.5,0.0,299.0,-688.25,-3935.0,76.5,-296.25,-299.0,-5142.0
2026-01-20 21:00:00+00:00,3935.0,0.0,843.0,858.0,153.75,30.0,0.0,569.75,0.0,815.25,15.0,-3935.0,-569.75,-123.75,-815.25,-5428.75
2026-01-20 22:00:00+00:00,3780.0,0.0,1094.0,512.0,162.25,10.75,0.0,559.5,0.0,289.0,-582.0,-3780.0,-559.5,-151.5,-289.0,-5362.0
2026-01-20 23:00:00+00:00,3908.0,0.0,1381.0,161.25,293.0,0.0,0.0,620.75,0.0,589.0,-1219.75,-3908.0,-620.75,-293.0,-589.0,-6630.5
2026-01-21 00:00:00+00:00,3908.0,0.0,1633.0,408.0,305.0,0.0,0.0,636.0,0.0,854.0,-1225.0,-3908.0,-636.0,-305.0,-854.0,-6928.0
2026-01-21 01:00:00+00:00,3908.0,0.0,1286.0,338.5,232.75,0.0,0.0,636.0,0.0,944.75,-947.5,-3908.0,-636.0,-232.75,-944.75,-6669.0
2026-01-21 02:00:00+00:00,3807.0,0.0,1213.0,229.75,0.0,99.25,0.0,619.0,0.0,1103.25,-983.25,-3807.0,-619.0,99.25,-1103.25,-6413.25
2026-01-21 03:00:00+00:00,3807.0,0.0,1177.0,335.5,0.0,161.25,0.0,424.0,0.0,1392.5,-841.5,-3807.0,-424.0,161.25,-1392.5,-6303.75
2026-01-21 04:00:00+00:00,3807.0,0.0,1403.0,341.0,0.0,122.0,291.75,100.5,0.0,1022.25,-1062.0,-3807.0,191.25,122.0,-1022.25,-5578.0
2026-01-21 05:00:00+00:00,3807.0,0.0,687.0,205.0,0.0,69.0,216.0,33.75,0.0,897.75,-482.0,-3807.0,182.25,69.0,-897.75,-4935.5
2026-01-21 06:00:00+00:00,3915.0,0.0,2781.0,77.0,76.25,11.25,75.0,0.0,366.75,0.0,-2704.0,-3915.0,75.0,-65.0,366.75,-6242.25
2026-01-21 07:00:00+00:00,3915.0,0.0,3116.0,190.0,372.0,0.0,0.0,323.25,901.0,0.0,-2926.0,-3915.0,-323.25,-372.0,901.0,-6635.25
2026-01-21 08:00:00+00:00,3559.0,0.0,3449.0,168.0,346.0,0.0,0.0,656.0,899.0,0.0,-3281.0,-3559.0,-656.0,-346.0,899.0,-6943.0
2026-01-21 09:00:00+00:00,3548.0,0.0,3039.5,330.0,14.75,40.5,0.0,267.25,105.25,11.75,-2709.5,-3548.0,-267.25,25.75,93.5,-6405.5
2026-01-21 10:00:00+00:00,3548.0,0.0,2584.0,520.0,0.0,82.25,154.25,0.0,0.0,350.0,-2064.0,-3548.0,154.25,82.25,-350.0,-5725.5
2026-01-21 11:00:00+00:00,3574.0,0.0,2126.0,420.0,0.0,120.0,56.25,0.5,399.0,0.0,-1706.0,-3574.0,55.75,120.0,399.0,-4705.25
2026-01-21 12:00:00+00:00,3574.0,0.0,2261.0,354.0,0.0,120.0,65.25,0.0,207.0,0.0,-1907.0,-3574.0,65.25,120.0,207.0,-5088.75
2026-01-21 13:00:00+00:00,3574.0,0.0,2543.0,300.0,0.0,120.0,315.5,251.25,701.0,0.0,-2243.0,-3574.0,64.25,120.0,701.0,-4931.75
2026-01-21 14:00:00+00:00,3713.0,0.0,3305.0,50.0,65.25,73.5,372.75,169.25,843.5,0.0,-3255.0,-3713.0,203.5,8.25,843.5,-5912.75
2026-01-21 15:00:00+00:00,3713.0,0.0,3997.0,50.0,133.75,53.75,660.0,0.0,1421.25,0.0,-3947.0,-3713.0,660.0,-80.0,1421.25,-5658.75
2026-01-21 16:00:00+00:00,3713.0,0.0,3950.0,0.0,69.75,90.0,660.0,0.0,2191.75,0.0,-3950.0,-3713.0,660.0,20.25,2191.75,-4791.0
2026-01-21 17:00:00+00:00,3663.0,0.0,3816.0,0.0,337.0,0.0,660.0,0.0,2717.0,0.0,-3816.0,-3663.0,660.0,-337.0,2717.0,-4439.0
2026-01-21 18:00:00+00:00,3663.0,0.0,3866.0,0.0,265.5,19.25,407.0,28.25,2588.5,0.0,-3866.0,-3663.0,378.75,-246.25,2588.5,-4808.0
2026-01-21 19:00:00+00:00,3663.0,0.0,3271.0,110.0,192.75,30.0,583.5,0.0,2894.0,0.0,-3161.0,-3663.0,583.5,-162.75,2894.0,-3509.25
2026-01-21 20:00:00+00:00,3726.0,0.0,2638.0,160.0,0.0,120.0,250.75,0.0,1425.25,0.0,-2478.0,-3726.0,250.75,120.0,1425.25,-4408.0
2026-01-21 21:00:00+00:00,3726.0,0.0,1910.0,36.75,0.0,120.0,452.75,41.0,1325.75,0.0,-1873.25,-3726.0,411.75,120.0,1325.75,-3741.75
2026-01-21 22:00:00+00:00,3560.0,0.0,1586.0,25.0,0.0,165.0,38.0,374.25,1623.5,0.0,-1561.0,-3560.0,-336.25,165.0,1623.5,-3668.75
2026-01-21 23:00:00+00:00,3026.0,0.0,964.0,426.0,0.0,165.0,0.0,462.0,496.75,0.0,-538.0,-3026.0,-462.0,165.0,496.75,-3364.25
2026-01-22 00:00:00+00:00,3026.0,0.0,1092.0,596.5,0.0,160.75,0.0,491.5,259.5,0.0,-495.5,-3026.0,-491.5,160.75,259.5,-3592.75
2026-01-22 01:00:00+00:00,3026.0,0.0,840.0,473.0,0.0,165.0,0.0,482.5,89.0,52.5,-367.0,-3026.0,-482.5,165.0,36.5,-3674.0
2026-01-22 02:00:00+00:00,3138.0,0.0,821.0,507.25,0.0,165.0,0.0,490.0,111.0,0.0,-313.75,-3138.0,-490.0,165.0,111.0,-3665.75
2026-01-22 03:00:00+00:00,3138.0,0.0,805.0,485.0,0.0,165.0,209.75,168.0,297.5,0.0,-320.0,-3138.0,41.75,165.0,297.5,-2953.75
2026-01-22 04:00:00+00:00,3138.0,0.0,802.0,754.0,0.0,152.75,170.0,261.75,653.25,0.0,-48.0,-3138.0,-91.75,152.75,653.25,-2471.75
2026-01-22 05:00:00+00:00,3138.0,0.0,1605.0,205.0,0.0,165.0,510.0,12.0,197.75,18.75,-1400.0,-3138.0,498.0,165.0,179.0,-3696.0
2026-01-22 06:00:00+00:00,3041.0,0.0,3404.0,50.0,0.0,120.0,660.0,0.0,2407.0,0.0,-3354.0,-3041.0,660.0,120.0,2407.0,-3208.0
2026-01-22 07:00:00+00:00,3041.0,0.0,3404.0,0.0,0.0,120.0,660.0,0.0,2235.5,0.0,-3404.0,-3041.0,660.0,120.0,2235.5,-3429.5
2026-01-22 08:00:00+00:00,3109.0,0.0,3297.0,25.0,0.0,120.0,660.0,0.0,1238.5,0.0,-3272.0,-3109.0,660.0,120.0,1238.5,-4362.5
2026-01-22 09:00:00+00:00,3109.0,0.0,3215.0,600.0,0.0,120.0,660.0,0.0,113.0,44.0,-2615.0,-3109.0,660.0,120.0,69.0,-4875.0
2026-01-22 10:00:00+00:00,3109.0,0.0,2408.0,942.0,0.0,120.0,660.0,0.0,0.0,660.5,-1466.0,-3109.0,660.0,120.0,-660.5,-4455.5
2026-01-22 11:00:00+00:00,2622.0,0.0,1736.0,928.0,0.0,120.0,660.0,0.0,0.0,751.75,-808.0,-2622.0,660.0,120.0,-751.75,-3401.75
2026-01-22 12:00:00+00:00,2622.0,0.0,1801.0,1129.0,0.0,120.0,660.0,0.0,0.0,905.5,-672.0,-2622.0,660.0,120.0,-905.5,-3419.5
2026-01-22 13:00:00+00:00,2622.0,0.0,2269.0,208.75,0.0,120.0,660.0,0.0,215.0,4.25,-2060.25,-2622.0,660.0,120.0,210.75,-3691.5
2026-01-22 14:00:00+00:00,3172.0,0.0,3325.0,303.0,0.0,120.0,660.0,0.0,1238.0,0.0,-3022.0,-3172.0,660.0,120.0,1238.0,-4176.0
2026-01-22 15:00:00+00:00,3172.0,0.0,3550.0,25.0,0.0,120.0,660.0,0.0,2646.5,0.0,-3525.0,-3172.0,660.0,120.0,2646.5,-3270.5
2026-01-22 16:00:00+00:00,3172.0,0.0,3550.0,0.0,0.0,120.0,660.0,0.0,3674.0,0.0,-3550.0,-3172.0,660.0,120.0,3674.0,-2268.0
2026-01-22 17:00:00+00:00,3145.0,0.0,3520.0,0.0,0.0,120.0,660.0,0.0,3749.5,0.0,-3520.0,-3145.0,660.0,120.0,3749.5,-2135.5
2026-01-22 18:00:00+00:00,3145.0,0.0,3520.0,0.0,0.0,120.0,660.0,0.0,3618.0,0.0,-3520.0,-3145.0,660.0,120.0,3618.0,-2267.0
2026-01-22 19:00:00+00:00,3145.0,0.0,3520.0,50.0,0.0,120.0,660.0,0.0,3761.5,0.0,-3470.0,-3145.0,660.0,120.0,3761.5,-2073.5
2026-01-22 20:00:00+00:00,3158.0,0.0,2947.0,184.5,158.0,60.0,543.25,0.0,1512.5,0.0,-2762.5,-3158.0,543.25,-98.0,1512.5,-3962.75
2026-01-22 21:00:00+00:00,3158.0,0.0,1874.0,263.0,0.0,120.0,395.25,0.0,643.75,0.0,-1611.0,-3158.0,395.25,120.0,643.75,-3610.0
2026-01-22 22:00:00+00:00,2963.0,0.0,1612.0,848.0,0.0,138.25,57.25,318.25,648.25,0.0,-764.0,-2963.0,-261.0,138.25,648.25,-3201.5
2026-01-22 23:00:00+00:00,4097.0,0.0,543.0,728.0,0.0,159.0,254.5,0.0,1117.25,0.0,185.0,-4097.0,254.5,159.0,1117.25,-2381.25
2026-01-23 00:00:00+00:00,4097.0,0.0,493.0,825.0,0.0,159.0,2.5,67.25,847.5,0.0,332.0,-4097.0,-64.75,159.0,847.5,-2823.25
2026-01-23 01:00:00+00:00,4097.0,0.0,448.0,853.0,0.0,159.0,316.0,0.0,354.75,0.0,405.0,-4097.0,316.0,159.0,354.75,-2862.25
