,FI_SE_1,SE_1_FI,NO_4_SE_1,SE_1_NO_4,SE_1_SE_2,SE_2_SE_1,SE_1_FI_net_export,SE_1_NO_4_net_export,SE_1_SE_2_net_export,Net Export
2026-01-21 07:00:00+00:00,0.0,1914.25,0.0,0.0,852.25,0.0,1914.25,0.0,852.25,2766.5
2026-01-21 08:00:00+00:00,0.0,1883.25,0.0,0.0,804.25,0.0,1883.25,0.0,804.25,2687.5
2026-01-21 09:00:00+00:00,0.0,1906.0,0.0,0.0,690.5,0.0,1906.0,0.0,690.5,2596.5
2026-01-21 10:00:00+00:00,0.0,1868.75,0.0,0.0,597.25,0.0,1868.75,0.0,597.25,2466.0
2026-01-21 11:00:00+00:00,0.0,1870.0,0.0,0.0,573.0,0.0,1870.0,0.0,573.0,2443.0
2026-01-21 12:00:00+00:00,0.0,1844.5,0.0,0.0,559.5,0.0,1844.5,0.0,559.5,2404.0
2026-01-21 13:00:00+00:00,0.0,1840.75,0.0,0.0,611.75,0.0,1840.75,0.0,611.75,2452.5
2026-01-21 14:00:00+00:00,0.0,1831.0,0.0,0.0,727.0,0.0,1831.0,0.0,727.0,2558.0
2026-01-21 15:00:00+00:00,0.0,1939.25,0.0,0.0,713.25,0.0,1939.25,0.0,713.25,2652.5
2026-01-21 16:00:00+00:00,0.0,1802.0,0.0,0.0,808.5,0.0,1802.0,0.0,808.5,2610.5
2026-01-21 17:00:00+00:00,0.0,1860.5,0.0,0.0,699.75,0.0,1860.5,0.0,699.75,2560.25
2026-01-21 18:00:00+00:00,0.0,1891.5,0.0,0.0,647.0,0.0,1891.5,0.0,647.0,2538.5
2026-01-21 19:00:00+00:00,0.0,1880.25,0.0,0.0,601.75,0.0,1880.25,0.0,601.75,2482.0
2026-01-21 20:00:00+00:00,0.0,1893.25,0.0,0.0,608.25,0.0,1893.25,0.0,608.25,2501.5
2026-01-21 21:00:00+00:00,0.0,1887.5,0.0,0.0,663.5,0.0,1887.5,0.0,663.5,2551.0
2026-01-21 22:00:00+00:00,0.0,1862.75,0.0,0.0,637.0,0.0,1862.75,0.0,637.0,2499.75
2026-01-21 23:00:00+00:00,0.0,1943.5,0.0,0.0,642.25,0.0,1943.5,0.0,642.25,2585.75
2026-01-22 00:00:00+00:00,0.0,1948.0,0.0,0.0,627.5,0.0,1948.0,0.0,627.5,2575.5
2026-01-22 01:00:00+00:00,0.0,1952.0,0.0,0.0,588.25,0.0,1952.0,0.0,588.25,2540.25
2026-01-22 02:00:00+00:00,0.0,1962.5,0.0,0.0,596.0,0.0,1962.5,0.0,596.0,2558.5
2026-01-22 03:00:00+00:00,0.0,1958.0,0.0,0.0,623.5,0.0,1958.0,0.0,623.5,2581.5
2026-01-22 04:00:00+00:00,0.0,1945.5,0.0,0.0,567.25,0.0,1945.5,0.0,567.25,2512.75
2026-01-22 05:00:00+00:00,0.0,1933.75,0.0,0.0,571.75,0.0,1933.75,0.0,571.75,2505.5
2026-01-22 06:00:00+00:00,0.0,1930.75,0.0,0.0,659.75,0.0,1930.75,0.0,659.75,2590.5
2026-01-22 07:00:00+00:00,0.0,1939.0,0.0,0.0,691.5,0.0,1939.0,0.0,691.5,2630.5
2026-01-22 08:00:00+00:00,0.0,1944.5,0.0,0.0,681.25,0.0,1944.5,0.0,681.25,2625.75
2026-01-22 09:00:00+00:00,0.0,1924.0,0.0,0.0,679.5,0.0,1924.0,0.0,679.5,2603.5
2026-01-22 10:00:00+00:00,0.0,1942.0,0.0,0.0,603.5,0.0,1942.0,0.0,603.5,2545.5
2026-01-22 11:00:00+00:00,0.0,1942.0,0.0,0.0,572.0,0.0,1942.0,0.0,572.0,2514.0
2026-01-22 12:00:00+00:00,0.0,1942.0,0.0,4.75,570.25,0.0,1942.0,4.75,570.25,2517.0
2026-01-22 13:00:00+00:00,0.0,1935.5,0.0,10.0,645.0,0.0,1935.5,10.0,645.0,2590.5
2026-01-22 14:00:00+00:00,0.0,1944.5,0.0,0.0,670.75,0.0,1944.5,0.0,670.75,2615.25
2026-01-22 15:00:00+00:00,0.0,1947.0,0.0,0.0,682.0,0.0,1947.0,0.0,682.0,2629.0
2026-01-22 16:00:00+00:00,0.0,1949.0,0.0,0.0,744.75,0.0,1949.0,0.0,744.75,2693.75
2026-01-22 17:00:00+00:00,0.0,1948.0,0.0,0.0,678.75,0.0,1948.0,0.0,678.75,2626.75
2026-01-22 18:00:00+00:00,0.0,1955.0,0.0,0.0,851.75,0.0,1955.0,0.0,851.75,2806.75
2026-01-22 19:00:00+00:00,0.0,1836.5,0.0,0.0,883.75,0.0,1836.5,0.0,883.75,2720.25
2026-01-22 20:00:00+00:00,0.0,1937.0,0.0,0.0,799.25,0.0,1937.0,0.0,799.25,2736.25
2026-01-22 21:00:00+00:00,0.0,1940.0,0.0,0.0,732.25,0.0,1940.0,0.0,732.25,2672.25
2026-01-22 22:00:00+00:00,0.0,1946.25,0.0,0.0,674.0,0.0,1946.25,0.0,674.0,2620.25
2026-01-22 23:00:00+00:00,0.0,1906.75,0.0,0.0,329.5,0.0,1906.75,0.0,329.5,2236.25
2026-01-23 00:00:00+00:00,0.0,1948.75,0.0,0.0,347.75,0.0,1948.75,0.0,347.75,2296.5
2026-01-23 01:00:00+00:00,0.0,1952.75,0.0,0.0,313.75,0.0,1952.75,0.0,313.75,2266.5
2026-01-23 02:00:00+00:00,0.0,1923.0,0.0,0.0,314.0,0.0,1923.0,0.0,314.0,2237.0
2026-01-23 03:00:00+00:00,0.0,1953.75,0.0,0.0,192.75,0.0,1953.75,0.0,192.75,2146.5
2026-01-23 04:00:00+00:00,0.0,1956.0,0.0,0.0,349.0,0.0,1956.0,0.0,349.0,2305.0
2026-01-23 05:00:00+00:00,0.0,1900.0,0.0,0.0,820.0,0.0,1900.0,0.0,820.0,2720.0
2026-01-23 06:00:00+00:00,0.0,1942.25,0.0,0.0,933.25,0.0,1942.25,0.0,933.25,2875.5
2026-01-23 07:00:00+00:00,0.0,1937.5,0.0,0.0,1002.0,0.0,1937.5,0.0,1002.0,2939.5
2026-01-23 08:00:00+00:00,0.0,1950.0,0.0,0.0,945.5,0.0,1950.0,0.0,945.5,2895.5
2026-01-23 09:00:00+00:00,0.0,1951.0,0.0,0.0,797.5,0.0,1951.0,0.0,797.5,2748.5
2026-01-23 10:00:00+00:00,0.0,1935.0,0.0,0.0,565.0,0.0,1935.0,0.0,565.0,2500.0
2026-01-23 11:00:00+00:00,0.0,1935.0,0.0,0.0,458.75,0.0,1935.0,0.0,458.75,2393.75
2026-01-23 12:00:00+00:00,0.0,1934.0,0.0,0.0,374.25,0.0,1934.0,0.0,374.25,2308.25
2026-01-23 13:00:00+00:00,0.0,1935.0,0.0,0.0,539.25,0.0,1935.0,0.0,539.25,2474.25
2026-01-23 14:00:00+00:00,0.0,1953.75,0.0,0.0,689.0,0.0,1953.75,0.0,689.0,2642.75
2026-01-23 15:00:00+00:00,0.0,1954.5,0.0,0.0,863.5,0.0,1954.5,0.0,863.5,2818.0
2026-01-23 16:00:00+00:00,0.0,1923.0,0.0,0.0,1030.25,0.0,1923.0,0.0,1030.25,2953.25
2026-01-23 17:00:00+00:00,0.0,1958.75,0.0,0.0,1020.75,0.0,1958.75,0.0,1020.75,2979.5
2026-01-23 18:00:00+00:00,0.0,1960.75,0.0,0.0,926.5,0.0,1960.75,0.0,926.5,2887.25
2026-01-23 19:00:00+00:00,0.0,1945.0,0.0,0.0,842.25,0.0,1945.0,0.0,842.25,2787.25
2026-01-23 20:00:00+00:00,0.0,1954.25,0.0,0.0,765.25,0.0,1954.25,0.0,765.25,2719.5
2026-01-23 21:00:00+00:00,0.0,1962.0,0.0,0.0,770.0,0.0,1962.0,0.0,770.0,2732.0
2026-01-23 22:00:00+00:00,0.0,1927.75,0.0,0.0,377.75,0.0,1927.75,0.0,377.75,2305.5
2026-01-23 23:00:00+00:00,0.0,1984.0,0.0,0.0,657.5,0.0,1984.0,0.0,657.5,2641.5
2026-01-24 00:00:00+00:00,0.0,1976.0,0.0,0.0,738.5,0.0,1976.0,0.0,738.5,2714.5
2026-01-24 01:00:00+00:00,0.0,1984.5,0.0,0.0,800.0,0.0,1984.5,0.0,800.0,2784.5
2026-01-24 02:00:00+00:00,0.0,1984.5,0.0,0.0,822.5,0.0,1984.5,0.0,822.5,2807.0
2026-01-24 03:00:00+00:00,0.0,1975.0,0.0,0.0,845.25,0.0,1975.0,0.0,845.25,2820.25
2026-01-24 04:00:00+00:00,0.0,1975.0,0.0,0.0,920.0,0.0,1975.0,0.0,920.0,2895.0
2026-01-24 05:00:00+00:00,0.0,1970.75,0.0,0.0,876.0,0.0,1970.75,0.0,876.0,2846.75
2026-01-24 06:00:00+00:00,0.0,1970.0,0.0,0.0,1106.25,0.0,1970.0,0.0,1106.25,3076.25
2026-01-24 07:00:00+00:00,0.0,1959.0,0.0,0.0,1130.0,0.0,1959.0,0.0,1130.0,3089.0
2026-01-24 08:00:00+00:00,0.0,1953.0,0.0,0.0,1260.75,0.0,1953.0,0.0,1260.75,3213.75
2026-01-24 09:00:00+00:00,0.0,1953.0,0.0,0.0,1283.0,0.0,1953.0,0.0,1283.0,3236.0
2026-01-24 10:00:00+00:00,0.0,1961.75,0.0,0.0,1440.25,0.0,1961.75,0.0,1440.25,3402.0
2026-01-24 11:00:00+00:00,0.0,1963.75,0.0,0.0,1407.25,0.0,1963.75,0.0,1407.25,3371.0
2026-01-24 12:00:00+00:00,0.0,1954.75,0.0,0.0,1386.75,0.0,1954.75,0.0,1386.75,3341.5
2026-01-24 13:00:00+00:00,0.0,1952.5,0.0,0.0,1391.5,0.0,1952.5,0.0,1391.5,3344.0
2026-01-24 14:00:00+00:00,0.0,1951.75,0.0,0.0,1473.5,0.0,1951.75,0.0,1473.5,3425.25
2026-01-24 15:00:00+00:00,0.0,1952.0,0.0,0.0,1588.75,0.0,1952.0,0.0,1588.75,3540.75
2026-01-24 16:00:00+00:00,0.0,1951.0,0.0,0.0,1780.0,0.0,1951.0,0.0,1780.0,3731.0
2026-01-24 17:00:00+00:00,0.0,1948.5,0.0,0.0,1877.0,0.0,1948.5,0.0,1877.0,3825.5
2026-01-24 18:00:00+00:00,0.0,1948.75,0.0,0.0,1904.5,0.0,1948.75,0.0,1904.5,3853.25
2026-01-24 19:00:00+00:00,0.0,1948.0,0.0,0.0,1873.75,0.0,1948.0,0.0,1873.75,3821.75
2026-01-24 20:00:00+00:00,0.0,1944.0,0.0,0.0,1782.25,0.0,1944.0,0.0,1782.25,3726.25
2026-01-24 21:00:00+00:00,0.0,1941.25,0.0,0.0,1868.0,0.0,1941.25,0.0,1868.0,3809.25
2026-01-24 22:00:00+00:00,0.0,1939.5,0.0,0.0,1891.75,0.0,1939.5,0.0,1891.75,3831.25
2026-01-24 23:00:00+00:00,0.0,1940.5,0.0,0.0,2263.0,0.0,1940.5,0.0,2263.0,4203.5
2026-01-25 00:00:00+00:00,0.0,1939.25,0.0,258.25,2097.25,0.0,1939.25,258.25,2097.25,4294.75
2026-01-25 01:00:00+00:00,0.0,1941.0,0.0,523.5,1788.5,0.0,1941.0,523.5,1788.5,4253.0
2026-01-25 02:00:00+00:00,0.0,1944.0,0.0,646.25,1677.0,0.0,1944.0,646.25,1677.0,4267.25
2026-01-25 03:00:00+00:00,0.0,1938.0,0.0,571.25,1739.5,0.0,1938.0,571.25,1739.5,4248.75
2026-01-25 04:00:00+00:00,0.0,1937.0,0.0,460.75,1778.75,0.0,1937.0,460.75,1778.75,4176.5
2026-01-25 05:00:00+00:00,0.0,1941.0,0.0,0.0,2141.75,0.0,1941.0,0.0,2141.75,4082.75
2026-01-25 06:00:00+00:00,0.0,1936.75,0.0,0.0,2148.25,0.0,1936.75,0.0,2148.25,4085.0
2026-01-25 07:00:00+00:00,0.0,1937.0,0.0,0.0,2194.0,0.0,1937.0,0.0,2194.0,4131.0
2026-01-25 08:00:00+00:00,0.0,1936.75,0.0,0.0,2223.5,0.0,1936.75,0.0,2223.5,4160.25
2026-01-25 09:00:00+00:00,0.0,1940.0,0.0,0.0,2219.5,0.0,1940.0,0.0,2219.5,4159.5
2026-01-25 10:00:00+00:00,0.0,1939.75,0.0,0.0,2106.5,0.0,1939.75,0.0,2106.5,4046.25
2026-01-25 11:00:00+00:00,0.0,1953.5,0.0,0.0,1966.75,0.0,1953.5,0.0,1966.75,3920.25
2026-01-25 12:00:00+00:00,0.0,1956.25,0.0,0.0,1812.75,0.0,1956.25,0.0,1812.75,3769.0
2026-01-25 13:00:00+00:00,0.0,1957.75,0.0,0.0,1614.5,0.0,1957.75,0.0,1614.5,3572.25
2026-01-25 14:00:00+00:00,0.0,1954.75,0.0,0.0,1469.75,0.0,1954.75,0.0,1469.75,3424.5
2026-01-25 15:00:00+00:00,0.0,1955.0,0.0,0.0,1424.5,0.0,1955.0,0.0,1424.5,3379.5
2026-01-25 16:00:00+00:00,0.0,1953.0,0.0,0.0,1474.0,0.0,1953.0,0.0,1474.0,3427.0
2026-01-25 17:00:00+00:00,0.0,1946.0,0.0,0.0,1590.0,0.0,1946.0,0.0,1590.0,3536.0
2026-01-25 18:00:00+00:00,0.0,1952.75,0.0,0.0,1697.75,0.0,1952.75,0.0,1697.75,3650.5
2026-01-25 19:00:00+00:00,0.0,1954.75,0.0,0.0,1724.75,0.0,1954.75,0.0,1724.75,3679.5
2026-01-25 20:00:00+00:00,0.0,1952.5,0.0,0.0,1663.5,0.0,1952.5,0.0,1663.5,3616.0
2026-01-25 21:00:00+00:00,0.0,1930.0,0.0,0.0,1649.25,0.0,1930.0,0.0,1649.25,3579.25
2026-01-25 22:00:00+00:00,0.0,1963.0,0.0,0.0,1538.75,0.0,1963.0,0.0,1538.75,3501.75
2026-01-25 23:00:00+00:00,0.0,1958.0,0.0,16.25,1742.5,0.0,1958.0,16.25,1742.5,3716.75
2026-01-26 00:00:00+00:00,0.0,1963.0,0.0,0.0,1786.25,0.0,1963.0,0.0,1786.25,3749.25
2026-01-26 01:00:00+00:00,0.0,1966.5,0.0,61.0,1756.5,0.0,1966.5,61.0,1756.5,3784.0
2026-01-26 02:00:00+00:00,0.0,1965.0,0.0,203.5,1703.5,0.0,1965.0,203.5,1703.5,3872.0
2026-01-26 03:00:00+00:00,0.0,1968.5,0.0,117.75,1793.0,0.0,1968.5,117.75,1793.0,3879.25
2026-01-26 04:00:00+00:00,0.0,1972.5,0.0,323.25,1636.5,0.0,1972.5,323.25,1636.5,3932.25
2026-01-26 05:00:00+00:00,0.0,1965.75,0.0,0.0,2041.75,0.0,1965.75,0.0,2041.75,4007.5
2026-01-26 06:00:00+00:00,0.0,1961.75,0.0,76.5,1734.75,0.0,1961.75,76.5,1734.75,3773.0
2026-01-26 07:00:00+00:00,0.0,1953.0,0.0,0.0,1924.75,0.0,1953.0,0.0,1924.75,3877.75
2026-01-26 08:00:00+00:00,0.0,1949.0,0.0,197.5,1493.75,0.0,1949.0,197.5,1493.75,3640.25
2026-01-26 09:00:00+00:00,0.0,1947.25,0.0,299.25,1566.25,0.0,1947.25,299.25,1566.25,3812.75
2026-01-26 10:00:00+00:00,0.0,1946.0,0.0,105.0,1560.0,0.0,1946.0,105.0,1560.0,3611.0
2026-01-26 11:00:00+00:00,0.0,1944.0,0.0,0.0,1598.25,0.0,1944.0,0.0,1598.25,3542.25
2026-01-26 12:00:00+00:00,0.0,1946.0,0.0,0.0,1399.25,0.0,1946.0,0.0,1399.25,3345.25
2026-01-26 13:00:00+00:00,0.0,1947.75,0.0,0.0,1409.25,0.0,1947.75,0.0,1409.25,3357.0
2026-01-26 14:00:00+00:00,0.0,1950.0,0.0,0.0,1583.0,0.0,1950.0,0.0,1583.0,3533.0
2026-01-26 15:00:00+00:00,0.0,1947.0,0.0,0.0,1590.5,0.0,1947.0,0.0,1590.5,3537.5
2026-01-26 16:00:00+00:00,0.0,1947.75,0.0,0.0,1558.5,0.0,1947.75,0.0,1558.5,3506.25
2026-01-26 17:00:00+00:00,0.0,1952.0,0.0,0.0,1585.75,0.0,1952.0,0.0,1585.75,3537.75
2026-01-26 18:00:00+00:00,0.0,1948.0,0.0,0.0,1640.75,0.0,1948.0,0.0,1640.75,3588.75
2026-01-26 19:00:00+00:00,0.0,1937.0,0.0,0.0,1643.0,0.0,1937.0,0.0,1643.0,3580.0
2026-01-26 20:00:00+00:00,0.0,1953.0,0.0,0.0,1492.0,0.0,1953.0,0.0,1492.0,3445.0
2026-01-26 21:00:00+00:00,0.0,1956.0,0.0,0.0,1499.0,0.0,1956.0,0.0,1499.0,3455.0
2026-01-26 22:00:00+00:00,0.0,1957.75,0.0,0.0,1514.5,0.0,1957.75,0.0,1514.5,3472.25
2026-01-26 23:00:00+00:00,0.0,1948.75,0.0,0.0,1341.25,0.0,1948.75,0.0,1341.25,3290.0
2026-01-27 00:00:00+00:00,0.0,1946.75,0.0,0.0,1280.5,0.0,1946.75,0.0,1280.5,3227.25
2026-01-27 01:00:00+00:00,0.0,1947.0,0.0,0.0,1203.25,0.0,1947.0,0.0,1203.25,3150.25
2026-01-27 02:00:00+00:00,0.0,1952.0,0.0,0.0,1139.0,0.0,1952.0,0.0,1139.0,3091.0
2026-01-27 03:00:00+00:00,0.0,1957.0,0.0,0.0,1080.0,0.0,1957.0,0.0,1080.0,3037.0
2026-01-27 04:00:00+00:00,0.0,1958.5,0.0,0.0,1045.5,0.0,1958.5,0.0,1045.5,3004.0
2026-01-27 05:00:00+00:00,0.0,1956.75,0.0,0.0,1048.0,0.0,1956.75,0.0,1048.0,3004.75
2026-01-27 06:00:00+00:00,0.0,1955.25,0.0,0.0,1164.0,0.0,1955.25,0.0,1164.0,3119.25
2026-01-27 07:00:00+00:00,0.0,1952.25,0.0,0.0,1181.0,0.0,1952.25,0.0,1181.0,3133.25
2026-01-27 08:00:00+00:00,0.0,1950.75,0.0,0.0,1213.0,0.0,1950.75,0.0,1213.0,3163.75
2026-01-27 09:00:00+00:00,0.0,1948.0,0.0,0.0,1223.25,0.0,1948.0,0.0,1223.25,3171.25
2026-01-27 10:00:00+00:00,0.0,1944.5,0.0,0.0,1110.75,0.0,1944.5,0.0,1110.75,3055.25
2026-01-27 11:00:00+00:00,0.0,1938.5,0.0,0.0,1089.25,0.0,1938.5,0.0,1089.25,3027.75
2026-01-27 12:00:00+00:00,0.0,1890.0,0.0,0.0,1075.5,0.0,1890.0,0.0,1075.5,2965.5
2026-01-27 13:00:00+00:00,0.0,1851.25,0.0,0.0,1118.75,0.0,1851.25,0.0,1118.75,2970.0
2026-01-27 14:00:00+00:00,0.0,1849.75,0.0,0.0,1131.25,0.0,1849.75,0.0,1131.25,2981.0
2026-01-27 15:00:00+00:00,0.0,1796.25,0.0,0.0,1203.25,0.0,1796.25,0.0,1203.25,2999.5
2026-01-27 16:00:00+00:00,0.0,1778.25,0.0,0.0,1241.0,0.0,1778.25,0.0,1241.0,3019.25
2026-01-27 17:00:00+00:00,0.0,1840.25,0.0,0.0,1174.5,0.0,1840.25,0.0,1174.5,3014.75
2026-01-27 18:00:00+00:00,0.0,1860.0,0.0,0.0,1151.5,0.0,1860.0,0.0,1151.5,3011.5
2026-01-27 19:00:00+00:00,0.0,1850.5,0.0,0.0,1066.25,0.0,1850.5,0.0,1066.25,2916.75
2026-01-27 20:00:00+00:00,0.0,1859.0,0.0,0.0,904.0,0.0,1859.0,0.0,904.0,2763.0
2026-01-27 21:00:00+00:00,0.0,1843.0,0.0,0.0,945.0,0.0,1843.0,0.0,945.0,2788.0
2026-01-27 22:00:00+00:00,0.0,1886.0,0.0,0.0,865.25,0.0,1886.0,0.0,865.25,2751.25
2026-01-27 23:00:00+00:00,0.0,1785.75,0.0,0.0,649.25,0.0,1785.75,0.0,649.25,2435.0
2026-01-28 00:00:00+00:00,0.0,1774.0,0.0,0.0,671.25,0.0,1774.0,0.0,671.25,2445.25
2026-01-28 01:00:00+00:00,0.0,1748.0,0.0,0.0,708.0,0.0,1748.0,0.0,708.0,2456.0
2026-01-28 02:00:00+00:00,0.0,1763.25,0.0,0.0,690.0,0.0,1763.25,0.0,690.0,2453.25
2026-01-28 03:00:00+00:00,0.0,1772.5,0.0,0.0,665.0,0.0,1772.5,0.0,665.0,2437.5
2026-01-28 04:00:00+00:00,0.0,1864.25,0.0,0.0,562.5,0.0,1864.25,0.0,562.5,2426.75
2026-01-28 05:00:00+00:00,0.0,1865.75,0.0,0.0,588.5,0.0,1865.75,0.0,588.5,2454.25
2026-01-28 06:00:00+00:00,0.0,1914.5,0.0,0.0,810.75,0.0,1914.5,0.0,810.75,2725.25
2026-01-28 07:00:00+00:00,0.0,1904.0,0.0,0.0,897.5,0.0,1904.0,0.0,897.5,2801.5
2026-01-28 08:00:00+00:00,0.0,1921.75,0.0,0.0,887.0,0.0,1921.75,0.0,887.0,2808.75
2026-01-28 09:00:00+00:00,0.0,1920.0,0.0,0.0,938.25,0.0,1920.0,0.0,938.25,2858.25
2026-01-28 10:00:00+00:00,0.0,1919.0,0.0,0.0,928.25,0.0,1919.0,0.0,928.25,2847.25
2026-01-28 11:00:00+00:00,0.0,1918.0,0.0,0.0,864.5,0.0,1918.0,0.0,864.5,2782.5
2026-01-28 12:00:00+00:00,0.0,1921.0,0.0,0.0,811.75,0.0,1921.0,0.0,811.75,2732.75
2026-01-28 13:00:00+00:00,0.0,1920.5,0.0,0.0,791.75,0.0,1920.5,0.0,791.75,2712.25
2026-01-28 14:00:00+00:00,0.0,1923.0,0.0,0.0,778.0,0.0,1923.0,0.0,778.0,2701.0
2026-01-28 15:00:00+00:00,0.0,1924.0,0.0,0.0,827.5,0.0,1924.0,0.0,827.5,2751.5
2026-01-28 16:00:00+00:00,0.0,1936.5,0.0,0.0,907.25,0.0,1936.5,0.0,907.25,2843.75
2026-01-28 17:00:00+00:00,0.0,1931.0,0.0,0.0,974.25,0.0,1931.0,0.0,974.25,2905.25
2026-01-28 18:00:00+00:00,0.0,1923.0,0.0,0.0,789.0,0.0,1923.0,0.0,789.0,2712.0
2026-01-28 19:00:00+00:00,0.0,1921.0,0.0,0.0,624.75,0.0,1921.0,0.0,624.75,2545.75
2026-01-28 20:00:00+00:00,0.0,1922.5,0.0,0.0,622.75,0.0,1922.5,0.0,622.75,2545.25
2026-01-28 21:00:00+00:00,0.0,1927.0,0.0,0.0,619.75,0.0,1927.0,0.0,619.75,2546.75
2026-01-28 22:00:00+00:00,0.0,1934.75,0.0,0.0,635.5,0.0,1934.75,0.0,635.5,2570.25
2026-01-28 23:00:00+00:00,0.0,1895.0,0.0,0.0,426.5,0.0,1895.0,0.0,426.5,2321.5
2026-01-29 00:00:00+00:00,0.0,1860.25,0.0,0.0,465.5,0.0,1860.25,0.0,465.5,2325.75
2026-01-29 01:00:00+00:00,0.0,1860.75,0.0,0.0,459.5,0.0,1860.75,0.0,459.5,2320.25
2026-01-29 02:00:00+00:00,0.0,1849.25,0.0,0.0,452.5,0.0,1849.25,0.0,452.5,2301.75
2026-01-29 03:00:00+00:00,0.0,1860.75,0.0,0.0,409.25,0.0,1860.75,0.0,409.25,2270.0
2026-01-29 04:00:00+00:00,0.0,1870.5,0.0,0.0,405.25,0.0,1870.5,0.0,405.25,2275.75
2026-01-29 05:00:00+00:00,0.0,1868.75,0.0,0.0,612.5,0.0,1868.75,0.0,612.5,2481.25
2026-01-29 06:00:00+00:00,0.0,1930.5,0.0,0.0,768.5,0.0,1930.5,0.0,768.5,2699.0
2026-01-29 07:00:00+00:00,0.0,1884.0,0.0,0.0,822.25,0.0,1884.0,0.0,822.25,2706.25
2026-01-29 08:00:00+00:00,0.0,1915.75,0.0,0.0,809.5,0.0,1915.75,0.0,809.5,2725.25
2026-01-29 09:00:00+00:00,0.0,1885.25,0.0,0.0,832.25,0.0,1885.25,0.0,832.25,2717.5
2026-01-29 10:00:00+00:00,0.0,1848.25,0.0,0.0,856.75,0.0,1848.25,0.0,856.75,2705.0
2026-01-29 11:00:00+00:00,0.0,1865.75,0.0,0.0,811.25,0.0,1865.75,0.0,811.25,2677.0
2026-01-29 12:00:00+00:00,0.0,1879.5,0.0,0.0,807.5,0.0,1879.5,0.0,807.5,2687.0
2026-01-29 13:00:00+00:00,0.0,1873.25,0.0,0.0,804.0,0.0,1873.25,0.0,804.0,2677.25
2026-01-29 14:00:00+00:00,0.0,1861.0,0.0,0.0,802.75,0.0,1861.0,0.0,802.75,2663.75
2026-01-29 15:00:00+00:00,0.0,1880.0,0.0,0.0,764.0,0.0,1880.0,0.0,764.0,2644.0
2026-01-29 16:00:00+00:00,0.0,1887.0,0.0,0.0,755.25,0.0,1887.0,0.0,755.25,2642.25
2026-01-29 17:00:00+00:00,0.0,1793.25,0.0,0.0,863.5,0.0,1793.25,0.0,863.5,2656.75
2026-01-29 18:00:00+00:00,0.0,1739.25,0.0,0.0,873.5,0.0,1739.25,0.0,873.5,2612.75
2026-01-29 19:00:00+00:00,0.0,1772.25,0.0,0.0,534.75,0.0,1772.25,0.0,534.75,2307.0
2026-01-29 20:00:00+00:00,0.0,1767.5,0.0,0.0,363.25,0.0,1767.5,0.0,363.25,2130.75
2026-01-29 21:00:00+00:00,0.0,1763.25,0.0,0.0,377.0,0.0,1763.25,0.0,377.0,2140.25
2026-01-29 22:00:00+00:00,0.0,1743.5,0.0,0.0,441.5,0.0,1743.5,0.0,441.5,2185.0
2026-01-29 23:00:00+00:00,0.0,1716.75,0.0,0.0,367.0,0.0,1716.75,0.0,367.0,2083.75
2026-01-30 00:00:00+00:00,0.0,1664.25,0.0,0.0,344.5,0.0,1664.25,0.0,344.5,2008.75
2026-01-30 01:00:00+00:00,0.0,1660.0,0.0,0.0,305.75,0.0,1660.0,0.0,305.75,1965.75
2026-01-30 02:00:00+00:00,0.0,1682.25,0.0,0.0,259.0,0.0,1682.25,0.0,259.0,1941.25
2026-01-30 03:00:00+00:00,0.0,1752.5,0.0,0.0,205.75,0.0,1752.5,0.0,205.75,1958.25
2026-01-30 04:00:00+00:00,0.0,1913.75,0.0,0.0,204.0,0.0,1913.75,0.0,204.0,2117.75
2026-01-30 05:00:00+00:00,0.0,1962.75,0.0,0.0,553.5,0.0,1962.75,0.0,553.5,2516.25
2026-01-30 06:00:00+00:00,0.0,1951.25,0.0,0.0,727.25,0.0,1951.25,0.0,727.25,2678.5
2026-01-30 07:00:00+00:00,0.0,1926.0,0.0,0.0,742.5,0.0,1926.0,0.0,742.5,2668.5
2026-01-30 08:00:00+00:00,0.0,1920.5,0.0,69.25,646.25,0.0,1920.5,69.25,646.25,2636.0
2026-01-30 09:00:00+00:00,0.0,1891.0,0.0,0.0,776.75,0.0,1891.0,0.0,776.75,2667.75
2026-01-30 10:00:00+00:00,0.0,1893.0,0.0,0.0,804.25,0.0,1893.0,0.0,804.25,2697.25
2026-01-30 11:00:00+00:00,0.0,1876.0,0.0,1.5,816.0,0.0,1876.0,1.5,816.0,2693.5
2026-01-30 12:00:00+00:00,0.0,1906.0,0.0,37.25,705.5,0.0,1906.0,37.25,705.5,2648.75
2026-01-30 13:00:00+00:00,0.0,1911.0,0.0,1.0,716.25,0.0,1911.0,1.0,716.25,2628.25
2026-01-30 14:00:00+00:00,0.0,1915.25,0.0,0.0,683.5,0.0,1915.25,0.0,683.5,2598.75
2026-01-30 15:00:00+00:00,0.0,1921.0,0.0,0.0,661.25,0.0,1921.0,0.0,661.25,2582.25
2026-01-30 16:00:00+00:00,0.0,1927.0,0.0,0.0,640.0,0.0,1927.0,0.0,640.0,2567.0
2026-01-30 17:00:00+00:00,0.0,1890.5,0.0,0.0,540.25,0.0,1890.5,0.0,540.25,2430.75
2026-01-30 18:00:00+00:00,0.0,1933.75,0.0,0.0,372.0,0.0,1933.75,0.0,372.0,2305.75
