,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_CALA_IT_SICI_net_export,IT_CALA_IT_SUD_net_export,Net Export
2026-01-01 00:00:00+00:00,0.0,998.25,0.0,513.25,513.25,998.25,1511.5
2026-01-01 01:00:00+00:00,0.0,785.75,0.0,775.25,775.25,785.75,1561.0
2026-01-01 02:00:00+00:00,0.0,785.25,0.0,747.5,747.5,785.25,1532.75
2026-01-01 03:00:00+00:00,0.0,797.0,0.0,728.75,728.75,797.0,1525.75
2026-01-01 04:00:00+00:00,0.0,791.0,0.0,726.5,726.5,791.0,1517.5
2026-01-01 05:00:00+00:00,0.0,723.0,0.0,748.75,748.75,723.0,1471.75
2026-01-01 06:00:00+00:00,0.0,926.0,0.0,557.75,557.75,926.0,1483.75
2026-01-01 07:00:00+00:00,0.0,988.75,0.0,604.75,604.75,988.75,1593.5
2026-01-01 08:00:00+00:00,0.0,296.25,0.0,514.75,514.75,296.25,811.0
2026-01-01 09:00:00+00:00,0.0,141.75,0.0,456.25,456.25,141.75,598.0
2026-01-01 10:00:00+00:00,0.0,187.5,0.0,392.0,392.0,187.5,579.5
2026-01-01 11:00:00+00:00,0.0,216.75,0.0,363.5,363.5,216.75,580.25
2026-01-01 12:00:00+00:00,0.0,277.75,0.0,290.75,290.75,277.75,568.5
2026-01-01 13:00:00+00:00,0.0,324.25,0.0,230.5,230.5,324.25,554.75
2026-01-01 14:00:00+00:00,0.0,564.75,0.0,391.25,391.25,564.75,956.0
2026-01-01 15:00:00+00:00,0.0,1166.0,0.0,324.25,324.25,1166.0,1490.25
2026-01-01 16:00:00+00:00,0.0,1240.5,0.0,177.75,177.75,1240.5,1418.25
2026-01-01 17:00:00+00:00,0.0,1288.25,0.0,189.25,189.25,1288.25,1477.5
2026-01-01 18:00:00+00:00,0.0,1486.5,0.0,191.0,191.0,1486.5,1677.5
2026-01-01 19:00:00+00:00,0.0,1362.25,0.0,149.75,149.75,1362.25,1512.0
2026-01-01 20:00:00+00:00,0.0,1326.25,31.25,18.25,-13.0,1326.25,1313.25
2026-01-01 21:00:00+00:00,0.0,945.0,35.5,296.75,261.25,945.0,1206.25
2026-01-01 22:00:00+00:00,0.0,181.75,0.0,533.75,533.75,181.75,715.5
2026-01-01 23:00:00+00:00,0.0,161.75,0.0,458.25,458.25,161.75,620.0
2026-01-02 00:00:00+00:00,0.0,349.25,0.0,326.75,326.75,349.25,676.0
2026-01-02 01:00:00+00:00,0.0,446.25,0.0,266.25,266.25,446.25,712.5
2026-01-02 02:00:00+00:00,0.0,473.75,0.0,259.5,259.5,473.75,733.25
2026-01-02 03:00:00+00:00,0.0,576.0,0.0,212.25,212.25,576.0,788.25
2026-01-02 04:00:00+00:00,0.0,625.75,0.0,186.5,186.5,625.75,812.25
2026-01-02 05:00:00+00:00,0.0,819.5,132.5,120.25,-12.25,819.5,807.25
2026-01-02 06:00:00+00:00,0.0,1010.75,297.75,89.75,-208.0,1010.75,802.75
2026-01-02 07:00:00+00:00,0.0,1322.5,374.25,0.0,-374.25,1322.5,948.25
2026-01-02 08:00:00+00:00,0.0,791.25,826.75,0.0,-826.75,791.25,-35.5
2026-01-02 09:00:00+00:00,0.0,643.25,658.0,0.0,-658.0,643.25,-14.75
2026-01-02 10:00:00+00:00,0.0,733.5,716.25,0.0,-716.25,733.5,17.25
2026-01-02 11:00:00+00:00,0.0,936.5,881.75,0.0,-881.75,936.5,54.75
2026-01-02 12:00:00+00:00,0.0,1108.75,964.25,0.0,-964.25,1108.75,144.5
2026-01-02 13:00:00+00:00,0.0,1009.5,852.0,0.0,-852.0,1009.5,157.5
2026-01-02 14:00:00+00:00,0.0,1177.25,644.0,0.0,-644.0,1177.25,533.25
2026-01-02 15:00:00+00:00,0.0,1599.75,381.5,0.0,-381.5,1599.75,1218.25
2026-01-02 16:00:00+00:00,0.0,1565.5,327.25,0.0,-327.25,1565.5,1238.25
2026-01-02 17:00:00+00:00,0.0,1407.75,184.25,0.0,-184.25,1407.75,1223.5
2026-01-02 18:00:00+00:00,0.0,1529.75,59.75,0.0,-59.75,1529.75,1470.0
2026-01-02 19:00:00+00:00,0.0,1025.5,36.75,326.0,289.25,1025.5,1314.75
2026-01-02 20:00:00+00:00,0.0,1236.75,124.5,240.5,116.0,1236.75,1352.75
2026-01-02 21:00:00+00:00,0.0,759.25,0.0,326.25,326.25,759.25,1085.5
2026-01-02 22:00:00+00:00,0.0,696.5,0.25,84.0,83.75,696.5,780.25
2026-01-02 23:00:00+00:00,0.0,107.75,72.25,0.0,-72.25,107.75,35.5
2026-01-03 00:00:00+00:00,0.0,234.0,143.5,0.0,-143.5,234.0,90.5
2026-01-03 01:00:00+00:00,0.0,280.5,166.75,0.0,-166.75,280.5,113.75
2026-01-03 02:00:00+00:00,0.0,335.75,211.0,0.0,-211.0,335.75,124.75
2026-01-03 03:00:00+00:00,0.0,289.0,168.25,0.0,-168.25,289.0,120.75
2026-01-03 04:00:00+00:00,0.0,174.75,77.75,0.0,-77.75,174.75,97.0
2026-01-03 05:00:00+00:00,0.25,80.0,53.75,37.25,-16.5,79.75,63.25
2026-01-03 06:00:00+00:00,48.75,284.75,260.5,81.25,-179.25,236.0,56.75
2026-01-03 07:00:00+00:00,0.0,566.0,588.25,0.0,-588.25,566.0,-22.25
2026-01-03 08:00:00+00:00,0.0,426.75,464.0,0.0,-464.0,426.75,-37.25
2026-01-03 09:00:00+00:00,0.0,285.25,317.25,0.0,-317.25,285.25,-32.0
2026-01-03 10:00:00+00:00,0.0,405.75,403.25,0.0,-403.25,405.75,2.5
2026-01-03 11:00:00+00:00,0.0,474.25,476.75,0.0,-476.75,474.25,-2.5
2026-01-03 12:00:00+00:00,0.0,542.0,433.5,0.0,-433.5,542.0,108.5
2026-01-03 13:00:00+00:00,0.0,634.25,282.25,0.0,-282.25,634.25,352.0
2026-01-03 14:00:00+00:00,0.0,1127.75,14.5,36.5,22.0,1127.75,1149.75
2026-01-03 15:00:00+00:00,0.0,1292.0,172.25,153.5,-18.75,1292.0,1273.25
2026-01-03 16:00:00+00:00,0.0,1415.75,174.75,0.0,-174.75,1415.75,1241.0
2026-01-03 17:00:00+00:00,0.0,1327.0,112.5,0.0,-112.5,1327.0,1214.5
2026-01-03 18:00:00+00:00,0.0,1459.25,93.0,0.0,-93.0,1459.25,1366.25
2026-01-03 19:00:00+00:00,0.0,1538.75,181.5,0.0,-181.5,1538.75,1357.25
2026-01-03 20:00:00+00:00,0.0,1347.25,239.0,130.75,-108.25,1347.25,1239.0
2026-01-03 21:00:00+00:00,0.0,1439.75,169.25,44.25,-125.0,1439.75,1314.75
2026-01-03 22:00:00+00:00,0.0,516.25,122.75,0.0,-122.75,516.25,393.5
2026-01-03 23:00:00+00:00,0.0,461.0,211.75,0.0,-211.75,461.0,249.25
2026-01-04 00:00:00+00:00,0.0,680.5,370.0,0.0,-370.0,680.5,310.5
2026-01-04 01:00:00+00:00,0.0,843.25,481.5,0.0,-481.5,843.25,361.75
2026-01-04 02:00:00+00:00,0.0,916.0,535.0,0.0,-535.0,916.0,381.0
2026-01-04 03:00:00+00:00,0.0,960.5,562.0,0.0,-562.0,960.5,398.5
2026-01-04 04:00:00+00:00,0.0,928.0,522.75,0.0,-522.75,928.0,405.25
2026-01-04 05:00:00+00:00,0.0,842.75,452.25,0.0,-452.25,842.75,390.5
2026-01-04 06:00:00+00:00,0.0,775.25,355.5,0.0,-355.5,775.25,419.75
2026-01-04 07:00:00+00:00,0.0,793.0,398.0,0.0,-398.0,793.0,395.0
2026-01-04 08:00:00+00:00,0.0,1857.5,341.5,0.0,-341.5,1857.5,1516.0
2026-01-04 09:00:00+00:00,0.0,1914.75,377.75,0.0,-377.75,1914.75,1537.0
2026-01-04 10:00:00+00:00,0.0,1968.25,404.25,0.0,-404.25,1968.25,1564.0
2026-01-04 11:00:00+00:00,0.0,1953.0,395.5,0.0,-395.5,1953.0,1557.5
2026-01-04 12:00:00+00:00,0.0,1940.25,364.25,0.0,-364.25,1940.25,1576.0
2026-01-04 13:00:00+00:00,0.0,1844.5,296.25,0.0,-296.25,1844.5,1548.25
2026-01-04 14:00:00+00:00,0.0,1864.0,303.25,0.0,-303.25,1864.0,1560.75
2026-01-04 15:00:00+00:00,0.0,1861.5,247.75,79.25,-168.5,1861.5,1693.0
2026-01-04 16:00:00+00:00,0.0,1996.25,274.75,0.0,-274.75,1996.25,1721.5
2026-01-04 17:00:00+00:00,0.0,2047.75,288.0,0.0,-288.0,2047.75,1759.75
2026-01-04 18:00:00+00:00,0.0,2099.0,240.75,0.0,-240.75,2099.0,1858.25
2026-01-04 19:00:00+00:00,0.0,2131.25,261.5,0.0,-261.5,2131.25,1869.75
2026-01-04 20:00:00+00:00,0.0,1965.25,258.0,42.0,-216.0,1965.25,1749.25
2026-01-04 21:00:00+00:00,0.0,2020.5,242.75,34.25,-208.5,2020.5,1812.0
2026-01-04 22:00:00+00:00,0.0,1632.0,81.5,5.25,-76.25,1632.0,1555.75
2026-01-04 23:00:00+00:00,0.0,886.75,119.0,0.0,-119.0,886.75,767.75
2026-01-05 00:00:00+00:00,0.0,1006.25,201.25,0.0,-201.25,1006.25,805.0
2026-01-05 01:00:00+00:00,0.0,1015.25,214.5,0.0,-214.5,1015.25,800.75
2026-01-05 02:00:00+00:00,0.0,942.25,165.0,0.0,-165.0,942.25,777.25
2026-01-05 03:00:00+00:00,0.0,814.0,54.0,0.0,-54.0,814.0,760.0
2026-01-05 04:00:00+00:00,0.0,689.25,0.0,55.25,55.25,689.25,744.5
2026-01-05 05:00:00+00:00,0.0,1640.25,126.0,154.25,28.25,1640.25,1668.5
2026-01-05 06:00:00+00:00,0.0,1828.25,149.75,191.75,42.0,1828.25,1870.25
2026-01-05 07:00:00+00:00,0.0,2157.0,331.0,0.0,-331.0,2157.0,1826.0
2026-01-05 08:00:00+00:00,0.0,2264.75,492.25,0.0,-492.25,2264.75,1772.5
2026-01-05 09:00:00+00:00,0.0,2345.5,625.5,0.0,-625.5,2345.5,1720.0
2026-01-05 10:00:00+00:00,0.0,2461.5,775.25,0.0,-775.25,2461.5,1686.25
2026-01-05 11:00:00+00:00,0.0,2055.75,377.5,4.5,-373.0,2055.75,1682.75
2026-01-05 12:00:00+00:00,0.0,1606.0,0.0,82.25,82.25,1606.0,1688.25
2026-01-05 13:00:00+00:00,0.0,1683.0,104.0,166.0,62.0,1683.0,1745.0
2026-01-05 14:00:00+00:00,0.0,1794.5,70.25,97.0,26.75,1794.5,1821.25
2026-01-05 15:00:00+00:00,0.0,1537.5,0.0,312.5,312.5,1537.5,1850.0
2026-01-05 16:00:00+00:00,0.0,1261.0,0.0,617.25,617.25,1261.0,1878.25
2026-01-05 17:00:00+00:00,0.0,1403.5,0.0,709.5,709.5,1403.5,2113.0
2026-01-05 18:00:00+00:00,0.0,1320.75,0.0,747.0,747.0,1320.75,2067.75
2026-01-05 19:00:00+00:00,0.0,1207.75,0.0,627.5,627.5,1207.75,1835.25
2026-01-05 20:00:00+00:00,0.0,1309.25,0.0,558.25,558.25,1309.25,1867.5
2026-01-05 21:00:00+00:00,0.0,1567.0,0.0,322.5,322.5,1567.0,1889.5
2026-01-05 22:00:00+00:00,0.0,716.0,0.0,662.5,662.5,716.0,1378.5
2026-01-05 23:00:00+00:00,0.0,334.25,16.0,201.0,185.0,334.25,519.25
2026-01-06 00:00:00+00:00,0.0,472.5,0.0,80.75,80.75,472.5,553.25
2026-01-06 01:00:00+00:00,0.0,612.75,59.25,0.0,-59.25,612.75,553.5
2026-01-06 02:00:00+00:00,0.0,761.5,197.75,0.0,-197.75,761.5,563.75
2026-01-06 03:00:00+00:00,0.0,781.75,232.25,0.0,-232.25,781.75,549.5
2026-01-06 04:00:00+00:00,0.0,805.25,271.75,0.0,-271.75,805.25,533.5
2026-01-06 05:00:00+00:00,0.0,1706.0,748.75,0.0,-748.75,1706.0,957.25
2026-01-06 06:00:00+00:00,0.0,2482.75,629.5,0.0,-629.5,2482.75,1853.25
2026-01-06 07:00:00+00:00,0.0,2516.5,675.75,0.0,-675.75,2516.5,1840.75
2026-01-06 08:00:00+00:00,0.0,2690.5,1031.0,0.0,-1031.0,2690.5,1659.5
2026-01-06 09:00:00+00:00,0.0,2822.5,1155.0,0.0,-1155.0,2822.5,1667.5
2026-01-06 10:00:00+00:00,0.0,2824.25,1098.25,0.0,-1098.25,2824.25,1726.0
2026-01-06 11:00:00+00:00,0.0,2550.25,743.25,0.0,-743.25,2550.25,1807.0
2026-01-06 12:00:00+00:00,0.0,2161.75,334.5,0.0,-334.5,2161.75,1827.25
2026-01-06 13:00:00+00:00,0.0,1990.25,210.5,0.0,-210.5,1990.25,1779.75
2026-01-06 14:00:00+00:00,0.0,2092.25,327.75,0.0,-327.75,2092.25,1764.5
2026-01-06 15:00:00+00:00,0.0,1920.25,245.25,0.0,-245.25,1920.25,1675.0
2026-01-06 16:00:00+00:00,0.0,1468.25,0.0,159.0,159.0,1468.25,1627.25
2026-01-06 17:00:00+00:00,0.0,1330.0,0.0,293.75,293.75,1330.0,1623.75
2026-01-06 18:00:00+00:00,0.0,1233.5,0.0,430.75,430.75,1233.5,1664.25
2026-01-06 19:00:00+00:00,0.0,978.0,0.0,715.25,715.25,978.0,1693.25
2026-01-06 20:00:00+00:00,0.0,561.0,0.0,981.75,981.75,561.0,1542.75
2026-01-06 21:00:00+00:00,0.0,425.5,0.0,1126.5,1126.5,425.5,1552.0
2026-01-06 22:00:00+00:00,28.75,60.5,0.0,919.5,919.5,31.75,951.25
2026-01-06 23:00:00+00:00,0.0,126.0,0.0,867.0,867.0,126.0,993.0
2026-01-07 00:00:00+00:00,0.0,238.75,0.0,750.0,750.0,238.75,988.75
2026-01-07 01:00:00+00:00,0.0,260.25,0.0,680.25,680.25,260.25,940.5
2026-01-07 02:00:00+00:00,0.0,257.25,0.0,606.75,606.75,257.25,864.0
2026-01-07 03:00:00+00:00,0.0,130.25,0.0,607.0,607.0,130.25,737.25
2026-01-07 04:00:00+00:00,1.5,43.5,0.0,625.75,625.75,42.0,667.75
2026-01-07 05:00:00+00:00,45.0,847.75,0.25,499.25,499.0,802.75,1301.75
2026-01-07 06:00:00+00:00,0.0,1180.25,0.0,403.0,403.0,1180.25,1583.25
2026-01-07 07:00:00+00:00,0.0,1288.5,0.0,222.75,222.75,1288.5,1511.25
2026-01-07 08:00:00+00:00,0.0,1367.0,0.0,123.0,123.0,1367.0,1490.0
2026-01-07 09:00:00+00:00,0.0,1591.5,40.5,17.5,-23.0,1591.5,1568.5
2026-01-07 10:00:00+00:00,0.0,1560.5,0.0,131.75,131.75,1560.5,1692.25
2026-01-07 11:00:00+00:00,0.0,1261.25,116.5,0.0,-116.5,1261.25,1144.75
2026-01-07 12:00:00+00:00,0.0,1302.5,181.25,0.0,-181.25,1302.5,1121.25
2026-01-07 13:00:00+00:00,0.0,1279.25,115.0,0.0,-115.0,1279.25,1164.25
2026-01-07 14:00:00+00:00,0.0,1215.25,69.0,0.0,-69.0,1215.25,1146.25
2026-01-07 15:00:00+00:00,0.0,2112.5,555.25,0.0,-555.25,2112.5,1557.25
2026-01-07 16:00:00+00:00,0.0,2070.75,414.25,0.0,-414.25,2070.75,1656.5
2026-01-07 17:00:00+00:00,0.0,1966.5,315.0,0.0,-315.0,1966.5,1651.5
2026-01-07 18:00:00+00:00,0.0,1819.75,246.75,0.0,-246.75,1819.75,1573.0
2026-01-07 19:00:00+00:00,0.0,1689.5,214.0,117.5,-96.5,1689.5,1593.0
2026-01-07 20:00:00+00:00,0.0,1685.75,159.0,127.0,-32.0,1685.75,1653.75
2026-01-07 21:00:00+00:00,0.0,1490.5,11.25,61.75,50.5,1490.5,1541.0
2026-01-07 22:00:00+00:00,0.0,1542.0,175.75,0.0,-175.75,1542.0,1366.25
2026-01-07 23:00:00+00:00,0.0,1071.75,409.5,0.0,-409.5,1071.75,662.25
2026-01-08 00:00:00+00:00,0.0,1264.75,564.75,0.0,-564.75,1264.75,700.0
2026-01-08 01:00:00+00:00,0.0,1355.25,639.5,0.0,-639.5,1355.25,715.75
2026-01-08 02:00:00+00:00,0.0,1384.5,655.0,0.0,-655.0,1384.5,729.5
2026-01-08 03:00:00+00:00,0.0,1331.0,596.0,0.0,-596.0,1331.0,735.0
2026-01-08 04:00:00+00:00,0.0,1215.75,520.25,0.0,-520.25,1215.75,695.5
2026-01-08 05:00:00+00:00,0.0,1271.25,664.25,0.0,-664.25,1271.25,607.0
2026-01-08 06:00:00+00:00,0.0,1266.75,723.25,0.0,-723.25,1266.75,543.5
2026-01-08 07:00:00+00:00,0.0,1090.25,504.5,0.0,-504.5,1090.25,585.75
2026-01-08 08:00:00+00:00,0.0,941.75,551.75,0.0,-551.75,941.75,390.0
2026-01-08 09:00:00+00:00,0.0,906.75,636.0,0.0,-636.0,906.75,270.75
2026-01-08 10:00:00+00:00,0.0,846.5,628.25,0.0,-628.25,846.5,218.25
2026-01-08 11:00:00+00:00,0.0,852.0,623.5,0.0,-623.5,852.0,228.5
2026-01-08 12:00:00+00:00,0.0,970.75,703.0,0.0,-703.0,970.75,267.75
2026-01-08 13:00:00+00:00,0.0,1280.25,778.5,0.0,-778.5,1280.25,501.75
2026-01-08 14:00:00+00:00,0.0,1799.75,518.75,0.0,-518.75,1799.75,1281.0
2026-01-08 15:00:00+00:00,0.0,2493.0,745.75,0.0,-745.75,2493.0,1747.25
2026-01-08 16:00:00+00:00,0.0,2497.75,373.0,0.0,-373.0,2497.75,2124.75
2026-01-08 17:00:00+00:00,0.0,2456.25,223.0,0.0,-223.0,2456.25,2233.25
2026-01-08 18:00:00+00:00,0.0,2246.0,100.5,0.0,-100.5,2246.0,2145.5
2026-01-08 19:00:00+00:00,0.0,2057.0,64.5,176.5,112.0,2057.0,2169.0
2026-01-08 20:00:00+00:00,0.0,2271.25,168.75,113.25,-55.5,2271.25,2215.75
2026-01-08 21:00:00+00:00,0.0,1911.0,0.0,120.5,120.5,1911.0,2031.5
2026-01-08 22:00:00+00:00,0.0,1191.75,86.0,4.0,-82.0,1191.75,1109.75
2026-01-08 23:00:00+00:00,0.0,551.25,403.5,0.0,-403.5,551.25,147.75
2026-01-09 00:00:00+00:00,0.0,1125.5,516.5,0.0,-516.5,1125.5,609.0
2026-01-09 01:00:00+00:00,0.0,1207.25,544.0,0.0,-544.0,1207.25,663.25
2026-01-09 02:00:00+00:00,0.0,1242.75,520.0,0.0,-520.0,1242.75,722.75
2026-01-09 03:00:00+00:00,0.0,1214.25,450.25,0.0,-450.25,1214.25,764.0
2026-01-09 04:00:00+00:00,0.0,1142.25,330.0,0.0,-330.0,1142.25,812.25
2026-01-09 05:00:00+00:00,0.0,1226.5,503.0,0.0,-503.0,1226.5,723.5
2026-01-09 06:00:00+00:00,0.0,1154.25,520.75,0.0,-520.75,1154.25,633.5
2026-01-09 07:00:00+00:00,0.0,1087.0,492.25,0.0,-492.25,1087.0,594.75
2026-01-09 08:00:00+00:00,0.0,1021.25,385.5,0.0,-385.5,1021.25,635.75
2026-01-09 09:00:00+00:00,0.0,887.25,461.0,0.0,-461.0,887.25,426.25
2026-01-09 10:00:00+00:00,0.0,937.75,582.5,0.0,-582.5,937.75,355.25
2026-01-09 11:00:00+00:00,0.0,965.75,610.0,0.0,-610.0,965.75,355.75
2026-01-09 12:00:00+00:00,0.0,987.25,639.25,0.0,-639.25,987.25,348.0
2026-01-09 13:00:00+00:00,0.0,943.25,521.5,0.0,-521.5,943.25,421.75
2026-01-09 14:00:00+00:00,0.0,1188.5,509.5,0.0,-509.5,1188.5,679.0
2026-01-09 15:00:00+00:00,0.0,1713.0,616.0,0.0,-616.0,1713.0,1097.0
2026-01-09 16:00:00+00:00,0.0,1799.75,270.0,0.0,-270.0,1799.75,1529.75
2026-01-09 17:00:00+00:00,0.0,1419.5,0.0,284.25,284.25,1419.5,1703.75
2026-01-09 18:00:00+00:00,0.0,1122.0,0.0,544.0,544.0,1122.0,1666.0
2026-01-09 19:00:00+00:00,0.0,1226.25,0.0,446.5,446.5,1226.25,1672.75
2026-01-09 20:00:00+00:00,0.0,1436.75,0.0,278.5,278.5,1436.75,1715.25
2026-01-09 21:00:00+00:00,0.0,1182.5,0.0,178.0,178.0,1182.5,1360.5
2026-01-09 22:00:00+00:00,0.0,1113.75,63.75,10.25,-53.5,1113.75,1060.25
2026-01-09 23:00:00+00:00,0.0,726.75,317.5,0.0,-317.5,726.75,409.25
2026-01-10 00:00:00+00:00,0.0,933.5,511.5,0.0,-511.5,933.5,422.0
2026-01-10 01:00:00+00:00,0.0,1063.25,620.0,0.0,-620.0,1063.25,443.25
2026-01-10 02:00:00+00:00,0.0,1191.25,710.0,0.0,-710.0,1191.25,481.25
2026-01-10 03:00:00+00:00,0.0,1219.75,734.75,0.0,-734.75,1219.75,485.0
2026-01-10 04:00:00+00:00,0.0,1159.25,646.5,0.0,-646.5,1159.25,512.75
2026-01-10 05:00:00+00:00,0.0,955.75,497.5,0.0,-497.5,955.75,458.25
2026-01-10 06:00:00+00:00,0.0,863.25,494.5,0.0,-494.5,863.25,368.75
2026-01-10 07:00:00+00:00,0.0,799.5,326.0,0.0,-326.0,799.5,473.5
2026-01-10 08:00:00+00:00,0.0,1139.25,653.25,0.0,-653.25,1139.25,486.0
2026-01-10 09:00:00+00:00,0.0,1224.25,893.0,0.0,-893.0,1224.25,331.25
2026-01-10 10:00:00+00:00,0.0,1314.0,961.5,0.0,-961.5,1314.0,352.5
2026-01-10 11:00:00+00:00,0.0,1328.25,1000.25,0.0,-1000.25,1328.25,328.0
2026-01-10 12:00:00+00:00,0.0,1464.5,1061.5,0.0,-1061.5,1464.5,403.0
2026-01-10 13:00:00+00:00,0.0,1333.5,867.5,0.0,-867.5,1333.5,466.0
2026-01-10 14:00:00+00:00,0.0,1292.75,456.0,0.0,-456.0,1292.75,836.75
2026-01-10 15:00:00+00:00,0.0,1290.75,49.25,34.5,-14.75,1290.75,1276.0
2026-01-10 16:00:00+00:00,0.0,2321.5,580.25,0.0,-580.25,2321.5,1741.25
2026-01-10 17:00:00+00:00,0.0,2226.0,517.5,0.0,-517.5,2226.0,1708.5
2026-01-10 18:00:00+00:00,0.0,2131.0,499.75,0.0,-499.75,2131.0,1631.25
2026-01-10 19:00:00+00:00,0.0,1659.5,244.0,129.5,-114.5,1659.5,1545.0
2026-01-10 20:00:00+00:00,0.0,1426.0,0.0,62.75,62.75,1426.0,1488.75
2026-01-10 21:00:00+00:00,0.0,1549.25,103.25,0.0,-103.25,1549.25,1446.0
2026-01-10 22:00:00+00:00,0.0,1152.25,285.5,0.0,-285.5,1152.25,866.75
2026-01-10 23:00:00+00:00,0.0,472.0,397.0,0.0,-397.0,472.0,75.0
2026-01-11 00:00:00+00:00,0.0,579.25,483.75,0.0,-483.75,579.25,95.5
2026-01-11 01:00:00+00:00,0.0,616.5,545.25,0.0,-545.25,616.5,71.25
2026-01-11 02:00:00+00:00,0.0,638.5,567.25,0.0,-567.25,638.5,71.25
2026-01-11 03:00:00+00:00,0.0,591.0,552.75,0.0,-552.75,591.0,38.25
2026-01-11 04:00:00+00:00,0.0,570.75,519.5,0.0,-519.5,570.75,51.25
2026-01-11 05:00:00+00:00,0.0,312.0,329.25,0.0,-329.25,312.0,-17.25
2026-01-11 06:00:00+00:00,0.0,133.0,188.25,0.0,-188.25,133.0,-55.25
2026-01-11 07:00:00+00:00,0.0,177.25,200.5,0.0,-200.5,177.25,-23.25
2026-01-11 08:00:00+00:00,0.0,246.75,324.25,0.0,-324.25,246.75,-77.5
2026-01-11 09:00:00+00:00,0.0,320.75,340.5,0.0,-340.5,320.75,-19.75
2026-01-11 10:00:00+00:00,0.0,377.75,331.5,0.0,-331.5,377.75,46.25
2026-01-11 11:00:00+00:00,0.0,326.0,271.0,0.0,-271.0,326.0,55.0
2026-01-11 12:00:00+00:00,0.0,230.5,141.5,0.0,-141.5,230.5,89.0
2026-01-11 13:00:00+00:00,0.0,198.0,125.25,0.0,-125.25,198.0,72.75
2026-01-11 14:00:00+00:00,0.0,245.25,89.25,16.75,-72.5,245.25,172.75
2026-01-11 15:00:00+00:00,0.0,293.5,44.75,289.5,244.75,293.5,538.25
2026-01-11 16:00:00+00:00,0.0,601.0,0.0,808.25,808.25,601.0,1409.25
2026-01-11 17:00:00+00:00,0.0,728.0,0.0,1006.5,1006.5,728.0,1734.5
2026-01-11 18:00:00+00:00,0.0,1022.75,0.0,828.0,828.0,1022.75,1850.75
2026-01-11 19:00:00+00:00,0.0,671.5,0.0,1076.75,1076.75,671.5,1748.25
2026-01-11 20:00:00+00:00,0.0,956.75,0.0,859.25,859.25,956.75,1816.0
2026-01-11 21:00:00+00:00,0.0,739.5,0.0,791.25,791.25,739.5,1530.75
2026-01-11 22:00:00+00:00,0.0,514.5,0.0,564.25,564.25,514.5,1078.75
2026-01-11 23:00:00+00:00,0.0,778.75,0.0,531.0,531.0,778.75,1309.75
2026-01-12 00:00:00+00:00,0.0,999.5,0.0,347.5,347.5,999.5,1347.0
2026-01-12 01:00:00+00:00,0.0,1064.25,0.0,300.25,300.25,1064.25,1364.5
2026-01-12 02:00:00+00:00,0.0,1034.5,0.0,292.75,292.75,1034.5,1327.25
2026-01-12 03:00:00+00:00,0.0,975.25,0.0,368.75,368.75,975.25,1344.0
2026-01-12 04:00:00+00:00,0.0,937.25,0.0,432.25,432.25,937.25,1369.5
2026-01-12 05:00:00+00:00,0.0,1447.75,0.0,420.5,420.5,1447.75,1868.25
2026-01-12 06:00:00+00:00,0.0,1442.75,0.0,547.25,547.25,1442.75,1990.0
2026-01-12 07:00:00+00:00,0.0,1758.75,0.0,203.0,203.0,1758.75,1961.75
2026-01-12 08:00:00+00:00,0.0,2180.5,120.25,0.0,-120.25,2180.5,2060.25
2026-01-12 09:00:00+00:00,0.0,2132.0,253.25,0.0,-253.25,2132.0,1878.75
2026-01-12 10:00:00+00:00,0.0,1738.75,0.0,199.0,199.0,1738.75,1937.75
2026-01-12 11:00:00+00:00,0.0,1515.0,0.0,445.25,445.25,1515.0,1960.25
2026-01-12 12:00:00+00:00,0.0,1550.75,0.0,519.75,519.75,1550.75,2070.5
2026-01-12 13:00:00+00:00,0.0,1806.75,0.0,418.5,418.5,1806.75,2225.25
2026-01-12 14:00:00+00:00,0.0,1750.0,0.0,471.75,471.75,1750.0,2221.75
2026-01-12 15:00:00+00:00,0.0,1134.0,0.0,960.0,960.0,1134.0,2094.0
2026-01-12 16:00:00+00:00,0.0,880.75,0.0,1262.75,1262.75,880.75,2143.5
2026-01-12 17:00:00+00:00,0.0,713.25,0.0,1406.25,1406.25,713.25,2119.5
2026-01-12 18:00:00+00:00,0.0,459.5,0.0,1513.25,1513.25,459.5,1972.75
2026-01-12 19:00:00+00:00,0.0,651.75,0.0,1395.75,1395.75,651.75,2047.5
2026-01-12 20:00:00+00:00,0.0,886.75,0.0,1253.25,1253.25,886.75,2140.0
2026-01-12 21:00:00+00:00,0.0,736.5,0.0,1456.75,1456.75,736.5,2193.25
2026-01-12 22:00:00+00:00,0.0,414.75,0.0,1211.25,1211.25,414.75,1626.0
2026-01-12 23:00:00+00:00,0.0,375.5,0.0,1177.25,1177.25,375.5,1552.75
2026-01-13 00:00:00+00:00,209.25,0.0,0.0,995.0,995.0,-209.25,785.75
2026-01-13 01:00:00+00:00,123.0,0.0,0.0,895.75,895.75,-123.0,772.75
2026-01-13 02:00:00+00:00,31.0,3.75,0.0,814.5,814.5,-27.25,787.25
2026-01-13 03:00:00+00:00,0.0,55.0,0.0,733.5,733.5,55.0,788.5
2026-01-13 04:00:00+00:00,0.0,36.75,0.0,748.75,748.75,36.75,785.5
