,SE_3_SE_2,SE_2_SE_3,NO_4_SE_2,SE_2_NO_4,SE_1_SE_2,SE_2_SE_1,SE_2_NO_3,NO_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export
2026-03-04 20:00:00+00:00,0.0,5784.0,0.0,0.0,0.0,39.5,1157.0,0.0,1157.0,0.0,39.5,5784.0,6980.5
2026-03-04 21:00:00+00:00,0.0,5587.0,0.0,0.0,0.0,0.0,1300.0,0.0,1300.0,0.0,0.0,5587.0,6887.0
2026-03-04 22:00:00+00:00,0.0,5506.5,0.0,0.0,0.0,0.0,1425.5,0.0,1425.5,0.0,0.0,5506.5,6932.0
2026-03-04 23:00:00+00:00,0.0,5145.75,0.0,0.0,0.0,0.0,1927.25,0.0,1927.25,0.0,0.0,5145.75,7073.0
2026-03-05 00:00:00+00:00,0.0,5103.75,0.0,0.0,2.25,0.0,1732.5,0.0,1732.5,0.0,-2.25,5103.75,6834.0
2026-03-05 01:00:00+00:00,0.0,5185.0,0.0,0.0,88.75,0.0,1554.0,0.0,1554.0,0.0,-88.75,5185.0,6650.25
2026-03-05 02:00:00+00:00,0.0,5238.5,0.0,0.0,280.25,0.0,1476.0,0.0,1476.0,0.0,-280.25,5238.5,6434.25
2026-03-05 03:00:00+00:00,0.0,5202.25,0.0,0.0,500.5,0.0,1415.25,0.0,1415.25,0.0,-500.5,5202.25,6117.0
2026-03-05 04:00:00+00:00,0.0,6286.75,0.0,0.0,1046.75,0.0,586.0,0.0,586.0,0.0,-1046.75,6286.75,5826.0
2026-03-05 05:00:00+00:00,0.0,6818.5,13.75,0.0,1352.25,0.0,184.25,0.0,184.25,-13.75,-1352.25,6818.5,5636.75
2026-03-05 06:00:00+00:00,0.0,7367.0,242.75,0.0,1569.75,0.0,0.0,0.0,0.0,-242.75,-1569.75,7367.0,5554.5
2026-03-05 07:00:00+00:00,0.0,7060.5,49.75,0.0,1536.75,0.0,93.0,0.0,93.0,-49.75,-1536.75,7060.5,5567.0
2026-03-05 08:00:00+00:00,0.0,6634.25,0.0,0.0,1288.25,0.0,325.5,0.0,325.5,0.0,-1288.25,6634.25,5671.5
2026-03-05 09:00:00+00:00,0.0,5507.5,0.0,0.0,839.0,0.0,738.25,0.0,738.25,0.0,-839.0,5507.5,5406.75
2026-03-05 10:00:00+00:00,0.0,4266.0,0.0,0.0,433.25,0.0,1168.75,0.0,1168.75,0.0,-433.25,4266.0,5001.5
2026-03-05 11:00:00+00:00,0.0,3567.25,0.0,0.0,196.0,0.0,1411.5,0.0,1411.5,0.0,-196.0,3567.25,4782.75
2026-03-05 12:00:00+00:00,0.0,3802.5,0.0,0.0,310.0,0.0,1239.25,0.0,1239.25,0.0,-310.0,3802.5,4731.75
2026-03-05 13:00:00+00:00,0.0,4159.25,0.0,0.0,462.5,0.0,1118.25,0.0,1118.25,0.0,-462.5,4159.25,4815.0
2026-03-05 14:00:00+00:00,0.0,5714.5,49.25,0.0,901.0,0.0,533.0,0.0,533.0,-49.25,-901.0,5714.5,5297.25
2026-03-05 15:00:00+00:00,0.0,6823.25,601.5,0.0,965.25,0.0,136.75,0.0,136.75,-601.5,-965.25,6823.25,5393.25
2026-03-05 16:00:00+00:00,0.0,7283.0,986.75,0.0,1014.25,0.0,0.0,0.0,0.0,-986.75,-1014.25,7283.0,5282.0
2026-03-05 17:00:00+00:00,0.0,7448.75,978.5,0.0,995.25,0.0,0.0,0.0,0.0,-978.5,-995.25,7448.75,5475.0
2026-03-05 18:00:00+00:00,0.0,6986.5,475.0,0.0,913.5,0.0,25.75,0.0,25.75,-475.0,-913.5,6986.5,5623.75
2026-03-05 19:00:00+00:00,0.0,6379.0,77.5,0.0,970.75,0.0,341.5,0.0,341.5,-77.5,-970.75,6379.0,5672.25
2026-03-05 20:00:00+00:00,0.0,6144.25,48.25,0.0,986.5,0.0,344.0,0.0,344.0,-48.25,-986.5,6144.25,5453.5
2026-03-05 21:00:00+00:00,0.0,5758.0,0.0,0.0,954.25,0.0,626.75,0.0,626.75,0.0,-954.25,5758.0,5430.5
2026-03-05 22:00:00+00:00,0.0,5280.25,0.0,0.0,833.0,0.0,913.0,0.0,913.0,0.0,-833.0,5280.25,5360.25
2026-03-05 23:00:00+00:00,0.0,5029.5,0.0,0.0,622.5,0.0,1152.25,0.0,1152.25,0.0,-622.5,5029.5,5559.25
2026-03-06 00:00:00+00:00,0.0,5377.25,0.0,0.0,726.5,0.0,745.5,0.0,745.5,0.0,-726.5,5377.25,5396.25
2026-03-06 01:00:00+00:00,0.0,5467.25,0.0,0.0,832.25,0.0,582.75,0.0,582.75,0.0,-832.25,5467.25,5217.75
2026-03-06 02:00:00+00:00,0.0,5367.5,0.0,0.0,1038.25,0.0,745.5,0.0,745.5,0.0,-1038.25,5367.5,5074.75
2026-03-06 03:00:00+00:00,0.0,5319.75,0.0,0.0,1180.75,0.0,839.0,0.0,839.0,0.0,-1180.75,5319.75,4978.0
2026-03-06 04:00:00+00:00,0.0,5753.75,0.0,0.0,1311.25,0.0,552.75,0.0,552.75,0.0,-1311.25,5753.75,4995.25
2026-03-06 05:00:00+00:00,0.0,6326.0,100.75,0.0,1553.25,0.0,150.25,0.0,150.25,-100.75,-1553.25,6326.0,4822.25
2026-03-06 06:00:00+00:00,0.0,6624.25,251.0,0.0,1516.75,0.0,95.75,0.0,95.75,-251.0,-1516.75,6624.25,4952.25
2026-03-06 07:00:00+00:00,0.0,5951.5,0.0,0.0,1321.75,0.0,521.25,0.0,521.25,0.0,-1321.75,5951.5,5151.0
2026-03-06 08:00:00+00:00,0.0,4626.25,0.0,0.0,508.5,0.0,1257.0,0.0,1257.0,0.0,-508.5,4626.25,5374.75
2026-03-06 09:00:00+00:00,0.0,3896.75,0.0,0.0,106.75,0.0,1796.5,0.0,1796.5,0.0,-106.75,3896.75,5586.5
2026-03-06 10:00:00+00:00,0.0,3638.75,0.0,0.0,0.0,0.0,2048.5,0.0,2048.5,0.0,0.0,3638.75,5687.25
2026-03-06 11:00:00+00:00,0.0,3847.75,0.0,0.25,0.0,0.0,2155.75,0.0,2155.75,0.25,0.0,3847.75,6003.75
2026-03-06 12:00:00+00:00,0.0,3940.0,0.0,90.5,0.0,85.25,2280.75,0.0,2280.75,90.5,85.25,3940.0,6396.5
2026-03-06 13:00:00+00:00,0.0,4266.75,0.0,0.0,0.0,10.0,2386.0,0.0,2386.0,0.0,10.0,4266.75,6662.75
2026-03-06 14:00:00+00:00,0.0,5126.25,0.0,0.0,37.5,0.0,1586.0,0.0,1586.0,0.0,-37.5,5126.25,6674.75
2026-03-06 15:00:00+00:00,0.0,6042.25,0.0,0.0,131.5,5.25,444.75,0.0,444.75,0.0,-126.25,6042.25,6360.75
2026-03-06 16:00:00+00:00,0.0,6410.75,98.25,0.0,473.75,0.0,266.5,0.0,266.5,-98.25,-473.75,6410.75,6105.25
2026-03-06 17:00:00+00:00,0.0,6583.0,137.0,0.0,928.0,0.0,0.0,0.0,0.0,-137.0,-928.0,6583.0,5518.0
2026-03-06 18:00:00+00:00,0.0,6340.5,0.0,0.0,1329.75,0.0,176.25,0.0,176.25,0.0,-1329.75,6340.5,5187.0
2026-03-06 19:00:00+00:00,0.0,6051.75,0.0,0.0,1610.0,0.0,406.5,0.0,406.5,0.0,-1610.0,6051.75,4848.25
2026-03-06 20:00:00+00:00,0.0,5887.5,0.0,0.0,1640.75,0.0,563.5,0.0,563.5,0.0,-1640.75,5887.5,4810.25
2026-03-06 21:00:00+00:00,0.0,5601.75,0.0,0.0,1725.75,0.0,696.25,0.0,696.25,0.0,-1725.75,5601.75,4572.25
2026-03-06 22:00:00+00:00,0.0,5391.25,0.0,0.0,1709.75,0.0,661.0,0.0,661.0,0.0,-1709.75,5391.25,4342.5
2026-03-06 23:00:00+00:00,0.0,5683.25,0.0,0.0,1777.75,0.0,343.25,0.0,343.25,0.0,-1777.75,5683.25,4248.75
