,SE_3_FI,FI_SE_3,EE_FI,FI_EE,FI_NO_4,NO_4_FI,FI_SE_1,SE_1_FI,FI_EE_net_export,FI_NO_4_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export
2026-01-25 02:00:00+00:00,340.25,0.0,0.0,1016.0,0.0,0.0,0.0,1944.0,1016.0,0.0,-1944.0,-340.25,-1268.25
2026-01-25 03:00:00+00:00,297.75,0.0,0.0,1016.0,0.0,0.0,0.0,1938.0,1016.0,0.0,-1938.0,-297.75,-1219.75
2026-01-25 04:00:00+00:00,243.0,0.0,0.0,1016.0,0.0,0.0,0.0,1937.0,1016.0,0.0,-1937.0,-243.0,-1164.0
2026-01-25 05:00:00+00:00,151.5,0.0,0.0,1016.0,0.0,0.0,0.0,1941.0,1016.0,0.0,-1941.0,-151.5,-1076.5
2026-01-25 06:00:00+00:00,124.25,0.0,0.0,1016.0,0.0,0.0,0.0,1936.75,1016.0,0.0,-1936.75,-124.25,-1045.0
2026-01-25 07:00:00+00:00,12.5,7.0,0.0,1016.0,0.0,0.0,0.0,1937.0,1016.0,0.0,-1937.0,-5.5,-926.5
2026-01-25 08:00:00+00:00,24.5,0.0,0.0,1016.0,0.0,0.0,0.0,1936.75,1016.0,0.0,-1936.75,-24.5,-945.25
2026-01-25 09:00:00+00:00,28.25,3.0,0.0,1016.0,0.0,0.0,0.0,1940.0,1016.0,0.0,-1940.0,-25.25,-949.25
2026-01-25 10:00:00+00:00,1.75,9.75,0.0,1016.0,0.0,0.0,0.0,1939.75,1016.0,0.0,-1939.75,8.0,-915.75
2026-01-25 11:00:00+00:00,0.0,108.0,0.0,1016.0,0.0,0.0,0.0,1953.5,1016.0,0.0,-1953.5,108.0,-829.5
2026-01-25 12:00:00+00:00,0.0,152.0,0.0,1016.0,0.0,0.0,0.0,1956.25,1016.0,0.0,-1956.25,152.0,-788.25
2026-01-25 13:00:00+00:00,0.0,228.5,0.0,1016.0,0.0,0.0,0.0,1957.75,1016.0,0.0,-1957.75,228.5,-713.25
2026-01-25 14:00:00+00:00,0.0,208.0,0.0,1016.0,0.0,0.0,0.0,1954.75,1016.0,0.0,-1954.75,208.0,-730.75
2026-01-25 15:00:00+00:00,0.0,352.5,0.0,1016.0,0.0,0.0,0.0,1955.0,1016.0,0.0,-1955.0,352.5,-586.5
2026-01-25 16:00:00+00:00,0.0,556.75,0.0,1016.0,0.0,0.0,0.0,1953.0,1016.0,0.0,-1953.0,556.75,-380.25
2026-01-25 17:00:00+00:00,0.0,749.25,0.0,1016.0,0.0,0.0,0.0,1946.0,1016.0,0.0,-1946.0,749.25,-180.75
2026-01-25 18:00:00+00:00,0.0,612.25,0.0,1016.0,0.0,0.0,0.0,1952.75,1016.0,0.0,-1952.75,612.25,-324.5
2026-01-25 19:00:00+00:00,0.0,392.5,0.0,1016.0,0.0,0.0,0.0,1954.75,1016.0,0.0,-1954.75,392.5,-546.25
2026-01-25 20:00:00+00:00,113.0,1.25,0.0,1016.0,0.0,0.0,0.0,1952.5,1016.0,0.0,-1952.5,-111.75,-1048.25
2026-01-25 21:00:00+00:00,76.5,0.0,0.0,783.75,0.0,0.0,0.0,1930.0,783.75,0.0,-1930.0,-76.5,-1222.75
2026-01-25 22:00:00+00:00,376.75,0.0,0.0,1016.0,0.0,0.0,0.0,1963.0,1016.0,0.0,-1963.0,-376.75,-1323.75
2026-01-25 23:00:00+00:00,551.25,0.0,0.0,1016.0,0.0,0.0,0.0,1958.0,1016.0,0.0,-1958.0,-551.25,-1493.25
2026-01-26 00:00:00+00:00,803.0,0.0,0.0,1016.0,0.0,0.0,0.0,1963.0,1016.0,0.0,-1963.0,-803.0,-1750.0
2026-01-26 01:00:00+00:00,1013.5,0.0,0.0,1016.0,0.0,0.0,0.0,1966.5,1016.0,0.0,-1966.5,-1013.5,-1964.0
2026-01-26 02:00:00+00:00,1188.5,0.0,0.0,943.25,0.0,0.0,0.0,1965.0,943.25,0.0,-1965.0,-1188.5,-2210.25
2026-01-26 03:00:00+00:00,1200.0,0.0,0.0,823.0,0.0,0.0,0.0,1968.5,823.0,0.0,-1968.5,-1200.0,-2345.5
2026-01-26 04:00:00+00:00,1200.0,0.0,0.0,860.0,0.0,0.0,0.0,1972.5,860.0,0.0,-1972.5,-1200.0,-2312.5
2026-01-26 05:00:00+00:00,1200.0,0.0,0.0,973.25,0.0,0.0,0.0,1965.75,973.25,0.0,-1965.75,-1200.0,-2192.5
2026-01-26 06:00:00+00:00,1157.75,0.0,0.0,1016.0,0.0,0.0,0.0,1961.75,1016.0,0.0,-1961.75,-1157.75,-2103.5
2026-01-26 07:00:00+00:00,911.0,0.0,0.0,1016.0,0.0,0.0,0.0,1953.0,1016.0,0.0,-1953.0,-911.0,-1848.0
2026-01-26 08:00:00+00:00,791.5,0.0,0.0,1016.0,0.0,0.0,0.0,1949.0,1016.0,0.0,-1949.0,-791.5,-1724.5
2026-01-26 09:00:00+00:00,1069.0,0.0,0.0,1016.0,0.0,0.0,0.0,1947.25,1016.0,0.0,-1947.25,-1069.0,-2000.25
2026-01-26 10:00:00+00:00,1070.25,0.0,0.0,1016.0,0.0,0.0,0.0,1946.0,1016.0,0.0,-1946.0,-1070.25,-2000.25
2026-01-26 11:00:00+00:00,1180.75,0.0,0.0,1016.0,0.0,0.0,0.0,1944.0,1016.0,0.0,-1944.0,-1180.75,-2108.75
2026-01-26 12:00:00+00:00,1065.25,0.0,0.0,1016.0,0.0,0.0,0.0,1946.0,1016.0,0.0,-1946.0,-1065.25,-1995.25
2026-01-26 13:00:00+00:00,1156.25,0.0,0.0,1016.0,0.0,0.0,0.0,1947.75,1016.0,0.0,-1947.75,-1156.25,-2088.0
2026-01-26 14:00:00+00:00,1191.0,0.0,0.0,1016.0,0.0,0.0,0.0,1950.0,1016.0,0.0,-1950.0,-1191.0,-2125.0
2026-01-26 15:00:00+00:00,977.75,0.0,0.0,1016.0,0.0,0.0,0.0,1947.0,1016.0,0.0,-1947.0,-977.75,-1908.75
2026-01-26 16:00:00+00:00,902.75,0.0,0.0,1016.0,0.0,0.0,0.0,1947.75,1016.0,0.0,-1947.75,-902.75,-1834.5
2026-01-26 17:00:00+00:00,939.5,0.0,0.0,1016.0,0.0,0.0,0.0,1952.0,1016.0,0.0,-1952.0,-939.5,-1875.5
2026-01-26 18:00:00+00:00,861.75,0.0,0.0,1016.0,0.0,0.0,0.0,1948.0,1016.0,0.0,-1948.0,-861.75,-1793.75
2026-01-26 19:00:00+00:00,956.75,0.0,0.0,1016.0,0.0,0.0,0.0,1937.0,1016.0,0.0,-1937.0,-956.75,-1877.75
2026-01-26 20:00:00+00:00,1181.25,0.0,0.0,991.75,0.0,0.0,0.0,1953.0,991.75,0.0,-1953.0,-1181.25,-2142.5
2026-01-26 21:00:00+00:00,1200.0,0.0,0.0,817.75,0.0,0.0,0.0,1956.0,817.75,0.0,-1956.0,-1200.0,-2338.25
2026-01-26 22:00:00+00:00,1059.75,0.0,0.0,736.75,0.0,0.0,0.0,1957.75,736.75,0.0,-1957.75,-1059.75,-2280.75
2026-01-26 23:00:00+00:00,1200.0,0.0,0.0,687.75,0.0,0.0,0.0,1948.75,687.75,0.0,-1948.75,-1200.0,-2461.0
2026-01-27 00:00:00+00:00,1200.0,0.0,0.0,694.25,0.0,0.0,0.0,1946.75,694.25,0.0,-1946.75,-1200.0,-2452.5
2026-01-27 01:00:00+00:00,1200.0,0.0,0.0,653.75,0.0,0.0,0.0,1947.0,653.75,0.0,-1947.0,-1200.0,-2493.25
2026-01-27 02:00:00+00:00,1200.0,0.0,0.0,707.0,0.0,0.0,0.0,1952.0,707.0,0.0,-1952.0,-1200.0,-2445.0
2026-01-27 03:00:00+00:00,1200.0,0.0,0.0,576.25,0.0,0.0,0.0,1957.0,576.25,0.0,-1957.0,-1200.0,-2580.75
2026-01-27 04:00:00+00:00,1200.0,0.0,0.0,448.5,0.0,0.0,0.0,1958.5,448.5,0.0,-1958.5,-1200.0,-2710.0
2026-01-27 05:00:00+00:00,1200.0,0.0,0.0,602.75,0.0,0.0,0.0,1956.75,602.75,0.0,-1956.75,-1200.0,-2554.0
2026-01-27 06:00:00+00:00,1200.0,0.0,0.0,939.25,0.0,0.0,0.0,1955.25,939.25,0.0,-1955.25,-1200.0,-2216.0
2026-01-27 07:00:00+00:00,1200.0,0.0,0.0,923.0,0.0,0.0,0.0,1952.25,923.0,0.0,-1952.25,-1200.0,-2229.25
2026-01-27 08:00:00+00:00,1200.0,0.0,0.0,851.0,0.0,0.0,0.0,1950.75,851.0,0.0,-1950.75,-1200.0,-2299.75
2026-01-27 09:00:00+00:00,1200.0,0.0,0.0,560.5,0.0,0.0,0.0,1948.0,560.5,0.0,-1948.0,-1200.0,-2587.5
2026-01-27 10:00:00+00:00,1200.0,0.0,0.0,685.25,0.0,0.0,0.0,1944.5,685.25,0.0,-1944.5,-1200.0,-2459.25
2026-01-27 11:00:00+00:00,1200.0,0.0,0.0,748.75,0.0,0.0,0.0,1938.5,748.75,0.0,-1938.5,-1200.0,-2389.75
2026-01-27 12:00:00+00:00,1200.0,0.0,0.0,644.0,0.0,0.0,0.0,1890.0,644.0,0.0,-1890.0,-1200.0,-2446.0
2026-01-27 13:00:00+00:00,1200.0,0.0,0.0,640.75,0.0,0.0,0.0,1851.25,640.75,0.0,-1851.25,-1200.0,-2410.5
2026-01-27 14:00:00+00:00,1200.0,0.0,0.0,813.25,0.0,0.0,0.0,1849.75,813.25,0.0,-1849.75,-1200.0,-2236.5
2026-01-27 15:00:00+00:00,1200.0,0.0,0.0,725.25,0.0,0.0,0.0,1796.25,725.25,0.0,-1796.25,-1200.0,-2271.0
2026-01-27 16:00:00+00:00,1200.0,0.0,0.0,696.5,0.0,0.0,0.0,1778.25,696.5,0.0,-1778.25,-1200.0,-2281.75
2026-01-27 17:00:00+00:00,1200.0,0.0,0.0,639.75,0.0,0.0,0.0,1840.25,639.75,0.0,-1840.25,-1200.0,-2400.5
2026-01-27 18:00:00+00:00,1200.0,0.0,0.0,657.25,0.0,0.0,0.0,1860.0,657.25,0.0,-1860.0,-1200.0,-2402.75
2026-01-27 19:00:00+00:00,1200.0,0.0,0.0,648.25,0.0,0.0,0.0,1850.5,648.25,0.0,-1850.5,-1200.0,-2402.25
2026-01-27 20:00:00+00:00,1200.0,0.0,0.0,236.25,0.0,0.0,0.0,1859.0,236.25,0.0,-1859.0,-1200.0,-2822.75
2026-01-27 21:00:00+00:00,1200.0,0.0,0.0,431.5,0.0,0.0,0.0,1843.0,431.5,0.0,-1843.0,-1200.0,-2611.5
2026-01-27 22:00:00+00:00,1200.0,0.0,0.0,370.75,0.0,0.0,0.0,1886.0,370.75,0.0,-1886.0,-1200.0,-2715.25
2026-01-27 23:00:00+00:00,1200.0,0.0,0.0,513.75,0.0,0.0,0.0,1785.75,513.75,0.0,-1785.75,-1200.0,-2472.0
2026-01-28 00:00:00+00:00,1200.0,0.0,0.0,471.0,0.0,0.0,0.0,1774.0,471.0,0.0,-1774.0,-1200.0,-2503.0
2026-01-28 01:00:00+00:00,1200.0,0.0,0.0,399.5,0.0,0.0,0.0,1748.0,399.5,0.0,-1748.0,-1200.0,-2548.5
2026-01-28 02:00:00+00:00,1200.0,0.0,0.0,380.75,0.0,0.0,0.0,1763.25,380.75,0.0,-1763.25,-1200.0,-2582.5
2026-01-28 03:00:00+00:00,1200.0,0.0,0.0,436.0,0.0,0.0,0.0,1772.5,436.0,0.0,-1772.5,-1200.0,-2536.5
2026-01-28 04:00:00+00:00,1200.0,0.0,0.0,307.0,0.0,0.0,0.0,1864.25,307.0,0.0,-1864.25,-1200.0,-2757.25
2026-01-28 05:00:00+00:00,1200.0,0.0,0.0,195.5,0.0,0.0,0.0,1865.75,195.5,0.0,-1865.75,-1200.0,-2870.25
2026-01-28 06:00:00+00:00,1200.0,0.0,0.0,461.75,0.0,0.0,0.0,1914.5,461.75,0.0,-1914.5,-1200.0,-2652.75
2026-01-28 07:00:00+00:00,1200.0,0.0,0.0,552.25,0.0,0.0,0.0,1904.0,552.25,0.0,-1904.0,-1200.0,-2551.75
2026-01-28 08:00:00+00:00,1200.0,0.0,0.0,482.5,0.0,0.0,0.0,1921.75,482.5,0.0,-1921.75,-1200.0,-2639.25
2026-01-28 09:00:00+00:00,1200.0,0.0,0.0,397.75,0.0,0.0,0.0,1920.0,397.75,0.0,-1920.0,-1200.0,-2722.25
2026-01-28 10:00:00+00:00,1200.0,0.0,0.0,358.5,0.0,0.0,0.0,1919.0,358.5,0.0,-1919.0,-1200.0,-2760.5
2026-01-28 11:00:00+00:00,1200.0,0.0,0.0,395.75,0.0,0.0,0.0,1918.0,395.75,0.0,-1918.0,-1200.0,-2722.25
2026-01-28 12:00:00+00:00,1200.0,0.0,0.0,381.75,0.0,0.0,0.0,1921.0,381.75,0.0,-1921.0,-1200.0,-2739.25
2026-01-28 13:00:00+00:00,1200.0,0.0,0.0,389.0,0.0,0.0,0.0,1920.5,389.0,0.0,-1920.5,-1200.0,-2731.5
2026-01-28 14:00:00+00:00,1200.0,0.0,0.0,341.0,0.0,0.0,0.0,1923.0,341.0,0.0,-1923.0,-1200.0,-2782.0
2026-01-28 15:00:00+00:00,1200.0,0.0,0.0,315.5,0.0,0.0,0.0,1924.0,315.5,0.0,-1924.0,-1200.0,-2808.5
2026-01-28 16:00:00+00:00,1200.0,0.0,0.0,315.25,0.0,0.0,0.0,1936.5,315.25,0.0,-1936.5,-1200.0,-2821.25
2026-01-28 17:00:00+00:00,1200.0,0.0,50.0,0.0,0.0,0.0,0.0,1931.0,-50.0,0.0,-1931.0,-1200.0,-3181.0
2026-01-28 18:00:00+00:00,1200.0,0.0,0.0,33.25,0.0,0.0,0.0,1923.0,33.25,0.0,-1923.0,-1200.0,-3089.75
2026-01-28 19:00:00+00:00,1151.0,0.0,34.75,9.5,0.0,0.0,0.0,1921.0,-25.25,0.0,-1921.0,-1151.0,-3097.25
2026-01-28 20:00:00+00:00,1200.0,0.0,106.75,0.0,0.0,0.0,0.0,1922.5,-106.75,0.0,-1922.5,-1200.0,-3229.25
2026-01-28 21:00:00+00:00,1200.0,0.0,7.25,21.75,0.0,0.0,0.0,1927.0,14.5,0.0,-1927.0,-1200.0,-3112.5
2026-01-28 22:00:00+00:00,1200.0,0.0,12.5,65.0,0.0,0.0,0.0,1934.75,52.5,0.0,-1934.75,-1200.0,-3082.25
2026-01-28 23:00:00+00:00,1200.0,0.0,102.75,0.0,0.0,0.0,0.0,1895.0,-102.75,0.0,-1895.0,-1200.0,-3197.75
2026-01-29 00:00:00+00:00,1200.0,0.0,56.25,0.0,0.0,0.0,0.0,1860.25,-56.25,0.0,-1860.25,-1200.0,-3116.5
2026-01-29 01:00:00+00:00,1200.0,0.0,62.25,0.0,0.0,0.0,0.0,1860.75,-62.25,0.0,-1860.75,-1200.0,-3123.0
2026-01-29 02:00:00+00:00,1200.0,0.0,90.0,0.0,0.0,0.0,0.0,1849.25,-90.0,0.0,-1849.25,-1200.0,-3139.25
2026-01-29 03:00:00+00:00,1200.0,0.0,116.75,0.0,0.0,0.0,0.0,1860.75,-116.75,0.0,-1860.75,-1200.0,-3177.5
2026-01-29 04:00:00+00:00,1200.0,0.0,10.0,10.0,0.0,0.0,0.0,1870.5,0.0,0.0,-1870.5,-1200.0,-3070.5
2026-01-29 05:00:00+00:00,1200.0,0.0,4.75,15.25,0.0,0.0,0.0,1868.75,10.5,0.0,-1868.75,-1200.0,-3058.25
2026-01-29 06:00:00+00:00,1200.0,0.0,0.0,275.0,0.0,0.0,0.0,1930.5,275.0,0.0,-1930.5,-1200.0,-2855.5
2026-01-29 07:00:00+00:00,1200.0,0.0,0.0,261.0,0.0,0.0,0.0,1884.0,261.0,0.0,-1884.0,-1200.0,-2823.0
2026-01-29 08:00:00+00:00,1200.0,0.0,0.0,282.75,0.0,0.0,0.0,1915.75,282.75,0.0,-1915.75,-1200.0,-2833.0
2026-01-29 09:00:00+00:00,1200.0,0.0,0.0,88.5,0.0,0.0,0.0,1885.25,88.5,0.0,-1885.25,-1200.0,-2996.75
2026-01-29 10:00:00+00:00,1200.0,0.0,0.0,97.25,0.0,0.0,0.0,1848.25,97.25,0.0,-1848.25,-1200.0,-2951.0
2026-01-29 11:00:00+00:00,1200.0,0.0,0.0,265.5,0.0,0.0,0.0,1865.75,265.5,0.0,-1865.75,-1200.0,-2800.25
2026-01-29 12:00:00+00:00,1200.0,0.0,0.0,265.25,0.0,0.0,0.0,1879.5,265.25,0.0,-1879.5,-1200.0,-2814.25
2026-01-29 13:00:00+00:00,1200.0,0.0,0.0,392.25,0.0,0.0,0.0,1873.25,392.25,0.0,-1873.25,-1200.0,-2681.0
2026-01-29 14:00:00+00:00,1200.0,0.0,0.0,248.0,0.0,0.0,0.0,1861.0,248.0,0.0,-1861.0,-1200.0,-2813.0
2026-01-29 15:00:00+00:00,1200.0,0.0,0.0,140.25,0.0,0.0,0.0,1880.0,140.25,0.0,-1880.0,-1200.0,-2939.75
2026-01-29 16:00:00+00:00,1200.0,0.0,0.0,133.25,0.0,0.0,0.0,1887.0,133.25,0.0,-1887.0,-1200.0,-2953.75
2026-01-29 17:00:00+00:00,1200.0,0.0,45.25,0.0,0.0,0.0,0.0,1793.25,-45.25,0.0,-1793.25,-1200.0,-3038.5
2026-01-29 18:00:00+00:00,1200.0,0.0,65.0,0.0,0.0,0.0,0.0,1739.25,-65.0,0.0,-1739.25,-1200.0,-3004.25
2026-01-29 19:00:00+00:00,1200.0,0.0,55.0,0.0,0.0,0.0,0.0,1772.25,-55.0,0.0,-1772.25,-1200.0,-3027.25
2026-01-29 20:00:00+00:00,1200.0,0.0,87.5,0.0,0.0,0.0,0.0,1767.5,-87.5,0.0,-1767.5,-1200.0,-3055.0
2026-01-29 21:00:00+00:00,1200.0,0.0,45.25,0.0,0.0,0.0,0.0,1763.25,-45.25,0.0,-1763.25,-1200.0,-3008.5
2026-01-29 22:00:00+00:00,1200.0,0.0,48.0,0.0,0.0,0.0,0.0,1743.5,-48.0,0.0,-1743.5,-1200.0,-2991.5
2026-01-29 23:00:00+00:00,1200.0,0.0,65.25,0.0,0.0,0.0,0.0,1716.75,-65.25,0.0,-1716.75,-1200.0,-2982.0
2026-01-30 00:00:00+00:00,1200.0,0.0,53.75,0.0,0.0,0.0,0.0,1664.25,-53.75,0.0,-1664.25,-1200.0,-2918.0
2026-01-30 01:00:00+00:00,1200.0,0.0,3.0,0.0,0.0,0.0,0.0,1660.0,-3.0,0.0,-1660.0,-1200.0,-2863.0
2026-01-30 02:00:00+00:00,1200.0,0.0,31.0,7.25,0.0,0.0,0.0,1682.25,-23.75,0.0,-1682.25,-1200.0,-2906.0
2026-01-30 03:00:00+00:00,1200.0,0.0,35.5,8.5,0.0,0.0,0.0,1752.5,-27.0,0.0,-1752.5,-1200.0,-2979.5
2026-01-30 04:00:00+00:00,1200.0,0.0,73.0,0.0,0.0,0.0,0.0,1913.75,-73.0,0.0,-1913.75,-1200.0,-3186.75
2026-01-30 05:00:00+00:00,1200.0,0.0,86.75,0.0,0.0,0.0,0.0,1962.75,-86.75,0.0,-1962.75,-1200.0,-3249.5
2026-01-30 06:00:00+00:00,1200.0,0.0,31.0,0.0,0.0,0.0,0.0,1951.25,-31.0,0.0,-1951.25,-1200.0,-3182.25
2026-01-30 07:00:00+00:00,1200.0,0.0,2.75,4.5,0.0,0.0,0.0,1926.0,1.75,0.0,-1926.0,-1200.0,-3124.25
2026-01-30 08:00:00+00:00,1200.0,0.0,5.0,36.75,0.0,0.0,0.0,1920.5,31.75,0.0,-1920.5,-1200.0,-3088.75
2026-01-30 09:00:00+00:00,1200.0,0.0,0.0,16.75,0.0,0.0,0.0,1891.0,16.75,0.0,-1891.0,-1200.0,-3074.25
2026-01-30 10:00:00+00:00,1200.0,0.0,0.0,191.75,0.0,0.0,0.0,1893.0,191.75,0.0,-1893.0,-1200.0,-2901.25
2026-01-30 11:00:00+00:00,1200.0,0.0,0.0,309.5,0.0,0.0,0.0,1876.0,309.5,0.0,-1876.0,-1200.0,-2766.5
2026-01-30 12:00:00+00:00,1200.0,0.0,0.0,386.25,0.0,0.0,0.0,1906.0,386.25,0.0,-1906.0,-1200.0,-2719.75
2026-01-30 13:00:00+00:00,1200.0,0.0,0.0,305.5,0.0,0.0,0.0,1911.0,305.5,0.0,-1911.0,-1200.0,-2805.5
2026-01-30 14:00:00+00:00,1200.0,0.0,0.0,161.75,0.0,0.0,0.0,1915.25,161.75,0.0,-1915.25,-1200.0,-2953.5
2026-01-30 15:00:00+00:00,1200.0,0.0,0.0,68.25,0.0,0.0,0.0,1921.0,68.25,0.0,-1921.0,-1200.0,-3052.75
2026-01-30 16:00:00+00:00,1200.0,0.0,0.0,9.75,0.0,0.0,0.0,1927.0,9.75,0.0,-1927.0,-1200.0,-3117.25
2026-01-30 17:00:00+00:00,1200.0,0.0,43.25,0.0,0.0,0.0,0.0,1890.5,-43.25,0.0,-1890.5,-1200.0,-3133.75
2026-01-30 18:00:00+00:00,1200.0,0.0,41.75,0.0,0.0,0.0,0.0,1933.75,-41.75,0.0,-1933.75,-1200.0,-3175.5
2026-01-30 19:00:00+00:00,1200.0,0.0,0.0,108.5,0.0,0.0,0.0,1943.5,108.5,0.0,-1943.5,-1200.0,-3035.0
2026-01-30 20:00:00+00:00,1200.0,0.0,0.0,71.0,0.0,0.0,0.0,1948.25,71.0,0.0,-1948.25,-1200.0,-3077.25
2026-01-30 21:00:00+00:00,1200.0,0.0,0.0,39.5,0.0,0.0,0.0,1955.0,39.5,0.0,-1955.0,-1200.0,-3115.5
2026-01-30 22:00:00+00:00,1200.0,0.0,0.0,53.25,0.0,0.0,0.0,1963.75,53.25,0.0,-1963.75,-1200.0,-3110.5
2026-01-30 23:00:00+00:00,1200.0,0.0,0.0,121.5,0.0,0.0,0.0,1958.75,121.5,0.0,-1958.75,-1200.0,-3037.25
2026-01-31 00:00:00+00:00,1200.0,0.0,0.0,136.75,0.0,0.0,0.0,1962.0,136.75,0.0,-1962.0,-1200.0,-3025.25
2026-01-31 01:00:00+00:00,1200.0,0.0,0.0,132.75,0.0,0.0,0.0,1977.0,132.75,0.0,-1977.0,-1200.0,-3044.25
2026-01-31 02:00:00+00:00,1200.0,0.0,0.0,134.0,0.0,0.0,0.0,1977.75,134.0,0.0,-1977.75,-1200.0,-3043.75
2026-01-31 03:00:00+00:00,1200.0,0.0,0.0,134.5,0.0,0.0,0.0,1975.75,134.5,0.0,-1975.75,-1200.0,-3041.25
2026-01-31 04:00:00+00:00,1200.0,0.0,0.0,161.5,0.0,0.0,0.0,1973.5,161.5,0.0,-1973.5,-1200.0,-3012.0
2026-01-31 05:00:00+00:00,1200.0,0.0,0.0,168.5,0.0,0.0,0.0,1974.25,168.5,0.0,-1974.25,-1200.0,-3005.75
2026-01-31 06:00:00+00:00,1200.0,0.0,0.0,216.25,0.0,0.0,0.0,1972.5,216.25,0.0,-1972.5,-1200.0,-2956.25
2026-01-31 07:00:00+00:00,1200.0,0.0,0.0,276.75,0.0,0.0,0.0,1969.75,276.75,0.0,-1969.75,-1200.0,-2893.0
2026-01-31 08:00:00+00:00,1200.0,0.0,0.0,304.0,0.0,0.0,0.0,1967.25,304.0,0.0,-1967.25,-1200.0,-2863.25
2026-01-31 09:00:00+00:00,1200.0,0.0,0.0,317.75,0.0,0.0,0.0,1964.75,317.75,0.0,-1964.75,-1200.0,-2847.0
2026-01-31 10:00:00+00:00,1200.0,0.0,0.0,465.75,0.0,0.0,0.0,1961.0,465.75,0.0,-1961.0,-1200.0,-2695.25
2026-01-31 11:00:00+00:00,1200.0,0.0,0.0,577.0,0.0,0.0,0.0,1957.75,577.0,0.0,-1957.75,-1200.0,-2580.75
2026-01-31 12:00:00+00:00,1200.0,0.0,0.0,656.0,0.0,0.0,0.0,1958.5,656.0,0.0,-1958.5,-1200.0,-2502.5
2026-01-31 13:00:00+00:00,1200.0,0.0,0.0,702.25,0.0,0.0,0.0,1956.0,702.25,0.0,-1956.0,-1200.0,-2453.75
2026-01-31 14:00:00+00:00,1191.5,0.0,0.0,698.5,0.0,0.0,0.0,1956.0,698.5,0.0,-1956.0,-1191.5,-2449.0
2026-01-31 15:00:00+00:00,1126.5,0.0,0.0,599.5,0.0,0.0,0.0,1954.75,599.5,0.0,-1954.75,-1126.5,-2481.75
2026-01-31 16:00:00+00:00,846.25,0.0,0.0,376.25,0.0,0.0,0.0,1949.0,376.25,0.0,-1949.0,-846.25,-2419.0
2026-01-31 17:00:00+00:00,762.0,0.0,0.0,276.75,0.0,0.0,0.0,1952.75,276.75,0.0,-1952.75,-762.0,-2438.0
2026-01-31 18:00:00+00:00,828.25,0.0,0.0,312.0,0.0,0.0,0.0,1949.0,312.0,0.0,-1949.0,-828.25,-2465.25
2026-01-31 19:00:00+00:00,1048.25,0.0,0.0,626.0,0.0,0.0,0.0,1948.5,626.0,0.0,-1948.5,-1048.25,-2370.75
2026-01-31 20:00:00+00:00,1137.0,0.0,0.0,419.75,0.0,0.0,0.0,1948.25,419.75,0.0,-1948.25,-1137.0,-2665.5
2026-01-31 21:00:00+00:00,1148.5,0.0,0.0,604.5,0.0,0.0,0.0,1949.0,604.5,0.0,-1949.0,-1148.5,-2493.0
2026-01-31 22:00:00+00:00,1106.5,0.0,0.0,690.25,0.0,0.0,0.0,1951.25,690.25,0.0,-1951.25,-1106.5,-2367.5
2026-01-31 23:00:00+00:00,1068.75,0.0,0.0,1016.0,0.0,0.0,0.0,1946.5,1016.0,0.0,-1946.5,-1068.75,-1999.25
2026-02-01 00:00:00+00:00,917.0,0.0,0.0,1016.0,0.0,0.0,0.0,1950.0,1016.0,0.0,-1950.0,-917.0,-1851.0
2026-02-01 01:00:00+00:00,862.75,0.0,0.0,1016.0,0.0,0.0,0.0,1954.75,1016.0,0.0,-1954.75,-862.75,-1801.5
2026-02-01 02:00:00+00:00,866.0,0.0,0.0,1016.0,0.0,0.0,0.0,1958.5,1016.0,0.0,-1958.5,-866.0,-1808.5
2026-02-01 03:00:00+00:00,923.75,0.0,0.0,1016.0,0.0,0.0,0.0,1962.75,1016.0,0.0,-1962.75,-923.75,-1870.5
2026-02-01 04:00:00+00:00,971.5,0.0,0.0,1016.0,0.0,0.0,0.0,1962.5,1016.0,0.0,-1962.5,-971.5,-1918.0
2026-02-01 05:00:00+00:00,938.75,0.0,0.0,1016.0,0.0,0.0,0.0,1962.25,1016.0,0.0,-1962.25,-938.75,-1885.0
2026-02-01 06:00:00+00:00,1009.25,0.0,0.0,1016.0,0.0,0.0,0.0,1964.0,1016.0,0.0,-1964.0,-1009.25,-1957.25
2026-02-01 07:00:00+00:00,880.25,0.0,0.0,1016.0,0.0,0.0,0.0,1965.0,1016.0,0.0,-1965.0,-880.25,-1829.25
2026-02-01 08:00:00+00:00,822.0,0.0,0.0,1016.0,0.0,0.0,0.0,1957.5,1016.0,0.0,-1957.5,-822.0,-1763.5
2026-02-01 09:00:00+00:00,930.25,0.0,0.0,1016.0,0.0,0.0,0.0,1953.0,1016.0,0.0,-1953.0,-930.25,-1867.25
2026-02-01 10:00:00+00:00,968.5,0.0,0.0,1016.0,0.0,0.0,0.0,1948.0,1016.0,0.0,-1948.0,-968.5,-1900.5
2026-02-01 11:00:00+00:00,979.25,0.0,0.0,1016.0,0.0,0.0,0.0,1948.0,1016.0,0.0,-1948.0,-979.25,-1911.25
2026-02-01 12:00:00+00:00,1020.25,0.0,0.0,1016.0,0.0,0.0,0.0,1949.0,1016.0,0.0,-1949.0,-1020.25,-1953.25
2026-02-01 13:00:00+00:00,909.75,0.0,0.0,1016.0,0.0,0.0,0.0,1952.0,1016.0,0.0,-1952.0,-909.75,-1845.75
