,RS_BA,BA_RS,ME_BA,BA_ME,BA_HR,HR_BA,BA_HR_net_export,BA_ME_net_export,BA_RS_net_export,Net Export
2026-02-23 00:00:00+00:00,0.0,115.3629,159.848675,321.123,206.0,0.0,206.0,161.274325,115.3629,482.63722499999994
2026-02-23 01:00:00+00:00,0.0,103.9942,127.605625,339.78,125.0,0.0,125.0,212.17437499999997,103.9942,441.1685749999999
2026-02-23 02:00:00+00:00,0.0,171.0109,110.395375,372.163,128.0,0.0,128.0,261.767625,171.0109,560.778525
2026-02-23 03:00:00+00:00,0.0,188.8005,131.75265,354.054,147.0,0.0,147.0,222.30134999999999,188.8005,558.10185
2026-02-23 04:00:00+00:00,0.0,244.7985,101.291975,388.732,51.0,0.0,51.0,287.44002500000005,244.7985,583.238525
2026-02-23 05:00:00+00:00,0.0,218.1292,172.4659,303.43,316.0,0.0,316.0,130.9641,218.1292,665.0933
2026-02-23 06:00:00+00:00,0.0,40.8559,263.8157,215.22,675.0,0.0,675.0,-48.595699999999994,40.8559,667.2602
2026-02-23 07:00:00+00:00,56.5751,0.0,311.42945,195.014,867.0,0.0,867.0,-116.41544999999996,-56.5751,694.00945
2026-02-23 08:00:00+00:00,29.8707,0.0,277.0792,199.516,810.0,0.0,810.0,-77.56320000000002,-29.8707,702.5661
2026-02-23 09:00:00+00:00,47.3424,0.0,295.559875,175.993,832.0,0.0,832.0,-119.56687499999998,-47.3424,665.090725
2026-02-23 10:00:00+00:00,29.5768,0.0,268.683925,147.976,801.0,0.0,801.0,-120.70792499999999,-29.5768,650.715275
2026-02-23 11:00:00+00:00,0.0,9.866,243.6941,165.455,664.0,0.0,664.0,-78.23909999999998,9.866,595.6269
2026-02-23 12:00:00+00:00,0.0,35.1778,207.86725,208.703,570.0,0.0,570.0,0.8357499999999902,35.1778,606.01355
2026-02-23 13:00:00+00:00,0.0,96.7298,194.315725,236.259,566.0,0.0,566.0,41.943275,96.7298,704.6730749999999
2026-02-23 14:00:00+00:00,0.0,131.1887,156.6983,161.674,659.0,0.0,659.0,4.9757000000000176,131.1887,795.1644
2026-02-23 15:00:00+00:00,0.0,187.1696,151.8032,107.202,607.0,0.0,607.0,-44.601200000000006,187.1696,749.5683999999999
2026-02-23 16:00:00+00:00,0.0,202.7074,151.228625,113.682,645.0,0.0,645.0,-37.54662499999999,202.7074,810.1607750000001
2026-02-23 17:00:00+00:00,0.0,151.8729,179.016525,85.547,733.0,0.0,733.0,-93.469525,151.8729,791.403375
2026-02-23 18:00:00+00:00,0.0,121.5985,206.764825,46.356,837.0,0.0,837.0,-160.408825,121.5985,798.1896750000001
2026-02-23 19:00:00+00:00,0.0,141.4919,192.1084,72.203,792.0,0.0,792.0,-119.90539999999999,141.4919,813.5865
2026-02-23 20:00:00+00:00,0.0,56.6577,241.948075,187.959,672.0,0.0,672.0,-53.989074999999985,56.6577,674.668625
2026-02-23 21:00:00+00:00,0.0,49.77,237.9023,275.25,477.0,0.0,477.0,37.3477,49.77,564.1177
2026-02-23 22:00:00+00:00,0.0,57.7684,241.519875,265.849,540.0,0.0,540.0,24.329124999999976,57.7684,622.097525
2026-02-23 23:00:00+00:00,0.0,117.1814,188.081475,302.119,322.0,0.0,322.0,114.03752500000002,117.1814,553.218925
2026-02-24 00:00:00+00:00,0.0,153.201,232.7002,251.574,359.0,0.0,359.0,18.873800000000017,153.201,531.0748
2026-02-24 01:00:00+00:00,0.0,136.3625,212.021325,251.957,383.0,0.0,383.0,39.935675,136.3625,559.298175
2026-02-24 02:00:00+00:00,0.0,144.7973,222.134525,236.48,419.0,0.0,419.0,14.345474999999993,144.7973,578.142775
2026-02-24 03:00:00+00:00,0.0,167.5291,206.5517,262.029,323.0,0.0,323.0,55.477299999999985,167.5291,546.0064
2026-02-24 04:00:00+00:00,0.0,242.9114,158.140625,311.796,177.0,0.0,177.0,153.655375,242.9114,573.566775
2026-02-24 05:00:00+00:00,0.0,275.6793,184.2932,156.174,377.0,0.0,377.0,-28.119200000000006,275.6793,624.5601
2026-02-24 06:00:00+00:00,0.0,96.6246,312.5391,28.941,813.0,0.0,813.0,-283.59810000000004,96.6246,626.0264999999999
2026-02-24 07:00:00+00:00,0.0,2.1026,378.327075,33.792,957.0,0.0,957.0,-344.535075,2.1026,614.567525
2026-02-24 08:00:00+00:00,65.3711,0.0,397.706725,32.417,1070.0,0.0,1070.0,-365.289725,-65.3711,639.3391750000001
2026-02-24 09:00:00+00:00,113.7173,0.0,423.749625,28.93,1066.0,0.0,1066.0,-394.819625,-113.7173,557.463075
2026-02-24 10:00:00+00:00,154.0171,0.0,408.341475,31.581,1088.0,0.0,1088.0,-376.760475,-154.0171,557.2224249999999
2026-02-24 11:00:00+00:00,93.2363,0.0,319.600075,34.991,937.0,0.0,937.0,-284.609075,-93.2363,559.1546249999999
2026-02-24 12:00:00+00:00,57.4374,0.0,235.26295,78.096,766.0,0.0,766.0,-157.16694999999999,-57.4374,551.3956499999999
2026-02-24 13:00:00+00:00,0.0,12.5933,196.454825,71.34,665.0,0.0,665.0,-125.114825,12.5933,552.478475
2026-02-24 14:00:00+00:00,0.0,119.4715,157.019825,169.015,629.0,0.0,629.0,11.995174999999989,119.4715,760.466675
2026-02-24 15:00:00+00:00,0.0,126.5256,186.948075,117.119,691.0,0.0,691.0,-69.82907499999999,126.5256,747.6965250000001
2026-02-24 16:00:00+00:00,0.0,75.7505,198.912325,107.503,809.0,0.0,809.0,-91.40932500000001,75.7505,793.341175
2026-02-24 17:00:00+00:00,0.0,61.6928,211.4417,97.5,868.0,0.0,868.0,-113.9417,61.6928,815.7511000000001
2026-02-24 18:00:00+00:00,0.0,71.0586,214.45325,96.977,843.0,0.0,843.0,-117.47625,71.0586,796.58235
2026-02-24 19:00:00+00:00,0.0,95.123,189.137025,126.71,783.0,0.0,783.0,-62.427025,95.123,815.6959750000001
2026-02-24 20:00:00+00:00,0.0,7.2386,199.10255,285.587,635.0,0.0,635.0,86.48444999999998,7.2386,728.72305
2026-02-24 21:00:00+00:00,0.0,12.7403,166.826075,310.541,605.0,0.0,605.0,143.714925,12.7403,761.455225
2026-02-24 22:00:00+00:00,0.0,12.1704,255.449525,242.208,614.0,0.0,614.0,-13.241524999999996,12.1704,612.928875
2026-02-24 23:00:00+00:00,0.0,23.514,219.6609,252.767,556.0,0.0,556.0,33.1061,23.514,612.6201
2026-02-25 00:00:00+00:00,0.0,22.016,224.247475,236.822,571.0,0.0,571.0,12.574524999999994,22.016,605.590525
2026-02-25 01:00:00+00:00,0.0,11.7742,231.00465,222.822,602.0,0.0,602.0,-8.182649999999995,11.7742,605.59155
2026-02-25 02:00:00+00:00,0.0,12.9694,225.244325,224.602,594.0,0.0,594.0,-0.6423249999999996,12.9694,606.3270749999999
2026-02-25 03:00:00+00:00,0.0,29.0478,230.801925,223.555,582.0,0.0,582.0,-7.2469250000000045,29.0478,603.800875
2026-02-25 04:00:00+00:00,0.0,55.4811,237.3453,213.676,553.0,0.0,553.0,-23.66930000000002,55.4811,584.8118
2026-02-25 05:00:00+00:00,0.0,127.6661,232.107475,160.854,591.0,0.0,591.0,-71.25347499999998,127.6661,647.412625
2026-02-25 06:00:00+00:00,16.0277,0.0,265.112325,168.814,872.0,0.0,872.0,-96.298325,-16.0277,759.673975
2026-02-25 07:00:00+00:00,53.7604,0.0,242.345025,171.442,964.0,0.0,964.0,-70.90302499999999,-53.7604,839.336575
2026-02-25 08:00:00+00:00,87.3446,0.0,225.807,106.316,1088.0,0.0,1088.0,-119.49099999999999,-87.3446,881.1644
2026-02-25 09:00:00+00:00,98.7737,0.0,239.509075,113.609,990.0,0.0,990.0,-125.900075,-98.7737,765.326225
2026-02-25 10:00:00+00:00,101.1197,0.0,210.993325,133.804,932.0,0.0,932.0,-77.189325,-101.1197,753.690975
2026-02-25 11:00:00+00:00,116.9723,0.0,238.29125,157.872,942.0,0.0,942.0,-80.41924999999998,-116.9723,744.6084500000001
2026-02-25 12:00:00+00:00,86.799,0.0,246.41655,196.375,895.0,0.0,895.0,-50.04155,-86.799,758.15945
2026-02-25 13:00:00+00:00,65.2544,0.0,228.19595,209.452,781.0,0.0,781.0,-18.743950000000012,-65.2544,697.0016499999999
2026-02-25 14:00:00+00:00,0.0,73.8872,153.661875,222.37,676.0,0.0,676.0,68.708125,73.8872,818.595325
2026-02-25 15:00:00+00:00,0.0,260.4182,93.555625,220.952,489.0,0.0,489.0,127.39637499999999,260.4182,876.8145750000001
2026-02-25 16:00:00+00:00,0.0,241.6388,132.078525,181.453,548.0,0.0,548.0,49.37447499999999,241.6388,839.013275
2026-02-25 17:00:00+00:00,0.0,199.749,156.2061,135.964,632.0,0.0,632.0,-20.242099999999994,199.749,811.5069000000001
2026-02-25 18:00:00+00:00,0.0,167.4116,170.972275,131.218,714.0,0.0,714.0,-39.75427500000001,167.4116,841.657325
2026-02-25 19:00:00+00:00,0.0,157.1722,168.130625,159.027,704.0,0.0,704.0,-9.103625000000022,157.1722,852.068575
2026-02-25 20:00:00+00:00,0.0,88.631,188.657225,263.613,460.0,0.0,460.0,74.95577499999999,88.631,623.586775
2026-02-25 21:00:00+00:00,0.0,83.5568,181.52465,325.773,387.0,0.0,387.0,144.24835000000002,83.5568,614.80515
2026-02-25 22:00:00+00:00,0.0,93.4862,177.79475,327.248,306.0,0.0,306.0,149.45325,93.4862,548.9394500000001
2026-02-25 23:00:00+00:00,0.0,26.4743,248.795225,257.031,471.0,0.0,471.0,8.235775000000018,26.4743,505.71007499999996
2026-02-26 00:00:00+00:00,0.0,16.7037,231.34245,233.079,479.0,0.0,479.0,1.736549999999994,16.7037,497.44025
2026-02-26 01:00:00+00:00,0.0,23.1766,228.15405,234.844,499.0,0.0,499.0,6.689949999999982,23.1766,528.86655
2026-02-26 02:00:00+00:00,0.0,31.0272,224.597425,237.303,529.0,0.0,529.0,12.70557500000001,31.0272,572.732775
2026-02-26 03:00:00+00:00,0.0,31.3383,220.79455,247.405,476.0,0.0,476.0,26.610450000000014,31.3383,533.94875
2026-02-26 04:00:00+00:00,0.0,108.0442,211.545025,271.261,327.0,0.0,327.0,59.715975000000014,108.0442,494.760175
2026-02-26 05:00:00+00:00,0.0,83.2543,267.3032,214.323,600.0,0.0,600.0,-52.980199999999996,83.2543,630.2741000000001
2026-02-26 06:00:00+00:00,103.2684,0.0,310.803075,158.524,856.0,0.0,856.0,-152.27907499999998,-103.2684,600.452525
2026-02-26 07:00:00+00:00,166.2082,0.0,332.21335,110.421,1055.0,0.0,1055.0,-221.79235,-166.2082,666.99945
2026-02-26 08:00:00+00:00,264.8201,0.0,348.057825,137.688,1176.0,0.0,1176.0,-210.369825,-264.8201,700.810075
2026-02-26 09:00:00+00:00,321.2579,0.0,384.267775,64.986,1272.0,0.0,1272.0,-319.281775,-321.2579,631.460325
2026-02-26 10:00:00+00:00,234.9251,0.0,317.144975,137.251,1029.0,0.0,1029.0,-179.89397499999998,-234.9251,614.1809250000001
2026-02-26 11:00:00+00:00,130.4287,0.0,230.9402,203.621,792.0,0.0,792.0,-27.319199999999995,-130.4287,634.2520999999999
2026-02-26 12:00:00+00:00,122.407,0.0,237.0096,186.92,775.0,0.0,775.0,-50.08960000000002,-122.407,602.5033999999999
2026-02-26 13:00:00+00:00,143.6507,0.0,243.693425,156.883,895.0,0.0,895.0,-86.81042499999998,-143.6507,664.538875
2026-02-26 14:00:00+00:00,143.5705,0.0,267.152575,189.715,882.0,0.0,882.0,-77.43757500000001,-143.5705,660.9919249999999
2026-02-26 15:00:00+00:00,0.0,43.8141,213.553575,267.619,621.0,0.0,621.0,54.06542500000003,43.8141,718.8795250000001
2026-02-26 16:00:00+00:00,0.0,109.0937,203.9494,120.887,639.0,0.0,639.0,-83.0624,109.0937,665.0313
2026-02-26 17:00:00+00:00,0.0,40.9617,240.06485,77.835,789.0,0.0,789.0,-162.22985,40.9617,667.73185
2026-02-26 18:00:00+00:00,2.9544,0.0,261.871575,136.879,815.0,0.0,815.0,-124.99257500000002,-2.9544,687.053025
2026-02-26 19:00:00+00:00,4.385,0.0,255.01755,209.923,750.0,0.0,750.0,-45.09455,-4.385,700.52045
2026-02-26 20:00:00+00:00,0.0,18.7851,233.756675,279.191,632.0,0.0,632.0,45.43432499999997,18.7851,696.219425
2026-02-26 21:00:00+00:00,0.0,55.909,218.135775,365.258,433.0,0.0,433.0,147.122225,55.909,636.031225
2026-02-26 22:00:00+00:00,0.0,109.7362,242.945125,307.615,454.0,0.0,454.0,64.66987500000002,109.7362,628.4060750000001
2026-02-26 23:00:00+00:00,0.0,121.4473,241.939,265.304,369.0,0.0,369.0,23.36499999999998,121.4473,513.8123
2026-02-27 00:00:00+00:00,0.0,57.1461,187.545625,286.472,306.0,0.0,306.0,98.92637499999998,57.1461,462.072475
2026-02-27 01:00:00+00:00,0.0,39.6467,185.42475,274.044,344.0,0.0,344.0,88.61925,39.6467,472.26595
2026-02-27 02:00:00+00:00,0.0,41.5729,173.21845,288.104,318.0,0.0,318.0,114.88555,41.5729,474.45844999999997
2026-02-27 03:00:00+00:00,0.0,55.568,152.0047,322.71,325.0,0.0,325.0,170.70529999999997,55.568,551.2733
2026-02-27 04:00:00+00:00,0.0,112.1258,109.977275,381.271,127.0,0.0,127.0,271.293725,112.1258,510.419525
2026-02-27 05:00:00+00:00,0.0,123.4299,234.702225,243.448,421.0,0.0,421.0,8.745775000000009,123.4299,553.175675
2026-02-27 06:00:00+00:00,67.5893,0.0,338.377875,29.656,885.0,0.0,885.0,-308.721875,-67.5893,508.68882500000007
2026-02-27 07:00:00+00:00,121.4224,0.0,364.134975,34.144,1047.0,0.0,1047.0,-329.990975,-121.4224,595.586625
2026-02-27 08:00:00+00:00,230.7249,0.0,487.3144,31.471,1267.0,0.0,1267.0,-455.8434,-230.7249,580.4317000000001
2026-02-27 09:00:00+00:00,182.0844,0.0,399.573725,32.406,1097.0,0.0,1097.0,-367.167725,-182.0844,547.747875
2026-02-27 10:00:00+00:00,0.0,29.6752,182.112225,38.478,682.0,0.0,682.0,-143.634225,29.6752,568.040975
2026-02-27 11:00:00+00:00,0.0,48.9157,119.89355,55.5552,551.0,0.0,551.0,-64.33835,48.9157,535.57735
2026-02-27 12:00:00+00:00,0.0,76.3719,75.383,123.300575,403.0,0.0,403.0,47.917575,76.3719,527.289475
2026-02-27 13:00:00+00:00,23.549,0.0,149.917925,59.842,605.0,0.0,605.0,-90.075925,-23.549,491.37507500000004
2026-02-27 14:00:00+00:00,0.0,40.2327,245.89675,48.564,709.0,0.0,709.0,-197.33275,40.2327,551.89995
2026-02-27 15:00:00+00:00,0.0,212.5896,158.452825,147.438,309.0,0.0,309.0,-11.014825000000002,212.5896,510.57477500000005
2026-02-27 16:00:00+00:00,0.0,169.8146,155.9573,178.791,447.0,0.0,447.0,22.833699999999993,169.8146,639.6483000000001
2026-02-27 17:00:00+00:00,0.0,138.2648,173.809,172.317,546.0,0.0,546.0,-1.4919999999999902,138.2648,682.7728000000001
2026-02-27 18:00:00+00:00,0.0,83.3494,208.79535,126.276,694.0,0.0,694.0,-82.51935000000002,83.3494,694.83005
2026-02-27 19:00:00+00:00,0.0,113.4533,165.992775,158.644,615.0,0.0,615.0,-7.348774999999989,113.4533,721.1045250000001
2026-02-27 20:00:00+00:00,0.0,154.1225,101.59565,207.021,462.0,0.0,462.0,105.42534999999998,154.1225,721.5478499999999
2026-02-27 21:00:00+00:00,0.0,178.9177,96.411225,221.922,258.0,0.0,258.0,125.510775,178.9177,562.4284749999999
2026-02-27 22:00:00+00:00,0.0,138.53,193.374825,83.45,461.0,0.0,461.0,-109.92482499999998,138.53,489.60517500000003
2026-02-27 23:00:00+00:00,0.0,187.0396,163.189425,82.076,405.0,0.0,405.0,-81.113425,187.0396,510.926175
2026-02-28 00:00:00+00:00,0.0,168.5475,99.474375,132.943,291.0,0.0,291.0,33.46862500000002,168.5475,493.01612500000005
2026-02-28 01:00:00+00:00,0.0,139.9803,124.555425,102.282,373.0,0.0,373.0,-22.273425000000003,139.9803,490.706875
2026-02-28 02:00:00+00:00,0.0,150.8781,150.757925,77.741,419.0,0.0,419.0,-73.016925,150.8781,496.861175
2026-02-28 03:00:00+00:00,0.0,164.157,143.1852,89.783,364.0,0.0,364.0,-53.40220000000001,164.157,474.75480000000005
2026-02-28 04:00:00+00:00,0.0,209.0207,161.695025,71.34,395.0,0.0,395.0,-90.35502499999998,209.0207,513.6656750000001
2026-02-28 05:00:00+00:00,0.0,167.0691,228.155475,32.314,550.0,0.0,550.0,-195.841475,167.0691,521.227625
2026-02-28 06:00:00+00:00,0.0,49.9888,472.557575,20.933,906.0,0.0,906.0,-451.624575,49.9888,504.36422500000003
2026-02-28 07:00:00+00:00,52.3312,0.0,614.59245,19.547,1122.0,0.0,1122.0,-595.04545,-52.3312,474.62335
2026-02-28 08:00:00+00:00,51.1965,0.0,602.7839,20.493,1135.0,0.0,1135.0,-582.2909,-51.1965,501.5126
2026-02-28 09:00:00+00:00,0.0,62.9968,253.0655,34.182,684.0,0.0,684.0,-218.88349999999997,62.9968,528.1133
2026-02-28 10:00:00+00:00,0.0,150.4845,85.2365,102.085,323.0,0.0,323.0,16.848499999999987,150.4845,490.33299999999997
2026-02-28 11:00:00+00:00,0.0,181.3457,37.35125,149.864,208.0,0.0,208.0,112.51275000000001,181.3457,501.85844999999995
2026-02-28 12:00:00+00:00,0.0,184.3375,40.47065,147.69,181.0,0.0,181.0,107.21934999999999,184.3375,472.55684999999994
2026-02-28 13:00:00+00:00,0.0,172.2317,61.22055,103.149,264.0,0.0,264.0,41.92845,172.2317,478.16015
2026-02-28 14:00:00+00:00,0.0,150.2005,155.385725,48.397,443.0,0.0,443.0,-106.98872500000002,150.2005,486.211775
2026-02-28 15:00:00+00:00,0.0,270.345,197.587175,67.28,530.0,0.0,530.0,-130.307175,270.345,670.037825
2026-02-28 16:00:00+00:00,0.0,282.5737,180.635375,151.407,487.0,0.0,487.0,-29.228375,282.5737,740.345325
2026-02-28 17:00:00+00:00,0.0,244.9404,244.539975,109.098,618.0,0.0,618.0,-135.441975,244.9404,727.498425
2026-02-28 18:00:00+00:00,0.0,246.4381,229.570575,126.345,608.0,0.0,608.0,-103.22557499999999,246.4381,751.212525
2026-02-28 19:00:00+00:00,0.0,221.5565,231.0802,100.452,462.0,0.0,462.0,-130.6282,221.5565,552.9283
2026-02-28 20:00:00+00:00,0.0,238.0802,197.524025,115.14,443.0,0.0,443.0,-82.384025,238.0802,598.696175
2026-02-28 21:00:00+00:00,0.0,191.165,213.116925,79.153,491.0,0.0,491.0,-133.96392500000002,191.165,548.201075
2026-02-28 22:00:00+00:00,0.0,162.7613,311.152725,24.825,566.0,0.0,566.0,-286.327725,162.7613,442.433575
2026-02-28 23:00:00+00:00,0.0,103.4679,372.52335,18.997,717.0,0.0,717.0,-353.52635,103.4679,466.94155
2026-03-01 00:00:00+00:00,0.0,75.671,382.371225,17.952,765.0,0.0,765.0,-364.419225,75.671,476.251775
2026-03-01 01:00:00+00:00,0.0,34.224,414.1239,16.159,825.0,0.0,825.0,-397.9649,34.224,461.2591
2026-03-01 02:00:00+00:00,0.0,25.1191,439.85985,14.905,860.0,0.0,860.0,-424.95485,25.1191,460.16425
2026-03-01 03:00:00+00:00,0.0,30.6567,393.0694,16.61,806.0,0.0,806.0,-376.45939999999996,30.6567,460.19730000000004
2026-03-01 04:00:00+00:00,0.0,81.1191,324.5545,17.688,728.0,0.0,728.0,-306.86650000000003,81.1191,502.2526
2026-03-01 05:00:00+00:00,0.0,23.8645,468.99235,12.298,903.0,0.0,903.0,-456.69435,23.8645,470.17015000000004
2026-03-01 06:00:00+00:00,40.6377,0.0,592.249975,11.44,1122.0,0.0,1122.0,-580.8099749999999,-40.6377,500.5523250000001
2026-03-01 07:00:00+00:00,75.1444,0.0,661.432425,14.861,1303.0,0.0,1303.0,-646.571425,-75.1444,581.284175
2026-03-01 08:00:00+00:00,204.5581,0.0,663.396725,8.877,1501.0,0.0,1501.0,-654.519725,-204.5581,641.922175
2026-03-01 09:00:00+00:00,190.6164,0.0,431.728775,16.478,1135.0,0.0,1135.0,-415.250775,-190.6164,529.132825
2026-03-01 10:00:00+00:00,126.2655,0.0,379.03905,19.019,1052.0,0.0,1052.0,-360.02004999999997,-126.2655,565.71445
2026-03-01 11:00:00+00:00,146.6251,0.0,432.179875,16.016,1086.0,0.0,1086.0,-416.16387499999996,-146.6251,523.2110250000001
2026-03-01 12:00:00+00:00,86.9165,0.0,386.3495,24.563,973.0,0.0,973.0,-361.7865,-86.9165,524.297
2026-03-01 13:00:00+00:00,15.3411,0.0,432.769925,24.75,1001.0,0.0,1001.0,-408.019925,-15.3411,577.638975
2026-03-01 14:00:00+00:00,45.1351,0.0,549.4393,20.449,1125.0,0.0,1125.0,-528.9903,-45.1351,550.8746
2026-03-01 15:00:00+00:00,0.0,157.3988,313.51355,39.772,755.0,0.0,755.0,-273.74155,157.3988,638.65725
2026-03-01 16:00:00+00:00,0.0,223.5727,278.61285,46.095,601.0,0.0,601.0,-232.51784999999998,223.5727,592.05485
2026-03-01 17:00:00+00:00,0.0,240.4759,315.339925,30.526,672.0,0.0,672.0,-284.813925,240.4759,627.661975
2026-03-01 18:00:00+00:00,0.0,237.1907,294.0106,36.639,663.0,0.0,663.0,-257.3716,237.1907,642.8190999999999
2026-03-01 19:00:00+00:00,0.0,224.8174,271.0705,52.581,653.0,0.0,653.0,-218.48949999999996,224.8174,659.3279
2026-03-01 20:00:00+00:00,0.0,228.7632,214.5675,94.091,562.0,0.0,562.0,-120.4765,228.7632,670.2867
2026-03-01 21:00:00+00:00,0.0,186.6828,258.108,37.232,649.0,0.0,649.0,-220.876,186.6828,614.8068000000001
2026-03-01 22:00:00+00:00,0.0,176.7169,339.2283,22.891,722.0,0.0,722.0,-316.33729999999997,176.7169,582.3796
2026-03-01 23:00:00+00:00,0.0,156.7043,158.9837,51.229,490.0,0.0,490.0,-107.7547,156.7043,538.9495999999999
2026-03-02 00:00:00+00:00,0.0,130.3243,138.9849,56.046,442.0,0.0,442.0,-82.93890000000002,130.3243,489.3854
2026-03-02 01:00:00+00:00,0.0,133.3187,129.52105,52.839,440.0,0.0,440.0,-76.68205,133.3187,496.63665000000003
2026-03-02 02:00:00+00:00,0.0,112.6707,160.173925,32.145,503.0,0.0,503.0,-128.028925,112.6707,487.64177500000005
2026-03-02 03:00:00+00:00,0.0,107.7135,155.84285,33.448,484.0,0.0,484.0,-122.39484999999999,107.7135,469.31865
2026-03-02 04:00:00+00:00,0.0,99.1907,186.718,27.236,575.0,0.0,575.0,-159.482,99.1907,514.7087
2026-03-02 05:00:00+00:00,0.0,174.7278,191.446225,39.317,525.0,0.0,525.0,-152.129225,174.7278,547.598575
2026-03-02 06:00:00+00:00,0.0,111.2289,440.6935,20.174,816.0,0.0,816.0,-420.5195,111.2289,506.7094
2026-03-02 07:00:00+00:00,6.7976,0.0,388.14145,23.474,913.0,0.0,913.0,-364.66745000000003,-6.7976,541.53495
2026-03-02 08:00:00+00:00,82.9317,0.0,493.518775,20.768,1081.0,0.0,1081.0,-472.750775,-82.9317,525.317525
2026-03-02 09:00:00+00:00,211.4724,0.0,585.8627,15.642,1166.0,0.0,1166.0,-570.2207,-211.4724,384.30690000000004
2026-03-02 10:00:00+00:00,228.4207,0.0,597.264825,15.576,1123.0,0.0,1123.0,-581.688825,-228.4207,312.89047500000004
2026-03-02 11:00:00+00:00,133.522,0.0,484.041375,21.054,920.0,0.0,920.0,-462.98737500000004,-133.522,323.49062499999997
2026-03-02 12:00:00+00:00,27.7252,0.0,585.088225,16.698,903.0,0.0,903.0,-568.390225,-27.7252,306.88457500000004
2026-03-02 13:00:00+00:00,0.0,24.6756,556.206925,15.312,976.0,0.0,976.0,-540.894925,24.6756,459.78067500000003
2026-03-02 14:00:00+00:00,0.0,151.9562,343.6717,23.874,643.0,0.0,643.0,-319.79769999999996,151.9562,475.1585
2026-03-02 15:00:00+00:00,0.0,293.3802,153.81545,168.552,330.0,0.0,330.0,14.736549999999994,293.3802,638.1167499999999
2026-03-02 16:00:00+00:00,0.0,265.8279,215.905425,153.257,462.0,0.0,462.0,-62.648425,265.8279,665.179475
2026-03-02 17:00:00+00:00,0.0,253.567,246.035325,116.759,551.0,0.0,551.0,-129.27632499999999,253.567,675.290675
2026-03-02 18:00:00+00:00,0.0,238.9608,253.85,99.886,579.0,0.0,579.0,-153.964,238.9608,663.9968
2026-03-02 19:00:00+00:00,0.0,221.3804,252.9318,98.654,591.0,0.0,591.0,-154.2778,221.3804,658.1025999999999
2026-03-02 20:00:00+00:00,0.0,168.1655,241.08745,108.726,569.0,0.0,569.0,-132.36145,168.1655,604.80405
2026-03-02 21:00:00+00:00,0.0,159.9629,197.3181,132.553,479.0,0.0,479.0,-64.76509999999999,159.9629,574.1978
2026-03-02 22:00:00+00:00,0.0,121.5318,290.008175,26.519,673.0,0.0,673.0,-263.489175,121.5318,531.042625
2026-03-02 23:00:00+00:00,0.0,84.0967,348.563375,17.479,761.0,0.0,761.0,-331.084375,84.0967,514.0123249999999
2026-03-03 00:00:00+00:00,0.0,8.2473,343.828875,15.972,774.0,0.0,774.0,-327.856875,8.2473,454.390425
2026-03-03 01:00:00+00:00,0.0,8.7148,348.17995,14.586,792.0,0.0,792.0,-333.59395,8.7148,467.12085
2026-03-03 02:00:00+00:00,6.0419,0.0,364.90625,14.267,814.0,0.0,814.0,-350.63925,-6.0419,457.31885
2026-03-03 03:00:00+00:00,0.0,9.6307,309.86265,16.841,719.0,0.0,719.0,-293.02164999999997,9.6307,435.60905
2026-03-03 04:00:00+00:00,0.0,164.6826,182.76545,27.142,447.0,0.0,447.0,-155.62345,164.6826,456.05915000000005
2026-03-03 05:00:00+00:00,0.0,175.8332,279.300075,36.621,545.0,0.0,545.0,-242.67907499999998,175.8332,478.154125
2026-03-03 06:00:00+00:00,5.854,0.0,451.079725,23.21,931.0,0.0,931.0,-427.869725,-5.854,497.276275
2026-03-03 07:00:00+00:00,62.3529,0.0,318.50985,28.919,948.0,0.0,948.0,-289.59085,-62.3529,596.05625
2026-03-03 08:00:00+00:00,61.966,0.0,398.31095,27.973,983.0,0.0,983.0,-370.33795,-61.966,550.69605
2026-03-03 09:00:00+00:00,116.1607,0.0,420.139275,28.567,945.0,0.0,945.0,-391.572275,-116.1607,437.267025
2026-03-03 10:00:00+00:00,121.2388,0.0,447.360125,25.366,921.0,0.0,921.0,-421.994125,-121.2388,377.767075
2026-03-03 11:00:00+00:00,82.3992,0.0,389.032975,26.4,864.0,0.0,864.0,-362.63297500000004,-82.3992,418.96782499999995
2026-03-03 12:00:00+00:00,54.4626,0.0,282.521525,30.063,730.0,0.0,730.0,-252.458525,-54.4626,423.078875
2026-03-03 13:00:00+00:00,0.0,20.3303,327.855225,28.754,770.0,0.0,770.0,-299.101225,20.3303,491.229075
2026-03-03 14:00:00+00:00,0.0,131.216,181.88735,45.737,511.0,0.0,511.0,-136.15035,131.216,506.06565
2026-03-03 15:00:00+00:00,0.0,284.3934,133.326925,223.445,260.0,0.0,260.0,90.118075,284.3934,634.511475
2026-03-03 16:00:00+00:00,0.0,322.535,165.43955,192.575,320.0,0.0,320.0,27.13544999999999,322.535,669.6704500000001
2026-03-03 17:00:00+00:00,0.0,221.9303,193.9843,164.548,448.0,0.0,448.0,-29.43629999999999,221.9303,640.494
2026-03-03 18:00:00+00:00,0.0,176.1127,178.9672,171.367,482.0,0.0,482.0,-7.600200000000001,176.1127,650.5125
2026-03-03 19:00:00+00:00,0.0,168.4433,172.2698,177.147,463.0,0.0,463.0,4.877199999999988,168.4433,636.3205
