,HU_HR,HR_HU,SI_HR,HR_SI,RS_HR,HR_RS,BA_HR,HR_BA,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export
2026-01-08 22:00:00+00:00,221.5,0.0,42.5,31.5,69.0,0.0,209.0,0.0,-209.0,-221.5,-69.0,-11.0,-510.5
2026-01-08 23:00:00+00:00,143.0,0.0,0.0,329.0,168.0,0.0,675.0,0.0,-675.0,-143.0,-168.0,329.0,-657.0
2026-01-09 00:00:00+00:00,133.5,0.0,0.0,421.75,156.0,0.0,624.0,0.0,-624.0,-133.5,-156.0,421.75,-491.75
2026-01-09 01:00:00+00:00,121.75,0.0,0.0,417.5,126.0,0.0,559.0,0.0,-559.0,-121.75,-126.0,417.5,-389.25
2026-01-09 02:00:00+00:00,75.0,0.0,0.0,406.25,131.0,0.0,537.0,0.0,-537.0,-75.0,-131.0,406.25,-336.75
2026-01-09 03:00:00+00:00,35.25,0.0,0.0,449.25,161.0,0.0,591.0,0.0,-591.0,-35.25,-161.0,449.25,-338.0
2026-01-09 04:00:00+00:00,13.5,19.25,0.0,308.0,137.0,0.0,485.0,0.0,-485.0,5.75,-137.0,308.0,-308.25
2026-01-09 05:00:00+00:00,0.0,28.25,46.0,107.0,86.0,0.0,360.0,0.0,-360.0,28.25,-86.0,61.0,-356.75
2026-01-09 06:00:00+00:00,0.0,25.5,0.0,51.25,127.0,0.0,470.0,0.0,-470.0,25.5,-127.0,51.25,-520.25
2026-01-09 07:00:00+00:00,0.0,169.0,0.0,171.75,260.0,0.0,682.0,0.0,-682.0,169.0,-260.0,171.75,-601.25
2026-01-09 08:00:00+00:00,0.0,218.75,0.0,339.75,354.0,0.0,865.0,0.0,-865.0,218.75,-354.0,339.75,-660.5
2026-01-09 09:00:00+00:00,0.0,232.5,0.0,325.0,385.0,0.0,917.0,0.0,-917.0,232.5,-385.0,325.0,-744.5
2026-01-09 10:00:00+00:00,0.0,148.5,0.0,219.25,315.0,0.0,860.0,0.0,-860.0,148.5,-315.0,219.25,-807.25
2026-01-09 11:00:00+00:00,0.0,247.5,0.0,339.75,399.0,0.0,1083.0,0.0,-1083.0,247.5,-399.0,339.75,-894.75
2026-01-09 12:00:00+00:00,0.0,273.25,0.0,281.75,357.0,0.0,792.0,0.0,-792.0,273.25,-357.0,281.75,-594.0
2026-01-09 13:00:00+00:00,0.0,160.75,79.75,23.75,168.0,0.0,378.0,0.0,-378.0,160.75,-168.0,-56.0,-441.25
2026-01-09 14:00:00+00:00,0.0,147.5,47.0,0.0,118.0,0.0,234.0,0.0,-234.0,147.5,-118.0,-47.0,-251.5
2026-01-09 15:00:00+00:00,0.0,242.0,292.5,0.0,104.0,0.0,226.0,0.0,-226.0,242.0,-104.0,-292.5,-380.5
2026-01-09 16:00:00+00:00,0.0,182.25,266.75,0.0,115.0,0.0,272.0,0.0,-272.0,182.25,-115.0,-266.75,-471.5
2026-01-09 17:00:00+00:00,0.0,89.0,315.75,0.0,89.0,0.0,226.0,0.0,-226.0,89.0,-89.0,-315.75,-541.75
2026-01-09 18:00:00+00:00,0.0,33.5,324.5,0.0,97.0,0.0,283.0,0.0,-283.0,33.5,-97.0,-324.5,-671.0
2026-01-09 19:00:00+00:00,104.0,0.0,293.0,0.0,37.0,0.0,189.0,0.0,-189.0,-104.0,-37.0,-293.0,-623.0
2026-01-09 20:00:00+00:00,116.5,0.0,212.25,0.0,66.0,0.0,253.0,0.0,-253.0,-116.5,-66.0,-212.25,-647.75
2026-01-09 21:00:00+00:00,163.25,0.0,174.0,0.0,26.0,0.0,42.0,0.0,-42.0,-163.25,-26.0,-174.0,-405.25
2026-01-09 22:00:00+00:00,306.5,0.0,47.75,10.25,0.0,2.0,34.0,0.0,-34.0,-306.5,2.0,-37.5,-376.0
2026-01-09 23:00:00+00:00,325.5,0.0,47.0,31.75,0.0,27.0,299.0,0.0,-299.0,-325.5,27.0,-15.25,-612.75
2026-01-10 00:00:00+00:00,338.75,0.0,0.0,58.75,0.0,19.0,304.0,0.0,-304.0,-338.75,19.0,58.75,-565.0
2026-01-10 01:00:00+00:00,316.25,0.0,0.0,15.25,0.0,31.0,267.0,0.0,-267.0,-316.25,31.0,15.25,-537.0
2026-01-10 02:00:00+00:00,292.75,0.0,0.0,57.5,0.0,4.0,325.0,0.0,-325.0,-292.75,4.0,57.5,-556.25
2026-01-10 03:00:00+00:00,239.75,0.0,0.0,86.25,14.0,0.0,345.0,0.0,-345.0,-239.75,-14.0,86.25,-512.5
2026-01-10 04:00:00+00:00,167.75,0.0,0.0,159.25,64.0,0.0,422.0,0.0,-422.0,-167.75,-64.0,159.25,-494.5
2026-01-10 05:00:00+00:00,91.0,0.0,4.75,73.5,87.0,0.0,397.0,0.0,-397.0,-91.0,-87.0,68.75,-506.25
2026-01-10 06:00:00+00:00,0.0,15.5,15.25,33.25,97.0,0.0,308.0,0.0,-308.0,15.5,-97.0,18.0,-371.5
2026-01-10 07:00:00+00:00,0.0,113.25,64.75,20.25,75.0,0.0,280.0,0.0,-280.0,113.25,-75.0,-44.5,-286.25
2026-01-10 08:00:00+00:00,0.0,159.0,241.0,0.0,33.0,0.0,172.0,0.0,-172.0,159.0,-33.0,-241.0,-287.0
2026-01-10 09:00:00+00:00,0.0,108.5,404.25,0.0,0.0,35.0,26.0,0.0,-26.0,108.5,35.0,-404.25,-286.75
2026-01-10 10:00:00+00:00,0.0,207.5,420.25,0.0,0.0,42.0,18.0,0.0,-18.0,207.5,42.0,-420.25,-188.75
2026-01-10 11:00:00+00:00,0.0,195.75,419.5,0.0,0.0,81.0,0.0,53.0,53.0,195.75,81.0,-419.5,-89.75
2026-01-10 12:00:00+00:00,0.0,178.5,413.5,0.0,0.0,121.0,0.0,172.0,172.0,178.5,121.0,-413.5,58.0
2026-01-10 13:00:00+00:00,0.0,173.75,259.5,0.0,0.0,123.0,0.0,206.0,206.0,173.75,123.0,-259.5,243.25
2026-01-10 14:00:00+00:00,0.0,91.75,206.75,0.0,0.0,142.0,0.0,239.0,239.0,91.75,142.0,-206.75,266.0
2026-01-10 15:00:00+00:00,0.0,179.5,84.25,0.0,0.0,58.0,0.0,68.0,68.0,179.5,58.0,-84.25,221.25
2026-01-10 16:00:00+00:00,0.0,203.25,0.0,131.0,50.0,0.0,133.0,0.0,-133.0,203.25,-50.0,131.0,151.25
2026-01-10 17:00:00+00:00,0.0,156.25,0.0,169.75,66.0,0.0,117.0,0.0,-117.0,156.25,-66.0,169.75,143.0
2026-01-10 18:00:00+00:00,0.0,129.0,0.0,215.5,76.0,0.0,148.0,0.0,-148.0,129.0,-76.0,215.5,120.5
2026-01-10 19:00:00+00:00,7.25,24.0,0.0,359.25,86.0,0.0,190.0,0.0,-190.0,16.75,-86.0,359.25,100.0
2026-01-10 20:00:00+00:00,64.25,0.0,0.0,682.25,184.0,0.0,517.0,0.0,-517.0,-64.25,-184.0,682.25,-83.0
2026-01-10 21:00:00+00:00,161.75,0.0,0.0,768.75,161.0,0.0,504.0,0.0,-504.0,-161.75,-161.0,768.75,-58.0
2026-01-10 22:00:00+00:00,176.0,0.0,0.0,955.75,195.0,0.0,624.0,0.0,-624.0,-176.0,-195.0,955.75,-39.25
2026-01-10 23:00:00+00:00,252.75,0.0,0.0,1075.25,182.0,0.0,679.0,0.0,-679.0,-252.75,-182.0,1075.25,-38.5
2026-01-11 00:00:00+00:00,51.75,0.0,0.0,1357.5,299.0,0.0,882.0,0.0,-882.0,-51.75,-299.0,1357.5,124.75
2026-01-11 01:00:00+00:00,45.5,0.0,0.0,1322.5,263.0,0.0,759.0,0.0,-759.0,-45.5,-263.0,1322.5,255.0
2026-01-11 02:00:00+00:00,0.0,23.5,0.0,1272.0,270.0,0.0,732.0,0.0,-732.0,23.5,-270.0,1272.0,293.5
2026-01-11 03:00:00+00:00,3.5,17.5,0.0,1202.75,280.0,0.0,625.0,0.0,-625.0,14.0,-280.0,1202.75,311.75
2026-01-11 04:00:00+00:00,0.0,19.25,0.0,1181.0,290.0,0.0,629.0,0.0,-629.0,19.25,-290.0,1181.0,281.25
2026-01-11 05:00:00+00:00,26.25,4.0,0.0,1001.0,266.0,0.0,500.0,0.0,-500.0,-22.25,-266.0,1001.0,212.75
2026-01-11 06:00:00+00:00,9.5,11.25,0.0,822.75,240.0,0.0,387.0,0.0,-387.0,1.75,-240.0,822.75,197.5
2026-01-11 07:00:00+00:00,24.0,3.0,0.0,592.25,156.0,0.0,239.0,0.0,-239.0,-21.0,-156.0,592.25,176.25
2026-01-11 08:00:00+00:00,57.5,0.0,0.0,504.0,82.0,0.0,250.0,0.0,-250.0,-57.5,-82.0,504.0,114.5
2026-01-11 09:00:00+00:00,143.25,0.0,0.0,466.0,38.0,0.0,175.0,0.0,-175.0,-143.25,-38.0,466.0,109.75
2026-01-11 10:00:00+00:00,165.25,0.0,0.0,427.25,13.0,0.0,115.0,0.0,-115.0,-165.25,-13.0,427.25,134.0
2026-01-11 11:00:00+00:00,283.5,0.0,0.0,294.25,0.0,78.0,0.0,36.0,36.0,-283.5,78.0,294.25,124.75
2026-01-11 12:00:00+00:00,211.0,0.0,0.0,312.25,0.0,87.0,0.0,53.0,53.0,-211.0,87.0,312.25,241.25
2026-01-11 13:00:00+00:00,144.0,0.0,0.0,235.75,0.0,86.0,0.0,119.0,119.0,-144.0,86.0,235.75,296.75
2026-01-11 14:00:00+00:00,163.5,0.0,0.0,195.25,0.0,103.0,0.0,248.0,248.0,-163.5,103.0,195.25,382.75
2026-01-11 15:00:00+00:00,116.25,0.0,0.0,99.75,0.0,101.0,0.0,268.0,268.0,-116.25,101.0,99.75,352.5
2026-01-11 16:00:00+00:00,63.5,0.0,0.0,124.25,0.0,31.0,0.0,129.0,129.0,-63.5,31.0,124.25,220.75
2026-01-11 17:00:00+00:00,84.75,0.0,0.0,71.75,0.0,36.0,0.0,141.0,141.0,-84.75,36.0,71.75,164.0
2026-01-11 18:00:00+00:00,154.5,0.0,4.5,10.25,0.0,65.0,0.0,151.0,151.0,-154.5,65.0,5.75,67.25
2026-01-11 19:00:00+00:00,250.25,0.0,69.5,5.0,0.0,64.0,0.0,76.0,76.0,-250.25,64.0,-64.5,-174.75
2026-01-11 20:00:00+00:00,371.25,0.0,124.75,0.0,0.0,58.0,47.0,0.0,-47.0,-371.25,58.0,-124.75,-485.0
2026-01-11 21:00:00+00:00,415.5,0.0,26.5,26.5,0.0,43.0,98.0,0.0,-98.0,-415.5,43.0,0.0,-470.5
2026-01-11 22:00:00+00:00,362.0,0.0,0.0,318.25,9.0,0.0,252.0,0.0,-252.0,-362.0,-9.0,318.25,-304.75
2026-01-11 23:00:00+00:00,318.0,0.0,0.0,438.25,0.0,21.0,312.0,0.0,-312.0,-318.0,21.0,438.25,-170.75
2026-01-12 00:00:00+00:00,285.75,0.0,0.0,488.5,0.0,10.0,321.0,0.0,-321.0,-285.75,10.0,488.5,-108.25
2026-01-12 01:00:00+00:00,284.75,0.0,0.0,551.0,26.0,0.0,309.0,0.0,-309.0,-284.75,-26.0,551.0,-68.75
2026-01-12 02:00:00+00:00,288.5,0.0,0.0,591.75,28.0,0.0,309.0,0.0,-309.0,-288.5,-28.0,591.75,-33.75
2026-01-12 03:00:00+00:00,226.0,0.0,0.0,548.5,60.0,0.0,375.0,0.0,-375.0,-226.0,-60.0,548.5,-112.5
2026-01-12 04:00:00+00:00,146.75,0.0,5.25,169.25,12.0,0.0,263.0,0.0,-263.0,-146.75,-12.0,164.0,-257.75
2026-01-12 05:00:00+00:00,20.5,0.0,256.75,28.75,44.0,0.0,298.0,0.0,-298.0,-20.5,-44.0,-228.0,-590.5
2026-01-12 06:00:00+00:00,0.0,130.75,410.25,0.0,50.0,0.0,419.0,0.0,-419.0,130.75,-50.0,-410.25,-748.5
2026-01-12 07:00:00+00:00,0.0,270.75,192.25,0.0,178.0,0.0,707.0,0.0,-707.0,270.75,-178.0,-192.25,-806.5
2026-01-12 08:00:00+00:00,0.0,302.5,58.25,3.0,229.0,0.0,797.0,0.0,-797.0,302.5,-229.0,-55.25,-778.75
2026-01-12 09:00:00+00:00,0.0,322.0,15.5,6.75,237.0,0.0,805.0,0.0,-805.0,322.0,-237.0,-8.75,-728.75
2026-01-12 10:00:00+00:00,0.0,344.5,53.75,3.25,228.0,0.0,773.0,0.0,-773.0,344.5,-228.0,-50.5,-707.0
2026-01-12 11:00:00+00:00,0.0,361.5,58.5,0.0,226.0,0.0,763.0,0.0,-763.0,361.5,-226.0,-58.5,-686.0
2026-01-12 12:00:00+00:00,0.0,367.25,27.75,1.75,222.0,0.0,738.0,0.0,-738.0,367.25,-222.0,-26.0,-618.75
2026-01-12 13:00:00+00:00,0.0,223.0,247.0,0.0,93.0,0.0,476.0,0.0,-476.0,223.0,-93.0,-247.0,-593.0
2026-01-12 14:00:00+00:00,0.0,153.0,390.0,0.0,0.0,8.0,245.0,0.0,-245.0,153.0,8.0,-390.0,-474.0
2026-01-12 15:00:00+00:00,0.0,159.75,546.25,0.0,0.0,19.0,234.0,0.0,-234.0,159.75,19.0,-546.25,-601.5
2026-01-12 16:00:00+00:00,0.0,115.0,762.25,0.0,0.0,34.0,150.0,0.0,-150.0,115.0,34.0,-762.25,-763.25
2026-01-12 17:00:00+00:00,0.0,48.75,926.25,0.0,0.0,100.0,14.0,0.0,-14.0,48.75,100.0,-926.25,-791.5
2026-01-12 18:00:00+00:00,24.75,0.0,885.5,0.0,0.0,114.0,65.0,0.0,-65.0,-24.75,114.0,-885.5,-861.25
2026-01-12 19:00:00+00:00,52.0,0.0,841.0,0.0,0.0,107.0,144.0,0.0,-144.0,-52.0,107.0,-841.0,-930.0
2026-01-12 20:00:00+00:00,162.0,0.0,827.5,0.0,0.0,110.0,151.0,0.0,-151.0,-162.0,110.0,-827.5,-1030.5
2026-01-12 21:00:00+00:00,303.25,0.0,550.25,0.0,0.0,102.0,89.0,0.0,-89.0,-303.25,102.0,-550.25,-840.5
2026-01-12 22:00:00+00:00,281.0,0.0,317.5,0.0,0.0,110.0,110.0,0.0,-110.0,-281.0,110.0,-317.5,-598.5
2026-01-12 23:00:00+00:00,404.75,0.0,468.25,0.0,0.0,197.0,0.0,58.0,58.0,-404.75,197.0,-468.25,-618.0
2026-01-13 00:00:00+00:00,367.0,0.0,284.75,0.0,0.0,170.0,0.0,28.0,28.0,-367.0,170.0,-284.75,-453.75
2026-01-13 01:00:00+00:00,343.5,0.0,176.25,0.0,0.0,151.0,0.0,1.0,1.0,-343.5,151.0,-176.25,-367.75
2026-01-13 02:00:00+00:00,338.0,0.0,202.5,0.0,0.0,158.0,0.0,10.0,10.0,-338.0,158.0,-202.5,-372.5
2026-01-13 03:00:00+00:00,250.75,0.0,212.25,0.0,0.0,119.0,64.0,0.0,-64.0,-250.75,119.0,-212.25,-408.0
2026-01-13 04:00:00+00:00,219.25,0.0,291.5,0.0,0.0,114.0,94.0,0.0,-94.0,-219.25,114.0,-291.5,-490.75
2026-01-13 05:00:00+00:00,75.0,0.0,645.5,0.0,0.0,158.0,26.0,0.0,-26.0,-75.0,158.0,-645.5,-588.5
2026-01-13 06:00:00+00:00,0.0,60.0,645.0,0.0,0.0,112.0,18.0,0.0,-18.0,60.0,112.0,-645.0,-491.0
2026-01-13 07:00:00+00:00,0.0,188.0,457.75,0.0,14.0,0.0,312.0,0.0,-312.0,188.0,-14.0,-457.75,-595.75
2026-01-13 08:00:00+00:00,0.0,232.75,606.25,0.0,0.0,25.0,250.0,0.0,-250.0,232.75,25.0,-606.25,-598.5
2026-01-13 09:00:00+00:00,0.0,302.25,694.5,0.0,0.0,25.0,225.0,0.0,-225.0,302.25,25.0,-694.5,-592.25
2026-01-13 10:00:00+00:00,0.0,300.0,445.5,0.0,37.0,0.0,408.0,0.0,-408.0,300.0,-37.0,-445.5,-590.5
2026-01-13 11:00:00+00:00,0.0,255.5,512.25,0.0,0.0,11.0,346.0,0.0,-346.0,255.5,11.0,-512.25,-591.75
2026-01-13 12:00:00+00:00,0.0,172.25,619.25,0.0,0.0,115.0,147.0,0.0,-147.0,172.25,115.0,-619.25,-479.0
2026-01-13 13:00:00+00:00,0.0,136.0,729.25,0.0,0.0,199.0,0.0,56.0,56.0,136.0,199.0,-729.25,-338.25
2026-01-13 14:00:00+00:00,0.0,138.75,618.75,0.0,0.0,153.0,42.0,0.0,-42.0,138.75,153.0,-618.75,-369.0
2026-01-13 15:00:00+00:00,0.0,203.75,535.25,0.0,0.0,101.0,153.0,0.0,-153.0,203.75,101.0,-535.25,-383.5
2026-01-13 16:00:00+00:00,0.0,146.25,628.75,0.0,0.0,101.0,149.0,0.0,-149.0,146.25,101.0,-628.75,-530.5
2026-01-13 17:00:00+00:00,0.0,143.0,568.0,0.0,0.0,86.0,154.0,0.0,-154.0,143.0,86.0,-568.0,-493.0
2026-01-13 18:00:00+00:00,0.0,101.25,592.25,0.0,0.0,96.0,125.0,0.0,-125.0,101.25,96.0,-592.25,-520.0
2026-01-13 19:00:00+00:00,0.0,25.25,545.5,0.0,0.0,106.0,72.0,0.0,-72.0,25.25,106.0,-545.5,-486.25
2026-01-13 20:00:00+00:00,138.75,0.0,483.5,0.0,0.0,57.0,331.0,0.0,-331.0,-138.75,57.0,-483.5,-896.25
2026-01-13 21:00:00+00:00,315.75,0.0,380.25,0.0,0.0,105.0,212.0,0.0,-212.0,-315.75,105.0,-380.25,-803.0
2026-01-13 22:00:00+00:00,350.5,0.0,129.25,0.0,0.0,132.0,176.0,0.0,-176.0,-350.5,132.0,-129.25,-523.75
2026-01-13 23:00:00+00:00,370.25,0.0,30.25,70.0,0.0,101.0,160.0,0.0,-160.0,-370.25,101.0,39.75,-389.5
2026-01-14 00:00:00+00:00,434.0,0.0,0.0,271.0,0.0,92.0,175.0,0.0,-175.0,-434.0,92.0,271.0,-246.0
2026-01-14 01:00:00+00:00,420.25,0.0,0.0,416.75,0.0,76.0,232.0,0.0,-232.0,-420.25,76.0,416.75,-159.5
2026-01-14 02:00:00+00:00,429.25,0.0,0.0,461.75,0.0,78.0,236.0,0.0,-236.0,-429.25,78.0,461.75,-125.5
2026-01-14 03:00:00+00:00,388.75,0.0,0.0,446.5,0.0,53.0,278.0,0.0,-278.0,-388.75,53.0,446.5,-167.25
2026-01-14 04:00:00+00:00,337.5,0.0,0.0,249.0,0.0,64.0,219.0,0.0,-219.0,-337.5,64.0,249.0,-243.5
2026-01-14 05:00:00+00:00,98.5,0.0,172.25,40.5,0.0,66.0,139.0,0.0,-139.0,-98.5,66.0,-131.75,-303.25
2026-01-14 06:00:00+00:00,12.75,9.25,84.75,0.25,0.0,2.0,288.0,0.0,-288.0,-3.5,2.0,-84.5,-374.0
2026-01-14 07:00:00+00:00,0.0,91.25,105.0,0.0,56.0,0.0,407.0,0.0,-407.0,91.25,-56.0,-105.0,-476.75
2026-01-14 08:00:00+00:00,0.0,135.5,234.75,0.0,64.0,0.0,437.0,0.0,-437.0,135.5,-64.0,-234.75,-600.25
2026-01-14 09:00:00+00:00,0.0,117.25,271.25,0.0,24.0,0.0,392.0,0.0,-392.0,117.25,-24.0,-271.25,-570.0
2026-01-14 10:00:00+00:00,0.0,108.5,1.25,71.75,103.0,0.0,575.0,0.0,-575.0,108.5,-103.0,70.5,-499.0
2026-01-14 11:00:00+00:00,0.0,97.75,144.75,0.0,46.0,0.0,439.0,0.0,-439.0,97.75,-46.0,-144.75,-532.0
2026-01-14 12:00:00+00:00,0.0,76.0,125.5,0.0,20.0,0.0,375.0,0.0,-375.0,76.0,-20.0,-125.5,-444.5
2026-01-14 13:00:00+00:00,0.0,48.0,112.5,19.5,0.0,55.0,263.0,0.0,-263.0,48.0,55.0,-93.0,-253.0
2026-01-14 14:00:00+00:00,0.0,44.75,276.75,0.0,0.0,129.0,94.0,0.0,-94.0,44.75,129.0,-276.75,-197.0
2026-01-14 15:00:00+00:00,2.75,81.5,486.25,0.0,0.0,144.0,59.0,0.0,-59.0,78.75,144.0,-486.25,-322.5
2026-01-14 16:00:00+00:00,0.0,185.25,575.0,0.0,0.0,104.0,85.0,0.0,-85.0,185.25,104.0,-575.0,-370.75
2026-01-14 17:00:00+00:00,0.0,122.25,572.25,0.0,0.0,127.0,50.0,0.0,-50.0,122.25,127.0,-572.25,-373.0
2026-01-14 18:00:00+00:00,0.0,85.25,452.75,0.0,0.0,106.0,118.0,0.0,-118.0,85.25,106.0,-452.75,-379.5
2026-01-14 19:00:00+00:00,0.75,29.0,199.25,0.0,0.0,60.0,237.0,0.0,-237.0,28.25,60.0,-199.25,-348.0
2026-01-14 20:00:00+00:00,145.75,0.0,286.0,0.0,0.0,6.0,403.0,0.0,-403.0,-145.75,6.0,-286.0,-828.75
2026-01-14 21:00:00+00:00,290.25,0.0,48.0,75.0,32.0,0.0,396.0,0.0,-396.0,-290.25,-32.0,27.0,-691.25
2026-01-14 22:00:00+00:00,354.0,0.0,0.0,447.0,61.0,0.0,472.0,0.0,-472.0,-354.0,-61.0,447.0,-440.0
2026-01-14 23:00:00+00:00,321.0,0.0,0.0,388.5,38.0,0.0,427.0,0.0,-427.0,-321.0,-38.0,388.5,-397.5
2026-01-15 00:00:00+00:00,326.0,0.0,0.0,353.5,0.0,8.0,342.0,0.0,-342.0,-326.0,8.0,353.5,-306.5
2026-01-15 01:00:00+00:00,327.75,0.0,0.0,411.25,0.0,11.0,378.0,0.0,-378.0,-327.75,11.0,411.25,-283.5
2026-01-15 02:00:00+00:00,299.5,0.0,0.0,345.5,0.0,28.0,334.0,0.0,-334.0,-299.5,28.0,345.5,-260.0
2026-01-15 03:00:00+00:00,227.5,0.0,0.0,262.75,0.0,14.0,343.0,0.0,-343.0,-227.5,14.0,262.75,-293.75
2026-01-15 04:00:00+00:00,158.0,0.0,0.0,159.25,0.0,7.0,335.0,0.0,-335.0,-158.0,7.0,159.25,-326.75
2026-01-15 05:00:00+00:00,2.0,27.75,73.25,39.5,21.0,0.0,349.0,0.0,-349.0,25.75,-21.0,-33.75,-378.0
2026-01-15 06:00:00+00:00,0.0,248.5,61.0,0.0,90.0,0.0,537.0,0.0,-537.0,248.5,-90.0,-61.0,-439.5
2026-01-15 07:00:00+00:00,0.0,372.75,30.25,12.0,158.0,0.0,706.0,0.0,-706.0,372.75,-158.0,-18.25,-509.5
2026-01-15 08:00:00+00:00,0.0,339.5,26.25,74.25,169.0,0.0,711.0,0.0,-711.0,339.5,-169.0,48.0,-492.5
2026-01-15 09:00:00+00:00,0.0,289.0,0.0,268.75,232.0,0.0,843.0,0.0,-843.0,289.0,-232.0,268.75,-517.25
2026-01-15 10:00:00+00:00,0.0,265.25,0.0,132.25,225.0,0.0,891.0,0.0,-891.0,265.25,-225.0,132.25,-718.5
2026-01-15 11:00:00+00:00,0.0,315.25,0.0,123.25,229.0,0.0,875.0,0.0,-875.0,315.25,-229.0,123.25,-665.5
2026-01-15 12:00:00+00:00,0.0,355.5,51.0,4.5,193.0,0.0,742.0,0.0,-742.0,355.5,-193.0,-46.5,-626.0
2026-01-15 13:00:00+00:00,0.0,156.0,184.5,0.0,48.0,0.0,441.0,0.0,-441.0,156.0,-48.0,-184.5,-517.5
2026-01-15 14:00:00+00:00,0.0,160.0,270.75,0.0,0.0,36.0,295.0,0.0,-295.0,160.0,36.0,-270.75,-369.75
2026-01-15 15:00:00+00:00,0.0,120.75,204.25,0.0,0.0,70.0,210.0,0.0,-210.0,120.75,70.0,-204.25,-223.5
2026-01-15 16:00:00+00:00,0.0,84.25,430.5,0.0,0.0,99.0,151.0,0.0,-151.0,84.25,99.0,-430.5,-398.25
2026-01-15 17:00:00+00:00,0.0,119.5,362.5,0.0,0.0,79.0,206.0,0.0,-206.0,119.5,79.0,-362.5,-370.0
2026-01-15 18:00:00+00:00,0.0,76.0,323.75,0.0,0.0,65.0,245.0,0.0,-245.0,76.0,65.0,-323.75,-427.75
2026-01-15 19:00:00+00:00,0.0,45.5,300.5,0.0,0.0,42.0,336.0,0.0,-336.0,45.5,42.0,-300.5,-549.0
2026-01-15 20:00:00+00:00,44.0,0.0,224.25,0.0,16.0,0.0,474.0,0.0,-474.0,-44.0,-16.0,-224.25,-758.25
2026-01-15 21:00:00+00:00,158.75,0.0,50.75,29.75,13.0,0.0,418.0,0.0,-418.0,-158.75,-13.0,-21.0,-610.75
2026-01-15 22:00:00+00:00,159.25,0.0,0.0,393.25,70.0,0.0,547.0,0.0,-547.0,-159.25,-70.0,393.25,-383.0
2026-01-15 23:00:00+00:00,304.75,0.0,0.0,319.0,0.0,0.0,333.0,0.0,-333.0,-304.75,0.0,319.0,-318.75
2026-01-16 00:00:00+00:00,358.0,0.0,0.0,406.5,0.0,51.0,243.0,0.0,-243.0,-358.0,51.0,406.5,-143.5
2026-01-16 01:00:00+00:00,352.25,0.0,0.0,363.0,0.0,77.0,200.0,0.0,-200.0,-352.25,77.0,363.0,-112.25
2026-01-16 02:00:00+00:00,323.5,0.0,0.0,410.0,0.0,55.0,254.0,0.0,-254.0,-323.5,55.0,410.0,-112.5
2026-01-16 03:00:00+00:00,297.25,0.0,0.0,444.75,0.0,10.0,343.0,0.0,-343.0,-297.25,10.0,444.75,-185.5
2026-01-16 04:00:00+00:00,265.75,0.0,0.0,333.5,0.0,26.0,286.0,0.0,-286.0,-265.75,26.0,333.5,-192.25
2026-01-16 05:00:00+00:00,28.0,27.5,0.0,255.5,68.0,0.0,328.0,0.0,-328.0,-0.5,-68.0,255.5,-141.0
2026-01-16 06:00:00+00:00,0.0,99.75,73.25,10.75,68.0,0.0,326.0,0.0,-326.0,99.75,-68.0,-62.5,-356.75
2026-01-16 07:00:00+00:00,0.0,75.25,0.0,120.25,113.0,0.0,510.0,0.0,-510.0,75.25,-113.0,120.25,-427.5
2026-01-16 08:00:00+00:00,0.25,6.0,0.0,192.75,87.0,0.0,498.0,0.0,-498.0,5.75,-87.0,192.75,-386.5
2026-01-16 09:00:00+00:00,54.5,0.0,0.0,200.25,55.0,0.0,431.0,0.0,-431.0,-54.5,-55.0,200.25,-340.25
2026-01-16 10:00:00+00:00,64.0,0.0,0.0,210.5,77.0,0.0,507.0,0.0,-507.0,-64.0,-77.0,210.5,-437.5
2026-01-16 11:00:00+00:00,86.5,0.0,0.0,118.5,19.0,0.0,416.0,0.0,-416.0,-86.5,-19.0,118.5,-403.0
2026-01-16 12:00:00+00:00,81.25,0.0,30.25,35.0,0.0,16.0,343.0,0.0,-343.0,-81.25,16.0,4.75,-403.5
2026-01-16 13:00:00+00:00,71.25,0.0,49.75,26.5,0.0,52.0,145.0,0.0,-145.0,-71.25,52.0,-23.25,-187.5
2026-01-16 14:00:00+00:00,0.0,35.5,158.0,0.0,0.0,45.0,165.0,0.0,-165.0,35.5,45.0,-158.0,-242.5
2026-01-16 15:00:00+00:00,0.0,139.5,308.25,0.0,5.0,0.0,260.0,0.0,-260.0,139.5,-5.0,-308.25,-433.75
2026-01-16 16:00:00+00:00,0.0,115.5,454.25,0.0,0.0,1.0,234.0,0.0,-234.0,115.5,1.0,-454.25,-571.75
2026-01-16 17:00:00+00:00,0.0,62.25,287.25,0.0,11.0,0.0,308.0,0.0,-308.0,62.25,-11.0,-287.25,-544.0
2026-01-16 18:00:00+00:00,18.25,8.0,178.0,0.0,4.0,0.0,350.0,0.0,-350.0,-10.25,-4.0,-178.0,-542.25
2026-01-16 19:00:00+00:00,8.25,2.25,17.0,65.5,40.0,0.0,456.0,0.0,-456.0,-6.0,-40.0,48.5,-453.5
2026-01-16 20:00:00+00:00,163.5,0.0,14.25,9.75,16.0,0.0,357.0,0.0,-357.0,-163.5,-16.0,-4.5,-541.0
2026-01-16 21:00:00+00:00,283.75,0.0,22.0,126.25,36.0,0.0,379.0,0.0,-379.0,-283.75,-36.0,104.25,-594.5
