,SE_3_SE_2,SE_2_SE_3,NO_4_SE_2,SE_2_NO_4,SE_1_SE_2,SE_2_SE_1,SE_2_NO_3,NO_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export
2026-01-17 17:00:00+00:00,0.0,7329.5270995,0.0,7.0273579999999995,2021.3995055,0.0,175.33292325,0.0,175.33292325,7.0273579999999995,-2021.3995055,7329.5270995,5490.48787525
2026-01-17 18:00:00+00:00,0.0,7319.46838375,0.0,3.7352819999999998,2172.26776125,0.0,162.92928375,0.0,162.92928375,3.7352819999999998,-2172.26776125,7319.46838375,5313.86518825
2026-01-17 19:00:00+00:00,0.0,6760.4362795,0.0,8.02879575,1874.4145505000001,0.0,171.251865,0.0,171.251865,8.02879575,-1874.4145505000001,6760.4362795,5065.30238975
2026-01-17 20:00:00+00:00,0.0,6261.48571775,0.0,11.874906,1649.27999875,0.0,187.583799,0.0,187.583799,11.874906,-1649.27999875,6261.48571775,4811.664424
2026-01-17 21:00:00+00:00,0.0,6142.943847500001,0.0,21.909469,1752.83337375,0.0,230.07006275,0.0,230.07006275,21.909469,-1752.83337375,6142.943847500001,4642.0900055
2026-01-17 22:00:00+00:00,0.0,5988.52185025,0.9583085,0.31736,1513.77545175,0.0,169.53453775,0.0,169.53453775,-0.6409485,-1513.77545175,5988.52185025,4643.639987750001
2026-01-17 23:00:00+00:00,0.0,5716.759033,0.0,21.91396575,1616.2135315,0.0,272.58187575,0.0,272.58187575,21.91396575,-1616.2135315,5716.759033,4395.041343000001
2026-01-18 00:00:00+00:00,0.0,5466.56408675,0.0,22.68269675,1416.2125855,0.0,257.04348650000003,0.0,257.04348650000003,22.68269675,-1416.2125855,5466.56408675,4330.0776845
2026-01-18 01:00:00+00:00,0.0,5500.538086,0.0,21.661350499999998,1430.6112975,0.0,248.58443775,0.0,248.58443775,21.661350499999998,-1430.6112975,5500.538086,4340.172576749999
2026-01-18 02:00:00+00:00,0.0,5887.1053467500005,0.0,29.693475,1885.40979,0.0,224.6706495,0.0,224.6706495,29.693475,-1885.40979,5887.1053467500005,4256.059681250001
2026-01-18 03:00:00+00:00,0.0,5518.1566165,0.0,17.25024725,1511.5635682500001,0.0,212.9583855,0.0,212.9583855,17.25024725,-1511.5635682500001,5518.1566165,4236.801681000001
2026-01-18 04:00:00+00:00,0.0,5667.1903075,0.0,7.04565325,1546.3625185,0.0,176.459492,0.0,176.459492,7.04565325,-1546.3625185,5667.1903075,4304.33293425
2026-01-18 05:00:00+00:00,0.0,5584.552124,0.9906599999999999,0.0,1315.1842955,0.0,152.64369399999998,0.0,152.64369399999998,-0.9906599999999999,-1315.1842955,5584.552124,4421.0208625
2026-01-18 06:00:00+00:00,0.0,5963.12963875,8.106983249999999,0.0,1496.3415527500001,0.0,114.98148499999999,0.0,114.98148499999999,-8.106983249999999,-1496.3415527500001,5963.12963875,4573.662587749999
2026-01-18 07:00:00+00:00,0.0,6412.17858875,19.855252999999998,0.0,1717.20562725,0.0,81.55817275,0.0,81.55817275,-19.855252999999998,-1717.20562725,6412.17858875,4756.67588125
2026-01-18 08:00:00+00:00,0.0,6283.5996095,33.36501125,0.0,1450.8020935,0.0,21.550759749999997,0.0,21.550759749999997,-33.36501125,-1450.8020935,6283.5996095,4820.983264500001
2026-01-18 09:00:00+00:00,0.0,6648.36328125,33.208566000000005,0.0,1674.4732665,0.0,4.5090775,11.57542275,-7.0663452499999995,-33.208566000000005,-1674.4732665,6648.36328125,4933.6151035
2026-01-18 10:00:00+00:00,0.0,6578.9918215,36.2251405,0.0,1420.4943237500001,0.0,5.302821,5.9451997500000004,-0.6423787500000007,-36.2251405,-1420.4943237500001,6578.9918215,5121.629978499999
2026-01-18 11:00:00+00:00,0.0,6605.39367675,42.86691175,0.0,1436.0817565,0.0,0.0,52.75873,-52.75873,-42.86691175,-1436.0817565,6605.39367675,5073.686278499999
2026-01-18 12:00:00+00:00,0.0,6607.01977525,55.8967115,0.0,1469.02127075,0.0,0.0,120.97104275,-120.97104275,-55.8967115,-1469.02127075,6607.01977525,4961.13075025
2026-01-18 13:00:00+00:00,0.0,6632.73852575,59.9415455,0.0,1484.840729,0.0,0.0,146.93700775,-146.93700775,-59.9415455,-1484.840729,6632.73852575,4941.0192435
2026-01-18 14:00:00+00:00,0.0,6669.20178225,83.2316095,0.0,1485.74166875,0.0,0.0,270.54597475,-270.54597475,-83.2316095,-1485.74166875,6669.20178225,4829.68252925
2026-01-18 15:00:00+00:00,0.0,6501.1641845,91.73911475,0.0,1330.4588625000001,0.0,0.0,309.40634925,-309.40634925,-91.73911475,-1330.4588625000001,6501.1641845,4769.5598580000005
2026-01-18 16:00:00+00:00,0.0,6707.69067375,112.475767,0.0,1463.8158265,0.0,0.0,343.20734375,-343.20734375,-112.475767,-1463.8158265,6707.69067375,4788.191736500001
2026-01-18 17:00:00+00:00,0.0,6762.74475125,108.55244425000001,0.0,1498.4742735,0.0,0.0,307.45740524999997,-307.45740524999997,-108.55244425000001,-1498.4742735,6762.74475125,4848.26062825
2026-01-18 18:00:00+00:00,0.0,6702.45092775,109.917776,0.0,1430.81295775,0.0,0.0,285.861763,-285.861763,-109.917776,-1430.81295775,6702.45092775,4875.858431000001
2026-01-18 19:00:00+00:00,0.0,6755.20654275,105.53720275,0.0,1440.00680525,0.0,0.0,293.5196305,-293.5196305,-105.53720275,-1440.00680525,6755.20654275,4916.14290425
2026-01-18 20:00:00+00:00,0.0,6568.58935525,116.35753650000001,0.0,1243.43942275,0.0,0.0,311.0402755,-311.0402755,-116.35753650000001,-1243.43942275,6568.58935525,4897.7521205
2026-01-18 21:00:00+00:00,0.0,6407.05969225,105.1247215,0.0,1126.4208985,0.0,0.0,239.540394,-239.540394,-105.1247215,-1126.4208985,6407.05969225,4935.97367825
2026-01-18 22:00:00+00:00,0.0,6198.33740225,74.598051,0.0,987.50413525,0.0,0.0,96.0878255,-96.0878255,-74.598051,-987.50413525,6198.33740225,5040.1473905
2026-01-18 23:00:00+00:00,0.0,6310.32336425,109.5405025,0.0,965.50413525,0.0,0.0,179.65528899999998,-179.65528899999998,-109.5405025,-965.50413525,6310.32336425,5055.6234375
