,RS_BG,BG_RS,RO_BG,BG_RO,BG_GR,GR_BG,BG_MK,MK_BG,BG_GR_net_export,BG_MK_net_export,BG_RO_net_export,BG_RS_net_export,Net Export
2026-02-01 20:00:00+00:00,0.0,116.0952,268.8,275.36,0.0,636.0,0.0176,34.2464,-636.0,-34.2288,6.560000000000002,116.0952,-547.5735999999999
2026-02-01 21:00:00+00:00,0.0,167.2727,281.6,283.2,0.0,588.0,3.016,5.521599,-588.0,-2.505599,1.599999999999966,167.2727,-421.63289899999995
2026-02-01 22:00:00+00:00,0.0,193.5195,280.8,309.6,0.0,584.0,6.4,11.6656,-584.0,-5.265599999999999,28.80000000000001,193.5195,-366.9461
2026-02-01 23:00:00+00:00,0.0,211.9506,424.8,266.24,0.0,521.0,31.2,9.8032,-521.0,21.3968,-158.56,211.9506,-446.21259999999995
2026-02-02 00:00:00+00:00,0.0,145.9884,460.8,260.56,0.0,590.0,2.4,35.3488,-590.0,-32.9488,-200.24,145.9884,-677.2004
2026-02-02 01:00:00+00:00,0.0,6.6023,551.2,192.72,0.0,732.0,0.0,143.324799,-732.0,-143.324799,-358.48,6.6023,-1227.202499
2026-02-02 02:00:00+00:00,0.0,33.2709,508.8,235.2,0.0,733.0,0.0,146.7104,-733.0,-146.7104,-273.6,33.2709,-1120.0394999999999
2026-02-02 03:00:00+00:00,0.0,32.9248,479.2,252.48,0.0,706.0,0.0,137.388799,-706.0,-137.388799,-226.72,32.9248,-1037.183999
2026-02-02 04:00:00+00:00,18.9883,0.0,319.2,311.76,0.0,612.0,0.0,118.169599,-612.0,-118.169599,-7.439999999999998,-18.9883,-756.5978990000001
2026-02-02 05:00:00+00:00,45.2402,0.0,74.4,431.6,0.0,730.0,0.0,166.104,-730.0,-166.104,357.20000000000005,-45.2402,-584.1442
2026-02-02 06:00:00+00:00,51.9958,0.0,7.2,524.4,0.0,761.0,0.0,166.948799,-761.0,-166.948799,517.1999999999999,-51.9958,-462.7445990000001
2026-02-02 07:00:00+00:00,86.9844,0.0,0.0,532.64,0.0,796.0,0.0,187.132799,-796.0,-187.132799,532.64,-86.9844,-537.4771989999999
2026-02-02 08:00:00+00:00,94.5205,0.0,0.8,518.48,0.0,823.0,0.0,233.2848,-823.0,-233.2848,517.6800000000001,-94.5205,-633.1252999999998
2026-02-02 09:00:00+00:00,105.6361,0.0,56.0,471.04,0.0,796.0,0.0,256.7184,-796.0,-256.7184,415.04,-105.6361,-743.3145
2026-02-02 10:00:00+00:00,98.9703,0.0,44.0,482.48,0.0,788.0,0.0,251.4816,-788.0,-251.4816,438.48,-98.9703,-699.9719
2026-02-02 11:00:00+00:00,161.4618,0.0,37.6,467.12,0.0,837.0,0.0,277.8272,-837.0,-277.8272,429.52,-161.4618,-846.769
2026-02-02 12:00:00+00:00,205.6747,0.0,2.4,499.36,0.0,858.0,0.0,281.0432,-858.0,-281.0432,496.96000000000004,-205.6747,-847.7579000000001
2026-02-02 13:00:00+00:00,220.5504,0.0,0.0,709.6,0.0,847.0,0.0,268.656,-847.0,-268.656,709.6,-220.5504,-626.6063999999999
2026-02-02 14:00:00+00:00,255.4018,0.0,0.0,861.2,0.0,837.0,0.0,253.4432,-837.0,-253.4432,861.2,-255.4018,-484.64499999999987
2026-02-02 15:00:00+00:00,229.1132,0.0,0.0,1005.84,0.0,823.0,0.0,218.5104,-823.0,-218.5104,1005.84,-229.1132,-264.7836000000001
2026-02-02 16:00:00+00:00,222.2058,0.0,0.0,989.28,0.0,782.0,0.0,200.3136,-782.0,-200.3136,989.28,-222.2058,-215.2394
2026-02-02 17:00:00+00:00,254.5795,0.0,0.0,831.76,0.0,775.0,0.0,211.3488,-775.0,-211.3488,831.76,-254.5795,-409.1683
2026-02-02 18:00:00+00:00,253.519,0.0,0.0,821.52,0.0,823.0,0.0,221.7136,-823.0,-221.7136,821.52,-253.519,-476.71260000000007
2026-02-02 19:00:00+00:00,254.3391,0.0,0.0,677.12,0.0,843.0,0.0,226.5456,-843.0,-226.5456,677.12,-254.3391,-646.7647
2026-02-02 20:00:00+00:00,201.4152,0.0,0.0,551.68,0.0,771.0,0.0,183.9408,-771.0,-183.9408,551.68,-201.4152,-604.676
2026-02-02 21:00:00+00:00,161.8729,0.0,0.0,449.36,0.0,746.0,0.0,163.656,-746.0,-163.656,449.36,-161.8729,-622.1688999999999
2026-02-02 22:00:00+00:00,146.4623,0.0,0.8,372.08,0.0,669.0,0.0,142.1184,-669.0,-142.1184,371.28,-146.4623,-586.3007000000001
2026-02-02 23:00:00+00:00,198.5965,0.0,0.8,275.92,0.0,655.0,0.0,139.184,-655.0,-139.184,275.12,-198.5965,-717.6605
2026-02-03 00:00:00+00:00,350.0487,0.0,93.6,73.36,0.0,784.0,0.0,241.9136,-784.0,-241.9136,-20.239999999999995,-350.0487,-1396.2023000000002
2026-02-03 01:00:00+00:00,417.2177,0.0,118.56,60.48,0.0,866.0,0.0,290.288,-866.0,-290.288,-58.080000000000005,-417.2177,-1631.5856999999999
2026-02-03 02:00:00+00:00,429.3836,0.0,89.6,77.36,0.0,874.0,0.0,304.1456,-874.0,-304.1456,-12.239999999999995,-429.3836,-1619.7692000000002
2026-02-03 03:00:00+00:00,393.0194,0.0,16.0,196.8,0.0,743.0,0.0,250.4976,-743.0,-250.4976,180.8,-393.0194,-1205.717
2026-02-03 04:00:00+00:00,355.2676,0.0,0.0,406.56,0.0,758.0,0.0,241.1056,-758.0,-241.1056,406.56,-355.2676,-947.8131999999999
2026-02-03 05:00:00+00:00,382.6669,0.0,0.0,637.28,0.0,940.0,0.0,312.524799,-940.0,-312.524799,637.28,-382.6669,-997.911699
2026-02-03 06:00:00+00:00,288.2541,0.0,0.0,1075.04,0.0,928.0,0.0,279.433599,-928.0,-279.433599,1075.04,-288.2541,-420.647699
2026-02-03 07:00:00+00:00,144.7086,0.0,0.0,1181.04,0.0,862.0,0.0,232.1136,-862.0,-232.1136,1181.04,-144.7086,-57.78219999999993
2026-02-03 08:00:00+00:00,101.7697,0.0,0.0,943.92,0.0,822.0,0.0,234.9616,-822.0,-234.9616,943.92,-101.7697,-214.81130000000013
2026-02-03 09:00:00+00:00,48.5104,0.0,0.0,713.92,0.0,778.0,0.0,245.1888,-778.0,-245.1888,713.92,-48.5104,-357.77920000000006
2026-02-03 10:00:00+00:00,5.1746,0.0,0.0,699.28,0.0,745.0,0.0,209.208,-745.0,-209.208,699.28,-5.1746,-260.1026
2026-02-03 11:00:00+00:00,51.8185,0.0,0.0,608.8,0.0,818.0,0.0,232.446399,-818.0,-232.446399,608.8,-51.8185,-493.46489899999995
2026-02-03 12:00:00+00:00,67.5436,0.0,0.0,829.68,0.0,827.0,0.0,215.009599,-827.0,-215.009599,829.68,-67.5436,-279.873199
2026-02-03 13:00:00+00:00,194.5301,0.0,0.0,824.0,0.0,902.0,0.0,266.8,-902.0,-266.8,824.0,-194.5301,-539.3300999999999
2026-02-03 14:00:00+00:00,284.5306,0.0,0.0,990.08,0.0,957.0,0.0,289.8912,-957.0,-289.8912,990.08,-284.5306,-541.3417999999999
2026-02-03 15:00:00+00:00,261.2862,0.0,0.0,1151.36,0.0,875.0,0.0,244.7952,-875.0,-244.7952,1151.36,-261.2862,-229.72140000000013
2026-02-03 16:00:00+00:00,255.3045,0.0,0.0,1077.52,0.0,807.0,0.0,208.1056,-807.0,-208.1056,1077.52,-255.3045,-192.8901
2026-02-03 17:00:00+00:00,256.3359,0.0,0.0,976.56,0.0,810.0,0.0,209.7616,-810.0,-209.7616,976.56,-256.3359,-299.5375000000001
2026-02-03 18:00:00+00:00,268.596,0.0,0.0,728.0,0.0,815.0,0.0,215.7072,-815.0,-215.7072,728.0,-268.596,-571.3032000000001
2026-02-03 19:00:00+00:00,264.5835,0.0,32.8,374.56,0.0,860.0,0.0,228.528,-860.0,-228.528,341.76,-264.5835,-1011.3515
2026-02-03 20:00:00+00:00,145.1603,0.0,88.8,259.76,0.0,681.0,0.0,143.3168,-681.0,-143.3168,170.95999999999998,-145.1603,-798.5171
2026-02-03 21:00:00+00:00,76.9449,0.0,125.6,162.0,0.0,590.0,0.0,97.5744,-590.0,-97.5744,36.400000000000006,-76.9449,-728.1193
2026-02-03 22:00:00+00:00,19.6384,0.0,94.4,249.04,0.0,710.0,0.0,137.1488,-710.0,-137.1488,154.64,-19.6384,-712.1472
2026-02-03 23:00:00+00:00,126.0648,0.0,265.6,107.84,0.0,627.0,0.0,129.808,-627.0,-129.808,-157.76000000000002,-126.0648,-1040.6328
2026-02-04 00:00:00+00:00,172.3366,0.0,325.6,104.24,0.0,625.0,0.0,159.6608,-625.0,-159.6608,-221.36,-172.3366,-1178.3574
2026-02-04 01:00:00+00:00,212.0347,0.0,438.72,70.88,0.0,706.0,0.0,185.6592,-706.0,-185.6592,-367.84000000000003,-212.0347,-1471.5339000000001
2026-02-04 02:00:00+00:00,158.7889,0.0,361.6,184.56,0.0,740.0,0.0,188.5872,-740.0,-188.5872,-177.04000000000002,-158.7889,-1264.4161
2026-02-04 03:00:00+00:00,70.07,0.0,274.4,287.36,0.0,673.0,0.0,143.2208,-673.0,-143.2208,12.960000000000036,-70.07,-873.3308
2026-02-04 04:00:00+00:00,76.2975,0.0,209.6,323.76,0.0,651.0,0.0,135.7248,-651.0,-135.7248,114.16,-76.2975,-748.8623
2026-02-04 05:00:00+00:00,126.8747,0.0,144.0,364.48,0.0,744.0,0.0,181.6592,-744.0,-181.6592,220.48000000000002,-126.8747,-832.0539
2026-02-04 06:00:00+00:00,107.8891,0.0,95.2,545.12,0.0,778.0,0.0,179.6144,-778.0,-179.6144,449.92,-107.8891,-615.5835
2026-02-04 07:00:00+00:00,44.8678,0.0,120.0,580.32,0.0,731.0,0.0,151.121599,-731.0,-151.121599,460.32000000000005,-44.8678,-466.669399
2026-02-04 08:00:00+00:00,46.7279,0.0,127.2,532.48,0.0,723.0,0.0,171.5024,-723.0,-171.5024,405.28000000000003,-46.7279,-535.9503
2026-02-04 09:00:00+00:00,0.0,0.9015,211.2,504.56,0.0,677.0,0.0,186.241599,-677.0,-186.241599,293.36,0.9015,-568.9800989999999
2026-02-04 10:00:00+00:00,0.0,39.8955,257.6,495.28,0.0,651.0,0.0,166.312,-651.0,-166.312,237.67999999999995,39.8955,-539.7365000000001
2026-02-04 11:00:00+00:00,0.0,31.5376,215.2,508.8,0.0,642.0,0.0,178.1024,-642.0,-178.1024,293.6,31.5376,-494.96479999999997
2026-02-04 12:00:00+00:00,4.6564,0.0,210.4,491.92,0.0,675.0,0.0,182.2192,-675.0,-182.2192,281.52,-4.6564,-580.3556
2026-02-04 13:00:00+00:00,20.3823,0.0,209.6,529.76,0.0,697.0,0.0,177.910399,-697.0,-177.910399,320.15999999999997,-20.3823,-575.132699
2026-02-04 14:00:00+00:00,110.744,0.0,255.2,526.32,0.0,779.0,0.0,208.7856,-779.0,-208.7856,271.12000000000006,-110.744,-827.4095999999998
2026-02-04 15:00:00+00:00,64.0619,0.0,181.6,608.72,0.0,787.0,0.0,171.860799,-787.0,-171.860799,427.12,-64.0619,-595.8026990000001
2026-02-04 16:00:00+00:00,0.0,10.9562,121.6,697.68,0.0,733.0,0.0,132.5776,-733.0,-132.5776,576.0799999999999,10.9562,-278.5414
2026-02-04 17:00:00+00:00,30.2112,0.0,200.8,631.6,0.0,751.0,0.0,151.2864,-751.0,-151.2864,430.8,-30.2112,-501.69759999999997
2026-02-04 18:00:00+00:00,23.9679,0.0,239.2,594.88,0.0,756.0,0.0,147.0864,-756.0,-147.0864,355.68,-23.9679,-571.3743000000001
2026-02-04 19:00:00+00:00,13.8582,0.0,366.4,436.88,0.0,749.0,0.0,139.2592,-749.0,-139.2592,70.48000000000002,-13.8582,-831.6374
2026-02-04 20:00:00+00:00,0.0,28.381,392.8,367.92,0.0,708.0,0.0,112.9664,-708.0,-112.9664,-24.879999999999995,28.381,-817.4654
2026-02-04 21:00:00+00:00,0.0,79.321,484.8,295.44,0.0,620.0,0.0,67.432,-620.0,-67.432,-189.36,79.321,-797.471
2026-02-04 22:00:00+00:00,0.0,173.2564,464.0,402.4,0.0,585.0,0.0,45.435199,-585.0,-45.435199,-61.60000000000002,173.2564,-518.778799
2026-02-04 23:00:00+00:00,0.0,108.9003,524.8,376.16,0.0,623.0,0.0,93.582399,-623.0,-93.582399,-148.63999999999993,108.9003,-756.322099
2026-02-05 00:00:00+00:00,0.0,50.1042,564.8,329.92,0.0,693.0,0.0,134.56,-693.0,-134.56,-234.87999999999994,50.1042,-1012.3357999999998
2026-02-05 01:00:00+00:00,0.0,6.5411,568.8,334.08,0.0,748.0,0.0,167.8288,-748.0,-167.8288,-234.71999999999997,6.5411,-1144.0077
2026-02-05 02:00:00+00:00,12.3972,0.0,536.0,391.04,0.0,747.0,0.0,177.3952,-747.0,-177.3952,-144.95999999999998,-12.3972,-1081.7524
2026-02-05 03:00:00+00:00,0.0,41.3954,405.6,519.76,0.0,716.0,0.0,141.3264,-716.0,-141.3264,114.15999999999997,41.3954,-701.7710000000001
2026-02-05 04:00:00+00:00,0.0,24.6106,298.4,534.4,0.0,707.0,0.0,123.0096,-707.0,-123.0096,236.0,24.6106,-569.399
2026-02-05 05:00:00+00:00,47.904,0.0,296.8,491.28,0.0,741.0,0.0,142.5504,-741.0,-142.5504,194.47999999999996,-47.904,-736.9744000000001
2026-02-05 06:00:00+00:00,28.6761,0.0,220.0,595.36,0.0,770.0,0.0352,125.8752,-770.0,-125.84,375.36,-28.6761,-549.1561
2026-02-05 07:00:00+00:00,27.8864,0.0,157.6,595.44,0.0,796.0,0.0,139.504,-796.0,-139.504,437.84000000000003,-27.8864,-525.5504
2026-02-05 08:00:00+00:00,60.2102,0.0,181.6,592.8,0.0,803.0,0.0,161.740799,-803.0,-161.740799,411.19999999999993,-60.2102,-613.7509990000001
2026-02-05 09:00:00+00:00,64.7798,0.0,240.0,557.28,0.0,831.0,0.0,183.0064,-831.0,-183.0064,317.28,-64.7798,-761.5062
2026-02-05 10:00:00+00:00,26.0101,0.0,220.0,597.28,0.0,798.0,0.0,179.803199,-798.0,-179.803199,377.28,-26.0101,-626.5332989999999
2026-02-05 11:00:00+00:00,21.2264,0.0,223.2,608.16,0.0,774.0,0.0,178.232,-774.0,-178.232,384.96,-21.2264,-588.4984
2026-02-05 12:00:00+00:00,29.034,0.0,188.8,617.36,0.0,738.0,0.0,169.288,-738.0,-169.288,428.56,-29.034,-507.762
2026-02-05 13:00:00+00:00,40.2892,0.0,219.2,615.2,0.0,775.0,0.0,180.7424,-775.0,-180.7424,396.00000000000006,-40.2892,-600.0315999999999
2026-02-05 14:00:00+00:00,21.4888,0.0,162.4,656.48,0.0,781.0,0.0,166.1888,-781.0,-166.1888,494.08000000000004,-21.4888,-474.5976
2026-02-05 15:00:00+00:00,0.0,37.9174,118.4,672.64,0.0,693.0,5.262399,103.552,-693.0,-98.289601,554.24,37.9174,-199.13220099999995
2026-02-05 16:00:00+00:00,0.0,50.7484,176.0,617.92,0.0,563.0,7.022399,52.3696,-563.0,-45.347201,441.91999999999996,50.7484,-115.67880100000008
2026-02-05 17:00:00+00:00,0.0,57.8033,171.2,610.08,0.0,503.0,8.8704,26.7872,-503.0,-17.9168,438.88000000000005,57.8033,-24.233499999999914
2026-02-05 18:00:00+00:00,0.0,50.4477,284.8,494.56,0.0,473.0,7.5152,15.5696,-473.0,-8.0544,209.76,50.4477,-220.8467
2026-02-05 19:00:00+00:00,0.0,56.954,345.6,437.2,0.0,492.0,10.5312,16.3696,-492.0,-5.838399999999998,91.59999999999997,56.954,-349.2844
2026-02-05 20:00:00+00:00,0.0,57.7183,408.0,366.4,0.0,519.0,6.2816,28.3168,-519.0,-22.0352,-41.60000000000002,57.7183,-524.9169
2026-02-05 21:00:00+00:00,0.0,129.1737,422.4,284.08,0.0,410.0,22.020799,1.0992,-410.0,20.921599,-138.32,129.1737,-398.2247009999999
2026-02-05 22:00:00+00:00,0.0,155.1586,373.6,355.36,0.0,466.0,6.5072,5.952,-466.0,0.5552000000000001,-18.24000000000001,155.1586,-328.5262
2026-02-05 23:00:00+00:00,0.0,97.3401,399.2,323.36,0.0,556.0,1.7232,38.6144,-556.0,-36.891200000000005,-75.83999999999997,97.3401,-571.3910999999999
2026-02-06 00:00:00+00:00,0.0,9.9831,442.4,290.4,0.0,639.0,0.0,106.7984,-639.0,-106.7984,-152.0,9.9831,-887.8153
2026-02-06 01:00:00+00:00,15.1188,0.0,352.8,307.2,0.0,653.0,0.0,118.4032,-653.0,-118.4032,-45.60000000000002,-15.1188,-832.122
2026-02-06 02:00:00+00:00,27.6472,0.0,217.6,387.04,0.0,684.0,0.0,135.1264,-684.0,-135.1264,169.44000000000003,-27.6472,-677.3335999999999
2026-02-06 03:00:00+00:00,0.0,16.8806,38.4,514.88,0.0,650.0,0.0,104.7648,-650.0,-104.7648,476.48,16.8806,-261.4042
2026-02-06 04:00:00+00:00,78.3579,0.0,3.2,576.4,0.0,742.0,0.0,163.9424,-742.0,-163.9424,573.1999999999999,-78.3579,-411.10030000000006
2026-02-06 05:00:00+00:00,287.1751,0.0,0.8,650.24,0.0,854.0,0.0,246.1072,-854.0,-246.1072,649.44,-287.1751,-737.8422999999998
2026-02-06 06:00:00+00:00,271.4405,0.0,0.0,1180.24,0.0,953.0,0.0,263.9184,-953.0,-263.9184,1180.24,-271.4405,-308.1189
2026-02-06 07:00:00+00:00,212.3668,0.0,0.0,1509.36,0.0,910.0,5.3328,237.4864,-910.0,-232.1536,1509.36,-212.3668,154.8395999999998
2026-02-06 08:00:00+00:00,166.8824,0.0,0.0,1508.16,0.0,838.0,0.5104,209.3472,-838.0,-208.83679999999998,1508.16,-166.8824,294.4408000000001
2026-02-06 09:00:00+00:00,102.5895,0.0,0.0,1305.84,0.0,794.0,0.0,194.7968,-794.0,-194.7968,1305.84,-102.5895,214.45369999999997
2026-02-06 10:00:00+00:00,85.9224,0.0,0.0,1189.76,0.0,694.0,0.0,162.4576,-694.0,-162.4576,1189.76,-85.9224,247.38000000000005
2026-02-06 11:00:00+00:00,173.5403,0.0,0.0,1144.24,0.0,722.0,0.0,204.4688,-722.0,-204.4688,1144.24,-173.5403,44.23090000000002
2026-02-06 12:00:00+00:00,207.0599,0.0,0.0,1117.2,0.0,804.0,0.0,244.2944,-804.0,-244.2944,1117.2,-207.0599,-138.15429999999995
2026-02-06 13:00:00+00:00,221.0465,0.0,0.0,1216.4,0.0,897.0,0.0,288.8368,-897.0,-288.8368,1216.4,-221.0465,-190.48329999999996
2026-02-06 14:00:00+00:00,291.2494,0.0,0.0,1116.72,0.0,932.0,0.0,309.3744,-932.0,-309.3744,1116.72,-291.2494,-415.9037999999999
2026-02-06 15:00:00+00:00,211.9703,0.0,0.0,1230.16,0.0,941.0,0.0,254.296,-941.0,-254.296,1230.16,-211.9703,-177.10629999999998
2026-02-06 16:00:00+00:00,133.6241,0.0,0.0,1467.28,0.0,879.0,0.0,199.8192,-879.0,-199.8192,1467.28,-133.6241,254.83670000000006
2026-02-06 17:00:00+00:00,112.5442,0.0,0.0,1465.68,0.0,875.0,0.0528,185.2672,-875.0,-185.2144,1465.68,-112.5442,292.9214
2026-02-06 18:00:00+00:00,133.6253,0.0,0.0,1326.16,0.0,922.0,0.0,196.3184,-922.0,-196.3184,1326.16,-133.6253,74.21629999999996
2026-02-06 19:00:00+00:00,177.5248,0.0,0.0,1038.96,0.0,953.0,0.0,222.7232,-953.0,-222.7232,1038.96,-177.5248,-314.2879999999999
2026-02-06 20:00:00+00:00,176.4851,0.0,0.0,790.0,0.0,886.0,0.0,216.9424,-886.0,-216.9424,790.0,-176.4851,-489.4274999999999
2026-02-06 21:00:00+00:00,100.4812,0.0,0.0,707.84,0.0,782.0,0.0,167.6816,-782.0,-167.6816,707.84,-100.4812,-342.3228
2026-02-06 22:00:00+00:00,99.0392,0.0,0.0,782.08,0.0,739.0,0.0,172.262399,-739.0,-172.262399,782.08,-99.0392,-228.2215989999999
2026-02-06 23:00:00+00:00,102.3981,0.0,0.0,637.6,0.0,698.0,0.0,163.132799,-698.0,-163.132799,637.6,-102.3981,-325.93089899999995
2026-02-07 00:00:00+00:00,184.3032,0.0,1.6,459.36,0.0,665.0,0.0,206.4448,-665.0,-206.4448,457.76,-184.3032,-597.988
2026-02-07 01:00:00+00:00,206.4344,0.0,0.0,551.36,0.0,723.0,0.0,232.2768,-723.0,-232.2768,551.36,-206.4344,-610.3512
2026-02-07 02:00:00+00:00,222.7802,0.0,0.0,540.88,0.0,764.0,0.0,262.6992,-764.0,-262.6992,540.88,-222.7802,-708.5994000000001
2026-02-07 03:00:00+00:00,98.0292,0.0,0.0,797.84,0.0,692.0,0.0,206.8064,-692.0,-206.8064,797.84,-98.0292,-198.9955999999999
2026-02-07 04:00:00+00:00,3.2666,0.0,0.0,948.64,0.0,651.0,0.0,154.2688,-651.0,-154.2688,948.64,-3.2666,140.10459999999992
2026-02-07 05:00:00+00:00,52.4921,0.0,0.0,1011.92,0.0,740.0,0.0,167.470399,-740.0,-167.470399,1011.92,-52.4921,51.957500999999915
2026-02-07 06:00:00+00:00,80.1249,0.0,0.0,1218.64,0.0,753.0,0.0,220.1552,-753.0,-220.1552,1218.64,-80.1249,165.35990000000007
2026-02-07 07:00:00+00:00,59.8554,0.0,0.0,1390.16,0.0,749.0,0.0,254.8848,-749.0,-254.8848,1390.16,-59.8554,326.4198
2026-02-07 08:00:00+00:00,15.9216,0.0,0.0,1426.08,0.0,791.0,0.0,278.1008,-791.0,-278.1008,1426.08,-15.9216,341.0576
2026-02-07 09:00:00+00:00,0.0,62.2987,0.0,1639.92,0.0,783.0,0.0,260.4416,-783.0,-260.4416,1639.92,62.2987,658.7771
2026-02-07 10:00:00+00:00,0.0,119.8097,0.0,1669.68,0.0,723.0,0.0,240.523199,-723.0,-240.523199,1669.68,119.8097,825.9665010000001
2026-02-07 11:00:00+00:00,0.0,82.8962,0.0,1777.76,0.0,762.0,0.0,272.9824,-762.0,-272.9824,1777.76,82.8962,825.6738000000001
2026-02-07 12:00:00+00:00,0.0,85.1028,0.0,1726.32,0.0,677.0,0.0,232.4752,-677.0,-232.4752,1726.32,85.1028,901.9476
2026-02-07 13:00:00+00:00,24.432,0.0,0.0,1593.52,0.0,762.0,0.0,281.8304,-762.0,-281.8304,1593.52,-24.432,525.2575999999999
2026-02-07 14:00:00+00:00,125.6047,0.0,0.0,1297.12,0.0,785.0,0.0,292.3216,-785.0,-292.3216,1297.12,-125.6047,94.19369999999991
2026-02-07 15:00:00+00:00,152.4359,0.0,0.0,1230.08,0.0,700.0,0.0,244.2352,-700.0,-244.2352,1230.08,-152.4359,133.40889999999996
2026-02-07 16:00:00+00:00,40.587,0.0,0.0,1462.16,0.0,641.0,0.0528,200.52,-641.0,-200.46720000000002,1462.16,-40.587,580.1058
2026-02-07 17:00:00+00:00,49.7219,0.0,0.0,1311.2,0.0,538.0,3.3264,144.422399,-538.0,-141.095999,1311.2,-49.7219,582.382101
2026-02-07 18:00:00+00:00,42.9638,0.0,0.0,1187.28,0.0,564.0,4.3472,125.9872,-564.0,-121.64,1187.28,-42.9638,458.6762
2026-02-07 19:00:00+00:00,43.4553,0.0,0.0,976.24,0.0,726.0,1.0208,136.6864,-726.0,-135.66559999999998,976.24,-43.4553,71.11909999999997
2026-02-07 20:00:00+00:00,73.9078,0.0,0.0,735.68,0.0,683.0,0.0,132.1296,-683.0,-132.1296,735.68,-73.9078,-153.35740000000004
2026-02-07 21:00:00+00:00,35.0756,0.0,0.0,716.32,0.0,626.0,0.0,114.4432,-626.0,-114.4432,716.32,-35.0756,-59.1988
2026-02-07 22:00:00+00:00,0.0,32.6503,0.0,786.96,0.0,586.0,0.598399,65.601599,-586.0,-65.00319999999999,786.96,32.6503,168.60710000000006
2026-02-07 23:00:00+00:00,0.0,62.8992,0.0,1034.08,0.0,661.0,0.0,91.8544,-661.0,-91.8544,1034.08,62.8992,344.1248
2026-02-08 00:00:00+00:00,0.0,57.5218,0.0,1086.16,0.0,698.0,0.0,125.9008,-698.0,-125.9008,1086.16,57.5218,319.78100000000006
2026-02-08 01:00:00+00:00,0.0,45.0064,0.0,1173.84,0.0,678.0,0.0,124.187199,-678.0,-124.187199,1173.84,45.0064,416.65920099999994
2026-02-08 02:00:00+00:00,0.0,40.4278,0.0,1181.04,0.0,706.0,0.0,145.131199,-706.0,-145.131199,1181.04,40.4278,370.3366009999999
2026-02-08 03:00:00+00:00,0.0,28.3016,0.0,1226.32,0.0,672.0,0.0,157.44,-672.0,-157.44,1226.32,28.3016,425.1815999999999
2026-02-08 04:00:00+00:00,3.1894,0.0,0.0,1322.88,0.0,689.0,0.0,166.0784,-689.0,-166.0784,1322.88,-3.1894,464.61220000000014
2026-02-08 05:00:00+00:00,74.9368,0.0,0.0,1318.72,0.0,757.0,0.0,170.1712,-757.0,-170.1712,1318.72,-74.9368,316.612
2026-02-08 06:00:00+00:00,55.8691,0.0,0.0,1431.76,0.0,763.0,0.0,178.0384,-763.0,-178.0384,1431.76,-55.8691,434.85249999999996
2026-02-08 07:00:00+00:00,0.0,16.963,0.0,1514.48,0.0,688.0,0.0,177.9072,-688.0,-177.9072,1514.48,16.963,665.5358
2026-02-08 08:00:00+00:00,0.0,72.8244,0.0,1452.08,0.0,600.0,0.0,172.4032,-600.0,-172.4032,1452.08,72.8244,752.5011999999999
2026-02-08 09:00:00+00:00,0.0,91.3714,0.0,1412.72,0.0,551.0,0.0,178.232,-551.0,-178.232,1412.72,91.3714,774.8594
2026-02-08 10:00:00+00:00,0.0,90.6528,0.0,1605.2,0.0,691.0,0.0,262.9552,-691.0,-262.9552,1605.2,90.6528,741.8976
2026-02-08 11:00:00+00:00,0.0,114.5445,0.0,1791.44,0.0,746.0,0.0,258.3168,-746.0,-258.3168,1791.44,114.5445,901.6677
2026-02-08 12:00:00+00:00,0.0,105.8647,0.0,1854.16,0.0,715.0,0.0,251.9344,-715.0,-251.9344,1854.16,105.8647,993.0903000000001
2026-02-08 13:00:00+00:00,0.0,69.4261,0.0,1743.28,0.0,671.0,0.0,209.0096,-671.0,-209.0096,1743.28,69.4261,932.6965
2026-02-08 14:00:00+00:00,76.1139,0.0,0.0,1329.84,0.0,726.0,0.0,213.2336,-726.0,-213.2336,1329.84,-76.1139,314.4924999999999
2026-02-08 15:00:00+00:00,89.8999,0.0,0.0,992.0,0.0,775.0,0.0,214.1872,-775.0,-214.1872,992.0,-89.8999,-87.08709999999996
2026-02-08 16:00:00+00:00,0.0,25.952,0.0,1161.84,0.0,622.0,0.9152,83.0432,-622.0,-82.128,1161.84,25.952,483.6639999999999
2026-02-08 17:00:00+00:00,0.0,32.2931,0.0,1135.2,0.0,594.0,3.5024,65.9872,-594.0,-62.4848,1135.2,32.2931,511.0083000000001
2026-02-08 18:00:00+00:00,0.0,50.6531,0.0,900.48,0.0,514.0,4.4704,27.569599,-514.0,-23.099199,900.48,50.6531,414.033901
2026-02-08 19:00:00+00:00,24.7716,0.0,0.0,559.12,0.0,555.0,0.7744,50.9984,-555.0,-50.224,559.12,-24.7716,-70.87560000000005
2026-02-08 20:00:00+00:00,55.1568,0.0,0.0,315.36,0.0,570.0,0.0,62.344,-570.0,-62.344,315.36,-55.1568,-372.1408
2026-02-08 21:00:00+00:00,0.0,54.2765,0.0,416.08,0.0,542.0,0.0352,32.6176,-542.0,-32.5824,416.08,54.2765,-104.22590000000002
2026-02-08 22:00:00+00:00,0.0,115.6629,0.0,669.84,0.0,600.0,0.0,56.1136,-600.0,-56.1136,669.84,115.6629,129.3893
2026-02-08 23:00:00+00:00,0.0,38.4179,19.2,430.56,0.0,413.0,4.0,13.5504,-413.0,-9.5504,411.36,38.4179,27.227499999999992
