,AT_HU,HU_AT,HU_HR,HR_HU,HU_RO,RO_HU,HU_RS,RS_HU,HU_SI,SI_HU,HU_SK,SK_HU,HU_AT_net_export,HU_HR_net_export,HU_RO_net_export,HU_RS_net_export,HU_SI_net_export,HU_SK_net_export,Net Export
2026-01-18 21:00:00+00:00,791.76325,0.0,507.25,0.0,331.6905,0.0,35.14775,3.05275,233.11425000000003,0.0,0.0,2651.684,-791.76325,507.25,331.6905,32.095,233.11425000000003,-2651.684,-2339.2975
2026-01-18 22:00:00+00:00,620.73125,0.0,498.75,0.0,325.08025,0.0,24.62575,3.93875,299.321,0.0,0.0,2632.10725,-620.73125,498.75,325.08025,20.687,299.321,-2632.10725,-2109.00025
2026-01-18 23:00:00+00:00,590.1925,0.0,498.0,0.0,332.73175000000003,0.0,35.8815,3.0405,293.20725,0.0,0.0,2545.0975,-590.1925,498.0,332.73175000000003,32.841,293.20725,-2545.0975,-1978.5099999999998
2026-01-19 00:00:00+00:00,478.6625,0.0,486.5,0.0,359.1965,0.0,11.6635,15.17275,320.5215,0.0,0.0,2440.93525,-478.6625,486.5,359.1965,-3.5092499999999998,320.5215,-2440.93525,-1756.8890000000001
2026-01-19 01:00:00+00:00,568.619,0.0,483.0,0.0,428.55225,0.0,6.1075,29.6585,305.45525,0.0,0.0,2394.10625,-568.619,483.0,428.55225,-23.551000000000002,305.45525,-2394.10625,-1769.2687499999997
2026-01-19 02:00:00+00:00,614.79225,0.0,460.25,0.0,458.73375,0.0,0.04775,43.3125,279.6205,0.0,0.0,2306.0045,-614.79225,460.25,458.73375,-43.26475,279.6205,-2306.0045,-1765.45725
2026-01-19 03:00:00+00:00,736.12525,0.0,464.75,0.0,502.94725,0.0,0.00425,57.44875,257.199,0.0,0.0,2330.80825,-736.12525,464.75,502.94725,-57.4445,257.199,-2330.80825,-1899.4817500000001
2026-01-19 04:00:00+00:00,775.6632500000001,0.0,408.25,0.0,538.68475,0.0,0.00075,91.41325,237.5595,0.0,0.0,2421.36075,-775.6632500000001,408.25,538.68475,-91.41250000000001,237.5595,-2421.36075,-2103.94225
2026-01-19 05:00:00+00:00,1188.54075,0.0,212.75,0.0,593.9902500000001,0.0,0.01675,63.54175,15.48525,31.8235,0.0,2362.37625,-1188.54075,212.75,593.9902500000001,-63.525,-16.33825,-2362.37625,-2824.0399999999995
2026-01-19 06:00:00+00:00,1162.7382499999999,0.0,26.5,0.75,505.26025,0.0,0.0,145.7765,0.0,80.82300000000001,0.0,2256.7785,-1162.7382499999999,25.75,505.26025,-145.7765,-80.82300000000001,-2256.7785,-3115.1059999999998
2026-01-19 07:00:00+00:00,792.57325,0.0,47.75,0.0,252.1915,0.0,0.0,186.55675,79.31524999999999,1.6765,0.0,2202.5465,-792.57325,47.75,252.1915,-186.55675,77.63874999999999,-2202.5465,-2804.09625
2026-01-19 08:00:00+00:00,380.99725,0.0,194.5,0.0,47.20675,1.56325,0.0,214.9155,287.661,0.0,0.0,2032.9415,-380.99725,194.5,45.6435,-214.9155,287.661,-2032.9415,-2101.04975
2026-01-19 09:00:00+00:00,211.54325,0.0,302.75,0.0,31.999000000000002,12.248999999999999,0.0,194.85625,413.9925,0.0,0.0,1926.58,-211.54325,302.75,19.750000000000004,-194.85625,413.9925,-1926.58,-1596.4869999999999
2026-01-19 10:00:00+00:00,288.4595,0.0,433.75,0.0,79.90725,0.28825,0.0,115.04575,476.98249999999996,0.0,0.0,1718.0435,-288.4595,433.75,79.619,-115.04575,476.98249999999996,-1718.0435,-1131.1972500000002
2026-01-19 11:00:00+00:00,402.26025,0.0,465.5,0.0,181.23025,0.0,0.0,96.125,466.84075,0.0,0.0,1653.45225,-402.26025,465.5,181.23025,-96.125,466.84075,-1653.45225,-1038.2665
2026-01-19 12:00:00+00:00,457.31925,0.0,455.25,0.0,312.97075,0.0,0.0,60.658,400.682,0.0,0.0,1800.5255,-457.31925,455.25,312.97075,-60.658,400.682,-1800.5255,-1149.6
2026-01-19 13:00:00+00:00,700.20725,0.0,359.0,0.0,462.134,0.0,0.00075,72.65275,249.33474999999999,0.0,0.0,1849.81675,-700.20725,359.0,462.134,-72.652,249.33474999999999,-1849.81675,-1552.20725
2026-01-19 14:00:00+00:00,1230.911,0.0,189.5,0.0,720.48975,0.0,0.0,79.09325,21.061500000000002,38.64575,0.0,2130.07975,-1230.911,189.5,720.48975,-79.09325,-17.584249999999997,-2130.07975,-2547.6785
2026-01-19 15:00:00+00:00,1293.2475,0.0,24.25,9.25,721.67525,0.0,0.0,135.67575,0.0,161.098,0.0,2181.176,-1293.2475,15.0,721.67525,-135.67575,-161.098,-2181.176,-3034.522
2026-01-19 16:00:00+00:00,1261.1365,0.0,62.5,0.0,679.79,0.0,0.0,124.2595,0.0,135.89225,0.0,2375.84525,-1261.1365,62.5,679.79,-124.2595,-135.89225,-2375.84525,-3154.8435
2026-01-19 17:00:00+00:00,1281.7905,0.0,115.75,0.0,637.30275,0.0,0.0,105.01425,0.0,93.506,0.0,2449.66925,-1281.7905,115.75,637.30275,-105.01425,-93.506,-2449.66925,-3176.92725
2026-01-19 18:00:00+00:00,1325.49725,0.0,194.0,0.0,633.72725,0.0,0.0,54.88775,0.0,62.48975,0.0,2530.418,-1325.49725,194.0,633.72725,-54.88775,-62.48975,-2530.418,-3145.5654999999997
2026-01-19 19:00:00+00:00,1459.06375,0.0,188.0,0.0,622.73125,0.0,0.0,83.07425,0.03925,41.741,0.0,2328.2075,-1459.06375,188.0,622.73125,-83.07425,-41.70175,-2328.2075,-3101.316
2026-01-19 20:00:00+00:00,1437.414,0.0,313.0,0.0,559.484,0.0,2.164,38.94125,45.4635,3.69325,0.0,2373.02,-1437.414,313.0,559.484,-36.777249999999995,41.770250000000004,-2373.02,-2932.957
2026-01-19 21:00:00+00:00,1334.568,0.0,442.5,0.0,519.96375,0.0,22.609,1.88025,152.01275,0.0,0.0,2597.788,-1334.568,442.5,519.96375,20.72875,152.01275,-2597.788,-2797.15075
2026-01-19 22:00:00+00:00,1225.778,0.0,478.75,0.0,546.392,0.0,41.33525,0.15475,193.1565,0.0,0.0,2509.29025,-1225.778,478.75,546.392,41.1805,193.1565,-2509.29025,-2475.58925
2026-01-19 23:00:00+00:00,1198.376,0.0,633.25,0.0,638.43175,0.0,143.8495,0.0,228.83125,0.0,0.0,2635.05225,-1198.376,633.25,638.43175,143.8495,228.83125,-2635.05225,-2189.06575
2026-01-20 00:00:00+00:00,1179.3045,0.0,636.5,0.0,722.908,0.0,146.54075,0.0,219.928,0.0,0.0,2524.16175,-1179.3045,636.5,722.908,146.54075,219.928,-2524.16175,-1977.5895
2026-01-20 01:00:00+00:00,1227.14875,0.0,635.5,0.0,767.40975,0.0,143.48475,0.0,210.98250000000002,0.0,0.0,2501.92175,-1227.14875,635.5,767.40975,143.48475,210.98250000000002,-2501.92175,-1971.6935
2026-01-20 02:00:00+00:00,1248.82775,0.0,630.25,0.0,802.755,0.0,130.926,0.0,195.726,0.0,0.0,2463.089,-1248.82775,630.25,802.755,130.926,195.726,-2463.089,-1952.25975
2026-01-20 03:00:00+00:00,1337.61575,0.0,594.0,0.0,811.597,0.0,119.817,0.0,154.52225,0.0,0.0,2456.45325,-1337.61575,594.0,811.597,119.817,154.52225,-2456.45325,-2114.1327499999998
2026-01-20 04:00:00+00:00,1445.2559999999999,0.0,553.25,0.0,891.85275,0.0,100.8825,0.0,107.953,0.0,0.0,2645.7955,-1445.2559999999999,553.25,891.85275,100.8825,107.953,-2645.7955,-2437.11325
2026-01-20 05:00:00+00:00,1596.50025,0.0,211.0,0.0,707.46925,0.0,1.1445,25.958,1.5585,108.80675,0.0,2200.41875,-1596.50025,211.0,707.46925,-24.813499999999998,-107.24825,-2200.41875,-3010.5114999999996
2026-01-20 06:00:00+00:00,1441.4855,0.0,44.5,9.0,604.33375,0.0,0.0,99.46825,0.0,204.10825,0.0,2112.897,-1441.4855,35.5,604.33375,-99.46825,-204.10825,-2112.897,-3218.12525
2026-01-20 07:00:00+00:00,826.0345,0.0,0.0,147.25,235.3275,0.0,0.0,277.447,0.302,91.603,0.0,1727.53325,-826.0345,-147.25,235.3275,-277.447,-91.30099999999999,-1727.53325,-2834.23825
2026-01-20 08:00:00+00:00,607.98775,0.0,0.0,56.5,36.19975,1.066,0.0,314.38775,111.952,0.186,0.0,1475.8335,-607.98775,-56.5,35.13375,-314.38775,111.76599999999999,-1475.8335,-2307.8092500000002
2026-01-20 09:00:00+00:00,428.931,0.0,236.0,0.0,12.07875,8.6885,0.0,221.0105,346.67225,0.0,0.0,1835.37,-428.931,236.0,3.39025,-221.0105,346.67225,-1835.37,-1899.2489999999998
2026-01-20 10:00:00+00:00,460.76175,0.0,309.5,0.0,65.79675,0.48325,0.0,202.42775,399.308,0.0,0.0,1788.12275,-460.76175,309.5,65.3135,-202.42775,399.308,-1788.12275,-1677.19075
2026-01-20 11:00:00+00:00,565.219,0.0,347.75,0.0,74.65599999999999,0.2175,0.0,163.3335,393.58925,0.0,0.0,1519.368,-565.219,347.75,74.43849999999999,-163.3335,393.58925,-1519.368,-1432.14275
2026-01-20 12:00:00+00:00,816.91525,0.0,279.5,0.0,209.6225,0.199,0.0,182.69375,272.26800000000003,0.0,0.0,1484.77825,-816.91525,279.5,209.4235,-182.69375,272.26800000000003,-1484.77825,-1723.19575
2026-01-20 13:00:00+00:00,1040.53475,0.0,151.5,0.0,456.1005,0.0,0.0,210.88875,98.923,1.7425,0.0,1613.7015,-1040.53475,151.5,456.1005,-210.88875,97.1805,-1613.7015,-2160.344
2026-01-20 14:00:00+00:00,1364.473,0.0,13.75,5.0,726.489,0.0,0.0,153.9455,0.0,204.79875,0.0,1898.7875,-1364.473,8.75,726.489,-153.9455,-204.79875,-1898.7875,-2886.76575
2026-01-20 15:00:00+00:00,1325.84425,0.0,2.0,20.25,740.645,0.0,0.0,123.569,0.0,269.238,0.0,2187.27825,-1325.84425,-18.25,740.645,-123.569,-269.238,-2187.27825,-3183.5344999999998
2026-01-20 16:00:00+00:00,1266.91975,0.0,0.0,53.5,624.03725,0.0,0.0,156.64575,0.0,251.23975000000002,0.0,2222.43875,-1266.91975,-53.5,624.03725,-156.64575,-251.23975000000002,-2222.43875,-3326.70675
2026-01-20 17:00:00+00:00,1269.76875,0.0,24.5,0.0,639.4594999999999,0.0,0.0,132.947,0.0,196.587,0.0,2371.82625,-1269.76875,24.5,639.4594999999999,-132.947,-196.587,-2371.82625,-3307.1695
2026-01-20 18:00:00+00:00,1255.6035,0.0,56.5,0.0,641.78675,0.0,0.0,125.3265,0.0,164.25775,0.0,2356.47275,-1255.6035,56.5,641.78675,-125.3265,-164.25775,-2356.47275,-3203.3737499999997
2026-01-20 19:00:00+00:00,1343.6225,0.0,116.5,0.0,670.8199999999999,0.0,0.0,104.36975,0.0,135.80125,0.0,2319.862,-1343.6225,116.5,670.8199999999999,-104.36975,-135.80125,-2319.862,-3116.3355
2026-01-20 20:00:00+00:00,1299.0405,0.0,225.5,0.0,572.3779999999999,0.0,0.0,111.7455,17.6265,27.113,0.0,2414.6675,-1299.0405,225.5,572.3779999999999,-111.7455,-9.4865,-2414.6675,-3037.062
2026-01-20 21:00:00+00:00,1354.3095,0.0,477.0,0.0,494.70799999999997,0.0,90.963,0.3995,48.81275,0.0,0.0,2633.83025,-1354.3095,477.0,494.70799999999997,90.56349999999999,48.81275,-2633.83025,-2877.0555
2026-01-20 22:00:00+00:00,1274.3162499999999,0.0,488.5,0.0,535.02025,0.0,110.77725,0.0,75.92649999999999,0.0,0.0,2570.82125,-1274.3162499999999,488.5,535.02025,110.77725,75.92649999999999,-2570.82125,-2634.9134999999997
2026-01-20 23:00:00+00:00,1273.6765,0.0,621.0,0.0,576.9105,0.0,153.2885,0.0,152.9965,0.0,0.0,2672.45675,-1273.6765,621.0,576.9105,153.2885,152.9965,-2672.45675,-2441.93775
2026-01-21 00:00:00+00:00,1278.9635,0.0,639.75,0.0,664.04525,0.0,175.79225,0.0,140.10075,0.0,0.0,2666.51425,-1278.9635,639.75,664.04525,175.79225,140.10075,-2666.51425,-2325.7895000000003
2026-01-21 01:00:00+00:00,1288.55025,0.0,626.5,0.0,685.9905,0.0,173.51875,0.0,112.92824999999999,0.0,0.0,2594.002,-1288.55025,626.5,685.9905,173.51875,112.92824999999999,-2594.002,-2283.6147499999997
2026-01-21 02:00:00+00:00,1282.38625,0.0,541.5,0.0,686.05675,0.0,128.91625,0.0,57.13275,0.0,0.0,2461.74125,-1282.38625,541.5,686.05675,128.91625,57.13275,-2461.74125,-2330.52175
2026-01-21 03:00:00+00:00,1223.76075,0.0,447.75,0.0,641.1375,0.0,75.185,0.06325,16.00025,0.53025,0.0,2344.91225,-1223.76075,447.75,641.1375,75.12175,15.47,-2344.91225,-2389.19375
2026-01-21 04:00:00+00:00,1185.1305,0.0,331.75,0.0,763.535,0.0,13.80475,13.85,0.056,56.1095,0.0,2420.50175,-1185.1305,331.75,763.535,-0.045249999999999346,-56.0535,-2420.50175,-2566.446
2026-01-21 05:00:00+00:00,1214.31125,0.0,7.5,26.5,636.34925,0.0,0.0,174.55,0.0,220.32125,0.0,2156.35275,-1214.31125,-19.0,636.34925,-174.55,-220.32125,-2156.35275,-3148.1859999999997
2026-01-21 06:00:00+00:00,1078.61225,0.0,9.5,3.5,545.245,0.0,0.0,156.24775,0.0,203.77575000000002,0.0,2474.1655,-1078.61225,6.0,545.245,-156.24775,-203.77575000000002,-2474.1655,-3361.55625
2026-01-21 07:00:00+00:00,906.62475,0.0,37.75,0.0,369.075,0.0,0.0,128.0,0.0,151.0895,0.0,2331.6005,-906.62475,37.75,369.075,-128.0,-151.0895,-2331.6005,-3110.4897499999997
2026-01-21 08:00:00+00:00,833.65075,0.0,250.0,0.0,263.027,0.0,25.19325,3.21425,2.136,41.86925,0.0,2348.0005,-833.65075,250.0,263.027,21.979,-39.73325,-2348.0005,-2686.3785000000003
2026-01-21 09:00:00+00:00,696.67725,0.0,410.75,0.0,196.05025,0.0,93.77225,0.0,99.84700000000001,0.0,0.0,2543.33125,-696.67725,410.75,196.05025,93.77225,99.84700000000001,-2543.33125,-2439.589
2026-01-21 10:00:00+00:00,808.22475,0.0,569.25,0.0,322.60575,0.0,177.98875,0.0,157.436,0.0,0.0,2706.733,-808.22475,569.25,322.60575,177.98875,157.436,-2706.733,-2287.67725
2026-01-21 11:00:00+00:00,898.078,0.0,599.5,0.0,369.82425,0.0,203.44275,0.0,147.1265,0.0,0.0,2624.7955,-898.078,599.5,369.82425,203.44275,147.1265,-2624.7955,-2202.98
2026-01-21 12:00:00+00:00,976.3305,0.0,523.25,0.0,354.04625,0.0,158.443,0.0,83.7255,0.0,0.0,2560.14125,-976.3305,523.25,354.04625,158.443,83.7255,-2560.14125,-2417.007
2026-01-21 13:00:00+00:00,1049.8025,0.0,302.0,0.0,400.74825,0.0,32.175,6.10675,5.85775,49.439,0.0,2383.77075,-1049.8025,302.0,400.74825,26.06825,-43.58125,-2383.77075,-2748.338
2026-01-21 14:00:00+00:00,1120.8465,0.0,89.25,0.0,496.323,0.0,0.003,69.62725,0.0,183.11025,0.0,2279.18725,-1120.8465,89.25,496.323,-69.62425,-183.11025,-2279.18725,-3067.1952499999998
2026-01-21 15:00:00+00:00,1017.855,0.0,0.0,171.25,402.04150000000004,0.0,0.0,228.8915,0.0,255.184,0.0,2110.82025,-1017.855,-171.25,402.04150000000004,-228.8915,-255.184,-2110.82025,-3381.95925
2026-01-21 16:00:00+00:00,909.58025,0.0,0.0,151.0,385.92075,0.0,0.0,231.93075,0.0,229.74099999999999,0.0,2131.0515,-909.58025,-151.0,385.92075,-231.93075,-229.74099999999999,-2131.0515,-3267.3827499999998
2026-01-21 17:00:00+00:00,1018.24275,0.0,0.0,195.5,365.46475,0.0,0.0,230.25275,0.0,256.73675000000003,0.0,2029.5535,-1018.24275,-195.5,365.46475,-230.25275,-256.73675000000003,-2029.5535,-3364.821
2026-01-21 18:00:00+00:00,1062.042,0.0,0.0,135.75,391.78575,0.0,0.0,193.31275,0.0,219.80599999999998,0.0,2070.351,-1062.042,-135.75,391.78575,-193.31275,-219.80599999999998,-2070.351,-3289.476
2026-01-21 19:00:00+00:00,1069.288,0.0,0.0,29.5,408.65324999999996,0.0,0.0,124.15775,0.0,183.628,0.0,2099.72775,-1069.288,-29.5,408.65324999999996,-124.15775,-183.628,-2099.72775,-3097.64825
2026-01-21 20:00:00+00:00,1092.56425,0.0,118.75,0.0,322.3605,0.0,0.008,67.4005,0.0,114.527,0.0,2176.06,-1092.56425,118.75,322.3605,-67.3925,-114.527,-2176.06,-3009.43325
2026-01-21 21:00:00+00:00,966.6347499999999,0.0,282.75,0.0,241.26825000000002,0.0,0.90875,26.41475,37.49549999999999,10.823,0.0,2272.87925,-966.6347499999999,282.75,241.26825000000002,-25.506,26.672499999999992,-2272.87925,-2714.32925
2026-01-21 22:00:00+00:00,952.0465,0.0,402.75,0.0,316.63925,0.0,52.641,0.64225,70.03425,0.0,0.0,2361.29225,-952.0465,402.75,316.63925,51.99875,70.03425,-2361.29225,-2471.9165
2026-01-21 23:00:00+00:00,917.45275,0.0,485.5,0.0,379.29325,0.0,149.015,0.0,64.59475,0.0,0.0,2371.9425,-917.45275,485.5,379.29325,149.015,64.59475,-2371.9425,-2210.9922500000002
2026-01-22 00:00:00+00:00,940.2785,0.0,603.25,0.0,466.926,0.0,249.4665,0.0,54.076,0.0,0.0,2361.03875,-940.2785,603.25,466.926,249.4665,54.076,-2361.03875,-1927.59875
2026-01-22 01:00:00+00:00,944.53675,0.0,587.25,0.0,478.40525,0.0,236.53025,0.0,35.78775,0.0,0.0,2330.23225,-944.53675,587.25,478.40525,236.53025,35.78775,-2330.23225,-1936.79575
2026-01-22 02:00:00+00:00,975.278,0.0,534.75,0.0,472.03274999999996,0.0,197.963,0.0,18.37325,0.0065,0.0,2346.5795,-975.278,534.75,472.03274999999996,197.963,18.36675,-2346.5795,-2098.745
2026-01-22 03:00:00+00:00,949.43975,0.0,471.5,0.0,471.8615,0.0,156.3095,0.0,11.31325,10.03725,0.0,2248.65375,-949.43975,471.5,471.8615,156.3095,1.2759999999999998,-2248.65375,-2097.1465
2026-01-22 04:00:00+00:00,801.6845000000001,0.0,318.0,0.0,521.15325,0.0,23.4595,4.647,10.536,3.5715,0.0,2206.6225,-801.6845000000001,318.0,521.15325,18.8125,6.964499999999999,-2206.6225,-2143.37675
2026-01-22 05:00:00+00:00,871.5777499999999,0.0,75.75,0.0,521.15175,0.0,0.0,94.9735,0.0,110.8785,0.0,2099.03525,-871.5777499999999,75.75,521.15175,-94.9735,-110.8785,-2099.03525,-2579.5632499999997
2026-01-22 06:00:00+00:00,943.54975,0.0,43.5,0.0,529.015,0.0,0.0235,61.536,0.0,184.32825,0.0,2370.4155,-943.54975,43.5,529.015,-61.5125,-184.32825,-2370.4155,-2987.291
2026-01-22 07:00:00+00:00,840.61775,0.0,86.75,0.0,489.2955,0.0,1.8465,25.3295,0.0,152.95625,0.0,2352.01575,-840.61775,86.75,489.2955,-23.483,-152.95625,-2352.01575,-2793.02725
2026-01-22 08:00:00+00:00,850.67675,0.0,218.75,0.0,497.3185,0.0,73.17125,0.00675,0.0,156.219,0.0,2342.5785,-850.67675,218.75,497.3185,73.1645,-156.219,-2342.5785,-2560.24125
2026-01-22 09:00:00+00:00,899.891,0.0,269.25,0.0,596.694,0.0,111.35775,0.0,0.0,180.17725,0.0,2352.81,-899.891,269.25,596.694,111.35775,-180.17725,-2352.81,-2455.5765
2026-01-22 10:00:00+00:00,905.1255,0.0,317.25,0.0,689.49675,0.0,132.46275,0.0,0.0,193.36425,0.0,2416.41125,-905.1255,317.25,689.49675,132.46275,-193.36425,-2416.41125,-2375.6915
2026-01-22 11:00:00+00:00,905.4655,0.0,282.25,0.0,709.14525,0.0,111.9735,0.0,0.0,203.26425,0.0,2273.4595,-905.4655,282.25,709.14525,111.9735,-203.26425,-2273.4595,-2278.8205
2026-01-22 12:00:00+00:00,910.5260000000001,0.0,208.75,0.0,732.41075,0.0,69.5,0.01475,0.0,252.25675,0.0,2159.14575,-910.5260000000001,208.75,732.41075,69.48525,-252.25675,-2159.14575,-2311.2825000000003
2026-01-22 13:00:00+00:00,886.4905,0.0,135.75,0.0,696.8240000000001,0.0,28.72925,1.002,0.0,261.66575,0.0,2155.2925,-886.4905,135.75,696.8240000000001,27.72725,-261.66575,-2155.2925,-2443.1475
2026-01-22 14:00:00+00:00,753.8027500000001,0.0,13.5,3.0,632.4145,0.0,0.04675,46.89125,0.0,249.8165,0.0,2196.938,-753.8027500000001,10.5,632.4145,-46.8445,-249.8165,-2196.938,-2604.48725
2026-01-22 15:00:00+00:00,680.1345,0.0,0.0,72.25,533.1155,0.0,0.016,62.20775,0.0,263.464,0.0,2177.183,-680.1345,-72.25,533.1155,-62.19175,-263.464,-2177.183,-2722.10775
2026-01-22 16:00:00+00:00,766.851,0.0,54.75,0.0,516.04525,0.0,3.334,12.57775,0.0,219.52,0.0,2332.52325,-766.851,54.75,516.04525,-9.24375,-219.52,-2332.52325,-2757.3427500000003
2026-01-22 17:00:00+00:00,840.722,0.0,75.75,0.0,536.4205,0.0,1.44675,19.58225,0.0,208.85425,0.0,2375.861,-840.722,75.75,536.4205,-18.135499999999997,-208.85425,-2375.861,-2831.40225
2026-01-22 18:00:00+00:00,872.2405,0.0,122.5,0.0,495.47525,0.0,12.08225,7.74925,0.0,182.24175,0.0,2325.72075,-872.2405,122.5,495.47525,4.333,-182.24175,-2325.72075,-2757.89475
2026-01-22 19:00:00+00:00,867.22525,0.0,223.0,0.0,514.24275,0.0,45.8155,0.105,0.0,113.38425000000001,0.0,2342.16575,-867.22525,223.0,514.24275,45.7105,-113.38425000000001,-2342.16575,-2539.822
2026-01-22 20:00:00+00:00,789.86925,0.0,201.75,0.0,410.49475,0.0,33.30825,3.50325,0.0,96.52225,0.0,2221.91075,-789.86925,201.75,410.49475,29.805,-96.52225,-2221.91075,-2466.2525
2026-01-22 21:00:00+00:00,608.60925,0.0,302.75,0.0,320.27774999999997,0.0,59.67575,0.266,27.567500000000003,18.82825,0.0,2289.546,-608.60925,302.75,320.27774999999997,59.40975,8.739250000000002,-2289.546,-2206.9784999999997
2026-01-22 22:00:00+00:00,563.90725,0.0,419.75,0.0,391.86075,0.0,126.84525,0.0,59.306250000000006,0.0,0.0,2395.52175,-563.90725,419.75,391.86075,126.84525,59.306250000000006,-2395.52175,-1961.6667499999999
2026-01-22 23:00:00+00:00,490.5655,0.0,446.5,0.0,411.04625,0.0,110.21925,0.0,136.2655,0.0,0.0,2462.71625,-490.5655,446.5,411.04625,110.21925,136.2655,-2462.71625,-1849.25075
2026-01-23 00:00:00+00:00,560.0065,0.0,487.5,0.0,562.589,0.0,130.14325,0.0,125.16075000000001,0.0,0.0,2437.638,-560.0065,487.5,562.589,130.14325,125.16075000000001,-2437.638,-1692.2514999999999
2026-01-23 01:00:00+00:00,585.20025,0.0,503.75,0.0,615.20875,0.0,142.518,0.0,107.404,0.0,0.0,2415.6255,-585.20025,503.75,615.20875,142.518,107.404,-2415.6255,-1631.9450000000002
2026-01-23 02:00:00+00:00,570.423,0.0,488.25,0.0,643.01025,0.0,126.55575,0.0,96.3015,0.0,0.0,2392.914,-570.423,488.25,643.01025,126.55575,96.3015,-2392.914,-1609.2195000000002
2026-01-23 03:00:00+00:00,542.98475,0.0,386.25,0.0,666.28625,0.0,22.67275,1.99075,95.693,0.0,0.0,2343.6725,-542.98475,386.25,666.28625,20.682000000000002,95.693,-2343.6725,-1717.746
2026-01-23 04:00:00+00:00,590.4739999999999,0.0,204.0,0.0,657.07375,0.0,0.0,89.14925,32.035,0.00075,0.0,2248.58875,-590.4739999999999,204.0,657.07375,-89.14925,32.03425,-2248.58875,-2035.1039999999998
2026-01-23 05:00:00+00:00,799.17475,0.0,169.0,0.0,641.44075,0.0,0.028,44.45275,0.37975,89.3165,0.0,2245.5645,-799.17475,169.0,641.44075,-44.42475,-88.93675,-2245.5645,-2367.66
2026-01-23 06:00:00+00:00,697.00625,0.0,50.25,0.0,605.58825,0.0,0.019,67.81725,0.0,153.8745,0.0,2202.677,-697.00625,50.25,605.58825,-67.79825,-153.8745,-2202.677,-2465.51775
2026-01-23 07:00:00+00:00,684.53125,0.0,105.75,0.0,607.823,0.0,2.401,36.85125,0.0,128.14475,0.0,2277.004,-684.53125,105.75,607.823,-34.45025,-128.14475,-2277.004,-2410.55725
2026-01-23 08:00:00+00:00,724.5364999999999,0.0,134.75,0.0,602.2655,0.0,4.059,21.4785,0.0,129.881,0.0,2066.234,-724.5364999999999,134.75,602.2655,-17.4195,-129.881,-2066.234,-2201.0555
2026-01-23 09:00:00+00:00,656.29975,0.0,167.5,0.0,642.17975,0.0,6.6025,16.66925,0.0,98.591,0.0,1879.1425,-656.29975,167.5,642.17975,-10.066750000000003,-98.591,-1879.1425,-1834.42025
2026-01-23 10:00:00+00:00,741.21025,0.0,175.5,0.0,668.14775,0.0,11.51875,9.1565,0.0,127.101,0.0,1650.29575,-741.21025,175.5,668.14775,2.3622500000000013,-127.101,-1650.29575,-1672.597
2026-01-23 11:00:00+00:00,769.8465,0.0,201.75,0.0,781.2215,0.0,7.32925,8.91675,0.0,123.91075000000001,0.0,1661.6735,-769.8465,201.75,781.2215,-1.5875000000000004,-123.91075000000001,-1661.6735,-1574.0467500000002
2026-01-23 12:00:00+00:00,723.598,0.0,135.75,0.0,700.072,0.0,0.00075,49.89875,0.0,120.10025,0.0,1641.509,-723.598,135.75,700.072,-49.898,-120.10025,-1641.509,-1699.28325
2026-01-23 13:00:00+00:00,781.2782500000001,0.0,71.25,0.0,676.67725,0.0,0.0,67.7955,0.0,157.712,0.0,1771.17425,-781.2782500000001,71.25,676.67725,-67.7955,-157.712,-1771.17425,-2030.03275
2026-01-23 14:00:00+00:00,774.43175,0.0,0.0,53.0,613.71525,0.0,0.0,131.2245,0.0,193.07725,0.0,1925.13175,-774.43175,-53.0,613.71525,-131.2245,-193.07725,-1925.13175,-2463.15
2026-01-23 15:00:00+00:00,765.94,0.0,0.0,65.25,628.67325,0.0,0.0,104.134,0.0,221.1205,0.0,2198.72825,-765.94,-65.25,628.67325,-104.134,-221.1205,-2198.72825,-2726.4995
2026-01-23 16:00:00+00:00,686.66625,0.0,0.0,22.75,573.9225,0.0,0.0,72.87575,0.0,202.2885,0.0,2282.571,-686.66625,-22.75,573.9225,-72.87575,-202.2885,-2282.571,-2693.229
2026-01-23 17:00:00+00:00,717.87075,0.0,0.0,63.25,614.17525,0.0,0.0,100.06975,0.0,224.284,0.0,2201.58675,-717.87075,-63.25,614.17525,-100.06975,-224.284,-2201.58675,-2692.886
2026-01-23 18:00:00+00:00,699.69475,0.0,0.0,43.75,610.787,0.0,0.0,110.69725,0.0,188.3025,0.0,2185.47325,-699.69475,-43.75,610.787,-110.69725,-188.3025,-2185.47325,-2617.13075
2026-01-23 19:00:00+00:00,702.5967499999999,0.0,1.75,8.0,612.9300000000001,0.0,0.0,108.24875,0.0,155.10875,0.0,2084.7635,-702.5967499999999,-6.25,612.9300000000001,-108.24875,-155.10875,-2084.7635,-2444.03775
2026-01-23 20:00:00+00:00,583.12875,0.0,101.0,0.0,464.4405,0.0,0.0,122.06275,28.852,21.827749999999998,0.0,2115.14675,-583.12875,101.0,464.4405,-122.06275,7.024250000000002,-2115.14675,-2247.8734999999997
2026-01-23 21:00:00+00:00,613.8065,0.0,218.5,0.0,476.70325,0.0,0.0,60.43,35.5125,0.0275,0.0,2235.69375,-613.8065,218.5,476.70325,-60.43,35.485,-2235.69375,-2179.2419999999997
