,LT_LV,LV_LT,LV_EE,EE_LV,LV_EE_net_export,LV_LT_net_export,Net Export
2026-02-22 19:00:00+00:00,0.0,489.25,0.0,467.25,-467.25,489.25,22.0
2026-02-22 20:00:00+00:00,0.0,454.75,0.0,515.0,-515.0,454.75,-60.25
2026-02-22 21:00:00+00:00,0.0,267.625,0.0,467.75,-467.75,267.625,-200.125
2026-02-22 22:00:00+00:00,0.0,102.125,0.0,346.0,-346.0,102.125,-243.875
2026-02-22 23:00:00+00:00,105.875,0.0,0.0,209.0,-209.0,-105.875,-314.875
2026-02-23 00:00:00+00:00,261.5,0.0,1.5,56.0,-54.5,-261.5,-316.0
2026-02-23 01:00:00+00:00,427.625,0.0,232.75,0.0,232.75,-427.625,-194.875
2026-02-23 02:00:00+00:00,518.625,0.0,329.25,0.0,329.25,-518.625,-189.375
2026-02-23 03:00:00+00:00,555.0,0.0,392.25,0.0,392.25,-555.0,-162.75
2026-02-23 04:00:00+00:00,477.875,0.0,378.5,0.0,378.5,-477.875,-99.375
2026-02-23 05:00:00+00:00,475.25,0.0,400.0,0.0,400.0,-475.25,-75.25
2026-02-23 06:00:00+00:00,416.0,0.0,272.5,0.0,272.5,-416.0,-143.5
2026-02-23 07:00:00+00:00,260.25,0.0,137.5,0.0,137.5,-260.25,-122.75
2026-02-23 08:00:00+00:00,173.0,0.0,336.0,0.0,336.0,-173.0,163.0
2026-02-23 09:00:00+00:00,61.375,0.0,320.75,0.0,320.75,-61.375,259.375
2026-02-23 10:00:00+00:00,0.0,37.5,243.25,0.0,243.25,37.5,280.75
2026-02-23 11:00:00+00:00,0.0,121.75,111.0,0.0,111.0,121.75,232.75
2026-02-23 12:00:00+00:00,0.0,199.875,0.0,23.75,-23.75,199.875,176.125
2026-02-23 13:00:00+00:00,0.0,156.125,19.75,23.25,-3.5,156.125,152.625
2026-02-23 14:00:00+00:00,0.0,66.625,59.0,0.0,59.0,66.625,125.625
2026-02-23 15:00:00+00:00,0.0,158.625,0.0,45.75,-45.75,158.625,112.875
2026-02-23 16:00:00+00:00,0.0,223.875,0.0,121.0,-121.0,223.875,102.875
2026-02-23 17:00:00+00:00,0.0,329.125,0.0,243.75,-243.75,329.125,85.375
2026-02-23 18:00:00+00:00,0.0,464.0,0.0,354.25,-354.25,464.0,109.75
2026-02-23 19:00:00+00:00,0.0,513.0,0.0,473.0,-473.0,513.0,40.0
2026-02-23 20:00:00+00:00,0.0,131.875,0.0,310.25,-310.25,131.875,-178.375
2026-02-23 21:00:00+00:00,0.0,98.875,0.0,286.0,-286.0,98.875,-187.125
2026-02-23 22:00:00+00:00,0.0,339.125,0.0,486.0,-486.0,339.125,-146.875
2026-02-23 23:00:00+00:00,0.0,316.625,0.0,513.25,-513.25,316.625,-196.625
2026-02-24 00:00:00+00:00,0.0,317.0,0.0,563.0,-563.0,317.0,-246.0
2026-02-24 01:00:00+00:00,0.0,288.125,0.0,560.75,-560.75,288.125,-272.625
2026-02-24 02:00:00+00:00,0.0,304.25,0.0,427.75,-427.75,304.25,-123.5
2026-02-24 03:00:00+00:00,0.0,366.0,0.0,438.25,-438.25,366.0,-72.25
2026-02-24 04:00:00+00:00,0.0,414.875,0.0,430.0,-430.0,414.875,-15.125
2026-02-24 05:00:00+00:00,0.0,392.0,0.0,350.75,-350.75,392.0,41.25
2026-02-24 06:00:00+00:00,0.0,433.875,0.0,454.5,-454.5,433.875,-20.625
2026-02-24 07:00:00+00:00,0.0,428.875,0.0,482.5,-482.5,428.875,-53.625
2026-02-24 08:00:00+00:00,0.0,225.625,0.0,469.75,-469.75,225.625,-244.125
2026-02-24 09:00:00+00:00,0.0,207.25,0.0,414.0,-414.0,207.25,-206.75
2026-02-24 10:00:00+00:00,0.0,148.75,0.0,335.25,-335.25,148.75,-186.5
2026-02-24 11:00:00+00:00,0.0,75.625,0.0,258.0,-258.0,75.625,-182.375
2026-02-24 12:00:00+00:00,0.0,76.25,0.0,186.0,-186.0,76.25,-109.75
2026-02-24 13:00:00+00:00,0.0,82.625,0.0,272.75,-272.75,82.625,-190.125
2026-02-24 14:00:00+00:00,0.0,249.375,0.0,373.0,-373.0,249.375,-123.625
2026-02-24 15:00:00+00:00,0.0,304.125,0.0,439.25,-439.25,304.125,-135.125
2026-02-24 16:00:00+00:00,0.0,525.5,0.0,485.0,-485.0,525.5,40.5
2026-02-24 17:00:00+00:00,0.0,679.0,0.0,490.0,-490.0,679.0,189.0
2026-02-24 18:00:00+00:00,0.0,478.5,0.0,402.5,-402.5,478.5,76.0
2026-02-24 19:00:00+00:00,0.0,457.125,0.0,412.25,-412.25,457.125,44.875
2026-02-24 20:00:00+00:00,0.0,107.125,0.0,385.25,-385.25,107.125,-278.125
2026-02-24 21:00:00+00:00,0.0,113.0,0.0,333.0,-333.0,113.0,-220.0
2026-02-24 22:00:00+00:00,25.375,0.0,0.0,144.25,-144.25,-25.375,-169.625
2026-02-24 23:00:00+00:00,0.0,176.125,0.0,215.5,-215.5,176.125,-39.375
2026-02-25 00:00:00+00:00,0.0,134.375,0.0,174.25,-174.25,134.375,-39.875
2026-02-25 01:00:00+00:00,0.0,69.5,0.0,113.0,-113.0,69.5,-43.5
2026-02-25 02:00:00+00:00,0.0,82.125,0.0,183.25,-183.25,82.125,-101.125
2026-02-25 03:00:00+00:00,59.75,4.375,37.75,13.25,24.5,-55.375,-30.875
2026-02-25 04:00:00+00:00,253.0,0.0,139.5,0.0,139.5,-253.0,-113.5
2026-02-25 05:00:00+00:00,158.75,0.0,247.25,0.0,247.25,-158.75,88.5
2026-02-25 06:00:00+00:00,0.0,86.125,5.5,39.75,-34.25,86.125,51.875
2026-02-25 07:00:00+00:00,0.0,140.25,0.0,122.25,-122.25,140.25,18.0
2026-02-25 08:00:00+00:00,0.0,126.0,0.0,217.75,-217.75,126.0,-91.75
2026-02-25 09:00:00+00:00,0.0,219.375,0.0,163.25,-163.25,219.375,56.125
2026-02-25 10:00:00+00:00,0.0,489.25,0.0,388.0,-388.0,489.25,101.25
2026-02-25 11:00:00+00:00,0.0,737.5,0.0,612.75,-612.75,737.5,124.75
2026-02-25 12:00:00+00:00,0.0,593.875,0.0,440.75,-440.75,593.875,153.125
2026-02-25 13:00:00+00:00,0.0,435.375,0.0,232.75,-232.75,435.375,202.625
2026-02-25 14:00:00+00:00,0.0,473.375,0.0,313.5,-313.5,473.375,159.875
2026-02-25 15:00:00+00:00,0.0,543.75,0.0,301.75,-301.75,543.75,242.0
2026-02-25 16:00:00+00:00,0.0,435.0,0.0,293.25,-293.25,435.0,141.75
2026-02-25 17:00:00+00:00,0.0,520.875,0.0,330.5,-330.5,520.875,190.375
2026-02-25 18:00:00+00:00,0.0,528.125,0.0,378.25,-378.25,528.125,149.875
2026-02-25 19:00:00+00:00,0.0,602.375,0.0,473.5,-473.5,602.375,128.875
2026-02-25 20:00:00+00:00,0.0,422.875,0.0,528.0,-528.0,422.875,-105.125
2026-02-25 21:00:00+00:00,0.0,463.125,0.0,573.25,-573.25,463.125,-110.125
2026-02-25 22:00:00+00:00,0.0,310.875,0.0,557.25,-557.25,310.875,-246.375
2026-02-25 23:00:00+00:00,0.0,364.5,0.0,519.75,-519.75,364.5,-155.25
2026-02-26 00:00:00+00:00,0.0,354.375,0.0,466.5,-466.5,354.375,-112.125
2026-02-26 01:00:00+00:00,0.0,432.5,0.0,560.25,-560.25,432.5,-127.75
2026-02-26 02:00:00+00:00,0.0,326.375,0.0,495.5,-495.5,326.375,-169.125
2026-02-26 03:00:00+00:00,0.0,249.25,0.0,423.0,-423.0,249.25,-173.75
2026-02-26 04:00:00+00:00,0.0,203.0,0.0,396.75,-396.75,203.0,-193.75
2026-02-26 05:00:00+00:00,0.0,176.0,0.0,403.5,-403.5,176.0,-227.5
2026-02-26 06:00:00+00:00,0.0,90.625,0.0,377.5,-377.5,90.625,-286.875
2026-02-26 07:00:00+00:00,0.0,163.0,0.0,395.0,-395.0,163.0,-232.0
2026-02-26 08:00:00+00:00,0.0,278.625,0.0,396.75,-396.75,278.625,-118.125
2026-02-26 09:00:00+00:00,0.0,304.75,0.0,355.5,-355.5,304.75,-50.75
2026-02-26 10:00:00+00:00,0.0,84.875,0.0,305.5,-305.5,84.875,-220.625
2026-02-26 11:00:00+00:00,0.0,84.25,0.0,355.25,-355.25,84.25,-271.0
2026-02-26 12:00:00+00:00,0.0,72.625,0.0,380.25,-380.25,72.625,-307.625
2026-02-26 13:00:00+00:00,47.5,6.5,0.0,281.5,-281.5,-41.0,-322.5
2026-02-26 14:00:00+00:00,0.0,176.625,0.0,447.5,-447.5,176.625,-270.875
2026-02-26 15:00:00+00:00,0.0,195.0,0.0,472.0,-472.0,195.0,-277.0
2026-02-26 16:00:00+00:00,0.0,76.25,0.0,460.25,-460.25,76.25,-384.0
2026-02-26 17:00:00+00:00,0.0,135.25,0.0,479.75,-479.75,135.25,-344.5
2026-02-26 18:00:00+00:00,0.0,219.75,0.0,481.25,-481.25,219.75,-261.5
2026-02-26 19:00:00+00:00,0.0,409.5,0.0,600.75,-600.75,409.5,-191.25
2026-02-26 20:00:00+00:00,0.0,295.375,0.0,620.75,-620.75,295.375,-325.375
2026-02-26 21:00:00+00:00,0.0,225.75,0.0,598.25,-598.25,225.75,-372.5
2026-02-26 22:00:00+00:00,0.0,168.75,0.0,502.75,-502.75,168.75,-334.0
2026-02-26 23:00:00+00:00,0.0,257.0,0.0,587.0,-587.0,257.0,-330.0
2026-02-27 00:00:00+00:00,0.0,324.0,0.0,642.25,-642.25,324.0,-318.25
2026-02-27 01:00:00+00:00,0.0,358.125,0.0,654.25,-654.25,358.125,-296.125
2026-02-27 02:00:00+00:00,0.0,375.875,0.0,686.5,-686.5,375.875,-310.625
2026-02-27 03:00:00+00:00,0.0,290.0,0.0,665.75,-665.75,290.0,-375.75
2026-02-27 04:00:00+00:00,96.0,13.625,0.0,303.75,-303.75,-82.375,-386.125
2026-02-27 05:00:00+00:00,54.625,15.125,0.0,367.25,-367.25,-39.5,-406.75
2026-02-27 06:00:00+00:00,5.75,42.125,0.0,496.75,-496.75,36.375,-460.375
2026-02-27 07:00:00+00:00,69.25,0.0,0.0,360.75,-360.75,-69.25,-430.0
2026-02-27 08:00:00+00:00,83.75,0.0,0.0,241.5,-241.5,-83.75,-325.25
2026-02-27 09:00:00+00:00,218.375,0.0,0.0,91.5,-91.5,-218.375,-309.875
2026-02-27 10:00:00+00:00,234.75,0.0,13.5,13.5,0.0,-234.75,-234.75
2026-02-27 11:00:00+00:00,231.125,0.0,20.5,1.75,18.75,-231.125,-212.375
2026-02-27 12:00:00+00:00,233.625,0.0,0.0,80.0,-80.0,-233.625,-313.625
2026-02-27 13:00:00+00:00,0.0,31.75,0.0,352.25,-352.25,31.75,-320.5
2026-02-27 14:00:00+00:00,21.875,8.5,0.0,340.0,-340.0,-13.375,-353.375
2026-02-27 15:00:00+00:00,56.25,0.0,0.0,307.0,-307.0,-56.25,-363.25
2026-02-27 16:00:00+00:00,0.0,248.875,0.0,418.5,-418.5,248.875,-169.625
2026-02-27 17:00:00+00:00,0.0,269.125,0.0,410.75,-410.75,269.125,-141.625
2026-02-27 18:00:00+00:00,0.0,299.375,0.0,398.5,-398.5,299.375,-99.125
2026-02-27 19:00:00+00:00,0.0,254.5,0.0,421.0,-421.0,254.5,-166.5
2026-02-27 20:00:00+00:00,62.875,0.0,0.0,231.0,-231.0,-62.875,-293.875
2026-02-27 21:00:00+00:00,170.375,0.0,0.0,180.75,-180.75,-170.375,-351.125
2026-02-27 22:00:00+00:00,135.25,0.0,0.0,179.25,-179.25,-135.25,-314.5
2026-02-27 23:00:00+00:00,33.625,0.0,0.0,266.25,-266.25,-33.625,-299.875
2026-02-28 00:00:00+00:00,29.625,0.0,0.0,202.5,-202.5,-29.625,-232.125
2026-02-28 01:00:00+00:00,31.0,16.5,0.0,220.5,-220.5,-14.5,-235.0
2026-02-28 02:00:00+00:00,0.0,139.875,0.0,359.5,-359.5,139.875,-219.625
2026-02-28 03:00:00+00:00,0.0,124.125,0.0,379.75,-379.75,124.125,-255.625
2026-02-28 04:00:00+00:00,9.875,49.125,0.0,233.0,-233.0,39.25,-193.75
2026-02-28 05:00:00+00:00,94.75,0.0,0.0,147.0,-147.0,-94.75,-241.75
2026-02-28 06:00:00+00:00,316.625,0.0,82.25,0.0,82.25,-316.625,-234.375
2026-02-28 07:00:00+00:00,360.5,0.0,216.75,0.0,216.75,-360.5,-143.75
2026-02-28 08:00:00+00:00,539.5,0.0,434.25,0.0,434.25,-539.5,-105.25
2026-02-28 09:00:00+00:00,531.375,0.0,544.0,0.0,544.0,-531.375,12.625
2026-02-28 10:00:00+00:00,558.75,0.0,531.0,0.0,531.0,-558.75,-27.75
2026-02-28 11:00:00+00:00,597.0,0.0,598.0,0.0,598.0,-597.0,1.0
2026-02-28 12:00:00+00:00,455.0,0.0,456.5,0.0,456.5,-455.0,1.5
2026-02-28 13:00:00+00:00,432.25,0.0,437.25,0.0,437.25,-432.25,5.0
2026-02-28 14:00:00+00:00,224.25,0.0,255.75,0.0,255.75,-224.25,31.5
2026-02-28 15:00:00+00:00,163.875,0.0,221.0,0.0,221.0,-163.875,57.125
2026-02-28 16:00:00+00:00,356.625,0.0,386.75,0.0,386.75,-356.625,30.125
2026-02-28 17:00:00+00:00,467.5,0.0,459.75,0.0,459.75,-467.5,-7.75
2026-02-28 18:00:00+00:00,619.5,0.0,464.25,0.0,464.25,-619.5,-155.25
2026-02-28 19:00:00+00:00,784.375,0.0,403.5,0.0,403.5,-784.375,-380.875
2026-02-28 20:00:00+00:00,924.5,0.0,559.5,0.0,559.5,-924.5,-365.0
2026-02-28 21:00:00+00:00,928.125,0.0,620.75,0.0,620.75,-928.125,-307.375
2026-02-28 22:00:00+00:00,830.25,0.0,565.75,0.0,565.75,-830.25,-264.5
2026-02-28 23:00:00+00:00,642.75,0.0,392.5,0.0,392.5,-642.75,-250.25
2026-03-01 00:00:00+00:00,454.5,0.0,333.75,0.0,333.75,-454.5,-120.75
2026-03-01 01:00:00+00:00,277.75,0.0,193.5,0.0,193.5,-277.75,-84.25
2026-03-01 02:00:00+00:00,65.25,0.0,139.5,0.0,139.5,-65.25,74.25
2026-03-01 03:00:00+00:00,104.75,0.0,158.75,0.0,158.75,-104.75,54.0
2026-03-01 04:00:00+00:00,111.5,0.0,130.0,0.0,130.0,-111.5,18.5
2026-03-01 05:00:00+00:00,186.125,0.0,152.5,0.0,152.5,-186.125,-33.625
2026-03-01 06:00:00+00:00,342.875,0.0,287.25,0.0,287.25,-342.875,-55.625
2026-03-01 07:00:00+00:00,468.25,0.0,451.25,0.0,451.25,-468.25,-17.0
2026-03-01 08:00:00+00:00,700.125,0.0,607.75,0.0,607.75,-700.125,-92.375
2026-03-01 09:00:00+00:00,891.5,0.0,743.75,0.0,743.75,-891.5,-147.75
2026-03-01 10:00:00+00:00,842.875,0.0,767.75,0.0,767.75,-842.875,-75.125
2026-03-01 11:00:00+00:00,922.125,0.0,668.25,0.0,668.25,-922.125,-253.875
2026-03-01 12:00:00+00:00,944.5,0.0,683.5,0.0,683.5,-944.5,-261.0
2026-03-01 13:00:00+00:00,900.875,0.0,681.25,0.0,681.25,-900.875,-219.625
2026-03-01 14:00:00+00:00,970.5,0.0,625.75,0.0,625.75,-970.5,-344.75
2026-03-01 15:00:00+00:00,872.5,0.0,441.0,0.0,441.0,-872.5,-431.5
2026-03-01 16:00:00+00:00,340.75,0.0,20.5,32.0,-11.5,-340.75,-352.25
2026-03-01 17:00:00+00:00,117.5,3.0,0.0,232.0,-232.0,-114.5,-346.5
2026-03-01 18:00:00+00:00,0.0,38.25,0.0,496.25,-496.25,38.25,-458.0
2026-03-01 19:00:00+00:00,60.625,0.0,0.0,447.75,-447.75,-60.625,-508.375
2026-03-01 20:00:00+00:00,223.625,0.0,0.0,202.25,-202.25,-223.625,-425.875
2026-03-01 21:00:00+00:00,125.625,0.0,0.0,224.25,-224.25,-125.625,-349.875
2026-03-01 22:00:00+00:00,0.0,57.125,0.0,395.75,-395.75,57.125,-338.625
2026-03-01 23:00:00+00:00,13.125,30.5,0.0,252.25,-252.25,17.375,-234.875
2026-03-02 00:00:00+00:00,37.125,0.0,0.0,229.0,-229.0,-37.125,-266.125
2026-03-02 01:00:00+00:00,0.0,186.125,0.0,380.25,-380.25,186.125,-194.125
2026-03-02 02:00:00+00:00,0.0,203.125,0.0,432.25,-432.25,203.125,-229.125
2026-03-02 03:00:00+00:00,0.0,107.25,0.0,310.25,-310.25,107.25,-203.0
2026-03-02 04:00:00+00:00,227.375,0.0,0.0,82.75,-82.75,-227.375,-310.125
2026-03-02 05:00:00+00:00,79.5,0.125,0.0,137.75,-137.75,-79.375,-217.125
2026-03-02 06:00:00+00:00,3.375,39.125,0.0,91.75,-91.75,35.75,-56.0
2026-03-02 07:00:00+00:00,49.25,17.75,19.25,49.0,-29.75,-31.5,-61.25
2026-03-02 08:00:00+00:00,265.125,0.0,141.75,0.0,141.75,-265.125,-123.375
2026-03-02 09:00:00+00:00,439.125,0.0,282.25,0.0,282.25,-439.125,-156.875
2026-03-02 10:00:00+00:00,510.75,0.0,340.0,0.0,340.0,-510.75,-170.75
2026-03-02 11:00:00+00:00,494.75,0.0,269.5,0.0,269.5,-494.75,-225.25
2026-03-02 12:00:00+00:00,395.625,0.0,139.75,0.0,139.75,-395.625,-255.875
2026-03-02 13:00:00+00:00,434.5,0.0,51.75,5.0,46.75,-434.5,-387.75
2026-03-02 14:00:00+00:00,294.5,0.0,8.75,4.0,4.75,-294.5,-289.75
2026-03-02 15:00:00+00:00,53.875,0.25,1.0,30.75,-29.75,-53.625,-83.375
2026-03-02 16:00:00+00:00,20.125,21.75,0.0,71.0,-71.0,1.625,-69.375
2026-03-02 17:00:00+00:00,13.625,45.25,0.0,90.5,-90.5,31.625,-58.875
2026-03-02 18:00:00+00:00,62.875,13.875,0.0,61.25,-61.25,-49.0,-110.25
2026-03-02 19:00:00+00:00,46.25,19.0,0.0,66.0,-66.0,-27.25,-93.25
2026-03-02 20:00:00+00:00,35.0,39.25,4.5,55.75,-51.25,4.25,-47.0
2026-03-02 21:00:00+00:00,55.875,32.125,8.0,90.75,-82.75,-23.75,-106.5
2026-03-02 22:00:00+00:00,0.0,141.125,0.0,270.75,-270.75,141.125,-129.625
2026-03-02 23:00:00+00:00,0.0,145.75,0.0,245.25,-245.25,145.75,-99.5
2026-03-03 00:00:00+00:00,0.0,213.125,0.0,316.5,-316.5,213.125,-103.375
2026-03-03 01:00:00+00:00,0.0,332.75,0.0,331.5,-331.5,332.75,1.25
2026-03-03 02:00:00+00:00,0.0,461.0,0.0,321.5,-321.5,461.0,139.5
2026-03-03 03:00:00+00:00,0.0,467.5,0.0,367.5,-367.5,467.5,100.0
2026-03-03 04:00:00+00:00,0.0,473.25,0.0,303.0,-303.0,473.25,170.25
2026-03-03 05:00:00+00:00,0.0,421.25,0.0,262.75,-262.75,421.25,158.5
2026-03-03 06:00:00+00:00,0.0,444.25,0.0,281.25,-281.25,444.25,163.0
2026-03-03 07:00:00+00:00,0.0,343.75,0.0,141.5,-141.5,343.75,202.25
2026-03-03 08:00:00+00:00,0.0,388.375,0.0,165.75,-165.75,388.375,222.625
2026-03-03 09:00:00+00:00,0.0,379.75,0.0,119.0,-119.0,379.75,260.75
2026-03-03 10:00:00+00:00,0.0,135.625,7.25,65.25,-58.0,135.625,77.625
2026-03-03 11:00:00+00:00,10.625,27.25,0.0,143.75,-143.75,16.625,-127.125
2026-03-03 12:00:00+00:00,56.875,2.875,0.0,59.0,-59.0,-54.0,-113.0
2026-03-03 13:00:00+00:00,0.0,123.875,0.0,200.75,-200.75,123.875,-76.875
2026-03-03 14:00:00+00:00,0.0,160.125,0.0,406.75,-406.75,160.125,-246.625
2026-03-03 15:00:00+00:00,0.0,271.5,0.0,535.0,-535.0,271.5,-263.5
2026-03-03 16:00:00+00:00,0.0,166.875,0.0,526.25,-526.25,166.875,-359.375
2026-03-03 17:00:00+00:00,0.0,121.0,0.0,536.75,-536.75,121.0,-415.75
2026-03-03 18:00:00+00:00,14.125,5.375,0.0,486.0,-486.0,-8.75,-494.75
2026-03-03 19:00:00+00:00,9.375,83.25,0.0,524.0,-524.0,73.875,-450.125
2026-03-03 20:00:00+00:00,0.0,43.375,0.0,538.5,-538.5,43.375,-495.125
2026-03-03 21:00:00+00:00,15.75,19.625,0.0,518.75,-518.75,3.875,-514.875
2026-03-03 22:00:00+00:00,0.0,160.0,0.0,567.5,-567.5,160.0,-407.5
2026-03-03 23:00:00+00:00,0.0,224.0,0.0,628.5,-628.5,224.0,-404.5
2026-03-04 00:00:00+00:00,0.0,238.5,0.0,669.75,-669.75,238.5,-431.25
2026-03-04 01:00:00+00:00,0.0,275.375,0.0,575.75,-575.75,275.375,-300.375
2026-03-04 02:00:00+00:00,0.0,312.75,0.0,549.25,-549.25,312.75,-236.5
2026-03-04 03:00:00+00:00,0.0,264.875,0.0,584.25,-584.25,264.875,-319.375
2026-03-04 04:00:00+00:00,0.0,159.125,0.0,569.5,-569.5,159.125,-410.375
2026-03-04 05:00:00+00:00,0.0,410.0,0.0,581.25,-581.25,410.0,-171.25
2026-03-04 06:00:00+00:00,0.0,569.0,0.0,645.0,-645.0,569.0,-76.0
2026-03-04 07:00:00+00:00,0.0,869.375,0.0,773.5,-773.5,869.375,95.875
2026-03-04 08:00:00+00:00,0.0,801.375,0.0,780.0,-780.0,801.375,21.375
2026-03-04 09:00:00+00:00,0.0,858.625,0.0,793.5,-793.5,858.625,65.125
2026-03-04 10:00:00+00:00,0.0,860.875,0.0,820.0,-820.0,860.875,40.875
2026-03-04 11:00:00+00:00,0.0,628.25,0.0,626.0,-626.0,628.25,2.25
2026-03-04 12:00:00+00:00,0.0,571.5,0.0,665.0,-665.0,571.5,-93.5
2026-03-04 13:00:00+00:00,0.0,355.5,0.0,434.75,-434.75,355.5,-79.25
2026-03-04 14:00:00+00:00,0.0,139.625,0.0,353.5,-353.5,139.625,-213.875
2026-03-04 15:00:00+00:00,0.0,112.5,0.0,522.5,-522.5,112.5,-410.0
2026-03-04 16:00:00+00:00,0.0,122.625,0.0,582.0,-582.0,122.625,-459.375
2026-03-04 17:00:00+00:00,0.0,198.375,0.0,572.75,-572.75,198.375,-374.375
2026-03-04 18:00:00+00:00,0.0,199.5,0.0,581.5,-581.5,199.5,-382.0
2026-03-04 19:00:00+00:00,0.0,313.125,0.0,612.25,-612.25,313.125,-299.125
2026-03-04 20:00:00+00:00,0.0,396.25,0.0,758.25,-758.25,396.25,-362.0
2026-03-04 21:00:00+00:00,0.0,596.0,0.0,856.5,-856.5,596.0,-260.5
2026-03-04 22:00:00+00:00,0.0,505.75,0.0,777.5,-777.5,505.75,-271.75
2026-03-04 23:00:00+00:00,0.0,422.375,0.0,822.5,-822.5,422.375,-400.125
2026-03-05 00:00:00+00:00,0.0,413.875,0.0,797.5,-797.5,413.875,-383.625
2026-03-05 01:00:00+00:00,0.0,428.125,0.0,713.25,-713.25,428.125,-285.125
2026-03-05 02:00:00+00:00,0.0,501.375,0.0,801.75,-801.75,501.375,-300.375
2026-03-05 03:00:00+00:00,0.0,442.0,0.0,782.75,-782.75,442.0,-340.75
2026-03-05 04:00:00+00:00,0.0,177.375,0.0,612.25,-612.25,177.375,-434.875
2026-03-05 05:00:00+00:00,0.0,418.625,0.0,656.75,-656.75,418.625,-238.125
2026-03-05 06:00:00+00:00,0.0,620.5,0.0,820.25,-820.25,620.5,-199.75
2026-03-05 07:00:00+00:00,0.0,924.75,0.0,892.25,-892.25,924.75,32.5
2026-03-05 08:00:00+00:00,0.0,673.125,0.0,471.25,-471.25,673.125,201.875
2026-03-05 09:00:00+00:00,0.0,478.875,0.0,237.5,-237.5,478.875,241.375
2026-03-05 10:00:00+00:00,0.0,383.5,93.5,0.0,93.5,383.5,477.0
2026-03-05 11:00:00+00:00,0.0,319.375,107.0,0.0,107.0,319.375,426.375
2026-03-05 12:00:00+00:00,0.0,488.375,0.0,127.5,-127.5,488.375,360.875
2026-03-05 13:00:00+00:00,0.0,407.625,0.0,272.0,-272.0,407.625,135.625
2026-03-05 14:00:00+00:00,0.0,359.625,0.0,559.75,-559.75,359.625,-200.125
2026-03-05 15:00:00+00:00,0.0,84.375,0.0,485.25,-485.25,84.375,-400.875
2026-03-05 16:00:00+00:00,6.75,105.0,0.0,417.5,-417.5,98.25,-319.25
2026-03-05 17:00:00+00:00,0.0,432.375,0.0,564.25,-564.25,432.375,-131.875
2026-03-05 18:00:00+00:00,0.0,457.75,0.0,576.25,-576.25,457.75,-118.5
2026-03-05 19:00:00+00:00,0.0,213.25,0.0,541.75,-541.75,213.25,-328.5
2026-03-05 20:00:00+00:00,0.0,107.875,0.0,510.0,-510.0,107.875,-402.125
2026-03-05 21:00:00+00:00,0.0,104.375,0.0,490.25,-490.25,104.375,-385.875
2026-03-05 22:00:00+00:00,19.0,29.625,0.0,452.0,-452.0,10.625,-441.375
2026-03-05 23:00:00+00:00,0.0,249.25,0.0,582.0,-582.0,249.25,-332.75
2026-03-06 00:00:00+00:00,0.0,287.75,0.0,626.0,-626.0,287.75,-338.25
2026-03-06 01:00:00+00:00,0.0,227.875,0.0,562.5,-562.5,227.875,-334.625
2026-03-06 02:00:00+00:00,0.0,357.75,0.0,520.5,-520.5,357.75,-162.75
2026-03-06 03:00:00+00:00,0.0,390.25,0.0,506.5,-506.5,390.25,-116.25
2026-03-06 04:00:00+00:00,0.0,272.875,0.0,459.0,-459.0,272.875,-186.125
2026-03-06 05:00:00+00:00,0.0,264.0,0.0,418.0,-418.0,264.0,-154.0
2026-03-06 06:00:00+00:00,0.0,487.25,0.0,531.5,-531.5,487.25,-44.25
2026-03-06 07:00:00+00:00,0.0,804.375,0.0,721.75,-721.75,804.375,82.625
2026-03-06 08:00:00+00:00,0.0,953.0,0.0,744.5,-744.5,953.0,208.5
2026-03-06 09:00:00+00:00,0.0,903.25,0.0,732.75,-732.75,903.25,170.5
2026-03-06 10:00:00+00:00,0.0,847.875,0.0,664.5,-664.5,847.875,183.375
2026-03-06 11:00:00+00:00,0.0,730.875,0.0,585.25,-585.25,730.875,145.625
2026-03-06 12:00:00+00:00,0.0,606.25,0.0,542.25,-542.25,606.25,64.0
2026-03-06 13:00:00+00:00,0.0,680.125,0.0,607.25,-607.25,680.125,72.875
2026-03-06 14:00:00+00:00,0.0,609.125,0.0,599.0,-599.0,609.125,10.125
2026-03-06 15:00:00+00:00,0.0,552.75,0.0,598.0,-598.0,552.75,-45.25
2026-03-06 16:00:00+00:00,0.0,547.375,0.0,628.25,-628.25,547.375,-80.875
2026-03-06 17:00:00+00:00,0.0,627.5,0.0,665.5,-665.5,627.5,-38.0
2026-03-06 18:00:00+00:00,0.0,642.25,0.0,700.75,-700.75,642.25,-58.5
2026-03-06 19:00:00+00:00,0.0,636.0,0.0,693.75,-693.75,636.0,-57.75
2026-03-06 20:00:00+00:00,0.0,554.25,0.0,716.5,-716.5,554.25,-162.25
2026-03-06 21:00:00+00:00,0.0,583.75,0.0,701.25,-701.25,583.75,-117.5
2026-03-06 22:00:00+00:00,0.0,539.25,0.0,670.5,-670.5,539.25,-131.25
2026-03-06 23:00:00+00:00,0.0,528.875,0.0,612.0,-612.0,528.875,-83.125
