,BG_GR,GR_BG,MK_GR,GR_MK,GR_IT_SUD,IT_SUD_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export
2026-01-20 19:00:00+00:00,0.0,760.0,0.0,809.0,0.0,206.5,760.0,809.0,-206.5,1362.5
2026-01-20 20:00:00+00:00,0.0,747.0,0.0,823.0,86.75,0.0,747.0,823.0,86.75,1656.75
2026-01-20 21:00:00+00:00,0.0,588.0,0.0,782.0,496.5,0.0,588.0,782.0,496.5,1866.5
2026-01-20 22:00:00+00:00,0.0,533.0,0.0,737.0,502.0,0.0,533.0,737.0,502.0,1772.0
2026-01-20 23:00:00+00:00,0.0,515.0,0.0,728.0,367.75,0.0,515.0,728.0,367.75,1610.75
2026-01-21 00:00:00+00:00,0.0,575.0,0.0,623.0,367.5,0.0,575.0,623.0,367.5,1565.5
2026-01-21 01:00:00+00:00,0.0,571.0,0.0,529.0,457.75,0.0,571.0,529.0,457.75,1557.75
2026-01-21 02:00:00+00:00,0.0,594.0,0.0,553.0,509.0,0.0,594.0,553.0,509.0,1656.0
2026-01-21 03:00:00+00:00,0.0,489.0,0.0,549.0,509.0,0.0,489.0,549.0,509.0,1547.0
2026-01-21 04:00:00+00:00,0.0,585.0,0.0,702.0,162.25,0.0,585.0,702.0,162.25,1449.25
2026-01-21 05:00:00+00:00,0.0,652.0,0.0,739.0,385.0,0.0,652.0,739.0,385.0,1776.0
2026-01-21 06:00:00+00:00,0.0,543.0,0.0,782.0,297.75,0.0,543.0,782.0,297.75,1622.75
2026-01-21 07:00:00+00:00,0.0,496.0,0.0,824.0,129.0,0.0,496.0,824.0,129.0,1449.0
2026-01-21 08:00:00+00:00,0.0,442.0,0.0,764.0,409.25,0.0,442.0,764.0,409.25,1615.25
2026-01-21 09:00:00+00:00,0.0,449.0,0.0,795.0,91.0,0.0,449.0,795.0,91.0,1335.0
2026-01-21 10:00:00+00:00,0.0,478.0,0.0,778.0,0.0,195.75,478.0,778.0,-195.75,1060.25
2026-01-21 11:00:00+00:00,0.0,487.0,0.0,761.0,0.0,368.75,487.0,761.0,-368.75,879.25
2026-01-21 12:00:00+00:00,0.0,529.0,0.0,821.0,0.0,326.75,529.0,821.0,-326.75,1023.25
2026-01-21 13:00:00+00:00,0.0,606.0,0.0,863.0,0.0,264.0,606.0,863.0,-264.0,1205.0
2026-01-21 14:00:00+00:00,0.0,734.0,0.0,863.0,0.0,207.25,734.0,863.0,-207.25,1389.75
2026-01-21 15:00:00+00:00,0.0,613.0,0.0,842.0,0.0,7.75,613.0,842.0,-7.75,1447.25
2026-01-21 16:00:00+00:00,0.0,593.0,0.0,865.0,0.0,187.5,593.0,865.0,-187.5,1270.5
2026-01-21 17:00:00+00:00,0.0,643.0,0.0,834.0,0.0,358.0,643.0,834.0,-358.0,1119.0
2026-01-21 18:00:00+00:00,0.0,654.0,0.0,806.0,0.0,213.5,654.0,806.0,-213.5,1246.5
2026-01-21 19:00:00+00:00,0.0,687.0,0.0,836.0,0.0,327.5,687.0,836.0,-327.5,1195.5
2026-01-21 20:00:00+00:00,0.0,636.0,0.0,825.0,50.0,0.0,636.0,825.0,50.0,1511.0
2026-01-21 21:00:00+00:00,0.0,485.0,0.0,797.0,0.0,52.0,485.0,797.0,-52.0,1230.0
2026-01-21 22:00:00+00:00,0.0,440.0,0.0,718.0,396.0,0.0,440.0,718.0,396.0,1554.0
2026-01-21 23:00:00+00:00,0.0,294.0,0.0,512.0,489.0,0.0,294.0,512.0,489.0,1295.0
2026-01-22 00:00:00+00:00,0.0,337.0,0.0,342.0,489.0,0.0,337.0,342.0,489.0,1168.0
2026-01-22 01:00:00+00:00,0.0,303.0,0.0,233.0,489.0,0.0,303.0,233.0,489.0,1025.0
2026-01-22 02:00:00+00:00,0.0,308.0,0.0,237.0,489.0,0.0,308.0,237.0,489.0,1034.0
2026-01-22 03:00:00+00:00,0.0,247.0,0.0,223.0,484.0,0.0,247.0,223.0,484.0,954.0
2026-01-22 04:00:00+00:00,0.0,398.0,0.0,439.0,15.25,149.25,398.0,439.0,-134.0,703.0
2026-01-22 05:00:00+00:00,0.0,486.0,0.0,564.0,0.0,476.75,486.0,564.0,-476.75,573.25
2026-01-22 06:00:00+00:00,0.0,573.0,0.0,714.0,0.0,487.0,573.0,714.0,-487.0,800.0
2026-01-22 07:00:00+00:00,0.0,594.0,0.0,779.0,0.0,319.75,594.0,779.0,-319.75,1053.25
2026-01-22 08:00:00+00:00,0.0,727.0,0.0,821.0,0.0,91.25,727.0,821.0,-91.25,1456.75
2026-01-22 09:00:00+00:00,0.0,793.0,0.0,756.0,0.0,188.25,793.0,756.0,-188.25,1360.75
2026-01-22 10:00:00+00:00,0.0,841.0,0.0,738.0,0.0,128.0,841.0,738.0,-128.0,1451.0
2026-01-22 11:00:00+00:00,0.0,813.0,0.0,744.0,0.0,275.75,813.0,744.0,-275.75,1281.25
2026-01-22 12:00:00+00:00,0.0,731.0,0.0,750.0,0.0,489.5,731.0,750.0,-489.5,991.5
2026-01-22 13:00:00+00:00,0.0,694.0,0.0,710.0,0.0,489.5,694.0,710.0,-489.5,914.5
2026-01-22 14:00:00+00:00,0.0,696.0,0.0,786.0,0.0,489.5,696.0,786.0,-489.5,992.5
2026-01-22 15:00:00+00:00,0.0,661.0,0.0,768.0,0.0,489.25,661.0,768.0,-489.25,939.75
2026-01-22 16:00:00+00:00,0.0,417.0,0.0,613.0,0.0,489.5,417.0,613.0,-489.5,540.5
2026-01-22 17:00:00+00:00,0.0,398.0,0.0,591.0,0.0,489.5,398.0,591.0,-489.5,499.5
2026-01-22 18:00:00+00:00,0.0,383.0,0.0,533.0,0.0,489.5,383.0,533.0,-489.5,426.5
2026-01-22 19:00:00+00:00,0.0,557.0,0.0,639.0,0.0,414.75,557.0,639.0,-414.75,781.25
2026-01-22 20:00:00+00:00,0.0,580.0,0.0,701.0,0.0,232.5,580.0,701.0,-232.5,1048.5
2026-01-22 21:00:00+00:00,0.0,379.0,0.0,646.0,422.25,0.0,379.0,646.0,422.25,1447.25
2026-01-22 22:00:00+00:00,0.0,379.0,0.0,640.0,509.25,0.0,379.0,640.0,509.25,1528.25
2026-01-22 23:00:00+00:00,0.0,440.0,0.0,706.0,275.75,0.0,440.0,706.0,275.75,1421.75
2026-01-23 00:00:00+00:00,0.0,538.0,0.0,662.0,69.25,0.0,538.0,662.0,69.25,1269.25
2026-01-23 01:00:00+00:00,0.0,588.0,0.0,613.0,334.5,0.0,588.0,613.0,334.5,1535.5
2026-01-23 02:00:00+00:00,0.0,557.0,0.0,579.0,509.25,0.0,557.0,579.0,509.25,1645.25
2026-01-23 03:00:00+00:00,0.0,591.0,0.0,662.0,277.25,0.0,591.0,662.0,277.25,1530.25
2026-01-23 04:00:00+00:00,0.0,626.0,0.0,606.0,402.25,0.0,626.0,606.0,402.25,1634.25
2026-01-23 05:00:00+00:00,0.0,643.0,0.0,574.0,1.25,286.75,643.0,574.0,-285.5,931.5
2026-01-23 06:00:00+00:00,0.0,638.0,0.0,691.0,0.0,409.0,638.0,691.0,-409.0,920.0
2026-01-23 07:00:00+00:00,0.0,690.0,0.0,715.0,0.0,14.0,690.0,715.0,-14.0,1391.0
2026-01-23 08:00:00+00:00,0.0,783.0,0.0,805.0,0.0,158.0,783.0,805.0,-158.0,1430.0
2026-01-23 09:00:00+00:00,0.0,839.0,0.0,789.0,212.25,18.75,839.0,789.0,193.5,1821.5
2026-01-23 10:00:00+00:00,0.0,881.0,0.0,711.0,407.25,0.0,881.0,711.0,407.25,1999.25
2026-01-23 11:00:00+00:00,0.0,939.0,0.0,648.0,448.75,0.0,939.0,648.0,448.75,2035.75
2026-01-23 12:00:00+00:00,0.0,938.0,0.0,699.0,51.5,0.0,938.0,699.0,51.5,1688.5
2026-01-23 13:00:00+00:00,0.0,942.0,0.0,682.0,0.0,44.5,942.0,682.0,-44.5,1579.5
2026-01-23 14:00:00+00:00,0.0,854.0,0.0,737.0,0.0,89.5,854.0,737.0,-89.5,1501.5
2026-01-23 15:00:00+00:00,0.0,560.0,0.0,590.0,0.0,390.5,560.0,590.0,-390.5,759.5
2026-01-23 16:00:00+00:00,0.0,280.0,0.0,446.0,0.0,488.5,280.0,446.0,-488.5,237.5
2026-01-23 17:00:00+00:00,0.0,327.0,0.0,444.0,0.0,486.5,327.0,444.0,-486.5,284.5
2026-01-23 18:00:00+00:00,0.0,439.0,0.0,510.0,0.0,484.25,439.0,510.0,-484.25,464.75
2026-01-23 19:00:00+00:00,0.0,617.0,0.0,600.0,0.0,469.25,617.0,600.0,-469.25,747.75
2026-01-23 20:00:00+00:00,0.0,676.0,0.0,696.0,0.0,221.75,676.0,696.0,-221.75,1150.25
2026-01-23 21:00:00+00:00,0.0,510.0,0.0,594.0,342.0,10.75,510.0,594.0,331.25,1435.25
2026-01-23 22:00:00+00:00,0.0,443.0,0.0,503.0,513.0,0.0,443.0,503.0,513.0,1459.0
2026-01-23 23:00:00+00:00,0.0,405.0,0.0,546.0,480.0,0.0,405.0,546.0,480.0,1431.0
2026-01-24 00:00:00+00:00,0.0,325.0,0.0,333.0,509.25,0.0,325.0,333.0,509.25,1167.25
2026-01-24 01:00:00+00:00,0.0,398.0,0.0,317.0,509.25,0.0,398.0,317.0,509.25,1224.25
2026-01-24 02:00:00+00:00,0.0,471.0,0.0,359.0,509.25,0.0,471.0,359.0,509.25,1339.25
2026-01-24 03:00:00+00:00,0.0,510.0,0.0,404.0,509.25,0.0,510.0,404.0,509.25,1423.25
2026-01-24 04:00:00+00:00,0.0,467.0,0.0,365.0,504.5,0.0,467.0,365.0,504.5,1336.5
2026-01-24 05:00:00+00:00,0.0,503.0,0.0,420.0,163.5,0.0,503.0,420.0,163.5,1086.5
2026-01-24 06:00:00+00:00,0.0,581.0,0.0,495.0,99.25,0.0,581.0,495.0,99.25,1175.25
2026-01-24 07:00:00+00:00,0.0,703.0,0.0,689.0,284.0,0.0,703.0,689.0,284.0,1676.0
2026-01-24 08:00:00+00:00,0.0,777.0,0.0,748.0,509.5,0.0,777.0,748.0,509.5,2034.5
2026-01-24 09:00:00+00:00,0.0,771.0,0.0,779.0,490.5,0.0,771.0,779.0,490.5,2040.5
2026-01-24 10:00:00+00:00,0.0,725.0,0.0,706.0,4.25,0.0,725.0,706.0,4.25,1435.25
2026-01-24 11:00:00+00:00,0.0,738.0,0.0,714.0,0.0,87.75,738.0,714.0,-87.75,1364.25
2026-01-24 12:00:00+00:00,0.0,754.0,0.0,761.0,0.0,199.5,754.0,761.0,-199.5,1315.5
2026-01-24 13:00:00+00:00,0.0,765.0,0.0,724.0,0.0,342.25,765.0,724.0,-342.25,1146.75
2026-01-24 14:00:00+00:00,0.0,755.0,0.0,630.0,0.0,488.75,755.0,630.0,-488.75,896.25
2026-01-24 15:00:00+00:00,0.0,727.0,0.0,600.0,0.0,152.5,727.0,600.0,-152.5,1174.5
2026-01-24 16:00:00+00:00,0.0,610.0,0.0,532.0,179.75,0.0,610.0,532.0,179.75,1321.75
2026-01-24 17:00:00+00:00,0.0,690.0,0.0,647.0,116.75,0.0,690.0,647.0,116.75,1453.75
2026-01-24 18:00:00+00:00,0.0,610.0,0.0,521.0,430.0,0.0,610.0,521.0,430.0,1561.0
2026-01-24 19:00:00+00:00,0.0,760.0,0.0,681.0,414.5,0.0,760.0,681.0,414.5,1855.5
2026-01-24 20:00:00+00:00,0.0,698.0,0.0,659.0,496.75,0.0,698.0,659.0,496.75,1853.75
2026-01-24 21:00:00+00:00,0.0,535.0,0.0,593.0,512.5,0.0,535.0,593.0,512.5,1640.5
2026-01-24 22:00:00+00:00,0.0,522.0,0.0,667.0,508.75,0.0,522.0,667.0,508.75,1697.75
2026-01-24 23:00:00+00:00,0.0,458.0,0.0,671.0,504.0,0.0,458.0,671.0,504.0,1633.0
2026-01-25 00:00:00+00:00,0.0,388.0,0.0,529.0,504.0,0.0,388.0,529.0,504.0,1421.0
2026-01-25 01:00:00+00:00,0.0,317.0,0.0,394.0,504.0,0.0,317.0,394.0,504.0,1215.0
2026-01-25 02:00:00+00:00,0.0,392.0,0.0,413.0,504.0,0.0,392.0,413.0,504.0,1309.0
2026-01-25 03:00:00+00:00,0.0,513.0,0.0,565.0,504.0,0.0,513.0,565.0,504.0,1582.0
2026-01-25 04:00:00+00:00,0.0,486.0,0.0,563.0,504.0,0.0,486.0,563.0,504.0,1553.0
2026-01-25 05:00:00+00:00,0.0,490.0,0.0,528.0,506.0,0.0,490.0,528.0,506.0,1524.0
2026-01-25 06:00:00+00:00,0.0,469.0,0.0,559.0,509.25,0.0,469.0,559.0,509.25,1537.25
2026-01-25 07:00:00+00:00,0.0,529.0,0.0,677.0,509.0,0.0,529.0,677.0,509.0,1715.0
2026-01-25 08:00:00+00:00,0.0,613.0,0.0,864.0,509.25,0.0,613.0,864.0,509.25,1986.25
2026-01-25 09:00:00+00:00,0.0,501.0,0.0,728.0,509.25,0.0,501.0,728.0,509.25,1738.25
2026-01-25 10:00:00+00:00,0.0,623.0,0.0,833.0,509.25,0.0,623.0,833.0,509.25,1965.25
2026-01-25 11:00:00+00:00,0.0,628.0,0.0,764.0,508.75,0.0,628.0,764.0,508.75,1900.75
2026-01-25 12:00:00+00:00,0.0,667.0,0.0,744.0,354.25,0.0,667.0,744.0,354.25,1765.25
2026-01-25 13:00:00+00:00,0.0,679.0,0.0,703.0,390.0,0.0,679.0,703.0,390.0,1772.0
2026-01-25 14:00:00+00:00,0.0,627.0,0.0,654.0,293.5,0.0,627.0,654.0,293.5,1574.5
2026-01-25 15:00:00+00:00,0.0,544.0,0.0,580.0,413.5,0.0,544.0,580.0,413.5,1537.5
2026-01-25 16:00:00+00:00,0.0,484.0,0.0,584.0,509.5,0.0,484.0,584.0,509.5,1577.5
2026-01-25 17:00:00+00:00,0.0,664.0,0.0,717.0,509.5,0.0,664.0,717.0,509.5,1890.5
2026-01-25 18:00:00+00:00,0.0,688.0,0.0,718.0,509.25,0.0,688.0,718.0,509.25,1915.25
2026-01-25 19:00:00+00:00,0.0,743.0,0.0,694.0,509.5,0.0,743.0,694.0,509.5,1946.5
2026-01-25 20:00:00+00:00,0.0,702.0,0.0,753.0,509.25,0.0,702.0,753.0,509.25,1964.25
2026-01-25 21:00:00+00:00,0.0,617.0,0.0,705.0,509.25,0.0,617.0,705.0,509.25,1831.25
2026-01-25 22:00:00+00:00,0.0,538.0,0.0,641.0,509.25,0.0,538.0,641.0,509.25,1688.25
2026-01-25 23:00:00+00:00,0.0,434.0,0.0,562.0,509.25,0.0,434.0,562.0,509.25,1505.25
2026-01-26 00:00:00+00:00,0.0,492.0,0.0,512.0,509.25,0.0,492.0,512.0,509.25,1513.25
2026-01-26 01:00:00+00:00,0.0,519.0,0.0,428.0,509.25,0.0,519.0,428.0,509.25,1456.25
2026-01-26 02:00:00+00:00,0.0,515.0,0.0,402.0,509.0,0.0,515.0,402.0,509.0,1426.0
2026-01-26 03:00:00+00:00,0.0,508.0,0.0,410.0,509.5,0.0,508.0,410.0,509.5,1427.5
2026-01-26 04:00:00+00:00,0.0,509.0,0.0,452.0,509.25,0.0,509.0,452.0,509.25,1470.25
2026-01-26 05:00:00+00:00,0.0,665.0,0.0,533.0,509.0,0.0,665.0,533.0,509.0,1707.0
2026-01-26 06:00:00+00:00,0.0,630.0,0.0,584.0,509.25,0.0,630.0,584.0,509.25,1723.25
2026-01-26 07:00:00+00:00,0.0,661.0,0.0,706.0,509.0,0.0,661.0,706.0,509.0,1876.0
2026-01-26 08:00:00+00:00,0.0,685.0,0.0,720.0,509.0,0.0,685.0,720.0,509.0,1914.0
2026-01-26 09:00:00+00:00,0.0,647.0,0.0,623.0,509.0,0.0,647.0,623.0,509.0,1779.0
2026-01-26 10:00:00+00:00,0.0,627.0,0.0,619.0,387.5,0.0,627.0,619.0,387.5,1633.5
2026-01-26 11:00:00+00:00,0.0,667.0,0.0,631.0,505.0,0.0,667.0,631.0,505.0,1803.0
2026-01-26 12:00:00+00:00,0.0,645.0,0.0,674.0,416.0,0.0,645.0,674.0,416.0,1735.0
2026-01-26 13:00:00+00:00,0.0,659.0,0.0,689.0,309.0,0.0,659.0,689.0,309.0,1657.0
2026-01-26 14:00:00+00:00,0.0,613.0,0.0,698.0,167.5,0.0,613.0,698.0,167.5,1478.5
2026-01-26 15:00:00+00:00,0.0,589.0,0.0,765.0,441.5,0.0,589.0,765.0,441.5,1795.5
2026-01-26 16:00:00+00:00,0.0,532.0,0.0,758.0,509.25,0.0,532.0,758.0,509.25,1799.25
2026-01-26 17:00:00+00:00,0.0,559.0,0.0,787.0,509.25,0.0,559.0,787.0,509.25,1855.25
2026-01-26 18:00:00+00:00,0.0,570.0,0.0,792.0,509.25,0.0,570.0,792.0,509.25,1871.25
2026-01-26 19:00:00+00:00,0.0,606.0,0.0,761.0,509.25,0.0,606.0,761.0,509.25,1876.25
2026-01-26 20:00:00+00:00,0.0,580.0,0.0,702.0,509.5,0.0,580.0,702.0,509.5,1791.5
2026-01-26 21:00:00+00:00,0.0,517.0,0.0,714.0,509.25,0.0,517.0,714.0,509.25,1740.25
2026-01-26 22:00:00+00:00,0.0,387.0,0.0,687.0,509.5,0.0,387.0,687.0,509.5,1583.5
2026-01-26 23:00:00+00:00,0.0,470.0,0.0,642.0,509.25,0.0,470.0,642.0,509.25,1621.25
2026-01-27 00:00:00+00:00,0.0,584.0,0.0,531.0,509.25,0.0,584.0,531.0,509.25,1624.25
2026-01-27 01:00:00+00:00,0.0,634.0,0.0,481.0,509.25,0.0,634.0,481.0,509.25,1624.25
2026-01-27 02:00:00+00:00,0.0,622.0,0.0,509.0,509.25,0.0,622.0,509.0,509.25,1640.25
2026-01-27 03:00:00+00:00,0.0,646.0,0.0,541.0,509.25,0.0,646.0,541.0,509.25,1696.25
2026-01-27 04:00:00+00:00,0.0,670.0,0.0,470.0,509.0,0.0,670.0,470.0,509.0,1649.0
2026-01-27 05:00:00+00:00,0.0,757.0,0.0,465.0,509.25,0.0,757.0,465.0,509.25,1731.25
2026-01-27 06:00:00+00:00,0.0,748.0,0.0,580.0,330.25,0.0,748.0,580.0,330.25,1658.25
2026-01-27 07:00:00+00:00,0.0,771.0,0.0,613.0,473.75,0.0,771.0,613.0,473.75,1857.75
2026-01-27 08:00:00+00:00,0.0,828.0,0.0,670.0,88.0,0.0,828.0,670.0,88.0,1586.0
2026-01-27 09:00:00+00:00,0.0,860.0,0.0,701.0,376.5,0.0,860.0,701.0,376.5,1937.5
2026-01-27 10:00:00+00:00,0.0,884.0,0.0,606.0,411.25,0.0,884.0,606.0,411.25,1901.25
2026-01-27 11:00:00+00:00,0.0,946.0,0.0,577.0,509.5,0.0,946.0,577.0,509.5,2032.5
2026-01-27 12:00:00+00:00,0.0,942.0,0.0,588.0,499.0,0.0,942.0,588.0,499.0,2029.0
2026-01-27 13:00:00+00:00,0.0,906.0,0.0,556.0,276.75,0.0,906.0,556.0,276.75,1738.75
2026-01-27 14:00:00+00:00,0.0,834.0,0.0,564.0,215.5,0.0,834.0,564.0,215.5,1613.5
2026-01-27 15:00:00+00:00,0.0,740.0,0.0,551.0,0.0,8.25,740.0,551.0,-8.25,1282.75
2026-01-27 16:00:00+00:00,0.0,665.0,0.0,522.0,0.0,457.25,665.0,522.0,-457.25,729.75
2026-01-27 17:00:00+00:00,0.0,722.0,0.0,537.0,0.0,480.5,722.0,537.0,-480.5,778.5
2026-01-27 18:00:00+00:00,0.0,761.0,0.0,536.0,0.0,426.0,761.0,536.0,-426.0,871.0
2026-01-27 19:00:00+00:00,0.0,847.0,0.0,571.0,3.75,2.5,847.0,571.0,1.25,1419.25
2026-01-27 20:00:00+00:00,0.0,853.0,0.0,550.0,494.0,0.0,853.0,550.0,494.0,1897.0
2026-01-27 21:00:00+00:00,0.0,709.0,0.0,521.0,514.0,0.0,709.0,521.0,514.0,1744.0
2026-01-27 22:00:00+00:00,0.0,670.0,0.0,532.0,514.0,0.0,670.0,532.0,514.0,1716.0
2026-01-27 23:00:00+00:00,0.0,630.0,0.0,479.0,496.0,0.0,630.0,479.0,496.0,1605.0
2026-01-28 00:00:00+00:00,0.0,716.0,0.0,481.0,496.0,0.0,716.0,481.0,496.0,1693.0
2026-01-28 01:00:00+00:00,0.0,770.0,0.0,480.0,496.0,0.0,770.0,480.0,496.0,1746.0
2026-01-28 02:00:00+00:00,0.0,817.0,0.0,477.0,496.0,0.0,817.0,477.0,496.0,1790.0
2026-01-28 03:00:00+00:00,0.0,814.0,0.0,474.0,496.0,0.0,814.0,474.0,496.0,1784.0
2026-01-28 04:00:00+00:00,0.0,773.0,0.0,451.0,496.0,0.0,773.0,451.0,496.0,1720.0
2026-01-28 05:00:00+00:00,0.0,809.0,0.0,552.0,496.0,0.0,809.0,552.0,496.0,1857.0
2026-01-28 06:00:00+00:00,0.0,735.0,0.0,620.0,496.0,0.0,735.0,620.0,496.0,1851.0
2026-01-28 07:00:00+00:00,0.0,649.0,0.0,661.0,496.0,0.0,649.0,661.0,496.0,1806.0
2026-01-28 08:00:00+00:00,0.0,669.0,0.0,695.0,495.0,0.0,669.0,695.0,495.0,1859.0
2026-01-28 09:00:00+00:00,0.0,544.0,0.0,607.0,495.0,0.0,544.0,607.0,495.0,1646.0
2026-01-28 10:00:00+00:00,0.0,438.0,0.0,550.0,490.0,0.0,438.0,550.0,490.0,1478.0
2026-01-28 11:00:00+00:00,0.0,492.0,0.0,541.0,496.0,0.0,492.0,541.0,496.0,1529.0
2026-01-28 12:00:00+00:00,0.0,541.0,0.0,612.0,496.0,0.0,541.0,612.0,496.0,1649.0
2026-01-28 13:00:00+00:00,0.0,619.0,0.0,598.0,439.0,0.0,619.0,598.0,439.0,1656.0
2026-01-28 14:00:00+00:00,0.0,693.0,0.0,663.0,495.0,0.0,693.0,663.0,495.0,1851.0
2026-01-28 15:00:00+00:00,0.0,684.0,0.0,708.0,495.0,0.0,684.0,708.0,495.0,1887.0
2026-01-28 16:00:00+00:00,0.0,718.0,0.0,724.0,495.0,0.0,718.0,724.0,495.0,1937.0
2026-01-28 17:00:00+00:00,0.0,749.0,0.0,684.0,495.0,0.0,749.0,684.0,495.0,1928.0
2026-01-28 18:00:00+00:00,0.0,722.0,0.0,690.0,495.0,0.0,722.0,690.0,495.0,1907.0
2026-01-28 19:00:00+00:00,0.0,732.0,0.0,717.0,495.0,0.0,732.0,717.0,495.0,1944.0
2026-01-28 20:00:00+00:00,0.0,639.0,0.0,699.0,495.0,0.0,639.0,699.0,495.0,1833.0
2026-01-28 21:00:00+00:00,0.0,533.0,0.0,716.0,495.0,0.0,533.0,716.0,495.0,1744.0
2026-01-28 22:00:00+00:00,0.0,525.0,0.0,686.0,495.0,0.0,525.0,686.0,495.0,1706.0
2026-01-28 23:00:00+00:00,0.0,541.0,0.0,680.0,495.0,0.0,541.0,680.0,495.0,1716.0
2026-01-29 00:00:00+00:00,0.0,627.0,0.0,603.0,495.0,0.0,627.0,603.0,495.0,1725.0
2026-01-29 01:00:00+00:00,0.0,683.0,0.0,578.0,495.0,0.0,683.0,578.0,495.0,1756.0
2026-01-29 02:00:00+00:00,0.0,687.0,0.0,531.0,495.0,0.0,687.0,531.0,495.0,1713.0
2026-01-29 03:00:00+00:00,0.0,652.0,0.0,550.0,496.0,0.0,652.0,550.0,496.0,1698.0
2026-01-29 04:00:00+00:00,0.0,665.0,0.0,537.0,495.0,0.0,665.0,537.0,495.0,1697.0
2026-01-29 05:00:00+00:00,0.0,722.0,0.0,533.0,495.0,0.0,722.0,533.0,495.0,1750.0
2026-01-29 06:00:00+00:00,0.0,730.0,0.0,632.0,495.0,0.0,730.0,632.0,495.0,1857.0
2026-01-29 07:00:00+00:00,0.0,734.0,0.0,655.0,495.0,0.0,734.0,655.0,495.0,1884.0
2026-01-29 08:00:00+00:00,0.0,746.0,0.0,667.0,494.0,0.0,746.0,667.0,494.0,1907.0
2026-01-29 09:00:00+00:00,0.0,732.0,0.0,645.0,467.0,0.0,732.0,645.0,467.0,1844.0
2026-01-29 10:00:00+00:00,0.0,766.0,0.0,672.0,438.0,0.0,766.0,672.0,438.0,1876.0
2026-01-29 11:00:00+00:00,0.0,780.0,0.0,658.0,495.0,0.0,780.0,658.0,495.0,1933.0
2026-01-29 12:00:00+00:00,0.0,814.0,0.0,689.0,445.0,0.0,814.0,689.0,445.0,1948.0
2026-01-29 13:00:00+00:00,0.0,842.0,0.0,617.0,495.0,0.0,842.0,617.0,495.0,1954.0
2026-01-29 14:00:00+00:00,0.0,822.0,0.0,633.0,495.0,0.0,822.0,633.0,495.0,1950.0
2026-01-29 15:00:00+00:00,0.0,788.0,0.0,659.0,495.0,0.0,788.0,659.0,495.0,1942.0
2026-01-29 16:00:00+00:00,0.0,768.0,0.0,666.0,495.0,0.0,768.0,666.0,495.0,1929.0
2026-01-29 17:00:00+00:00,0.0,769.0,0.0,683.0,495.0,0.0,769.0,683.0,495.0,1947.0
2026-01-29 18:00:00+00:00,0.0,770.0,0.0,672.0,476.0,0.0,770.0,672.0,476.0,1918.0
2026-01-29 19:00:00+00:00,0.0,782.0,0.0,713.0,495.0,0.0,782.0,713.0,495.0,1990.0
2026-01-29 20:00:00+00:00,0.0,726.0,0.0,656.0,496.0,0.0,726.0,656.0,496.0,1878.0
2026-01-29 21:00:00+00:00,0.0,610.0,0.0,601.0,496.0,0.0,610.0,601.0,496.0,1707.0
2026-01-29 22:00:00+00:00,0.0,590.0,0.0,602.0,496.0,0.0,590.0,602.0,496.0,1688.0
2026-01-29 23:00:00+00:00,0.0,587.0,0.0,565.0,496.0,0.0,587.0,565.0,496.0,1648.0
2026-01-30 00:00:00+00:00,0.0,665.0,0.0,531.0,496.0,0.0,665.0,531.0,496.0,1692.0
2026-01-30 01:00:00+00:00,0.0,699.0,0.0,531.0,496.0,0.0,699.0,531.0,496.0,1726.0
2026-01-30 02:00:00+00:00,0.0,653.0,0.0,493.0,496.0,0.0,653.0,493.0,496.0,1642.0
2026-01-30 03:00:00+00:00,0.0,692.0,0.0,513.0,496.0,0.0,692.0,513.0,496.0,1701.0
2026-01-30 04:00:00+00:00,0.0,625.0,0.0,469.0,496.0,0.0,625.0,469.0,496.0,1590.0
2026-01-30 05:00:00+00:00,0.0,642.0,0.0,469.0,496.0,0.0,642.0,469.0,496.0,1607.0
2026-01-30 06:00:00+00:00,0.0,660.0,0.0,640.0,496.0,0.0,660.0,640.0,496.0,1796.0
2026-01-30 07:00:00+00:00,0.0,638.0,0.0,832.0,496.0,0.0,638.0,832.0,496.0,1966.0
2026-01-30 08:00:00+00:00,0.0,677.0,0.0,851.0,495.0,0.0,677.0,851.0,495.0,2023.0
2026-01-30 09:00:00+00:00,0.0,701.0,0.0,764.0,495.0,0.0,701.0,764.0,495.0,1960.0
2026-01-30 10:00:00+00:00,0.0,708.0,0.0,729.0,495.0,0.0,708.0,729.0,495.0,1932.0
2026-01-30 11:00:00+00:00,0.0,647.0,0.0,640.0,495.0,0.0,647.0,640.0,495.0,1782.0
2026-01-30 12:00:00+00:00,0.0,624.0,0.0,717.0,495.0,0.0,624.0,717.0,495.0,1836.0
2026-01-30 13:00:00+00:00,0.0,695.0,0.0,709.0,496.0,0.0,695.0,709.0,496.0,1900.0
2026-01-30 14:00:00+00:00,0.0,643.0,0.0,688.0,496.0,0.0,643.0,688.0,496.0,1827.0
2026-01-30 15:00:00+00:00,0.0,617.0,0.0,706.0,496.0,0.0,617.0,706.0,496.0,1819.0
2026-01-30 16:00:00+00:00,0.0,425.0,0.0,558.0,496.0,0.0,425.0,558.0,496.0,1479.0
2026-01-30 17:00:00+00:00,0.0,301.0,0.0,428.0,496.0,0.0,301.0,428.0,496.0,1225.0
