,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_SICI_IT_CALA_net_export,Net Export
2026-01-16 06:00:00+00:00,0.0,469.5,-469.5,-469.5
2026-01-16 07:00:00+00:00,0.0,164.3825,-164.3825,-164.3825
2026-01-16 08:00:00+00:00,0.0,170.9275,-170.9275,-170.9275
2026-01-16 09:00:00+00:00,0.0,283.65999999999997,-283.65999999999997,-283.65999999999997
2026-01-16 10:00:00+00:00,0.0,139.9325,-139.9325,-139.9325
2026-01-16 11:00:00+00:00,26.7175,0.0,26.7175,26.7175
2026-01-16 12:00:00+00:00,0.0,56.445,-56.445,-56.445
2026-01-16 13:00:00+00:00,0.0,195.575,-195.575,-195.575
2026-01-16 14:00:00+00:00,0.0,165.3875,-165.3875,-165.3875
2026-01-16 15:00:00+00:00,0.0,153.76,-153.76,-153.76
2026-01-16 16:00:00+00:00,0.0,258.495,-258.495,-258.495
2026-01-16 17:00:00+00:00,0.0,265.15,-265.15,-265.15
2026-01-16 18:00:00+00:00,0.0,223.9175,-223.9175,-223.9175
2026-01-16 19:00:00+00:00,0.0,368.4525,-368.4525,-368.4525
2026-01-16 20:00:00+00:00,0.0,216.39,-216.39,-216.39
2026-01-16 21:00:00+00:00,0.0,445.50750000000005,-445.50750000000005,-445.50750000000005
2026-01-16 22:00:00+00:00,0.0,516.135,-516.135,-516.135
2026-01-16 23:00:00+00:00,0.0,486.27250000000004,-486.27250000000004,-486.27250000000004
2026-01-17 00:00:00+00:00,0.0,690.5325,-690.5325,-690.5325
2026-01-17 01:00:00+00:00,0.0,714.0775,-714.0775,-714.0775
2026-01-17 02:00:00+00:00,0.0,617.9075,-617.9075,-617.9075
2026-01-17 03:00:00+00:00,0.0,903.7175,-903.7175,-903.7175
2026-01-17 04:00:00+00:00,0.0,1017.26,-1017.26,-1017.26
2026-01-17 05:00:00+00:00,0.0,1163.31,-1163.31,-1163.31
2026-01-17 06:00:00+00:00,0.0,1308.9675,-1308.9675,-1308.9675
2026-01-17 07:00:00+00:00,0.0,1206.5974999999999,-1206.5974999999999,-1206.5974999999999
2026-01-17 08:00:00+00:00,0.0,897.73,-897.73,-897.73
2026-01-17 09:00:00+00:00,0.0,428.96,-428.96,-428.96
2026-01-17 10:00:00+00:00,0.0,338.34000000000003,-338.34000000000003,-338.34000000000003
2026-01-17 11:00:00+00:00,0.0,312.89,-312.89,-312.89
2026-01-17 12:00:00+00:00,0.0,468.985,-468.985,-468.985
2026-01-17 13:00:00+00:00,0.0,557.5,-557.5,-557.5
2026-01-17 14:00:00+00:00,0.0,631.685,-631.685,-631.685
2026-01-17 15:00:00+00:00,0.0,693.9175,-693.9175,-693.9175
2026-01-17 16:00:00+00:00,0.0,772.5125,-772.5125,-772.5125
2026-01-17 17:00:00+00:00,0.0,870.115,-870.115,-870.115
2026-01-17 18:00:00+00:00,0.0,834.605,-834.605,-834.605
2026-01-17 19:00:00+00:00,0.0,920.375,-920.375,-920.375
2026-01-17 20:00:00+00:00,0.0,777.48,-777.48,-777.48
2026-01-17 21:00:00+00:00,0.0,806.3425,-806.3425,-806.3425
2026-01-17 22:00:00+00:00,0.0,866.6275,-866.6275,-866.6275
2026-01-17 23:00:00+00:00,0.0,578.0225,-578.0225,-578.0225
2026-01-18 00:00:00+00:00,0.0,320.1,-320.1,-320.1
2026-01-18 01:00:00+00:00,0.0,189.4975,-189.4975,-189.4975
2026-01-18 02:00:00+00:00,0.0,72.69749999999999,-72.69749999999999,-72.69749999999999
2026-01-18 03:00:00+00:00,0.0,64.8575,-64.8575,-64.8575
2026-01-18 04:00:00+00:00,1.475,24.5075,-23.0325,-23.0325
2026-01-18 05:00:00+00:00,0.0,89.0625,-89.0625,-89.0625
2026-01-18 06:00:00+00:00,18.005,45.0625,-27.0575,-27.0575
2026-01-18 07:00:00+00:00,42.0025,0.0,42.0025,42.0025
2026-01-18 08:00:00+00:00,503.2875,0.0,503.2875,503.2875
2026-01-18 09:00:00+00:00,454.8775,0.0,454.8775,454.8775
2026-01-18 10:00:00+00:00,640.8325,0.0,640.8325,640.8325
2026-01-18 11:00:00+00:00,597.7675,0.0,597.7675,597.7675
2026-01-18 12:00:00+00:00,462.3825,0.0,462.3825,462.3825
2026-01-18 13:00:00+00:00,331.7275,0.0,331.7275,331.7275
2026-01-18 14:00:00+00:00,25.25,29.282500000000002,-4.032500000000002,-4.032500000000002
2026-01-18 15:00:00+00:00,0.0,311.745,-311.745,-311.745
2026-01-18 16:00:00+00:00,0.0,374.33,-374.33,-374.33
2026-01-18 17:00:00+00:00,0.0,385.1225,-385.1225,-385.1225
2026-01-18 18:00:00+00:00,0.0,276.655,-276.655,-276.655
2026-01-18 19:00:00+00:00,0.0,535.4275,-535.4275,-535.4275
2026-01-18 20:00:00+00:00,0.0,790.8,-790.8,-790.8
2026-01-18 21:00:00+00:00,0.0,639.255,-639.255,-639.255
2026-01-18 22:00:00+00:00,0.0,220.84,-220.84,-220.84
2026-01-18 23:00:00+00:00,100.215,0.4275,99.78750000000001,99.78750000000001
2026-01-19 00:00:00+00:00,380.4175,0.0,380.4175,380.4175
2026-01-19 01:00:00+00:00,523.8775,0.0,523.8775,523.8775
2026-01-19 02:00:00+00:00,568.7125,0.0,568.7125,568.7125
2026-01-19 03:00:00+00:00,674.7475,0.0,674.7475,674.7475
2026-01-19 04:00:00+00:00,681.835,0.0,681.835,681.835
2026-01-19 05:00:00+00:00,745.0825,0.0,745.0825,745.0825
2026-01-19 06:00:00+00:00,547.525,0.0,547.525,547.525
2026-01-19 07:00:00+00:00,438.22,0.0,438.22,438.22
2026-01-19 08:00:00+00:00,450.7025,0.0,450.7025,450.7025
2026-01-19 09:00:00+00:00,482.03249999999997,0.0,482.03249999999997,482.03249999999997
2026-01-19 10:00:00+00:00,337.875,0.0,337.875,337.875
2026-01-19 11:00:00+00:00,207.0675,0.0,207.0675,207.0675
2026-01-19 12:00:00+00:00,107.335,0.0,107.335,107.335
2026-01-19 13:00:00+00:00,93.2125,0.0,93.2125,93.2125
2026-01-19 14:00:00+00:00,206.125,0.0,206.125,206.125
2026-01-19 15:00:00+00:00,408.02250000000004,0.0,408.02250000000004,408.02250000000004
2026-01-19 16:00:00+00:00,223.77,8.9375,214.8325,214.8325
2026-01-19 17:00:00+00:00,145.645,0.0,145.645,145.645
2026-01-19 18:00:00+00:00,193.195,0.0,193.195,193.195
2026-01-19 19:00:00+00:00,110.0575,0.0,110.0575,110.0575
2026-01-19 20:00:00+00:00,0.0,157.90999999999997,-157.90999999999997,-157.90999999999997
2026-01-19 21:00:00+00:00,0.0,234.8575,-234.8575,-234.8575
2026-01-19 22:00:00+00:00,0.785,57.510000000000005,-56.72500000000001,-56.72500000000001
2026-01-19 23:00:00+00:00,174.035,0.0,174.035,174.035
2026-01-20 00:00:00+00:00,270.8125,0.0,270.8125,270.8125
2026-01-20 01:00:00+00:00,291.4825,0.0,291.4825,291.4825
2026-01-20 02:00:00+00:00,275.4,0.0,275.4,275.4
2026-01-20 03:00:00+00:00,216.585,0.0,216.585,216.585
2026-01-20 04:00:00+00:00,49.7125,0.0,49.7125,49.7125
2026-01-20 05:00:00+00:00,0.0,124.22500000000001,-124.22500000000001,-124.22500000000001
2026-01-20 06:00:00+00:00,0.0,366.6975,-366.6975,-366.6975
2026-01-20 07:00:00+00:00,0.0,593.1225,-593.1225,-593.1225
2026-01-20 08:00:00+00:00,0.0,719.11,-719.11,-719.11
2026-01-20 09:00:00+00:00,0.0,800.0325,-800.0325,-800.0325
2026-01-20 10:00:00+00:00,0.0,774.945,-774.945,-774.945
2026-01-20 11:00:00+00:00,0.0,830.05,-830.05,-830.05
2026-01-20 12:00:00+00:00,0.0,730.755,-730.755,-730.755
2026-01-20 13:00:00+00:00,0.0,694.2675,-694.2675,-694.2675
2026-01-20 14:00:00+00:00,0.0,493.5925,-493.5925,-493.5925
2026-01-20 15:00:00+00:00,0.0,294.3475,-294.3475,-294.3475
2026-01-20 16:00:00+00:00,0.0,197.89249999999998,-197.89249999999998,-197.89249999999998
2026-01-20 17:00:00+00:00,0.0,342.26,-342.26,-342.26
2026-01-20 18:00:00+00:00,0.0,306.22,-306.22,-306.22
2026-01-20 19:00:00+00:00,0.0,406.5625,-406.5625,-406.5625
2026-01-20 20:00:00+00:00,0.0,531.9649999999999,-531.9649999999999,-531.9649999999999
2026-01-20 21:00:00+00:00,0.0,528.335,-528.335,-528.335
2026-01-20 22:00:00+00:00,0.0,377.1675,-377.1675,-377.1675
2026-01-20 23:00:00+00:00,0.0,337.265,-337.265,-337.265
2026-01-21 00:00:00+00:00,0.0,337.9825,-337.9825,-337.9825
2026-01-21 01:00:00+00:00,0.0,408.5025,-408.5025,-408.5025
2026-01-21 02:00:00+00:00,0.0,511.3525,-511.3525,-511.3525
2026-01-21 03:00:00+00:00,0.0,649.7825,-649.7825,-649.7825
2026-01-21 04:00:00+00:00,0.0,759.01,-759.01,-759.01
2026-01-21 05:00:00+00:00,0.0,883.3924999999999,-883.3924999999999,-883.3924999999999
2026-01-21 06:00:00+00:00,0.0,1027.82,-1027.82,-1027.82
2026-01-21 07:00:00+00:00,0.0,853.7025,-853.7025,-853.7025
2026-01-21 08:00:00+00:00,0.0,1040.2175,-1040.2175,-1040.2175
2026-01-21 09:00:00+00:00,0.0,584.6075000000001,-584.6075000000001,-584.6075000000001
2026-01-21 10:00:00+00:00,0.0,484.5225,-484.5225,-484.5225
2026-01-21 11:00:00+00:00,0.0,591.8775,-591.8775,-591.8775
2026-01-21 12:00:00+00:00,0.0,753.4925000000001,-753.4925000000001,-753.4925000000001
2026-01-21 13:00:00+00:00,0.0,854.825,-854.825,-854.825
2026-01-21 14:00:00+00:00,0.0,938.7275,-938.7275,-938.7275
2026-01-21 15:00:00+00:00,0.0,1144.81,-1144.81,-1144.81
2026-01-21 16:00:00+00:00,0.0,1358.8474999999999,-1358.8474999999999,-1358.8474999999999
2026-01-21 17:00:00+00:00,0.0,1456.6725000000001,-1456.6725000000001,-1456.6725000000001
2026-01-21 18:00:00+00:00,0.0,1392.545,-1392.545,-1392.545
2026-01-21 19:00:00+00:00,0.0,1355.61,-1355.61,-1355.61
2026-01-21 20:00:00+00:00,0.0,1355.7775000000001,-1355.7775000000001,-1355.7775000000001
2026-01-21 21:00:00+00:00,0.0,1310.49,-1310.49,-1310.49
2026-01-21 22:00:00+00:00,0.0,1343.4075,-1343.4075,-1343.4075
2026-01-21 23:00:00+00:00,0.0,1414.1775,-1414.1775,-1414.1775
2026-01-22 00:00:00+00:00,0.0,1243.1425,-1243.1425,-1243.1425
2026-01-22 01:00:00+00:00,0.0,1037.7875,-1037.7875,-1037.7875
2026-01-22 02:00:00+00:00,0.0,882.45,-882.45,-882.45
2026-01-22 03:00:00+00:00,0.0,739.8225,-739.8225,-739.8225
2026-01-22 04:00:00+00:00,0.0,798.46,-798.46,-798.46
2026-01-22 05:00:00+00:00,0.0,971.9025,-971.9025,-971.9025
2026-01-22 06:00:00+00:00,0.0,868.5075,-868.5075,-868.5075
2026-01-22 07:00:00+00:00,0.0,518.7025,-518.7025,-518.7025
2026-01-22 08:00:00+00:00,0.0,609.51,-609.51,-609.51
2026-01-22 09:00:00+00:00,0.0,417.2575,-417.2575,-417.2575
2026-01-22 10:00:00+00:00,0.0,297.4575,-297.4575,-297.4575
2026-01-22 11:00:00+00:00,27.337500000000002,82.11,-54.772499999999994,-54.772499999999994
2026-01-22 12:00:00+00:00,146.97,0.0,146.97,146.97
2026-01-22 13:00:00+00:00,47.144999999999996,10.5775,36.567499999999995,36.567499999999995
2026-01-22 14:00:00+00:00,0.0,302.8075,-302.8075,-302.8075
2026-01-22 15:00:00+00:00,0.0,638.3824999999999,-638.3824999999999,-638.3824999999999
2026-01-22 16:00:00+00:00,0.0,472.1875,-472.1875,-472.1875
2026-01-22 17:00:00+00:00,0.0,376.6225,-376.6225,-376.6225
2026-01-22 18:00:00+00:00,0.0,439.86,-439.86,-439.86
2026-01-22 19:00:00+00:00,0.0,426.1675,-426.1675,-426.1675
2026-01-22 20:00:00+00:00,0.0,557.1424999999999,-557.1424999999999,-557.1424999999999
2026-01-22 21:00:00+00:00,0.0,600.825,-600.825,-600.825
2026-01-22 22:00:00+00:00,0.0,508.2925,-508.2925,-508.2925
2026-01-22 23:00:00+00:00,0.0,770.76,-770.76,-770.76
2026-01-23 00:00:00+00:00,0.0,1060.2225,-1060.2225,-1060.2225
2026-01-23 01:00:00+00:00,0.0,1092.6575,-1092.6575,-1092.6575
2026-01-23 02:00:00+00:00,0.0,1108.2624999999998,-1108.2624999999998,-1108.2624999999998
2026-01-23 03:00:00+00:00,0.0,1149.965,-1149.965,-1149.965
2026-01-23 04:00:00+00:00,0.0,1237.4475,-1237.4475,-1237.4475
2026-01-23 05:00:00+00:00,0.0,686.0575,-686.0575,-686.0575
2026-01-23 06:00:00+00:00,0.0,441.445,-441.445,-441.445
2026-01-23 07:00:00+00:00,0.0,321.75,-321.75,-321.75
2026-01-23 08:00:00+00:00,0.0,67.51,-67.51,-67.51
2026-01-23 09:00:00+00:00,34.29,38.685,-4.395000000000003,-4.395000000000003
2026-01-23 10:00:00+00:00,29.6525,18.53,11.122499999999999,11.122499999999999
2026-01-23 11:00:00+00:00,20.1425,5.76,14.382499999999999,14.382499999999999
2026-01-23 12:00:00+00:00,22.810000000000002,0.9825,21.8275,21.8275
2026-01-23 13:00:00+00:00,46.305,15.362499999999999,30.942500000000003,30.942500000000003
2026-01-23 14:00:00+00:00,0.0,60.62,-60.62,-60.62
2026-01-23 15:00:00+00:00,29.975,74.7225,-44.747499999999995,-44.747499999999995
2026-01-23 16:00:00+00:00,0.0,481.2925,-481.2925,-481.2925
2026-01-23 17:00:00+00:00,0.0,1082.0275,-1082.0275,-1082.0275
2026-01-23 18:00:00+00:00,0.0,1249.155,-1249.155,-1249.155
2026-01-23 19:00:00+00:00,0.0,1196.2975000000001,-1196.2975000000001,-1196.2975000000001
2026-01-23 20:00:00+00:00,0.0,963.0,-963.0,-963.0
2026-01-23 21:00:00+00:00,0.0,805.9,-805.9,-805.9
2026-01-23 22:00:00+00:00,0.0,538.735,-538.735,-538.735
2026-01-23 23:00:00+00:00,0.0,194.995,-194.995,-194.995
2026-01-24 00:00:00+00:00,0.0,233.1375,-233.1375,-233.1375
2026-01-24 01:00:00+00:00,0.0,198.565,-198.565,-198.565
2026-01-24 02:00:00+00:00,0.0,147.33249999999998,-147.33249999999998,-147.33249999999998
2026-01-24 03:00:00+00:00,0.0,184.4425,-184.4425,-184.4425
2026-01-24 04:00:00+00:00,0.0,315.3475,-315.3475,-315.3475
2026-01-24 05:00:00+00:00,0.0,520.8075,-520.8075,-520.8075
2026-01-24 06:00:00+00:00,0.0,764.535,-764.535,-764.535
2026-01-24 07:00:00+00:00,0.0,814.91,-814.91,-814.91
2026-01-24 08:00:00+00:00,0.0,543.79,-543.79,-543.79
2026-01-24 09:00:00+00:00,0.0,755.175,-755.175,-755.175
2026-01-24 10:00:00+00:00,0.0,433.0,-433.0,-433.0
2026-01-24 11:00:00+00:00,0.0,95.61000000000001,-95.61000000000001,-95.61000000000001
2026-01-24 12:00:00+00:00,0.0,103.3725,-103.3725,-103.3725
2026-01-24 13:00:00+00:00,0.0,73.2475,-73.2475,-73.2475
2026-01-24 14:00:00+00:00,0.0,269.5475,-269.5475,-269.5475
2026-01-24 15:00:00+00:00,80.265,82.2125,-1.9475000000000051,-1.9475000000000051
2026-01-24 16:00:00+00:00,74.8,0.0,74.8,74.8
2026-01-24 17:00:00+00:00,66.455,0.0,66.455,66.455
2026-01-24 18:00:00+00:00,42.375,0.0,42.375,42.375
2026-01-24 19:00:00+00:00,61.485,38.3175,23.167499999999997,23.167499999999997
2026-01-24 20:00:00+00:00,0.0,246.775,-246.775,-246.775
2026-01-24 21:00:00+00:00,0.0,202.3125,-202.3125,-202.3125
2026-01-24 22:00:00+00:00,0.0,393.945,-393.945,-393.945
2026-01-24 23:00:00+00:00,0.0,315.405,-315.405,-315.405
2026-01-25 00:00:00+00:00,0.0,324.3125,-324.3125,-324.3125
2026-01-25 01:00:00+00:00,0.0,538.4675,-538.4675,-538.4675
2026-01-25 02:00:00+00:00,0.0,553.31,-553.31,-553.31
2026-01-25 03:00:00+00:00,0.0,622.1475,-622.1475,-622.1475
2026-01-25 04:00:00+00:00,0.0,786.34,-786.34,-786.34
2026-01-25 05:00:00+00:00,0.0,986.845,-986.845,-986.845
2026-01-25 06:00:00+00:00,0.0,1078.825,-1078.825,-1078.825
2026-01-25 07:00:00+00:00,0.0,1210.0275,-1210.0275,-1210.0275
2026-01-25 08:00:00+00:00,0.0,1124.9,-1124.9,-1124.9
2026-01-25 09:00:00+00:00,0.0,836.3100000000001,-836.3100000000001,-836.3100000000001
2026-01-25 10:00:00+00:00,0.0,598.3,-598.3,-598.3
2026-01-25 11:00:00+00:00,0.0,468.235,-468.235,-468.235
2026-01-25 12:00:00+00:00,0.0,444.14,-444.14,-444.14
2026-01-25 13:00:00+00:00,0.0,261.275,-261.275,-261.275
2026-01-25 14:00:00+00:00,0.0,172.1925,-172.1925,-172.1925
2026-01-25 15:00:00+00:00,0.0,359.7575,-359.7575,-359.7575
2026-01-25 16:00:00+00:00,0.0,711.5325,-711.5325,-711.5325
2026-01-25 17:00:00+00:00,0.0,922.175,-922.175,-922.175
2026-01-25 18:00:00+00:00,0.0,1036.5149999999999,-1036.5149999999999,-1036.5149999999999
2026-01-25 19:00:00+00:00,0.0,959.92,-959.92,-959.92
2026-01-25 20:00:00+00:00,0.0,870.85,-870.85,-870.85
2026-01-25 21:00:00+00:00,0.0,735.215,-735.215,-735.215
2026-01-25 22:00:00+00:00,0.0,505.4675,-505.4675,-505.4675
2026-01-25 23:00:00+00:00,0.0,342.56,-342.56,-342.56
2026-01-26 00:00:00+00:00,0.0,481.4875,-481.4875,-481.4875
2026-01-26 01:00:00+00:00,0.0,84.39,-84.39,-84.39
2026-01-26 02:00:00+00:00,0.0,227.405,-227.405,-227.405
2026-01-26 03:00:00+00:00,0.0,440.75,-440.75,-440.75
2026-01-26 04:00:00+00:00,16.96,51.8825,-34.9225,-34.9225
2026-01-26 05:00:00+00:00,101.66499999999999,0.0,101.66499999999999,101.66499999999999
2026-01-26 06:00:00+00:00,4.55,86.1575,-81.6075,-81.6075
2026-01-26 07:00:00+00:00,0.0,351.7,-351.7,-351.7
2026-01-26 08:00:00+00:00,0.0,274.4425,-274.4425,-274.4425
2026-01-26 09:00:00+00:00,0.0,265.245,-265.245,-265.245
2026-01-26 10:00:00+00:00,0.0,397.6075,-397.6075,-397.6075
2026-01-26 11:00:00+00:00,0.0,595.7575,-595.7575,-595.7575
2026-01-26 12:00:00+00:00,0.0,471.6725,-471.6725,-471.6725
2026-01-26 13:00:00+00:00,52.965,28.655,24.310000000000002,24.310000000000002
2026-01-26 14:00:00+00:00,43.1,43.8275,-0.7274999999999991,-0.7274999999999991
2026-01-26 15:00:00+00:00,0.0,173.115,-173.115,-173.115
2026-01-26 16:00:00+00:00,0.0,289.33,-289.33,-289.33
2026-01-26 17:00:00+00:00,0.0,344.2125,-344.2125,-344.2125
2026-01-26 18:00:00+00:00,0.0,341.3625,-341.3625,-341.3625
2026-01-26 19:00:00+00:00,0.0,587.6925,-587.6925,-587.6925
2026-01-26 20:00:00+00:00,0.0,659.665,-659.665,-659.665
2026-01-26 21:00:00+00:00,0.0,499.5575,-499.5575,-499.5575
2026-01-26 22:00:00+00:00,0.0,343.21750000000003,-343.21750000000003,-343.21750000000003
2026-01-26 23:00:00+00:00,16.21,39.2025,-22.9925,-22.9925
2026-01-27 00:00:00+00:00,203.77499999999998,0.0,203.77499999999998,203.77499999999998
2026-01-27 01:00:00+00:00,276.275,0.0,276.275,276.275
2026-01-27 02:00:00+00:00,447.35249999999996,0.0,447.35249999999996,447.35249999999996
2026-01-27 03:00:00+00:00,427.1175,0.0,427.1175,427.1175
2026-01-27 04:00:00+00:00,234.295,0.0,234.295,234.295
2026-01-27 05:00:00+00:00,47.927499999999995,56.584999999999994,-8.657499999999999,-8.657499999999999
2026-01-27 06:00:00+00:00,3.0475,141.3175,-138.26999999999998,-138.26999999999998
2026-01-27 07:00:00+00:00,0.0,393.105,-393.105,-393.105
2026-01-27 08:00:00+00:00,0.0,500.9825,-500.9825,-500.9825
2026-01-27 09:00:00+00:00,0.0,412.9675,-412.9675,-412.9675
2026-01-27 10:00:00+00:00,0.0,334.805,-334.805,-334.805
2026-01-27 11:00:00+00:00,0.0,242.03750000000002,-242.03750000000002,-242.03750000000002
2026-01-27 12:00:00+00:00,0.0,156.4625,-156.4625,-156.4625
2026-01-27 13:00:00+00:00,0.0,169.9975,-169.9975,-169.9975
2026-01-27 14:00:00+00:00,0.0,512.865,-512.865,-512.865
2026-01-27 15:00:00+00:00,0.0,761.6,-761.6,-761.6
2026-01-27 16:00:00+00:00,0.0,1296.2849999999999,-1296.2849999999999,-1296.2849999999999
2026-01-27 17:00:00+00:00,0.0,1399.5725,-1399.5725,-1399.5725
2026-01-27 18:00:00+00:00,0.0,1407.8525,-1407.8525,-1407.8525
2026-01-27 19:00:00+00:00,0.0,1187.7525,-1187.7525,-1187.7525
2026-01-27 20:00:00+00:00,0.0,1216.0975,-1216.0975,-1216.0975
2026-01-27 21:00:00+00:00,0.0,1089.87,-1089.87,-1089.87
2026-01-27 22:00:00+00:00,0.0,680.0975,-680.0975,-680.0975
2026-01-27 23:00:00+00:00,0.0,238.17,-238.17,-238.17
2026-01-28 00:00:00+00:00,36.06,8.2525,27.807500000000005,27.807500000000005
2026-01-28 01:00:00+00:00,200.0725,0.0,200.0725,200.0725
2026-01-28 02:00:00+00:00,280.5875,0.0,280.5875,280.5875
2026-01-28 03:00:00+00:00,333.14,0.0,333.14,333.14
2026-01-28 04:00:00+00:00,265.9475,0.0,265.9475,265.9475
2026-01-28 05:00:00+00:00,28.3975,87.17750000000001,-58.78000000000001,-58.78000000000001
2026-01-28 06:00:00+00:00,37.045,144.6725,-107.62750000000001,-107.62750000000001
2026-01-28 07:00:00+00:00,23.15,22.1475,1.0024999999999977,1.0024999999999977
2026-01-28 08:00:00+00:00,241.8625,0.0,241.8625,241.8625
2026-01-28 09:00:00+00:00,855.79,0.0,855.79,855.79
2026-01-28 10:00:00+00:00,980.54,0.0,980.54,980.54
2026-01-28 11:00:00+00:00,818.6,0.0,818.6,818.6
2026-01-28 12:00:00+00:00,610.89,0.0,610.89,610.89
2026-01-28 13:00:00+00:00,117.4925,31.5525,85.94000000000001,85.94000000000001
2026-01-28 14:00:00+00:00,0.0,254.5225,-254.5225,-254.5225
2026-01-28 15:00:00+00:00,0.0,889.55,-889.55,-889.55
2026-01-28 16:00:00+00:00,0.0,1303.25,-1303.25,-1303.25
2026-01-28 17:00:00+00:00,0.0,945.445,-945.445,-945.445
2026-01-28 18:00:00+00:00,0.0,812.9225,-812.9225,-812.9225
2026-01-28 19:00:00+00:00,0.0,904.2850000000001,-904.2850000000001,-904.2850000000001
2026-01-28 20:00:00+00:00,0.0,693.9375,-693.9375,-693.9375
2026-01-28 21:00:00+00:00,1.21,211.8225,-210.61249999999998,-210.61249999999998
2026-01-28 22:00:00+00:00,27.2625,10.215,17.0475,17.0475
2026-01-28 23:00:00+00:00,158.94,0.0,158.94,158.94
2026-01-29 00:00:00+00:00,305.1325,0.0,305.1325,305.1325
2026-01-29 01:00:00+00:00,360.03999999999996,0.0,360.03999999999996,360.03999999999996
2026-01-29 02:00:00+00:00,489.22,0.0,489.22,489.22
2026-01-29 03:00:00+00:00,502.7875,0.0,502.7875,502.7875
2026-01-29 04:00:00+00:00,631.0575,0.0,631.0575,631.0575
2026-01-29 05:00:00+00:00,652.39,0.0,652.39,652.39
2026-01-29 06:00:00+00:00,659.1800000000001,0.0,659.1800000000001,659.1800000000001
2026-01-29 07:00:00+00:00,833.38,0.0,833.38,833.38
2026-01-29 08:00:00+00:00,1038.2425,0.0,1038.2425,1038.2425
2026-01-29 09:00:00+00:00,1048.76,0.0,1048.76,1048.76
2026-01-29 10:00:00+00:00,1283.7475,0.0,1283.7475,1283.7475
2026-01-29 11:00:00+00:00,1213.5149999999999,0.0,1213.5149999999999,1213.5149999999999
2026-01-29 12:00:00+00:00,1200.8025,0.0,1200.8025,1200.8025
2026-01-29 13:00:00+00:00,1225.7125,0.0,1225.7125,1225.7125
2026-01-29 14:00:00+00:00,809.1800000000001,0.0,809.1800000000001,809.1800000000001
2026-01-29 15:00:00+00:00,286.93,0.0,286.93,286.93
2026-01-29 16:00:00+00:00,10.1575,133.76,-123.60249999999999,-123.60249999999999
2026-01-29 17:00:00+00:00,0.0,301.44,-301.44,-301.44
2026-01-29 18:00:00+00:00,0.0,489.135,-489.135,-489.135
2026-01-29 19:00:00+00:00,0.0,708.475,-708.475,-708.475
2026-01-29 20:00:00+00:00,0.0,1037.0825,-1037.0825,-1037.0825
2026-01-29 21:00:00+00:00,0.0,1069.8375,-1069.8375,-1069.8375
2026-01-29 22:00:00+00:00,0.0,880.5175,-880.5175,-880.5175
2026-01-29 23:00:00+00:00,0.0,653.57,-653.57,-653.57
2026-01-30 00:00:00+00:00,0.0,497.1125,-497.1125,-497.1125
2026-01-30 01:00:00+00:00,0.0,453.28249999999997,-453.28249999999997,-453.28249999999997
2026-01-30 02:00:00+00:00,0.0,459.625,-459.625,-459.625
2026-01-30 03:00:00+00:00,0.0,509.65,-509.65,-509.65
2026-01-30 04:00:00+00:00,0.0,456.89250000000004,-456.89250000000004,-456.89250000000004
2026-01-30 05:00:00+00:00,0.0,391.07,-391.07,-391.07
2026-01-30 06:00:00+00:00,0.0,479.3925,-479.3925,-479.3925
2026-01-30 07:00:00+00:00,0.0,452.335,-452.335,-452.335
2026-01-30 08:00:00+00:00,0.0,486.5125,-486.5125,-486.5125
2026-01-30 09:00:00+00:00,0.0,431.7925,-431.7925,-431.7925
2026-01-30 10:00:00+00:00,77.7725,85.33500000000001,-7.562500000000014,-7.562500000000014
2026-01-30 11:00:00+00:00,671.5450000000001,0.0,671.5450000000001,671.5450000000001
2026-01-30 12:00:00+00:00,899.7125,0.0,899.7125,899.7125
2026-01-30 13:00:00+00:00,896.895,0.0,896.895,896.895
2026-01-30 14:00:00+00:00,782.3924999999999,0.0,782.3924999999999,782.3924999999999
2026-01-30 15:00:00+00:00,361.75,0.0,361.75,361.75
2026-01-30 16:00:00+00:00,66.7175,0.0,66.7175,66.7175
2026-01-30 17:00:00+00:00,29.002499999999998,11.817499999999999,17.185,17.185
2026-01-30 18:00:00+00:00,0.0,95.9,-95.9,-95.9
2026-01-30 19:00:00+00:00,0.0,318.1775,-318.1775,-318.1775
2026-01-30 20:00:00+00:00,0.0,536.515,-536.515,-536.515
2026-01-30 21:00:00+00:00,0.0,817.6875,-817.6875,-817.6875
2026-01-30 22:00:00+00:00,0.0,674.3050000000001,-674.3050000000001,-674.3050000000001
2026-01-30 23:00:00+00:00,0.0,514.5899999999999,-514.5899999999999,-514.5899999999999
2026-01-31 00:00:00+00:00,0.0,578.49,-578.49,-578.49
2026-01-31 01:00:00+00:00,0.0,696.5625,-696.5625,-696.5625
2026-01-31 02:00:00+00:00,0.0,716.4475,-716.4475,-716.4475
2026-01-31 03:00:00+00:00,0.0,934.8325,-934.8325,-934.8325
2026-01-31 04:00:00+00:00,0.0,1133.455,-1133.455,-1133.455
2026-01-31 05:00:00+00:00,0.0,1263.6100000000001,-1263.6100000000001,-1263.6100000000001
2026-01-31 06:00:00+00:00,0.0,1249.035,-1249.035,-1249.035
2026-01-31 07:00:00+00:00,0.0,1057.38,-1057.38,-1057.38
2026-01-31 08:00:00+00:00,0.0,948.7975,-948.7975,-948.7975
