,DK_1_SE_3,SE_3_DK_1,SE_3_FI,FI_SE_3,SE_3_NO_1,NO_1_SE_3,SE_3_SE_2,SE_2_SE_3,SE_3_SE_4,SE_4_SE_3,SE_3_DK_1_net_export,SE_3_FI_net_export,SE_3_NO_1_net_export,SE_3_SE_2_net_export,SE_3_SE_4_net_export,Net Export
2026-01-18 19:00:00+00:00,0.0,491.45,128.0355,0.0,0.0,906.618164,0.0,6755.20654275,4344.20812975,0.0,491.45,128.0355,-906.618164,-6755.20654275,4344.20812975,-2698.131077
2026-01-18 20:00:00+00:00,0.0,528.0625,251.9875,0.0,0.0,689.62545775,0.0,6568.58935525,4106.1961062499995,0.0,528.0625,251.9875,-689.62545775,-6568.58935525,4106.1961062499995,-2371.968706750001
2026-01-18 21:00:00+00:00,0.0,592.0975000000001,454.52,0.0,2.5268585,278.2679215,0.0,6407.05969225,3613.2125244999997,0.0,592.0975000000001,454.52,-275.741063,-6407.05969225,3613.2125244999997,-2022.9707307500003
2026-01-18 22:00:00+00:00,0.0,679.3125,504.1325,0.0,228.3438355,0.0,0.0,6198.33740225,3116.50201425,0.0,679.3125,504.1325,228.3438355,-6198.33740225,3116.50201425,-1670.0465525
2026-01-18 23:00:00+00:00,0.0,474.95500000000004,622.505,0.0,243.80775225,0.0,0.0,6310.32336425,3396.838257,0.0,474.95500000000004,622.505,243.80775225,-6310.32336425,3396.838257,-1572.2173550000002
2026-01-19 00:00:00+00:00,0.0,519.6725,507.46500000000003,0.0,16.51897525,3.61146475,0.0,6086.939819499999,3530.9765015000003,0.0,519.6725,507.46500000000003,12.9075105,-6086.939819499999,3530.9765015000003,-1515.9183074999992
2026-01-19 01:00:00+00:00,0.0,555.39,455.47249999999997,0.0,26.904986,15.083122,0.0,5831.8701172500005,3556.6923825,0.0,555.39,455.47249999999997,11.821864000000001,-5831.8701172500005,3556.6923825,-1252.4933707500008
2026-01-19 02:00:00+00:00,0.0,674.7675,537.06,0.0,0.0,72.19883875,0.0,5924.432861249999,3657.08221425,0.0,674.7675,537.06,-72.19883875,-5924.432861249999,3657.08221425,-1127.7219857499995
2026-01-19 03:00:00+00:00,0.0,682.97,619.4475,0.0,0.0,244.76750175,0.0,5879.46203625,3775.5927735,0.0,682.97,619.4475,-244.76750175,-5879.46203625,3775.5927735,-1046.2192645
2026-01-19 04:00:00+00:00,0.0,640.9525,920.755,0.0,0.0,888.2702635,0.0,6200.23400875,4155.0861815,0.0,640.9525,920.755,-888.2702635,-6200.23400875,4155.0861815,-1371.71059075
2026-01-19 05:00:00+00:00,0.0,292.6725,972.0675,0.0,0.0,1422.29837025,0.0,6747.2628175,4640.99951175,0.0,292.6725,972.0675,-1422.29837025,-6747.2628175,4640.99951175,-2263.8216759999996
2026-01-19 06:00:00+00:00,0.0,134.39,812.64,0.0,0.0,1704.0631105,0.0,7114.28332525,4837.635254,0.0,134.39,812.64,-1704.0631105,-7114.28332525,4837.635254,-3033.681181750001
2026-01-19 07:00:00+00:00,0.0,170.64,623.395,0.0,0.0,1876.0371705,0.0,7012.857666,4722.32666025,0.0,170.64,623.395,-1876.0371705,-7012.857666,4722.32666025,-3372.53317625
2026-01-19 08:00:00+00:00,161.68237975,0.0475,765.2774999999999,0.0,0.0,1484.0319215,0.0,6717.5217285,4222.03759775,0.0,-161.63487974999998,765.2774999999999,-1484.0319215,-6717.5217285,4222.03759775,-3375.8734320000003
2026-01-19 09:00:00+00:00,217.22641000000002,0.0,889.25,0.0,0.0,1367.2150575,0.0,6453.567627,3796.11456275,0.0,-217.22641000000002,889.25,-1367.2150575,-6453.567627,3796.11456275,-3352.64453175
2026-01-19 10:00:00+00:00,310.942505,0.0,1186.475,0.0,0.0,1163.4605099999999,0.0,6303.7176515,3266.2085575,0.0,-310.942505,1186.475,-1163.4605099999999,-6303.7176515,3266.2085575,-3325.4371090000004
2026-01-19 11:00:00+00:00,227.89829625,0.0,1188.375,0.0,0.0,1310.86676025,0.0,6191.71826175,3164.277893,0.0,-227.89829625,1188.375,-1310.86676025,-6191.71826175,3164.277893,-3377.8304252500006
2026-01-19 12:00:00+00:00,292.07619850000003,0.0,1088.725,0.0,0.0,1350.68826275,0.0,6022.685180500001,3388.8130495,0.0,-292.07619850000003,1088.725,-1350.68826275,-6022.685180500001,3388.8130495,-3187.911592250001
2026-01-19 13:00:00+00:00,199.29634099999998,0.0,861.1475,0.0,0.0,1654.085205,0.0,6298.95788575,4152.1747435,0.0,-199.29634099999998,861.1475,-1654.085205,-6298.95788575,4152.1747435,-3139.01718825
2026-01-19 14:00:00+00:00,390.50832375,0.0,483.405,0.0,0.0,1792.83926425,0.0,6200.85192875,4805.69226075,0.0,-390.50832375,483.405,-1792.83926425,-6200.85192875,4805.69226075,-3095.102256
2026-01-19 15:00:00+00:00,418.491333,0.0,571.3725,0.0,0.0,1709.2890015,0.0,6468.458374,4554.042236249999,0.0,-418.491333,571.3725,-1709.2890015,-6468.458374,4554.042236249999,-3470.82397225
2026-01-19 16:00:00+00:00,632.345215,0.0,516.2825,0.0,0.0,1655.93624875,0.0,5997.136597,4201.66674825,0.0,-632.345215,516.2825,-1655.93624875,-5997.136597,4201.66674825,-3567.4688125000002
2026-01-19 17:00:00+00:00,294.04977025,0.0,448.4475,0.0,0.0,1574.0984495,0.0,6247.357422,4325.76672375,0.0,-294.04977025,448.4475,-1574.0984495,-6247.357422,4325.76672375,-3341.291418
2026-01-19 18:00:00+00:00,277.3749465,0.0,526.995,0.0,0.0,1544.287384,0.0,6315.70263675,4464.350342,0.0,-277.3749465,526.995,-1544.287384,-6315.70263675,4464.350342,-3146.019625250001
2026-01-19 19:00:00+00:00,0.0,206.7,410.4625,0.0,0.0,1538.452179,0.0,6412.4260255,4465.99951175,0.0,206.7,410.4625,-1538.452179,-6412.4260255,4465.99951175,-2867.71619275
2026-01-19 20:00:00+00:00,0.0,307.4225,540.2225,0.0,0.0,1231.5571595000001,0.0,6114.0400389999995,4063.88433825,0.0,307.4225,540.2225,-1231.5571595000001,-6114.0400389999995,4063.88433825,-2434.0678602499993
2026-01-19 21:00:00+00:00,0.0,541.3425,483.295,0.0,0.0,1352.282593,0.0,5978.2039795,4172.5927732499995,0.0,541.3425,483.295,-1352.282593,-5978.2039795,4172.5927732499995,-2133.2562992500007
2026-01-19 22:00:00+00:00,0.0,679.5325,450.555,0.0,0.0,1513.79455525,0.0,5918.251953,4523.70202675,0.0,679.5325,450.555,-1513.79455525,-5918.251953,4523.70202675,-1778.2569814999997
2026-01-19 23:00:00+00:00,0.0,578.7624999999999,470.8225,0.0,0.0,1337.38702375,0.0,5719.99938975,4643.391968,0.0,578.7624999999999,470.8225,-1337.38702375,-5719.99938975,4643.391968,-1364.4094454999995
2026-01-20 00:00:00+00:00,0.0,407.9225,444.2875,0.0,0.0,1188.8330075,0.0,5629.00952175,4925.39294425,0.0,407.9225,444.2875,-1188.8330075,-5629.00952175,4925.39294425,-1040.2395850000003
2026-01-20 01:00:00+00:00,0.0,566.2675,426.1875,0.0,0.0,1274.143341,0.0,5792.1866455,4989.11084,0.0,566.2675,426.1875,-1274.143341,-5792.1866455,4989.11084,-1084.7641464999997
2026-01-20 02:00:00+00:00,0.0,601.125,409.365,0.0,0.0,1416.508911,0.0,5753.6513672500005,5098.32849125,0.0,601.125,409.365,-1416.508911,-5753.6513672500005,5098.32849125,-1061.3417870000003
2026-01-20 03:00:00+00:00,0.0,651.9075,413.5575,0.0,0.0,1477.197754,0.0,5633.293091,5078.88574225,0.0,651.9075,413.5575,-1477.197754,-5633.293091,5078.88574225,-966.1401027499996
2026-01-20 04:00:00+00:00,0.0,103.0625,643.2425000000001,0.0,0.0,1447.90475475,0.0,5575.74304225,5095.26025375,0.0,103.0625,643.2425000000001,-1447.90475475,-5575.74304225,5095.26025375,-1182.0825432500005
2026-01-20 05:00:00+00:00,72.31528075,64.64,366.145,0.0,0.0,1512.1629335,0.0,5974.65991225,5043.86792,0.0,-7.675280749999999,366.145,-1512.1629335,-5974.65991225,5043.86792,-2084.4852065000005
2026-01-20 06:00:00+00:00,0.977438,90.7675,342.6375,0.0,0.0,1861.67062375,0.0,6055.64025875,4606.96362325,0.0,89.79006199999999,342.6375,-1861.67062375,-6055.64025875,4606.96362325,-2877.9196972499994
2026-01-20 07:00:00+00:00,0.0,278.265,290.72249999999997,0.0,0.0,1752.554352,0.0,6131.59863275,4204.35546875,0.0,278.265,290.72249999999997,-1752.554352,-6131.59863275,4204.35546875,-3110.8100160000004
2026-01-20 08:00:00+00:00,0.0,279.3275,358.5475,0.0,0.0,1624.18719475,0.0,6029.0386965,3810.3627930000002,0.0,279.3275,358.5475,-1624.18719475,-6029.0386965,3810.3627930000002,-3204.98809825
2026-01-20 09:00:00+00:00,2.7149885,43.3925,611.4025,0.0,0.0,1535.067749,0.0,6186.5274657499995,3747.9119875,0.0,40.6775115,611.4025,-1535.067749,-6186.5274657499995,3747.9119875,-3321.603215749999
2026-01-20 10:00:00+00:00,337.62085375000004,0.0,928.315,0.0,0.0,1413.164856,0.0,6110.07226575,3516.477661,0.0,-337.62085375000004,928.315,-1413.164856,-6110.07226575,3516.477661,-3416.0653145000006
2026-01-20 11:00:00+00:00,54.372387,13.1425,1107.275,0.0,0.0,1402.1214295,0.0,6076.286621,2907.78521725,0.0,-41.229887000000005,1107.275,-1402.1214295,-6076.286621,2907.78521725,-3504.57772025
2026-01-20 12:00:00+00:00,64.033534,0.0,1181.9,0.0,0.0,1509.82476825,0.0,6227.95471175,3194.3038939999997,0.0,-64.033534,1181.9,-1509.82476825,-6227.95471175,3194.3038939999997,-3425.60912
2026-01-20 13:00:00+00:00,149.19000599999998,0.0,882.56,0.0,0.0,1450.1738890000001,0.0,6054.343384,3453.1018679999997,0.0,-149.19000599999998,882.56,-1450.1738890000001,-6054.343384,3453.1018679999997,-3318.045411
2026-01-20 14:00:00+00:00,139.1374855,0.0,529.52,0.0,0.0,1567.4262697499998,0.0,6073.2958985000005,3829.032776,0.0,-139.1374855,529.52,-1567.4262697499998,-6073.2958985000005,3829.032776,-3421.3068777500002
2026-01-20 15:00:00+00:00,336.98603049999997,0.0,300.2925,0.0,0.0,1604.0930480000002,0.0,5912.9871825,4121.19213875,0.0,-336.98603049999997,300.2925,-1604.0930480000002,-5912.9871825,4121.19213875,-3432.5816222500007
2026-01-20 16:00:00+00:00,243.29200375,0.0,251.02,0.0,0.0,1619.5399475,0.0,6476.6777345,4402.3533935,0.0,-243.29200375,251.02,-1619.5399475,-6476.6777345,4402.3533935,-3686.13629225
2026-01-20 17:00:00+00:00,135.21394550000002,0.0,432.31,0.0,0.0,1573.614746,0.0,6492.0283202499995,4198.41143775,0.0,-135.21394550000002,432.31,-1573.614746,-6492.0283202499995,4198.41143775,-3570.135573999999
2026-01-20 18:00:00+00:00,570.6670835,0.0,260.05,0.0,0.0,1516.82788075,0.0,6411.0183105,4971.227173,0.0,-570.6670835,260.05,-1516.82788075,-6411.0183105,4971.227173,-3267.2361017499998
2026-01-20 19:00:00+00:00,174.71993824999998,0.0,76.6935,0.0,0.0,1682.1602785,0.0,6686.39636225,5421.9803465,0.0,-174.71993824999998,76.6935,-1682.1602785,-6686.39636225,5421.9803465,-3044.6027324999995
2026-01-20 20:00:00+00:00,36.68585575,0.0,365.6775,0.0,0.0,1601.41870125,0.0,6692.29040525,5379.36010725,0.0,-36.68585575,365.6775,-1601.41870125,-6692.29040525,5379.36010725,-2585.357355
2026-01-20 21:00:00+00:00,21.955502499999998,128.735,375.4175,0.0,0.0,1539.76806625,0.0,6363.703857500001,5275.4558105,0.0,106.77949750000002,375.4175,-1539.76806625,-6363.703857500001,5275.4558105,-2145.8191157500005
2026-01-20 22:00:00+00:00,0.0,212.29500000000002,588.1775,0.0,0.0,1615.0020749999999,0.0,6219.49780275,5373.482910000001,0.0,212.29500000000002,588.1775,-1615.0020749999999,-6219.49780275,5373.482910000001,-1660.544467749999
2026-01-20 23:00:00+00:00,0.0,370.315,1037.455,0.0,0.0,1845.5671385,0.0,6370.82080075,5452.10400375,0.0,370.315,1037.455,-1845.5671385,-6370.82080075,5452.10400375,-1356.5139355000001
2026-01-21 00:00:00+00:00,0.0,518.1575,1037.525,0.0,0.0,1770.4005125,0.0,6236.30432125,5352.50659175,0.0,518.1575,1037.525,-1770.4005125,-6236.30432125,5352.50659175,-1098.5157419999996
2026-01-21 01:00:00+00:00,0.0,360.3125,1059.9,0.0,0.0,1656.996521,0.0,6181.1774905,5367.5513915,0.0,360.3125,1059.9,-1656.996521,-6181.1774905,5367.5513915,-1050.4101199999996
2026-01-21 02:00:00+00:00,0.0,146.14,1188.6000000000001,0.0,0.0,1474.32723975,0.0,6242.2927245,5357.9091797500005,0.0,146.14,1188.6000000000001,-1474.32723975,-6242.2927245,5357.9091797500005,-1023.9707844999994
2026-01-21 03:00:00+00:00,0.0,225.6875,1146.175,0.0,0.0,1577.928253,0.0,6266.0529785,5376.4074709999995,0.0,225.6875,1146.175,-1577.928253,-6266.0529785,5376.4074709999995,-1095.7112605000002
2026-01-21 04:00:00+00:00,0.0,250.39249999999998,1177.5,0.0,0.0,1685.4762879999998,0.0,6352.03588875,5352.84375,0.0,250.39249999999998,1177.5,-1685.4762879999998,-6352.03588875,5352.84375,-1256.7759267499996
2026-01-21 05:00:00+00:00,329.7232055,0.6725,1190.0500000000002,0.0,0.0,1520.49526975,0.0,6751.949463,5316.6400145,0.0,-329.0507055,1190.0500000000002,-1520.49526975,-6751.949463,5316.6400145,-2094.80542375
2026-01-21 06:00:00+00:00,711.549179,0.0,838.0699999999999,0.0,0.0,1633.506195,0.0,6866.5061035,5558.68249525,0.0,-711.549179,838.0699999999999,-1633.506195,-6866.5061035,5558.68249525,-2814.8089822499996
2026-01-21 07:00:00+00:00,708.3742677500001,0.0,723.61,0.0,0.0,1470.111267,0.0,6770.3170165,5403.33081075,0.0,-708.3742677500001,723.61,-1470.111267,-6770.3170165,5403.33081075,-2821.8617405000005
2026-01-21 08:00:00+00:00,576.8578642499999,0.0,911.7950000000001,0.0,0.0,1865.3934020000002,0.0,6620.76342775,5178.328125,0.0,-576.8578642499999,911.7950000000001,-1865.3934020000002,-6620.76342775,5178.328125,-2972.8915690000003
2026-01-21 09:00:00+00:00,112.51427749999999,0.0,1021.1075000000001,0.0,0.0,1649.79040525,0.0,6222.664673,3955.6968385,0.0,-112.51427749999999,1021.1075000000001,-1649.79040525,-6222.664673,3955.6968385,-3008.1650172500003
2026-01-21 10:00:00+00:00,17.328125,0.0,1173.225,0.0,0.0,1486.90484625,0.0,6186.00952125,3354.78833025,0.0,-17.328125,1173.225,-1486.90484625,-6186.00952125,3354.78833025,-3162.22916225
2026-01-21 11:00:00+00:00,0.671875,0.0,1139.85,0.0,0.0,1396.691986,0.0,6184.647339,3207.61743175,0.0,-0.671875,1139.85,-1396.691986,-6184.647339,3207.61743175,-3234.5437682500005
2026-01-21 12:00:00+00:00,11.6875,0.0,1128.425,0.0,0.0,1546.4753417499999,0.0,6288.30822775,3749.08288575,0.0,-11.6875,1128.425,-1546.4753417499999,-6288.30822775,3749.08288575,-2968.96318375
2026-01-21 13:00:00+00:00,49.485395,0.0,1113.175,0.0,0.0,1676.95794675,0.0,6497.729248,4232.8076172500005,0.0,-49.485395,1113.175,-1676.95794675,-6497.729248,4232.8076172500005,-2878.1899724999994
2026-01-21 14:00:00+00:00,286.93733225,0.0,1113.55,0.0,0.0,1810.57553075,0.0,6834.97143575,5005.7420655000005,0.0,-286.93733225,1113.55,-1810.57553075,-6834.97143575,5005.7420655000005,-2813.19223325
2026-01-21 15:00:00+00:00,672.0257875,0.0,905.4325,0.0,0.0,1296.17239375,0.0,6681.70434575,5020.9224855,0.0,-672.0257875,905.4325,-1296.17239375,-6681.70434575,5020.9224855,-2723.5475415
2026-01-21 16:00:00+00:00,685.69239825,0.0,1031.15,0.0,0.0,1501.3999939999999,0.0,6874.2282715,5012.2843015,0.0,-685.69239825,1031.15,-1501.3999939999999,-6874.2282715,5012.2843015,-3017.8863622500003
2026-01-21 17:00:00+00:00,493.94776925,0.0,1089.1375,0.0,0.0,1280.39279175,0.0,6620.063964749999,4661.683594,0.0,-493.94776925,1089.1375,-1280.39279175,-6620.063964749999,4661.683594,-2643.5834317499994
2026-01-21 18:00:00+00:00,416.69333625,0.0,1138.975,0.0,0.0,1266.838318,0.0,6522.0980225,4753.2037355,0.0,-416.69333625,1138.975,-1266.838318,-6522.0980225,4753.2037355,-2313.45094125
2026-01-21 19:00:00+00:00,660.548508,0.0,939.4275,0.0,0.0,680.9519045,0.0,6233.96228,4816.118042,0.0,-660.548508,939.4275,-680.9519045,-6233.96228,4816.118042,-1819.9171504999995
2026-01-21 20:00:00+00:00,529.5026705,0.0,1044.625,0.0,0.0,347.31444749999997,0.0,5874.72241225,4385.98205575,0.0,-529.5026705,1044.625,-347.31444749999997,-5874.72241225,4385.98205575,-1320.9324745000004
2026-01-21 21:00:00+00:00,595.1714325,0.0,1150.925,0.0,57.49224275,71.30102925,0.0,5748.6643065,4576.765625,0.0,-595.1714325,1150.925,-13.808786499999997,-5748.6643065,4576.765625,-629.9539004999997
2026-01-21 22:00:00+00:00,638.869232,0.0,1079.2,0.0,305.81633750000003,0.0,0.0,5629.23156725,4636.986084,0.0,-638.869232,1079.2,305.81633750000003,-5629.23156725,4636.986084,-246.0983777499996
2026-01-21 23:00:00+00:00,650.5186615,0.0,1148.15,0.0,552.1877547500001,0.0,0.0,5124.62780775,4213.45312475,0.0,-650.5186615,1148.15,552.1877547500001,-5124.62780775,4213.45312475,138.64441024999996
2026-01-22 00:00:00+00:00,594.9000855,0.0,1193.475,0.0,554.5606095,0.0,0.0,5137.1016847500005,4281.4796145,0.0,-594.9000855,1193.475,554.5606095,-5137.1016847500005,4281.4796145,297.51345374999937
2026-01-22 01:00:00+00:00,175.53013025,0.0,1193.4,0.0,433.84325175,0.0,0.0,5124.481323,4146.31915275,0.0,-175.53013025,1193.4,433.84325175,-5124.481323,4146.31915275,473.55095125000025
2026-01-22 02:00:00+00:00,488.26369475,0.0,1192.925,0.0,778.94626975,0.0,0.0,4942.54565425,4006.747864,0.0,-488.26369475,1192.925,778.94626975,-4942.54565425,4006.747864,547.8097847500003
2026-01-22 03:00:00+00:00,595.2687149999999,0.0,1179.85,0.0,894.41546275,0.0,0.0,4833.120361249999,3933.75036625,0.0,-595.2687149999999,1179.85,894.41546275,-4833.120361249999,3933.75036625,579.6267527500004
2026-01-22 04:00:00+00:00,505.40579975,0.0,1188.7,0.0,671.1045805,0.0,0.0,4839.9069825,3794.4106444999998,0.0,-505.40579975,1188.7,671.1045805,-4839.9069825,3794.4106444999998,308.90244274999986
2026-01-22 05:00:00+00:00,567.42018125,0.0,1193.675,0.0,244.68257825,41.488121,0.0,5212.858032,4006.3211060000003,0.0,-567.42018125,1193.675,203.19445725,-5212.858032,4006.3211060000003,-377.0876499999995
2026-01-22 06:00:00+00:00,421.82616425,0.0,1192.475,0.0,0.0,584.59910975,0.0,5841.209350749999,4417.229126,0.0,-421.82616425,1192.475,-584.59910975,-5841.209350749999,4417.229126,-1237.930498749999
2026-01-22 07:00:00+00:00,396.8989335,0.0,1170.05,0.0,0.0,793.9922792499999,0.0,5820.958374,4491.611328,0.0,-396.8989335,1170.05,-793.9922792499999,-5820.958374,4491.611328,-1350.1882587499995
2026-01-22 08:00:00+00:00,464.4620895,0.0,1192.25,0.0,0.0,792.8295595,0.0,5866.23449725,4425.59753425,0.0,-464.4620895,1192.25,-792.8295595,-5866.23449725,4425.59753425,-1505.6786119999997
2026-01-22 09:00:00+00:00,111.67949775000001,3.7025,1142.6,0.0,121.263172,95.416626,0.0,5656.067627,2939.138855,0.0,-107.97699775000001,1142.6,25.846546000000004,-5656.067627,2939.138855,-1656.45922375
2026-01-22 10:00:00+00:00,400.054596,0.0,1171.525,0.0,150.037094,0.0,0.0,5371.21594225,2654.69982925,0.0,-400.054596,1171.525,150.037094,-5371.21594225,2654.69982925,-1795.0086149999997
2026-01-22 11:00:00+00:00,434.06168349999996,0.0,1182.6999999999998,0.0,314.28563925000003,0.0,0.0,5212.2374265,2310.71484375,0.0,-434.06168349999996,1182.6999999999998,314.28563925000003,-5212.2374265,2310.71484375,-1838.5986269999994
2026-01-22 12:00:00+00:00,588.55264275,0.0,1182.125,0.0,672.2828039999999,0.0,0.0,5265.64160175,2275.54986575,0.0,-588.55264275,1182.125,672.2828039999999,-5265.64160175,2275.54986575,-1724.2365747499994
2026-01-22 13:00:00+00:00,377.79984275,0.0,1144.475,0.0,303.87519175,100.59941875,0.0,5505.38269025,2876.4281615,0.0,-377.79984275,1144.475,203.27577300000002,-5505.38269025,2876.4281615,-1659.0035985000004
2026-01-22 14:00:00+00:00,447.7937545,0.0,1156.95,0.0,0.0,695.24959175,0.0,5818.359131,4073.60015875,0.0,-447.7937545,1156.95,-695.24959175,-5818.359131,4073.60015875,-1730.8523185
2026-01-22 15:00:00+00:00,707.515579,0.0,1191.65,0.0,0.0,764.5375975,0.0,5871.76892125,4333.036377,0.0,-707.515579,1191.65,-764.5375975,-5871.76892125,4333.036377,-1819.1357207499996
2026-01-22 16:00:00+00:00,628.85978725,0.0,1191.825,0.0,0.0,978.79566925,0.0,6004.26818825,4431.8134764999995,0.0,-628.85978725,1191.825,-978.79566925,-6004.26818825,4431.8134764999995,-1988.2851682500004
2026-01-22 17:00:00+00:00,574.37516775,0.0,1123.9,0.0,0.0,809.680527,0.0,6032.68554675,4420.482787999999,0.0,-574.37516775,1123.9,-809.680527,-6032.68554675,4420.482787999999,-1872.358453500001
2026-01-22 18:00:00+00:00,405.14166275,0.0,1132.375,0.0,0.0,667.93011475,0.0,5941.45214825,4294.8637695,0.0,-405.14166275,1132.375,-667.93011475,-5941.45214825,4294.8637695,-1587.285156250001
2026-01-22 19:00:00+00:00,196.529047,0.0,1148.925,0.0,0.0,382.3914335,0.0,6060.5584717500005,4198.4437255,0.0,-196.529047,1148.925,-382.3914335,-6060.5584717500005,4198.4437255,-1292.11022675
2026-01-22 20:00:00+00:00,346.58876775,0.0,1148.5,0.0,88.793694,129.05664825,0.0,5777.8376465,4173.458557,0.0,-346.58876775,1148.5,-40.26295424999999,-5777.8376465,4173.458557,-842.7308115000005
2026-01-22 21:00:00+00:00,532.7514952500001,0.0,1185.65,0.0,379.41925175,0.0,0.0,5454.27111825,3961.6605225,0.0,-532.7514952500001,1185.65,379.41925175,-5454.27111825,3961.6605225,-460.29283925000027
2026-01-22 22:00:00+00:00,639.01681525,0.0,1175.775,0.0,695.813212,0.0,0.0,5108.3986815,3823.43206775,0.0,-639.01681525,1175.775,695.813212,-5108.3986815,3823.43206775,-52.395216999999775
2026-01-22 23:00:00+00:00,710.26252725,0.0,1169.8,0.0,861.8324585,0.0,0.0,4323.91394075,3319.383972,0.0,-710.26252725,1169.8,861.8324585,-4323.91394075,3319.383972,316.83996250000064
2026-01-23 00:00:00+00:00,712.0732117499999,0.0,1148.0,0.0,747.5729255,0.0,0.0,4260.03881825,3500.117676,0.0,-712.0732117499999,1148.0,747.5729255,-4260.03881825,3500.117676,423.5785714999997
2026-01-23 01:00:00+00:00,704.089981,0.0,1168.75,0.0,652.54663575,0.0,0.0,4187.7851565,3617.24041725,0.0,-704.089981,1168.75,652.54663575,-4187.7851565,3617.24041725,546.6619154999998
2026-01-23 02:00:00+00:00,640.01262675,0.0,1164.75,0.0,773.9434525,0.0,0.0,4308.58911125,3538.7647095,0.0,-640.01262675,1164.75,773.9434525,-4308.58911125,3538.7647095,528.8564240000001
2026-01-23 03:00:00+00:00,606.197113,0.0,1183.375,0.0,955.1577120000001,0.0,0.0,3956.12365725,2962.026001,0.0,-606.197113,1183.375,955.1577120000001,-3956.12365725,2962.026001,538.23794275
2026-01-23 04:00:00+00:00,665.8733215,0.0,1193.075,0.0,1060.0438405,0.0,0.0,4242.989258,2873.5148315,0.0,-665.8733215,1193.075,1060.0438405,-4242.989258,2873.5148315,217.77109250000058
2026-01-23 05:00:00+00:00,654.65287775,0.0,1174.7,0.0,165.3761095,104.89981075,0.0,5155.387329,3831.69635,0.0,-654.65287775,1174.7,60.47629875000001,-5155.387329,3831.69635,-743.1675580000001
2026-01-23 06:00:00+00:00,482.3766175,0.0,1187.475,0.0,0.0,742.389435,0.0,5883.61413575,4401.9846195,0.0,-482.3766175,1187.475,-742.389435,-5883.61413575,4401.9846195,-1518.9205687500007
2026-01-23 07:00:00+00:00,709.63563525,0.0,1177.775,0.0,0.0,748.09863275,0.0,5887.40209975,4416.71545425,0.0,-709.63563525,1177.775,-748.09863275,-5887.40209975,4416.71545425,-1750.6459134999996
2026-01-23 08:00:00+00:00,675.572098,0.0,1124.725,0.0,0.0,823.82678225,0.0,5816.37292475,4318.9575195,0.0,-675.572098,1124.725,-823.82678225,-5816.37292475,4318.9575195,-1872.0892855000002
2026-01-23 09:00:00+00:00,80.5272085,5.5925,1144.675,0.0,0.0,1003.99215725,0.0,5915.61474625,3690.1455075,0.0,-74.9347085,1144.675,-1003.99215725,-5915.61474625,3690.1455075,-2159.7211045
2026-01-23 10:00:00+00:00,0.0,15.345,1186.25,0.0,0.0,640.46127325,0.0,5409.12976075,2588.93664575,0.0,15.345,1186.25,-640.46127325,-5409.12976075,2588.93664575,-2259.0593882499998
2026-01-23 11:00:00+00:00,2.546875,5.265,1187.75,0.0,0.0,621.008133,0.0,5368.4614255,2373.79278575,0.0,2.7181249999999997,1187.75,-621.008133,-5368.4614255,2373.79278575,-2425.2086477499997
2026-01-23 12:00:00+00:00,74.75182724999999,0.0,1159.675,0.0,0.0,551.639511,0.0,5101.7856445,2315.51239,0.0,-74.75182724999999,1159.675,-551.639511,-5101.7856445,2315.51239,-2252.98959275
2026-01-23 13:00:00+00:00,15.5915565,0.0,1192.675,0.0,0.0,478.5860825,0.0,5398.57153325,2525.152405,0.0,-15.5915565,1192.675,-478.5860825,-5398.57153325,2525.152405,-2174.921767250001
2026-01-23 14:00:00+00:00,393.872345,0.0,1193.4250000000002,0.0,0.0,687.254547,0.0,5546.401001,3370.1972045,0.0,-393.872345,1193.4250000000002,-687.254547,-5546.401001,3370.1972045,-2063.9056885
2026-01-23 15:00:00+00:00,706.85209675,0.0,1193.675,0.0,0.0,1002.41644275,0.0,5853.501953,4175.1327515,0.0,-706.85209675,1193.675,-1002.41644275,-5853.501953,4175.1327515,-2193.9627409999994
2026-01-23 16:00:00+00:00,710.84597775,0.0,1177.65,0.0,0.0,636.94720475,0.0,5948.14086925,3967.548523,0.0,-710.84597775,1177.65,-636.94720475,-5948.14086925,3967.548523,-2150.73552875
2026-01-23 17:00:00+00:00,693.34013375,0.0,1152.375,0.0,0.0,693.25434875,0.0,5761.590088,4117.87847925,0.0,-693.34013375,1152.375,-693.25434875,-5761.590088,4117.87847925,-1877.9310912499996
2026-01-23 18:00:00+00:00,709.24868775,0.0,1126.15,0.0,0.0,345.72815325,0.0,5752.173828,4178.84619125,0.0,-709.24868775,1126.15,-345.72815325,-5752.173828,4178.84619125,-1502.1544777500003
2026-01-23 19:00:00+00:00,711.4944760000001,0.0,1155.825,0.0,1.070347,95.78677875,0.0,5471.7944335,4078.82409675,0.0,-711.4944760000001,1155.825,-94.71643175,-5471.7944335,4078.82409675,-1043.3562445000002
2026-01-23 20:00:00+00:00,709.649643,0.0,1193.025,0.0,153.51667700000002,75.70129975,0.0,5231.1254885,3951.0065917499996,0.0,-709.649643,1193.025,77.81537725000001,-5231.1254885,3951.0065917499996,-718.9281625000003
2026-01-23 21:00:00+00:00,705.65878275,0.0,1163.8,0.0,111.1829655,0.0,0.0,5364.94494625,4205.071899500001,0.0,-705.65878275,1163.8,111.1829655,-5364.94494625,4205.071899500001,-590.5488639999994
