,FR_ES,ES_FR,ES_PT,PT_ES,ES_FR_net_export,ES_PT_net_export,Net Export
2026-01-22 04:00:00+00:00,0.0,2408.56,509.58,0.0,2408.56,509.58,2918.14
2026-01-22 05:00:00+00:00,0.0,2469.2200000000003,143.99,60.73,2469.2200000000003,83.26000000000002,2552.4800000000005
2026-01-22 06:00:00+00:00,0.0,2465.59,0.0,1058.56,2465.59,-1058.56,1407.0300000000002
2026-01-22 07:00:00+00:00,0.0,2406.32,0.0,1996.95,2406.32,-1996.95,409.3700000000001
2026-01-22 08:00:00+00:00,0.0,2411.95,0.0,1410.1399999999999,2411.95,-1410.1399999999999,1001.81
2026-01-22 09:00:00+00:00,0.0,2425.42,581.5999999999999,15.41,2425.42,566.1899999999999,2991.61
2026-01-22 10:00:00+00:00,0.0,2485.84,1922.6399999999999,0.0,2485.84,1922.6399999999999,4408.48
2026-01-22 11:00:00+00:00,0.0,2232.69,2538.08,0.0,2232.69,2538.08,4770.77
2026-01-22 12:00:00+00:00,0.0,2315.5,2350.44,0.0,2315.5,2350.44,4665.9400000000005
2026-01-22 13:00:00+00:00,0.0,2281.28,1786.8899999999999,0.0,2281.28,1786.8899999999999,4068.17
2026-01-22 14:00:00+00:00,0.0,2261.02,1348.06,0.0,2261.02,1348.06,3609.08
2026-01-22 15:00:00+00:00,0.0,2314.56,804.0,0.0,2314.56,804.0,3118.56
2026-01-22 16:00:00+00:00,0.0,2417.17,0.0,895.87,2417.17,-895.87,1521.3000000000002
2026-01-22 17:00:00+00:00,0.0,2188.0299999999997,0.0,1891.43,2188.0299999999997,-1891.43,296.5999999999997
2026-01-22 18:00:00+00:00,0.0,2206.39,0.0,1771.54,2206.39,-1771.54,434.8499999999999
2026-01-22 19:00:00+00:00,0.0,1875.99,0.0,1562.99,1875.99,-1562.99,313.0
2026-01-22 20:00:00+00:00,0.0,1633.1599999999999,0.0,1513.48,1633.1599999999999,-1513.48,119.67999999999984
2026-01-22 21:00:00+00:00,0.0,1723.22,0.0,1037.93,1723.22,-1037.93,685.29
2026-01-22 22:00:00+00:00,0.0,2072.42,60.81,105.14,2072.42,-44.33,2028.0900000000001
2026-01-22 23:00:00+00:00,0.0,2352.83,36.21,622.27,2352.83,-586.06,1766.77
2026-01-23 00:00:00+00:00,0.0,2328.08,0.0,516.16,2328.08,-516.16,1811.92
2026-01-23 01:00:00+00:00,0.0,2202.36,0.0,609.31,2202.36,-609.31,1593.0500000000002
2026-01-23 02:00:00+00:00,0.0,2383.62,0.0,899.29,2383.62,-899.29,1484.33
2026-01-23 03:00:00+00:00,0.0,2405.35,0.0,909.69,2405.35,-909.69,1495.6599999999999
2026-01-23 04:00:00+00:00,0.0,2429.12,0.0,1157.71,2429.12,-1157.71,1271.4099999999999
2026-01-23 05:00:00+00:00,0.0,2227.27,0.0,1769.6,2227.27,-1769.6,457.6700000000001
2026-01-23 06:00:00+00:00,0.0,1922.64,0.0,2777.54,1922.64,-2777.54,-854.8999999999999
2026-01-23 07:00:00+00:00,0.0,1521.6100000000001,0.0,2956.45,1521.6100000000001,-2956.45,-1434.8399999999997
2026-01-23 08:00:00+00:00,0.0,1570.19,0.0,1508.85,1570.19,-1508.85,61.340000000000146
2026-01-23 09:00:00+00:00,0.0,1914.4,1468.31,0.0,1914.4,1468.31,3382.71
2026-01-23 10:00:00+00:00,0.0,1970.7,2294.8999999999996,0.0,1970.7,2294.8999999999996,4265.599999999999
2026-01-23 11:00:00+00:00,0.0,1898.3899999999999,2559.01,0.0,1898.3899999999999,2559.01,4457.4
2026-01-23 12:00:00+00:00,0.0,2765.43,2630.88,0.0,2765.43,2630.88,5396.3099999999995
2026-01-23 13:00:00+00:00,0.0,2986.98,2335.45,0.0,2986.98,2335.45,5322.43
2026-01-23 14:00:00+00:00,0.0,2897.96,2107.91,0.0,2897.96,2107.91,5005.87
2026-01-23 15:00:00+00:00,0.0,2828.82,947.3,0.0,2828.82,947.3,3776.12
2026-01-23 16:00:00+00:00,0.0,2675.12,60.18,467.77,2675.12,-407.59,2267.5299999999997
2026-01-23 17:00:00+00:00,0.0,2631.75,0.0,1786.09,2631.75,-1786.09,845.6600000000001
2026-01-23 18:00:00+00:00,0.0,2530.4300000000003,0.0,1821.42,2530.4300000000003,-1821.42,709.0100000000002
2026-01-23 19:00:00+00:00,0.0,2534.42,0.0,1515.78,2534.42,-1515.78,1018.6400000000001
2026-01-23 20:00:00+00:00,0.0,2432.38,0.0,1503.05,2432.38,-1503.05,929.3300000000002
2026-01-23 21:00:00+00:00,0.0,2327.01,0.0,1628.41,2327.01,-1628.41,698.6000000000001
2026-01-23 22:00:00+00:00,0.0,2365.25,0.0,1103.0,2365.25,-1103.0,1262.25
2026-01-23 23:00:00+00:00,0.0,2474.3,0.0,1002.57,2474.3,-1002.57,1471.73
2026-01-24 00:00:00+00:00,0.0,2290.7,0.0,409.66,2290.7,-409.66,1881.0399999999997
2026-01-24 01:00:00+00:00,0.0,2248.57,0.0,135.32999999999998,2248.57,-135.32999999999998,2113.2400000000002
2026-01-24 02:00:00+00:00,0.0,2380.51,40.51,117.57,2380.51,-77.06,2303.4500000000003
2026-01-24 03:00:00+00:00,0.0,2776.88,276.34000000000003,0.0,2776.88,276.34000000000003,3053.2200000000003
2026-01-24 04:00:00+00:00,0.0,2900.2799999999997,477.69,0.0,2900.2799999999997,477.69,3377.97
2026-01-24 05:00:00+00:00,0.0,2882.67,1037.05,0.0,2882.67,1037.05,3919.7200000000003
2026-01-24 06:00:00+00:00,0.0,2788.73,774.88,0.0,2788.73,774.88,3563.61
2026-01-24 07:00:00+00:00,0.0,2905.77,512.64,0.0,2905.77,512.64,3418.41
2026-01-24 08:00:00+00:00,0.0,2905.4,699.8299999999999,0.0,2905.4,699.8299999999999,3605.23
2026-01-24 09:00:00+00:00,0.0,2888.98,1556.13,0.0,2888.98,1556.13,4445.110000000001
2026-01-24 10:00:00+00:00,0.0,2784.45,2058.88,0.0,2784.45,2058.88,4843.33
2026-01-24 11:00:00+00:00,0.0,2834.92,2311.3199999999997,0.0,2834.92,2311.3199999999997,5146.24
2026-01-24 12:00:00+00:00,0.0,2793.0299999999997,1994.35,0.0,2793.0299999999997,1994.35,4787.379999999999
2026-01-24 13:00:00+00:00,0.0,2800.66,1708.72,0.0,2800.66,1708.72,4509.38
2026-01-24 14:00:00+00:00,0.0,2407.4300000000003,1673.69,0.0,2407.4300000000003,1673.69,4081.1200000000003
2026-01-24 15:00:00+00:00,0.0,2068.36,1730.69,0.0,2068.36,1730.69,3799.05
2026-01-24 16:00:00+00:00,0.0,2219.81,788.89,0.0,2219.81,788.89,3008.7
2026-01-24 17:00:00+00:00,0.0,2323.75,0.0,612.54,2323.75,-612.54,1711.21
2026-01-24 18:00:00+00:00,0.0,2641.31,0.0,486.65,2641.31,-486.65,2154.66
2026-01-24 19:00:00+00:00,0.0,2737.75,0.0,425.37,2737.75,-425.37,2312.38
2026-01-24 20:00:00+00:00,0.0,2730.26,0.0,468.84000000000003,2730.26,-468.84000000000003,2261.42
2026-01-24 21:00:00+00:00,0.0,2731.32,19.28,2.66,2731.32,16.62,2747.94
2026-01-24 22:00:00+00:00,0.0,2718.08,185.74,28.96,2718.08,156.78,2874.86
2026-01-24 23:00:00+00:00,0.0,2716.45,562.8199999999999,0.0,2716.45,562.8199999999999,3279.2699999999995
2026-01-25 00:00:00+00:00,0.0,2731.83,721.2,0.0,2731.83,721.2,3453.0299999999997
2026-01-25 01:00:00+00:00,0.0,2609.06,393.46000000000004,0.0,2609.06,393.46000000000004,3002.52
2026-01-25 02:00:00+00:00,0.0,2737.06,14.7,108.25,2737.06,-93.55,2643.5099999999998
2026-01-25 03:00:00+00:00,0.0,2742.1800000000003,0.0,139.13,2742.1800000000003,-139.13,2603.05
2026-01-25 04:00:00+00:00,0.0,2822.09,0.0,136.7,2822.09,-136.7,2685.3900000000003
2026-01-25 05:00:00+00:00,0.0,2753.13,0.0,102.59,2753.13,-102.59,2650.54
2026-01-25 06:00:00+00:00,0.0,2814.02,249.66000000000003,0.0,2814.02,249.66000000000003,3063.68
2026-01-25 07:00:00+00:00,0.0,2827.32,536.46,0.0,2827.32,536.46,3363.78
2026-01-25 08:00:00+00:00,0.0,2532.1,591.2,0.0,2532.1,591.2,3123.3
2026-01-25 09:00:00+00:00,0.0,2834.85,157.48000000000002,54.84,2834.85,102.64000000000001,2937.49
2026-01-25 10:00:00+00:00,0.0,2836.89,308.6,0.0,2836.89,308.6,3145.49
2026-01-25 11:00:00+00:00,0.0,2890.73,982.63,0.0,2890.73,982.63,3873.36
2026-01-25 12:00:00+00:00,0.0,2642.32,1124.72,0.0,2642.32,1124.72,3767.04
2026-01-25 13:00:00+00:00,0.0,2602.3,923.19,0.0,2602.3,923.19,3525.4900000000002
2026-01-25 14:00:00+00:00,0.0,2541.7,816.44,0.0,2541.7,816.44,3358.14
2026-01-25 15:00:00+00:00,0.0,2465.17,781.06,0.0,2465.17,781.06,3246.23
2026-01-25 16:00:00+00:00,0.0,2835.67,797.52,0.0,2835.67,797.52,3633.19
2026-01-25 17:00:00+00:00,0.0,2537.98,605.45,7.03,2537.98,598.4200000000001,3136.4
2026-01-25 18:00:00+00:00,0.0,2306.99,0.0,285.59,2306.99,-285.59,2021.3999999999999
2026-01-25 19:00:00+00:00,0.0,2120.36,0.0,540.8900000000001,2120.36,-540.8900000000001,1579.47
2026-01-25 20:00:00+00:00,0.0,2218.01,0.0,757.5,2218.01,-757.5,1460.5100000000002
2026-01-25 21:00:00+00:00,0.0,2240.04,184.73000000000002,34.12,2240.04,150.61,2390.65
2026-01-25 22:00:00+00:00,0.0,2097.83,1174.02,0.0,2097.83,1174.02,3271.85
2026-01-25 23:00:00+00:00,0.0,1966.13,1128.97,0.0,1966.13,1128.97,3095.1000000000004
2026-01-26 00:00:00+00:00,0.0,2514.93,502.3,0.0,2514.93,502.3,3017.23
2026-01-26 01:00:00+00:00,0.0,2768.84,369.75,0.0,2768.84,369.75,3138.59
2026-01-26 02:00:00+00:00,0.0,2752.52,183.46,0.0,2752.52,183.46,2935.98
2026-01-26 03:00:00+00:00,0.0,2819.84,13.04,74.38,2819.84,-61.339999999999996,2758.5
2026-01-26 04:00:00+00:00,0.0,2742.67,0.0,357.65,2742.67,-357.65,2385.02
2026-01-26 05:00:00+00:00,0.0,1361.47,0.0,1270.12,1361.47,-1270.12,91.35000000000014
2026-01-26 06:00:00+00:00,0.0,1594.57,0.0,2764.54,1594.57,-2764.54,-1169.97
2026-01-26 07:00:00+00:00,0.0,1586.78,0.0,3060.16,1586.78,-3060.16,-1473.3799999999999
2026-01-26 08:00:00+00:00,0.0,1516.24,0.0,2880.54,1516.24,-2880.54,-1364.3
2026-01-26 09:00:00+00:00,0.0,1426.95,0.0,2207.8999999999996,1426.95,-2207.8999999999996,-780.9499999999996
2026-01-26 10:00:00+00:00,0.0,1327.3,0.0,2056.7200000000003,1327.3,-2056.7200000000003,-729.4200000000003
2026-01-26 11:00:00+00:00,0.0,1833.67,0.0,1753.51,1833.67,-1753.51,80.16000000000008
2026-01-26 12:00:00+00:00,0.0,1992.83,0.0,1831.48,1992.83,-1831.48,161.3499999999999
2026-01-26 13:00:00+00:00,0.0,2016.54,0.0,2046.79,2016.54,-2046.79,-30.25
2026-01-26 14:00:00+00:00,0.0,1963.25,0.0,2305.77,1963.25,-2305.77,-342.52
2026-01-26 15:00:00+00:00,0.0,1549.1100000000001,0.0,2304.1800000000003,1549.1100000000001,-2304.1800000000003,-755.0700000000002
2026-01-26 16:00:00+00:00,0.0,1409.02,0.0,2163.08,1409.02,-2163.08,-754.06
2026-01-26 17:00:00+00:00,0.0,1100.3400000000001,0.0,2428.2799999999997,1100.3400000000001,-2428.2799999999997,-1327.9399999999996
2026-01-26 18:00:00+00:00,0.0,1196.96,0.0,2474.58,1196.96,-2474.58,-1277.62
2026-01-26 19:00:00+00:00,0.0,989.28,0.0,2437.19,989.28,-2437.19,-1447.91
2026-01-26 20:00:00+00:00,0.0,1204.1599999999999,0.0,2470.64,1204.1599999999999,-2470.64,-1266.48
2026-01-26 21:00:00+00:00,0.0,1191.2,0.0,2184.68,1191.2,-2184.68,-993.4799999999998
2026-01-26 22:00:00+00:00,0.0,1393.59,0.0,1426.35,1393.59,-1426.35,-32.75999999999999
2026-01-26 23:00:00+00:00,0.0,1522.76,0.0,1594.79,1522.76,-1594.79,-72.02999999999997
2026-01-27 00:00:00+00:00,0.0,1748.7,0.0,1659.24,1748.7,-1659.24,89.46000000000004
2026-01-27 01:00:00+00:00,0.0,1746.98,0.0,1568.35,1746.98,-1568.35,178.6300000000001
2026-01-27 02:00:00+00:00,0.0,1264.38,0.0,1328.8400000000001,1264.38,-1328.8400000000001,-64.46000000000004
2026-01-27 03:00:00+00:00,0.0,1371.3600000000001,0.0,1130.57,1371.3600000000001,-1130.57,240.7900000000002
2026-01-27 04:00:00+00:00,0.0,1588.24,0.0,1136.7,1588.24,-1136.7,451.53999999999996
2026-01-27 05:00:00+00:00,0.0,1354.11,0.0,1409.42,1354.11,-1409.42,-55.31000000000017
2026-01-27 06:00:00+00:00,0.0,1178.92,0.0,2402.65,1178.92,-2402.65,-1223.73
2026-01-27 07:00:00+00:00,0.0,1205.9,0.0,2829.9700000000003,1205.9,-2829.9700000000003,-1624.0700000000002
2026-01-27 08:00:00+00:00,0.0,952.67,0.0,2160.24,952.67,-2160.24,-1207.5699999999997
2026-01-27 09:00:00+00:00,0.0,1200.88,0.0,703.03,1200.88,-703.03,497.85000000000014
2026-01-27 10:00:00+00:00,0.0,1584.22,0.0,481.79,1584.22,-481.79,1102.43
2026-01-27 11:00:00+00:00,0.0,1608.0,0.0,1052.44,1608.0,-1052.44,555.56
2026-01-27 12:00:00+00:00,0.0,1396.99,0.0,1237.98,1396.99,-1237.98,159.01
2026-01-27 13:00:00+00:00,0.0,1481.54,0.0,1269.3500000000001,1481.54,-1269.3500000000001,212.18999999999983
2026-01-27 14:00:00+00:00,0.0,1670.24,0.0,1203.61,1670.24,-1203.61,466.6300000000001
2026-01-27 15:00:00+00:00,0.0,1088.8,0.0,1407.81,1088.8,-1407.81,-319.01
2026-01-27 16:00:00+00:00,0.0,1296.78,0.0,2098.2400000000002,1296.78,-2098.2400000000002,-801.4600000000003
2026-01-27 17:00:00+00:00,0.0,1129.07,0.0,2005.9099999999999,1129.07,-2005.9099999999999,-876.8399999999999
2026-01-27 18:00:00+00:00,0.0,1085.01,0.0,1845.18,1085.01,-1845.18,-760.1700000000001
2026-01-27 19:00:00+00:00,0.0,1128.8,0.0,1401.04,1128.8,-1401.04,-272.24
2026-01-27 20:00:00+00:00,0.0,989.3,0.0,871.21,989.3,-871.21,118.08999999999992
2026-01-27 21:00:00+00:00,0.0,1092.87,0.0,369.98,1092.87,-369.98,722.8899999999999
2026-01-27 22:00:00+00:00,0.0,1068.71,522.04,0.0,1068.71,522.04,1590.75
2026-01-27 23:00:00+00:00,0.0,1557.58,567.89,0.0,1557.58,567.89,2125.47
2026-01-28 00:00:00+00:00,0.0,1329.71,0.0,262.3,1329.71,-262.3,1067.41
2026-01-28 01:00:00+00:00,0.0,1272.1,0.0,1106.01,1272.1,-1106.01,166.08999999999992
2026-01-28 02:00:00+00:00,0.0,1133.72,0.0,1879.04,1133.72,-1879.04,-745.3199999999999
2026-01-28 03:00:00+00:00,0.0,1266.81,0.0,2445.59,1266.81,-2445.59,-1178.7800000000002
2026-01-28 04:00:00+00:00,0.0,1444.77,0.0,2726.71,1444.77,-2726.71,-1281.94
2026-01-28 05:00:00+00:00,0.0,752.72,0.0,3143.82,752.72,-3143.82,-2391.1000000000004
2026-01-28 06:00:00+00:00,0.0,697.05,0.0,2878.2200000000003,697.05,-2878.2200000000003,-2181.17
2026-01-28 07:00:00+00:00,0.0,848.88,0.0,1602.3,848.88,-1602.3,-753.42
2026-01-28 08:00:00+00:00,0.0,772.39,0.0,906.6899999999999,772.39,-906.6899999999999,-134.29999999999995
2026-01-28 09:00:00+00:00,0.0,763.08,0.0,923.66,763.08,-923.66,-160.57999999999993
2026-01-28 10:00:00+00:00,0.0,1089.67,0.0,1379.51,1089.67,-1379.51,-289.8399999999999
2026-01-28 11:00:00+00:00,0.0,1265.09,0.0,1519.92,1265.09,-1519.92,-254.83000000000015
2026-01-28 12:00:00+00:00,0.0,1052.1,0.0,1535.4,1052.1,-1535.4,-483.3000000000002
2026-01-28 13:00:00+00:00,0.0,1129.42,0.0,1493.03,1129.42,-1493.03,-363.6099999999999
2026-01-28 14:00:00+00:00,0.0,1029.75,0.0,1470.47,1029.75,-1470.47,-440.72
2026-01-28 15:00:00+00:00,0.0,1256.26,0.0,1120.47,1256.26,-1120.47,135.78999999999996
2026-01-28 16:00:00+00:00,0.0,1234.0,0.0,996.03,1234.0,-996.03,237.97000000000003
2026-01-28 17:00:00+00:00,0.0,1246.8899999999999,20.41,287.69,1246.8899999999999,-267.28,979.6099999999999
2026-01-28 18:00:00+00:00,0.0,987.43,5.609999999999999,0.1,987.43,5.51,992.9399999999999
2026-01-28 19:00:00+00:00,0.0,1159.27,4.72,2.8200000000000003,1159.27,1.8999999999999995,1161.17
2026-01-28 20:00:00+00:00,0.0,1303.05,14.59,10.07,1303.05,4.52,1307.57
2026-01-28 21:00:00+00:00,0.0,1374.76,3.99,20.71,1374.76,-16.72,1358.04
2026-01-28 22:00:00+00:00,0.0,1327.79,0.0,682.73,1327.79,-682.73,645.06
2026-01-28 23:00:00+00:00,0.0,1633.43,0.0,819.41,1633.43,-819.41,814.0200000000001
2026-01-29 00:00:00+00:00,0.0,1378.54,0.0,1395.99,1378.54,-1395.99,-17.450000000000045
2026-01-29 01:00:00+00:00,0.0,1477.58,0.0,1484.29,1477.58,-1484.29,-6.710000000000036
2026-01-29 02:00:00+00:00,0.0,1367.76,0.0,1483.1399999999999,1367.76,-1483.1399999999999,-115.37999999999988
2026-01-29 03:00:00+00:00,0.0,1414.62,0.0,1487.11,1414.62,-1487.11,-72.49000000000001
2026-01-29 04:00:00+00:00,0.0,1635.97,0.0,1488.17,1635.97,-1488.17,147.79999999999995
2026-01-29 05:00:00+00:00,0.0,1016.54,0.0,1483.65,1016.54,-1483.65,-467.1100000000001
2026-01-29 06:00:00+00:00,0.0,843.53,0.0,1487.38,843.53,-1487.38,-643.8500000000001
2026-01-29 07:00:00+00:00,0.0,751.98,0.0,1484.97,751.98,-1484.97,-732.99
2026-01-29 08:00:00+00:00,0.0,760.76,0.0,1490.63,760.76,-1490.63,-729.8700000000001
2026-01-29 09:00:00+00:00,0.0,576.3199999999999,0.0,1494.1,576.3199999999999,-1494.1,-917.78
2026-01-29 10:00:00+00:00,0.0,835.4,0.0,1495.29,835.4,-1495.29,-659.89
2026-01-29 11:00:00+00:00,0.0,1104.9,0.0,1493.4,1104.9,-1493.4,-388.5
2026-01-29 12:00:00+00:00,0.0,1156.7,0.0,1351.51,1156.7,-1351.51,-194.80999999999995
2026-01-29 13:00:00+00:00,0.0,1293.4099999999999,0.0,1385.04,1293.4099999999999,-1385.04,-91.63000000000011
2026-01-29 14:00:00+00:00,0.0,1336.0,0.0,1400.58,1336.0,-1400.58,-64.57999999999993
2026-01-29 15:00:00+00:00,0.0,1216.9099999999999,0.0,1413.41,1216.9099999999999,-1413.41,-196.50000000000023
2026-01-29 16:00:00+00:00,0.0,1064.31,0.0,1520.6100000000001,1064.31,-1520.6100000000001,-456.3000000000002
2026-01-29 17:00:00+00:00,0.0,943.63,0.0,1132.32,943.63,-1132.32,-188.68999999999994
2026-01-29 18:00:00+00:00,0.0,1178.25,0.0,987.28,1178.25,-987.28,190.97000000000003
2026-01-29 19:00:00+00:00,0.0,1087.71,0.0,991.4,1087.71,-991.4,96.31000000000006
2026-01-29 20:00:00+00:00,0.0,1311.67,0.0,626.34,1311.67,-626.34,685.33
2026-01-29 21:00:00+00:00,0.0,1333.18,82.3,279.85,1333.18,-197.55,1135.63
2026-01-29 22:00:00+00:00,0.0,1295.8600000000001,707.67,0.0,1295.8600000000001,707.67,2003.5300000000002
2026-01-29 23:00:00+00:00,0.0,1452.79,174.72,652.5699999999999,1452.79,-477.8499999999999,974.94
2026-01-30 00:00:00+00:00,0.0,1558.22,0.0,1025.62,1558.22,-1025.62,532.6000000000001
2026-01-30 01:00:00+00:00,0.0,1531.27,0.0,1389.24,1531.27,-1389.24,142.02999999999997
2026-01-30 02:00:00+00:00,0.0,1549.97,0.0,1478.47,1549.97,-1478.47,71.5
2026-01-30 03:00:00+00:00,0.0,1218.82,0.0,1485.65,1218.82,-1485.65,-266.83000000000015
2026-01-30 04:00:00+00:00,0.0,967.48,0.0,1491.54,967.48,-1491.54,-524.06
2026-01-30 05:00:00+00:00,0.0,789.45,0.0,1496.0900000000001,789.45,-1496.0900000000001,-706.6400000000001
2026-01-30 06:00:00+00:00,0.0,1026.82,0.0,1492.78,1026.82,-1492.78,-465.96000000000004
2026-01-30 07:00:00+00:00,0.0,800.88,0.0,1479.9,800.88,-1479.9,-679.0200000000001
2026-01-30 08:00:00+00:00,0.0,978.04,0.0,1452.2,978.04,-1452.2,-474.1600000000001
2026-01-30 09:00:00+00:00,0.0,1225.1,0.0,1335.67,1225.1,-1335.67,-110.57000000000016
2026-01-30 10:00:00+00:00,0.0,1382.67,0.0,1307.22,1382.67,-1307.22,75.45000000000005
2026-01-30 11:00:00+00:00,0.0,1511.6399999999999,0.0,1335.97,1511.6399999999999,-1335.97,175.66999999999985
2026-01-30 12:00:00+00:00,0.0,1291.21,0.0,1484.15,1291.21,-1484.15,-192.94000000000005
2026-01-30 13:00:00+00:00,0.0,1399.3,0.0,1487.75,1399.3,-1487.75,-88.45000000000005
2026-01-30 14:00:00+00:00,0.0,1541.71,0.0,1493.81,1541.71,-1493.81,47.90000000000009
2026-01-30 15:00:00+00:00,0.0,1593.35,0.0,1496.83,1593.35,-1496.83,96.51999999999998
2026-01-30 16:00:00+00:00,0.0,1477.4699999999998,0.0,1116.68,1477.4699999999998,-1116.68,360.78999999999974
2026-01-30 17:00:00+00:00,0.0,1362.5900000000001,0.0,605.59,1362.5900000000001,-605.59,757.0000000000001
2026-01-30 18:00:00+00:00,0.0,1244.17,0.0,501.58,1244.17,-501.58,742.5900000000001
2026-01-30 19:00:00+00:00,0.0,1280.22,0.0,510.18,1280.22,-510.18,770.04
2026-01-30 20:00:00+00:00,0.0,1430.16,0.0,505.24,1430.16,-505.24,924.9200000000001
2026-01-30 21:00:00+00:00,0.0,1457.45,0.0,500.49,1457.45,-500.49,956.96
2026-01-30 22:00:00+00:00,0.0,1446.83,0.0,487.48,1446.83,-487.48,959.3499999999999
2026-01-30 23:00:00+00:00,0.0,1501.4,0.0,1243.84,1501.4,-1243.84,257.5600000000002
2026-01-31 00:00:00+00:00,0.0,1613.2,0.0,1479.01,1613.2,-1479.01,134.19000000000005
2026-01-31 01:00:00+00:00,0.0,1585.83,0.0,1425.78,1585.83,-1425.78,160.04999999999995
2026-01-31 02:00:00+00:00,0.0,1516.98,0.0,1460.62,1516.98,-1460.62,56.36000000000013
2026-01-31 03:00:00+00:00,0.0,1589.44,0.0,1448.96,1589.44,-1448.96,140.48000000000002
2026-01-31 04:00:00+00:00,0.0,1568.5,0.0,1334.04,1568.5,-1334.04,234.46000000000004
2026-01-31 05:00:00+00:00,0.0,1558.24,0.0,1457.13,1558.24,-1457.13,101.1099999999999
2026-01-31 06:00:00+00:00,0.0,1513.5,0.0,1481.9,1513.5,-1481.9,31.59999999999991
2026-01-31 07:00:00+00:00,0.0,1370.58,0.0,1470.21,1370.58,-1470.21,-99.63000000000011
2026-01-31 08:00:00+00:00,0.0,1545.8600000000001,0.0,1346.62,1545.8600000000001,-1346.62,199.24000000000024
2026-01-31 09:00:00+00:00,0.0,1376.17,0.0,586.44,1376.17,-586.44,789.73
2026-01-31 10:00:00+00:00,0.0,1477.32,0.0,289.83,1477.32,-289.83,1187.49
2026-01-31 11:00:00+00:00,0.0,1546.73,43.92,61.97,1546.73,-18.049999999999997,1528.68
2026-01-31 12:00:00+00:00,0.0,1175.0,87.67,0.0,1175.0,87.67,1262.67
2026-01-31 13:00:00+00:00,0.0,1418.17,23.5,44.489999999999995,1418.17,-20.989999999999995,1397.18
2026-01-31 14:00:00+00:00,0.0,1553.05,233.82999999999998,0.0,1553.05,233.82999999999998,1786.8799999999999
2026-01-31 15:00:00+00:00,0.0,1396.3400000000001,217.66,0.0,1396.3400000000001,217.66,1614.0000000000002
2026-01-31 16:00:00+00:00,0.0,1285.32,78.48,284.09000000000003,1285.32,-205.61,1079.71
2026-01-31 17:00:00+00:00,0.0,1472.66,0.0,618.47,1472.66,-618.47,854.19
2026-01-31 18:00:00+00:00,0.0,1490.19,0.0,727.4499999999999,1490.19,-727.4499999999999,762.7400000000001
2026-01-31 19:00:00+00:00,0.0,1500.51,0.0,926.26,1500.51,-926.26,574.25
2026-01-31 20:00:00+00:00,0.0,1565.76,0.0,957.13,1565.76,-957.13,608.63
2026-01-31 21:00:00+00:00,0.0,1293.01,0.0,871.04,1293.01,-871.04,421.97
2026-01-31 22:00:00+00:00,0.0,1259.0700000000002,0.0,503.63,1259.0700000000002,-503.63,755.4400000000002
2026-01-31 23:00:00+00:00,0.0,1546.28,0.0,1222.08,1546.28,-1222.08,324.20000000000005
2026-02-01 00:00:00+00:00,0.0,1603.01,0.0,1239.58,1603.01,-1239.58,363.43000000000006
2026-02-01 01:00:00+00:00,0.0,1511.92,0.0,1283.33,1511.92,-1283.33,228.59000000000015
2026-02-01 02:00:00+00:00,0.0,1564.5,0.0,1274.05,1564.5,-1274.05,290.45000000000005
2026-02-01 03:00:00+00:00,0.0,1337.4299999999998,0.0,1280.26,1337.4299999999998,-1280.26,57.169999999999845
2026-02-01 04:00:00+00:00,0.0,1420.61,0.0,1291.05,1420.61,-1291.05,129.55999999999995
2026-02-01 05:00:00+00:00,0.0,1580.3,0.0,1414.4099999999999,1580.3,-1414.4099999999999,165.8900000000001
2026-02-01 06:00:00+00:00,0.0,1453.8600000000001,0.0,1488.23,1453.8600000000001,-1488.23,-34.36999999999989
2026-02-01 07:00:00+00:00,0.0,1489.36,0.0,1479.53,1489.36,-1479.53,9.829999999999927
2026-02-01 08:00:00+00:00,0.0,1357.31,0.0,1489.3600000000001,1357.31,-1489.3600000000001,-132.05000000000018
2026-02-01 09:00:00+00:00,0.0,1210.6,0.0,1472.97,1210.6,-1472.97,-262.3700000000001
2026-02-01 10:00:00+00:00,0.0,1309.5,0.0,1485.6100000000001,1309.5,-1485.6100000000001,-176.11000000000013
2026-02-01 11:00:00+00:00,0.0,1469.22,0.0,1427.6799999999998,1469.22,-1427.6799999999998,41.54000000000019
2026-02-01 12:00:00+00:00,0.0,1302.68,0.0,1344.97,1302.68,-1344.97,-42.289999999999964
2026-02-01 13:00:00+00:00,0.0,1593.45,0.0,1376.02,1593.45,-1376.02,217.43000000000006
2026-02-01 14:00:00+00:00,0.0,1598.1599999999999,0.0,1338.91,1598.1599999999999,-1338.91,259.2499999999998
2026-02-01 15:00:00+00:00,0.0,1155.25,0.0,1341.08,1155.25,-1341.08,-185.82999999999993
2026-02-01 16:00:00+00:00,0.0,1495.6,0.0,1105.28,1495.6,-1105.28,390.31999999999994
2026-02-01 17:00:00+00:00,0.0,1430.1599999999999,0.0,1005.8199999999999,1430.1599999999999,-1005.8199999999999,424.3399999999999
2026-02-01 18:00:00+00:00,0.0,1326.12,0.0,993.35,1326.12,-993.35,332.76999999999987
2026-02-01 19:00:00+00:00,0.0,1229.77,0.0,990.87,1229.77,-990.87,238.89999999999998
2026-02-01 20:00:00+00:00,0.0,601.9,0.0,990.88,601.9,-990.88,-388.98
