,NO_2_NO_1,NO_1_NO_2,SE_3_NO_1,NO_1_SE_3,NO_1_NO_3,NO_3_NO_1,NO_1_NO_5,NO_5_NO_1,NO_1_NO_2_net_export,NO_1_NO_3_net_export,NO_1_NO_5_net_export,NO_1_SE_3_net_export,Net Export
2026-01-12 12:00:00+00:00,2820.52859775,0.0,0.0,1038.9713135,0.0,317.78843374999997,0.0,3167.0561725,-2820.52859775,-317.78843374999997,-3167.0561725,1038.9713135,-5266.401890499999
2026-01-12 13:00:00+00:00,2870.77103825,0.0,0.0,1100.9625395,0.0,279.97826075,0.0,3140.50583375,-2870.77103825,-279.97826075,-3140.50583375,1100.9625395,-5190.29259325
2026-01-12 14:00:00+00:00,2783.2070045,0.0,0.0,981.54335025,0.0,303.19070750000003,0.0,3082.76927125,-2783.2070045,-303.19070750000003,-3082.76927125,981.54335025,-5187.623633
2026-01-12 15:00:00+00:00,2741.6332890000003,0.0,0.0,907.28070075,0.0,305.38400624999997,0.0,3043.395598,-2741.6332890000003,-305.38400624999997,-3043.395598,907.28070075,-5183.132192500001
2026-01-12 16:00:00+00:00,2842.56442,0.0,0.0,1218.301758,0.0,288.44195525,0.0,3110.27363325,-2842.56442,-288.44195525,-3110.27363325,1218.301758,-5022.9782505
2026-01-12 17:00:00+00:00,2537.7944575,0.0,0.0,1031.4866335,0.0,301.792293,0.0,3194.2756685,-2537.7944575,-301.792293,-3194.2756685,1031.4866335,-5002.3757855
2026-01-12 18:00:00+00:00,2506.0989582499997,0.0,0.0,1040.13453675,0.0,316.19334075,0.0,3167.3354435,-2506.0989582499997,-316.19334075,-3167.3354435,1040.13453675,-4949.49320575
2026-01-12 19:00:00+00:00,2262.91617275,0.0,0.0,861.459854,0.0,324.01961725,0.0,3063.1124422499997,-2262.91617275,-324.01961725,-3063.1124422499997,861.459854,-4788.58837825
2026-01-12 20:00:00+00:00,2175.22158,0.0,0.0,808.27352875,0.0,307.20041000000003,0.0,2988.44606625,-2175.22158,-307.20041000000003,-2988.44606625,808.27352875,-4662.5945274999995
2026-01-12 21:00:00+00:00,2378.191526,0.0,0.0,1286.529022,0.0,286.17288874999997,0.0,2986.544866,-2378.191526,-286.17288874999997,-2986.544866,1286.529022,-4364.38025875
2026-01-12 22:00:00+00:00,1700.72932825,0.0,0.0,1040.823288,0.0,304.6866095,0.0,3097.862046,-1700.72932825,-304.6866095,-3097.862046,1040.823288,-4062.45469575
2026-01-12 23:00:00+00:00,1088.945965,0.0,0.0,402.20654275,0.0,363.258952,0.0,2915.76491525,-1088.945965,-363.258952,-2915.76491525,402.20654275,-3965.7632894999997
2026-01-13 00:00:00+00:00,753.438415,0.0,0.0,142.79467175,0.0,378.66055375,0.0,2814.483119,-753.438415,-378.66055375,-2814.483119,142.79467175,-3803.787416
2026-01-13 01:00:00+00:00,340.30424025,0.0,192.15739925000003,0.0,0.0,388.44739,0.0,2768.4532355,-340.30424025,-388.44739,-2768.4532355,-192.15739925000003,-3689.3622649999998
2026-01-13 02:00:00+00:00,288.137261,0.0,189.7024225,0.0,0.0,360.14014275,0.0,2774.84953625,-288.137261,-360.14014275,-2774.84953625,-189.7024225,-3612.8293625
2026-01-13 03:00:00+00:00,327.886357,0.0,155.15821825,40.77985375,0.0,378.388312,0.0,2777.24404075,-327.886357,-378.388312,-2777.24404075,-114.3783645,-3597.8970742499996
2026-01-13 04:00:00+00:00,722.96771225,0.0,0.0,258.62654875,0.0,379.87914975,0.0,2874.1976135,-722.96771225,-379.87914975,-2874.1976135,258.62654875,-3718.41792675
2026-01-13 05:00:00+00:00,1621.4474565,0.0,0.0,833.75755325,0.0,346.7601275,0.0,3059.11829175,-1621.4474565,-346.7601275,-3059.11829175,833.75755325,-4193.568322499999
2026-01-13 06:00:00+00:00,2135.7449162499997,0.0,0.0,971.26165775,0.0,309.3154555,0.0,3042.18189375,-2135.7449162499997,-309.3154555,-3042.18189375,971.26165775,-4515.98060775
2026-01-13 07:00:00+00:00,2638.0437819999997,0.0,0.0,1437.97622675,0.0,245.3055635,0.0,3023.71630975,-2638.0437819999997,-245.3055635,-3023.71630975,1437.97622675,-4469.0894285
2026-01-13 08:00:00+00:00,2751.5088595,0.0,0.0,1494.53179925,0.0,231.90013175,0.0,2945.6178395,-2751.5088595,-231.90013175,-2945.6178395,1494.53179925,-4434.495031500001
2026-01-13 09:00:00+00:00,2662.95881725,0.0,0.0,1445.3074035,0.0,235.44109924999998,0.0,2916.205249,-2662.95881725,-235.44109924999998,-2916.205249,1445.3074035,-4369.297761999999
2026-01-13 10:00:00+00:00,2567.6251110000003,0.0,0.0,1407.47582975,0.0,259.1044625,0.0,2959.8926965,-2567.6251110000003,-259.1044625,-2959.8926965,1407.47582975,-4379.14644025
2026-01-13 11:00:00+00:00,2590.270466,0.0,0.0,1236.9320069999999,0.0,249.52324925,0.0,2897.8289295,-2590.270466,-249.52324925,-2897.8289295,1236.9320069999999,-4500.69063775
2026-01-13 12:00:00+00:00,2866.4264315,0.0,0.0,1402.2784425,0.0,225.333986,0.0,2838.70679525,-2866.4264315,-225.333986,-2838.70679525,1402.2784425,-4528.18877025
2026-01-13 13:00:00+00:00,2811.74488775,0.0,0.0,1562.78106675,0.0,208.24690925,0.0,2917.51878725,-2811.74488775,-208.24690925,-2917.51878725,1562.78106675,-4374.7295175
2026-01-13 14:00:00+00:00,2582.6089115,0.0,0.0,1387.6263732500001,0.0,224.39689625,0.0,2980.0319314999997,-2582.6089115,-224.39689625,-2980.0319314999997,1387.6263732500001,-4399.411365999999
2026-01-13 15:00:00+00:00,2351.23299475,0.0,0.0,1109.089554,0.0,258.29935424999996,0.0,3024.22381525,-2351.23299475,-258.29935424999996,-3024.22381525,1109.089554,-4524.66661025
2026-01-13 16:00:00+00:00,2120.98741,0.0,0.0,1044.94194025,0.0,282.64744275,0.0,3165.2504185,-2120.98741,-282.64744275,-3165.2504185,1044.94194025,-4523.943331
2026-01-13 17:00:00+00:00,1992.80428725,0.0,0.0,978.9932555,0.0,290.90039175000004,0.0,3151.8045592500002,-1992.80428725,-290.90039175000004,-3151.8045592500002,978.9932555,-4456.515982750001
2026-01-13 18:00:00+00:00,1613.776386,0.0,0.0,539.2176055,0.0,331.630381,0.0,3058.411905,-1613.776386,-331.630381,-3058.411905,539.2176055,-4464.601066499999
2026-01-13 19:00:00+00:00,1283.66635625,0.0,0.0,334.10985175,0.0,370.2943,0.0,3082.71123675,-1283.66635625,-370.2943,-3082.71123675,334.10985175,-4402.562041249999
2026-01-13 20:00:00+00:00,417.78362875,0.0,289.0318995,0.0,0.0,412.94224399999996,0.0,3144.4597265,-417.78362875,-412.94224399999996,-3144.4597265,-289.0318995,-4264.21749875
2026-01-13 21:00:00+00:00,6.5780605,11.62953125,640.6071657499999,0.0,0.0,412.50818675,0.0,2985.7256305,5.051470749999999,-412.50818675,-2985.7256305,-640.6071657499999,-4033.7895122500004
