,SE_3_FI,FI_SE_3,EE_FI,FI_EE,FI_NO_4,NO_4_FI,FI_SE_1,SE_1_FI,FI_EE_net_export,FI_NO_4_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export
2026-01-16 06:00:00+00:00,53.025,31.64155725,0.0,1009.375,0.0,72.80975000000001,0.0,1529.15,1009.375,-72.80975000000001,-1529.15,-21.383442749999997,-613.9681927500001
2026-01-16 07:00:00+00:00,0.0,188.13288875,0.0,1014.425,0.0,68.8265,0.0,1691.125,1014.425,-68.8265,-1691.125,188.13288875,-557.39361125
2026-01-16 08:00:00+00:00,0.0,257.311985,0.0,1019.85,0.0,66.05,0.0,1641.2,1019.85,-66.05,-1641.2,257.311985,-430.088015
2026-01-16 09:00:00+00:00,0.0,268.20457075,0.0,1030.125,0.0,63.8405,0.0,1590.55,1030.125,-63.8405,-1590.55,268.20457075,-356.06092924999996
2026-01-16 10:00:00+00:00,0.0,278.704918,0.0,1025.3,0.0,66.78875,0.0,1418.7749999999999,1025.3,-66.78875,-1418.7749999999999,278.704918,-181.55883199999982
2026-01-16 11:00:00+00:00,0.0,450.833252,0.0,1013.05,0.0,61.027,0.0,1084.215,1013.05,-61.027,-1084.215,450.833252,318.641252
2026-01-16 12:00:00+00:00,0.0,526.97007775,0.0,1029.925,0.0,51.82775,0.0,981.9675,1029.925,-51.82775,-981.9675,526.97007775,523.0998277499999
2026-01-16 13:00:00+00:00,0.0,494.23533625,0.0,1029.725,0.0,44.713750000000005,0.0,890.025,1029.725,-44.713750000000005,-890.025,494.23533625,589.22158625
2026-01-16 14:00:00+00:00,0.0,316.827816,0.0,1018.775,0.0,51.7945,0.0,1084.7375,1018.775,-51.7945,-1084.7375,316.827816,199.07081600000004
2026-01-16 15:00:00+00:00,699.36,0.0,0.0,1009.525,0.0,41.4685,84.38644049999999,175.26,1009.525,-41.4685,-90.8735595,-699.36,177.82294050000007
2026-01-16 16:00:00+00:00,262.0155,0.0,0.0,1017.025,0.0,37.2255,0.0,590.375,1017.025,-37.2255,-590.375,-262.0155,127.40899999999999
2026-01-16 17:00:00+00:00,868.72,0.0,0.0,1015.5749999999999,0.0,38.303,0.0,260.38,1015.5749999999999,-38.303,-260.38,-868.72,-151.8280000000001
2026-01-16 18:00:00+00:00,88.93,79.31583825,0.0,1014.225,0.0,32.43375,0.0,1177.57,1014.225,-32.43375,-1177.57,-9.614161750000008,-205.39291174999994
2026-01-16 19:00:00+00:00,0.0,193.527046,0.0,1012.5749999999999,0.0,22.0695,0.0,1337.225,1012.5749999999999,-22.0695,-1337.225,193.527046,-153.1924539999999
2026-01-16 20:00:00+00:00,0.0,296.379883,0.0,1008.225,0.77160375,8.210365,0.0,1442.55,1008.225,-7.43876125,-1442.55,296.379883,-145.3838782499999
2026-01-16 21:00:00+00:00,0.0,414.66201,0.0,1009.13,11.0429645,1.690375,0.0,1309.65,1009.13,9.3525895,-1309.65,414.66201,123.49459949999994
2026-01-16 22:00:00+00:00,0.0,604.424362,0.0,992.8375,21.3446815,0.0,0.0,1657.25,992.8375,21.3446815,-1657.25,604.424362,-38.64345650000007
2026-01-16 23:00:00+00:00,658.965,4.81830025,0.0,935.7225,9.81549475,0.0,105.60253900000001,376.3725,935.7225,9.81549475,-270.76996099999997,-654.14669975,20.621333999999933
2026-01-17 00:00:00+00:00,1136.6775,0.0,0.0,965.4100000000001,12.82045275,0.0,251.49249275,0.0,965.4100000000001,12.82045275,251.49249275,-1136.6775,93.04544550000014
2026-01-17 01:00:00+00:00,1193.1,0.0,0.0,934.8824999999999,19.983802,0.0,368.5141985,0.0,934.8824999999999,19.983802,368.5141985,-1193.1,130.28050050000002
2026-01-17 02:00:00+00:00,1192.925,0.0,0.0,958.6025,11.20494025,0.0,336.853691,0.0,958.6025,11.20494025,336.853691,-1192.925,113.73613124999997
2026-01-17 03:00:00+00:00,1192.9,0.0,0.0,1014.275,14.56620775,0.0,142.23704325,0.0,1014.275,14.56620775,142.23704325,-1192.9,-21.82174900000018
2026-01-17 04:00:00+00:00,1189.625,0.0,0.0,938.2075,19.964942999999998,0.0,177.77091975000002,0.0,938.2075,19.964942999999998,177.77091975000002,-1189.625,-53.681637249999994
2026-01-17 05:00:00+00:00,1027.315,0.0,0.0,900.835,25.3060385,0.0,114.274164,4.90925,900.835,25.3060385,109.364914,-1027.315,8.190952500000094
2026-01-17 06:00:00+00:00,758.0225,0.0,0.0,931.0875,25.264622250000002,0.0,77.7834625,276.675,931.0875,25.264622250000002,-198.89153750000003,-758.0225,-0.5619152500000837
2026-01-17 07:00:00+00:00,1109.575,0.0,0.0,1000.01,35.82631775,0.0,362.81365174999996,0.0,1000.01,35.82631775,362.81365174999996,-1109.575,289.07496949999995
2026-01-17 08:00:00+00:00,1008.385,0.0,0.0,953.735,38.1385935,0.0,485.19950124999997,0.0,953.735,38.1385935,485.19950124999997,-1008.385,468.6880947499999
2026-01-17 09:00:00+00:00,719.6725,0.0,0.0,979.3775,36.89759225,0.0,214.28068525,0.0,979.3775,36.89759225,214.28068525,-719.6725,510.88327749999996
2026-01-17 10:00:00+00:00,657.9525,0.0,0.0,1028.825,37.65371675,0.0,72.6807955,18.8285,1028.825,37.65371675,53.852295500000004,-657.9525,462.3785122500002
2026-01-17 11:00:00+00:00,597.6125,0.0,0.0,1022.025,31.5723775,0.0,0.0,251.0525,1022.025,31.5723775,-251.0525,-597.6125,204.93237750000003
2026-01-17 12:00:00+00:00,585.4075,0.0,0.0,1013.4125,31.88458575,0.0,0.0,209.51749999999998,1013.4125,31.88458575,-209.51749999999998,-585.4075,250.37208575
2026-01-17 13:00:00+00:00,575.49,0.0,0.0,1021.5250000000001,29.2810325,0.0,0.0,444.2125,1021.5250000000001,29.2810325,-444.2125,-575.49,31.103532500000142
2026-01-17 14:00:00+00:00,510.895,0.0,0.0,1017.365,24.2518385,0.0,0.0,1054.7425,1017.365,24.2518385,-1054.7425,-510.895,-524.0206615
2026-01-17 15:00:00+00:00,475.6625,0.0,0.0,1020.475,24.1512175,0.0,0.0,1342.025,1020.475,24.1512175,-1342.025,-475.6625,-773.0612825000002
2026-01-17 16:00:00+00:00,294.4175,0.0,0.0,1020.775,25.66302125,0.0,0.0,1465.9,1020.775,25.66302125,-1465.9,-294.4175,-713.8794787500001
2026-01-17 17:00:00+00:00,459.97249999999997,0.0,0.0,864.2125,25.038884,0.0,0.0,988.5875,864.2125,25.038884,-988.5875,-459.97249999999997,-559.3086159999999
2026-01-17 18:00:00+00:00,585.615,0.0,0.0,919.995,21.42157325,0.0,0.0,847.3725,919.995,21.42157325,-847.3725,-585.615,-491.5709267499999
2026-01-17 19:00:00+00:00,324.955,0.0,0.0,1007.465,17.01769,0.0,0.0,1239.9,1007.465,17.01769,-1239.9,-324.955,-540.37231
2026-01-17 20:00:00+00:00,104.5875,26.700817,0.0,1020.975,9.428135,0.0,0.0,1615.375,1020.975,9.428135,-1615.375,-77.886683,-662.8585479999999
2026-01-17 21:00:00+00:00,213.24800000000002,0.28237525,0.0,1027.65,8.579342500000001,0.0,0.0,1552.35,1027.65,8.579342500000001,-1552.35,-212.96562475000002,-729.0862822499998
2026-01-17 22:00:00+00:00,161.6845,0.0,0.0,1029.75,0.62654775,1.425825,0.0,1727.45,1029.75,-0.7992772499999999,-1727.45,-161.6845,-860.18377725
2026-01-17 23:00:00+00:00,0.0,260.24547175,0.0,1030.0,3.21783925,0.0,0.0,1761.825,1030.0,3.21783925,-1761.825,260.24547175,-468.36168900000007
2026-01-18 00:00:00+00:00,0.0,321.30026225,0.0,1030.125,1.28238225,0.002568,0.0,1819.325,1030.125,1.27981425,-1819.325,321.30026225,-466.61992349999997
2026-01-18 01:00:00+00:00,0.0,359.34977725,0.0,1028.725,2.4461665,0.0,0.0,1753.625,1028.725,2.4461665,-1753.625,359.34977725,-363.1040562500002
2026-01-18 02:00:00+00:00,184.9925,0.0,0.0,1029.975,8.75450275,0.0,0.0,1304.9,1029.975,8.75450275,-1304.9,-184.9925,-451.16299725000016
2026-01-18 03:00:00+00:00,0.0,231.55169675,0.0,1029.4,0.004927,0.35280999999999996,0.0,1827.2,1029.4,-0.34788299999999994,-1827.2,231.55169675,-566.5961862499998
2026-01-18 04:00:00+00:00,0.0,144.363764,0.0,1029.95,1.95143525,0.15746,0.0,1768.375,1029.95,1.7939752500000001,-1768.375,144.363764,-592.2672607500001
2026-01-18 05:00:00+00:00,0.0,355.55146025,0.0,1029.95,0.0,5.804625,0.0,1880.35,1029.95,-5.804625,-1880.35,355.55146025,-500.65316474999986
2026-01-18 06:00:00+00:00,2.96,61.916403,0.0,1029.6,0.0,5.699675,0.0,1853.075,1029.6,-5.699675,-1853.075,58.956403,-770.2182720000001
2026-01-18 07:00:00+00:00,158.58499999999998,0.0,0.0,1015.0325,0.0,15.08075,0.0,1682.05,1015.0325,-15.08075,-1682.05,-158.58499999999998,-840.6832499999998
2026-01-18 08:00:00+00:00,90.3835,0.0,0.0,1022.5,0.0,36.81525,0.0,1947.55,1022.5,-36.81525,-1947.55,-90.3835,-1052.24875
2026-01-18 09:00:00+00:00,340.21500000000003,0.0,0.0,1024.975,0.0,40.89275,0.0,1656.175,1024.975,-40.89275,-1656.175,-340.21500000000003,-1012.30775
2026-01-18 10:00:00+00:00,493.0525,0.0,0.0,1026.85,0.0,35.9825,0.0,1855.15,1026.85,-35.9825,-1855.15,-493.0525,-1357.335
2026-01-18 11:00:00+00:00,477.28999999999996,0.0,0.0,894.83,0.0,31.07325,0.0,1789.65,894.83,-31.07325,-1789.65,-477.28999999999996,-1403.18325
2026-01-18 12:00:00+00:00,371.3025,0.0,0.0,987.7175,0.0,56.054,0.0,1785.7,987.7175,-56.054,-1785.7,-371.3025,-1225.339
2026-01-18 13:00:00+00:00,337.005,0.0,0.0,1026.2,0.0,70.40350000000001,0.0,1711.175,1026.2,-70.40350000000001,-1711.175,-337.005,-1092.3835
2026-01-18 14:00:00+00:00,335.545,0.0,0.0,1008.0325,0.0,86.58025,0.0,1693.725,1008.0325,-86.58025,-1693.725,-335.545,-1107.81775
2026-01-18 15:00:00+00:00,288.3975,0.0,0.0,1027.0,0.0,90.9625,0.0,1763.975,1027.0,-90.9625,-1763.975,-288.3975,-1116.3349999999998
2026-01-18 16:00:00+00:00,238.47500000000002,0.0,0.0,1029.9,0.0,105.8255,0.0,1722.275,1029.9,-105.8255,-1722.275,-238.47500000000002,-1036.6755
2026-01-18 17:00:00+00:00,152.6425,0.0,0.0,1021.575,0.0,113.32,0.0,1683.15,1021.575,-113.32,-1683.15,-152.6425,-927.5375
2026-01-18 18:00:00+00:00,192.1525,0.0,0.0,1027.85,0.0,90.28875,0.0,1716.35,1027.85,-90.28875,-1716.35,-192.1525,-970.94125
2026-01-18 19:00:00+00:00,128.0355,0.0,0.0,986.7825,0.0,52.58525,0.0,1602.05,986.7825,-52.58525,-1602.05,-128.0355,-795.88825
2026-01-18 20:00:00+00:00,251.9875,0.0,0.0,940.2575,0.0,59.088,0.0,1782.45,940.2575,-59.088,-1782.45,-251.9875,-1153.268
2026-01-18 21:00:00+00:00,454.52,0.0,0.0,984.7524999999999,0.0,52.934,0.0,1787.45,984.7524999999999,-52.934,-1787.45,-454.52,-1310.1515
2026-01-18 22:00:00+00:00,504.1325,0.0,0.0,969.5875000000001,0.0,52.042,0.0,1840.65,969.5875000000001,-52.042,-1840.65,-504.1325,-1427.237
2026-01-18 23:00:00+00:00,622.505,0.0,0.0,962.6949999999999,0.0,55.960750000000004,0.0,1706.675,962.6949999999999,-55.960750000000004,-1706.675,-622.505,-1422.4457499999999
2026-01-19 00:00:00+00:00,507.46500000000003,0.0,0.0,1028.125,0.0,61.838499999999996,0.0,1764.375,1028.125,-61.838499999999996,-1764.375,-507.46500000000003,-1305.5535
2026-01-19 01:00:00+00:00,455.47249999999997,0.0,0.0,1029.9,0.0,61.22475,0.0,1848.55,1029.9,-61.22475,-1848.55,-455.47249999999997,-1335.3472499999998
2026-01-19 02:00:00+00:00,537.06,0.0,0.0,1027.5,0.0,61.566,0.0,1784.775,1027.5,-61.566,-1784.775,-537.06,-1355.901
2026-01-19 03:00:00+00:00,619.4475,0.0,0.0,979.745,0.0,58.76325,0.0,1696.375,979.745,-58.76325,-1696.375,-619.4475,-1394.8407499999998
2026-01-19 04:00:00+00:00,920.755,0.0,0.0,1028.125,0.0,60.516,0.0,1785.125,1028.125,-60.516,-1785.125,-920.755,-1738.271
2026-01-19 05:00:00+00:00,972.0675,0.0,0.0,1017.44,0.0,57.9585,0.0,1623.475,1017.44,-57.9585,-1623.475,-972.0675,-1636.0609999999997
2026-01-19 06:00:00+00:00,812.64,0.0,0.0,1014.3,0.0,53.50575,0.0,1496.15,1014.3,-53.50575,-1496.15,-812.64,-1347.99575
2026-01-19 07:00:00+00:00,623.395,0.0,0.0,1017.0,0.0,48.982,0.0,1444.3,1017.0,-48.982,-1444.3,-623.395,-1099.677
2026-01-19 08:00:00+00:00,765.2774999999999,0.0,0.0,1005.885,0.0,53.17175,0.0,1449.925,1005.885,-53.17175,-1449.925,-765.2774999999999,-1262.4892499999999
2026-01-19 09:00:00+00:00,889.25,0.0,0.0,963.525,0.0,53.44125,0.0,1691.25,963.525,-53.44125,-1691.25,-889.25,-1670.41625
2026-01-19 10:00:00+00:00,1186.475,0.0,0.0,1020.325,0.0,48.86475,0.0,1482.675,1020.325,-48.86475,-1482.675,-1186.475,-1697.6897499999998
2026-01-19 11:00:00+00:00,1188.375,0.0,0.0,1028.325,0.0,50.9005,0.0,1579.225,1028.325,-50.9005,-1579.225,-1188.375,-1790.1754999999998
2026-01-19 12:00:00+00:00,1088.725,0.0,0.0,1029.95,0.0,64.51875,0.0,1758.9,1029.95,-64.51875,-1758.9,-1088.725,-1882.19375
2026-01-19 13:00:00+00:00,861.1475,0.0,0.0,1020.9749999999999,0.0,66.06649999999999,0.0,1702.575,1020.9749999999999,-66.06649999999999,-1702.575,-861.1475,-1608.8140000000003
2026-01-19 14:00:00+00:00,483.405,0.0,0.0,1026.325,0.0,67.52575,0.0,1830.25,1026.325,-67.52575,-1830.25,-483.405,-1354.85575
2026-01-19 15:00:00+00:00,571.3725,0.0,0.0,1021.1750000000001,0.0,65.45325,0.0,1532.375,1021.1750000000001,-65.45325,-1532.375,-571.3725,-1148.0257499999998
2026-01-19 16:00:00+00:00,516.2825,0.0,0.0,1030.05,0.0,64.904,0.0,1718.4250000000002,1030.05,-64.904,-1718.4250000000002,-516.2825,-1269.5615000000003
2026-01-19 17:00:00+00:00,448.4475,0.0,0.0,1030.0,0.0,64.37475,0.0,1635.8,1030.0,-64.37475,-1635.8,-448.4475,-1118.62225
2026-01-19 18:00:00+00:00,526.995,0.0,0.0,1026.775,0.0,61.056749999999994,0.0,1573.975,1026.775,-61.056749999999994,-1573.975,-526.995,-1135.25175
2026-01-19 19:00:00+00:00,410.4625,0.0,0.0,1028.7,0.0,61.6015,0.0,1522.925,1028.7,-61.6015,-1522.925,-410.4625,-966.2889999999999
2026-01-19 20:00:00+00:00,540.2225,0.0,0.0,1025.975,0.0,61.9,0.0,1708.55,1025.975,-61.9,-1708.55,-540.2225,-1284.6975
2026-01-19 21:00:00+00:00,483.295,0.0,0.0,1022.8499999999999,0.0,57.61275,0.0,1699.125,1022.8499999999999,-57.61275,-1699.125,-483.295,-1217.1827500000002
2026-01-19 22:00:00+00:00,450.555,0.0,0.0,1028.2,0.0,57.8645,0.0,1700.275,1028.2,-57.8645,-1700.275,-450.555,-1180.4945
2026-01-19 23:00:00+00:00,470.8225,0.0,0.0,1030.175,0.0,59.61525,0.0,1596.075,1030.175,-59.61525,-1596.075,-470.8225,-1096.3377500000001
2026-01-20 00:00:00+00:00,444.2875,0.0,0.0,1030.15,0.0,61.56575,0.0,1683.2,1030.15,-61.56575,-1683.2,-444.2875,-1158.9032499999998
2026-01-20 01:00:00+00:00,426.1875,0.0,0.0,1020.175,0.0,64.77475,0.0,1666.375,1020.175,-64.77475,-1666.375,-426.1875,-1137.16225
2026-01-20 02:00:00+00:00,409.365,0.0,0.0,1029.975,0.0,62.96825,0.0,1691.65,1029.975,-62.96825,-1691.65,-409.365,-1134.0082500000003
2026-01-20 03:00:00+00:00,413.5575,0.0,0.0,1029.925,0.0,62.35175,0.0,1743.65,1029.925,-62.35175,-1743.65,-413.5575,-1189.63425
2026-01-20 04:00:00+00:00,643.2425000000001,0.0,0.0,1029.75,0.0,52.94625,0.0,1741.475,1029.75,-52.94625,-1741.475,-643.2425000000001,-1407.91375
2026-01-20 05:00:00+00:00,366.145,0.0,0.0,1015.575,0.0,43.9375,0.0,1648.3,1015.575,-43.9375,-1648.3,-366.145,-1042.8075
2026-01-20 06:00:00+00:00,342.6375,0.0,0.0,1029.55,0.0,40.88575,0.0,1641.025,1029.55,-40.88575,-1641.025,-342.6375,-994.9982500000001
2026-01-20 07:00:00+00:00,290.72249999999997,0.0,0.0,649.27025,0.0,37.85575,0.0,1428.425,649.27025,-37.85575,-1428.425,-290.72249999999997,-1107.7329999999997
2026-01-20 08:00:00+00:00,358.5475,0.0,0.0,795.995,0.0,39.8195,0.0,1629.05,795.995,-39.8195,-1629.05,-358.5475,-1231.422
2026-01-20 09:00:00+00:00,611.4025,0.0,0.0,1029.35,0.0,38.7485,0.0,1487.375,1029.35,-38.7485,-1487.375,-611.4025,-1108.1760000000002
2026-01-20 10:00:00+00:00,928.315,0.0,0.0,1028.7,0.0,44.3665,0.0,1579.5,1028.7,-44.3665,-1579.5,-928.315,-1523.4814999999999
2026-01-20 11:00:00+00:00,1107.275,0.0,0.0,1018.4,0.0,45.560500000000005,0.0,1531.025,1018.4,-45.560500000000005,-1531.025,-1107.275,-1665.4605000000001
2026-01-20 12:00:00+00:00,1181.9,0.0,0.0,1027.825,0.0,49.960750000000004,0.0,1503.5,1027.825,-49.960750000000004,-1503.5,-1181.9,-1707.53575
2026-01-20 13:00:00+00:00,882.56,0.0,0.0,1023.6,0.0,48.36775,0.0,1592.4250000000002,1023.6,-48.36775,-1592.4250000000002,-882.56,-1499.75275
2026-01-20 14:00:00+00:00,529.52,0.0,0.0,1011.8925,0.0,36.178,0.0,1598.075,1011.8925,-36.178,-1598.075,-529.52,-1151.8805
2026-01-20 15:00:00+00:00,300.2925,0.0,0.0,999.9549999999999,0.0,25.0595,0.0,1710.625,999.9549999999999,-25.0595,-1710.625,-300.2925,-1036.022
2026-01-20 16:00:00+00:00,251.02,0.0,0.0,1000.7825,0.0,32.78375,0.0,1566.6,1000.7825,-32.78375,-1566.6,-251.02,-849.6212499999999
2026-01-20 17:00:00+00:00,432.31,0.0,0.0,1026.525,0.0,28.46675,0.0,1609.625,1026.525,-28.46675,-1609.625,-432.31,-1043.87675
2026-01-20 18:00:00+00:00,260.05,0.0,0.0,1027.95,0.0,23.418,0.0,1696.95,1027.95,-23.418,-1696.95,-260.05,-952.4680000000001
2026-01-20 19:00:00+00:00,76.6935,0.0,0.0,1025.55,0.0,45.818,0.0,1683.425,1025.55,-45.818,-1683.425,-76.6935,-780.3865
2026-01-20 20:00:00+00:00,365.6775,0.0,0.0,1026.2,0.0,49.83125,0.0,1678.475,1026.2,-49.83125,-1678.475,-365.6775,-1067.7837499999998
2026-01-20 21:00:00+00:00,375.4175,0.0,0.0,1017.55,0.0,38.131,0.0,1761.25,1017.55,-38.131,-1761.25,-375.4175,-1157.2485000000001
2026-01-20 22:00:00+00:00,588.1775,0.0,0.0,1024.625,0.0,38.4815,0.0,1863.2,1024.625,-38.4815,-1863.2,-588.1775,-1465.234
2026-01-20 23:00:00+00:00,1037.455,0.0,0.0,1001.2750000000001,0.0,41.0675,0.0,1613.225,1001.2750000000001,-41.0675,-1613.225,-1037.455,-1690.4724999999999
2026-01-21 00:00:00+00:00,1037.525,0.0,0.0,1016.775,0.0,44.36325,0.0,1788.575,1016.775,-44.36325,-1788.575,-1037.525,-1853.6882500000002
2026-01-21 01:00:00+00:00,1059.9,0.0,0.0,1013.55,0.0,42.976749999999996,0.0,1814.775,1013.55,-42.976749999999996,-1814.775,-1059.9,-1904.1017500000003
2026-01-21 02:00:00+00:00,1188.6000000000001,0.0,0.0,1020.4499999999999,0.0,39.17925,0.0,1685.2,1020.4499999999999,-39.17925,-1685.2,-1188.6000000000001,-1892.5292500000003
2026-01-21 03:00:00+00:00,1146.175,0.0,0.0,1010.35,0.0,37.558499999999995,0.0,1658.95,1010.35,-37.558499999999995,-1658.95,-1146.175,-1832.3335
2026-01-21 04:00:00+00:00,1177.5,0.0,0.0,1002.035,0.0,36.40875,0.0,1677.425,1002.035,-36.40875,-1677.425,-1177.5,-1889.29875
2026-01-21 05:00:00+00:00,1190.0500000000002,0.0,0.0,1030.1,0.0,27.0655,0.0,1560.675,1030.1,-27.0655,-1560.675,-1190.0500000000002,-1747.6905000000002
2026-01-21 06:00:00+00:00,838.0699999999999,0.0,0.0,1029.975,0.0,18.95625,0.0,1701.9750000000001,1029.975,-18.95625,-1701.9750000000001,-838.0699999999999,-1529.0262500000001
2026-01-21 07:00:00+00:00,723.61,0.0,0.0,1028.975,0.0,7.807,0.0,1752.4,1028.975,-7.807,-1752.4,-723.61,-1454.842
2026-01-21 08:00:00+00:00,911.7950000000001,0.0,0.0,1018.9375,0.0,8.856225,0.0,1859.3,1018.9375,-8.856225,-1859.3,-911.7950000000001,-1761.013725
2026-01-21 09:00:00+00:00,1021.1075000000001,0.0,0.0,1012.605,0.0,11.07115,0.0,1940.5,1012.605,-11.07115,-1940.5,-1021.1075000000001,-1960.07365
2026-01-21 10:00:00+00:00,1173.225,0.0,0.0,1017.125,0.0,10.868525,0.0,1727.125,1017.125,-10.868525,-1727.125,-1173.225,-1894.0935249999998
2026-01-21 11:00:00+00:00,1139.85,0.0,0.0,1010.2075,0.0,10.7189,0.0,1760.875,1010.2075,-10.7189,-1760.875,-1139.85,-1901.2363999999998
2026-01-21 12:00:00+00:00,1128.425,0.0,0.0,1027.475,0.0,12.08125,0.0,1850.725,1027.475,-12.08125,-1850.725,-1128.425,-1963.75625
2026-01-21 13:00:00+00:00,1113.175,0.0,0.0,986.3525,0.0,8.154775,0.0,1742.325,986.3525,-8.154775,-1742.325,-1113.175,-1877.302275
2026-01-21 14:00:00+00:00,1113.55,0.0,0.0,995.9175,0.0,5.8296,0.0,1676.625,995.9175,-5.8296,-1676.625,-1113.55,-1800.0871
2026-01-21 15:00:00+00:00,905.4325,0.0,0.0,999.1575,0.0,5.56305,0.0,1749.75,999.1575,-5.56305,-1749.75,-905.4325,-1661.5880499999998
2026-01-21 16:00:00+00:00,1031.15,0.0,0.0,942.49,0.0,7.76825,0.0,1642.8,942.49,-7.76825,-1642.8,-1031.15,-1739.2282500000001
2026-01-21 17:00:00+00:00,1089.1375,0.0,0.0,917.0525,0.0,9.489575,0.0,1716.6,917.0525,-9.489575,-1716.6,-1089.1375,-1898.174575
2026-01-21 18:00:00+00:00,1138.975,0.0,0.0,717.4399999999999,0.0,7.210825,0.0,1645.5749999999998,717.4399999999999,-7.210825,-1645.5749999999998,-1138.975,-2074.320825
2026-01-21 19:00:00+00:00,939.4275,0.0,0.0,781.615,0.0,6.524075,0.0,1607.975,781.615,-6.524075,-1607.975,-939.4275,-1772.311575
2026-01-21 20:00:00+00:00,1044.625,0.0,0.0,716.6475,0.0,12.95665,0.0,1814.875,716.6475,-12.95665,-1814.875,-1044.625,-2155.80915
2026-01-21 21:00:00+00:00,1150.925,0.0,0.0,736.9575,0.0,17.701999999999998,0.0,1743.275,736.9575,-17.701999999999998,-1743.275,-1150.925,-2174.9445
2026-01-21 22:00:00+00:00,1079.2,0.0,0.0,540.775,0.0,22.894750000000002,0.0,1663.35,540.775,-22.894750000000002,-1663.35,-1079.2,-2224.66975
2026-01-21 23:00:00+00:00,1148.15,0.0,0.0,918.7875,0.0,32.061499999999995,0.0,1889.95,918.7875,-32.061499999999995,-1889.95,-1148.15,-2151.3740000000003
2026-01-22 00:00:00+00:00,1193.475,0.0,0.0,958.8375,0.0,35.536,0.0,1836.925,958.8375,-35.536,-1836.925,-1193.475,-2107.0985
2026-01-22 01:00:00+00:00,1193.4,0.0,0.0,960.2225,0.0,40.5125,0.0,1872.4,960.2225,-40.5125,-1872.4,-1193.4,-2146.09
2026-01-22 02:00:00+00:00,1192.925,0.0,0.0,839.015,0.0,29.793750000000003,0.0,1851.3000000000002,839.015,-29.793750000000003,-1851.3000000000002,-1192.925,-2235.00375
2026-01-22 03:00:00+00:00,1179.85,0.0,0.0,746.0975,0.0,26.04875,0.0,1863.0,746.0975,-26.04875,-1863.0,-1179.85,-2322.80125
2026-01-22 04:00:00+00:00,1188.7,0.0,0.0,712.0649999999999,0.0,20.648,0.0,1877.8,712.0649999999999,-20.648,-1877.8,-1188.7,-2375.083
2026-01-22 05:00:00+00:00,1193.675,0.0,0.0,771.75,3.619867,0.2591,0.0,1880.15,771.75,3.360767,-1880.15,-1193.675,-2298.7142329999997
2026-01-22 06:00:00+00:00,1192.475,0.0,0.0,957.86,0.0,3.795,0.0,1793.125,957.86,-3.795,-1793.125,-1192.475,-2031.5349999999999
2026-01-22 07:00:00+00:00,1170.05,0.0,0.0,1021.115,0.0,3.62585,0.0,1911.975,1021.115,-3.62585,-1911.975,-1170.05,-2064.5358499999998
2026-01-22 08:00:00+00:00,1192.25,0.0,0.0,940.3325,0.629367,0.691675,0.0,1822.475,940.3325,-0.06230800000000003,-1822.475,-1192.25,-2074.454808
2026-01-22 09:00:00+00:00,1142.6,0.0,0.0,852.11,1.2727870000000001,0.0,0.0,1813.525,852.11,1.2727870000000001,-1813.525,-1142.6,-2102.742213
2026-01-22 10:00:00+00:00,1171.525,0.0,0.0,818.185,0.0,1.472625,0.0,1906.075,818.185,-1.472625,-1906.075,-1171.525,-2260.8876250000003
2026-01-22 11:00:00+00:00,1182.6999999999998,0.0,0.0,892.525,0.0,3.0361,0.0,1932.475,892.525,-3.0361,-1932.475,-1182.6999999999998,-2225.6861
2026-01-22 12:00:00+00:00,1182.125,0.0,0.0,868.87,0.100437,2.012005,0.0,1866.425,868.87,-1.911568,-1866.425,-1182.125,-2181.591568
2026-01-22 13:00:00+00:00,1144.475,0.0,0.0,776.2725,0.0,1.75008,0.0,1796.95,776.2725,-1.75008,-1796.95,-1144.475,-2166.90258
2026-01-22 14:00:00+00:00,1156.95,0.0,0.0,824.7625,0.0,3.705175,0.0,1847.825,824.7625,-3.705175,-1847.825,-1156.95,-2183.717675
2026-01-22 15:00:00+00:00,1191.65,0.0,0.0,828.4625,0.0,5.173425,0.0,1807.6750000000002,828.4625,-5.173425,-1807.6750000000002,-1191.65,-2176.035925
2026-01-22 16:00:00+00:00,1191.825,0.0,0.0,722.5550000000001,0.0,9.312625,0.0,1760.275,722.5550000000001,-9.312625,-1760.275,-1191.825,-2238.857625
2026-01-22 17:00:00+00:00,1123.9,0.0,0.0,560.725,0.0,10.5269,0.0,1816.4,560.725,-10.5269,-1816.4,-1123.9,-2390.1019
2026-01-22 18:00:00+00:00,1132.375,0.0,0.0,509.695,0.0,6.798975,0.0,1841.45,509.695,-6.798975,-1841.45,-1132.375,-2470.928975
2026-01-22 19:00:00+00:00,1148.925,0.0,0.0,442.51250000000005,0.60944925,0.8091349999999999,0.0,1657.2,442.51250000000005,-0.19968574999999988,-1657.2,-1148.925,-2363.81218575
2026-01-22 20:00:00+00:00,1148.5,0.0,0.0,264.8525,0.0,1.55043,0.0,1830.05,264.8525,-1.55043,-1830.05,-1148.5,-2715.24793
2026-01-22 21:00:00+00:00,1185.65,0.0,0.0,309.565,0.22571875,1.641225,0.0,1833.325,309.565,-1.41550625,-1833.325,-1185.65,-2710.82550625
