,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Marine,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-03 06:00:00+00:00,381.0,5540.0,20.0,1518.0,7114.0,0.0,8.0,111.0,0.0,9466.0,0.0,6209.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30427.0,2368.0,0.0,33113.0,32795.0,33113.0,-318.0
2026-02-03 07:00:00+00:00,395.0,7880.0,32.0,1552.0,7115.0,0.0,415.0,113.0,0.0,8411.0,0.0,6282.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32255.0,2680.0,0.0,35424.0,34935.0,35424.0,-489.0
2026-02-03 08:00:00+00:00,402.0,6250.0,24.0,1563.0,7113.0,0.0,3424.0,108.0,0.0,7662.0,0.0,6152.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,32754.0,2619.0,0.0,35752.0,35373.0,35752.0,-379.0
2026-02-03 09:00:00+00:00,369.0,4907.0,20.0,1535.0,7115.0,0.0,7199.0,102.0,0.0,7567.0,0.0,5906.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,34779.0,900.0,0.0,35214.0,35679.0,35214.0,465.0
2026-02-03 10:00:00+00:00,376.0,3919.0,20.0,1509.0,7116.0,0.0,9619.0,86.0,0.0,7404.0,0.0,5629.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,35730.0,0.0,1033.0,34263.0,35730.0,35296.0,434.0
2026-02-03 11:00:00+00:00,362.0,3680.0,23.0,1463.0,7113.0,0.0,10033.0,81.0,0.0,7540.0,0.0,5558.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,35904.0,0.0,1732.0,33753.0,35904.0,35485.0,419.0
2026-02-03 12:00:00+00:00,365.0,3800.0,24.0,1469.0,7116.0,1.0,10635.0,85.0,0.0,6990.0,0.0,5208.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,35747.0,0.0,1979.0,33414.0,35747.0,35393.0,354.0
2026-02-03 13:00:00+00:00,375.0,3921.0,22.0,1482.0,7119.0,1.0,9984.0,86.0,0.0,7481.0,0.0,5230.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,35756.0,0.0,2056.0,32972.0,35756.0,35028.0,728.0
2026-02-03 14:00:00+00:00,364.0,4202.0,20.0,1466.0,7116.0,0.0,8312.0,88.0,0.0,8430.0,0.0,5346.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,35401.0,0.0,1931.0,32823.0,35401.0,34754.0,647.0
2026-02-03 15:00:00+00:00,381.0,4481.0,20.0,1530.0,7115.0,0.0,6375.0,86.0,0.0,9490.0,0.0,5611.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,35145.0,0.0,1375.0,33166.0,35145.0,34541.0,604.0
2026-02-03 16:00:00+00:00,400.0,6190.0,20.0,1596.0,7118.0,0.0,2968.0,84.0,0.0,8682.0,0.0,6281.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,33395.0,1546.0,0.0,34093.0,34941.0,34093.0,848.0
2026-02-03 17:00:00+00:00,413.0,8787.0,24.0,1641.0,7121.0,0.0,283.0,89.0,0.0,8850.0,0.0,6564.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,33828.0,2789.0,0.0,35741.0,36617.0,35741.0,876.0
2026-02-03 18:00:00+00:00,412.0,10131.0,33.0,1671.0,7118.0,0.0,37.0,95.0,0.0,9638.0,0.0,6659.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,35852.0,2895.0,0.0,37627.0,38747.0,37627.0,1120.0
2026-02-03 19:00:00+00:00,415.0,10171.0,36.0,1677.0,7116.0,0.0,36.0,96.0,0.0,10138.0,0.0,6638.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,36383.0,2950.0,0.0,38501.0,39333.0,38501.0,832.0
2026-02-03 20:00:00+00:00,414.0,8701.0,26.0,1641.0,7116.0,0.0,36.0,92.0,0.0,10757.0,0.0,6779.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,35622.0,3247.0,0.0,37463.0,38869.0,37463.0,1406.0
2026-02-03 21:00:00+00:00,397.0,6256.0,23.0,1610.0,7118.0,0.0,36.0,94.0,0.0,11263.0,0.0,6479.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,33336.0,2378.0,0.0,33998.0,35714.0,33998.0,1716.0
2026-02-03 22:00:00+00:00,375.0,4739.0,19.0,1573.0,7119.0,1.0,35.0,94.0,0.0,11926.0,0.0,5697.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,31638.0,204.0,0.0,30410.0,31842.0,30410.0,1432.0
2026-02-03 23:00:00+00:00,387.0,3451.0,16.0,1501.0,7117.0,4.0,28.0,90.0,0.0,11807.0,0.0,5714.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30175.0,0.0,1376.0,28098.0,30175.0,29474.0,701.0
2026-02-04 00:00:00+00:00,386.0,2995.0,16.0,1492.0,7119.0,4.0,28.0,90.0,0.0,10367.0,0.0,5687.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,28241.0,0.0,1519.0,26198.0,28241.0,27717.0,524.0
2026-02-04 01:00:00+00:00,351.0,2943.0,16.0,1450.0,7118.0,4.0,10.0,90.0,0.0,9535.0,0.0,5371.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,26944.0,0.0,1749.0,24942.0,26944.0,26691.0,253.0
2026-02-04 02:00:00+00:00,355.0,2956.0,16.0,1434.0,7120.0,3.0,8.0,88.0,0.0,9168.0,0.0,5247.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,26450.0,0.0,1933.0,24492.0,26450.0,26425.0,25.0
2026-02-04 03:00:00+00:00,342.0,3065.0,17.0,1407.0,7120.0,0.0,8.0,88.0,0.0,8987.0,0.0,5245.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,26334.0,0.0,1978.0,24402.0,26334.0,26380.0,-46.0
2026-02-04 04:00:00+00:00,339.0,3180.0,16.0,1459.0,7120.0,0.0,8.0,91.0,0.0,9380.0,0.0,5330.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,26983.0,0.0,1995.0,24891.0,26983.0,26886.0,97.0
2026-02-04 05:00:00+00:00,347.0,3397.0,16.0,1484.0,7120.0,0.0,8.0,88.0,0.0,11468.0,0.0,5570.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,29556.0,0.0,1476.0,28060.0,29556.0,29536.0,20.0
2026-02-04 06:00:00+00:00,354.0,3781.0,16.0,1553.0,7120.0,0.0,9.0,88.0,0.0,13909.0,0.0,5885.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,32774.0,0.0,324.0,32339.0,32774.0,32663.0,111.0
2026-02-04 07:00:00+00:00,378.0,4354.0,19.0,1591.0,7118.0,0.0,136.0,80.0,0.0,14364.0,0.0,6070.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,34168.0,569.0,0.0,34811.0,34737.0,34811.0,-74.0
2026-02-04 08:00:00+00:00,384.0,4298.0,24.0,1579.0,7121.0,0.0,1188.0,83.0,0.0,14861.0,0.0,5896.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,35494.0,577.0,0.0,35934.0,36071.0,35934.0,137.0
2026-02-04 09:00:00+00:00,373.0,4245.0,24.0,1576.0,7119.0,0.0,2887.0,83.0,0.0,14802.0,0.0,5657.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,36828.0,31.0,0.0,36340.0,36859.0,36340.0,519.0
2026-02-04 10:00:00+00:00,353.0,4313.0,24.0,1564.0,7116.0,0.0,4307.0,78.0,0.0,14687.0,0.0,5593.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,38091.0,0.0,891.0,35946.0,38091.0,36837.0,1254.0
2026-02-04 11:00:00+00:00,342.0,4150.0,23.0,1515.0,7115.0,0.0,5320.0,79.0,0.0,14517.0,0.0,5299.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,38419.0,0.0,894.0,35821.0,38419.0,36715.0,1704.0
2026-02-04 12:00:00+00:00,347.0,4009.0,20.0,1511.0,7116.0,0.0,5848.0,79.0,0.0,14271.0,0.0,5269.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,38528.0,0.0,1359.0,35639.0,38528.0,36998.0,1530.0
2026-02-04 13:00:00+00:00,351.0,4036.0,21.0,1500.0,7116.0,0.0,5989.0,81.0,0.0,13830.0,0.0,5234.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,38221.0,0.0,1495.0,35002.0,38221.0,36497.0,1724.0
2026-02-04 14:00:00+00:00,338.0,4081.0,23.0,1487.0,7120.0,0.0,4875.0,78.0,0.0,14282.0,0.0,5216.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,37559.0,0.0,1584.0,34061.0,37559.0,35645.0,1914.0
2026-02-04 15:00:00+00:00,354.0,4150.0,22.0,1474.0,7120.0,0.0,2936.0,79.0,0.0,15283.0,0.0,5275.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,36752.0,0.0,1386.0,34100.0,36752.0,35486.0,1266.0
2026-02-04 16:00:00+00:00,372.0,4656.0,24.0,1554.0,7118.0,0.0,1165.0,80.0,0.0,15774.0,0.0,5819.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,36624.0,0.0,723.0,34707.0,36624.0,35430.0,1194.0
2026-02-04 17:00:00+00:00,381.0,5521.0,23.0,1568.0,7120.0,0.0,145.0,80.0,0.0,15588.0,0.0,6126.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,36616.0,703.0,0.0,35699.0,37319.0,35699.0,1620.0
2026-02-04 18:00:00+00:00,394.0,5834.0,24.0,1631.0,7117.0,0.0,56.0,86.0,0.0,15636.0,0.0,6460.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,37306.0,1329.0,0.0,37091.0,38635.0,37091.0,1544.0
2026-02-04 19:00:00+00:00,403.0,6313.0,24.0,1661.0,7120.0,0.0,32.0,92.0,0.0,15392.0,0.0,6411.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,37516.0,1931.0,0.0,37739.0,39447.0,37739.0,1708.0
2026-02-04 20:00:00+00:00,396.0,5938.0,24.0,1648.0,7120.0,0.0,24.0,88.0,0.0,14901.0,0.0,6360.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,36567.0,1730.0,0.0,36500.0,38297.0,36500.0,1797.0
2026-02-04 21:00:00+00:00,383.0,4244.0,21.0,1617.0,7120.0,0.0,24.0,93.0,0.0,14407.0,0.0,5986.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,33961.0,681.0,0.0,32944.0,34642.0,32944.0,1698.0
2026-02-04 22:00:00+00:00,357.0,3621.0,20.0,1552.0,7121.0,0.0,23.0,95.0,0.0,13285.0,0.0,5392.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,31530.0,0.0,341.0,29427.0,31530.0,29768.0,1762.0
2026-02-04 23:00:00+00:00,341.0,3195.0,16.0,1486.0,7120.0,0.0,12.0,96.0,0.0,11243.0,0.0,5757.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,29330.0,0.0,1181.0,27067.0,29330.0,28248.0,1082.0
2026-02-05 00:00:00+00:00,319.0,2972.0,16.0,1416.0,7120.0,0.0,12.0,96.0,0.0,9701.0,0.0,5485.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,27199.0,0.0,1482.0,25380.0,27199.0,26862.0,337.0
2026-02-05 01:00:00+00:00,323.0,2942.0,16.0,1411.0,7120.0,0.0,12.0,93.0,0.0,8364.0,0.0,5411.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,25750.0,0.0,1554.0,24243.0,25750.0,25797.0,-47.0
2026-02-05 02:00:00+00:00,317.0,2890.0,18.0,1364.0,7118.0,0.0,12.0,96.0,0.0,8171.0,0.0,5313.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,25360.0,0.0,1537.0,23874.0,25360.0,25411.0,-51.0
2026-02-05 03:00:00+00:00,323.0,2943.0,20.0,1401.0,7117.0,0.0,12.0,93.0,0.0,7987.0,0.0,5133.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,25089.0,0.0,1491.0,23799.0,25089.0,25290.0,-201.0
2026-02-05 04:00:00+00:00,317.0,2991.0,16.0,1381.0,7120.0,0.0,12.0,91.0,0.0,8484.0,0.0,5308.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,25780.0,0.0,1275.0,24595.0,25780.0,25870.0,-90.0
2026-02-05 05:00:00+00:00,317.0,3397.0,19.0,1441.0,7120.0,0.0,12.0,94.0,0.0,10586.0,0.0,5566.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,28611.0,0.0,957.0,27719.0,28611.0,28676.0,-65.0
2026-02-05 06:00:00+00:00,319.0,3549.0,20.0,1515.0,7119.0,0.0,12.0,101.0,0.0,13804.0,0.0,6242.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32745.0,0.0,522.0,31965.0,32745.0,32487.0,258.0
2026-02-05 07:00:00+00:00,318.0,3782.0,20.0,1484.0,7119.0,0.0,156.0,96.0,0.0,15552.0,0.0,6145.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,34732.0,0.0,522.0,34307.0,34732.0,34829.0,-97.0
2026-02-05 08:00:00+00:00,323.0,3801.0,20.0,1531.0,7116.0,0.0,1599.0,95.0,0.0,15189.0,0.0,6094.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,35828.0,0.0,748.0,34933.0,35828.0,35681.0,147.0
2026-02-05 09:00:00+00:00,314.0,3945.0,23.0,1516.0,7050.0,0.0,4457.0,94.0,0.0,13507.0,0.0,5355.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,36324.0,0.0,1455.0,34903.0,36324.0,36358.0,-34.0
2026-02-05 10:00:00+00:00,303.0,3929.0,24.0,1515.0,6725.0,0.0,6415.0,93.0,0.0,11576.0,0.0,5645.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,36283.0,0.0,1764.0,34117.0,36283.0,35881.0,402.0
2026-02-05 11:00:00+00:00,308.0,4243.0,24.0,1462.0,6714.0,0.0,7657.0,90.0,0.0,9970.0,0.0,5595.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,36123.0,0.0,1723.0,33456.0,36123.0,35179.0,944.0
2026-02-05 12:00:00+00:00,311.0,4354.0,22.0,1372.0,6716.0,0.0,8738.0,91.0,0.0,9138.0,0.0,5626.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,36431.0,0.0,1796.0,33280.0,36431.0,35076.0,1355.0
2026-02-05 13:00:00+00:00,300.0,4294.0,20.0,1255.0,6715.0,0.0,8522.0,89.0,0.0,9174.0,0.0,5575.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,36008.0,0.0,1769.0,32901.0,36008.0,34670.0,1338.0
2026-02-05 14:00:00+00:00,287.0,4460.0,20.0,1231.0,6714.0,0.0,7234.0,96.0,0.0,9722.0,0.0,5636.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,35464.0,0.0,1879.0,31671.0,35464.0,33550.0,1914.0
2026-02-05 15:00:00+00:00,295.0,4462.0,20.0,1304.0,6714.0,0.0,6389.0,95.0,0.0,9671.0,0.0,5760.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,34774.0,0.0,1838.0,31431.0,34774.0,33269.0,1505.0
2026-02-05 16:00:00+00:00,309.0,4382.0,20.0,1417.0,6715.0,0.0,4083.0,98.0,0.0,11763.0,0.0,6048.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,34897.0,0.0,1546.0,32307.0,34897.0,33853.0,1044.0
2026-02-05 17:00:00+00:00,309.0,4633.0,20.0,1502.0,6712.0,0.0,611.0,94.0,0.0,15632.0,0.0,6141.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,35716.0,0.0,171.0,33895.0,35716.0,34066.0,1650.0
2026-02-05 18:00:00+00:00,296.0,4278.0,23.0,1569.0,6714.0,0.0,46.0,92.0,0.0,17051.0,0.0,6271.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,36404.0,1051.0,0.0,35813.0,37455.0,35813.0,1642.0
2026-02-05 19:00:00+00:00,298.0,4814.0,21.0,1545.0,6716.0,0.0,20.0,97.0,0.0,17417.0,0.0,6206.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,37200.0,1225.0,0.0,36667.0,38425.0,36667.0,1758.0
2026-02-05 20:00:00+00:00,313.0,4043.0,18.0,1596.0,6716.0,0.0,20.0,97.0,0.0,17103.0,0.0,5988.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,35961.0,993.0,0.0,35334.0,36954.0,35334.0,1620.0
2026-02-05 21:00:00+00:00,315.0,3800.0,16.0,1554.0,6716.0,0.0,20.0,100.0,0.0,15554.0,0.0,5924.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,34061.0,0.0,207.0,32034.0,34061.0,32241.0,1820.0
2026-02-05 22:00:00+00:00,312.0,3611.0,16.0,1484.0,6716.0,0.0,19.0,99.0,0.0,13981.0,0.0,5460.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,31758.0,0.0,1078.0,28809.0,31758.0,29887.0,1871.0
2026-02-05 23:00:00+00:00,292.0,3264.0,16.0,1406.0,6575.0,0.0,12.0,97.0,0.0,12417.0,0.0,5284.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,29421.0,0.0,1408.0,26602.0,29421.0,28010.0,1411.0
2026-02-06 00:00:00+00:00,303.0,3080.0,16.0,1357.0,6363.0,0.0,12.0,96.0,0.0,11132.0,0.0,4945.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,27360.0,0.0,1642.0,24813.0,27360.0,26455.0,905.0
2026-02-06 01:00:00+00:00,304.0,3054.0,19.0,1276.0,6359.0,0.0,12.0,97.0,0.0,10029.0,0.0,4962.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,26168.0,0.0,1861.0,23792.0,26168.0,25653.0,515.0
2026-02-06 02:00:00+00:00,316.0,3035.0,17.0,1283.0,6360.0,0.0,12.0,97.0,0.0,9520.0,0.0,4957.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,25655.0,0.0,1929.0,23264.0,25655.0,25193.0,462.0
2026-02-06 03:00:00+00:00,320.0,2937.0,16.0,1273.0,6359.0,0.0,12.0,99.0,0.0,9453.0,0.0,5043.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,25569.0,0.0,1881.0,23171.0,25569.0,25052.0,517.0
2026-02-06 04:00:00+00:00,310.0,3032.0,16.0,1264.0,6360.0,0.0,12.0,99.0,0.0,9928.0,0.0,5030.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,26107.0,0.0,1698.0,23740.0,26107.0,25438.0,669.0
2026-02-06 05:00:00+00:00,320.0,3481.0,16.0,1428.0,6362.0,0.0,12.0,99.0,0.0,11454.0,0.0,5389.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,28619.0,0.0,1251.0,26972.0,28619.0,28223.0,396.0
2026-02-06 06:00:00+00:00,327.0,3795.0,18.0,1502.0,6361.0,0.0,12.0,97.0,0.0,14009.0,0.0,5721.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,31902.0,4.0,0.0,31468.0,31906.0,31468.0,438.0
2026-02-06 07:00:00+00:00,342.0,4168.0,20.0,1472.0,6362.0,0.0,634.0,100.0,0.0,14249.0,0.0,6176.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,33583.0,787.0,0.0,33767.0,34370.0,33767.0,603.0
2026-02-06 08:00:00+00:00,331.0,3744.0,20.0,1526.0,6361.0,0.0,4663.0,111.0,0.0,11674.0,0.0,5929.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,34418.0,568.0,0.0,33667.0,34986.0,33667.0,1319.0
2026-02-06 09:00:00+00:00,329.0,3459.0,20.0,1508.0,6361.0,0.0,7726.0,126.0,0.0,9489.0,0.0,5629.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,34706.0,0.0,334.0,33031.0,34706.0,33365.0,1341.0
2026-02-06 10:00:00+00:00,318.0,3515.0,23.0,1456.0,6360.0,0.0,9080.0,143.0,0.0,9317.0,0.0,5473.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,35743.0,0.0,1598.0,32335.0,35743.0,33933.0,1810.0
2026-02-06 11:00:00+00:00,297.0,3843.0,20.0,1412.0,6361.0,0.0,9093.0,135.0,0.0,9116.0,0.0,5315.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,35651.0,0.0,1638.0,31966.0,35651.0,33604.0,2047.0
2026-02-06 12:00:00+00:00,292.0,3750.0,18.0,1346.0,6364.0,0.0,8569.0,137.0,0.0,9094.0,0.0,5356.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,34983.0,0.0,1663.0,31971.0,34983.0,33634.0,1349.0
2026-02-06 13:00:00+00:00,303.0,3711.0,20.0,1295.0,6361.0,0.0,8035.0,142.0,0.0,8889.0,0.0,5583.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,34400.0,0.0,1580.0,31781.0,34400.0,33361.0,1039.0
2026-02-06 14:00:00+00:00,295.0,3755.0,20.0,1312.0,6364.0,0.0,8153.0,139.0,0.0,8579.0,0.0,5617.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,34293.0,0.0,1310.0,31420.0,34293.0,32730.0,1563.0
2026-02-06 15:00:00+00:00,312.0,3941.0,20.0,1358.0,6364.0,0.0,6937.0,132.0,0.0,8858.0,0.0,5732.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,33711.0,0.0,926.0,31402.0,33711.0,32328.0,1383.0
2026-02-06 16:00:00+00:00,312.0,3862.0,22.0,1375.0,6364.0,0.0,4018.0,133.0,0.0,11461.0,0.0,5784.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,33391.0,0.0,437.0,32056.0,33391.0,32493.0,898.0
2026-02-06 17:00:00+00:00,322.0,4264.0,21.0,1491.0,6364.0,0.0,614.0,134.0,0.0,13573.0,0.0,6259.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,33105.0,1465.0,0.0,33406.0,34570.0,33406.0,1164.0
2026-02-06 18:00:00+00:00,350.0,4956.0,22.0,1568.0,6364.0,0.0,52.0,145.0,0.0,14110.0,0.0,6484.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,34115.0,2266.0,0.0,34936.0,36381.0,34936.0,1445.0
2026-02-06 19:00:00+00:00,334.0,4908.0,24.0,1593.0,6365.0,0.0,48.0,157.0,0.0,14300.0,0.0,6474.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,34267.0,2078.0,0.0,35337.0,36345.0,35337.0,1008.0
2026-02-06 20:00:00+00:00,341.0,3811.0,24.0,1566.0,6364.0,0.0,48.0,167.0,0.0,14970.0,0.0,6432.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,33789.0,1866.0,0.0,34440.0,35655.0,34440.0,1215.0
2026-02-06 21:00:00+00:00,327.0,3097.0,24.0,1514.0,6364.0,0.0,48.0,167.0,0.0,14774.0,0.0,6072.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32447.0,667.0,0.0,31642.0,33114.0,31642.0,1472.0
2026-02-06 22:00:00+00:00,325.0,2992.0,24.0,1420.0,6363.0,0.0,42.0,162.0,0.0,13523.0,0.0,5602.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,30512.0,0.0,428.0,28751.0,30512.0,29179.0,1333.0
2026-02-06 23:00:00+00:00,301.0,3205.0,22.0,1372.0,6360.0,0.0,20.0,163.0,0.0,11121.0,0.0,5773.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,28395.0,0.0,860.0,26693.0,28395.0,27553.0,842.0
2026-02-07 00:00:00+00:00,274.0,3162.0,24.0,1335.0,6362.0,0.0,20.0,169.0,0.0,10210.0,0.0,5623.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,27235.0,0.0,939.0,24773.0,27235.0,25712.0,1523.0
2026-02-07 01:00:00+00:00,264.0,3168.0,24.0,1324.0,6364.0,0.0,20.0,172.0,0.0,8955.0,0.0,5567.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,25911.0,0.0,869.0,23436.0,25911.0,24305.0,1606.0
2026-02-07 02:00:00+00:00,271.0,2999.0,24.0,1320.0,6364.0,0.0,20.0,164.0,0.0,8762.0,0.0,5755.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,25733.0,0.0,1094.0,22624.0,25733.0,23718.0,2015.0
2026-02-07 03:00:00+00:00,271.0,3004.0,24.0,1319.0,6364.0,0.0,20.0,159.0,0.0,8840.0,0.0,5766.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,25822.0,0.0,1179.0,22184.0,25822.0,23363.0,2459.0
2026-02-07 04:00:00+00:00,275.0,2999.0,24.0,1324.0,6364.0,0.0,20.0,158.0,0.0,8688.0,0.0,5733.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,25637.0,0.0,1183.0,22046.0,25637.0,23229.0,2408.0
2026-02-07 05:00:00+00:00,275.0,3005.0,24.0,1311.0,6360.0,0.0,20.0,160.0,0.0,8663.0,0.0,5905.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,25777.0,0.0,1242.0,22922.0,25777.0,24164.0,1613.0
2026-02-07 06:00:00+00:00,267.0,3166.0,24.0,1306.0,6360.0,0.0,20.0,162.0,0.0,9226.0,0.0,5918.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,26504.0,0.0,1183.0,24463.0,26504.0,25646.0,858.0
2026-02-07 07:00:00+00:00,268.0,2890.0,24.0,1266.0,6360.0,0.0,591.0,152.0,0.0,10053.0,0.0,5943.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,27601.0,0.0,1039.0,25741.0,27601.0,26780.0,821.0
2026-02-07 08:00:00+00:00,256.0,2863.0,24.0,1256.0,6361.0,0.0,3209.0,148.0,0.0,9514.0,0.0,5921.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,29607.0,0.0,906.0,27655.0,29607.0,28561.0,1046.0
2026-02-07 09:00:00+00:00,252.0,2909.0,24.0,1263.0,6361.0,0.0,4668.0,142.0,0.0,8996.0,0.0,5892.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,30563.0,0.0,819.0,28584.0,30563.0,29403.0,1160.0
2026-02-07 10:00:00+00:00,259.0,2904.0,24.0,1273.0,6361.0,0.0,5504.0,145.0,0.0,8754.0,0.0,5859.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,31141.0,0.0,1034.0,28849.0,31141.0,29883.0,1258.0
2026-02-07 11:00:00+00:00,253.0,2848.0,24.0,1281.0,6361.0,0.0,5955.0,147.0,0.0,8858.0,0.0,5880.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,31666.0,0.0,937.0,29056.0,31666.0,29993.0,1673.0
2026-02-07 12:00:00+00:00,251.0,2857.0,24.0,1281.0,6362.0,0.0,5900.0,148.0,0.0,9278.0,0.0,5903.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32064.0,0.0,564.0,29983.0,32064.0,30547.0,1517.0
2026-02-07 13:00:00+00:00,234.0,2795.0,24.0,1304.0,6364.0,0.0,5436.0,142.0,0.0,9405.0,0.0,5893.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,31657.0,0.0,496.0,30496.0,31657.0,30992.0,665.0
