,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore,Fossil Hard coal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-17 22:00:00+00:00,3282.5,17122.0,0.0,287.0,3908.5,150.0,0.0,2477.4894999999997,4261.522,0.0,31489.0115,2.0,0.0,35771.5,31491.0115,35771.5,-4280.4884999999995
2026-02-17 23:00:00+00:00,3270.0,11976.5,0.0,194.0,3916.0,197.0,0.0,2672.4359999999997,4910.8515,0.0,27136.787500000002,2.0,0.0,34381.0,27138.787500000002,34381.0,-7242.212499999998
2026-02-18 00:00:00+00:00,3284.5,9843.0,0.0,167.0,3918.0,221.5,0.0,3102.7375,5320.0085,0.0,25856.746,2.0,0.0,34548.5,25858.746,34548.5,-8689.754
2026-02-18 01:00:00+00:00,3282.5,9700.5,0.0,163.0,3918.5,172.0,0.0,4054.8185000000003,5959.1145,0.0,27250.433,2.0,0.0,32840.0,27252.433,32840.0,-5587.566999999999
2026-02-18 02:00:00+00:00,3293.0,8375.0,0.0,163.5,3918.0,252.5,0.0,4982.3575,6599.5635,0.0,27583.921,2.0,0.0,30905.0,27585.921,30905.0,-3319.0790000000015
2026-02-18 03:00:00+00:00,3294.0,7461.0,0.0,128.0,3920.0,215.0,0.0,5791.389499999999,7156.924,0.0,27966.313499999997,2.0,0.0,29117.5,27968.313499999997,29117.5,-1149.1865000000034
2026-02-18 04:00:00+00:00,3278.0,6729.0,0.0,113.0,3917.0,177.0,0.0,7060.5,7380.8240000000005,0.0,28655.324,2.0,0.0,27709.5,28657.324,27709.5,947.8240000000005
2026-02-18 05:00:00+00:00,3285.0,6801.5,0.0,114.0,3926.0,271.0,0.0,8021.1065,7647.219,0.0,30065.825500000003,6.0,0.0,28316.5,30071.825500000003,28316.5,1755.3255000000026
2026-02-18 06:00:00+00:00,3283.5,7803.5,0.0,156.0,3929.0,340.5,0.0,9046.197,8001.373,0.0,32560.07,6.0,0.0,31664.0,32566.07,31664.0,902.0699999999997
2026-02-18 07:00:00+00:00,3278.5,10970.5,0.0,219.0,3923.5,290.0,50.0,10381.7805,8297.26,0.0,37410.5405,7.0,0.0,35006.0,37417.5405,35006.0,2411.540500000003
2026-02-18 08:00:00+00:00,3282.0,12050.5,0.0,316.5,3922.5,716.5,702.0,11119.688,8671.027,0.0,40780.715000000004,8.0,0.0,39674.5,40788.715000000004,39674.5,1114.2150000000038
2026-02-18 09:00:00+00:00,3288.5,12308.5,0.0,364.0,3921.5,716.5,1525.0,11337.776,9086.173999999999,0.0,42547.95,5.0,0.0,42205.5,42552.95,42205.5,347.4499999999971
2026-02-18 10:00:00+00:00,3253.0,11849.5,0.0,356.5,3926.0,429.0,2339.0,11615.52,9551.298999999999,0.0,43319.819,3.5,0.0,43228.5,43323.319,43228.5,94.81900000000314
2026-02-18 11:00:00+00:00,2721.5,10942.0,0.0,289.5,3922.0,882.5,2471.0,11570.3855,10017.7845,0.0,42816.670000000006,4.5,0.0,43501.5,42821.170000000006,43501.5,-680.3299999999945
2026-02-18 12:00:00+00:00,2759.0,10844.5,0.0,213.5,3924.0,867.0,2208.5,11647.5225,10275.569500000001,0.0,42739.592000000004,65.5,0.0,45153.0,42805.092000000004,45153.0,-2347.907999999996
2026-02-18 13:00:00+00:00,3275.5,11315.5,0.0,207.5,3924.0,626.5,1747.5,11709.4895,10326.3695,0.0,43132.359,72.5,0.0,45308.5,43204.859,45308.5,-2103.6410000000033
2026-02-18 14:00:00+00:00,3275.0,12689.5,0.0,197.0,3920.0,481.0,1219.5,12073.247,10274.6475,0.0,44129.8945,75.5,0.0,43860.0,44205.3945,43860.0,345.39450000000215
2026-02-18 15:00:00+00:00,3161.0,13438.5,0.0,203.0,3910.5,600.0,640.0,12207.421,10043.0065,0.0,44203.427500000005,57.5,0.0,42753.5,44260.927500000005,42753.5,1507.4275000000052
2026-02-18 16:00:00+00:00,3030.5,14142.0,0.0,310.0,3894.5,833.5,153.0,12194.6955,9731.857,0.0,44290.052500000005,227.5,0.0,43105.0,44517.552500000005,43105.0,1412.5525000000052
2026-02-18 17:00:00+00:00,3030.5,14838.0,0.0,375.0,3891.0,1632.0,2.5,11730.392,9658.6785,0.0,45158.0705,652.5,0.0,44307.5,45810.5705,44307.5,1503.0705000000016
2026-02-18 18:00:00+00:00,3022.0,15262.0,0.0,616.5,3895.0,1600.0,0.0,11428.600999999999,9430.3855,0.0,45254.4865,541.0,0.0,44080.0,45795.4865,44080.0,1715.486499999999
2026-02-18 19:00:00+00:00,3033.5,14095.5,0.0,608.5,3899.0,750.0,0.0,11373.5985,9246.9035,0.0,43007.002,285.5,0.0,44468.0,43292.502,44468.0,-1175.4979999999996
2026-02-18 20:00:00+00:00,3034.0,12113.0,0.0,425.5,3904.0,422.0,0.0,11381.1305,9115.047,0.0,40394.6775,2.0,0.0,42270.5,40396.6775,42270.5,-1873.822500000002
2026-02-18 21:00:00+00:00,3027.5,9557.0,0.0,293.0,3897.5,448.0,0.0,11366.7045,8725.4485,0.0,37315.153,2.0,0.0,38843.5,37317.153,38843.5,-1526.3470000000016
2026-02-18 22:00:00+00:00,3028.5,6918.0,0.0,225.0,3899.0,464.5,0.0,11100.428,8363.950499999999,0.0,33999.3785,64.5,0.0,34540.0,34063.8785,34540.0,-476.1215000000011
2026-02-18 23:00:00+00:00,3023.0,4869.5,0.0,199.5,3902.0,310.5,0.0,10965.231,7950.102,0.0,31219.833,2.0,0.0,32271.5,31221.833,32271.5,-1049.6670000000013
2026-02-19 00:00:00+00:00,3032.5,4424.0,0.0,186.5,3900.0,341.5,0.0,11206.578,7313.057000000001,0.0,30404.135000000002,2.0,0.0,32423.0,30406.135000000002,32423.0,-2016.864999999998
2026-02-19 01:00:00+00:00,3026.0,4712.5,0.0,174.0,3904.0,596.5,0.0,11167.6455,6749.964,0.0,30330.6095,270.0,0.0,32814.5,30600.6095,32814.5,-2213.8905000000013
2026-02-19 02:00:00+00:00,3026.0,4698.5,0.0,166.0,3904.5,138.0,0.0,11141.775,6183.5225,0.0,29258.2975,2.0,0.0,31743.0,29260.2975,31743.0,-2482.7024999999994
2026-02-19 03:00:00+00:00,3030.5,4712.5,0.0,165.5,3904.5,229.0,0.0,11100.727,5756.273,0.0,28899.0,2.0,0.0,31041.0,28901.0,31041.0,-2140.0
2026-02-19 04:00:00+00:00,3028.0,4592.5,0.0,168.0,3905.0,383.5,0.0,10755.975,5238.6195,0.0,28071.5945,2.0,0.0,29370.0,28073.5945,29370.0,-1296.4055000000008
2026-02-19 05:00:00+00:00,3004.5,5612.5,0.0,185.5,3899.0,346.5,0.0,10161.217,4884.826499999999,0.0,28094.0435,359.5,0.0,28926.0,28453.5435,28926.0,-472.45650000000023
2026-02-19 06:00:00+00:00,2989.5,9771.5,0.0,233.5,3901.0,478.0,0.0,9760.065999999999,4594.66,0.0,31728.226,2.0,0.0,32258.5,31730.226,32258.5,-528.2740000000013
2026-02-19 07:00:00+00:00,2987.5,15427.5,0.0,280.5,3905.5,813.0,16.0,9578.481,4364.603999999999,0.0,37373.085,2.0,0.0,35037.5,37375.085,35037.5,2337.584999999999
2026-02-19 08:00:00+00:00,2989.5,18405.0,0.0,329.5,3900.5,496.5,368.5,9514.1725,4018.5344999999998,0.0,40022.207,190.5,0.0,39613.5,40212.707,39613.5,599.2070000000022
2026-02-19 09:00:00+00:00,2995.0,19139.5,0.0,402.0,3902.5,866.5,1012.0,9216.342,4066.4494999999997,0.0,41600.29150000001,776.5,0.0,42073.0,42376.79150000001,42073.0,303.79150000000664
2026-02-19 10:00:00+00:00,3018.5,19161.5,0.0,482.5,3902.5,873.0,1801.5,8481.39,3300.035,0.0,41020.925,793.5,0.0,43914.0,41814.425,43914.0,-2099.574999999997
2026-02-19 11:00:00+00:00,2985.5,19030.0,0.0,483.5,3910.5,781.0,1993.0,6573.194,3292.676,0.0,39049.37,585.0,0.0,45584.0,39634.37,45584.0,-5949.629999999997
2026-02-19 12:00:00+00:00,2987.0,18964.0,0.0,478.5,3903.0,819.0,1951.0,3669.7345,1773.122,0.0,34545.3565,697.5,0.0,46179.5,35242.8565,46179.5,-10936.643499999998
2026-02-19 13:00:00+00:00,3006.5,19474.5,0.0,486.5,3905.5,1007.0,1650.0,6905.2564999999995,3379.24,0.0,39814.4965,828.5,0.0,47073.0,40642.9965,47073.0,-6430.003499999999
2026-02-19 14:00:00+00:00,3026.0,20703.5,0.0,487.5,3901.5,767.5,1202.0,6530.057,3043.837,0.0,39661.894,790.5,0.0,46344.5,40452.394,46344.5,-5892.106
2026-02-19 15:00:00+00:00,3028.0,21921.5,0.0,405.0,3909.0,1124.0,642.5,6102.427,3110.9105,0.0,40243.337499999994,311.0,0.0,45179.0,40554.337499999994,45179.0,-4624.662500000006
2026-02-19 16:00:00+00:00,3028.5,22640.0,0.0,467.5,3910.5,1370.5,188.0,5467.636,3056.048,0.0,40128.684,544.5,0.0,45257.0,40673.184,45257.0,-4583.815999999999
2026-02-19 17:00:00+00:00,3028.0,23228.0,0.0,483.5,3904.5,2206.5,7.5,5238.2675,3079.143,0.0,41175.4105,741.0,0.0,46271.5,41916.4105,46271.5,-4355.089500000002
2026-02-19 18:00:00+00:00,3032.5,23498.5,0.0,490.0,3912.5,2432.0,0.0,5102.9349999999995,3174.688,0.0,41643.123,285.0,0.0,46312.0,41928.123,46312.0,-4383.877
2026-02-19 19:00:00+00:00,3032.5,22743.0,0.0,489.5,3915.5,1606.0,0.0,4569.704,3356.798,0.0,39713.002,156.5,0.0,45379.5,39869.502,45379.5,-5509.998
2026-02-19 20:00:00+00:00,3029.5,21703.5,0.0,487.0,3916.5,1174.0,0.0,4082.0735,3443.741,0.0,37836.3145,17.0,0.0,41899.0,37853.3145,41899.0,-4045.6854999999996
2026-02-19 21:00:00+00:00,3019.5,20645.5,0.0,456.5,3913.5,898.5,0.0,3803.651,3480.501,0.0,36217.652,24.5,0.0,38569.0,36242.152,38569.0,-2326.847999999998
2026-02-19 22:00:00+00:00,2956.5,17905.0,0.0,331.5,3917.5,279.0,0.0,3870.7285,3629.505,0.0,32889.7335,2.5,0.0,35806.0,32892.2335,35806.0,-2913.766499999998
2026-02-19 23:00:00+00:00,2904.5,14472.5,0.0,269.0,3929.5,156.0,0.0,4183.7564999999995,3589.723,0.0,29504.9795,2.0,0.0,33971.0,29506.9795,33971.0,-4464.020499999999
2026-02-20 00:00:00+00:00,2906.5,12593.0,0.0,247.0,3933.5,185.5,0.0,4635.2665,3838.5874999999996,0.0,28339.354,5.5,0.0,35101.0,28344.854,35101.0,-6756.146000000001
2026-02-20 01:00:00+00:00,2907.5,11441.0,0.0,205.5,3929.5,357.0,0.0,4471.3369999999995,4114.338,0.0,27426.175,9.0,0.0,34219.5,27435.175,34219.5,-6784.325000000001
2026-02-20 02:00:00+00:00,2890.5,10923.0,0.0,148.0,3929.5,352.5,0.0,4548.7965,4380.5425,0.0,27172.839,8.0,0.0,32687.0,27180.839,32687.0,-5506.161
2026-02-20 03:00:00+00:00,2907.5,10349.0,0.0,147.5,3927.5,138.5,0.0,4842.1494999999995,5088.9794999999995,0.0,27401.129,10.0,0.0,31438.0,27411.129,31438.0,-4026.870999999999
2026-02-20 04:00:00+00:00,2740.0,10053.5,0.0,149.5,3923.5,186.5,0.0,5319.534,5615.145,0.0,27987.679,7.5,0.0,30486.0,27995.179,30486.0,-2490.821
2026-02-20 05:00:00+00:00,2824.0,10778.0,0.0,179.0,3919.5,274.5,0.0,5499.6555,5728.2564999999995,0.0,29202.912,7.0,0.0,28774.5,29209.912,28774.5,435.41200000000026
2026-02-20 06:00:00+00:00,2910.5,12027.0,0.0,265.5,3921.5,380.0,0.0,6186.018,6539.0575,0.0,32229.5755,6.0,0.0,30645.0,32235.5755,30645.0,1590.575499999999
2026-02-20 07:00:00+00:00,2890.5,12482.5,0.0,269.0,3917.5,869.0,69.5,7104.8535,7559.2125,0.0,35162.066,6.0,0.0,34350.5,35168.066,34350.5,817.5659999999989
2026-02-20 08:00:00+00:00,2891.0,12782.0,0.0,263.0,3920.5,412.0,888.0,7849.612,8225.1535,0.0,37231.2655,6.0,0.0,40530.5,37237.2655,40530.5,-3293.2344999999987
2026-02-20 09:00:00+00:00,2895.5,11575.0,0.0,262.5,3917.5,592.5,1675.5,8345.141,8408.3825,0.0,37672.023499999996,62.0,0.0,42522.0,37734.023499999996,42522.0,-4787.976500000004
2026-02-20 10:00:00+00:00,2906.0,10087.5,0.0,230.5,3921.5,738.5,2032.0,8691.026000000002,8622.298999999999,0.0,37229.325,57.0,0.0,44632.5,37286.325,44632.5,-7346.175000000003
2026-02-20 11:00:00+00:00,2827.5,9975.5,0.0,208.5,3925.5,381.0,2143.5,9321.287,8761.177,0.0,37543.964,2.0,0.0,45971.0,37545.964,45971.0,-8425.036
2026-02-20 12:00:00+00:00,2902.0,9351.0,0.0,188.0,3922.5,388.0,2237.0,10064.6595,8955.9295,0.0,38009.089,2.0,0.0,45282.5,38011.089,45282.5,-7271.411
2026-02-20 13:00:00+00:00,2894.5,8827.0,0.0,160.0,3925.0,805.5,2201.0,10712.4115,8761.3705,0.0,38286.78200000001,2.0,0.0,43902.5,38288.78200000001,43902.5,-5613.7179999999935
2026-02-20 14:00:00+00:00,2869.0,8555.5,0.0,153.5,3929.0,593.5,2390.0,11209.783500000001,8991.736,0.0,38692.0195,61.0,0.0,42161.5,38753.0195,42161.5,-3408.480499999998
2026-02-20 15:00:00+00:00,2900.0,8465.5,0.0,185.5,3924.0,284.0,1778.5,11477.604500000001,9252.1505,0.0,38267.255000000005,212.0,0.0,40738.0,38479.255000000005,40738.0,-2258.7449999999953
2026-02-20 16:00:00+00:00,2866.5,8435.0,0.0,243.5,3920.5,775.5,722.5,11472.789,9423.335500000001,0.0,37859.624500000005,397.5,0.0,41681.5,38257.124500000005,41681.5,-3424.3754999999946
2026-02-20 17:00:00+00:00,2869.0,9076.0,0.0,334.5,3919.5,1726.5,22.5,11462.454,9794.966,0.0,39205.42,664.5,0.0,42751.5,39869.92,42751.5,-2881.5800000000017
2026-02-20 18:00:00+00:00,2910.0,9640.5,0.0,377.0,3915.0,1269.5,0.0,11369.027,9793.060000000001,0.0,39274.087,680.5,0.0,44132.5,39954.587,44132.5,-4177.9130000000005
2026-02-20 19:00:00+00:00,2890.5,8026.0,0.0,342.5,3916.5,577.0,0.0,11307.075499999999,9345.0845,0.0,36404.66,229.0,0.0,44653.5,36633.66,44653.5,-8019.8399999999965
2026-02-20 20:00:00+00:00,2802.0,6246.0,0.0,302.5,3914.0,424.5,0.0,11167.1795,8908.288,0.0,33764.4675,2.0,0.0,42270.0,33766.4675,42270.0,-8503.532500000001
2026-02-20 21:00:00+00:00,2171.5,5287.5,0.0,298.5,3921.5,295.5,0.0,11058.4965,8506.064999999999,0.0,31539.0615,2.0,0.0,39121.5,31541.0615,39121.5,-7580.4385
2026-02-20 22:00:00+00:00,1350.0,3715.5,0.0,293.0,3914.5,420.0,0.0,11108.1405,8554.068,0.0,29355.2085,2.0,0.0,35595.5,29357.2085,35595.5,-6238.291499999999
2026-02-20 23:00:00+00:00,1270.5,2314.5,0.0,283.5,3916.0,254.0,0.0,11089.765,8391.6105,0.0,27519.875500000002,2.0,0.0,33344.5,27521.875500000002,33344.5,-5822.624499999998
2026-02-21 00:00:00+00:00,1271.0,1988.0,0.0,293.0,3920.5,257.5,0.0,10806.8305,8441.6325,0.0,26978.463,2.0,0.0,34103.5,26980.463,34103.5,-7123.037
2026-02-21 01:00:00+00:00,1269.0,1974.5,0.0,249.0,3921.0,213.5,0.0,10611.296999999999,8359.7025,0.0,26597.999499999998,2.0,0.0,33651.5,26599.999499999998,33651.5,-7051.500500000002
2026-02-21 02:00:00+00:00,1268.5,1854.0,0.0,257.5,3922.5,271.5,0.0,10123.4275,7964.450000000001,0.0,25661.8775,2.0,0.0,32603.5,25663.8775,32603.5,-6939.622500000001
2026-02-21 03:00:00+00:00,1272.0,1848.5,0.0,258.0,3923.0,207.5,0.0,9298.9555,7435.220499999999,0.0,24243.176,2.0,0.0,31290.0,24245.176,31290.0,-7044.8240000000005
2026-02-21 04:00:00+00:00,1283.5,1846.5,0.0,251.5,3924.5,378.5,0.0,9627.468499999999,6705.800499999999,0.0,24017.769,2.0,0.0,29696.5,24019.769,29696.5,-5676.731
2026-02-21 05:00:00+00:00,1274.5,1834.5,0.0,265.0,3921.5,389.0,0.0,9395.5445,6210.695,0.0,23290.7395,2.0,0.0,28961.0,23292.7395,28961.0,-5668.2605
2026-02-21 06:00:00+00:00,1119.5,2015.5,0.0,271.0,3929.0,307.0,0.0,9521.2595,5526.114,0.0,22689.3735,2.0,0.0,30084.0,22691.3735,30084.0,-7392.6264999999985
2026-02-21 07:00:00+00:00,972.0,2405.5,0.0,330.5,3923.5,301.0,82.5,9896.008,4584.9535,0.0,22495.9615,102.5,0.0,34385.0,22598.4615,34385.0,-11786.538499999999
2026-02-21 08:00:00+00:00,970.5,3261.5,0.0,506.5,3919.0,575.5,862.5,9928.088,4194.6515,0.0,24218.2395,816.5,0.0,38004.0,25034.7395,38004.0,-12969.2605
2026-02-21 09:00:00+00:00,971.5,3802.5,0.0,495.0,3922.5,1074.0,1942.0,9860.5555,4011.6639999999998,0.0,26079.719500000003,1179.5,0.0,40547.0,27259.219500000003,40547.0,-13287.780499999997
2026-02-21 10:00:00+00:00,938.0,4249.5,0.0,523.0,3586.5,872.0,3094.0,9493.630000000001,3894.263,0.0,26650.893,1096.0,0.0,41426.0,27746.893,41426.0,-13679.107
2026-02-21 11:00:00+00:00,970.5,4658.5,0.0,555.0,3927.5,629.0,3879.0,8745.5065,3994.531,0.0,27359.5375,879.0,0.0,41445.5,28238.5375,41445.5,-13206.962500000001
2026-02-21 12:00:00+00:00,971.0,5199.5,0.0,553.0,3927.0,362.0,3630.0,8464.997500000001,4159.8189999999995,0.0,27267.3165,840.0,0.0,41837.5,28107.3165,41837.5,-13730.1835
2026-02-21 13:00:00+00:00,968.5,5493.0,0.0,534.0,3936.0,292.5,2730.5,8002.9169999999995,4560.4945,0.0,26517.911500000002,433.0,0.0,42821.0,26950.911500000002,42821.0,-15870.088499999998
2026-02-21 14:00:00+00:00,969.5,5849.0,0.0,524.0,3929.5,377.0,1599.5,7229.263000000001,4802.878500000001,0.0,25280.641499999998,510.5,0.0,41609.0,25791.141499999998,41609.0,-15817.858500000002
2026-02-21 15:00:00+00:00,971.5,6029.5,0.0,546.0,3928.0,690.5,717.0,7470.9145,5141.4235,0.0,25494.838,1133.0,0.0,41194.5,26627.838,41194.5,-14566.662
2026-02-21 16:00:00+00:00,973.0,6322.0,0.0,733.5,3930.5,1470.0,161.5,8513.001499999998,5212.996499999999,0.0,27316.498,1580.5,0.0,40357.0,28896.998,40357.0,-11460.002
2026-02-21 17:00:00+00:00,970.5,6746.0,0.0,533.5,3931.5,1375.5,3.0,9776.582999999999,5708.499,0.0,29045.082,1585.5,0.0,43909.0,30630.582,43909.0,-13278.418000000001
2026-02-21 18:00:00+00:00,968.5,6950.5,0.0,518.5,3938.5,699.5,0.0,10681.764,6110.902,0.0,29868.165999999997,1506.5,0.0,44507.0,31374.665999999997,44507.0,-13132.334000000003
2026-02-21 19:00:00+00:00,969.5,6589.0,0.0,399.0,3940.5,330.0,0.0,11246.350999999999,6569.6785,0.0,30044.029499999997,1169.5,0.0,42483.5,31213.529499999997,42483.5,-11269.970500000003
2026-02-21 20:00:00+00:00,1021.0,5310.5,0.0,282.0,3939.0,172.0,0.0,11527.902,7262.871,0.0,29515.273,178.5,0.0,39149.0,29693.773,39149.0,-9455.226999999999
2026-02-21 21:00:00+00:00,1254.5,3232.0,0.0,275.5,3936.0,439.0,0.0,11533.8125,7460.7705000000005,0.0,28131.583,2.0,0.0,35666.5,28133.583,35666.5,-7532.917000000001
2026-02-21 22:00:00+00:00,1272.0,2260.5,0.0,242.0,3931.5,1010.5,0.0,11246.2435,7416.352000000001,0.0,27379.095500000003,2.0,0.0,29949.0,27381.095500000003,29949.0,-2567.904499999997
2026-02-21 23:00:00+00:00,1273.5,2242.0,0.0,224.0,3932.5,934.0,0.0,10897.051,7355.981,0.0,26859.032,2.0,0.0,27663.5,26861.032,27663.5,-802.4680000000008
2026-02-22 00:00:00+00:00,1266.0,2377.0,0.0,244.0,3924.0,736.5,0.0,10964.6795,7013.452499999999,0.0,26525.631999999998,2.0,0.0,28640.5,26527.631999999998,28640.5,-2112.868000000002
2026-02-22 01:00:00+00:00,1260.5,2508.0,0.0,251.0,3938.0,425.0,0.0,10953.004,7072.8495,0.0,26408.3535,2.0,0.0,28468.5,26410.3535,28468.5,-2058.146499999999
2026-02-22 02:00:00+00:00,1262.0,2234.5,0.0,208.0,3943.0,339.0,0.0,11004.848,6586.41,0.0,25577.757999999998,2.0,0.0,26373.0,25579.757999999998,26373.0,-793.242000000002
2026-02-22 03:00:00+00:00,1263.0,2245.0,0.0,212.0,3940.5,336.5,0.0,10797.0775,6901.083500000001,0.0,25695.161,6.0,0.0,25720.0,25701.161,25720.0,-18.838999999999942
2026-02-22 04:00:00+00:00,1263.5,2237.5,0.0,228.5,3942.5,215.0,0.0,10638.4465,6913.855,0.0,25439.301499999998,6.0,0.0,25247.5,25445.301499999998,25247.5,197.80149999999776
2026-02-22 05:00:00+00:00,1262.5,2219.0,0.0,229.5,3941.0,180.5,0.0,10919.252,6765.163500000001,0.0,25516.915500000003,7.0,0.0,25697.0,25523.915500000003,25697.0,-173.0844999999972
2026-02-22 06:00:00+00:00,1260.5,2293.5,0.0,264.5,3938.0,190.0,0.0,10977.914,7332.113,0.0,26256.527000000002,7.0,0.0,26505.0,26263.527000000002,26505.0,-241.47299999999814
2026-02-22 07:00:00+00:00,1261.0,2439.5,0.0,280.0,3940.0,180.5,62.0,11344.8745,7417.7145,0.0,26925.589,6.5,0.0,28101.0,26932.089,28101.0,-1168.911
2026-02-22 08:00:00+00:00,1111.0,2364.5,0.0,287.5,3936.5,764.0,1004.0,11177.9595,7731.9245,0.0,28377.384000000002,6.0,0.0,30265.0,28383.384000000002,30265.0,-1881.6159999999982
2026-02-22 09:00:00+00:00,965.0,1993.5,0.0,287.0,3939.5,2258.0,2692.0,10786.333999999999,7645.968,0.0,30567.302,6.0,0.0,30597.0,30573.302,30597.0,-23.69800000000032
2026-02-22 10:00:00+00:00,971.0,2209.5,0.0,288.0,3944.5,1560.0,4371.0,10797.367,7896.923500000001,0.0,32038.2905,6.0,0.0,34271.0,32044.2905,34271.0,-2226.709500000001
2026-02-22 11:00:00+00:00,972.0,2921.0,0.0,275.5,3944.0,706.5,5027.0,10672.306,8060.7675,0.0,32579.0735,6.0,0.0,36013.0,32585.0735,36013.0,-3427.9265000000014
2026-02-22 12:00:00+00:00,971.0,3255.0,0.0,264.0,3937.5,556.5,5714.5,10568.2045,8077.489,0.0,33344.1935,4.0,0.0,35766.0,33348.1935,35766.0,-2417.806499999999
2026-02-22 13:00:00+00:00,969.5,3245.0,0.0,272.5,3944.5,429.5,6436.5,10005.467,8024.4565,0.0,33327.423500000004,61.0,0.0,37539.0,33388.423500000004,37539.0,-4150.576499999996
2026-02-22 14:00:00+00:00,964.5,3208.5,0.0,260.0,3942.5,385.5,5781.0,9477.4235,8107.0945,0.0,32126.518,172.0,0.0,37378.0,32298.518,37378.0,-5079.482
2026-02-22 15:00:00+00:00,972.0,3633.5,0.0,249.5,3933.5,393.0,3593.0,9587.492999999999,7801.3655,0.0,30163.3585,240.0,0.0,36508.5,30403.3585,36508.5,-6105.1415000000015
2026-02-22 16:00:00+00:00,971.5,4299.0,0.0,249.5,3933.0,592.5,1250.5,10229.5785,7659.352,0.0,29184.9305,708.0,0.0,39284.5,29892.9305,39284.5,-9391.569500000001
2026-02-22 17:00:00+00:00,970.0,5105.5,0.0,283.5,3943.0,1551.0,55.0,10215.1375,7076.339,0.0,29199.4765,1591.5,0.0,43058.5,30790.9765,43058.5,-12267.5235
2026-02-22 18:00:00+00:00,968.5,5777.0,0.0,278.0,3951.0,1353.0,0.0,10268.884,7399.0715,0.0,29995.455499999996,1477.0,0.0,43938.5,31472.455499999996,43938.5,-12466.044500000004
2026-02-22 19:00:00+00:00,970.5,5016.5,0.0,272.5,3952.5,482.5,0.0,10543.358,7837.9580000000005,0.0,29075.816,1662.0,0.0,42179.5,30737.816,42179.5,-11441.684000000001
2026-02-22 20:00:00+00:00,972.0,3913.0,0.0,276.0,3951.0,323.5,0.0,11371.401,8495.9625,0.0,29302.8635,759.0,0.0,39209.5,30061.8635,39209.5,-9147.6365
2026-02-22 21:00:00+00:00,970.0,3231.5,0.0,259.0,3962.5,266.0,0.0,11435.5785,8229.282,0.0,28353.8605,3.0,0.0,35756.0,28356.8605,35756.0,-7399.139500000001
2026-02-22 22:00:00+00:00,1024.5,2633.5,0.0,245.0,3951.5,245.0,0.0,11363.058,8235.8315,0.0,27698.3895,2.0,0.0,31204.5,27700.3895,31204.5,-3504.110499999999
2026-02-22 23:00:00+00:00,1271.5,2442.5,0.0,230.5,3957.5,298.5,0.0,11104.794,8326.950499999999,0.0,27632.2445,2.0,0.0,28100.5,27634.2445,28100.5,-466.2554999999993
2026-02-23 00:00:00+00:00,1271.5,2238.0,0.0,251.5,3958.0,310.0,0.0,11190.3465,8786.394,0.0,28005.7405,3.0,0.0,28775.0,28008.7405,28775.0,-766.2595000000001
2026-02-23 01:00:00+00:00,1273.0,2250.0,0.0,251.5,3959.0,213.0,0.0,11158.372,9015.364000000001,0.0,28120.236,6.0,0.0,28525.5,28126.236,28525.5,-399.2639999999992
2026-02-23 02:00:00+00:00,1311.0,2247.0,0.0,251.5,3958.0,158.0,0.0,10983.466499999999,8743.1,0.0,27652.0665,6.0,0.0,27126.5,27658.0665,27126.5,531.5665000000008
2026-02-23 03:00:00+00:00,1385.5,2244.5,0.0,231.5,3951.0,234.0,0.0,10881.851999999999,8582.773000000001,0.0,27511.125,6.0,0.0,25472.0,27517.125,25472.0,2045.125
2026-02-23 04:00:00+00:00,1396.5,2260.5,0.0,228.5,3950.5,229.0,0.0,10600.868,8215.4485,0.0,26881.3165,6.0,0.0,24361.5,26887.3165,24361.5,2525.816500000001
2026-02-23 05:00:00+00:00,1395.5,2330.0,0.0,247.0,3949.5,205.5,0.0,10895.1445,8538.801500000001,0.0,27561.446000000004,6.0,0.0,24944.5,27567.446000000004,24944.5,2622.9460000000036
2026-02-23 06:00:00+00:00,1396.0,2629.5,0.0,261.5,3950.0,647.0,0.0,10989.0795,8882.633,0.0,28755.7125,5.0,0.0,29570.5,28760.7125,29570.5,-809.7874999999985
2026-02-23 07:00:00+00:00,1232.0,3932.0,0.0,316.5,3952.5,1017.5,177.5,11169.024000000001,9012.637,0.0,30809.661,2.0,0.0,37072.5,30811.661,37072.5,-6260.839
2026-02-23 08:00:00+00:00,1092.5,4685.0,0.0,387.0,3953.5,612.0,1576.5,11498.7125,9059.713,0.0,32864.9255,2.0,0.0,41828.0,32866.9255,41828.0,-8961.074500000002
2026-02-23 09:00:00+00:00,1092.0,4009.0,0.0,380.0,3951.0,374.5,3375.5,11651.52,9232.6075,0.0,34066.1275,2.0,0.0,43675.5,34068.1275,43675.5,-9607.372499999998
2026-02-23 10:00:00+00:00,1093.0,3961.5,0.0,433.0,3958.5,319.5,4644.0,12087.0685,9276.3635,0.0,35772.932,2.0,0.0,43265.0,35774.932,43265.0,-7490.067999999999
2026-02-23 11:00:00+00:00,1093.5,3461.5,0.0,460.5,3961.5,282.5,4587.0,11949.896,9314.327,0.0,35110.723,2.0,0.0,43048.5,35112.723,43048.5,-7935.777000000002
