,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Hydro Water Reservoir,Geothermal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-25 12:00:00+00:00,0.0,667.5,230.0,70.0,588.5,61.75,32.0,603.0,2252.75,0.0,3.5,2536.5,2252.75,2540.0,-287.25
2026-01-25 13:00:00+00:00,0.0,656.5,228.25,70.5,461.75,59.0,32.0,603.75,2111.75,0.0,0.25,2461.25,2111.75,2461.5,-349.75
2026-01-25 14:00:00+00:00,0.0,717.75,227.0,71.0,258.5,46.5,32.0,604.0,1956.75,0.0,3.0,2490.25,1956.75,2493.25,-536.5
2026-01-25 15:00:00+00:00,0.0,755.75,225.75,71.75,59.75,22.75,32.0,604.0,1771.75,0.0,0.0,2532.5,1771.75,2532.5,-760.75
2026-01-25 16:00:00+00:00,0.0,867.0,232.5,71.75,0.0,17.75,32.0,604.5,1825.5,10.75,0.0,2694.75,1836.25,2694.75,-858.5
2026-01-25 17:00:00+00:00,0.0,866.0,230.75,72.25,0.0,12.75,30.0,605.0,1816.75,17.0,0.0,2864.75,1833.75,2864.75,-1031.0
2026-01-25 18:00:00+00:00,0.0,886.0,224.75,73.5,0.0,5.0,29.25,605.25,1823.75,17.25,0.0,2949.75,1841.0,2949.75,-1108.75
2026-01-25 19:00:00+00:00,0.0,849.5,224.5,75.25,0.0,8.75,24.25,605.25,1787.5,5.5,0.0,2828.5,1793.0,2828.5,-1035.5
2026-01-25 20:00:00+00:00,0.0,769.5,215.25,75.25,0.0,9.0,22.0,605.0,1696.0,0.0,0.25,2647.5,1696.0,2647.75,-951.75
2026-01-25 21:00:00+00:00,0.0,616.0,205.5,74.0,0.0,4.0,22.0,605.25,1526.75,0.0,0.5,2449.5,1526.75,2450.0,-923.25
2026-01-25 22:00:00+00:00,0.0,468.0,206.0,74.5,0.0,7.0,23.75,606.0,1385.25,0.0,1.75,2246.75,1385.25,2248.5,-863.25
2026-01-25 23:00:00+00:00,0.0,170.5,210.25,74.5,0.0,8.5,10.25,606.25,1080.25,0.0,16.75,2101.5,1080.25,2118.25,-1038.0
2026-01-26 00:00:00+00:00,0.0,167.0,210.0,73.75,0.0,11.75,10.0,607.0,1079.5,0.0,6.0,1967.75,1079.5,1973.75,-894.25
2026-01-26 01:00:00+00:00,0.0,167.0,210.0,73.75,0.0,9.75,10.0,607.0,1077.5,0.0,17.0,1917.75,1077.5,1934.75,-857.25
2026-01-26 02:00:00+00:00,0.0,167.25,209.5,74.5,0.0,8.75,10.0,607.0,1077.0,0.0,17.0,1893.75,1077.0,1910.75,-833.75
2026-01-26 03:00:00+00:00,0.0,187.5,209.75,74.5,0.0,5.75,10.0,607.0,1094.5,0.0,8.5,1918.0,1094.5,1926.5,-832.0
2026-01-26 04:00:00+00:00,0.0,285.75,210.0,75.0,0.0,9.0,10.0,603.75,1193.5,0.0,1.25,2139.0,1193.5,2140.25,-946.75
2026-01-26 05:00:00+00:00,0.0,428.0,215.75,77.0,0.0,9.5,10.0,585.75,1326.0,0.0,0.0,2718.75,1326.0,2718.75,-1392.75
2026-01-26 06:00:00+00:00,0.0,540.25,217.75,77.5,3.25,8.25,10.0,586.75,1443.75,0.5,0.0,3320.5,1444.25,3320.5,-1876.25
2026-01-26 07:00:00+00:00,0.0,535.75,224.0,77.0,93.5,10.75,10.0,587.0,1538.0,16.25,0.0,3829.0,1554.25,3829.0,-2274.75
2026-01-26 08:00:00+00:00,0.0,499.25,223.25,80.0,306.75,6.75,10.0,586.75,1712.75,9.0,0.0,3969.0,1721.75,3969.0,-2247.25
2026-01-26 09:00:00+00:00,0.0,467.0,221.25,80.75,522.0,1.5,10.0,586.25,1888.75,3.25,0.0,4001.25,1892.0,4001.25,-2109.25
2026-01-26 10:00:00+00:00,0.0,504.25,215.25,79.0,655.75,4.25,10.0,584.5,2053.0,0.0,3.0,4111.25,2053.0,4114.25,-2061.25
2026-01-26 11:00:00+00:00,0.0,506.75,212.0,79.75,717.75,8.0,10.0,585.0,2119.25,0.0,15.75,3939.75,2119.25,3955.5,-1836.25
2026-01-26 12:00:00+00:00,0.0,496.75,211.5,79.75,671.75,6.5,10.0,585.0,2061.25,0.0,8.5,3782.5,2061.25,3791.0,-1729.75
2026-01-26 13:00:00+00:00,0.0,404.75,218.0,76.75,501.5,4.5,10.0,585.75,1801.25,0.0,0.0,3886.75,1801.25,3886.75,-2085.5
2026-01-26 14:00:00+00:00,0.0,460.75,204.25,78.0,265.75,1.5,10.0,586.25,1606.5,1.25,0.0,3785.0,1607.75,3785.0,-2177.25
2026-01-26 15:00:00+00:00,0.0,477.75,214.75,79.0,66.25,2.0,10.0,586.75,1436.5,4.5,0.0,3730.0,1441.0,3730.0,-2289.0
2026-01-26 16:00:00+00:00,0.0,465.0,217.5,77.25,1.25,2.0,10.0,586.0,1359.0,14.0,0.0,3742.25,1373.0,3742.25,-2369.25
2026-01-26 17:00:00+00:00,0.0,480.5,220.0,79.5,0.0,3.75,10.0,586.0,1379.75,17.0,0.0,3728.0,1396.75,3728.0,-2331.25
2026-01-26 18:00:00+00:00,0.0,458.75,221.75,76.0,0.0,4.75,10.0,586.75,1358.0,4.0,0.0,3650.75,1362.0,3650.75,-2288.75
2026-01-26 19:00:00+00:00,0.0,436.25,217.0,75.75,0.0,3.5,10.0,586.75,1329.25,0.0,2.25,3415.5,1329.25,3417.75,-2088.5
2026-01-26 20:00:00+00:00,0.0,392.0,213.25,74.0,0.0,5.75,10.0,586.0,1281.0,0.0,3.5,3196.75,1281.0,3200.25,-1919.25
2026-01-26 21:00:00+00:00,0.0,350.5,199.75,74.0,0.0,4.75,10.0,586.0,1225.0,0.0,4.5,2872.25,1225.0,2876.75,-1651.75
2026-01-26 22:00:00+00:00,0.0,331.0,189.75,73.25,0.0,5.5,10.0,586.75,1196.25,0.0,4.0,2565.75,1196.25,2569.75,-1373.5
2026-01-26 23:00:00+00:00,0.0,176.75,179.0,72.0,0.0,7.0,26.0,587.0,1047.75,0.0,0.0,2344.5,1047.75,2344.5,-1296.75
2026-01-27 00:00:00+00:00,0.0,167.0,175.0,71.5,0.0,7.0,26.0,587.0,1033.5,0.0,9.75,2245.5,1033.5,2255.25,-1221.75
2026-01-27 01:00:00+00:00,0.0,167.0,174.25,73.5,0.0,7.0,26.0,587.0,1034.75,0.0,17.0,2223.5,1034.75,2240.5,-1205.75
2026-01-27 02:00:00+00:00,0.0,167.0,174.5,72.75,0.0,9.5,26.0,587.5,1037.25,0.0,12.75,2221.25,1037.25,2234.0,-1196.75
2026-01-27 03:00:00+00:00,0.0,168.5,174.5,74.0,0.0,7.75,26.0,587.5,1038.25,0.0,0.0,2235.25,1038.25,2235.25,-1197.0
2026-01-27 04:00:00+00:00,0.0,223.75,174.75,73.0,0.0,11.0,26.0,587.0,1095.5,0.0,0.0,2384.5,1095.5,2384.5,-1289.0
2026-01-27 05:00:00+00:00,0.0,476.25,185.5,73.25,0.0,15.25,26.0,586.75,1363.0,1.0,0.0,2986.25,1364.0,2986.25,-1622.25
2026-01-27 06:00:00+00:00,0.0,537.25,209.0,72.25,13.75,12.75,26.0,586.25,1457.25,9.5,0.0,3533.0,1466.75,3533.0,-2066.25
2026-01-27 07:00:00+00:00,0.0,535.0,222.5,69.0,210.5,11.0,26.0,585.75,1659.75,17.0,0.0,4043.0,1676.75,4043.0,-2366.25
2026-01-27 08:00:00+00:00,0.0,521.75,221.25,67.5,509.5,9.75,26.0,585.75,1941.5,8.5,0.0,4121.25,1950.0,4121.25,-2171.25
2026-01-27 09:00:00+00:00,0.0,527.25,208.75,68.0,823.75,11.5,26.0,584.25,2249.5,2.25,0.0,4081.5,2251.75,4081.5,-1829.75
2026-01-27 10:00:00+00:00,0.0,520.5,197.5,69.5,948.75,15.5,26.0,584.0,2361.75,0.0,3.75,3939.25,2361.75,3943.0,-1581.25
2026-01-27 11:00:00+00:00,0.0,405.5,194.5,70.5,950.0,20.25,26.0,586.0,2252.75,0.0,17.0,3747.75,2252.75,3764.75,-1512.0
2026-01-27 12:00:00+00:00,0.0,532.25,195.25,71.75,833.25,30.5,26.0,586.0,2275.0,0.0,13.25,3686.0,2275.0,3699.25,-1424.25
2026-01-27 13:00:00+00:00,0.0,567.25,195.25,75.5,614.5,46.25,26.0,585.75,2110.5,0.0,3.5,3883.75,2110.5,3887.25,-1776.75
2026-01-27 14:00:00+00:00,0.0,535.75,196.0,73.0,304.75,48.75,26.0,583.0,1767.25,0.0,0.0,3833.25,1767.25,3833.25,-2066.0
2026-01-27 15:00:00+00:00,0.0,533.5,208.5,74.5,67.25,66.0,26.0,586.0,1561.75,7.5,0.0,3784.25,1569.25,3784.25,-2215.0
2026-01-27 16:00:00+00:00,0.0,534.25,215.0,74.5,0.25,92.25,26.0,583.0,1525.25,15.25,0.0,3859.75,1540.5,3859.75,-2319.25
2026-01-27 17:00:00+00:00,0.0,535.25,216.0,75.0,0.0,114.75,26.0,581.5,1548.5,15.5,0.0,3806.0,1564.0,3806.0,-2242.0
2026-01-27 18:00:00+00:00,0.0,527.75,215.25,76.25,0.0,125.5,26.0,583.5,1554.25,7.5,0.0,3726.5,1561.75,3726.5,-2164.75
2026-01-27 19:00:00+00:00,0.0,535.5,192.5,75.5,0.0,129.5,26.0,583.0,1542.0,0.0,0.0,3494.5,1542.0,3494.5,-1952.5
2026-01-27 20:00:00+00:00,0.0,502.25,179.75,75.0,0.0,131.5,26.0,583.0,1497.5,2.5,0.0,3262.25,1500.0,3262.25,-1762.25
2026-01-27 21:00:00+00:00,0.0,381.5,186.25,76.25,0.0,126.5,26.0,583.0,1379.5,0.0,2.0,2991.25,1379.5,2993.25,-1613.75
2026-01-27 22:00:00+00:00,0.0,331.25,192.75,74.5,0.0,118.5,26.0,582.25,1325.25,0.0,0.75,2679.0,1325.25,2679.75,-1354.5
2026-01-27 23:00:00+00:00,0.0,174.5,187.25,74.0,0.0,117.0,26.0,581.25,1160.0,0.25,0.0,2466.25,1160.25,2466.25,-1306.0
2026-01-28 00:00:00+00:00,0.0,167.0,199.5,74.75,0.0,128.0,26.0,580.5,1175.75,0.0,8.75,2379.75,1175.75,2388.5,-1212.75
2026-01-28 01:00:00+00:00,0.0,167.0,210.5,76.5,0.0,131.25,26.0,579.25,1190.5,0.0,11.75,2324.25,1190.5,2336.0,-1145.5
2026-01-28 02:00:00+00:00,0.0,166.75,222.25,76.75,0.0,129.25,26.0,562.5,1183.5,0.0,8.75,2339.5,1183.5,2348.25,-1164.75
2026-01-28 03:00:00+00:00,0.0,166.75,234.5,76.25,0.0,124.25,26.0,561.5,1189.25,0.0,16.75,2347.5,1189.25,2364.25,-1175.0
2026-01-28 04:00:00+00:00,0.0,222.75,233.5,76.5,0.0,115.0,26.0,577.75,1251.5,0.0,4.25,2487.5,1251.5,2491.75,-1240.25
2026-01-28 05:00:00+00:00,0.0,446.5,231.75,76.5,0.0,122.0,26.0,576.0,1478.75,0.0,0.0,2960.0,1478.75,2960.0,-1481.25
2026-01-28 06:00:00+00:00,0.0,453.25,232.75,76.5,1.25,112.5,24.5,576.75,1477.5,0.0,0.5,3475.75,1477.5,3476.25,-1998.75
2026-01-28 07:00:00+00:00,0.0,523.0,238.75,74.0,31.25,87.75,25.75,580.5,1561.0,9.0,0.0,3995.25,1570.0,3995.25,-2425.25
2026-01-28 08:00:00+00:00,0.0,549.25,239.75,73.75,78.25,67.0,26.0,577.75,1611.75,16.5,0.0,4251.0,1628.25,4251.0,-2622.75
2026-01-28 09:00:00+00:00,0.0,519.5,218.25,74.0,158.0,50.25,26.0,578.5,1624.5,2.5,0.0,4360.25,1627.0,4360.25,-2733.25
2026-01-28 10:00:00+00:00,0.0,541.75,249.0,74.5,255.0,70.75,26.0,576.25,1793.25,9.25,0.0,4319.75,1802.5,4319.75,-2517.25
2026-01-28 11:00:00+00:00,0.0,542.75,285.0,76.25,286.5,88.0,10.0,580.0,1868.5,3.5,0.0,4068.0,1872.0,4068.0,-2196.0
2026-01-28 12:00:00+00:00,0.0,550.0,293.0,74.0,258.75,96.75,10.0,582.0,1864.5,0.0,0.25,4039.0,1864.5,4039.25,-2174.75
2026-01-28 13:00:00+00:00,0.0,542.25,302.75,70.5,201.25,89.5,10.0,582.0,1798.25,8.25,0.0,4037.25,1806.5,4037.25,-2230.75
2026-01-28 14:00:00+00:00,0.0,507.5,291.25,68.25,99.5,77.75,10.0,582.0,1636.25,2.75,0.0,3955.5,1639.0,3955.5,-2316.5
2026-01-28 15:00:00+00:00,0.0,500.25,292.75,70.5,26.5,72.5,10.0,581.5,1554.0,0.0,7.75,4010.5,1554.0,4018.25,-2464.25
2026-01-28 16:00:00+00:00,0.0,537.75,306.25,74.0,0.75,73.5,10.0,581.75,1584.0,12.5,0.0,3993.25,1596.5,3993.25,-2396.75
2026-01-28 17:00:00+00:00,0.0,514.25,322.5,76.5,0.0,82.75,10.0,582.0,1588.0,1.0,0.0,3943.25,1589.0,3943.25,-2354.25
2026-01-28 18:00:00+00:00,0.0,534.25,332.5,79.25,0.0,88.0,10.0,582.5,1626.5,0.0,0.0,3845.0,1626.5,3845.0,-2218.5
2026-01-28 19:00:00+00:00,0.0,535.5,343.0,79.5,0.0,81.0,10.0,582.75,1631.75,0.0,0.5,3568.0,1631.75,3568.5,-1936.75
2026-01-28 20:00:00+00:00,0.0,534.25,347.75,80.5,0.0,59.75,10.0,583.0,1615.25,0.0,3.5,3249.25,1615.25,3252.75,-1637.5
2026-01-28 21:00:00+00:00,0.0,473.0,306.0,80.0,0.0,44.0,10.0,584.0,1497.0,2.0,0.0,2856.75,1499.0,2856.75,-1357.75
2026-01-28 22:00:00+00:00,0.0,332.75,345.75,80.0,0.0,42.5,10.0,584.0,1395.0,0.0,0.25,2611.25,1395.0,2611.5,-1216.5
2026-01-28 23:00:00+00:00,0.0,180.0,341.5,82.25,0.0,26.5,10.0,585.0,1225.25,0.0,16.0,2365.5,1225.25,2381.5,-1156.25
2026-01-29 00:00:00+00:00,0.0,167.0,340.0,81.5,0.0,20.75,10.0,586.0,1205.25,0.0,13.25,2251.25,1205.25,2264.5,-1059.25
2026-01-29 01:00:00+00:00,0.0,166.75,338.25,80.75,0.0,15.75,10.0,586.0,1197.5,0.0,16.75,2211.25,1197.5,2228.0,-1030.5
2026-01-29 02:00:00+00:00,0.0,167.0,336.5,81.75,0.0,25.25,10.0,586.25,1206.75,0.0,17.0,2193.5,1206.75,2210.5,-1003.75
2026-01-29 03:00:00+00:00,0.0,167.0,333.5,81.25,0.0,21.25,10.0,587.0,1200.0,0.0,2.75,2244.75,1200.0,2247.5,-1047.5
2026-01-29 04:00:00+00:00,0.0,237.25,331.0,80.25,0.0,17.25,10.0,586.5,1262.25,0.0,0.0,2402.0,1262.25,2402.0,-1139.75
2026-01-29 05:00:00+00:00,0.0,488.0,328.5,78.25,0.0,14.0,10.0,586.25,1505.0,0.0,0.0,2926.75,1505.0,2926.75,-1421.75
2026-01-29 06:00:00+00:00,0.0,538.5,326.5,77.75,2.0,23.5,10.0,585.75,1564.0,8.75,0.0,3481.75,1572.75,3481.75,-1909.0
2026-01-29 07:00:00+00:00,0.0,538.0,328.5,79.25,87.5,49.0,10.0,586.0,1678.25,17.0,0.0,3987.5,1695.25,3987.5,-2292.25
2026-01-29 08:00:00+00:00,0.0,536.5,278.75,78.75,300.75,46.75,10.0,582.0,1833.5,9.5,0.0,4255.0,1843.0,4255.0,-2412.0
2026-01-29 09:00:00+00:00,0.0,533.5,326.0,74.5,462.0,16.25,10.0,577.5,1999.75,0.0,2.25,4336.75,1999.75,4339.0,-2339.25
2026-01-29 10:00:00+00:00,0.0,538.5,326.5,71.75,593.75,44.25,11.5,580.0,2166.25,2.5,0.0,4280.75,2168.75,4280.75,-2112.0
2026-01-29 11:00:00+00:00,0.0,538.25,324.5,71.0,683.75,48.25,10.0,580.0,2255.75,4.75,0.0,3877.25,2260.5,3877.25,-1616.75
2026-01-29 12:00:00+00:00,0.0,532.75,329.25,71.5,645.25,39.75,10.0,586.5,2215.0,15.0,0.0,3682.0,2230.0,3682.0,-1452.0
2026-01-29 13:00:00+00:00,0.0,537.25,325.25,76.75,544.5,35.0,10.0,586.5,2115.25,0.0,4.0,3913.25,2115.25,3917.25,-1802.0
2026-01-29 14:00:00+00:00,0.0,536.75,326.0,79.5,286.25,36.75,10.5,587.5,1863.25,0.0,17.0,4009.0,1863.25,4026.0,-2162.75
2026-01-29 15:00:00+00:00,0.0,537.5,325.0,80.5,82.75,38.5,10.0,588.0,1662.25,0.0,7.75,3939.5,1662.25,3947.25,-2285.0
2026-01-29 16:00:00+00:00,0.0,536.75,324.0,77.25,1.75,37.5,10.0,587.5,1574.75,12.25,0.0,3904.5,1587.0,3904.5,-2317.5
2026-01-29 17:00:00+00:00,0.0,537.25,324.5,77.0,0.0,24.5,10.0,587.0,1560.25,6.5,0.0,3902.25,1566.75,3902.25,-2335.5
2026-01-29 18:00:00+00:00,0.0,537.0,323.75,76.75,0.0,23.75,10.0,587.0,1558.25,0.0,0.75,3771.5,1558.25,3772.25,-2214.0
2026-01-29 19:00:00+00:00,0.0,536.75,323.0,77.0,0.0,18.5,10.0,587.0,1552.25,0.5,0.0,3489.0,1552.75,3489.0,-1936.25
2026-01-29 20:00:00+00:00,0.0,536.5,321.0,75.5,0.0,15.0,10.0,587.0,1545.0,11.25,0.0,3236.0,1556.25,3236.0,-1679.75
2026-01-29 21:00:00+00:00,0.0,388.0,320.0,75.25,0.0,11.25,10.0,587.0,1391.5,2.75,0.0,2922.25,1394.25,2922.25,-1528.0
2026-01-29 22:00:00+00:00,0.0,167.5,319.25,76.75,0.0,3.5,10.25,587.0,1164.25,0.0,0.0,2614.75,1164.25,2614.75,-1450.5
2026-01-29 23:00:00+00:00,0.0,167.0,312.0,76.0,0.0,3.25,19.75,586.0,1164.0,0.0,5.75,2424.75,1164.0,2430.5,-1266.5
2026-01-30 00:00:00+00:00,0.0,167.5,308.25,75.75,0.0,4.75,20.0,586.0,1162.25,0.0,17.0,2251.0,1162.25,2268.0,-1105.75
2026-01-30 01:00:00+00:00,0.0,167.25,308.0,77.25,0.0,9.25,20.0,586.0,1167.75,0.0,15.75,2212.25,1167.75,2228.0,-1060.25
2026-01-30 02:00:00+00:00,0.0,167.0,308.0,77.0,0.0,12.75,20.0,586.0,1170.75,0.0,0.25,2227.5,1170.75,2227.75,-1057.0
2026-01-30 03:00:00+00:00,0.0,168.25,308.0,77.5,0.0,7.0,20.0,586.0,1166.75,0.0,12.75,2226.5,1166.75,2239.25,-1072.5
2026-01-30 04:00:00+00:00,0.0,204.5,307.25,78.0,0.0,3.0,20.25,587.0,1200.0,0.0,4.25,2366.0,1200.0,2370.25,-1170.25
2026-01-30 05:00:00+00:00,0.0,409.75,327.75,78.0,0.0,3.0,54.25,586.75,1459.5,0.0,0.0,2897.25,1459.5,2897.25,-1437.75
2026-01-30 06:00:00+00:00,0.0,526.0,329.75,76.5,13.5,2.5,55.25,586.0,1589.5,0.0,0.5,3449.75,1589.5,3450.25,-1860.75
2026-01-30 07:00:00+00:00,0.0,517.5,345.0,73.0,175.75,2.25,55.0,586.0,1754.5,10.5,0.0,3951.25,1765.0,3951.25,-2186.25
2026-01-30 08:00:00+00:00,0.0,509.25,344.25,72.0,409.0,6.75,55.0,586.25,1982.5,16.25,0.0,4154.5,1998.75,4154.5,-2155.75
2026-01-30 09:00:00+00:00,0.0,533.0,339.75,68.25,596.5,2.5,55.0,585.5,2180.5,5.75,0.0,4219.5,2186.25,4219.5,-2033.25
2026-01-30 10:00:00+00:00,0.0,521.75,319.5,68.5,711.25,2.0,54.0,585.0,2262.0,3.25,0.0,4126.25,2265.25,4126.25,-1861.0
2026-01-30 11:00:00+00:00,0.0,507.0,281.25,69.5,702.5,2.25,37.25,585.5,2185.25,0.25,0.0,3846.25,2185.5,3846.25,-1660.75
2026-01-30 12:00:00+00:00,0.0,524.0,280.75,70.5,637.5,3.25,42.0,585.75,2143.75,1.0,0.0,3736.75,2144.75,3736.75,-1592.0
2026-01-30 13:00:00+00:00,0.0,517.25,293.5,68.5,490.5,3.5,42.25,586.0,2001.5,0.0,0.5,3913.5,2001.5,3914.0,-1912.5
2026-01-30 14:00:00+00:00,0.0,523.5,307.5,71.25,246.75,2.0,49.75,585.0,1785.75,1.5,0.0,3919.0,1787.25,3919.0,-2131.75
2026-01-30 15:00:00+00:00,0.0,546.75,321.0,76.25,58.0,1.5,34.25,585.5,1623.25,0.5,0.0,3827.75,1623.75,3827.75,-2204.0
2026-01-30 16:00:00+00:00,0.0,575.25,320.75,76.25,1.0,2.0,28.5,587.0,1590.75,2.5,0.0,3768.0,1593.25,3768.0,-2174.75
2026-01-30 17:00:00+00:00,0.0,560.5,321.5,78.0,0.0,3.0,29.0,587.0,1579.0,0.0,0.0,3706.75,1579.0,3706.75,-2127.75
2026-01-30 18:00:00+00:00,0.0,534.75,320.5,80.0,0.0,7.25,46.0,586.75,1575.25,0.25,0.0,3634.5,1575.5,3634.5,-2059.0
2026-01-30 19:00:00+00:00,0.0,518.75,320.25,80.0,0.0,9.75,50.75,586.0,1565.5,3.5,0.0,3364.75,1569.0,3364.75,-1795.75
2026-01-30 20:00:00+00:00,0.0,530.75,310.25,78.25,0.0,5.5,50.75,586.0,1561.5,0.0,0.0,3100.0,1561.5,3100.0,-1538.5
2026-01-30 21:00:00+00:00,0.0,288.75,293.5,76.75,0.0,7.5,42.25,586.0,1294.75,0.0,0.0,2767.5,1294.75,2767.5,-1472.75
2026-01-30 22:00:00+00:00,0.0,164.0,292.0,77.0,0.0,8.25,41.75,586.25,1169.25,0.0,0.25,2501.0,1169.25,2501.25,-1332.0
2026-01-30 23:00:00+00:00,0.0,167.0,269.75,78.0,0.0,4.25,26.25,586.75,1132.0,0.0,7.75,2270.5,1132.0,2278.25,-1146.25
2026-01-31 00:00:00+00:00,0.0,167.25,262.25,79.25,0.0,2.25,26.0,587.0,1124.0,0.0,1.0,2153.0,1124.0,2154.0,-1030.0
2026-01-31 01:00:00+00:00,0.0,167.5,261.25,80.25,0.0,2.0,26.0,588.0,1125.0,0.0,0.0,2108.0,1125.0,2108.0,-983.0
2026-01-31 02:00:00+00:00,0.0,167.0,259.25,80.5,0.0,2.0,26.0,578.5,1113.25,0.0,0.0,2065.0,1113.25,2065.0,-951.75
2026-01-31 03:00:00+00:00,0.0,167.0,258.5,80.75,0.0,0.5,26.0,555.0,1087.75,0.0,0.0,2052.25,1087.75,2052.25,-964.5
2026-01-31 04:00:00+00:00,0.0,186.25,260.25,79.75,0.0,2.25,24.0,556.25,1108.75,0.0,0.25,2093.5,1108.75,2093.75,-985.0
2026-01-31 05:00:00+00:00,0.0,314.0,260.5,80.25,0.0,7.25,26.0,589.25,1277.25,0.0,4.25,2307.0,1277.25,2311.25,-1034.0
2026-01-31 06:00:00+00:00,0.0,513.25,260.25,80.0,3.25,17.5,26.5,588.75,1489.5,0.0,6.25,2551.25,1489.5,2557.5,-1068.0
2026-01-31 07:00:00+00:00,0.0,528.25,287.0,79.75,129.75,27.25,56.75,588.25,1697.0,0.25,0.0,2870.0,1697.25,2870.0,-1172.75
2026-01-31 08:00:00+00:00,0.0,536.75,288.75,79.0,319.0,34.75,56.25,587.75,1902.25,4.5,0.0,3101.75,1906.75,3101.75,-1195.0
2026-01-31 09:00:00+00:00,0.0,432.25,289.5,76.5,428.25,26.25,55.0,588.0,1895.75,2.0,0.0,3143.5,1897.75,3143.5,-1245.75
2026-01-31 10:00:00+00:00,0.0,343.5,287.0,75.5,435.75,21.25,55.0,587.75,1805.75,0.0,8.5,3101.25,1805.75,3109.75,-1304.0
2026-01-31 11:00:00+00:00,0.0,333.0,292.5,77.75,497.0,23.5,56.0,588.0,1867.75,0.0,7.5,2974.5,1867.75,2982.0,-1114.25
2026-01-31 12:00:00+00:00,0.0,379.75,294.0,79.5,505.0,19.5,57.25,588.0,1923.0,0.0,17.0,2785.0,1923.0,2802.0,-879.0
2026-01-31 13:00:00+00:00,0.0,433.5,294.0,78.75,432.5,18.75,59.0,587.75,1904.25,0.0,8.75,2740.25,1904.25,2749.0,-844.75
2026-01-31 14:00:00+00:00,0.0,497.75,294.5,79.25,264.5,17.0,56.0,587.5,1796.5,0.0,7.0,2669.75,1796.5,2676.75,-880.25
2026-01-31 15:00:00+00:00,0.0,761.25,294.0,80.25,84.75,23.0,57.5,587.0,1887.75,0.0,0.0,2736.0,1887.75,2736.0,-848.25
2026-01-31 16:00:00+00:00,0.0,744.0,289.75,80.25,3.5,40.0,62.0,587.5,1807.0,2.25,0.0,2929.5,1809.25,2929.5,-1120.25
2026-01-31 17:00:00+00:00,0.0,785.5,290.5,82.5,0.0,52.25,62.0,588.0,1860.75,11.5,0.0,3088.25,1872.25,3088.25,-1216.0
2026-01-31 18:00:00+00:00,0.0,797.5,290.25,83.0,0.0,50.25,62.0,588.0,1871.0,6.75,0.0,3132.75,1877.75,3132.75,-1255.0
2026-01-31 19:00:00+00:00,0.0,778.75,289.5,81.25,0.0,49.0,62.0,588.0,1848.5,2.25,0.0,2940.0,1850.75,2940.0,-1089.25
2026-01-31 20:00:00+00:00,0.0,505.75,288.75,79.0,0.0,49.25,62.0,588.25,1573.0,0.0,0.0,2697.5,1573.0,2697.5,-1124.5
2026-01-31 21:00:00+00:00,0.0,471.5,288.25,79.25,0.0,46.5,61.75,588.25,1535.5,0.0,0.0,2535.5,1535.5,2535.5,-1000.0
2026-01-31 22:00:00+00:00,0.0,548.75,281.75,80.0,0.0,42.25,46.75,589.0,1588.5,0.0,0.0,2364.75,1588.5,2364.75,-776.25
2026-01-31 23:00:00+00:00,0.0,498.25,268.5,78.75,0.0,37.5,61.75,589.0,1533.75,3.25,0.0,2180.25,1537.0,2180.25,-643.25
2026-02-01 00:00:00+00:00,0.0,514.25,258.75,82.25,0.0,33.25,52.0,590.0,1530.5,3.5,0.0,2121.0,1534.0,2121.0,-587.0
2026-02-01 01:00:00+00:00,0.0,505.25,256.5,83.5,0.0,22.0,52.0,590.0,1509.25,1.25,0.0,2072.0,1510.5,2072.0,-561.5
2026-02-01 02:00:00+00:00,0.0,411.0,256.0,83.25,0.0,36.5,52.0,590.0,1428.75,0.0,8.75,2068.75,1428.75,2077.5,-648.75
2026-02-01 03:00:00+00:00,0.0,393.0,251.0,80.5,0.0,43.5,52.0,590.0,1410.0,0.0,6.5,2058.0,1410.0,2064.5,-654.5
2026-02-01 04:00:00+00:00,0.0,394.25,257.0,79.5,0.0,40.75,52.25,590.0,1413.75,0.0,6.0,2100.0,1413.75,2106.0,-692.25
2026-02-01 05:00:00+00:00,0.0,525.5,269.5,79.5,0.0,55.5,71.5,590.0,1591.5,0.0,0.25,2225.75,1591.5,2226.0,-634.5
2026-02-01 06:00:00+00:00,0.0,488.0,273.75,81.5,8.0,52.75,72.0,589.75,1565.75,6.0,0.0,2319.25,1571.75,2319.25,-747.5
2026-02-01 07:00:00+00:00,0.0,539.0,283.25,81.75,143.25,46.5,72.0,589.75,1755.5,1.5,0.0,2499.25,1757.0,2499.25,-742.25
2026-02-01 08:00:00+00:00,0.0,543.0,282.0,79.25,403.5,46.75,72.0,589.0,2015.5,0.5,0.0,2766.5,2016.0,2766.5,-750.5
2026-02-01 09:00:00+00:00,0.0,542.25,279.5,79.25,598.25,29.75,72.0,589.0,2190.0,0.0,0.0,2920.0,2190.0,2920.0,-730.0
2026-02-01 10:00:00+00:00,0.0,438.5,279.5,80.25,658.5,23.75,72.0,589.5,2142.0,0.0,0.0,2816.0,2142.0,2816.0,-674.0
