,Fossil Gas,Nuclear,Other,Solar,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-01 09:00:00+00:00,1.0,6764.0,930.264,35.74325,1535.15975,1537.5745,10803.741500000002,0.0,0.0,12869.0,10803.741500000002,12869.0,-2065.258499999998
2026-02-01 10:00:00+00:00,0.7,6792.0,923.2185,52.72525,1481.292,1530.3545,10780.29025,0.0,0.0,12948.5,10780.29025,12948.5,-2168.20975
2026-02-01 11:00:00+00:00,0.8,6818.0,941.41575,60.01675,1374.6735,1429.06775,10623.973750000001,0.0,0.0,12921.5,10623.973750000001,12921.5,-2297.526249999999
2026-02-01 12:00:00+00:00,0.8,6968.0,956.838,51.9745,1354.47725,1455.7835,10787.873249999999,0.0,0.0,12897.0,10787.873249999999,12897.0,-2109.1267500000013
2026-02-01 13:00:00+00:00,0.7,7039.0,993.6085,29.8325,1300.62775,1424.83725,10788.606000000002,0.0,0.0,13050.0,10788.606000000002,13050.0,-2261.3939999999984
2026-02-01 14:00:00+00:00,0.4,7048.0,1017.46525,11.05225,1303.5815,1455.55475,10836.05375,0.0,0.0,13371.0,10836.05375,13371.0,-2534.946250000001
2026-02-01 15:00:00+00:00,0.6,7048.0,1019.7065,1.07175,1286.66775,1506.28425,10862.33025,0.0,0.0,13764.75,10862.33025,13764.75,-2902.419749999999
2026-02-01 16:00:00+00:00,0.8,7047.0,1019.6295,0.52725,1328.5785,1506.63225,10903.167500000001,0.0,0.0,14209.75,10903.167500000001,14209.75,-3306.5824999999986
2026-02-01 17:00:00+00:00,0.8,7045.0,1021.27,0.6685000000000001,1352.8495,1507.06275,10927.65075,0.0,0.0,14146.0,10927.65075,14146.0,-3218.3492499999993
2026-02-01 18:00:00+00:00,0.9,7047.0,1015.28175,0.61525,1370.6475,1470.074,10904.5185,0.0,0.0,14047.0,10904.5185,14047.0,-3142.4815
2026-02-01 19:00:00+00:00,0.8,7047.0,997.85,0.59,1320.336,1541.24,10907.816,0.0,0.0,13928.25,10907.816,13928.25,-3020.4339999999993
2026-02-01 20:00:00+00:00,0.8,7047.0,968.558,0.114,1273.40875,1536.7649999999999,10826.64575,0.0,0.0,13673.25,10826.64575,13673.25,-2846.6042500000003
2026-02-01 21:00:00+00:00,0.5,7047.0,923.754,0.11175,1206.34525,1527.667,10705.377999999999,0.0,0.0,13076.0,10705.377999999999,13076.0,-2370.622000000001
2026-02-01 22:00:00+00:00,0.5,7047.0,908.29125,0.11125,1209.93375,1508.8854999999999,10674.72175,0.0,0.0,12720.25,10674.72175,12720.25,-2045.5282499999994
2026-02-01 23:00:00+00:00,0.6,7049.0,889.7529999999999,0.1215,1188.73375,1512.33,10640.53825,0.0,0.0,12508.75,10640.53825,12508.75,-1868.2117500000004
2026-02-02 00:00:00+00:00,0.4,7049.0,886.0705,0.1185,1113.9285,1522.82725,10572.344749999998,0.0,0.0,12501.0,10572.344749999998,12501.0,-1928.6552500000016
2026-02-02 01:00:00+00:00,0.4,7049.0,881.45575,0.1195,1078.3645000000001,1527.15175,10536.4915,0.0,0.0,12482.25,10536.4915,12482.25,-1945.7585
2026-02-02 02:00:00+00:00,0.4,7049.0,891.52325,0.11725,1082.44325,1543.002,10566.48575,0.0,0.0,12508.25,10566.48575,12508.25,-1941.7642500000002
2026-02-02 03:00:00+00:00,0.4,7048.0,912.79575,0.11375,1076.97075,1543.0795,10581.35975,0.0,0.0,12513.5,10581.35975,12513.5,-1932.1402500000004
2026-02-02 04:00:00+00:00,0.4,7048.0,938.0237500000001,0.11525,1101.00625,1556.3654999999999,10643.91075,0.0,0.0,12968.0,10643.91075,12968.0,-2324.089250000001
2026-02-02 05:00:00+00:00,0.6,7048.0,1018.0735,0.145,1114.6705,1628.4155,10809.9045,0.0,0.0,13984.75,10809.9045,13984.75,-3174.8454999999994
2026-02-02 06:00:00+00:00,0.7,7048.0,1067.795,0.16325,1083.4145,1729.33675,10929.4095,0.0,0.0,15048.0,10929.4095,15048.0,-4118.5905
2026-02-02 07:00:00+00:00,0.8,7048.0,1064.9835,3.65425,1071.3895,1762.33675,10951.164,0.0,0.0,15101.25,10951.164,15101.25,-4150.085999999999
2026-02-02 08:00:00+00:00,2.3,7048.0,1092.51125,22.88225,1065.1905,1762.56175,10993.44575,0.0,0.0,15215.0,10993.44575,15215.0,-4221.554249999999
2026-02-02 09:00:00+00:00,1.0,7048.0,1126.4225000000001,49.104749999999996,1037.34675,1738.6950000000002,11000.569000000001,0.0,0.0,15015.0,11000.569000000001,15015.0,-4014.4309999999987
2026-02-02 10:00:00+00:00,0.9,7048.0,1164.59575,77.174,1016.9357500000001,1734.787,11042.392500000002,0.0,0.0,14944.5,11042.392500000002,14944.5,-3902.1074999999983
2026-02-02 11:00:00+00:00,0.8,7050.0,1177.01025,87.017,985.401,1733.04225,11033.2705,0.0,0.0,14688.5,11033.2705,14688.5,-3655.2294999999995
2026-02-02 12:00:00+00:00,0.8,7050.0,1178.34525,67.98,951.18975,1626.0325,10874.347499999998,0.0,0.0,14355.75,10874.347499999998,14355.75,-3481.402500000002
2026-02-02 13:00:00+00:00,0.9,7052.0,1174.634,39.893,960.98875,1548.13775,10776.5535,0.0,0.0,14390.75,10776.5535,14390.75,-3614.1965
2026-02-02 14:00:00+00:00,0.4,7050.0,1171.87425,12.54,971.9235,1645.8135,10852.551250000002,0.0,0.0,14506.5,10852.551250000002,14506.5,-3653.9487499999977
2026-02-02 15:00:00+00:00,0.7,7048.0,1171.05125,0.9095,993.69675,1691.29275,10905.650249999999,0.0,0.0,14889.75,10905.650249999999,14889.75,-3984.099750000001
2026-02-02 16:00:00+00:00,0.6,7049.0,1139.8855,0.14175,1024.31575,1734.1775,10948.1205,0.0,0.0,15436.25,10948.1205,15436.25,-4488.129499999999
2026-02-02 17:00:00+00:00,0.7,7049.0,1106.48525,0.12025,1053.2145,1716.8220000000001,10926.342,0.0,0.0,15433.5,10926.342,15433.5,-4507.157999999999
2026-02-02 18:00:00+00:00,0.8,7048.0,1070.50025,0.11825,1041.25275,1672.4175,10833.08875,0.0,0.0,15250.5,10833.08875,15250.5,-4417.411249999999
2026-02-02 19:00:00+00:00,0.8,7049.0,1046.77475,0.118,1070.13425,1641.333,10808.160000000002,0.0,0.0,14778.0,10808.160000000002,14778.0,-3969.8399999999983
2026-02-02 20:00:00+00:00,0.6,7049.0,967.60475,0.1165,1034.86875,1581.7365,10633.926500000001,0.0,0.0,14192.25,10633.926500000001,14192.25,-3558.3234999999986
2026-02-02 21:00:00+00:00,0.6,7048.0,954.19375,0.11375,1111.6687499999998,1562.696,10677.272250000002,0.0,0.0,13743.25,10677.272250000002,13743.25,-3065.977749999998
2026-02-02 22:00:00+00:00,0.5,7049.0,913.56825,0.11325,1124.5485,1537.75175,10625.48175,0.0,0.0,13351.75,10625.48175,13351.75,-2726.268249999999
2026-02-02 23:00:00+00:00,0.8,7049.0,848.187,0.1335,1073.68375,1534.25475,10506.059,0.0,0.0,12942.5,10506.059,12942.5,-2436.4410000000007
2026-02-03 00:00:00+00:00,0.4,7051.0,832.3105,0.14425,1124.86525,1532.6095,10541.3295,0.0,0.0,12890.25,10541.3295,12890.25,-2348.9205
2026-02-03 01:00:00+00:00,0.4,7052.0,831.06225,0.15075,1155.16125,1530.24075,10569.015,0.0,0.0,12846.75,10569.015,12846.75,-2277.7350000000006
2026-02-03 02:00:00+00:00,0.4,7053.0,826.29975,0.15125,1166.1055000000001,1530.21325,10576.169750000001,0.0,0.0,12702.25,10576.169750000001,12702.25,-2126.080249999999
2026-02-03 03:00:00+00:00,0.4,7052.0,835.5115000000001,0.157,1175.93575,1531.48775,10595.492,0.0,0.0,12775.5,10595.492,12775.5,-2180.008
2026-02-03 04:00:00+00:00,0.4,7052.0,860.338,0.16275,1199.52475,1533.2345,10645.66,0.0,0.0,13131.25,10645.66,13131.25,-2485.59
2026-02-03 05:00:00+00:00,0.6,7050.0,889.3779999999999,0.2095,1246.9095,1598.08,10785.177,0.0,0.0,14233.5,10785.177,14233.5,-3448.3230000000003
2026-02-03 06:00:00+00:00,0.9,7050.0,949.53075,0.71575,1266.43175,1485.461,10753.03925,0.0,0.0,15282.25,10753.03925,15282.25,-4529.21075
2026-02-03 07:00:00+00:00,0.8,7051.0,945.33325,6.43275,1308.2717499999999,1537.64725,10849.484999999999,0.0,0.0,15428.25,10849.484999999999,15428.25,-4578.765000000001
2026-02-03 08:00:00+00:00,2.4,7050.0,982.06425,33.47025,1262.2965,1548.5065,10878.7375,0.0,0.0,15467.25,10878.7375,15467.25,-4588.512500000001
2026-02-03 09:00:00+00:00,1.2,7050.0,1023.89725,73.71825,1220.0265,1493.0562499999999,10861.89825,0.0,0.0,15029.25,10861.89825,15029.25,-4167.35175
2026-02-03 10:00:00+00:00,1.3,7050.0,1036.21825,105.15775,1220.6605,1482.1544999999999,10895.491,0.0,0.0,14556.25,10895.491,14556.25,-3660.759
2026-02-03 11:00:00+00:00,1.2,7055.0,1034.08125,116.7795,1273.7359999999999,1444.46225,10925.259000000002,0.0,0.0,14221.0,10925.259000000002,14221.0,-3295.740999999998
2026-02-03 12:00:00+00:00,1.3,7053.0,925.1112499999999,101.90925,1353.7295,1444.90375,10879.953749999999,0.0,0.0,13857.25,10879.953749999999,13857.25,-2977.2962500000012
2026-02-03 13:00:00+00:00,1.4,7053.0,917.883,65.0745,1451.06425,1446.52925,10934.951,0.0,0.0,13851.25,10934.951,13851.25,-2916.299000000001
2026-02-03 14:00:00+00:00,0.8,7053.0,986.9535,23.213,1517.65925,1446.34875,11027.9745,0.0,0.0,14348.75,11027.9745,14348.75,-3320.7754999999997
2026-02-03 15:00:00+00:00,0.8,7052.0,1026.8580000000002,3.68175,1589.45125,1492.7024999999999,11165.4935,0.0,0.0,14876.0,11165.4935,14876.0,-3710.5064999999995
2026-02-03 16:00:00+00:00,0.9,7051.0,1009.2607499999999,1.29575,1708.9875,1546.1444999999999,11317.5885,0.0,0.0,15163.25,11317.5885,15163.25,-3845.6615
2026-02-03 17:00:00+00:00,0.7,7052.0,872.27825,0.79925,1830.83275,1721.8029999999999,11478.41325,0.0,0.0,15045.75,11478.41325,15045.75,-3567.3367500000004
2026-02-03 18:00:00+00:00,0.8,7051.0,872.9925000000001,0.1375,1949.89925,1715.462,11590.29125,0.0,0.0,14975.5,11590.29125,14975.5,-3385.20875
2026-02-03 19:00:00+00:00,0.7,7051.0,854.0665,0.13925,2057.2937500000003,1612.8425,11576.042000000001,0.0,0.0,14695.75,11576.042000000001,14695.75,-3119.7079999999987
2026-02-03 20:00:00+00:00,0.8,7051.0,838.7465,0.14100000000000001,2152.8334999999997,1597.9005,11641.4215,0.0,0.0,14264.25,11641.4215,14264.25,-2622.8284999999996
2026-02-03 21:00:00+00:00,0.8,7051.0,809.6585,0.15125,2151.3035,1554.88125,11567.794500000002,0.0,0.0,13824.25,11567.794500000002,13824.25,-2256.455499999998
2026-02-03 22:00:00+00:00,0.6,7051.0,807.1565,0.1345,2174.216,1540.51475,11573.62175,0.0,0.0,13406.0,11573.62175,13406.0,-1832.3782499999998
2026-02-03 23:00:00+00:00,0.9,7053.0,793.8575,0.155,2133.50375,1488.23675,11469.652999999998,0.0,0.0,12963.75,11469.652999999998,12963.75,-1494.0970000000016
2026-02-04 00:00:00+00:00,0.4,7042.0,808.68125,0.1335,2170.44875,1488.03175,11509.695249999999,0.0,0.0,12911.0,11509.695249999999,12911.0,-1401.3047500000011
2026-02-04 01:00:00+00:00,0.5,6969.0,800.2585,0.141,2197.2925,1486.99475,11454.186749999999,0.0,0.0,12742.5,11454.186749999999,12742.5,-1288.313250000001
2026-02-04 02:00:00+00:00,0.5,6963.0,800.44575,0.14775,2178.1890000000003,1488.3297499999999,11430.612250000002,0.0,0.0,12505.5,11430.612250000002,12505.5,-1074.887749999998
2026-02-04 03:00:00+00:00,0.4,6965.0,798.493,0.1565,2174.37825,1491.00975,11429.4375,0.0,0.0,12466.5,11429.4375,12466.5,-1037.0625
2026-02-04 04:00:00+00:00,0.4,6968.0,812.0955,0.155,2155.669,1492.04225,11428.36175,0.0,0.0,12667.0,11428.36175,12667.0,-1238.63825
2026-02-04 05:00:00+00:00,0.5,7044.0,827.86275,0.203,2219.831,1492.73925,11585.136,0.0,0.0,13602.5,11585.136,13602.5,-2017.3639999999996
2026-02-04 06:00:00+00:00,1.2,7051.0,899.02625,0.274,2224.9390000000003,1360.4427500000002,11536.882,0.0,0.0,14535.0,11536.882,14535.0,-2998.1180000000004
2026-02-04 07:00:00+00:00,0.9,7052.0,907.97075,4.2035,2186.478,1380.10075,11531.653,0.0,0.0,14744.75,11531.653,14744.75,-3213.0969999999998
2026-02-04 08:00:00+00:00,2.6,7052.0,946.8465,21.9955,2143.473,1379.98,11546.895,0.0,0.0,14825.5,11546.895,14825.5,-3278.6049999999996
2026-02-04 09:00:00+00:00,1.3,7052.0,1024.115,54.5255,2152.45375,1336.3084999999999,11620.702749999999,0.0,0.0,14633.0,11620.702749999999,14633.0,-3012.2972500000014
2026-02-04 10:00:00+00:00,1.4,7052.0,1023.3595,70.3445,2172.47425,1336.3755,11655.95375,0.0,0.0,14370.5,11655.95375,14370.5,-2714.5462499999994
2026-02-04 11:00:00+00:00,1.3,7050.0,1015.1125,71.4815,2138.5732500000004,1297.41975,11573.887000000002,0.0,0.0,14359.75,11573.887000000002,14359.75,-2785.8629999999976
2026-02-04 12:00:00+00:00,1.5,7050.0,1066.77975,59.247,2151.06525,1267.4185,11596.0105,0.0,0.0,14443.0,11596.0105,14443.0,-2846.9894999999997
2026-02-04 13:00:00+00:00,1.7,7052.0,1057.53975,34.76925,2133.0495,1273.664,11552.7225,0.0,0.0,14471.0,11552.7225,14471.0,-2918.2775
2026-02-04 14:00:00+00:00,0.8,7052.0,1051.55825,12.628,2074.552,1277.16775,11468.706,0.0,0.0,14668.0,11468.706,14668.0,-3199.294
2026-02-04 15:00:00+00:00,1.1,7054.0,988.936,1.2275,2029.80375,1308.71525,11383.7825,0.0,0.0,14719.5,11383.7825,14719.5,-3335.7175000000007
2026-02-04 16:00:00+00:00,1.0,7053.0,1012.556,0.289,2026.6875,1357.05925,11450.591750000001,0.0,0.0,15012.5,11450.591750000001,15012.5,-3561.9082499999986
2026-02-04 17:00:00+00:00,1.4,7055.0,1034.8345,0.20450000000000002,2043.36175,1349.89475,11484.695499999998,0.0,0.0,14917.75,11484.695499999998,14917.75,-3433.054500000002
2026-02-04 18:00:00+00:00,1.6,7053.0,961.0575,0.16599999999999998,2025.44025,1268.78025,11310.044,0.0,0.0,14394.5,11310.044,14394.5,-3084.456
2026-02-04 19:00:00+00:00,0.8,7053.0,937.01325,0.154,1977.163,1446.28925,11414.4195,0.0,0.0,14189.0,11414.4195,14189.0,-2774.5805
2026-02-04 20:00:00+00:00,1.1,7055.0,914.504,0.14400000000000002,1956.495,1523.09475,11450.33775,0.0,0.0,13811.75,11450.33775,13811.75,-2361.4122499999994
2026-02-04 21:00:00+00:00,0.8,7054.0,897.0145,0.1375,1942.1167500000001,1504.8195,11398.88825,0.0,0.0,13290.0,11398.88825,13290.0,-1891.11175
2026-02-04 22:00:00+00:00,0.8,7054.0,883.8565,0.137,1924.58475,1487.4492500000001,11350.8275,0.0,0.0,12871.0,11350.8275,12871.0,-1520.1725000000006
2026-02-04 23:00:00+00:00,1.0,7049.0,789.34525,0.11075,1823.239,1482.84125,11145.53625,0.0,0.0,12389.0,11145.53625,12389.0,-1243.4637500000008
2026-02-05 00:00:00+00:00,0.5,7050.0,807.82575,0.111,1811.21125,1478.252,11147.9,0.0,0.0,12235.75,11147.9,12235.75,-1087.8500000000004
2026-02-05 01:00:00+00:00,0.6,7050.0,815.95475,0.1125,1791.865,1478.10925,11136.6415,0.0,0.0,12222.5,11136.6415,12222.5,-1085.8585000000003
2026-02-05 02:00:00+00:00,0.6,7050.0,816.08325,0.113,1795.40125,1479.02775,11141.22525,0.0,0.0,12238.25,11141.22525,12238.25,-1097.0247500000005
2026-02-05 03:00:00+00:00,0.4,7050.0,830.73425,0.6665000000000001,1803.82475,1477.39275,11163.018250000001,0.0,0.0,12251.5,11163.018250000001,12251.5,-1088.481749999999
2026-02-05 04:00:00+00:00,0.5,7048.0,834.73525,0.66525,1778.5985,1483.22125,11145.72025,0.0,0.0,12621.0,11145.72025,12621.0,-1475.2797499999997
2026-02-05 05:00:00+00:00,0.7,7048.0,938.4265,0.676,1805.329,1522.2125,11315.344000000001,0.0,0.0,13753.75,11315.344000000001,13753.75,-2438.405999999999
2026-02-05 06:00:00+00:00,1.4,7050.0,1022.3332499999999,0.75075,1754.944,1544.80025,11374.22825,0.0,0.0,14447.0,11374.22825,14447.0,-3072.77175
2026-02-05 07:00:00+00:00,0.9,7050.0,1051.9792499999999,3.60625,1727.288,1706.368,11540.1415,0.0,0.0,14708.75,11540.1415,14708.75,-3168.6085000000003
2026-02-05 08:00:00+00:00,2.5,7046.0,1110.08775,18.784,1696.9389999999999,1712.1665,11586.477249999998,0.0,0.0,14779.75,11586.477249999998,14779.75,-3193.272750000002
2026-02-05 09:00:00+00:00,1.3,7048.0,1061.36025,40.861,1653.8602500000002,1713.2495,11518.631,0.0,0.0,14441.0,11518.631,14441.0,-2922.3690000000006
2026-02-05 10:00:00+00:00,1.4,7049.0,1069.3975,62.94075,1634.92275,1716.1779999999999,11533.839,0.0,0.0,14268.5,11533.839,14268.5,-2734.661
2026-02-05 11:00:00+00:00,1.5,7050.0,1070.49725,70.98175,1675.1032500000001,1670.9212499999999,11539.0035,0.0,0.0,14447.75,11539.0035,14447.75,-2908.7464999999993
2026-02-05 12:00:00+00:00,1.6,7050.0,1068.7195,59.78625,1767.05275,1661.7515,11608.910000000002,0.0,0.0,14243.5,11608.910000000002,14243.5,-2634.5899999999983
2026-02-05 13:00:00+00:00,1.8,7048.0,1048.82275,35.63425,1801.11375,1650.94425,11586.315,0.0,0.0,14135.5,11586.315,14135.5,-2549.1849999999995
2026-02-05 14:00:00+00:00,0.8,7049.0,1037.37925,12.76525,1922.40225,1661.9775,11684.324250000001,0.0,0.0,14342.25,11684.324250000001,14342.25,-2657.9257499999985
2026-02-05 15:00:00+00:00,1.3,7050.0,1035.51075,2.508,2077.61125,1712.49775,11879.42775,0.0,0.0,14596.75,11879.42775,14596.75,-2717.3222499999993
2026-02-05 16:00:00+00:00,1.5,7051.0,1024.62725,0.72225,2222.225,1713.64325,12013.71775,0.0,0.0,14973.0,12013.71775,14973.0,-2959.28225
2026-02-05 17:00:00+00:00,1.4,7052.0,1024.6867499999998,0.685,2292.59375,1716.8377500000001,12088.20325,0.0,0.0,14821.75,12088.20325,14821.75,-2733.5467499999995
2026-02-05 18:00:00+00:00,1.7,7052.0,1021.50225,0.655,2337.373,1716.8535,12130.08375,0.0,0.0,14580.25,12130.08375,14580.25,-2450.16625
2026-02-05 19:00:00+00:00,0.8,7050.0,999.8565,0.62775,2404.50875,1672.159,12127.952,0.0,0.0,14295.75,12127.952,14295.75,-2167.7980000000007
2026-02-05 20:00:00+00:00,1.2,7050.0,973.5840000000001,0.10225,2423.435,1601.16725,12049.4885,0.0,0.0,13690.25,12049.4885,13690.25,-1640.7615000000005
2026-02-05 21:00:00+00:00,0.8,7049.0,901.08575,0.102,2450.959,1601.6225,12003.569249999999,0.0,0.0,13268.75,12003.569249999999,13268.75,-1265.1807500000014
2026-02-05 22:00:00+00:00,0.9,7049.0,878.55325,0.102,2547.1372499999998,1565.1525,12040.845,0.0,0.0,12992.0,12040.845,12992.0,-951.1550000000007
2026-02-05 23:00:00+00:00,0.8,7050.0,815.9802500000001,0.1175,2631.758,1468.63825,11967.294,0.0,0.0,12630.75,11967.294,12630.75,-663.4560000000001
2026-02-06 00:00:00+00:00,0.7,7050.0,708.382,0.12675,2695.8135,1467.694,11922.71625,0.0,0.0,12342.25,11922.71625,12342.25,-419.5337500000005
2026-02-06 01:00:00+00:00,0.7,7050.0,708.86475,0.133,2755.6395,1466.49975,11981.837,0.0,0.0,12135.25,11981.837,12135.25,-153.41300000000047
2026-02-06 02:00:00+00:00,0.6,7051.0,865.39575,0.13125,2768.78,1474.184,12160.091,0.0,0.0,12117.5,12160.091,12117.5,42.59100000000035
2026-02-06 03:00:00+00:00,0.4,7052.0,836.636,0.77325,2843.834,1473.79875,12207.442000000001,0.0,0.0,12205.25,12207.442000000001,12205.25,2.1920000000009168
2026-02-06 04:00:00+00:00,0.5,7051.0,857.34,0.76525,2843.5744999999997,1499.228,12252.407749999998,0.0,0.0,12564.0,12252.407749999998,12564.0,-311.5922500000015
2026-02-06 05:00:00+00:00,0.8,7051.0,936.49725,0.75,2850.87575,1630.132,12470.055,0.0,0.0,13605.0,12470.055,13605.0,-1134.9449999999997
2026-02-06 06:00:00+00:00,1.4,7050.0,986.809,0.789,2826.6397500000003,1707.6105,12573.24825,0.0,0.0,14610.25,12573.24825,14610.25,-2037.0017499999994
2026-02-06 07:00:00+00:00,1.3,7051.0,993.21225,3.10475,2766.45125,1720.42975,12535.498,0.0,0.0,14718.0,12535.498,14718.0,-2182.5020000000004
2026-02-06 08:00:00+00:00,2.6,7049.0,1015.454,14.39775,2692.30625,1722.0435,12495.8015,0.0,0.0,14849.0,12495.8015,14849.0,-2353.1985000000004
2026-02-06 09:00:00+00:00,1.4,7049.0,1015.29125,27.2035,2580.70875,1723.6785,12397.282,0.0,0.0,14927.5,12397.282,14927.5,-2530.2180000000008
2026-02-06 10:00:00+00:00,1.7,7051.0,985.3995,40.22875,2519.68025,1716.77625,12314.784749999999,0.0,0.0,14860.5,12314.784749999999,14860.5,-2545.715250000001
2026-02-06 11:00:00+00:00,2.0,7050.0,979.8555,44.06725,2498.563,1714.3515,12288.83725,0.0,0.0,14715.75,12288.83725,14715.75,-2426.9127499999995
2026-02-06 12:00:00+00:00,2.0,7050.0,962.9322500000001,37.7875,2483.8469999999998,1711.3337499999998,12247.9005,0.0,0.0,14550.25,12247.9005,14550.25,-2302.3495000000003
2026-02-06 13:00:00+00:00,1.8,7052.0,983.42025,24.492,2486.52475,1709.88525,12258.12225,0.0,0.0,14454.75,12258.12225,14454.75,-2196.6277499999997
2026-02-06 14:00:00+00:00,1.2,7051.0,1046.4255,9.36525,2506.30425,1709.25575,12323.55075,0.0,0.0,14447.25,12323.55075,14447.25,-2123.6992499999997
2026-02-06 15:00:00+00:00,1.2,7050.0,1051.17675,1.5575,2515.545,1702.42375,12321.903,0.0,0.0,14633.5,12321.903,14633.5,-2311.5969999999998
2026-02-06 16:00:00+00:00,1.5,7050.0,1014.49175,0.71875,2528.56425,1715.9015,12311.17625,0.0,0.0,14802.75,12311.17625,14802.75,-2491.5737499999996
2026-02-06 17:00:00+00:00,1.4,7050.0,1054.08075,0.799,2430.3900000000003,1728.19175,12264.8615,0.0,0.0,14610.0,12264.8615,14610.0,-2345.138499999999
2026-02-06 18:00:00+00:00,1.0,7050.0,985.54625,0.7655000000000001,2366.86225,1727.1655,12131.339500000002,0.0,0.0,14112.0,12131.339500000002,14112.0,-1980.6604999999981
2026-02-06 19:00:00+00:00,0.7,7051.0,970.52,0.738,2259.06875,1677.7620000000002,11959.78875,0.0,0.0,13572.5,11959.78875,13572.5,-1612.7112500000003
2026-02-06 20:00:00+00:00,1.2,7050.0,946.292,0.112,2174.0695,1648.0115,11819.685000000001,0.0,0.0,13110.0,11819.685000000001,13110.0,-1290.3149999999987
2026-02-06 21:00:00+00:00,0.8,7051.0,927.4267500000001,0.11,2134.342,1589.17975,11702.858499999998,0.0,0.0,12748.25,11702.858499999998,12748.25,-1045.3915000000015
2026-02-06 22:00:00+00:00,1.0,7051.0,921.31325,0.113,2102.72825,1580.3665,11656.521,0.0,0.0,12425.0,11656.521,12425.0,-768.4789999999994
2026-02-06 23:00:00+00:00,0.7,7051.0,888.866,0.12625,1998.38175,1517.1745,11456.248500000002,0.0,0.0,11954.25,11456.248500000002,11954.25,-498.0014999999985
2026-02-07 00:00:00+00:00,0.9,7051.0,895.37475,0.13125,1966.45075,1516.26075,11430.117499999998,0.0,0.0,11925.75,11430.117499999998,11925.75,-495.6325000000015
2026-02-07 01:00:00+00:00,0.8,7051.0,892.796,0.133,1889.20325,1510.09575,11344.028,0.0,0.0,11726.25,11344.028,11726.25,-382.22199999999975
2026-02-07 02:00:00+00:00,0.7,7051.0,892.23275,0.8322499999999999,1825.976,1486.618,11257.359,0.0,0.0,11675.75,11257.359,11675.75,-418.3909999999996
2026-02-07 03:00:00+00:00,0.6,7050.0,892.1044999999999,0.8242499999999999,1779.8287500000001,1487.64575,11211.00325,0.0,0.0,11789.25,11211.00325,11789.25,-578.2467500000002
2026-02-07 04:00:00+00:00,1.0,7051.0,903.7065,0.81375,1712.727,1484.8625,11154.10975,0.0,0.0,11923.5,11154.10975,11923.5,-769.3902500000004
2026-02-07 05:00:00+00:00,0.8,7051.0,899.3275,0.824,1675.1485,1492.63075,11119.73075,0.0,0.0,12119.5,11119.73075,12119.5,-999.7692499999994
2026-02-07 06:00:00+00:00,1.5,7051.0,896.23775,1.01725,1658.90125,1512.252,11120.90825,0.0,0.0,12396.25,11120.90825,12396.25,-1275.3417499999996
2026-02-07 07:00:00+00:00,1.5,7051.0,891.79775,4.915,1678.3935000000001,1605.53725,11233.1435,0.0,0.0,12702.25,11233.1435,12702.25,-1469.1064999999999
2026-02-07 08:00:00+00:00,2.6,7050.0,891.95375,25.72825,1620.7440000000001,1601.563,11192.589,0.0,0.0,13099.25,11192.589,13099.25,-1906.661
2026-02-07 09:00:00+00:00,1.4,7050.0,918.84125,56.21275,1571.9155,1526.17025,11124.539749999998,0.0,0.0,13306.5,11124.539749999998,13306.5,-2181.960250000002
2026-02-07 10:00:00+00:00,1.9,7050.0,931.33575,87.76050000000001,1515.53125,1529.46425,11115.991750000001,0.0,0.0,13297.5,11115.991750000001,13297.5,-2181.508249999999
2026-02-07 11:00:00+00:00,2.2,7051.0,937.0585,100.02575,1454.76775,1497.152,11042.204,0.0,0.0,13232.75,11042.204,13232.75,-2190.5460000000003
2026-02-07 12:00:00+00:00,2.1,7051.0,937.553,76.73075,1446.0625,1495.85675,11009.303,0.0,0.0,13126.0,11009.303,13126.0,-2116.697
2026-02-07 13:00:00+00:00,1.8,7052.0,906.5605,43.24125,1488.21825,1487.7060000000001,10979.526,0.0,0.0,13067.25,10979.526,13067.25,-2087.724
2026-02-07 14:00:00+00:00,1.4,7051.0,898.62325,13.695,1593.781,1495.0677500000002,11053.567,0.0,0.0,13138.25,11053.567,13138.25,-2084.683000000001
2026-02-07 15:00:00+00:00,1.1,7027.0,925.252,1.9145,1765.8365,1618.03775,11339.14075,0.0,0.0,13492.75,11339.14075,13492.75,-2153.6092499999995
2026-02-07 16:00:00+00:00,1.7,6999.0,925.696,0.624,1883.88825,1671.1775,11482.08575,0.0,0.0,13852.0,11482.08575,13852.0,-2369.91425
2026-02-07 17:00:00+00:00,1.4,7023.0,929.35475,0.86275,1988.13,1680.023,11622.7705,0.0,0.0,13748.25,11622.7705,13748.25,-2125.4794999999995
2026-02-07 18:00:00+00:00,1.7,7049.0,929.56275,0.8362499999999999,2024.2095,1674.341,11679.6495,0.0,0.0,13518.0,11679.6495,13518.0,-1838.3505000000005
2026-02-07 19:00:00+00:00,0.9,7049.0,927.841,0.7897500000000001,1976.7907500000001,1626.5965,11581.918,0.0,0.0,13198.25,11581.918,13198.25,-1616.3320000000003
2026-02-07 20:00:00+00:00,1.1,7049.0,925.29825,0.13325,1895.336,1496.99525,11367.86275,0.0,0.0,12929.0,11367.86275,12929.0,-1561.1372499999998
