,Hydro Run-of-river and poundage,Solar,Wind Onshore,Hydro Water Reservoir,Other renewable,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-19 23:00:00+00:00,118.69,0.0,77.64,722.25,0.0,805.3,1723.8799999999999,0.44,0.0,1334.56,1724.32,1334.56,389.76
2026-02-20 00:00:00+00:00,132.61,0.0,66.98,580.07,0.0,781.38,1561.04,0.44,0.0,1184.42,1561.48,1184.42,377.05999999999995
2026-02-20 01:00:00+00:00,132.51,0.0,65.22,412.98,0.0,781.52,1392.23,0.44,0.0,1126.21,1392.67,1126.21,266.46000000000004
2026-02-20 02:00:00+00:00,141.18,0.0,21.17,570.07,0.0,804.99,1537.41,0.44,0.0,1228.93,1537.8500000000001,1228.93,308.9200000000001
2026-02-20 03:00:00+00:00,142.35,0.0,18.79,663.04,0.0,804.06,1628.2399999999998,0.44,0.0,1349.15,1628.6799999999998,1349.15,279.52999999999975
2026-02-20 04:00:00+00:00,149.94,0.0,10.0,795.15,0.0,742.18,1697.27,0.68,0.0,1360.1,1697.95,1360.1,337.85000000000014
2026-02-20 05:00:00+00:00,167.04,0.0,11.11,724.82,0.0,799.04,1702.01,182.89,0.0,1570.48,1884.9,1570.48,314.4200000000001
2026-02-20 06:00:00+00:00,173.14,0.82,5.33,869.22,0.0,800.3,1848.81,210.67,0.0,1791.93,2059.48,1791.93,267.54999999999995
2026-02-20 07:00:00+00:00,178.11,8.26,2.4,866.02,0.0,806.58,1861.37,212.48,0.0,1803.4,2073.85,1803.4,270.4499999999998
2026-02-20 08:00:00+00:00,154.1,23.37,7.75,847.11,0.0,806.16,1838.4899999999998,145.43,0.0,1670.47,1983.9199999999998,1670.47,313.4499999999998
2026-02-20 09:00:00+00:00,158.16,34.53,5.51,954.21,0.0,804.73,1957.14,7.44,0.0,1681.74,1964.5800000000002,1681.74,282.84000000000015
2026-02-20 10:00:00+00:00,158.88,27.39,4.92,1054.08,0.0,787.85,2033.12,0.44,0.0,1710.31,2033.56,1710.31,323.25
2026-02-20 11:00:00+00:00,120.43,20.92,5.32,979.16,0.0,800.53,1926.36,0.33,0.0,1620.69,1926.6899999999998,1620.69,305.9999999999998
2026-02-20 12:00:00+00:00,140.81,17.48,12.62,921.02,0.0,801.85,1893.7800000000002,119.25,0.0,1679.87,2013.0300000000002,1679.87,333.1600000000003
2026-02-20 13:00:00+00:00,173.5,24.74,8.21,934.8,0.0,798.12,1939.37,150.49,0.0,1807.0,2089.8599999999997,1807.0,282.8599999999997
2026-02-20 14:00:00+00:00,174.79,12.26,2.77,1058.1,0.0,793.38,2041.2999999999997,212.12,0.0,1925.27,2253.4199999999996,1925.27,328.14999999999964
2026-02-20 15:00:00+00:00,177.46,3.16,1.09,1146.95,0.0,799.95,2128.61,212.34,0.0,2051.34,2340.9500000000003,2051.34,289.6100000000001
2026-02-20 16:00:00+00:00,167.21,0.0,28.3,1150.69,0.0,812.71,2158.91,211.88,0.0,2040.34,2370.79,2040.34,330.45000000000005
2026-02-20 17:00:00+00:00,169.32,0.0,23.71,1082.66,0.0,811.23,2086.92,187.15,0.0,1948.5,2274.07,1948.5,325.57000000000016
2026-02-20 18:00:00+00:00,178.87,0.0,27.96,1047.04,0.0,788.07,2041.94,206.21,0.0,1836.94,2248.15,1836.94,411.21000000000004
2026-02-20 19:00:00+00:00,171.11,0.0,35.6,1009.34,0.0,791.01,2007.06,143.71,0.0,1755.43,2150.77,1755.43,395.3399999999999
2026-02-20 20:00:00+00:00,180.2,0.0,48.6,1029.27,0.0,802.43,2060.5,0.75,0.0,1715.89,2061.25,1715.89,345.3599999999999
2026-02-20 21:00:00+00:00,177.68,0.0,55.88,991.51,0.0,732.76,1957.83,0.44,0.0,1635.02,1958.27,1635.02,323.25
2026-02-20 22:00:00+00:00,180.09,0.0,59.54,864.8,0.0,796.47,1900.8999999999999,0.44,0.0,1593.11,1901.34,1593.11,308.23
2026-02-20 23:00:00+00:00,180.54,0.0,62.03,726.07,0.0,804.13,1772.77,0.44,0.0,1383.05,1773.21,1383.05,390.1600000000001
2026-02-21 00:00:00+00:00,163.42,0.0,62.58,596.17,0.0,798.96,1621.13,0.44,0.0,1252.42,1621.5700000000002,1252.42,369.1500000000001
2026-02-21 01:00:00+00:00,165.41,0.0,58.72,581.45,0.0,786.45,1592.0300000000002,0.44,0.0,1214.24,1592.4700000000003,1214.24,378.23000000000025
2026-02-21 02:00:00+00:00,164.51,0.0,61.2,581.49,0.0,791.15,1598.35,0.44,0.0,1206.53,1598.79,1206.53,392.26
2026-02-21 03:00:00+00:00,153.55,0.0,76.89,608.4,0.0,795.95,1634.79,0.44,0.0,1256.79,1635.23,1256.79,378.44000000000005
2026-02-21 04:00:00+00:00,162.21,0.0,82.62,600.35,0.0,792.19,1637.3700000000001,0.44,0.0,1300.17,1637.8100000000002,1300.17,337.6400000000001
2026-02-21 05:00:00+00:00,159.3,0.0,80.89,679.67,0.0,791.51,1711.37,0.44,0.0,1360.46,1711.81,1360.46,351.3499999999999
2026-02-21 06:00:00+00:00,140.9,5.68,80.29,842.04,0.0,786.36,1855.27,0.44,0.0,1504.32,1855.71,1504.32,351.3900000000001
2026-02-21 07:00:00+00:00,141.33,28.24,84.46,991.22,0.0,787.72,2032.97,0.44,0.0,1727.5,2033.41,1727.5,305.9100000000001
2026-02-21 08:00:00+00:00,145.3,56.78,76.01,1034.3,0.0,797.07,2109.46,0.44,0.0,1796.26,2109.9,1796.26,313.6400000000001
2026-02-21 09:00:00+00:00,146.33,66.6,75.2,964.9,0.0,796.84,2049.87,0.44,0.0,1651.53,2050.31,1651.53,398.78
2026-02-21 10:00:00+00:00,145.75,68.22,78.45,931.45,0.0,800.14,2024.0100000000002,0.44,0.0,1657.88,2024.4500000000003,1657.88,366.57000000000016
2026-02-21 11:00:00+00:00,148.24,59.33,69.52,742.46,0.0,796.04,1815.59,0.44,0.0,1544.06,1816.03,1544.06,271.97
2026-02-21 12:00:00+00:00,161.02,62.54,65.02,742.08,0.0,797.62,1828.2800000000002,137.82,0.0,1558.55,1966.1000000000001,1558.55,407.5500000000002
2026-02-21 13:00:00+00:00,137.17,49.63,78.76,876.69,0.0,801.23,1943.48,141.7,0.0,1710.6,2085.18,1710.6,374.5799999999999
2026-02-21 14:00:00+00:00,146.94,20.11,84.27,958.19,0.0,807.48,2016.99,198.49,0.0,1770.38,2215.48,1770.38,445.0999999999999
2026-02-21 15:00:00+00:00,158.47,5.51,87.09,978.17,0.0,807.76,2037.0,216.97,0.0,1853.02,2253.97,1853.02,400.9499999999998
2026-02-21 16:00:00+00:00,169.57,0.12,86.4,949.05,0.0,810.51,2015.6499999999999,216.55,0.0,1810.83,2232.2,1810.83,421.3699999999999
2026-02-21 17:00:00+00:00,174.32,0.0,83.98,939.24,0.0,811.24,2008.78,216.2,0.0,1731.83,2224.98,1731.83,493.1500000000001
2026-02-21 18:00:00+00:00,175.23,0.0,82.66,896.69,0.0,822.16,1976.7399999999998,215.92,0.0,1683.09,2192.66,1683.09,509.56999999999994
2026-02-21 19:00:00+00:00,167.52,0.0,88.43,793.85,0.0,827.29,1877.09,215.52,0.0,1570.54,2092.61,1570.54,522.0700000000002
2026-02-21 20:00:00+00:00,163.59,0.0,88.65,793.43,0.0,825.53,1871.2,160.19,0.0,1551.87,2031.39,1551.87,479.5200000000002
2026-02-21 21:00:00+00:00,150.78,0.0,88.39,724.71,0.0,834.12,1798.0,140.41,0.0,1485.51,1938.41,1485.51,452.9000000000001
2026-02-21 22:00:00+00:00,124.61,0.0,86.56,658.93,0.0,826.78,1696.8799999999999,135.23,0.0,1368.55,1832.11,1368.55,463.55999999999995
2026-02-21 23:00:00+00:00,146.36,0.0,87.82,648.29,0.0,818.26,1700.73,0.44,0.0,1262.07,1701.17,1262.07,439.10000000000014
2026-02-22 00:00:00+00:00,136.73,0.0,75.04,553.32,0.0,806.03,1571.12,0.44,0.0,1163.64,1571.56,1163.64,407.91999999999985
2026-02-22 01:00:00+00:00,133.73,0.0,89.07,474.44,0.0,809.16,1506.4,0.44,0.0,1157.99,1506.8400000000001,1157.99,348.85000000000014
2026-02-22 02:00:00+00:00,133.66,0.0,80.92,435.59,0.0,834.61,1484.78,0.44,0.0,1123.25,1485.22,1123.25,361.97
2026-02-22 03:00:00+00:00,153.48,0.0,57.01,492.83,0.0,830.52,1533.84,0.44,0.0,1195.4,1534.28,1195.4,338.8799999999999
2026-02-22 04:00:00+00:00,155.99,0.0,63.32,496.66,0.0,825.77,1541.74,0.44,0.0,1227.81,1542.18,1227.81,314.3700000000001
2026-02-22 05:00:00+00:00,133.69,0.0,47.49,512.07,0.0,822.82,1516.0700000000002,0.44,0.0,1260.29,1516.5100000000002,1260.29,256.22000000000025
2026-02-22 06:00:00+00:00,134.36,14.52,45.62,596.37,0.0,823.98,1614.85,0.71,0.0,1338.32,1615.56,1338.32,277.24
2026-02-22 07:00:00+00:00,89.22,36.93,66.03,498.22,0.0,820.81,1511.21,140.71,0.0,1417.76,1651.92,1417.76,234.16000000000008
2026-02-22 08:00:00+00:00,83.73,19.66,60.85,521.23,0.0,787.66,1473.13,135.29,0.0,1391.32,1608.42,1391.32,217.10000000000014
2026-02-22 09:00:00+00:00,145.67,25.54,58.86,577.15,0.0,782.8,1590.02,0.44,0.0,1413.95,1590.46,1413.95,176.51
2026-02-22 10:00:00+00:00,145.15,29.86,50.32,544.54,0.0,796.39,1566.2599999999998,0.44,0.0,1371.87,1566.6999999999998,1371.87,194.82999999999993
2026-02-22 11:00:00+00:00,135.83,31.73,54.09,473.15,0.0,797.38,1492.1799999999998,0.44,0.0,1265.48,1492.62,1265.48,227.13999999999987
2026-02-22 12:00:00+00:00,134.41,35.27,49.2,444.29,0.0,793.42,1456.5900000000001,0.44,0.0,1247.01,1457.0300000000002,1247.01,210.0200000000002
2026-02-22 13:00:00+00:00,123.98,28.64,28.16,407.87,0.0,806.32,1394.97,121.07,0.0,1286.21,1516.04,1286.21,229.82999999999993
2026-02-22 14:00:00+00:00,130.63,20.41,43.65,560.86,0.0,803.22,1558.77,154.67,0.0,1505.72,1713.44,1505.72,207.72000000000003
2026-02-22 15:00:00+00:00,148.56,15.4,39.08,789.78,0.0,818.11,1810.9299999999998,170.87,0.0,1706.19,1981.7999999999997,1706.19,275.6099999999997
2026-02-22 16:00:00+00:00,177.52,0.51,24.08,892.28,0.0,827.1,1921.4899999999998,193.54,0.0,1757.51,2115.0299999999997,1757.51,357.51999999999975
2026-02-22 17:00:00+00:00,175.85,0.0,10.0,914.39,0.0,830.21,1930.45,206.27,0.0,1769.46,2136.7200000000003,1769.46,367.2600000000002
2026-02-22 18:00:00+00:00,181.79,0.0,0.49,927.63,0.0,821.26,1931.17,209.01,0.0,1754.37,2140.1800000000003,1754.37,385.8100000000004
2026-02-22 19:00:00+00:00,176.18,0.0,0.0,925.83,0.0,818.71,1920.72,208.5,0.0,1722.76,2129.2200000000003,1722.76,406.46000000000026
2026-02-22 20:00:00+00:00,169.24,0.0,0.0,863.31,0.0,814.28,1846.83,169.72,0.0,1631.5,2016.55,1631.5,385.04999999999995
2026-02-22 21:00:00+00:00,141.32,0.0,0.0,742.27,0.0,822.15,1705.7399999999998,141.64,0.0,1462.33,1847.3799999999997,1462.33,385.0499999999997
2026-02-22 22:00:00+00:00,125.09,0.0,0.0,584.87,0.0,798.66,1508.62,139.12,0.0,1268.9,1647.7399999999998,1268.9,378.8399999999997
2026-02-22 23:00:00+00:00,127.69,0.0,0.0,668.83,0.0,814.83,1611.35,0.44,0.0,1105.14,1611.79,1105.14,506.64999999999986
2026-02-23 00:00:00+00:00,128.73,0.0,0.0,549.29,0.0,795.48,1473.5,0.44,0.0,988.12,1473.94,988.12,485.82000000000005
2026-02-23 01:00:00+00:00,132.6,0.0,0.0,467.25,0.0,793.61,1393.46,0.44,0.0,923.04,1393.9,923.04,470.8600000000001
2026-02-23 02:00:00+00:00,134.91,0.0,0.0,599.4,0.0,788.59,1522.9,0.44,0.0,931.21,1523.3400000000001,931.21,592.1300000000001
2026-02-23 03:00:00+00:00,136.67,0.0,0.0,676.67,0.0,798.48,1611.82,0.44,0.0,1026.03,1612.26,1026.03,586.23
2026-02-23 04:00:00+00:00,136.58,0.0,0.45,730.19,0.0,819.2,1686.42,1.29,0.0,1090.21,1687.71,1090.21,597.5
2026-02-23 05:00:00+00:00,152.33,0.41,1.64,782.76,0.0,820.01,1757.15,166.45,0.0,1375.63,1923.6000000000001,1375.63,547.97
2026-02-23 06:00:00+00:00,159.73,15.01,4.1,927.02,0.0,828.2,1934.06,199.44,0.0,1660.44,2133.5,1660.44,473.05999999999995
2026-02-23 07:00:00+00:00,154.66,29.7,0.35,947.97,0.0,825.89,1958.5700000000002,199.32,0.0,1725.05,2157.8900000000003,1725.05,432.8400000000004
2026-02-23 08:00:00+00:00,156.95,48.36,0.0,877.48,0.0,815.34,1898.13,198.66,0.0,1666.89,2096.79,1666.89,429.89999999999986
2026-02-23 09:00:00+00:00,138.82,50.91,1.63,697.73,0.0,805.69,1694.7800000000002,168.39,0.0,1466.83,1863.17,1466.83,396.34000000000015
2026-02-23 10:00:00+00:00,115.68,61.17,5.0,628.87,0.0,788.39,1599.1100000000001,140.47,0.0,1315.01,1739.5800000000002,1315.01,424.57000000000016
2026-02-23 11:00:00+00:00,109.28,29.78,6.54,520.51,0.0,770.91,1437.02,139.97,0.0,1156.97,1576.99,1156.97,420.02
2026-02-23 12:00:00+00:00,103.12,28.44,6.48,565.32,0.0,782.26,1485.62,139.94,0.0,1177.21,1625.56,1177.21,448.3499999999999
2026-02-23 13:00:00+00:00,120.54,59.87,2.09,650.21,0.0,789.46,1622.17,140.25,0.0,1243.09,1762.42,1243.09,519.3300000000002
2026-02-23 14:00:00+00:00,145.38,47.34,1.69,752.05,0.0,818.09,1764.55,214.39,0.0,1401.58,1978.94,1401.58,577.3600000000001
2026-02-23 15:00:00+00:00,155.35,17.64,4.96,962.03,0.0,844.16,1984.1399999999999,215.18,0.0,1641.88,2199.3199999999997,1641.88,557.4399999999996
2026-02-23 16:00:00+00:00,177.11,1.01,4.88,1175.16,0.0,860.66,2218.82,214.7,0.0,1874.35,2433.52,1874.35,559.1700000000001
2026-02-23 17:00:00+00:00,185.61,0.0,7.8,1150.62,0.0,860.26,2204.29,214.16,0.0,1883.85,2418.45,1883.85,534.5999999999999
2026-02-23 18:00:00+00:00,187.55,0.0,2.0,1140.79,0.0,856.67,2187.0099999999998,213.66,0.0,1882.41,2400.6699999999996,1882.41,518.2599999999995
2026-02-23 19:00:00+00:00,178.87,0.0,1.15,1123.16,0.0,837.69,2140.87,213.07,0.0,1818.25,2353.94,1818.25,535.69
2026-02-23 20:00:00+00:00,152.61,0.0,1.6,968.96,0.0,867.58,1990.75,139.89,0.0,1646.54,2130.64,1646.54,484.0999999999999
2026-02-23 21:00:00+00:00,131.05,0.0,0.0,763.03,0.0,869.91,1763.9899999999998,141.79,0.0,1493.17,1905.7799999999997,1493.17,412.6099999999997
2026-02-23 22:00:00+00:00,128.71,0.0,0.0,688.04,0.0,862.81,1679.56,141.26,0.0,1371.34,1820.82,1371.34,449.48
2026-02-23 23:00:00+00:00,146.52,0.0,0.0,604.72,0.0,854.63,1605.87,14.18,0.0,1164.94,1620.05,1164.94,455.1099999999999
2026-02-24 00:00:00+00:00,140.64,0.0,0.0,552.67,0.0,786.57,1479.88,0.44,0.0,1048.79,1480.3200000000002,1048.79,431.5300000000002
2026-02-24 01:00:00+00:00,140.68,0.0,0.0,508.5,0.0,857.58,1506.7600000000002,0.44,0.0,1054.97,1507.2000000000003,1054.97,452.23000000000025
2026-02-24 02:00:00+00:00,140.54,0.0,0.0,546.81,0.0,850.51,1537.86,0.44,0.0,1087.85,1538.3,1087.85,450.45000000000005
2026-02-24 03:00:00+00:00,141.02,0.0,0.0,634.8,0.0,853.19,1629.01,0.44,0.0,1194.45,1629.45,1194.45,435.0
2026-02-24 04:00:00+00:00,158.81,0.0,0.0,675.49,0.0,867.9,1702.1999999999998,0.44,0.0,1234.17,1702.6399999999999,1234.17,468.4699999999998
2026-02-24 05:00:00+00:00,139.3,0.32,0.0,869.05,0.0,856.02,1864.69,0.44,0.0,1438.54,1865.13,1438.54,426.59000000000015
2026-02-24 06:00:00+00:00,137.92,8.19,0.0,1076.12,0.0,857.02,2079.25,0.44,0.0,1756.75,2079.69,1756.75,322.94000000000005
2026-02-24 07:00:00+00:00,137.67,38.1,0.0,1098.69,0.0,835.15,2109.61,0.44,0.0,1794.15,2110.05,1794.15,315.9000000000001
2026-02-24 08:00:00+00:00,138.06,40.51,0.0,1127.99,0.0,855.1,2161.66,0.44,0.0,1806.1,2162.1,1806.1,356.0
2026-02-24 09:00:00+00:00,138.85,30.09,0.0,1026.99,0.0,853.36,2049.29,0.44,0.0,1771.77,2049.73,1771.77,277.96000000000004
2026-02-24 10:00:00+00:00,138.83,31.55,0.0,979.28,0.0,854.8,2004.46,0.44,0.0,1719.31,2004.9,1719.31,285.59000000000015
2026-02-24 11:00:00+00:00,138.85,35.77,0.0,908.7,0.0,849.18,1932.5,0.44,0.0,1606.17,1932.94,1606.17,326.77
2026-02-24 12:00:00+00:00,138.21,29.2,0.38,903.92,0.0,847.55,1919.26,0.44,0.0,1579.31,1919.7,1579.31,340.3900000000001
2026-02-24 13:00:00+00:00,142.6,21.5,0.0,993.42,0.0,870.73,2028.25,0.44,0.0,1689.57,2028.69,1689.57,339.1200000000001
2026-02-24 14:00:00+00:00,157.42,11.31,11.4,1010.29,0.0,878.4,2068.82,174.72,0.0,1719.76,2243.54,1719.76,523.78
2026-02-24 15:00:00+00:00,159.39,3.63,19.75,1087.46,0.0,880.98,2151.21,169.0,0.0,1850.68,2320.21,1850.68,469.53
2026-02-24 16:00:00+00:00,166.94,0.13,15.73,1175.15,0.0,877.53,2235.48,202.19,0.0,1969.87,2437.67,1969.87,467.8000000000002
2026-02-24 17:00:00+00:00,176.51,0.0,2.03,1166.3,0.0,883.18,2228.02,202.77,0.0,1949.37,2430.79,1949.37,481.4200000000001
2026-02-24 18:00:00+00:00,172.06,0.0,13.93,1103.93,0.0,885.95,2175.87,202.24,0.0,1904.8,2378.1099999999997,1904.8,473.3099999999997
2026-02-24 19:00:00+00:00,160.57,0.0,30.82,1072.21,0.0,891.35,2154.95,183.29,0.0,1827.08,2338.24,1827.08,511.15999999999985
2026-02-24 20:00:00+00:00,160.89,0.0,43.92,898.49,0.0,897.09,2000.3899999999999,163.46,0.0,1685.58,2163.85,1685.58,478.27
2026-02-24 21:00:00+00:00,151.41,0.0,50.56,810.92,0.0,891.16,1904.05,147.71,0.0,1523.88,2051.7599999999998,1523.88,527.8799999999997
2026-02-24 22:00:00+00:00,134.94,0.0,58.05,558.0,0.0,871.95,1622.94,137.41,0.0,1365.76,1760.3500000000001,1365.76,394.59000000000015
2026-02-24 23:00:00+00:00,133.62,0.0,61.46,576.76,0.0,853.89,1625.73,0.44,0.0,1234.88,1626.17,1234.88,391.28999999999996
2026-02-25 00:00:00+00:00,128.99,0.0,22.23,508.08,0.0,848.98,1508.28,0.44,0.0,1132.94,1508.72,1132.94,375.78
2026-02-25 01:00:00+00:00,129.15,0.0,14.19,482.15,0.0,855.33,1480.8200000000002,0.44,0.0,1122.87,1481.2600000000002,1122.87,358.3900000000003
2026-02-25 02:00:00+00:00,129.05,0.0,15.08,490.24,0.0,858.32,1492.69,0.44,0.0,1143.45,1493.13,1143.45,349.68000000000006
2026-02-25 03:00:00+00:00,128.92,0.0,43.38,579.77,0.0,865.05,1617.12,0.44,0.0,1266.64,1617.56,1266.64,350.91999999999985
2026-02-25 04:00:00+00:00,151.16,0.0,6.6,672.75,0.0,864.68,1695.19,0.44,0.0,1388.05,1695.63,1388.05,307.58000000000015
2026-02-25 05:00:00+00:00,151.43,0.82,21.61,885.25,0.0,862.56,1921.67,0.44,0.0,1584.65,1922.1100000000001,1584.65,337.46000000000004
2026-02-25 06:00:00+00:00,147.71,20.65,43.29,926.11,0.0,864.41,2002.17,165.3,0.0,1787.27,2167.4700000000003,1787.27,380.2000000000003
2026-02-25 07:00:00+00:00,149.39,50.68,13.81,904.68,0.0,858.21,1976.77,169.43,0.0,1659.16,2146.2,1659.16,487.03999999999974
2026-02-25 08:00:00+00:00,141.62,64.08,0.52,779.98,0.0,880.57,1866.77,168.55,0.0,1473.21,2035.32,1473.21,562.1099999999999
2026-02-25 09:00:00+00:00,130.36,68.58,0.0,677.08,0.0,888.11,1764.13,0.97,0.0,1270.12,1765.1000000000001,1270.12,494.98000000000025
2026-02-25 10:00:00+00:00,124.22,68.02,14.61,566.92,0.0,893.11,1666.88,0.44,0.0,1174.46,1667.3200000000002,1174.46,492.8600000000001
2026-02-25 11:00:00+00:00,125.66,67.76,11.82,543.43,0.0,884.27,1632.94,0.44,0.0,1194.38,1633.38,1194.38,439.0
2026-02-25 12:00:00+00:00,127.51,69.64,5.52,561.73,0.0,890.18,1654.58,0.44,0.0,1206.56,1655.02,1206.56,448.46000000000004
2026-02-25 13:00:00+00:00,128.94,69.61,1.16,577.93,0.0,897.22,1674.8600000000001,2.7,0.0,1275.68,1677.5600000000002,1275.68,401.8800000000001
2026-02-25 14:00:00+00:00,128.49,54.33,0.0,672.89,0.0,886.82,1742.5300000000002,190.51,0.0,1424.42,1933.0400000000002,1424.42,508.6200000000001
2026-02-25 15:00:00+00:00,126.56,22.18,0.0,1034.93,0.0,893.9,2077.57,190.19,0.0,1726.18,2267.76,1726.18,541.5800000000002
2026-02-25 16:00:00+00:00,152.64,0.95,0.0,1212.43,0.0,917.6,2283.62,199.43,0.0,1961.97,2483.0499999999997,1961.97,521.0799999999997
2026-02-25 17:00:00+00:00,161.83,0.0,0.0,1192.56,0.0,915.17,2269.56,198.59,0.0,1962.88,2468.15,1962.88,505.27
2026-02-25 18:00:00+00:00,155.9,0.0,5.14,1187.76,0.0,899.18,2247.98,198.29,0.0,1914.71,2446.27,1914.71,531.56
2026-02-25 19:00:00+00:00,156.42,0.0,0.0,1163.98,0.0,902.81,2223.21,187.67,0.0,1845.3,2410.88,1845.3,565.5800000000002
2026-02-25 20:00:00+00:00,153.55,0.0,0.0,1030.78,0.0,904.32,2088.65,1.04,0.0,1665.2,2089.69,1665.2,424.49
2026-02-25 21:00:00+00:00,148.49,0.0,0.0,918.51,0.0,903.0,1970.0,0.44,0.0,1535.16,1970.44,1535.16,435.28
2026-02-25 22:00:00+00:00,149.69,0.0,0.0,682.15,0.0,912.08,1743.92,0.44,0.0,1280.1,1744.3600000000001,1280.1,464.2600000000002
2026-02-25 23:00:00+00:00,120.91,0.0,5.06,501.11,0.0,902.6,1529.68,0.44,0.0,1179.72,1530.1200000000001,1179.72,350.4000000000001
2026-02-26 00:00:00+00:00,112.38,0.0,1.99,408.69,0.0,898.8,1421.86,0.44,0.0,1084.06,1422.3,1084.06,338.24
2026-02-26 01:00:00+00:00,112.15,0.0,28.81,401.68,0.0,901.38,1444.02,0.44,0.0,1085.12,1444.46,1085.12,359.34000000000015
2026-02-26 02:00:00+00:00,111.78,0.0,25.18,436.16,0.0,896.66,1469.78,0.44,0.0,1084.1,1470.22,1084.1,386.1200000000001
2026-02-26 03:00:00+00:00,111.05,0.0,16.59,534.28,0.0,895.49,1557.4099999999999,0.44,0.0,1183.52,1557.85,1183.52,374.3299999999999
2026-02-26 04:00:00+00:00,113.38,0.0,7.4,574.79,0.0,893.86,1589.4299999999998,0.44,0.0,1270.31,1589.87,1270.31,319.55999999999995
2026-02-26 05:00:00+00:00,145.36,0.87,2.9,857.38,0.0,887.26,1893.77,0.44,0.0,1518.97,1894.21,1518.97,375.24
2026-02-26 06:00:00+00:00,144.88,21.41,26.43,888.14,0.0,882.87,1963.73,0.44,0.0,1662.2,1964.17,1662.2,301.97
2026-02-26 07:00:00+00:00,141.18,51.16,22.9,803.93,0.0,899.55,1918.7199999999998,0.44,0.0,1567.33,1919.1599999999999,1567.33,351.8299999999999
2026-02-26 08:00:00+00:00,140.92,63.64,16.07,685.39,0.0,871.19,1777.21,0.44,0.0,1321.94,1777.65,1321.94,455.71000000000004
2026-02-26 09:00:00+00:00,134.74,67.61,15.86,623.2,0.0,810.74,1652.15,0.44,0.0,1261.97,1652.5900000000001,1261.97,390.6200000000001
2026-02-26 10:00:00+00:00,131.16,67.63,11.37,578.06,0.0,801.6,1589.82,0.44,0.0,1166.4,1590.26,1166.4,423.8599999999999
2026-02-26 11:00:00+00:00,130.99,67.32,11.19,560.54,0.0,789.71,1559.75,0.44,0.0,1045.05,1560.19,1045.05,515.1400000000001
2026-02-26 12:00:00+00:00,130.67,68.35,9.16,590.33,0.0,796.93,1595.44,0.44,0.0,1111.03,1595.88,1111.03,484.85000000000014
2026-02-26 13:00:00+00:00,127.63,68.52,5.37,625.19,0.0,822.99,1649.7,0.44,0.0,1166.95,1650.14,1166.95,483.19000000000005
2026-02-26 14:00:00+00:00,140.73,53.92,0.74,776.39,0.0,810.26,1782.04,4.2,0.0,1365.37,1786.24,1365.37,420.8700000000001
2026-02-26 15:00:00+00:00,138.87,22.55,1.03,983.79,0.0,802.58,1948.8200000000002,180.49,0.0,1684.66,2129.3100000000004,1684.66,444.6500000000003
2026-02-26 16:00:00+00:00,145.3,1.26,1.25,1147.36,0.0,804.45,2099.62,190.28,0.0,1929.57,2289.9,1929.57,360.33000000000015
2026-02-26 17:00:00+00:00,146.56,0.0,0.0,1189.94,0.0,805.31,2141.81,181.56,0.0,1953.29,2323.37,1953.29,370.0799999999999
2026-02-26 18:00:00+00:00,147.76,0.0,0.0,1194.52,0.0,804.14,2146.42,180.14,0.0,1917.4,2326.56,1917.4,409.15999999999985
2026-02-26 19:00:00+00:00,158.05,0.0,0.59,1146.35,0.0,799.32,2104.31,180.23,0.0,1840.62,2284.54,1840.62,443.9200000000001
2026-02-26 20:00:00+00:00,161.78,0.0,0.11,1062.81,0.0,796.84,2021.54,179.92,0.0,1723.42,2201.46,1723.42,478.03999999999996
2026-02-26 21:00:00+00:00,161.99,0.0,0.0,886.71,0.0,803.0,1851.7,179.26,0.0,1550.73,2030.96,1550.73,480.23
2026-02-26 22:00:00+00:00,161.79,0.0,0.0,770.72,0.0,810.55,1743.06,151.67,0.0,1365.89,1894.73,1365.89,528.8399999999999
2026-02-26 23:00:00+00:00,155.57,0.0,0.0,695.19,0.0,809.31,1660.07,0.67,0.0,1232.08,1660.74,1232.08,428.6600000000001
2026-02-27 00:00:00+00:00,150.03,0.0,0.0,559.63,0.0,817.4,1527.06,0.44,0.0,1144.92,1527.5,1144.92,382.5799999999999
2026-02-27 01:00:00+00:00,142.21,0.0,0.0,538.54,0.0,811.07,1491.8200000000002,0.44,0.0,1114.09,1492.2600000000002,1114.09,378.1700000000003
2026-02-27 02:00:00+00:00,139.05,0.0,0.13,553.82,0.0,813.36,1506.3600000000001,0.44,0.0,1115.77,1506.8000000000002,1115.77,391.0300000000002
2026-02-27 03:00:00+00:00,137.23,0.0,0.26,705.47,0.0,809.67,1652.63,0.44,0.0,1189.82,1653.0700000000002,1189.82,463.2500000000002
2026-02-27 04:00:00+00:00,144.01,0.0,0.05,722.09,0.0,811.72,1677.8700000000001,0.44,0.0,1254.17,1678.3100000000002,1254.17,424.1400000000001
2026-02-27 05:00:00+00:00,158.83,1.23,0.0,878.12,0.0,815.71,1853.89,0.44,0.0,1482.53,1854.3300000000002,1482.53,371.8000000000002
2026-02-27 06:00:00+00:00,156.92,21.41,0.0,938.3,0.0,808.33,1924.96,0.44,0.0,1736.04,1925.4,1736.04,189.36000000000013
