,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-19 17:00:00+00:00,15.0,1234.0,0.0,756.75,233.0,0.25,1711.75,0.0,24.0,0.0,3974.75,344.5,0.0,7495.25,4319.25,7495.25,-3176.0
2026-02-19 18:00:00+00:00,32.25,1255.0,0.0,747.75,235.0,0.0,1645.0,0.0,24.0,0.0,3939.0,213.0,0.0,7564.5,4152.0,7564.5,-3412.5
2026-02-19 19:00:00+00:00,46.0,1365.25,0.0,712.0,237.25,0.0,1655.0,0.0,24.0,0.0,4039.5,71.0,0.0,7190.75,4110.5,7190.75,-3080.25
2026-02-19 20:00:00+00:00,31.0,1026.75,0.0,703.75,237.5,0.0,1730.25,0.0,24.0,0.0,3753.25,24.75,0.0,6714.25,3778.0,6714.25,-2936.25
2026-02-19 21:00:00+00:00,33.25,494.0,0.0,713.5,235.75,0.0,1538.75,0.0,24.0,0.0,3039.25,15.0,0.0,5949.75,3054.25,5949.75,-2895.5
2026-02-19 22:00:00+00:00,35.25,254.0,0.0,712.75,235.25,0.0,1377.0,0.0,24.0,0.0,2638.25,18.0,0.0,5218.0,2656.25,5218.0,-2561.75
2026-02-19 23:00:00+00:00,37.75,57.5,0.0,701.75,231.0,0.0,1211.75,0.0,24.0,0.0,2263.75,0.0,54.5,4761.75,2263.75,4816.25,-2552.5
2026-02-20 00:00:00+00:00,39.5,48.0,0.0,703.0,228.5,0.0,1189.0,0.0,24.0,0.0,2232.0,0.0,53.75,4587.25,2232.0,4641.0,-2409.0
2026-02-20 01:00:00+00:00,40.25,48.75,0.0,705.0,225.25,0.0,1225.75,0.0,24.0,0.0,2269.0,0.0,123.75,4395.5,2269.0,4519.25,-2250.25
2026-02-20 02:00:00+00:00,40.0,47.75,0.0,705.75,230.0,0.0,1040.25,0.0,24.0,0.0,2087.75,0.0,98.25,4155.0,2087.75,4253.25,-2165.5
2026-02-20 03:00:00+00:00,41.5,51.75,0.0,705.75,231.5,0.0,1073.75,0.0,24.0,0.0,2128.25,0.0,25.75,4234.75,2128.25,4260.5,-2132.25
2026-02-20 04:00:00+00:00,54.0,253.75,0.0,711.25,235.5,0.0,944.25,0.0,24.0,0.0,2222.75,21.25,0.0,4536.0,2244.0,4536.0,-2292.0
2026-02-20 05:00:00+00:00,57.0,586.5,0.0,746.0,236.0,0.25,897.0,0.0,24.0,0.0,2546.75,181.25,0.0,5223.5,2728.0,5223.5,-2495.5
2026-02-20 06:00:00+00:00,56.75,786.25,0.0,766.25,232.0,195.25,820.5,0.0,24.0,0.0,2881.0,249.25,0.0,6045.5,3130.25,6045.5,-2915.25
2026-02-20 07:00:00+00:00,56.75,792.0,0.0,760.25,234.0,1114.25,811.25,0.0,24.0,0.0,3792.5,137.0,0.0,6811.75,3929.5,6811.75,-2882.25
2026-02-20 08:00:00+00:00,57.0,786.5,0.0,747.0,233.25,1941.5,607.5,0.0,24.0,0.0,4396.75,124.75,0.0,7113.0,4521.5,7113.0,-2591.5
2026-02-20 09:00:00+00:00,56.5,779.0,0.0,764.75,236.75,2172.25,395.5,0.0,24.0,0.0,4428.75,21.25,0.0,7118.75,4450.0,7118.75,-2668.75
2026-02-20 10:00:00+00:00,57.0,803.0,0.0,769.25,235.75,2483.75,332.0,0.0,24.0,0.0,4704.75,189.0,0.0,7090.25,4893.75,7090.25,-2196.5
2026-02-20 11:00:00+00:00,56.75,689.0,0.0,709.0,231.75,2666.75,275.0,0.0,24.0,0.0,4652.25,125.25,0.0,6984.25,4777.5,6984.25,-2206.75
2026-02-20 12:00:00+00:00,57.0,733.0,0.0,746.75,229.25,2416.75,166.25,0.0,24.0,0.0,4373.0,0.0,16.5,6560.5,4373.0,6577.0,-2204.0
2026-02-20 13:00:00+00:00,56.5,846.75,0.0,747.75,219.5,2024.0,49.5,0.0,24.0,0.0,3968.0,6.25,0.0,6535.25,3974.25,6535.25,-2561.0
2026-02-20 14:00:00+00:00,57.0,1069.5,0.0,778.5,225.0,1142.0,293.25,0.0,24.0,0.0,3589.25,225.75,0.0,6412.0,3815.0,6412.0,-2597.0
2026-02-20 15:00:00+00:00,57.0,1223.5,0.0,787.5,225.75,441.75,405.75,0.0,24.0,0.0,3165.25,226.25,0.0,6453.5,3391.5,6453.5,-3062.0
2026-02-20 16:00:00+00:00,57.5,1237.0,0.0,793.5,229.0,53.25,600.25,0.0,24.0,0.0,2994.5,261.25,0.0,6623.5,3255.75,6623.5,-3367.75
2026-02-20 17:00:00+00:00,57.5,1236.25,0.0,787.25,229.0,0.0,699.75,0.0,24.0,0.0,3033.75,314.5,0.0,6998.75,3348.25,6998.75,-3650.5
2026-02-20 18:00:00+00:00,57.25,1203.5,0.0,784.25,232.75,0.0,545.5,0.0,24.0,0.0,2847.25,356.0,0.0,7004.25,3203.25,7004.25,-3801.0
2026-02-20 19:00:00+00:00,56.75,1162.5,0.0,823.5,234.75,0.0,427.25,0.0,24.0,0.0,2728.75,143.25,0.0,6622.0,2872.0,6622.0,-3750.0
2026-02-20 20:00:00+00:00,56.25,810.0,0.0,806.25,234.75,0.0,439.0,0.0,24.0,0.0,2370.25,67.5,0.0,6096.25,2437.75,6096.25,-3658.5
2026-02-20 21:00:00+00:00,57.25,273.75,0.0,801.0,233.0,0.0,470.75,0.0,24.0,0.0,1859.75,67.5,0.0,5459.75,1927.25,5459.75,-3532.5
2026-02-20 22:00:00+00:00,53.75,38.75,0.0,800.5,231.0,0.0,404.75,0.0,24.0,0.0,1552.75,58.75,0.0,4881.75,1611.5,4881.75,-3270.25
2026-02-20 23:00:00+00:00,40.75,28.0,0.0,790.75,228.0,0.0,483.0,0.0,22.75,0.0,1593.25,134.5,0.0,4663.75,1727.75,4663.75,-2936.0
2026-02-21 00:00:00+00:00,45.0,28.0,0.0,786.5,227.5,0.0,544.75,0.0,23.0,0.0,1654.75,47.0,0.0,4336.75,1701.75,4336.75,-2635.0
2026-02-21 01:00:00+00:00,58.5,28.0,0.0,740.25,227.25,0.0,597.0,0.0,23.0,0.0,1674.0,0.0,12.75,4102.0,1674.0,4114.75,-2440.75
2026-02-21 02:00:00+00:00,58.5,28.0,0.0,738.25,226.75,0.0,681.0,0.0,23.0,0.0,1755.5,0.0,25.25,3771.25,1755.5,3796.5,-2041.0
2026-02-21 03:00:00+00:00,58.5,28.0,0.0,749.75,230.75,0.0,865.75,0.0,23.0,0.0,1955.75,0.0,27.0,3835.25,1955.75,3862.25,-1906.5
2026-02-21 04:00:00+00:00,58.0,28.75,0.0,754.25,234.5,0.0,935.75,0.0,23.0,0.0,2034.25,80.75,0.0,4005.0,2115.0,4005.0,-1890.0
2026-02-21 05:00:00+00:00,58.25,35.0,0.0,789.0,234.0,1.25,727.25,0.0,23.0,0.0,1867.75,218.75,0.0,4410.5,2086.5,4410.5,-2324.0
2026-02-21 06:00:00+00:00,58.5,32.0,0.0,795.5,235.25,309.25,544.75,0.0,23.0,0.0,1998.25,389.0,0.0,4880.5,2387.25,4880.5,-2493.25
2026-02-21 07:00:00+00:00,52.0,32.0,0.0,798.0,237.0,1416.0,595.0,0.0,23.0,0.0,3153.0,485.5,0.0,5813.5,3638.5,5813.5,-2175.0
2026-02-21 08:00:00+00:00,40.75,29.0,0.0,793.25,234.75,2447.25,594.25,0.0,23.0,0.0,4162.25,210.5,0.0,6340.75,4372.75,6340.75,-1968.0
2026-02-21 09:00:00+00:00,43.5,27.75,0.0,790.0,234.25,3236.25,513.75,0.0,0.5,0.0,4846.0,176.5,0.0,6495.25,5022.5,6495.25,-1472.75
2026-02-21 10:00:00+00:00,40.75,26.0,0.0,726.0,233.25,3669.0,319.75,0.0,0.0,0.0,5014.75,0.0,12.25,6173.5,5014.75,6185.75,-1171.0
2026-02-21 11:00:00+00:00,41.0,23.0,0.0,724.25,232.25,3894.75,250.5,0.0,0.0,0.0,5165.75,0.0,34.75,6019.5,5165.75,6054.25,-888.5
2026-02-21 12:00:00+00:00,42.0,26.75,0.0,724.25,234.5,3806.25,201.0,0.0,1.0,0.0,5035.75,0.0,269.25,5732.25,5035.75,6001.5,-965.75
2026-02-21 13:00:00+00:00,58.75,28.75,0.0,721.5,236.0,3307.25,325.0,0.0,23.0,0.0,4700.25,0.0,15.25,5581.0,4700.25,5596.25,-896.0
2026-02-21 14:00:00+00:00,60.5,44.5,0.0,725.0,232.75,2480.75,435.0,0.0,23.0,0.0,4001.5,0.0,39.5,5406.75,4001.5,5446.25,-1444.75
2026-02-21 15:00:00+00:00,59.5,266.0,0.0,746.25,230.75,1196.5,593.25,0.0,23.0,0.0,3115.25,64.25,0.0,5355.75,3179.5,5355.75,-2176.25
2026-02-21 16:00:00+00:00,59.0,635.75,0.0,794.0,231.25,156.25,536.25,0.0,23.0,0.0,2435.5,249.0,0.0,5659.5,2684.5,5659.5,-2975.0
2026-02-21 17:00:00+00:00,59.0,755.0,0.0,797.5,234.0,1.0,519.0,0.0,23.0,0.0,2388.5,301.5,0.0,6194.5,2690.0,6194.5,-3504.5
2026-02-21 18:00:00+00:00,59.0,766.75,0.0,795.5,235.0,0.0,580.75,0.0,23.0,0.0,2460.0,318.0,0.0,6434.75,2778.0,6434.75,-3656.75
2026-02-21 19:00:00+00:00,58.75,767.5,0.0,789.75,236.0,0.0,641.25,0.0,23.0,0.0,2516.25,238.5,0.0,6132.75,2754.75,6132.75,-3378.0
2026-02-21 20:00:00+00:00,58.75,673.5,0.0,766.75,237.75,0.0,651.25,0.0,23.0,0.0,2411.0,178.5,0.0,5609.25,2589.5,5609.25,-3019.75
2026-02-21 21:00:00+00:00,58.5,476.0,0.0,738.25,231.0,0.0,817.5,0.0,23.0,0.0,2344.25,109.25,0.0,5138.0,2453.5,5138.0,-2684.5
2026-02-21 22:00:00+00:00,58.25,33.5,0.0,736.0,232.0,0.0,799.5,0.0,23.0,0.0,1882.25,90.75,0.0,4647.75,1973.0,4647.75,-2674.75
2026-02-21 23:00:00+00:00,59.0,27.0,0.0,732.75,232.25,0.0,831.5,0.0,23.0,0.0,1905.5,64.25,0.0,4425.0,1969.75,4425.0,-2455.25
2026-02-22 00:00:00+00:00,59.0,22.0,0.0,674.5,233.5,0.0,729.5,0.0,23.0,0.0,1741.5,19.5,0.0,4082.75,1761.0,4082.75,-2321.75
2026-02-22 01:00:00+00:00,58.0,26.75,0.0,659.25,233.25,0.0,579.25,0.0,23.0,0.0,1579.5,0.0,5.75,3862.0,1579.5,3867.75,-2288.25
2026-02-22 02:00:00+00:00,58.5,28.0,0.0,665.25,231.0,0.0,703.75,0.0,23.0,0.0,1709.5,0.0,151.5,3707.25,1709.5,3858.75,-2149.25
2026-02-22 03:00:00+00:00,58.75,28.0,0.0,670.5,230.25,0.0,729.75,0.0,23.0,0.0,1740.25,0.0,124.25,3742.5,1740.25,3866.75,-2126.5
2026-02-22 04:00:00+00:00,59.25,28.25,0.0,683.25,232.0,0.0,753.5,0.0,23.0,0.0,1779.25,0.0,76.75,3895.75,1779.25,3972.5,-2193.25
2026-02-22 05:00:00+00:00,60.5,34.5,0.0,736.0,232.0,0.75,665.25,0.0,23.0,0.0,1752.0,385.75,0.0,4237.5,2137.75,4237.5,-2099.75
2026-02-22 06:00:00+00:00,59.25,29.25,0.0,741.5,232.25,388.5,655.0,0.0,23.0,0.0,2128.75,250.25,0.0,4528.5,2379.0,4528.5,-2149.5
2026-02-22 07:00:00+00:00,59.0,29.0,0.0,740.75,237.25,1705.25,573.0,0.0,23.0,0.0,3367.25,93.5,0.0,5144.5,3460.75,5144.5,-1683.75
2026-02-22 08:00:00+00:00,59.0,23.5,0.0,684.0,236.5,2936.75,663.75,0.0,9.0,0.0,4612.5,21.75,0.0,5442.5,4634.25,5442.5,-808.25
2026-02-22 09:00:00+00:00,59.0,23.0,0.0,675.5,235.75,3570.0,517.25,0.0,0.0,0.0,5080.5,0.0,95.25,5384.25,5080.5,5479.5,-399.0
2026-02-22 10:00:00+00:00,59.0,23.0,0.0,643.0,235.5,3825.75,285.5,0.0,0.0,0.0,5071.75,0.0,592.5,5162.0,5071.75,5754.5,-682.75
2026-02-22 11:00:00+00:00,59.75,23.0,0.0,643.0,233.5,3891.5,283.5,0.0,0.0,0.0,5134.25,0.0,607.5,5105.25,5134.25,5712.75,-578.5
2026-02-22 12:00:00+00:00,60.75,27.5,0.0,644.0,232.5,3771.5,229.5,0.0,0.0,0.0,4965.75,0.0,664.75,4925.75,4965.75,5590.5,-624.75
2026-02-22 13:00:00+00:00,61.25,28.5,0.0,650.75,230.75,3423.25,149.75,0.0,0.0,0.0,4544.25,0.0,338.25,4695.75,4544.25,5034.0,-489.75
2026-02-22 14:00:00+00:00,63.25,44.5,0.0,661.75,228.75,2640.5,256.25,0.0,0.25,0.0,3895.25,0.0,138.25,4730.25,3895.25,4868.5,-973.25
2026-02-22 15:00:00+00:00,59.75,294.25,0.0,708.0,230.25,1315.0,183.75,0.0,22.75,0.0,2813.75,87.5,0.0,4957.0,2901.25,4957.0,-2055.75
2026-02-22 16:00:00+00:00,63.25,706.5,0.0,737.25,232.75,186.0,87.0,0.0,23.0,0.0,2035.75,58.0,0.0,5126.75,2093.75,5126.75,-3033.0
2026-02-22 17:00:00+00:00,64.5,743.25,0.0,745.0,234.5,0.0,89.75,0.0,23.0,0.0,1900.0,294.0,0.0,5725.5,2194.0,5725.5,-3531.5
2026-02-22 18:00:00+00:00,65.0,733.25,0.0,750.5,235.0,0.0,105.75,0.0,23.0,0.0,1912.5,361.25,0.0,6137.0,2273.75,6137.0,-3863.25
2026-02-22 19:00:00+00:00,65.75,700.25,0.0,747.75,235.75,0.0,164.5,0.0,23.0,0.0,1937.0,297.0,0.0,6034.25,2234.0,6034.25,-3800.25
2026-02-22 20:00:00+00:00,66.0,743.25,0.0,717.75,236.25,0.0,302.5,0.0,23.25,0.0,2089.0,0.0,15.0,5700.0,2089.0,5715.0,-3626.0
2026-02-22 21:00:00+00:00,64.5,722.75,0.0,669.5,231.25,0.0,363.5,0.0,23.0,0.0,2074.5,0.0,33.0,5146.75,2074.5,5179.75,-3105.25
2026-02-22 22:00:00+00:00,66.0,362.5,0.0,666.5,231.5,0.0,464.5,0.0,23.0,0.0,1814.0,0.0,28.25,4655.5,1814.0,4683.75,-2869.75
2026-02-22 23:00:00+00:00,65.25,248.5,0.0,694.25,226.75,0.0,646.75,0.0,23.0,0.0,1904.5,0.0,31.5,4387.25,1904.5,4418.75,-2514.25
2026-02-23 00:00:00+00:00,65.75,248.0,0.0,690.5,226.75,0.0,694.75,0.0,23.0,0.0,1948.75,0.0,62.5,4160.5,1948.75,4223.0,-2274.25
2026-02-23 01:00:00+00:00,65.75,249.0,0.0,657.25,227.75,0.0,778.0,0.0,23.0,0.0,2000.75,0.0,91.0,4067.0,2000.75,4158.0,-2157.25
2026-02-23 02:00:00+00:00,66.0,249.75,0.0,645.75,228.0,0.0,833.0,0.0,23.0,0.0,2045.5,0.0,144.0,3944.25,2045.5,4088.25,-2042.75
2026-02-23 03:00:00+00:00,65.25,257.75,0.0,637.75,228.5,0.0,948.75,0.0,23.0,0.0,2161.0,0.0,83.5,4042.0,2161.0,4125.5,-1964.5
2026-02-23 04:00:00+00:00,66.0,302.5,0.0,661.0,230.75,0.0,1063.5,0.0,23.0,0.0,2346.75,6.5,0.0,4364.25,2353.25,4364.25,-2011.0
2026-02-23 05:00:00+00:00,66.0,549.75,0.0,683.25,230.75,1.0,1058.5,0.0,24.75,0.0,2614.0,83.0,0.0,5297.25,2697.0,5297.25,-2600.25
2026-02-23 06:00:00+00:00,66.25,790.5,0.0,701.25,229.5,326.0,1032.5,0.0,41.0,0.0,3187.0,184.5,0.0,6131.5,3371.5,6131.5,-2760.0
2026-02-23 07:00:00+00:00,68.0,741.75,0.0,697.0,230.75,1401.25,1025.75,0.0,41.0,0.0,4205.5,221.5,0.0,6640.75,4427.0,6640.75,-2213.75
2026-02-23 08:00:00+00:00,68.5,641.0,0.0,713.0,230.0,2443.5,1045.5,0.0,41.0,0.0,5182.5,127.0,0.0,6916.0,5309.5,6916.0,-1606.5
2026-02-23 09:00:00+00:00,67.0,254.5,0.0,705.5,228.0,2664.5,1012.75,0.0,19.0,0.0,4951.25,90.0,0.0,6815.5,5041.25,6815.5,-1774.25
2026-02-23 10:00:00+00:00,68.0,205.0,0.0,681.0,225.75,2552.5,1026.5,0.0,19.75,0.0,4778.5,0.0,68.5,6674.5,4778.5,6743.0,-1964.5
2026-02-23 11:00:00+00:00,68.0,193.5,0.0,631.75,222.75,2519.75,1087.25,0.0,20.0,0.0,4743.0,0.0,162.25,6553.25,4743.0,6715.5,-1972.5
2026-02-23 12:00:00+00:00,68.0,209.75,0.0,622.75,221.5,2237.75,1063.0,0.0,20.25,0.0,4443.0,0.0,113.0,6251.0,4443.0,6364.0,-1921.0
2026-02-23 13:00:00+00:00,67.75,274.0,0.0,644.0,222.75,2160.75,979.5,0.0,23.0,0.0,4371.75,0.0,127.25,6362.75,4371.75,6490.0,-2118.25
2026-02-23 14:00:00+00:00,68.0,769.0,0.0,689.0,221.75,1675.25,893.25,0.0,23.0,0.0,4339.25,75.0,0.0,6458.5,4414.25,6458.5,-2044.25
2026-02-23 15:00:00+00:00,67.25,1913.0,0.0,703.25,223.5,871.0,719.0,0.0,23.0,0.0,4520.0,246.75,0.0,6473.25,4766.75,6473.25,-1706.5
2026-02-23 16:00:00+00:00,66.5,2139.75,0.0,717.25,227.75,119.5,668.75,0.0,23.0,0.0,3962.5,224.5,0.0,6582.5,4187.0,6582.5,-2395.5
2026-02-23 17:00:00+00:00,66.0,2311.5,0.0,719.25,228.5,0.0,683.25,0.0,23.0,0.0,4031.5,309.5,0.0,7011.75,4341.0,7011.75,-2670.75
2026-02-23 18:00:00+00:00,65.25,2342.75,0.0,719.5,229.0,0.0,523.0,0.0,23.0,0.0,3902.5,364.0,0.0,7129.5,4266.5,7129.5,-2863.0
2026-02-23 19:00:00+00:00,65.75,2362.5,0.0,717.5,226.75,0.0,549.0,0.0,23.0,0.0,3944.5,228.25,0.0,6760.25,4172.75,6760.25,-2587.5
2026-02-23 20:00:00+00:00,65.75,2042.25,0.0,675.75,224.5,0.0,633.75,0.0,23.0,0.0,3665.0,12.25,0.0,6161.0,3677.25,6161.0,-2483.75
2026-02-23 21:00:00+00:00,65.75,1369.0,0.0,674.25,224.75,0.0,705.75,0.0,23.0,0.0,3062.5,0.0,36.0,5494.0,3062.5,5530.0,-2467.5
2026-02-23 22:00:00+00:00,66.75,1214.25,0.0,648.25,224.25,0.0,724.0,0.0,23.0,0.0,2900.5,0.0,43.5,4919.0,2900.5,4962.5,-2062.0
2026-02-23 23:00:00+00:00,67.75,548.5,0.0,624.75,221.5,0.0,599.5,0.0,0.5,0.0,2062.5,19.25,0.0,4609.25,2081.75,4609.25,-2527.5
2026-02-24 00:00:00+00:00,66.5,415.75,0.0,650.5,222.25,0.0,651.5,0.0,0.0,0.0,2006.5,14.0,0.0,4256.25,2020.5,4256.25,-2235.75
2026-02-24 01:00:00+00:00,66.0,428.25,0.0,648.5,223.75,0.0,801.75,0.0,0.0,0.0,2168.25,0.0,130.0,4089.0,2168.25,4219.0,-2050.75
2026-02-24 02:00:00+00:00,66.0,459.25,0.0,650.5,222.5,0.0,811.25,0.0,0.0,0.0,2209.5,0.0,63.25,4032.25,2209.5,4095.5,-1886.0
2026-02-24 03:00:00+00:00,66.5,536.25,0.0,648.25,220.25,0.0,696.25,0.0,0.0,0.0,2167.5,0.0,126.0,4041.5,2167.5,4167.5,-2000.0
2026-02-24 04:00:00+00:00,67.0,604.5,0.0,646.5,222.0,0.0,802.5,0.0,0.75,0.0,2343.25,34.0,0.0,4493.25,2377.25,4493.25,-2116.0
2026-02-24 05:00:00+00:00,66.75,763.0,0.0,651.5,225.75,1.25,816.5,0.0,39.25,0.0,2564.0,106.25,0.0,5193.25,2670.25,5193.25,-2523.0
2026-02-24 06:00:00+00:00,66.0,817.75,0.0,675.25,224.0,273.5,651.75,0.0,41.0,0.0,2749.25,136.5,0.0,5924.75,2885.75,5924.75,-3039.0
2026-02-24 07:00:00+00:00,63.5,842.25,0.0,683.25,230.0,1198.0,695.75,0.0,41.0,0.0,3753.75,184.5,0.0,6695.0,3938.25,6695.0,-2756.75
2026-02-24 08:00:00+00:00,63.5,735.0,0.0,661.25,231.25,2292.0,734.0,0.0,41.0,0.0,4758.0,112.5,0.0,7030.0,4870.5,7030.0,-2159.5
2026-02-24 09:00:00+00:00,63.0,452.75,0.0,643.25,231.0,2772.0,813.25,0.0,41.0,0.0,5016.25,29.75,0.0,6960.75,5046.0,6960.75,-1914.75
2026-02-24 10:00:00+00:00,62.5,327.5,0.0,610.0,230.5,2899.5,706.75,0.0,21.0,0.0,4857.75,0.0,46.25,6789.0,4857.75,6835.25,-1977.5
2026-02-24 11:00:00+00:00,62.5,303.25,0.0,612.0,230.0,2987.5,518.0,0.0,20.0,0.0,4733.25,0.0,88.5,6622.25,4733.25,6710.75,-1977.5
2026-02-24 12:00:00+00:00,63.5,330.0,0.0,620.25,227.5,2900.75,400.25,0.0,20.0,0.0,4562.25,0.0,99.0,6311.25,4562.25,6410.25,-1848.0
2026-02-24 13:00:00+00:00,62.25,439.5,0.0,626.5,224.25,3000.25,329.75,0.0,21.5,0.0,4704.0,0.0,32.5,6496.75,4704.0,6529.25,-1825.25
2026-02-24 14:00:00+00:00,63.0,1266.0,0.0,660.25,214.5,2393.75,252.75,0.0,41.0,0.0,4891.25,111.0,0.0,6445.0,5002.25,6445.0,-1442.75
2026-02-24 15:00:00+00:00,62.75,2522.0,0.0,660.5,213.75,1227.0,175.75,0.0,41.0,0.0,4902.75,158.25,0.0,6453.25,5061.0,6453.25,-1392.25
2026-02-24 16:00:00+00:00,62.25,3120.75,0.0,717.75,217.75,190.25,107.75,0.0,41.0,0.0,4457.5,274.0,0.0,6474.0,4731.5,6474.0,-1742.5
2026-02-24 17:00:00+00:00,62.5,3170.5,0.0,717.5,224.75,0.0,58.25,0.0,41.0,0.0,4274.5,308.0,0.0,6924.75,4582.5,6924.75,-2342.25
2026-02-24 18:00:00+00:00,63.25,3152.25,0.0,715.25,230.75,0.0,33.75,0.0,41.0,0.0,4236.25,284.5,0.0,7064.0,4520.75,7064.0,-2543.25
2026-02-24 19:00:00+00:00,61.25,2915.25,0.0,687.0,226.0,0.0,29.5,0.0,41.0,0.0,3960.0,214.25,0.0,6795.0,4174.25,6795.0,-2620.75
2026-02-24 20:00:00+00:00,56.5,2732.75,0.0,653.5,224.5,0.0,25.75,0.0,41.0,0.0,3734.0,125.0,0.0,6246.25,3859.0,6246.25,-2387.25
2026-02-24 21:00:00+00:00,55.75,1596.0,0.0,623.5,224.75,0.0,26.0,0.0,41.0,0.0,2567.0,40.25,0.0,5630.25,2607.25,5630.25,-3023.0
2026-02-24 22:00:00+00:00,55.25,1250.5,0.0,624.0,224.5,0.0,31.5,0.0,41.0,0.0,2226.75,18.5,0.0,5100.75,2245.25,5100.75,-2855.5
2026-02-24 23:00:00+00:00,55.25,608.25,0.0,623.0,224.25,0.0,65.75,0.0,2.0,0.0,1578.5,50.5,0.0,4548.25,1629.0,4548.25,-2919.25
2026-02-25 00:00:00+00:00,55.5,395.5,0.0,619.25,222.25,0.0,99.5,0.0,0.0,0.0,1392.0,0.0,16.75,4213.25,1392.0,4230.0,-2838.0
2026-02-25 01:00:00+00:00,55.0,272.25,0.0,614.75,221.0,0.0,133.25,0.0,0.0,0.0,1296.25,0.0,82.75,3939.25,1296.25,4022.0,-2725.75
2026-02-25 02:00:00+00:00,55.0,278.0,0.0,642.5,221.5,0.0,149.5,0.0,0.0,0.0,1346.5,0.0,111.25,3848.5,1346.5,3959.75,-2613.25
2026-02-25 03:00:00+00:00,55.25,276.0,0.0,644.25,222.25,0.0,193.0,0.0,0.0,0.0,1390.75,27.75,0.0,3953.0,1418.5,3953.0,-2534.5
2026-02-25 04:00:00+00:00,55.25,292.0,0.0,647.25,223.25,0.0,285.0,0.0,2.75,0.0,1505.5,15.0,0.0,4198.5,1520.5,4198.5,-2678.0
2026-02-25 05:00:00+00:00,56.0,452.0,0.0,660.75,225.5,1.75,419.5,0.0,40.75,0.0,1856.25,156.5,0.0,5036.0,2012.75,5036.0,-3023.25
2026-02-25 06:00:00+00:00,56.0,520.0,0.0,669.25,224.25,374.5,449.0,0.0,41.0,0.0,2334.0,235.75,0.0,5926.25,2569.75,5926.25,-3356.5
2026-02-25 07:00:00+00:00,58.0,514.0,0.0,668.25,219.5,1558.0,345.25,0.0,41.0,0.0,3404.0,178.75,0.0,6527.5,3582.75,6527.5,-2944.75
2026-02-25 08:00:00+00:00,59.0,485.5,0.0,642.75,219.5,2567.5,193.25,0.0,41.0,0.0,4208.5,80.75,0.0,6572.0,4289.25,6572.0,-2282.75
2026-02-25 09:00:00+00:00,59.0,463.25,0.0,626.75,221.25,2987.5,99.5,0.0,41.0,0.0,4498.25,36.0,0.0,6451.75,4534.25,6451.75,-1917.5
2026-02-25 10:00:00+00:00,59.0,356.0,0.0,606.25,223.0,3055.0,79.25,0.0,20.75,0.0,4399.25,0.0,5.0,6292.5,4399.25,6297.5,-1898.25
2026-02-25 11:00:00+00:00,58.75,334.5,0.0,587.0,225.0,3104.0,62.25,0.0,20.0,0.0,4391.5,0.0,121.0,6138.5,4391.5,6259.5,-1868.0
2026-02-25 12:00:00+00:00,61.75,305.25,0.0,550.75,224.0,3373.25,48.0,0.0,20.0,0.0,4583.0,0.0,107.75,5886.0,4583.0,5993.75,-1410.75
2026-02-25 13:00:00+00:00,67.0,338.5,0.0,578.0,224.5,3125.5,43.75,0.0,20.0,0.0,4397.25,0.0,97.0,5957.75,4397.25,6054.75,-1657.5
2026-02-25 14:00:00+00:00,66.75,951.75,0.0,584.0,228.0,2481.25,40.5,0.0,21.0,0.0,4373.25,81.0,0.0,5997.5,4454.25,5997.5,-1543.25
2026-02-25 15:00:00+00:00,66.25,2106.0,0.0,635.5,231.5,1321.5,48.0,0.0,41.0,0.0,4449.75,122.75,0.0,6098.0,4572.5,6098.0,-1525.5
2026-02-25 16:00:00+00:00,66.25,2700.75,0.0,685.5,234.5,201.0,61.75,0.0,41.0,0.0,3990.75,265.0,0.0,6175.25,4255.75,6175.25,-1919.5
2026-02-25 17:00:00+00:00,64.75,2687.25,0.0,696.25,237.0,0.5,54.0,0.0,41.0,0.0,3780.75,362.25,0.0,6697.25,4143.0,6697.25,-2554.25
2026-02-25 18:00:00+00:00,64.5,2712.75,0.0,695.0,238.25,0.0,41.0,0.0,41.0,0.0,3792.5,365.75,0.0,6892.0,4158.25,6892.0,-2733.75
2026-02-25 19:00:00+00:00,65.0,2710.75,0.0,654.5,238.75,0.0,38.75,0.0,41.0,0.0,3748.75,271.0,0.0,6566.25,4019.75,6566.25,-2546.5
2026-02-25 20:00:00+00:00,65.5,2600.0,0.0,612.0,238.25,0.0,35.25,0.0,41.0,0.0,3592.0,118.5,0.0,6010.5,3710.5,6010.5,-2300.0
2026-02-25 21:00:00+00:00,65.25,1560.5,0.0,602.75,237.75,0.0,35.25,0.0,41.0,0.0,2542.5,21.0,0.0,5362.0,2563.5,5362.0,-2798.5
2026-02-25 22:00:00+00:00,65.25,1290.5,0.0,598.75,236.5,0.0,33.25,0.0,41.0,0.0,2265.25,0.5,0.0,4948.5,2265.75,4948.5,-2682.75
2026-02-25 23:00:00+00:00,65.0,474.5,0.0,593.75,234.25,0.0,33.75,0.0,23.25,0.0,1424.5,0.0,53.75,4451.75,1424.5,4505.5,-3081.0
