,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-10 10:00:00+00:00,506.23825,157.73975000000002,18.276,1.2225,385.16774999999996,71.66460000000001,1388.3425,1365.3525,283.3895,1.505,4178.89835,0.0,0.0,3386.0375,4178.89835,3386.0375,792.8608500000005
2026-01-10 11:00:00+00:00,519.93175,156.812,15.0416,1.22,506.13349999999997,77.59265,1289.3225,1051.181,253.209,1.64,3872.084,0.0,0.0,3305.2275,3872.084,3305.2275,566.8564999999999
2026-01-10 12:00:00+00:00,523.4355,168.57825,21.403225,1.22,504.14075,79.494725,1139.3325,793.51675,311.2765,1.7,3544.0981999999995,0.0,0.0,3241.37,3544.0981999999995,3241.37,302.72819999999956
2026-01-10 13:00:00+00:00,515.816,188.72075,27.198425,1.22,344.43625000000003,78.61205,967.203,623.95625,364.52549999999997,1.73,3113.418225,0.0,0.0,3197.2,3113.418225,3197.2,-83.78177499999993
2026-01-10 14:00:00+00:00,513.8705,201.82975,27.275025,1.22,99.962875,79.790625,910.3835,621.611,365.246,1.6275,2822.8167750000002,0.0,0.0,3257.795,2822.8167750000002,3257.795,-434.97822499999984
2026-01-10 15:00:00+00:00,503.89025,195.06675,26.80275,1.22,14.81635,79.0171,797.23725,663.96025,361.15375,1.6125,2644.7769500000004,0.0,0.0,3383.4925,2644.7769500000004,3383.4925,-738.7155499999994
2026-01-10 16:00:00+00:00,511.70025,218.29025000000001,26.689525,1.21,12.484575,79.3301,793.4025,701.245,359.85249999999996,1.6375,2705.8421999999996,0.0,0.0,3580.2475,2705.8421999999996,3580.2475,-874.4053000000004
2026-01-10 17:00:00+00:00,523.7117499999999,222.11825,27.19215,1.21,12.45025,79.663825,668.687,733.43325,364.69075,1.73,2634.887225,0.0,0.0,3482.05,2634.887225,3482.05,-847.1627750000002
2026-01-10 18:00:00+00:00,525.283,227.4185,27.331375,1.21,11.8845,79.564875,590.15625,691.6695,365.64425,1.7425,2521.9047499999997,0.0,0.0,3306.715,2521.9047499999997,3306.715,-784.8102500000005
2026-01-10 19:00:00+00:00,508.56125000000003,186.26575,27.185325,1.21,11.359074999999999,79.55345,556.52,639.21425,364.43949999999995,1.52,2375.8286,0.0,0.0,3211.235,2375.8286,3211.235,-835.4064000000003
2026-01-10 20:00:00+00:00,503.10474999999997,177.73375,27.2878,1.21,10.51005,75.01905000000001,560.9125,556.107,365.7615,1.3625,2279.0089000000003,0.0,0.0,3148.4325,2279.0089000000003,3148.4325,-869.4235999999996
2026-01-10 21:00:00+00:00,497.59275,173.3585,26.63425,1.2075,1.8831525,77.827,423.78675,422.38075000000003,359.38525,1.38,1985.4359025000003,0.0,0.0,3065.6075,1985.4359025000003,3065.6075,-1080.1715974999997
2026-01-10 22:00:00+00:00,499.95025,161.44825,19.839775,1.21,0.349539,79.241675,396.3695,354.97,297.291,1.455,1812.124989,0.0,0.0,3022.1475,1812.124989,3022.1475,-1210.0225110000001
2026-01-10 23:00:00+00:00,493.9405,138.036,15.1121,1.2,0.1761755,78.96575,420.34825,306.97675,252.37225,1.27,1708.3977755,0.0,0.0,3038.5575,1708.3977755,3038.5575,-1330.1597244999998
2026-01-11 00:00:00+00:00,499.08475,136.1115,13.8786,1.21,0.6549445,79.259725,353.226,272.4905,241.76975,1.2725,1598.9582695,0.0,0.0,3040.635,1598.9582695,3040.635,-1441.6767305000003
2026-01-11 01:00:00+00:00,468.06,142.709,13.831475000000001,1.21,0.003848,61.6382,317.1085,214.111,242.621,1.07,1462.363023,0.0,0.0,3105.71,1462.363023,3105.71,-1643.346977
2026-01-11 02:00:00+00:00,449.517,149.8535,13.8106,1.21,0.020115,64.08565,283.50525,151.21699999999998,242.0185,0.9924999999999999,1356.2301149999998,0.0,0.0,3080.805,1356.2301149999998,3080.805,-1724.574885
2026-01-11 03:00:00+00:00,446.039,129.86950000000002,13.882175,1.21,0.026737,59.89255,241.25225,164.1425,242.5585,0.7675000000000001,1299.6407120000001,0.0,0.0,3045.2475,1299.6407120000001,3045.2475,-1745.6067879999998
2026-01-11 04:00:00+00:00,455.8435,138.06775,13.834724999999999,1.21,0.0316445,57.3866,231.35225,142.44825,242.5395,0.865,1283.5792195000001,0.0,0.0,3003.565,1283.5792195000001,3003.565,-1719.9857805
2026-01-11 05:00:00+00:00,458.11775,137.3555,13.866975,1.21,0.00451925,58.993275,268.14625,127.5445,242.72175,0.8925000000000001,1308.85301925,0.0,0.0,2990.6575,1308.85301925,2990.6575,-1681.8044807499998
2026-01-11 06:00:00+00:00,474.0675,138.8795,13.9372,1.21,0.00748675,69.01660000000001,300.1935,96.65285,243.14925,1.04,1338.1538867499999,0.0,0.0,3118.3175,1338.1538867499999,3118.3175,-1780.1636132500003
2026-01-11 07:00:00+00:00,492.6245,171.74375,19.4464,1.21,2.1839775,66.67025000000001,300.83825,107.863,293.78175,1.3325,1457.6943775,0.0,0.0,3292.5225,1457.6943775,3292.5225,-1834.8281225
2026-01-11 08:00:00+00:00,506.764,191.96349999999998,26.39155,1.2075,107.63065,68.983075,279.70475,118.607,357.17275,1.5575,1659.9822749999998,0.0,0.0,3371.005,1659.9822749999998,3371.005,-1711.0227250000003
2026-01-11 09:00:00+00:00,513.67975,187.09125,22.561225,1.21,309.1855,65.3058,258.3515,172.94075,322.3375,1.6025,1854.2657749999998,0.0,0.0,3449.3125,1854.2657749999998,3449.3125,-1595.0467250000002
2026-01-11 10:00:00+00:00,517.32525,181.154,18.8144,1.21,416.25275,64.2832,328.77925,189.46125,288.042,1.6,2006.9221,0.0,0.0,3422.9075,2006.9221,3422.9075,-1415.9853999999998
2026-01-11 11:00:00+00:00,518.9147499999999,176.28975,14.02855,1.2175,388.82825,56.07965,386.7125,206.093,242.78825,1.6524999999999999,1992.6046999999999,0.0,0.0,3400.73,1992.6046999999999,3400.73,-1408.1253000000002
2026-01-11 12:00:00+00:00,516.789,178.72375,14.22265,1.22,297.16150000000005,54.48385,407.62725,248.8495,246.72525000000002,1.665,1967.46775,0.0,0.0,3386.4875,1967.46775,3386.4875,-1419.0197500000002
2026-01-11 13:00:00+00:00,504.27025,191.21475,20.22225,1.2225,185.76925,61.2291,450.276,302.6015,300.8575,1.57,2019.2331000000001,0.0,0.0,3409.21,2019.2331000000001,3409.21,-1389.9769
2026-01-11 14:00:00+00:00,505.96525,202.60825,25.523975,1.22,64.20735,72.845475,625.65,385.71425,349.81075,1.5375,2235.0827999999997,0.0,0.0,3426.305,2235.0827999999997,3426.305,-1191.2222000000002
2026-01-11 15:00:00+00:00,517.5665,219.4255,26.432000000000002,1.22,3.1707225,68.21927500000001,829.88375,531.9805,357.97749999999996,1.64,2557.5157475,0.0,0.0,3622.015,2557.5157475,3622.015,-1064.4992524999998
2026-01-11 16:00:00+00:00,518.6855,224.40275,26.763725,1.2175,11.788475,68.493975,1018.249,759.3140000000001,360.362,1.665,2990.941925,0.0,0.0,3895.8825,2990.941925,3895.8825,-904.9405750000001
2026-01-11 17:00:00+00:00,519.357,215.96425,24.5401,1.2175,12.661575,68.606725,1074.9175,916.15825,340.25775,1.5950000000000002,3175.27565,0.0,0.0,3814.3225,3175.27565,3814.3225,-639.0468500000002
2026-01-11 18:00:00+00:00,515.15675,208.78325,24.658974999999998,1.21,3.000445,72.739375,1090.345,957.551,341.54275,1.6775,3216.665045,0.0,0.0,3632.3825,3216.665045,3632.3825,-415.717455
2026-01-11 19:00:00+00:00,511.652,188.739,16.983975,1.21,2.5906325,74.092,1106.9075,1083.3,271.25925,1.61,3258.3443575,0.0,0.0,3488.315,3258.3443575,3488.315,-229.97064249999994
2026-01-11 20:00:00+00:00,501.777,158.513,14.663025,1.21,3.28124,73.841025,1140.3225,1222.9925,250.447,1.545,3368.5922900000005,0.0,0.0,3394.835,3368.5922900000005,3394.835,-26.242709999999533
2026-01-11 21:00:00+00:00,465.08575,135.974,14.6832,1.21,4.4495000000000005,64.0557,1166.6625,1430.18,250.201,1.245,3533.74665,0.0,0.0,3260.4225,3533.74665,3260.4225,273.3241499999999
2026-01-11 22:00:00+00:00,450.1405,126.457,13.7179,1.21,4.048515,64.178675,1196.885,1633.9275,241.707,1.045,3733.31709,0.0,0.0,3199.5075,3733.31709,3199.5075,533.8095899999998
2026-01-11 23:00:00+00:00,430.37575,115.441,11.096075,1.21,4.0307925000000004,74.1712,1205.2450000000001,1721.685,217.3475,0.9575,3781.5598175,0.0,0.0,3345.2575,3781.5598175,3345.2575,436.30231749999984
2026-01-12 00:00:00+00:00,439.68725,125.65299999999999,12.17925,1.2175,0.0675,74.240525,1237.1575,1867.1925,226.943,0.9924999999999999,3985.3305250000003,0.0,0.0,3371.41,3985.3305250000003,3371.41,613.9205250000005
2026-01-12 01:00:00+00:00,440.045,127.58975,11.901025,1.21,0.0,66.1,1270.3049999999998,2106.92,224.87824999999998,0.9375,4249.886525,0.0,0.0,3348.74,4249.886525,3348.74,901.1465250000001
2026-01-12 02:00:00+00:00,461.09175,156.8505,11.171825,1.21,0.0,66.680275,1343.24,2205.9925000000003,218.123,1.2675,4465.62735,0.0,0.0,3381.515,4465.62735,3381.515,1084.1123499999999
2026-01-12 03:00:00+00:00,445.9305,127.98400000000001,10.849924999999999,1.21,0.20142675,65.283175,1425.1,2288.59,215.482,1.0,4581.63102675,0.0,0.0,3281.3,4581.63102675,3281.3,1300.33102675
2026-01-12 04:00:00+00:00,445.1145,117.5575,11.04835,1.21,0.34874275,68.152875,1461.2024999999999,2399.83,216.84975,1.02,4722.334217750001,0.0,0.0,3235.295,4722.334217750001,3235.295,1487.0392177500007
2026-01-12 05:00:00+00:00,469.56100000000004,145.3355,12.628225,1.2125,7.4771975,79.486275,1474.6475,2382.79,231.18175,1.3075,4805.6274475,0.0,0.0,3463.78,4805.6274475,3463.78,1341.8474474999998
2026-01-12 06:00:00+00:00,454.97275,150.3325,12.564824999999999,1.22,5.8377425,83.722675,1479.3975,2525.7725,230.2275,1.28,4945.3279925,0.0,0.0,3845.1025,4945.3279925,3845.1025,1100.2254924999997
2026-01-12 07:00:00+00:00,477.76725,164.56074999999998,13.869225,1.2125,16.215175,83.242,1480.8325,2621.945,240.71075,1.455,5101.81015,0.0,0.0,4059.2425,5101.81015,4059.2425,1042.5676500000004
2026-01-12 08:00:00+00:00,470.39324999999997,162.79399999999998,13.8501,1.2149999999999999,32.454325,83.276875,1479.035,2604.8025,241.809,1.36,5090.99005,0.0,0.0,4099.98,5090.99005,4099.98,991.0100500000008
2026-01-12 09:00:00+00:00,473.046,183.24925000000002,14.025974999999999,1.2125,58.408625,84.41795,1486.7325,2474.4125,244.38225,1.4075,5021.295050000001,0.0,0.0,4131.29,5021.295050000001,4131.29,890.0050500000007
2026-01-12 10:00:00+00:00,487.369,207.278,14.244175,1.21,92.805475,84.36525,1486.6525,2394.2799999999997,246.30425,1.595,5016.10365,0.0,0.0,4092.835,5016.10365,4092.835,923.26865
2026-01-12 11:00:00+00:00,506.89099999999996,236.5485,14.996649999999999,1.1925,102.7175,84.56960000000001,1338.145,2300.39,253.067,1.6875,4840.20525,0.0,0.0,3977.2975,4840.20525,3977.2975,862.9077499999999
2026-01-12 12:00:00+00:00,510.70799999999997,214.06375,15.61935,1.2,92.816225,84.59365,1323.0975,2161.78,258.7825,1.7475,4664.408475000001,0.0,0.0,3958.2575,4664.408475000001,3958.2575,706.1509750000009
2026-01-12 13:00:00+00:00,479.921,189.1115,18.149725,1.2,67.823925,82.41765,1320.835,2022.835,282.1095,1.4625,4465.8658,0.0,0.0,3958.205,4465.8658,3958.205,507.66079999999965
2026-01-12 14:00:00+00:00,496.661,198.3385,20.921975,1.2,18.998485,89.6249,1319.5525,1957.6925,307.41225000000003,1.57,4411.97211,0.0,0.0,3908.855,4411.97211,3908.855,503.1171099999997
2026-01-12 15:00:00+00:00,506.37425,225.7195,20.01075,1.2,4.12669,93.5016,1325.57,1826.1,299.22175,1.7075,4303.53204,0.0,0.0,3981.32,4303.53204,3981.32,322.2120399999999
2026-01-12 16:00:00+00:00,526.37625,245.01125,22.2912,1.2,13.350674999999999,94.602,1361.54,1739.45,319.88300000000004,1.85,4325.554375000001,0.0,0.0,4120.875,4325.554375000001,4120.875,204.67937500000062
2026-01-12 17:00:00+00:00,530.8725,245.17075,16.168275,1.2,12.954475,86.495375,1375.32,1690.7975000000001,263.62,1.9,4224.498875,0.0,0.0,3963.4525,4224.498875,3963.4525,261.04637500000035
2026-01-12 18:00:00+00:00,507.5485,225.51325,16.899900000000002,1.2,3.974825,92.2791,1389.5675,1689.5725,270.233,1.5899999999999999,4198.378575000001,0.0,0.0,3710.6925,4198.378575000001,3710.6925,487.6860750000005
2026-01-12 19:00:00+00:00,473.0405,162.43925000000002,16.353324999999998,1.28,3.4506025,92.023425,1405.06,1699.885,265.24525,1.1,4119.877352500001,0.0,0.0,3522.53,4119.877352500001,3522.53,597.3473525000004
2026-01-12 20:00:00+00:00,483.27549999999997,165.2745,13.9221,1.2975,2.75094,88.77065,1274.375,1509.075,242.73149999999998,1.3,3782.77269,0.0,0.0,3397.0575,3782.77269,3397.0575,385.7151899999999
2026-01-12 21:00:00+00:00,491.89125,170.88675,14.153974999999999,1.295,3.40422,76.74340000000001,1220.5475000000001,1245.5125,244.96425,1.4300000000000002,3470.828845,0.0,0.0,3256.5075,3470.828845,3256.5075,214.32134499999984
2026-01-12 22:00:00+00:00,470.12149999999997,135.10775,13.77615,1.2975,3.2074375,76.528275,1208.4525,1029.2627499999999,241.28,1.1425,3180.1763625,0.0,0.0,3161.5075,3180.1763625,3161.5075,18.668862499999705
2026-01-12 23:00:00+00:00,497.17925,155.25375,18.98125,1.3,2.389465,67.776675,1158.26,945.348,238.85775,1.4,3086.74614,0.0,0.0,3287.915,3086.74614,3287.915,-201.16885999999977
2026-01-13 00:00:00+00:00,510.39525000000003,198.36724999999998,13.65765,1.3,0.588345,73.0677,1134.4225,878.66925,240.37125,1.5375,3052.376695,0.0,0.0,3302.6775,3052.376695,3302.6775,-250.30080499999985
2026-01-13 01:00:00+00:00,495.19975,131.80575,13.5547,1.3,0.0,57.05375,1110.975,845.04475,239.644,1.2075,2895.7852,0.0,0.0,3311.925,2895.7852,3311.925,-416.1398000000004
2026-01-13 02:00:00+00:00,497.1375,111.83675,11.9738,1.295,0.0,57.7662,1140.1825,841.9870000000001,225.387,1.2175,2888.7832500000004,0.0,0.0,3129.2275,2888.7832500000004,3129.2275,-240.44424999999956
2026-01-13 03:00:00+00:00,507.125,116.077,10.823550000000001,1.2925,0.0,59.181575,1140.6125,863.14,214.4865,1.3475000000000001,2914.086125,0.0,0.0,2993.315,2914.086125,2993.315,-79.22887500000024
2026-01-13 04:00:00+00:00,512.29,128.85925,10.798925,1.29,0.0,63.421925,1091.32,852.3657499999999,214.47825,1.47,2876.2940999999996,0.0,0.0,3040.965,2876.2940999999996,3040.965,-164.67090000000053
2026-01-13 05:00:00+00:00,518.37375,159.95325,11.4384,1.295,2.5744925,92.921825,983.45475,891.1095,219.89249999999998,1.51,2882.5234675,0.0,0.0,3295.28,2882.5234675,3295.28,-412.75653250000005
2026-01-13 06:00:00+00:00,539.8679999999999,222.7705,14.2268,1.3,2.7470025,90.86009999999999,869.9929999999999,906.995,245.236,1.9025,2895.8989024999996,0.0,0.0,3627.2075,2895.8989024999996,3627.2075,-731.3085975000004
2026-01-13 07:00:00+00:00,544.38975,235.339,21.931775000000002,1.2975,12.52395,88.15372500000001,919.86,914.38175,315.43525,1.955,3055.2677,0.0,0.0,3781.93,3055.2677,3781.93,-726.6623
2026-01-13 08:00:00+00:00,538.02325,225.17925,27.855525,1.29,24.8384225,86.18835,971.447,908.1825,371.81475,1.78,3156.5990475000003,0.0,0.0,3773.935,3156.5990475000003,3773.935,-617.3359524999996
2026-01-13 09:00:00+00:00,524.7217499999999,229.16174999999998,29.228875000000002,1.2925,75.2846,82.099575,964.6275,884.6325,383.54275,1.71875,3176.31055,0.0,0.0,3827.8425,3176.31055,3827.8425,-651.53195
2026-01-13 10:00:00+00:00,525.737,189.796,13.64531,1.295,133.122,86.90107499999999,982.321,850.30625,240.5905,1.6575,3025.3716349999995,0.0,0.0,3828.4375,3025.3716349999995,3828.4375,-803.0658650000005
2026-01-13 11:00:00+00:00,540.956,169.65075,5.573455,1.3125,158.827,91.22475,981.9590000000001,873.10675,166.1425,1.8225,2990.575205,0.0,0.0,3801.7925,2990.575205,3801.7925,-811.2172949999999
2026-01-13 12:00:00+00:00,522.52125,164.25400000000002,9.469660000000001,1.395,133.96349999999998,86.909875,1085.1125,908.1532500000001,202.536,1.65,3115.965035,0.0,0.0,3778.75,3115.965035,3778.75,-662.7849649999998
2026-01-13 13:00:00+00:00,520.3645,176.791,14.565825,1.3975,87.38695,85.181925,1092.635,880.08775,249.57925,1.6375,3109.6272,0.0,0.0,3712.305,3109.6272,3712.305,-602.6777999999999
2026-01-13 14:00:00+00:00,553.153,237.69,21.375525,1.4,30.4088,88.383925,921.18525,869.3054999999999,311.35325,2.0625,3036.31775,0.0,0.0,3650.19,3036.31775,3650.19,-613.8722499999999
2026-01-13 15:00:00+00:00,535.8702499999999,215.799,27.43025,1.3975,3.776065,85.490875,921.372,882.39825,365.46574999999996,1.78,3040.77994,0.0,0.0,3770.87,3040.77994,3770.87,-730.09006
2026-01-13 16:00:00+00:00,520.693,211.74875,27.6076,1.4,4.1891549999999995,88.952175,893.0360000000001,870.73325,368.88374999999996,1.6525,2988.89618,0.0,0.0,3847.2275,2988.89618,3847.2275,-858.3313199999998
2026-01-13 17:00:00+00:00,499.988,216.03975,21.47605,1.4,3.555635,73.178775,940.8315,949.0617500000001,313.119,1.5575,3020.20796,0.0,0.0,3645.6125,3020.20796,3645.6125,-625.40454
2026-01-13 18:00:00+00:00,442.23,170.623,13.469325,1.3924999999999998,3.5814,69.201475,1208.5025,1026.636,244.69275,1.3025,3181.63145,0.0,0.0,3495.055,3181.63145,3495.055,-313.42355
2026-01-13 19:00:00+00:00,396.729,139.0675,12.8884,1.39,3.02147,55.3772,1300.26,1309.1875,242.10875,0.9925,3461.0223199999996,0.0,0.0,3412.6825,3461.0223199999996,3412.6825,48.33981999999969
2026-01-13 20:00:00+00:00,346.79975,116.00475,11.839425,1.39,6.1991775,55.179675,1333.2975000000001,1521.4650000000001,239.14075,0.94,3632.2560275000005,0.0,0.0,3327.38,3632.2560275000005,3327.38,304.8760275000004
2026-01-13 21:00:00+00:00,365.5935,117.894,11.308875,1.39,5.8039125,61.050875000000005,1281.0225,1649.0475,232.12975,1.0625,3726.3034125000004,0.0,0.0,3215.7125,3726.3034125000004,3215.7125,510.5909125000003
2026-01-13 22:00:00+00:00,384.169,100.108625,10.75545,1.39,6.04608,61.41755,1175.135,1611.5149999999999,223.58425,0.9624999999999999,3575.083455,0.0,0.0,3120.1225,3575.083455,3120.1225,454.960955
2026-01-13 23:00:00+00:00,439.73825,127.043525,18.3399025,1.39,5.834695,63.994525,1037.8575,1602.65,216.269,1.395,3514.5123975,0.0,0.0,3347.5375,3514.5123975,3347.5375,166.97489750000022
2026-01-14 00:00:00+00:00,433.90125,105.6273,7.04506,1.39,4.48752,61.6128,1193.6975,1460.0875,182.96075,1.2575,3452.0671800000005,0.0,0.0,3379.1775,3452.0671800000005,3379.1775,72.88968000000068
2026-01-14 01:00:00+00:00,443.86325,88.895775,5.360655,1.39,3.2086375,64.563025,1113.275,1192.84,166.5095,1.2650000000000001,3081.1708425,0.0,0.0,3180.7025,3081.1708425,3180.7025,-99.53165749999971
2026-01-14 02:00:00+00:00,430.35325,87.0015,5.370155,1.39,2.2217725,59.344525,1179.27,1043.54,165.565,1.1475,2975.2037025,0.0,0.0,2953.1425,2975.2037025,2953.1425,22.061202500000036
2026-01-14 03:00:00+00:00,414.14275000000004,80.0432,5.268505,1.39,4.289325,51.644149999999996,1093.1675,1024.8775,165.5845,0.9424999999999999,2841.3499300000003,0.0,0.0,2824.09,2841.3499300000003,2824.09,17.259930000000168
2026-01-14 04:00:00+00:00,424.31899999999996,83.938025,5.2819675,1.39,3.675305,55.475525000000005,954.55175,978.0075,166.125,1.02,2673.7840725,0.0,0.0,2869.185,2673.7840725,2869.185,-195.40092749999985
2026-01-14 05:00:00+00:00,477.707,114.9105,5.33179,1.39,3.38904,80.752125,968.6167499999999,1012.31525,165.88425,1.32,2831.616705,0.0,0.0,3202.9875,2831.616705,3202.9875,-371.37079500000027
2026-01-14 06:00:00+00:00,489.872,112.73474999999999,5.3847225,1.39,4.453132500000001,89.589325,1148.0025,1162.6075,165.89325,1.2774999999999999,3181.2046800000003,0.0,0.0,3603.2325,3181.2046800000003,3603.2325,-422.0278199999998
2026-01-14 07:00:00+00:00,487.858,141.3955,4.7157599999999995,1.3924999999999998,5.9425925,95.4957,1146.0025,1153.25,164.77625,1.7225,3202.5513025,0.0,0.0,3683.1175,3202.5513025,3683.1175,-480.5661974999998
2026-01-14 08:00:00+00:00,420.5135,189.19025,8.28036,1.4649999999999999,86.0342,96.213675,1151.295,1176.795,163.57825,2.0125,3295.377735,0.0,0.0,3630.8625,3295.377735,3630.8625,-335.48476500000015
2026-01-14 09:00:00+00:00,386.66999999999996,140.0685,3.726315,1.4975,365.20074999999997,91.8488,1166.685,1187.0875,163.38375,1.6375,3507.8056149999998,0.0,0.0,3699.68,3507.8056149999998,3699.68,-191.87438500000007
2026-01-14 10:00:00+00:00,373.153,137.50525,3.3708925,1.5,589.4525,75.4236,1114.555,1014.204,163.1555,1.5425,3473.8622425,0.0,0.0,3605.45,3473.8622425,3605.45,-131.58775749999995
2026-01-14 11:00:00+00:00,348.331,142.554,4.3709775,1.5,686.199,69.36615,1141.925,968.77175,162.32150000000001,1.6524999999999999,3526.9918775,0.0,0.0,3530.3375,3526.9918775,3530.3375,-3.3456224999999904
2026-01-14 12:00:00+00:00,351.668,133.25325,2.8624625,1.5,676.1949999999999,63.73895,1155.295,1034.749,163.52925,1.3975,3584.1884125,0.0,0.0,3534.0225,3584.1884125,3534.0225,50.165912500000104
2026-01-14 13:00:00+00:00,400.69775,143.40550000000002,3.2672,1.5,446.81275,82.35657499999999,1166.155,1111.9975,163.309,1.4925,3520.993775,0.0,0.0,3496.875,3520.993775,3496.875,24.118774999999914
2026-01-14 14:00:00+00:00,436.2395,180.87175,3.554305,1.5025,149.36112500000002,96.4013,1133.8425,1124.9125,162.84275,1.695,3291.22323,0.0,0.0,3453.8275,3291.22323,3453.8275,-162.60426999999981
2026-01-14 15:00:00+00:00,588.72725,230.25775,5.475815,1.505,10.948535,97.37774999999999,1064.59,1137.455,165.83125,1.97,3304.1383499999997,0.0,0.0,3562.6025,3304.1383499999997,3562.6025,-258.46415000000025
2026-01-14 16:00:00+00:00,579.5095,229.47875,5.527877500000001,1.5075,4.4194475,90.866225,1092.74,1266.4275,166.83350000000002,1.8275000000000001,3439.1378000000004,0.0,0.0,3733.305,3439.1378000000004,3733.305,-294.1671999999994
2026-01-14 17:00:00+00:00,580.6495,239.29149999999998,5.5107825,1.51,3.547215,97.396625,962.36575,1250.2825,165.75675,1.87,3308.1806225,0.0,0.0,3617.9075,3308.1806225,3617.9075,-309.7268774999998
2026-01-14 18:00:00+00:00,613.36225,241.27100000000002,5.807375,1.51,3.1221449999999997,96.9589,791.412,1223.7475,165.369,2.05,3144.6101700000004,0.0,0.0,3426.5375,3144.6101700000004,3426.5375,-281.92732999999953
2026-01-14 19:00:00+00:00,563.1095,197.726,5.6644275,1.505,3.4612350000000003,91.397425,717.2815,1208.66,165.68975,1.5875,2956.0823375,0.0,0.0,3289.9325,2956.0823375,3289.9325,-333.8501624999999
2026-01-14 20:00:00+00:00,526.1545,145.5475,5.552295,1.51,4.32163,87.126975,702.0382500000001,1243.085,165.66425,1.2550000000000001,2882.2554,0.0,0.0,3240.3025,2882.2554,3240.3025,-358.0470999999998
2026-01-14 21:00:00+00:00,511.9215,112.866,5.5832975000000005,1.51,5.68278,92.92155,785.6845,1308.405,165.67025,0.885,2991.1298775000005,0.0,0.0,3151.29,2991.1298775000005,3151.29,-160.1601224999995
2026-01-14 22:00:00+00:00,502.1185,104.0665,5.531015,1.505,3.64137,94.1189,849.37625,1202.5225,166.39025,0.88,2930.150285,0.0,0.0,3067.0425,2930.150285,3067.0425,-136.89221499999985
2026-01-14 23:00:00+00:00,521.974,118.34725,5.479065,1.5025,2.8319275,90.08970000000001,769.8407500000001,1065.1125,165.96075000000002,1.0425,2742.1809425000006,0.0,0.0,3122.8375,2742.1809425000006,3122.8375,-380.6565574999995
2026-01-15 00:00:00+00:00,511.28925,129.21875,5.3964925,1.5,2.1824725000000003,78.93145,785.8575,944.2470000000001,166.19125,1.1175,2625.9316649999996,0.0,0.0,3133.365,2625.9316649999996,3133.365,-507.43333500000017
2026-01-15 01:00:00+00:00,514.08175,151.4925,5.3938500000000005,1.5,3.18315,66.793725,729.42425,1015.14775,165.88975,1.295,2654.201725,0.0,0.0,3169.7475,2654.201725,3169.7475,-515.545775
2026-01-15 02:00:00+00:00,482.328,116.1155,5.39914,1.5,4.4120275,65.806375,781.668,1111.0974999999999,165.7745,1.0325000000000002,2735.1335424999997,0.0,0.0,3187.6525,2735.1335424999997,3187.6525,-452.5189575000004
2026-01-15 03:00:00+00:00,469.10125,102.95349999999999,5.3547375,1.5025,3.314155,64.866275,929.999,1210.5375,165.678,0.9275,2954.2344175,0.0,0.0,3125.145,2954.2344175,3125.145,-170.91058250000015
2026-01-15 04:00:00+00:00,473.66925000000003,101.83415,5.388245,1.5075,3.6035325,64.56507500000001,1262.9275,1303.6425,165.96625,0.8925000000000001,3383.9965024999997,0.0,0.0,3099.6025,3383.9965024999997,3099.6025,284.3940024999997
2026-01-15 05:00:00+00:00,484.21875,121.001,5.365475,1.5075,2.92949,78.067825,1302.2575,1341.9125,166.11475,0.8525,3504.22729,0.0,0.0,3288.905,3504.22729,3288.905,215.3222899999996
2026-01-15 06:00:00+00:00,512.3465,141.24200000000002,15.81368,1.5350000000000001,4.001365,78.60035,1341.5275,1484.2775,165.31525,1.1375,3745.796645,0.0,0.0,3637.585,3745.796645,3637.585,108.21164499999986
2026-01-15 07:00:00+00:00,508.459,144.60899999999998,5.3919475,1.61,4.1834525,78.30397500000001,1316.3799999999999,1611.375,166.90825,1.14,3838.360625,0.0,0.0,3804.6375,3838.360625,3804.6375,33.72312499999998
2026-01-15 08:00:00+00:00,539.466,183.03300000000002,5.4047350000000005,1.6075000000000002,30.316475,78.2248,1391.2675,1755.565,165.215,1.525,4151.62501,0.0,0.0,3748.795,4151.62501,3748.795,402.8300099999997
2026-01-15 09:00:00+00:00,515.04075,141.6515,5.360895,1.6075000000000002,66.05205,78.667825,1500.4075,1940.0025,165.79375,1.2425,4415.826770000001,0.0,0.0,3829.9525,4415.826770000001,3829.9525,585.8742700000007
2026-01-15 10:00:00+00:00,487.20175,132.607,5.39938,1.6075000000000002,68.21555000000001,77.678425,1514.12,2064.4575,166.18375,1.1749999999999998,4518.645855,0.0,0.0,3797.7525,4518.645855,3797.7525,720.8933549999997
2026-01-15 11:00:00+00:00,429.55275,109.90225,5.2809550000000005,1.61,70.2907,77.58525,1484.9524999999999,2119.41,165.77375,1.1375,4465.495655,0.0,0.0,3805.1175,4465.495655,3805.1175,660.3781549999999
2026-01-15 12:00:00+00:00,427.368,119.9685,5.32197,1.61,73.49825,76.736825,1433.085,1958.235,165.76274999999998,1.2,4262.786295,0.0,0.0,3745.885,4262.786295,3745.885,516.9012949999997
