,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-05 06:00:00+00:00,4447.01868,15089.67641,645.7854575,912.47542,319.61436000000003,5.7902499999999995,773.61905,7333.2255000000005,12912.8188225,8657.0070925,84.90350000000001,21.15807,75.451,11530.539560000001,351.6875025,63160.770674999985,1885.0265749999999,0.0,73644.80586,65045.79724999999,73644.80586,-8599.008610000004
2026-02-05 07:00:00+00:00,4548.541555,15585.32656,765.6529575,930.85847,319.89636,658.772,783.815475,7305.004,12137.2099775,8642.2607725,201.6096,21.15807,75.451,11714.3011725,358.6399975,64048.4979675,3532.6174,0.0,76373.8097525,67581.1153675,76373.8097525,-8792.69438500001
2026-02-05 08:00:00+00:00,4545.626005,15656.643769999999,858.7693325,949.617115,319.94536,2777.52025,792.733825,7476.6115,11357.699195000001,8653.788265,140.341525,21.15807,75.451,11482.0946375,358.46,65466.45985,2652.748975,0.0,77434.0399625,68119.208825,77434.0399625,-9314.831137500005
2026-02-05 09:00:00+00:00,4471.47408,16061.491715,912.056375,962.17221,319.81786,5909.791,776.869925,7563.212,10472.488675,8125.168622499999,382.940475,21.15807,70.2655,10966.050455,351.7175,67366.6744625,1866.5721250000001,0.0,77065.32926,69233.2465875,77065.32926,-7832.082672499993
2026-02-05 10:00:00+00:00,4422.898929999999,16045.7307225,893.12754,1005.465385,319.43011,9308.25525,764.097675,7629.809,9587.3033625,8101.7765524999995,133.875975,21.15807,75.451,11209.830595,370.1750025,69888.38517,995.2115249999999,0.0,77287.79985499999,70883.596695,77287.79985499999,-6404.20315999999
2026-02-05 11:00:00+00:00,4319.10773,15765.6482225,740.1261075,1012.54475,318.85586,11542.9645,764.6074249999999,7803.85625,9537.335360000001,7780.009005,29.582125,21.15807,75.451,11088.5360575,412.28666999999996,71212.06913250001,0.0,525.0033249999999,76340.2529225,71212.06913250001,76865.2562475,-5653.187114999993
2026-02-05 12:00:00+00:00,4270.86068,15345.936115,661.32075,996.835925,318.61111,12123.022,765.525975,8007.09975,9070.09176,7670.066495,40.093450000000004,21.15807,75.451,11048.541465,408.41667,70823.03121500001,0.0,720.5364999999999,74512.9748,70823.03121500001,75233.5113,-4410.480084999988
2026-02-05 13:00:00+00:00,4268.139455,15466.5068825,599.299915,983.2398,318.64461,10443.01225,771.1605500000001,7704.346,8816.4661125,7979.5653775,31.297224999999997,21.15807,75.451,11164.28135,403.40999999999997,69045.9785975,0.0,387.27345,72797.91452,69045.9785975,73185.18797,-4139.209372500001
2026-02-05 14:00:00+00:00,4313.211305,15714.908477500001,598.62825,970.5811925,318.34386,6637.561,778.809475,7811.882,8681.6884825,7971.3653025,57.898450000000004,21.15807,76.747,11352.6390775,369.904165,65675.3261075,0.0,25.714450000000028,71517.96554,65675.3261075,71543.67999,-5868.3538825
2026-02-05 15:00:00+00:00,4476.91403,16124.0736725,597.727,967.1044899999999,318.32286,2198.2125,788.8913,7777.018,8943.998655,8008.95446,158.893,21.15807,76.315,11861.055235,387.7550025,62706.39327500001,1794.4516250000001,0.0,71488.17384999999,64500.84490000001,71488.17384999999,-6987.328949999981
2026-02-05 16:00:00+00:00,4590.835555,16401.3206425,565.2583325,985.09469,318.17336,61.5585,803.698475,7841.5455,9423.2506625,7811.4425974999995,287.62165,21.15807,75.451,12130.9423925,379.5133325,61696.864760000004,4155.878225,0.0,73589.88733,65852.742985,73589.88733,-7737.144344999993
2026-02-05 17:00:00+00:00,4629.92303,16599.1567375,610.9717499999999,985.968455,317.59286,0.13775,806.2347,7741.98575,9916.908747500001,7968.4466025,243.48000000000002,21.15807,75.451,12294.241875,386.2366675,62597.893995000006,4518.08525,0.0,74689.4653125,67115.97924500001,74689.4653125,-7573.4860674999945
2026-02-05 18:00:00+00:00,4580.733855,16336.129004999999,610.0800825,967.42587,317.25511,0.0985,802.01775,7574.5795,9549.496985,7791.151785,192.384875,21.15807,75.451,12257.958815,389.2641675,61465.18537,3724.2661000000003,0.0,73271.8855125,65189.45147,73271.8855125,-8082.434042499997
2026-02-05 19:00:00+00:00,4462.820555,16018.576355,481.40825,940.591805,313.11111,0.06175,789.790125,7271.7045,8854.837277499999,7639.360070000001,195.16215,21.15807,75.451,12228.994635,402.44,59695.467652499996,2083.217675,0.0,69662.3025275,61778.685327499996,69662.3025275,-7883.617200000001
2026-02-05 20:00:00+00:00,4342.888704999999,15164.315015,425.3323325,907.04078,313.00886,0.04925,785.590325,7071.2115,8409.0673675,8046.6485649999995,63.746075000000005,21.15807,75.451,12197.777847500001,394.597505,58217.88319749999,577.4449249999999,0.0,66357.16388749999,58795.328122499996,66357.16388749999,-7561.835764999996
2026-02-05 21:00:00+00:00,4270.124005,14815.77903,425.4323325,880.40987,313.04961000000003,0.04475,786.2719500000001,7014.82575,7793.789875,8039.980625,47.9182,21.15807,75.451,12100.5517325,385.9983325,56970.7851325,0.0,336.736,63381.775215,56970.7851325,63718.511215,-6747.726082499998
2026-02-05 22:00:00+00:00,4216.68658,14527.3853825,425.4956675,853.57509,315.91336,0.0445,781.4612,7036.93475,7290.045817499999,7784.74967,13.5107,21.15807,75.451,11768.2215175,391.6216675,55502.2549725,0.0,2039.955525,59953.096015,55502.2549725,61993.05154,-6490.796567500001
2026-02-05 23:00:00+00:00,4145.45573,14336.4382775,420.8914175,848.357945,317.21111,0.03375,752.2085999999999,6966.09225,6671.3166,7516.08246,5.380975,21.15807,75.451,11643.2126875,465.1125025,54184.40337499999,0.0,2106.08475,56805.4620825,54184.40337499999,58911.546832500004,-4727.143457500017
2026-02-06 00:00:00+00:00,4125.996305,14354.6254575,420.942,835.9133899999999,317.49011,0.02875,763.077975,6797.30875,5765.5203675,7532.7848875,5.0268749999999995,21.15807,75.451,11433.2565175,491.467505,52940.047959999996,0.0,3579.7691999999997,54762.1719075,52940.047959999996,58341.9411075,-5401.893147500006
2026-02-06 01:00:00+00:00,4118.9435300000005,14307.21633,420.7753325,837.68695,317.22461,0.025,757.743025,6596.10625,4779.45989,7424.03491,5.0257000000000005,21.15807,75.451,11400.6873875,509.844165,51571.382150000005,0.0,3594.5405499999997,53604.78071,51571.382150000005,57199.32126,-5627.939109999992
2026-02-06 02:00:00+00:00,4106.16328,14167.3857525,420.677,836.60444,316.99186,0.02675,747.2312,6251.802250000001,3916.6050575,7342.5355225,6.8587,21.15807,75.451,11493.0626675,544.0966675,50246.6502175,0.0,3599.247025,53567.349734999996,50246.6502175,57166.59675999999,-6919.946542499994
2026-02-06 03:00:00+00:00,4122.144455,14625.54097,420.75825000000003,820.7688575,316.76185999999996,0.020749999999999998,738.15055,6062.8947499999995,3769.20299,7336.73418,32.998025,21.15807,75.451,11644.368222500001,542.308005,50529.260935,0.0,3292.128425,54831.35208,50529.260935,58123.480505,-7594.219570000001
2026-02-06 04:00:00+00:00,4173.961755,14773.401945,508.09891749999997,820.253195,316.14361,0.03225,737.275575,6318.41425,3787.8500875,7402.6180825,41.71235,21.15807,75.451,11844.73606,530.1008325,51351.20798000001,0.0,1941.0063,58496.021785000004,51351.20798000001,60437.028085000005,-9085.820104999999
2026-02-06 05:00:00+00:00,4316.956805,15752.326715000001,540.687525,862.72936,315.49586,0.04525,742.9719,6643.29025,3946.62759,7638.906962499999,184.485,21.15807,75.451,11843.8289975,540.5891675,53425.5504525,992.8139249999999,0.0,65574.7527,54418.3643775,65574.7527,-11156.388322499995
2026-02-06 06:00:00+00:00,4457.82448,16465.250275,510.2628575,914.125155,315.45986,18.2765,745.3629000000001,6855.05075,3785.23961,7685.235955,299.29999999999995,21.15807,75.451,11935.274412499999,529.12,54612.39182499999,3597.430075,0.0,71138.67866,58209.821899999995,71138.67866,-12928.85676000001
2026-02-06 07:00:00+00:00,4525.808255,16380.96535,541.57375,933.3959500000001,315.78810999999996,1005.71,744.52275,6817.35425,3746.312205,7612.7828125,182.19912499999998,21.15807,75.451,12202.8038575,526.2308325,55632.056317500006,4852.7831,0.0,73692.7001975,60484.83941750001,73692.7001975,-13207.860779999995
2026-02-06 08:00:00+00:00,4478.901505,16631.8428575,436.3215825,956.50723,315.72036,3197.2425,752.019075,6759.74475,3731.6940525,7613.3141575,87.20505,21.15807,75.451,12226.750469999999,529.0875025,57812.96016249999,3805.89145,0.0,74579.5637025,61618.851612499995,74579.5637025,-12960.712090000008
2026-02-06 09:00:00+00:00,4409.92448,16217.3904725,428.617,992.4116799999999,315.88736,5489.46675,756.898675,6197.9215,3714.9226475,7762.998025,273.489325,21.15807,75.451,12090.591844999999,550.1916675,59297.320497500004,3032.161375,0.0,74581.4982275,62329.48187250001,74581.4982275,-12252.016354999985
2026-02-06 10:00:00+00:00,4332.906905,15955.9195025,420.84033250000005,1022.10838,315.90310999999997,7435.9105,759.861,5635.61,3662.44531,7858.9068575,242.43555,21.15807,75.451,11433.7800525,543.829165,59717.065735000004,2644.0332750000002,0.0,74382.90391,62361.099010000005,74382.90391,-12021.804899999988
2026-02-06 11:00:00+00:00,4284.680705000001,15893.52223,420.71033250000005,1002.4371925,315.84560999999997,8280.43425,761.3971,5343.82775,3686.3261525,7832.769735,39.5105,21.15807,75.451,11372.3155175,551.1675,59881.553645,1660.659525,0.0,73708.5031325,61542.21317,73708.5031325,-12166.2899625
2026-02-06 12:00:00+00:00,4266.735805,15846.7156625,420.71033250000005,970.41993,316.15486,7766.67525,759.338225,5375.24725,3850.179975,7803.2630425,35.00195,21.15807,75.451,11403.12999,504.08833,59414.2696725,472.695625,0.0,71846.7817825,59886.9652975,71846.7817825,-11959.816484999996
2026-02-06 13:00:00+00:00,4273.658755,15906.638885,420.70866750000005,947.351405,316.06286,6005.24175,749.52355,5456.20425,4020.7355575,7769.754375,33.4274,21.15807,75.451,11371.99489,510.11,57878.021415,1329.65695,0.0,70111.6304625,59207.678365,70111.6304625,-10903.952097500005
2026-02-06 14:00:00+00:00,4347.943755,16217.417412499999,420.71033250000005,963.4755,315.86010999999996,3521.5655,757.543625,5983.561250000001,4193.8602475,7627.156785,56.78145,21.15807,75.451,11357.5687675,517.534165,56377.58797,1727.977475,0.0,69802.651595,58105.565445,69802.651595,-11697.086150000003
2026-02-06 15:00:00+00:00,4528.5041550000005,16422.44413,420.743665,982.47136,315.85911,1271.637,762.39355,6438.777,4833.9817375,7631.9677675,130.610125,21.15807,75.451,11312.01008,491.0550025,55639.06375249999,2545.558325,0.0,69807.63904,58184.62207749999,69807.63904,-11623.016962500005
2026-02-06 16:00:00+00:00,4652.930055,16411.5951975,459.47375,969.02907,315.94036,63.3805,763.937125,6557.83525,5596.9304025,7493.0403175,332.120025,21.15807,75.451,11227.252410000001,451.6575,55391.7310325,3972.8205749999997,0.0,71438.6572425,59364.5516075,71438.6572425,-12074.105635000007
2026-02-06 17:00:00+00:00,4700.57473,16569.75944,515.7985,955.691235,315.91561,0.1265,768.638825,6850.828,6341.5340325,7390.0652924999995,417.9307,21.15807,75.451,10697.7581975,507.1816675,56128.4118,3281.4446,0.0,72272.7871325,59409.856400000004,72272.7871325,-12862.930732499997
2026-02-06 18:00:00+00:00,4662.66583,16466.937705,430.428,936.53363,315.49236,0.076,783.286,6941.46175,6933.4322125,7394.5122625,299.02445,21.15807,75.451,10188.89529,494.2266675,55943.581227500006,1395.08835,0.0,70577.303275,57338.669577500004,70577.303275,-13238.633697499994
2026-02-06 19:00:00+00:00,4542.113555,16191.6547025,420.77866500000005,941.89851,315.64386,0.051000000000000004,763.7819,6909.23575,7222.4198475,7178.15506,32.8,21.15807,75.451,10211.9332225,494.0475025,55321.122645,110.1153,0.0,66446.040765,55431.237945,66446.040765,-11014.802819999997
2026-02-06 20:00:00+00:00,4408.59253,15919.454005,420.740335,930.3231175000001,315.07636,0.047,762.58315,6775.74225,7533.1975875,7146.1360025,50.043175,21.15807,75.451,10245.96257,501.6350025,55106.142154999994,346.836375,0.0,62809.0141525,55452.97852999999,62809.0141525,-7356.035622500007
2026-02-06 21:00:00+00:00,4319.100254999999,15132.18121,420.71033250000005,943.0702074999999,314.59286,0.03,764.368275,6470.573,7440.431892500001,6915.365665,22.599674999999998,21.15807,75.451,10156.9054725,460.108335,53456.64625,0.0,39.2543,60266.8510025,53456.64625,60306.1053025,-6849.459052500002
2026-02-06 22:00:00+00:00,4263.879955,14052.1517925,420.84366750000004,933.0275650000001,314.85711000000003,0.036000000000000004,764.709025,6092.9745,7307.6795525,6432.78067,16.948575,21.15807,75.451,10048.575537499999,447.4875,51192.56052000001,0.0,732.02305,56519.071845,51192.56052000001,57251.094895,-6058.534374999996
2026-02-06 23:00:00+00:00,4205.89803,13707.26304,113.459665,914.5690950000001,315.60436,0.03075,734.57645,5937.715,7393.89438,6023.8390775,6.58165,21.15807,75.451,10228.782477499999,426.36583,50105.188875,0.0,724.20035,53038.6624475,50105.188875,53762.8627975,-3657.6739224999983
2026-02-07 00:00:00+00:00,4176.482755,13541.5551025,112.603665,899.911805,315.91261,0.02775,726.148775,6012.89925,7061.3754775,5950.091695,5.2299,21.15807,75.451,10099.3752025,454.769165,49452.9922225,0.0,1907.7229750000001,51034.988052500004,49452.9922225,52942.7110275,-3489.718805000004
2026-02-07 01:00:00+00:00,4118.616705,13528.551309999999,112.7353325,902.293105,316.07261,0.03,718.2987499999999,6182.57175,6631.7945925,5888.5209700000005,5.64475,21.15807,75.451,9965.5447,452.811665,48920.09530999999,0.0,2826.74645,49705.9274675,48920.09530999999,52532.6739175,-3612.578607500007
2026-02-07 02:00:00+00:00,4142.04708,13454.1019525,112.637,904.548955,316.10561,0.02,715.639975,6314.5255,6353.879,5858.99846,5.09975,21.15807,75.451,9876.647905,457.701665,48608.56192249999,0.0,3067.7594,49502.8342925,48608.56192249999,52570.593692500006,-3962.031770000016
2026-02-07 03:00:00+00:00,4179.55433,13396.5934,112.6053325,903.5384349999999,316.25111,0.024,712.93965,6366.82,6009.8687025,5882.1166025,4.845,21.15807,75.451,9925.10195,466.858105,48373.725687499995,0.0,3400.1846,49631.242465,48373.725687499995,53031.427065,-4657.701377500009
2026-02-07 04:00:00+00:00,4229.225055,13448.531472499999,112.537,900.33565,316.49235999999996,0.03075,725.0905,6150.447,5524.9615825,5970.83304,13.228675,21.15807,75.451,9961.7324675,466.5800025,47916.63462499999,0.0,2493.264275,49881.6560675,47916.63462499999,52374.9203425,-4458.28571750001
2026-02-07 05:00:00+00:00,4365.72323,13694.1802075,112.6670025,903.5019,316.93761,0.028749999999999998,717.4241499999999,5787.4365,5449.73625,6065.161447500001,12.62905,21.15807,75.451,10158.334435,459.0608325,48139.430434999995,0.0,951.7365500000001,51348.7937425,48139.430434999995,52300.5302925,-4161.099857500005
2026-02-07 06:00:00+00:00,4543.798055,13999.0623725,112.600335,917.0361,316.95936,23.393250000000002,706.68395,5595.65,5288.5789625,6160.982255,16.4645,21.15807,75.451,10347.5103475,440.9408325,48566.269389999994,0.0,541.4568,53802.937432499995,48566.269389999994,54344.394232499995,-5778.124842500001
2026-02-07 07:00:00+00:00,4600.9086800000005,14398.444275,112.638665,936.487855,316.99811,1386.69875,710.7454,5553.22375,4939.01017,6347.243115,33.710775,21.15807,75.451,10353.43583,444.85749749999997,50231.0119425,0.0,369.03700000000003,57073.49264,50231.0119425,57442.52963999999,-7211.517697499992
2026-02-07 08:00:00+00:00,4558.67033,14275.6782925,112.537,988.595695,317.22186,5221.9037499999995,719.6624999999999,5103.87025,4444.2947349999995,6270.4844825,32.95285,21.15807,75.451,10318.359965,477.61249499999997,52938.453275000014,0.0,760.44555,59924.98893,52938.453275000014,60685.434479999996,-7746.981204999982
2026-02-07 09:00:00+00:00,4468.447005,14067.8893175,112.75450000000001,1017.680235,317.00236,10061.2565,716.22915,4575.74,3620.1753525,6094.6999725000005,92.5574,21.15807,75.451,10187.391465,442.6925025,55871.12482999999,0.0,1887.4708999999998,61614.484970000005,55871.12482999999,63501.955870000005,-7630.831040000012
2026-02-07 10:00:00+00:00,4380.55383,13902.562925,112.637,1053.0345275,316.84761000000003,13811.3375,730.9018,3871.8067499999997,2784.752075,5899.0711875,72.58825,21.15807,75.451,10126.91598,457.37583,57616.99433499999,0.0,1783.197025,62022.816842500004,57616.99433499999,63806.013867500005,-6189.019532500017
2026-02-07 11:00:00+00:00,4302.01213,13920.300155,112.8353325,1047.805685,316.57486,14906.681499999999,737.706925,3492.9845,2412.78752,6035.466265,29.835900000000002,21.15807,75.451,10051.681225,495.363335,57958.644402499995,0.0,2329.8298999999997,60888.1698575,57958.644402499995,63217.999757499994,-5259.355355
2026-02-07 12:00:00+00:00,4294.016855,13868.27969,112.668665,1049.3923949999999,316.44411,13730.73425,740.4157749999999,3481.43725,2308.4592549999998,5999.4590825,29.60475,21.15807,75.451,10107.5400475,574.342495,56709.40368999999,0.0,2587.089425,58639.505887499996,56709.40368999999,61226.595312499994,-4517.191622500002
2026-02-07 13:00:00+00:00,4308.40953,13953.322025000001,112.7720025,1023.479875,316.29611,11076.4475,742.164675,3694.20925,2407.8344025,6012.8878675,29.696075,21.15807,75.451,10039.7924575,526.0583325,54339.979172499996,0.0,1716.890975,57106.8744125,54339.979172499996,58823.7653875,-4483.786215000007
2026-02-07 14:00:00+00:00,4382.014905,14147.73654,112.572,1000.48238,316.20511,7133.44125,734.677225,3863.89125,2696.6973749999997,6070.9980625,29.54135,21.15807,75.451,9810.6803425,539.1624999999999,50934.70936,0.0,934.5992749999999,57112.809030000004,50934.70936,58047.408305000004,-7112.698945000004
2026-02-07 15:00:00+00:00,4548.57348,14343.848610000001,112.908665,987.201985,316.38261,2660.393,747.1635,4302.57575,3045.428855,6219.2432425,38.540675,21.15807,75.451,9846.71658,554.5991675,47820.18518999999,142.52094999999997,0.0,57752.0025275,47962.70613999999,57752.0025275,-9789.296387500013
2026-02-07 16:00:00+00:00,4645.9463049999995,14557.4879475,112.672,961.7707525000001,318.00511,116.56349999999999,761.1095,4832.6942500000005,3705.498865,6552.128535,60.3865,21.15807,75.451,9885.05156,575.579165,47181.503059999995,2320.481325,0.0,60358.8041175,49501.984384999996,60358.8041175,-10856.819732500007
2026-02-07 17:00:00+00:00,4675.24703,14759.956195,112.5686675,950.3576925,318.27286000000004,1.1925,761.146075,5534.26425,4420.6760275,6569.25901,135.8495,21.15807,75.451,9909.0886675,577.925,48822.41254500001,2532.81675,0.0,62340.44812,51355.229295000005,62340.44812,-10985.218824999996
2026-02-07 18:00:00+00:00,4634.716555,14717.3131975,112.6703325,946.4306175,318.66336,0.12475,756.4395,6035.3935,4887.128012499999,6569.449805,103.68335,21.15807,75.451,9932.05689,495.175835,49605.85477499999,1847.8984,0.0,60891.8069225,51453.75317499999,60891.8069225,-9438.05374750001
2026-02-07 19:00:00+00:00,4524.53698,14520.4739,112.768665,946.29504,319.02186,0.0975,757.12375,6456.05525,5291.61988,6331.7245275000005,21.7876,21.15807,75.451,9952.044205,559.9366675,49890.094895,0.0,36.25065,57913.955035,49890.094895,57950.205685,-8060.110789999999
2026-02-07 20:00:00+00:00,4386.33433,14326.4983425,112.602,957.344615,317.92886,0.06375,751.055325,6253.6885,5782.04931,6213.407245,12.6206,21.15807,75.451,9933.355717499999,577.445835,49721.0035,0.0,43.826125000000005,55488.5023475,49721.0035,55532.3284725,-5811.324972499999
2026-02-07 21:00:00+00:00,4299.894255,13214.9874775,112.7745,953.0188224999999,317.61436000000003,0.058249999999999996,755.728,5983.2495,5737.7588575,6165.738255,12.97515,21.15807,75.451,9834.1694775,575.938335,48060.51430999999,0.0,100.692975,53724.78705,48060.51430999999,53825.480025,-5764.965715000006
2026-02-07 22:00:00+00:00,4254.92403,12323.5331725,112.637,942.283505,317.71486000000004,0.0525,759.86915,5837.11525,5694.1509675,5770.2944,12.629625,21.15807,75.451,9838.9526775,587.4999975000001,46548.266205,0.0,709.4914,51086.850805,46548.266205,51796.342205,-5248.076000000001
2026-02-07 23:00:00+00:00,4180.230505,11695.002489999999,112.6336675,927.11209,317.87786,0.04,759.20115,5751.93225,5498.9897550000005,5140.9204549999995,4.136525,21.15807,75.451,9855.744465,583.4208325,44923.851115000005,0.0,482.683075,48338.68702,44923.851115000005,48821.370095,-3897.5189799999935
2026-02-08 00:00:00+00:00,4132.21218,10897.8295425,112.602,912.0841125,318.05211,0.03825,757.169675,6019.2922499999995,5199.70788,5193.2686875,4.688725,21.15807,75.451,9835.149865,572.3966674999999,44051.10101499999,0.0,1104.91065,46371.32064,44051.10101499999,47476.231289999996,-3425.130275000003
2026-02-08 01:00:00+00:00,4142.125505,10934.62507,112.602,913.500745,318.01361,0.0295,748.916125,6509.83775,4925.105235,5211.2624475,4.479625,21.15807,75.451,9673.627495,557.4850025000001,44148.21917999999,0.0,2030.9543,45585.664925000005,44148.21917999999,47616.619225,-3468.4000450000094
2026-02-08 02:00:00+00:00,4139.73098,10959.7925575,112.537,900.228115,318.16611,0.02125,742.00715,6541.188,4898.09514,5214.1141525,5.090225,21.15807,75.451,9556.580485,600.7725,44084.932735,0.0,2271.841,45259.049505,44084.932735,47530.890505,-3445.957770000001
2026-02-08 03:00:00+00:00,4166.24158,10875.7794225,112.537,904.1366399999999,318.53411,0.02525,737.15175,6767.15625,5002.674115,5209.076805,5.01535,21.15807,75.451,9575.4634575,575.2591675,44345.6599675,0.0,2472.220925,45771.00416,44345.6599675,48243.225085,-3897.565117499995
2026-02-08 04:00:00+00:00,4205.266205,10948.6976375,112.572,921.22774,318.43361,0.02325,744.971125,7009.8462500000005,4864.4932825000005,5195.27797,13.749625,21.15807,75.451,9601.016855,587.670835,44619.855455,0.0,2149.05035,45796.31212,44619.855455,47945.36247,-3325.507015000003
2026-02-08 05:00:00+00:00,4339.5965049999995,10989.205624999999,112.537,914.445915,318.35411,0.035,749.2219,7069.40475,5100.0954325,5211.5914075,12.9788,21.15807,75.451,9595.5112725,628.464165,45138.050952499994,0.0,2114.317225,46383.084265,45138.050952499994,48497.40149,-3359.3505375000022
2026-02-08 06:00:00+00:00,4515.811729999999,11011.338534999999,112.5703325,910.94971,318.39286,21.724249999999998,746.818075,7185.75525,5576.0643075,5328.2192025,16.89895,21.15807,75.451,9649.9285075,615.9166700000001,46106.997449999995,0.0,647.9194749999999,48615.0366025,46106.997449999995,49262.9560775,-3155.958627500004
2026-02-08 07:00:00+00:00,4581.29868,11352.3338925,112.5686675,886.2852800000001,318.43661,1349.10475,755.1818000000001,7207.8385,6301.4642075,5445.3887725,47.833475,21.15807,75.451,9899.315945,631.3958325,48985.0554825,0.0,578.9881250000001,51926.957630000004,48985.0554825,52505.94575500001,-3520.890272500008
2026-02-08 08:00:00+00:00,4512.68658,11317.918405,112.6053325,893.39566,318.42636,4586.42975,755.125,6948.854,6491.51029,5374.5768325,53.45535,21.15807,75.451,9894.79558,616.4225025,51972.810712499995,0.0,975.739375,54886.45656,51972.810712499995,55862.195934999996,-3889.385222500001
2026-02-08 09:00:00+00:00,4439.874555,11056.8023075,112.635335,914.13859,318.46686,8060.15175,756.085825,7060.24575,6171.875655,5208.5713375,44.8638,21.15807,75.451,9881.540845,574.9099975,54696.7716775,0.0,1474.712025,56557.017955,54696.7716775,58031.729980000004,-3334.958302500003
2026-02-08 10:00:00+00:00,4394.949105,10969.77002,112.6703325,935.826,318.60361,10770.0605,756.1016,7025.60425,5451.1233525,5268.604864999999,72.661525,21.15807,75.451,9764.3996375,555.499165,56492.4830325,0.0,1413.595775,58264.4684,56492.4830325,59678.064175,-3185.5811424999993
2026-02-08 11:00:00+00:00,4335.36653,10922.8918125,112.603665,960.52108,318.56836,12852.15475,748.937225,7040.496,4781.75236,5315.4229175,14.271075,21.15807,75.451,9593.813792500001,583.781665,57677.19030250001,0.0,2201.423025,58111.5133925,57677.19030250001,60312.936417499994,-2635.746114999987
2026-02-08 12:00:00+00:00,4321.758255000001,10962.92079,112.537,966.0263150000001,318.46986,13359.29075,751.56895,7077.461499999999,4493.6726475,5328.177955,13.5508,21.15807,75.451,9557.7500875,532.3925025,57892.18648249999,0.0,3268.03755,56654.989145,57892.18648249999,59923.026695,-2030.8402125000139
2026-02-08 13:00:00+00:00,4347.677055,11421.0706425,112.537,965.3853200000001,318.64360999999997,11332.197,748.5612,7080.7955,4557.6517225,5312.0568325,13.409175000000001,21.15807,75.451,9730.8970275,516.602505,56554.09366,0.0,2374.468625,55003.636115,56554.09366,57378.10474,-824.0110800000039
2026-02-08 14:00:00+00:00,4418.472555,12763.58981,112.7019975,982.4636350000001,318.64686,7391.14975,740.238775,7260.40275,5043.1581425,5273.063645,12.937375,21.15807,75.451,9859.512532499999,543.95833,54816.90522750001,0.0,872.33645,54883.688875,54816.90522750001,55756.025325,-939.1200974999956
2026-02-08 15:00:00+00:00,4623.62093,14492.198877499999,112.607,954.717875,318.61235999999997,2562.4935,766.6286749999999,7174.257250000001,5650.94954,5587.077535,80.73897500000001,21.15807,75.451,9980.038134999999,561.723335,52962.2730575,158.02710000000002,0.0,55948.8442925,53120.3001575,55948.8442925,-2828.5441349999965
2026-02-08 16:00:00+00:00,4723.02713,14917.162007500001,112.6053325,940.3473025,318.85336,112.181,759.378475,7384.92925,6492.19147,6011.5065925,107.6062,21.15807,75.451,9997.7559425,551.8758325,52526.028965000005,993.150625,0.0,59405.1995975,53519.17959000001,59405.1995975,-5886.020007499996
2026-02-08 17:00:00+00:00,4732.66678,15103.252242499999,112.5703325,933.3889,318.84011,0.34725,761.84295,7332.4725,7651.11339,6378.2805025,129.836,21.15807,75.451,9977.137934999999,583.2275,54111.5854625,1674.8979749999999,0.0,61976.683775,55786.4834375,61976.683775,-6190.200337499999
2026-02-08 18:00:00+00:00,4694.713405,15101.1000375,112.537,930.8814275,318.99986,0.08625,755.0897749999999,7376.47875,8795.319015000001,7020.023405,62.0703,21.15807,75.451,9975.57494,575.09583,55814.579065,774.57775,0.0,61081.0847125,56589.156814999995,61081.0847125,-4491.927897500005
2026-02-08 19:00:00+00:00,4582.553755,14840.013785000001,112.5703325,922.444925,319.01961,0.0695,751.7201749999999,7278.82725,8896.3003675,7222.064385,13.958475,21.15807,75.451,9966.001597499999,560.070835,55562.22406249999,18.919024999999998,0.0,59149.3104625,55581.14308749999,59149.3104625,-3568.1673750000045
2026-02-08 20:00:00+00:00,4475.822805,14436.72803,112.602,921.982885,318.89111,0.04425,745.464775,6981.9655,8558.6760925,6993.028515,12.410775,21.15807,75.451,10227.255955,539.7225025,54421.20426499999,0.0,208.003575,57387.6333575,54421.20426499999,57595.636932500005,-3174.432667500012
2026-02-08 21:00:00+00:00,4376.598605,14257.231982500001,112.668665,921.1359275,318.63836000000003,0.0385,743.023175,6888.007250000001,7865.8317625,6459.0205525,12.130775,21.15807,75.451,10591.9743,539.4825,53182.391424999994,0.0,84.80532500000001,55824.7928575,53182.391424999994,55909.5981825,-2727.2067575000037
2026-02-08 22:00:00+00:00,4299.6382300000005,14078.232805,112.637,901.30342,318.41186,0.035500000000000004,747.79305,6683.304749999999,7246.46057,6267.6089575,12.411249999999999,21.15807,75.451,10600.296802500001,476.1641675,51840.9074325,0.0,1319.350725,53156.8721375,51840.9074325,54476.2228625,-2635.3154300000024
2026-02-08 23:00:00+00:00,4245.2476050000005,14479.5398175,84.9153325,915.579985,318.24761,0.03175,754.771975,6373.936,6798.264425,6183.32751,3.714,21.15807,75.451,10325.4264125,512.1341675,51091.74566,0.0,917.1453750000001,51309.939505,51091.74566,52227.08488,-1135.3392200000017
