,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-19 19:00:00+00:00,88.8,1783.8575,0.0,0.95,2074.665,1319.790329,0.0,223.885,16.795,332.729801,5841.472630000001,851.6600000000001,0.0,11175.1425,6693.132630000001,11175.1425,-4482.009869999999
2026-02-19 20:00:00+00:00,87.02,1517.3975,0.0,0.9475,2074.595,1211.579341,0.0,219.89,0.0,346.409613,5457.838954,170.935,0.0,10586.6975,5628.773954,10586.6975,-4957.923546
2026-02-19 21:00:00+00:00,88.205,1386.3725,0.0,0.9425,2073.8475,1201.74554,0.0,220.01,0.0,353.060488,5324.1835280000005,66.965,0.0,10404.314999999999,5391.148528000001,10404.314999999999,-5013.166471999998
2026-02-19 22:00:00+00:00,88.5225,1056.66,0.0,0.94,2073.6225,1238.606852,0.0,224.195,0.0,319.796079,5002.342930999999,51.582499999999996,0.0,10206.715,5053.925431,10206.715,-5152.7895690000005
2026-02-19 23:00:00+00:00,90.07,940.3125,0.0,0.94,2075.4975,1169.129643,0.0,219.1675,120.815,270.804541,4886.7366839999995,32.245000000000005,0.0,9712.465,4918.981683999999,9712.465,-4793.483316000001
2026-02-20 00:00:00+00:00,92.1225,841.9925,0.0,0.94,2074.76,1141.965363,0.0,222.47,293.2925,253.635669,4921.178532000001,0.0,380.69250000000005,9425.307499999999,4921.178532000001,9805.999999999998,-4884.821467999997
2026-02-20 01:00:00+00:00,91.9075,824.985,0.0,0.9325,2074.34,1101.407207,0.0,220.74,409.6,273.013591,4996.925798,0.0,404.46250000000003,9114.942500000001,4996.925798,9519.405,-4522.479202
2026-02-20 02:00:00+00:00,90.285,638.8875,0.0,0.93,2074.235,1069.541697,0.0,224.6625,499.35,296.877635,4894.769332000001,0.0,588.225,8949.585,4894.769332000001,9537.81,-4643.040667999999
2026-02-20 03:00:00+00:00,89.2925,644.985,0.0,0.9275,2074.1,1060.829244,0.0,226.175,698.195,376.093914,5170.598158,0.0,582.7925,9065.6875,5170.598158,9648.48,-4477.881842
2026-02-20 04:00:00+00:00,88.2425,914.8875,0.0,0.9225,2073.86,1114.95091,0.0,226.565,807.0875,494.036627,5720.552537,0.0,94.9525,9439.8,5720.552537,9534.752499999999,-3814.199962999999
2026-02-20 05:00:00+00:00,85.8525,916.325,0.0,0.92,2072.8525,1156.774068,0.0,223.1575,605.18,592.053736,5653.115304,130.39000000000001,0.0,10185.6025,5783.505304,10185.6025,-4402.097196000001
2026-02-20 06:00:00+00:00,86.705,984.3625,0.0,0.92,2072.4375,1272.387996,0.07025,220.5725,375.82,563.528956,5576.804702,642.6875,0.0,10959.5375,6219.492202,10959.5375,-4740.045298
2026-02-20 07:00:00+00:00,87.4225,1013.055,0.0,0.2325,2072.22,1290.008277,89.2765,225.395,661.7,528.516438,5967.826214999999,823.9575,0.0,11757.279999999999,6791.783715,11757.279999999999,-4965.496284999999
2026-02-20 08:00:00+00:00,89.73,1019.7825,0.0,0.0,2072.8075,1290.744945,398.69075,226.98,814.9375,545.610554,6459.283748999999,711.5225,0.0,12197.42,7170.806248999999,12197.42,-5026.613751000001
2026-02-20 09:00:00+00:00,87.685,861.5125,0.0,0.0,2072.725,1293.754716,793.354,220.12,851.995,590.682007,6771.828223,138.81,0.0,12291.2,6910.638223000001,12291.2,-5380.561777
2026-02-20 10:00:00+00:00,89.06,584.72,0.0,0.0,2071.0925,1283.103019,1177.623,211.615,1041.365,648.084302,7106.662821000001,129.63,0.0,12332.9,7236.292821000001,12332.9,-5096.607178999999
2026-02-20 11:00:00+00:00,85.8575,453.315,0.0,0.0,2071.8875,1304.472492,2045.73275,208.8625,1185.34,817.046787,8172.514529000001,0.0,12.302499999999998,12529.545,8172.514529000001,12541.8475,-4369.332970999999
2026-02-20 12:00:00+00:00,91.42,416.32,0.0,0.0,2072.0825,1267.11462,1733.96875,217.7225,1319.5975,1032.996514,8151.222384000001,0.0,76.125,12128.380000000001,8151.222384000001,12204.505000000001,-4053.2826160000004
2026-02-20 13:00:00+00:00,87.735,442.935,0.0,0.0,2071.41,1248.489284,1169.13475,222.8725,1677.26,1242.696483,8162.533017000001,0.0,74.2675,11776.135,8162.533017000001,11850.4025,-3687.8694829999995
2026-02-20 14:00:00+00:00,86.0675,452.4125,0.0,0.0,2071.145,1250.936965,890.0875,221.245,2136.14,1245.193164,8353.227628999999,0.0,3.4525,11593.695,8353.227628999999,11597.1475,-3243.919871
2026-02-20 15:00:00+00:00,86.37,480.3775,0.0,0.0,2071.5825,1309.108428,514.184,214.855,2172.64,1484.583362,8333.700789999999,29.045,0.0,11558.4975,8362.745789999999,11558.4975,-3195.7517100000005
2026-02-20 16:00:00+00:00,90.1375,510.9675,0.0,0.0,2071.475,1335.477166,97.71725,218.295,2185.2725,1827.75395,8337.095866,78.9425,0.0,11830.04,8416.038365999999,11830.04,-3414.001634000002
2026-02-20 17:00:00+00:00,86.4675,519.05,0.0,0.0,2072.2525,1347.548946,0.19925,215.3375,2192.5375,2246.731162,8680.124358,404.4275,0.0,11928.33,9084.551857999999,11928.33,-2843.778142000001
2026-02-20 18:00:00+00:00,86.6675,502.265,0.0,0.0,2072.1525,1380.283322,0.0,221.615,2196.915,2698.911991,9158.810313,341.24,0.0,11601.4875,9500.050313,11601.4875,-2101.4371869999995
2026-02-20 19:00:00+00:00,86.8775,492.715,0.0,0.9,2071.7575,1320.546876,0.0,226.4475,2196.87,2947.383471,9343.497847,157.725,0.0,11111.7775,9501.222847000001,11111.7775,-1610.5546529999992
2026-02-20 20:00:00+00:00,87.6375,492.415,0.0,0.945,2071.3475,1255.370219,0.0,225.0625,2195.845,3038.242045,9366.864763999998,286.995,0.0,10632.2575,9653.859763999999,10632.2575,-978.3977360000008
2026-02-20 21:00:00+00:00,85.485,485.54,0.0,0.9425,2070.41,1249.952005,0.0,231.31,2193.785,3050.519435,9367.943940000001,226.985,0.0,10549.6325,9594.928940000002,10549.6325,-954.7035599999981
2026-02-20 22:00:00+00:00,89.1525,445.485,0.0,0.94,2070.585,1212.731651,0.0,228.46,2194.22,2936.686964,9178.261115000001,8.782499999999999,0.0,10354.5275,9187.043615,10354.5275,-1167.4838849999996
2026-02-20 23:00:00+00:00,87.6875,408.2125,0.0,0.94,2070.5575,1141.687426,0.0,226.0825,2194.5975,2702.603128,8832.368054,0.0,5.0375,9892.8575,8832.368054,9897.895,-1065.526946
2026-02-21 00:00:00+00:00,82.4775,351.0075,0.0,0.9375,2069.8525,1125.245195,0.0,226.9,2166.93,2607.817417,8631.167612000001,1.0450000000000017,0.0,9467.14,8632.212612000001,9467.14,-834.9273879999982
2026-02-21 01:00:00+00:00,81.5875,343.445,0.0,0.93,2068.8975,1160.856127,0.0,233.78,2145.51,2398.38313,8433.389257,0.0,478.81,9183.3375,8433.389257,9662.1475,-1228.7582429999984
2026-02-21 02:00:00+00:00,84.925,343.2,0.0,0.93,2069.2725,1158.477792,0.0,235.36,2099.145,2258.134426,8249.444718,0.0,573.5675,8974.567500000001,8249.444718,9548.135,-1298.6902819999996
2026-02-21 03:00:00+00:00,85.7125,341.735,0.0,0.925,2070.01,1184.036624,0.0,232.6225,2096.6275,2073.483175,8085.152298999999,0.0,639.2325,8845.5275,8085.152298999999,9484.76,-1399.6077010000008
2026-02-21 04:00:00+00:00,83.4425,342.1375,0.0,0.92,2071.7225,1201.736763,0.0,208.65,2162.515,2029.992953,8101.117216,0.0,640.105,9026.04,8101.117216,9666.145,-1565.0277840000008
2026-02-21 05:00:00+00:00,85.2225,334.55,0.0,0.92,2071.6725,1222.803812,0.0,190.865,1716.465,1617.205115,7239.7039270000005,0.0,617.6500000000001,9144.3025,7239.7039270000005,9761.9525,-2522.248572999999
2026-02-21 06:00:00+00:00,84.905,404.65,0.0,0.92,2071.7075,1260.07869,0.1045,186.1775,1136.06,1218.211665,6362.814855,55.6525,0.0,9081.3825,6418.467355,9081.3825,-2662.915145
2026-02-21 07:00:00+00:00,85.5675,449.1925,0.0,0.0025,2072.115,1292.620747,74.17375,207.625,763.6325,1068.599304,6013.5288009999995,555.4275,0.0,9454.5175,6568.956300999999,9454.5175,-2885.5611990000007
2026-02-21 08:00:00+00:00,88.495,594.3725,0.0,0.0,2072.4425,1320.162793,309.9175,202.9775,392.3475,1247.395059,6228.110352,897.3900000000001,0.0,10020.2025,7125.500352,10020.2025,-2894.7021479999994
2026-02-21 09:00:00+00:00,88.35,493.5225,0.0,0.0,2071.3925,1355.22532,592.8995,202.425,1270.58,1494.574441,7568.969261,373.47249999999997,0.0,10614.7125,7942.441761,10614.7125,-2672.2707389999996
2026-02-21 10:00:00+00:00,89.37,417.175,0.0,0.0,2069.8575,1384.818289,987.65475,210.5875,2018.6325,1812.98565,8991.081188999999,0.0,28.425,11308.0875,8991.081188999999,11336.512499999999,-2345.4313110000003
2026-02-21 11:00:00+00:00,85.9225,395.735,0.0,0.0,2067.3975,1313.106414,1437.66,210.025,1906.3575,2110.693441,9526.897355,0.0,281.9325,11217.5175,9526.897355,11499.45,-1972.5526450000016
2026-02-21 12:00:00+00:00,83.75,438.5075,0.0,0.0,2066.46,1257.167842,1385.068,213.0275,1705.465,2242.843754,9392.289596,0.0,200.72750000000002,10859.91,9392.289596,11060.6375,-1668.3479040000002
2026-02-21 13:00:00+00:00,85.93,438.9725,0.0,0.0,2066.49,1245.377739,1113.6605,211.195,1429.6275,2269.278341,8860.531579999999,0.0,211.19000000000003,10369.3275,8860.531579999999,10580.5175,-1719.985920000001
2026-02-21 14:00:00+00:00,84.6575,592.5425,0.0,0.0,2065.4325,1278.023566,676.55975,215.6775,1375.5275,2191.605539,8480.026355,237.2875,0.0,10236.654999999999,8717.313855,10236.654999999999,-1519.3411449999985
2026-02-21 15:00:00+00:00,85.15,496.095,0.0,0.0,2065.2875,1306.766563,321.13675,221.7425,1834.755,1999.320152,8330.253465,140.7625,0.0,10538.2125,8471.015965,10538.2125,-2067.196534999999
2026-02-21 16:00:00+00:00,86.7975,526.735,0.0,0.0,2065.985,1274.068982,66.43525,224.045,2138.1575,1571.503662,7953.727893999999,713.3100000000001,0.0,10580.747500000001,8667.037894,10580.747500000001,-1913.7096060000022
2026-02-21 17:00:00+00:00,85.6625,539.9925,0.0,0.0,2066.67,1307.559416,0.0105,232.2025,2178.4225,1580.631585,7991.151500999999,907.6725,0.0,10818.619999999999,8898.824000999999,10818.619999999999,-1919.795999
2026-02-21 18:00:00+00:00,86.5475,543.1275,0.0,0.0,2067.9025,1336.829747,0.0,229.2975,2186.4825,1980.611945,8430.799192,838.1125000000001,0.0,10659.95,9268.911692,10659.95,-1391.038308000001
2026-02-21 19:00:00+00:00,88.625,501.23,0.0,0.9175,2067.1475,1272.653644,0.0,231.7175,2066.0675,2301.454516,8529.81316,376.4375,0.0,10221.68,8906.25066,10221.68,-1315.4293400000006
2026-02-21 20:00:00+00:00,90.0525,493.9675,0.0,0.97,2065.9275,1211.44079,0.0,232.2125,2167.4725,2309.839278,8571.882567999999,100.26,0.0,9833.622500000001,8672.142568,9833.622500000001,-1161.479932000002
2026-02-21 21:00:00+00:00,87.9175,483.8275,0.0,0.975,2064.9275,1205.040771,0.0,233.3575,2134.8225,2301.979342,8512.847613,0.0,0.9450000000000003,9895.637499999999,8512.847613,9896.582499999999,-1383.7348869999987
2026-02-21 22:00:00+00:00,87.7825,457.135,0.0,0.975,2063.7775,1191.252088,0.0,231.0125,2191.5675,2163.285203,8386.787291,0.0,47.2175,9688.345000000001,8386.787291,9735.562500000002,-1348.7752090000013
2026-02-21 23:00:00+00:00,86.2725,446.3225,0.0,0.98,2063.1775,1192.257423,0.0,233.5225,2192.335,2326.236764,8541.104187,115.5175,0.0,9315.3725,8656.621687,9315.3725,-658.7508129999987
2026-02-22 00:00:00+00:00,81.7175,389.8175,0.0,0.98,2065.4675,1181.217099,0.0,229.8275,2189.4775,2419.829097,8558.333696,57.76500000000001,0.0,8906.99,8616.098696,8906.99,-290.8913040000007
2026-02-22 01:00:00+00:00,79.705,371.805,0.0,0.98,2066.615,1164.29292,0.0,230.685,2197.525,2491.601391,8603.209310999999,0.0,284.7625,8726.3075,8603.209310999999,9011.070000000002,-407.8606890000028
2026-02-22 02:00:00+00:00,85.28,347.7575,0.0,0.98,2066.2975,1170.020442,0.0,231.4525,2194.05,2480.754101,8576.592043,0.0,91.755,8548.9825,8576.592043,8640.7375,-64.14545699999871
2026-02-22 03:00:00+00:00,88.7575,346.3425,0.0,0.9825,2068.87,1151.648836,0.0,227.6175,2197.91,2445.859009,8527.987845,0.0,84.3425,8451.7225,8527.987845,8536.065,-8.077155000000857
2026-02-22 04:00:00+00:00,89.775,346.9475,0.0,0.9875,2069.865,1135.260425,0.0,232.8575,2193.945,2450.676683,8520.314608,0.0,94.43,8469.0125,8520.314608,8563.442500000001,-43.12789200000043
2026-02-22 05:00:00+00:00,86.4825,346.3425,0.0,0.99,2070.77,1175.973915,0.0,231.525,2195.4675,2508.967899,8616.519314000001,0.0,654.2925,8772.0575,8616.519314000001,9426.35,-809.8306859999993
2026-02-22 06:00:00+00:00,86.5,346.1825,0.0,0.995,2072.2925,1236.3631,0.07025,229.5675,2190.5075,2627.17787,8789.65622,0.0,467.545,8920.7475,8789.65622,9388.2925,-598.6362799999988
2026-02-22 07:00:00+00:00,91.2925,346.3275,0.0,1.0,2073.6025,1267.629223,69.748,229.32,2163.1675,2647.516837,8889.604060000001,0.0,201.415,9192.9175,8889.604060000001,9394.3325,-504.72843999999895
2026-02-22 08:00:00+00:00,91.69,361.29,0.0,1.0,2072.9575,1267.736796,232.915,229.64,2170.8625,2826.756338,9254.848134,0.0,32.26750000000001,9696.42,9254.848134,9728.6875,-473.83936600000015
2026-02-22 09:00:00+00:00,90.1,365.23,0.0,1.005,2072.3225,1223.592403,372.1315,236.83,2192.5675,2988.562143,9542.341046000001,238.805,0.0,10073.7125,9781.146046000002,10073.7125,-292.566453999998
2026-02-22 10:00:00+00:00,89.5875,367.1525,0.0,1.0075,2071.855,1199.674725,551.60925,234.9725,2194.1675,3068.27396,9778.300435,84.715,0.0,10556.1475,9863.015435,10556.1475,-693.1320649999998
2026-02-22 11:00:00+00:00,89.5475,360.05,0.0,1.0125,2072.2675,1210.845251,850.85325,232.24,2191.5325,3031.37476,10039.723261000001,15.57,0.0,10755.185,10055.293261,10755.185,-699.8917389999988
2026-02-22 12:00:00+00:00,87.9875,346.8125,0.0,1.02,2071.6175,1211.032545,673.85575,237.03,2192.7225,2963.201863,9785.280158,0.0,598.86,10557.5375,9785.280158,11156.397500000001,-1371.1173420000014
2026-02-22 13:00:00+00:00,86.1825,354.7225,0.0,1.02,2071.7925,1167.159899,412.4745,235.525,2157.535,2807.650198,9294.062097,0.0,423.34749999999997,10310.967499999999,9294.062097,10734.314999999999,-1440.2529029999987
2026-02-22 14:00:00+00:00,85.68,401.9975,0.0,1.0225,2071.88,1243.49273,222.3515,232.77,2081.79,2619.45932,8960.44355,20.319999999999993,0.0,10227.14,8980.76355,10227.14,-1246.3764499999997
2026-02-22 15:00:00+00:00,83.695,450.1675,0.0,1.03,2073.1725,1323.741282,93.28575,228.5875,2179.4775,2488.422825,8921.579857,286.3575,0.0,10383.595000000001,9207.937357,10383.595000000001,-1175.6576430000005
2026-02-22 16:00:00+00:00,86.95,443.31,0.0,1.03,2073.9575,1345.106952,14.62925,232.685,2192.7125,2526.817385,8917.198587,21.702499999999997,0.0,10909.147500000001,8938.901087,10909.147500000001,-1970.2464130000008
2026-02-22 17:00:00+00:00,86.86,466.725,0.0,1.035,2073.895,1350.537077,0.07225,233.3575,2183.985,2537.231823,8933.69865,776.0,0.0,11205.2425,9709.69865,11205.2425,-1495.54385
2026-02-22 18:00:00+00:00,84.05,450.2125,0.0,1.04,2073.9725,1344.886037,0.0,233.54,2163.4775,2450.670917,8801.849454,832.4475,0.0,10864.9275,9634.296954,10864.9275,-1230.6305460000003
2026-02-22 19:00:00+00:00,86.5025,470.79,0.0,1.0425,2073.4725,1348.353253,0.0,233.38,2161.39,2408.364142,8783.294895,557.805,0.0,10506.962500000001,9341.099895000001,10506.962500000001,-1165.8626050000003
2026-02-22 20:00:00+00:00,87.37,421.295,0.0,1.05,2073.13,1321.215877,0.0,233.065,2173.3175,2309.730624,8620.174001,30.5,0.0,10152.7425,8650.674001,10152.7425,-1502.0684990000009
2026-02-22 21:00:00+00:00,88.1025,395.0225,0.0,1.0575,2072.495,1236.74547,0.0,228.8225,2121.095,2201.515151,8344.855620999999,36.1625,0.0,9936.725,8381.018121,9936.725,-1555.7068790000012
2026-02-22 22:00:00+00:00,86.525,393.9375,0.0,1.06,2072.05,1237.415725,0.0,227.45,2168.41,2277.797126,8464.645351,0.0,10.06,9629.47,8464.645351,9639.529999999999,-1174.8846489999996
2026-02-22 23:00:00+00:00,84.54,321.5725,0.0,1.065,2071.945,1198.469469,0.0,221.0575,2160.4625,2248.964858,8308.076826999999,88.4325,0.0,9226.7875,8396.509327,9226.7875,-830.2781730000006
2026-02-23 00:00:00+00:00,83.1475,325.175,0.0,1.07,2072.2725,1160.729973,0.0,231.775,2170.0675,2008.542738,8052.780211,0.0,480.76,8788.6675,8052.780211,9269.4275,-1216.6472889999995
2026-02-23 01:00:00+00:00,83.0625,355.3575,0.0,1.08,2073.27,1122.275117,0.0,235.2525,2169.3525,1987.575098,8027.2252149999995,0.0,487.04999999999995,8485.265,8027.2252149999995,8972.314999999999,-945.0897849999992
2026-02-23 02:00:00+00:00,86.64,311.8375,0.0,1.08,2073.835,1093.540969,0.0,229.35,2167.505,2029.291906,7993.080375,0.0,594.62,8437.335,7993.080375,9031.955,-1038.8746250000004
2026-02-23 03:00:00+00:00,84.5975,317.57,0.0,1.085,2074.5075,1098.103358,0.0,226.7075,2172.7575,2031.354059,8006.682417000001,0.0,565.62,8514.6275,8006.682417000001,9080.247500000001,-1073.5650830000004
2026-02-23 04:00:00+00:00,85.66,399.74,0.0,1.0925,2074.225,1122.744835,0.0,223.9075,2178.8125,2196.714683,8282.897018,48.26499999999999,0.0,9016.2175,8331.162017999999,9016.2175,-685.0554820000016
2026-02-23 05:00:00+00:00,86.59,427.9575,0.0,1.1,2073.74,1161.611288,0.0,225.7875,2191.8325,2280.400048,8449.018836,32.625,0.0,10056.7225,8481.643836,10056.7225,-1575.0786640000006
2026-02-23 06:00:00+00:00,88.165,490.4775,0.0,1.1,2073.92,1244.558935,3.24425,230.35,2146.0875,2305.064255,8582.96744,685.9300000000001,0.0,10799.7325,9268.89744,10799.7325,-1530.8350599999994
2026-02-23 07:00:00+00:00,85.84,462.6575,0.0,1.11,2072.5525,1267.326656,351.6135,226.4125,2137.9675,2461.741492,9067.221648000002,802.4425,0.0,11544.045,9869.664148000002,11544.045,-1674.3808519999984
2026-02-23 08:00:00+00:00,87.865,438.4,0.0,1.1125,2071.1875,1257.058311,1025.912,219.695,2135.0375,2650.275543,9886.543354,271.89,0.0,12069.6475,10158.433353999999,12069.6475,-1911.2141460000003
2026-02-23 09:00:00+00:00,87.66,412.7725,0.0,1.1175,2070.4925,1259.065283,1873.325,228.04,2134.5725,2816.702371,10883.747654,106.7875,0.0,12212.75,10990.535154000001,12212.75,-1222.214845999999
2026-02-23 10:00:00+00:00,89.475,405.395,7.35,1.12,2072.2225,1281.366466,2644.562,229.3825,2134.03,2887.301971,11752.205437,63.5275,0.0,12592.8775,11815.732937,12592.8775,-777.1445629999998
2026-02-23 11:00:00+00:00,86.8375,411.0875,0.0,1.1275,2072.005,1258.339474,2570.12675,225.8775,2109.7075,2890.032011,11625.140734999999,0.0,620.58,12397.925,11625.140734999999,13018.505,-1393.3642650000002
2026-02-23 12:00:00+00:00,85.125,430.19,0.0,1.1375,2071.16,1193.122971,2105.64625,222.3775,2069.2925,2818.991198,10997.042919,0.0,505.6575,11969.6325,10997.042919,12475.289999999999,-1478.2470809999995
2026-02-23 13:00:00+00:00,88.5575,479.4025,0.0,1.14,2070.785,1234.947849,1579.46775,225.3575,2036.8475,2670.254376,10386.759974999999,0.0,183.135,11720.1025,10386.759974999999,11903.237500000001,-1516.477525000002
2026-02-23 14:00:00+00:00,86.4525,506.645,0.0,1.1425,2072.6675,1286.143502,1007.2595,226.8075,2046.93,2499.516417,9733.564419,72.52749999999999,0.0,11579.907500000001,9806.091919,11579.907500000001,-1773.8155810000007
2026-02-23 15:00:00+00:00,87.6075,482.56,0.0,1.145,2072.07,1301.177136,559.03675,222.81,1986.6375,2391.194382,9104.238268000001,32.705,0.0,11560.6375,9136.943268,11560.6375,-2423.694232
2026-02-23 16:00:00+00:00,90.4625,502.275,0.0,1.15,2071.545,1256.826419,118.24475,227.49,2043.2825,2316.57578,8627.851949,51.65,0.0,11900.6275,8679.501949,11900.6275,-3221.125551000001
2026-02-23 17:00:00+00:00,86.9975,525.9325,0.0,1.15,2073.4225,1266.423682,0.07975,227.075,2106.1375,2187.020688,8474.23912,747.07,0.0,12196.6625,9221.30912,12196.6625,-2975.3533800000005
2026-02-23 18:00:00+00:00,85.1,522.6175,0.0,1.1575,2074.0475,1281.439075,0.0,226.315,2145.375,2132.045364,8468.096939,719.6975,0.0,11915.912499999999,9187.794439,11915.912499999999,-2728.118060999999
2026-02-23 19:00:00+00:00,85.985,524.78,0.0,1.1575,2074.1175,1267.147747,0.0,223.3975,1935.73,1958.934087,8071.249334,477.6625,0.0,11263.130000000001,8548.911834,11263.130000000001,-2714.2181660000006
2026-02-23 20:00:00+00:00,86.6225,509.405,0.0,1.16,2074.6775,1239.416246,0.0,224.685,1631.145,1600.463938,7367.575184,0.0,21.69,10645.04,7367.575184,10666.730000000001,-3299.154816000001
2026-02-23 21:00:00+00:00,87.0875,555.135,0.0,1.16,2074.9425,1199.530383,0.0,229.515,791.3225,1059.852021,5998.544904,598.495,0.0,10090.9625,6597.039904,10090.9625,-3493.9225959999994
2026-02-23 22:00:00+00:00,85.665,805.905,0.0,1.16,2075.3275,1169.852872,0.0,225.6075,375.285,659.437781,5398.240653,438.4375,0.0,9591.24,5836.678153,9591.24,-3754.561847
2026-02-23 23:00:00+00:00,85.69,645.8,0.0,1.17,2074.8675,1135.36378,0.0,230.335,468.095,666.196144,5307.517424,0.0,94.14499999999998,9136.3825,5307.517424,9230.5275,-3923.0100760000005
2026-02-24 00:00:00+00:00,86.79,539.045,0.0,1.17,2073.96,1123.421934,0.0,229.59,553.2275,799.381345,5406.585779,0.0,393.58250000000004,8857.335,5406.585779,9250.9175,-3844.3317209999996
2026-02-24 01:00:00+00:00,85.0475,593.5225,0.0,1.175,2073.6275,1130.004434,0.0,233.9675,590.3425,838.777143,5546.464077,0.0,434.14,8644.98,5546.464077,9079.119999999999,-3532.6559229999993
2026-02-24 02:00:00+00:00,85.635,675.61,0.0,1.1775,2073.1575,1110.329678,0.0,232.13,661.78,814.130619,5653.950296999999,0.0,275.445,8572.6425,5653.950296999999,8848.0875,-3194.137203
2026-02-24 03:00:00+00:00,86.8325,1142.1975,0.0,1.18,2072.325,1100.73888,0.0,230.355,659.735,739.627276,6032.991155999999,0.0,478.7925,8505.494999999999,6032.991155999999,8984.287499999999,-2951.2963439999994
2026-02-24 04:00:00+00:00,89.8975,1571.915,0.0,0.0,2072.41,1126.112756,0.0,233.21,700.8275,621.727343,6416.100099000001,0.0,60.05250000000001,8989.977499999999,6416.100099000001,9050.029999999999,-2633.9299009999977
2026-02-24 05:00:00+00:00,88.2375,2220.14,0.0,0.0,2072.8575,1198.539802,0.0,232.1225,559.8775,493.523234,6865.298036000002,265.48775,0.0,9817.835,7130.785786000002,9817.835,-2687.049213999997
2026-02-24 06:00:00+00:00,89.1925,2785.995,0.0,0.0,2072.6675,1289.712353,0.1445,223.8725,591.28,388.297905,7441.162258,384.5625,0.0,10750.3625,7825.724758,10750.3625,-2924.637741999999
2026-02-24 07:00:00+00:00,89.5525,2866.32,0.0,0.0,2072.13,1304.166534,72.094,208.815,649.335,348.109127,7610.522161,702.1975,0.0,11341.64,8312.719661,11341.64,-3028.9203390000002
2026-02-24 08:00:00+00:00,88.605,2986.8975,0.0,0.0,2072.335,1284.473259,369.13075,207.515,412.8725,324.251728,7746.080737000001,201.39749999999998,0.0,11721.54,7947.478237000001,11721.54,-3774.0617629999997
2026-02-24 09:00:00+00:00,86.4925,2832.9525,0.0,1.19,2070.945,1274.564749,771.42425,212.1425,327.6475,292.423412,7869.782411,1.9175000000000004,0.0,11840.3025,7871.699911,11840.3025,-3968.602589
2026-02-24 10:00:00+00:00,86.4475,2547.8125,0.0,0.0,2070.9225,1226.001431,1230.79475,214.8225,242.32,241.059641,7860.180822,0.0,194.4925,11783.785,7860.180822,11978.2775,-4118.096678
2026-02-24 11:00:00+00:00,87.64,2678.77,0.0,1.19,2066.165,1223.972879,1561.0245,209.87,203.04,200.609218,8232.281597,0.0,454.085,11312.1275,8232.281597,11766.2125,-3533.9309030000004
2026-02-24 12:00:00+00:00,86.0,2637.655,0.0,1.1925,2065.245,1195.616963,1365.4195,206.185,153.345,175.947438,7886.606401000002,0.0,601.7099999999999,11196.1825,7886.606401000002,11797.8925,-3911.286098999998
2026-02-24 13:00:00+00:00,82.28,2501.545,0.0,1.1975,2065.5425,1275.87288,1016.9535,215.91,222.7875,144.195007,7526.2838870000005,0.0,585.6875,10986.0775,7526.2838870000005,11571.765,-4045.481112999999
2026-02-24 14:00:00+00:00,82.97,2754.9925,0.0,0.0,2065.295,1311.438758,686.1525,214.7425,341.4075,139.971696,7596.970454,0.0,483.62250000000006,10835.43,7596.970454,11319.0525,-3722.0820459999995
2026-02-24 15:00:00+00:00,85.4925,2897.79,0.0,1.2,2066.55,1321.706913,351.6055,211.025,286.0525,155.750386,7377.172798999998,170.865,0.0,10707.1725,7548.037798999998,10707.1725,-3159.1347010000027
2026-02-24 16:00:00+00:00,87.2875,3423.2425,0.0,1.2,2065.3775,1299.509022,73.7875,208.455,150.7325,220.004599,7529.5961210000005,807.05,0.0,10901.869999999999,8336.646121,10901.869999999999,-2565.223878999999
2026-02-24 17:00:00+00:00,86.28,3958.665,0.0,1.2,2065.5275,1280.200318,1.7965,216.7525,461.0,394.764127,8466.185945000001,729.2974999999999,0.0,11359.654999999999,9195.483445000002,11359.654999999999,-2164.171554999997
2026-02-24 18:00:00+00:00,87.3625,3820.36,0.0,1.2,2066.28,1276.533116,0.0,223.3025,894.2325,460.919027,8830.189643,541.2574999999999,0.0,11101.657500000001,9371.447143,11101.657500000001,-1730.2103570000017
2026-02-24 19:00:00+00:00,85.3225,3826.3025,0.0,1.2,2066.44,1231.679699,0.0,219.9425,827.2825,555.064719,8813.234418,253.65249999999997,0.0,10441.21,9066.886918,10441.21,-1374.323081999999
2026-02-24 20:00:00+00:00,84.8575,3324.955,0.0,1.2,2066.155,1171.613192,0.0,226.245,947.2375,665.129235,8487.392426999999,45.1725,0.0,9908.8225,8532.564927,9908.8225,-1376.2575730000008
2026-02-24 21:00:00+00:00,86.86,1875.5325,0.0,1.2,2065.705,1172.49371,0.0,234.5925,1045.415,613.977692,7095.7764019999995,129.985,0.0,10055.82,7225.761401999999,10055.82,-2830.0585980000005
2026-02-24 22:00:00+00:00,88.0375,1581.4775,0.0,1.2,2066.255,1216.110846,0.0,233.99,1119.185,635.81051,6942.066356,32.065,0.0,9890.8575,6974.131356,9890.8575,-2916.726144
2026-02-24 23:00:00+00:00,86.6475,587.5025,0.0,1.2,2065.625,1196.73436,0.0,231.8375,1023.595,608.064082,5801.2059420000005,0.0,3.1199999999999997,9349.545,5801.2059420000005,9352.665,-3551.4590580000004
