,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-28 01:00:00+00:00,142.05875,1609.649,0.0,16.10425,1703.726,45.78275,0.2860325,6.6615,152.30546249999998,0.0,14.27025,0.447,12.9045,320.78925,4024.984745,0.0,0.0,5097.97675,4024.984745,5097.97675,-1072.9920049999996
2026-01-28 02:00:00+00:00,142.79675,1639.383,0.0,16.22475,1704.203,47.0615,0.126575,6.19775,120.88420500000001,0.0,14.76875,0.447,12.840250000000001,320.10024999999996,4025.0337799999998,0.0,0.0,5026.4980000000005,4025.0337799999998,5026.4980000000005,-1001.4642200000008
2026-01-28 03:00:00+00:00,142.90475,1709.38475,0.0,16.394000000000002,1704.7055,46.063250000000004,0.0782725,6.202,91.9649275,0.0,14.77425,0.447,12.112,317.45475,4062.4854500000006,0.0,0.0,5158.1595,4062.4854500000006,5158.1595,-1095.6740499999992
2026-01-28 04:00:00+00:00,142.37975,1714.959,0.0,16.567999999999998,1704.4595,45.998000000000005,0.0034674999999999997,5.80025,82.6299425,0.0,14.76475,0.447,12.69725,323.8445,4064.5514100000005,0.0,0.0,5539.47,4064.5514100000005,5539.47,-1474.9185899999998
2026-01-28 05:00:00+00:00,143.506,2054.022,0.0,16.6705,1703.9965,50.645,0.0054824999999999995,7.27975,78.54593249999999,0.0,14.73725,0.447,13.6405,409.3915,4492.887415,0.0,0.0,6324.9415,4492.887415,6324.9415,-1832.0540849999998
2026-01-28 06:00:00+00:00,143.36975,2108.817,0.0,16.787,1702.2555,75.18175,27.476012500000003,7.4845,70.03620000000001,0.0,14.7035,0.447,13.93925,491.80025,4672.2977125,0.0,0.0,6702.40225,4672.2977125,6702.40225,-2030.1045375000003
2026-01-28 07:00:00+00:00,143.344,2084.21425,0.0,16.907,1702.142,60.045500000000004,186.27182,7.4895,67.9952275,0.0,15.62025,0.447,14.487,488.94275,4787.9062975,0.0,0.0,6801.8705,4787.9062975,6801.8705,-2013.9642025000003
2026-01-28 08:00:00+00:00,144.7695,2059.19375,0.0,17.037,1703.3825,69.54225,438.946375,7.159000000000001,65.6741875,0.0,16.43075,0.447,14.20575,485.72525,5022.5133125,0.0,0.0,6875.839,5022.5133125,6875.839,-1853.3256874999997
2026-01-28 09:00:00+00:00,145.143,1986.291,0.0,17.11875,1704.78,65.18475000000001,639.6520325,7.15225,66.952125,0.0,17.35275,0.447,13.29725,484.747,5148.117907499999,0.0,0.0,6855.738,5148.117907499999,6855.738,-1707.6200925000012
2026-01-28 10:00:00+00:00,144.87275,2013.882,0.0,17.56625,1704.5575,67.77325,794.0973225,6.139,49.08282,0.0,18.2275,0.447,13.0905,494.2075,5323.943392499999,0.0,0.0,6745.63975,5323.943392499999,6745.63975,-1421.6963575000009
2026-01-28 11:00:00+00:00,144.99075,2009.90375,0.0,17.61625,1702.66225,63.5525,795.203215,6.48225,56.44388,0.0,17.203249999999997,0.43375,13.40075,488.121,5316.013594999999,0.0,0.0,6606.025250000001,5316.013594999999,6606.025250000001,-1290.0116550000012
2026-01-28 12:00:00+00:00,144.946,2067.4295,0.0,17.83175,1701.6385,65.75375,568.1799975,7.2405,59.9228725,0.0,17.726499999999998,0.447,14.337250000000001,504.302,5169.755619999999,0.0,0.0,6506.488,5169.755619999999,6506.488,-1336.7323800000013
2026-01-28 13:00:00+00:00,144.46949999999998,2138.8852500000003,3.133,18.1885,1701.79125,77.75075,314.1117775,8.275749999999999,78.01884,0.0,17.731,0.447,15.4965,524.739,5043.0381175,0.0,0.0,6652.623,5043.0381175,6652.623,-1609.5848824999994
2026-01-28 14:00:00+00:00,144.75525,2111.3555,0.0,18.3365,1702.04925,59.68725,112.2670825,8.87275,85.933375,0.0,17.74025,0.447,16.3095,518.35725,4796.1109575,0.0,0.0,6787.52575,4796.1109575,6787.52575,-1991.4147924999997
2026-01-28 15:00:00+00:00,145.288,2101.89675,0.0,18.5125,1701.90025,46.79925,15.5820525,8.646749999999999,103.1644025,0.0,18.23975,0.447,16.2185,492.82,4669.515204999999,0.0,0.0,6878.1605,4669.515204999999,6878.1605,-2208.645295000001
2026-01-28 16:00:00+00:00,144.9535,2102.252,0.0,18.65775,1701.04725,48.071,2.869685,9.033,112.2477725,0.0,17.6355,0.447,16.705,493.04200000000003,4666.9614575000005,0.0,0.0,6907.6795,4666.9614575000005,6907.6795,-2240.7180424999997
2026-01-28 17:00:00+00:00,144.738,2093.7375,0.0,18.819499999999998,1701.07475,46.7175,0.6514774999999999,7.6315,115.03717,0.0,18.14525,0.447,16.7045,486.759,4650.4631475,0.0,0.0,6855.80075,4650.4631475,6855.80075,-2205.3376025000007
2026-01-28 18:00:00+00:00,144.3905,2096.2445,0.0,18.9295,1701.58475,46.68825,0.642055,7.3505,69.5679525,0.0,18.15375,0.447,16.99075,490.40325,4611.392757500001,0.0,0.0,6801.2855,4611.392757500001,6801.2855,-2189.8927424999993
2026-01-28 19:00:00+00:00,144.36525,2037.63625,0.0,18.67675,1701.48075,46.944,0.0073950000000000005,7.7540000000000004,73.219375,0.0,18.26575,0.447,17.394750000000002,431.2415,4497.432769999999,0.0,0.0,6607.72175,4497.432769999999,6607.72175,-2110.2889800000003
2026-01-28 20:00:00+00:00,144.555,1920.44375,0.0,18.5845,1702.5704999999998,46.1905,0.0511225,8.2335,70.219205,0.0,18.25,0.447,17.108,320.1075,4266.760577499999,0.0,0.0,6409.74775,4266.760577499999,6409.74775,-2142.987172500001
2026-01-28 21:00:00+00:00,144.57525,1800.5097500000002,0.0,18.62125,1702.17925,46.337,0.029304999999999998,7.0975,78.1778775,0.0,18.2555,0.447,15.922,313.37825,4145.5299325000005,0.0,0.0,6078.2919999999995,4145.5299325000005,6078.2919999999995,-1932.762067499999
2026-01-28 22:00:00+00:00,144.5035,1570.6837500000001,0.0,18.5825,1702.11,46.10325,0.0811975,6.64475,84.7047275,0.0,18.2565,0.447,15.629,315.777,3923.5231750000003,0.0,0.0,5759.548,3923.5231750000003,5759.548,-1836.0248249999995
2026-01-28 23:00:00+00:00,144.6935,1446.62175,0.0,18.68275,1702.023,47.98675,0.066725,6.761,59.02346,0.0,18.66275,0.447,17.38925,265.04325,3727.401185,0.0,0.0,5365.4795,3727.401185,5365.4795,-1638.0783150000002
2026-01-29 00:00:00+00:00,145.4265,1426.4457499999999,0.0,18.6695,1702.5575,48.217749999999995,0.019405,6.25775,36.557545000000005,0.0,18.653,0.447,17.38825,259.67325,3680.3131999999996,0.0,0.0,5055.9037499999995,3680.3131999999996,5055.9037499999995,-1375.59055
2026-01-29 01:00:00+00:00,144.767,1391.87375,0.0,18.51125,1703.085,46.677,0.17584,6.9254999999999995,36.4674725,0.0,18.975749999999998,0.447,17.075,260.99649999999997,3645.9770625,0.0,0.0,4987.93425,3645.9770625,4987.93425,-1341.9571875000001
2026-01-29 02:00:00+00:00,144.45625,1372.90525,0.0,18.3325,1702.9035,47.46875,0.0699925,6.61175,49.9004625,0.0,19.0805,0.447,17.083750000000002,256.54575,3635.8054549999997,0.0,0.0,4932.503,3635.8054549999997,4932.503,-1296.697545
2026-01-29 03:00:00+00:00,144.85899999999998,1401.38125,0.0,17.92225,1702.91875,47.28475,0.11486500000000001,6.5175,52.610275,0.0,19.747,0.447,16.973,271.7815,3682.55714,0.0,0.0,5090.815500000001,3682.55714,5090.815500000001,-1408.2583600000007
2026-01-29 04:00:00+00:00,144.651,1670.961,0.0,18.0175,1703.0542500000001,47.7355,0.03391,6.709,44.351845,0.0,19.602999999999998,0.447,15.9535,272.2045,3943.722005,0.0,0.0,5457.879,3943.722005,5457.879,-1514.1569949999998
2026-01-29 05:00:00+00:00,145.07925,1994.999,0.0,18.115499999999997,1701.9012500000001,49.048500000000004,0.0067,7.12775,30.158839999999998,0.0,19.828,0.447,17.006999999999998,368.53725,4352.25604,0.0,0.0,6205.575,4352.25604,6205.575,-1853.3189599999996
2026-01-29 06:00:00+00:00,145.60399999999998,2092.2737500000003,0.0,18.08725,1690.85875,54.04775,16.9144025,7.548,28.618792499999998,0.0,19.853749999999998,0.447,16.067999999999998,512.55375,4602.8751950000005,0.0,0.0,6607.7805,4602.8751950000005,6607.7805,-2004.9053049999993
2026-01-29 07:00:00+00:00,145.8525,2086.459,0.0,17.65825,1688.6015,58.48525,118.06083749999999,8.11525,27.9346825,0.0,20.6325,0.447,16.386499999999998,523.18075,4711.81402,0.0,0.0,6772.57275,4711.81402,6772.57275,-2060.7587300000005
2026-01-29 08:00:00+00:00,144.68824999999998,2063.6365,0.0,17.4135,1686.54975,63.13825,266.2034,7.56325,23.1039375,0.0,21.44625,0.447,17.553,522.53525,4834.278337500001,0.0,0.0,6888.0165,4834.278337500001,6888.0165,-2053.738162499999
2026-01-29 09:00:00+00:00,142.74775,2021.00575,0.0,17.135749999999998,1690.811,67.66375,388.9836,6.88725,28.50325,0.0,21.855,0.43625,16.0185,526.284,4928.331849999999,0.0,0.0,6932.1145,4928.331849999999,6932.1145,-2003.782650000001
2026-01-29 10:00:00+00:00,143.45775,1919.58325,0.0,17.018250000000002,1693.09475,73.2975,486.09657500000003,6.7745,28.393735,0.0,22.229,0.402,16.01925,527.98725,4934.3538100000005,0.0,0.0,6863.08625,4934.3538100000005,6863.08625,-1928.7324399999998
2026-01-29 11:00:00+00:00,143.4915,1970.266,0.0,16.325,1693.8575,64.55275,512.2689175,6.851,41.663675,0.0,22.633,0.402,15.998750000000001,527.32475,5015.634842499999,0.0,0.0,6813.626,5015.634842499999,6813.626,-1797.9911575000015
2026-01-29 12:00:00+00:00,145.79425,2054.40125,0.0,16.110500000000002,1702.914,61.748000000000005,380.388865,6.82475,58.1945125,0.0,22.730999999999998,0.402,15.868,532.70875,4998.0858775,0.0,0.0,6705.7985,4998.0858775,6705.7985,-1707.7126225000002
2026-01-29 13:00:00+00:00,146.67775,2066.41325,0.0,16.05275,1705.9145,84.878,261.1970025,8.006499999999999,58.6169475,0.0,22.122999999999998,0.402,16.766000000000002,531.36775,4918.4154499999995,0.0,0.0,6665.311,4918.4154499999995,6665.311,-1746.8955500000002
2026-01-29 14:00:00+00:00,144.6235,2075.66575,0.0,15.96,1706.58725,77.98775,128.45986,7.966,46.36484,0.0,21.78275,0.402,16.81825,534.68575,4777.303700000001,0.0,0.0,6730.447,4777.303700000001,6730.447,-1953.1432999999988
2026-01-29 15:00:00+00:00,143.26225,2079.9205,0.0,15.841,1706.56975,47.9255,14.150665,7.38525,58.171732500000005,0.0,21.60675,0.402,15.91475,537.30925,4648.4593975,0.0,0.0,6793.1092499999995,4648.4593975,6793.1092499999995,-2144.6498524999997
2026-01-29 16:00:00+00:00,142.68325,2084.0747499999998,0.0,15.73575,1705.43925,52.6135,4.5862175,7.640750000000001,58.032849999999996,0.0,21.3555,0.402,16.34125,537.12775,4646.0328174999995,0.0,0.0,6774.1075,4646.0328174999995,6774.1075,-2128.0746825000006
2026-01-29 17:00:00+00:00,143.234,2081.97725,0.0,15.5545,1703.91825,56.76125,0.1108325,7.90525,60.11501,0.0,21.20775,0.402,16.482,522.67075,4630.3388425,0.0,0.0,6765.68425,4630.3388425,6765.68425,-2135.3454075
2026-01-29 18:00:00+00:00,143.407,2069.27,0.0,14.846,1702.62475,48.07625,0.01951,7.858,64.8991125,0.0,21.066,0.402,16.463,390.33175,4479.2633725000005,0.0,0.0,6711.970499999999,4479.2633725000005,6711.970499999999,-2232.707127499999
2026-01-29 19:00:00+00:00,143.3665,2034.347,0.0,14.653,1701.202,48.124,0.013524999999999999,7.38925,58.003392500000004,0.0,20.71425,0.402,16.42975,262.1515,4306.796167499999,0.0,0.0,6514.31175,4306.796167499999,6514.31175,-2207.515582500001
2026-01-29 20:00:00+00:00,143.99275,2001.461,0.0,14.7395,1700.43,53.05075,0.032885000000000005,7.50075,47.5146675,0.0,20.725250000000003,0.402,15.9495,250.38225,4256.181302500001,0.0,0.0,6325.25725,4256.181302500001,6325.25725,-2069.0759474999986
2026-01-29 21:00:00+00:00,144.49699999999999,1770.06675,0.0,14.801,1700.2205,47.48525,0.0153125,6.457,46.2901275,0.0,20.71825,0.402,14.376999999999999,215.2905,3980.62069,0.0,0.0,6027.25525,3980.62069,6027.25525,-2046.63456
2026-01-29 22:00:00+00:00,144.49975,1520.19125,0.0,14.682,1699.104,46.52075,0.1602425,6.185,51.088145,0.0,20.7435,0.402,13.98875,179.0295,3696.5948875000004,0.0,0.0,5770.67025,3696.5948875000004,5770.67025,-2074.0753624999998
2026-01-29 23:00:00+00:00,144.98625,1526.5,0.0,14.600999999999999,1702.1077500000001,47.738,0.0406975,6.948499999999999,54.2689575,0.0,20.23775,0.402,13.77975,207.59675,3739.207405,0.0,0.0,5339.39625,3739.207405,5339.39625,-1600.1888449999997
2026-01-30 00:00:00+00:00,144.1685,1107.58025,0.0,14.536999999999999,1702.9115,48.153,0.06848,6.7805,48.38498,0.0,20.029,0.402,13.993,207.0745,3314.0827099999997,0.0,0.0,5053.32725,3314.0827099999997,5053.32725,-1739.2445400000006
2026-01-30 01:00:00+00:00,144.00549999999998,1176.49775,0.0,14.523499999999999,1703.838,46.7305,0.173905,6.43225,31.913240000000002,0.0,19.6955,0.402,13.55175,181.64275,3339.4066449999996,0.0,0.0,4950.983749999999,3339.4066449999996,4950.983749999999,-1611.5771049999998
2026-01-30 02:00:00+00:00,143.5075,1237.90075,0.0,14.411999999999999,1703.3515,47.2795,0.0559775,6.2085,28.788605,0.0,18.8085,0.402,13.341249999999999,180.85975,3394.9158325000008,0.0,0.0,4909.21475,3394.9158325000008,4909.21475,-1514.2989174999993
2026-01-30 03:00:00+00:00,143.25775,1206.6845,0.0,13.677499999999998,1703.77475,47.0225,0.2085175,6.91525,30.7141325,0.0,18.955,0.402,13.43575,201.69475,3386.7424000000005,0.0,0.0,5062.7895,3386.7424000000005,5062.7895,-1676.0470999999993
2026-01-30 04:00:00+00:00,143.484,1478.99625,0.0,13.5905,1704.62475,47.46925,0.0144875,6.93275,27.1372925,0.0,18.92325,0.402,13.423,217.6975,3672.69503,0.0,0.0,5394.101,3672.69503,5394.101,-1721.4059699999998
2026-01-30 05:00:00+00:00,143.453,1650.61525,0.0,13.497,1704.96725,48.935249999999996,0.0054525,6.5155,19.0375375,0.0,18.6585,0.402,14.33025,245.52275,3865.9397400000003,0.0,0.0,6149.8705,3865.9397400000003,6149.8705,-2283.9307599999997
2026-01-30 06:00:00+00:00,143.46775,1693.2765,0.0,13.323,1704.34675,48.96275,25.8922825,8.065000000000001,13.50239,0.0,18.25075,0.402,15.3695,251.5215,3936.3801725,0.0,0.0,6553.17525,3936.3801725,6553.17525,-2616.7950775000004
2026-01-30 07:00:00+00:00,143.56,1696.25775,0.0,13.3005,1705.2885,50.1045,182.56892249999999,7.458,13.638214999999999,0.0,18.13975,0.402,16.06775,251.118,4097.903887500001,0.0,0.0,6678.8685000000005,4097.903887500001,6678.8685000000005,-2580.9646125
2026-01-30 08:00:00+00:00,144.095,1701.5655,0.0,13.34075,1704.15075,53.898,374.52009,7.626,8.7879525,0.0,17.840249999999997,0.402,15.86525,248.41725,4290.508792500001,0.0,0.0,6793.3445,4290.508792500001,6793.3445,-2502.8357074999994
2026-01-30 09:00:00+00:00,144.43875,1691.3832499999999,0.0,13.856,1704.07975,59.783500000000004,566.0823325,6.8732500000000005,5.643785,0.0,17.338,0.402,13.162749999999999,247.10175,4470.145117499999,0.0,0.0,6823.60175,4470.145117499999,6823.60175,-2353.4566325000005
2026-01-30 10:00:00+00:00,144.5865,1672.5832500000001,0.0,13.6405,1704.5127499999999,68.1535,697.5634225,6.2852500000000004,4.239655,0.0,16.84525,0.402,12.464,253.91525000000001,4595.191327500001,0.0,0.0,6815.36975,4595.191327500001,6815.36975,-2220.178422499999
2026-01-30 11:00:00+00:00,143.78075,1687.56375,0.0,13.472249999999999,1703.72675,66.97925,632.26736,6.8767499999999995,3.587205,0.0,16.507,0.40225,12.437,256.2105,4543.810815,0.0,0.0,6766.9065,4543.810815,6766.9065,-2223.0956850000002
2026-01-30 12:00:00+00:00,142.291,1735.1275,0.639,13.6815,1703.58125,76.15125,443.278325,6.7875,4.3433275,0.0,16.178,0.406,13.0495,254.003,4409.5171525,0.0,0.0,6650.8997500000005,4409.5171525,6650.8997500000005,-2241.382597500001
2026-01-30 13:00:00+00:00,143.04825,1710.49375,0.0,13.73825,1704.5745,64.804,294.9308275,8.190999999999999,2.1575625,0.0,15.881,0.406,12.32575,251.48325,4222.03414,0.0,0.0,6667.67275,4222.03414,6667.67275,-2445.63861
2026-01-30 14:00:00+00:00,144.16125,1732.8890000000001,0.0,13.78825,1705.25675,55.729,135.3364275,7.44525,3.911865,0.0,15.576,0.406,12.977,249.43725,4076.9140425,0.0,0.0,6719.6,4076.9140425,6719.6,-2642.6859575000003
2026-01-30 15:00:00+00:00,142.891,1728.7515,0.0,13.66575,1705.10525,47.56725,18.013665,7.574,4.6163625,0.0,15.2745,0.406,14.45575,245.43574999999998,3943.7567775,0.0,0.0,6777.76825,3943.7567775,6777.76825,-2834.0114725
2026-01-30 16:00:00+00:00,101.6005,1733.152,0.0,13.661,1704.5265,48.8195,2.116635,7.43075,6.7904525,0.0,14.994,0.406,13.946,252.34924999999998,3899.7925875,0.0,0.0,6745.681,3899.7925875,6745.681,-2845.8884124999995
2026-01-30 17:00:00+00:00,98.7985,1733.8855,0.0,13.82725,1703.4535,48.66875,1.021275,6.69225,4.4223275,0.0,14.74825,0.406,14.55625,254.26624999999999,3894.7461025000002,0.0,0.0,6671.8465,3894.7461025000002,6671.8465,-2777.1003974999994
2026-01-30 18:00:00+00:00,99.19075000000001,1716.915,0.0,13.779,1702.52775,60.91075,0.0713925,8.00575,4.4303099999999995,0.0,14.47525,0.406,14.6355,254.24575,3889.5932024999997,0.0,0.0,6590.293250000001,3889.5932024999997,6590.293250000001,-2700.700047500001
2026-01-30 19:00:00+00:00,107.63,1721.205,0.0,13.6365,1703.6955,48.1775,0.023355,7.924250000000001,2.7463875,0.0,14.284749999999999,0.406,14.5365,256.01625,3890.2819925,0.0,0.0,6410.37475,3890.2819925,6410.37475,-2520.0927575
2026-01-30 20:00:00+00:00,137.45575,1654.445,0.0,13.48925,1703.87075,47.2895,0.08215750000000001,7.4094999999999995,4.1651775,0.0,13.91375,0.406,13.850999999999999,254.75650000000002,3851.1343350000006,0.0,0.0,6273.33025,3851.1343350000006,6273.33025,-2422.1959149999993
2026-01-30 21:00:00+00:00,143.79225,1566.46,0.0,12.92075,1704.054,48.58675,0.029807499999999997,6.23875,4.61861,0.0,13.6145,0.406,13.5265,235.3755,3749.6234175,0.0,0.0,5994.23125,3749.6234175,5994.23125,-2244.6078325
2026-01-30 22:00:00+00:00,143.89499999999998,1407.9445,0.0,12.6075,1704.38475,46.459500000000006,0.0746375,6.64675,3.5452,0.0,13.415000000000001,0.406,12.8515,196.5355,3548.7658375,0.0,0.0,5742.32075,3548.7658375,5742.32075,-2193.5549125
2026-01-30 23:00:00+00:00,140.27975,1258.1025,0.0,12.258,1704.93125,46.8985,0.00381,6.744,2.20117,0.0,12.283,0.406,11.75675,163.60725,3359.47198,0.0,0.0,5364.3585,3359.47198,5364.3585,-2004.8865200000005
2026-01-31 00:00:00+00:00,139.379,1172.34475,0.0,11.905750000000001,1705.4965,47.48375,0.0150775,6.42525,2.6855275,0.0,11.9275,0.406,11.291,162.76,3272.120104999999,0.0,0.0,5052.37575,3272.120104999999,5052.37575,-1780.255645000001
2026-01-31 01:00:00+00:00,139.2055,1053.3055,0.0,11.6045,1705.33875,51.64675,0.01806,6.3595,4.2067825,0.0,11.59675,0.406,10.805,162.64375,3157.1368424999996,0.0,0.0,4924.0779999999995,3157.1368424999996,4924.0779999999995,-1766.9411575
2026-01-31 02:00:00+00:00,138.43025,1050.85825,0.0,11.972000000000001,1705.5525,47.27725,0.0152025,6.8395,3.2959825,0.0,11.25125,0.406,10.82775,162.4905,3149.216435,0.0,0.0,4837.17925,3149.216435,4837.17925,-1687.9628150000003
2026-01-31 03:00:00+00:00,137.68775,1109.82875,0.0,12.415,1704.37075,46.310249999999996,0.04596,6.761,2.1772175,0.0,10.9065,0.406,10.815999999999999,166.88425,3208.6094274999996,0.0,0.0,4879.2965,3208.6094274999996,4879.2965,-1670.6870725000008
2026-01-31 04:00:00+00:00,137.39675,1159.8667500000001,0.0,12.5265,1704.3890000000001,46.42775,0.08677,6.16875,1.4306875000000001,0.0,10.63975,0.406,10.819749999999999,165.09525,3255.2537074999996,0.0,0.0,4994.9685,3255.2537074999996,4994.9685,-1739.7147925000004
2026-01-31 05:00:00+00:00,138.62575,1303.063,0.0,12.62475,1703.12975,47.96775,0.0041625,7.3655,1.2898825,0.0,10.317499999999999,0.406,11.29175,165.6855,3401.771295,0.0,0.0,5246.560750000001,3401.771295,5246.560750000001,-1844.7894550000005
2026-01-31 06:00:00+00:00,139.496,1345.69475,0.0,12.7,1702.7295,55.52575,25.121807500000003,6.7285,1.6865,0.0,10.02775,0.406,11.945,165.01850000000002,3477.0800575000003,0.0,0.0,5572.58875,3477.0800575000003,5572.58875,-2095.5086924999996
2026-01-31 07:00:00+00:00,139.711,1621.6467499999999,0.0,12.71575,1701.90425,58.274,165.5313975,6.6129999999999995,1.0898425,0.0,10.108,0.406,12.649750000000001,164.66825,3895.31799,0.0,0.0,5892.3925,3895.31799,5892.3925,-1997.07451
2026-01-31 08:00:00+00:00,139.73025,1642.14175,0.0,12.688,1701.425,60.79375,364.8130525,7.07275,0.505345,0.0,10.217,0.406,12.92375,162.8505,4115.5671475,0.0,0.0,6146.5895,4115.5671475,6146.5895,-2031.0223525000001
2026-01-31 09:00:00+00:00,93.2145,1621.57975,0.0,12.66,1702.67825,61.2435,540.8098225,5.88625,0.64405,0.0,10.31875,0.406,11.785,163.2455,4224.4713725,0.0,0.0,6325.54775,4224.4713725,6325.54775,-2101.0763774999996
2026-01-31 10:00:00+00:00,94.128,1621.4845,0.0,12.5345,1701.99125,74.95625000000001,598.663945,5.69675,0.619175,0.0,10.225249999999999,0.406,11.261,163.7105,4295.677120000001,0.0,0.0,6379.06275,4295.677120000001,6379.06275,-2083.385629999999
2026-01-31 11:00:00+00:00,118.3765,1637.141,0.0,12.6785,1703.052,74.89375,519.0022625,5.784000000000001,0.4979,0.0,10.08925,0.406,11.26725,164.93275,4258.1211625000005,0.0,0.0,6285.71425,4258.1211625000005,6285.71425,-2027.5930874999995
2026-01-31 12:00:00+00:00,141.7465,1604.4965,0.0,12.6945,1702.0952499999999,61.906,429.87475,6.3309999999999995,0.48602500000000004,0.0,10.088750000000001,0.406,12.9585,164.10625,4147.190025,0.0,0.0,6087.404500000001,4147.190025,6087.404500000001,-1940.2144750000007
2026-01-31 13:00:00+00:00,140.57225,1623.461,0.0,12.6995,1702.01525,69.4605,312.4872975,6.18375,0.567825,0.0,10.00175,0.406,14.8915,163.58825000000002,4056.3348724999996,0.0,0.0,6065.78175,4056.3348724999996,6065.78175,-2009.4468775000005
2026-01-31 14:00:00+00:00,146.953,1645.34875,0.0,12.53275,1701.265,53.68725,157.6608225,7.2785,0.535775,0.0,9.75475,0.406,14.465,164.9785,3914.8660975000003,0.0,0.0,6128.8495,3914.8660975000003,6128.8495,-2213.9834025
2026-01-31 15:00:00+00:00,155.34,1684.29,0.0,12.33475,1702.4205,47.48825,18.4008625,6.3625,0.7263999999999999,0.0,9.74875,0.406,15.27,164.82825,3817.6162625,0.0,0.0,6260.4715,3817.6162625,6260.4715,-2442.8552374999995
2026-01-31 16:00:00+00:00,158.87675000000002,1682.73425,0.0,12.18125,1702.829,55.97975,0.043955,6.49675,0.711925,0.0,9.6455,0.406,15.46475,164.7,3810.06988,0.0,0.0,6278.92025,3810.06988,6278.92025,-2468.85037
2026-01-31 17:00:00+00:00,158.28175,1737.5715,0.0,12.072,1702.85075,55.6085,6.113525,6.904,0.7681675,0.0,9.56275,0.406,15.37025,166.33825000000002,3871.8474424999995,0.0,0.0,6250.218000000001,3871.8474424999995,6250.218000000001,-2378.3705575000013
2026-01-31 18:00:00+00:00,158.058,1706.9947499999998,0.0,12.20575,1702.37475,57.06275,0.5349975,6.6755,0.8829100000000001,0.0,9.45425,0.406,16.41875,167.11275,3838.1811574999992,0.0,0.0,6230.85175,3838.1811574999992,6230.85175,-2392.6705925000006
2026-01-31 19:00:00+00:00,157.258,1679.01675,0.0,12.177,1701.87075,49.8765,0.127255,6.7524999999999995,0.8926000000000001,0.0,9.25675,0.406,16.4925,167.124,3801.2506049999997,0.0,0.0,6079.54375,3801.2506049999997,6079.54375,-2278.293145
2026-01-31 20:00:00+00:00,158.3175,1616.326,0.0,12.31725,1702.51675,48.048,0.062087500000000004,7.36175,1.206025,0.0,9.04225,0.406,15.912500000000001,166.67175,3738.1878624999995,0.0,0.0,5919.37525,3738.1878624999995,5919.37525,-2181.1873875000006
2026-01-31 21:00:00+00:00,168.2515,1609.9045,0.0,12.569749999999999,1702.2855,48.2675,0.6763025,7.53475,1.5110875,0.0,8.811,0.406,14.673,166.2405,3741.1313899999996,0.0,0.0,5647.161,3741.1313899999996,5647.161,-1906.0296100000005
2026-01-31 22:00:00+00:00,169.08675,1480.22375,0.0,12.63425,1702.0235,46.783,0.503405,6.5649999999999995,3.0252225,0.0,8.6435,0.406,14.5585,166.773,3611.2258775,0.0,0.0,5368.68325,3611.2258775,5368.68325,-1757.4573725
2026-01-31 23:00:00+00:00,170.79675,1085.35275,0.0,12.49675,1702.01975,47.50675,0.00469,6.07875,2.70128,0.0,8.527249999999999,0.406,15.13975,169.07675,3220.107220000001,0.0,0.0,5042.35575,3220.107220000001,5042.35575,-1822.248529999999
2026-02-01 00:00:00+00:00,180.77275,955.6927499999999,0.0,12.587,1701.6585,48.13175,0.00739,7.0302500000000006,3.696765,0.0,8.53975,0.406,14.70425,167.398,3100.625155,0.0,0.0,4829.91625,3100.625155,4829.91625,-1729.291095
2026-02-01 01:00:00+00:00,189.6625,1065.10925,0.0,12.6425,1701.5594999999998,46.94,0.0208675,6.06625,6.07183,0.0,8.44375,0.406,14.618,169.1825,3220.722947499999,0.0,0.0,4744.6095000000005,3220.722947499999,4744.6095000000005,-1523.8865525000015
2026-02-01 02:00:00+00:00,198.76075,967.4195,0.0,12.74675,1701.5635,47.6615,0.005145,6.094,5.208209999999999,0.0,8.433250000000001,0.406,14.61375,169.04,3131.952355,0.0,0.0,4672.43225,3131.952355,4672.43225,-1540.479895
2026-02-01 03:00:00+00:00,201.9175,874.279,0.0,12.7805,1702.12075,46.34125,0.015545,5.44675,5.4897225,0.0,8.338000000000001,0.406,14.75675,169.3975,3041.2892675000003,0.0,0.0,4699.75225,3041.2892675000003,4699.75225,-1658.4629824999993
2026-02-01 04:00:00+00:00,202.48525,934.2370000000001,0.0,12.848,1701.47425,46.879,0.01197,5.266,6.1331299999999995,0.0,8.33075,0.45325000000000004,14.953,168.6525,3101.7241000000004,0.0,0.0,4807.5815,3101.7241000000004,4807.5815,-1705.8573999999999
2026-02-01 05:00:00+00:00,201.88675,954.389,0.0,12.849,1701.075,47.809,0.0172375,6.079,6.75583,0.0,8.22975,0.507,15.666,168.39025,3123.6538175000005,0.0,0.0,5038.55,3123.6538175000005,5038.55,-1914.8961824999997
2026-02-01 06:00:00+00:00,202.16875,1043.5,0.0,12.8095,1700.86475,48.08625,28.11861,6.3555,7.1305700000000005,0.0,8.23525,0.507,15.28925,168.88,3241.9454299999998,0.0,0.0,5347.12875,3241.9454299999998,5347.12875,-2105.18332
