,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-02 07:00:00+00:00,17.77,559.489655,24.280150749999997,98.21215525,122.40911075,71.81636125,706.6492255000001,1600.6266584999998,378.5130655,0.0,2647.6686525,1979.139724,2647.6686525,-668.5289285000001
2026-02-02 08:00:00+00:00,18.19357575,608.7215745,24.28126825,104.62423525,226.21794725,72.22202125,899.44168975,1953.702312,208.20687875000002,0.0,2674.634365,2161.90919075,2674.634365,-512.7251742499998
2026-02-02 09:00:00+00:00,20.122211749999998,608.52054825,24.280295,93.84182125,289.4245585,73.74874275,938.731842,2048.6700195000003,178.99729574999998,0.0,2653.0476075,2227.6673152500002,2653.0476075,-425.3802922499999
2026-02-02 10:00:00+00:00,20.74936275,591.88118375,24.29479775,114.71971675,306.8093125,78.80269225,763.0803374999999,1900.33740325,101.59883549999999,0.0,2609.7582125,2001.93623875,2609.7582125,-607.8219737499999
2026-02-02 11:00:00+00:00,20.766888,466.290894,24.30606875,102.01904275,272.45977400000004,78.86926725000001,601.134537,1565.84647175,173.02341075,0.0,2540.772845,1738.8698825000001,2540.772845,-801.9029624999998
2026-02-02 12:00:00+00:00,20.72604075,505.3620795,24.267910999999998,96.75876550000001,196.3517525,78.93264500000001,451.78495475,1374.184149,213.15150624999998,0.0,2432.119985,1587.33565525,2432.119985,-844.7843297499999
2026-02-02 13:00:00+00:00,20.6336045,497.8240655,47.4054555,93.56195425,95.45133975,78.9336195,423.19033125,1257.0003702499998,208.11388875,0.0,2339.83286,1465.114259,2339.83286,-874.718601
2026-02-02 14:00:00+00:00,20.7518645,477.545543,49.39045325,90.79879525,20.47356975,78.93881325000001,549.34553125,1287.2445702500002,207.66202725,0.0,2284.6924575,1494.9065975,2284.6924575,-789.7858599999997
2026-02-02 15:00:00+00:00,20.663123499999998,482.05570850000004,51.36137,106.594065,0.09681325,78.908901,746.9972585,1486.67723975,345.84649700000006,0.0,2328.7513550000003,1832.52373675,2328.7513550000003,-496.22761825000043
2026-02-02 16:00:00+00:00,20.5818465,534.220025,51.363314,88.87684,5.75e-06,78.91805875,1002.0235665,1775.9836565,181.1690115,0.0,2354.01335,1957.1526680000002,2354.01335,-396.860682
2026-02-02 17:00:00+00:00,20.653357,532.8019292500001,51.360637249999996,84.3875475,0.0,78.9345065,1063.7200525,1831.85803,0.5453705,0.0,2310.0655175,1832.4034005,2310.0655175,-477.6621170000001
2026-02-02 18:00:00+00:00,20.5679975,592.11420725,51.361479,85.4128905,0.0,78.9293635,1100.941345,1929.32728275,0.4623,0.0,2253.3191325,1929.78958275,2253.3191325,-323.5295497499999
2026-02-02 19:00:00+00:00,20.77779975,595.07442225,51.39903975,84.92852625,0.0,78.961157,1188.3929625,2019.5339075000002,0.0,0.0,2156.80893,2019.5339075000002,2156.80893,-137.27502249999998
2026-02-02 20:00:00+00:00,20.554931,624.38506725,27.338140250000002,82.11696025,0.0,78.95913999999999,992.67557,1826.02980875,0.0,428.6894195,2014.3555274999999,1826.02980875,2443.044947,-617.0151382499998
2026-02-02 21:00:00+00:00,20.665338000000002,566.151717,27.2418725,87.47713425,0.0,78.9386215,952.2667867499999,1732.74147,0.0,442.1673,1891.4279999999999,1732.74147,2333.5953,-600.85383
2026-02-02 22:00:00+00:00,20.52,485.10391075,24.279700000000002,83.616112,0.0,78.820549,817.51061425,1509.8508860000002,0.0,441.67476175,1823.051395,1509.8508860000002,2264.72615675,-754.8752707499998
2026-02-02 23:00:00+00:00,20.5229265,487.19925675,24.316634,83.370065,0.0,78.3570705,987.24818075,1681.0141334999998,0.0,660.641449,1809.996605,1681.0141334999998,2470.638054,-789.6239205000002
2026-02-03 00:00:00+00:00,20.522466,494.7463965,24.32011125,87.55348125,0.0,77.75341374999999,934.5661185,1639.4619872499998,0.0,659.553161,1795.47891,1639.4619872499998,2455.032071,-815.5700837500003
2026-02-03 01:00:00+00:00,20.60174575,470.395475,24.3180455,81.7241185,0.0,78.28698975,840.9823202499999,1516.30869475,0.0,662.183224,1786.4651175,1516.30869475,2448.6483415,-932.3396467499997
2026-02-03 02:00:00+00:00,20.66459875,441.404902,24.319578749999998,81.130132,0.0,77.3610435,761.55961475,1406.43986975,0.0,660.13768875,1804.886615,1406.43986975,2465.02430375,-1058.5844339999999
2026-02-03 03:00:00+00:00,20.67678125,468.285184,24.325398,83.07136274999999,0.0,78.38282325,721.00589725,1395.7474465,0.0,653.7817295,1883.05356,1395.7474465,2536.8352895,-1141.0878429999998
2026-02-03 04:00:00+00:00,20.556388,583.201671,24.324366,82.83812275,0.0,78.33911475,635.60919475,1424.86885725,0.0,221.058608,2088.772865,1424.86885725,2309.8314729999997,-884.9626157499997
2026-02-03 05:00:00+00:00,20.723882,695.1535462500001,24.28262475,86.55091350000001,1.68482025,78.300761,696.18539575,1602.8819435,2.23133575,0.0,2289.755155,1605.11327925,2289.755155,-684.6418757499998
2026-02-03 06:00:00+00:00,20.65933475,769.0536442499999,24.253726,83.296536,31.622240749999996,78.6476695,717.92067475,1725.453826,163.657917,0.0,2467.66324,1889.111743,2467.66324,-578.5514969999999
2026-02-03 07:00:00+00:00,20.613999749999998,705.7892425,24.22465125,89.45464825,116.39042850000001,83.3623835,724.53874125,1764.3740950000001,250.58862449999998,0.0,2570.0964274999997,2014.9627195,2570.0964274999997,-555.1337079999996
2026-02-03 08:00:00+00:00,20.6484335,786.89671325,51.25505025,90.13974025,210.9747165,83.407401,520.3929420000001,1763.71499675,208.83516575,0.0,2575.82529,1972.5501625,2575.82529,-603.2751275000003
2026-02-03 09:00:00+00:00,20.5977815,805.83026925,51.4549915,104.71571925,265.75957,84.45590575,285.255638,1618.0698752500002,278.57393875,0.0,2552.641905,1896.6438140000002,2552.641905,-655.9980909999997
2026-02-03 10:00:00+00:00,20.67098425,764.44792225,51.4540655,89.07482775,278.41278375,84.3907625,187.420282,1475.8716279999999,177.2486465,0.0,2509.6104925,1653.1202744999998,2509.6104925,-856.4902180000001
2026-02-03 11:00:00+00:00,20.69624725,687.94460225,51.474657,90.31114225,248.72501875,84.403615,144.22705150000002,1327.782334,5.54527925,0.0,2450.3833775,1333.32761325,2450.3833775,-1117.0557642499998
2026-02-03 12:00:00+00:00,20.67533375,690.23493625,51.4022515,89.02869150000001,179.30502175,84.922405,154.70839025,1270.2770300000002,164.2848175,0.0,2361.5456075,1434.5618475,2361.5456075,-926.9837600000001
2026-02-03 13:00:00+00:00,20.795432249999998,702.86565875,51.396852,83.70596549999999,86.95798975,85.64394475,219.20040600000002,1250.5662489999997,162.4035125,0.0,2285.77542,1412.9697614999998,2285.77542,-872.8056585000002
2026-02-03 14:00:00+00:00,20.662933250000002,690.2409775,51.39098075,81.92464749999999,18.1108135,84.46151725,343.69548575,1290.4873555,162.310433,0.0,2249.426585,1452.7977885,2249.426585,-796.6287965000001
2026-02-03 15:00:00+00:00,20.622736,649.559128,51.376697,83.8825285,0.09481824999999999,84.48079225000001,562.359813,1452.3765130000002,162.2322555,0.0,2292.9199675,1614.6087685000002,2292.9199675,-678.3111989999998
2026-02-03 16:00:00+00:00,20.6725455,631.35754675,51.3743955,83.012393,5e-06,83.513318,911.796997,1781.72720075,162.12436625,0.0,2316.5633525,1943.8515670000002,2316.5633525,-372.7117854999997
2026-02-03 17:00:00+00:00,20.53704325,557.94452425,51.37001475,82.9173115,0.0,83.518966,1036.9377325,1833.2255922499999,112.56849075000001,0.0,2266.995885,1945.7940829999998,2266.995885,-321.20180200000004
2026-02-03 18:00:00+00:00,20.64270525,326.44775175,27.4528065,81.64230725,0.0,83.44800625,1162.0922150000001,1701.7257920000002,282.75118299999997,0.0,2194.462865,1984.476975,2194.462865,-209.98588999999993
2026-02-03 19:00:00+00:00,20.6631325,316.164678,51.28627525,80.54970725,0.0,83.50108475,1186.3290375000001,1738.49391525,178.691386,0.0,2085.31044,1917.18530125,2085.31044,-168.12513875000013
2026-02-03 20:00:00+00:00,20.614602,342.80922699999996,46.4954345,80.50996275,0.0,83.52459300000001,1206.6517725,1780.60559175,51.859011,0.0,1950.218005,1832.46460275,1950.218005,-117.75340224999991
2026-02-03 21:00:00+00:00,20.5091995,334.3505255,91.55390349999999,81.2179485,0.0,83.54031375,1214.0692375,1825.2411282500002,0.0,224.3978415,1821.525745,1825.2411282500002,2045.9235864999998,-220.68245824999963
2026-02-03 22:00:00+00:00,20.4224995,318.152758,26.76427525,76.7569665,0.0,83.488827,1131.794585,1657.37991125,0.0,226.18134325,1755.466295,1657.37991125,1981.64763825,-324.2677269999999
2026-02-03 23:00:00+00:00,20.3408665,344.4032375,24.26236625,57.815886250000005,0.0,83.45828125,1118.5376125,1648.81825025,0.0,441.91453375,1738.41028,1648.81825025,2180.32481375,-531.5065635000001
2026-02-04 00:00:00+00:00,20.309999,385.27489275,24.261457749999998,55.7884615,0.0,83.4375105,1088.1726625000001,1657.244984,0.0,440.973431,1736.29034,1657.244984,2177.263771,-520.018787
2026-02-04 01:00:00+00:00,20.309999,500.57507225,24.250813,55.78763525,0.0,83.44561725,1036.99749,1721.36662675,0.0,439.89138925,1741.0333175,1721.36662675,2180.92470675,-459.55808
2026-02-04 02:00:00+00:00,20.293412,498.50762,24.102912,68.70119325,0.0,83.4166995,963.2443015,1658.26613825,0.0,426.975414,1764.463985,1658.26613825,2191.439399,-533.1732607499998
2026-02-04 03:00:00+00:00,20.402863,499.16119125,24.077340500000002,58.16016575,0.0,83.4619675,938.9813095,1624.2448375,0.0,431.9662785,1844.645525,1624.2448375,2276.6118035,-652.366966
2026-02-04 04:00:00+00:00,20.3196555,423.81215199999997,24.2588415,56.078622249999995,0.0,83.384366,949.82644525,1557.6800825,0.19761275,0.0,2085.1463075,1557.87769525,2085.1463075,-527.2686122500002
2026-02-04 05:00:00+00:00,17.99678625,518.8402535,24.25725875,61.81359175,1.9144087499999998,83.35238925,943.41690275,1651.5915909999999,251.023676,0.0,2301.2939025,1902.615267,2301.2939025,-398.67863550000015
2026-02-04 06:00:00+00:00,18.6936235,520.003909,24.264149,73.833127,31.915718499999997,83.38456625,1038.3458125,1790.4409057500002,436.711497,0.0,2454.6492325,2227.15240275,2454.6492325,-227.49682974999996
2026-02-04 07:00:00+00:00,19.234501,526.247976,24.27087975,86.36123425,117.825468,83.37987275,1054.8149377500001,1912.1348695000001,421.04500599999994,0.0,2548.47925,2333.1798755,2548.47925,-215.29937449999989
2026-02-04 08:00:00+00:00,19.31193125,563.79609025,24.272191499999998,94.9767035,221.34051549999998,84.382255,905.3855515,1913.4652385,240.66415875,0.0,2543.336145,2154.12939725,2543.336145,-389.20674775000043
2026-02-04 09:00:00+00:00,19.61510075,521.24717175,24.341566,89.54717025000001,280.911626,84.3610235,836.6146934999999,1856.6383517499999,227.74677325,0.0,2508.1055,2084.385125,2508.1055,-423.72037500000033
2026-02-04 10:00:00+00:00,20.47715025,438.77602025,24.29098225,85.46306225,291.69161399999996,88.31985225,800.653276,1749.6719572499999,213.04472675000002,0.0,2439.3230975,1962.716684,2439.3230975,-476.60641350000014
2026-02-04 11:00:00+00:00,20.8870845,337.7570705,24.26522125,74.79897025,261.0900855,88.321477,809.85340225,1616.97331125,106.97736525,0.0,2376.8421424999997,1723.9506765,2376.8421424999997,-652.8914659999996
2026-02-04 12:00:00+00:00,20.9948395,359.2069095,24.21633525,77.45956174999999,191.755233,88.39019025,841.522291,1603.5453602500002,3.0285927499999996,0.0,2292.5804049999997,1606.573953,2292.5804049999997,-686.0064519999996
2026-02-04 13:00:00+00:00,20.90932375,416.781318,24.22018775,84.00822675,94.78575024999999,88.62095625,964.81135075,1694.1371135,204.38460925,0.0,2223.631705,1898.52172275,2223.631705,-325.1099822499998
2026-02-04 14:00:00+00:00,20.833929,415.8503035,47.32373375,86.36497325,20.893925250000002,88.483102,1126.5451025,1806.29506925,203.086081,0.0,2187.8131375,2009.38115025,2187.8131375,-178.4319872499998
2026-02-04 15:00:00+00:00,20.9104355,348.723756,47.332919000000004,86.71954475,0.25276775,88.38202075,1362.5505025,1954.8719462499998,202.99443525,0.0,2222.08407,2157.8663815,2222.08407,-64.2176884999999
2026-02-04 16:00:00+00:00,20.810403,348.43071125,47.315404,86.26650075,1.85e-05,88.361148,1582.3527575,2173.536943,0.1436745,0.0,2264.744885,2173.6806175,2264.744885,-91.06426749999991
2026-02-04 17:00:00+00:00,20.84206875,339.8046465,47.29238575,85.49806225,0.0,87.41518525000001,1611.067375,2191.9197235,0.0,0.0,2232.1675325,2191.9197235,2232.1675325,-40.24780899999996
2026-02-04 18:00:00+00:00,20.63706725,342.4627785,47.36573,79.501308,0.0,87.37463600000001,1566.4841925,2143.82571225,0.0,0.0,2165.4720875000003,2143.82571225,2165.4720875000003,-21.646375250000347
2026-02-04 19:00:00+00:00,20.61,391.78196675,24.3571485,55.851901999999995,0.0,87.147651,1493.71286,2073.46152825,0.0,0.0,2052.50571,2073.46152825,2052.50571,20.955818249999993
2026-02-04 20:00:00+00:00,20.70759975,348.429646,24.27040225,57.6095565,0.0,87.31248049999999,1424.7410399999999,1963.0707249999998,0.0,222.6348535,1900.6631750000001,1963.0707249999998,2123.2980285000003,-160.22730350000052
