,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-03 01:00:00+00:00,69.5,1628.75,878.25,1225.25,0.0,55.25,71.0,255.75,674.25,4858.0,2.5,0.0,6411.25,4860.5,6411.25,-1550.75
2026-02-03 02:00:00+00:00,70.0,1626.75,883.0,1225.0,0.0,46.0,71.0,255.25,684.5,4861.5,1.5,0.0,6467.25,4863.0,6467.25,-1604.25
2026-02-03 03:00:00+00:00,70.0,1641.0,904.0,1225.25,0.0,47.25,71.0,259.75,695.0,4913.25,3.5,0.0,6766.5,4916.75,6766.5,-1849.75
2026-02-03 04:00:00+00:00,69.75,1651.75,1243.0,1226.25,0.0,42.75,71.0,412.75,726.5,5443.75,46.0,0.0,7344.0,5489.75,7344.0,-1854.25
2026-02-03 05:00:00+00:00,69.5,1673.5,1447.75,1226.0,3.0,42.0,71.0,835.5,745.5,6113.75,92.75,0.0,8265.75,6206.5,8265.75,-2059.25
2026-02-03 06:00:00+00:00,69.5,1692.25,1603.75,1227.0,125.5,43.25,71.0,905.75,738.25,6476.25,181.25,0.0,8803.0,6657.5,8803.0,-2145.5
2026-02-03 07:00:00+00:00,69.0,1691.75,1598.0,1227.0,431.0,44.25,71.0,843.0,729.0,6704.0,205.25,0.0,8705.25,6909.25,8705.25,-1796.0
2026-02-03 08:00:00+00:00,68.0,1682.5,1620.0,1226.25,788.0,44.0,71.0,675.5,730.0,6905.25,28.75,0.0,8323.0,6934.0,8323.0,-1389.0
2026-02-03 09:00:00+00:00,66.75,1666.0,1611.5,1225.75,1043.5,50.75,71.0,603.25,730.0,7068.5,21.0,0.0,7877.0,7089.5,7877.0,-787.5
2026-02-03 10:00:00+00:00,67.25,1642.75,1584.75,1221.25,1087.75,69.5,71.0,580.75,699.75,7024.75,1.25,0.0,7706.25,7026.0,7706.25,-680.25
2026-02-03 11:00:00+00:00,67.5,1643.0,1580.0,1217.75,1021.25,91.5,71.0,599.75,706.25,6998.0,9.5,0.0,7728.5,7007.5,7728.5,-721.0
2026-02-03 12:00:00+00:00,66.0,1633.75,1566.0,1212.0,816.25,93.5,71.0,657.75,698.0,6814.25,1.75,0.0,7729.0,6816.0,7729.0,-913.0
2026-02-03 13:00:00+00:00,68.0,1633.0,1569.0,1213.25,527.25,129.25,71.0,707.75,698.0,6616.5,2.0,0.0,7827.25,6618.5,7827.25,-1208.75
2026-02-03 14:00:00+00:00,67.75,1643.75,1565.75,1219.25,173.75,225.5,71.0,785.25,730.25,6482.25,13.75,0.0,8215.75,6496.0,8215.75,-1719.75
2026-02-03 15:00:00+00:00,69.25,1631.25,1554.0,1220.25,13.0,347.25,71.0,823.5,732.75,6462.25,119.75,0.0,8576.0,6582.0,8576.0,-1994.0
2026-02-03 16:00:00+00:00,68.5,1644.25,1609.75,1225.25,0.0,527.75,71.0,821.5,736.5,6704.5,178.75,0.0,8880.5,6883.25,8880.5,-1997.25
2026-02-03 17:00:00+00:00,66.75,1633.5,1609.0,1225.0,0.0,664.0,71.0,828.5,725.5,6823.25,159.0,0.0,8759.0,6982.25,8759.0,-1776.75
2026-02-03 18:00:00+00:00,68.0,1611.0,1571.75,1224.75,0.0,802.25,71.0,829.5,719.0,6897.25,75.0,0.0,8521.25,6972.25,8521.25,-1549.0
2026-02-03 19:00:00+00:00,68.0,1622.5,1557.5,1224.5,0.0,957.25,71.0,796.5,717.5,7014.75,43.25,0.0,8061.25,7058.0,8061.25,-1003.25
2026-02-03 20:00:00+00:00,68.25,1597.0,1412.5,1225.75,0.0,1016.75,71.0,628.25,675.5,6695.0,7.5,0.0,7398.75,6702.5,7398.75,-696.25
2026-02-03 21:00:00+00:00,69.0,1572.0,1200.5,1226.5,0.0,1004.75,71.0,590.0,684.5,6418.25,2.0,0.0,6861.75,6420.25,6861.75,-441.5
2026-02-03 22:00:00+00:00,69.0,1597.5,1024.75,1226.0,0.0,1105.75,71.0,284.5,668.75,6047.25,1.0,0.0,6566.0,6048.25,6566.0,-517.75
2026-02-03 23:00:00+00:00,68.25,1590.75,883.75,1226.5,0.0,1175.5,75.5,235.5,684.25,5940.0,9.75,0.0,6351.0,5949.75,6351.0,-401.25
2026-02-04 00:00:00+00:00,69.75,1622.5,879.75,1227.0,0.0,1187.75,75.5,227.25,668.5,5958.0,16.5,0.0,6273.75,5974.5,6273.75,-299.25
2026-02-04 01:00:00+00:00,69.75,1580.75,879.0,1227.0,0.0,1291.0,75.5,223.75,669.25,6016.0,1.5,0.0,6284.75,6017.5,6284.75,-267.25
2026-02-04 02:00:00+00:00,70.0,1564.75,844.5,1226.75,0.0,1364.0,75.25,225.0,667.25,6037.5,1.0,0.0,6359.75,6038.5,6359.75,-321.25
2026-02-04 03:00:00+00:00,70.0,1571.25,846.0,1227.0,0.0,1486.0,75.75,244.5,664.0,6184.5,1.0,0.0,6422.25,6185.5,6422.25,-236.75
2026-02-04 04:00:00+00:00,69.75,1605.25,920.25,1227.5,0.0,1662.75,75.75,468.0,666.75,6696.0,1.75,0.0,7146.0,6697.75,7146.0,-448.25
2026-02-04 05:00:00+00:00,69.5,1621.75,1296.75,1228.0,1.25,1830.0,75.75,752.75,710.5,7586.25,32.75,0.0,7967.5,7619.0,7967.5,-348.5
2026-02-04 06:00:00+00:00,69.5,1616.5,1495.5,1227.75,82.25,1944.0,76.0,728.5,721.25,7961.25,143.75,0.0,8555.5,8105.0,8555.5,-450.5
2026-02-04 07:00:00+00:00,69.25,1551.25,1492.0,1227.0,281.0,2125.25,75.5,792.75,720.0,8334.0,207.25,0.0,8621.75,8541.25,8621.75,-80.5
2026-02-04 08:00:00+00:00,68.75,1478.0,1481.0,1228.25,507.75,2133.75,75.5,739.0,703.5,8415.5,59.25,0.0,8532.25,8474.75,8532.25,-57.5
2026-02-04 09:00:00+00:00,68.0,1514.0,1509.0,1228.0,667.75,2197.75,75.75,713.25,729.75,8703.25,31.5,0.0,8177.5,8734.75,8177.5,557.25
2026-02-04 10:00:00+00:00,66.75,1446.0,1495.75,1228.0,786.75,2215.25,76.0,686.25,682.75,8683.5,1.0,0.0,8018.0,8684.5,8018.0,666.5
2026-02-04 11:00:00+00:00,66.5,1435.75,1464.5,1227.75,765.5,2192.0,75.75,707.75,686.5,8622.0,3.25,0.0,8061.25,8625.25,8061.25,564.0
2026-02-04 12:00:00+00:00,66.25,1442.75,1451.0,1228.0,653.5,2227.25,76.0,757.25,692.25,8594.25,25.25,0.0,7835.5,8619.5,7835.5,784.0
2026-02-04 13:00:00+00:00,66.5,1463.0,1475.5,1227.5,432.0,2286.0,76.0,681.5,711.5,8419.5,18.75,0.0,7854.5,8438.25,7854.5,583.75
2026-02-04 14:00:00+00:00,66.75,1523.5,1494.5,1226.5,156.75,2311.75,75.5,697.25,718.25,8270.75,20.25,0.0,8043.75,8291.0,8043.75,247.25
2026-02-04 15:00:00+00:00,68.75,1552.75,1515.25,1227.0,11.0,2339.75,75.5,737.25,721.75,8249.0,120.0,0.0,8370.25,8369.0,8370.25,-1.25
2026-02-04 16:00:00+00:00,70.0,1564.0,1564.5,1226.5,0.0,2446.0,76.0,748.0,720.25,8415.25,166.0,0.0,8650.25,8581.25,8650.25,-69.0
2026-02-04 17:00:00+00:00,68.75,1556.25,1564.25,1226.75,0.0,2503.25,76.0,714.25,692.5,8402.0,151.25,0.0,8610.0,8553.25,8610.0,-56.75
2026-02-04 18:00:00+00:00,71.5,1516.75,1531.25,1226.5,0.0,2506.0,76.0,786.0,675.25,8389.25,20.25,0.0,8403.0,8409.5,8403.0,6.5
2026-02-04 19:00:00+00:00,71.75,1503.25,1547.25,1226.0,0.0,2528.0,75.75,746.5,665.25,8363.75,3.0,0.0,7886.5,8366.75,7886.5,480.25
2026-02-04 20:00:00+00:00,71.0,1511.5,1523.5,1226.25,0.0,2502.25,75.5,531.5,665.5,8107.0,1.0,0.0,7251.0,8108.0,7251.0,857.0
2026-02-04 21:00:00+00:00,70.75,1499.0,1297.75,1226.75,0.0,2483.75,75.75,331.5,663.0,7648.25,11.5,0.0,6754.75,7659.75,6754.75,905.0
2026-02-04 22:00:00+00:00,71.5,1516.0,933.25,1227.25,0.0,2417.75,76.0,223.5,662.25,7127.5,3.75,0.0,6369.0,7131.25,6369.0,762.25
2026-02-04 23:00:00+00:00,71.25,1532.5,868.5,1227.75,0.0,2419.5,78.0,222.75,674.75,7095.0,14.25,0.0,6246.5,7109.25,6246.5,862.75
2026-02-05 00:00:00+00:00,71.0,1542.0,877.75,1228.0,0.0,2368.25,77.75,188.0,689.0,7041.75,21.5,0.0,6133.25,7063.25,6133.25,930.0
2026-02-05 01:00:00+00:00,72.25,1540.25,877.5,1228.0,0.0,2271.75,77.25,206.0,688.5,6961.5,24.25,0.0,6074.0,6985.75,6074.0,911.75
2026-02-05 02:00:00+00:00,72.25,1515.0,877.25,1227.5,0.0,2251.0,77.25,203.25,667.25,6890.75,10.0,0.0,6156.75,6900.75,6156.75,744.0
2026-02-05 03:00:00+00:00,72.0,1494.75,878.0,1228.0,0.0,2326.5,77.5,246.5,662.5,6985.75,3.5,0.0,6414.25,6989.25,6414.25,575.0
2026-02-05 04:00:00+00:00,63.25,1489.25,975.5,1228.0,0.0,2364.75,77.75,250.5,668.5,7117.5,2.5,0.0,7038.5,7120.0,7038.5,81.5
2026-02-05 05:00:00+00:00,61.25,1547.75,1393.75,1227.0,0.0,2417.25,78.0,690.5,710.5,8126.0,14.5,0.0,7830.75,8140.5,7830.75,309.75
2026-02-05 06:00:00+00:00,68.5,1557.25,1447.75,1227.0,41.0,2395.75,78.0,850.25,723.75,8389.25,118.25,0.0,8388.75,8507.5,8388.75,118.75
2026-02-05 07:00:00+00:00,72.25,1552.75,1421.25,1227.0,201.0,2300.75,77.75,858.5,711.0,8422.25,185.75,0.0,8495.75,8608.0,8495.75,112.25
2026-02-05 08:00:00+00:00,72.75,1530.0,1419.25,1227.0,363.25,2323.5,78.0,794.5,691.25,8499.5,70.25,0.0,8351.75,8569.75,8351.75,218.0
2026-02-05 09:00:00+00:00,72.25,1526.25,1410.75,1226.75,506.5,2337.5,77.75,745.75,690.5,8594.0,5.5,0.0,8073.0,8599.5,8073.0,526.5
2026-02-05 10:00:00+00:00,72.75,1538.5,1413.25,1226.5,541.75,2411.5,78.0,737.0,716.25,8735.5,13.25,0.0,8080.75,8748.75,8080.75,668.0
2026-02-05 11:00:00+00:00,72.5,1517.75,1312.5,1221.75,657.75,2389.75,77.5,774.75,697.75,8722.0,7.5,0.0,7937.5,8729.5,7937.5,792.0
2026-02-05 12:00:00+00:00,72.25,1506.5,1292.0,1196.75,597.25,2383.25,78.0,719.0,692.0,8537.0,1.0,0.0,7931.75,8538.0,7931.75,606.25
2026-02-05 13:00:00+00:00,73.5,1513.25,1401.25,1209.0,377.75,2467.75,78.0,742.75,694.75,8558.0,4.5,0.0,7903.25,8562.5,7903.25,659.25
2026-02-05 14:00:00+00:00,73.5,1541.25,1543.25,1205.5,155.0,2512.25,67.0,684.0,733.75,8515.5,81.25,0.0,8064.5,8596.75,8064.5,532.25
2026-02-05 15:00:00+00:00,73.5,1564.5,1565.5,1184.25,12.25,2569.25,12.5,813.5,754.75,8550.0,162.75,0.0,8330.5,8712.75,8330.5,382.25
2026-02-05 16:00:00+00:00,74.25,1583.5,1463.75,1225.0,0.0,2550.5,0.0,986.75,735.25,8619.0,94.5,0.0,8508.25,8713.5,8508.25,205.25
2026-02-05 17:00:00+00:00,67.25,1551.5,1443.0,1227.0,0.0,2498.5,0.0,969.25,723.75,8480.25,57.0,0.0,8426.0,8537.25,8426.0,111.25
2026-02-05 18:00:00+00:00,67.25,1561.5,1509.75,1226.0,0.0,2473.75,8.25,906.25,723.25,8476.0,108.0,0.0,8196.75,8584.0,8196.75,387.25
2026-02-05 19:00:00+00:00,70.25,1483.25,1525.75,1226.75,0.0,2539.5,74.25,857.75,665.25,8442.75,4.25,0.0,7799.25,8447.0,7799.25,647.75
2026-02-05 20:00:00+00:00,71.5,1463.0,1526.25,1227.0,0.0,2483.75,77.75,696.5,659.25,8205.0,6.0,0.0,7178.0,8211.0,7178.0,1033.0
2026-02-05 21:00:00+00:00,73.75,1451.5,1347.25,1227.5,0.0,2412.75,77.5,590.0,654.25,7834.5,13.75,0.0,6676.0,7848.25,6676.0,1172.25
2026-02-05 22:00:00+00:00,73.5,1435.75,907.5,1227.0,0.0,2336.5,77.5,243.5,654.0,6955.25,12.0,0.0,6308.5,6967.25,6308.5,658.75
2026-02-05 23:00:00+00:00,70.0,1439.5,865.25,1227.25,0.0,2194.0,78.0,233.75,659.0,6766.75,12.75,0.0,6171.0,6779.5,6171.0,608.5
2026-02-06 00:00:00+00:00,72.75,1428.0,845.5,1227.75,0.0,2110.25,77.75,234.75,657.5,6654.25,6.75,0.0,6044.0,6661.0,6044.0,617.0
2026-02-06 01:00:00+00:00,73.75,1406.0,874.5,1227.5,0.0,1938.25,77.25,207.25,652.25,6456.75,21.0,0.0,5934.25,6477.75,5934.25,543.5
2026-02-06 02:00:00+00:00,73.5,1408.5,842.5,1227.25,0.0,1730.5,77.75,248.5,648.75,6257.25,1.0,0.0,5992.5,6258.25,5992.5,265.75
2026-02-06 03:00:00+00:00,73.25,1386.75,887.5,1227.25,0.0,1549.75,77.25,281.5,654.5,6137.75,2.25,0.0,6269.25,6140.0,6269.25,-129.25
2026-02-06 04:00:00+00:00,73.75,1394.75,1087.5,1227.5,0.0,1389.25,77.75,378.0,666.5,6295.0,2.75,0.0,6854.25,6297.75,6854.25,-556.5
2026-02-06 05:00:00+00:00,72.75,1484.75,1429.5,1227.25,0.0,1089.5,78.25,887.0,705.25,6974.25,15.25,0.0,7635.0,6989.5,7635.0,-645.5
2026-02-06 06:00:00+00:00,72.5,1542.25,1502.25,1226.75,69.0,829.75,78.0,928.0,725.0,6973.5,110.5,0.0,8201.0,7084.0,8201.0,-1117.0
2026-02-06 07:00:00+00:00,72.75,1543.75,1448.0,1177.75,301.25,610.0,77.75,973.0,725.5,6929.75,225.25,0.0,8256.5,7155.0,8256.5,-1101.5
2026-02-06 08:00:00+00:00,72.0,1532.25,1388.0,1176.75,582.5,399.5,77.5,933.25,722.0,6883.75,93.25,0.0,8054.0,6977.0,8054.0,-1077.0
2026-02-06 09:00:00+00:00,70.25,1565.0,1454.0,1195.5,756.25,334.0,77.5,820.0,735.0,7007.5,71.0,0.0,7716.0,7078.5,7716.0,-637.5
2026-02-06 10:00:00+00:00,69.25,1534.75,1378.5,1197.75,849.0,334.25,77.75,845.5,726.25,7013.0,6.0,0.0,7519.0,7019.0,7519.0,-500.0
2026-02-06 11:00:00+00:00,68.5,1532.0,1314.0,1188.0,830.75,232.0,77.5,796.75,725.75,6765.25,2.25,0.0,7637.5,6767.5,7637.5,-870.0
2026-02-06 12:00:00+00:00,69.5,1533.25,1310.75,1188.0,617.75,299.75,77.5,809.0,735.25,6640.75,8.25,0.0,7560.5,6649.0,7560.5,-911.5
2026-02-06 13:00:00+00:00,70.25,1523.75,1413.75,1197.25,456.0,302.0,77.75,809.0,730.5,6580.25,5.5,0.0,7505.5,6585.75,7505.5,-919.75
2026-02-06 14:00:00+00:00,71.75,1538.25,1432.0,1210.5,175.25,314.5,77.75,865.0,740.0,6425.0,14.75,0.0,7889.75,6439.75,7889.75,-1450.0
2026-02-06 15:00:00+00:00,72.25,1553.75,1409.25,1213.25,14.25,298.5,78.0,1013.25,752.25,6404.75,112.25,0.0,8123.5,6517.0,8123.5,-1606.5
2026-02-06 16:00:00+00:00,72.75,1570.0,1551.25,1217.25,0.0,164.5,78.0,962.0,756.25,6372.0,199.75,0.0,8358.75,6571.75,8358.75,-1787.0
2026-02-06 17:00:00+00:00,74.0,1572.0,1572.0,1217.0,0.0,84.25,78.0,952.25,744.5,6294.0,160.25,0.0,8260.0,6454.25,8260.0,-1805.75
2026-02-06 18:00:00+00:00,74.5,1567.75,1541.0,1217.0,0.0,56.5,77.75,970.75,729.0,6234.25,74.5,0.0,8072.5,6308.75,8072.5,-1763.75
2026-02-06 19:00:00+00:00,73.75,1567.5,1515.5,1224.25,0.0,66.25,78.0,951.0,711.75,6188.0,4.75,0.0,7657.75,6192.75,7657.75,-1465.0
2026-02-06 20:00:00+00:00,73.25,1588.25,1522.75,1225.0,0.0,49.25,77.75,845.75,671.25,6053.25,7.25,0.0,7064.0,6060.5,7064.0,-1003.5
2026-02-06 21:00:00+00:00,73.75,1591.25,1396.25,1226.0,0.0,79.0,77.75,679.5,667.0,5790.5,8.75,0.0,6587.75,5799.25,6587.75,-788.5
2026-02-06 22:00:00+00:00,71.5,1581.25,1328.0,1226.75,0.0,106.25,77.75,396.5,658.25,5446.25,1.75,0.0,6248.0,5448.0,6248.0,-800.0
2026-02-06 23:00:00+00:00,67.75,1557.0,938.0,1226.5,0.0,108.25,71.0,278.75,655.5,4902.75,7.5,0.0,6015.25,4910.25,6015.25,-1105.0
2026-02-07 00:00:00+00:00,68.25,1571.75,951.5,1226.0,0.0,75.75,71.0,281.0,658.25,4903.5,15.0,0.0,5967.0,4918.5,5967.0,-1048.5
2026-02-07 01:00:00+00:00,70.0,1584.5,930.25,1225.5,0.0,30.75,71.0,289.0,667.25,4868.25,11.0,0.0,5921.0,4879.25,5921.0,-1041.75
2026-02-07 02:00:00+00:00,69.25,1579.0,929.0,1225.5,0.0,35.75,71.0,289.25,666.75,4865.5,2.75,0.0,5902.0,4868.25,5902.0,-1033.75
2026-02-07 03:00:00+00:00,70.0,1573.0,945.25,1226.5,0.0,95.75,71.0,292.25,663.25,4937.0,1.75,0.0,6004.25,4938.75,6004.25,-1065.5
2026-02-07 04:00:00+00:00,70.0,1559.5,948.25,1227.0,0.0,161.5,71.0,342.75,677.5,5057.5,1.25,0.0,6169.75,5058.75,6169.75,-1111.0
2026-02-07 05:00:00+00:00,66.5,1578.0,1311.0,1228.0,0.0,143.0,71.0,574.5,677.75,5649.75,2.75,0.0,6447.5,5652.5,6447.5,-795.0
2026-02-07 06:00:00+00:00,62.0,1585.25,1534.25,1228.5,44.75,184.5,71.0,805.5,692.25,6208.0,14.25,0.0,6895.5,6222.25,6895.5,-673.25
2026-02-07 07:00:00+00:00,61.5,1576.0,1540.0,1227.25,162.5,171.75,71.0,830.0,702.5,6342.5,188.0,0.0,7206.5,6530.5,7206.5,-676.0
2026-02-07 08:00:00+00:00,62.5,1584.25,1532.0,1226.25,280.25,177.25,71.0,811.75,703.0,6448.25,201.5,0.0,7278.75,6649.75,7278.75,-629.0
2026-02-07 09:00:00+00:00,65.75,1588.0,1324.25,1226.5,420.75,235.5,71.0,588.25,700.5,6220.5,59.75,0.0,7136.75,6280.25,7136.75,-856.5
2026-02-07 10:00:00+00:00,66.75,1578.25,1319.0,1226.25,508.75,245.5,71.0,604.5,711.25,6331.25,18.25,0.0,7036.5,6349.5,7036.5,-687.0
2026-02-07 11:00:00+00:00,66.5,1583.5,1073.25,1226.5,485.0,252.75,71.0,588.0,717.0,6063.5,13.25,0.0,7080.75,6076.75,7080.75,-1004.0
2026-02-07 12:00:00+00:00,66.0,1587.25,1165.0,1206.0,413.0,263.75,71.0,670.5,718.75,6161.25,5.5,0.0,6996.25,6166.75,6996.25,-829.5
2026-02-07 13:00:00+00:00,65.75,1588.0,1312.5,1213.25,223.75,245.0,71.0,821.75,702.75,6243.75,3.5,0.0,7101.0,6247.25,7101.0,-853.75
2026-02-07 14:00:00+00:00,67.0,1598.25,1342.75,1203.0,72.25,203.75,71.0,849.5,736.75,6144.25,30.5,0.0,7175.5,6174.75,7175.5,-1000.75
2026-02-07 15:00:00+00:00,67.0,1625.5,1419.5,1212.25,4.5,165.0,71.0,999.5,746.5,6310.75,208.75,0.0,7512.25,6519.5,7512.25,-992.75
2026-02-07 16:00:00+00:00,69.75,1595.25,1504.5,1223.5,0.0,165.75,71.0,998.25,734.0,6362.0,200.0,0.0,7730.25,6562.0,7730.25,-1168.25
2026-02-07 17:00:00+00:00,68.75,1594.75,1546.75,1220.5,0.0,175.25,71.0,903.75,721.25,6302.0,117.25,0.0,7654.75,6419.25,7654.75,-1235.5
2026-02-07 18:00:00+00:00,68.25,1598.0,1529.75,1225.0,0.0,195.25,71.0,892.75,720.0,6300.0,33.5,0.0,7473.5,6333.5,7473.5,-1140.0
2026-02-07 19:00:00+00:00,68.75,1578.0,1536.0,1227.25,0.0,220.75,71.0,817.25,694.5,6213.5,4.5,0.0,7132.0,6218.0,7132.0,-914.0
2026-02-07 20:00:00+00:00,67.5,1562.75,1611.5,1227.5,0.0,200.75,71.0,566.0,670.25,5977.25,1.5,0.0,6598.5,5978.75,6598.5,-619.75
2026-02-07 21:00:00+00:00,67.75,1577.0,1350.25,1227.25,0.0,158.25,71.0,260.5,663.0,5375.0,3.5,0.0,6139.25,5378.5,6139.25,-760.75
2026-02-07 22:00:00+00:00,67.75,1550.5,944.5,1227.25,0.0,180.25,71.0,268.5,658.5,4968.25,11.25,0.0,5808.5,4979.5,5808.5,-829.0
2026-02-07 23:00:00+00:00,67.0,1494.5,842.5,1227.5,0.0,177.25,71.0,265.0,500.0,4644.75,4.0,0.0,5567.5,4648.75,5567.5,-918.75
2026-02-08 00:00:00+00:00,66.0,1529.75,822.25,1227.75,0.0,116.0,71.0,263.0,514.25,4610.0,22.5,0.0,5462.5,4632.5,5462.5,-830.0
2026-02-08 01:00:00+00:00,67.25,1524.75,825.25,1227.5,0.0,79.75,70.75,255.5,522.0,4572.75,16.75,0.0,5458.25,4589.5,5458.25,-868.75
2026-02-08 02:00:00+00:00,67.25,1533.75,824.5,1227.5,0.0,73.0,71.0,254.0,526.0,4577.0,10.0,0.0,5446.25,4587.0,5446.25,-859.25
2026-02-08 03:00:00+00:00,67.0,1543.25,839.25,1228.0,0.0,52.5,71.0,256.5,524.25,4581.75,5.75,0.0,5518.75,4587.5,5518.75,-931.25
2026-02-08 04:00:00+00:00,66.75,1553.75,869.25,1228.0,0.0,8.5,71.0,297.25,526.5,4621.0,4.25,0.0,5653.5,4625.25,5653.5,-1028.25
2026-02-08 05:00:00+00:00,68.5,1578.0,1434.75,1228.0,0.75,0.0,71.0,400.75,525.0,5306.75,4.25,0.0,5841.0,5311.0,5841.0,-530.0
2026-02-08 06:00:00+00:00,68.25,1582.5,1426.5,1228.0,50.5,0.0,71.0,425.75,529.0,5381.5,7.0,0.0,6085.75,5388.5,6085.75,-697.25
2026-02-08 07:00:00+00:00,67.75,1590.75,1449.75,1206.25,175.5,0.0,71.0,411.5,534.25,5506.75,179.0,0.0,6236.5,5685.75,6236.5,-550.75
2026-02-08 08:00:00+00:00,67.5,1601.0,1484.0,1192.75,294.75,0.0,71.0,445.0,535.0,5691.0,178.75,0.0,6221.25,5869.75,6221.25,-351.5
2026-02-08 09:00:00+00:00,67.5,1580.25,1324.75,1203.0,377.5,0.0,71.0,439.5,526.75,5590.25,48.25,0.0,6152.25,5638.5,6152.25,-513.75
2026-02-08 10:00:00+00:00,67.5,1454.0,1334.25,1184.25,467.75,3.25,71.0,483.25,534.5,5599.75,13.75,0.0,6055.75,5613.5,6055.75,-442.25
2026-02-08 11:00:00+00:00,68.0,1410.0,1224.0,1207.5,517.25,23.25,71.0,458.75,516.75,5496.5,4.5,0.0,6142.5,5501.0,6142.5,-641.5
2026-02-08 12:00:00+00:00,66.5,1421.5,1211.75,1201.25,466.25,12.0,71.0,324.75,517.0,5292.0,5.75,0.0,6104.0,5297.75,6104.0,-806.25
2026-02-08 13:00:00+00:00,65.0,1422.0,1245.0,1199.25,352.5,21.75,71.0,320.75,519.75,5217.0,2.25,0.0,6194.5,5219.25,6194.5,-975.25
2026-02-08 14:00:00+00:00,59.25,1471.0,1468.25,1219.75,162.75,39.0,71.0,390.0,518.5,5399.5,22.5,0.0,6391.75,5422.0,6391.75,-969.75
2026-02-08 15:00:00+00:00,61.0,1570.0,1582.25,1220.25,13.75,74.5,71.0,790.75,531.5,5915.0,185.25,0.0,6834.0,6100.25,6834.0,-733.75
2026-02-08 16:00:00+00:00,65.0,1605.5,1622.0,1225.0,0.0,98.0,71.0,803.0,531.5,6021.0,194.75,0.0,7208.0,6215.75,7208.0,-992.25
2026-02-08 17:00:00+00:00,68.75,1599.25,1600.25,1228.0,0.0,123.75,71.0,850.75,533.5,6075.25,112.0,0.0,7199.5,6187.25,7199.5,-1012.25
2026-02-08 18:00:00+00:00,67.5,1599.75,1639.75,1227.5,0.0,263.0,71.0,812.25,530.5,6211.25,90.25,0.0,7080.75,6301.5,7080.75,-779.25
2026-02-08 19:00:00+00:00,68.0,1566.0,1610.75,1227.25,0.0,387.0,71.0,777.5,520.25,6227.75,5.25,0.0,6789.0,6233.0,6789.0,-556.0
2026-02-08 20:00:00+00:00,66.0,1535.5,1587.5,1227.25,0.0,485.25,71.0,675.0,507.75,6155.25,2.0,0.0,6329.0,6157.25,6329.0,-171.75
2026-02-08 21:00:00+00:00,67.25,1538.25,1341.75,1228.0,0.0,607.75,71.25,411.0,506.5,5771.75,1.25,0.0,5956.75,5773.0,5956.75,-183.75
2026-02-08 22:00:00+00:00,67.75,1558.25,907.5,1228.0,0.0,741.25,71.0,252.0,523.5,5349.25,2.75,0.0,5685.25,5352.0,5685.25,-333.25
2026-02-08 23:00:00+00:00,67.5,1516.75,807.25,1228.0,0.0,762.75,66.0,246.5,507.75,5202.5,1.0,0.0,5555.0,5203.5,5555.0,-351.5
2026-02-09 00:00:00+00:00,67.5,1505.5,801.5,1228.0,0.0,820.5,66.0,241.25,500.5,5230.75,17.5,0.0,5492.75,5248.25,5492.75,-244.5
2026-02-09 01:00:00+00:00,67.75,1513.0,763.75,1228.0,0.0,846.25,66.5,245.75,497.25,5228.25,36.25,0.0,5481.25,5264.5,5481.25,-216.75
2026-02-09 02:00:00+00:00,67.25,1519.5,776.25,1228.0,0.0,932.0,67.0,249.25,501.25,5340.5,23.25,0.0,5509.25,5363.75,5509.25,-145.5
2026-02-09 03:00:00+00:00,68.75,1482.5,734.0,1228.0,0.0,1099.75,67.0,325.25,529.75,5535.0,1.0,0.0,5832.25,5536.0,5832.25,-296.25
2026-02-09 04:00:00+00:00,70.75,1515.0,989.25,1228.25,0.0,1118.75,67.0,372.0,594.5,5955.5,7.75,0.0,6499.25,5963.25,6499.25,-536.0
2026-02-09 05:00:00+00:00,71.75,1574.25,1561.75,1228.0,0.0,1166.5,63.5,689.25,644.25,6999.25,10.75,0.0,7502.5,7010.0,7502.5,-492.5
2026-02-09 06:00:00+00:00,73.25,1658.5,1597.0,1227.75,32.25,1272.75,5.75,702.0,685.25,7254.5,195.0,0.0,8258.0,7449.5,8258.0,-808.5
2026-02-09 07:00:00+00:00,73.0,1674.25,1545.25,1201.0,132.0,1243.25,0.0,690.5,745.0,7304.25,251.25,0.0,8598.5,7555.5,8598.5,-1043.0
2026-02-09 08:00:00+00:00,71.5,1678.5,1542.5,1208.75,276.25,1314.0,0.0,769.75,757.75,7619.0,137.0,0.0,8637.25,7756.0,8637.25,-881.25
2026-02-09 09:00:00+00:00,61.5,1671.75,1510.75,1210.0,397.0,1236.75,0.0,852.0,733.75,7673.5,1.25,0.0,8494.75,7674.75,8494.75,-820.0
2026-02-09 10:00:00+00:00,67.5,1679.25,1342.75,1211.5,447.25,1159.75,0.0,924.0,737.5,7569.5,28.0,0.0,8330.0,7597.5,8330.0,-732.5
2026-02-09 11:00:00+00:00,71.0,1674.25,1246.75,1212.0,429.0,1030.75,0.0,941.0,751.5,7356.25,55.75,0.0,8419.75,7412.0,8419.75,-1007.75
