,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Solar,Waste,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-18 21:00:00+00:00,0.2,0.4,1388.28982025,0.0,9.1869,2.41390125,1046.17812225,2446.6687437499995,0.0,0.0,5289.860000000001,2446.6687437499995,5289.860000000001,-2843.191256250001
2026-01-18 22:00:00+00:00,0.2,0.4,1386.402406,0.0,9.379265,0.178549,1040.8647942500002,2437.42501425,0.0,0.0,5078.1775,2437.42501425,5078.1775,-2640.75248575
2026-01-18 23:00:00+00:00,0.2,0.4,1386.616902,0.0,9.7282335,0.0,994.14395675,2391.08909225,0.0,0.0,4909.5325,2391.08909225,4909.5325,-2518.4434077500005
2026-01-19 00:00:00+00:00,0.2,0.4,1378.36664875,0.0,9.2222405,0.0,968.3338865,2356.5227757499997,0.0,0.0,4776.3625,2356.5227757499997,4776.3625,-2419.8397242500005
2026-01-19 01:00:00+00:00,0.2,0.4,1383.158875,0.0,9.22198075,0.0,965.65403825,2358.634894,0.0,0.0,4693.7025,2358.634894,4693.7025,-2335.0676060000005
2026-01-19 02:00:00+00:00,0.2,0.4,1385.120977,0.0,9.675426999999999,0.5276425,971.468584,2367.3926304999995,0.0,0.0,4665.71,2367.3926304999995,4665.71,-2298.3173695000005
2026-01-19 03:00:00+00:00,0.2,0.4,1383.2113765,0.0,10.23423175,4.024249,981.7279175,2379.79777475,0.0,0.0,4695.085,2379.79777475,4695.085,-2315.28722525
2026-01-19 04:00:00+00:00,0.2,0.4,1381.75859025,0.0,9.8769745,5.87259525,975.7193515,2373.8275114999997,0.0,0.0,4862.42,2373.8275114999997,4862.42,-2488.5924885000004
2026-01-19 05:00:00+00:00,0.2,0.4,1394.696638,0.0,10.934035,6.28140075,949.7956622500001,2362.3077359999997,0.0,0.0,5320.5,2362.3077359999997,5320.5,-2958.1922640000003
2026-01-19 06:00:00+00:00,0.2999165,0.4,1398.12342975,0.0,11.514178,4.948344,1090.9998395,2506.28570775,0.0,0.0,5708.43,2506.28570775,5708.43,-3202.1442922500005
2026-01-19 07:00:00+00:00,0.20008325000000002,0.4,1378.405395,0.0,11.76575575,3.783869,1169.55673925,2564.11184225,0.0,0.0,5859.5125,2564.11184225,5859.5125,-3295.40065775
2026-01-19 08:00:00+00:00,0.2,0.4,1381.64153275,0.0,10.54778,0.34891425000000004,1126.861266,2519.999493,0.0,0.0,5847.865,2519.999493,5847.865,-3327.865507
2026-01-19 09:00:00+00:00,0.2999165,0.4,1377.6925740000001,0.2007895,9.92364325,0.0,1062.2554685,2450.7723917499998,0.0,0.0,5837.2,2450.7723917499998,5837.2,-3386.42760825
2026-01-19 10:00:00+00:00,0.3,0.4,1380.362613,0.31717725,9.7293135,0.0,932.5210475,2323.63015125,0.0,0.0,5950.3775,2323.63015125,5950.3775,-3626.7473487499997
2026-01-19 11:00:00+00:00,0.20016650000000002,0.4,1378.651812,0.45469725,8.6231485,0.4285125,981.086284,2369.84462075,0.0,0.0,5985.280000000001,2369.84462075,5985.280000000001,-3615.4353792500006
2026-01-19 12:00:00+00:00,0.29988875,0.4,1383.2544882500001,0.45981725,8.772717,0.02549125,990.84647275,2384.05887525,0.0,0.0,5971.66,2384.05887525,5971.66,-3587.60112475
2026-01-19 13:00:00+00:00,0.20030550000000003,0.4,1401.165638,0.30478150000000004,9.21868875,0.0,1007.1628579999999,2418.45227175,0.0,0.0,5932.01,2418.45227175,5932.01,-3513.5577282500003
2026-01-19 14:00:00+00:00,0.2999165,0.4,1407.0249755,0.000249,10.72127,0.0,1125.050785,2543.497196,0.0,0.0,5886.1175,2543.497196,5886.1175,-3342.6203040000005
2026-01-19 15:00:00+00:00,0.20030550000000003,0.4,1407.1943972499998,0.0,10.15959175,0.0,1125.16396025,2543.11825475,0.0,0.0,6024.6325,2543.11825475,6024.6325,-3481.51424525
2026-01-19 16:00:00+00:00,0.2999165,0.4,1399.32997225,0.0,8.972646000000001,0.0,1226.558871,2635.5614057499997,0.0,0.0,6004.675,2635.5614057499997,6004.675,-3369.1135942500005
2026-01-19 17:00:00+00:00,0.20008325000000002,0.4,1404.1796387499999,0.0,8.16030275,0.0,1180.0921355,2593.03216025,0.0,0.0,5913.1525,2593.03216025,5913.1525,-3320.1203397500003
2026-01-19 18:00:00+00:00,0.2,0.4,1397.288793,0.0,8.174078999999999,0.0,1146.1654285,2552.2283005,0.0,0.0,5805.8775000000005,2552.2283005,5805.8775000000005,-3253.6491995000006
2026-01-19 19:00:00+00:00,0.29988875,0.4,1400.22641125,0.0,8.7196565,0.0,1063.54843325,2473.1943897499996,0.0,0.0,5724.175,2473.1943897499996,5724.175,-3250.9806102500006
2026-01-19 20:00:00+00:00,0.20019425000000002,0.4,1399.3220509999999,0.0,8.60843425,0.0,1081.14489875,2489.67557825,0.0,0.0,5671.8175,2489.67557825,5671.8175,-3182.14192175
2026-01-19 21:00:00+00:00,0.2,0.4,1399.7622967500001,0.0,9.2529705,0.0,1065.5744292499999,2475.1896964999996,0.0,0.0,5539.155,2475.1896964999996,5539.155,-3063.9653035
2026-01-19 22:00:00+00:00,0.2,0.4,1391.769744,0.0,9.799118499999999,0.0,1036.36885075,2438.53771325,0.0,0.0,5305.4400000000005,2438.53771325,5305.4400000000005,-2866.9022867500007
2026-01-19 23:00:00+00:00,0.2,0.4,1381.50128575,0.0,10.219237,0.0,940.08095825,2332.401481,0.0,0.0,5063.1375,2332.401481,5063.1375,-2730.736019
2026-01-20 00:00:00+00:00,0.2998055,0.4,1381.1620635,0.0,9.878357,0.0,774.8089707500001,2166.54919675,0.0,0.0,4950.47,2166.54919675,4950.47,-2783.92080325
2026-01-20 01:00:00+00:00,0.20008325000000002,0.4,1388.64864625,0.0,10.03759225,0.0,749.6643305,2148.9506522499996,0.0,0.0,4857.8925,2148.9506522499996,4857.8925,-2708.9418477500003
2026-01-20 02:00:00+00:00,0.2998055,0.4,1385.99976175,0.0,10.16565425,0.0,661.99906775,2058.86428925,0.0,0.0,4808.99,2058.86428925,4808.99,-2750.1257107499996
2026-01-20 03:00:00+00:00,0.20008325000000002,0.4,1381.083513,0.0,10.3670145,0.0,661.52648575,2053.5770965,0.0,0.0,4831.0725,2053.5770965,4831.0725,-2777.4954035
2026-01-20 04:00:00+00:00,0.2,0.4,1380.8496915,0.0,11.076581000000001,0.0,640.2618845,2032.788157,0.0,0.0,5017.1475,2032.788157,5017.1475,-2984.359343
2026-01-20 05:00:00+00:00,0.2999165,0.4,1385.72768175,0.0,11.849772999999999,0.0,742.56400675,2140.841378,0.0,0.0,5517.39,2140.841378,5517.39,-3376.5486220000003
2026-01-20 06:00:00+00:00,0.3,0.4,1389.8109665,0.0,11.27482725,0.0,1134.58075175,2536.3665455,0.0,0.0,5888.3325,2536.3665455,5888.3325,-3351.9659545000004
2026-01-20 07:00:00+00:00,0.3,0.4,1398.045055,0.0,11.03928625,0.0,1221.54523275,2631.3295740000003,0.0,0.0,6019.22,2631.3295740000003,6019.22,-3387.890426
2026-01-20 08:00:00+00:00,0.20008325000000002,0.4,1399.9087375,0.0,10.6005665,0.0,1148.02771525,2559.1371025,0.0,0.0,6008.645,2559.1371025,6008.645,-3449.5078975000006
2026-01-20 09:00:00+00:00,0.2999165,0.4,1386.949309,0.2276825,10.00302325,0.0,1001.737473,2399.61740425,0.0,0.0,6039.6875,2399.61740425,6039.6875,-3640.07009575
2026-01-20 10:00:00+00:00,0.3,0.4,1385.01093425,0.299722,10.30556425,0.0,928.855473,2325.1716935,0.0,0.0,6092.3025,2325.1716935,6092.3025,-3767.1308065
2026-01-20 11:00:00+00:00,0.3,0.4,1378.90081225,0.400336,9.3685125,0.0,909.8359312499999,2299.205592,0.0,0.0,6117.594999999999,2299.205592,6117.594999999999,-3818.3894079999995
2026-01-20 12:00:00+00:00,0.3,0.4,1380.38412275,0.32435125,9.74406125,0.0,888.373364,2279.5258992500003,0.0,0.0,6066.795,2279.5258992500003,6066.795,-3787.26910075
2026-01-20 13:00:00+00:00,0.3,0.4,1379.756711,0.29188000000000003,9.385918,0.0,898.33603275,2288.47054175,0.0,0.0,6094.1575,2288.47054175,6094.1575,-3805.6869582500003
2026-01-20 14:00:00+00:00,0.3,0.4,1383.00015375,0.00156275,10.5297555,0.0,1060.18144375,2454.41291575,0.0,0.0,6141.925,2454.41291575,6141.925,-3687.51208425
2026-01-20 15:00:00+00:00,0.3,0.4,1388.1687885,0.0,10.016319750000001,0.0,1231.688373,2630.57348125,0.0,0.0,6341.385,2630.57348125,6341.385,-3710.8115187500002
2026-01-20 16:00:00+00:00,0.20027775,0.4,1388.594497,0.0,8.07147375,0.0,1241.2768772499999,2638.54312575,0.0,0.0,6332.17,2638.54312575,6332.17,-3693.62687425
2026-01-20 17:00:00+00:00,0.2,0.4,1383.9058925,0.0,5.8706225,0.0,1199.8048915,2590.1814065,0.0,0.0,6252.08,2590.1814065,6252.08,-3661.8985935
2026-01-20 18:00:00+00:00,0.2,0.4,1380.06650175,0.0,7.3270205,0.6987695,1110.685305,2499.3775967499996,0.0,0.0,6155.2875,2499.3775967499996,6155.2875,-3655.9099032500008
2026-01-20 19:00:00+00:00,0.2,0.4,1380.4606362499999,0.0,8.70364225,1.50960975,1050.07534175,2441.34923,0.0,0.0,6075.22,2441.34923,6075.22,-3633.8707700000004
2026-01-20 20:00:00+00:00,0.2,0.4,1378.4614147500001,0.0,8.781278,0.1139165,1029.231682,2417.18829125,0.0,0.0,5978.0025000000005,2417.18829125,5978.0025000000005,-3560.8142087500005
2026-01-20 21:00:00+00:00,0.2,0.4,1372.26282725,0.0,9.70986925,0.7682235,987.58352575,2370.92444575,0.0,0.0,5959.52,2370.92444575,5959.52,-3588.5955542500005
2026-01-20 22:00:00+00:00,0.2,0.4,1365.12918475,0.0,9.16196875,1.56877,942.92725475,2319.38717825,0.0,0.0,5742.545,2319.38717825,5742.545,-3423.15782175
2026-01-20 23:00:00+00:00,0.2,0.4,1361.915592,0.0,10.050933,2.06054625,971.18531675,2345.812388,0.0,0.0,5474.0,2345.812388,5474.0,-3128.187612
2026-01-21 00:00:00+00:00,0.2,0.4,1355.6611295,0.0,10.1470865,2.526414,904.0477014999999,2272.9823314999994,0.0,0.0,5347.65,2272.9823314999994,5347.65,-3074.6676685
2026-01-21 01:00:00+00:00,0.2,0.4,1350.6738265,0.0,10.0205685,2.73676675,940.3817165,2304.41287825,0.0,0.0,5257.335,2304.41287825,5257.335,-2952.92212175
2026-01-21 02:00:00+00:00,0.2999165,0.4,1344.82392525,0.0,10.34040475,3.92023325,810.45172475,2170.2362045,0.0,0.0,5215.9925,2170.2362045,5215.9925,-3045.7562955000003
2026-01-21 03:00:00+00:00,0.20033325000000002,0.4,1344.168829,0.0,10.69179525,5.61979525,785.0705350000001,2146.15128775,0.0,0.0,5213.3025,2146.15128775,5213.3025,-3067.15121225
2026-01-21 04:00:00+00:00,0.2,0.4,1343.91818525,0.0,10.96371975,5.47677375,909.2114584999999,2270.17013725,0.0,0.0,5376.29,2270.17013725,5376.29,-3106.11986275
2026-01-21 05:00:00+00:00,0.2,0.4,1361.2606082500001,0.0,12.0808035,8.02454275,822.135168,2204.1011225,0.0,0.0,5808.73,2204.1011225,5808.73,-3604.6288774999994
2026-01-21 06:00:00+00:00,0.2,0.4,1374.1003974999999,0.0,11.98862625,10.2581695,982.3477137500001,2379.2949069999995,0.0,0.0,6270.985000000001,2379.2949069999995,6270.985000000001,-3891.690093000001
2026-01-21 07:00:00+00:00,0.2,0.4,1378.16180525,0.0,12.047312,14.900274249999999,1008.859916,2414.5693075,0.0,0.0,6252.3,2414.5693075,6252.3,-3837.7306925000003
2026-01-21 08:00:00+00:00,0.2,0.4,1380.6409975,0.0,10.83924625,13.7384855,1030.1731882499998,2435.9919174999995,0.0,0.0,6222.5775,2435.9919174999995,6222.5775,-3786.585582500001
2026-01-21 09:00:00+00:00,0.29963875,0.43985474999999996,1373.84882475,0.30537274999999997,10.34445525,17.536135,959.8280645,2362.60234575,0.0,0.0,6227.82,2362.60234575,6227.82,-3865.2176542499997
2026-01-21 10:00:00+00:00,0.3,0.439999,1373.53694325,0.36620325,10.388938,20.48992075,897.8303657499999,2303.3523699999996,0.0,0.0,6360.2425,2303.3523699999996,6360.2425,-4056.8901300000007
2026-01-21 11:00:00+00:00,0.20025,0.439999,1370.26980125,0.40312125,10.37167675,24.136142,780.29290175,2186.1138920000003,0.0,0.0,6402.6375,2186.1138920000003,6402.6375,-4216.5236079999995
2026-01-21 12:00:00+00:00,0.29974999999999996,0.439999,1371.67812525,0.33942475,10.5299565,15.40768,861.8499087499999,2260.54484425,0.0,0.0,6433.66,2260.54484425,6433.66,-4173.11515575
2026-01-21 13:00:00+00:00,0.3,0.439999,1381.9418055,0.2840595,11.436688,18.40871525,872.94749875,2285.758766,0.0,0.0,6409.245,2285.758766,6409.245,-4123.486234
2026-01-21 14:00:00+00:00,0.3,0.439999,1376.88439675,0.000692,11.306818,23.69014,949.9685265,2362.59057225,0.0,0.0,6270.5125,2362.59057225,6270.5125,-3907.9219277499997
2026-01-21 15:00:00+00:00,0.3,0.439999,1373.57674925,0.0,10.46582575,27.4904115,964.7622477499999,2377.0352332499997,0.0,0.0,6389.4,2377.0352332499997,6389.4,-4012.36476675
2026-01-21 16:00:00+00:00,0.3,0.439999,1376.7457775,0.0,9.524951,27.43300525,1006.711956,2421.15568875,0.0,0.0,6390.08,2421.15568875,6390.08,-3968.92431125
2026-01-21 17:00:00+00:00,0.20025,0.439999,1369.838579,0.0,8.46610475,31.388084,931.3349782500001,2341.6679950000002,0.0,0.0,6284.045,2341.6679950000002,6284.045,-3942.377005
2026-01-21 18:00:00+00:00,0.299722,0.439999,1365.90886675,0.0,8.717631,41.9336915,1066.32256275,2483.622473,0.0,0.0,6294.7325,2483.622473,6294.7325,-3811.110027
2026-01-21 19:00:00+00:00,0.3,0.439999,1363.64673775,0.0,9.34653425,37.54052625,1049.9654315,2461.23922875,0.0,0.0,6254.54,2461.23922875,6254.54,-3793.30077125
2026-01-21 20:00:00+00:00,0.20027775,0.439999,1365.30097075,0.0,10.8397465,41.529399,963.0610577499999,2381.37145075,0.0,0.0,6111.58,2381.37145075,6111.58,-3730.20854925
2026-01-21 21:00:00+00:00,0.2,0.439999,1357.399474,0.0,11.476643750000001,43.99955825,949.46755825,2362.98323325,0.0,0.0,5899.955,2362.98323325,5899.955,-3536.97176675
2026-01-21 22:00:00+00:00,0.2,0.439999,1358.23400375,0.0,12.06099325,42.61470725,858.2222784999999,2271.77198175,0.0,0.0,5612.5475,2271.77198175,5612.5475,-3340.7755182499995
2026-01-21 23:00:00+00:00,0.2,0.439999,1346.5939085,0.0,10.9595635,41.70321175,744.8877825,2144.78446525,0.0,0.0,5413.335,2144.78446525,5413.335,-3268.55053475
2026-01-22 00:00:00+00:00,0.2,0.439999,1330.23688875,0.0,11.41071925,44.84201575,790.54088675,2177.6705094999998,0.0,0.0,5276.225,2177.6705094999998,5276.225,-3098.5544905000006
2026-01-22 01:00:00+00:00,0.2,0.439999,1323.16012225,0.0,11.688210250000001,45.0666375,763.05175725,2143.60672625,0.0,0.0,5159.8550000000005,2143.60672625,5159.8550000000005,-3016.2482737500004
2026-01-22 02:00:00+00:00,0.2,0.439999,1324.657817,0.0,12.37706725,44.3054845,781.7314555,2163.7118232499997,0.0,0.0,5098.0725,2163.7118232499997,5098.0725,-2934.3606767500005
2026-01-22 03:00:00+00:00,0.2,0.439999,1326.2272762500002,0.0,10.98110025,51.25665075,735.45839275,2124.563419,0.0,0.0,5088.7275,2124.563419,5088.7275,-2964.164081
2026-01-22 04:00:00+00:00,0.2,0.439999,1326.879806,0.0,11.8430735,54.283717499999995,778.984282,2172.630878,0.0,0.0,5233.54,2172.630878,5233.54,-3060.909122
2026-01-22 05:00:00+00:00,0.2,0.439999,1331.7161099999998,0.0,12.777221749999999,55.908317,804.0442555,2205.08590325,0.0,0.0,5723.0725,2205.08590325,5723.0725,-3517.9865967500004
2026-01-22 06:00:00+00:00,0.2,0.439999,1344.5159330000001,0.0,12.6544785,55.47857425,1089.97194025,2503.2609250000005,0.0,0.0,6185.0575,2503.2609250000005,6185.0575,-3681.7965749999994
2026-01-22 07:00:00+00:00,0.2,0.439999,1329.550007,0.0,12.15490175,57.28176225,1148.103018,2547.729688,0.0,0.0,6343.4525,2547.729688,6343.4525,-3795.7228120000004
2026-01-22 08:00:00+00:00,0.2,0.439999,1331.16721475,0.0,11.092606,62.1155,1148.9189717499999,2553.9342914999997,0.0,0.0,6360.215,2553.9342914999997,6360.215,-3806.2807085000004
2026-01-22 09:00:00+00:00,0.2,0.439999,1341.9704582499999,0.36226725,11.831330999999999,62.528822000000005,1093.6373475,2510.970225,0.0,0.0,6396.8525,2510.970225,6396.8525,-3885.882275
2026-01-22 10:00:00+00:00,0.2,0.439999,1361.1260204999999,0.44312450000000003,12.27429075,55.7506145,1021.8267025,2452.0607517500002,0.0,0.0,6423.8875,2452.0607517500002,6423.8875,-3971.8267482499996
2026-01-22 11:00:00+00:00,0.29977775,0.439999,1358.87557375,0.409975,12.024511,55.75793075,968.76516275,2396.5729300000003,0.0,0.0,6422.6375,2396.5729300000003,6422.6375,-4026.0645699999995
2026-01-22 12:00:00+00:00,0.3,0.439999,1333.0854785,0.4035585,12.45124975,52.9682885,971.621203,2371.2697772499996,0.0,0.0,6414.405,2371.2697772499996,6414.405,-4043.13522275
2026-01-22 13:00:00+00:00,0.3,0.439999,1339.474463,0.31617249999999997,12.54224925,55.77578225,1044.73807725,2453.58674325,0.0,0.0,6418.0525,2453.58674325,6418.0525,-3964.46575675
2026-01-22 14:00:00+00:00,0.200222,0.439999,1361.8062439999999,0.00057725,13.081008749999999,54.24399,1142.29839725,2572.07043825,0.0,0.0,6435.7375,2572.07043825,6435.7375,-3863.6670617500004
2026-01-22 15:00:00+00:00,0.29977775,0.439999,1358.2799425,0.0,12.24522475,57.32986425,1155.3109525,2583.90576075,0.0,0.0,6588.4375,2583.90576075,6588.4375,-4004.53173925
2026-01-22 16:00:00+00:00,0.3,0.439999,1361.68985725,0.0,11.7449625,55.366294249999996,1193.8652245,2623.4063374999996,0.0,0.0,6588.5325,2623.4063374999996,6588.5325,-3965.1261625000006
2026-01-22 17:00:00+00:00,0.3,0.439999,1358.64537575,0.0,11.2230605,55.319835499999996,1210.281214,2636.2094847500002,0.0,0.0,6543.49,2636.2094847500002,6543.49,-3907.2805152499996
2026-01-22 18:00:00+00:00,0.3,0.439999,1347.8577010000001,0.0,11.04979075,47.23628175,1146.7983725,2553.6821449999998,0.0,0.0,6451.0275,2553.6821449999998,6451.0275,-3897.3453550000004
2026-01-22 19:00:00+00:00,0.3,0.439999,1335.8152685,0.0,12.84378575,41.59703025,1163.89437075,2554.89045425,0.0,0.0,6391.385,2554.89045425,6391.385,-3836.4945457500003
2026-01-22 20:00:00+00:00,0.3,0.439999,1337.30369375,0.0,12.7600655,50.5213165,1063.3548335,2464.67990825,0.0,0.0,6290.672500000001,2464.67990825,6290.672500000001,-3825.9925917500004
2026-01-22 21:00:00+00:00,0.3,0.439999,1341.824866,0.0,12.3309095,57.441537749999995,982.4149625,2394.7522747499997,0.0,0.0,6111.849999999999,2394.7522747499997,6111.849999999999,-3717.0977252499997
2026-01-22 22:00:00+00:00,0.3,0.439999,1326.4924879999999,0.0,11.4619525,47.9727785,924.9315205,2311.5987385,0.0,0.0,5878.5375,2311.5987385,5878.5375,-3566.9387615000005
2026-01-22 23:00:00+00:00,0.3,0.439999,1326.40856725,0.0,12.2090195,50.364577,869.162203,2258.88436575,0.0,0.0,5663.02,2258.88436575,5663.02,-3404.1356342500003
2026-01-23 00:00:00+00:00,0.3,0.439999,1309.314492,0.0,12.65087475,51.535253749999995,855.9828042500001,2230.2234237499997,0.0,0.0,5525.4275,2230.2234237499997,5525.4275,-3295.20407625
2026-01-23 01:00:00+00:00,0.3,0.439999,1292.194495,0.0,11.81853525,53.02684625,808.13393875,2165.9138142499996,0.0,0.0,5429.969999999999,2165.9138142499996,5429.969999999999,-3264.0561857499997
2026-01-23 02:00:00+00:00,0.3,0.439999,1297.8843705,0.0,12.87868725,57.4563275,807.21970125,2176.1790855,0.0,0.0,5359.945,2176.1790855,5359.945,-3183.7659145
2026-01-23 03:00:00+00:00,0.3,0.439999,1299.6144295,0.0,12.74926225,59.16374825,790.2407557500001,2162.50819475,0.0,0.0,5355.014999999999,2162.50819475,5355.014999999999,-3192.5068052499996
2026-01-23 04:00:00+00:00,0.200222,0.439999,1320.11449825,0.0,13.04971725,58.20680275,818.9114844999999,2210.92272375,0.0,0.0,5518.2325,2210.92272375,5518.2325,-3307.30977625
2026-01-23 05:00:00+00:00,0.29977775,0.439999,1330.95857075,0.0,13.3025465,58.229029499999996,955.13857125,2358.36849475,0.0,0.0,5988.105,2358.36849475,5988.105,-3629.7365052499995
2026-01-23 06:00:00+00:00,0.200222,0.439999,1341.937983,0.0,13.83355725,60.9666775,1159.60291875,2576.9813575000003,0.0,0.0,6502.3125,2576.9813575000003,6502.3125,-3925.3311424999997
2026-01-23 07:00:00+00:00,0.2,0.439999,1351.29734575,0.0,13.5979015,53.6591365,1220.196943,2639.39132575,0.0,0.0,6678.67,2639.39132575,6678.67,-4039.27867425
2026-01-23 08:00:00+00:00,0.29994425,0.439999,1353.989377,0.0,12.47367575,55.1259355,1194.7363355,2617.065267,0.0,0.0,6687.9625,2617.065267,6687.9625,-4070.8972329999997
2026-01-23 09:00:00+00:00,0.3,0.439999,1347.32075325,0.349214,12.14448475,53.037442999999996,1165.370588,2578.962482,0.0,0.0,6704.6325,2578.962482,6704.6325,-4125.670018
2026-01-23 10:00:00+00:00,0.3,0.439999,1345.04746225,0.42964,12.37620475,47.12243825,1085.89477825,2491.6105225,0.0,0.0,6770.2625,2491.6105225,6770.2625,-4278.6519775
2026-01-23 11:00:00+00:00,0.3,0.439999,1338.6194500000001,0.40199225,11.4964355,43.51406125,1051.494477,2446.266415,0.0,0.0,6765.7,2446.266415,6765.7,-4319.433585
2026-01-23 12:00:00+00:00,0.3,0.439999,1344.3317645,0.30334225,11.16967075,41.143651750000004,1058.2556915,2455.94411975,0.0,0.0,6747.285,2455.94411975,6747.285,-4291.34088025
2026-01-23 13:00:00+00:00,0.3,0.439999,1336.55999625,0.268895,10.96659925,39.235914,1085.23507625,2473.00647975,0.0,0.0,6749.1675,2473.00647975,6749.1675,-4276.16102025
2026-01-23 14:00:00+00:00,0.3,0.439999,1342.596457,0.000747,11.5864575,39.2477525,1150.4656117499999,2544.63702475,0.0,0.0,6786.1825,2544.63702475,6786.1825,-4241.54547525
2026-01-23 15:00:00+00:00,0.3,0.439999,1342.94291225,0.0,12.04900125,43.556107499999996,1179.222639,2578.510659,0.0,0.0,6827.12,2578.510659,6827.12,-4248.609340999999
2026-01-23 16:00:00+00:00,0.3,0.439999,1341.91805675,0.0,10.93459175,43.21793525,1181.6217475,2578.4323302499997,0.0,0.0,6821.045,2578.4323302499997,6821.045,-4242.61266975
2026-01-23 17:00:00+00:00,0.3,0.439999,1335.20238475,0.0,10.701061,38.504309,1176.73969325,2561.887447,0.0,0.0,6757.23,2561.887447,6757.23,-4195.3425529999995
2026-01-23 18:00:00+00:00,0.3,0.439999,1327.9951,0.0,10.0527835,37.4989365,1140.62716125,2516.91398025,0.0,0.0,6626.31,2516.91398025,6626.31,-4109.39601975
2026-01-23 19:00:00+00:00,0.3,0.439999,1323.3483185,0.0,11.603474,32.78054425,1102.19420025,2470.6665359999997,0.0,0.0,6445.4225,2470.6665359999997,6445.4225,-3974.755964
2026-01-23 20:00:00+00:00,0.3,0.439999,1318.179291,0.0,11.52817175,34.9046375,929.36615425,2294.7182534999997,0.0,0.0,6248.9975,2294.7182534999997,6248.9975,-3954.2792465000007
2026-01-23 21:00:00+00:00,0.3,0.439999,1310.81180375,0.0,13.22657,32.1893745,926.5831029999999,2283.5508502499997,0.0,0.0,6063.75,2283.5508502499997,6063.75,-3780.1991497500003
2026-01-23 22:00:00+00:00,0.3,0.439999,1305.0176377500002,0.0,13.57550225,43.32926775,925.1410892499999,2287.803496,0.0,0.0,5905.7225,2287.803496,5905.7225,-3617.919004
2026-01-23 23:00:00+00:00,0.3,0.439999,1296.11425975,0.0,14.288484,45.81338325,824.4390257499999,2181.39515175,0.0,0.0,5711.41,2181.39515175,5711.41,-3530.01484825
2026-01-24 00:00:00+00:00,0.3,0.439999,1282.3855764999998,0.0,13.9279665,42.552960999999996,850.124329,2189.7308319999997,0.0,0.0,5590.4075,2189.7308319999997,5590.4075,-3400.6766680000005
2026-01-24 01:00:00+00:00,0.3,0.439999,1271.50510125,0.0,13.6292525,30.021088499999998,753.6507885,2069.54622975,0.0,0.0,5466.92,2069.54622975,5466.92,-3397.3737702500002
2026-01-24 02:00:00+00:00,0.3,0.439999,1269.330976,0.0,14.44125125,22.11393175,789.00367625,2095.62983425,0.0,0.0,5385.64,2095.62983425,5385.64,-3290.0101657500004
2026-01-24 03:00:00+00:00,0.3,0.439999,1264.11001725,0.0,13.4238105,19.729070749999998,768.71106725,2066.71396475,0.0,0.0,5366.594999999999,2066.71396475,5366.594999999999,-3299.8810352499995
2026-01-24 04:00:00+00:00,0.3,0.439999,1268.37466875,0.0,14.24695425,17.70568225,786.2513515,2087.3186557500003,0.0,0.0,5384.78,2087.3186557500003,5384.78,-3297.4613442499995
2026-01-24 05:00:00+00:00,0.20030550000000003,0.439999,1279.14519425,0.0,16.32384175,14.018942000000001,747.50970325,2057.6379857499996,0.0,0.0,5508.145,2057.6379857499996,5508.145,-3450.507014250001
2026-01-24 06:00:00+00:00,0.29977775,0.439999,1276.33173725,0.0,17.10129975,14.07799525,767.8266775,2076.0774865,0.0,0.0,5653.63,2076.0774865,5653.63,-3577.5525135000003
2026-01-24 07:00:00+00:00,0.3,0.439999,1282.9430375,0.0,16.82949275,14.31980125,996.4582419999999,2311.2905725,0.0,0.0,5890.2875,2311.2905725,5890.2875,-3578.9969275000003
2026-01-24 08:00:00+00:00,0.3,0.439999,1279.62481175,0.0,16.8313245,13.66197975,1084.93625025,2395.79436525,0.0,0.0,6067.1925,2395.79436525,6067.1925,-3671.3981347500003
2026-01-24 09:00:00+00:00,0.3,0.439999,1286.270187,0.1995555,16.04684825,13.51501975,1093.66722625,2410.43883575,0.0,0.0,6268.425,2410.43883575,6268.425,-3857.98616425
2026-01-24 10:00:00+00:00,0.3,0.439999,1288.01295075,0.29977775,16.0995755,13.7592015,1078.410512,2397.3220165,0.0,0.0,6352.719999999999,2397.3220165,6352.719999999999,-3955.3979834999996
2026-01-24 11:00:00+00:00,0.3,0.439999,1289.97944225,0.39966650000000004,16.11620475,13.58215225,1041.868314,2362.68577875,0.0,0.0,6399.7175,2362.68577875,6399.7175,-4037.03172125
2026-01-24 12:00:00+00:00,0.3,0.439999,1288.705609,0.20333325000000002,15.60592825,10.83888,1018.0319195,2334.125669,0.0,0.0,6367.4574999999995,2334.125669,6367.4574999999995,-4033.3318309999995
2026-01-24 13:00:00+00:00,0.3,0.439999,1296.1820484999998,0.1003055,15.16818,12.94339475,1073.37043825,2398.5043659999997,0.0,0.0,6314.215,2398.5043659999997,6314.215,-3915.7106340000005
2026-01-24 14:00:00+00:00,0.3,0.439999,1293.3121852499999,5.55e-05,14.568216,15.22587525,1136.74130825,2460.5876392499995,0.0,0.0,6311.3075,2460.5876392499995,6311.3075,-3850.7198607500004
2026-01-24 15:00:00+00:00,0.3,0.439999,1297.7905145,0.0,13.80476475,10.056756,1163.69816825,2486.0902024999996,0.0,0.0,6412.842500000001,2486.0902024999996,6412.842500000001,-3926.752297500001
