,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Other renewable,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-01 12:00:00+00:00,85.475,7.7,0.4,0.0,53.31075,13.175,37.824999999999996,0.9,51.325,464.84999999999997,0.0,714.96075,0.0,0.0,1307.725,714.96075,1307.725,-592.76425
2026-02-01 13:00:00+00:00,85.5,7.7,0.4,0.0,22.09,15.625,38.5,0.9,50.3,456.525,0.0,677.54,0.0,0.0,1357.4,677.54,1357.4,-679.8600000000001
2026-02-01 14:00:00+00:00,86.325,7.7,0.4,0.0,17.66275,15.95,75.45,0.9,49.125,458.55,0.0,712.06275,0.0,0.0,1371.225,712.06275,1371.225,-659.1622499999999
2026-02-01 15:00:00+00:00,86.475,7.7,0.4,0.0,19.1925,15.975,140.175,0.9,47.75,456.825,0.0,775.3924999999999,0.0,0.0,1450.35,775.3924999999999,1450.35,-674.9575
2026-02-01 16:00:00+00:00,86.2,7.7,0.4,0.0,3.3735000000000004,14.950000000000001,178.775,0.9,46.325,451.425,0.0,790.0485,0.0,0.0,1515.6,790.0485,1515.6,-725.5514999999999
2026-02-01 17:00:00+00:00,85.475,7.675,0.4,0.0,15.019,15.45,242.10000000000002,0.9,44.775,445.45000000000005,0.0,857.244,0.0,0.0,1488.275,857.244,1488.275,-631.0310000000001
2026-02-01 18:00:00+00:00,80.35000000000001,7.45,0.4,0.0,0.426,16.05,230.4,0.9,42.599999999999994,414.05,0.0,792.626,0.0,0.0,1506.475,792.626,1506.475,-713.8489999999999
2026-02-01 19:00:00+00:00,78.675,5.775,0.4,0.0,0.97325,16.3,239.275,0.9,46.275,389.45,0.0,778.02325,0.0,0.0,1475.5,778.02325,1475.5,-697.47675
2026-02-01 20:00:00+00:00,77.675,5.6,0.4,0.0,1.18625,16.075000000000003,224.6,0.9,46.525,342.975,0.0,715.93625,0.0,0.0,1407.575,715.93625,1407.575,-691.6387500000001
2026-02-01 21:00:00+00:00,79.925,5.6,0.4,0.0,12.163499999999999,16.25,202.7,0.9,46.3,342.5,0.0,706.7384999999999,0.0,0.0,1364.425,706.7384999999999,1364.425,-657.6865
2026-02-01 22:00:00+00:00,83.4,5.8999999999999995,0.4,0.0,17.189999999999998,16.075,175.225,0.9,46.75,363.35,0.0,709.19,0.0,0.0,1363.25,709.19,1363.25,-654.06
2026-02-01 23:00:00+00:00,83.325,7.3,0.4,0.0,5.38825,16.325,197.22500000000002,0.9,46.025,387.325,0.0,744.21325,0.0,0.0,1291.1,744.21325,1291.1,-546.8867499999999
2026-02-02 00:00:00+00:00,79.875,7.375,0.4,0.0,1.9105,15.774999999999999,268.275,0.9,48.725,357.875,0.0,781.1105,0.0,0.0,1315.425,781.1105,1315.425,-534.3145
2026-02-02 01:00:00+00:00,82.75,5.775,0.4,0.0,0.23375,15.95,360.55,0.9,44.1,380.9,0.0,891.55875,0.0,0.0,1290.225,891.55875,1290.225,-398.6662499999999
2026-02-02 02:00:00+00:00,83.55,6.05,0.4,0.0,0.91475,16.425,416.925,0.9,46.9,376.5,0.0,948.56475,0.0,0.0,1272.4,948.56475,1272.4,-323.8352500000001
2026-02-02 03:00:00+00:00,87.7,7.4,0.4,0.0,17.32,16.5,419.15,0.9,46.325,406.45,0.0,1002.145,0.0,0.0,1250.1,1002.145,1250.1,-247.95499999999993
2026-02-02 04:00:00+00:00,93.35,7.55,0.4,0.0,5.605499999999999,16.4,452.625,0.9,49.150000000000006,541.0,0.0,1166.9805,0.0,0.0,1374.25,1166.9805,1374.25,-207.2695000000001
2026-02-02 05:00:00+00:00,97.2,7.7,0.4,0.0,19.31525,16.1,470.95,0.9,48.05,593.975,0.0,1254.59025,0.0,0.0,1440.275,1254.59025,1440.275,-185.68475000000012
2026-02-02 06:00:00+00:00,97.425,7.7,0.4,0.0,5.58775,16.0,482.07500000000005,0.9,45.900000000000006,582.625,0.0,1238.61275,0.0,0.0,1541.025,1238.61275,1541.025,-302.4122500000001
2026-02-02 07:00:00+00:00,97.275,7.7,0.4,0.0,32.7315,15.75,502.65,0.9,48.525,595.95,0.0,1301.8815,0.0,0.0,1575.3249999999998,1301.8815,1575.3249999999998,-273.44349999999986
2026-02-02 08:00:00+00:00,98.175,7.7,0.4,0.0,54.90925,15.1,477.3,0.9,50.375,616.15,0.0,1321.00925,0.0,0.0,1569.85,1321.00925,1569.85,-248.84074999999984
2026-02-02 09:00:00+00:00,96.65,7.7,0.4,0.0,68.17675,15.325,382.0,0.9,50.375,595.6,0.0,1217.12675,0.0,0.0,1556.925,1217.12675,1556.925,-339.79825000000005
2026-02-02 10:00:00+00:00,96.175,7.7,0.4,0.0,111.55575,15.6,360.05,0.9,48.975,551.65,0.0,1193.00575,0.0,0.0,1429.65,1193.00575,1429.65,-236.64425000000006
2026-02-02 11:00:00+00:00,96.7,7.7,0.4,0.0,99.80525,15.725,430.55,0.9,51.35,555.5,0.0,1258.6302500000002,0.0,0.0,1433.625,1258.6302500000002,1433.625,-174.99474999999984
2026-02-02 12:00:00+00:00,94.025,7.7,0.4,0.0,57.788250000000005,16.15,462.6,0.9,52.925,535.575,0.0,1228.0632500000002,0.0,0.0,1445.525,1228.0632500000002,1445.525,-217.46174999999994
2026-02-02 13:00:00+00:00,91.0,7.7,0.4,0.0,44.930499999999995,16.075000000000003,413.45,0.9,54.25,518.675,0.0,1147.3804999999998,0.0,0.0,1412.275,1147.3804999999998,1412.275,-264.89450000000033
2026-02-02 14:00:00+00:00,91.125,7.7,0.4,0.0,24.27125,16.075,399.725,0.9,51.75,512.275,0.0,1104.22125,0.0,0.0,1402.2,1104.22125,1402.2,-297.97875
2026-02-02 15:00:00+00:00,91.475,7.7,0.4,0.0,1.0605,16.375,437.775,0.9,49.35,509.825,0.0,1114.8605,0.0,0.0,1489.8,1114.8605,1489.8,-374.93949999999995
2026-02-02 16:00:00+00:00,90.275,7.7,0.4,0.0,1.2845,15.950000000000001,484.725,0.9,48.625,492.55,0.0,1142.4095,0.0,0.0,1486.375,1142.4095,1486.375,-343.9655
2026-02-02 17:00:00+00:00,89.7,7.7,0.4,0.0,9.05325,15.7,500.725,0.9,48.3,491.15,0.0,1163.62825,0.0,0.0,1442.15,1163.62825,1442.15,-278.5217500000001
2026-02-02 18:00:00+00:00,89.55,7.7,0.4,0.0,10.23225,16.45,503.625,0.9,47.9,490.975,0.0,1167.73225,0.0,0.0,1396.675,1167.73225,1396.675,-228.94274999999993
2026-02-02 19:00:00+00:00,86.525,7.7,0.4,0.0,1.588,16.425,510.45,0.9,49.5,453.85,0.0,1127.338,0.0,0.0,1416.05,1127.338,1416.05,-288.712
2026-02-02 20:00:00+00:00,86.5,7.7,0.4,0.0,0.4565,16.475,480.25,0.9,50.075,430.175,0.0,1072.9315000000001,0.0,0.0,1355.375,1072.9315000000001,1355.375,-282.44349999999986
2026-02-02 21:00:00+00:00,87.825,7.7,0.4,0.0,0.502,16.45,473.825,0.9,50.625,426.55,0.0,1064.777,0.0,0.0,1273.2,1064.777,1273.2,-208.423
2026-02-02 22:00:00+00:00,87.0,7.7,0.4,0.0,11.544,16.1,423.875,0.9,51.325,415.625,0.0,1014.469,0.0,0.0,1213.425,1014.469,1213.425,-198.9559999999999
2026-02-02 23:00:00+00:00,89.5,6.075,0.4,0.0,2.7865,15.775,397.925,0.9,50.775,434.075,0.0,998.2114999999999,0.0,0.0,1213.9,998.2114999999999,1213.9,-215.6885000000002
2026-02-03 00:00:00+00:00,89.9,6.0,0.4,0.0,7.88125,15.2,389.3,0.9,52.825,436.45000000000005,0.0,998.85625,0.0,0.0,1165.375,998.85625,1165.375,-166.51874999999995
2026-02-03 01:00:00+00:00,91.175,6.0,0.325,0.0,0.391,15.625,376.325,0.9,53.025,442.05,0.0,985.816,0.0,0.0,1184.525,985.816,1184.525,-198.70900000000006
2026-02-03 02:00:00+00:00,94.125,6.1,0.3,0.0,0.27775,16.05,333.0,0.9,52.25,438.775,0.0,941.77775,0.0,0.0,1201.975,941.77775,1201.975,-260.19724999999994
2026-02-03 03:00:00+00:00,90.975,7.325,0.3,0.0,1.2645,16.275,292.85,0.9,52.075,448.275,0.0,910.2394999999999,0.0,0.0,1212.85,910.2394999999999,1212.85,-302.6105
2026-02-03 04:00:00+00:00,91.975,7.7,0.3,0.0,4.3694999999999995,16.225,329.9,0.9,52.725,480.55,0.0,984.6445,0.0,0.0,1306.325,984.6445,1306.325,-321.68050000000005
2026-02-03 05:00:00+00:00,93.725,7.7,0.3,0.0,17.935000000000002,16.25,348.825,0.9,52.075,525.925,0.0,1063.635,0.0,0.0,1380.65,1063.635,1380.65,-317.0150000000001
2026-02-03 06:00:00+00:00,95.2,7.7,0.3,0.0,17.2065,16.2,362.2,0.9,53.150000000000006,600.025,0.0,1152.8815,0.0,0.0,1465.375,1152.8815,1465.375,-312.49350000000004
2026-02-03 07:00:00+00:00,92.775,7.7,0.3,0.0,25.100749999999998,16.075,338.775,0.9,53.475,593.325,0.0,1128.4257499999999,0.0,0.0,1558.1,1128.4257499999999,1558.1,-429.67425000000003
2026-02-03 08:00:00+00:00,92.6,7.7,0.3,0.0,54.885,15.475,230.5,0.9,54.3,579.825,0.0,1036.4850000000001,0.0,0.0,1505.0,1036.4850000000001,1505.0,-468.5149999999999
2026-02-03 09:00:00+00:00,87.225,7.7,0.3,0.0,90.7045,15.675,101.475,0.9,55.900000000000006,552.075,0.0,911.9545,0.0,0.0,1456.4,911.9545,1456.4,-544.4455
2026-02-03 10:00:00+00:00,84.025,7.7,0.375,0.0,93.73949999999999,15.825,60.4,0.9,53.1,530.675,0.0,846.7394999999999,0.0,0.0,1429.7,846.7394999999999,1429.7,-582.9605000000001
2026-02-03 11:00:00+00:00,85.7,7.7,0.4,0.0,91.741,16.575,47.575,0.9,54.0,539.975,0.0,844.566,0.0,0.0,1396.225,844.566,1396.225,-551.6589999999999
2026-02-03 12:00:00+00:00,88.625,7.7,0.4,0.0,63.977999999999994,16.15,48.8,0.9,55.2,552.575,0.0,834.3280000000001,0.0,0.0,1388.875,834.3280000000001,1388.875,-554.5469999999999
2026-02-03 13:00:00+00:00,91.7,7.7,0.4,0.0,29.84475,16.0,66.625,0.9,54.45,565.85,0.0,833.46975,0.0,0.0,1364.975,833.46975,1364.975,-531.5052499999999
2026-02-03 14:00:00+00:00,92.3,7.7,0.4,0.0,13.88425,16.175,94.625,0.9,53.2,598.75,0.0,877.93425,0.0,0.0,1366.05,877.93425,1366.05,-488.11574999999993
2026-02-03 15:00:00+00:00,92.525,7.7,0.4,0.0,26.111250000000002,16.3,134.975,0.9,51.425,632.7249999999999,0.0,963.06125,0.0,0.0,1393.425,963.06125,1393.425,-430.36375
2026-02-03 16:00:00+00:00,90.95,7.7,0.4,0.0,6.70625,15.3,142.9,0.9,50.8,584.525,0.0,900.18125,0.0,0.0,1438.9,900.18125,1438.9,-538.7187500000001
2026-02-03 17:00:00+00:00,91.4,7.7,0.4,0.0,6.2905,15.55,147.925,0.9,49.625,594.45,0.0,914.2405000000001,0.0,0.0,1418.0,914.2405000000001,1418.0,-503.7594999999999
2026-02-03 18:00:00+00:00,89.775,7.7,0.4,0.0,10.45125,15.775,182.575,0.9,49.025,575.3499999999999,0.0,931.9512499999998,0.0,0.0,1377.725,931.9512499999998,1377.725,-445.77375000000006
2026-02-03 19:00:00+00:00,91.375,7.7,0.4,0.0,3.9295,15.625,158.05,0.9,48.95,574.725,0.0,901.6545000000001,0.0,0.0,1353.375,901.6545000000001,1353.375,-451.7204999999999
2026-02-03 20:00:00+00:00,92.025,7.7,0.4,0.0,7.6925,15.95,150.45,0.9,49.15,551.425,0.0,875.6924999999999,0.0,0.0,1290.125,875.6924999999999,1290.125,-414.4325000000001
2026-02-03 21:00:00+00:00,91.175,7.7,0.4,0.0,11.1875,16.125,143.775,0.9,50.325,552.3,0.0,873.8874999999999,0.0,0.0,1187.975,873.8874999999999,1187.975,-314.0875
2026-02-03 22:00:00+00:00,88.475,7.7,0.7000000000000001,0.0,9.28725,16.2,152.625,0.9,50.175,450.325,0.0,776.38725,0.0,0.0,1167.2,776.38725,1167.2,-390.81275000000005
2026-02-03 23:00:00+00:00,89.3,7.7,0.8,0.0,3.902,16.2,133.125,0.9,53.2,439.90000000000003,0.0,745.027,0.0,0.0,1178.225,745.027,1178.225,-433.19799999999987
2026-02-04 00:00:00+00:00,88.775,7.7,0.775,0.0,7.659,15.625,93.1,0.9,51.5,430.95,0.0,696.9839999999999,0.0,0.0,1178.0,696.9839999999999,1178.0,-481.0160000000001
2026-02-04 01:00:00+00:00,91.425,6.075,0.7,0.0,19.87725,15.575,73.4,0.9,52.0,441.57500000000005,0.0,701.5272500000001,0.0,0.0,1206.175,701.5272500000001,1206.175,-504.64774999999986
2026-02-04 02:00:00+00:00,92.75,6.175,0.7,0.0,5.667,15.950000000000001,49.575,0.9,51.575,400.675,0.0,623.9670000000001,0.0,0.0,1241.45,623.9670000000001,1241.45,-617.483
2026-02-04 03:00:00+00:00,93.675,7.7,0.7,0.0,11.09475,15.925,39.4,0.9,51.2,469.825,0.0,690.41975,0.0,0.0,1233.65,690.41975,1233.65,-543.2302500000001
2026-02-04 04:00:00+00:00,93.175,7.7,0.7,0.0,6.60225,16.200000000000003,46.925,0.9,50.35,505.55,0.0,728.10225,0.0,0.0,1362.4,728.10225,1362.4,-634.2977500000001
2026-02-04 05:00:00+00:00,94.8,7.7,0.7,0.0,35.9,16.125,34.4,0.9,49.675,536.925,0.0,777.125,0.0,0.0,1424.1750000000002,777.125,1424.1750000000002,-647.0500000000002
2026-02-04 06:00:00+00:00,94.6,7.7,0.425,0.0,36.18725,15.8,23.15,0.9,50.25,543.775,0.0,772.78725,0.0,0.0,1488.45,772.78725,1488.45,-715.6627500000001
2026-02-04 07:00:00+00:00,92.875,7.7,0.3,0.0,23.96975,15.875,14.825,0.9,49.75,535.475,0.0,741.66975,0.0,0.0,1603.375,741.66975,1603.375,-861.70525
2026-02-04 08:00:00+00:00,95.65,7.7,0.3,0.0,67.89574999999999,15.675,5.3,0.9,50.925,547.725,0.0,792.0707500000001,0.0,0.0,1550.55,792.0707500000001,1550.55,-758.4792499999999
2026-02-04 09:00:00+00:00,92.8,7.7,0.3,0.0,67.30675,15.85,5.225,0.9,51.325,544.7,0.0,786.10675,0.0,0.0,1540.725,786.10675,1540.725,-754.6182499999999
2026-02-04 10:00:00+00:00,89.075,7.7,0.3,0.0,52.39525,16.55,3.125,0.9,51.6,527.625,0.0,749.27025,0.0,0.0,1544.15,749.27025,1544.15,-794.8797500000001
2026-02-04 11:00:00+00:00,90.975,7.7,0.3,0.0,45.6365,16.525,0.9,0.9,52.575,525.675,0.0,741.1865,0.0,0.0,1569.125,741.1865,1569.125,-827.9385
2026-02-04 12:00:00+00:00,90.275,7.7,0.3,0.0,41.08325,16.175,1.9,0.9,51.175,529.45,0.0,738.9582500000001,0.0,0.0,1523.175,738.9582500000001,1523.175,-784.2167499999998
2026-02-04 13:00:00+00:00,89.9,7.7,0.3,0.0,20.977249999999998,16.325,3.5,0.9,50.525,483.625,0.0,673.75225,0.0,0.0,1484.225,673.75225,1484.225,-810.4727499999999
2026-02-04 14:00:00+00:00,87.575,7.7,0.3,0.0,7.88625,16.175,7.95,0.9,48.7,442.4,0.0,619.5862500000001,0.0,0.0,1479.1,619.5862500000001,1479.1,-859.5137499999998
2026-02-04 15:00:00+00:00,87.775,7.7,0.3,0.0,3.48575,16.299999999999997,16.45,0.9,48.025,459.375,0.0,640.31075,0.0,0.0,1514.9,640.31075,1514.9,-874.5892500000001
2026-02-04 16:00:00+00:00,88.17500000000001,7.7,0.3,0.0,1.954,15.700000000000001,29.0,0.9,48.5,497.925,0.0,690.154,0.0,0.0,1536.625,690.154,1536.625,-846.471
2026-02-04 17:00:00+00:00,86.3,6.075,0.3,0.0,0.74725,15.825,38.625,0.9,48.4,433.375,0.0,630.5472500000001,0.0,0.0,1532.5,630.5472500000001,1532.5,-901.9527499999999
2026-02-04 18:00:00+00:00,84.425,6.0,0.3,0.0,16.2915,15.475,29.5,0.9,48.349999999999994,391.575,0.0,592.8164999999999,0.0,0.0,1469.775,592.8164999999999,1469.775,-876.9585000000002
2026-02-04 19:00:00+00:00,86.05,6.0,0.3,0.0,6.844250000000001,15.725,27.075000000000003,0.9,48.224999999999994,394.0,0.0,585.11925,0.0,0.0,1430.025,585.11925,1430.025,-844.9057500000001
2026-02-04 20:00:00+00:00,86.95,5.925000000000001,0.3,0.0,3.9272500000000004,16.4,25.325,0.9,47.375,388.175,0.0,575.27725,0.0,0.0,1357.2,575.27725,1357.2,-781.9227500000001
2026-02-04 21:00:00+00:00,85.225,5.9,0.3,0.0,2.215,16.2,32.325,0.9,46.275,373.20000000000005,0.0,562.5400000000001,0.0,0.0,1305.425,562.5400000000001,1305.425,-742.8849999999999
2026-02-04 22:00:00+00:00,84.2,5.9,0.3,0.0,0.8835,16.075000000000003,40.775,0.9,46.575,350.70000000000005,0.0,546.3085000000001,0.0,0.0,1305.325,546.3085000000001,1305.325,-759.0165
2026-02-04 23:00:00+00:00,83.575,5.9,0.3,0.0,13.1795,16.075,52.2,0.9,46.075,313.225,0.0,531.4295000000001,0.0,0.0,1233.85,531.4295000000001,1233.85,-702.4204999999998
2026-02-05 00:00:00+00:00,80.175,5.9,0.3,0.0,3.0302500000000006,16.025,61.6,0.9,47.9,268.25,0.0,484.08025,0.0,0.0,1274.6,484.08025,1274.6,-790.5197499999999
2026-02-05 01:00:00+00:00,81.325,5.9,0.3,0.0,0.2215,15.600000000000001,59.625,0.9,45.175,266.1,0.0,475.14650000000006,0.0,0.0,1293.075,475.14650000000006,1293.075,-817.9285
2026-02-05 02:00:00+00:00,84.3,5.9,0.3,0.0,1.088,15.375,51.625,0.9,45.15,266.75,0.0,471.38800000000003,0.0,0.0,1262.15,471.38800000000003,1262.15,-790.7620000000001
2026-02-05 03:00:00+00:00,83.3,5.825,0.375,0.0,0.85175,15.925,53.075,0.9,44.075,267.775,0.0,472.10175,0.0,0.0,1282.65,472.10175,1282.65,-810.54825
2026-02-05 04:00:00+00:00,83.45,5.675,0.4,0.0,1.18825,16.25,61.199999999999996,0.9,45.3,275.75,0.0,490.11325,0.0,0.0,1408.325,490.11325,1408.325,-918.21175
2026-02-05 05:00:00+00:00,87.175,5.8,0.4,0.0,4.52625,15.975000000000001,81.775,0.9,46.35,320.3,0.0,563.2012500000001,0.0,0.0,1521.75,563.2012500000001,1521.75,-958.5487499999999
2026-02-05 06:00:00+00:00,89.35,5.7,0.4,0.0,6.965,15.95,119.675,0.9,46.45,344.125,0.0,629.5150000000001,0.0,0.0,1590.45,629.5150000000001,1590.45,-960.935
2026-02-05 07:00:00+00:00,89.25,5.7,0.4,0.0,26.223750000000003,16.1,147.125,0.9,44.65,372.825,0.0,703.1737499999999,0.0,0.0,1656.25,703.1737499999999,1656.25,-953.0762500000001
2026-02-05 08:00:00+00:00,89.05,6.975,0.4,0.0,65.62675,16.525,155.325,0.9,45.575,385.3,0.0,765.67675,0.0,0.0,1623.3,765.67675,1623.3,-857.62325
2026-02-05 09:00:00+00:00,85.875,7.3,0.4,0.0,105.372,15.65,115.525,0.9,45.875,371.375,0.0,748.2719999999999,0.0,0.0,1571.0,748.2719999999999,1571.0,-822.7280000000001
2026-02-05 10:00:00+00:00,85.525,7.25,0.4,0.0,111.238,15.7,91.45,0.9,46.25,368.9,0.0,727.6129999999999,0.0,0.0,1529.725,727.6129999999999,1529.725,-802.112
2026-02-05 11:00:00+00:00,86.4,6.65,0.4,0.0,103.4675,16.3,79.35,0.9,50.475,377.725,0.0,721.6675,0.0,0.0,1500.25,721.6675,1500.25,-778.5825
2026-02-05 12:00:00+00:00,87.75,7.175,0.4,0.0,78.287,16.575,93.825,0.9,51.25,377.05,0.0,713.212,0.0,0.0,1452.95,713.212,1452.95,-739.738
2026-02-05 13:00:00+00:00,88.525,6.4,0.4,0.0,34.257,16.3,122.0,0.9,50.975,365.125,0.0,684.8820000000001,0.0,0.0,1475.825,684.8820000000001,1475.825,-790.943
2026-02-05 14:00:00+00:00,86.8,7.3,0.4,0.0,5.8950000000000005,16.525,169.575,0.9,50.6,364.25,0.0,702.245,0.0,0.0,1478.675,702.245,1478.675,-776.43
2026-02-05 15:00:00+00:00,86.125,7.4,0.4,0.0,14.84475,16.45,260.25,0.9,48.5,360.3,0.0,795.16975,0.0,0.0,1502.125,795.16975,1502.125,-706.95525
2026-02-05 16:00:00+00:00,87.15,7.475,0.4,0.0,11.376249999999999,16.375,322.35,0.9,46.2,372.45,0.0,864.67625,0.0,0.0,1516.375,864.67625,1516.375,-651.69875
2026-02-05 17:00:00+00:00,85.8,7.525,0.4,0.0,11.674,15.825,369.825,0.9,45.45,371.675,0.0,909.0740000000001,0.0,0.0,1479.975,909.0740000000001,1479.975,-570.9009999999998
2026-02-05 18:00:00+00:00,84.025,7.6,0.4,0.0,5.655,15.775,363.55,0.9,44.65,370.0,0.0,892.555,0.0,0.0,1460.925,892.555,1460.925,-568.37
2026-02-05 19:00:00+00:00,82.775,5.9750000000000005,0.4,0.0,1.4255,16.025,266.225,0.9,44.55,354.15,0.0,772.4255,0.0,0.0,1450.25,772.4255,1450.25,-677.8245
2026-02-05 20:00:00+00:00,85.275,5.9,0.4,0.0,33.062,16.275,203.8,0.9,45.7,354.0,0.0,745.3119999999999,0.0,0.0,1322.6,745.3119999999999,1322.6,-577.288
2026-02-05 21:00:00+00:00,86.275,5.9,0.4,0.0,10.1165,16.725,156.125,0.9,46.800000000000004,367.575,0.0,690.8165,0.0,0.0,1282.225,690.8165,1282.225,-591.4084999999999
2026-02-05 22:00:00+00:00,84.525,5.9,0.4,0.0,2.44675,16.975,119.975,0.9,47.4,334.6,0.0,613.12175,0.0,0.0,1311.025,613.12175,1311.025,-697.9032500000001
2026-02-05 23:00:00+00:00,86.875,5.9,0.4,0.0,19.87475,16.75,110.69999999999999,0.9,47.65,365.075,0.0,654.12475,0.0,0.0,1194.15,654.12475,1194.15,-540.0252500000001
2026-02-06 00:00:00+00:00,86.075,5.9,0.4,0.0,9.686,16.5,109.7,0.9,33.15,390.7,0.0,653.011,0.0,0.0,1208.525,653.011,1208.525,-555.5140000000001
2026-02-06 01:00:00+00:00,83.175,5.9,0.4,0.0,5.62525,16.05,91.975,0.9,27.775,399.625,0.0,631.42525,0.0,0.0,1254.475,631.42525,1254.475,-623.0497499999999
2026-02-06 02:00:00+00:00,87.15,6.0,0.4,0.0,4.75475,15.975,100.875,0.9,27.35,390.4,0.0,633.80475,0.0,0.0,1217.0,633.80475,1217.0,-583.19525
2026-02-06 03:00:00+00:00,87.275,7.6,0.4,0.0,4.32125,16.6,94.2,0.9,29.75,419.70000000000005,0.0,660.74625,0.0,0.0,1205.15,660.74625,1205.15,-544.4037500000001
2026-02-06 04:00:00+00:00,89.17500000000001,7.6,0.4,0.0,15.078000000000001,16.5,99.45,0.9,29.3,471.575,0.0,729.9780000000001,0.0,0.0,1302.575,729.9780000000001,1302.575,-572.597
2026-02-06 05:00:00+00:00,93.6,4.699999999999999,0.4,0.0,30.26375,16.475,102.975,0.9,30.475,570.575,0.0,850.36375,0.0,0.0,1377.6999999999998,850.36375,1377.6999999999998,-527.3362499999998
2026-02-06 06:00:00+00:00,95.225,7.6,0.4,0.0,31.47575,16.475,94.225,0.9,30.65,648.925,0.0,925.8757499999999,0.0,0.0,1432.75,925.8757499999999,1432.75,-506.8742500000001
2026-02-06 07:00:00+00:00,95.1,7.6,0.4,0.0,23.2525,16.65,91.15,0.9,31.4,660.575,0.0,927.0275,0.0,0.0,1473.4,927.0275,1473.4,-546.3725000000001
2026-02-06 08:00:00+00:00,96.1,7.6,0.4,0.0,22.39,16.700000000000003,84.175,0.9,30.975,669.0,0.0,928.24,0.0,0.0,1486.2,928.24,1486.2,-557.96
2026-02-06 09:00:00+00:00,92.1,7.6,0.4,0.0,24.25175,15.8,71.89999999999999,0.9,29.325,618.6999999999999,0.0,860.9767499999999,0.0,0.0,1534.5500000000002,860.9767499999999,1534.5500000000002,-673.5732500000003
2026-02-06 10:00:00+00:00,92.525,7.6,0.4,0.0,38.567,15.825,70.275,0.9,32.0,615.15,0.0,873.242,0.0,0.0,1499.3249999999998,873.242,1499.3249999999998,-626.0829999999999
2026-02-06 11:00:00+00:00,85.975,7.6,0.4,0.0,37.5175,16.15,73.65,0.9,34.224999999999994,582.275,0.0,838.6925,0.0,0.0,1509.975,838.6925,1509.975,-671.2824999999999
2026-02-06 12:00:00+00:00,91.0,7.425,0.4,0.0,25.288,15.95,73.975,0.75,35.525,622.975,0.0,873.288,0.0,0.0,1495.2,873.288,1495.2,-621.912
2026-02-06 13:00:00+00:00,93.025,7.4,0.4,0.0,16.036,16.25,85.15,0.8,34.525,642.8,0.0,896.386,0.0,0.0,1472.325,896.386,1472.325,-575.9390000000001
2026-02-06 14:00:00+00:00,91.95,7.4,0.4,0.0,6.78275,16.05,90.875,0.9,34.7,653.8,0.0,902.85775,0.0,0.0,1450.625,902.85775,1450.625,-547.76725
2026-02-06 15:00:00+00:00,93.05,7.4,0.4,0.0,0.7797499999999999,16.125,110.85,0.9,34.8,680.175,0.0,944.47975,0.0,0.0,1472.8,944.47975,1472.8,-528.32025
2026-02-06 16:00:00+00:00,93.8,7.4,0.4,0.0,4.686,16.175,128.35,0.9,34.3,673.775,0.0,959.786,0.0,0.0,1448.675,959.786,1448.675,-488.889
2026-02-06 17:00:00+00:00,91.65,7.4,0.4,0.0,3.7940000000000005,15.725,133.9,0.775,36.1,656.625,0.0,946.369,0.0,0.0,1432.625,946.369,1432.625,-486.256
2026-02-06 18:00:00+00:00,87.675,7.4,0.4,0.0,5.33075,15.875,124.775,0.775,35.9,563.025,0.0,841.15575,0.0,0.0,1378.65,841.15575,1378.65,-537.4942500000001
2026-02-06 19:00:00+00:00,83.25,5.775,0.4,0.0,4.15475,16.4,103.2,0.725,35.875,433.275,0.0,683.05475,0.0,0.0,1324.925,683.05475,1324.925,-641.8702499999999
2026-02-06 20:00:00+00:00,81.65,5.7,0.4,0.0,3.9574999999999996,16.225,85.675,0.7,34.625,375.35,0.0,604.2825,0.0,0.0,1272.075,604.2825,1272.075,-667.7925
2026-02-06 21:00:00+00:00,82.05,5.475,0.4,0.0,9.87225,16.375,77.625,0.725,38.575,409.25,0.0,640.34725,0.0,0.0,1185.7,640.34725,1185.7,-545.35275
2026-02-06 22:00:00+00:00,82.275,5.4,0.4,0.0,7.375500000000001,16.625,81.625,0.625,61.0,426.875,0.0,682.2005,0.0,0.0,1158.3000000000002,682.2005,1158.3000000000002,-476.09950000000015
2026-02-06 23:00:00+00:00,84.69999999999999,5.4,0.4,0.0,4.721749999999999,16.4,85.4,0.7,60.225,489.575,0.0,747.52175,0.0,0.0,1128.35,747.52175,1128.35,-380.8282499999999
2026-02-07 00:00:00+00:00,81.9,5.4,0.4,0.0,1.60825,16.5,74.075,0.675,59.0,485.175,0.0,724.73325,0.0,0.0,1123.5,724.73325,1123.5,-398.76675
2026-02-07 01:00:00+00:00,82.3,5.4,0.4,0.0,1.18325,15.925,79.125,0.625,61.9,471.1,0.0,717.95825,0.0,0.0,1169.35,717.95825,1169.35,-451.3917499999999
2026-02-07 02:00:00+00:00,86.425,5.425000000000001,0.4,0.0,2.34875,16.025,91.95,0.19999999999999998,62.3,481.825,0.0,746.8987500000001,0.0,0.0,1175.525,746.8987500000001,1175.525,-428.62625
2026-02-07 03:00:00+00:00,85.875,5.55,0.4,0.0,2.28025,16.55,114.325,0.175,61.75,485.25,0.0,772.15525,0.0,0.0,1148.6,772.15525,1148.6,-376.4447499999999
