,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-02 22:00:00+00:00,347.1,351.4975,1.58,96.475,3528.175,16.7575,0.0,32.5475,31.9225,102.035,47.545,265.305,4304.700000000001,0.0,9125.64,0.0,21.755,8121.2275,9125.64,8142.9825,982.6574999999993
2026-02-02 23:00:00+00:00,339.5875,348.9275,1.58,98.5625,3527.9875,17.502499999999998,0.0,32.5125,28.224999999999998,101.0325,13.285,264.22,4273.8025,0.0,9047.225,0.0,666.7275,7807.8625,9047.225,8474.59,572.6350000000002
2026-02-03 00:00:00+00:00,338.7975,348.84749999999997,1.58,98.21249999999999,3527.465,17.6325,0.0,32.285,29.5475,103.6275,13.0375,263.8775,4261.64,0.0,9036.55,0.0,1116.93,7850.38,9036.55,8967.31,69.23999999999978
2026-02-03 01:00:00+00:00,336.735,348.435,1.58,96.77,3527.645,17.875,0.0,32.275,27.810000000000002,102.25999999999999,12.825,263.5425,4248.1425,0.0,9015.895,0.0,1109.7475,7736.4075,9015.895,8846.155,169.73999999999978
2026-02-03 02:00:00+00:00,335.8175,349.6775,1.5775000000000001,96.7225,3528.0625,17.759999999999998,0.0,32.6875,30.4575,102.685,13.1025,263.5175,4201.485000000001,0.0,8973.552500000002,0.0,1102.3375,7719.3975,8973.552500000002,8821.735,151.81750000000102
2026-02-03 03:00:00+00:00,337.515,368.65,1.58,96.225,3528.5025,16.9225,0.0,33.385,30.9925,101.36250000000001,13.165000000000001,264.25,4204.4875,0.0,8997.0375,0.0,1092.595,7907.9225,8997.0375,9000.5175,-3.4799999999995634
2026-02-03 04:00:00+00:00,345.40749999999997,677.8425,1.58,94.23249999999999,3526.9525000000003,15.655,0.0,33.33,31.6675,99.5375,13.2525,265.5075,4251.75,0.0,9356.715,0.0,839.0975,8443.6525,9356.715,9282.75,73.96500000000015
2026-02-03 05:00:00+00:00,347.0925,1318.3775,1.59,92.98,3528.4175,10.6975,6.5825000000000005,33.6625,40.6125,101.2075,13.6175,271.475,4342.594999999999,0.0,10108.907500000001,0.0,41.04750000000001,9433.494999999999,10108.907500000001,9474.5425,634.3650000000016
2026-02-03 06:00:00+00:00,349.7975,1487.055,1.6,87.4875,3529.74,8.5125,23.2175,33.8925,45.515,100.9925,37.6075,273.2375,4419.025,0.0,10397.68,495.1375,0.0,10045.0525,10892.817500000001,10045.0525,847.7650000000012
2026-02-03 07:00:00+00:00,351.3075,1511.77,1.6,84.4325,3528.2975,6.505,43.864999999999995,33.7825,49.77,101.2925,87.09,274.7175,4452.9775,0.0,10527.4075,552.64,0.0,10296.0,11080.047499999999,10296.0,784.0474999999988
2026-02-03 08:00:00+00:00,351.04499999999996,1548.61,1.6,85.1225,3532.9975,7.255,97.8775,33.7775,57.2125,104.63,97.2675,274.97749999999996,4314.952499999999,0.0,10507.324999999999,646.915,0.0,10436.6675,11154.239999999998,10436.6675,717.5724999999984
2026-02-03 09:00:00+00:00,339.85249999999996,1481.6625,1.5925,84.14500000000001,3532.79,9.715,145.72750000000002,33.965,61.6325,100.60249999999999,37.7,270.4525,4430.9425,0.0,10530.779999999999,357.705,0.0,10522.29,10888.484999999999,10522.29,366.1949999999979
2026-02-03 10:00:00+00:00,349.435,1475.22,1.5925,82.155,3532.2475,9.25,179.9225,34.09,64.02250000000001,100.35,31.825,270.5725,4404.7725,0.0,10535.455,88.9225,0.0,10558.710000000001,10624.3775,10558.710000000001,65.66749999999956
2026-02-03 11:00:00+00:00,338.055,1467.7725,1.59,84.70750000000001,3531.89,10.1175,179.91,33.9475,68.42750000000001,101.95,25.02,270.6275,4399.385,0.0,10513.4,136.775,0.0,10644.8875,10650.175,10644.8875,5.287499999998545
2026-02-03 12:00:00+00:00,337.8625,1472.2649999999999,1.59,79.61,3532.7375,9.96,159.625,33.95,65.495,101.2925,124.9,271.2575,4416.7775,0.0,10607.322499999998,214.3125,0.0,10680.135,10821.634999999998,10680.135,141.49999999999818
2026-02-03 13:00:00+00:00,342.245,1482.9875,1.5950000000000002,78.9325,3530.495,9.254999999999999,125.21000000000001,33.515,62.71,102.0825,125.4825,271.875,4418.23,0.0,10584.615000000002,449.0075,0.0,10399.87,11033.622500000001,10399.87,633.7525000000005
2026-02-03 14:00:00+00:00,349.115,1501.2575,1.6,77.3125,3531.2375,7.9025,63.51,33.92,58.792500000000004,103.0775,125.60749999999999,273.79,4438.2125,0.0,10565.335,463.8,0.0,10253.29,11029.134999999998,10253.29,775.8449999999975
2026-02-03 15:00:00+00:00,344.8325,1484.6725,1.6,78.695,3531.7625,7.5375,27.759999999999998,33.7825,54.085,101.8175,133.6225,274.745,4360.0425,0.0,10434.955000000002,327.2925,0.0,10200.7,10762.247500000001,10200.7,561.5475000000006
2026-02-03 16:00:00+00:00,343.655,1480.7775,1.6,85.09,3529.71,7.4925,14.9725,33.86,46.5875,101.3075,30.875,275.14,4408.4675,0.0,10359.535,128.4,0.0,10184.8675,10487.935,10184.8675,303.0674999999992
2026-02-03 17:00:00+00:00,349.255,1482.2749999999999,1.6,89.8825,3529.0125,7.78,0.0,33.645,44.155,100.0425,18.11,274.76,4431.94,0.0,10362.457499999999,196.8175,0.0,10007.81,10559.274999999998,10007.81,551.4649999999983
2026-02-03 18:00:00+00:00,349.255,1481.0,1.5975000000000001,90.6675,3528.3125,8.915000000000001,0.0,33.715,39.545,99.5975,12.04,274.3,4486.15,0.0,10405.095000000001,179.905,0.0,9869.395,10585.000000000002,9869.395,715.6050000000014
2026-02-03 19:00:00+00:00,349.65999999999997,1344.8425,1.59,91.66,3528.76,10.23,0.0,33.519999999999996,34.5275,102.1575,11.9475,272.5,4518.2575,0.0,10299.6525,1.8875,0.0,9428.92,10301.54,9428.92,872.6200000000008
2026-02-03 20:00:00+00:00,346.3975,1266.4575,1.59,92.82249999999999,3529.5875,10.5475,0.0,33.325,44.1875,104.29,11.5825,272.34749999999997,4506.1675,0.0,10219.302499999998,0.0,0.0,8995.195,10219.302499999998,8995.195,1224.1074999999983
2026-02-03 21:00:00+00:00,343.9675,987.0875,1.58,92.8275,3527.9675,15.084999999999999,0.0,33.325,39.67,102.07,11.5725,266.7,4386.03,0.0,9807.8825,0.0,0.0,8525.705,9807.8825,8525.705,1282.1774999999998
2026-02-03 22:00:00+00:00,344.505,347.69,1.58,89.87,3528.1025,16.6475,0.0,33.3725,34.29,103.15,44.8675,264.8175,4270.025,0.0,9078.9175,0.0,0.0,8054.04,9078.9175,8054.04,1024.8774999999996
2026-02-03 23:00:00+00:00,337.5725,339.03,1.57,91.23249999999999,3529.05,17.9425,0.0,33.1775,29.7625,102.295,12.7025,262.59,4078.6075,0.0,8835.532500000001,0.0,564.215,7726.8724999999995,8835.532500000001,8291.0875,544.4450000000015
2026-02-04 00:00:00+00:00,337.8275,340.0925,1.57,89.83,3531.59,17.8325,0.0,33.165,30.955,102.995,11.9,262.8725,4097.092500000001,0.0,8857.7225,0.0,1117.175,7730.4225,8857.7225,8847.5975,10.125
2026-02-04 01:00:00+00:00,335.9325,339.0425,1.57,91.16749999999999,3530.45,17.9775,0.0,33.315,35.87,103.3925,12.085,262.4825,4093.7799999999997,0.0,8857.064999999999,0.0,1110.1075,7610.5025,8857.064999999999,8720.61,136.4549999999981
2026-02-04 02:00:00+00:00,336.2825,343.915,1.57,91.545,3529.9325,17.2025,0.0,33.72,40.7525,104.805,13.057500000000001,262.4125,4099.455,0.0,8874.650000000001,0.0,1101.585,7571.4375,8874.650000000001,8673.0225,201.62750000000233
2026-02-04 03:00:00+00:00,338.525,658.1975,1.58,90.83,3528.1025,15.6325,0.0,33.445,42.0475,104.21000000000001,12.934999999999999,264.15250000000003,4124.849999999999,0.0,9214.5075,0.0,1092.42,7767.065,9214.5075,8859.485,355.0224999999991
2026-02-04 04:00:00+00:00,341.2625,1128.525,1.585,90.435,3528.1075,14.0775,0.0,33.3375,38.6225,103.8925,13.0375,267.32,4145.5975,0.0,9705.8,0.0,787.75,8330.33,9705.8,9118.08,587.7199999999993
2026-02-04 05:00:00+00:00,345.015,1366.945,1.59,89.475,3529.13,9.57,7.1274999999999995,33.71,37.2225,104.47,15.395,273.195,4236.43,0.0,10049.275,0.0,219.0025,9339.47,10049.275,9558.4725,490.8024999999998
2026-02-04 06:00:00+00:00,351.7625,1487.1599999999999,1.6,85.8475,3530.7375,7.625,23.27,33.8025,39.287499999999994,104.845,141.395,274.615,4386.3875,0.0,10468.335000000001,276.335,0.0,9920.7175,10744.67,9920.7175,823.9524999999994
2026-02-04 07:00:00+00:00,352.78000000000003,1487.94,1.6,80.2675,3531.665,6.0975,47.5225,33.9375,46.245,104.1425,286.34250000000003,275.9325,4483.5175,0.0,10737.989999999998,366.83500000000004,0.0,10150.7225,11104.824999999997,10150.7225,954.1024999999972
2026-02-04 08:00:00+00:00,341.24,1494.8474999999999,1.6,81.67750000000001,3532.2325,6.5525,112.9025,34.2975,46.4525,104.94999999999999,159.2025,275.1975,4426.6175,0.0,10617.77,544.98,0.0,10308.84,11162.75,10308.84,853.9099999999999
2026-02-04 09:00:00+00:00,346.62,1488.5275,1.6,83.235,3532.1275,7.3975,192.0275,33.725,43.84,108.23,30.7125,274.89250000000004,4392.485,0.0,10535.419999999998,479.9275,0.0,10341.467499999999,11015.347499999998,10341.467499999999,673.8799999999992
2026-02-04 10:00:00+00:00,347.5525,1476.185,1.5975000000000001,86.215,3531.06,8.415,249.3625,33.230000000000004,40.445,105.9025,33.879999999999995,272.7375,4388.2575,0.0,10574.84,72.0575,0.0,10351.3125,10646.897500000001,10351.3125,295.58500000000095
2026-02-04 11:00:00+00:00,348.33,1471.9375,1.5950000000000002,80.69,3533.45,8.8925,243.89499999999998,33.1525,40.269999999999996,102.6525,184.39749999999998,272.1975,4431.19,0.0,10752.65,20.6375,0.0,10455.3825,10773.2875,10455.3825,317.90500000000065
2026-02-04 12:00:00+00:00,345.4475,1450.365,1.6,80.8575,3531.665,8.315,206.995,33.902499999999996,44.3475,102.645,173.0725,272.8925,4366.6,0.0,10618.705,10.2925,0.0,10504.0525,10628.9975,10504.0525,124.94499999999971
2026-02-04 13:00:00+00:00,353.8,1468.6225,1.5925,82.475,3530.575,8.64,151.5775,33.822500000000005,39.7975,102.2,105.2325,272.195,4373.3150000000005,0.0,10523.845000000001,69.38,0.0,10155.405,10593.225,10155.405,437.8199999999997
2026-02-04 14:00:00+00:00,350.005,1483.9850000000001,1.6,83.1275,3527.08,7.48,82.085,33.8825,37.072500000000005,101.7975,86.79,274.865,4311.0375,0.0,10380.807499999999,334.935,0.0,10037.6125,10715.742499999998,10037.6125,678.1299999999992
2026-02-04 15:00:00+00:00,351.6325,1491.3899999999999,1.6,87.555,3526.2475,6.66,30.2725,33.8875,52.254999999999995,100.825,32.435,276.29499999999996,4348.57,0.0,10339.625,442.3925,0.0,9911.385,10782.0175,9911.385,870.6324999999997
2026-02-04 16:00:00+00:00,352.7875,1489.835,1.6,81.025,3530.0525,6.6775,15.5525,34.067499999999995,51.16,101.0775,209.2475,277.14,4375.7,0.0,10525.9225,370.05,0.0,10004.7375,10895.9725,10004.7375,891.2350000000006
2026-02-04 17:00:00+00:00,352.5025,1490.2925,1.6,83.9125,3529.945,6.5600000000000005,0.0,33.745,49.16,100.3275,59.905,277.11,4455.41,0.0,10440.470000000001,287.6825,0.0,9812.065,10728.152500000002,9812.065,916.0875000000015
2026-02-04 18:00:00+00:00,345.4825,1473.9925,1.6,84.0775,3529.9075000000003,7.68,0.0,34.035,47.8425,100.81,28.915,276.6775,4461.1775,0.0,10392.1975,43.395,0.0,9744.5925,10435.5925,9744.5925,691.0
2026-02-04 19:00:00+00:00,342.0525,1433.5,1.5925,88.1675,3527.8900000000003,8.86,0.0,33.9625,46.82,100.965,13.4025,275.575,4433.4625,0.0,10306.25,0.0,0.0,9281.9225,10306.25,9281.9225,1024.3274999999994
2026-02-04 20:00:00+00:00,341.1,1251.39,1.59,88.17750000000001,3526.8725,10.2625,0.0,33.660000000000004,43.0375,102.0925,13.305,273.3675,4262.455,0.0,9947.310000000001,0.0,0.0,8805.1225,9947.310000000001,8805.1225,1142.1875000000018
2026-02-04 21:00:00+00:00,337.0,965.24,1.58,88.18,3528.2,15.6225,0.0,33.480000000000004,43.165,102.1125,13.275,266.275,4077.8225,0.0,9471.9525,0.0,0.0,8337.3425,9471.9525,8337.3425,1134.6099999999988
2026-02-04 22:00:00+00:00,337.645,332.15749999999997,1.57,89.0625,3528.065,17.275,0.0,33.68,42.405,99.4025,13.182500000000001,263.78,4063.9075000000003,0.0,8822.1325,0.0,207.095,7859.085,8822.1325,8066.18,755.9524999999994
2026-02-04 23:00:00+00:00,327.34000000000003,321.42,1.57,88.6,3527.85,17.822499999999998,0.0,33.3425,38.2725,99.495,12.975,262.4175,4063.525,0.0,8794.63,0.0,687.565,7473.9275,8794.63,8161.4925,633.1374999999989
2026-02-05 00:00:00+00:00,325.97,322.5275,1.57,88.21,3524.56,17.735,0.0,33.215,40.885,98.9625,13.0525,263.555,4137.5,0.0,8867.7425,0.0,796.44,7483.41,8867.7425,8279.85,587.8924999999999
2026-02-05 01:00:00+00:00,326.3925,319.8675,1.57,87.3325,3526.5924999999997,18.145,0.0,33.455,42.5925,99.325,13.065,262.61,4159.695,0.0,8890.642499999998,0.0,792.7,7316.9275,8890.642499999998,8109.6275,781.0149999999985
2026-02-05 02:00:00+00:00,330.2825,323.1,1.57,87.10249999999999,3526.0,17.744999999999997,0.0,33.129999999999995,49.2725,101.6925,12.9925,262.265,4230.1175,0.0,8975.27,0.0,700.3875,7268.3825,8975.27,7968.7699999999995,1006.5000000000009
2026-02-05 03:00:00+00:00,332.8225,351.745,1.58,86.2225,3524.37,15.5475,0.0,34.0875,41.485,104.935,13.032499999999999,264.495,4259.08,0.0,9029.4025,0.0,30.37,7439.905000000001,9029.4025,7470.275000000001,1559.1274999999996
2026-02-05 04:00:00+00:00,329.6325,685.1225,1.58,85.9875,3522.75,14.379999999999999,0.0,33.4825,42.2975,101.565,12.9875,265.9675,4278.645,0.0,9374.3975,0.0,0.0,8018.52,9374.3975,8018.52,1355.8774999999987
2026-02-05 05:00:00+00:00,332.39,1191.6875,1.59,84.64,3524.2725,9.567499999999999,7.3575,33.902499999999996,39.7825,106.01,16.997500000000002,272.4125,4382.675,0.0,10003.285000000002,44.0925,0.0,9083.807499999999,10047.377500000002,9083.807499999999,963.5700000000033
2026-02-05 06:00:00+00:00,339.6425,1371.9625,1.6,81.10000000000001,3525.1625,8.1275,25.1175,34.2,44.847500000000004,111.905,29.255,274.875,4484.0650000000005,0.0,10331.86,287.9575,0.0,9621.997500000001,10619.817500000001,9621.997500000001,997.8199999999997
2026-02-05 07:00:00+00:00,339.395,1501.9299999999998,1.6,81.675,3524.73,6.87,95.625,33.965,44.3275,116.62,64.7075,275.46,4594.2025,0.0,10681.107500000002,683.575,0.0,9857.5075,11364.682500000003,9857.5075,1507.175000000003
2026-02-05 08:00:00+00:00,337.42,1462.6975,1.6,83.5675,3526.7675,7.1225,214.85,33.545,47.057500000000005,114.0375,31.8275,273.23,4426.725,0.0,10560.447500000002,911.815,0.0,9939.1425,11472.262500000003,9939.1425,1533.1200000000026
2026-02-05 09:00:00+00:00,339.7975,1450.2775,1.5950000000000002,81.2175,3525.93,8.24,273.2425,33.644999999999996,55.7175,114.7225,22.055,271.41999999999996,4455.195,0.0,10633.055,474.4375,0.0,9964.6125,11107.4925,9964.6125,1142.880000000001
2026-02-05 10:00:00+00:00,337.8125,1450.31,1.5975000000000001,85.2575,3524.3450000000003,8.175,312.3325,33.5525,57.0375,118.195,13.0425,272.605,4505.08,0.0,10719.342499999999,47.9825,0.0,10006.685,10767.324999999999,10006.685,760.6399999999994
2026-02-05 11:00:00+00:00,337.2025,1430.935,1.59,83.9675,3524.875,9.44,345.705,34.18,46.7025,118.0375,13.2175,271.65999999999997,4546.0475,0.0,10763.56,0.0,0.0,10092.315,10763.56,10092.315,671.244999999999
2026-02-05 12:00:00+00:00,341.455,1422.46,1.59,83.74,3527.98,9.987499999999999,330.0675,34.575,40.14,115.815,13.145,270.9825,4492.1775,0.0,10684.115000000002,0.0,0.0,10103.154999999999,10684.115000000002,10103.154999999999,580.9600000000028
2026-02-05 13:00:00+00:00,332.8775,1432.7675,1.59,83.7525,3529.37,10.1225,247.3825,34.495,37.980000000000004,114.2475,13.024999999999999,273.2925,4585.6925,0.0,10696.595000000001,0.0,0.0,9790.44,10696.595000000001,9790.44,906.1550000000007
2026-02-05 14:00:00+00:00,334.59749999999997,1447.9375,1.6,84.41,3527.285,7.93,132.5625,34.5875,33.85,114.9075,14.99,275.2625,4645.43,0.0,10655.35,0.0,0.0,9610.6325,10655.35,9610.6325,1044.7175000000007
2026-02-05 15:00:00+00:00,340.7825,1472.6725000000001,1.6,79.35499999999999,3527.5,5.949999999999999,40.73,34.5,36.662499999999994,117.16,88.985,276.5825,4678.3875,0.0,10700.8675,61.89,0.0,9516.4575,10762.7575,9516.4575,1246.2999999999993
2026-02-05 16:00:00+00:00,345.635,1474.3475,1.6,76.0075,3527.1675,6.3149999999999995,16.375,34.2725,38.957499999999996,122.0025,181.4275,276.9925,4693.22,0.0,10794.32,823.6225,0.0,9584.985,11617.9425,9584.985,2032.9574999999986
2026-02-05 17:00:00+00:00,347.09000000000003,1478.4625,1.6,78.0325,3527.335,6.7275,0.0,34.3275,47.805,122.1525,124.8575,277.65999999999997,4694.9475,0.0,10740.997500000001,374.68,0.0,9476.4,11115.677500000002,9476.4,1639.277500000002
2026-02-05 18:00:00+00:00,346.2,1462.8075,1.6,79.6525,3531.04,7.745,0.0,34.432500000000005,58.945,121.985,31.009999999999998,276.4375,4688.4625,0.0,10640.317499999997,119.5575,0.0,9383.5475,10759.874999999998,9383.5475,1376.3274999999976
2026-02-05 19:00:00+00:00,342.8275,1450.9475,1.5950000000000002,81.57,3530.11,9.165,0.0,34.165,70.0325,121.77,24.695,274.65,4657.55,0.0,10599.0775,0.0,0.0,8939.994999999999,10599.0775,8939.994999999999,1659.0825000000004
2026-02-05 20:00:00+00:00,334.7425,1306.5025,1.59,80.17750000000001,3528.3175,10.5075,0.0,33.7875,68.7725,119.9575,51.47,272.21999999999997,4567.27,0.0,10375.315000000002,0.0,0.0,8465.085,10375.315000000002,8465.085,1910.2300000000032
2026-02-05 21:00:00+00:00,321.24,1165.8400000000001,1.58,82.97999999999999,3529.275,15.6,0.0,33.92,69.1175,117.86500000000001,13.465,266.35,4352.325,0.0,9969.5575,0.0,0.0,8038.0175,9969.5575,8038.0175,1931.5400000000009
2026-02-05 22:00:00+00:00,325.53499999999997,1122.8274999999999,1.58,81.7375,3529.19,17.0875,0.0,33.335,71.255,109.9725,13.252500000000001,264.8075,4302.27,0.0,9872.849999999999,0.0,183.325,7568.7075,9872.849999999999,7752.0325,2120.8174999999983
2026-02-05 23:00:00+00:00,323.835,516.125,1.57,83.005,3529.9975,17.975,0.0,33.0875,76.9875,115.2175,12.79,263.335,4041.7325,0.0,9015.657500000001,0.0,1020.9624999999999,7188.0725,9015.657500000001,8209.035,806.6225000000013
2026-02-06 00:00:00+00:00,325.3775,313.1975,1.57,81.66499999999999,3531.9775,17.8875,0.0,33.595,83.465,119.0425,46.1225,263.28499999999997,3977.8875,0.0,8795.0725,0.0,1115.1075,7217.5325,8795.0725,8332.64,462.4325000000008
2026-02-06 01:00:00+00:00,324.65,314.20000000000005,1.57,85.03,3532.5175,17.759999999999998,0.0,33.415,78.9075,116.7775,11.717500000000001,263.3625,3968.91,0.0,8748.817500000001,0.0,1107.7575,7031.6075,8748.817500000001,8139.365,609.4525000000012
2026-02-06 02:00:00+00:00,325.2375,316.995,1.57,85.9525,3531.4425,17.47,0.0,33.475,70.3625,115.4125,11.215,262.925,3963.685,0.0,8735.742500000002,0.0,1099.2375,6953.6224999999995,8735.742500000002,8052.86,682.8825000000024
2026-02-06 03:00:00+00:00,321.6975,344.525,1.58,85.85,3531.845,15.885,0.0,33.457499999999996,60.57,118.75999999999999,14.2,264.40500000000003,3977.37,0.0,8770.145,0.0,911.7149999999999,7116.6675,8770.145,8028.3825,741.7625000000007
2026-02-06 04:00:00+00:00,322.725,673.98,1.58,84.98,3529.1825,14.7775,0.0,33.41,47.665,119.85,15.6,266.045,4005.805,0.0,9115.6,0.0,422.64,7689.8,9115.6,8112.4400000000005,1003.1599999999999
2026-02-06 05:00:00+00:00,332.705,1281.6125,1.5925,81.50999999999999,3530.645,8.8225,8.4075,33.585,38.9925,123.5475,51.1575,274.46000000000004,4233.29,0.0,10000.3275,0.0,59.8425,8768.619999999999,10000.3275,8828.4625,1171.8649999999998
2026-02-06 06:00:00+00:00,339.72,1463.3600000000001,1.6,78.725,3532.9075000000003,7.2075,24.35,33.3975,34.595,123.04,36.0175,275.61249999999995,4330.7325,0.0,10281.265000000001,175.67000000000002,0.0,9338.6725,10456.935000000001,9338.6725,1118.2625000000007
2026-02-06 07:00:00+00:00,342.53,1472.7525,1.6,72.8575,3532.58,5.9475,54.1525,34.4275,31.1475,113.455,250.1225,275.9425,4394.8875,0.0,10582.4025,691.3100000000001,0.0,9554.935000000001,11273.7125,9554.935000000001,1718.7774999999983
2026-02-06 08:00:00+00:00,342.6825,1471.305,1.6,77.03,3529.2125,6.1125,121.56,34.6325,26.5425,108.7225,76.2675,275.34000000000003,4414.84,0.0,10485.8475,569.9875,0.0,9683.9275,11055.835,9683.9275,1371.9074999999993
2026-02-06 09:00:00+00:00,342.86,1462.685,1.6,76.3875,3529.77,7.0825,200.0025,34.6975,30.25,119.94,24.6,274.2025,4391.8475,0.0,10495.925,254.1625,0.0,9769.87,10750.0875,9769.87,980.2174999999988
2026-02-06 10:00:00+00:00,342.9425,1446.11,1.6,80.91499999999999,3528.91,7.9399999999999995,262.175,34.545,28.9125,120.545,18.185,274.38,4349.0525,0.0,10496.2125,2.065,0.0,9773.4125,10498.2775,9773.4125,724.8649999999998
2026-02-06 11:00:00+00:00,333.4275,1445.8725,1.6,80.9225,3529.615,7.195,292.7925,34.754999999999995,21.455000000000002,117.575,18.095,276.2,4327.4974999999995,0.0,10487.002499999999,34.32,0.0,9854.91,10521.322499999998,9854.91,666.4124999999985
2026-02-06 12:00:00+00:00,336.5675,1442.955,1.6,80.25999999999999,3530.8175,7.734999999999999,251.7875,34.815,14.3075,123.525,17.8575,275.59000000000003,4373.735,0.0,10491.552499999998,0.265,0.0,9837.765,10491.817499999997,9837.765,654.052499999998
2026-02-06 13:00:00+00:00,336.3975,1448.9625,1.6,79.155,3529.7225,7.8,185.12,34.2475,13.932500000000001,121.1975,17.7325,274.715,4399.7,0.0,10450.282500000001,0.0,0.0,9558.5725,10450.282500000001,9558.5725,891.710000000001
2026-02-06 14:00:00+00:00,338.5625,1454.725,1.6,81.91499999999999,3529.4975,7.5925,102.785,34.28,13.4575,119.5675,21.47,274.895,4435.6325,0.0,10415.98,153.375,0.0,9419.3275,10569.355,9419.3275,1150.0275000000001
2026-02-06 15:00:00+00:00,345.9525,1466.55,1.6,73.375,3529.8475,6.202500000000001,40.4525,34.515,12.9575,120.6725,138.67000000000002,275.2875,4461.5075,0.0,10507.59,286.8175,0.0,9239.6625,10794.4075,9239.6625,1554.744999999999
2026-02-06 16:00:00+00:00,346.625,1467.7224999999999,1.6,71.405,3530.85,6.945,30.04,34.67,11.9075,121.0675,197.01749999999998,276.715,4450.64,0.0,10547.205,725.4325,0.0,9274.4525,11272.6375,9274.4525,1998.1850000000013
2026-02-06 17:00:00+00:00,334.26,1465.6100000000001,1.6,70.785,3532.8325,7.0,0.0,34.585,12.092500000000001,123.6175,192.06,276.775,4433.5175,0.0,10484.735,712.655,0.0,9055.1875,11197.390000000001,9055.1875,2142.2025000000012
2026-02-06 18:00:00+00:00,286.8075,1458.4,1.6,72.355,3534.8975,8.2075,0.0,34.4925,10.91,123.51,100.1175,276.7475,4410.945,0.0,10318.990000000002,732.3425,0.0,8882.74,11051.332500000002,8882.74,2168.5925000000025
2026-02-06 19:00:00+00:00,285.5,1424.9075,1.5925,80.51750000000001,3533.725,8.575,0.0,34.245,10.295,123.18,24.4425,275.6775,4375.41,0.0,10178.067500000001,82.41,0.0,8455.2125,10260.4775,8455.2125,1805.2650000000012
2026-02-06 20:00:00+00:00,299.4625,1256.1575,1.59,82.46,3532.54,10.0725,0.0,33.885,10.345,125.885,22.6875,273.8,4368.855,0.0,10017.740000000002,0.0,0.0,8014.705,10017.740000000002,8014.705,2003.0350000000017
2026-02-06 21:00:00+00:00,302.005,1176.0175,1.58,83.52,3532.4,15.325,0.0,33.4875,11.2975,125.66499999999999,15.032499999999999,266.04499999999996,4138.65,0.0,9701.025,0.0,0.0,7576.88,9701.025,7576.88,2124.1449999999995
2026-02-06 22:00:00+00:00,302.735,1143.7975000000001,1.5875000000000001,81.7825,3532.2799999999997,16.7525,0.0,33.725,11.182500000000001,124.33,49.44,265.9975,4132.725,0.0,9696.335,0.0,0.0,7166.1825,9696.335,7166.1825,2530.1524999999992
2026-02-06 23:00:00+00:00,308.44,1147.88,0.9575,85.9575,3534.9775,26.765,0.0,41.7825,15.2375,114.2675,70.805,264.72249999999997,3900.37,0.0,9512.1625,0.0,0.0,6743.400000000001,9512.1625,6743.400000000001,2768.7625
2026-02-07 00:00:00+00:00,306.85249999999996,1146.4524999999999,0.75,90.4675,3533.905,28.677500000000002,0.0,41.2925,24.6875,110.05250000000001,12.485,265.1925,3840.8025,0.0,9401.617499999998,0.0,23.534999999999997,6561.967500000001,9401.617499999998,6585.5025000000005,2816.114999999998
2026-02-07 01:00:00+00:00,307.28499999999997,1144.4125,0.75,88.8025,3532.5425,28.53,0.0,41.4225,35.5275,114.305,10.945,265.42,3848.46,0.0,9418.4025,0.0,51.685,6498.549999999999,9418.4025,6550.235,2868.1675000000005
2026-02-07 02:00:00+00:00,306.665,1147.145,0.75,87.32,3530.44,28.0925,0.0,41.16,35.1375,112.2675,10.9825,266.2425,3823.4300000000003,0.0,9389.6325,0.0,51.595,6550.365,9389.6325,6601.96,2787.6724999999997
2026-02-07 03:00:00+00:00,315.44,1147.0725,0.7525,86.94,3529.4275,26.9775,0.0,41.292500000000004,34.4375,113.5,11.075,267.0575,3820.2325,0.0,9394.204999999998,0.0,51.485,6572.5775,9394.204999999998,6624.0625,2770.142499999998
2026-02-07 04:00:00+00:00,316.45,1157.785,0.76,86.94,3528.935,25.682499999999997,0.0,41.28,36.574999999999996,115.2425,11.057500000000001,268.2875,3832.2174999999997,0.0,9421.2125,0.0,284.5725,6671.8925,9421.2125,6956.465,2464.7474999999995
2026-02-07 05:00:00+00:00,317.2975,1205.7625,0.76,82.49,3528.0950000000003,17.7925,8.355,30.85,28.9225,114.655,11.1175,274.52,3927.99,0.0,9548.6075,0.0,109.8825,6926.2425,9548.6075,7036.125,2512.4825
2026-02-07 06:00:00+00:00,316.61,1227.8725,0.76,77.6075,3527.8625,16.4575,25.8275,30.875,29.6725,118.965,27.7,276.4125,4071.895,0.0,9748.517500000002,0.0,0.0,7292.07,9748.517500000002,7292.07,2456.447500000002
2026-02-07 07:00:00+00:00,313.40999999999997,1240.7,0.76,76.19,3526.4,15.295,104.10499999999999,30.7275,36.315,118.965,27.299999999999997,277.495,4084.7375,0.0,9852.4,0.0,0.0,7740.645,9852.4,7740.645,2111.754999999999
