,Fossil Gas,Hydro Run-of-river and poundage,Waste,Wind Offshore,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-05 15:00:00+00:00,1.506999,621.5135405,14.5304515,1.7992489999999999,782.9399805,7198.6888435,8620.979064,446.14739025,0.0,6180.2075,9067.12645425,6180.2075,2886.918954249999
2026-02-05 16:00:00+00:00,1.506999,622.93968625,14.42941775,1.899749,742.89670725,7504.81094125,8888.4835005,443.755205,0.0,6244.764999999999,9332.2387055,6244.764999999999,3087.4737055000005
2026-02-05 17:00:00+00:00,1.506999,620.20688175,14.566212,2.099499,739.462442,7482.21455825,8860.056591999999,425.28102425,0.0,6207.9575,9285.337616249999,6207.9575,3077.3801162499985
2026-02-05 18:00:00+00:00,1.506999,619.9456299999999,14.465154250000001,2.2994435,769.12118,7801.5044245,9208.84283125,426.05555575,0.0,6178.95,9634.898387,6178.95,3455.9483869999995
2026-02-05 19:00:00+00:00,1.506999,612.643766,14.48900825,2.00083325,704.0836897500001,7827.3474605,9162.07175675,456.741877,0.0,6159.1625,9618.81363375,6159.1625,3459.6511337499996
2026-02-05 20:00:00+00:00,1.506999,605.23423775,14.4096865,2.0,613.913623,7240.123595999999,8477.18814225,452.89259975,0.0,6091.18,8930.080741999998,6091.18,2838.900741999998
2026-02-05 21:00:00+00:00,1.506999,577.5924585,14.439169,2.09972125,632.2573995,6579.602761,7807.498508250001,448.441731,0.0,5993.1625,8255.940239250001,5993.1625,2262.777739250001
2026-02-05 22:00:00+00:00,1.506999,574.022351,14.35986375,2.29666575,619.5915625,5760.805312,6972.582754000001,448.3357055,0.0,5850.0175,7420.918459500001,5850.0175,1570.9009595000007
2026-02-05 23:00:00+00:00,1.3550024999999999,561.27997625,14.54014725,2.3997219999999997,585.46094425,5538.3580525,6703.3938447499995,451.176786,0.0,5707.5875,7154.5706307499995,5707.5875,1446.9831307499999
2026-02-06 00:00:00+00:00,0.0114905,559.338041,14.38910025,2.499722,627.54522975,5177.85243625,6381.63601975,443.7049975,0.0,5557.4025,6825.34101725,5557.4025,1267.9385172499997
2026-02-06 01:00:00+00:00,0.0,551.48926575,14.4307895,2.5,750.14514875,5041.403441500001,6359.968645500001,440.80495874999997,0.0,5500.8150000000005,6800.773604250001,5500.8150000000005,1299.9586042500005
2026-02-06 02:00:00+00:00,0.0,550.935748,14.365664,2.5,787.46559875,5113.6381015,6468.90511225,442.987247,0.0,5493.4175,6911.89235925,5493.4175,1418.47485925
2026-02-06 03:00:00+00:00,0.0,550.1580289999999,14.42291625,2.4002499999999998,812.08907175,5063.25026775,6442.32053475,442.07023575,0.0,5514.6875,6884.3907705,5514.6875,1369.7032705000001
2026-02-06 04:00:00+00:00,0.0,549.1533455,14.39936275,2.300249,927.201264,5338.3309065,6831.38512775,445.87777925,0.0,5565.3525,7277.262907,5565.3525,1711.9104070000003
2026-02-06 05:00:00+00:00,0.0,555.9555735,14.39448475,2.299999,1001.8397425,6543.670884,8118.16068375,433.27885425,0.0,5850.13,8551.439538,5850.13,2701.3095380000004
2026-02-06 06:00:00+00:00,0.0,586.9761735000001,14.403601,2.299999,891.95826125,7609.4100975,9105.04813225,456.95568475,0.0,6218.275,9562.003817,6218.275,3343.728817000001
2026-02-06 07:00:00+00:00,0.0,602.5613519999999,14.289195,2.299999,708.882529,7585.9654307499995,8913.99850575,458.02907275,0.0,6315.5599999999995,9372.0275785,6315.5599999999995,3056.4675785
2026-02-06 08:00:00+00:00,0.0,601.7350112500001,14.4213825,1.90111025,801.4542415,7355.3159895,8774.827734999999,458.272266,0.0,6270.29,9233.100000999999,6270.29,2962.810000999999
2026-02-06 09:00:00+00:00,0.0,601.41593575,14.4165755,2.19925,806.59374925,7240.755733,8665.3812435,457.4307065,0.0,6210.8975,9122.81195,6210.8975,2911.9144499999993
2026-02-06 10:00:00+00:00,0.0,597.71091,14.2129535,1.6015000000000001,854.9693955,7351.47931225,8819.974071249999,458.59223225,0.0,6226.46,9278.566303499998,6226.46,3052.106303499998
2026-02-06 11:00:00+00:00,0.0,591.8155487500001,14.038269249999999,1.6997499999999999,844.4070145000001,7566.78983425,9018.750416750001,459.30745,0.0,6248.655,9478.057866750001,6248.655,3229.4028667500015
2026-02-06 12:00:00+00:00,0.00122525,589.557492,14.00866375,1.7,807.3149635,7631.956002,9044.5383465,457.9673205,0.0,6248.1325,9502.505667,6248.1325,3254.3731669999997
2026-02-06 13:00:00+00:00,0.0,583.43717925,14.12538175,1.79972125,765.84883225,7688.26836525,9053.47947975,457.59630300000003,0.0,6217.655,9511.07578275,6217.655,3293.4207827500004
2026-02-06 14:00:00+00:00,0.0,588.54873375,14.25305575,1.799999,759.7641590000001,7591.929001,8956.2949485,457.494193,0.0,6197.21,9413.789141500001,6197.21,3216.5791415000012
2026-02-06 15:00:00+00:00,0.0,588.0821445,14.23970925,2.1990000000000003,734.30395825,7406.1884900000005,8745.013302000001,458.232628,0.0,6205.4974999999995,9203.245930000001,6205.4974999999995,2997.7484300000015
2026-02-06 16:00:00+00:00,0.0,588.77484925,14.262282,2.2,716.2731435000001,7686.2698737499995,9007.7801485,459.62008149999997,0.0,6241.0275,9467.40023,6241.0275,3226.372729999999
2026-02-06 17:00:00+00:00,0.0,585.4354915,14.28735275,2.100277,782.92529025,8051.2785785,9436.02699,458.05977175,0.0,6187.88,9894.08676175,6187.88,3706.2067617500006
2026-02-06 18:00:00+00:00,0.0,573.09711825,14.31972525,1.90011025,784.18532225,8056.7465090000005,9430.248785,466.399984,0.0,6097.585,9896.648769,6097.585,3799.0637689999994
2026-02-06 19:00:00+00:00,0.0,564.84926825,14.37277175,1.800277,749.3859542499999,7604.1029634999995,8934.51123475,461.07452925,0.0,5968.844999999999,9395.585764,5968.844999999999,3426.740764
2026-02-06 20:00:00+00:00,0.0,531.41259975,14.278312249999999,1.8999435,755.020856,7130.170087500001,8432.781799,454.0901515,0.0,5830.84,8886.8719505,5830.84,3056.0319505000007
2026-02-06 21:00:00+00:00,0.0,505.67242675,14.25153075,1.899999,747.4865589999999,6484.376366,7753.6868815,452.709503,0.0,5688.3625,8206.3963845,5688.3625,2518.0338844999997
2026-02-06 22:00:00+00:00,0.0,498.30908,14.38496625,1.80166575,714.931458,5908.882916250001,7138.3100862500005,453.56628975,0.0,5560.08,7591.876376,5560.08,2031.7963760000002
2026-02-06 23:00:00+00:00,0.0,495.75250725,14.373903,1.5009165,715.5015775,5470.0519525,6697.18085675,452.42556,0.0,5442.5875,7149.60641675,5442.5875,1707.0189167500002
2026-02-07 00:00:00+00:00,0.0,488.98338575,14.40801025,1.400277,704.53725875,5005.31418475,6214.6431165,451.27018275,0.0,5354.9275,6665.91329925,5354.9275,1310.9857992500001
2026-02-07 01:00:00+00:00,0.0,484.00227125000004,14.3542575,1.4997497499999999,714.33889,4762.9306125,5977.125781000001,447.58698549999997,0.0,5277.4125,6424.712766500001,5277.4125,1147.3002665000004
2026-02-07 02:00:00+00:00,0.0,476.55226475,14.41051525,1.5,699.34297775,4558.10155175,5749.9073095,434.51819425,0.0,5256.1224999999995,6184.425503750001,5256.1224999999995,928.3030037500012
2026-02-07 03:00:00+00:00,0.0,472.9899905,14.366356,1.20075,743.4067485,4515.6912155,5747.6550605,433.4139375,0.0,5244.2125,6181.068998000001,5244.2125,936.856498000001
2026-02-07 04:00:00+00:00,0.0,464.23802125,14.387831,1.2997489999999998,770.413844,4490.437013,5740.77645825,423.76601275,0.0,5280.1900000000005,6164.542471000001,5280.1900000000005,884.3524710000002
2026-02-07 05:00:00+00:00,0.0,462.1557855,14.47109,1.399749,706.613656,4549.779128,5734.4194085,433.925502,0.0,5332.79,6168.3449105,5332.79,835.5549105
2026-02-07 06:00:00+00:00,0.0,465.92795275,14.28271475,1.7989989999999998,699.26539425,5777.796018499999,6959.0710792499995,451.0889695,0.0,5413.41,7410.160048749999,5413.41,1996.7500487499992
2026-02-07 07:00:00+00:00,0.0,490.08583975,14.450679749999999,1.799999,743.834833,6833.204622,8083.3759735,463.72935474999997,0.0,5539.2625,8547.10532825,5539.2625,3007.84282825
2026-02-07 08:00:00+00:00,0.0,495.79274675,14.40028925,1.99988875,810.74989625,6901.32490575,8224.26772675,460.30342375,0.0,5661.7075,8684.5711505,5661.7075,3022.8636504999995
2026-02-07 09:00:00+00:00,0.0,499.71570575,14.530827,2.099749,882.36928825,6767.58748675,8166.303056749999,460.82856325,0.0,5754.45,8627.131619999998,5754.45,2872.6816199999985
2026-02-07 10:00:00+00:00,0.0215515,496.84446275000005,14.471771,2.49899975,914.644421,5912.0101045,7340.4913105,454.24464025,0.0,5767.3025,7794.73595075,5767.3025,2027.4334507499998
2026-02-07 11:00:00+00:00,0.0,493.984278,14.4419,2.59972125,978.90515725,5531.3056655,7021.236722,439.72721875,0.0,5731.4325,7460.96394075,5731.4325,1729.53144075
2026-02-07 12:00:00+00:00,0.0,493.953669,14.45449475,2.799499,1027.32139275,5210.54163375,6749.07068925,442.27749174999997,0.0,5687.34,7191.348181,5687.34,1504.0081810000001
2026-02-07 13:00:00+00:00,0.0,493.81635925,14.51320825,2.799999,1029.493334,5178.99013725,6719.613037749999,438.7971835,0.0,5664.9425,7158.410221249999,5664.9425,1493.4677212499992
2026-02-07 14:00:00+00:00,0.0,498.89085075,14.2469605,2.89969425,1007.98774625,6130.65831325,7654.683565,447.887625,0.0,5636.7425,8102.571190000001,5636.7425,2465.8286900000003
2026-02-07 15:00:00+00:00,0.0,502.0204105,14.363828999999999,3.19925,999.97443275,6937.16238625,8456.7203085,440.8775005,0.0,5658.93,8897.597809,5658.93,3238.6678090000005
2026-02-07 16:00:00+00:00,0.0,503.85652275,14.4111945,3.2,1024.9352205,7292.694051,8839.09698875,419.87120875,0.0,5729.6225,9258.9681975,5729.6225,3529.3456975
2026-02-07 17:00:00+00:00,0.0,501.298436,14.51063275,3.3994999999999997,1027.23932625,7692.167681,9238.615576,465.40586425000004,0.0,5717.0025000000005,9704.02144025,5717.0025000000005,3987.01894025
2026-02-07 18:00:00+00:00,0.0,502.51731175000003,14.41274775,3.59666575,1084.44537525,7689.330459,9294.3025595,465.26545975,0.0,5626.785,9759.56801925,5626.785,4132.7830192500005
2026-02-07 19:00:00+00:00,0.0,501.082812,14.44965775,3.6997220000000004,1100.86081775,7237.527751,8857.6207605,453.905163,0.0,5527.2625,9311.5259235,5527.2625,3784.2634234999996
2026-02-07 20:00:00+00:00,0.0,498.75143625,14.490931,3.79972125,1063.062583,6378.14112125,7958.24579275,442.91506849999996,0.0,5428.2725,8401.16086125,5428.2725,2972.8883612500003
2026-02-07 21:00:00+00:00,0.0,476.75752275,14.44137,3.8997219999999997,1049.88927025,5905.567408749999,7450.55529375,437.28739275,0.0,5345.7725,7887.8426865,5345.7725,2542.0701865
2026-02-07 22:00:00+00:00,0.0,474.82127425,14.444061,3.80166575,1012.390411,5087.75988025,6593.217292249999,416.9403055,0.0,5212.1775,7010.15759775,5212.1775,1797.98009775
2026-02-07 23:00:00+00:00,0.0,465.30557575,14.455138,3.7000277500000003,1002.92163175,5128.39942825,6614.781801499999,435.05250950000004,0.0,5140.2675,7049.834311,5140.2675,1909.5668109999997
2026-02-08 00:00:00+00:00,0.0,473.69761800000003,14.528584500000001,3.600277,976.0312054999999,4945.604931,6413.462616,404.47286375,0.0,5117.5775,6817.93547975,5117.5775,1700.3579797499997
2026-02-08 01:00:00+00:00,0.0,468.86560175,14.426345999999999,3.4005,1007.57528025,5328.9760507500005,6823.24377875,421.412841,0.0,5114.85,7244.656619750001,5114.85,2129.80661975
2026-02-08 02:00:00+00:00,0.0,469.21610025,14.47794025,3.2005555,1013.2410215,5099.0183855,6599.154003,427.2600255,0.0,5101.2375,7026.414028499999,5101.2375,1925.1765284999992
2026-02-08 03:00:00+00:00,0.0,468.679345,14.4508335,3.100249,998.6379635,4791.409515,6276.277906,425.23244525,0.0,5109.6900000000005,6701.51035125,5109.6900000000005,1591.8203512499995
2026-02-08 04:00:00+00:00,0.0,466.663344,14.43111075,2.800749,989.85482225,4966.984066,6440.734092,433.29470125,0.0,5127.7825,6874.02879325,5127.7825,1746.2462932499993
2026-02-08 05:00:00+00:00,0.0,464.7114745,14.5230245,2.5007497499999998,982.38173825,5176.97055025,6641.08753725,413.0294095,0.0,5180.25,7054.11694675,5180.25,1873.8669467500004
2026-02-08 06:00:00+00:00,0.0,464.294922,14.45735275,2.4002499999999998,992.9860625,5597.4463795,7071.584966750001,423.670989,0.0,5275.7775,7495.255955750001,5275.7775,2219.4784557500006
2026-02-08 07:00:00+00:00,0.0,479.66813175,14.309146,2.30030475,983.5525064999999,5770.75285225,7250.58294125,430.4263135,0.0,5371.14,7681.00925475,5371.14,2309.8692547499995
2026-02-08 08:00:00+00:00,0.0,482.46259225,14.38908675,2.100499,980.0215935,6350.86054175,7829.83431325,435.22878425,0.0,5490.14,8265.0630975,5490.14,2774.9230975
2026-02-08 09:00:00+00:00,0.0,486.66103875,14.4604725,2.299499,1016.2459672499999,6862.22177775,8381.88875525,455.431963,0.0,5591.4425,8837.320718250001,5591.4425,3245.878218250001
2026-02-08 10:00:00+00:00,0.0,489.5134925,14.37786,2.20027775,1012.3488902500001,6447.22572725,7965.66624775,441.87129500000003,0.0,5602.475,8407.53754275,5602.475,2805.06254275
2026-02-08 11:00:00+00:00,0.0,490.894684,14.341676,2.100249,1009.07278575,5861.43907925,7377.848474,430.32338975,0.0,5618.525,7808.171863750001,5618.525,2189.646863750001
2026-02-08 12:00:00+00:00,0.0,490.369755,14.479339750000001,2.0003055,981.23601525,5605.718415,7093.803830500001,416.3707455,0.0,5599.3175,7510.174576000001,5599.3175,1910.8570760000011
2026-02-08 13:00:00+00:00,0.0,489.36528975,14.5062105,2.0,990.1173765,6000.4407745,7496.42965125,428.00392899999997,0.0,5592.45,7924.433580249999,5592.45,2331.9835802499992
2026-02-08 14:00:00+00:00,0.0,491.988597,14.475592,2.0,978.75872825,6602.92379425,8090.1467115000005,432.84134474999996,0.0,5568.8075,8522.98805625,5568.8075,2954.1805562500003
2026-02-08 15:00:00+00:00,0.0,498.95390125,14.58599175,2.498611,981.4242409999999,7075.2764565,8572.7392015,434.1165615,0.0,5623.637500000001,9006.855763,5623.637500000001,3383.218262999999
2026-02-08 16:00:00+00:00,0.0,516.73231825,14.488069,2.599749,978.0174910000001,7909.8718435,9421.70947075,464.101989,0.0,5714.0625,9885.81145975,5714.0625,4171.748959750001
2026-02-08 17:00:00+00:00,0.0,539.695713,14.54708275,2.50024975,958.47355525,7961.71408,9476.93068075,464.9951725,0.0,5743.755,9941.925853249999,5743.755,4198.170853249999
2026-02-08 18:00:00+00:00,0.0,543.04978,14.39795475,2.5,967.1762085,7916.574134,9443.698077250001,462.40738225,0.0,5755.5824999999995,9906.1054595,5755.5824999999995,4150.522959500001
2026-02-08 19:00:00+00:00,0.0,528.64680375,14.357198499999999,2.69944425,980.2673575,7685.04468925,9211.01549325,458.2049825,0.0,5723.175,9669.22047575,5723.175,3946.04547575
2026-02-08 20:00:00+00:00,0.0,518.54787875,14.3445025,2.9991665,1002.0828375,7148.449496,8686.42388125,448.99579825,0.0,5661.785,9135.4196795,5661.785,3473.634679500001
2026-02-08 21:00:00+00:00,0.0,527.68013475,14.207128,3.2991657500000002,991.40987375,6378.51436,7915.11066225,430.26094025,0.0,5575.0,8345.3716025,5575.0,2770.3716024999994
2026-02-08 22:00:00+00:00,0.0,524.9348552499999,14.29634675,3.59991575,989.92722125,5480.648363,7013.406702,433.70225600000003,0.0,5433.73,7447.108958000001,5433.73,2013.3789580000011
2026-02-08 23:00:00+00:00,5.62368325,518.36438575,14.30683575,3.69958325,995.63061125,4787.22117575,6324.846275,376.7098845,0.0,5328.77,6701.5561595,5328.77,1372.7861594999995
2026-02-09 00:00:00+00:00,6.0206045,523.4904395,14.196544750000001,3.600277,970.78561725,4574.90600775,6092.99949075,348.2253735,0.0,5251.91,6441.224864250001,5251.91,1189.314864250001
2026-02-09 01:00:00+00:00,5.47455275,526.293953,14.18244875,3.50027775,913.1642382499999,4718.531382249999,6181.146852749999,401.16763475,0.0,5207.3724999999995,6582.314487499999,5207.3724999999995,1374.9419874999994
2026-02-09 02:00:00+00:00,5.668732,522.5954895,14.168847,3.5,859.97529575,4721.976024,6127.88438825,393.36305925,0.0,5184.0975,6521.2474475,5184.0975,1337.1499475
2026-02-09 03:00:00+00:00,5.1674975,533.36356375,14.3109865,3.4002499999999998,812.9448755,4720.8213295000005,6090.008502750001,364.371953,0.0,5196.785,6454.380455750001,5196.785,1257.5954557500008
2026-02-09 04:00:00+00:00,6.82449175,564.971459,14.1507475,3.3002770000000003,793.09188325,6347.6119815,7729.95084,412.85695775,0.0,5330.58,8142.807797750001,5330.58,2812.2277977500007
2026-02-09 05:00:00+00:00,6.90892725,586.1345135,14.264532500000001,3.0007497499999998,781.69521125,7848.258505,9240.26243925,452.366723,0.0,5650.38,9692.62916225,5650.38,4042.2491622499992
2026-02-09 06:00:00+00:00,7.7874715000000005,621.6833819999999,14.2483725,2.9002499999999998,773.00270975,7474.7174555,8894.33964125,433.16986175,0.0,5984.2675,9327.509503000001,5984.2675,3343.242003000001
2026-02-09 07:00:00+00:00,9.80614875,662.442389,14.321161,2.7006110000000003,750.849102,7314.503885,8754.62329675,440.81521150000003,0.0,6063.085,9195.43850825,6063.085,3132.3535082499993
2026-02-09 08:00:00+00:00,9.63373975,682.559332,14.37774425,2.600249,711.7789725,7181.187803,8602.1378405,432.5691345,0.0,6052.6975,9034.706975,6052.6975,2982.009474999999
2026-02-09 09:00:00+00:00,10.68573475,683.455744,14.378183499999999,2.599999,643.9542974999999,7298.1443735,8653.21833225,431.91310899999996,0.0,6019.45,9085.13144125,6019.45,3065.68144125
2026-02-09 10:00:00+00:00,9.6245245,686.9201,14.46853925,2.3008325000000003,591.79669575,7562.64771525,8867.75840725,431.3899055,0.0,5975.92,9299.14831275,5975.92,3323.2283127499995
2026-02-09 11:00:00+00:00,9.7653905,658.3163705,14.14183125,2.299999,555.840376,7591.61997875,8831.983946,431.980744,0.0,5962.805,9263.96469,5962.805,3301.1596900000004
2026-02-09 12:00:00+00:00,9.64209475,650.99054075,14.559035,2.10061025,504.215682,7694.743208,8876.25117075,431.4488535,0.0,5944.8,9307.70002425,5944.8,3362.9000242499997
2026-02-09 13:00:00+00:00,9.634225,648.10345975,14.517320250000001,2.00024975,465.852873,7750.45937325,8890.567501,430.67102675,0.0,5955.975,9321.23852775,5955.975,3365.2635277499994
2026-02-09 14:00:00+00:00,8.4782705,655.61798675,14.686458,1.8004989999999998,418.2297015,7625.91962775,8724.7325435,421.43838300000004,0.0,5977.865,9146.1709265,5977.865,3168.305926500001
2026-02-09 15:00:00+00:00,8.544013,662.58801675,14.76725675,1.6005,400.91052575000003,7516.150511,8604.56082325,412.3381035,0.0,6031.9275,9016.89892675,6031.9275,2984.9714267500003
2026-02-09 16:00:00+00:00,8.073461,675.7753905,14.64570275,1.50027775,436.208479,7226.9608025,8363.164113499999,405.02898825,0.0,6036.6075,8768.19310175,6036.6075,2731.585601749999
2026-02-09 17:00:00+00:00,8.21950225,674.09467075,14.670031,1.3005547499999999,516.1540687500001,7031.59504575,8246.03387325,366.36823200000003,0.0,5962.695,8612.402105250001,5962.695,2649.7071052500014
2026-02-09 18:00:00+00:00,8.1325975,671.92476175,14.454335,1.1005555,506.806059,7140.4186265,8342.83693525,409.2670515,0.0,5926.8325,8752.10398675,5926.8325,2825.27148675
2026-02-09 19:00:00+00:00,7.41865325,665.15618025,14.5753555,1.19963875,423.195151,7193.3663077500005,8304.9112865,421.30675675,0.0,5881.02,8726.21804325,5881.02,2845.1980432500004
2026-02-09 20:00:00+00:00,8.6729135,659.12306275,14.52024275,1.3994435,393.96960875,7252.47291525,8330.1581865,423.01642725,0.0,5822.4825,8753.174613750001,5822.4825,2930.692113750001
2026-02-09 21:00:00+00:00,8.20859475,647.43110975,14.442012,1.5994442500000001,442.57589075,7192.55315075,8306.81020225,421.41689299999996,0.0,5691.34,8728.22709525,5691.34,3036.88709525
2026-02-09 22:00:00+00:00,7.698976,630.459843,14.561413,1.6,404.93225674999996,6707.901646,7767.154134750001,444.66912549999995,0.0,5522.54,8211.823260250001,5522.54,2689.283260250001
2026-02-09 23:00:00+00:00,7.15191725,636.5577615,14.505585,1.6,351.05142825,5776.2661865,6787.1328785000005,430.37442425,0.0,5408.485000000001,7217.50730275,5408.485000000001,1809.0223027499997
2026-02-10 00:00:00+00:00,6.72461075,632.40912875,14.4604085,1.6,334.05776425,5580.281072,6569.53298425,424.66472375,0.0,5343.8025,6994.197708,5343.8025,1650.395208
2026-02-10 01:00:00+00:00,6.401513,633.9818295,14.50082525,1.5002499999999999,321.75838425,5383.65847225,6361.8012742500005,400.97034825000003,0.0,5295.805,6762.7716225,5295.805,1466.9666225
2026-02-10 02:00:00+00:00,6.40791425,633.63128725,14.5186145,1.400249,288.10464375000004,5348.113214,6292.17592275,399.1763445,0.0,5289.745,6691.352267249999,5289.745,1401.6072672499995
2026-02-10 03:00:00+00:00,4.39227975,633.236999,14.4244705,1.300249,263.39405825,5350.3595675,6267.107623999999,393.22270100000003,0.0,5310.35,6660.330324999999,5310.35,1349.9803249999986
2026-02-10 04:00:00+00:00,6.1011385,632.7254575,14.50084575,1.299999,214.39935475,6272.876623,7141.9034185,433.68789400000003,0.0,5446.4175,7575.5913125,5446.4175,2129.1738125
2026-02-10 05:00:00+00:00,6.23511825,648.5264245000001,14.50316875,1.20027775,167.805518,7625.38484625,8463.6553535,447.47976275,0.0,5785.405,8911.13511625,5785.405,3125.73011625
2026-02-10 06:00:00+00:00,8.1210735,669.00522175,14.4504895,1.1000555,141.3731335,7737.775247,8571.825220749999,419.175249,0.0,6098.952499999999,8991.000469749999,6098.952499999999,2892.0479697499995
2026-02-10 07:00:00+00:00,9.3604435,674.28504975,14.1912535,1.1,145.9491845,7622.574662,8467.46059325,419.09857225,0.0,6185.1475,8886.5591655,6185.1475,2701.4116655000007
2026-02-10 08:00:00+00:00,10.44493375,664.447439,14.29099125,0.70122125,162.06686425,7918.412686,8770.3641355,442.89352775,0.0,6170.04,9213.25766325,6170.04,3043.2176632500004
2026-02-10 09:00:00+00:00,6.28895475,653.08461575,14.409441000000001,0.699999,145.17700474999998,7363.67420475,8183.334220000001,441.47622875,0.0,6084.4400000000005,8624.81044875,6084.4400000000005,2540.37044875
2026-02-10 10:00:00+00:00,3.3294555,642.9894785,14.1690315,0.60002775,138.212492,7436.01168325,8235.3121685,437.34046075,0.0,6002.725,8672.65262925,6002.725,2669.92762925
2026-02-10 11:00:00+00:00,4.0295974999999995,635.95907,14.218145250000001,0.6,133.09621475,7361.86668375,8149.769711250001,437.88428975,0.0,5864.63,8587.654001,5864.63,2723.0240010000007
2026-02-10 12:00:00+00:00,2.8147249999999997,637.4005032499999,14.02897575,0.5000555,148.17155275,7275.122563,8078.03837525,447.44245875,0.0,5882.545,8525.480834,5882.545,2642.935834
2026-02-10 13:00:00+00:00,2.50813925,649.222632,13.70470675,0.5,163.12654525,7637.712502750001,8466.774526000001,447.86891375,0.0,5865.0775,8914.643439750002,5865.0775,3049.5659397500012
2026-02-10 14:00:00+00:00,1.50755475,654.8545815,13.6971765,0.59994425,170.94238975,7708.108200000001,8549.70984675,448.850534,0.0,5893.5625,8998.56038075,5893.5625,3104.9978807499992
2026-02-10 15:00:00+00:00,1.506999,660.08992225,13.40996325,0.79988875,174.8373705,7307.3319055,8157.97604925,426.32032875,0.0,5958.592500000001,8584.296378,5958.592500000001,2625.7038779999984
2026-02-10 16:00:00+00:00,1.53776575,667.9971007500001,14.03692775,0.8999435,188.97299425,7437.87658525,8311.32131725,430.02660925,0.0,6012.73,8741.3479265,6012.73,2728.617926500001
2026-02-10 17:00:00+00:00,1.56096175,667.75143475,13.940142999999999,0.80013875,227.34183675,7610.84726875,8522.24178375,434.59830125,0.0,6026.045,8956.840085,6026.045,2930.7950849999997
2026-02-10 18:00:00+00:00,1.92197525,661.969362,13.658676250000001,0.7000547500000001,282.079094,7852.141598,8812.47076025,448.40784974999997,0.0,6016.5325,9260.87861,6016.5325,3244.3461099999995
2026-02-10 19:00:00+00:00,1.60446975,644.8644635,12.84178225,0.6000555,293.11951350000004,7229.370117750001,8182.400402250001,446.60184775,0.0,5987.955,8629.002250000001,5987.955,2641.0472500000014
2026-02-10 20:00:00+00:00,1.50864725,635.3523555,12.3185055,0.5001665,290.386105,7229.4244185,8169.49019825,429.02358100000004,0.0,5932.11,8598.513779249999,5932.11,2666.4037792499994
2026-02-10 21:00:00+00:00,1.506999,638.97863125,12.27728725,0.300111,339.469809,6471.33792675,7463.87076425,442.446059,0.0,5786.7525000000005,7906.31682325,5786.7525000000005,2119.5643232499997
2026-02-10 22:00:00+00:00,1.34335575,631.0670035,12.44290075,0.3,388.39033125000003,5282.446212,6315.9898032500005,426.350328,0.0,5603.81,6742.340131250001,5603.81,1138.5301312500005
2026-02-10 23:00:00+00:00,0.0106885,634.93837275,12.37932325,0.3,396.11872075,4995.249901499999,6038.99700675,420.90856825000003,0.0,5477.4125,6459.905575,5477.4125,982.4930749999994
2026-02-11 00:00:00+00:00,0.0,634.1519902499999,12.7259635,0.49988875,358.21649925,4975.34504575,5980.9393875000005,424.61355225,0.0,5371.860000000001,6405.55293975,5371.860000000001,1033.6929397499998
2026-02-11 01:00:00+00:00,0.0,634.28584775,12.930906,0.59994425,359.55673475000003,4576.5208185,5583.89425125,368.388616,0.0,5340.7875,5952.28286725,5340.7875,611.4953672499996
2026-02-11 02:00:00+00:00,0.0,635.4330737500001,13.34707225,0.6999435,345.72541924999996,4646.50575,5641.7112587500005,387.19572949999997,0.0,5313.67,6028.906988250001,5313.67,715.2369882500006
2026-02-11 03:00:00+00:00,0.0,632.6168964999999,13.586666,0.6000555,332.723902,4546.51925475,5526.046774750001,356.958426,0.0,5363.98,5883.005200750001,5363.98,519.0252007500012
2026-02-11 04:00:00+00:00,0.0,632.18640725,13.9548275,0.6999435,333.42668225,5249.1571535,6229.425014,398.58556799999997,0.0,5489.280000000001,6628.010582000001,5489.280000000001,1138.7305820000001
2026-02-11 05:00:00+00:00,0.0,634.58697625,13.99354675,0.699999,396.531785,6613.981693,7659.794,432.31515,0.0,5791.26,8092.10915,5791.26,2300.84915
2026-02-11 06:00:00+00:00,0.0,664.082193,13.96882575,0.79994425,457.193225,7215.30494525,8351.34913325,429.79671975,0.0,6118.2425,8781.145853,6118.2425,2662.9033529999997
2026-02-11 07:00:00+00:00,0.7995555000000001,672.01089225,13.462202999999999,0.7000547500000001,483.4913615,7107.33635,8277.800417,428.30163625,0.0,6157.75,8706.10205325,6157.75,2548.3520532500006
2026-02-11 08:00:00+00:00,1.19977775,668.90671425,9.4265085,0.699999,452.32127925,7032.2266745,8164.78095325,385.96165725000003,0.0,5998.245,8550.7426105,5998.245,2552.4976104999996
2026-02-11 09:00:00+00:00,1.79966575,663.9235145,8.19159375,0.500111,410.41452075,7029.469735000001,8114.29914075,446.4370055,0.0,5995.91,8560.736146250001,5995.91,2564.8261462500013
2026-02-11 10:00:00+00:00,1.6001665,666.54352425,6.8676315,0.10033325000000001,413.40313375,6917.36157075,8005.87636,401.34767125,0.0,5912.8575,8407.22403125,5912.8575,2494.3665312499998
2026-02-11 11:00:00+00:00,1.6,664.1237657500001,5.0,0.1,302.63610525,6701.550618,7675.010489,397.38385700000003,0.0,5833.91,8072.394346,5833.91,2238.484346
2026-02-11 12:00:00+00:00,1.30016575,663.22385875,5.0,5.55e-05,295.49461925,6629.1105265,7594.12922575,362.93379325,0.0,5775.62,7957.063019,5775.62,2181.4430190000003
