,Biomass,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Hydro Water Reservoir,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-30 03:00:00+00:00,0.0,206.29641125,0.0,0.0,6.34,967.9166465,2199.22215375,25.0,3404.7752115,46.749732,0.0,4315.1725,3451.5249435,4315.1725,-863.6475564999996
2026-01-30 04:00:00+00:00,0.0,205.2236765,0.0,0.0,6.34,976.3223485,2158.9886825,25.0,3371.8747075,46.59403925,0.0,4359.3875,3418.4687467500003,4359.3875,-940.9187532499996
2026-01-30 05:00:00+00:00,0.0,208.7258745,0.0,0.0,6.34,996.3976275,2390.6771452499997,25.0,3627.14064725,46.74271225,0.0,4477.845,3673.8833594999996,4477.845,-803.9616405000006
2026-01-30 06:00:00+00:00,0.0,212.523211,0.0,0.0,6.34,1027.14748225,2507.78125175,25.0,3778.791945,47.00019925,0.0,4655.5975,3825.79214425,4655.5975,-829.8053557499998
2026-01-30 07:00:00+00:00,0.0,212.44826925,0.0,0.0,6.34,1090.44457025,2531.9086912499997,25.0,3866.1415307499997,46.47383275,0.0,4746.535,3912.6153634999996,4746.535,-833.9196365000003
2026-01-30 08:00:00+00:00,0.0,213.195418,0.0,0.0,6.11780375,1106.349096,2409.641226,25.0,3760.3035437500002,47.35336425,0.0,4693.215,3807.6569080000004,4693.215,-885.5580919999998
2026-01-30 09:00:00+00:00,0.0,209.68485850000002,0.0,0.0,6.31899675,1114.111808,2354.1011015,25.0,3709.21676475,46.93872425,0.0,4682.785,3756.155489,4682.785,-926.6295109999996
2026-01-30 10:00:00+00:00,0.0,211.18396625,0.0,0.0,6.34,1122.2958555,2437.8601184999998,25.0,3802.67994025,46.8623085,0.0,4664.4925,3849.54224875,4664.4925,-814.9502512500003
2026-01-30 11:00:00+00:00,0.0,186.60040825,0.0,0.0,6.34,1085.8420405,2398.0807999999997,25.0,3701.86324875,46.5707465,0.0,4646.1975,3748.43399525,4646.1975,-897.7635047500003
2026-01-30 12:00:00+00:00,0.0,178.315003,0.0,0.0,6.2633145,1053.8424635000001,2535.294506,25.0,3798.715287,46.5999725,0.0,4604.5725,3845.3152595,4604.5725,-759.2572405000001
2026-01-30 13:00:00+00:00,0.0,178.59977849999999,0.0,0.0,6.34,1040.5744995,2532.02312225,25.0,3782.5374002500002,46.978214,0.0,4594.3575,3829.5156142500005,4594.3575,-764.8418857499996
2026-01-30 14:00:00+00:00,0.0,177.43696849999998,0.0,0.0,6.34,1051.35176875,2478.3319272500003,25.0,3738.4606645000003,46.87281425,0.0,4562.1900000000005,3785.3334787500003,4562.1900000000005,-776.8565212500002
2026-01-30 15:00:00+00:00,0.0,177.83724875000001,0.0,0.0,6.34,1036.51787925,2494.925845,25.0,3740.620973,46.553123,0.0,4595.8675,3787.174096,4595.8675,-808.6934040000001
2026-01-30 16:00:00+00:00,0.0,199.055564,0.0,0.0,6.34,1065.01864275,2503.83475275,25.0,3799.2489594999997,46.21820375,0.0,4601.1,3845.46716325,4601.1,-755.6328367500005
2026-01-30 17:00:00+00:00,0.0,198.84146750000002,0.0,0.0,6.34,1093.34553175,2407.55451225,25.0,3731.0815114999996,46.10413825,0.0,4573.34,3777.1856497499994,4573.34,-796.1543502500008
2026-01-30 18:00:00+00:00,0.0,197.64651525,0.0,0.0,6.34,1134.91113525,2321.1424537499997,25.0,3685.04010425,45.922402500000004,0.0,4524.1849999999995,3730.9625067499996,4524.1849999999995,-793.2224932499998
2026-01-30 19:00:00+00:00,0.0,189.59705775,0.0,0.0,6.34,1175.0048275,2179.499307,25.0,3575.44119225,45.969842,0.0,4447.59,3621.41103425,4447.59,-826.1789657500003
2026-01-30 20:00:00+00:00,0.0,168.39928974999998,0.0,0.0,6.34,1234.6723367499999,2202.95976925,25.0,3637.37139575,45.43269,0.0,4384.0725,3682.80408575,4384.0725,-701.2684142500002
2026-01-30 21:00:00+00:00,0.0,149.9193945,0.0,0.0,6.34,1233.38968575,2247.0742705000002,25.0,3661.7233507500005,46.406805250000005,0.0,4343.0175,3708.1301560000006,4343.0175,-634.8873439999993
2026-01-30 22:00:00+00:00,0.0,149.27068425,0.0,0.0,6.34,1236.7592675,2086.1491815,25.0,3503.51913325,46.1415395,0.0,4211.4825,3549.66067275,4211.4825,-661.8218272500003
2026-01-30 23:00:00+00:00,0.0,173.25164425,0.0,0.0,4.030948,1164.791353,1961.816265,25.0,3328.89021025,39.2170955,0.0,4203.07,3368.1073057500003,4203.07,-834.9626942499995
2026-01-31 00:00:00+00:00,0.0,173.41428349999998,0.0,0.0,2.967796,1197.7963395,1914.7479357500001,25.0,3313.92635475,37.979991999999996,0.0,4156.6575,3351.90634675,4156.6575,-804.7511532500002
2026-01-31 01:00:00+00:00,0.0,172.7479615,0.0,0.0,3.73163125,1250.56653075,1918.9120945,25.0,3370.9582179999998,38.1450735,0.0,4130.8724999999995,3409.1032914999996,4130.8724999999995,-721.7692084999999
2026-01-31 02:00:00+00:00,0.0,174.46820300000002,0.0,0.0,4.522817,1216.64671675,1933.21615025,25.0,3353.853887,38.469572,0.0,4115.865,3392.323459,4115.865,-723.5415409999996
2026-01-31 03:00:00+00:00,0.0,174.00498275,0.0,0.0,3.77271525,1233.1208865,1937.23014775,25.0,3373.12873225,39.41028325,0.0,4099.7775,3412.5390155,4099.7775,-687.2384845000001
2026-01-31 04:00:00+00:00,0.0,174.1360485,0.0,0.0,4.18417725,1262.5942850000001,1905.92501825,25.0,3371.839529,39.083721499999996,0.0,4100.025,3410.9232505,4100.025,-689.1017494999996
2026-01-31 05:00:00+00:00,0.0,194.741137,0.0,0.0,5.7409905,1187.5990112499999,1870.13446125,25.0,3283.2155999999995,38.68549325,0.0,4128.0275,3321.9010932499996,4128.0275,-806.1264067500006
2026-01-31 06:00:00+00:00,0.0,199.35254625,0.0,0.0,6.323656,1130.5370042499999,1932.059118,25.0,3293.2723244999997,39.670599,0.0,4184.775,3332.9429235,4184.775,-851.8320764999999
2026-01-31 07:00:00+00:00,0.0,195.81130100000001,0.0,0.0,6.17092,1134.5210435,1974.06533175,25.0,3335.56859625,39.25706,0.0,4281.71,3374.82565625,4281.71,-906.88434375
2026-01-31 08:00:00+00:00,0.0,169.55832025,0.0,0.0,4.41677025,1137.3417435000001,2060.22757775,25.0,3396.54441175,38.935593999999995,0.0,4374.8775000000005,3435.48000575,4374.8775000000005,-939.3974942500004
2026-01-31 09:00:00+00:00,0.0,170.53619175,0.0,0.0,5.3664155000000004,1129.7306867500001,2063.6881555,25.0,3394.3214495,39.12710225,0.0,4403.91,3433.44855175,4403.91,-970.4614482499996
2026-01-31 10:00:00+00:00,0.0,169.558582,0.0,0.0,4.3952124999999995,1111.9930345,2033.5237379999999,25.0,3344.470567,39.0319535,0.0,4369.6825,3383.5025204999997,4369.6825,-986.1799795000002
2026-01-31 11:00:00+00:00,0.0,172.884065,0.0,0.0,4.72720475,1064.5372955,2045.61005,25.0,3312.75861525,38.2995225,0.0,4366.0325,3351.05813775,4366.0325,-1014.9743622500005
2026-01-31 12:00:00+00:00,0.0,171.841668,0.0,0.0,5.79067175,1050.61964325,2122.13326775,25.0,3375.38525075,39.2201565,0.0,4340.3125,3414.60540725,4340.3125,-925.7070927499999
2026-01-31 13:00:00+00:00,0.0,173.434411,0.0,0.0,5.44267225,1039.7507970000001,2097.927863,25.0,3341.55574325,39.653022750000005,0.0,4326.225,3381.208766,4326.225,-945.0162340000002
2026-01-31 14:00:00+00:00,0.0,170.35827075,0.0,0.0,4.949898,997.126636,2097.1903145,25.0,3294.6251192500004,38.79672775,0.0,4340.125,3333.4218470000005,4340.125,-1006.7031529999995
2026-01-31 15:00:00+00:00,0.0,170.81425625,0.0,0.0,4.55631125,993.97915675,2056.7205805000003,25.0,3251.07030475,38.3027265,0.0,4376.4625,3289.37303125,4376.4625,-1087.0894687499995
2026-01-31 16:00:00+00:00,0.0,169.76521300000002,0.0,0.0,4.8166145,960.9087625,2116.87265075,25.0,3277.36324075,39.1946925,0.0,4401.8,3316.55793325,4401.8,-1085.24206675
2026-01-31 17:00:00+00:00,0.0,196.5739165,0.0,0.0,3.795834,937.14253925,2086.5081055,25.0,3249.02039525,44.965292500000004,0.0,4374.235000000001,3293.98568775,4374.235000000001,-1080.2493122500005
2026-01-31 18:00:00+00:00,0.0,199.6564325,0.0,0.0,2.8767940000000003,956.166457,2032.81623925,25.0,3216.51592275,45.85400625,0.0,4321.797500000001,3262.369929,4321.797500000001,-1059.4275710000006
2026-01-31 19:00:00+00:00,0.0,199.6979375,0.0,0.0,3.76201175,966.4507585,1989.33703825,25.0,3184.247746,46.05193025,0.0,4266.8825,3230.29967625,4266.8825,-1036.5828237499995
2026-01-31 20:00:00+00:00,0.0,200.09415575,0.0,0.0,3.8699814999999997,948.20110275,2019.47751,25.0,3196.64275,45.58053925,0.0,4191.57,3242.22328925,4191.57,-949.3467107499996
2026-01-31 21:00:00+00:00,0.0,196.30521249999998,0.0,0.0,2.73751675,921.856378,2024.49470725,25.0,3170.3938144999997,45.9180415,0.0,4137.8325,3216.311856,4137.8325,-921.5206440000006
2026-01-31 22:00:00+00:00,0.0,191.05181199999998,0.0,0.0,1.425141,830.2313772499999,2050.046456,25.0,3097.75478625,46.633084499999995,0.0,4053.5175,3144.38787075,4053.5175,-909.1296292500001
2026-01-31 23:00:00+00:00,0.0,190.639678,0.0,0.0,0.1024775,698.555353,2159.3478640000003,25.0,3073.6453725,46.986194,0.0,4003.6800000000003,3120.6315665,4003.6800000000003,-883.0484335000001
2026-02-01 00:00:00+00:00,0.0,190.91860375,0.0,0.0,0.05153225,709.36625025,2129.018688,25.0,3054.35507425,46.4946135,0.0,3973.735,3100.84968775,3973.735,-872.88531225
2026-02-01 01:00:00+00:00,0.0,193.11664425,0.0,0.0,0.2856325,725.703738,2144.9178629999997,25.0,3089.02387775,46.697967750000004,0.0,3912.59,3135.7218454999997,3912.59,-776.8681545000004
2026-02-01 02:00:00+00:00,0.0,195.2732695,0.0,0.0,0.97569375,649.02456275,2082.76448,25.0,2953.0380059999998,46.670912,0.0,3897.2875,2999.708918,3897.2875,-897.5785820000001
2026-02-01 03:00:00+00:00,0.0,195.55333325,0.0,0.0,3.85385775,537.082795,2129.02391375,25.0,2890.51389975,46.67706,0.0,3873.3375,2937.19095975,3873.3375,-936.1465402500003
2026-02-01 04:00:00+00:00,0.0,195.62100475,0.0,0.0,4.97244275,475.757672,2129.994265,25.0,2831.3453845,46.70908825,0.0,3869.6349999999998,2878.05447275,3869.6349999999998,-991.5805272499997
2026-02-01 05:00:00+00:00,0.0,193.599214,0.0,0.0,6.21932325,407.6843515,2122.734601,25.0,2755.2374897500003,46.36690225,0.0,3915.965,2801.604392,3915.965,-1114.360608
2026-02-01 06:00:00+00:00,0.0,196.3309425,0.0,0.0,6.33992475,374.45925024999997,2243.04966425,25.0,2845.17978175,46.38333075,0.0,3970.51,2891.5631125,3970.51,-1078.9468875000002
2026-02-01 07:00:00+00:00,0.0,199.594542,0.0,0.0,6.185969,393.20075075,2312.498725,25.0,2936.4799867499996,46.6871295,0.0,4044.9525,2983.1671162499997,4044.9525,-1061.7853837500002
2026-02-01 08:00:00+00:00,0.0,201.397821,0.0,0.0,4.9122195,450.03662075,2329.1970195,25.0,3010.54368075,46.80402425,0.0,4100.2825,3057.347705,4100.2825,-1042.9347950000001
2026-02-01 09:00:00+00:00,0.0,202.10651825,0.0,0.0,6.3254215,484.95487325,2339.386496,25.0,3057.773309,46.60640575,0.0,4142.36,3104.37971475,4142.36,-1037.9802852499997
2026-02-01 10:00:00+00:00,0.0,197.9071105,0.0,0.0,3.4914475,484.14990575,2308.05435675,25.0,3018.6028205,46.10894075,0.0,4116.7125,3064.7117612499997,4116.7125,-1052.00073875
2026-02-01 11:00:00+00:00,0.0,196.615861,0.0,0.0,3.37309375,564.7210385000001,2299.26817375,25.0,3088.978167,46.5784795,0.0,4089.7075,3135.5566465,4089.7075,-954.1508534999998
2026-02-01 12:00:00+00:00,0.0,193.96947025,0.0,0.0,3.42109575,632.45521125,2287.48914175,25.0,3142.334919,46.59709025,0.0,4093.1725,3188.9320092499997,4093.1725,-904.2404907500004
2026-02-01 13:00:00+00:00,0.0,194.4259615,0.0,0.0,3.02169225,650.8282732499999,2316.16311475,25.0,3189.43904175,46.77366325,0.0,4128.4875,3236.212705,4128.4875,-892.2747950000003
2026-02-01 14:00:00+00:00,0.0,196.731213,0.0,0.0,2.47019325,676.5044645,2300.8645925,25.0,3201.57046325,46.3998405,0.0,4179.547500000001,3247.9703037500003,4179.547500000001,-931.5771962500003
2026-02-01 15:00:00+00:00,0.0,194.96743700000002,0.0,0.0,1.63961925,669.0098889999999,2313.8914885,25.0,3204.5084337499998,46.81342025,0.0,4261.1224999999995,3251.321854,4261.1224999999995,-1009.8006459999997
2026-02-01 16:00:00+00:00,0.0,197.45583175000002,0.0,0.0,1.32377025,612.126568,2357.03902775,25.0,3192.9451977500003,46.564426,0.0,4291.9025,3239.50962375,4291.9025,-1052.39287625
2026-02-01 17:00:00+00:00,0.0,197.81309425,0.0,0.0,1.766664,571.29166825,2371.60640125,25.0,3167.47782775,46.663581,0.0,4316.77,3214.1414087499998,4316.77,-1102.6285912500007
2026-02-01 18:00:00+00:00,0.0,197.63807075,0.0,0.0,1.6427005000000001,593.90721475,2373.20004075,25.0,3191.38802675,46.68443225,0.0,4304.7775,3238.072459,4304.7775,-1066.7050410000002
2026-02-01 19:00:00+00:00,0.0,195.359007,0.0,0.0,1.9697355,628.312775,2378.50990975,25.0,3229.15142725,46.623273749999996,0.0,4293.5025,3275.774701,4293.5025,-1017.7277989999998
2026-02-01 20:00:00+00:00,0.0,194.27386575,0.0,0.0,1.58196125,655.4388035,2382.6242435,25.0,3258.918874,46.6529155,0.0,4311.585,3305.5717895,4311.585,-1006.0132105000002
2026-02-01 21:00:00+00:00,0.0,192.46100925000002,0.0,0.0,1.37592525,697.4716452499999,2373.2770615,25.0,3289.5856412499998,46.52377325,0.0,4278.0175,3336.1094144999997,4278.0175,-941.9080855000002
2026-02-01 22:00:00+00:00,0.0,191.5197805,0.0,0.0,0.9438544999999999,712.16331025,2359.43560325,25.0,3289.0625485,46.63952225,0.0,4212.3324999999995,3335.70207075,4212.3324999999995,-876.6304292499995
2026-02-01 23:00:00+00:00,0.0,185.12890975,0.0,0.0,3.6769267500000002,695.66156925,2175.29583625,25.0,3084.763242,45.9565525,0.0,4111.0775,3130.7197945,4111.0775,-980.3577055000005
2026-02-02 00:00:00+00:00,0.0,185.1593235,0.0,0.0,2.966966,684.754383,2149.31418025,25.0,3047.19485275,46.55232375,0.0,4065.2599999999998,3093.7471765,4065.2599999999998,-971.5128234999997
2026-02-02 01:00:00+00:00,0.0,185.98769375,0.0,0.0,4.22310875,713.48586525,2139.646578,25.0,3068.34324575,46.656407,0.0,4043.6324999999997,3114.9996527499998,4043.6324999999997,-928.6328472499999
2026-02-02 02:00:00+00:00,0.0,184.64934449999998,0.0,0.0,4.461193,725.492842,2081.7533035,25.0,3021.356683,46.559244,0.0,4049.775,3067.915927,4049.775,-981.8590730000001
2026-02-02 03:00:00+00:00,0.0,184.80219825,0.0,0.0,6.33165975,689.04353075,2095.2367667500002,25.0,3000.4141555,46.49259575,0.0,4058.15,3046.90675125,4058.15,-1011.24324875
2026-02-02 04:00:00+00:00,0.0,185.2730995,0.0,0.0,6.34,675.414674,2115.429333,25.0,3007.4571065,46.744665749999996,0.0,4128.7125,3054.20177225,4128.7125,-1074.5107277499997
2026-02-02 05:00:00+00:00,0.0,187.475469,0.0,0.0,6.34,686.30725475,2166.55579,25.0,3071.67851375,46.5867435,0.0,4302.5575,3118.26525725,4302.5575,-1184.2922427499998
2026-02-02 06:00:00+00:00,0.0,195.2001645,0.0,0.0,6.34,716.54051125,2294.42243625,25.0,3237.503112,46.86525075,0.0,4522.82,3284.36836275,4522.82,-1238.4516372499997
2026-02-02 07:00:00+00:00,0.0,193.79691125,0.0,0.0,6.3291295000000005,695.64438375,2300.92617975,25.0,3221.69660425,46.59907575,0.0,4623.73,3268.2956799999997,4623.73,-1355.4343199999998
2026-02-02 08:00:00+00:00,0.0,194.88496800000001,0.0,0.0,5.68890225,626.02517675,2440.0503092500003,25.0,3291.6493562500004,46.978353,0.0,4643.02,3338.6277092500004,4643.02,-1304.39229075
2026-02-02 09:00:00+00:00,0.0,195.50599449999999,0.0,0.0,6.33688825,577.5545965,2374.95251675,25.0,3179.349996,47.009899250000004,0.0,4587.57,3226.35989525,4587.57,-1361.2101047499996
2026-02-02 10:00:00+00:00,0.0,190.94259025,0.0,0.0,6.336176,624.211283,2412.4611907500002,25.0,3258.9512400000003,46.88985775,0.0,4523.8625,3305.8410977500002,4523.8625,-1218.02140225
2026-02-02 11:00:00+00:00,0.0,193.450963,0.0,0.0,6.34,620.6732805,2376.67323675,25.0,3222.13748025,46.80343025,0.0,4447.78,3268.9409105,4447.78,-1178.8390894999998
2026-02-02 12:00:00+00:00,0.0,190.06163525,0.0,0.0,6.3196185,518.230687,2362.29697775,25.0,3101.9089185000003,47.0784035,0.0,4416.415,3148.9873220000004,4416.415,-1267.4276779999996
2026-02-02 13:00:00+00:00,0.0,190.92240850000002,0.0,0.0,6.34,517.48053375,2376.919118,25.0,3116.6620602499997,46.5817845,0.0,4402.055,3163.24384475,4402.055,-1238.8111552500004
2026-02-02 14:00:00+00:00,0.0,191.64264624999998,0.0,0.0,6.34,591.54376325,2324.8484857500002,25.0,3139.37489525,46.2204725,0.0,4429.5075,3185.59536775,4429.5075,-1243.9121322499996
2026-02-02 15:00:00+00:00,0.0,191.43575425,0.0,0.0,6.34,614.760296,2342.6408735,25.0,3180.1769237500002,46.760918000000004,0.0,4511.2175,3226.93784175,4511.2175,-1284.2796582499996
2026-02-02 16:00:00+00:00,0.0,191.19613025,0.0,0.0,6.34,579.9922035,2489.2310985,25.0,3291.75943225,47.06990975,0.0,4508.8625,3338.829342,4508.8625,-1170.0331580000002
2026-02-02 17:00:00+00:00,0.0,187.61777625,0.0,0.0,6.34,614.53957125,2509.66993925,25.0,3343.16728675,46.19299,0.0,4495.5025,3389.36027675,4495.5025,-1106.1422232499995
2026-02-02 18:00:00+00:00,0.0,188.7382775,0.0,0.0,6.34,638.015183,2395.67241,25.0,3253.7658705000003,46.1841205,0.0,4507.235000000001,3299.9499910000004,4507.235000000001,-1207.2850090000002
2026-02-02 19:00:00+00:00,0.0,188.4301775,0.0,0.0,6.34,633.28331025,2374.4511155,25.0,3227.50460325,46.439312,0.0,4488.2675,3273.94391525,4488.2675,-1214.32358475
2026-02-02 20:00:00+00:00,0.0,187.089356,0.0,0.0,6.34,585.964718,2317.5338025,25.0,3121.9278765,46.42695225,0.0,4466.84,3168.35482875,4466.84,-1298.4851712500003
2026-02-02 21:00:00+00:00,0.0,187.0142695,0.0,0.0,6.27415825,595.22223975,2261.7723465,25.0,3075.2830139999996,46.021213,0.0,4386.8525,3121.3042269999996,4386.8525,-1265.5482730000003
2026-02-02 22:00:00+00:00,0.0,183.36109425,0.0,0.0,6.33999275,638.226487,2253.0472045,25.0,3105.9747785,46.259609499999996,0.0,4350.0225,3152.234388,4350.0225,-1197.7881120000002
2026-02-02 23:00:00+00:00,0.0,179.51179274999998,0.0,0.0,6.31113575,737.99833125,2012.0735165,25.0,2960.89477625,44.77938925,0.0,4264.58,3005.6741655,4264.58,-1258.9058344999999
2026-02-03 00:00:00+00:00,0.0,179.10702525,0.0,0.0,6.3221475,733.009124,2027.58640875,25.0,2971.0247055,44.98650225,0.0,4213.8075,3016.01120775,4213.8075,-1197.79629225
2026-02-03 01:00:00+00:00,0.0,180.90254975,0.0,0.0,6.22479025,753.7218185,2066.31256775,25.0,3032.1617262500004,45.212956750000004,0.0,4151.3675,3077.3746830000005,4151.3675,-1073.9928169999998
2026-02-03 02:00:00+00:00,0.0,178.2018255,0.0,0.0,6.29409975,716.438447,1882.334232,25.0,2808.26860425,43.574985999999996,0.0,4153.15,2851.84359025,4153.15,-1301.3064097499996
2026-02-03 03:00:00+00:00,0.0,175.60302025,0.0,0.0,6.315106,675.49265675,1809.21435,25.0,2691.625133,43.3341835,0.0,4172.155000000001,2734.9593165,4172.155000000001,-1437.1956835000005
2026-02-03 04:00:00+00:00,0.0,179.4178855,0.0,0.0,6.336638,695.362459,1852.97026775,25.0,2759.0872502499997,43.236701,0.0,4231.0275,2802.3239512499995,4231.0275,-1428.7035487500007
2026-02-03 05:00:00+00:00,0.0,182.26248975000001,0.0,0.0,6.33943225,684.22916075,2197.71284175,25.0,3095.5439245,45.774105750000004,0.0,4362.174999999999,3141.31803025,4362.174999999999,-1220.8569697499993
2026-02-03 06:00:00+00:00,0.0,184.297322,0.0,0.0,6.34,758.79850175,2393.2212950000003,25.0,3367.6571187500003,47.4636365,0.0,4598.11,3415.1207552500005,4598.11,-1182.9892447499992
2026-02-03 07:00:00+00:00,0.0,184.79030775,0.0,0.0,6.3329115,758.91537875,2522.4736565000003,25.0,3497.5122545000004,47.103477,0.0,4689.4974999999995,3544.6157315000005,4689.4974999999995,-1144.881768499999
2026-02-03 08:00:00+00:00,0.0,153.43982425000002,0.0,0.0,5.6662645000000005,761.027989,2482.81984325,25.0,3427.953921,46.57853875,0.0,4685.2425,3474.53245975,4685.2425,-1210.7100402500005
2026-02-03 09:00:00+00:00,0.0,172.36429925,0.0,0.0,6.3153525,813.17956175,2458.86415075,25.0,3475.72336425,46.5806695,0.0,4682.5825,3522.30403375,4682.5825,-1160.2784662500003
2026-02-03 10:00:00+00:00,0.0,173.71084925,0.0,0.0,6.333512,897.26177675,2416.7422672499997,25.0,3519.0484052499996,47.09898675,0.0,4622.21,3566.147392,4622.21,-1056.0626080000002
2026-02-03 11:00:00+00:00,0.0,171.39859074999998,0.0,0.0,6.249541,861.6615365,2297.22803775,25.0,3361.537706,47.529463,0.0,4537.3175,3409.067169,4537.3175,-1128.2503310000002
2026-02-03 12:00:00+00:00,0.0,155.12254025,0.0,0.0,6.32967475,826.55671375,2305.8082965,25.0,3318.81722525,47.4314255,0.0,4513.030000000001,3366.24865075,4513.030000000001,-1146.7813492500009
2026-02-03 13:00:00+00:00,0.0,151.88457549999998,0.0,0.0,5.83727875,848.0501937500001,2303.4223485,25.0,3334.1943965,47.277021250000004,0.0,4504.8075,3381.47141775,4504.8075,-1123.33608225
2026-02-03 14:00:00+00:00,0.0,184.79489075,0.0,0.0,5.5232045,860.778098,2336.13004025,25.0,3412.2262335,47.549062,0.0,4524.98,3459.7752955,4524.98,-1065.2047044999995
2026-02-03 15:00:00+00:00,0.0,189.12248875,0.0,0.0,6.1854245,856.62304375,2409.78918575,25.0,3486.72014275,47.3584435,0.0,4617.82,3534.0785862499997,4617.82,-1083.74141375
2026-02-03 16:00:00+00:00,0.0,189.08160900000001,0.0,0.0,5.53918475,822.1606692500001,2427.3286077499997,25.0,3469.11007075,46.84096275,0.0,4642.8525,3515.9510335,4642.8525,-1126.9014665
2026-02-03 17:00:00+00:00,0.0,189.280795,0.0,0.0,6.15360625,830.1012715,2332.8699345,25.0,3383.40560725,46.87080475,0.0,4628.57,3430.2764119999997,4628.57,-1198.293588
2026-02-03 18:00:00+00:00,0.0,189.68478675,0.0,0.0,6.1930552500000005,776.39587525,2432.62460175,25.0,3429.898319,47.27218925,0.0,4632.3325,3477.17050825,4632.3325,-1155.1619917500007
2026-02-03 19:00:00+00:00,0.0,189.98099775,0.0,0.0,6.3399675,749.73677375,2311.8425785,25.0,3282.9003175,46.83627875,0.0,4580.22,3329.73659625,4580.22,-1250.4834037500004
2026-02-03 20:00:00+00:00,0.0,190.247127,0.0,0.0,6.34,666.4251939999999,2235.2572715,25.0,3123.2695925,47.067516499999996,0.0,4564.7675,3170.3371089999996,4564.7675,-1394.4303910000003
2026-02-03 21:00:00+00:00,0.0,190.3013875,0.0,0.0,6.34,663.99535775,2116.20246275,25.0,3001.8392080000003,47.056135,0.0,4484.45,3048.895343,4484.45,-1435.5546569999997
2026-02-03 22:00:00+00:00,0.0,189.04098199999999,0.0,0.0,6.34,677.1772550000001,2064.26938275,25.0,2961.8276197500004,44.82372675,0.0,4402.2725,3006.6513465000003,4402.2725,-1395.6211534999998
2026-02-03 23:00:00+00:00,0.0,180.797091,0.0,0.0,6.34,749.238038,2117.35157,25.0,3078.726699,43.8425415,0.0,4287.725,3122.5692405,4287.725,-1165.1557595000004
2026-02-04 00:00:00+00:00,0.0,179.99980475,0.0,0.0,5.522034,837.21015025,2082.82340225,25.0,3130.55539125,44.7821765,0.0,4249.55,3175.33756775,4249.55,-1074.2124322500003
2026-02-04 01:00:00+00:00,0.0,176.8228345,0.0,0.0,1.421821,896.7551940000001,2047.9623362500001,25.0,3147.96218575,44.14848425,0.0,4223.862499999999,3192.11067,4223.862499999999,-1031.7518299999992
2026-02-04 02:00:00+00:00,0.0,177.14158874999998,0.0,0.0,2.54367825,910.93868575,1935.4602770000001,25.0,3051.0842297500003,43.709535,0.0,4211.6175,3094.7937647500003,4211.6175,-1116.82373525
2026-02-04 03:00:00+00:00,0.0,175.90178525,0.0,0.0,2.824521,897.003036,1960.43514225,25.0,3061.1644845,42.998783,0.0,4212.9675,3104.1632675,4212.9675,-1108.8042324999997
2026-02-04 04:00:00+00:00,0.0,178.888682,0.0,0.0,2.599688,883.0167785,1993.62639325,25.0,3083.13154175,42.46428525,0.0,4229.925,3125.595827,4229.925,-1104.329173
2026-02-04 05:00:00+00:00,0.0,180.924423,0.0,0.0,3.9789784999999998,958.856428,2199.75365175,25.0,3368.51348125,43.80935825,0.0,4323.7325,3412.3228395,4323.7325,-911.4096605
2026-02-04 06:00:00+00:00,0.0,183.02032175,0.0,0.0,4.7308460000000006,964.12932125,2368.64227925,25.0,3545.52276825,43.905832000000004,0.0,4532.1224999999995,3589.42860025,4532.1224999999995,-942.6938997499997
2026-02-04 07:00:00+00:00,0.0,183.5195275,0.0,0.0,1.4914610000000001,1019.09772075,2490.46600975,25.0,3719.574719,43.98997075,0.0,4560.8125,3763.56468975,4560.8125,-797.2478102499999
2026-02-04 08:00:00+00:00,0.0,180.26364925,0.0,0.0,1.23488975,1100.199817,2330.609382,25.0,3637.307738,43.973845499999996,0.0,4529.005,3681.2815835,4529.005,-847.7234165
2026-02-04 09:00:00+00:00,0.0,174.228272,0.0,0.0,4.33299325,1075.749437,2379.76907825,25.0,3659.0797804999997,43.6009525,0.0,4514.17,3702.6807329999997,4514.17,-811.4892670000004
2026-02-04 10:00:00+00:00,0.0,175.29246575000002,0.0,0.0,3.8293917499999997,1091.56940225,2128.371899,25.0,3424.06315875,43.6061865,0.0,4473.645,3467.6693452500003,4473.645,-1005.9756547500001
2026-02-04 11:00:00+00:00,0.0,168.4105565,0.0,0.0,2.95980525,1098.6627265,2177.434795,25.0,3472.4678832500003,43.84499125,0.0,4402.8575,3516.3128745000004,4402.8575,-886.5446254999997
2026-02-04 12:00:00+00:00,0.0,180.366798,0.0,0.0,4.09786175,1055.930311,2068.68921575,25.0,3334.0841865,35.827432,0.0,4328.0025,3369.9116185000003,4328.0025,-958.0908814999993
2026-02-04 13:00:00+00:00,0.0,179.51523674999999,0.0,0.0,3.371547,1022.48113625,2156.1942275,25.0,3386.5621475,43.56678925,0.0,4394.965,3430.12893675,4394.965,-964.8360632500003
2026-02-04 14:00:00+00:00,0.0,184.074903,0.0,0.0,2.7728669999999997,992.8727695,2246.75042275,25.0,3451.47096225,44.0288915,0.0,4442.525,3495.49985375,4442.525,-947.0251462499996
