,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-05 01:00:00+00:00,76.4,450.2,11.4,169.39999999999998,0.0,3.6,783.9,141.2,814.0999999999999,0.0,32.0,2482.2,125.39999999999999,0.0,1766.0,2607.6,1766.0,841.5999999999999
2026-02-05 02:00:00+00:00,76.4,449.79999999999995,14.0,172.2,0.0,3.6,621.5,142.5,815.0,0.0,32.0,2327.0,118.6,0.0,1739.5,2445.6,1739.5,706.0999999999999
2026-02-05 03:00:00+00:00,76.4,448.7,14.4,180.8,0.0,3.6,495.7,142.9,819.1,0.0,32.4,2214.0,126.39999999999999,0.0,1778.0,2340.4,1778.0,562.4000000000001
2026-02-05 04:00:00+00:00,76.4,447.8,14.8,195.8,0.0,4.0,396.4,143.20000000000002,834.5999999999999,0.0,32.0,2145.0,126.6,0.0,1940.75,2271.6,1940.75,330.8499999999999
2026-02-05 05:00:00+00:00,76.0,447.7,14.600000000000001,204.8,0.0,3.6,289.9,143.0,887.4,0.0,32.0,2099.0,241.6,0.0,2346.25,2340.6,2346.25,-5.650000000000091
2026-02-05 06:00:00+00:00,76.4,447.9,11.7,211.2,4.2,4.0,222.7,142.3,963.7,0.0,32.0,2116.1000000000004,249.70000000000002,0.0,2613.25,2365.8,2613.25,-247.44999999999982
2026-02-05 07:00:00+00:00,76.0,450.2,10.2,225.7,24.0,4.0,168.7,151.9,930.1999999999999,0.0,31.6,2072.5,242.9,0.0,2742.25,2315.4,2742.25,-426.8499999999999
2026-02-05 08:00:00+00:00,76.4,450.7,11.399999999999999,226.1,51.6,4.4,139.7,192.2,923.7,0.0,32.0,2108.2,185.6,0.0,2761.5,2293.7999999999997,2761.5,-467.7000000000003
2026-02-05 09:00:00+00:00,76.4,446.1,11.0,229.9,77.0,4.8,149.6,199.1,891.2,0.0,32.8,2117.9,183.2,0.0,2752.0,2301.1,2752.0,-450.9000000000001
2026-02-05 10:00:00+00:00,76.0,393.7,11.2,237.0,91.1,4.0,111.7,195.7,819.4,0.0,32.4,1972.2000000000003,183.2,0.0,2773.5,2155.4,2773.5,-618.0999999999999
2026-02-05 11:00:00+00:00,76.0,380.9,11.2,237.29999999999998,104.5,4.0,84.1,196.8,843.4,0.0,32.4,1970.6,183.2,0.0,2742.25,2153.7999999999997,2742.25,-588.4500000000003
2026-02-05 12:00:00+00:00,76.0,380.8,11.299999999999999,236.2,93.4,3.6,146.1,197.39999999999998,843.4,0.0,32.8,2020.9999999999998,182.89999999999998,0.0,2672.75,2203.8999999999996,2672.75,-468.85000000000036
2026-02-05 13:00:00+00:00,76.4,388.3,11.2,232.4,71.9,4.4,259.9,199.2,825.0999999999999,0.0,32.8,2101.6000000000004,163.0,0.0,2667.75,2264.6000000000004,2667.75,-403.14999999999964
2026-02-05 14:00:00+00:00,76.4,424.6,11.0,233.0,38.9,4.4,207.9,199.8,902.5,0.0,34.0,2132.5,162.1,0.0,2634.25,2294.6,2634.25,-339.6500000000001
2026-02-05 15:00:00+00:00,76.4,449.2,11.1,233.5,11.3,4.4,157.7,197.7,915.0,0.0,33.2,2089.5,162.70000000000002,0.0,2655.5,2252.2,2655.5,-403.3000000000002
2026-02-05 16:00:00+00:00,76.4,450.0,11.2,234.60000000000002,0.8,4.4,120.0,197.7,919.1,0.0,32.8,2046.9999999999998,162.8,0.0,2780.0,2209.7999999999997,2780.0,-570.2000000000003
2026-02-05 17:00:00+00:00,76.4,449.4,11.2,235.2,0.0,4.4,83.1,197.39999999999998,930.2,0.0,33.2,2020.5,161.8,0.0,2804.25,2182.3,2804.25,-621.9499999999998
2026-02-05 18:00:00+00:00,76.4,448.6,11.2,238.7,0.0,4.4,31.3,197.6,935.6,0.0,33.2,1977.0000000000002,162.0,0.0,2804.5,2139.0,2804.5,-665.5
2026-02-05 19:00:00+00:00,76.4,448.1,12.1,241.5,0.0,4.4,49.9,192.0,925.1,0.0,33.2,1982.7,180.4,0.0,2734.25,2163.1,2734.25,-571.1500000000001
2026-02-05 20:00:00+00:00,76.4,448.7,12.2,240.7,0.0,4.4,106.0,147.3,898.3,0.0,32.4,1966.4,181.9,0.0,2637.75,2148.3,2637.75,-489.4499999999998
2026-02-05 21:00:00+00:00,76.4,448.8,12.0,227.1,0.0,4.4,129.8,138.8,930.7,0.0,32.4,2000.4,181.9,0.0,2422.5,2182.3,2422.5,-240.19999999999982
2026-02-05 22:00:00+00:00,76.4,449.1,12.1,215.1,0.0,4.4,206.0,140.0,961.2,0.0,32.4,2096.7000000000003,180.5,0.0,2171.75,2277.2000000000003,2171.75,105.45000000000027
2026-02-05 23:00:00+00:00,75.2,451.0,12.2,214.5,0.0,4.4,272.6,140.2,965.1,0.0,32.4,2167.6000000000004,0.0,5.3,1944.75,2167.6000000000004,1950.05,217.5500000000004
2026-02-06 00:00:00+00:00,75.2,448.5,12.3,198.2,0.0,3.6,336.4,140.0,970.4,0.0,32.4,2217.0,0.0,7.5,1790.5,2217.0,1798.0,419.0
2026-02-06 01:00:00+00:00,75.2,448.8,11.3,182.5,0.0,3.6,412.0,139.6,957.5,0.0,32.4,2262.9,0.0,8.600000000000001,1725.25,2262.9,1733.85,529.0500000000002
2026-02-06 02:00:00+00:00,75.2,447.8,14.3,181.2,0.0,3.6,504.1,142.20000000000002,963.6,0.0,32.4,2364.4,0.0,10.3,1720.25,2364.4,1730.55,633.8500000000001
2026-02-06 03:00:00+00:00,75.2,448.0,14.600000000000001,181.2,0.0,3.6,556.9,139.7,963.6,0.0,32.4,2415.2000000000003,0.0,8.600000000000001,1741.75,2415.2000000000003,1750.35,664.8500000000004
2026-02-06 04:00:00+00:00,75.2,448.1,14.5,181.6,0.0,4.4,578.9,139.39999999999998,969.2,0.0,32.4,2443.7000000000003,16.0,0.0,1896.0,2459.7000000000003,1896.0,563.7000000000003
2026-02-06 05:00:00+00:00,75.2,449.6,14.1,182.6,0.0,4.4,655.8,139.2,988.4,0.0,32.4,2541.7000000000003,198.7,0.0,2313.0,2740.4,2313.0,427.4000000000001
2026-02-06 06:00:00+00:00,75.2,448.8,11.2,198.4,4.4,4.4,646.0,139.4,1025.0,0.0,32.8,2585.6000000000004,199.8,0.0,2591.5,2785.4000000000005,2591.5,193.90000000000055
2026-02-06 07:00:00+00:00,74.0,450.9,11.9,196.0,28.1,5.6,587.0,138.60000000000002,1049.1999999999998,0.0,33.2,2574.4999999999995,242.5,0.0,2714.5,2816.9999999999995,2714.5,102.49999999999955
2026-02-06 08:00:00+00:00,75.2,458.7,11.9,222.3,56.4,4.4,517.3,138.0,1021.0,0.0,33.2,2538.3999999999996,255.89999999999998,0.0,2710.75,2794.2999999999997,2710.75,83.54999999999973
2026-02-06 09:00:00+00:00,75.2,475.2,12.3,241.6,80.2,4.0,483.7,138.2,1013.3,0.0,33.2,2556.8999999999996,237.0,0.0,2669.25,2793.8999999999996,2669.25,124.64999999999964
2026-02-06 10:00:00+00:00,75.2,525.1,11.7,226.5,85.9,4.0,433.7,137.4,998.7,0.0,33.2,2531.4,198.7,0.0,2657.0,2730.1,2657.0,73.09999999999991
2026-02-06 11:00:00+00:00,75.2,527.2,11.9,202.4,90.4,4.4,222.6,137.6,997.7,0.0,33.2,2302.5999999999995,198.5,0.0,2526.5,2501.0999999999995,2526.5,-25.400000000000546
2026-02-06 12:00:00+00:00,75.2,526.3,11.9,207.1,84.5,4.4,65.7,138.7,999.7,0.0,34.4,2147.9,158.79999999999998,0.0,2427.0,2306.7000000000003,2427.0,-120.29999999999973
2026-02-06 13:00:00+00:00,76.4,525.5,12.1,210.0,72.6,4.4,56.0,138.5,1037.1,0.0,34.4,2167.0,195.7,0.0,2432.75,2362.7,2432.75,-70.05000000000018
2026-02-06 14:00:00+00:00,76.0,520.5,12.4,205.6,49.3,4.4,66.1,140.7,1027.8,0.0,34.4,2137.2000000000003,249.29999999999998,0.0,2453.25,2386.5000000000005,2453.25,-66.74999999999955
2026-02-06 15:00:00+00:00,69.2,523.1,12.3,228.2,25.4,4.8,94.69999999999999,141.2,1003.2,0.0,34.4,2136.5,219.2,0.0,2518.5,2355.7,2518.5,-162.80000000000018
2026-02-06 16:00:00+00:00,56.4,522.2,11.6,233.1,2.6,4.8,124.0,140.6,1030.0,0.0,34.4,2159.7000000000003,198.39999999999998,0.0,2678.5,2358.1000000000004,2678.5,-320.39999999999964
2026-02-06 17:00:00+00:00,76.4,523.0,11.399999999999999,246.6,0.4,5.2,112.9,141.2,1018.3,0.0,34.4,2169.7999999999997,198.1,0.0,2740.5,2367.8999999999996,2740.5,-372.60000000000036
2026-02-06 18:00:00+00:00,76.4,522.3,11.6,246.3,0.0,5.2,106.6,142.8,1013.8,0.0,34.4,2159.4,200.29999999999998,0.0,2729.75,2359.7000000000003,2729.75,-370.0499999999997
2026-02-06 19:00:00+00:00,75.2,523.3,11.6,245.9,0.0,5.2,61.5,143.5,1005.3,0.0,34.4,2105.9,168.39999999999998,0.0,2646.25,2274.3,2646.25,-371.9499999999998
2026-02-06 20:00:00+00:00,76.4,471.6,11.5,245.5,0.0,5.2,38.2,143.2,976.6,0.0,34.4,2002.6000000000004,0.0,8.8,2548.75,2002.6000000000004,2557.55,-554.9499999999998
2026-02-06 21:00:00+00:00,76.4,459.6,11.2,244.6,0.0,5.2,37.7,141.4,970.4000000000001,0.0,34.4,1980.9000000000003,0.0,8.9,2368.25,1980.9000000000003,2377.15,-396.2499999999998
2026-02-06 22:00:00+00:00,76.4,447.9,11.299999999999999,226.9,0.0,4.0,39.6,140.2,971.8,0.0,34.4,1952.5,0.0,8.3,2149.25,1952.5,2157.55,-205.05000000000018
2026-02-06 23:00:00+00:00,75.6,374.5,11.299999999999999,221.4,0.0,2.8,61.0,139.1,946.9,0.0,34.4,1867.0,0.0,7.6,1936.5,1867.0,1944.1,-77.09999999999991
2026-02-07 00:00:00+00:00,76.0,372.6,11.6,221.3,0.0,3.2,74.4,138.60000000000002,961.6,0.0,34.4,1893.7000000000003,0.0,7.699999999999999,1801.5,1893.7000000000003,1809.2,84.50000000000023
2026-02-07 01:00:00+00:00,76.0,372.4,12.7,221.6,0.0,3.2,94.4,139.0,975.3,0.0,34.4,1929.0,0.0,7.8,1712.0,1929.0,1719.8,209.20000000000005
2026-02-07 02:00:00+00:00,76.0,372.6,13.299999999999999,221.6,0.0,3.2,63.7,139.39999999999998,975.0,0.0,34.4,1899.2000000000003,0.0,7.699999999999999,1675.25,1899.2000000000003,1682.95,216.25000000000023
2026-02-07 03:00:00+00:00,76.0,383.6,13.2,221.5,0.0,3.2,34.5,140.0,972.6,0.0,34.4,1879.0,0.0,14.7,1692.25,1879.0,1706.95,172.04999999999995
2026-02-07 04:00:00+00:00,76.0,434.7,13.2,219.8,0.0,3.2,42.099999999999994,142.0,979.2,0.0,34.4,1944.6000000000004,0.0,7.699999999999999,1775.25,1944.6000000000004,1782.95,161.65000000000032
2026-02-07 05:00:00+00:00,76.0,434.9,11.0,218.5,0.0,4.4,46.2,142.70000000000002,1000.4,0.0,34.4,1968.5,0.0,7.3,1967.0,1968.5,1974.3,-5.7999999999999545
2026-02-07 06:00:00+00:00,75.6,436.0,12.3,220.3,5.7,4.4,43.8,142.2,966.2,0.0,34.4,1940.9,175.2,0.0,2120.25,2116.1,2120.25,-4.150000000000091
2026-02-07 07:00:00+00:00,75.2,435.9,12.700000000000001,221.29999999999998,34.7,4.4,32.0,141.6,953.4,0.0,34.4,1945.6,208.2,0.0,2283.75,2153.7999999999997,2283.75,-129.95000000000027
2026-02-07 08:00:00+00:00,76.0,437.2,12.8,234.5,69.3,5.6,29.0,140.8,961.5,0.0,34.8,2001.5,222.3,0.0,2336.25,2223.8,2336.25,-112.44999999999982
2026-02-07 09:00:00+00:00,76.0,436.09999999999997,12.3,227.8,103.5,6.0,24.6,141.0,968.3000000000001,0.0,34.8,2030.3999999999999,220.9,0.0,2311.0,2251.2999999999997,2311.0,-59.70000000000027
2026-02-07 10:00:00+00:00,75.6,397.7,12.1,203.6,142.1,4.4,34.1,139.8,988.2,0.0,34.8,2032.4,19.6,0.0,2264.0,2052.0,2264.0,-212.0
2026-02-07 11:00:00+00:00,76.0,395.5,11.5,183.5,140.3,4.0,40.4,139.5,1003.3000000000001,0.0,35.2,2029.2,0.0,10.3,2182.5,2029.2,2192.8,-163.60000000000014
2026-02-07 12:00:00+00:00,76.4,395.0,11.6,185.1,124.69999999999999,4.0,30.5,139.3,1060.0,0.0,35.2,2061.7999999999997,0.0,1.6,2208.75,2061.7999999999997,2210.35,-148.55000000000018
2026-02-07 13:00:00+00:00,76.0,394.3,11.7,183.0,93.3,4.0,14.9,139.6,1063.3,0.0,35.2,2015.3,0.0,1.5,2169.0,2015.3,2170.5,-155.20000000000005
2026-02-07 14:00:00+00:00,76.4,394.5,11.3,188.7,79.2,4.4,14.8,140.2,1036.7,0.0,35.2,1981.4,0.0,1.6,2192.25,1981.4,2193.85,-212.44999999999982
2026-02-07 15:00:00+00:00,76.0,395.0,11.2,205.6,23.2,4.0,6.2,141.0,1005.6,0.0,35.2,1903.0000000000002,173.5,0.0,2249.25,2076.5,2249.25,-172.75
2026-02-07 16:00:00+00:00,76.4,395.5,10.8,225.3,2.5,4.4,7.6000000000000005,141.4,989.3,0.0,35.2,1888.3999999999999,203.3,0.0,2426.25,2091.7,2426.25,-334.5500000000002
2026-02-07 17:00:00+00:00,76.0,434.0,10.8,223.4,0.4,4.0,14.700000000000001,141.2,1003.7,0.0,34.8,1943.0,212.3,0.0,2504.25,2155.3,2504.25,-348.9499999999998
2026-02-07 18:00:00+00:00,76.4,436.8,10.8,222.60000000000002,0.0,4.0,17.4,141.2,1001.3,0.0,34.4,1944.9,202.4,0.0,2490.25,2147.3,2490.25,-342.9499999999998
2026-02-07 19:00:00+00:00,76.4,429.2,10.8,223.0,0.0,4.4,18.1,141.8,998.6,0.0,34.4,1936.7000000000003,202.10000000000002,0.0,2430.25,2138.8,2430.25,-291.4499999999998
2026-02-07 20:00:00+00:00,76.4,375.7,10.8,222.1,0.0,4.4,37.5,142.2,974.3,0.0,34.4,1877.8,24.0,0.0,2370.75,1901.8,2370.75,-468.95000000000005
2026-02-07 21:00:00+00:00,76.4,374.1,12.3,201.4,0.0,4.0,64.0,141.4,958.1,0.0,34.8,1866.5,0.0,7.699999999999999,2226.25,1866.5,2233.95,-367.4499999999998
2026-02-07 22:00:00+00:00,76.4,374.3,12.4,198.10000000000002,0.0,4.0,50.6,140.60000000000002,963.6,0.0,34.4,1854.4,0.0,8.8,2033.0,1854.4,2041.8,-187.39999999999986
2026-02-07 23:00:00+00:00,76.4,376.0,12.4,180.6,0.0,3.6,28.6,140.2,954.5999999999999,0.0,34.8,1807.1999999999998,0.0,7.6,1832.0,1807.1999999999998,1839.6,-32.40000000000009
2026-02-08 00:00:00+00:00,76.0,375.0,12.4,156.5,0.0,3.2,10.5,139.8,974.5,0.0,34.4,1782.3000000000002,0.0,8.9,1697.25,1782.3000000000002,1706.15,76.15000000000009
2026-02-08 01:00:00+00:00,75.6,375.0,11.7,155.8,0.0,3.2,8.3,140.6,955.9000000000001,0.0,34.0,1760.1000000000001,0.0,10.8,1617.75,1760.1000000000001,1628.55,131.55000000000018
2026-02-08 02:00:00+00:00,76.0,375.5,14.2,155.8,0.0,3.2,2.7,140.2,961.5,0.0,34.0,1763.1000000000001,0.0,7.8,1584.25,1763.1000000000001,1592.05,171.05000000000018
2026-02-08 03:00:00+00:00,76.0,381.0,14.3,155.7,0.0,3.2,5.4,139.9,957.2,0.0,34.4,1767.1000000000001,0.0,8.7,1581.5,1767.1000000000001,1590.2,176.9000000000001
2026-02-08 04:00:00+00:00,75.6,436.8,14.3,155.5,0.0,3.2,4.5,139.0,954.3,0.0,34.4,1817.6,0.0,7.6,1626.25,1817.6,1633.85,183.75
2026-02-08 05:00:00+00:00,75.6,438.0,13.0,155.39999999999998,0.0,3.2,4.800000000000001,138.4,1005.8,0.0,34.4,1868.6,0.0,8.7,1732.0,1868.6,1740.7,127.89999999999986
2026-02-08 06:00:00+00:00,75.2,437.9,10.2,174.8,7.6,3.2,12.8,137.8,1011.7,0.0,34.8,1906.0000000000002,0.0,6.0,1825.0,1906.0000000000002,1831.0,75.00000000000023
2026-02-08 07:00:00+00:00,75.2,437.9,12.1,198.2,38.7,3.6,8.1,138.1,1012.3,0.0,34.4,1958.6000000000004,0.0,6.0,2003.0,1958.6000000000004,2009.0,-50.399999999999636
2026-02-08 08:00:00+00:00,75.2,437.6,12.5,197.8,97.0,4.0,2.9,139.1,1024.7,0.0,34.4,2025.2000000000003,0.0,6.0,2168.0,2025.2000000000003,2174.0,-148.79999999999973
2026-02-08 09:00:00+00:00,76.0,438.6,12.3,197.6,139.6,3.6,1.7,138.2,1016.7,0.0,34.4,2058.7000000000003,0.0,4.0,2255.75,2058.7000000000003,2259.75,-201.04999999999973
2026-02-08 10:00:00+00:00,76.4,400.1,12.3,197.79999999999998,162.89999999999998,3.6,12.7,138.2,1000.1,0.0,34.4,2038.5,0.0,4.2,2299.5,2038.5,2303.7,-265.1999999999998
2026-02-08 11:00:00+00:00,76.4,395.2,12.0,188.8,139.5,4.0,22.9,139.3,1012.4,0.0,34.4,2024.9,24.3,0.0,2257.0,2049.2000000000003,2257.0,-207.79999999999973
2026-02-08 12:00:00+00:00,76.4,395.2,12.2,188.0,124.5,4.0,19.3,139.6,934.5,0.0,34.0,1927.6999999999998,79.2,0.0,2085.75,2006.8999999999999,2085.75,-78.85000000000014
2026-02-08 13:00:00+00:00,76.4,394.9,12.2,188.1,108.0,3.6,27.299999999999997,139.2,937.3,0.0,34.0,1920.9999999999998,79.3,0.0,1980.75,2000.2999999999997,1980.75,19.549999999999727
2026-02-08 14:00:00+00:00,76.4,395.5,11.7,187.9,65.0,4.0,24.0,140.0,940.9,0.0,34.4,1879.8000000000002,254.6,0.0,2004.25,2134.4,2004.25,130.1500000000001
2026-02-08 15:00:00+00:00,76.0,395.7,11.7,203.5,24.2,4.4,21.4,139.0,975.3,0.0,34.4,1885.6,256.79999999999995,0.0,2078.5,2142.3999999999996,2078.5,63.899999999999636
2026-02-08 16:00:00+00:00,76.0,428.5,11.2,218.2,2.0,4.0,26.6,139.6,997.3,0.0,34.4,1937.8000000000002,257.29999999999995,0.0,2260.5,2195.1000000000004,2260.5,-65.39999999999964
2026-02-08 17:00:00+00:00,76.0,436.6,10.8,239.4,0.0,4.0,21.7,139.8,992.1,0.0,34.4,1954.8000000000002,256.9,0.0,2357.25,2211.7000000000003,2357.25,-145.54999999999973
2026-02-08 18:00:00+00:00,76.0,436.2,10.8,237.7,0.0,4.0,29.2,140.0,986.2,0.0,34.4,1954.5000000000002,256.79999999999995,0.0,2395.0,2211.3,2395.0,-183.69999999999982
2026-02-08 19:00:00+00:00,76.0,435.4,12.2,238.2,0.0,3.6,55.3,139.6,980.9,0.0,34.4,1975.6,256.79999999999995,0.0,2385.5,2232.3999999999996,2385.5,-153.10000000000036
2026-02-08 20:00:00+00:00,76.0,382.7,12.5,216.0,0.0,4.0,80.9,139.1,958.3,0.0,34.4,1903.9,250.29999999999995,0.0,2358.75,2154.2,2358.75,-204.55000000000018
2026-02-08 21:00:00+00:00,76.4,375.4,12.2,195.9,0.0,4.4,89.6,140.2,927.3,0.0,34.4,1855.8,163.4,0.0,2188.25,2019.2,2188.25,-169.04999999999995
2026-02-08 22:00:00+00:00,76.4,374.5,12.0,176.7,0.0,4.4,95.3,140.60000000000002,909.3,0.0,34.4,1823.6,158.0,0.0,1962.25,1981.6,1962.25,19.34999999999991
2026-02-08 23:00:00+00:00,73.2,374.7,12.0,176.5,0.0,4.4,88.7,140.4,927.8,0.0,33.6,1831.2999999999997,76.60000000000001,0.0,1751.25,1907.8999999999996,1751.25,156.64999999999964
2026-02-09 00:00:00+00:00,73.2,372.9,11.9,151.5,0.0,3.6,99.9,141.4,934.2,0.0,33.2,1821.8,77.9,0.0,1618.25,1899.7,1618.25,281.45000000000005
2026-02-09 01:00:00+00:00,73.2,373.4,11.6,150.8,0.0,3.2,123.7,141.8,933.7,0.0,33.6,1845.0,77.80000000000001,0.0,1559.75,1922.8,1559.75,363.04999999999995
2026-02-09 02:00:00+00:00,72.8,374.8,11.399999999999999,150.70000000000002,0.0,3.2,140.7,141.4,933.9000000000001,0.0,33.6,1862.5,78.0,0.0,1552.25,1940.5,1552.25,388.25
2026-02-09 03:00:00+00:00,73.2,378.5,11.5,150.4,0.0,3.6,163.3,141.8,936.5,0.0,33.2,1892.0,78.2,0.0,1593.5,1970.2,1593.5,376.70000000000005
2026-02-09 04:00:00+00:00,73.2,430.0,11.6,173.5,0.0,3.6,212.7,141.8,936.1,0.0,33.2,2015.7,202.4,0.0,1766.75,2218.1,1766.75,451.3499999999999
2026-02-09 05:00:00+00:00,73.2,437.4,11.1,200.0,0.0,3.6,207.7,141.0,997.4,0.0,34.0,2105.4,258.5,0.0,2210.75,2363.9,2210.75,153.1500000000001
2026-02-09 06:00:00+00:00,73.2,437.1,9.8,238.8,8.2,3.6,227.89999999999998,140.8,1007.3,0.0,34.0,2180.7,257.2,0.0,2484.0,2437.8999999999996,2484.0,-46.100000000000364
2026-02-09 07:00:00+00:00,72.4,433.6,9.2,240.6,43.7,4.4,217.7,141.0,1004.8,0.0,34.0,2201.4,257.09999999999997,0.0,2591.5,2458.5,2591.5,-133.0
2026-02-09 08:00:00+00:00,73.2,376.1,10.6,241.7,83.0,4.0,155.8,141.0,1007.9,0.0,34.0,2127.3,258.6,0.0,2574.5,2385.9,2574.5,-188.5999999999999
2026-02-09 09:00:00+00:00,73.2,389.1,11.7,242.0,123.3,4.0,114.4,142.5,1006.1,0.0,34.4,2140.7,258.6,0.0,2521.75,2399.2999999999997,2521.75,-122.45000000000027
2026-02-09 10:00:00+00:00,73.2,405.7,11.7,221.8,133.4,4.0,111.8,142.6,1007.9,0.0,34.0,2146.1,258.4,0.0,2528.0,2404.5,2528.0,-123.5
2026-02-09 11:00:00+00:00,73.2,418.8,11.7,216.1,133.3,4.0,95.0,142.8,1008.1,0.0,34.0,2137.0,258.6,0.0,2512.75,2395.6,2512.75,-117.15000000000009
2026-02-09 12:00:00+00:00,73.2,418.3,11.399999999999999,215.1,127.5,4.0,75.8,144.0,1044.1,0.0,34.0,2147.3999999999996,258.4,0.0,2502.0,2405.7999999999997,2502.0,-96.20000000000027
2026-02-09 13:00:00+00:00,73.2,418.9,11.1,216.9,91.2,4.0,69.5,144.6,1053.6,0.0,34.0,2117.0,258.4,0.0,2471.75,2375.4,2471.75,-96.34999999999991
2026-02-09 14:00:00+00:00,73.2,418.5,10.600000000000001,237.2,57.9,4.0,68.7,143.6,1045.9,0.0,34.0,2093.6000000000004,260.4,0.0,2461.75,2354.0000000000005,2461.75,-107.74999999999955
2026-02-09 15:00:00+00:00,73.2,437.2,10.4,237.29999999999998,22.6,4.4,79.9,144.8,1036.4,0.0,34.0,2080.2,258.4,0.0,2515.0,2338.6,2515.0,-176.4000000000001
2026-02-09 16:00:00+00:00,73.2,476.7,10.4,237.9,2.6,4.0,66.4,144.4,1050.7,0.0,34.0,2100.3,266.4,0.0,2674.0,2366.7000000000003,2674.0,-307.2999999999997
2026-02-09 17:00:00+00:00,73.2,482.9,9.7,237.7,0.4,4.4,55.3,144.6,1047.8,0.0,34.0,2090.0,260.4,0.0,2731.5,2350.4,2731.5,-381.0999999999999
2026-02-09 18:00:00+00:00,73.2,482.5,10.2,237.3,0.0,4.4,82.5,144.9,1026.0,0.0,33.6,2094.6,258.4,0.0,2741.75,2353.0,2741.75,-388.75
2026-02-09 19:00:00+00:00,73.2,483.9,12.0,236.5,0.0,3.6,92.8,145.29999999999998,999.5,0.0,33.6,2080.4,258.4,0.0,2670.25,2338.8,2670.25,-331.4499999999998
2026-02-09 20:00:00+00:00,73.2,430.1,12.0,236.5,0.0,4.4,63.2,146.2,988.4,0.0,33.6,1987.6,258.29999999999995,0.0,2578.5,2245.8999999999996,2578.5,-332.60000000000036
2026-02-09 21:00:00+00:00,73.2,419.79999999999995,11.9,234.8,0.0,4.0,57.1,146.0,956.9,0.0,34.4,1938.1,258.2,0.0,2353.0,2196.2999999999997,2353.0,-156.70000000000027
2026-02-09 22:00:00+00:00,73.2,419.70000000000005,12.0,212.60000000000002,0.0,3.6,35.5,146.4,955.3,0.0,34.0,1892.3,252.0,0.0,2103.0,2144.3,2103.0,41.30000000000018
2026-02-09 23:00:00+00:00,76.4,418.8,12.1,185.0,0.0,3.2,29.8,145.8,871.5,0.0,34.0,1776.6000000000001,0.0,2.1,1882.5,1776.6000000000001,1884.6,-107.99999999999977
2026-02-10 00:00:00+00:00,76.0,419.20000000000005,11.8,173.6,0.0,2.8,16.0,146.8,878.5,0.0,34.0,1758.7,0.0,6.1,1740.75,1758.7,1746.85,11.850000000000136
2026-02-10 01:00:00+00:00,76.4,419.4,12.0,173.39999999999998,0.0,3.2,7.3,146.6,871.8000000000001,0.0,34.0,1744.1,0.0,8.700000000000001,1663.0,1744.1,1671.7,72.39999999999986
2026-02-10 02:00:00+00:00,76.0,419.3,14.3,173.39999999999998,0.0,3.2,2.3,147.8,872.7,0.0,34.0,1743.0,0.0,8.7,1661.5,1743.0,1670.2,72.79999999999995
2026-02-10 03:00:00+00:00,76.0,428.4,14.4,173.29999999999998,0.0,2.8,2.9,148.1,870.6,0.0,34.0,1750.5,0.0,8.8,1692.25,1750.5,1701.05,49.450000000000045
2026-02-10 04:00:00+00:00,76.0,482.4,14.4,193.4,0.0,2.8,4.4,148.5,886.7,0.0,34.0,1842.6,0.0,6.1000000000000005,1856.0,1842.6,1862.1,-19.5
2026-02-10 05:00:00+00:00,76.4,515.3,13.9,209.2,0.0,3.6,13.0,149.0,953.1,0.0,34.4,1967.9,97.8,0.0,2269.75,2065.7000000000003,2269.75,-204.04999999999973
2026-02-10 06:00:00+00:00,76.0,522.1999999999999,13.0,227.5,6.300000000000001,3.6,24.8,147.1,1024.2,0.0,34.0,2078.7,200.4,0.0,2540.5,2279.1,2540.5,-261.4000000000001
2026-02-10 07:00:00+00:00,75.2,522.1,11.8,228.70000000000002,35.7,3.6,51.7,145.8,1017.5,0.0,34.4,2126.5000000000005,202.1,0.0,2659.5,2328.6000000000004,2659.5,-330.89999999999964
2026-02-10 08:00:00+00:00,76.0,522.3,12.4,229.0,70.3,3.6,37.8,145.1,1045.4,0.0,34.4,2176.2999999999997,202.1,0.0,2668.0,2378.3999999999996,2668.0,-289.60000000000036
2026-02-10 09:00:00+00:00,76.4,522.9,11.6,228.70000000000002,110.10000000000001,4.0,52.9,143.8,992.8,0.0,34.4,2177.6,166.1,0.0,2601.75,2343.7,2601.75,-258.0500000000002
2026-02-10 10:00:00+00:00,76.4,484.2,11.7,210.20000000000002,135.6,4.0,76.6,143.8,990.8,0.0,34.8,2168.1000000000004,164.2,0.0,2618.0,2332.3,2618.0,-285.6999999999998
2026-02-10 11:00:00+00:00,76.4,481.1,11.6,208.4,131.0,3.6,130.7,144.3,1026.6,0.0,34.8,2248.5,164.2,0.0,2605.25,2412.7,2605.25,-192.55000000000018
2026-02-10 12:00:00+00:00,76.4,480.6,11.9,207.0,106.8,3.6,133.1,145.7,1082.3,0.0,34.8,2282.2,164.2,0.0,2567.25,2446.3999999999996,2567.25,-120.85000000000036
2026-02-10 13:00:00+00:00,76.4,481.8,11.6,211.3,81.3,3.2,149.1,146.4,1083.0,0.0,34.8,2278.9000000000005,164.1,0.0,2499.25,2443.0000000000005,2499.25,-56.249999999999545
