,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-03 20:00:00+00:00,360.85225,3850.335,227.05775,82.46125,721.57575,0.0,5235.200000000001,9306.526,30.942,74.7375,4324.27825,187.3335,24401.29925,27.651999999999997,0.0,23408.69725,24428.95125,23408.69725,1020.2539999999972
2026-02-03 21:00:00+00:00,361.81375,3626.45875,227.41475,82.383,725.1195,0.0,5075.3595000000005,9026.21625,25.879,75.116,3566.55425,187.44675,22979.761500000004,0.0,17.50925,21941.28375,22979.761500000004,21958.792999999998,1020.9685000000063
2026-02-03 22:00:00+00:00,343.6015,3412.9365,225.64825000000002,82.708,721.21975,0.0,4993.23325,8434.866750000001,25.866,74.75025,3326.402,188.21625,21829.448500000002,0.0,203.65075000000002,20427.94875,21829.448500000002,20631.5995,1197.849000000002
2026-02-03 23:00:00+00:00,339.58375,3358.04875,223.5085,78.577,712.8065,0.0,4797.96425,8129.966,25.862,73.6335,3181.47775,185.183,21106.611,0.0,405.29175,19517.47775,21106.611,19922.7695,1183.8415000000023
2026-02-04 00:00:00+00:00,349.59425,3307.08725,224.977,78.35499999999999,711.8305,0.0,4541.28075,7951.49925,25.822,73.51025,3169.7435,186.35275000000001,20620.052499999998,0.0,405.20574999999997,18998.55425,20620.052499999998,19403.760000000002,1216.292499999996
2026-02-04 01:00:00+00:00,360.47075,3299.5907500000003,225.539,78.577,714.97925,0.0,4263.1475,7963.14825,25.889,73.8025,3154.924,187.1085,20347.176499999998,0.0,404.09975,18744.07775,20347.176499999998,19148.1775,1198.9989999999962
2026-02-04 02:00:00+00:00,382.6675,3336.63625,225.374,78.4865,720.771,0.0,4028.103,8037.72025,25.892,74.3825,3165.30075,187.3145,20262.64825,0.0,402.745,18868.8445,20262.64825,19271.5895,991.0587500000001
2026-02-04 03:00:00+00:00,389.214,3350.967,224.6575,78.43275,720.95125,0.0,3805.9255,8236.03675,25.842,74.36875,3229.31275,187.84175,20323.550000000003,0.0,401.743,19278.79175,20323.550000000003,19680.53475,643.015250000004
2026-02-04 04:00:00+00:00,395.889,3493.89325,225.3055,78.37675,722.55,0.0,3633.95175,8699.262999999999,25.84,74.512,3428.81125,188.178,20966.570499999998,0.0,309.043,20359.481,20966.570499999998,20668.524,298.04649999999674
2026-02-04 05:00:00+00:00,396.71075,3989.25225,226.31725,78.27725000000001,741.628,6.865,3367.97375,9473.5175,33.3,75.67425,4218.0895,193.184,22800.7895,238.70524999999998,0.0,23060.683,23039.494749999998,23060.683,-21.18825000000288
2026-02-04 06:00:00+00:00,394.48025,4086.9404999999997,225.844,95.89425,740.19125,121.44399999999999,3267.1217500000002,9664.669750000001,82.54599999999999,75.54525,5181.1404999999995,192.2025,24128.019999999997,442.7885,0.0,24799.76975,24570.808499999996,24799.76975,-228.96125000000393
2026-02-04 07:00:00+00:00,393.90625,4217.396,223.10649999999998,108.58575,727.62075,678.963,3073.7754999999997,9625.0615,95.9565,74.62575,5409.61075,189.448,24818.056249999998,486.934,0.0,25961.237250000002,25304.99025,25961.237250000002,-656.247000000003
2026-02-04 08:00:00+00:00,395.298,4118.0095,212.09325,94.5675,713.16025,1449.34875,2734.26825,10135.56425,54.337,73.1975,5417.54075,189.198,25586.583,120.4795,0.0,26741.5925,25707.0625,26741.5925,-1034.5299999999988
2026-02-04 09:00:00+00:00,395.67825,4292.8189999999995,215.19774999999998,88.84225,712.372,2093.7715,2434.175,10336.39875,40.089,73.054,5372.2595,189.445,26244.102,0.0,117.335,26901.46675,26244.102,27018.80175,-774.6997499999998
2026-02-04 10:00:00+00:00,396.90225,4331.04775,228.401,86.80525,735.74025,2463.3995,2224.3445,10795.2,25.49,75.369,5380.40925,191.881,26934.989750000004,0.0,273.5825,27181.1285,26934.989750000004,27454.711,-519.721249999995
2026-02-04 11:00:00+00:00,395.746,4338.787,224.32375,87.005,718.3177499999999,2349.32875,2076.13125,10685.2405,25.657,73.612,5371.130999999999,192.69325,26537.97325,0.0,272.3825,27158.4915,26537.97325,27430.874,-892.9007500000007
2026-02-04 12:00:00+00:00,402.66274999999996,4301.14775,227.42675,87.26025,725.53775,1798.31725,2058.30075,10707.9075,25.735,74.20224999999999,5378.3282500000005,197.148,25983.97425,0.0,271.29449999999997,26920.10225,25983.97425,27191.39675,-1207.4225000000006
2026-02-04 13:00:00+00:00,401.23225,4313.092,225.5205,86.7225,717.78775,1160.3835,2236.439,10575.72125,25.594749999999998,73.39825,5432.942,197.27625,25446.109999999997,0.0,270.0695,26330.255,25446.109999999997,26600.324500000002,-1154.2145000000055
2026-02-04 14:00:00+00:00,401.5665,3833.4645,229.55975,108.16725,725.583,558.76475,2521.68175,10333.357,54.63825,74.05125,5311.35,196.89425,24349.078250000002,54.941250000000004,0.0,25955.6725,24404.019500000002,25955.6725,-1551.6529999999984
2026-02-04 15:00:00+00:00,401.34225,4028.47775,230.04725,120.95475,735.50375,149.2985,2736.56075,10346.097249999999,198.0365,75.10625,5321.65725,195.89350000000002,24538.975749999994,553.66475,0.0,25912.0385,25092.640499999994,25912.0385,-819.3980000000047
2026-02-04 16:00:00+00:00,403.84325,4062.08675,228.164,120.6965,745.866,0.0,2949.7034999999996,9990.15225,212.574,76.2845,5333.53725,194.87775,24317.785750000003,581.265,0.0,26195.93075,24899.050750000002,26195.93075,-1296.8799999999974
2026-02-04 17:00:00+00:00,404.07325000000003,4309.5495,228.48925,100.60425000000001,751.9725,0.0,3012.26125,10141.965,107.62875,76.66625,5294.0064999999995,191.06325,24618.279749999998,415.66875,0.0,25948.72375,25033.9485,25948.72375,-914.7752500000024
2026-02-04 18:00:00+00:00,402.3435,4268.5375,224.56075,90.643,751.88175,0.0,3024.10425,9966.62025,77.834,76.675,5031.7575,191.549,24106.506499999996,340.0285,0.0,25740.9885,24446.534999999996,25740.9885,-1294.4535000000033
2026-02-04 19:00:00+00:00,402.89300000000003,4297.4725,223.8475,86.95750000000001,743.249,0.0,3001.777,9858.5475,35.904250000000005,75.82325,4701.23175,192.681,23620.38425,62.1835,0.0,24987.798749999998,23682.56775,24987.798749999998,-1305.2309999999998
2026-02-04 20:00:00+00:00,379.218,3673.783,223.45025,87.1015,721.12675,0.0,2977.25925,9247.94425,25.612,74.21350000000001,4222.7225,191.14625,21823.577250000006,6.33075,0.0,23276.1325,21829.908000000007,23276.1325,-1446.224499999993
2026-02-04 21:00:00+00:00,388.37475,3721.867,224.17,87.42075,719.983,0.0,3020.766,8827.5115,25.645,74.146,3815.04,192.066,21096.99,0.0,11.70275,21621.2765,21096.99,21632.97925,-535.9892499999987
2026-02-04 22:00:00+00:00,393.01,3588.59175,225.39725,87.27025,704.69375,0.0,3091.0342499999997,8532.186000000002,25.613,72.535,3642.8885,191.4815,20554.701250000006,0.0,17.4585,20143.623,20554.701250000006,20161.0815,393.6197500000053
2026-02-04 23:00:00+00:00,390.626,3451.859,225.78975,86.14150000000001,691.80225,0.0,3118.21325,8081.3465,25.24,71.2555,3400.4195,188.1635,19730.856749999995,0.0,252.4355,19160.9585,19730.856749999995,19413.394,317.46274999999514
2026-02-05 00:00:00+00:00,389.26975,3274.98825,211.57375,83.4805,684.5825,0.0,3060.4535,7964.2165,24.171499999999998,68.93625,3366.19675,189.57375,19317.443,0.0,562.1800000000001,18641.375,19317.443,19203.555,113.88799999999901
2026-02-05 01:00:00+00:00,392.65625,3277.7535,226.58474999999999,84.86275,689.96775,0.0,2868.0405,7985.0915,25.211,71.0615,3338.3265,191.43225,19150.988250000002,0.0,561.92,18462.65725,19150.988250000002,19024.57725,126.4110000000037
2026-02-05 02:00:00+00:00,394.96425,3333.1639999999998,225.83625,81.112,693.5185,0.0,2808.99975,8073.87775,25.249,71.38275,3338.7395,190.5855,19237.42925,0.0,664.37525,18423.018,19237.42925,19087.39325,150.03600000000006
2026-02-05 03:00:00+00:00,393.363,3573.10225,225.68525,81.076,696.809,0.0,2754.66025,8225.04625,25.188,71.73175,3386.779,190.53,19623.970749999997,0.0,697.69975,18877.75475,19623.970749999997,19575.4545,48.516249999996944
2026-02-05 04:00:00+00:00,405.35575,3756.6715,225.51375000000002,80.94475,704.5487499999999,0.0,2634.6705,8729.27575,25.168,72.50375,3787.542,192.10825,20614.302750000006,0.0,432.45975,19964.6955,20614.302750000006,20397.155250000003,217.14750000000276
2026-02-05 05:00:00+00:00,402.841,4291.72875,223.4645,80.08775,728.054,6.3875,2445.00975,9999.19025,23.79875,74.3455,4431.1725,196.66625,22902.7465,0.0,162.7825,22667.89325,22902.7465,22830.675750000002,72.07074999999895
2026-02-05 06:00:00+00:00,401.60925,4352.1182499999995,223.83474999999999,93.248,739.48975,155.094,2330.2155000000002,10178.71925,67.563,75.47275,4949.2925,197.57274999999998,23764.22975,9.7235,0.0,24395.941,23773.95325,24395.941,-621.9877500000002
2026-02-05 07:00:00+00:00,399.00425,4186.69175,223.69725,113.83125,736.75575,718.97025,2189.594,10069.95875,108.05924999999999,75.211,5201.728,198.11124999999998,24221.61275,14.361,0.0,25760.468249999998,24235.97375,25760.468249999998,-1524.494499999997
2026-02-05 08:00:00+00:00,401.5795,4111.14575,222.4095,90.519,730.53625,1455.4247500000001,1972.73875,10108.642,81.88675,74.66775,5309.0255,196.07175,24754.647249999998,0.0,2.0217499999999995,26276.90225,24754.647249999998,26278.924,-1524.276750000001
2026-02-05 09:00:00+00:00,400.4245,4337.386,222.4275,82.7945,726.54025,1993.50725,1769.04,10104.792,30.92275,74.33525,5217.4572499999995,189.805,25149.432249999998,0.0,207.453,26279.84475,25149.432249999998,26487.29775,-1337.8655000000035
2026-02-05 10:00:00+00:00,400.53525,4383.0795,220.7855,80.83825,723.47025,2140.1955,1568.23175,10053.521499999999,25.14,73.9885,5252.4955,182.65675,25104.938249999996,0.0,255.6255,26334.961499999998,25104.938249999996,26590.586999999996,-1485.6487500000003
2026-02-05 11:00:00+00:00,400.475,4371.105,220.99425,80.69024999999999,719.648,2003.5707499999999,1448.1155,10218.02475,25.065,73.6685,5181.2755,185.838,24928.4705,0.0,267.71475000000004,26301.112,24928.4705,26568.82675,-1640.3562500000007
2026-02-05 12:00:00+00:00,401.22575,4338.9815,220.7995,80.64225,722.2655,1768.14825,1439.05125,10152.50425,25.138,74.01725,5185.003,188.18824999999998,24595.96475,0.0,270.142,26187.9775,24595.96475,26458.1195,-1862.1547500000015
2026-02-05 13:00:00+00:00,394.75075,4360.5845,217.043,81.089,708.33525,1341.2725,1486.34925,10080.7785,25.0955,72.706,5369.21925,187.26225,24324.48575,0.0,266.55875,25731.6395,24324.48575,25998.19825,-1673.7125000000015
2026-02-05 14:00:00+00:00,395.07399999999996,4130.421,219.86375,118.95824999999999,725.67575,651.79975,1512.309,10099.46975,119.586,74.3715,5294.6675,184.6565,23526.852750000002,177.954,0.0,25324.7945,23704.806750000003,25324.7945,-1619.9877499999966
2026-02-05 15:00:00+00:00,397.00925,4345.46175,219.559,125.05324999999999,727.41275,154.24374999999998,1577.20425,10145.38025,237.02675,74.45325,5415.091,188.58225,23606.4775,502.437,0.0,25222.551,24108.914500000003,25222.551,-1113.6364999999969
2026-02-05 16:00:00+00:00,395.57775,4375.47075,219.55175,125.05125000000001,720.15475,0.0,1635.4375,10340.45075,223.10125,73.74425,5407.2975,180.85025,23696.68775,672.94075,0.0,25534.26425,24369.628500000003,25534.26425,-1164.6357499999976
2026-02-05 17:00:00+00:00,394.272,4372.01425,220.09675,110.88875,726.38275,0.0,1480.7402499999998,10541.078,181.2175,74.42750000000001,5383.0835,174.68225,23658.883500000004,565.563,0.0,25352.1895,24224.446500000002,25352.1895,-1127.7429999999986
2026-02-05 18:00:00+00:00,394.409,4404.86675,222.64225,84.5695,734.49775,0.0,1436.0355,10566.712749999999,90.0005,74.96975,5203.99375,179.84675,23392.544249999995,566.028,0.0,25295.2395,23958.572249999994,25295.2395,-1336.6672500000059
2026-02-05 19:00:00+00:00,396.91975,4408.0425,223.408,80.833,735.0152499999999,0.0,1386.79925,10401.742,25.139,75.03999999999999,4996.40725,183.96224999999998,22913.30825,435.05199999999996,0.0,24611.9035,23348.360249999998,24611.9035,-1263.5432500000024
2026-02-05 20:00:00+00:00,393.644,4232.4845,222.57774999999998,80.865,724.54275,0.0,1414.062,10220.62575,25.147,73.985,4812.10775,191.5985,22391.64,30.54525,0.0,22798.64825,22422.18525,22798.64825,-376.46299999999974
2026-02-05 21:00:00+00:00,394.5795,3887.4807499999997,223.10775,80.824,707.7257500000001,0.0,1488.1100000000001,9222.1865,25.17,72.90075,4113.6582499999995,185.459,20401.20225,0.0,31.54975,21446.21875,20401.20225,21477.7685,-1076.5662499999999
2026-02-05 22:00:00+00:00,394.4175,3662.9805,223.6475,80.976,709.364,0.0,1465.20075,8776.56075,25.176,73.07900000000001,3773.873,184.171,19369.446,0.0,46.05825,19876.60775,19369.446,19922.665999999997,-553.2199999999975
2026-02-05 23:00:00+00:00,357.484,3852.66625,225.92675,81.075,718.7987499999999,0.0,1523.63075,8881.208999999999,25.197,73.5885,3747.4575,186.1665,19673.199999999997,0.0,310.14775,19117.13175,19673.199999999997,19427.2795,245.92049999999654
2026-02-06 00:00:00+00:00,363.678,3827.803,225.78825,81.0285,731.00375,0.0,1684.53125,8681.71325,25.111,77.1575,3676.38,188.485,19562.679500000002,0.0,631.99625,18564.0295,19562.679500000002,19196.02575,366.6537500000013
2026-02-06 01:00:00+00:00,365.2695,3668.056,225.43175000000002,81.03975,727.0699999999999,0.0,1578.78125,8450.63775,25.099,76.79775000000001,3727.9905,187.7595,19113.93275,0.0,614.0825,18235.71775,19113.93275,18849.80025,264.1324999999997
2026-02-06 02:00:00+00:00,364.5015,3795.058,225.51525,80.94225,722.0215000000001,0.0,1477.9492500000001,8549.28425,25.136,76.3305,3562.828,185.785,19065.3515,0.0,609.74075,18144.60525,19065.3515,18754.346,311.0054999999993
2026-02-06 03:00:00+00:00,365.762,3620.08925,227.138,81.09400000000001,723.7035000000001,0.0,1448.402,8676.92575,25.097,76.5345,3690.10675,186.3265,19121.17925,0.0,524.3567499999999,18671.63325,19121.17925,19195.989999999998,-74.81074999999691
2026-02-06 04:00:00+00:00,375.33125,3557.07375,228.22725,80.9125,736.47425,0.0,1297.114,8863.4345,25.067,77.33924999999999,3740.15475,192.29225,19173.42075,0.0,12.2325,19682.75325,19173.42075,19694.98575,-521.5649999999987
2026-02-06 05:00:00+00:00,372.22175,4260.7787499999995,227.82750000000001,81.26025,730.64025,6.6045,1211.67175,9421.10075,25.121,76.71600000000001,4579.832,191.459,21185.2335,0.0,10.2525,22285.4095,21185.2335,22295.662,-1110.4285000000018
2026-02-06 06:00:00+00:00,377.34450000000004,4365.0365,228.45524999999998,89.394,726.1285,116.08025,1187.89975,9774.6725,41.458,76.179,5215.702499999999,191.28725,22389.638000000003,0.0,7.9105,23950.8825,22389.638000000003,23958.793,-1569.1549999999988
2026-02-06 07:00:00+00:00,378.1535,4093.48125,227.47375,112.03725,737.9945,525.14275,1212.86175,9869.633249999999,50.567,77.42099999999999,5473.382250000001,193.25125,22951.3995,65.113,0.0,24960.9445,23016.5125,24960.9445,-1944.4320000000007
2026-02-06 08:00:00+00:00,377.64575,4164.384,227.3425,88.49000000000001,726.6825,1251.218,1151.8045,10050.87425,62.650499999999994,76.73599999999999,5539.32,190.70975,23907.857750000003,0.0,59.3535,25477.411500000002,23907.857750000003,25536.765000000003,-1628.9072500000002
2026-02-06 09:00:00+00:00,377.24625000000003,3774.91525,227.46425,82.95725,716.0237500000001,1801.56225,957.76825,10179.5925,34.2065,75.786,5410.075,190.99725,23828.594500000003,0.0,214.226,25235.14025,23828.594500000003,25449.36625,-1620.7717499999962
2026-02-06 10:00:00+00:00,373.37075,3679.1712500000003,223.8855,80.9505,709.11075,2281.73925,864.519,10395.553,25.092,75.071,5279.83975,191.98275,24180.2855,0.0,214.4075,25465.446,24180.2855,25679.8535,-1499.5679999999993
2026-02-06 11:00:00+00:00,375.927,3768.04625,223.27325000000002,80.7615,717.0345,2243.7132500000002,783.2112500000001,10103.114,25.024,75.91625,5273.7805,186.53674999999998,23856.338499999998,0.0,213.97525000000002,25343.34175,23856.338499999998,25557.317,-1700.978500000001
2026-02-06 12:00:00+00:00,374.474,3809.6310000000003,208.77474999999998,80.99575,704.79925,2128.3585000000003,805.8752499999999,10043.9125,25.169,74.816,4764.30525,187.59525,23208.7065,0.0,210.95225,25303.4495,23208.7065,25514.401749999997,-2305.695249999997
2026-02-06 13:00:00+00:00,375.39475,3921.4939999999997,212.6805,81.1285,708.302,1397.0632500000002,826.19525,10135.9725,25.264,75.12425,4758.914,186.79325,22704.32625,0.0,210.58075,24975.0315,22704.32625,25185.612250000002,-2481.2860000000037
2026-02-06 14:00:00+00:00,371.29525,3998.682,220.67,115.39725,683.9422500000001,594.797,800.1054999999999,10059.0995,92.117,73.0565,4948.72625,181.75575,22139.644249999998,71.951,0.0,24524.8285,22211.59525,24524.8285,-2313.233250000001
2026-02-06 15:00:00+00:00,375.049,4122.9664999999995,222.03425,122.42675,714.437,122.70375,761.141,10341.427749999999,141.37975,75.631,5116.19425,187.32299999999998,22302.714,433.3085,0.0,24630.87325,22736.0225,24630.87325,-1894.8507500000014
2026-02-06 16:00:00+00:00,378.84725,3996.58,221.98000000000002,125.295,722.4515,0.0,749.8795,10115.0765,179.04075,76.43325,5668.38525,185.8165,22419.785499999998,832.64575,0.0,24944.78225,23252.431249999998,24944.78225,-1692.3510000000024
2026-02-06 17:00:00+00:00,375.92325,4318.843,216.97050000000002,109.04275,725.27725,0.0,642.2987499999999,9731.13025,154.178,76.64375,5731.89725,186.0555,22268.260249999996,849.17125,0.0,24688.2785,23117.431499999995,24688.2785,-1570.8470000000052
2026-02-06 18:00:00+00:00,376.49275,4272.03025,218.788,92.15125,719.51,0.0,537.0989999999999,10043.6305,152.294,76.024,5583.6675,185.542,22257.229250000004,674.2275,0.0,24455.074249999998,22931.456750000005,24455.074249999998,-1523.617499999993
2026-02-06 19:00:00+00:00,377.01,4332.0779999999995,223.79500000000002,81.4135,728.97775,0.0,451.6205,9966.30575,47.53425,76.958,5490.075,186.72424999999998,21962.492,413.322,0.0,23680.4685,22375.814,23680.4685,-1304.6545000000006
2026-02-06 20:00:00+00:00,374.067,4042.0755,223.68975,81.82175000000001,729.77375,0.0,315.18875,9083.69325,25.353,77.02625,5119.62075,189.789,20262.09875,65.113,0.0,22193.01875,20327.211750000002,22193.01875,-1865.806999999997
2026-02-06 21:00:00+00:00,372.597,3881.7355,224.39075,81.606,720.40075,0.0,239.52925,8185.145,25.317,76.09725,4703.54,188.968,18699.3265,0.0,8.49225,20982.7875,18699.3265,20991.279749999998,-2291.9532499999987
2026-02-06 22:00:00+00:00,372.13775,3449.128,224.68675,81.7355,717.7405,0.0,204.38125,7578.4095,25.313,75.85050000000001,4206.56575,190.042,17125.9905,0.0,12.8905,19596.344,17125.9905,19609.234500000002,-2483.2440000000024
2026-02-06 23:00:00+00:00,351.88875,3627.78225,228.4605,77.9765,680.47425,0.0,185.51600000000002,7389.92325,24.764,71.6465,4364.903,185.81025,17189.145249999998,0.0,12.88125,18610.33775,17189.145249999998,18623.218999999997,-1434.0737499999996
2026-02-07 00:00:00+00:00,324.222,3519.467,228.00075,77.82225,681.5409999999999,0.0,194.73624999999998,7149.67325,24.692,71.76474999999999,4456.87325,186.98250000000002,16915.774999999998,0.0,28.417499999999997,17913.34,16915.774999999998,17941.7575,-1025.982500000002
2026-02-07 01:00:00+00:00,297.07925,3462.19425,229.10399999999998,77.86449999999999,676.76275,0.0,176.1615,7355.96025,24.705,71.28275,4215.1675,185.997,16772.27875,0.0,75.72825,17586.899,16772.27875,17662.62725,-890.3485000000001
2026-02-07 02:00:00+00:00,297.60974999999996,3447.48925,228.37775,77.825,676.893,0.0,168.51774999999998,7728.1807499999995,24.665,71.3095,3807.42325,184.9715,16713.2625,0.0,75.83500000000001,17508.004,16713.2625,17583.839,-870.5764999999992
2026-02-07 03:00:00+00:00,299.91775,3450.65425,227.61374999999998,77.73,677.31225,0.0,153.9735,7741.00175,24.63,71.375,3823.55125,185.25025,16733.00975,0.0,75.77725,17552.599000000002,16733.00975,17628.37625,-895.3665000000001
2026-02-07 04:00:00+00:00,297.23025,3433.27275,227.84325,77.514,678.52775,0.0,150.2185,7705.09225,24.646,71.54375,3919.799,183.9275,16769.615,0.0,12.7855,17884.778749999998,16769.615,17897.56425,-1127.9492499999978
2026-02-07 05:00:00+00:00,298.5615,3433.0505,227.773,78.1455,677.3367499999999,7.30125,154.499,7908.951,24.727,71.4515,3986.3512499999997,184.279,17052.427249999997,0.0,12.900500000000001,18645.177499999998,17052.427249999997,18658.077999999998,-1605.6507500000007
2026-02-07 06:00:00+00:00,296.23,3563.916,222.4,88.0835,680.04575,123.85650000000001,170.3175,8023.39775,28.15,71.661,4451.64275,186.00025,17905.701,0.0,12.72825,19478.4745,17905.701,19491.20275,-1585.5017499999994
2026-02-07 07:00:00+00:00,297.34775,3921.79125,212.9715,93.06725,681.44025,493.42925,162.632,8334.1015,44.61225,71.47775,4815.6885,190.9545,19319.51375,0.0,12.738,20769.586,19319.51375,20782.324,-1462.8102500000023
2026-02-07 08:00:00+00:00,296.42175,3906.3835,213.80925,94.994,685.73725,1038.8542499999999,161.83100000000002,8396.53875,91.121,71.81375,4874.80225,191.534,20023.840749999996,0.0,9.315000000000001,21685.77375,20023.840749999996,21695.08875,-1671.2480000000032
2026-02-07 09:00:00+00:00,296.931,3816.11575,211.326,83.00725,685.98325,1486.62275,154.8695,8490.82325,26.444,71.88225,4711.0525,190.00575,20225.06325,0.0,280.58475,22475.8605,20225.06325,22756.445249999997,-2531.381999999998
2026-02-07 10:00:00+00:00,297.094,3657.12425,212.282,78.16775,688.7965,1710.59475,164.348,8463.533,24.689,72.07124999999999,4618.55775,190.46375,20177.721999999998,0.0,347.211,22790.6395,20177.721999999998,23137.8505,-2960.1285000000025
2026-02-07 11:00:00+00:00,299.003,3640.2532499999998,210.41375,77.67075,688.744,1680.455,152.94125,8523.20225,24.684,72.12,4544.46025,190.37975,20104.327250000002,0.0,346.83299999999997,22892.4675,20104.327250000002,23239.300499999998,-3134.9732499999955
2026-02-07 12:00:00+00:00,298.995,3777.52825,214.2375,77.78575000000001,691.3222499999999,1409.83,142.922,8347.9365,24.656750000000002,72.1675,4636.12,191.6905,19885.192,0.0,346.211,22853.66325,19885.192,23199.87425,-3314.6822500000017
2026-02-07 13:00:00+00:00,298.92275,3567.6327499999998,217.60375,77.95875000000001,701.96,920.8305,164.01075,8134.47975,24.746,73.40825000000001,4812.1735,191.855,19185.58175,0.0,345.448,22317.6135,19185.58175,22663.0615,-3477.4797499999986
2026-02-07 14:00:00+00:00,298.77825,4094.0502500000002,225.50025,108.307,704.1387500000001,406.01275,190.84050000000002,8221.529,89.393,73.48125,4936.8505000000005,191.027,19539.9085,0.0,89.34625,21944.7845,19539.9085,22034.13075,-2494.222249999999
2026-02-07 15:00:00+00:00,299.8155,4248.61125,227.64225,118.14375,704.73125,109.14825,214.71725,8349.43,110.0945,73.55325,4982.5247500000005,190.34525,19628.75725,175.4405,0.0,22002.39125,19804.19775,22002.39125,-2198.193500000001
2026-02-07 16:00:00+00:00,298.938,4287.129,228.05475,118.42725,708.2535,0.0,277.73525,8446.68375,183.83475,73.93575,4935.448,190.015,19748.455,402.40175,0.0,22386.21125,20150.856750000003,22386.21125,-2235.3544999999976
2026-02-07 17:00:00+00:00,301.394,4298.03525,228.1325,118.92125,692.4467500000001,0.0,316.802,8476.287250000001,192.39475,72.9305,4954.233,185.91775,19837.495000000003,309.92975,0.0,22099.22725,20147.424750000002,22099.22725,-1951.802499999998
2026-02-07 18:00:00+00:00,299.56775,4299.213,227.44875,96.385,695.6469999999999,0.0,362.45175,8452.997,148.74775,73.11375,4958.9815,186.504,19801.05725,348.53075,0.0,21832.155,20149.588000000003,21832.155,-1682.5669999999955
2026-02-07 19:00:00+00:00,299.94275,4152.0665,227.309,83.02925,697.94925,0.0,377.18550000000005,8079.36475,27.3625,73.4365,4881.796,186.01875,19085.460749999995,267.989,0.0,21235.91675,19353.449749999996,21235.91675,-1882.4670000000042
2026-02-07 20:00:00+00:00,300.17625,3682.013,226.50775,82.92875000000001,691.0029999999999,0.0,345.825,7526.846750000001,24.734,72.77775,4491.5692500000005,186.49,17630.871500000005,123.627,0.0,20061.14725,17754.498500000005,20061.14725,-2306.6487499999967
2026-02-07 21:00:00+00:00,300.06174999999996,3648.73025,228.725,83.04325,691.37625,0.0,313.31975,7532.8055,24.775,72.768,4210.5295,186.67000000000002,17292.804249999997,0.0,14.941,19033.79625,17292.804249999997,19048.73725,-1755.933000000001
2026-02-07 22:00:00+00:00,298.5535,3617.96975,229.7765,82.89975,690.01275,0.0,324.21625,7549.048,24.789,72.60125,4135.93875,186.34325,17212.148750000004,0.0,18.35125,17748.98775,17212.148750000004,17767.339,-555.190249999996
2026-02-07 23:00:00+00:00,292.45975,3455.44725,230.3355,78.05475,678.864,0.0,339.31925,7018.323,22.409,68.949,3056.90575,185.44150000000002,15426.50875,0.0,19.20625,16792.22975,15426.50875,16811.435999999998,-1384.927249999997
2026-02-08 00:00:00+00:00,291.35225,3457.48175,227.76274999999998,77.88725,679.6967500000001,0.0,352.296,6998.11325,22.382,69.09925,2917.6945,184.9035,15278.669249999999,0.0,19.5685,16213.276,15278.669249999999,16232.8445,-954.1752500000002
2026-02-08 01:00:00+00:00,292.04925000000003,3308.7397499999997,227.28525000000002,78.02775,669.7529999999999,0.0,362.35875,7083.84175,22.35,68.13725,2834.707,181.0875,15128.337249999999,0.0,86.4455,15837.0505,15128.337249999999,15923.496,-795.1587500000005
2026-02-08 02:00:00+00:00,289.86400000000003,3429.15225,227.856,77.90275,673.383,0.0,428.87075,7217.7435,22.314,68.41925,2745.34025,183.40550000000002,15364.251250000001,0.0,152.774,15732.38925,15364.251250000001,15885.16325,-520.9119999999984
2026-02-08 03:00:00+00:00,289.91525,3406.80125,225.83950000000002,77.85475,669.13825,0.0,491.06825,7189.3645,22.304,68.03999999999999,2777.24275,181.4015,15398.97,0.0,152.58025,15692.85525,15398.97,15845.435500000001,-446.46550000000207
2026-02-08 04:00:00+00:00,288.854,3181.36075,225.1495,77.9555,667.607,0.0,566.77625,7314.12575,22.328,67.976,2842.83375,180.79425,15435.760750000001,0.0,52.304500000000004,15840.115249999999,15435.760750000001,15892.41975,-456.65899999999783
2026-02-08 05:00:00+00:00,291.04175,3270.34725,222.34474999999998,77.98975,666.24575,7.63275,630.00975,7270.067,22.358,67.88775,2797.97175,182.8345,15506.73075,0.0,19.6165,16243.27175,15506.73075,16262.88825,-756.1574999999993
2026-02-08 06:00:00+00:00,288.507,3437.703,224.1,86.46675,672.5505,116.4815,691.26,7491.78075,25.223,68.4515,2857.82925,184.78725,16145.1405,0.0,19.3685,16869.7555,16145.1405,16889.124,-743.9835000000003
2026-02-08 07:00:00+00:00,288.96,3620.8827499999998,225.137,91.8675,672.359,502.17600000000004,729.17975,7650.8552500000005,26.866500000000002,68.495,3119.857,184.709,17181.34475,0.0,19.3495,18101.932,17181.34475,18121.2815,-939.9367500000008
2026-02-08 08:00:00+00:00,290.85175,3298.16775,226.39999999999998,86.79775000000001,676.76275,1017.5425,769.26675,7812.69275,25.308,68.83875,3284.182,184.97325,17741.784,0.0,18.2685,19279.25275,17741.784,19297.521249999998,-1555.7372499999983
