,Other,Solar,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-02 12:00:00+00:00,42.3535,0.09375,535.36625,3777.7435,4355.557,0.0,0.0,1336.0,4355.557,1336.0,3019.557
2026-02-02 13:00:00+00:00,42.3815,0.03675,571.25775,3745.73125,4359.40725,0.0,0.0,1379.25,4359.40725,1379.25,2980.15725
2026-02-02 14:00:00+00:00,42.26775,0.010499999999999999,738.17325,3760.7495,4541.201,0.0,0.0,1490.5,4541.201,1490.5,3050.701
2026-02-02 15:00:00+00:00,42.3635,0.0,841.354,3814.59425,4698.31175,0.0,0.0,1460.25,4698.31175,1460.25,3238.06175
2026-02-02 16:00:00+00:00,42.24925,0.0,874.0455,3784.446,4700.74075,0.0,0.0,1292.25,4700.74075,1292.25,3408.49075
2026-02-02 17:00:00+00:00,42.14075,0.0,869.77325,3686.7275,4598.6415,0.0,0.0,1187.5,4598.6415,1187.5,3411.1414999999997
2026-02-02 18:00:00+00:00,42.1295,0.0,843.955,3790.5860000000002,4676.6705,0.0,0.0,1489.75,4676.6705,1489.75,3186.9205
2026-02-02 19:00:00+00:00,42.14075,0.0,845.1007500000001,3547.318,4434.5595,0.0,0.0,1527.25,4434.5595,1527.25,2907.3095000000003
2026-02-02 20:00:00+00:00,42.195499999999996,0.0,729.66475,3539.84,4311.70025,0.0,0.0,1650.25,4311.70025,1650.25,2661.45025
2026-02-02 21:00:00+00:00,42.235749999999996,0.0,611.61075,3409.4449999999997,4063.2915,0.0,0.0,1606.75,4063.2915,1606.75,2456.5415
2026-02-02 22:00:00+00:00,42.210750000000004,0.0,520.96525,3049.58475,3612.76075,0.0,0.0,1455.75,3612.76075,1455.75,2157.01075
2026-02-02 23:00:00+00:00,43.83725,0.0,411.44100000000003,3584.63125,4039.9094999999998,0.0,0.0,1789.75,4039.9094999999998,1789.75,2250.1594999999998
2026-02-03 00:00:00+00:00,44.05675,0.0,338.97825,3414.40125,3797.4362499999997,0.0,0.0,1448.25,3797.4362499999997,1448.25,2349.1862499999997
2026-02-03 01:00:00+00:00,44.1775,0.0,302.8335,3271.45425,3618.4652499999997,0.0,0.0,1465.25,3618.4652499999997,1465.25,2153.2152499999997
2026-02-03 02:00:00+00:00,46.2435,0.0,263.88725,3249.293,3559.42375,0.0,0.0,1463.5,3559.42375,1463.5,2095.92375
2026-02-03 03:00:00+00:00,46.6665,0.0,250.71275,3246.804,3544.18325,0.0,0.0,1507.75,3544.18325,1507.75,2036.43325
2026-02-03 04:00:00+00:00,48.308,0.0,219.91625,3442.6855,3710.90975,0.0,0.0,1579.0,3710.90975,1579.0,2131.90975
2026-02-03 05:00:00+00:00,48.5075,0.0,200.81674999999998,3996.0165,4245.34075,0.0,0.0,1757.75,4245.34075,1757.75,2487.5907500000003
2026-02-03 06:00:00+00:00,48.471000000000004,0.0,182.859,4218.39775,4449.72775,0.0,0.0,1799.5,4449.72775,1799.5,2650.22775
2026-02-03 07:00:00+00:00,48.43325,0.001,148.99124999999998,4185.91425,4383.33975,0.0,0.0,1739.75,4383.33975,1739.75,2643.58975
2026-02-03 08:00:00+00:00,48.558,0.04375,121.328,4207.94875,4377.8785,0.0,0.0,1777.5,4377.8785,1777.5,2600.3785
2026-02-03 09:00:00+00:00,48.591499999999996,0.1235,89.45825,4168.1925,4306.36575,0.0,0.0,1841.5,4306.36575,1841.5,2464.86575
2026-02-03 10:00:00+00:00,48.506,0.25825,62.543,4102.24175,4213.549,0.0,0.0,1837.75,4213.549,1837.75,2375.799
2026-02-03 11:00:00+00:00,46.433499999999995,0.2565,44.66925,3917.5755,4008.93475,0.0,0.0,1765.75,4008.93475,1765.75,2243.18475
2026-02-03 12:00:00+00:00,48.333,0.1255,29.539,3855.73425,3933.73175,0.0,0.0,1702.25,3933.73175,1702.25,2231.48175
2026-02-03 13:00:00+00:00,48.11475,0.03325,31.926499999999997,3887.03,3967.1045000000004,0.0,0.0,1694.75,3967.1045000000004,1694.75,2272.3545000000004
2026-02-03 14:00:00+00:00,47.918,0.00875,39.88775,4111.391250000001,4199.205750000001,0.0,0.0,1726.75,4199.205750000001,1726.75,2472.455750000001
2026-02-03 15:00:00+00:00,48.416,0.0,53.143249999999995,4144.722,4246.28125,0.0,0.0,1699.5,4246.28125,1699.5,2546.78125
2026-02-03 16:00:00+00:00,48.2385,0.0,71.15225,4275.82675,4395.2175,0.0,0.0,1727.0,4395.2175,1727.0,2668.2174999999997
2026-02-03 17:00:00+00:00,47.949,0.0,89.04275,4276.09975,4413.0915,0.0,0.0,1726.75,4413.0915,1726.75,2686.3415000000005
2026-02-03 18:00:00+00:00,47.88625,0.0,98.92275,4263.282999999999,4410.092,0.0,0.0,1728.75,4410.092,1728.75,2681.3419999999996
2026-02-03 19:00:00+00:00,47.98675,0.0,114.19175,4143.23475,4305.41325,0.0,0.0,1704.5,4305.41325,1704.5,2600.9132499999996
2026-02-03 20:00:00+00:00,47.92375,0.0,148.133,3811.7782500000003,4007.8350000000005,0.0,0.0,1699.25,4007.8350000000005,1699.25,2308.5850000000005
2026-02-03 21:00:00+00:00,47.92075,0.0,167.069,3550.93075,3765.9205,0.0,0.0,1674.5,3765.9205,1674.5,2091.4205
2026-02-03 22:00:00+00:00,47.8065,0.0,189.8515,3367.326,3604.984,0.0,0.0,1660.5,3604.984,1660.5,1944.484
2026-02-03 23:00:00+00:00,38.1275,0.0,196.8145,3373.7400000000002,3608.6820000000002,0.0,0.0,1602.0,3608.6820000000002,1602.0,2006.6820000000002
2026-02-04 00:00:00+00:00,38.25425,0.0,225.1605,3379.851,3643.26575,0.0,0.0,1578.25,3643.26575,1578.25,2065.01575
2026-02-04 01:00:00+00:00,38.287,0.0,243.89000000000001,3369.41925,3651.59625,0.0,0.0,1592.0,3651.59625,1592.0,2059.59625
2026-02-04 02:00:00+00:00,40.264,0.0,245.69925,3361.36775,3647.331,0.0,0.0,1553.0,3647.331,1553.0,2094.331
2026-02-04 03:00:00+00:00,40.223,0.0,253.49325,3375.6405,3669.35675,0.0,0.0,1474.0,3669.35675,1474.0,2195.35675
2026-02-04 04:00:00+00:00,40.5245,0.0,248.65,3388.0477499999997,3677.22225,0.0,0.0,1460.5,3677.22225,1460.5,2216.72225
2026-02-04 05:00:00+00:00,40.5655,0.0,272.8785,3795.7292500000003,4109.17325,0.0,0.0,1553.75,4109.17325,1553.75,2555.42325
2026-02-04 06:00:00+00:00,40.4625,0.0,271.9345,4229.82025,4542.21725,0.0,0.0,1679.25,4542.21725,1679.25,2862.9672499999997
2026-02-04 07:00:00+00:00,40.3435,0.0015,345.91925000000003,4234.83975,4621.104,0.0,0.0,1728.5,4621.104,1728.5,2892.6040000000003
2026-02-04 08:00:00+00:00,40.3455,0.05675,405.77525,4123.4555,4569.633,0.0,0.0,1723.75,4569.633,1723.75,2845.883
2026-02-04 09:00:00+00:00,40.25875,0.25725000000000003,483.51775,3983.76675,4507.800499999999,0.0,0.0,1689.25,4507.800499999999,1689.25,2818.5504999999994
2026-02-04 10:00:00+00:00,40.33625,0.4855,589.36675,3842.439,4472.6275,0.0,0.0,1690.0,4472.6275,1690.0,2782.6274999999996
2026-02-04 11:00:00+00:00,38.55175,0.47825,637.534,3657.06225,4333.62625,0.0,0.0,1614.5,4333.62625,1614.5,2719.1262500000003
2026-02-04 12:00:00+00:00,40.64725,0.2235,650.9422500000001,3637.643,4329.456,0.0,0.0,1498.5,4329.456,1498.5,2830.956
2026-02-04 13:00:00+00:00,40.64575000000001,0.063,716.663,3698.6915,4456.06325,0.0,0.0,1419.75,4456.06325,1419.75,3036.31325
2026-02-04 14:00:00+00:00,40.50725,0.02025,825.70825,3741.4474999999998,4607.68325,0.0,0.0,1413.25,4607.68325,1413.25,3194.43325
2026-02-04 15:00:00+00:00,40.375,0.0,947.3832500000001,3642.353,4630.11125,0.0,0.0,1514.0,4630.11125,1514.0,3116.11125
2026-02-04 16:00:00+00:00,40.09025,0.0,1063.5205,3233.91425,4337.525,0.0,0.0,1412.25,4337.525,1412.25,2925.2749999999996
2026-02-04 17:00:00+00:00,39.93325,0.0,1128.5997499999999,3180.6949999999997,4349.227999999999,0.0,0.0,1186.0,4349.227999999999,1186.0,3163.227999999999
2026-02-04 18:00:00+00:00,39.874249999999996,0.0,1215.11175,3125.1475,4380.1335,0.0,0.0,1175.25,4380.1335,1175.25,3204.8835
2026-02-04 19:00:00+00:00,39.94725,0.0,1340.7082500000001,3093.976,4474.6315,0.0,0.0,1338.25,4474.6315,1338.25,3136.3815000000004
2026-02-04 20:00:00+00:00,39.97775,0.0,1457.0785,3189.46875,4686.525,0.0,0.0,1518.25,4686.525,1518.25,3168.2749999999996
2026-02-04 21:00:00+00:00,40.061,0.0,1472.6680000000001,3110.701,4623.43,0.0,0.0,1333.25,4623.43,1333.25,3290.1800000000003
2026-02-04 22:00:00+00:00,40.02125,0.0,1451.4367499999998,2752.24925,4243.7072499999995,0.0,0.0,1429.0,4243.7072499999995,1429.0,2814.7072499999995
2026-02-04 23:00:00+00:00,41.382,0.0,1477.4195,2748.4025,4267.204,0.0,0.0,1267.0,4267.204,1267.0,3000.2039999999997
2026-02-05 00:00:00+00:00,35.38125,0.0,1447.855,2708.3605,4191.59675,0.0,0.0,1138.5,4191.59675,1138.5,3053.0967499999997
2026-02-05 01:00:00+00:00,35.380250000000004,0.0,1488.676,2682.05975,4206.116,0.0,0.0,1119.5,4206.116,1119.5,3086.616
2026-02-05 02:00:00+00:00,35.38,0.0,1357.32925,2667.8022499999997,4060.5114999999996,0.0,0.0,999.5,4060.5114999999996,999.5,3061.0114999999996
2026-02-05 03:00:00+00:00,35.3795,0.0,1278.923,2676.64975,3990.9522500000003,0.0,0.0,1058.5,3990.9522500000003,1058.5,2932.4522500000003
2026-02-05 04:00:00+00:00,35.3785,0.0,1220.53425,2785.12525,4041.038,0.0,0.0,1278.75,4041.038,1278.75,2762.288
2026-02-05 05:00:00+00:00,35.378,0.0,1138.1377499999999,3130.8155,4304.33125,0.0,0.0,1670.25,4304.33125,1670.25,2634.08125
2026-02-05 06:00:00+00:00,35.377,0.0,989.7217499999999,3605.8025,4630.90125,0.0,0.0,1677.5,4630.90125,1677.5,2953.40125
2026-02-05 07:00:00+00:00,35.3775,0.005,718.0535,3610.9339999999997,4364.37,0.0,0.0,1654.5,4364.37,1654.5,2709.87
2026-02-05 08:00:00+00:00,35.3845,0.13575,638.2815,3664.93025,4338.732,0.0,0.0,1935.25,4338.732,1935.25,2403.482
2026-02-05 09:00:00+00:00,35.39775,0.37175,435.2725,3675.3632500000003,4146.405250000001,0.0,0.0,1871.25,4146.405250000001,1871.25,2275.1552500000007
2026-02-05 10:00:00+00:00,35.40075,0.55175,268.50175,3624.822,3929.27625,0.0,0.0,1803.75,3929.27625,1803.75,2125.52625
2026-02-05 11:00:00+00:00,35.4,0.48775,203.14675,3602.689,3841.7235,0.0,0.0,1785.0,3841.7235,1785.0,2056.7235
2026-02-05 12:00:00+00:00,35.393,0.24725,178.63625,3537.8597499999996,3752.1362499999996,0.0,0.0,1773.25,3752.1362499999996,1773.25,1978.8862499999996
2026-02-05 13:00:00+00:00,35.3775,0.076,143.295,3482.56275,3661.31125,0.0,0.0,1690.0,3661.31125,1690.0,1971.3112500000002
2026-02-05 14:00:00+00:00,35.37675,0.02225,150.097,3723.86675,3909.3627500000002,0.0,0.0,1780.75,3909.3627500000002,1780.75,2128.6127500000002
2026-02-05 15:00:00+00:00,35.37625,0.0,165.68275,3914.79025,4115.84925,0.0,0.0,1807.0,4115.84925,1807.0,2308.84925
2026-02-05 16:00:00+00:00,35.37625,0.0,168.13875,4089.0107500000004,4292.525750000001,0.0,0.0,1765.5,4292.525750000001,1765.5,2527.0257500000007
2026-02-05 17:00:00+00:00,35.3755,0.0,131.99725,4078.0165,4245.38925,0.0,0.0,1741.25,4245.38925,1741.25,2504.13925
2026-02-05 18:00:00+00:00,35.37625,0.0,142.48,4083.32575,4261.182,0.0,0.0,1751.25,4261.182,1751.25,2509.932
2026-02-05 19:00:00+00:00,35.3765,0.0,148.86675,3842.901,4027.14425,0.0,0.0,1724.75,4027.14425,1724.75,2302.39425
2026-02-05 20:00:00+00:00,35.37625,0.0,146.6935,3364.73575,3546.8055,0.0,0.0,1621.25,3546.8055,1621.25,1925.5555
2026-02-05 21:00:00+00:00,35.3755,0.0,149.99325,3363.0395,3548.40825,0.0,0.0,1588.75,3548.40825,1588.75,1959.65825
2026-02-05 22:00:00+00:00,35.375,0.0,166.465,3181.7935,3383.6335000000004,0.0,0.0,1621.75,3383.6335000000004,1621.75,1761.8835000000004
2026-02-05 23:00:00+00:00,38.601,0.0,132.13375,2586.98875,2757.7235,0.0,0.0,1527.5,2757.7235,1527.5,1230.2235
2026-02-06 00:00:00+00:00,38.6,0.0,148.29525,2613.91425,2800.8095,0.0,0.0,1583.75,2800.8095,1583.75,1217.0594999999998
2026-02-06 01:00:00+00:00,38.6,0.0,165.38675,2621.51575,2825.5025,0.0,0.0,1610.0,2825.5025,1610.0,1215.5025
2026-02-06 02:00:00+00:00,38.59975,0.0,179.50775,2631.455,2849.5625,0.0,0.0,1628.25,2849.5625,1628.25,1221.3125
2026-02-06 03:00:00+00:00,38.599,0.0,190.46425,2653.6504999999997,2882.71375,0.0,0.0,1647.75,2882.71375,1647.75,1234.96375
2026-02-06 04:00:00+00:00,38.599,0.0,214.39575,2946.51325,3199.508,0.0,0.0,1718.25,3199.508,1718.25,1481.2579999999998
2026-02-06 05:00:00+00:00,38.599,0.0,233.7105,3477.06925,3749.37875,0.0,0.0,1819.5,3749.37875,1819.5,1929.8787499999999
2026-02-06 06:00:00+00:00,38.598749999999995,0.00025,285.842,3629.911,3954.352,0.0,0.0,1848.25,3954.352,1848.25,2106.102
2026-02-06 07:00:00+00:00,38.598,0.00475,291.5775,3675.098,4005.27825,0.0,0.0,1705.25,4005.27825,1705.25,2300.02825
2026-02-06 08:00:00+00:00,38.603,0.056,333.5995,3768.14475,4140.40325,0.0,0.0,1776.0,4140.40325,1776.0,2364.4032500000003
2026-02-06 09:00:00+00:00,38.61725,0.27449999999999997,374.93025,3751.47275,4165.29475,0.0,0.0,1718.0,4165.29475,1718.0,2447.29475
2026-02-06 10:00:00+00:00,38.621,0.4935,464.71475,3678.7,4182.52925,0.0,0.0,1688.25,4182.52925,1688.25,2494.2792499999996
2026-02-06 11:00:00+00:00,38.6195,0.4505,546.847,3713.67575,4299.59275,0.0,0.0,1687.25,4299.59275,1687.25,2612.34275
2026-02-06 12:00:00+00:00,38.613,0.2425,597.0722499999999,3648.89,4284.81775,0.0,0.0,1638.5,4284.81775,1638.5,2646.31775
2026-02-06 13:00:00+00:00,38.596,0.07025,704.91275,3535.2525,4278.8315,0.0,0.0,1696.25,4278.8315,1696.25,2582.5815000000002
2026-02-06 14:00:00+00:00,38.594,0.020999999999999998,871.90725,3547.141,4457.66325,0.0,0.0,1802.75,4457.66325,1802.75,2654.9132499999996
2026-02-06 15:00:00+00:00,38.594,0.0,1027.22725,3536.43825,4602.2595,0.0,0.0,1748.5,4602.2595,1748.5,2853.7595
2026-02-06 16:00:00+00:00,38.594,0.0,1130.7265,3537.3925,4706.713,0.0,0.0,1772.0,4706.713,1772.0,2934.7129999999997
2026-02-06 17:00:00+00:00,38.5945,0.0,1149.85275,3513.37875,4701.826,0.0,0.0,1735.0,4701.826,1735.0,2966.826
2026-02-06 18:00:00+00:00,38.595,0.0,1168.6475,3477.9535,4685.196,0.0,0.0,1637.5,4685.196,1637.5,3047.696
2026-02-06 19:00:00+00:00,38.595,0.0,1175.19175,3503.114,4716.90075,0.0,0.0,1432.0,4716.90075,1432.0,3284.90075
2026-02-06 20:00:00+00:00,38.5955,0.0,1182.61025,3529.0405,4750.24625,0.0,0.0,1446.0,4750.24625,1446.0,3304.24625
2026-02-06 21:00:00+00:00,38.596,0.0,1199.01775,3496.40175,4734.0154999999995,0.0,0.0,1552.5,4734.0154999999995,1552.5,3181.5154999999995
2026-02-06 22:00:00+00:00,38.59625,0.0,1218.05625,3303.3305,4559.983,0.0,0.0,1703.0,4559.983,1703.0,2856.983
2026-02-06 23:00:00+00:00,35.595,0.0,1222.8025,2679.76275,3938.16025,0.0,0.0,1568.5,3938.16025,1568.5,2369.66025
2026-02-07 00:00:00+00:00,35.595,0.0,1174.8467500000002,2620.993,3831.4347500000003,0.0,0.0,1616.25,3831.4347500000003,1616.25,2215.1847500000003
2026-02-07 01:00:00+00:00,35.595,0.0,1180.317,2530.2022500000003,3746.1142500000005,0.0,0.0,1434.0,3746.1142500000005,1434.0,2312.1142500000005
2026-02-07 02:00:00+00:00,35.595749999999995,0.0,1220.5915,2525.534,3781.72125,0.0,0.0,1440.25,3781.72125,1440.25,2341.47125
2026-02-07 03:00:00+00:00,35.596,0.0,1227.54225,2758.184,4021.32225,0.0,0.0,1451.0,4021.32225,1451.0,2570.32225
2026-02-07 04:00:00+00:00,35.596,0.0,1186.08075,2821.40575,4043.0825,0.0,0.0,1182.5,4043.0825,1182.5,2860.5825
2026-02-07 05:00:00+00:00,35.596,0.0,1124.16075,3197.7135,4357.47025,0.0,0.0,1189.25,4357.47025,1189.25,3168.2202500000003
2026-02-07 06:00:00+00:00,35.597,0.0,1074.389,3286.24525,4396.23125,0.0,0.0,1449.0,4396.23125,1449.0,2947.23125
2026-02-07 07:00:00+00:00,35.598,0.00475,914.2012500000001,3333.865,4283.669,0.0,0.0,1441.0,4283.669,1441.0,2842.669
2026-02-07 08:00:00+00:00,35.6055,0.077,741.1402499999999,3308.40975,4085.2324999999996,0.0,0.0,1364.5,4085.2324999999996,1364.5,2720.7324999999996
2026-02-07 09:00:00+00:00,35.6195,0.1905,524.83575,3368.62025,3929.2659999999996,0.0,0.0,1363.5,3929.2659999999996,1363.5,2565.7659999999996
2026-02-07 10:00:00+00:00,35.623,0.27125,394.21950000000004,3378.541,3808.65475,0.0,0.0,1383.5,3808.65475,1383.5,2425.15475
2026-02-07 11:00:00+00:00,35.6215,0.2655,301.13625,3319.1904999999997,3656.21375,0.0,0.0,1509.0,3656.21375,1509.0,2147.21375
2026-02-07 12:00:00+00:00,35.616,0.16425,233.7285,3336.66125,3606.17,0.0,0.0,1551.25,3606.17,1551.25,2054.92
2026-02-07 13:00:00+00:00,35.59925,0.06825,166.2375,3306.8605,3508.7655,0.0,0.0,1555.0,3508.7655,1555.0,1953.7655
2026-02-07 14:00:00+00:00,35.59725,0.01575,135.753,3320.18825,3491.55425,0.0,0.0,1585.75,3491.55425,1585.75,1905.8042500000001
2026-02-07 15:00:00+00:00,35.598,0.0,101.30425,3488.33025,3625.2325,0.0,0.0,1661.5,3625.2325,1661.5,1963.7325
2026-02-07 16:00:00+00:00,35.598,0.0,58.677,3494.625,3588.9,0.0,0.0,1607.75,3588.9,1607.75,1981.15
2026-02-07 17:00:00+00:00,35.598,0.0,44.27525,3471.53575,3551.409,0.0,0.0,1538.5,3551.409,1538.5,2012.909
2026-02-07 18:00:00+00:00,35.598,0.0,60.837,3458.85975,3555.29475,0.0,0.0,1567.5,3555.29475,1567.5,1987.79475
2026-02-07 19:00:00+00:00,35.598,0.0,98.1695,3392.8235,3526.591,0.0,0.0,1512.75,3526.591,1512.75,2013.841
2026-02-07 20:00:00+00:00,35.598,0.0,235.3635,3360.07725,3631.0387499999997,0.0,0.0,1608.5,3631.0387499999997,1608.5,2022.5387499999997
2026-02-07 21:00:00+00:00,35.599,0.0,381.68899999999996,3328.6365,3745.9245,0.0,0.0,1630.5,3745.9245,1630.5,2115.4245
2026-02-07 22:00:00+00:00,35.599,0.0,564.80625,3155.06625,3755.4714999999997,0.0,0.0,1538.25,3755.4714999999997,1538.25,2217.2214999999997
2026-02-07 23:00:00+00:00,35.499,0.0,829.76375,2722.94,3588.20275,0.0,0.0,1530.75,3588.20275,1530.75,2057.45275
2026-02-08 00:00:00+00:00,35.499,0.0,1125.399,2682.16,3843.058,0.0,0.0,1394.75,3843.058,1394.75,2448.308
2026-02-08 01:00:00+00:00,35.499,0.0,1396.556,2586.06775,4018.1227500000005,0.0,0.0,1350.75,4018.1227500000005,1350.75,2667.3727500000005
2026-02-08 02:00:00+00:00,35.4995,0.0,1712.4585000000002,2594.0265,4341.9845000000005,0.0,0.0,1613.5,4341.9845000000005,1613.5,2728.4845000000005
2026-02-08 03:00:00+00:00,35.499,0.0,1903.98225,2590.7715,4530.25275,0.0,0.0,1773.5,4530.25275,1773.5,2756.7527499999997
2026-02-08 04:00:00+00:00,35.5,0.0,1866.90275,2639.9807499999997,4542.3835,0.0,0.0,1634.0,4542.3835,1634.0,2908.3835
2026-02-08 05:00:00+00:00,35.5,0.0,1810.46975,2903.4852499999997,4749.455,0.0,0.0,1477.25,4749.455,1477.25,3272.205
2026-02-08 06:00:00+00:00,35.5,0.0,1666.12825,2981.68525,4683.3135,0.0,0.0,1285.25,4683.3135,1285.25,3398.0635
2026-02-08 07:00:00+00:00,35.501,0.0055,1521.80275,3150.783,4708.09225,0.0,0.0,986.0,4708.09225,986.0,3722.0922499999997
2026-02-08 08:00:00+00:00,35.512,0.08299999999999999,1333.449,3281.21175,4650.25575,0.0,0.0,958.0,4650.25575,958.0,3692.2557500000003
2026-02-08 09:00:00+00:00,35.5205,0.2155,1171.1577499999999,3299.96025,4506.854,0.0,0.0,1301.75,4506.854,1301.75,3205.1040000000003
2026-02-08 10:00:00+00:00,35.52125,0.319,1053.21575,3250.8355,4339.8915,0.0,0.0,1757.75,4339.8915,1757.75,2582.1414999999997
2026-02-08 11:00:00+00:00,35.51925,0.31475,877.2460000000001,3288.3235,4201.4035,0.0,0.0,1958.25,4201.4035,1958.25,2243.1535000000003
2026-02-08 12:00:00+00:00,35.517250000000004,0.1875,625.337,3350.47975,4011.5215,0.0,0.0,1763.75,4011.5215,1763.75,2247.7715
2026-02-08 13:00:00+00:00,35.50325,0.07575,464.1925,3374.301,3874.0724999999998,0.0,0.0,1681.5,3874.0724999999998,1681.5,2192.5724999999998
2026-02-08 14:00:00+00:00,35.501,0.01925,409.79125,3442.3540000000003,3887.6655,0.0,0.0,1526.0,3887.6655,1526.0,2361.6655
2026-02-08 15:00:00+00:00,35.501,0.0,357.6225,3620.12525,4013.24875,0.0,0.0,1728.5,4013.24875,1728.5,2284.74875
2026-02-08 16:00:00+00:00,35.501,0.0,286.97575,3621.298,3943.7747499999996,0.0,0.0,1523.5,3943.7747499999996,1523.5,2420.2747499999996
2026-02-08 17:00:00+00:00,35.501,0.0,245.12900000000002,3676.0924999999997,3956.7225,0.0,0.0,1649.25,3956.7225,1649.25,2307.4725
2026-02-08 18:00:00+00:00,35.501,0.0,229.8955,3634.798,3900.1944999999996,0.0,0.0,1617.75,3900.1944999999996,1617.75,2282.4444999999996
2026-02-08 19:00:00+00:00,35.501,0.0,206.73875,3590.97975,3833.2195,0.0,0.0,1554.25,3833.2195,1554.25,2278.9695
2026-02-08 20:00:00+00:00,35.502,0.0,191.57475,3489.32,3716.3967500000003,0.0,0.0,1531.0,3716.3967500000003,1531.0,2185.3967500000003
2026-02-08 21:00:00+00:00,35.50125,0.0,211.89425,3370.74,3618.1355,0.0,0.0,1542.75,3618.1355,1542.75,2075.3855
2026-02-08 22:00:00+00:00,35.502,0.0,235.1825,3250.9055,3521.5899999999997,0.0,0.0,1554.25,3521.5899999999997,1554.25,1967.3399999999997
2026-02-08 23:00:00+00:00,39.502,0.0,210.655,2981.0344999999998,3231.1915,0.0,0.0,1532.5,3231.1915,1532.5,1698.6915
2026-02-09 00:00:00+00:00,43.502,0.0,258.7415,2921.63875,3223.88225,0.0,0.0,1458.5,3223.88225,1458.5,1765.38225
2026-02-09 01:00:00+00:00,43.501,0.0,271.85075,2900.766,3216.11775,0.0,0.0,1534.75,3216.11775,1534.75,1681.36775
2026-02-09 02:00:00+00:00,45.501,0.0,341.22075,2877.51975,3264.2415,0.0,0.0,1626.0,3264.2415,1626.0,1638.2415
2026-02-09 03:00:00+00:00,45.501,0.0,364.52825,2900.11325,3310.1425,0.0,0.0,1625.25,3310.1425,1625.25,1684.8925
2026-02-09 04:00:00+00:00,45.502,0.0,373.619,3179.77125,3598.89225,0.0,0.0,1704.5,3598.89225,1704.5,1894.3922499999999
2026-02-09 05:00:00+00:00,45.501,0.0,352.66724999999997,3539.9545,3938.1227499999995,0.0,0.0,1747.25,3938.1227499999995,1747.25,2190.8727499999995
2026-02-09 06:00:00+00:00,45.501,0.0,330.50425,3701.2397499999997,4077.245,0.0,0.0,1555.0,4077.245,1555.0,2522.245
2026-02-09 07:00:00+00:00,45.50125,0.00625,364.9045,4069.709,4480.121,0.0,0.0,1738.75,4480.121,1738.75,2741.371
2026-02-09 08:00:00+00:00,45.5105,0.0945,352.336,4097.531,4495.472,0.0,0.0,1677.25,4495.472,1677.25,2818.2219999999998
2026-02-09 09:00:00+00:00,45.5185,0.2465,311.99725,4077.05225,4434.8145,0.0,0.0,1683.75,4434.8145,1683.75,2751.0645000000004
2026-02-09 10:00:00+00:00,45.52,0.37424999999999997,332.1265,4035.8779999999997,4413.898749999999,0.0,0.0,1733.0,4413.898749999999,1733.0,2680.8987499999994
2026-02-09 11:00:00+00:00,43.51575,0.378,298.42425000000003,4010.1585,4352.4765,0.0,0.0,1695.0,4352.4765,1695.0,2657.4764999999998
2026-02-09 12:00:00+00:00,45.513000000000005,0.23425,287.986,4047.721,4381.45425,0.0,0.0,1737.0,4381.45425,1737.0,2644.45425
2026-02-09 13:00:00+00:00,45.50375,0.09425,257.94425,4051.86975,4355.412,0.0,0.0,1613.25,4355.412,1613.25,2742.1620000000003
2026-02-09 14:00:00+00:00,45.501,0.017,238.36925,4025.2355,4309.1227499999995,0.0,0.0,1528.0,4309.1227499999995,1528.0,2781.1227499999995
2026-02-09 15:00:00+00:00,45.501,0.0,255.2375,4121.189249999999,4421.92775,0.0,0.0,1646.25,4421.92775,1646.25,2775.67775
2026-02-09 16:00:00+00:00,45.501,0.0,262.94225,4115.96825,4424.4115,0.0,0.0,1724.5,4424.4115,1724.5,2699.9115
2026-02-09 17:00:00+00:00,45.502,0.0,289.88775,4098.8282500000005,4434.218000000001,0.0,0.0,1703.25,4434.218000000001,1703.25,2730.9680000000008
2026-02-09 18:00:00+00:00,45.502,0.0,299.4705,4098.65075,4443.62325,0.0,0.0,1619.75,4443.62325,1619.75,2823.8732499999996
2026-02-09 19:00:00+00:00,45.501,0.0,251.5525,3761.7725,4058.826,0.0,0.0,1380.5,4058.826,1380.5,2678.326
2026-02-09 20:00:00+00:00,45.50175,0.0,234.25875,3604.10825,3883.86875,0.0,0.0,1662.25,3883.86875,1662.25,2221.61875
2026-02-09 21:00:00+00:00,45.502,0.0,165.5985,3580.4425,3791.543,0.0,0.0,1627.25,3791.543,1627.25,2164.293
2026-02-09 22:00:00+00:00,45.502,0.0,99.12950000000001,3493.5077499999998,3638.1392499999997,0.0,0.0,1583.0,3638.1392499999997,1583.0,2055.1392499999997
2026-02-09 23:00:00+00:00,40.85825,0.0,77.382,3104.2560000000003,3222.49625,0.0,0.0,1499.25,3222.49625,1499.25,1723.2462500000001
2026-02-10 00:00:00+00:00,35.86775,0.0,70.60375,3073.679,3180.1505,0.0,0.0,1481.25,3180.1505,1481.25,1698.9005000000002
2026-02-10 01:00:00+00:00,36.00925,0.0,60.8185,3069.16225,3165.99,0.0,0.0,1490.5,3165.99,1490.5,1675.4899999999998
2026-02-10 02:00:00+00:00,36.01675,0.0,44.36475,3070.603,3150.9845,0.0,0.0,1479.75,3150.9845,1479.75,1671.2345
2026-02-10 03:00:00+00:00,36.196,0.0,47.28225,3080.8154999999997,3164.29375,0.0,0.0,1470.5,3164.29375,1470.5,1693.7937499999998
