,Biomass,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-02 05:00:00+00:00,18.0,9.0,4.0,14.0,0.25,109.75,185.25,60.25,0.0,331.25,731.75,33.5,0.0,875.25,765.25,875.25,-110.0
2026-02-02 06:00:00+00:00,41.0,9.0,4.0,14.0,7.5,124.25,170.5,60.75,0.0,331.0,762.0,265.25,0.0,1071.5,1027.25,1071.5,-44.25
2026-02-02 07:00:00+00:00,41.0,9.0,4.0,14.0,149.5,143.75,169.25,60.0,0.0,331.0,921.5,361.25,0.0,1124.5,1282.75,1124.5,158.25
2026-02-02 08:00:00+00:00,41.25,9.0,3.0,14.0,416.0,114.25,166.5,50.5,0.0,330.5,1145.0,21.75,0.0,1075.5,1166.75,1075.5,91.25
2026-02-02 09:00:00+00:00,42.0,9.0,2.0,14.75,583.0,142.25,167.5,40.75,0.0,331.0,1332.25,0.0,213.0,1042.0,1332.25,1255.0,77.25
2026-02-02 10:00:00+00:00,42.0,9.0,2.0,15.0,454.5,222.0,169.5,41.0,0.0,331.25,1286.25,0.0,326.5,993.5,1286.25,1320.0,-33.75
2026-02-02 11:00:00+00:00,42.0,9.0,2.0,14.75,488.5,239.25,169.0,41.0,0.0,331.25,1336.75,0.0,471.0,1069.0,1336.75,1540.0,-203.25
2026-02-02 12:00:00+00:00,42.0,9.0,2.0,14.0,320.25,196.0,169.0,41.0,0.0,331.25,1124.5,0.0,243.75,1072.5,1124.5,1316.25,-191.75
2026-02-02 13:00:00+00:00,38.25,9.0,2.0,14.0,257.0,186.0,169.0,41.25,0.0,331.0,1047.5,0.0,27.0,1074.75,1047.5,1101.75,-54.25
2026-02-02 14:00:00+00:00,26.5,9.0,2.0,14.0,167.75,192.5,173.25,43.0,0.0,331.0,959.0,0.0,19.25,1080.0,959.0,1099.25,-140.25
2026-02-02 15:00:00+00:00,23.0,9.0,3.0,14.25,111.5,208.25,243.5,52.75,0.0,331.25,996.5,46.25,0.0,1083.5,1042.75,1083.5,-40.75
2026-02-02 16:00:00+00:00,23.0,9.0,4.0,15.0,25.5,293.5,267.0,61.0,0.0,331.0,1029.0,552.0,0.0,1120.75,1581.0,1120.75,460.25
2026-02-02 17:00:00+00:00,23.0,9.0,4.0,15.0,0.25,322.25,267.0,61.0,0.0,331.25,1032.75,615.0,0.0,1194.5,1647.75,1194.5,453.25
2026-02-02 18:00:00+00:00,23.0,9.0,4.0,15.0,0.0,312.5,267.0,60.5,0.0,331.5,1022.5,510.25,0.0,1232.25,1532.75,1232.25,300.5
2026-02-02 19:00:00+00:00,23.0,9.0,2.0,15.0,0.0,319.75,249.0,42.25,0.0,331.25,991.25,67.25,0.0,1216.75,1058.5,1216.75,-158.25
2026-02-02 20:00:00+00:00,23.0,9.0,2.0,14.25,0.0,343.25,210.5,41.0,0.0,331.25,974.25,25.0,0.0,1133.0,999.25,1133.0,-133.75
2026-02-02 21:00:00+00:00,23.0,9.0,2.0,15.0,0.0,431.5,210.25,41.0,0.0,331.5,1063.25,6.75,0.0,1015.75,1070.0,1015.75,54.25
2026-02-02 22:00:00+00:00,23.0,9.0,2.0,15.0,0.0,458.5,170.25,40.75,0.0,331.25,1049.75,0.0,35.25,904.5,1049.75,939.75,110.0
2026-02-02 23:00:00+00:00,0.0,9.0,2.25,15.0,0.0,433.75,168.5,40.75,0.0,331.5,1000.75,0.0,132.25,779.0,1000.75,911.25,89.5
2026-02-03 00:00:00+00:00,0.0,9.0,2.0,15.0,0.0,387.75,202.5,41.0,0.0,330.25,987.5,0.0,427.75,713.0,987.5,1140.75,-153.25
2026-02-03 01:00:00+00:00,0.0,9.0,2.25,15.0,0.0,399.5,189.25,41.0,0.0,330.5,986.5,0.0,315.25,686.25,986.5,1001.5,-15.0
2026-02-03 02:00:00+00:00,0.0,9.0,2.25,15.0,0.0,376.25,171.75,41.0,0.0,331.25,946.5,0.0,288.25,678.25,946.5,966.5,-20.0
2026-02-03 03:00:00+00:00,0.0,9.0,2.0,15.0,0.0,339.5,171.0,41.0,0.0,331.75,909.25,0.0,235.25,687.25,909.25,922.5,-13.25
2026-02-03 04:00:00+00:00,0.0,9.0,2.25,14.75,0.0,290.25,171.25,41.0,0.0,331.0,859.5,0.0,164.75,720.0,859.5,884.75,-25.25
2026-02-03 05:00:00+00:00,0.0,9.0,2.25,14.0,0.25,291.0,170.25,41.0,0.0,331.0,858.75,0.0,35.5,863.25,858.75,898.75,-40.0
2026-02-03 06:00:00+00:00,23.0,9.0,3.0,14.5,2.0,366.0,189.25,50.5,0.0,330.75,988.0,271.0,0.0,1065.75,1259.0,1065.75,193.25
2026-02-03 07:00:00+00:00,23.0,9.0,4.0,15.0,41.25,303.5,271.0,61.0,0.0,331.5,1059.25,455.0,0.0,1129.0,1514.25,1129.0,385.25
2026-02-03 08:00:00+00:00,23.0,9.0,2.5,15.0,127.5,303.0,271.5,48.0,0.0,331.25,1130.75,357.25,0.0,1153.5,1488.0,1153.5,334.5
2026-02-03 09:00:00+00:00,23.0,9.0,2.0,15.0,231.0,226.25,271.0,45.0,0.0,331.25,1153.5,150.5,0.0,1128.5,1304.0,1128.5,175.5
2026-02-03 10:00:00+00:00,23.0,9.0,2.0,15.0,380.0,146.25,270.0,45.0,0.0,331.25,1221.5,81.25,0.0,1089.25,1302.75,1089.25,213.5
2026-02-03 11:00:00+00:00,23.0,9.0,2.0,15.0,453.5,140.5,272.0,45.0,0.0,331.25,1291.25,7.25,0.0,1054.5,1298.5,1054.5,244.0
2026-02-03 12:00:00+00:00,23.0,9.0,2.25,15.0,337.25,93.75,271.0,46.0,0.0,331.25,1128.5,84.75,0.0,1096.75,1213.25,1096.75,116.5
2026-02-03 13:00:00+00:00,23.0,9.0,2.0,15.0,181.75,62.0,270.75,45.0,0.0,331.25,939.75,286.75,0.0,1116.25,1226.5,1116.25,110.25
2026-02-03 14:00:00+00:00,23.0,9.0,2.5,15.0,80.0,43.25,227.75,49.75,0.0,331.5,781.75,102.25,0.0,1133.5,884.0,1133.5,-249.5
2026-02-03 15:00:00+00:00,23.0,9.0,2.0,14.25,36.75,49.25,207.25,46.5,0.0,331.0,719.0,102.0,0.0,1137.25,821.0,1137.25,-316.25
2026-02-03 16:00:00+00:00,23.0,9.0,2.5,15.0,6.0,45.0,172.5,48.75,0.0,331.5,653.25,207.25,0.0,1183.75,860.5,1183.75,-323.25
2026-02-03 17:00:00+00:00,23.0,9.0,3.5,15.0,0.25,53.75,241.0,58.5,0.0,331.0,735.0,83.75,0.0,1244.25,818.75,1244.25,-425.5
2026-02-03 18:00:00+00:00,23.0,9.0,3.25,15.0,0.0,51.25,268.0,55.75,0.0,331.5,756.75,41.0,0.0,1284.25,797.75,1284.25,-486.5
2026-02-03 19:00:00+00:00,23.0,9.0,2.75,15.0,0.0,53.75,270.25,52.0,0.0,330.0,755.75,50.5,0.0,1259.25,806.25,1259.25,-453.0
2026-02-03 20:00:00+00:00,23.0,9.0,2.5,15.0,0.0,48.0,268.75,47.5,0.0,330.75,744.5,0.0,4.25,1173.5,744.5,1177.75,-433.25
2026-02-03 21:00:00+00:00,23.0,9.0,2.25,15.0,0.0,58.75,214.0,41.0,0.0,331.5,694.5,0.0,1.5,1067.25,694.5,1068.75,-374.25
2026-02-03 22:00:00+00:00,23.0,9.0,2.5,15.0,0.0,95.75,212.0,41.0,0.0,330.75,729.0,0.0,13.25,930.5,729.0,943.75,-214.75
2026-02-03 23:00:00+00:00,0.0,9.0,2.25,15.0,0.0,165.75,211.75,41.0,0.0,331.5,776.25,0.0,187.25,816.75,776.25,1004.0,-227.75
2026-02-04 00:00:00+00:00,0.0,9.0,2.75,15.0,0.0,246.5,211.5,41.0,0.0,331.25,857.0,0.0,150.75,765.75,857.0,916.5,-59.5
2026-02-04 01:00:00+00:00,0.0,9.0,2.25,15.0,0.0,202.75,212.5,41.0,0.0,331.5,814.0,0.0,408.25,744.75,814.0,1153.0,-339.0
2026-02-04 02:00:00+00:00,0.0,9.0,2.5,15.0,0.0,141.5,212.25,41.0,0.0,331.25,752.5,0.0,423.0,734.75,752.5,1157.75,-405.25
2026-02-04 03:00:00+00:00,0.0,9.0,2.25,15.0,0.0,134.5,211.75,41.0,0.0,331.25,744.75,0.0,430.0,745.25,744.75,1175.25,-430.5
2026-02-04 04:00:00+00:00,0.0,9.0,3.0,15.0,0.0,157.25,211.25,40.75,0.0,331.25,767.5,0.0,130.0,788.25,767.5,918.25,-150.75
2026-02-04 05:00:00+00:00,0.0,9.0,3.0,15.0,0.25,206.75,212.75,41.0,0.0,331.25,819.0,0.0,10.0,922.25,819.0,932.25,-113.25
2026-02-04 06:00:00+00:00,23.0,9.0,2.25,15.0,6.25,247.25,229.0,40.5,0.0,330.75,903.0,81.5,0.0,1136.25,984.5,1136.25,-151.75
2026-02-04 07:00:00+00:00,23.0,9.0,1.0,15.0,114.0,273.25,270.0,23.25,0.0,331.25,1059.75,510.25,0.0,1203.0,1570.0,1203.0,367.0
2026-02-04 08:00:00+00:00,23.0,9.0,1.25,15.0,294.75,282.0,253.75,29.0,0.0,331.25,1239.0,453.0,0.0,1183.0,1692.0,1183.0,509.0
2026-02-04 09:00:00+00:00,23.0,9.0,1.0,15.0,471.0,324.5,269.5,23.0,0.0,331.5,1467.5,118.0,0.0,1074.0,1585.5,1074.0,511.5
2026-02-04 10:00:00+00:00,23.0,9.0,1.0,15.0,502.25,311.0,229.25,23.0,0.0,331.25,1444.75,0.0,3.75,1021.75,1444.75,1025.5,419.25
2026-02-04 11:00:00+00:00,23.0,9.0,1.0,15.0,551.5,387.75,216.25,23.0,0.0,331.75,1558.25,0.0,71.5,1046.0,1558.25,1117.5,440.75
2026-02-04 12:00:00+00:00,23.0,9.0,1.0,15.0,385.75,411.5,269.25,23.0,0.0,331.5,1469.0,0.0,92.0,1066.0,1469.0,1158.0,311.0
2026-02-04 13:00:00+00:00,23.0,9.0,1.0,15.0,289.0,383.0,228.0,23.0,0.0,331.5,1302.5,40.0,0.0,1091.25,1342.5,1091.25,251.25
2026-02-04 14:00:00+00:00,23.0,9.0,1.0,15.0,210.0,360.0,269.5,25.0,0.0,331.25,1243.75,85.0,0.0,1102.75,1328.75,1102.75,226.0
2026-02-04 15:00:00+00:00,23.0,8.75,1.0,15.0,81.25,317.5,270.5,25.75,0.0,331.0,1073.75,54.5,0.0,1122.0,1128.25,1122.0,6.25
2026-02-04 16:00:00+00:00,23.0,9.0,1.0,15.0,21.25,228.0,261.5,26.25,0.0,331.75,916.75,67.75,0.0,1163.0,984.5,1163.0,-178.5
2026-02-04 17:00:00+00:00,23.0,9.0,2.0,15.0,0.25,173.75,250.5,43.25,0.0,331.0,847.75,218.75,0.0,1224.25,1066.5,1224.25,-157.75
2026-02-04 18:00:00+00:00,23.0,9.0,2.0,14.25,0.0,144.0,270.75,41.0,0.0,331.5,835.5,9.5,0.0,1253.5,845.0,1253.5,-408.5
2026-02-04 19:00:00+00:00,23.0,9.0,2.0,15.0,0.0,100.25,269.5,41.0,0.0,331.25,791.0,30.0,0.0,1229.25,821.0,1229.25,-408.25
2026-02-04 20:00:00+00:00,23.0,9.0,2.0,15.0,0.0,89.5,270.5,41.0,0.0,331.5,781.5,0.0,1.5,1141.0,781.5,1142.5,-361.0
2026-02-04 21:00:00+00:00,23.0,9.0,3.0,15.0,0.0,159.5,270.25,41.0,0.0,332.0,852.75,0.0,2.0,1031.0,852.75,1033.0,-180.25
2026-02-04 22:00:00+00:00,23.0,9.0,3.0,15.0,0.0,211.25,263.5,41.0,0.0,331.75,897.5,0.0,4.0,912.75,897.5,916.75,-19.25
2026-02-04 23:00:00+00:00,5.0,9.0,3.0,15.0,0.0,281.5,211.75,41.0,0.0,332.5,898.75,0.0,188.0,802.0,898.75,990.0,-91.25
2026-02-05 00:00:00+00:00,11.75,9.0,3.0,15.0,0.0,337.0,211.5,41.0,0.0,332.0,960.25,0.0,458.75,751.25,960.25,1210.0,-249.75
2026-02-05 01:00:00+00:00,15.25,9.0,3.0,15.0,0.0,314.75,212.0,41.0,0.0,331.75,941.75,0.0,559.0,725.5,941.75,1284.5,-342.75
2026-02-05 02:00:00+00:00,17.0,9.0,3.0,15.0,0.0,330.5,211.5,41.0,0.0,333.0,960.0,0.0,590.0,722.25,960.0,1312.25,-352.25
2026-02-05 03:00:00+00:00,17.0,9.0,3.0,15.0,0.0,337.5,211.5,41.0,0.0,333.25,967.25,0.0,381.25,729.0,967.25,1110.25,-143.0
2026-02-05 04:00:00+00:00,17.0,9.0,3.0,15.0,0.0,303.25,246.75,41.0,0.0,335.75,970.75,116.25,0.0,763.75,1087.0,763.75,323.25
2026-02-05 05:00:00+00:00,17.0,9.0,3.0,15.0,0.25,247.0,270.5,41.0,0.0,336.75,939.5,323.0,0.0,899.25,1262.5,899.25,363.25
2026-02-05 06:00:00+00:00,40.0,9.0,3.0,15.0,8.0,251.5,230.75,40.75,0.0,337.5,935.5,608.5,0.0,1094.25,1544.0,1094.25,449.75
2026-02-05 07:00:00+00:00,40.0,9.0,1.0,14.0,183.25,279.75,211.5,21.0,0.0,332.75,1092.25,603.0,0.0,1124.75,1695.25,1124.75,570.5
2026-02-05 08:00:00+00:00,40.0,9.0,1.5,14.0,473.0,272.5,209.75,31.25,0.0,333.0,1384.0,381.75,0.0,1086.0,1765.75,1086.0,679.75
2026-02-05 09:00:00+00:00,40.75,9.0,1.0,14.0,549.25,288.0,212.5,21.0,0.0,332.75,1468.25,0.0,67.75,1027.5,1468.25,1095.25,373.0
2026-02-05 10:00:00+00:00,42.0,9.0,1.0,14.0,513.75,324.75,212.25,21.0,0.0,332.75,1470.5,0.0,59.25,1024.75,1470.5,1084.0,386.5
2026-02-05 11:00:00+00:00,42.25,9.0,1.0,14.0,614.5,315.75,211.25,21.0,0.0,333.0,1561.75,0.0,677.0,996.5,1561.75,1673.5,-111.75
2026-02-05 12:00:00+00:00,42.0,9.0,1.0,14.0,499.0,358.0,228.25,30.75,0.0,332.75,1514.75,0.0,685.0,1008.5,1514.75,1693.5,-178.75
2026-02-05 13:00:00+00:00,42.0,9.0,1.0,14.0,362.25,332.75,257.75,31.0,0.0,333.0,1382.75,0.0,574.0,1046.75,1382.75,1620.75,-238.0
2026-02-05 14:00:00+00:00,42.0,9.0,1.0,14.0,214.5,300.0,263.25,31.0,0.0,332.75,1207.5,0.0,199.25,1051.0,1207.5,1250.25,-42.75
2026-02-05 15:00:00+00:00,42.0,9.0,1.25,14.0,99.75,308.0,262.75,32.75,0.0,332.75,1102.25,0.0,33.0,1068.0,1102.25,1101.0,1.25
2026-02-05 16:00:00+00:00,42.0,9.0,4.75,14.75,11.5,380.0,280.0,69.75,0.0,332.5,1144.25,359.0,0.0,1117.5,1503.25,1117.5,385.75
2026-02-05 17:00:00+00:00,42.0,9.0,5.5,15.0,0.25,529.0,357.75,80.5,0.0,333.5,1372.5,604.0,0.0,1184.25,1976.5,1184.25,792.25
2026-02-05 18:00:00+00:00,42.0,9.0,2.5,15.0,0.0,703.5,468.75,47.0,0.0,333.0,1620.75,409.75,0.0,1206.0,2030.5,1206.0,824.5
2026-02-05 19:00:00+00:00,42.0,9.0,2.0,15.0,0.0,744.75,451.25,41.0,0.0,333.0,1638.0,110.75,0.0,1173.5,1748.75,1173.5,575.25
2026-02-05 20:00:00+00:00,42.0,9.0,2.0,15.0,0.0,799.0,412.0,41.0,0.0,333.75,1653.75,0.0,0.25,1085.5,1653.75,1085.75,568.0
2026-02-05 21:00:00+00:00,42.0,9.0,2.25,15.0,0.0,911.25,456.0,41.0,0.0,334.0,1810.5,0.0,0.25,994.0,1810.5,994.25,816.25
2026-02-05 22:00:00+00:00,42.0,9.0,3.0,15.0,0.0,936.5,458.0,41.0,0.0,334.0,1838.5,0.0,2.75,885.0,1838.5,887.75,950.75
2026-02-05 23:00:00+00:00,19.0,9.0,5.25,15.0,0.0,947.75,430.0,71.25,0.0,336.0,1833.25,0.0,91.25,780.5,1833.25,871.75,961.5
2026-02-06 00:00:00+00:00,19.0,9.0,3.25,15.0,0.0,920.5,415.25,49.75,0.0,331.0,1762.75,0.0,123.25,725.5,1762.75,848.75,914.0
2026-02-06 01:00:00+00:00,19.25,9.0,3.0,15.0,0.0,910.0,423.25,41.0,0.0,330.75,1751.25,0.0,235.5,699.5,1751.25,935.0,816.25
2026-02-06 02:00:00+00:00,19.0,9.0,3.0,15.0,0.0,911.5,458.5,41.0,0.0,331.75,1788.75,0.0,532.0,693.75,1788.75,1225.75,563.0
2026-02-06 03:00:00+00:00,19.0,9.0,3.0,15.0,0.0,891.75,458.5,41.0,0.0,331.75,1769.0,0.0,501.0,701.0,1769.0,1202.0,567.0
2026-02-06 04:00:00+00:00,19.25,9.0,3.0,14.0,0.0,855.75,457.75,41.0,0.0,331.5,1731.25,0.0,517.5,742.75,1731.25,1260.25,471.0
2026-02-06 05:00:00+00:00,19.25,9.0,6.0,15.0,0.25,859.75,441.25,80.5,0.0,331.25,1762.25,120.0,0.0,879.75,1882.25,879.75,1002.5
2026-02-06 06:00:00+00:00,42.0,9.0,6.0,15.0,8.25,854.5,409.75,81.0,0.0,331.25,1756.75,342.25,0.0,1062.0,2099.0,1062.0,1037.0
2026-02-06 07:00:00+00:00,42.0,9.0,6.0,15.0,108.25,845.0,410.0,81.0,0.0,331.5,1847.75,273.5,0.0,1107.0,2121.25,1107.0,1014.25
2026-02-06 08:00:00+00:00,42.0,9.0,3.25,15.0,302.25,890.5,424.25,51.5,0.0,330.75,2068.5,0.0,193.25,1094.75,2068.5,1288.0,780.5
2026-02-06 09:00:00+00:00,42.0,9.0,4.25,14.5,490.75,884.75,365.5,62.75,0.0,331.5,2205.0,0.0,138.25,1054.25,2205.0,1192.5,1012.5
2026-02-06 10:00:00+00:00,42.0,9.0,4.0,14.25,580.5,885.0,241.75,61.25,0.0,331.75,2169.5,0.0,164.75,1023.5,2169.5,1188.25,981.25
2026-02-06 11:00:00+00:00,42.0,9.0,2.75,15.0,610.75,839.0,220.5,41.0,0.0,331.25,2111.25,0.0,52.75,1004.5,2111.25,1057.25,1054.0
2026-02-06 12:00:00+00:00,42.0,9.0,2.0,15.0,694.25,774.25,222.0,41.0,0.0,330.75,2130.25,0.0,226.75,956.25,2130.25,1183.0,947.25
2026-02-06 13:00:00+00:00,42.0,9.0,3.75,15.0,598.25,685.75,224.0,60.25,0.0,331.25,1969.25,0.0,81.0,937.5,1969.25,1018.5,950.75
2026-02-06 14:00:00+00:00,42.0,9.0,3.0,15.0,423.25,638.0,259.25,47.75,0.0,331.0,1768.25,3.75,0.0,964.0,1772.0,964.0,808.0
2026-02-06 15:00:00+00:00,42.0,9.0,5.75,15.0,188.0,568.0,270.5,57.75,0.0,332.0,1488.0,0.0,12.25,996.75,1488.0,1009.0,479.0
2026-02-06 16:00:00+00:00,42.0,9.0,8.25,15.0,25.75,530.0,291.25,81.0,0.0,330.5,1332.75,262.25,0.0,1062.5,1595.0,1062.5,532.5
2026-02-06 17:00:00+00:00,42.0,9.0,7.25,15.0,0.25,445.0,355.0,81.0,0.0,331.0,1285.5,388.75,0.0,1137.5,1674.25,1137.5,536.75
2026-02-06 18:00:00+00:00,42.0,9.0,6.25,15.0,0.0,397.25,442.5,81.0,0.0,333.25,1326.25,317.0,0.0,1170.5,1643.25,1170.5,472.75
2026-02-06 19:00:00+00:00,42.0,9.0,6.25,15.0,0.0,367.0,489.75,81.0,0.0,333.25,1343.25,103.0,0.0,1134.0,1446.25,1134.0,312.25
2026-02-06 20:00:00+00:00,42.0,9.0,6.0,15.0,0.0,364.0,541.25,79.0,0.0,329.0,1385.25,0.0,2.0,1060.5,1385.25,1062.5,322.75
2026-02-06 21:00:00+00:00,42.0,9.0,3.75,15.0,0.0,418.75,501.0,49.25,0.0,330.5,1369.25,0.0,3.0,980.0,1369.25,983.0,386.25
2026-02-06 22:00:00+00:00,42.0,9.0,3.0,15.0,0.0,423.5,501.25,41.0,0.0,330.5,1365.25,0.0,2.0,883.25,1365.25,885.25,480.0
2026-02-06 23:00:00+00:00,19.0,9.0,3.0,15.0,0.0,420.75,502.25,42.0,0.0,330.25,1341.25,64.0,0.0,781.0,1405.25,781.0,624.25
2026-02-07 00:00:00+00:00,19.0,9.0,3.75,15.0,0.0,416.75,493.75,53.75,0.0,331.0,1342.0,0.0,1.5,725.75,1342.0,727.25,614.75
2026-02-07 01:00:00+00:00,19.0,9.0,3.75,15.0,0.0,371.0,503.5,51.0,0.0,331.25,1303.5,0.0,2.0,696.75,1303.5,698.75,604.75
2026-02-07 02:00:00+00:00,19.25,9.0,3.0,15.0,0.0,385.75,507.5,41.0,0.0,330.75,1311.25,0.0,2.0,687.0,1311.25,689.0,622.25
2026-02-07 03:00:00+00:00,19.25,9.0,3.0,15.0,0.0,458.25,510.5,41.0,0.0,330.75,1386.75,0.0,2.0,689.25,1386.75,691.25,695.5
2026-02-07 04:00:00+00:00,19.5,9.0,3.0,15.0,0.0,429.0,515.25,41.0,0.0,329.0,1360.75,0.0,3.0,717.75,1360.75,720.75,640.0
2026-02-07 05:00:00+00:00,19.0,9.0,3.0,15.0,0.25,362.0,531.75,41.0,0.0,331.75,1312.75,77.75,0.0,787.75,1390.5,787.75,602.75
2026-02-07 06:00:00+00:00,42.0,9.0,3.0,14.75,6.0,414.0,530.25,41.0,0.0,320.25,1380.25,175.0,0.0,913.0,1555.25,913.0,642.25
2026-02-07 07:00:00+00:00,42.0,9.0,3.0,14.0,93.5,550.75,530.5,41.0,0.0,330.75,1614.5,155.0,0.0,986.75,1769.5,986.75,782.75
2026-02-07 08:00:00+00:00,42.0,9.0,3.0,15.0,248.0,626.75,513.75,41.0,0.0,331.0,1829.5,136.75,0.0,1007.75,1966.25,1007.75,958.5
2026-02-07 09:00:00+00:00,42.0,9.0,3.0,15.0,362.0,688.0,517.5,41.0,0.0,331.75,2009.25,0.0,136.0,997.25,2009.25,1133.25,876.0
2026-02-07 10:00:00+00:00,42.0,9.0,2.0,14.25,446.25,784.5,561.0,30.0,0.0,330.25,2219.25,0.0,498.0,924.75,2219.25,1422.75,796.5
2026-02-07 11:00:00+00:00,42.0,9.0,2.0,15.0,641.25,835.0,540.5,30.0,0.0,331.5,2446.25,0.0,570.5,911.75,2446.25,1482.25,964.0
2026-02-07 12:00:00+00:00,42.0,9.0,2.0,15.0,557.25,834.5,462.0,30.0,0.0,331.25,2283.0,0.0,438.5,829.5,2283.0,1268.0,1015.0
2026-02-07 13:00:00+00:00,42.0,9.0,2.0,15.0,461.75,750.25,463.5,34.25,0.0,331.0,2108.75,0.0,250.5,866.0,2108.75,1116.5,992.25
2026-02-07 14:00:00+00:00,42.0,9.0,2.5,15.0,225.75,770.5,460.5,41.75,0.0,331.0,1898.0,0.0,175.5,929.25,1898.0,1104.75,793.25
2026-02-07 15:00:00+00:00,42.0,9.0,2.5,14.0,128.5,823.75,457.0,41.75,0.0,331.25,1849.75,57.0,0.0,963.75,1906.75,963.75,943.0
2026-02-07 16:00:00+00:00,42.0,9.0,4.5,14.25,28.25,809.0,454.5,62.25,0.0,331.0,1754.75,338.0,0.0,1010.75,2092.75,1010.75,1082.0
2026-02-07 17:00:00+00:00,42.0,9.0,5.0,15.0,0.25,718.0,457.0,69.75,0.0,330.75,1646.75,566.5,0.0,1104.25,2213.25,1104.25,1109.0
2026-02-07 18:00:00+00:00,42.0,9.0,4.0,15.0,0.0,716.0,466.25,52.5,0.0,331.25,1636.0,521.5,0.0,1141.25,2157.5,1141.25,1016.25
2026-02-07 19:00:00+00:00,42.0,9.0,3.5,15.0,0.0,685.5,500.0,46.0,0.0,331.0,1632.0,214.75,0.0,1108.75,1846.75,1108.75,738.0
2026-02-07 20:00:00+00:00,42.0,9.0,3.0,15.0,0.0,670.25,498.0,41.0,0.0,331.0,1609.25,16.25,0.0,1028.5,1625.5,1028.5,597.0
2026-02-07 21:00:00+00:00,42.0,9.0,2.0,15.0,0.0,605.75,471.25,36.0,0.0,331.0,1512.0,0.0,3.75,883.5,1512.0,887.25,624.75
2026-02-07 22:00:00+00:00,42.0,9.0,2.0,15.0,0.0,581.0,331.75,36.0,0.0,331.0,1347.75,0.0,239.25,600.25,1347.75,839.5,508.25
2026-02-07 23:00:00+00:00,19.0,9.0,5.0,14.75,0.0,542.5,449.25,67.0,0.0,330.75,1437.25,159.5,0.0,760.75,1596.75,760.75,836.0
2026-02-08 00:00:00+00:00,19.5,9.0,3.25,14.0,0.0,464.0,339.0,47.0,0.0,331.0,1226.75,0.0,41.0,735.75,1226.75,776.75,450.0
2026-02-08 01:00:00+00:00,19.0,9.0,2.0,14.0,0.0,322.75,331.25,36.0,0.0,331.25,1065.25,0.0,249.25,703.0,1065.25,952.25,113.0
2026-02-08 02:00:00+00:00,19.0,9.0,2.0,14.0,0.0,265.75,330.75,36.0,0.0,330.75,1007.25,0.0,338.5,689.75,1007.25,1028.25,-21.0
2026-02-08 03:00:00+00:00,19.5,9.0,1.5,14.0,0.0,194.25,310.0,30.0,0.0,330.5,908.75,0.0,369.5,692.25,908.75,1061.75,-153.0
2026-02-08 04:00:00+00:00,19.0,9.0,2.5,14.0,0.0,240.5,288.75,41.0,0.0,330.25,945.0,0.0,179.5,706.0,945.0,885.5,59.5
2026-02-08 05:00:00+00:00,19.0,9.0,2.25,14.0,0.25,258.25,312.75,37.5,0.0,331.0,984.0,43.75,0.0,743.0,1027.75,743.0,284.75
2026-02-08 06:00:00+00:00,41.75,9.0,4.5,14.0,3.75,334.75,330.5,59.75,0.0,330.75,1128.75,11.75,0.0,821.5,1140.5,821.5,319.0
2026-02-08 07:00:00+00:00,42.0,9.0,5.0,14.0,39.5,327.75,330.0,68.25,0.0,330.75,1166.25,47.0,0.0,909.5,1213.25,909.5,303.75
2026-02-08 08:00:00+00:00,42.0,9.0,5.0,14.0,123.25,385.0,330.25,69.0,0.0,330.75,1308.25,165.25,0.0,1017.5,1473.5,1017.5,456.0
2026-02-08 09:00:00+00:00,42.0,9.0,5.0,14.5,182.5,393.0,330.5,69.0,0.0,331.0,1376.5,67.0,0.0,1060.75,1443.5,1060.75,382.75
2026-02-08 10:00:00+00:00,41.75,9.0,4.0,15.0,196.0,459.0,329.75,58.0,0.0,331.25,1443.75,0.0,3.0,1025.5,1443.75,1028.5,415.25
2026-02-08 11:00:00+00:00,42.0,9.0,4.0,15.0,244.25,499.5,330.5,58.0,0.0,330.5,1532.75,47.5,0.0,1041.0,1580.25,1041.0,539.25
2026-02-08 12:00:00+00:00,42.0,9.0,4.0,15.0,184.25,450.0,330.0,57.25,0.0,331.25,1422.75,40.5,0.0,1011.0,1463.25,1011.0,452.25
2026-02-08 13:00:00+00:00,42.0,9.0,3.25,15.0,198.0,435.25,329.25,50.25,0.0,331.0,1413.0,46.75,0.0,972.75,1459.75,972.75,487.0
2026-02-08 14:00:00+00:00,42.0,9.0,3.25,15.0,126.0,463.75,331.5,48.25,0.0,330.5,1369.25,68.5,0.0,966.5,1437.75,966.5,471.25
2026-02-08 15:00:00+00:00,42.0,9.0,1.0,14.75,61.5,370.25,379.25,18.0,0.0,331.25,1227.0,113.75,0.0,961.25,1340.75,961.25,379.5
2026-02-08 16:00:00+00:00,42.0,9.0,3.0,14.5,8.5,241.25,389.0,45.25,0.0,331.0,1083.5,275.0,0.0,1019.25,1358.5,1019.25,339.25
2026-02-08 17:00:00+00:00,42.0,9.0,4.75,15.0,0.25,183.25,389.0,60.75,0.0,330.75,1034.75,649.0,0.0,1102.25,1683.75,1102.25,581.5
