,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-13 07:00:00+00:00,317.0,995.9,1368.9,27.9,0.1,24.8,3971.1,0.0,962.9,7668.6,1673.8999999999999,0.0,6981.9,9342.5,6981.9,2360.6000000000004
2026-01-13 08:00:00+00:00,318.4,1081.3000000000002,1428.6000000000001,27.6,35.2,22.4,3711.3,0.0,901.1,7525.900000000001,1153.5,0.0,8017.2,8679.400000000001,8017.2,662.2000000000016
2026-01-13 09:00:00+00:00,317.4,1001.7,1163.6000000000001,26.8,184.9,14.3,3342.7,0.0,731.5,6782.9,1224.3,0.0,8524.7,8007.2,8524.7,-517.5000000000009
2026-01-13 10:00:00+00:00,316.3,1055.2,1059.8,27.2,348.8,10.8,2861.5,0.0,940.8,6620.400000000001,423.29999999999995,0.0,8611.3,7043.700000000001,8611.3,-1567.5999999999985
2026-01-13 11:00:00+00:00,320.7,1008.2,1144.9,27.2,707.1,6.7,2463.1,0.0,675.6999999999999,6353.599999999999,19.700000000000003,0.0,8767.8,6373.299999999999,8767.8,-2394.5
2026-01-13 12:00:00+00:00,320.8,934.0999999999999,1039.8,27.0,1023.0,7.7,2255.6,0.0,552.0,6160.0,0.0,633.0000000000001,8512.2,6160.0,9145.2,-2985.2000000000007
2026-01-13 13:00:00+00:00,321.1,1075.2,1002.6999999999999,28.1,1253.6,13.3,2259.1,0.0,559.4,6512.5,0.0,962.7,8180.3,6512.5,9143.0,-2630.5
2026-01-13 14:00:00+00:00,325.5,1056.1999999999998,1001.0,28.0,1180.3,14.7,1957.1,0.0,561.1,6123.9,346.90000000000003,0.0,8211.9,6470.799999999999,8211.9,-1741.1000000000004
2026-01-13 15:00:00+00:00,351.6,1185.8000000000002,1006.4,30.6,990.4,19.4,1545.6,0.0,693.6,5823.400000000001,587.8,0.0,8134.4,6411.200000000001,8134.4,-1723.199999999999
2026-01-13 16:00:00+00:00,341.1,1656.8999999999999,1064.5,30.0,445.7,15.1,1496.2,0.0,1000.8,6050.3,1031.8,0.0,8220.8,7082.1,8220.8,-1138.699999999999
2026-01-13 17:00:00+00:00,330.1,1884.0,1543.9,30.2,31.0,4.1,1383.4,0.0,1153.1000000000001,6359.8,1637.3999999999999,0.0,8490.1,7997.2,8490.1,-492.90000000000055
2026-01-13 18:00:00+00:00,347.5,1846.6000000000001,2167.2,30.1,0.1,3.3,1323.3,0.0,1232.9,6951.000000000002,1737.3999999999999,0.0,9031.8,8688.400000000001,9031.8,-343.3999999999978
2026-01-13 19:00:00+00:00,347.1,1879.7,2186.0,30.2,0.1,1.5,1275.7,0.0,1242.6000000000001,6962.900000000001,2106.2000000000003,0.0,9437.7,9069.1,9437.7,-368.60000000000036
2026-01-13 20:00:00+00:00,349.0,1837.8,1943.1999999999998,31.4,0.1,3.2,1128.6,0.0,1110.3,6403.599999999999,2133.2,0.0,9333.8,8536.8,9333.8,-797.0
2026-01-13 21:00:00+00:00,348.5,1797.3999999999999,1582.8,30.9,0.0,5.5,1051.9,0.0,823.0,5640.0,1486.3,0.0,8804.0,7126.3,8804.0,-1677.6999999999998
2026-01-13 22:00:00+00:00,348.8,1594.9,1412.6000000000001,30.2,0.1,2.4,967.7,0.0,792.2,5148.9,716.2,0.0,8010.5,5865.099999999999,8010.5,-2145.4000000000005
2026-01-13 23:00:00+00:00,348.2,1378.0,1269.9,30.1,0.0,0.0,956.6,0.0,647.1,4629.900000000001,386.29999999999995,0.0,7075.0,5016.200000000001,7075.0,-2058.7999999999993
2026-01-14 00:00:00+00:00,350.0,1481.7,1217.8999999999999,31.1,0.0,0.0,862.9,0.0,496.90000000000003,4440.5,0.0,78.6,6363.8,4440.5,6442.400000000001,-2001.9000000000005
2026-01-14 01:00:00+00:00,351.0,1248.0,1061.1999999999998,30.7,0.0,0.0,804.3,0.0,506.2,4001.3999999999996,0.0,155.70000000000002,5908.8,4001.3999999999996,6064.5,-2063.1000000000004
2026-01-14 02:00:00+00:00,350.4,1313.8999999999999,933.1999999999999,29.8,0.0,0.0,733.3,0.0,505.6,3866.1999999999994,0.0,303.4,5598.2,3866.1999999999994,5901.599999999999,-2035.4
2026-01-14 03:00:00+00:00,347.1,1277.1,858.5,27.9,0.0,0.0,590.1,0.0,504.8,3605.5,0.0,121.0,5433.4,3605.5,5554.4,-1948.8999999999996
2026-01-14 04:00:00+00:00,348.1,1369.1,1012.3,29.4,0.0,0.0,428.3,0.0,504.5,3691.7000000000003,0.0,13.0,5321.5,3691.7000000000003,5334.5,-1642.7999999999997
2026-01-14 05:00:00+00:00,352.7,1395.3,1608.5,29.4,0.0,0.1,350.5,0.0,628.9,4365.4,365.5,0.0,5399.4,4730.9,5399.4,-668.5
2026-01-14 06:00:00+00:00,346.9,1600.1,2062.0,28.4,0.0,0.0,285.6,0.0,1041.6000000000001,5364.6,1944.2,0.0,5926.6,7308.8,5926.6,1382.1999999999998
2026-01-14 07:00:00+00:00,347.3,1830.8,2353.2999999999997,29.4,1.0,3.4,211.7,0.0,1323.8,6100.699999999999,1999.8,0.0,6910.7,8100.499999999999,6910.7,1189.7999999999993
2026-01-14 08:00:00+00:00,340.4,1841.7,2421.7,29.4,225.7,5.4,154.8,0.0,1292.3000000000002,6311.399999999999,2293.6,0.0,7832.1,8604.999999999998,7832.1,772.8999999999978
2026-01-14 09:00:00+00:00,335.2,1613.6999999999998,2327.2,28.9,877.0,8.8,111.7,0.0,1039.4,6341.9,2189.4,0.0,8162.6,8531.3,8162.6,368.6999999999989
2026-01-14 10:00:00+00:00,331.9,1445.6000000000001,1674.1,28.1,1420.0,6.4,88.7,0.0,956.3,5951.099999999999,1209.6,0.0,8056.9,7160.699999999999,8056.9,-896.2000000000007
2026-01-14 11:00:00+00:00,330.8,1536.6000000000001,1599.4,30.2,1548.0,7.1,112.7,0.0,709.3,5874.1,0.0,656.2,8118.5,5874.1,8774.7,-2900.6000000000004
2026-01-14 12:00:00+00:00,330.1,1557.9,1617.5,28.7,1479.1,5.4,211.6,0.0,685.4,5915.699999999999,0.0,1068.3999999999999,7958.5,5915.699999999999,9026.9,-3111.2000000000007
2026-01-14 13:00:00+00:00,328.7,1572.2,1621.2,26.6,1323.3,3.7,292.9,0.0,684.3000000000001,5852.9,0.0,1074.0,7870.5,5852.9,8944.5,-3091.6000000000004
2026-01-14 14:00:00+00:00,325.8,1501.8000000000002,1601.0,25.4,1269.6,2.1,292.7,0.0,745.7,5764.1,0.0,668.9,7988.7,5764.1,8657.6,-2893.5
2026-01-14 15:00:00+00:00,329.2,1602.1000000000001,1477.8,29.0,1000.6,0.2,190.0,0.0,1119.7,5748.6,1091.2,0.0,7910.2,6839.8,7910.2,-1070.3999999999996
2026-01-14 16:00:00+00:00,328.7,1957.3000000000002,1789.2,29.9,501.4,0.0,179.0,0.0,1288.2,6073.699999999999,1985.2,0.0,8016.4,8058.899999999999,8016.4,42.49999999999909
2026-01-14 17:00:00+00:00,343.8,2420.4,2225.4,30.5,32.4,0.0,202.7,0.0,1092.6000000000001,6347.8,2403.0,0.0,8392.1,8750.8,8392.1,358.6999999999989
2026-01-14 18:00:00+00:00,342.0,2433.7000000000003,2246.4,27.7,0.1,1.0,308.5,0.0,981.0,6340.400000000001,2642.8,0.0,9013.7,8983.2,9013.7,-30.5
2026-01-14 19:00:00+00:00,342.1,2433.7999999999997,2294.7,29.8,0.1,0.1,378.5,0.0,946.0,6425.1,2346.5,0.0,9426.4,8771.6,9426.4,-654.7999999999993
2026-01-14 20:00:00+00:00,344.2,2056.1,2275.3999999999996,30.5,0.1,0.4,366.9,0.0,916.6,5990.199999999999,2656.3,0.0,9332.1,8646.5,9332.1,-685.6000000000004
2026-01-14 21:00:00+00:00,340.9,1711.8999999999999,1745.5,24.9,0.1,3.1,398.1,0.0,1261.9,5486.4,2665.0,0.0,8856.0,8151.4,8856.0,-704.6000000000004
2026-01-14 22:00:00+00:00,346.5,1497.0,1573.7,30.1,0.1,6.0,558.0,0.0,1212.1,5223.5,2142.1,0.0,8074.6,7365.6,8074.6,-709.0
2026-01-14 23:00:00+00:00,345.9,891.2,1240.6,31.0,0.0,11.3,742.5,0.0,1108.1,4370.6,1073.6000000000001,0.0,7119.3,5444.200000000001,7119.3,-1675.0999999999995
2026-01-15 00:00:00+00:00,351.6,807.8,1149.1,31.9,0.0,11.6,888.7,0.0,879.1999999999999,4119.9,467.8,0.0,6332.2,4587.7,6332.2,-1744.5
2026-01-15 01:00:00+00:00,356.4,676.2,1055.9,32.7,0.0,15.5,1020.4,0.0,960.0999999999999,4117.2,16.400000000000034,0.0,5884.1,4133.599999999999,5884.1,-1750.500000000001
2026-01-15 02:00:00+00:00,352.8,668.4,969.1,31.8,0.0,23.3,1347.7,0.0,604.5,3997.6000000000004,0.0,426.4,5558.8,3997.6000000000004,5985.2,-1987.5999999999995
2026-01-15 03:00:00+00:00,343.5,698.7,902.1,32.6,0.0,24.9,1696.1,0.0,474.8,4172.7,0.0,867.4,5390.8,4172.7,6258.2,-2085.5
2026-01-15 04:00:00+00:00,352.0,629.5999999999999,912.5,31.8,0.0,25.0,2061.0,0.0,445.7,4457.599999999999,0.0,962.1000000000001,5342.0,4457.599999999999,6304.1,-1846.500000000001
2026-01-15 05:00:00+00:00,344.9,744.2,955.5,32.3,0.0,25.0,2362.5,0.0,584.7,5049.099999999999,0.0,172.1,5481.2,5049.099999999999,5653.3,-604.2000000000007
2026-01-15 06:00:00+00:00,338.6,760.3,1035.3,31.6,0.0,25.0,2648.1,0.0,888.8,5727.7,1146.9,0.0,6057.7,6874.6,6057.7,816.9000000000005
2026-01-15 07:00:00+00:00,351.7,817.3000000000001,1125.8999999999999,32.7,1.6,25.0,2905.3,0.0,811.1999999999999,6070.7,2118.4,0.0,7032.0,8189.1,7032.0,1157.1000000000004
2026-01-15 08:00:00+00:00,344.6,772.4000000000001,1503.2,32.7,109.9,25.0,3030.5,0.0,895.2,6713.499999999999,1136.8,0.0,7971.3,7850.299999999999,7971.3,-121.00000000000091
2026-01-15 09:00:00+00:00,338.3,802.3,1406.0,32.5,325.8,25.0,3175.7,0.0,903.9,7009.5,0.0,64.70000000000002,8544.5,7009.5,8609.2,-1599.7000000000007
2026-01-15 10:00:00+00:00,331.2,695.0,1227.7,31.1,535.9,25.0,3371.6,0.0,641.7,6859.2,0.0,539.5,8675.6,6859.2,9215.1,-2355.9000000000005
2026-01-15 11:00:00+00:00,327.4,656.3000000000001,1081.8000000000002,30.4,640.3,25.0,3585.1,0.0,565.7,6911.999999999999,0.0,1643.2,8921.5,6911.999999999999,10564.7,-3652.7000000000016
2026-01-15 12:00:00+00:00,327.0,789.2,1050.4,32.0,545.6,2.8,3714.5,0.0,519.1,6980.6,0.0,2135.2999999999997,8950.5,6980.6,11085.8,-4105.199999999999
2026-01-15 13:00:00+00:00,322.0,800.3,1083.0,32.0,463.1,9.2,3620.3,0.0,643.1999999999999,6973.099999999999,0.0,1581.8999999999999,8968.7,6973.099999999999,10550.6,-3577.500000000001
2026-01-15 14:00:00+00:00,319.7,752.5,1121.5,31.5,300.4,16.4,3476.6,0.0,666.5,6685.1,0.0,734.5,9120.2,6685.1,9854.7,-3169.6000000000004
2026-01-15 15:00:00+00:00,315.9,927.2,1084.5,31.1,217.5,11.6,3231.2,0.0,639.5,6458.5,597.3,0.0,8909.8,7055.8,8909.8,-1853.999999999999
2026-01-15 16:00:00+00:00,316.6,1331.1,1473.7,31.1,95.0,9.5,2372.0,0.0,812.2,6441.2,1483.1,0.0,8807.4,7924.299999999999,8807.4,-883.1000000000004
2026-01-15 17:00:00+00:00,332.8,1572.5,1815.3,31.1,8.6,8.2,1505.8,0.0,968.5,6242.799999999999,2474.6,0.0,8958.9,8717.4,8958.9,-241.5
2026-01-15 18:00:00+00:00,332.1,1642.6,2195.6,31.7,0.1,4.3,1156.0,0.0,1118.8,6481.2,3053.3999999999996,0.0,9399.8,9534.599999999999,9399.8,134.79999999999927
2026-01-15 19:00:00+00:00,336.9,1817.7,2223.0,30.4,0.0,3.4,997.6,0.0,1366.0,6775.0,3214.4,0.0,9702.2,9989.4,9702.2,287.1999999999989
2026-01-15 20:00:00+00:00,336.5,1889.4,2113.8,31.3,0.0,6.6,1068.8,0.0,1099.0,6545.4000000000015,2931.7,0.0,9529.1,9477.100000000002,9529.1,-51.99999999999818
2026-01-15 21:00:00+00:00,339.4,1701.4,1533.1,31.2,0.0,2.5,899.8,0.0,949.5999999999999,5457.0,2025.3999999999999,0.0,8986.1,7482.4,8986.1,-1503.7000000000007
2026-01-15 22:00:00+00:00,340.0,1556.9,1216.5,31.6,0.1,0.5,729.6,0.0,755.5999999999999,4630.799999999999,1010.5,0.0,8138.9,5641.299999999999,8138.9,-2497.6000000000004
2026-01-15 23:00:00+00:00,334.6,947.4,1154.0,30.9,0.1,1.1,638.0,0.0,901.9,4008.0,0.0,134.39999999999998,7237.2,4008.0,7371.599999999999,-3363.5999999999995
2026-01-16 00:00:00+00:00,329.8,671.5,1035.5,27.0,0.0,0.9,745.6,0.0,799.3,3609.6000000000004,0.0,339.1,6458.8,3609.6000000000004,6797.900000000001,-3188.3
2026-01-16 01:00:00+00:00,331.4,646.9,1032.0,26.9,0.0,3.9,983.2,0.0,692.9,3717.2000000000003,0.0,1304.6000000000001,5956.9,3717.2000000000003,7261.5,-3544.2999999999997
2026-01-16 02:00:00+00:00,330.7,719.9,1023.3000000000001,26.2,0.0,3.8,1082.7,0.0,644.5,3831.1000000000004,0.0,1250.5,5642.5,3831.1000000000004,6893.0,-3061.8999999999996
2026-01-16 03:00:00+00:00,330.0,718.6,959.4,24.9,0.0,16.4,1346.2,0.0,686.9,4082.4,0.0,1161.8,5479.5,4082.4,6641.3,-2558.9
2026-01-16 04:00:00+00:00,329.3,715.9,841.0,25.3,0.0,12.8,1451.8,0.0,700.5,4076.6,0.0,764.4,5424.0,4076.6,6188.4,-2111.7999999999997
2026-01-16 05:00:00+00:00,324.7,766.4,900.3,24.4,0.0,10.1,1496.4,0.0,735.1999999999999,4257.5,74.5,0.0,5482.3,4332.0,5482.3,-1150.3000000000002
2026-01-16 06:00:00+00:00,328.3,901.0,1117.3,24.8,0.0,9.7,1295.1,0.0,878.6,4554.8,1549.2,0.0,6001.7,6104.0,6001.7,102.30000000000018
2026-01-16 07:00:00+00:00,331.0,988.0999999999999,1678.7,24.6,2.1,15.7,1394.1,0.0,1319.7,5753.999999999999,2286.5,0.0,6990.5,8040.499999999999,6990.5,1049.999999999999
2026-01-16 08:00:00+00:00,326.7,1004.4,1773.4,24.8,171.8,5.3,1221.5,0.0,1332.5,5860.400000000001,2242.5,0.0,7986.3,8102.900000000001,7986.3,116.60000000000036
2026-01-16 09:00:00+00:00,308.4,819.9,1344.0,25.3,675.8,0.5,1159.0,0.0,1064.7,5397.6,1519.0,0.0,8421.2,6916.6,8421.2,-1504.6000000000004
2026-01-16 10:00:00+00:00,295.8,853.1,1187.7,25.4,869.4,1.1,986.9,0.0,960.4,5179.8,509.50000000000006,0.0,8502.4,5689.3,8502.4,-2813.0999999999995
2026-01-16 11:00:00+00:00,301.2,1053.1000000000001,1193.3,25.2,854.7,0.0,698.1,0.0,833.9,4959.5,186.99999999999994,0.0,8719.2,5146.5,8719.2,-3572.7000000000007
2026-01-16 12:00:00+00:00,301.4,1136.3999999999999,1155.4,25.6,814.8,0.5,716.1,0.0,692.6,4842.8,0.0,238.00000000000006,8655.0,4842.8,8893.0,-4050.2
2026-01-16 13:00:00+00:00,308.6,1271.0,1195.2,25.6,590.9,0.1,848.7,0.0,850.9,5091.0,0.0,320.30000000000007,8577.5,5091.0,8897.8,-3806.7999999999993
2026-01-16 14:00:00+00:00,326.3,1471.5,1051.8000000000002,26.0,537.7,0.0,915.0,0.0,760.3,5088.6,831.9000000000001,0.0,8736.2,5920.5,8736.2,-2815.7000000000007
2026-01-16 15:00:00+00:00,334.2,1741.8,1061.2,26.6,590.9,0.0,1172.5,0.0,909.1,5836.3,878.6,0.0,8547.9,6714.900000000001,8547.9,-1832.999999999999
2026-01-16 16:00:00+00:00,332.1,2185.4,1177.0,26.5,382.5,0.0,1214.0,0.0,1165.2,6482.7,1487.3,0.0,8613.9,7970.0,8613.9,-643.8999999999996
2026-01-16 17:00:00+00:00,335.9,2086.1000000000004,1542.7,26.9,24.5,0.0,1532.2,0.0,1258.6,6806.9000000000015,1893.2,0.0,8837.2,8700.100000000002,8837.2,-137.09999999999854
2026-01-16 18:00:00+00:00,333.1,2023.0,1717.1,27.0,0.1,0.0,1643.1,0.0,1185.6,6929.0,1405.6,0.0,9286.2,8334.6,9286.2,-951.6000000000004
2026-01-16 19:00:00+00:00,338.3,2024.5,1722.8999999999999,26.4,0.1,0.1,1619.8,0.0,1099.1,6831.200000000001,1929.6000000000001,0.0,9544.8,8760.800000000001,9544.8,-783.9999999999982
2026-01-16 20:00:00+00:00,332.7,2025.3000000000002,1715.8,26.1,0.1,0.2,1605.1,0.0,1349.6,7054.9000000000015,1654.5,0.0,9408.9,8709.400000000001,9408.9,-699.4999999999982
2026-01-16 21:00:00+00:00,336.4,2020.1,1773.5,25.8,0.1,0.0,1368.1,0.0,849.7,6373.7,983.8000000000001,0.0,8933.4,7357.5,8933.4,-1575.8999999999996
2026-01-16 22:00:00+00:00,337.6,1730.9,1689.8999999999999,27.1,0.0,0.0,1259.4,0.0,929.1,5974.0,603.5,0.0,8205.3,6577.5,8205.3,-1627.7999999999993
2026-01-16 23:00:00+00:00,332.8,1431.3,1368.8999999999999,26.9,0.1,0.0,1377.1,0.0,894.4,5431.5,903.8,0.0,7343.3,6335.3,7343.3,-1008.0
2026-01-17 00:00:00+00:00,335.8,1389.0,1156.3,26.8,0.0,0.8,1412.0,0.0,724.4,5045.1,318.6,0.0,6542.1,5363.700000000001,6542.1,-1178.3999999999996
2026-01-17 01:00:00+00:00,340.9,1447.3000000000002,1302.5,26.7,0.0,4.3,1301.0,0.0,715.4,5138.1,0.0,395.9,5965.3,5138.1,6361.2,-1223.0999999999995
2026-01-17 02:00:00+00:00,340.3,1413.4,1106.2,26.6,0.0,3.7,1342.1,0.0,656.6,4888.9,0.0,841.8,5597.3,4888.9,6439.1,-1550.2000000000007
2026-01-17 03:00:00+00:00,339.9,1495.9,1103.8000000000002,25.0,0.0,1.3,1448.1,0.0,648.6,5062.6,0.0,1499.0,5386.3,5062.6,6885.3,-1822.6999999999998
2026-01-17 04:00:00+00:00,339.2,1582.7,805.2,24.6,0.0,3.4,1262.2,0.0,641.4,4658.7,0.0,1448.0,5265.6,4658.7,6713.6,-2054.9000000000005
2026-01-17 05:00:00+00:00,340.2,1507.5,808.6,25.0,0.0,4.8,1197.9,0.0,664.6,4548.6,0.0,747.1,5268.2,4548.6,6015.3,-1466.6999999999998
2026-01-17 06:00:00+00:00,342.4,1514.9,837.9,24.8,0.0,4.1,1107.0,0.0,669.6,4500.700000000001,0.0,565.4,5422.0,4500.700000000001,5987.4,-1486.699999999999
2026-01-17 07:00:00+00:00,339.7,1596.8,1440.0,24.8,2.9,4.1,957.4,0.0,875.9,5241.599999999999,0.0,33.69999999999999,5746.5,5241.599999999999,5780.2,-538.6000000000004
2026-01-17 08:00:00+00:00,344.3,1652.6,1603.0,24.7,310.9,4.7,707.4,0.0,975.6,5623.2,0.0,205.3,6231.5,5623.2,6436.8,-813.6000000000004
2026-01-17 09:00:00+00:00,339.5,1361.1,1923.1,25.0,1279.2,3.0,454.1,0.0,738.6,6123.6,0.0,416.70000000000005,6711.8,6123.6,7128.5,-1004.8999999999996
2026-01-17 10:00:00+00:00,345.3,1418.3999999999999,1755.6,26.4,1934.9,1.9,381.7,0.0,833.6,6697.8,0.0,832.5999999999999,6902.0,6697.8,7734.6,-1036.8000000000002
2026-01-17 11:00:00+00:00,340.0,1403.1,1490.2,24.9,2154.2,2.4,354.7,0.0,647.4,6416.899999999999,0.0,1042.5,7071.2,6416.899999999999,8113.7,-1696.800000000001
2026-01-17 12:00:00+00:00,340.9,1501.8999999999999,1258.3,24.4,1934.0,1.7,302.0,0.0,683.5,6046.7,0.0,928.5999999999999,7256.1,6046.7,8184.700000000001,-2138.000000000001
2026-01-17 13:00:00+00:00,342.1,1530.2,1267.0,25.0,1560.3,0.0,272.4,0.0,687.2,5684.2,0.0,413.5,7298.8,5684.2,7712.3,-2028.1000000000004
2026-01-17 14:00:00+00:00,344.8,1468.8000000000002,1312.4,26.0,1055.8,0.0,240.9,0.0,900.8000000000001,5349.5,837.6999999999999,0.0,7270.5,6187.2,7270.5,-1083.3000000000002
2026-01-17 15:00:00+00:00,343.1,1469.3999999999999,1214.8,25.3,611.8,0.5,202.1,0.0,988.2,4855.200000000001,1087.4,0.0,7325.7,5942.6,7325.7,-1383.0999999999995
2026-01-17 16:00:00+00:00,343.2,1401.2,1599.3,27.0,217.2,3.6,187.0,0.0,1386.6,5165.099999999999,1757.6,0.0,7518.2,6922.699999999999,7518.2,-595.5000000000009
2026-01-17 17:00:00+00:00,339.6,1841.4,2343.2,26.3,15.8,5.2,344.2,0.0,1480.3,6396.0,2347.2999999999997,0.0,8013.0,8743.3,8013.0,730.2999999999993
2026-01-17 18:00:00+00:00,339.7,2001.7,2251.7,26.5,0.1,9.4,366.4,0.0,1193.3,6188.8,2464.9,0.0,8624.1,8653.7,8624.1,29.600000000000364
2026-01-17 19:00:00+00:00,343.1,1917.6000000000001,2255.0,26.6,0.1,8.5,439.3,0.0,1316.6,6306.800000000001,2492.0,0.0,8907.4,8798.800000000001,8907.4,-108.59999999999854
2026-01-17 20:00:00+00:00,341.3,1972.7,2100.7,25.8,0.1,14.0,557.8,0.0,1268.3000000000002,6280.700000000001,2331.3,0.0,8741.9,8612.0,8741.9,-129.89999999999964
2026-01-17 21:00:00+00:00,343.1,1864.3000000000002,1954.0,25.4,0.1,11.5,763.4,0.0,1178.1000000000001,6139.9,1448.6,0.0,8240.5,7588.5,8240.5,-652.0
2026-01-17 22:00:00+00:00,333.1,1317.3,1583.0,21.0,0.1,10.3,965.7,0.0,1065.5,5296.0,1289.5,0.0,7668.5,6585.5,7668.5,-1083.0
2026-01-17 23:00:00+00:00,316.2,695.5,1583.6,10.1,0.0,7.9,956.6,0.0,619.8,4189.7,1620.1000000000001,0.0,6918.5,5809.8,6918.5,-1108.6999999999998
2026-01-18 00:00:00+00:00,315.7,534.8,1453.6,9.0,0.0,10.5,1073.6,0.0,581.9,3979.1,722.2,0.0,6218.2,4701.3,6218.2,-1516.8999999999996
2026-01-18 01:00:00+00:00,323.6,551.3,1383.2,8.5,0.0,9.6,1182.4,0.0,599.2,4057.8,0.0,6.899999999999977,5645.0,4057.8,5651.9,-1594.0999999999995
2026-01-18 02:00:00+00:00,322.3,619.5,1178.6,7.9,0.0,10.0,1264.3,0.0,653.4000000000001,4055.9999999999995,0.0,540.6999999999999,5322.9,4055.9999999999995,5863.599999999999,-1807.6
2026-01-18 03:00:00+00:00,315.7,520.2,967.0,7.8,0.0,17.5,1305.5,0.0,576.6,3710.2999999999997,0.0,86.40000000000003,5145.9,3710.2999999999997,5232.299999999999,-1521.9999999999995
2026-01-18 04:00:00+00:00,315.1,626.9,960.6999999999999,8.1,0.0,15.8,1278.8,0.0,723.6,3928.9999999999995,0.0,208.0,5050.9,3928.9999999999995,5258.9,-1329.9
2026-01-18 05:00:00+00:00,311.7,615.0,942.5,7.7,0.0,9.1,1462.5,0.0,685.5,4034.0,0.0,575.9,5037.3,4034.0,5613.2,-1579.1999999999998
2026-01-18 06:00:00+00:00,314.4,635.0,967.1999999999999,7.6,0.0,17.4,1687.0,0.0,669.8,4298.4,0.0,307.4,5199.9,4298.4,5507.299999999999,-1208.8999999999996
2026-01-18 07:00:00+00:00,315.1,645.0,1095.7,7.6,1.3,15.1,1912.4,0.0,696.9,4689.1,371.9,0.0,5414.9,5061.0,5414.9,-353.89999999999964
2026-01-18 08:00:00+00:00,310.5,727.2,1136.8000000000002,7.7,280.7,9.0,2061.0,0.0,682.8,5215.7,0.0,24.600000000000023,5767.2,5215.7,5791.8,-576.1000000000004
2026-01-18 09:00:00+00:00,314.7,663.2,1113.3,9.3,1207.9,3.4,2092.3,0.0,671.3,6075.400000000001,0.0,1405.2,6325.5,6075.400000000001,7730.7,-1655.2999999999993
2026-01-18 10:00:00+00:00,321.0,682.8000000000001,1167.4,11.2,2056.0,5.0,1934.7,0.0,633.8,6811.9,0.0,2092.2999999999997,6594.6,6811.9,8686.9,-1875.0
2026-01-18 11:00:00+00:00,324.9,769.1999999999999,1185.1,13.8,2445.3,10.4,1478.4,0.0,487.3,6714.400000000001,0.0,2388.5,6753.1,6714.400000000001,9141.6,-2427.2
2026-01-18 12:00:00+00:00,326.1,864.2,1198.3,12.5,2489.2,13.0,940.4,0.0,506.3,6350.0,0.0,2117.4,6847.0,6350.0,8964.4,-2614.3999999999996
2026-01-18 13:00:00+00:00,321.7,696.0,1067.3,11.5,2252.4,9.4,601.3,0.0,587.9,5547.499999999999,0.0,1540.3,6567.2,5547.499999999999,8107.5,-2560.000000000001
2026-01-18 14:00:00+00:00,313.3,673.2,1136.8000000000002,12.8,2204.4,19.5,521.2,0.0,601.3,5482.5,0.0,1192.5,6450.5,5482.5,7643.0,-2160.5
2026-01-18 15:00:00+00:00,316.0,641.8,1029.5,13.9,1724.8,22.9,652.0,0.0,618.4,5019.299999999999,0.0,306.59999999999997,6336.8,5019.299999999999,6643.400000000001,-1624.1000000000013
2026-01-18 16:00:00+00:00,318.5,1075.7,1337.8999999999999,13.6,795.2,20.0,868.5,0.0,1034.8,5464.2,1024.5,0.0,6538.9,6488.7,6538.9,-50.19999999999982
2026-01-18 17:00:00+00:00,318.3,1608.6000000000001,2172.3999999999996,13.4,64.2,18.8,1034.6,0.0,1189.2,6419.499999999999,1947.1000000000001,0.0,7316.8,8366.599999999999,7316.8,1049.7999999999984
2026-01-18 18:00:00+00:00,319.5,1901.8,2127.1,13.7,0.1,18.9,1199.9,0.0,1438.1,7019.1,2299.7,0.0,8323.4,9318.8,8323.4,995.3999999999996
2026-01-18 19:00:00+00:00,319.3,2045.9,1889.1000000000001,13.7,0.1,18.8,1167.7,0.0,1601.7,7056.3,2735.7,0.0,8833.5,9792.0,8833.5,958.5
2026-01-18 20:00:00+00:00,320.4,2023.4,1830.4,13.4,0.1,14.0,1157.1,0.0,1561.5,6920.300000000001,2428.6,0.0,8764.0,9348.900000000001,8764.0,584.9000000000015
2026-01-18 21:00:00+00:00,322.9,2066.8,1626.4,13.3,0.1,7.5,1104.1,0.0,1148.6000000000001,6289.700000000001,2265.9,0.0,8312.5,8555.6,8312.5,243.10000000000036
2026-01-18 22:00:00+00:00,323.1,1657.8000000000002,1365.3999999999999,13.3,0.1,3.0,1121.7,0.0,780.1,5264.500000000001,1567.1,0.0,7714.4,6831.6,7714.4,-882.7999999999993
2026-01-18 23:00:00+00:00,325.3,1528.8000000000002,1342.6,13.1,0.1,10.6,969.8,0.0,694.2,4884.499999999999,671.4,0.0,6891.5,5555.899999999999,6891.5,-1335.6000000000013
2026-01-19 00:00:00+00:00,326.2,1519.5,1271.6,13.2,0.1,8.5,841.5,0.0,653.7,4634.3,0.0,277.7,6192.5,4634.3,6470.2,-1835.8999999999996
2026-01-19 01:00:00+00:00,323.6,1561.3999999999999,1190.1,13.1,0.0,5.9,605.6,0.0,586.3000000000001,4286.0,0.0,1039.4,5694.9,4286.0,6734.299999999999,-2448.2999999999993
2026-01-19 02:00:00+00:00,321.5,1503.4,996.5,13.6,0.0,4.8,613.1,0.0,575.4,4028.3,0.0,954.3,5393.6,4028.3,6347.900000000001,-2319.6000000000004
