,Hydro Run-of-river and poundage,Nuclear,Solar,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-03 14:00:00+00:00,818.799987,1958.88,617.956665,16.729999,1201.62,4613.986651,1169.85,0.0,8654.144531,5783.836651,8654.144531,-2870.3078800000003
2026-02-03 15:00:00+00:00,825.0,1958.05,280.353027,18.7,1582.12,4664.223027,1921.5,0.0,8419.05957,6585.723027,8419.05957,-1833.3365429999994
2026-02-03 16:00:00+00:00,831.799987,1957.25,23.45992,16.799999,1863.72,4693.029906,1957.28,0.0,8785.759765,6650.3099059999995,8785.759765,-2135.449859000001
2026-02-03 17:00:00+00:00,839.200012,1957.45,0.0,12.93,2308.02,5117.600012,2427.3,0.0,8921.756835,7544.900012,8921.756835,-1376.856823
2026-02-03 18:00:00+00:00,847.200012,1958.92,0.0,10.63,2087.1,4903.850012000001,1933.38,0.0,9288.418945,6837.230012000001,9288.418945,-2451.1889329999985
2026-02-03 19:00:00+00:00,855.599975,1961.02,0.0,9.949999,1066.88,3893.449974,924.5,0.0,8359.203125,4817.949974,8359.203125,-3541.253151
2026-02-03 20:00:00+00:00,864.400024,1962.3,0.0,9.829999,535.8,3372.3300229999995,367.45,0.0,8905.675781,3739.7800229999993,8905.675781,-5165.895758000001
2026-02-03 21:00:00+00:00,873.5,1963.22,0.0,8.85,506.68,3352.25,108.1,0.0,8087.26123,3460.35,8087.26123,-4626.91123
2026-02-03 22:00:00+00:00,883.0,1964.25,0.0,8.05,412.88,3268.1800000000003,141.5,0.0,8123.305175,3409.6800000000003,8123.305175,-4713.625175
2026-02-03 23:00:00+00:00,898.599975,1964.58,0.0,7.73,508.28,3379.1899750000002,82.8,0.0,8018.732421,3461.9899750000004,8018.732421,-4556.742445999999
2026-02-04 00:00:00+00:00,906.200012,1964.32,0.0,7.329999,268.5,3146.350011,104.78,0.0,8256.636718,3251.130011,8256.636718,-5005.506707
2026-02-04 01:00:00+00:00,914.0,1964.35,0.0,9.3,214.42,3102.07,93.95,0.0,9333.8125,3196.02,9333.8125,-6137.7925
2026-02-04 02:00:00+00:00,921.799987,1964.55,0.0,15.979999,169.25,3071.579986,93.6,0.0,8993.550781,3165.179986,8993.550781,-5828.370795
2026-02-04 03:00:00+00:00,929.599975,1963.7,0.0,19.75,202.48,3115.529975,125.05,0.0,8031.217285,3240.579975,8031.217285,-4790.63731
2026-02-04 04:00:00+00:00,937.5,1962.95,0.0,18.229999,430.62,3349.299999,188.7,0.0,7851.976562,3537.9999989999997,7851.976562,-4313.976563
2026-02-04 05:00:00+00:00,945.400024,1961.52,0.0,14.449999,1754.62,4675.990023,730.78,0.0,8805.793945,5406.770023,8805.793945,-3399.0239219999994
2026-02-04 06:00:00+00:00,953.099975,1961.05,1.09604,12.079999,2427.6,5354.926014,1728.62,0.0,9236.738281,7083.546014,9236.738281,-2153.1922670000004
2026-02-04 07:00:00+00:00,960.799987,1961.62,124.216308,11.829999,2558.02,5616.486294,2458.35,0.0,9111.973632,8074.836294000001,9111.973632,-1037.1373379999986
2026-02-04 08:00:00+00:00,968.400024,1961.32,400.371765,11.1,2658.2,5999.391788999999,2720.45,0.0,9169.686523,8719.841788999998,9169.686523,-449.84473400000206
2026-02-04 09:00:00+00:00,975.799987,1961.0,662.162048,10.479999,2724.92,6334.362034,2734.08,0.0,9066.790039,9068.442034,9066.790039,1.65199500000017
2026-02-04 10:00:00+00:00,983.0,1960.9,779.261108,9.979999,2768.6,6501.741107,2442.7,0.0,9508.652343,8944.441106999999,9508.652343,-564.211236000001
2026-02-04 11:00:00+00:00,989.900024,1960.65,828.816101,9.43,2402.0,6190.796125,1424.45,0.0,8025.152343,7615.246125,8025.152343,-409.9062180000001
2026-02-04 12:00:00+00:00,996.599975,1959.45,832.290771,9.0,2382.05,6179.390746,1410.58,0.0,9068.049804,7589.970746,9068.049804,-1478.0790580000003
2026-02-04 13:00:00+00:00,1003.0,1959.45,761.855041,7.449999,2382.65,6114.40504,1463.2,0.0,8401.429687,7577.6050399999995,8401.429687,-823.8246470000004
2026-02-04 14:00:00+00:00,1009.099975,1958.98,541.364501,6.23,2416.4,5932.074476,1515.02,0.0,8104.092285,7447.094476,8104.092285,-656.9978089999995
2026-02-04 15:00:00+00:00,1015.0,1958.9,237.831344,5.8,2405.8,5623.331344,1682.6,0.0,9421.421875,7305.9313440000005,9421.421875,-2115.4905309999995
2026-02-04 16:00:00+00:00,1020.599975,1959.22,25.11564,5.829999,2511.68,5522.445614,1606.68,0.0,8959.881835,7129.1256140000005,8959.881835,-1830.7562209999996
2026-02-04 17:00:00+00:00,1026.0,1959.12,0.0,5.9,2447.18,5438.2,1430.8,0.0,8507.547851,6869.0,8507.547851,-1638.5478509999994
2026-02-04 18:00:00+00:00,1031.199951,1959.52,0.0,5.5,2235.52,5231.739951,1243.68,0.0,9239.637695,6475.419951,9239.637695,-2764.2177439999996
2026-02-04 19:00:00+00:00,1036.099975,1960.02,0.0,5.05,1790.95,4792.1199750000005,706.95,0.0,8987.177734,5499.069975,8987.177734,-3488.1077590000004
2026-02-04 20:00:00+00:00,1040.900024,1961.5,0.0,5.38,1113.0,4120.780024,203.12,0.0,9107.666992,4323.900024,9107.666992,-4783.766968000001
2026-02-04 21:00:00+00:00,1045.400024,1963.05,0.0,6.679999,538.18,3553.3100229999995,181.78,0.0,8525.669921,3735.0900229999997,8525.669921,-4790.579898000001
2026-02-04 22:00:00+00:00,1049.699951,1963.38,0.0,8.449999,400.05,3421.5799500000003,212.95,0.0,8236.160156,3634.52995,8236.160156,-4601.630206
2026-02-04 23:00:00+00:00,1017.549987,1963.92,0.0,11.88,492.98,3486.329987,156.8,0.0,8111.5708,3643.1299870000003,8111.5708,-4468.440813
2026-02-05 00:00:00+00:00,1016.299987,1964.55,0.0,9.199999,379.58,3369.629986,114.0,0.0,8269.790039,3483.629986,8269.790039,-4786.160053
2026-02-05 01:00:00+00:00,1014.849975,1964.8,0.0,6.75,247.3,3233.699975,133.82,0.0,8766.946289,3367.519975,8766.946289,-5399.426313999999
2026-02-05 02:00:00+00:00,1013.25,1964.82,0.0,6.55,272.92,3257.54,113.68,0.0,9076.546875,3371.22,9076.546875,-5705.326875000001
2026-02-05 03:00:00+00:00,1011.5,1964.25,0.0,10.25,298.98,3284.98,83.3,0.0,9118.171875,3368.28,9118.171875,-5749.891874999999
2026-02-05 04:00:00+00:00,1009.700012,1961.6,0.0,15.779999,498.92,3486.0000109999996,156.72,0.0,8317.492187,3642.7200109999994,8317.492187,-4674.772176
2026-02-05 05:00:00+00:00,1007.830017,1960.65,0.0,20.379999,912.45,3901.3100160000004,531.28,0.0,9013.52539,4432.590016,9013.52539,-4580.935374000001
2026-02-05 06:00:00+00:00,1005.929992,1959.3,1.459831,23.879999,2311.08,5301.649822,2420.32,0.0,9461.71875,7721.969822000001,9461.71875,-1739.748927999999
2026-02-05 07:00:00+00:00,1004.030029,1959.7,159.368881,22.229999,2695.62,5840.948909000001,2414.88,0.0,9505.40039,8255.828909,9505.40039,-1249.5714810000009
2026-02-05 08:00:00+00:00,1002.200012,1960.98,526.346374,18.53,2438.08,5946.136386,2259.68,0.0,9664.884765,8205.816386,9664.884765,-1459.0683790000003
2026-02-05 09:00:00+00:00,1000.450012,1962.05,925.664062,17.229999,2144.42,6049.814073,1786.38,0.0,9236.830078,7836.194073,9236.830078,-1400.6360050000012
2026-02-05 10:00:00+00:00,998.799987,1962.88,1272.315917,15.449999,1535.58,5785.025903,1175.35,0.0,8905.725585,6960.375903,8905.725585,-1945.349682
2026-02-05 11:00:00+00:00,997.299987,1962.1,1406.956176,12.63,904.82,5283.806162999999,579.55,0.0,8458.117187,5863.3561629999995,8458.117187,-2594.7610240000004
2026-02-05 12:00:00+00:00,995.950012,1957.28,1354.215698,11.229999,939.5,5258.175709,323.32,0.0,8165.080566,5581.495709,8165.080566,-2583.584857
2026-02-05 13:00:00+00:00,994.75,1961.52,1120.540039,9.479999,762.65,4848.940038,445.4,0.0,7834.799804,5294.340037999999,7834.799804,-2540.459766000001
2026-02-05 14:00:00+00:00,993.700012,1961.38,716.367065,8.6,1200.4,4880.447077000001,588.25,0.0,8463.574218,5468.697077000001,8463.574218,-2994.877140999999
2026-02-05 15:00:00+00:00,992.799987,1960.85,273.720825,9.6,2153.98,5390.950811999999,1470.08,0.0,8531.141601,6861.030811999999,8531.141601,-1670.1107890000003
2026-02-05 16:00:00+00:00,992.0,1960.7,25.652,11.199999,2273.75,5263.301998999999,2527.85,0.0,8164.755859,7791.151999,8164.755859,-373.60386000000017
2026-02-05 17:00:00+00:00,991.349975,1961.1,0.0,15.329999,2350.08,5317.859974,2743.75,0.0,8114.891601,8061.609974,8114.891601,-53.2816270000003
2026-02-05 18:00:00+00:00,990.780029,1960.68,0.0,20.379999,2281.75,5253.5900280000005,2670.18,0.0,9194.421875,7923.770028000001,9194.421875,-1270.6518469999992
2026-02-05 19:00:00+00:00,990.349975,1962.15,0.0,17.68,1664.9,4635.079975000001,1338.28,0.0,8353.292968,5973.359975,8353.292968,-2379.9329929999994
2026-02-05 20:00:00+00:00,989.97998,1963.58,0.0,11.229999,756.68,3721.469979,579.82,0.0,8572.714843,4301.289979,8572.714843,-4271.424864
2026-02-05 21:00:00+00:00,989.700012,1965.0,0.0,9.079999,646.65,3610.4300110000004,420.75,0.0,8139.702148,4031.1800110000004,8139.702148,-4108.522137
2026-02-05 22:00:00+00:00,989.549987,1965.45,0.0,9.529999,468.3,3432.829986,189.2,0.0,7645.914062,3622.029986,7645.914062,-4023.884076
2026-02-05 23:00:00+00:00,886.799987,1965.48,0.0,10.3,329.55,3192.1299870000003,124.32,0.0,7633.438964,3316.4499870000004,7633.438964,-4316.988976999999
2026-02-06 00:00:00+00:00,890.099975,1965.65,0.0,11.6,207.25,3074.599975,97.05,0.0,7598.328125,3171.6499750000003,7598.328125,-4426.67815
2026-02-06 01:00:00+00:00,893.599975,1965.82,0.0,11.75,157.6,3028.7699749999997,82.78,0.0,7738.388183,3111.549975,7738.388183,-4626.838208
2026-02-06 02:00:00+00:00,897.0,1965.98,0.0,14.18,172.18,3049.3399999999997,95.02,0.0,7251.243164,3144.3599999999997,7251.243164,-4106.883164000001
2026-02-06 03:00:00+00:00,900.400024,1965.5,0.0,19.03,156.58,3041.510024,105.08,0.0,8128.336914,3146.590024,8128.336914,-4981.74689
2026-02-06 04:00:00+00:00,903.700012,1964.15,0.0,20.479999,359.15,3247.480011,170.45,0.0,7566.911132,3417.930011,7566.911132,-4148.981121000001
2026-02-06 05:00:00+00:00,906.799987,1963.02,0.0,22.28,1092.52,3984.619987,946.5,0.0,8406.552734,4931.119987,8406.552734,-3475.4327470000007
2026-02-06 06:00:00+00:00,909.700012,1962.55,0.946792,23.579999,2540.15,5436.926803,2714.28,0.0,8619.486328,8151.206803000001,8619.486328,-468.2795249999999
2026-02-06 07:00:00+00:00,912.299987,1961.58,61.99855,22.829999,2883.72,5842.428535999999,3509.12,0.0,8637.676757,9351.548535999998,8637.676757,713.8717789999992
2026-02-06 08:00:00+00:00,914.400024,1963.25,219.207992,22.75,2641.68,5761.288016,3687.5,0.0,8461.777343,9448.788016,8461.777343,987.0106730000007
2026-02-06 09:00:00+00:00,916.200012,1963.02,405.32492,23.079999,2548.88,5856.5049309999995,2684.75,0.0,8844.674804,8541.254931,8844.674804,-303.41987300000073
2026-02-06 10:00:00+00:00,917.400024,1962.6,479.053436,23.899999,2004.65,5387.603459,1604.2,0.0,8206.835937,6991.803459,8206.835937,-1215.032478
2026-02-06 11:00:00+00:00,918.0,1961.85,613.143432,23.299999,1361.25,4877.543431,771.22,0.0,8658.68457,5648.763431,8658.68457,-3009.921138999999
2026-02-06 12:00:00+00:00,918.0,1960.3,736.142456,22.149999,1171.9,4808.4924550000005,878.88,0.0,8577.417968,5687.372455000001,8577.417968,-2890.045512999999
2026-02-06 13:00:00+00:00,917.400024,1959.2,730.839477,20.899999,1311.42,4939.7595,390.05,0.0,8019.436523,5329.8095,8019.436523,-2689.627023
2026-02-06 14:00:00+00:00,916.200012,1957.92,627.881652,19.629999,2236.0,5757.631663,2001.9,0.0,8114.003906,7759.531663,8114.003906,-354.47224300000016
2026-02-06 15:00:00+00:00,914.400024,1957.32,296.877593,20.95,2122.7,5312.247617,2069.3,0.0,7247.18164,7381.547617,7247.18164,134.36597700000038
2026-02-06 16:00:00+00:00,912.0,1956.85,32.825233,21.879999,2330.05,5253.605232,2612.5,0.0,8640.708007,7866.105232,8640.708007,-774.6027749999994
2026-02-06 17:00:00+00:00,909.099975,1956.25,0.0,22.579999,2424.02,5311.949974,2349.1,0.0,9048.098632,7661.049974,9048.098632,-1387.0486579999997
2026-02-06 18:00:00+00:00,905.700012,1957.25,0.0,23.75,2030.6,4917.300012,2057.62,0.0,7965.978027,6974.920012,7965.978027,-991.0580150000005
2026-02-06 19:00:00+00:00,901.700012,1958.15,0.0,23.649999,1712.58,4596.080011,1648.6,0.0,7853.79541,6244.680011,7853.79541,-1609.1153989999993
2026-02-06 20:00:00+00:00,897.299987,1959.05,0.0,22.799999,767.7,3646.849986,410.6,0.0,7919.426757,4057.449986,7919.426757,-3861.976771
2026-02-06 21:00:00+00:00,892.400024,1961.2,0.0,21.979999,482.82,3358.4000230000006,137.78,0.0,8115.380859,3496.180023000001,8115.380859,-4619.200835999999
2026-02-06 22:00:00+00:00,887.0,1960.98,0.0,21.68,318.95,3188.6099999999997,79.8,0.0,8040.252441,3268.41,8040.252441,-4771.842441
2026-02-06 23:00:00+00:00,856.900024,1961.52,0.0,20.379999,272.12,3110.920023,75.1,0.0,8082.609863,3186.020023,8082.609863,-4896.58984
2026-02-07 00:00:00+00:00,846.299987,1961.92,0.0,14.149999,222.0,3044.369986,51.35,0.0,7431.232421,3095.719986,7431.232421,-4335.512435
2026-02-07 01:00:00+00:00,835.400024,1962.0,0.0,12.779999,168.58,2978.760023,46.28,0.0,7470.28955,3025.040023,7470.28955,-4445.249527
2026-02-07 02:00:00+00:00,824.299987,1962.02,0.0,8.829999,160.78,2955.929986,42.2,0.0,7312.312011,2998.129986,7312.312011,-4314.182025
2026-02-07 03:00:00+00:00,813.099975,1961.75,0.0,7.099999,182.72,2964.669974,42.2,0.0,7264.806152,3006.8699739999997,7264.806152,-4257.936178
2026-02-07 04:00:00+00:00,801.799987,1960.8,0.0,5.679999,190.52,2958.799986,36.75,0.0,7762.869628,2995.549986,7762.869628,-4767.319642
2026-02-07 05:00:00+00:00,790.400024,1960.5,0.0,3.9,247.0,3001.800024,102.2,0.0,7668.608886,3104.000024,7668.608886,-4564.608862
2026-02-07 06:00:00+00:00,779.099975,1960.08,2.775079,3.43,361.88,3107.265054,148.6,0.0,7703.930664,3255.865054,7703.930664,-4448.065610000001
2026-02-07 07:00:00+00:00,767.799987,1960.7,171.775115,3.75,396.78,3300.8051020000003,338.68,0.0,7673.259765,3639.485102,7673.259765,-4033.7746629999997
2026-02-07 08:00:00+00:00,756.700012,1961.4,570.864257,3.68,270.75,3563.394269,228.98,0.0,8000.489746,3792.374269,8000.489746,-4208.115477
2026-02-07 09:00:00+00:00,745.900024,1961.9,958.839111,3.329999,213.85,3883.8191340000003,120.72,0.0,8723.09375,4004.539134,8723.09375,-4718.554615999999
2026-02-07 10:00:00+00:00,735.299987,1961.58,1268.855224,3.45,157.18,4126.365210999999,74.02,0.0,8181.853515,4200.385211,8181.853515,-3981.468304
2026-02-07 11:00:00+00:00,725.099975,1960.62,1409.530761,3.13,150.38,4248.760736,58.85,0.0,7588.158691,4307.6107360000005,7588.158691,-3280.547954999999
2026-02-07 12:00:00+00:00,715.299987,1960.18,1333.18103,3.079999,144.9,4156.6410160000005,90.68,0.0,8154.970703,4247.321016000001,8154.970703,-3907.649686999999
2026-02-07 13:00:00+00:00,706.0,1958.05,1132.61975,3.95,134.88,3935.49975,113.08,0.0,7412.431152,4048.57975,7412.431152,-3363.8514020000002
2026-02-07 14:00:00+00:00,697.099975,1957.92,760.106079,4.099999,228.12,3647.346053,129.28,0.0,7588.927734,3776.6260530000004,7588.927734,-3812.3016809999995
2026-02-07 15:00:00+00:00,688.700012,1957.3,339.282684,3.9,421.78,3410.9626960000005,474.3,0.0,7066.876953,3885.2626960000007,7066.876953,-3181.6142569999993
2026-02-07 16:00:00+00:00,680.799987,1957.28,39.2942,4.15,1224.0,3905.524187,1722.02,0.0,7556.842285,5627.5441869999995,7556.842285,-1929.2980980000002
2026-02-07 17:00:00+00:00,673.400024,1957.1,0.0,5.0,1617.02,4252.5200239999995,2219.65,0.0,7749.49707,6472.170023999999,7749.49707,-1277.3270460000012
2026-02-07 18:00:00+00:00,666.700012,1958.3,0.0,5.63,735.95,3366.5800120000004,1629.12,0.0,8407.912109,4995.700012,8407.912109,-3412.2120970000005
2026-02-07 19:00:00+00:00,660.5,1958.8,0.0,4.949999,414.8,3039.0499990000003,552.58,0.0,7896.42871,3591.629999,7896.42871,-4304.7987109999995
2026-02-07 20:00:00+00:00,655.0,1961.02,0.0,4.23,402.52,3022.77,125.82,0.0,8119.83496,3148.59,8119.83496,-4971.24496
2026-02-07 21:00:00+00:00,650.099975,1963.35,0.0,4.03,202.55,2820.0299750000004,80.42,0.0,7725.404296,2900.4499750000004,7725.404296,-4824.954320999999
2026-02-07 22:00:00+00:00,645.799987,1964.58,0.0,4.28,170.98,2785.639987,98.5,0.0,7546.63623,2884.139987,7546.63623,-4662.496243
2026-02-07 23:00:00+00:00,629.200012,1965.35,0.0,4.949999,242.62,2842.1200109999995,98.38,0.0,7597.129882,2940.5000109999996,7597.129882,-4656.629871000001
2026-02-08 00:00:00+00:00,625.5,1965.68,0.0,5.25,234.6,2831.03,44.2,0.0,7424.90332,2875.23,7424.90332,-4549.67332
2026-02-08 01:00:00+00:00,622.599975,1965.6,0.0,5.23,167.62,2761.049975,41.0,0.0,8605.071289,2802.049975,8605.071289,-5803.021314
2026-02-08 02:00:00+00:00,620.599975,1965.88,0.0,5.929999,146.3,2738.7099740000003,43.7,0.0,7483.625,2782.409974,7483.625,-4701.215026
2026-02-08 03:00:00+00:00,619.400024,1966.58,0.0,6.63,152.22,2744.830024,43.7,0.0,7630.390136,2788.5300239999997,7630.390136,-4841.860112
2026-02-08 04:00:00+00:00,619.099975,1965.48,0.0,6.55,144.72,2735.849975,44.0,0.0,7753.91748,2779.849975,7753.91748,-4974.067505
2026-02-08 05:00:00+00:00,619.700012,1964.85,0.0,6.25,237.45,2828.2500119999995,64.88,0.0,8557.33496,2893.1300119999996,8557.33496,-5664.2049480000005
2026-02-08 06:00:00+00:00,621.200012,1964.75,3.278791,6.199999,308.85,2904.2788020000003,93.28,0.0,7537.426757,2997.5588020000005,7537.426757,-4539.867955
2026-02-08 07:00:00+00:00,623.799987,1965.05,158.77655,6.13,289.78,3043.536537,81.45,0.0,7393.561523,3124.9865369999998,7393.561523,-4268.5749860000005
2026-02-08 08:00:00+00:00,627.400024,1964.15,479.636444,5.75,241.88,3318.816468,70.3,0.0,8011.677246,3389.116468,8011.677246,-4622.560778
2026-02-08 09:00:00+00:00,632.099975,1963.45,785.091125,5.48,194.92,3581.0411,56.32,0.0,8182.990234,3637.3611,8182.990234,-4545.629134
2026-02-08 10:00:00+00:00,637.799987,1963.02,952.948486,5.23,198.5,3757.498473,45.6,0.0,7798.355957,3803.098473,7798.355957,-3995.2574839999997
2026-02-08 11:00:00+00:00,644.700012,1963.35,1178.956542,5.079999,209.55,4001.636553,45.6,0.0,6929.722656,4047.2365529999997,6929.722656,-2882.486103
2026-02-08 12:00:00+00:00,652.799987,1962.62,1104.006103,5.23,172.3,3896.95609,45.6,0.0,7791.717285,3942.55609,7791.717285,-3849.1611949999997
2026-02-08 13:00:00+00:00,661.900024,1962.3,971.651123,5.199999,211.02,3812.0711459999998,61.95,0.0,7790.270996,3874.0211459999996,7790.270996,-3916.2498500000006
2026-02-08 14:00:00+00:00,671.900024,1961.35,644.76538,5.25,308.8,3592.065404,114.65,0.0,7423.3833,3706.715404,7423.3833,-3716.6678960000004
2026-02-08 15:00:00+00:00,682.900024,1959.42,306.751281,5.28,495.0,3449.351305,174.2,0.0,7206.159179,3623.551305,7206.159179,-3582.6078740000003
2026-02-08 16:00:00+00:00,694.599975,1959.82,38.631912,5.38,648.45,3346.8818869999996,791.15,0.0,7750.328613,4138.031886999999,7750.328613,-3612.2967260000005
2026-02-08 17:00:00+00:00,707.099975,1960.3,0.0,6.349999,1064.25,3737.999974,1069.82,0.0,7928.491699,4807.819974,7928.491699,-3120.671725
2026-02-08 18:00:00+00:00,720.099975,1961.22,0.0,7.75,898.52,3587.589975,994.45,0.0,7983.0083,4582.039975,7983.0083,-3400.9683250000007
2026-02-08 19:00:00+00:00,733.599975,1960.92,0.0,8.63,514.62,3217.769975,845.72,0.0,7944.38623,4063.4899750000004,7944.38623,-3880.8962549999997
2026-02-08 20:00:00+00:00,747.5,1960.32,0.0,9.399999,390.82,3108.039999,438.9,0.0,8082.797363,3546.939999,8082.797363,-4535.8573639999995
2026-02-08 21:00:00+00:00,761.700012,1962.42,0.0,9.35,408.4,3141.8700120000003,80.2,0.0,8190.298339,3222.070012,8190.298339,-4968.228327
2026-02-08 22:00:00+00:00,776.200012,1962.9,0.0,8.25,304.18,3051.5300119999997,46.7,0.0,8053.398925,3098.2300119999995,8053.398925,-4955.168913000001
2026-02-08 23:00:00+00:00,762.0,1962.68,0.0,7.079999,247.48,2979.2399990000004,41.32,0.0,7894.101074,3020.5599990000005,7894.101074,-4873.541074999999
2026-02-09 00:00:00+00:00,774.0,1963.2,0.0,6.53,229.15,2972.88,38.12,0.0,8055.833007,3011.0,8055.833007,-5044.833007
2026-02-09 01:00:00+00:00,786.099975,1962.7,0.0,7.03,228.22,2984.049975,39.18,0.0,7897.220703,3023.2299749999997,7897.220703,-4873.990728000001
2026-02-09 02:00:00+00:00,798.099975,1963.38,0.0,7.099999,180.28,2948.8599740000004,47.3,0.0,7899.016601,2996.1599740000006,7899.016601,-4902.856626999999
2026-02-09 03:00:00+00:00,809.900024,1962.5,0.0,7.15,195.48,2975.030024,36.38,0.0,8227.044921,3011.4100240000002,8227.044921,-5215.634897
2026-02-09 04:00:00+00:00,821.599975,1960.98,0.0,6.949999,416.88,3206.409974,89.98,0.0,8309.214843,3296.389974,8309.214843,-5012.824869
2026-02-09 05:00:00+00:00,833.0,1960.5,0.0,6.579999,1025.9,3825.979999,607.58,0.0,7991.919433,4433.559999,7991.919433,-3558.359434
2026-02-09 06:00:00+00:00,844.0,1959.12,4.188271,6.9,2612.15,5426.358271,3148.02,0.0,9532.270507,8574.378271,9532.270507,-957.8922359999997
2026-02-09 07:00:00+00:00,854.599975,1959.18,170.422561,8.13,2804.68,5797.012536,3383.92,0.0,9568.67871,9180.932536,9568.67871,-387.7461739999999
2026-02-09 08:00:00+00:00,864.700012,1960.88,487.248077,8.399999,2780.0,6101.228088000001,3877.32,0.0,9593.34375,9978.548088000001,9593.34375,385.20433800000137
2026-02-09 09:00:00+00:00,874.299987,1962.62,816.633728,6.13,2584.52,6244.203715,3493.2,0.0,9032.610351,9737.403715,9032.610351,704.793364000001
2026-02-09 10:00:00+00:00,883.200012,1961.25,1081.44165,4.48,2239.28,6169.651662,1850.58,0.0,9475.016601,8020.231662,9475.016601,-1454.7849389999992
2026-02-09 11:00:00+00:00,891.400024,1961.25,1290.589477,5.15,1406.65,5555.039500999999,720.48,0.0,8897.15625,6275.519500999999,8897.15625,-2621.636749000001
2026-02-09 12:00:00+00:00,898.799987,1961.48,1259.550537,5.829999,1372.12,5497.780522999999,795.45,0.0,8869.083007,6293.230522999999,8869.083007,-2575.852484
2026-02-09 13:00:00+00:00,905.5,1961.72,1082.071289,5.849999,1606.72,5561.861288,1405.2,0.0,8357.14746,6967.061288,8357.14746,-1390.0861720000003
2026-02-09 14:00:00+00:00,911.5,1962.28,733.288085,5.75,2390.95,6003.768085,2531.22,0.0,8828.858398,8534.988084999999,8828.858398,-293.87031300000126
2026-02-09 15:00:00+00:00,916.799987,1960.92,323.448394,5.48,2582.68,5789.328380999999,3364.18,0.0,8364.695312,9153.508381,8364.695312,788.8130689999998
2026-02-09 16:00:00+00:00,921.599975,1961.65,40.474193,6.03,2750.42,5680.1741680000005,3147.48,0.0,8650.64746,8827.654168000001,8650.64746,177.0067080000008
2026-02-09 17:00:00+00:00,925.700012,1961.12,0.0,8.729999,2771.7,5667.250011,3324.22,0.0,8883.408203,8991.470011,8883.408203,108.06180799999856
2026-02-09 18:00:00+00:00,929.299987,1962.08,0.0,14.3,2502.62,5408.299987,2670.2,0.0,8656.167968,8078.499987,8656.167968,-577.6679809999996
2026-02-09 19:00:00+00:00,932.400024,1962.62,0.0,16.899999,2084.75,4996.670023000001,1764.55,0.0,8619.228515,6761.220023000001,8619.228515,-1858.008492
2026-02-09 20:00:00+00:00,935.099975,1963.02,0.0,17.93,1219.08,4135.129975,1355.55,0.0,8676.861328,5490.679975,8676.861328,-3186.181353000001
2026-02-09 21:00:00+00:00,937.299987,1963.98,0.0,20.03,611.52,3532.829987,129.98,0.0,8048.205078,3662.809987,8048.205078,-4385.395091
2026-02-09 22:00:00+00:00,939.200012,1965.0,0.0,22.35,459.8,3386.3500120000003,121.68,0.0,8524.841796,3508.030012,8524.841796,-5016.811784
2026-02-09 23:00:00+00:00,942.700012,1965.35,0.0,24.079999,463.92,3396.050011,115.95,0.0,8012.90332,3512.0000109999996,8012.90332,-4500.903309000001
2026-02-10 00:00:00+00:00,942.5,1965.02,0.0,20.979999,377.02,3305.519999,82.58,0.0,8266.362304,3388.099999,8266.362304,-4878.262305
2026-02-10 01:00:00+00:00,941.900024,1964.92,0.0,23.579999,346.12,3276.520023,63.1,0.0,8019.433593,3339.620023,8019.433593,-4679.81357
2026-02-10 02:00:00+00:00,941.200012,1965.85,0.0,26.28,210.72,3144.0500119999997,50.2,0.0,9086.100585,3194.2500119999995,9086.100585,-5891.850573000001
2026-02-10 03:00:00+00:00,940.400024,1965.7,0.0,30.479999,397.32,3333.9000230000006,73.35,0.0,8561.679687,3407.2500230000005,8561.679687,-5154.429663999999
2026-02-10 04:00:00+00:00,939.5,1963.25,0.0,35.830001,516.8,3455.3800009999995,139.48,0.0,8315.506835,3594.8600009999996,8315.506835,-4720.646834000001
2026-02-10 05:00:00+00:00,938.5,1962.25,0.0,38.95,1406.02,4345.719999999999,1415.45,0.0,9216.483398,5761.169999999999,9216.483398,-3455.313398000001
2026-02-10 06:00:00+00:00,937.599975,1963.38,2.276031,39.45,2718.88,5661.5860059999995,2944.08,0.0,9596.492187,8605.666006,9596.492187,-990.8261810000004
2026-02-10 07:00:00+00:00,936.799987,1965.85,56.028633,39.599998,2915.38,5913.6586179999995,3291.55,0.0,9403.24707,9205.208618,9403.24707,-198.03845199999887
2026-02-10 08:00:00+00:00,936.200012,1965.45,217.356399,38.45,2715.35,5872.806411,2734.15,0.0,9610.817382,8606.956411,9610.817382,-1003.8609710000001
2026-02-10 09:00:00+00:00,935.700012,1962.25,301.588226,36.529998,2042.82,5278.888236,1614.62,0.0,9186.476562,6893.508236,9186.476562,-2292.968326
2026-02-10 10:00:00+00:00,935.5,1962.22,372.723571,35.599998,1391.05,4697.093569000001,492.28,0.0,9389.659179,5189.373569,9389.659179,-4200.28561
2026-02-10 11:00:00+00:00,935.599975,1962.4,562.315185,32.7,758.0,4251.01516,229.82,0.0,8619.502929,4480.83516,8619.502929,-4138.667769000001
2026-02-10 12:00:00+00:00,936.0,1962.72,790.338134,29.299999,1006.52,4724.878133,108.08,0.0,8470.269531,4832.958133,8470.269531,-3637.311398
