,Fossil Gas,Hydro Run-of-river and poundage,Wind Onshore,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-17 03:00:00+00:00,237.0,694.0,516.941,0.0,2210.0,3657.941,0.0,0.0,4042.0,3657.941,4042.0,-384.0590000000002
2026-01-17 04:00:00+00:00,255.0,715.0,514.293,0.0,2232.0,3716.293,0.0,0.0,4071.0,3716.293,4071.0,-354.7069999999999
2026-01-17 05:00:00+00:00,253.0,836.0,507.803,0.0,2290.0,3886.803,0.0,0.0,4273.0,3886.803,4273.0,-386.1970000000001
2026-01-17 06:00:00+00:00,253.0,961.0,449.684,131.0,2319.0,4113.684,0.0,0.0,4484.0,4113.684,4484.0,-370.3159999999998
2026-01-17 07:00:00+00:00,251.0,1287.0,387.953,141.0,2367.0,4433.9529999999995,0.0,0.0,4814.0,4433.9529999999995,4814.0,-380.0470000000005
2026-01-17 08:00:00+00:00,252.0,1509.0,407.66,168.0,2316.0,4652.66,0.0,0.0,4984.0,4652.66,4984.0,-331.34000000000015
2026-01-17 09:00:00+00:00,250.0,1506.0,432.59,167.0,2304.0,4659.59,0.0,0.0,4997.0,4659.59,4997.0,-337.40999999999985
2026-01-17 10:00:00+00:00,252.0,1455.0,410.951,161.0,2279.0,4557.951,0.0,0.0,4955.0,4557.951,4955.0,-397.049
2026-01-17 11:00:00+00:00,251.0,1495.0,380.341,140.0,2290.0,4556.341,0.0,0.0,4921.0,4556.341,4921.0,-364.65899999999965
2026-01-17 12:00:00+00:00,252.0,1456.0,352.351,140.0,2307.0,4507.351000000001,0.0,0.0,4873.0,4507.351000000001,4873.0,-365.64899999999943
2026-01-17 13:00:00+00:00,251.0,1478.0,326.948,143.0,2258.0,4456.948,0.0,0.0,4800.0,4456.948,4800.0,-343.0519999999997
2026-01-17 14:00:00+00:00,252.0,1461.0,324.513,140.0,2306.0,4483.513,0.0,0.0,4837.0,4483.513,4837.0,-353.4870000000001
2026-01-17 15:00:00+00:00,252.0,1705.0,309.219,143.0,2325.0,4734.219,0.0,0.0,5070.0,4734.219,5070.0,-335.78099999999995
2026-01-17 16:00:00+00:00,251.0,1648.0,419.089,143.0,2418.0,4879.089,0.0,0.0,5200.0,4879.089,5200.0,-320.91100000000006
2026-01-17 17:00:00+00:00,252.0,1604.0,379.491,143.0,2468.0,4846.491,6.0,0.0,5159.0,4852.491,5159.0,-306.509
2026-01-17 18:00:00+00:00,252.0,1561.0,368.376,143.0,2474.0,4798.376,10.0,0.0,5118.0,4808.376,5118.0,-309.6239999999998
2026-01-17 19:00:00+00:00,250.0,1416.0,446.694,153.0,2452.0,4717.6939999999995,0.0,0.0,5038.0,4717.6939999999995,5038.0,-320.3060000000005
2026-01-17 20:00:00+00:00,243.0,1286.0,485.973,124.0,2457.0,4595.973,0.0,0.0,4935.0,4595.973,4935.0,-339.02700000000004
2026-01-17 21:00:00+00:00,242.0,1259.0,481.849,116.0,2456.0,4554.849,0.0,0.0,4927.0,4554.849,4927.0,-372.15099999999984
2026-01-17 22:00:00+00:00,242.0,1292.0,478.226,96.0,2405.0,4513.226000000001,0.0,0.0,4906.0,4513.226000000001,4906.0,-392.77399999999943
2026-01-17 23:00:00+00:00,240.0,1208.0,500.641,93.0,2378.0,4419.641,0.0,0.0,4875.0,4419.641,4875.0,-455.3590000000004
2026-01-18 00:00:00+00:00,240.0,878.0,520.318,93.0,2379.0,4110.318,0.0,0.0,4625.0,4110.318,4625.0,-514.6819999999998
2026-01-18 01:00:00+00:00,240.0,768.0,528.81,0.0,2397.0,3933.81,0.0,0.0,4356.0,3933.81,4356.0,-422.19000000000005
2026-01-18 02:00:00+00:00,240.0,598.0,516.689,0.0,2374.0,3728.689,0.0,0.0,4158.0,3728.689,4158.0,-429.31100000000015
2026-01-18 03:00:00+00:00,242.0,652.0,504.638,0.0,2351.0,3749.638,0.0,0.0,4079.0,3749.638,4079.0,-329.3620000000001
2026-01-18 04:00:00+00:00,255.0,771.0,523.215,0.0,2324.0,3873.215,0.0,0.0,4068.0,3873.215,4068.0,-194.78499999999985
2026-01-18 05:00:00+00:00,252.0,715.0,503.841,0.0,2321.0,3791.841,0.0,0.0,4137.0,3791.841,4137.0,-345.1590000000001
2026-01-18 06:00:00+00:00,253.0,857.0,473.401,0.0,2311.0,3894.401,0.0,0.0,4292.0,3894.401,4292.0,-397.59900000000016
2026-01-18 07:00:00+00:00,251.0,1137.0,469.409,0.0,2303.0,4160.409,0.0,0.0,4519.0,4160.409,4519.0,-358.59100000000035
2026-01-18 08:00:00+00:00,250.0,1322.0,452.973,28.0,2324.0,4376.973,0.0,0.0,4717.0,4376.973,4717.0,-340.02700000000004
2026-01-18 09:00:00+00:00,249.0,1449.0,431.774,25.0,2327.0,4481.773999999999,0.0,0.0,4790.0,4481.773999999999,4790.0,-308.22600000000057
2026-01-18 10:00:00+00:00,250.0,1447.0,452.419,20.0,2349.0,4518.419,0.0,0.0,4815.0,4518.419,4815.0,-296.58100000000013
2026-01-18 11:00:00+00:00,247.0,1418.0,436.29,0.0,2398.0,4499.29,0.0,0.0,4781.0,4499.29,4781.0,-281.71000000000004
2026-01-18 12:00:00+00:00,249.0,1248.0,435.489,0.0,2523.0,4455.489,0.0,0.0,4714.0,4455.489,4714.0,-258.5110000000004
2026-01-18 13:00:00+00:00,250.0,1148.0,420.911,0.0,2603.0,4421.911,0.0,0.0,4682.0,4421.911,4682.0,-260.08899999999994
2026-01-18 14:00:00+00:00,249.0,1163.0,446.866,0.0,2637.0,4495.866,0.0,0.0,4757.0,4495.866,4757.0,-261.134
2026-01-18 15:00:00+00:00,250.0,1265.0,448.715,0.0,2658.0,4621.715,0.0,0.0,4973.0,4621.715,4973.0,-351.28499999999985
2026-01-18 16:00:00+00:00,250.0,1456.0,466.11,0.0,2690.0,4862.110000000001,0.0,0.0,5189.0,4862.110000000001,5189.0,-326.8899999999994
2026-01-18 17:00:00+00:00,250.0,1334.0,463.55,0.0,2880.0,4927.55,0.0,0.0,5235.0,4927.55,5235.0,-307.4499999999998
2026-01-18 18:00:00+00:00,249.0,1362.0,467.115,0.0,2825.0,4903.115,0.0,0.0,5277.0,4903.115,5277.0,-373.8850000000002
2026-01-18 19:00:00+00:00,250.0,1398.0,459.998,10.0,2831.0,4948.998,0.0,0.0,5305.0,4948.998,5305.0,-356.0020000000004
2026-01-18 20:00:00+00:00,239.0,1307.0,429.365,27.0,2854.0,4856.365,0.0,0.0,5201.0,4856.365,5201.0,-344.6350000000002
2026-01-18 21:00:00+00:00,233.0,1352.0,442.378,11.0,2800.0,4838.378,0.0,0.0,5203.0,4838.378,5203.0,-364.6220000000003
2026-01-18 22:00:00+00:00,231.0,1246.0,455.07,85.0,2769.0,4786.07,0.0,0.0,5134.0,4786.07,5134.0,-347.9300000000003
2026-01-18 23:00:00+00:00,229.0,1248.0,478.548,140.0,2776.0,4871.548,0.0,0.0,5061.0,4871.548,5061.0,-189.45200000000023
2026-01-19 00:00:00+00:00,231.0,876.0,482.923,140.0,2741.0,4470.923,0.0,0.0,4677.0,4470.923,4677.0,-206.07700000000023
2026-01-19 01:00:00+00:00,230.0,601.0,491.701,140.0,2794.0,4256.701,0.0,0.0,4458.0,4256.701,4458.0,-201.29899999999998
2026-01-19 02:00:00+00:00,238.0,465.0,491.505,140.0,2809.0,4143.505,0.0,0.0,4333.0,4143.505,4333.0,-189.4949999999999
2026-01-19 03:00:00+00:00,252.0,399.0,516.736,140.0,2784.0,4091.736,0.0,0.0,4278.0,4091.736,4278.0,-186.26400000000012
2026-01-19 04:00:00+00:00,253.0,487.0,499.296,216.0,2791.0,4246.296,0.0,0.0,4446.0,4246.296,4446.0,-199.70399999999972
2026-01-19 05:00:00+00:00,252.0,967.0,483.311,223.0,2793.0,4718.311,0.0,0.0,4938.0,4718.311,4938.0,-219.6890000000003
2026-01-19 06:00:00+00:00,251.0,1438.0,500.446,220.0,2762.0,5171.446,0.0,0.0,5357.0,5171.446,5357.0,-185.5540000000001
2026-01-19 07:00:00+00:00,248.0,1566.0,484.86,220.0,2849.0,5367.860000000001,0.0,0.0,5566.0,5367.860000000001,5566.0,-198.13999999999942
2026-01-19 08:00:00+00:00,249.0,1625.0,505.591,220.0,2752.0,5351.591,0.0,0.0,5534.0,5351.591,5534.0,-182.40899999999965
2026-01-19 09:00:00+00:00,248.0,1580.0,507.058,225.0,2714.0,5274.058,0.0,0.0,5450.0,5274.058,5450.0,-175.942
2026-01-19 10:00:00+00:00,249.0,1558.0,490.608,160.0,2702.0,5159.608,0.0,0.0,5305.0,5159.608,5305.0,-145.39199999999983
2026-01-19 11:00:00+00:00,249.0,1508.0,462.388,137.0,2729.0,5085.388,0.0,0.0,5236.0,5085.388,5236.0,-150.61200000000008
2026-01-19 12:00:00+00:00,250.0,1470.0,427.828,137.0,2756.0,5040.8279999999995,0.0,0.0,5319.0,5040.8279999999995,5319.0,-278.1720000000005
2026-01-19 13:00:00+00:00,249.0,1306.0,400.361,134.0,2877.0,4966.361,54.0,0.0,5303.0,5020.361,5303.0,-282.6390000000001
2026-01-19 14:00:00+00:00,250.0,1165.0,438.179,137.0,2844.0,4834.179,208.0,0.0,5239.0,5042.179,5239.0,-196.8209999999999
2026-01-19 15:00:00+00:00,250.0,1257.0,435.603,137.0,2854.0,4933.603,278.0,0.0,5435.0,5211.603,5435.0,-223.39699999999993
2026-01-19 16:00:00+00:00,248.0,1407.0,476.478,137.0,2864.0,5132.478,295.0,0.0,5638.0,5427.478,5638.0,-210.52199999999993
2026-01-19 17:00:00+00:00,252.0,1478.0,455.681,137.0,2762.0,5084.6810000000005,296.0,0.0,5585.0,5380.6810000000005,5585.0,-204.3189999999995
2026-01-19 18:00:00+00:00,248.0,1524.0,388.331,137.0,2832.0,5129.331,295.0,0.0,5639.0,5424.331,5639.0,-214.66899999999987
2026-01-19 19:00:00+00:00,231.0,1481.0,397.905,142.0,2849.0,5100.905,296.0,0.0,5596.0,5396.905,5596.0,-199.09500000000025
2026-01-19 20:00:00+00:00,230.0,1233.0,439.495,165.0,2845.0,4912.495,295.0,0.0,5431.0,5207.495,5431.0,-223.5050000000001
2026-01-19 21:00:00+00:00,225.0,1247.0,381.344,164.0,2890.0,4907.344,295.0,0.0,5433.0,5202.344,5433.0,-230.65599999999995
2026-01-19 22:00:00+00:00,224.0,1291.0,304.346,157.0,2889.0,4865.346,295.0,0.0,5339.0,5160.346,5339.0,-178.65400000000045
2026-01-19 23:00:00+00:00,225.0,1255.0,236.959,131.0,2870.0,4717.959,293.0,0.0,5296.0,5010.959,5296.0,-285.04100000000017
2026-01-20 00:00:00+00:00,225.0,944.0,328.81,131.0,2858.0,4486.8099999999995,292.0,0.0,4962.0,4778.8099999999995,4962.0,-183.1900000000005
2026-01-20 01:00:00+00:00,233.0,674.0,369.281,131.0,2863.0,4270.281,234.0,0.0,4695.0,4504.281,4695.0,-190.71900000000005
2026-01-20 02:00:00+00:00,236.0,618.0,366.454,131.0,2795.0,4146.454,200.0,0.0,4499.0,4346.454,4499.0,-152.54600000000028
2026-01-20 03:00:00+00:00,240.0,633.0,395.053,131.0,2859.0,4258.053,51.0,0.0,4466.0,4309.053,4466.0,-156.94700000000012
2026-01-20 04:00:00+00:00,222.0,771.0,428.231,131.0,2864.0,4416.231,0.0,0.0,4689.0,4416.231,4689.0,-272.76900000000023
2026-01-20 05:00:00+00:00,219.0,1199.0,426.774,133.0,2897.0,4874.773999999999,0.0,0.0,5076.0,4874.773999999999,5076.0,-201.22600000000057
2026-01-20 06:00:00+00:00,218.0,1614.0,419.601,143.0,2885.0,5279.601000000001,0.0,0.0,5529.0,5279.601000000001,5529.0,-249.39899999999943
2026-01-20 07:00:00+00:00,217.0,1885.0,335.216,140.0,2860.0,5437.216,0.0,0.0,5760.0,5437.216,5760.0,-322.78399999999965
2026-01-20 08:00:00+00:00,206.0,1786.0,316.943,143.0,2833.0,5284.943,141.0,0.0,5622.0,5425.943,5622.0,-196.0569999999998
2026-01-20 09:00:00+00:00,204.0,1577.0,300.549,140.0,2844.0,5065.549,206.0,0.0,5467.0,5271.549,5467.0,-195.45100000000002
2026-01-20 10:00:00+00:00,208.0,1402.0,283.755,143.0,2884.0,4920.755,209.0,0.0,5277.0,5129.755,5277.0,-147.2449999999999
2026-01-20 11:00:00+00:00,205.0,1313.0,282.209,164.0,2798.0,4762.209,205.0,0.0,5182.0,4967.209,5182.0,-214.79100000000017
2026-01-20 12:00:00+00:00,205.0,1257.0,282.019,152.0,2795.0,4691.019,206.0,0.0,5056.0,4897.019,5056.0,-158.98099999999977
2026-01-20 13:00:00+00:00,207.0,1150.0,310.978,140.0,2776.0,4583.978,209.0,0.0,4936.0,4792.978,4936.0,-143.02199999999993
2026-01-20 14:00:00+00:00,221.0,959.0,385.191,140.0,2875.0,4580.191,210.0,0.0,5047.0,4790.191,5047.0,-256.8090000000002
2026-01-20 15:00:00+00:00,216.0,1286.0,305.376,143.0,2848.0,4798.376,277.0,0.0,5306.0,5075.376,5306.0,-230.6239999999998
2026-01-20 16:00:00+00:00,219.0,1658.0,258.498,143.0,2767.0,5045.498,294.0,0.0,5456.0,5339.498,5456.0,-116.50200000000041
2026-01-20 17:00:00+00:00,220.0,1571.0,345.488,140.0,2710.0,4986.487999999999,294.0,0.0,5402.0,5280.487999999999,5402.0,-121.51200000000063
2026-01-20 18:00:00+00:00,237.0,1440.0,392.279,137.0,2737.0,4943.279,294.0,0.0,5365.0,5237.279,5365.0,-127.72099999999955
2026-01-20 19:00:00+00:00,224.0,1280.0,406.838,154.0,2769.0,4833.838,294.0,0.0,5243.0,5127.838,5243.0,-115.16200000000026
2026-01-20 20:00:00+00:00,220.0,1079.0,492.201,169.0,2818.0,4778.201,293.0,0.0,5258.0,5071.201,5258.0,-186.79899999999998
2026-01-20 21:00:00+00:00,218.0,1028.0,474.213,157.0,2811.0,4688.213,293.0,0.0,5254.0,4981.213,5254.0,-272.78700000000026
2026-01-20 22:00:00+00:00,218.0,1082.0,454.41,140.0,2848.0,4742.41,294.0,0.0,5257.0,5036.41,5257.0,-220.59000000000015
2026-01-20 23:00:00+00:00,226.0,1003.0,474.193,140.0,2826.0,4669.193,292.0,0.0,5174.0,4961.193,5174.0,-212.8069999999998
2026-01-21 00:00:00+00:00,226.0,833.0,472.968,140.0,2742.0,4413.968,264.0,0.0,4875.0,4677.968,4875.0,-197.03200000000015
2026-01-21 01:00:00+00:00,228.0,743.0,469.273,131.0,2749.0,4320.273,107.0,0.0,4640.0,4427.273,4640.0,-212.72699999999986
2026-01-21 02:00:00+00:00,235.0,672.0,464.949,134.0,2752.0,4257.9490000000005,0.0,0.0,4487.0,4257.9490000000005,4487.0,-229.05099999999948
2026-01-21 03:00:00+00:00,239.0,647.0,426.103,134.0,2743.0,4189.103,0.0,0.0,4488.0,4189.103,4488.0,-298.89699999999993
2026-01-21 04:00:00+00:00,240.0,756.0,467.023,134.0,2736.0,4333.023,0.0,0.0,4558.0,4333.023,4558.0,-224.97699999999986
2026-01-21 05:00:00+00:00,239.0,1022.0,473.889,137.0,2753.0,4624.889,162.0,0.0,5034.0,4786.889,5034.0,-247.11099999999988
2026-01-21 06:00:00+00:00,238.0,1408.0,505.474,137.0,2717.0,5005.474,203.0,0.0,5494.0,5208.474,5494.0,-285.52599999999984
2026-01-21 07:00:00+00:00,237.0,1604.0,527.508,137.0,2710.0,5215.508,263.0,0.0,5760.0,5478.508,5760.0,-281.4920000000002
2026-01-21 08:00:00+00:00,236.0,1649.0,524.815,223.0,2736.0,5368.8150000000005,292.0,0.0,5936.0,5660.8150000000005,5936.0,-275.1849999999995
2026-01-21 09:00:00+00:00,236.0,1515.0,518.51,321.0,2727.0,5317.51,294.0,0.0,5845.0,5611.51,5845.0,-233.48999999999978
2026-01-21 10:00:00+00:00,236.0,1647.0,428.231,321.0,2674.0,5306.231,294.0,0.0,5770.0,5600.231,5770.0,-169.76900000000023
2026-01-21 11:00:00+00:00,238.0,1671.0,389.495,321.0,2718.0,5337.495,294.0,0.0,5838.0,5631.495,5838.0,-206.5050000000001
2026-01-21 12:00:00+00:00,232.0,1569.0,365.043,322.0,2781.0,5269.043,294.0,0.0,5782.0,5563.043,5782.0,-218.95700000000033
2026-01-21 13:00:00+00:00,231.0,1457.0,317.183,323.0,2801.0,5129.183,294.0,0.0,5586.0,5423.183,5586.0,-162.817
2026-01-21 14:00:00+00:00,229.0,1394.0,274.206,328.0,2836.0,5061.206,294.0,0.0,5557.0,5355.206,5557.0,-201.79399999999987
2026-01-21 15:00:00+00:00,227.0,1734.0,231.271,326.0,2895.0,5413.271000000001,294.0,0.0,5607.0,5707.271000000001,5607.0,100.27100000000064
2026-01-21 16:00:00+00:00,230.0,1695.0,203.623,325.0,2975.0,5428.623,293.0,0.0,5661.0,5721.623,5661.0,60.62299999999959
2026-01-21 17:00:00+00:00,229.0,1641.0,205.625,323.0,3142.0,5540.625,293.0,0.0,5756.0,5833.625,5756.0,77.625
2026-01-21 18:00:00+00:00,229.0,1628.0,199.535,323.0,3123.0,5502.535,294.0,0.0,5679.0,5796.535,5679.0,117.53499999999985
2026-01-21 19:00:00+00:00,214.0,1382.0,179.393,324.0,2953.0,5052.393,294.0,0.0,5605.0,5346.393,5605.0,-258.60699999999997
2026-01-21 20:00:00+00:00,219.0,1349.0,189.295,324.0,2963.0,5044.295,293.0,0.0,5578.0,5337.295,5578.0,-240.70499999999993
2026-01-21 21:00:00+00:00,217.0,1227.0,204.061,327.0,2935.0,4910.061,293.0,0.0,5454.0,5203.061,5454.0,-250.9390000000003
2026-01-21 22:00:00+00:00,216.0,1144.0,218.266,327.0,2919.0,4824.266,293.0,0.0,5372.0,5117.266,5372.0,-254.73400000000038
2026-01-21 23:00:00+00:00,225.0,1022.0,241.255,325.0,2863.0,4676.255,291.0,0.0,5202.0,4967.255,5202.0,-234.7449999999999
2026-01-22 00:00:00+00:00,228.0,841.0,245.514,277.0,2822.0,4413.514,291.0,0.0,4971.0,4704.514,4971.0,-266.4859999999999
2026-01-22 01:00:00+00:00,226.0,630.0,216.74,217.0,2802.0,4091.74,288.0,0.0,4674.0,4379.74,4674.0,-294.2600000000002
2026-01-22 02:00:00+00:00,232.0,495.0,176.07,235.0,2777.0,3915.0699999999997,292.0,0.0,4474.0,4207.07,4474.0,-266.9300000000003
2026-01-22 03:00:00+00:00,240.0,485.0,183.236,235.0,2756.0,3899.236,293.0,0.0,4442.0,4192.236,4442.0,-249.76400000000012
2026-01-22 04:00:00+00:00,239.0,643.0,216.119,238.0,2694.0,4030.1189999999997,293.0,0.0,4644.0,4323.119,4644.0,-320.8810000000003
2026-01-22 05:00:00+00:00,240.0,1006.0,204.181,323.0,2708.0,4481.1810000000005,294.0,0.0,5007.0,4775.1810000000005,5007.0,-231.8189999999995
2026-01-22 06:00:00+00:00,239.0,1452.0,197.34,328.0,2738.0,4954.34,293.0,0.0,5536.0,5247.34,5536.0,-288.65999999999985
2026-01-22 07:00:00+00:00,237.0,1631.0,179.093,326.0,2826.0,5199.093,294.0,0.0,5719.0,5493.093,5719.0,-225.90700000000015
2026-01-22 08:00:00+00:00,237.0,1809.0,134.764,327.0,2710.0,5217.764,294.0,0.0,5752.0,5511.764,5752.0,-240.23599999999988
2026-01-22 09:00:00+00:00,238.0,1797.0,115.326,320.0,2657.0,5127.326,293.0,0.0,5506.0,5420.326,5506.0,-85.67399999999998
2026-01-22 10:00:00+00:00,238.0,1639.0,116.534,324.0,2684.0,5001.534,294.0,0.0,5482.0,5295.534,5482.0,-186.46600000000035
2026-01-22 11:00:00+00:00,239.0,1503.0,133.389,328.0,2659.0,4862.389,294.0,0.0,5315.0,5156.389,5315.0,-158.61099999999988
2026-01-22 12:00:00+00:00,239.0,1363.0,155.271,326.0,2686.0,4769.271,293.0,0.0,5291.0,5062.271,5291.0,-228.72900000000027
2026-01-22 13:00:00+00:00,240.0,1226.0,114.613,328.0,2816.0,4724.613,295.0,0.0,5233.0,5019.613,5233.0,-213.38699999999972
2026-01-22 14:00:00+00:00,239.0,1363.0,116.525,327.0,2750.0,4795.525,295.0,0.0,5252.0,5090.525,5252.0,-161.47500000000036
2026-01-22 15:00:00+00:00,241.0,1487.0,136.858,324.0,2766.0,4954.858,294.0,0.0,5424.0,5248.858,5424.0,-175.14199999999983
2026-01-22 16:00:00+00:00,239.0,1644.0,145.89,327.0,2751.0,5106.889999999999,294.0,0.0,5572.0,5400.889999999999,5572.0,-171.11000000000058
2026-01-22 17:00:00+00:00,240.0,1585.0,159.683,327.0,2828.0,5139.683,294.0,0.0,5660.0,5433.683,5660.0,-226.317
2026-01-22 18:00:00+00:00,238.0,1587.0,129.919,327.0,2798.0,5079.919,295.0,0.0,5567.0,5374.919,5567.0,-192.08100000000013
2026-01-22 19:00:00+00:00,221.0,1576.0,104.009,325.0,2760.0,4986.009,294.0,0.0,5480.0,5280.009,5480.0,-199.99099999999999
2026-01-22 20:00:00+00:00,222.0,1435.0,111.54,326.0,2738.0,4832.54,293.0,0.0,5352.0,5125.54,5352.0,-226.46000000000004
2026-01-22 21:00:00+00:00,220.0,1537.0,90.08,280.0,2624.0,4751.08,292.0,0.0,5310.0,5043.08,5310.0,-266.9200000000001
2026-01-22 22:00:00+00:00,220.0,1368.0,92.913,279.0,2672.0,4631.9130000000005,292.0,0.0,5176.0,4923.9130000000005,5176.0,-252.08699999999953
2026-01-22 23:00:00+00:00,220.0,1252.0,105.808,270.0,2640.0,4487.808,292.0,0.0,5037.0,4779.808,5037.0,-257.192
2026-01-23 00:00:00+00:00,221.0,782.0,117.78,267.0,2670.0,4057.7799999999997,245.0,0.0,4796.0,4302.78,4796.0,-493.22000000000025
2026-01-23 01:00:00+00:00,221.0,637.0,96.194,173.0,2684.0,3811.194,198.0,0.0,4546.0,4009.194,4546.0,-536.806
2026-01-23 02:00:00+00:00,223.0,622.0,51.316,154.0,2665.0,3715.316,197.0,0.0,4346.0,3912.316,4346.0,-433.6840000000002
2026-01-23 03:00:00+00:00,242.0,677.0,61.88,181.0,2640.0,3801.88,198.0,0.0,4360.0,3999.88,4360.0,-360.1199999999999
2026-01-23 04:00:00+00:00,243.0,735.0,73.803,242.0,2590.0,3883.803,286.0,0.0,4501.0,4169.803,4501.0,-331.1970000000001
2026-01-23 05:00:00+00:00,245.0,1192.0,82.054,213.0,2653.0,4385.054,292.0,0.0,4926.0,4677.054,4926.0,-248.9459999999999
2026-01-23 06:00:00+00:00,242.0,1556.0,81.754,214.0,2719.0,4812.754,293.0,0.0,5324.0,5105.754,5324.0,-218.2460000000001
2026-01-23 07:00:00+00:00,240.0,1472.0,93.019,270.0,2883.0,4958.019,294.0,0.0,5488.0,5252.019,5488.0,-235.98099999999977
2026-01-23 08:00:00+00:00,241.0,1551.0,85.319,270.0,2847.0,4994.3189999999995,294.0,0.0,5513.0,5288.3189999999995,5513.0,-224.6810000000005
2026-01-23 09:00:00+00:00,242.0,1447.0,58.304,271.0,2902.0,4920.304,294.0,0.0,5382.0,5214.304,5382.0,-167.6959999999999
2026-01-23 10:00:00+00:00,242.0,1310.0,69.826,270.0,2897.0,4788.826,295.0,0.0,5256.0,5083.826,5256.0,-172.17399999999998
2026-01-23 11:00:00+00:00,243.0,1224.0,62.795,270.0,2901.0,4700.795,295.0,0.0,5175.0,4995.795,5175.0,-179.20499999999993
2026-01-23 12:00:00+00:00,243.0,1136.0,49.575,269.0,2877.0,4574.575,295.0,0.0,5082.0,4869.575,5082.0,-212.42500000000018
2026-01-23 13:00:00+00:00,242.0,1110.0,54.499,297.0,2806.0,4509.499,295.0,0.0,5010.0,4804.499,5010.0,-205.5010000000002
2026-01-23 14:00:00+00:00,241.0,1152.0,78.859,314.0,2741.0,4526.859,295.0,0.0,5063.0,4821.859,5063.0,-241.14099999999962
2026-01-23 15:00:00+00:00,243.0,1329.0,96.198,313.0,2717.0,4698.198,294.0,0.0,5239.0,4992.198,5239.0,-246.80199999999968
2026-01-23 16:00:00+00:00,243.0,1439.0,186.443,316.0,2708.0,4892.443,295.0,0.0,5416.0,5187.443,5416.0,-228.5569999999998
2026-01-23 17:00:00+00:00,243.0,1255.0,314.334,322.0,2686.0,4820.334,294.0,0.0,5372.0,5114.334,5372.0,-257.66600000000017
2026-01-23 18:00:00+00:00,242.0,1200.0,355.403,325.0,2667.0,4789.403,294.0,0.0,5344.0,5083.403,5344.0,-260.59699999999975
2026-01-23 19:00:00+00:00,242.0,1090.0,392.128,323.0,2730.0,4777.128,281.0,0.0,5261.0,5058.128,5261.0,-202.8720000000003
2026-01-23 20:00:00+00:00,240.0,1067.0,455.395,241.0,2657.0,4660.395,205.0,0.0,5056.0,4865.395,5056.0,-190.60499999999956
2026-01-23 21:00:00+00:00,241.0,1017.0,500.708,156.0,2633.0,4547.7080000000005,205.0,0.0,4968.0,4752.7080000000005,4968.0,-215.29199999999946
2026-01-23 22:00:00+00:00,238.0,1000.0,507.915,138.0,2669.0,4552.915,204.0,0.0,4970.0,4756.915,4970.0,-213.08500000000004
2026-01-23 23:00:00+00:00,239.0,1211.0,509.269,104.0,2667.0,4730.269,4.0,0.0,4917.0,4734.269,4917.0,-182.73099999999977
2026-01-24 00:00:00+00:00,232.0,1024.0,519.506,0.0,2672.0,4447.505999999999,0.0,0.0,4654.0,4447.505999999999,4654.0,-206.4940000000006
2026-01-24 01:00:00+00:00,227.0,667.0,524.106,0.0,2716.0,4134.106,0.0,0.0,4380.0,4134.106,4380.0,-245.89400000000023
2026-01-24 02:00:00+00:00,227.0,511.0,522.036,0.0,2690.0,3950.036,0.0,0.0,4172.0,3950.036,4172.0,-221.96399999999994
2026-01-24 03:00:00+00:00,225.0,475.0,521.851,0.0,2688.0,3909.851,0.0,0.0,4133.0,3909.851,4133.0,-223.1489999999999
2026-01-24 04:00:00+00:00,243.0,479.0,526.878,0.0,2676.0,3924.878,0.0,0.0,4184.0,3924.878,4184.0,-259.12199999999984
2026-01-24 05:00:00+00:00,243.0,629.0,529.103,0.0,2670.0,4071.103,0.0,0.0,4362.0,4071.103,4362.0,-290.89699999999993
2026-01-24 06:00:00+00:00,241.0,861.0,525.369,0.0,2685.0,4312.369000000001,0.0,0.0,4599.0,4312.369000000001,4599.0,-286.6309999999994
2026-01-24 07:00:00+00:00,242.0,1198.0,524.869,0.0,2666.0,4630.869000000001,0.0,0.0,4864.0,4630.869000000001,4864.0,-233.1309999999994
2026-01-24 08:00:00+00:00,234.0,1254.0,520.829,136.0,2684.0,4828.829,0.0,0.0,4989.0,4828.829,4989.0,-160.17100000000028
2026-01-24 09:00:00+00:00,226.0,1327.0,520.284,139.0,2546.0,4758.284,0.0,0.0,4946.0,4758.284,4946.0,-187.71600000000035
2026-01-24 10:00:00+00:00,221.0,1384.0,516.999,139.0,2472.0,4732.999,0.0,0.0,4883.0,4732.999,4883.0,-150.0010000000002
2026-01-24 11:00:00+00:00,219.0,1370.0,517.584,142.0,2468.0,4716.584,0.0,0.0,4896.0,4716.584,4896.0,-179.41600000000017
2026-01-24 12:00:00+00:00,220.0,1335.0,509.851,139.0,2472.0,4675.851000000001,0.0,0.0,4881.0,4675.851000000001,4881.0,-205.14899999999943
2026-01-24 13:00:00+00:00,223.0,1253.0,491.541,139.0,2470.0,4576.541,0.0,0.0,4832.0,4576.541,4832.0,-255.45899999999983
2026-01-24 14:00:00+00:00,242.0,1217.0,496.468,142.0,2481.0,4578.468,0.0,0.0,4842.0,4578.468,4842.0,-263.53200000000015
2026-01-24 15:00:00+00:00,242.0,1313.0,518.368,139.0,2488.0,4700.368,0.0,0.0,4985.0,4700.368,4985.0,-284.6319999999996
