,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-16 01:00:00+00:00,12.930448,326.493635,130.798285,1795.0896,0.10603,2.617,88.440184,66.8173,83.17932,1504.16535,4010.6371520000002,0.0,0.0,5372.71523,4010.6371520000002,5372.71523,-1362.0780779999996
2026-01-16 02:00:00+00:00,12.678224,326.80189,134.847909,1794.5424,0.166459,2.589,137.181696,66.8241,83.19414,1502.20464,4061.030458,0.0,0.0,5527.24774,4061.030458,5527.24774,-1466.2172819999996
2026-01-16 03:00:00+00:00,12.4724,327.38734,142.529438,1793.1744,0.17464,2.649,188.561983,66.8079,83.22581,1502.72107,4119.703981000001,0.0,0.0,5421.46531,4119.703981000001,5421.46531,-1301.761328999999
2026-01-16 04:00:00+00:00,12.254144,328.67467,177.609465,1794.6792,2.906293,2.716,227.050272,66.8333,159.62407,1628.37336,4400.720773999999,0.0,0.0,5435.9221,4400.720773999999,5435.9221,-1035.2013260000003
2026-01-16 05:00:00+00:00,12.162976,327.41739,269.188286,1794.9528,43.234992,1.979,274.051186,66.8313,287.80224,1886.55964,4964.17981,0.0,0.0,5786.19969,4964.17981,5786.19969,-822.0198800000007
2026-01-16 06:00:00+00:00,13.57624,327.62793,291.611281,1798.3728,117.917082,3.494,238.804582,67.1097,710.35584,2000.86491,5569.734365,0.0,0.0,6161.96091,5569.734365,6161.96091,-592.2265449999995
2026-01-16 07:00:00+00:00,13.813408,326.89584,274.876757,1803.024,345.859432,3.447,252.328695,67.0036,771.89326,2013.72308,5872.8650720000005,0.0,0.0,6349.19344,5872.8650720000005,6349.19344,-476.3283679999995
2026-01-16 08:00:00+00:00,13.921824,323.93963,197.279042,1807.5384,541.599523,2.923,286.436026,66.2944,647.61856,1980.84038,5868.390785,0.0,0.0,6539.32282,5868.390785,6539.32282,-670.9320350000007
2026-01-16 09:00:00+00:00,14.161088,324.8367,163.177759,1811.232,611.866461,2.895,300.17092,66.6739,160.2643,1965.28573,5420.5638579999995,0.0,0.0,6599.55882,5420.5638579999995,6599.55882,-1178.9949620000007
2026-01-16 10:00:00+00:00,13.961568,325.50403,140.196325,1812.4632,688.785553,2.073,295.377597,66.6549,198.76041,1958.29528,5502.071863,0.0,0.0,6433.50836,5502.071863,6433.50836,-931.4364969999997
2026-01-16 11:00:00+00:00,14.052784,325.18214,136.43282,1812.6,531.512329,1.66,232.224408,66.8151,198.91781,1957.43132,5276.828710999999,0.0,0.0,6545.75661,5276.828710999999,6545.75661,-1268.9278990000012
2026-01-16 12:00:00+00:00,13.733184,325.44507,138.012108,1812.7368,335.929837,1.584,241.036141,66.939,229.43353,1974.60172,5139.451389999999,0.0,0.0,6492.89051,5139.451389999999,6492.89051,-1353.439120000001
2026-01-16 13:00:00+00:00,13.706192,332.29102,159.226937,1812.3264,153.507796,2.596,234.596369,67.3383,326.91879,1973.97684,5076.484644,2.97,0.0,6708.7538,5079.454644,6708.7538,-1629.299156
2026-01-16 14:00:00+00:00,13.998896,332.868505,231.053258,1812.7368,55.43269,2.457,279.947022,67.1789,539.56377,2029.55782,5364.794661,39.6,0.0,6604.70385,5404.394661,6604.70385,-1200.3091889999996
2026-01-16 15:00:00+00:00,13.79992,334.50863,290.956535,1813.1472,291.569567,1.679,317.66817,67.302,600.10326,2091.73705,5822.471332000001,158.4,0.0,6520.17638,5980.871332000001,6520.17638,-539.3050479999993
2026-01-16 16:00:00+00:00,13.529952,334.658285,297.807127,1812.7368,465.779461,1.201,349.653605,67.1672,776.96884,2117.2653,6236.76757,158.4,0.0,6532.10641,6395.16757,6532.10641,-136.9388400000007
2026-01-16 17:00:00+00:00,12.614672,333.95134,291.519815,1814.2416,325.177641,1.584,329.908283,67.1057,781.99616,2148.69956,6106.798771,158.4,0.0,6506.57346,6265.198770999999,6506.57346,-241.37468900000022
2026-01-16 18:00:00+00:00,13.150528,336.196135,273.479075,1813.0104,159.782401,1.945,282.90237,66.7248,819.92019,2060.557,5827.667898999999,39.6,0.0,6525.95069,5867.2678989999995,6525.95069,-658.6827910000002
2026-01-16 19:00:00+00:00,12.35488,334.074395,243.188906,1813.8312,89.418575,1.836,270.183513,67.2128,665.38723,1930.86018,5428.3476789999995,0.0,0.0,6286.69587,5428.3476789999995,6286.69587,-858.348191
2026-01-16 20:00:00+00:00,12.729072,334.654815,214.671065,1813.1472,12.287008,1.624,252.020755,67.2755,374.47478,1893.85086,4976.735054999999,0.0,0.0,6133.91676,4976.735054999999,6133.91676,-1157.1817050000009
2026-01-16 21:00:00+00:00,12.78024,334.282685,154.319566,1813.4208,16.039316,1.448,224.754086,67.0826,266.21127,1865.16307,4755.501633,0.0,0.0,5886.71689,4755.501633,5886.71689,-1131.2152569999998
2026-01-16 22:00:00+00:00,12.817712,333.591745,141.662842,1812.4632,2.664941,1.66,219.735836,67.0478,179.12598,1758.69577,4529.465826,0.0,0.0,5612.24383,4529.465826,5612.24383,-1082.7780040000007
2026-01-16 23:00:00+00:00,12.552784,334.771685,125.101726,1813.5576,7.122594,1.426,197.740253,67.2131,160.47722,1723.65979,4443.622751999999,0.0,0.0,5313.46211,4443.622751999999,5313.46211,-869.8393580000011
2026-01-17 00:00:00+00:00,12.212096,333.838415,120.975109,1814.2416,2.478088,1.439,170.841537,67.2925,160.38908,1645.37708,4329.084505,0.0,0.0,5242.25175,4329.084505,5242.25175,-913.1672450000005
2026-01-17 01:00:00+00:00,12.262992,334.19463,121.097928,1813.1472,0.315334,1.431,180.996086,67.5595,160.44946,1629.81998,4321.27411,0.0,0.0,5522.34657,4321.27411,5522.34657,-1201.0724599999994
2026-01-17 02:00:00+00:00,12.46,332.388895,124.772095,1812.7368,0.083308,1.508,211.964078,67.7659,160.43465,1592.04113,4316.154856,0.0,0.0,5689.68056,4316.154856,5689.68056,-1373.5257039999997
2026-01-17 03:00:00+00:00,12.412176,332.695735,132.212817,1813.0104,2.976375,1.496,205.86654,67.7307,160.42482,1589.18386,4318.009423,0.0,0.0,5715.54694,4318.009423,5715.54694,-1397.5375169999998
2026-01-17 04:00:00+00:00,12.286448,332.60308,160.50274,1812.3264,0.178447,1.578,157.051521,67.7235,165.18088,1593.50041,4302.931425999999,0.0,0.0,5591.67663,4302.931425999999,5591.67663,-1288.7452040000007
2026-01-17 05:00:00+00:00,12.30776,321.602965,182.230468,1812.7368,9.4129,1.539,140.573594,67.3477,184.65812,1811.89219,4544.301497,0.0,0.0,5678.23401,4544.301497,5678.23401,-1133.9325129999997
2026-01-17 06:00:00+00:00,12.31032,322.23568,212.511479,1812.0528,125.912331,1.559,174.375055,66.8699,504.39639,1974.22515,5206.448105,0.0,0.0,6168.69945,5206.448105,6168.69945,-962.2513449999997
2026-01-17 07:00:00+00:00,13.491536,318.53506,223.524516,1812.7368,490.737164,2.126,190.321767,67.2958,691.85089,2074.13987,5884.759403,0.0,0.0,6389.7206,5884.759403,6389.7206,-504.96119699999963
2026-01-17 08:00:00+00:00,14.331968,322.74193,218.706414,1812.6,854.662837,2.666,176.232622,67.3209,640.63127,2034.70732,6144.601261,0.0,0.0,6583.56376,6144.601261,6583.56376,-438.9624990000002
2026-01-17 09:00:00+00:00,14.359504,322.73279,176.770499,1811.916,1101.948899,2.224,169.78498,67.3082,436.1944,1964.91995,6068.159222,0.0,0.0,6462.66319,6068.159222,6462.66319,-394.503968
2026-01-17 10:00:00+00:00,14.172528,321.614345,133.308499,1813.5576,1364.470729,1.646,159.859616,67.2464,298.30113,1925.85402,6100.0308669999995,0.0,0.0,6333.74956,6100.0308669999995,6333.74956,-233.7186930000007
2026-01-17 11:00:00+00:00,12.685024,320.555925,131.567099,1813.8312,1429.165972,2.667,204.99732,66.9737,378.31982,1857.52782,6218.2908800000005,0.0,0.0,6382.17202,6218.2908800000005,6382.17202,-163.8811399999995
2026-01-17 12:00:00+00:00,12.831376,320.99353,129.513067,1812.8736,1225.805736,2.441,215.368292,67.2802,351.15226,1832.93941,5971.198471,0.0,0.0,6232.32161,5971.198471,6232.32161,-261.12313900000026
2026-01-17 13:00:00+00:00,13.010576,322.48736,139.798236,1813.0104,809.411512,1.793,253.317111,67.4641,372.71544,1858.43038,5651.438115,0.0,0.0,6032.62162,5651.438115,6032.62162,-381.18350499999997
2026-01-17 14:00:00+00:00,12.71776,323.252265,186.505456,1813.0104,227.880938,1.81,316.489041,67.55,444.8221,1866.84122,5260.87918,0.0,0.0,6268.81658,5260.87918,6268.81658,-1007.9373999999998
2026-01-17 15:00:00+00:00,12.495456,323.428115,236.09916,1812.4632,260.094701,1.803,338.226936,67.5636,510.00873,1983.85977,5546.042668,0.0,0.0,6480.44441,5546.042668,6480.44441,-934.401742
2026-01-17 16:00:00+00:00,12.550592,322.39988,243.137812,1812.8736,249.102196,1.779,341.875957,67.3295,783.28149,1962.14384,5796.473867,0.0,0.0,6581.55646,5796.473867,6581.55646,-785.0825930000001
2026-01-17 17:00:00+00:00,12.328768,321.63586,245.117604,1813.0104,221.616945,1.802,353.460105,67.646,785.74168,1938.35283,5760.712192,0.0,0.0,6499.89689,5760.712192,6499.89689,-739.184698
2026-01-17 18:00:00+00:00,12.579008,329.613975,216.704961,1812.6,81.296206,2.056,425.917394,67.5383,815.27829,1917.15405,5680.738184,0.0,0.0,6539.27593,5680.738184,6539.27593,-858.537746
2026-01-17 19:00:00+00:00,12.7812,331.78777,194.432832,1813.8312,10.679654,2.056,424.370608,66.7341,603.17179,1880.39091,5340.236064000001,0.0,0.0,6324.70337,5340.236064000001,6324.70337,-984.4673059999996
2026-01-17 20:00:00+00:00,12.77224,331.916655,163.054445,1813.6944,3.275474,2.186,454.46443,67.2441,414.37386,1866.93952,5129.921124,0.0,0.0,6231.19584,5129.921124,6231.19584,-1101.274716
2026-01-17 21:00:00+00:00,12.68992,331.626585,144.86865,1812.1896,0.965774,2.021,465.600712,67.7935,312.2167,1889.20093,5039.173371,0.0,0.0,5979.64143,5039.173371,5979.64143,-940.4680589999998
2026-01-17 22:00:00+00:00,12.479104,330.632195,130.743389,1812.7368,0.294752,2.056,468.153071,67.8075,219.06555,1725.7007,4769.669061,0.0,0.0,5698.96879,4769.669061,5698.96879,-929.2997290000003
2026-01-17 23:00:00+00:00,12.383904,330.647115,118.356955,1813.4208,0.11087,2.101,470.859156,67.6667,160.72578,1603.77183,4580.04411,0.0,0.0,5501.08748,4580.04411,5501.08748,-921.0433700000003
2026-01-18 00:00:00+00:00,12.383136,330.17451,116.964124,1812.8736,0.106444,1.969,456.407572,67.8513,160.44165,1563.47313,4522.644466,0.0,0.0,5494.09945,4522.644466,5494.09945,-971.454984
2026-01-18 01:00:00+00:00,12.718144,326.872465,116.803457,1814.7888,0.099772,1.95,465.377061,67.6506,160.4268,1581.29001,4547.977109,0.0,0.0,5544.78021,4547.977109,5544.78021,-996.8031009999995
2026-01-18 02:00:00+00:00,12.21672,326.315915,119.852686,1814.3784,0.093802,1.939,465.814027,67.6339,160.49312,1567.47666,4536.21423,0.0,0.0,5846.26741,4536.21423,5846.26741,-1310.0531800000008
2026-01-18 03:00:00+00:00,12.496384,324.1468,127.065678,1813.1472,0.106306,1.975,439.582245,67.6815,160.45252,1576.90708,4523.560713,0.0,0.0,5905.6069,4523.560713,5905.6069,-1382.046187
2026-01-18 04:00:00+00:00,12.650352,308.70668,154.668323,1813.5576,0.131828,1.981,423.995883,67.9842,167.15382,1571.36674,4522.196426,0.0,0.0,5922.51164,4522.196426,5922.51164,-1400.3152139999993
2026-01-18 05:00:00+00:00,12.399776,324.37181,176.048136,1813.8312,2.48583,1.978,410.003094,67.6956,286.76459,1581.98826,4677.566296,0.0,0.0,5951.15768,4677.566296,5951.15768,-1273.5913840000003
2026-01-18 06:00:00+00:00,12.380672,327.21606,197.431076,1814.652,201.742854,2.277,405.136729,67.3805,550.81433,1762.85521,5341.886431,0.0,0.0,6275.5218,5341.886431,6275.5218,-933.6353690000005
2026-01-18 07:00:00+00:00,12.736912,329.50854,208.489416,1814.1048,760.693018,1.691,408.401858,67.2997,540.13809,1788.46219,5931.525524000001,0.0,0.0,6689.71052,5931.525524000001,6689.71052,-758.184995999999
2026-01-18 08:00:00+00:00,12.830128,327.86971,192.192422,1813.8312,1392.8074,1.589,382.954839,67.0704,499.87287,1750.88187,6441.899839,0.0,0.0,6845.93173,6441.899839,6845.93173,-404.03189100000054
2026-01-18 09:00:00+00:00,11.405472,329.155915,163.456227,1813.6944,1948.839857,1.548,400.974185,67.2181,504.79625,1560.15182,6801.240226,0.0,0.0,6780.28608,6801.240226,6780.28608,20.954146000000037
2026-01-18 10:00:00+00:00,12.54896,328.31606,130.003542,1813.284,2207.794769,1.536,419.040923,67.8962,373.85296,1552.00806,6906.281474,0.0,0.0,6675.28969,6906.281474,6675.28969,230.99178400000073
2026-01-18 11:00:00+00:00,13.340944,330.396665,124.816289,1814.5152,2114.270937,1.532,419.019638,67.5512,322.06698,1547.53082,6755.040672999999,0.0,0.0,6617.45689,6755.040672999999,6617.45689,137.58378299999822
2026-01-18 12:00:00+00:00,13.221824,329.363525,120.721174,1813.968,1796.219668,1.563,424.592417,67.8015,295.53093,1545.75326,6408.735298,0.0,0.0,6397.50791,6408.735298,6397.50791,11.227387999999337
2026-01-18 13:00:00+00:00,12.403808,317.118845,128.410177,1812.7368,1109.906381,1.871,389.090938,67.7165,356.0733,1578.2616,5773.589349,0.0,0.0,6446.25245,5773.589349,6446.25245,-672.6631010000001
2026-01-18 14:00:00+00:00,12.651584,324.36924,161.274197,1812.3264,307.853895,1.982,416.130689,67.4056,498.52053,1690.03974,5292.5538750000005,0.0,0.0,6709.30553,5292.5538750000005,6709.30553,-1416.7516549999991
2026-01-18 15:00:00+00:00,12.774896,331.268095,217.338768,1812.0528,425.805859,2.11,429.582116,67.5837,503.0172,1878.22847,5679.761904,39.6,0.0,7092.8046,5719.361904,7092.8046,-1373.442696
2026-01-18 16:00:00+00:00,12.738096,332.8461,239.594572,1813.5576,576.294582,2.098,437.683504,67.6739,776.82398,1928.77411,6188.084444,158.4,0.0,7114.55843,6346.484444,7114.55843,-768.0739860000003
2026-01-18 17:00:00+00:00,12.21888,331.006595,234.613942,1812.7368,310.477612,2.089,448.123539,67.3914,856.87201,1834.29154,5909.821318,158.4,0.0,7119.58563,6068.221318,7119.58563,-1051.3643119999997
2026-01-18 18:00:00+00:00,11.951232,332.4084,210.335598,1813.5576,248.010483,2.7,435.953865,67.4558,857.181,1797.53808,5777.092058,158.4,0.0,6953.54552,5935.492058,6953.54552,-1018.0534619999999
2026-01-18 19:00:00+00:00,9.892368,328.445765,185.040127,1814.652,55.952077,2.325,376.807721,67.5432,700.75711,1798.26029,5339.675658,79.2,0.0,6843.16481,5418.875658,6843.16481,-1424.2891520000003
2026-01-18 20:00:00+00:00,10.230672,327.40239,159.793068,1813.968,6.431139,2.068,397.295415,67.5786,500.22173,1782.06407,5067.053083999999,0.0,0.0,6663.7356,5067.053083999999,6663.7356,-1596.6825160000008
2026-01-18 21:00:00+00:00,10.371424,327.6444,136.429969,1812.8736,4.412925,2.187,412.878104,67.9057,422.32558,1736.54017,4933.568872,0.0,0.0,6283.26962,4933.568872,6283.26962,-1349.7007480000002
2026-01-18 22:00:00+00:00,12.713248,330.256135,118.094605,1813.1472,0.052113,1.756,417.013413,67.3564,225.78187,1635.54706,4621.718044,0.0,0.0,5932.97353,4621.718044,5932.97353,-1311.255486
2026-01-18 23:00:00+00:00,13.142528,330.50141,107.511297,1812.4632,0.095812,1.413,419.764415,66.4634,165.78688,1645.71269,4562.8546320000005,0.0,0.0,5853.30055,4562.8546320000005,5853.30055,-1290.4459179999994
2026-01-19 00:00:00+00:00,12.341664,330.97263,106.267887,1813.1472,0.040946,1.023,378.764991,66.0302,158.41626,1638.31315,4505.317928,0.0,0.0,5916.23048,4505.317928,5916.23048,-1410.9125519999998
2026-01-19 01:00:00+00:00,11.999184,332.082405,106.197121,1813.284,0.033462,1.189,382.521546,66.1495,158.44687,1638.77702,4510.6801080000005,0.0,0.0,6096.01354,4510.6801080000005,6096.01354,-1585.3334319999994
2026-01-19 02:00:00+00:00,12.195232,332.150115,109.140461,1812.1896,0.043282,1.38,375.670191,65.8668,156.78359,1683.41214,4548.831411,0.0,0.0,6332.80131,4548.831411,6332.80131,-1783.9698989999997
2026-01-19 03:00:00+00:00,11.371248,330.07524,111.961248,1812.8736,0.494198,1.615,374.571687,66.2272,158.48632,1687.51376,4555.189501,0.0,0.0,6257.42698,4555.189501,6257.42698,-1702.2374790000003
2026-01-19 04:00:00+00:00,12.099328,332.221165,139.052093,1811.916,3.165792,1.608,404.091745,66.053,277.97334,1710.23463,4758.415093,0.0,0.0,6507.42129,4758.415093,6507.42129,-1749.0061970000006
2026-01-19 05:00:00+00:00,11.99696,333.934685,183.671106,1812.7368,21.358845,1.665,401.245247,66.2754,391.19371,1992.03528,5216.113033,0.0,0.0,6952.44386,5216.113033,6952.44386,-1736.3308270000007
2026-01-19 06:00:00+00:00,12.963344,331.888145,245.674737,1812.8736,411.923278,1.816,387.886464,66.4957,781.8893,2095.46727,6148.877838,0.0,0.0,7171.75905,6148.877838,7171.75905,-1022.8812119999993
2026-01-19 07:00:00+00:00,13.654192,329.753745,240.127757,1812.8736,1240.263947,1.783,394.59813,66.1508,762.1477,2116.70827,6978.061140999999,0.0,0.0,7267.22796,6978.061140999999,7267.22796,-289.16681900000094
2026-01-19 08:00:00+00:00,13.550064,328.20616,198.688525,1813.0104,1951.797181,2.02,421.141693,66.4854,448.49592,2017.78448,7261.1798229999995,0.0,0.0,7241.09144,7261.1798229999995,7241.09144,20.08838299999934
2026-01-19 09:00:00+00:00,13.117728,326.721975,113.868572,1813.5576,2255.053975,2.16,446.24547,66.4051,214.41931,1993.18984,7244.73957,0.0,0.0,7184.91771,7244.73957,7184.91771,59.821860000000015
2026-01-19 10:00:00+00:00,13.18624,326.41533,111.519322,1812.8736,2109.147632,1.956,431.296014,66.3506,200.67607,1997.64403,7071.064838,0.0,0.0,7338.23134,7071.064838,7338.23134,-267.16650200000004
2026-01-19 11:00:00+00:00,12.848016,330.652915,106.850155,1812.8736,1890.827103,1.847,425.789753,66.3758,177.96547,1986.71708,6812.746891999999,0.0,0.0,7380.76705,6812.746891999999,7380.76705,-568.0201580000012
2026-01-19 12:00:00+00:00,12.507952,333.052565,107.65354,1812.7368,1483.075695,2.754,420.798757,66.4723,192.02148,1993.89435,6424.967439,0.0,0.0,7246.557,6424.967439,7246.557,-821.5895609999998
2026-01-19 13:00:00+00:00,12.210128,332.893355,120.201453,1811.916,924.190809,2.584,396.788653,66.3752,230.71658,2019.59895,5917.475127999999,0.0,0.0,7019.81106,5917.475127999999,7019.81106,-1102.3359320000009
2026-01-19 14:00:00+00:00,12.696224,334.993925,215.839572,1811.7792,307.294802,1.83,362.771343,66.2323,350.57491,2184.09332,5648.105595999999,0.0,0.0,7103.51841,5648.105595999999,7103.51841,-1455.4128140000003
2026-01-19 15:00:00+00:00,13.404768,331.73716,262.53313,1812.4632,454.851823,1.438,332.598915,66.7294,486.57101,2314.4736,6076.801006,116.82,0.0,7148.31001,6193.621005999999,7148.31001,-954.6890040000008
2026-01-19 16:00:00+00:00,13.624528,332.073975,267.2505,1812.4632,515.738742,1.489,293.84975,66.4691,751.23568,2388.87134,6443.065815,158.4,0.0,7334.92864,6601.465815,7334.92864,-733.4628250000005
2026-01-19 17:00:00+00:00,12.955904,332.140035,270.955327,1812.7368,314.534043,1.421,264.403279,66.4079,821.63764,2396.84683,6294.038758000001,158.4,0.0,7330.86221,6452.438758,7330.86221,-878.423452
2026-01-19 18:00:00+00:00,13.46864,333.14899,245.22094,1813.6944,194.646439,1.315,228.712304,66.7133,822.69703,2351.20285,6070.819893,158.4,0.0,7361.13866,6229.2198929999995,7361.13866,-1131.9187670000001
2026-01-19 19:00:00+00:00,13.500336,332.211155,207.687714,1813.284,136.630577,1.508,266.410316,66.4126,705.55638,2374.83452,5918.035598,40.59,0.0,7112.83608,5958.6255980000005,7112.83608,-1154.2104819999995
2026-01-19 20:00:00+00:00,13.466496,330.03432,132.907331,1813.1472,86.591898,1.438,323.931356,66.0451,407.77634,2256.66799,5432.006031,0.0,0.0,6853.94821,5432.006031,6853.94821,-1421.9421789999997
2026-01-19 21:00:00+00:00,13.115392,327.126305,111.396473,1811.232,11.78006,1.365,332.506231,66.2556,292.96725,2080.68226,5048.426571,0.0,0.0,6475.92555,5048.426571,6475.92555,-1427.498979
2026-01-19 22:00:00+00:00,13.109024,332.84081,111.551635,1812.0528,1.88096,1.568,342.383263,66.0089,194.34227,2063.14181,4938.8794720000005,0.0,0.0,6134.11642,4938.8794720000005,6134.11642,-1195.2369479999998
2026-01-19 23:00:00+00:00,13.182176,333.47946,104.833099,1811.7792,0.873536,2.625,239.106136,65.9956,158.7478,2038.00811,4768.630117000001,0.0,0.0,6070.20273,4768.630117000001,6070.20273,-1301.5726129999994
2026-01-20 00:00:00+00:00,12.84824,333.521155,104.639139,1813.1472,0.091268,2.349,190.129282,65.5617,158.09438,2041.06403,4721.445394,0.0,0.0,6388.03791,4721.445394,6388.03791,-1666.5925159999997
2026-01-20 01:00:00+00:00,12.62112,333.712235,106.101081,1811.6424,0.085388,2.29,229.803047,65.9992,157.59039,2031.97091,4751.815771,0.0,0.0,6508.8706,4751.815771,6508.8706,-1757.0548290000006
2026-01-20 02:00:00+00:00,12.62528,333.58729,108.289744,1812.1896,0.209784,2.168,264.615446,65.8635,157.60021,2032.47216,4789.621014,0.0,0.0,6629.6518,4789.621014,6629.6518,-1840.0307859999994
2026-01-20 03:00:00+00:00,12.830528,332.05104,107.001378,1812.0528,0.277799,2.194,218.65536,66.47,157.55659,2011.03451,4720.124005,0.0,0.0,6336.57309,4720.124005,6336.57309,-1616.4490850000002
2026-01-20 04:00:00+00:00,12.846944,333.99853,124.914566,1811.916,42.977385,2.216,200.291919,66.14,311.17194,2102.7898,5009.263084,0.0,0.0,6626.70362,5009.263084,6626.70362,-1617.440536
2026-01-20 05:00:00+00:00,12.949984,333.40812,202.385719,1813.1472,173.846614,2.212,153.095124,66.7168,411.05316,2292.34932,5461.164041,0.0,0.0,7001.06072,5461.164041,7001.06072,-1539.8966790000004
2026-01-20 06:00:00+00:00,12.41928,335.08297,246.598892,1813.0104,766.963929,2.007,117.58619,66.7012,713.62589,2387.52212,6461.517871,0.0,0.0,7324.77287,6461.517871,7324.77287,-863.2549989999998
2026-01-20 07:00:00+00:00,12.632768,333.376215,244.543978,1813.284,1845.503725,2.188,74.875907,66.6941,728.95577,2366.31005,7488.364512999999,0.0,0.0,7324.19935,7488.364512999999,7324.19935,164.16516299999876
2026-01-20 08:00:00+00:00,11.934208,331.77475,204.246632,1813.6944,2538.16096,2.292,31.738033,66.3395,461.37787,2251.47319,7713.031543000001,0.0,0.0,7245.05505,7713.031543000001,7245.05505,467.976493000001
2026-01-20 09:00:00+00:00,11.656688,321.242145,120.234826,1812.6,2766.137362,2.232,8.074954,66.6274,199.48203,1966.87663,7275.164035,0.0,0.0,7075.16127,7275.164035,7075.16127,200.00276500000018
2026-01-20 10:00:00+00:00,11.901904,325.614285,118.593396,1812.6,2866.710149,2.241,1.998621,66.4074,194.84883,1794.28084,7195.196425,0.0,0.0,7108.7609,7195.196425,7108.7609,86.43552499999987
2026-01-20 11:00:00+00:00,12.101696,324.985005,115.77355,1812.8736,2850.321586,2.269,1.433351,66.2339,188.44452,1774.03354,7148.4697479999995,0.0,0.0,7047.2706,7148.4697479999995,7047.2706,101.1991479999997
2026-01-20 12:00:00+00:00,12.351456,325.32984,116.494775,1812.4632,2488.986667,2.281,1.699404,66.5811,189.28404,1769.13806,6784.609542000001,0.0,0.0,6856.60779,6784.609542000001,6856.60779,-71.99824799999897
2026-01-20 13:00:00+00:00,12.783136,325.469995,170.203255,1813.4208,1650.806419,2.253,1.303622,66.5186,219.64933,1912.99376,6175.401917,0.0,0.0,6606.08595,6175.401917,6606.08595,-430.68403299999954
2026-01-20 14:00:00+00:00,13.11368,327.323845,179.747013,1813.1472,515.529612,2.234,1.407859,66.638,367.77764,2272.69998,5559.618828999999,0.0,0.0,6776.232,5559.618828999999,6776.232,-1216.6131710000009
2026-01-20 15:00:00+00:00,14.28608,326.860235,226.670103,1812.4632,414.805443,2.264,2.405551,66.6669,464.60302,2417.72764,5748.752172,114.84,0.0,6962.69281,5863.592172000001,6962.69281,-1099.100637999999
2026-01-20 16:00:00+00:00,14.73912,328.417505,269.965476,1812.3264,638.982872,2.034,22.655575,66.6412,841.72778,2478.09768,6475.587608,158.4,0.0,7194.26379,6633.987607999999,7194.26379,-560.2761820000005
2026-01-20 17:00:00+00:00,14.36944,327.83712,276.515098,1813.1472,466.044098,2.178,37.866816,65.9987,860.77051,2516.58633,6381.313312,158.4,0.0,7270.7246,6539.713312,7270.7246,-731.0112879999997
2026-01-20 18:00:00+00:00,14.541296,328.588165,262.452653,1813.8312,319.741967,2.354,32.310788,66.1391,900.01521,2548.59902,6288.573399000001,158.4,0.0,7345.24796,6446.973399,7345.24796,-898.2745609999993
2026-01-20 19:00:00+00:00,14.688592,328.248525,239.803304,1813.284,99.897172,2.323,54.176185,66.2061,718.59087,2541.88295,5879.100698,39.6,0.0,7154.91122,5918.700698000001,7154.91122,-1236.2105219999994
2026-01-20 20:00:00+00:00,13.945264,328.87522,175.451601,1812.6,49.227793,2.007,82.598907,66.2327,471.72754,2502.19232,5504.858345000001,0.0,0.0,6820.80926,5504.858345000001,6820.80926,-1315.9509149999994
2026-01-20 21:00:00+00:00,13.34248,329.590295,142.690561,1811.0952,0.840333,2.063,89.361607,66.2728,346.2283,2273.80891,5075.2934860000005,0.0,0.0,6464.24692,5075.2934860000005,6464.24692,-1388.953433999999
2026-01-20 22:00:00+00:00,13.366448,327.578545,133.910667,1812.8736,1.62653,2.024,78.29114,66.2015,239.44198,2163.19169,4838.5061000000005,0.0,0.0,6109.13834,4838.5061000000005,6109.13834,-1270.63224
2026-01-20 23:00:00+00:00,13.121264,327.694955,114.962601,1812.3264,2.218946,1.6,77.947095,66.438,157.75405,2143.02433,4717.087641,0.0,0.0,6011.38816,4717.087641,6011.38816,-1294.3005190000003
2026-01-21 00:00:00+00:00,13.445936,326.596535,113.051941,1812.6,0.107803,1.782,55.514685,66.2769,113.38224,2092.47873,4595.2367699999995,0.0,0.0,6297.57581,4595.2367699999995,6297.57581,-1702.3390400000008
2026-01-21 01:00:00+00:00,13.199216,328.93672,117.188765,1812.0528,0.078558,1.963,72.391324,66.4586,110.87654,2142.55633,4665.7018530000005,0.0,0.0,6529.86318,4665.7018530000005,6529.86318,-1864.1613269999998
2026-01-21 02:00:00+00:00,12.568816,330.04768,122.385285,1811.7792,0.144173,1.909,95.820862,66.3565,110.74682,2065.759,4617.517336,0.0,0.0,6559.9032,4617.517336,6559.9032,-1942.3858639999999
2026-01-21 03:00:00+00:00,13.09376,333.082075,125.072214,1811.6424,0.94046,1.899,87.234156,66.0303,134.09692,2088.9168,4662.0080849999995,0.0,0.0,6234.46014,4662.0080849999995,6234.46014,-1572.4520550000007
2026-01-21 04:00:00+00:00,12.920432,332.88204,127.477696,1812.0528,22.836359,1.842,88.412999,66.2523,267.59538,2216.11301,4948.385016,0.0,0.0,6464.8137,4948.385016,6464.8137,-1516.4286839999995
2026-01-21 05:00:00+00:00,12.864304,333.04881,226.855559,1812.7368,149.455914,2.263,114.274917,66.0761,411.40962,2334.59875,5463.583774000001,0.0,0.0,6872.75726,5463.583774000001,6872.75726,-1409.1734859999997
