,Wind Onshore,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-16 23:00:00+00:00,42.13275,360.5415,143.825,546.49925,0.0,0.0,381.400575,546.49925,381.400575,165.09867499999996
2026-01-17 00:00:00+00:00,40.02075,295.16025,142.615,477.79600000000005,0.0,0.0,333.4913,477.79600000000005,333.4913,144.30470000000003
2026-01-17 01:00:00+00:00,39.49275,296.03475,143.715,479.24249999999995,0.0,0.0,302.493975,479.24249999999995,302.493975,176.74852499999997
2026-01-17 02:00:00+00:00,39.72375,296.505,143.99,480.21875,0.0,0.0,284.542825,480.21875,284.542825,195.675925
2026-01-17 03:00:00+00:00,39.7155,297.00825,144.76,481.48375,0.0,0.0,279.6006,481.48375,279.6006,201.88315
2026-01-17 04:00:00+00:00,39.57525,295.49025,146.245,481.3105,0.0,0.0,290.981625,481.3105,290.981625,190.32887499999998
2026-01-17 05:00:00+00:00,40.7715,296.81025,145.805,483.38675,0.0,0.0,316.67735,483.38675,316.67735,166.70940000000002
2026-01-17 06:00:00+00:00,41.2995,394.0695,145.2,580.569,0.0,0.0,364.13445,580.569,364.13445,216.43454999999994
2026-01-17 07:00:00+00:00,39.897,465.168,145.255,650.3199999999999,0.0,0.0,411.255375,650.3199999999999,411.255375,239.06462499999992
2026-01-17 08:00:00+00:00,39.45975,469.8705,145.255,654.58525,0.0,0.0,431.594875,654.58525,431.594875,222.99037499999997
2026-01-17 09:00:00+00:00,39.12975,358.43775,146.465,544.0325,0.0,0.0,413.643225,544.0325,413.643225,130.38927500000005
2026-01-17 10:00:00+00:00,36.96825,359.766,145.255,541.9892500000001,0.0,0.0,389.50545,541.9892500000001,389.50545,152.4838000000001
2026-01-17 11:00:00+00:00,36.12675,358.09125,144.87,539.088,0.0,0.0,384.04245,539.088,384.04245,155.04555
2026-01-17 12:00:00+00:00,35.871,359.03175,145.75,540.65275,0.0,0.0,382.036525,540.65275,382.036525,158.616225
2026-01-17 13:00:00+00:00,34.29525,363.33825,145.475,543.1085,0.0,0.0,387.684675,543.1085,387.684675,155.42382500000002
2026-01-17 14:00:00+00:00,38.5935,453.3705,146.245,638.2090000000001,0.0,0.0,410.60835,638.2090000000001,410.60835,227.6006500000001
2026-01-17 15:00:00+00:00,41.316,480.216,143.88,665.412,0.0,0.0,451.594325,665.412,451.594325,213.817675
2026-01-17 16:00:00+00:00,41.0025,482.30325,143.165,666.47075,0.0,0.0,502.313025,666.47075,502.313025,164.15772499999997
2026-01-17 17:00:00+00:00,42.306,485.68575,145.475,673.46675,0.0,0.0,513.133475,673.46675,513.133475,160.33327500000007
2026-01-17 18:00:00+00:00,41.0355,486.75,147.4,675.1854999999999,0.0,0.0,514.580875,675.1854999999999,514.580875,160.60462499999994
2026-01-17 19:00:00+00:00,40.5735,514.206,144.155,698.9345,0.0,0.0,519.1829,698.9345,519.1829,179.75159999999994
2026-01-17 20:00:00+00:00,40.35075,496.32825,145.585,682.264,0.0,0.0,506.23715,682.264,506.23715,176.02685000000002
2026-01-17 21:00:00+00:00,41.019,472.2795,146.355,659.6535,0.0,0.0,474.081975,659.6535,474.081975,185.571525
2026-01-17 22:00:00+00:00,43.81575,472.2795,144.815,660.9102499999999,0.0,0.0,443.2229,660.9102499999999,443.2229,217.68734999999992
2026-01-17 23:00:00+00:00,44.682,295.85325,142.835,483.37025000000006,0.0,0.0,393.458975,483.37025000000006,393.458975,89.91127500000005
2026-01-18 00:00:00+00:00,51.249,294.657,145.475,491.381,0.0,0.0,353.711675,491.381,353.711675,137.66932499999996
2026-01-18 01:00:00+00:00,58.78125,293.69175,145.695,498.168,0.0,0.0,313.13745,498.168,313.13745,185.03055
2026-01-18 02:00:00+00:00,55.011,295.29225,145.2,495.50325000000004,0.0,0.0,291.7956,495.50325000000004,291.7956,203.70765000000006
2026-01-18 03:00:00+00:00,56.034,295.35825,145.255,496.64725,0.0,0.0,284.264075,496.64725,284.264075,212.383175
2026-01-18 04:00:00+00:00,57.9315,295.20975,144.815,497.95625,0.0,0.0,289.2577,497.95625,289.2577,208.69855
2026-01-18 05:00:00+00:00,61.5945,295.22625,145.31,502.13075,0.0,0.0,312.749725,502.13075,312.749725,189.38102499999997
2026-01-18 06:00:00+00:00,68.2275,293.98875,144.705,506.92125,0.0,0.0,343.65715,506.92125,343.65715,163.26409999999998
2026-01-18 07:00:00+00:00,76.38675,291.7035,142.725,510.81525,0.0,0.0,389.413375,510.81525,389.413375,121.40187500000002
2026-01-18 08:00:00+00:00,74.27475,358.33875,146.245,578.8585,0.0,0.0,411.765275,578.8585,411.765275,167.09322500000007
2026-01-18 09:00:00+00:00,57.08175,364.056,145.09,566.22775,0.0,0.0,418.186725,566.22775,418.186725,148.041025
2026-01-18 10:00:00+00:00,47.421,365.64,144.32,557.381,0.0,0.0,409.14545,557.381,409.14545,148.23555
2026-01-18 11:00:00+00:00,46.01025,366.68775,145.75,558.448,0.0,0.0,398.7484,558.448,398.7484,159.69959999999998
2026-01-18 12:00:00+00:00,45.38325,365.81325,146.52,557.7165,0.0,0.0,406.953675,557.7165,406.953675,150.76282500000002
2026-01-18 13:00:00+00:00,46.05975,365.5905,145.805,557.45525,0.0,0.0,425.9723,557.45525,425.9723,131.48294999999996
2026-01-18 14:00:00+00:00,53.922,366.88575,146.135,566.9427499999999,0.0,0.0,435.044075,566.9427499999999,435.044075,131.8986749999999
2026-01-18 15:00:00+00:00,62.18025,459.25275,147.015,668.448,0.0,0.0,481.811975,668.448,481.811975,186.63602499999996
2026-01-18 16:00:00+00:00,70.82625,488.52375,146.575,705.925,0.0,0.0,533.70655,705.925,533.70655,172.21844999999996
2026-01-18 17:00:00+00:00,69.62175,488.367,148.17,706.1587499999999,0.0,0.0,548.964475,706.1587499999999,548.964475,157.19427499999995
2026-01-18 18:00:00+00:00,67.4685,491.04825,147.73,706.24675,0.0,0.0,559.520225,706.24675,559.520225,146.72652500000004
2026-01-18 19:00:00+00:00,70.4385,490.776,149.6,710.8145000000001,0.0,0.0,568.64685,710.8145000000001,568.64685,142.1676500000001
2026-01-18 20:00:00+00:00,64.63875,406.9395,150.37,621.94825,0.0,0.0,562.1628,621.94825,562.1628,59.78545000000008
2026-01-18 21:00:00+00:00,64.73775,375.705,150.15,590.59275,0.0,0.0,510.06485,590.59275,510.06485,80.52790000000005
2026-01-18 22:00:00+00:00,71.00775,359.51025,150.37,580.8879999999999,0.0,0.0,450.965475,580.8879999999999,450.965475,129.9225249999999
2026-01-18 23:00:00+00:00,74.217,350.889,150.37,575.476,0.0,0.0,381.2777,575.476,381.2777,194.19830000000002
2026-01-19 00:00:00+00:00,60.31575,349.56075,150.425,560.3015,0.0,0.0,327.439925,560.3015,327.439925,232.86157500000002
2026-01-19 01:00:00+00:00,59.598,273.735,149.875,483.208,0.0,0.0,300.6858,483.208,300.6858,182.52220000000005
2026-01-19 02:00:00+00:00,52.668,274.4115,149.82,476.8995,0.0,0.0,287.865,476.8995,287.865,189.03449999999998
2026-01-19 03:00:00+00:00,56.0505,274.99725,149.985,481.03275,0.0,0.0,286.525375,481.03275,286.525375,194.50737500000002
2026-01-19 04:00:00+00:00,55.9845,282.084,149.49,487.5585,0.0,0.0,311.23515,487.5585,311.23515,176.32335
2026-01-19 05:00:00+00:00,54.57375,488.29275,149.765,692.6315,0.0,0.0,383.48505,692.6315,383.48505,309.14644999999996
2026-01-19 06:00:00+00:00,54.384,487.8555,149.93,692.1695,0.0,0.0,478.2019,692.1695,478.2019,213.96759999999995
2026-01-19 07:00:00+00:00,53.1135,485.45475,149.985,688.55325,0.0,0.0,505.998875,688.55325,505.998875,182.55437500000005
2026-01-19 08:00:00+00:00,50.72925,501.08025,149.82,701.6295,0.0,0.0,489.58935,701.6295,489.58935,212.04014999999998
2026-01-19 09:00:00+00:00,44.12925,484.87725,149.215,678.2215,0.0,0.0,464.450075,678.2215,464.450075,213.77142499999997
2026-01-19 10:00:00+00:00,46.75275,484.87725,149.05,680.6800000000001,0.0,0.0,442.49375,680.6800000000001,442.49375,238.1862500000001
2026-01-19 11:00:00+00:00,41.6625,559.515,149.49,750.6675,0.0,0.0,429.71795,750.6675,429.71795,320.94955000000004
2026-01-19 12:00:00+00:00,48.2295,570.5205,149.325,768.075,0.0,0.0,429.3391,768.075,429.3391,338.7359000000001
2026-01-19 13:00:00+00:00,46.65375,568.095,151.25,765.99875,0.0,0.0,439.68235,765.99875,439.68235,326.3164
2026-01-19 14:00:00+00:00,48.79875,579.57075,150.15,778.5195,0.0,0.0,459.2444,778.5195,459.2444,319.2751
2026-01-19 15:00:00+00:00,47.26425,505.04025,150.645,702.9495,0.0,0.0,517.4352,702.9495,517.4352,185.51429999999993
2026-01-19 16:00:00+00:00,48.147,511.62375,150.59,710.36075,0.0,0.0,561.23295,710.36075,561.23295,149.1278000000001
2026-01-19 17:00:00+00:00,48.741,530.2605,150.37,729.3715,0.0,0.0,570.0167,729.3715,570.0167,159.35479999999995
2026-01-19 18:00:00+00:00,44.6655,518.02575,151.635,714.32625,0.0,0.0,570.908325,714.32625,570.908325,143.41792499999997
2026-01-19 19:00:00+00:00,45.111,507.44925,151.58,704.14025,0.0,0.0,576.167275,704.14025,576.167275,127.97297500000002
2026-01-19 20:00:00+00:00,45.63075,522.21675,153.285,721.1325,0.0,0.0,554.772975,721.1325,554.772975,166.35952500000008
2026-01-19 21:00:00+00:00,43.56,610.11225,155.485,809.1572500000001,0.0,0.0,519.78085,809.1572500000001,519.78085,289.3764000000001
2026-01-19 22:00:00+00:00,38.71725,598.3395,155.32,792.3767500000001,0.0,0.0,465.837275,792.3767500000001,465.837275,326.53947500000015
2026-01-19 23:00:00+00:00,37.6365,369.03075,154.825,561.49225,0.0,0.0,410.984375,561.49225,410.984375,150.507875
2026-01-20 00:00:00+00:00,37.59525,365.31,155.045,557.95025,0.0,0.0,364.685725,557.95025,364.685725,193.264525
2026-01-20 01:00:00+00:00,37.41375,296.24925,156.31,489.973,0.0,0.0,329.048025,489.973,329.048025,160.92497500000002
2026-01-20 02:00:00+00:00,39.34425,294.3435,157.41,491.09775,0.0,0.0,317.529625,491.09775,317.529625,173.568125
2026-01-20 03:00:00+00:00,39.138,296.2905,155.87,491.2985,0.0,0.0,315.642875,491.2985,315.642875,175.655625
2026-01-20 04:00:00+00:00,38.181,366.333,156.09,560.604,0.0,0.0,332.88155,560.604,332.88155,227.72245000000004
2026-01-20 05:00:00+00:00,40.59,574.29075,154.77,769.65075,0.0,0.0,413.849275,769.65075,413.849275,355.80147500000004
2026-01-20 06:00:00+00:00,47.95725,636.1245,150.92,835.00175,0.0,0.0,498.197125,835.00175,498.197125,336.804625
2026-01-20 07:00:00+00:00,56.595,636.636,149.985,843.216,0.0,0.0,525.508125,843.216,525.508125,317.70787500000006
2026-01-20 08:00:00+00:00,61.30575,634.97775,149.38,845.6635,0.0,0.0,523.397125,845.6635,523.397125,322.26637500000004
2026-01-20 09:00:00+00:00,51.216,559.67175,149.71,760.59775,0.0,0.0,499.54785,760.59775,499.54785,261.04990000000004
2026-01-20 10:00:00+00:00,44.39325,560.76075,159.5,764.654,0.0,0.0,463.071525,764.654,463.071525,301.582475
2026-01-20 11:00:00+00:00,43.362,557.41125,160.82,761.5932499999999,0.0,0.0,455.46645,761.5932499999999,455.46645,306.1267999999999
2026-01-20 12:00:00+00:00,49.55775,579.117,161.15,789.8247499999999,0.0,0.0,437.50075,789.8247499999999,437.50075,352.3239999999999
2026-01-20 13:00:00+00:00,57.72525,613.14825,165.88,836.7534999999999,0.0,0.0,461.611675,836.7534999999999,461.611675,375.1418249999999
2026-01-20 14:00:00+00:00,52.6185,623.74125,167.475,843.8347500000001,0.0,0.0,493.3492,843.8347500000001,493.3492,350.4855500000001
2026-01-20 15:00:00+00:00,47.5035,626.66175,166.43,840.5952500000001,0.0,0.0,532.44995,840.5952500000001,532.44995,308.14530000000013
2026-01-20 16:00:00+00:00,52.87425,636.24825,165.825,854.9475,0.0,0.0,571.18405,854.9475,571.18405,283.76345000000003
2026-01-20 17:00:00+00:00,55.836,630.55575,166.485,852.87675,0.0,0.0,580.2937,852.87675,580.2937,272.58305000000007
2026-01-20 18:00:00+00:00,48.89775,633.798,166.705,849.40075,0.0,0.0,579.15145,849.40075,579.15145,270.24930000000006
2026-01-20 19:00:00+00:00,43.66725,629.12025,166.21,838.9975000000001,0.0,0.0,582.8295,838.9975000000001,582.8295,256.168
2026-01-20 20:00:00+00:00,42.62775,612.5625,166.65,821.84025,0.0,0.0,566.534875,821.84025,566.534875,255.3053749999999
2026-01-20 21:00:00+00:00,42.14925,544.0875,167.97,754.20675,0.0,0.0,519.3274,754.20675,519.3274,234.87935000000004
2026-01-20 22:00:00+00:00,46.04325,525.96225,168.63,740.6355,0.0,0.0,471.259675,740.6355,471.259675,269.37582499999996
2026-01-20 23:00:00+00:00,43.494,362.505,170.555,576.5540000000001,0.0,0.0,414.47105,576.5540000000001,414.47105,162.0829500000001
2026-01-21 00:00:00+00:00,41.83575,362.19975,169.015,573.0505,0.0,0.0,360.898725,573.0505,360.898725,212.15177500000004
2026-01-21 01:00:00+00:00,41.32425,294.03825,169.895,505.25750000000005,0.0,0.0,328.70045,505.25750000000005,328.70045,176.55705000000006
2026-01-21 02:00:00+00:00,40.20225,291.99225,167.585,499.7795,0.0,0.0,311.368475,499.7795,311.368475,188.411025
2026-01-21 03:00:00+00:00,43.626,294.05475,166.1,503.78075,0.0,0.0,299.268275,503.78075,299.268275,204.512475
2026-01-21 04:00:00+00:00,43.25475,294.096,167.2,504.55075,0.0,0.0,319.1069,504.55075,319.1069,185.44385
2026-01-21 05:00:00+00:00,40.21875,495.84975,168.19,704.2584999999999,0.0,0.0,401.12965,704.2584999999999,401.12965,303.1288499999999
2026-01-21 06:00:00+00:00,38.89875,550.29975,168.355,757.5535,0.0,0.0,484.260225,757.5535,484.260225,273.293275
2026-01-21 07:00:00+00:00,41.91,609.543,167.695,819.1479999999999,0.0,0.0,525.572725,819.1479999999999,525.572725,293.5752749999999
2026-01-21 08:00:00+00:00,42.18225,606.276,167.365,815.8232499999999,0.0,0.0,553.643175,815.8232499999999,553.643175,262.1800749999999
2026-01-21 09:00:00+00:00,41.877,567.3195,166.32,775.5165,0.0,0.0,556.946625,775.5165,556.946625,218.5698749999999
2026-01-21 10:00:00+00:00,39.8475,635.85225,167.09,842.78975,0.0,0.0,555.442225,842.78975,555.442225,287.347525
2026-01-21 11:00:00+00:00,37.47975,636.52875,166.705,840.7135,0.0,0.0,556.030325,840.7135,556.030325,284.683175
2026-01-21 12:00:00+00:00,39.006,635.679,166.815,841.5,0.0,0.0,564.738925,841.5,564.738925,276.761075
2026-01-21 13:00:00+00:00,46.35675,543.20475,167.365,756.9265,0.0,0.0,557.588075,756.9265,557.588075,199.33842500000003
2026-01-21 14:00:00+00:00,44.57475,571.7085,167.255,783.53825,0.0,0.0,551.353625,783.53825,551.353625,232.18462499999998
2026-01-21 15:00:00+00:00,41.6955,635.78625,166.925,844.4067500000001,0.0,0.0,588.47755,844.4067500000001,588.47755,255.92920000000015
2026-01-21 16:00:00+00:00,39.501,636.471,167.64,843.612,0.0,0.0,592.376475,843.612,592.376475,251.23552499999994
2026-01-21 17:00:00+00:00,39.49275,635.679,167.31,842.4817499999999,0.0,0.0,599.0309,842.4817499999999,599.0309,243.45084999999995
2026-01-21 18:00:00+00:00,39.49275,635.96775,167.53,842.9905,0.0,0.0,588.5235,842.9905,588.5235,254.46699999999998
2026-01-21 19:00:00+00:00,39.49275,636.42975,166.76,842.6825,0.0,0.0,578.105775,842.6825,578.105775,264.576725
2026-01-21 20:00:00+00:00,39.4845,602.76975,166.485,808.7392500000001,0.0,0.0,563.1912,808.7392500000001,563.1912,245.5480500000001
2026-01-21 21:00:00+00:00,39.4845,491.535,166.705,697.7245,0.0,0.0,518.504775,697.7245,518.504775,179.21972500000004
2026-01-21 22:00:00+00:00,40.9035,406.30425,166.32,613.52775,0.0,0.0,468.092475,613.52775,468.092475,145.435275
2026-01-21 23:00:00+00:00,40.0125,357.64575,168.52,566.17825,0.0,0.0,400.7461,566.17825,400.7461,165.43215000000004
2026-01-22 00:00:00+00:00,36.8775,289.02225,167.585,493.48474999999996,0.0,0.0,343.646075,493.48474999999996,343.646075,149.83867499999997
2026-01-22 01:00:00+00:00,33.3135,288.85725,166.705,488.87575000000004,0.0,0.0,307.95605,488.87575000000004,307.95605,180.91970000000003
2026-01-22 02:00:00+00:00,33.099,292.4955,166.54,492.1345,0.0,0.0,291.3206,492.1345,291.3206,200.8139
2026-01-22 03:00:00+00:00,36.44025,292.776,167.035,496.25125,0.0,0.0,283.846175,496.25125,283.846175,212.405075
2026-01-22 04:00:00+00:00,33.0,296.8185,169.73,499.5485,0.0,0.0,299.81965,499.5485,299.81965,199.72884999999997
2026-01-22 05:00:00+00:00,28.6935,504.99075,168.905,702.58925,0.0,0.0,387.63985,702.58925,387.63985,314.94939999999997
2026-01-22 06:00:00+00:00,31.6305,504.69375,169.07,705.39425,0.0,0.0,464.095925,705.39425,464.095925,241.29832500000003
2026-01-22 07:00:00+00:00,22.36575,518.265,169.29,709.92075,0.0,0.0,501.274825,709.92075,501.274825,208.64592499999998
2026-01-22 08:00:00+00:00,21.12825,507.61425,169.565,698.3075000000001,0.0,0.0,511.72465,698.3075000000001,511.72465,186.58285000000012
2026-01-22 09:00:00+00:00,13.7115,506.6655,170.005,690.382,0.0,0.0,511.664875,690.382,511.664875,178.71712499999995
2026-01-22 10:00:00+00:00,4.69425,521.11125,168.3,694.1055000000001,0.0,0.0,510.06515,694.1055000000001,510.06515,184.0403500000001
2026-01-22 11:00:00+00:00,4.62,517.81125,169.345,691.77625,0.0,0.0,501.4251,691.77625,501.4251,190.35115000000002
2026-01-22 12:00:00+00:00,5.09025,517.44,170.005,692.53525,0.0,0.0,504.72625,692.53525,504.72625,187.80900000000003
2026-01-22 13:00:00+00:00,4.389,505.6425,170.28,680.3115,0.0,0.0,501.1958,680.3115,501.1958,179.1157
2026-01-22 14:00:00+00:00,11.5665,604.22175,170.335,786.1232500000001,0.0,0.0,506.37065,786.1232500000001,506.37065,279.7526000000001
2026-01-22 15:00:00+00:00,13.78575,623.964,171.05,808.7997500000001,0.0,0.0,529.071025,808.7997500000001,529.071025,279.72872500000017
2026-01-22 16:00:00+00:00,13.05975,631.059,171.16,815.27875,0.0,0.0,554.256825,815.27875,554.256825,261.0219249999999
2026-01-22 17:00:00+00:00,13.76925,630.8445,168.245,812.85875,0.0,0.0,557.380775,812.85875,557.380775,255.47797500000001
2026-01-22 18:00:00+00:00,12.6225,629.178,167.31,809.1105,0.0,0.0,551.194,809.1105,551.194,257.91650000000004
2026-01-22 19:00:00+00:00,6.2205,633.2205,167.09,806.5310000000001,0.0,0.0,545.070425,806.5310000000001,545.070425,261.46057500000006
2026-01-22 20:00:00+00:00,6.54225,515.91375,168.74,691.196,0.0,0.0,524.606725,691.196,524.606725,166.58927500000004
2026-01-22 21:00:00+00:00,7.53225,516.3675,169.455,693.35475,0.0,0.0,494.6,693.35475,494.6,198.75474999999994
2026-01-22 22:00:00+00:00,5.5605,516.417,169.51,691.4875000000001,0.0,0.0,452.01265,691.4875000000001,452.01265,239.47485000000006
2026-01-22 23:00:00+00:00,13.81875,424.35525,169.18,607.354,0.0,0.0,382.603325,607.354,382.603325,224.75067500000006
2026-01-23 00:00:00+00:00,7.63125,356.85375,169.07,533.5550000000001,0.0,0.0,333.3002,533.5550000000001,333.3002,200.25480000000005
2026-01-23 01:00:00+00:00,3.67125,357.06,169.015,529.7462499999999,0.0,0.0,301.284525,529.7462499999999,301.284525,228.46172499999994
2026-01-23 02:00:00+00:00,6.70725,288.09,169.29,464.0872499999999,0.0,0.0,281.020975,464.0872499999999,281.020975,183.0662749999999
2026-01-23 03:00:00+00:00,7.68075,291.06,170.115,468.85575,0.0,0.0,281.10195,468.85575,281.10195,187.7538
2026-01-23 04:00:00+00:00,6.82275,395.90925,168.685,571.4169999999999,0.0,0.0,306.007025,571.4169999999999,306.007025,265.4099749999999
2026-01-23 05:00:00+00:00,5.9235,516.87075,169.07,691.8642500000001,0.0,0.0,374.885125,691.8642500000001,374.885125,316.97912500000007
2026-01-23 06:00:00+00:00,8.55525,577.962,170.28,756.79725,0.0,0.0,446.51215,756.79725,446.51215,310.28509999999994
2026-01-23 07:00:00+00:00,3.60525,622.25625,170.115,795.9765,0.0,0.0,482.348925,795.9765,482.348925,313.627575
2026-01-23 08:00:00+00:00,1.31175,633.88875,169.015,804.2154999999999,0.0,0.0,502.84365,804.2154999999999,502.84365,301.3718499999999
2026-01-23 09:00:00+00:00,1.90575,617.4465,169.125,788.47725,0.0,0.0,498.15525,788.47725,498.15525,290.322
2026-01-23 10:00:00+00:00,2.079,617.12475,169.18,788.38375,0.0,0.0,488.119,788.38375,488.119,300.26474999999994
2026-01-23 11:00:00+00:00,2.5245,618.3045,169.235,790.064,0.0,0.0,481.0389,790.064,481.0389,309.02509999999995
2026-01-23 12:00:00+00:00,4.587,612.60375,169.565,786.75575,0.0,0.0,459.81275,786.75575,459.81275,326.94300000000004
2026-01-23 13:00:00+00:00,3.8115,611.49,169.51,784.8115,0.0,0.0,451.955275,784.8115,451.955275,332.85622500000005
2026-01-23 14:00:00+00:00,3.3825,601.689,169.95,775.0215000000001,0.0,0.0,455.649625,775.0215000000001,455.649625,319.37187500000005
2026-01-23 15:00:00+00:00,2.871,608.13225,170.775,781.77825,0.0,0.0,483.8272,781.77825,483.8272,297.95104999999995
2026-01-23 16:00:00+00:00,4.29,610.02975,169.125,783.44475,0.0,0.0,520.371825,783.44475,520.371825,263.07292500000005
2026-01-23 17:00:00+00:00,3.6465,610.665,169.51,783.8214999999999,0.0,0.0,526.7722,783.8214999999999,526.7722,257.0492999999999
2026-01-23 18:00:00+00:00,7.095,609.906,169.565,786.566,0.0,0.0,519.999625,786.566,519.999625,266.566375
2026-01-23 19:00:00+00:00,8.943,607.101,168.795,784.8389999999999,0.0,0.0,509.312175,784.8389999999999,509.312175,275.5268249999999
2026-01-23 20:00:00+00:00,9.82575,607.035,169.235,786.09575,0.0,0.0,487.718725,786.09575,487.718725,298.37702499999995
2026-01-23 21:00:00+00:00,16.896,568.21875,169.895,755.0097499999999,0.0,0.0,461.426625,755.0097499999999,461.426625,293.58312499999994
2026-01-23 22:00:00+00:00,17.688,526.55625,169.015,713.25925,0.0,0.0,432.74255,713.25925,432.74255,280.51669999999996
2026-01-23 23:00:00+00:00,26.7465,393.78075,170.005,590.53225,0.0,0.0,385.442075,590.53225,385.442075,205.090175
2026-01-24 00:00:00+00:00,19.8825,363.1155,171.38,554.3779999999999,0.0,0.0,341.859425,554.3779999999999,341.859425,212.51857499999994
2026-01-24 01:00:00+00:00,22.29975,365.409,169.51,557.21875,0.0,0.0,299.881975,557.21875,299.881975,257.336775
2026-01-24 02:00:00+00:00,28.45425,295.1025,169.62,493.17675,0.0,0.0,284.12205,493.17675,284.12205,209.05470000000003
2026-01-24 03:00:00+00:00,41.514,292.65225,170.225,504.39125,0.0,0.0,277.006675,504.39125,277.006675,227.38457500000004
2026-01-24 04:00:00+00:00,51.975,291.82725,170.94,514.74225,0.0,0.0,281.749875,514.74225,281.749875,232.99237500000004
2026-01-24 05:00:00+00:00,56.27325,361.515,168.74,586.5282500000001,0.0,0.0,324.603275,586.5282500000001,324.603275,261.9249750000001
2026-01-24 06:00:00+00:00,40.59,406.7085,168.74,616.0385,0.0,0.0,370.07535,616.0385,370.07535,245.96314999999998
2026-01-24 07:00:00+00:00,55.25025,479.9685,168.85,704.06875,0.0,0.0,434.29255,704.06875,434.29255,269.7762
2026-01-24 08:00:00+00:00,74.40675,483.813,168.85,727.06975,0.0,0.0,477.707125,727.06975,477.707125,249.36262499999998
2026-01-24 09:00:00+00:00,77.62425,500.4285,169.235,747.28775,0.0,0.0,490.162825,747.28775,490.162825,257.12492499999996
2026-01-24 10:00:00+00:00,86.00625,499.34775,168.905,754.259,0.0,0.0,490.352375,754.259,490.352375,263.906625
2026-01-24 11:00:00+00:00,84.04275,503.43975,168.85,756.3325,0.0,0.0,505.044875,756.3325,505.044875,251.287625
2026-01-24 12:00:00+00:00,82.236,500.09025,168.96,751.2862500000001,0.0,0.0,505.042075,751.2862500000001,505.042075,246.2441750000001
2026-01-24 13:00:00+00:00,93.05175,492.64875,169.62,755.3205,0.0,0.0,497.512125,755.3205,497.512125,257.808375
2026-01-24 14:00:00+00:00,103.653,495.4785,169.73,768.8615,0.0,0.0,497.9228,768.8615,497.9228,270.9387
2026-01-24 15:00:00+00:00,104.10675,538.45275,169.18,811.7395000000001,0.0,0.0,507.46575,811.7395000000001,507.46575,304.2737500000001
2026-01-24 16:00:00+00:00,107.50575,550.737,169.84,828.08275,0.0,0.0,520.467475,828.08275,520.467475,307.615275
2026-01-24 17:00:00+00:00,107.09325,547.49475,169.73,824.318,0.0,0.0,512.5317,824.318,512.5317,311.7863
2026-01-24 18:00:00+00:00,106.8705,538.28775,169.675,814.8332499999999,0.0,0.0,504.51845,814.8332499999999,504.51845,310.31479999999993
2026-01-24 19:00:00+00:00,105.80625,480.9585,169.895,756.65975,0.0,0.0,498.087625,756.65975,498.087625,258.572125
2026-01-24 20:00:00+00:00,105.92175,471.36375,169.675,746.9604999999999,0.0,0.0,473.3377,746.9604999999999,473.3377,273.6227999999999
2026-01-24 21:00:00+00:00,107.67075,431.33475,169.895,708.9005,0.0,0.0,449.207225,708.9005,449.207225,259.69327499999997
2026-01-24 22:00:00+00:00,108.77625,400.4055,169.73,678.91175,0.0,0.0,411.0371,678.91175,411.0371,267.87465
2026-01-24 23:00:00+00:00,108.6855,359.75775,170.28,638.72325,0.0,0.0,379.677025,638.72325,379.677025,259.046225
2026-01-25 00:00:00+00:00,108.0585,290.88675,169.84,568.78525,0.0,0.0,329.871525,568.78525,329.871525,238.913725
2026-01-25 01:00:00+00:00,108.3885,292.0005,169.95,570.3389999999999,0.0,0.0,292.64155,570.3389999999999,292.64155,277.69744999999995
2026-01-25 02:00:00+00:00,108.61125,285.77175,169.895,564.278,0.0,0.0,274.1369,564.278,274.1369,290.1411
2026-01-25 03:00:00+00:00,109.065,288.288,170.5,567.8530000000001,0.0,0.0,263.30665,567.8530000000001,263.30665,304.5463500000001
2026-01-25 04:00:00+00:00,108.801,282.7935,170.775,562.3695,0.0,0.0,271.2219,562.3695,271.2219,291.1476
2026-01-25 05:00:00+00:00,109.58475,279.74925,173.36,562.694,0.0,0.0,288.453275,562.694,288.453275,274.24072499999994
2026-01-25 06:00:00+00:00,109.3455,287.166,173.855,570.3665,0.0,0.0,307.246225,570.3665,307.246225,263.120275
2026-01-25 07:00:00+00:00,104.60175,369.4515,173.91,647.96325,0.0,0.0,358.110475,647.96325,358.110475,289.852775
2026-01-25 08:00:00+00:00,103.983,396.1155,173.525,673.6235,0.0,0.0,425.09215,673.6235,425.09215,248.53135000000003
2026-01-25 09:00:00+00:00,103.69425,475.27425,172.535,751.5034999999999,0.0,0.0,459.315725,751.5034999999999,459.315725,292.18777499999993
2026-01-25 10:00:00+00:00,103.77675,442.2495,172.315,718.34125,0.0,0.0,456.319375,718.34125,456.319375,262.02187499999997
2026-01-25 11:00:00+00:00,103.18275,452.19075,171.545,726.9184999999999,0.0,0.0,448.70305,726.9184999999999,448.70305,278.21544999999986
2026-01-25 12:00:00+00:00,86.196,456.0105,171.655,713.8615,0.0,0.0,466.046525,713.8615,466.046525,247.814975
2026-01-25 13:00:00+00:00,100.3365,441.9855,171.545,713.867,0.0,0.0,470.2953,713.867,470.2953,243.57169999999996
