,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Onshore,Fossil Hard coal,Other renewable,Fossil Peat,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-31 22:00:00+00:00,1449.1,474.75,0.0,1257.375,4232.275,459.375,0.1,59.9165,4493.075,158.525,5.852575,342.64750000000004,12932.991575,19.999925,0.0,14317.0,12952.9915,14317.0,-1364.0085
2026-01-31 23:00:00+00:00,1475.225,444.65999999999997,0.0,1270.475,4232.35,439.795,0.1,54.4825,4966.175,132.2725,1.8,359.85,13377.185,69.405775,0.0,14345.25,13446.590774999999,14345.25,-898.6592250000012
2026-02-01 00:00:00+00:00,1462.9,440.6675,0.0,1271.05,4231.225,457.47,0.1,49.515,4950.6,126.46000000000001,1.8,350.71,13342.4975,0.0,15.098,14266.25,13342.4975,14281.348,-938.8505000000005
2026-02-01 01:00:00+00:00,1444.75,440.0125,0.0,1220.1499999999999,4232.7,449.6175,0.1,48.8,4908.4,127.295,1.8,346.725,13220.349999999999,0.0,35.7945,14131.5,13220.349999999999,14167.2945,-946.9445000000014
2026-02-01 02:00:00+00:00,1435.15,448.86,0.0,1216.2,4231.875,461.955,0.06388925000000001,49.19575,4835.35,127.75,1.152525,353.8975,13161.44966425,0.0,38.50975,14105.75,13161.44966425,14144.25975,-982.8100857499994
2026-02-01 03:00:00+00:00,1431.525,440.53000000000003,0.0,1252.775,4231.25,459.56,0.0,49.9,4816.35,129.3725,0.0,354.735,13165.9975,0.0,20.486,14109.0,13165.9975,14129.486,-963.4885000000013
2026-02-01 04:00:00+00:00,1458.45,439.2075,0.0,1269.05,4232.3,463.655,0.0,49.9,4772.175,139.23250000000002,0.727375,361.4875,13186.184874999999,56.855174999999996,0.0,14117.5,13243.04005,14117.5,-874.4599500000004
2026-02-01 05:00:00+00:00,1501.525,441.6775,0.0,1289.675,4231.225,462.40250000000003,0.0,49.9,4908.15,139.2775,11.5861,382.8075,13418.226100000002,0.0,7.139250000000002,14182.25,13418.226100000002,14189.38925,-771.1631499999985
2026-02-01 06:00:00+00:00,1491.925,441.5375,0.0,1203.95,4231.0,456.28499999999997,0.0,49.9,5061.3,136.255,25.439,387.455,13485.046499999999,0.0,43.711000000000006,14400.5,13485.046499999999,14444.211,-959.1645000000008
2026-02-01 07:00:00+00:00,1422.95,492.26,0.0,1192.85,4231.275,453.5475,43.0385,49.9,5091.425,137.98000000000002,30.84225,392.18,13538.248249999999,0.0,1.0479999999999992,14498.25,13538.248249999999,14499.298,-961.049750000002
2026-02-01 08:00:00+00:00,1399.225,553.325,0.0,1244.75,4231.5,429.3325,116.146,49.9,5091.325,141.1125,45.1055,407.395,13709.116499999998,18.139899999999997,0.0,14663.75,13727.256399999998,14663.75,-936.4936000000016
2026-02-01 09:00:00+00:00,1407.35,550.6800000000001,0.0,1338.725,4231.225,410.4175,175.0525,49.9,4819.1,144.7575,55.64875,446.8575,13629.71375,12.343399999999999,0.0,14703.25,13642.05715,14703.25,-1061.1928499999995
2026-02-01 10:00:00+00:00,1461.95,567.295,0.0,1523.175,4231.0,395.34499999999997,189.32,49.9,4429.275,156.76749999999998,57.6,463.7175,13525.345000000001,11.73975,0.0,14533.0,13537.084750000002,14533.0,-995.9152499999982
2026-02-01 11:00:00+00:00,1460.55,675.55,0.0,1522.15,4232.525,402.5925,170.32750000000001,49.9,4064.8500000000004,154.315,57.32025,455.76,13245.840250000001,0.0,0.8937499999999998,14382.0,13245.840250000001,14382.89375,-1137.0534999999982
2026-02-01 12:00:00+00:00,1438.425,713.4300000000001,0.0,1472.425,4231.4,411.925,111.66075,49.9,3889.45,149.815,57.42175,449.7,12975.552499999998,0.0,14.67575,14128.5,12975.552499999998,14143.17575,-1167.6232500000024
2026-02-01 13:00:00+00:00,1397.575,732.27,0.0,1500.6,4232.3,439.595,36.0205,49.515,4196.525,153.29000000000002,55.4,447.46500000000003,13240.5555,35.65882499999999,0.0,14136.75,13276.214325,14136.75,-860.5356749999992
2026-02-01 14:00:00+00:00,1450.0,734.5725,0.0,1568.7,4230.625,444.03249999999997,1.02565,49.09525,4624.0,153.17249999999999,55.4,463.16499999999996,13773.788400000001,0.0,26.41375,14401.25,13773.788400000001,14427.66375,-653.8753499999984
2026-02-01 15:00:00+00:00,1496.425,729.31,0.0,1618.15,4230.3,444.97,0.8,46.46025,4650.225,151.3075,55.4,492.79499999999996,13916.142749999999,35.974575,0.0,14812.5,13952.117325,14812.5,-860.3826750000007
2026-02-01 16:00:00+00:00,1499.7,723.5600000000001,0.0,1582.825,4229.674999999999,458.705,0.8,45.8,4622.0,164.0375,55.4,497.265,13879.767499999998,7.969999999999999,0.0,15042.5,13887.737499999997,15042.5,-1154.7625000000025
2026-02-01 17:00:00+00:00,1520.95,721.735,0.0,1659.4,4228.725,451.99,0.8,45.339999999999996,4708.325000000001,160.47,55.4,519.7125000000001,14072.8475,17.817,0.0,14984.5,14090.664499999999,14984.5,-893.835500000001
2026-02-01 18:00:00+00:00,1495.225,706.2075,0.0,1516.775,4228.975,459.7175,0.8,40.47675,4622.45,162.33499999999998,55.4,516.125,13804.486749999998,16.769275,0.0,14857.0,13821.256024999999,14857.0,-1035.7439750000012
2026-02-01 19:00:00+00:00,1507.1,731.285,0.0,1450.75,4228.75,441.2775,0.8,38.9,4593.125,145.41750000000002,55.4,519.95,13712.755,4.582650000000001,0.0,14505.5,13717.33765,14505.5,-788.1623500000005
2026-02-01 20:00:00+00:00,1502.8,720.4325,0.0,1493.675,4229.425,439.5125,0.8,38.9,4451.15,147.45749999999998,36.859,502.0,13563.0115,13.877749999999999,0.0,14633.0,13576.88925,14633.0,-1056.1107499999998
2026-02-01 21:00:00+00:00,1496.725,710.945,0.0,1514.725,4230.025,459.9275,0.8,39.39825,4121.425,146.7825,22.48125,498.6775,13241.912,0.0,12.652999999999999,14552.25,13241.912,14564.903,-1322.991
2026-02-01 22:00:00+00:00,1496.225,725.77,0.0,1537.125,4230.725,448.1625,0.8,43.17075,3672.025,138.535,23.19375,482.65,12798.381999999998,13.955724999999997,0.0,14351.0,12812.337724999998,14351.0,-1538.6622750000024
2026-02-01 23:00:00+00:00,1511.275,879.715,0.0,1456.35,4229.35,453.375,0.8,52.503,3229.3,150.92249999999999,39.0205,454.17,12456.781000000003,0.0,30.23775,14323.0,12456.781000000003,14353.23775,-1896.4567499999976
2026-02-02 00:00:00+00:00,1518.15,954.6025,0.0,1468.95,4230.175,471.4475,0.8,54.18825,2783.6,136.175,43.183749999999996,453.38,12114.651999999998,4.607625000000002,0.0,14141.0,12119.259624999999,14141.0,-2021.7403750000012
2026-02-02 01:00:00+00:00,1507.475,1007.975,0.0,1444.825,4230.3,477.7175,0.8,50.96,2404.075,165.1825,55.02275,476.36,11820.69275,23.773425,0.0,13936.0,11844.466175,13936.0,-2091.5338250000004
2026-02-02 02:00:00+00:00,1554.25,1011.675,0.0,1518.5,4229.6,477.05,0.547185,54.27475,1983.875,189.5,57.627250000000004,508.235,11585.134185,0.0,13.943499999999997,13923.75,11585.134185,13937.6935,-2352.5593149999986
2026-02-02 03:00:00+00:00,1632.4,1100.475,0.0,1726.775,4230.375,475.8175,0.1,62.545500000000004,1597.125,226.39249999999998,57.3,560.6,11669.905499999999,3.636499999999998,0.0,14120.25,11673.542,14120.25,-2446.7080000000005
2026-02-02 04:00:00+00:00,1734.65,1179.125,0.0,2000.975,4230.95,477.1575,0.1,72.59725,1276.95,283.7,75.012,589.175,11920.391750000003,97.948025,0.0,14321.0,12018.339775000002,14321.0,-2302.660224999998
2026-02-02 05:00:00+00:00,1766.15,1146.525,0.0,2157.15,4154.475,480.99,0.1,72.9,1030.615,305.2025,91.55499999999999,567.265,11772.9275,56.83275,0.0,14596.75,11829.76025,14596.75,-2766.9897500000006
2026-02-02 06:00:00+00:00,1791.2,1127.1999999999998,0.0,2283.7999999999997,4151.5,482.325,0.462475,72.9,794.0075,309.5,91.8,586.8050000000001,11691.499974999999,39.374,0.0,14497.25,11730.873974999999,14497.25,-2766.3760250000014
2026-02-02 07:00:00+00:00,1812.65,1072.25,1.6865,2186.375,4183.5,457.405,54.305749999999996,73.73325,664.7725,309.33,91.8,592.67,11500.478,20.58685,0.0,14728.75,11521.064849999999,14728.75,-3207.685150000001
2026-02-02 08:00:00+00:00,1812.4,1080.9,1.7,2189.925,4198.575,377.52750000000003,132.615,73.9,575.2950000000001,308.12,91.8,607.8275,11450.585,0.0,3.3024999999999984,14731.75,11450.585,14735.0525,-3284.4675000000007
2026-02-02 09:00:00+00:00,1801.375,1008.3875,1.7,2118.325,4198.475,335.12,189.60750000000002,73.9,465.1175,307.135,91.8,616.52,11207.462500000001,0.0,5.135,14637.0,11207.462500000001,14642.135,-3434.6724999999988
2026-02-02 10:00:00+00:00,1810.3,1005.945,1.7,2010.7250000000001,4200.425,343.0075,209.0725,74.69,418.8775,310.15,90.0675,619.39,11094.35,0.0,12.696250000000003,14490.0,11094.35,14502.69625,-3408.3462500000005
2026-02-02 11:00:00+00:00,1802.3,998.1975,1.7,1868.25,4198.575,388.6625,183.97,74.19575,388.34250000000003,311.0725,89.7,621.5600000000001,10926.52575,0.0,24.25725,14282.0,10926.52575,14306.25725,-3379.7315
2026-02-02 12:00:00+00:00,1801.275,1014.6,1.7,1708.0,4198.475,412.3675,123.55575,75.005,384.8425,311.1925,91.7825,618.76,10741.555749999998,15.520950000000001,0.0,14042.25,10757.076699999998,14042.25,-3285.173300000002
2026-02-02 13:00:00+00:00,1807.125,1048.875,1.7,1738.425,4199.175,416.3125,43.17,76.19525,425.77,312.295,91.8,617.8625,10778.705249999999,0.0,11.045249999999998,13873.75,10778.705249999999,13884.79525,-3106.09
2026-02-02 14:00:00+00:00,1814.725,1091.875,1.7,1671.525,4200.7,431.8225,1.21535,75.33250000000001,460.375,313.94,92.6575,614.7225,10770.59035,0.0,57.1955,14012.75,10770.59035,14069.9455,-3299.3551499999994
2026-02-02 15:00:00+00:00,1822.4,1122.675,1.7,1917.95,4199.325,448.8625,0.9,75.03475,516.8025,313.065,93.86525,615.2950000000001,11127.875,25.145400000000002,0.0,14178.75,11153.0204,14178.75,-3025.7296000000006
2026-02-02 16:00:00+00:00,1812.475,1082.425,1.7,1896.725,4201.1,457.3575,0.9,75.35,567.86,312.0625,91.8,614.645,11114.4,67.4865,0.0,14232.5,11181.8865,14232.5,-3050.6134999999995
2026-02-02 17:00:00+00:00,1816.425,1096.575,1.7,1846.925,4200.5,463.82,0.9,75.02825,575.6475,310.85249999999996,91.8,614.3,11094.47325,1.3792499999999999,0.0,14248.25,11095.852499999999,14248.25,-3152.397500000001
2026-02-02 18:00:00+00:00,1818.0,1111.025,1.7,1710.225,4200.8,459.5725,0.9,74.52250000000001,688.6375,310.315,91.8,613.1725,11080.67,0.0,46.204499999999996,14229.25,11080.67,14275.4545,-3194.7844999999998
2026-02-02 19:00:00+00:00,1801.15,1090.0,1.7,1605.6999999999998,4202.099999999999,464.32500000000005,0.9,75.547,821.9125,308.325,91.8,606.155,11069.6145,0.0,54.684000000000005,14119.25,11069.6145,14173.934,-3104.3194999999996
2026-02-02 20:00:00+00:00,1802.45,1137.325,1.7,1595.45,4199.725,460.0975,0.9,76.02325,972.575,303.545,91.8,605.1225,11246.71325,11.700500000000002,0.0,14244.75,11258.413750000002,14244.75,-2986.3362499999985
2026-02-02 21:00:00+00:00,1792.3,1137.65,1.7,1608.125,4199.6,468.5025,0.9,76.73825,1142.375,275.5075,87.393,597.395,11388.18625,0.0,14.815249999999999,14249.25,11388.18625,14264.06525,-2875.878999999999
2026-02-02 22:00:00+00:00,1756.25,1079.6,1.7,1556.3999999999999,4199.825,465.28499999999997,0.9,75.67675,1492.575,273.3575,65.78225,585.805,11553.156500000001,0.0,34.9725,14076.5,11553.156500000001,14111.4725,-2558.315999999999
2026-02-02 23:00:00+00:00,1705.125,1010.6700000000001,1.7,1402.475,4199.725,471.905,0.9,74.42999999999999,1820.675,268.095,58.3,579.3025,11593.302499999998,0.0,57.802249999999994,13976.75,11593.302499999998,14034.55225,-2441.2497500000027
2026-02-03 00:00:00+00:00,1656.8,986.38,1.7,1367.7,4192.85,474.8025,0.9,70.5215,1966.1750000000002,265.5875,58.3,559.7125,11601.429,4.32,0.0,13965.75,11605.749,13965.75,-2360.001
2026-02-03 01:00:00+00:00,1663.625,975.53,1.7,1387.6750000000002,4192.775000000001,477.68,0.9,65.575,2029.1750000000002,254.9575,58.3,549.9675,11657.860000000002,26.721175,0.0,13888.75,11684.581175000003,13888.75,-2204.168824999997
2026-02-03 02:00:00+00:00,1672.15,985.7225,1.0887,1393.9,4192.725,469.1575,0.6111725,61.02125,1989.9499999999998,254.67249999999999,58.12025,558.9975,11638.116372499999,0.0,17.061,13925.75,11638.116372499999,13942.811,-2304.694627500001
2026-02-03 03:00:00+00:00,1711.1,1029.575,0.0,1485.05,4192.7,470.64,0.1,69.50450000000001,1847.875,267.03499999999997,57.8,571.0699999999999,11702.449499999999,0.0,48.0875,14026.25,11702.449499999999,14074.3375,-2371.888000000001
2026-02-03 04:00:00+00:00,1730.1,1091.75,0.0,1595.05,4199.125,477.855,0.1,71.155,1877.95,284.765,73.453,586.2725,11987.575499999999,0.0,22.643,14522.25,11987.575499999999,14544.893,-2557.317500000001
2026-02-03 05:00:00+00:00,1761.725,1087.225,0.0,1588.6,4203.4,485.0825,0.1,70.9925,1829.8,284.8325,89.50475,594.4925000000001,11995.75475,43.4605,0.0,14789.25,12039.21525,14789.25,-2750.0347500000007
2026-02-03 06:00:00+00:00,1810.325,1064.6,0.0,1773.6,4203.475,492.1575,0.4733,68.8975,2001.0,294.5425,92.6,601.54,12403.210799999997,8.541,0.0,14790.5,12411.751799999996,14790.5,-2378.7482000000036
2026-02-03 07:00:00+00:00,1795.2,1049.275,0.0,1824.3,4204.175,459.1875,55.11425,69.54575,1962.65,279.9425,92.6,589.765,12381.755,48.575625,0.0,14901.0,12430.330624999999,14901.0,-2470.6693750000013
2026-02-03 08:00:00+00:00,1791.85,1081.425,0.0,1834.45,4199.0,432.57,133.3175,68.74525,1880.375,294.3175,94.48825,581.2275,12391.765999999996,0.0,19.136750000000006,14868.75,12391.765999999996,14887.88675,-2496.1207500000037
2026-02-03 09:00:00+00:00,1790.6,1029.8,0.0,1767.225,4232.425,393.24,186.79500000000002,69.6,1645.975,275.2575,94.8,566.34,12052.057499999999,0.0,29.050250000000002,14715.25,12052.057499999999,14744.30025,-2692.2427500000013
2026-02-03 10:00:00+00:00,1794.45,1018.525,0.0,1777.3,4234.575,380.9075,202.51,69.6,1357.425,278.455,94.8,562.3975,11770.944999999996,13.700750000000001,0.0,14434.75,11784.645749999996,14434.75,-2650.104250000004
2026-02-03 11:00:00+00:00,1808.875,1020.6,0.0,1786.175,4238.2,373.65999999999997,178.5275,67.856,1076.8275,287.16499999999996,94.8,573.1075000000001,11505.793499999998,31.817050000000002,0.0,14025.75,11537.610549999998,14025.75,-2488.1394500000024
2026-02-03 12:00:00+00:00,1802.725,1022.65,1.27285,1774.6,4234.4,386.63,124.28,68.60975,813.8,283.855,94.8,578.395,11186.017599999997,27.2396,0.0,13741.5,11213.257199999998,13741.5,-2528.242800000002
2026-02-03 13:00:00+00:00,1802.25,1048.975,0.538175,1859.8,4233.5,410.26750000000004,46.30875,73.67824999999999,727.2574999999999,297.34749999999997,94.8,601.8525,11196.575174999998,0.0,6.254499999999998,13608.75,11196.575174999998,13615.0045,-2418.429325000001
2026-02-03 14:00:00+00:00,1806.675,1058.55,0.0,1792.175,4234.425,406.685,0.4439,70.75150000000001,730.5975,281.31,96.09475,588.745,11066.452650000001,33.90905,0.0,13638.25,11100.361700000001,13638.25,-2537.8882999999987
2026-02-03 15:00:00+00:00,1816.65,1057.175,0.0,1838.3,4213.549999999999,412.5025,0.1,69.43925,662.8625,295.775,96.9,603.37,11066.624249999999,5.707749999999997,0.0,13869.0,11072.331999999999,13869.0,-2796.6680000000015
2026-02-03 16:00:00+00:00,1833.65,1045.75,0.0,1889.65,4206.225,406.3625,0.1,71.245,579.4725,299.09749999999997,96.515,606.95,11035.017500000002,0.0,33.89285,13918.0,11035.017500000002,13951.89285,-2916.8753499999984
2026-02-03 17:00:00+00:00,1835.575,1042.825,0.0,1838.6499999999999,4206.9,405.6825,0.1,73.9,457.56,272.065,94.7,607.09,10835.047500000002,0.0,41.723575,13958.5,10835.047500000002,14000.223575,-3165.1760749999976
2026-02-03 18:00:00+00:00,1838.075,1030.5,0.0,1847.075,4207.15,408.6375,0.1,67.61449999999999,426.3725,279.71500000000003,94.9,608.2925,10808.431999999999,8.813125,0.0,13677.0,10817.245125,13677.0,-2859.7548750000005
2026-02-03 19:00:00+00:00,1792.225,1030.725,0.0,1643.225,4206.625,409.7375,0.1,64.488,456.31,263.27250000000004,97.1,607.66,10571.467999999999,0.0,12.139500000000002,13429.75,10571.467999999999,13441.8895,-2870.4215000000004
2026-02-03 20:00:00+00:00,1782.3,1032.75,0.0,1561.925,4220.025,417.4325,0.1,65.61025000000001,424.40250000000003,242.3775,97.1,587.7950000000001,10431.817750000002,0.13874999999999993,0.0,13623.25,10431.956500000002,13623.25,-3191.293499999998
2026-02-03 21:00:00+00:00,1781.75,1031.5,0.0,1530.4250000000002,4221.45,417.58500000000004,0.1,67.27250000000001,374.4775,257.03,97.1,589.7725,10368.462500000001,12.104675,0.0,13441.25,10380.567175000002,13441.25,-3060.682824999998
2026-02-03 22:00:00+00:00,1766.325,1033.45,0.0,1448.925,4227.425,426.0075,0.1,65.465,355.48249999999996,253.23250000000002,97.16,557.98,10231.5525,15.286575,0.0,13195.5,10246.839075,13195.5,-2948.660925
2026-02-03 23:00:00+00:00,1757.9499999999998,1025.5749999999998,0.0,1401.0,4234.1,420.52750000000003,0.1,65.965,334.515,245.585,99.5,538.9875,10123.804999999998,48.65815,0.0,13039.75,10172.463149999998,13039.75,-2867.2868500000022
2026-02-04 00:00:00+00:00,1734.075,1027.725,0.0,1364.65,4233.875,417.395,0.1,65.3,305.5775,258.405,99.5,534.46,10041.0625,40.3593,0.0,12946.75,10081.4218,12946.75,-2865.3282
2026-02-04 01:00:00+00:00,1698.475,1046.15,0.0,1337.325,4233.075,428.2175,0.1,72.85300000000001,288.65,259.46500000000003,99.5,546.505,10010.315499999999,0.0,60.7155,13071.25,10010.315499999999,13131.9655,-3121.6500000000015
2026-02-04 02:00:00+00:00,1738.05,1085.775,0.0,1342.975,4231.6,430.7125,0.1,75.3205,299.7425,255.25,99.57225,549.745,10108.84275,0.0,70.68775,13089.5,10108.84275,13160.18775,-3051.3449999999993
2026-02-04 03:00:00+00:00,1765.525,1086.275,0.0,1390.975,4233.025000000001,435.9175,0.1,76.0,297.475,256.2325,99.7,540.425,10181.65,0.0,4.318999999999999,13297.75,10181.65,13302.069,-3120.419
2026-02-04 04:00:00+00:00,1814.7749999999999,1093.975,0.0,1626.05,4234.2,429.0425,0.1,75.6315,269.3025,272.55,98.03175,569.0275,10482.685749999999,32.208725,0.0,13721.25,10514.894475,13721.25,-3206.355525000001
2026-02-04 05:00:00+00:00,1853.45,1099.3,0.0,1950.1,4232.575,440.1175,0.1,73.94175,222.795,276.2375,97.5,602.35,10848.46675,30.328075,0.0,13971.75,10878.794824999999,13971.75,-3092.955175000001
2026-02-04 06:00:00+00:00,1865.35,1072.925,0.0,2097.675,4231.875,437.305,0.4033,72.9325,211.9325,277.40999999999997,99.59975,606.4775,10973.885550000003,35.002825,0.0,13945.75,11008.888375000002,13945.75,-2936.8616249999977
2026-02-04 07:00:00+00:00,1842.325,1069.925,1.1683649999999999,2113.15,4232.725,439.29,45.13375,77.286,190.6775,277.6325,99.6,608.365,10997.278115000003,58.35894999999999,0.0,14057.25,11055.637065000003,14057.25,-3001.6129349999974
2026-02-04 08:00:00+00:00,1842.675,1063.225,10.496500000000001,2113.7,4231.65,426.0,109.902,76.82075,187.815,278.395,98.51174999999999,607.9449999999999,11047.136,64.77825,0.0,13966.75,11111.91425,13966.75,-2854.83575
2026-02-04 09:00:00+00:00,1838.925,1029.5,0.0,2050.6,4232.825,409.9125,158.96249999999998,76.3,322.0525,278.53999999999996,94.3725,609.39,11101.379999999996,14.283750000000001,0.0,14017.5,11115.663749999996,14017.5,-2901.836250000004
2026-02-04 10:00:00+00:00,1840.175,1044.4250000000002,0.0,1966.325,4234.625,389.315,175.785,76.28275,416.58,281.455,94.63,608.56,11128.157749999998,0.0,27.31575,13907.0,11128.157749999998,13934.31575,-2806.1580000000013
2026-02-04 11:00:00+00:00,1844.5,1060.45,0.0,1861.2,4233.025,386.93,164.32,75.709,394.11,280.11,95.24000000000001,605.2875,11000.881500000001,0.0,10.800749999999997,13644.75,11000.881500000001,13655.55075,-2654.669249999999
2026-02-04 12:00:00+00:00,1869.1,1044.925,0.0,1855.8,4233.375,389.65999999999997,119.53325000000001,77.0,473.79499999999996,279.2,90.96625,596.115,11029.469500000001,0.0,17.288,13565.5,11029.469500000001,13582.788,-2553.3184999999994
2026-02-04 13:00:00+00:00,1850.375,993.2850000000001,0.0,1736.7,4232.625,396.58000000000004,48.82475,76.20349999999999,717.3375,271.7025,76.361,586.88,10986.874249999999,0.0,21.247,13534.0,10986.874249999999,13555.247,-2568.3727500000005
2026-02-04 14:00:00+00:00,1859.525,986.745,0.0,1795.075,4233.35,392.155,0.8241700000000001,75.027,990.1375,272.015,67.21525,579.6,11251.66892,0.0,4.942,13780.75,11251.66892,13785.692,-2534.023079999999
2026-02-04 15:00:00+00:00,1797.9499999999998,1005.775,0.0,1742.65,4232.5,362.24,0.1,74.69475,1153.75,282.0,58.897,572.2025,11282.759250000001,22.2755,0.0,14062.5,11305.03475,14062.5,-2757.4652499999993
2026-02-04 16:00:00+00:00,1816.725,1023.7249999999999,0.0,1805.525,4232.825,375.485,0.1,73.12825000000001,1171.7,271.94,57.8,580.5975,11409.55075,19.954100000000004,0.0,14062.0,11429.504850000001,14062.0,-2632.495149999999
2026-02-04 17:00:00+00:00,1834.325,1034.175,0.0,1794.3249999999998,4232.775,381.105,0.1,73.555,1257.75,238.86,57.8,578.045,11482.814999999999,8.355024999999998,0.0,14128.25,11491.170025,14128.25,-2637.0799750000006
2026-02-04 18:00:00+00:00,1783.7,1033.475,0.0,1774.25,4232.95,374.5825,0.1,72.1825,1385.775,233.14,55.03125,562.9275,11508.11375,16.658,0.0,13991.25,11524.77175,13991.25,-2466.47825
2026-02-04 19:00:00+00:00,1683.55,935.4075,0.0,1633.9,4231.725,388.4175,0.1,64.71225,1322.5,202.71,51.2,544.13,11058.35225,0.0,5.072924999999999,13709.5,11058.35225,13714.572925,-2656.2206750000005
2026-02-04 20:00:00+00:00,1617.6,885.145,0.0,1595.35,4232.5,390.6575,0.1,56.22,1317.6750000000002,207.52,51.2,527.96,10881.927499999998,28.289624999999997,0.0,13747.75,10910.217124999997,13747.75,-2837.5328750000026
2026-02-04 21:00:00+00:00,1609.65,827.925,0.0,1580.375,4232.075,376.83000000000004,0.1,55.07875,1480.1499999999999,190.3425,44.6725,516.4975,10913.69625,0.0,24.4785,13854.0,10913.69625,13878.4785,-2964.7822499999984
2026-02-04 22:00:00+00:00,1565.925,750.7025,0.0,1504.725,4231.75,385.5325,0.1,49.356,1937.075,164.36,42.3,509.7,11141.526000000002,0.0,51.987750000000005,13917.5,11141.526000000002,13969.48775,-2827.9617499999986
2026-02-04 23:00:00+00:00,1530.275,676.32,0.0,1413.65,4230.925,399.69,0.1,48.5,2426.075,165.445,43.9315,484.9175,11419.829,0.0,60.788624999999996,13879.0,11419.829,13939.788625,-2519.9596249999995
2026-02-05 00:00:00+00:00,1510.275,643.56,0.0,1413.15,4232.2,405.2575,0.1,44.77775,2691.775,162.53,40.76175,466.48,11610.866999999998,0.0,6.39225,13882.5,11610.866999999998,13888.89225,-2278.0252500000024
2026-02-05 01:00:00+00:00,1480.525,651.825,0.0,1415.975,4232.725,410.765,0.1,39.91,3035.7,164.1475,39.9,461.08,11932.6525,15.02,0.0,13756.25,11947.6725,13756.25,-1808.5774999999994
2026-02-05 02:00:00+00:00,1468.9,663.7925,0.0,1397.1,4232.775,415.745,0.0,39.5015,3437.3,144.28,40.46975,461.82,12301.683749999998,0.0,47.98349999999999,13840.75,12301.683749999998,13888.7335,-1587.049750000002
2026-02-05 03:00:00+00:00,1488.65,715.54,0.0,1420.3,4232.9,405.805,0.0,40.585,3385.4,144.0325,44.155,465.825,12343.1925,0.0,24.92875,13992.0,12343.1925,14016.92875,-1673.73625
2026-02-05 04:00:00+00:00,1502.0,784.23,0.0,1498.55,4232.3,408.1475,0.0,45.107,3500.075,152.5425,40.2,480.99,12644.141999999998,28.305025,0.0,14537.0,12672.447024999998,14537.0,-1864.5529750000023
2026-02-05 05:00:00+00:00,1565.975,810.875,0.0,1664.025,4231.875,418.7875,0.0,62.11525,3840.25,171.3225,40.2,509.88,13315.305250000001,5.124999999999997,0.0,14865.75,13320.430250000001,14865.75,-1545.3197499999987
2026-02-05 06:00:00+00:00,1633.975,867.9675,0.0,1728.1,4231.1,426.1225,0.0,69.3725,3803.625,179.45999999999998,40.2,532.775,13512.697499999998,11.463924999999998,0.0,14846.75,13524.161424999998,14846.75,-1322.5885750000016
2026-02-05 07:00:00+00:00,1714.975,879.0799999999999,14.2874105,1757.775,4231.3,414.97,51.53,69.74,3580.175,183.915,41.57625,535.085,13474.408660500001,0.0,41.44975,14772.0,13474.408660500001,14813.44975,-1339.0410894999986
2026-02-05 08:00:00+00:00,1698.3,877.48,19.593449999999997,1840.45,4231.3,415.2325,122.49725,75.515,3227.125,199.5075,67.628,540.2975,13314.9262,0.0,4.40105,14703.25,13314.9262,14707.65105,-1392.7248500000005
2026-02-05 09:00:00+00:00,1710.0,875.8475,0.0,1995.375,4231.875,388.8325,179.88,76.2,2751.25,206.625,72.26225,547.135,13035.28225,70.85069999999999,0.0,14496.5,13106.132950000001,14496.5,-1390.367049999999
2026-02-05 10:00:00+00:00,1736.425,884.1125000000001,0.0,1989.55,4231.45,377.0225,204.41,75.75775,2121.55,227.4075,61.34625,560.84,12469.871499999997,0.0,4.329249999999998,14207.75,12469.871499999997,14212.07925,-1742.2077500000032
2026-02-05 11:00:00+00:00,1754.325,918.02,0.0,2068.85,4232.3,375.3775,180.7125,75.38525,1691.45,232.655,57.621750000000006,593.3225,12180.0195,27.911749999999998,0.0,13897.0,12207.93125,13897.0,-1689.0687500000004
2026-02-05 12:00:00+00:00,1755.7,968.225,0.0,2060.7,4224.475,392.015,129.79999999999998,76.304,1551.9250000000002,254.415,59.74725,590.2049999999999,12063.511250000001,0.0,7.72475,13723.25,12063.511250000001,13730.97475,-1667.463499999998
2026-02-05 13:00:00+00:00,1739.15,987.2725,0.0,2035.75,4217.35,396.25,52.804,75.84325,1654.725,251.95499999999998,60.8175,584.305,12056.22225,1.1942499999999994,0.0,13626.0,12057.416500000001,13626.0,-1568.5834999999988
2026-02-05 14:00:00+00:00,1754.0,970.7625,0.0,2032.125,4232.8,391.975,1.2122325,74.5615,1778.3,253.76,63.929500000000004,585.5975000000001,12139.0232325,35.83475,0.0,13655.25,12174.8579825,13655.25,-1480.3920175000003
2026-02-05 15:00:00+00:00,1755.775,957.085,0.0,2032.55,4235.175,397.775,0.7,77.0675,1894.1,270.52250000000004,78.27975,585.385,12284.41475,80.651025,0.0,13940.5,12365.065775,13940.5,-1575.4342250000009
2026-02-05 16:00:00+00:00,1762.3000000000002,966.275,0.0,1998.275,4234.125,391.135,0.7,77.75175,1804.425,275.1725,76.03475,583.205,12169.399000000001,9.648499999999999,0.0,13995.75,12179.0475,13995.75,-1816.7024999999994
