,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other
2026-02-03 15:00:00+00:00,116.23706896551724,1293.5689655172414,22.25,31.073275862068964,8.247844827586206,23.017241379310345,0.0,0.0,0.0,0.0,2424.0991379310344,0.7672413793103449,0.0,63.48922413793104
2026-02-03 16:00:00+00:00,0.6582796957284962,976.7224985371562,19.419251023990636,26.824897600936218,48.71269748390872,37.19280280866003,0.0,0.0,0.0,0.0,2209.5157987126977,0.6582796957284962,0.0,55.29549444119368
2026-02-03 17:00:00+00:00,0.0,1007.6878648086087,16.79088452444144,21.522861072238577,46.08597026052506,96.62080775992186,165.42325949367088,0.14042721518987342,0.0,0.0,2268.48118292706,0.6105776190705978,0.0,72.38616431927284
2026-02-03 18:00:00+00:00,0.0,981.2225045530083,16.82428021630048,21.030350270375603,49.76265549071066,127.48647042851411,230.65105354985909,0.7848610924708094,0.0,0.0,2304.9104278708846,0.6008671505821601,0.0,81.22652937729401
2026-02-03 19:00:00+00:00,0.0,988.380908639568,19.27427293064877,24.61923937360179,44.96081311605948,76.98690516663999,114.21033235057625,0.0,0.0,0.0,2281.647064890149,0.6478747203579418,0.0,69.77258881239894
2026-02-03 20:00:00+00:00,0.0,1298.5566034537003,27.277601322973542,34.38353107937841,265.5090626745681,28.42371902561949,0.0,0.0,80.77519642948054,0.0,2908.8467293154135,0.9168941621167577,0.0,76.56066253674926
2026-02-03 21:00:00+00:00,0.0,1399.6562061223792,27.27812919302281,34.77961472110408,360.90489134692996,28.18740016612357,0.0,0.0,128.57267992510648,0.0,2024.2645038655676,0.9092709731007603,0.0,78.19730368666538
2026-02-03 22:00:00+00:00,0.0,1461.2144150801896,28.468299228446828,36.059845689365986,372.8424807425823,19.453337806105335,0.0,0.0,153.24099079245767,0.0,1951.9763837638375,0.9489433076148944,0.0,82.79530358939954
2026-02-03 23:00:00+00:00,0.0,1553.1614908019017,27.76896603321861,35.636839742630556,340.1482497653203,31.702902887924587,0.0,0.0,192.7927583105276,0.0,1432.6472392638036,0.9256322011072872,0.0,78.21592099356576
2026-02-04 00:00:00+00:00,0.0,1659.6945375242262,27.042318661836124,36.281777537963464,337.19924944451304,26.36626069529022,0.0,0.0,194.54666628031646,0.0,1166.425344947198,0.901410622061204,0.0,75.04243428659524
2026-02-04 01:00:00+00:00,0.0,1864.0652380124127,27.69499927103076,36.69587403411576,339.31234063088374,26.77183262866307,0.0,0.0,196.56658231311127,0.0,1196.654760169121,0.9231666423676921,0.0,77.31520629829421
2026-02-04 02:00:00+00:00,0.0,2068.126744597503,26.18981573211809,36.01099663166237,341.2788285459658,27.499306518723994,0.0,0.0,196.29781500790813,0.0,1134.6737665940163,0.8729938577372697,0.0,73.54973251436496
2026-02-04 03:00:00+00:00,0.0,2178.2713792690874,25.237383177570095,32.38797507788162,351.1587034184632,26.919875389408098,0.0,0.0,197.45038460216875,0.0,1092.3580685358254,0.8412461059190031,0.0,70.87498442367601
