,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other
2026-01-10 10:00:00+00:00,331.6578442081554,1003.7115812215269,643.6330034457679,152.25592348114802,1285.5408913525016,282.7211716738315,0.33205162791289233,97.07023912192568,2474.320440573188,151.368518420309,758.5584313741533,6.9493168102312275,69.92767412461427,349.25291256473383
2026-01-10 11:00:00+00:00,338.1918997312043,736.3733436517821,362.2472334111242,84.69097273454864,1251.413368755519,273.6985866072248,0.16221755519766617,81.85734008342922,2413.3717059283495,90.70366390022937,679.9141694962323,4.3493618595913786,56.304596140642815,299.92154014492553
2026-01-10 12:00:00+00:00,331.6561857365687,636.3526602049717,229.89823275936612,63.095471989014186,1012.8109319627704,247.0215352761105,0.11560063431650965,50.16073294642157,2360.391809578322,76.90159177738886,522.6097827782642,4.349625694469523,44.66318307649523,219.57265558552115
2026-01-10 13:00:00+00:00,256.68813452727875,508.32508759550035,68.06443634390618,17.55883549848895,616.2277424353806,216.67837275720456,0.0,29.058937734639933,2280.362587038495,28.853543080485533,271.45890584583896,2.922236280482015,23.851619371158055,83.54956149114165
2026-01-10 14:00:00+00:00,187.09426493522835,457.6925341027352,34.7890045035301,13.774593254241958,242.10158952593878,202.9691924833169,0.0,6.5086490424704095,2366.705911144425,7.048938968649863,213.72050389442785,3.058692838685414,19.527084826651997,23.60904047969857
2026-01-10 15:00:00+00:00,85.46239654805763,407.92778838937664,26.50579414465997,13.309651150557903,150.42934716770094,217.48631105816492,0.0,20.204125827279587,2409.7246492060344,0.0,258.8322635319927,3.1017219503686335,19.7091489266289,15.306802099178288
2026-01-10 16:00:00+00:00,17.29166101900758,349.56202956572776,18.653938229354413,13.611681519795146,229.5764969672359,246.01335227653126,0.0,99.24673146614393,2325.6956576907087,11.378929281502655,330.17666413131485,3.0152390160552134,17.960264601628914,22.417354234993805
2026-01-10 17:00:00+00:00,8.713099541682647,297.0843184042598,72.94760758291447,23.59733225276394,619.1798689920888,261.84680166355065,0.0,176.48082942558915,1989.6470903582008,103.44900369032787,547.9389150571408,2.5446914663385964,25.875904980821083,185.29453658432092
2026-01-10 18:00:00+00:00,4.82619614651761,160.42206137303884,39.69218620728696,17.129109490121117,808.5028012521409,189.5303466027258,0.008291352002885914,130.56144022053778,1107.8715588403536,63.07434104826482,366.7549650897236,1.5131555597035686,18.74676473364341,124.4667820839394
2026-01-10 19:00:00+00:00,0.0,119.36364429606925,10.191042816129716,8.86182176735097,446.2862978250057,160.9532360226895,0.0,105.11015331165368,1157.2475846863424,7.709458850744053,272.3035729774283,1.436820475240913,14.993761810573726,44.2426051607713
2026-01-10 20:00:00+00:00,0.0,39.942053617449844,7.419465597598085,4.533268264891679,36.01459084988847,51.085831660311,0.0,29.180018989599475,443.7472201645702,18.695061933051864,108.75998140476523,0.5724240144999286,4.87790060283771,30.172182900536615
2026-01-10 21:00:00+00:00,0.25798741694709526,88.50535094791628,92.56715401022481,80.35792111007804,16.5827023793831,23.48382284781851,0.18905672025340034,12.352961740808908,218.15477453598433,141.5082183066033,282.27547307056597,3.914337662024468,20.8575876720853,143.99265157930648
2026-01-10 22:00:00+00:00,0.09123650300260829,114.41343509768345,137.19662697166802,144.20449380615477,0.0,0.31583362266630055,0.3797834057681548,0.0,17.740799482005272,187.79964286793233,327.7889618863398,5.1785686042432255,31.82942064183421,178.06119711070178
2026-01-10 23:00:00+00:00,0.0,50.71640326417664,3.7449574246401816,5.320418095665011,440.8247425538293,115.2499720818349,0.0,47.29993837199529,749.3805366681325,5.6541090994526275,139.18508756229394,0.9492237861338184,8.63473336537837,18.03987772646733
2026-01-11 00:00:00+00:00,0.0868366840139101,116.06651037640736,79.26825948249991,86.86841140857406,525.081184139938,137.43566428138175,0.16871609794066614,47.327002050854745,1038.7165798365813,113.80017577100341,497.9672330124608,3.072698142851491,38.29976252930644,150.74096618618597
2026-01-11 01:00:00+00:00,0.0008183522020031273,129.09511467439822,112.02047242687891,125.2708328051066,703.8774504072611,137.06263046481158,0.22755635554660764,44.12090219630123,864.47812078485,171.96191916084695,566.2774523416707,3.968727500933203,43.38119571078501,184.25680681840825
2026-01-11 02:00:00+00:00,0.0,51.51814487190018,10.24626829640275,6.236687128148854,324.5993862597338,100.83192905862256,0.0,11.582038273395572,855.3738474605334,9.014503605217088,125.31927817860407,1.1089528632360128,8.148263735021581,14.020700269184344
2026-01-11 03:00:00+00:00,0.0,31.368315395547317,7.628761305465187,3.3968322798450936,39.868846576002234,56.297299134671356,0.0,2.6470886533100786,672.9362273402209,0.0,65.37996730040143,0.8744126894616128,4.602249325074918,0.0
2026-01-11 04:00:00+00:00,0.0,18.5608372915448,5.441824272057624,1.7373094287462278,19.584043780914826,30.81523535884061,0.0,1.8859867897408582,363.93261359513247,0.0,34.085414024524006,0.47605686566220945,2.480678592836491,0.0
2026-01-11 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00+00:00,0.0,24.426528379552376,8.069198895160968,1.5430072384341076,18.22866588101702,29.992593549522976,0.0,1.0364874059413147,313.4003325572782,0.0,25.728022366522183,0.42944469177506056,2.145719034795836,0.0
2026-01-11 07:00:00+00:00,3.157405930341185,36.99176844492548,11.295980176998855,2.010762825483555,24.39568905247782,39.69023840375847,0.0,1.7962765538562926,398.8520779895926,0.0,33.52686960680787,0.5472777586850661,2.7356532570728502,0.0
2026-01-11 08:00:00+00:00,29.91007286521135,89.67461199773334,26.26143751871434,4.398313389103811,59.49880699649345,87.3998808814891,0.0,3.589827156595955,869.5153162280939,0.0,73.59137245779601,1.191287107601589,5.969073401167195,0.0
2026-01-11 09:00:00+00:00,182.8972669083061,242.59152638914483,70.76714794500903,10.900801606674547,136.60631641008314,199.85641636030718,0.0,14.190331969273453,2138.0276188493385,0.0,157.53506029209106,2.9246482411699315,14.702865028601893,0.0
2026-01-11 10:00:00+00:00,313.78322091765034,274.329816226917,78.566575805363,12.060562101739638,137.06071719148875,208.77941899232374,0.0,8.408886299112018,2315.3859896322692,0.0,160.59709298959984,3.1243810882109524,15.903338755325244,0.0
2026-01-11 11:00:00+00:00,344.24066448073415,253.70408243791877,109.20318627835043,14.214396367854073,111.53073773877428,173.35914726023168,0.0,8.9514747088186,2017.5288539982616,16.269635636183857,221.9199686194894,2.57243501218815,19.123001744329777,42.38241571686579
2026-01-11 12:00:00+00:00,443.5055473574497,390.7282331106237,302.90781785576286,98.24746421267861,106.31556751548469,189.16310945351097,0.22341408137439608,6.588857896044445,2372.8195318369158,138.56151715467226,507.6741351579502,4.901651558999142,39.79400134493746,191.56915146359506
2026-01-11 13:00:00+00:00,380.09334844708496,428.0929157485724,264.57225962210543,40.929204873888935,122.20924693081865,187.22237425271376,0.05364908093077515,2.9542965946600743,2468.915687221578,52.59965188817472,423.854747067109,3.737040087334355,36.44927694523226,126.71630123979705
2026-01-11 14:00:00+00:00,221.9372622926215,394.18307070116936,150.0840246208645,18.287816664988718,98.37164671028486,188.95725139949252,0.0,1.075281949554131,2401.9147467825605,45.30986872336178,274.90203333778004,3.103947918187207,21.783426401532573,70.08962249760235
2026-01-11 15:00:00+00:00,91.5798842781194,416.39239087041375,83.26471668756965,12.298509434991123,118.10023471552934,210.54770114507903,0.0,0.0,2407.898666734596,0.0,168.0112505836046,3.2795869134052142,16.627058636691647,0.0
2026-01-11 16:00:00+00:00,16.15210165114449,456.6821431308886,79.6353365804783,11.713371525864597,145.01070743799576,232.8974520835635,0.0,18.06984778841583,2306.9678582860683,0.0,241.8654986632107,3.1411089198472273,15.864573932522811,0.0
2026-01-11 17:00:00+00:00,8.447604500510694,519.6570072605742,201.860557402944,22.357586987081568,154.6545748653608,232.04061811916452,0.0,101.58528240788334,2068.4487940366257,94.04125394623607,458.584336810492,2.79013036430135,22.935312638081506,162.59694066074434
2026-01-11 18:00:00+00:00,6.855841831593586,470.984992233198,183.27891977286032,19.919571201064528,124.77812353486746,189.8108274557686,0.0,94.64389360919823,1674.835219695448,79.87186023201745,395.2373780715521,2.269323632566964,19.78567782062251,159.72837090924307
2026-01-11 19:00:00+00:00,0.0,313.9943508873447,101.66355057122405,11.296638570955558,76.96935226275058,121.50610755274438,0.0,39.936074659231956,1108.2119843315238,33.2938133362324,215.34292039398557,1.4948142658431482,11.913927886589697,80.3764652815737
2026-01-11 20:00:00+00:00,0.0,429.0789601120906,81.44199251201172,8.968418640217212,90.05253247517217,148.26355766228616,0.0,11.733857130724079,1504.922842700987,0.0,190.40099600507932,1.9766066664928659,13.600087995111757,16.560148099826748
2026-01-11 21:00:00+00:00,0.47217943595362166,526.3796530931504,304.7474777951236,66.86531514051892,176.31643388565624,116.31867094197821,0.13211897915771637,20.91640115033668,1090.7221994723432,81.5154754854112,252.69140408018754,3.025471272916638,24.500049728963667,175.59714953830252
2026-01-11 22:00:00+00:00,0.0,168.96743594322916,22.072991380642286,3.2734014373186584,30.08669262956246,57.901942738227355,0.0,1.9804957415092246,644.8230268390527,0.0,62.58367168592148,0.8802203295596553,4.430121274977165,0.0
2026-01-11 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 01:00:00+00:00,0.0,70.19108139388716,9.00108849219515,1.4131640879009604,6.893184517504889,21.098299223398687,0.0,0.0,275.6840199793692,0.0,14.441245033297387,0.38089918564658004,1.8970180868000588,0.0
2026-01-12 02:00:00+00:00,0.0,132.84770596541367,17.830717742406787,2.733897360875196,14.99095563879866,39.57612392330155,0.0,0.0,531.598820603988,0.0,26.03020646971105,0.7338210093111204,3.6577512861939403,0.0
2026-01-12 03:00:00+00:00,0.0,66.35636861304849,9.18598923479651,1.3717192290401963,7.615371695156945,19.33624227619232,0.0,0.0,266.9687449405433,0.0,11.9577262859899,0.3695371325442065,1.8383005926881637,0.0
2026-01-12 04:00:00+00:00,0.0017723917058940991,12.196493798239064,7.4261706992667875,2.262175336901481,0.0,0.006149501212948111,0.005183877055543035,0.0,0.0,1.102080826985533,0.5974545362323533,0.05615028241824402,0.34636874998214956,0.0
2026-01-12 05:00:00+00:00,0.25050397906443206,79.82915741826238,49.404214141383456,15.731415268016363,0.0,0.04062164662838234,0.043804373580709204,0.0,0.0,7.745140911695693,4.869086452420009,0.42307570597418853,2.6629801029743683,0.0
2026-01-12 06:00:00+00:00,0.36830229719085716,159.35060752191353,93.33496599214699,28.704162436805248,0.0,0.07696961669221378,0.08075500767707673,0.0,0.0,14.525018382792332,9.484454837198546,0.7927129213563482,5.282050986226875,0.0
2026-01-12 07:00:00+00:00,0.689695004624976,111.52160669875181,62.98561550746845,20.32131541586274,0.0,0.051572381618316385,0.06188685794197967,0.0,0.0,10.238372501963836,6.999414266718645,0.5899125480002426,3.540608817048984,0.0
2026-01-12 08:00:00+00:00,20.936099355357047,315.03210278967714,101.87711896982267,30.12548819669572,54.86356511720356,72.78185739947646,0.07666878076102308,27.0612006871537,712.2020154100235,13.631765593413405,70.14472229454971,1.7604202523405421,9.506975153525305,0.0
2026-01-12 09:00:00+00:00,136.20176460855097,708.5450393219298,161.22458810293625,45.31380130814427,151.48910630714946,206.47427044346165,0.10231175321991881,59.22070940766643,2166.763071813805,17.76424614801315,195.14351487639274,4.0070271247102385,20.750548784020626,0.0
2026-01-12 10:00:00+00:00,209.7029056159849,634.6710759721639,144.05911656305176,30.722499702296695,127.61582439757794,189.83952180649615,0.05278399699735072,18.657816870475735,2181.748674784412,35.880387897651325,252.67782640161656,3.473459791211247,19.95581321459746,45.94229298546798
2026-01-12 11:00:00+00:00,246.61469184614066,583.6453482081009,161.85981841228923,22.029015125092403,121.70045647592494,177.10516019567726,0.0,8.081134667256853,2202.641803169868,79.09593503384599,360.35204797363747,3.025404171171068,22.17963066669459,140.66955405430022
2026-01-12 12:00:00+00:00,253.02044854662364,595.7222344456452,158.77994204076217,21.478001280736503,105.19196772860819,170.8616626338392,0.0,0.0,2241.313376592693,73.65738642876131,304.50788347873277,3.1024888914018955,22.20994336162976,126.15466457056638
2026-01-12 13:00:00+00:00,198.40582862613743,588.043799111945,97.0493167038525,15.082539713431546,114.87427861219808,167.11678309428157,0.0,0.0,2212.6293240921927,26.933709525363813,196.69315537381618,3.0838287576927566,17.780403536803362,48.30703285228493
2026-01-12 14:00:00+00:00,139.29028339977228,607.6225618528538,62.57752828887035,11.447112916602963,116.26647898055006,176.3149368481203,0.0,0.0,2262.2984704663427,1.8581859419340383,131.77829691362825,3.1602219319996574,15.385922459325895,0.0
2026-01-12 15:00:00+00:00,64.78156442919041,575.8314094556389,59.480509876637626,11.467140354826423,141.16270616810635,191.6994187850334,0.0,5.289878438215316,2263.537664930842,11.46244638680468,184.67780143022586,3.1583699117714197,15.45108983270738,0.0
2026-01-12 16:00:00+00:00,14.35996394836731,544.0341990466142,85.25185542832449,14.887229011525466,153.57425600738273,224.21138849500198,0.0,46.30933872809016,2088.538069224098,42.65579167959113,302.1416608145812,2.917875079655929,17.028683264764084,50.089689272003596
2026-01-12 17:00:00+00:00,3.951277678185069,278.72491276119285,52.13433044403329,8.856507596144457,357.95277497997097,137.1992852217221,0.0,67.03080616936948,933.3143539713727,34.0924715249415,173.3069711190996,1.3002494358383203,9.428409371958784,45.507649726171195
2026-01-12 18:00:00+00:00,2.4153908053167332,332.5484890120829,158.57929813494326,40.017303131596094,686.8791844697475,117.9686000677444,0.0961942790021026,64.15204604316328,524.1392341180127,66.379615371287,200.75347889571358,1.7326834069994659,15.465428004206956,77.6730542601842
2026-01-12 19:00:00+00:00,0.3785725147991526,589.7866425550624,264.82475786673257,62.31004409203369,513.0026184409838,172.80279763488025,0.12068320424594484,56.63015610241999,1250.8648862119082,45.921840350833165,326.65484117661566,3.422684501742972,28.569728526234492,57.90974682150777
2026-01-12 20:00:00+00:00,0.13526449563111337,551.9564711120322,212.62315089332017,41.58628906148552,360.3589583178897,212.48518901302495,0.06392136663120511,20.337461577773283,1857.2445333648998,64.37139114053109,383.501389549122,3.1988376138222043,25.634402656618153,107.40273983721845
2026-01-12 21:00:00+00:00,0.26089518107597726,557.2907503661976,328.79064841803455,64.87837208992794,685.769170358087,196.7664597926809,0.10959341903245018,36.768704079442486,1494.68057239523,90.28511196035254,456.3117381357528,3.0660483145276967,33.224861416753114,213.69707407290548
2026-01-12 22:00:00+00:00,0.292485940707007,558.2665365837805,366.41254352127004,71.24574685223047,773.2130226205688,195.25818641637696,0.10418447351125484,45.789660976322864,1406.912899154726,83.6598369839088,467.5579007542449,3.088972658326735,37.521335319152115,220.57668774487337
2026-01-12 23:00:00+00:00,0.0,668.3563818199586,276.12213130846095,30.16124705752491,1136.470609523358,297.8262826865388,0.0,73.85361252074453,2199.3362973990907,54.61262268040693,523.3553147669065,2.8093586696056683,39.633378306565476,205.36276326083873
2026-01-13 00:00:00+00:00,0.060523437458626,846.2914601504565,478.6670935845077,89.37746942038828,1170.102264569419,303.32685795736813,0.15816363713915724,78.06141876745892,2449.8872143910303,84.3081536411751,666.0631395191912,4.334670101649041,60.26530272982543,271.0962680929321
2026-01-13 01:00:00+00:00,0.0,836.0186815875279,419.6788961733389,43.51684049895226,1171.485120944188,317.13967929601165,0.0,77.37146187157605,2733.6283649165443,85.43641303784275,799.38228167333,3.272622963676179,64.7745735582897,371.2950634787224
2026-01-13 02:00:00+00:00,0.0,859.9925815963168,413.4177451403284,46.61144950173531,1145.4009896602472,320.57956657997056,0.0,75.62121528006989,2783.198235721625,89.10370996130247,787.7018804754348,3.4769303481151748,66.6859170933523,379.2097786415022
2026-01-13 03:00:00+00:00,0.0,912.6956154465764,444.2940955298945,76.17542897678335,1108.1164021151533,313.6391258302173,0.06751173148665948,68.93122574956254,2784.7625332723683,107.77364875818832,827.5155552578361,4.042453110035927,70.64599793812954,378.3404062837686
2026-01-13 04:00:00+00:00,0.0,724.8517553220953,270.862274587595,51.355579417042655,776.3463040072003,278.7812715900561,0.04701883579985788,44.44352809987347,2685.3728486424216,74.71314488468323,591.1501737084528,3.7984503546361963,50.94667370152527,217.33097684861906
2026-01-13 05:00:00+00:00,0.0,493.1207683216693,98.05356544383554,18.96847890079427,482.1159248234127,257.5897464687154,0.0,21.42868874676022,2432.01914443105,51.173869620012304,307.7085147698184,3.310183830317833,22.333707519817317,60.177407123796606
2026-01-13 06:00:00+00:00,0.0,298.1736442204002,49.27771676841203,8.684258930302738,111.87896156245039,176.044099146869,0.0,38.8657126878147,1723.5348825673843,13.28193602433795,209.9781409077217,2.3617716054186975,11.918875578888597,0.0
2026-01-13 07:00:00+00:00,16.693432877373116,351.2444939687819,55.56319816613042,10.23387422190242,159.9968895522892,226.77339425470333,0.0,117.27080142070137,2033.3837890598325,15.678147140218408,259.3416728845268,2.8030047456068092,14.017301707934013,0.0
2026-01-13 08:00:00+00:00,62.20572069259877,378.68302776255945,58.08229643125613,11.049702498502938,169.54339444748814,235.15216023035663,0.0,101.66304228725778,2197.358640284379,16.98322524749322,279.10813255698395,3.0291029087619603,15.141554652362814,0.0
2026-01-13 09:00:00+00:00,152.5431369097159,357.60570053732965,56.39943584900288,11.303354569373713,133.8024134326741,214.37513333403925,0.0,39.343500750279084,2249.4921271546436,17.372777860467558,276.85648212656986,3.0930514694157196,15.81288600648835,0.0
2026-01-13 10:00:00+00:00,253.13287429041236,324.87880489950214,47.51462207027969,11.392712901625805,116.5375084707625,195.52642549491677,0.0,30.56227321767744,2264.6828293163167,17.503424055332868,247.63878472918802,3.112239691192264,15.51750086279326,0.0
2026-01-13 11:00:00+00:00,309.1914177681065,308.1872433862981,50.84154940508314,11.52409647694364,99.4498830722358,194.6139673526585,0.0,27.38561708193475,2288.6455590843416,17.773897756562597,201.71922621035645,3.162247819059292,15.505294586419414,0.0
2026-01-13 12:00:00+00:00,311.1289288584422,317.76291843459,75.59040382584891,15.89939685720325,102.00239021785077,195.603005806223,0.0,0.705679057876093,2327.085115318027,49.22247845494311,271.5191278769372,3.217210032420446,18.828462950502495,51.43488230913523
2026-01-13 13:00:00+00:00,249.96823623585394,346.2876498267519,124.46247353353894,21.318950727027172,112.6884572156889,189.64186571323083,0.0,12.74914003121399,2360.9829207278867,103.42889575954572,408.9246883989026,3.2549628508902453,24.147410769155158,135.14434821031372
2026-01-13 14:00:00+00:00,158.52722752461656,341.6986039455736,101.18367235415602,17.63135662193494,134.52571857251286,194.9069106890444,0.0,35.95041392033831,2384.3905999751128,75.09607609920147,342.7222743637584,3.2851502716629644,21.66432181703632,87.41767384505162
2026-01-13 15:00:00+00:00,70.68603757299145,360.3334248803031,43.85582340000439,12.485596206817062,144.43061807780035,214.0505815563273,0.0,33.50207599825019,2372.7304747358066,23.3541314037168,256.08586191846166,3.2744315103040136,16.679722285369728,7.531220453846757
2026-01-13 16:00:00+00:00,15.839298176662542,407.5248483814264,128.0300535020226,19.026789334419416,169.23629922177088,245.98352662230758,0.0,42.92732143328544,2290.96748798631,89.95143959437183,462.38892295399665,3.1550514274056636,22.87236814671045,128.09659321931034
2026-01-13 17:00:00+00:00,6.744921985404871,578.3537391178435,427.09382911813714,144.62792042886588,425.772226671235,183.1526483982794,0.3816127946368302,59.605266203815376,1293.0754833193853,232.1347554822362,561.2083600787859,7.020743719898367,42.29598413302269,276.9325085484532
2026-01-13 18:00:00+00:00,6.050694970622836,925.7561819503303,817.7318055575944,211.46162824237217,758.8172128576565,181.30792901147592,0.5375174739362097,94.23874648176778,1144.635173419505,237.39418978860374,849.5256408203193,6.893365275007898,70.77752297512568,394.2723911756827
2026-01-13 19:00:00+00:00,1.2710869544464538,1289.3066657248546,886.74625191456,201.21785265400783,1169.9579340511264,313.9354372662299,0.4175298124052549,116.79443196212827,2073.382911675064,225.8266956394574,830.8668028642848,8.047292188260574,72.70611333767764,387.92299395549725
2026-01-13 20:00:00+00:00,2.4849576603806733,1515.083037577313,985.0368095537549,180.4892244275608,1257.2942337617424,342.2131769533058,0.3768016322742546,85.88709021851331,2570.473341246446,205.93222195001772,848.6226212488081,7.944090071769405,86.94731172051398,433.2150819776001
2026-01-13 21:00:00+00:00,2.267796168087802,1539.079810040765,1001.7915749540234,186.24363387997002,1233.86704488201,346.13404593659226,0.41515674617653,78.73904533704086,2649.0160359665874,188.90594611846961,778.2072039814476,7.720867324765583,91.8319822872849,418.7798563767783
2026-01-13 22:00:00+00:00,2.462346009766085,1552.6174694667147,960.9884378032868,202.3757277653337,1186.1438729959698,363.46509920706814,0.39199084934368333,60.92753396822577,2737.985185025209,192.42675745309066,736.4269962754221,7.7897241623650295,97.71151731194156,411.28734170626296
2026-01-13 23:00:00+00:00,2.417210400521855,1434.5110285943715,792.038487905837,226.4455664873809,1148.9300738539998,326.0106197168849,0.5779236975931026,50.874783061566795,2389.4964666343103,187.5908004877696,731.311156884993,10.542207362804803,95.87623583554216,419.37743907642414
2026-01-14 00:00:00+00:00,1.892729422490555,1367.8285878875154,679.6837150228182,231.4423732104121,1191.8055043706568,325.9954635718229,0.530383652614779,71.02804592526294,2598.8773218673914,190.9287571262198,851.1489829831629,6.159158645292342,103.13337041534454,459.5456058989943
2026-01-14 01:00:00+00:00,1.516234067764128,1266.8883366383402,684.0863383167165,260.8909301487945,1216.4051334058754,336.9457820640606,0.5977727604697077,93.89565461105754,2776.5352619295218,200.39056026914267,898.8590176109388,5.894629660165643,113.11172642031764,465.9826220968346
2026-01-14 02:00:00+00:00,1.060403678359566,1142.967228032489,716.958464776448,258.11863057526756,1220.2476065975493,330.5840644591089,0.547676785502387,96.79231830717228,2622.9121745172383,206.67046871456694,891.5795101590595,5.603335176555978,111.81128383488539,460.14683438579664
2026-01-14 03:00:00+00:00,1.6605689606137317,941.6293577514755,551.2811423584299,214.0804069564299,1207.7764497782005,303.61592671586243,0.3648793797108967,93.04674149791607,2339.0657362367465,202.85054523121988,891.1534135431268,4.683641824357562,103.78042323611626,456.01076652979356
2026-01-14 04:00:00+00:00,1.1958764295466495,642.8161930620777,429.49536250446715,182.18610858332974,1209.3399463915064,240.54182092403545,0.3318891787586561,88.63648480983949,1470.2873784856017,194.96697530802186,779.3811815221146,3.3245350374638636,85.236267724371,394.2599800388653
2026-01-14 05:00:00+00:00,0.627153017166566,321.5151356286208,243.83408809003384,117.2904765548781,1191.7350089635788,123.3403646528653,0.24427034872998465,78.90995411695171,180.71950562395082,142.42033618587658,556.8379836331384,0.9866653050417006,54.58502514887071,281.9540327302967
2026-01-14 06:00:00+00:00,0.2589677796211466,141.44061716513724,87.3279337244668,42.73578749967419,806.2123002967913,79.78617146550981,0.07429182456754087,50.66960981751526,56.846772680224554,89.87290577729203,292.4549514124638,0.31314352979639143,21.088900021596395,151.41764700534347
2026-01-14 07:00:00+00:00,0.0,38.46153766379829,2.8780558377949554,2.7197791275636325,552.9091121526435,54.919862869637704,0.0,33.319887068565265,3.025104693894045,19.716183398269617,49.73851475036355,0.0,2.9739131957234477,30.738049241746026
2026-01-14 08:00:00+00:00,21.090537294526634,138.11460124502216,24.126923675733373,19.860896743814916,969.5460488478509,155.94085352037519,0.029924490583474798,94.66712932172513,624.6742528157649,66.71318423260371,365.59328678015004,0.8787240303793868,20.839823715672487,139.32381328579797
2026-01-14 09:00:00+00:00,127.2069586805255,223.60542793696513,82.95460792301314,44.80621594786416,780.8343772630401,203.27139622847653,0.10223271736224757,72.81199159185665,1316.7436400765132,103.25141692129877,541.5372950738732,1.9129546305146479,33.429651611088424,214.23183339760783
2026-01-14 10:00:00+00:00,129.75521201844847,125.39911603859272,7.6085808976607145,9.540781495855887,905.7929754340468,194.53143111061397,0.0,62.7331653338083,1148.0326832834915,32.81305491985786,249.14401174288662,1.54147866179807,14.726860986519256,74.68064807641977
2026-01-14 11:00:00+00:00,78.10049872852576,96.16048057461595,14.686906093042484,18.610626053714753,928.7826678372628,139.2154414069946,0.0,58.55541781643024,563.6595390974076,115.55634267425722,345.30939061117397,0.7389241152335707,17.850665004139977,293.0730999872009
2026-01-14 12:00:00+00:00,117.29643414574,87.62646524848032,15.811028776900837,11.451872632283727,763.5139476479552,151.77374633695013,0.0,47.89140362637379,915.3595100814763,60.71906507554061,225.65212925764604,1.250450690582208,12.93538812962411,127.71855835044703
2026-01-14 13:00:00+00:00,199.50481913256985,128.4555828112569,27.170735378421128,9.306478724348187,413.89088726612476,207.75544869284153,0.0,26.304822293539697,1969.9770355288683,28.564246388522662,263.04868091994234,2.7217414195232807,14.29952144404147,0.0
2026-01-14 14:00:00+00:00,170.01675418581146,140.13991457251763,37.667919756164565,11.44441965579254,98.96865652781074,226.28234347527135,0.0,14.773643047951069,2405.887250260024,39.4329459834577,325.2434349295121,3.337497691375684,16.805219914311046,0.0
2026-01-14 15:00:00+00:00,71.99769123555667,149.7891785379086,39.27247294841853,10.34180952587125,110.87518873843317,218.59272051821205,0.0,35.2070164467222,2197.435265575182,36.259819203603215,294.9460893437112,3.0284312965801794,15.254316629800753,0.0
2026-01-14 16:00:00+00:00,16.560169043636815,195.10224369596403,40.91500186581055,10.054019843562372,138.9397672066198,240.717202280675,0.0,83.23952174174218,2134.3818239415896,35.29162533253036,302.0294639221999,2.947543540685708,14.821617584983363,0.0
2026-01-14 17:00:00+00:00,3.8523410067472117,113.69555988431436,26.980506553556328,11.69859101179647,117.91999778692991,104.70204174669065,0.0,80.70927409297511,888.4458249145816,48.55488180769899,297.0507376691141,1.4187337287595643,14.429113159636426,85.14239663719938
2026-01-14 18:00:00+00:00,1.9157051389035422,74.11526002818505,13.852916028813908,3.022142288697597,30.717401219971926,52.483258910914195,0.0,29.96597825839187,472.8672539275307,7.430321233134914,107.31485424439512,1.0186039921937304,5.675391485342526,12.620913243525123
2026-01-14 19:00:00+00:00,0.0,165.88555974833506,28.531937208385433,4.749716229178454,51.94575735815043,108.9608589782423,0.0,23.32441162523242,1015.790391421638,14.116772470302882,142.2349707422607,1.396450012746687,7.0631742055273525,0.0
2026-01-14 20:00:00+00:00,0.0,224.09690821153072,37.90332337537825,5.909790051655515,96.70057378373707,126.47719921171789,0.0,2.990431697400921,1260.119269231438,17.129989479832226,161.25496147039246,1.7330829400037944,8.884470546913128,0.0
2026-01-14 21:00:00+00:00,0.0,240.35965580047002,96.26971739184826,21.624757128014696,139.0519132164064,117.422230039554,0.0,6.625970112218964,1181.0227050639724,120.03717778673438,415.8799683205648,1.597101639626729,20.154469684214284,153.3543338163755
2026-01-14 22:00:00+00:00,0.0,220.04936875743113,99.40317566632783,19.46759788084156,289.1129372727406,118.12042325067229,0.0,17.18930279020028,1031.7702860639424,106.24154656319637,295.05976475520777,1.3285622047024395,18.859285617131704,118.39774917760545
2026-01-14 23:00:00+00:00,0.0,268.9960159974821,138.27403190371115,20.297575553331804,659.4730805089564,151.94277659250065,0.0,45.531818245720665,1023.6930799454107,106.46988906814362,250.544928434852,1.2971284242056433,21.92001688178794,110.55965844389735
2026-01-15 00:00:00+00:00,0.07895669573716803,437.8638351644562,268.0061186169234,44.30554960739565,804.3014491814771,184.3293550087977,0.04042850825670668,57.3564353514321,1304.801741160819,91.14231592800364,321.9660326766423,1.7923664921193805,35.1229317746318,148.49248383330763
2026-01-15 01:00:00+00:00,0.31541251824030064,739.8182712095556,552.5510186951307,92.50137248352158,839.6354985611885,220.39217600484824,0.12831918417956723,63.178717258439356,1794.0614940236128,116.58509252091011,611.6548444773601,2.690563966883288,64.59147313726407,295.7957459588664
