,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Gas,Waste,Other
2026-02-20 15:00:00+00:00,0.0058674644052816236,464.2432300755169,0.0,962.8546834547751,44.634045146675156,4.416371965826848,10.490211326303971,31.34431027185082,0.030509453398162766,9.205770841247823
2026-02-20 16:00:00+00:00,0.0015961709277824247,378.12365860545674,0.0,1039.6331355066468,51.82640776483832,4.1752540075081095,26.782553133616794,29.073465517065802,0.00065475414414116,6.933274539795414
2026-02-20 17:00:00+00:00,0.0025578490127031485,508.25123510034354,0.0,1031.2152048786204,43.88414670341142,3.8298951148967233,25.787494521041978,25.414465297978563,0.006790366475405115,11.20821016821934
2026-02-20 18:00:00+00:00,0.0047735815450265255,782.6075469303881,0.0,923.3027821367872,24.974977818541653,2.1206031563754486,14.718504616829089,13.474347579559945,0.02647907001055165,20.244985109963004
2026-02-20 19:00:00+00:00,0.008412161990789275,1189.665785863879,0.0,928.3580249521917,8.699717882504688,1.063327495144218,0.0,6.56211647102144,0.0,32.242615173268035
2026-02-20 20:00:00+00:00,0.012715655571302515,1450.899745842152,0.0,1035.4593438884963,0.0,0.0,0.0,0.0,0.0,42.20319461378028
2026-02-20 21:00:00+00:00,0.015890000414000224,1505.7502346401118,0.0,1082.4340509291562,0.0,0.0,0.0,0.0,0.0,46.17482443031786
2026-02-20 22:00:00+00:00,0.015215774136256095,1460.6472192278088,0.0,1115.27705429126,0.0,0.0,0.0,0.0,0.0,43.93551070679524
2026-02-20 23:00:00+00:00,0.01526289756868973,1584.8934858265654,0.0,1141.408303605164,2.6855766028750105,0.3417106086084831,0.0,2.0625992472171006,0.0,45.718061212001324
2026-02-21 00:00:00+00:00,0.013828899823777423,1420.5719771340223,0.0,1037.0120835665025,0.0,0.0,0.0,0.0012224441833173414,0.0,41.300887955468035
2026-02-21 01:00:00+00:00,0.011093935678935624,1357.8438752889451,0.0,1084.7320570441682,0.0,0.0,0.0,0.0009244946399113018,0.0,40.36204923656758
2026-02-21 02:00:00+00:00,0.013120478418361706,1252.009836968795,0.0,1152.7209659140633,0.0018339391097850829,0.0,0.00066656761461557,0.0036829413104173215,7.954872109328455e-07,39.57489239520139
2026-02-21 03:00:00+00:00,0.013226079581880474,1156.2334121286199,0.0,1256.1931995676346,0.0,0.0,0.0,0.007074414660075603,0.0,39.453087809503366
2026-02-21 04:00:00+00:00,0.01017524050804433,1073.092471289749,0.0,1290.2443893921768,0.0,0.0,0.0,0.009044658229372735,0.0,39.618919419336684
2026-02-21 05:00:00+00:00,0.009895610282961454,987.7847662503538,0.0,1374.75717933698,0.0,0.0,0.0,0.006297206543702743,0.0,42.46686159583994
2026-02-21 06:00:00+00:00,0.00992894035076804,848.0316044825478,0.0,1582.7332023077033,10.8082959818733,1.287311765896417,0.0,8.361003498725438,0.0,40.643653022902924
2026-02-21 07:00:00+00:00,0.050880309883883,679.4605785389441,0.0,1789.8703390179112,25.62958115196029,2.55617352823788,0.0,18.003402184753696,0.0,37.6540452683091
2026-02-21 08:00:00+00:00,0.15516375395338328,550.4066760572955,0.0,1947.8452042216766,34.35807314467035,3.4997785439014772,0.0,23.548456622958298,0.0,39.561647655544036
2026-02-21 09:00:00+00:00,0.373639728222769,483.8674979227812,0.0,2075.907558229246,33.81142273033997,3.597672334988803,0.0,23.299153705557256,0.0,42.66805534886396
2026-02-21 10:00:00+00:00,0.5595092391092372,422.6255971936273,0.0,2141.5164012984146,35.23311133466284,4.03868878092864,0.0,25.120811976346886,0.0,44.180880176910556
2026-02-21 11:00:00+00:00,0.6644931996441827,411.3156900070179,0.0,2105.5160944607537,32.309851760642154,3.365685881492163,0.0,23.476942720908763,0.0,42.076241969540895
2026-02-21 12:00:00+00:00,0.5510010769398737,426.78635747526397,0.0,2036.1050109810935,39.14216122653377,4.174714148070235,0.0,28.545516992890054,0.0,37.695238099208616
2026-02-21 13:00:00+00:00,0.41840155520065053,510.75209474494415,0.0,1920.4758817306215,34.883334324785885,3.805434819096891,0.0,25.546212408906154,0.0,38.46864041644479
2026-02-21 14:00:00+00:00,0.09900111566679702,549.7674037092,0.0,1676.0078193180427,36.27830409655233,4.163150871999269,0.12821224250767835,26.151870315942716,0.0004642653459162625,31.353774064742506
2026-02-21 15:00:00+00:00,0.01839614740301481,491.70208227038074,0.0,1517.089573733583,58.27628985856639,6.127381555000138,0.0,42.32390153406554,0.0,20.537374901001225
2026-02-21 16:00:00+00:00,0.0055633556961477365,466.8172448047152,0.0,1370.144194811756,50.942736044572634,4.386035897257115,0.07410256362309221,36.73849269551359,0.0006567300902934969,17.09097309677561
2026-02-21 17:00:00+00:00,0.006876859623010459,704.899254551592,0.0,1467.7280006038645,41.4400360823352,3.271237395857932,0.0,29.943898802855433,0.0,24.36069570387216
2026-02-21 18:00:00+00:00,0.007397743961886524,819.8723930912729,0.0,1444.5376936005864,35.61508732437286,3.5604607704226363,0.0,26.32454468040277,0.0,27.25742278898042
2026-02-21 19:00:00+00:00,0.007647068073186679,961.9272837794032,0.0,1440.9625060342087,29.776383110177996,3.111263620869911,0.07948512150625002,22.03484013971982,0.0001998756015393791,32.62539125043916
2026-02-21 20:00:00+00:00,0.008614395676829966,1029.2251071671806,0.0,1368.9095803746827,20.702635044135413,2.1002770465524816,0.3674106719525922,15.209719270921711,9.004008745758153e-05,34.82656598881075
2026-02-21 21:00:00+00:00,0.009976847978651579,1015.7842336660627,0.0,1193.8082496233992,8.521867153579821,0.9967846958851492,0.0,6.253817507671636,0.0,34.375070505423075
2026-02-21 22:00:00+00:00,0.009353666814734854,1022.0138845757275,0.0,1127.4533112719614,0.0,0.0,0.0,0.0,0.0,36.423450485496566
2026-02-21 23:00:00+00:00,0.015016561793295816,1129.9495033596043,0.0,1283.3446012567852,22.841403439466273,3.0795756358707647,0.0,17.509421092359947,0.0,37.46047865412003
2026-02-22 00:00:00+00:00,0.013415478534672575,1036.07423924242,0.0,1216.5072720091068,29.753333147197587,4.4801182493561065,0.04742582745404628,24.884233244261406,0.0005989510655720858,33.76436385060397
