,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other
2026-01-16 22:00:00+00:00,0.1131818536120687,720.4278589397561,4.394868097981513,14.326117755964576,168.65759680267197,3.356961419946872,0.07641720606537204,0.25755304478157093,0.0,34.10067808149812,21.349811225101973,47.265644414241436,0.37087212494407756,1.7881292157887023,1.4450681616933128,428.9942416559526
2026-01-16 23:00:00+00:00,0.11393020960483784,714.0601742043186,2.4054638593717383,7.861158415021862,167.67972119926083,1.859478586119598,0.042472804628193465,0.13982560856532736,0.0,17.39514212771026,11.121021410056361,26.061238258085645,0.20631401418078596,1.0723552194836121,0.8731618296542987,414.95854225393794
2026-01-17 00:00:00+00:00,0.11495406832991387,697.7051967823083,2.971640986385106,10.223161841980216,186.91687567225503,2.41920242366107,0.05555665586618382,0.1840821797531851,0.0,22.726109557762282,14.522048095044411,34.22646627512422,0.26961906412486647,1.3931789588022734,1.1389921792274118,423.2579152593755
2026-01-17 01:00:00+00:00,0.10031767928860204,665.2610262372409,1.1430220669594433,3.9897975724373986,195.86008312064033,0.9415593318348321,0.02169925053143543,0.07189859206893749,0.0,8.93280283399045,5.675817108991409,12.921562064512857,0.10527907730398568,0.5382163585548657,0.44771601890890317,431.38920268673553
2026-01-17 02:00:00+00:00,0.1392087127972879,637.2962330534361,0.0,0.0,200.56150409818628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0030541355803
2026-01-17 03:00:00+00:00,0.13740493294112616,636.3714076832423,0.0,0.0,195.31985158009573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.1713358037207
2026-01-17 04:00:00+00:00,0.1546353715818303,596.9889540081455,0.0,0.0,220.40937528085632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.4470353394164
2026-01-17 05:00:00+00:00,0.17212870508324,584.832623240577,0.0,0.0,215.04652187190564,0.0,0.0,0.0,0.0,0.0,0.0,0.23579274668936986,0.0,0.0,0.0,473.7129334357446
2026-01-17 06:00:00+00:00,0.19704474796520766,570.2374244594264,0.0,0.0,225.3318650225312,0.0,0.0,0.0,0.0,0.0,0.0,1.3434869179445978,0.0,0.0,0.0,484.89017885213264
2026-01-17 07:00:00+00:00,0.7700141367461043,562.8259800223377,0.0,0.0,220.1616959439884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.2423098969276
2026-01-17 08:00:00+00:00,6.570069508035418,549.9553711405603,0.0,0.0,218.82429992831013,0.0,0.0,0.0,0.0,0.0,0.0,0.43199273497397345,0.0,0.0,0.0,506.2182666881203
2026-01-17 09:00:00+00:00,20.945616835884195,510.14052536241803,0.0,0.0,222.18787953940947,0.0,0.0,0.0,0.0,0.0,0.0,0.839545742206892,0.0,0.0,0.0,492.06143252008155
2026-01-17 10:00:00+00:00,27.814086540700686,433.4699964326958,0.0651538678292792,0.10858677888711946,257.46976623686294,0.023710431604711635,0.0005497525845234986,0.0018098519832696366,0.0,0.23008853994814726,0.14500863948799128,0.5499399455961583,0.002665696315178582,0.01960978317888707,0.012842902445749083,495.63618459987936
2026-01-17 11:00:00+00:00,56.18733248120596,384.5260158441919,5.546438867857201,9.369114429329018,245.69318455162582,2.0868553332257425,0.04832394035971033,0.15908825490148654,0.0,20.114885164797666,12.66645517520789,30.66691945654452,0.23438481387071144,1.735008957425589,1.1726462350640765,495.94334649439264
2026-01-17 12:00:00+00:00,119.30137070427028,248.54305905571562,22.01799349299322,40.46540501218452,125.94508599585745,9.020669011781603,0.21029584241701885,0.6923193418029887,0.0,88.11801759879805,55.265266963393024,130.49713378453887,1.0196885953565207,7.582553703388657,5.416436267793014,260.40470462970916
2026-01-17 13:00:00+00:00,14.517579027746956,286.33783571364125,24.10091914795489,19.005175306455623,187.35118203318885,0.059932851091316526,0.0,0.06433416984333508,0.0,0.0,6.200418661208032,7.202158809167456,0.33258518327088316,3.2812046679981948,0.0,329.2466744284332
2026-01-17 14:00:00+00:00,6.60519540404487,529.4019393488682,80.91280931192257,46.3772565112332,305.3022151512721,0.15062487080886516,0.0,0.1348563296460621,0.0,0.0,21.770165605046238,15.769537194620002,1.1987951046044811,8.659908646604572,0.0,515.5666965213288
2026-01-17 15:00:00+00:00,0.5949605788587542,544.459998118999,83.58928697173863,40.588456875061105,307.8700622908111,0.1327474194432319,0.0,0.12071718455618899,0.0,0.0,23.958938739995993,15.779704645179924,1.571347797376966,7.786766577589246,0.0,495.5220128003899
2026-01-17 16:00:00+00:00,0.2513475804152026,543.7131843522599,53.8368356605049,28.173090168939126,310.40234278550713,0.0882004686609371,0.0,0.09095673330659138,0.0,0.0,18.741069863570793,11.438108801000764,1.3445375911935846,5.138513825819542,0.0,494.9318121688215
2026-01-17 17:00:00+00:00,0.10369106568953514,492.99030933664784,0.0,0.0,303.57819414094394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.3278054567187
2026-01-17 18:00:00+00:00,0.30281473223500804,571.8321654361523,66.73096327941848,31.141989222580772,305.2312992477563,0.09425716194686971,0.0,0.10283944670812316,0.0,0.0,17.667846538540942,12.06155780050828,1.1781760520248725,5.491226934061098,0.0,484.38986414806686
2026-01-17 19:00:00+00:00,0.30205393434628425,625.2066434172674,74.39059616708226,33.46377288123647,256.3893566107727,0.1033973741068724,0.0,0.10080026580905457,0.0,0.0,15.140102532958828,11.196198799600115,0.8267926729956787,5.962084127739226,0.0,487.7432012160851
2026-01-17 20:00:00+00:00,0.20761285907780463,599.3219522769391,39.297144085912436,16.452323229241454,248.4173379026079,0.052343957892418275,0.0,0.043949172192690816,0.0,0.0,7.117543746060101,4.345063860349371,0.3597931079264662,2.9149444830261295,0.0,480.3449913187742
2026-01-17 21:00:00+00:00,0.15311982864105378,583.6181760997457,29.917216490522105,11.72655459919512,244.5343797180911,0.03762212023745388,0.0,0.030819378370618666,0.0,0.0,5.127912734648095,2.7611027843387865,0.25878990609814523,2.1034651648742377,0.0,488.28084117523747
2026-01-17 22:00:00+00:00,0.12685991296133295,542.5016968003301,11.624992806004704,4.3123616426343085,226.5642107564495,0.014666869190567238,0.0,0.011207701928641,0.0,0.0,1.9958426534481037,1.1902747397550066,0.10102497988455571,0.7708108531980389,0.0,526.1110502842151
2026-01-17 23:00:00+00:00,0.09600539187848306,557.2604398553251,0.0,0.0,218.3802647262561,0.0,0.0,0.0,0.0,0.0,0.0,0.45716853275468117,0.0,0.0,0.0,505.8061214937857
2026-01-18 00:00:00+00:00,0.09879881064256399,557.6077015381951,0.0,0.0,222.39321690903975,0.0,0.0,0.0,0.0,0.0,0.0,0.6974033692416283,0.0,0.0,0.0,501.20287937288094
2026-01-18 01:00:00+00:00,0.08319344431620972,566.004287476324,0.0,0.0,220.58915080118663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.323368278173
2026-01-18 02:00:00+00:00,0.09732479133541119,538.9985121327954,0.0,0.0,229.13920579288794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.764957282981
2026-01-18 03:00:00+00:00,0.4476146538283739,539.5015867858009,0.0,0.0,227.98088594648272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0699126138879
2026-01-18 04:00:00+00:00,0.3128434732497039,588.1810418475175,0.0,0.0,210.93264276802265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.57347191121
2026-01-18 05:00:00+00:00,0.409029953055544,610.090011216817,0.0,0.0,203.006145984795,0.0,0.0,0.0,0.0,0.0,0.0,0.21303643388309587,0.0,0.0,0.0,468.28177641144947
2026-01-18 06:00:00+00:00,0.5083153468591619,635.0939085807472,0.0,0.0,195.95095448222932,0.0,0.0,0.0,0.0,0.0,0.0,1.0248293283450844,0.0,0.0,0.0,449.4219922618191
2026-01-18 07:00:00+00:00,2.206362159934714,633.5837792613889,0.0,0.0,222.7743061702242,0.0,0.0,0.0,0.0,0.0,0.0,0.1883365053294677,0.0,0.0,0.0,423.24721590312276
2026-01-18 08:00:00+00:00,15.821667853440957,640.3703977228041,0.0,0.0,214.19544215189515,0.0,0.0,0.0,0.0,0.0,0.0,0.5425656966858843,0.0,0.0,0.0,411.06992657517395
2026-01-18 09:00:00+00:00,37.10631379533623,610.4206824415655,0.0,0.0,214.48612840563828,0.0,0.0,0.0,0.0,0.0,0.0,0.7045976438985767,0.0,0.0,0.0,419.28227771356137
2026-01-18 10:00:00+00:00,64.11603863438467,498.2910343963666,0.0,0.0,211.61558964276063,0.0,0.0,0.0,0.0,0.0,0.0,0.3194342228972793,0.0,0.0,0.0,398.65790310359074
2026-01-18 11:00:00+00:00,73.3000040773684,469.56521416544626,0.0,0.0,207.1214367309398,0.0,0.0,0.0,0.0,0.0,0.0,0.15681157812204433,0.0,0.0,0.0,422.85653344812346
2026-01-18 12:00:00+00:00,61.45901336816985,485.15134766750305,0.0,0.0,205.724968019961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.6646709443662
2026-01-18 13:00:00+00:00,27.715662486490846,533.1011638609488,0.0,0.0,198.3250072870935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0331663654668
2026-01-18 14:00:00+00:00,7.491071796497583,590.0048752954849,0.0,0.0,231.7047247744779,0.0,0.0,0.0,0.0,0.0,0.0,0.14899451636413075,0.0,0.0,0.0,409.02533361717536
2026-01-18 15:00:00+00:00,0.43813624601953255,524.309343771714,0.0,0.0,187.847296351398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.98022363086835
2026-01-18 16:00:00+00:00,0.4523193702558335,644.4492128197919,0.0,0.0,209.35948481866743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.03898299128474
2026-01-18 17:00:00+00:00,0.3865922475846045,700.0865693651617,0.9287017610697061,0.6109575154434992,204.33388299529773,0.0018110055596999009,0.0,0.0017657304207074035,0.0,0.0,0.4412714256820376,0.23441203213365597,0.032772831927683266,0.1155124240342486,0.0,357.7507506656846
2026-01-18 18:00:00+00:00,0.17800449744504143,701.254630421544,0.0,0.0,198.06547982842804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.90188525258316
2026-01-18 19:00:00+00:00,0.1855917597572766,754.2858653518724,0.0,0.0,167.97289369569575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.98064919267455
2026-01-18 20:00:00+00:00,0.04742920883976602,764.765663659384,0.0,0.0,166.52330694106013,0.0,0.0,0.0,0.0,0.0,0.0,0.12905907167283273,0.0,0.0,0.0,331.60954111904334
2026-01-18 21:00:00+00:00,0.04665108056786787,822.9675007418725,0.0,0.0,142.6078177742502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.5030304033093
2026-01-18 22:00:00+00:00,0.05645982849100881,819.3611624410886,0.0,0.0,147.46735882158436,0.0,0.0,0.0,0.0,0.0,0.0,0.1344281630738305,0.0,0.0,0.0,314.6055907457623
2026-01-18 23:00:00+00:00,0.058956557154647427,831.5286744771797,0.0,0.0,135.9149957487834,0.0,0.0,0.0,0.0,0.0,0.0,0.2875929617299875,0.0,0.0,0.0,301.4847802551523
2026-01-19 00:00:00+00:00,0.05774083607274417,847.0504390389965,0.0,0.0,127.77066518134788,0.0,0.0,0.0,0.0,0.0,0.0,0.4357798948886352,0.0,0.0,0.0,299.9603750486943
2026-01-19 01:00:00+00:00,0.051774657495186505,833.0035572968283,4.258779939725772,2.6332792047760916,133.3515257056857,0.009369748727815312,0.0,0.006685951353516455,0.0,0.0,1.3820065479097847,0.6026735383725518,0.06636654233325387,0.6168731806908158,0.0,311.0671076861013
2026-01-19 02:00:00+00:00,0.05962789311032589,817.6230910463441,0.0,0.0,137.69900331496447,0.0,0.0,0.0,0.0,0.0,0.0,0.15487764444240493,0.0,0.0,0.0,318.5384001011386
2026-01-19 03:00:00+00:00,0.05472832300192912,810.3392769306216,0.0,0.0,141.69083508789302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.6901596584835
2026-01-19 04:00:00+00:00,0.057133213542939654,778.4305123202957,0.0,0.0,140.36564080847472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.4467136576866
2026-01-19 05:00:00+00:00,0.16201665230530649,762.5096670291729,58.27624868929356,41.418136721417774,138.56149315929744,0.12707295177101022,0.0,0.12897904604757537,0.0,0.0,27.496553596018277,11.986927070277405,1.8891575699766072,8.053676130758735,0.0,434.9400713836636
2026-01-19 06:00:00+00:00,0.10779360440658117,588.9663268689484,32.24381988849665,25.92864380746219,163.23919179346217,0.06965805537597893,0.0,0.09601201965989095,0.0,0.0,17.125177501314706,9.921110453372695,1.285893507078519,4.472248002530848,0.0,540.9941244978914
2026-01-19 07:00:00+00:00,1.770793593001546,569.019522792158,27.082167273213116,19.82402995793566,178.32797870931054,0.054246843996144364,0.0,0.07395653064807682,0.0,0.0,13.344814034458174,7.730091286342248,1.0006689283452102,3.3570541872185284,0.0,553.8396758633727
2026-01-19 08:00:00+00:00,18.557903236638424,516.6125479646181,0.0,0.0,175.35429094512094,0.0,0.0,0.0,0.0,0.0,0.0,0.19543635344317434,0.0,0.0,0.0,544.254821500179
2026-01-19 09:00:00+00:00,82.31532536804636,463.5753360065257,3.3048391117072136,6.723987915767456,136.08150501369926,1.379117868553365,0.034532749564471305,0.1159807713442066,0.20718710278463315,14.875519115054074,11.186514559258333,22.174102271105863,0.2896758649238527,1.222128543632611,0.8533015994968013,521.7609461385359
2026-01-19 10:00:00+00:00,148.05782384516004,333.134809956572,5.992904466327463,13.583381642762665,104.96700878740093,2.969617151763042,0.07242603050779438,0.2432481337175456,0.4662939275172028,29.675028642911204,23.576881065830435,45.2456131827937,0.974989289068359,2.6002511778202755,1.7893151277184562,326.50040757212895
2026-01-19 11:00:00+00:00,164.34432637792085,239.79838290840235,5.230334211506189,15.303679663412435,89.66318273211633,3.4176108070105258,0.08196076628826199,0.27527124292051447,0.0,34.2995665645419,26.033666777359546,50.172690123780235,1.4855667025493557,2.896926305265283,1.97667108773298,243.7201637291932
2026-01-19 12:00:00+00:00,123.11442822832785,286.3204784841362,2.3824247787533985,7.025059271088386,128.4308209755694,1.5953655203448502,0.03723246892920095,0.12504797677335036,0.0,16.40405453619029,11.51309932758975,23.755141945985496,0.48961665441246416,1.3299145317122176,0.9037077602751744,309.773607539912
2026-01-19 13:00:00+00:00,46.739945558223,341.81241827646494,0.0,0.0,140.2666369298344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.9809992354778
2026-01-19 14:00:00+00:00,12.780768266987184,418.4308153078239,0.0,0.0,165.21736053693232,0.0,0.0,0.0,0.0,0.0,0.0,0.09752961400272567,0.0,0.0,0.0,537.0485262742538
2026-01-19 15:00:00+00:00,1.3753489025145884,395.37703655604656,7.181226149844952,7.976836142446498,136.75972340063174,0.3070070711510149,0.006835339545297241,0.04690892897073175,1.3029656976865716,3.1257609263575397,6.658770557084742,7.86040536900325,0.3630189328961966,1.227118366236109,0.17075330463389574,408.81028435495034
2026-01-19 16:00:00+00:00,0.2703639906991657,380.1757020110901,50.58467207999389,54.20707738562518,84.54020790359473,4.383413233042493,0.10213809672797056,0.4563971370303395,17.867420160147702,47.33595349578389,56.193658397134215,89.76711520275495,2.174944579096928,8.496458462970736,2.5630793072522726,253.13139855705543
2026-01-19 17:00:00+00:00,0.16975475561285458,334.6875791991131,25.92929766660533,20.23358115546555,86.07973637158814,0.05398978618323091,0.0,0.06652472824898933,0.0,0.0,13.298400619333531,7.950269098147183,0.9984188797737146,2.782109798375973,0.0,261.82533794155245
2026-01-19 18:00:00+00:00,0.02498938101096788,381.25325967855423,0.0,0.0,105.90948583484311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.28726510559176
2026-01-19 19:00:00+00:00,0.03925643941693405,581.9933686030727,0.0,0.0,165.12685925650348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.415515701007
2026-01-19 20:00:00+00:00,0.03548379010824824,582.0835370874752,0.0,0.0,140.06940786079775,0.0,0.0,0.0,0.0,0.0,0.0,0.09925535694614894,0.0,0.0,0.0,557.1873159046725
2026-01-19 21:00:00+00:00,0.0425769542627483,644.033303870119,0.0,0.0,153.96374079393163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.9603783816867
2026-01-19 22:00:00+00:00,0.05734478466306501,693.9494361130397,0.0,0.0,147.86082231104032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.8823967912566
2026-01-19 23:00:00+00:00,0.10603410975866626,630.1820109043013,4.972737677561409,13.31959037972848,154.23237712004604,0.04059635572535479,0.0,0.04073078074431291,0.0,0.0,6.501976856981922,3.37116460443408,0.4035875950434629,1.7635715609687013,0.0,451.8156220547064
2026-01-20 00:00:00+00:00,0.07203951989561944,628.0637252543603,0.0,0.0,170.56195151615455,0.0,0.0,0.0,0.0,0.0,0.0,0.5921056429776941,0.0,0.0,0.0,482.71017806661195
2026-01-20 01:00:00+00:00,0.06503028876371277,607.2360708542279,0.0,0.0,173.54907508902747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.14982376798076
2026-01-20 02:00:00+00:00,0.07746149831789872,570.5989050304947,0.0,0.0,178.73975457751303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.5838788936744
2026-01-20 03:00:00+00:00,0.7255302035144299,558.1811611991907,5.147202801287016,14.008007954358964,185.27906003330722,0.046230114708370997,0.0,0.045464715458232406,0.0,0.0,7.834221062816061,3.40836113082966,0.43901387489824334,1.8802729092972157,0.0,538.8304740003338
2026-01-20 04:00:00+00:00,0.6031284764308367,513.8191483885964,0.0,0.0,189.39023595106843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0624871839042
2026-01-20 05:00:00+00:00,0.543207509374547,360.51393761094835,2.9489590529808614,13.644746296218598,224.37809855808342,3.0927361990953735,0.07280654669896269,0.26463804484019077,7.600577144609208,33.97722871694329,22.035702907862067,54.74378739462676,0.5879488030156024,2.5594083089147595,1.5331407400390562,692.4780761657489
2026-01-20 06:00:00+00:00,0.4943886289908799,324.22008749761727,8.932927124992707,42.13051637538973,241.54841574101894,9.539228888069237,0.21573208512971784,0.8098356598977178,53.97407866575461,100.73641945526366,66.28051817102494,169.7807661783042,3.1335294426599076,7.599133062037106,4.583562951031065,661.095860072818
2026-01-20 07:00:00+00:00,25.146554961706098,317.1922953897352,14.174771076848556,59.25128079828338,242.88767152822794,12.888110810041322,0.2949586186172306,1.1189520738584409,68.40273723091087,137.26489306403553,90.90359753029499,234.74569470213055,3.885571726234675,10.369212744221818,6.005650261757629,659.0180474830958
2026-01-20 08:00:00+00:00,160.17531026033322,252.5508381416349,14.969197344362984,61.46645979192679,218.55484662735762,13.500470580902885,0.3064935554486209,1.1627108951799492,42.24693000305644,142.50722640911107,94.14930055992191,233.62716227010648,1.7872892082527487,11.045506436168152,6.225992044497577,635.0492658717384
2026-01-20 09:00:00+00:00,302.34595261682284,174.78880263968782,11.590496604904821,50.067998110009185,219.030776973659,11.170062736444695,0.2525429719716357,0.9580444997701392,3.0442182432142735,117.08503742224512,74.84384949387784,177.81844767118955,1.208989757555124,9.07582152532206,4.968669994725038,618.1502887386008
2026-01-20 10:00:00+00:00,369.5392778929849,104.76894097956838,8.057932235724671,41.07541126869232,229.43353791725949,9.396209589853278,0.2101322754641319,0.7971557044763299,0.0,97.14662745304753,62.18354700299898,140.79134429354286,1.103928943604405,7.436571808844808,3.9193181731360114,504.61506446080193
2026-01-20 11:00:00+00:00,416.92872782939355,54.213016480391154,14.141993514147622,77.01653472473451,47.65076612559012,13.327323387176145,0.2929781041612128,1.2042456401050339,0.0,130.37339470706635,94.88778260465514,201.82269301474687,3.853005813145047,12.42222996534154,5.70738819495292,110.88291989439273
2026-01-20 12:00:00+00:00,390.1558559722896,43.34240932611583,8.264610503028477,63.38244818175458,57.244870971060685,14.686255104014208,0.3246909330402753,1.2379427459717656,0.0,145.28754824239527,99.1436101769196,216.72709761866784,4.106461874428835,11.795544905897502,6.361908373805045,162.08874507061012
2026-01-20 13:00:00+00:00,339.2602322096694,53.96805312389552,10.327230232257705,69.24313999482176,164.18831167853943,16.87022955102933,0.3607693939993047,1.3107461736215864,0.0,166.30935390170106,109.95441077322394,246.3637132481515,1.9708508183145506,13.238999147658634,6.86441149994652,553.0695482531697
2026-01-20 14:00:00+00:00,154.87398532582108,69.10505575233921,16.42720539779384,69.89030906133273,231.66512935606104,17.65964653189751,0.3590549917896211,1.246927390454744,55.22346796118397,166.00815585438076,113.81388913047533,261.9146432405242,4.219990888786949,13.07153222022222,6.955621893705792,774.440385003231
2026-01-20 15:00:00+00:00,19.527771962468886,112.82744055446881,25.90254096961381,68.35867431382215,219.05283206647962,16.25537444480588,0.33976914451320556,1.1799514347738942,74.53999916298962,157.33375964997265,112.91433834071746,259.4514319903807,4.121047802637313,12.45525154331392,6.790171383735525,678.9746452353066
2026-01-20 16:00:00+00:00,0.45941566352386876,200.32759850796836,69.86111284496266,96.94598554584175,172.67186896881142,16.534311115240584,0.3573684448119035,1.3035433822164901,67.01672931446359,165.7680856887142,137.33089672429026,283.37930812462116,5.289011381100058,16.532481105101184,6.98073486935623,590.9915483189761
2026-01-20 17:00:00+00:00,0.6432518844642108,246.89838163139302,127.23608988487754,118.49742268640804,109.71138585746577,14.692220705597,0.31540559417704706,1.2547694520513408,62.67787872580436,146.3181569259601,143.1163348071952,260.63568716448816,4.7744446010221075,18.83644674182326,6.226551168687365,520.1905721685855
2026-01-20 18:00:00+00:00,0.5977106972069199,174.7953058834828,64.24859935823595,54.41607809008714,207.14317350417969,8.224455542937543,0.17491875100689802,0.6625383162890753,26.97220964526535,80.79415649880238,73.79609363992203,132.23762591098208,1.7379597915249207,9.010570203220935,3.6343238001426275,956.3792803667138
2026-01-20 19:00:00+00:00,1.0658562028010343,197.95659579069275,84.73168962043343,60.36188492072919,266.914787398337,0.16226109597387448,0.0,0.16009761469422285,0.0,0.0,39.52907463457946,23.7713046472046,2.941958635453918,8.363629200502979,0.0,918.7408602385977
2026-01-20 20:00:00+00:00,0.7347418121078639,262.1934988207846,95.22710611922183,56.01524209299452,312.21943586014794,0.14808609063838013,0.0,0.14734566018518822,0.0,0.0,33.94241793898141,19.46023864476858,2.4551538501148533,5.277265032831613,0.0,797.8794680772234
2026-01-20 21:00:00+00:00,0.5943769487254151,327.7091019721876,66.38054619163921,39.312372693320945,320.71959118278943,0.097499801626167,0.0,0.11229887865871022,0.0,0.0,23.633063969560933,11.814886675628024,1.7087536662140244,3.9686232200520712,0.0,662.6738847995975
2026-01-20 22:00:00+00:00,0.6463057043850414,401.0117905991761,82.39401023770213,47.94930731515596,325.8483795756706,0.12252192342936336,0.0,0.13420117152604727,0.0,0.0,27.946832044211675,12.893471208712937,1.9240878113454682,5.732130893218138,0.0,654.6969615154665
2026-01-20 23:00:00+00:00,1.2986926417966458,546.5800932320676,129.37866603011963,61.35439083082878,310.5802837693903,0.17888628074483048,0.0,0.18081670823488263,0.0,0.0,28.053776630225045,15.787604349953314,1.3601573313125086,10.214113849027164,0.0,562.0075183462993
2026-01-21 00:00:00+00:00,1.0721344403802782,597.3131738426752,121.703361989504,50.36902796952767,294.5941950218203,0.1578627285193207,0.0,0.16354124393368477,0.0,0.0,18.770928946298888,14.599504321298252,0.5043487035575721,8.91015569742093,0.0,533.4667650950637
2026-01-21 01:00:00+00:00,1.119715844911443,641.6517021058412,128.02282188657412,49.33964917582911,286.57146753849844,0.14873869836914594,0.0,0.16532466833117299,0.0,0.0,17.64870261156172,11.75145398530518,0.4756610070716377,8.504020047528762,0.0,518.4757424301782
2026-01-21 02:00:00+00:00,1.0710307907313252,691.14077813351,128.7376436409631,44.236953936656136,272.83393608926485,0.14882871746626,0.0,0.12259631762508469,0.0,0.0,17.6684046289446,10.104388498659478,0.4725590164205132,6.963500285635243,0.0,513.7993799441233
2026-01-21 03:00:00+00:00,2.0192280960791145,741.2803344561261,132.82023153183715,42.78425384592686,248.2706505245887,0.14808645335444523,0.0,0.11958780135997465,0.0,0.0,17.54749896338415,9.760894845122973,0.4626575038373735,6.811758453420037,0.0,482.8998175249632
2026-01-21 04:00:00+00:00,1.7275464149387896,741.9124223730064,125.87166560765378,39.34058980975844,242.734591080484,0.13668796096479027,0.0,0.11603726182622483,0.0,0.0,20.65123999020954,7.78061308276858,0.9182960268186969,6.407506303963775,0.0,449.7028040876069
2026-01-21 05:00:00+00:00,1.4529343639286252,619.415631477535,106.10777561182928,34.722108832756845,241.76810399521278,0.11254425439082087,0.0,0.10323303909949397,0.0,0.0,19.223348079074732,10.11543689350419,1.012048135077745,6.182070062928452,0.0,406.05976525466184
2026-01-21 06:00:00+00:00,1.4453546816240699,582.1678215474068,116.3721208101292,40.43049188753708,252.2397160525954,0.12306078430224017,0.0,0.1332420722121377,0.0,0.0,26.60341757651272,17.576392175948527,1.6993233518656643,6.665372689355347,0.0,348.6436863705108
2026-01-21 07:00:00+00:00,3.8166816957710217,618.0923903739496,128.83424137292968,50.772627142897086,244.95550438053198,0.132654500106204,0.0,0.1872909758693708,0.0,0.0,33.136068201439016,21.86165654263695,2.3652297368936175,7.262027455975894,0.0,352.3836276209995
2026-01-21 08:00:00+00:00,17.907831917722746,590.7386266434278,120.063008306521,45.911574506889934,212.0649159289754,0.12319916809911959,0.0,0.1791585747940518,0.0,0.0,32.750298064065504,19.888905289190397,2.387894051717081,6.76811108117726,0.0,313.29147646741967
2026-01-21 09:00:00+00:00,160.69272866212788,305.7134125081522,120.65313121709056,62.74977929980044,44.24997243940638,7.87622422737573,0.17280479841710836,0.7415742279849993,0.0,79.9367602055538,75.8082293097561,120.63953978186596,2.422446732029499,10.581191282475375,3.012957184559271,66.32424812340466
2026-01-21 10:00:00+00:00,347.68926477684136,246.42712881787048,150.07860757653816,86.41772461760141,0.6300306081050483,13.889686143354858,0.29788445190507457,1.1670948433697306,0.0,128.91343482592242,106.66633070946874,186.70885552942934,2.8982231317694493,15.088638535088762,4.89312264123917,4.133972791496097
2026-01-21 11:00:00+00:00,362.18335403195505,321.3302034550933,205.02870041233047,102.0085266042769,0.31143329289965577,13.246064558987834,0.27958130189994695,1.1550910665160408,0.0,119.20496070105501,114.87451052787918,173.79847572261974,3.858414567039172,17.806979018002785,4.660001489154322,3.8787032502903056
2026-01-21 12:00:00+00:00,213.77515881636364,293.78912471556066,173.66926375033665,81.83845778915418,0.17016088719697142,8.40386169636022,0.17484983753917968,0.7964013636072584,0.0,71.59982761377186,84.11691476884657,115.52959442657667,3.3631186836405975,14.436951714192524,2.8920619817378546,2.4192519551153677
2026-01-21 13:00:00+00:00,35.06563091230247,339.0048846389238,145.99121260570521,54.68574562560746,20.14374831651264,1.3177006877600017,0.02531714263229735,0.275846806220197,0.0,11.043641851717677,44.294008482822285,35.95190501454456,2.7085297514518234,9.229547582603946,0.41916628019088825,34.76811430100462
2026-01-21 14:00:00+00:00,8.046158884661258,716.4526358853898,139.47224609821274,49.448040804436985,129.82392270078984,0.1516891879146276,0.0,0.16805054456355453,0.0,0.0,40.09181287030461,20.429720321733846,2.873381454684547,7.983476833951855,0.0,234.40886441335644
